eRenyi2,AvgVanillaIw,VarDiscRet,AvgDiscRet,MinVanillaIw,AvgEpLen,VanillaAvgRet,VarNormIw,AvgNormIw,MaxNormIw,AvgRet,Bound,ESSRenyi,J,MinNormIw,VarJ,VarVanillaIw,ESSClassic,IterType,MaxVanillaIw,EpsThisIter,VarRet,BatchSize
1.0,1.0,0.004625927161568861,4999.935054808866,1.0,500.0,4999.935054808866,5.4391416e-20,0.0033333336,0.0033333334,4999.935054808866,4756.9805,500.0,4999.9355,0.0033333334,0.06790841,,299.999969473632,2,1.0,100,0.004625927161568861,500
1.0,1.0,0.004563316794924764,4999.933893688005,1.0,500.0,4999.933893688005,5.434597e-20,0.0024999997,0.0025,4999.933893688005,4789.529,500.0,4999.934,0.0025,0.067472674,,400.0,2,1.0,100,0.004563316794924764,500
1.0,1.0,0.004714272472845771,4999.93191613237,1.0,500.0,4999.93191613237,5.431875e-20,0.0020000003,0.002,4999.93191613237,4811.7397,500.0,4999.932,0.002,0.06859565,,500.00000664260017,1,1.0,100,0.004714272472845771,500
1.0,1.0,0.010054237137648695,4999.930400534135,1.0,500.0,4999.930400534135,3.5044917e-18,0.009999998,0.01,4999.930400534135,4579.1196,500.0,4999.93,0.01,0.09977723,,100.0,2,1.0,100,0.010054237137648695,500
1.0,1.0,0.00745577734705668,4999.92922469716,1.0,500.0,4999.92922469716,2.179301e-19,0.0049999994,0.005,4999.92922469716,4702.3706,500.0,4999.9287,0.005,0.08613829,,200.00000010221265,2,1.0,100,0.00745577734705668,500
1.0,1.0,0.007184855196489556,4999.928178421621,1.0,500.0,4999.928178421621,5.4391416e-20,0.0033333336,0.0033333334,4999.928178421621,4756.9736,500.0,4999.9287,0.0033333334,0.08462496,,299.999969473632,2,1.0,100,0.007184855196489556,500
1.0,1.0,0.006553629582351442,4999.92910168925,1.0,500.0,4999.92910168925,5.434597e-20,0.0024999997,0.0025,4999.92910168925,4789.5244,500.0,4999.9297,0.0025,0.08085805,,400.0,2,1.0,100,0.006553629582351442,500
1.0000013,1.0,0.00616288854252858,4999.930218442823,0.9926436,500.0,4999.930218442823,7.2824385e-12,0.002,0.0020044441,4999.930218442823,4811.739,499.9993443497672,4999.931,0.0019852873,0.078260675,1.820608e-06,499.9990683524381,1,1.0022221,100,0.00616288854252858,500
1.0,1.0,0.0054096429445477335,4999.923364073513,1.0,500.0,4999.923364073513,3.5044917e-18,0.009999998,0.01,4999.923364073513,4579.1133,500.0,4999.924,0.01,0.07315925,,100.0,2,1.0,100,0.0054096429445477335,500
1.0,1.0,0.005164178017442835,4999.928793702874,1.0,500.0,4999.928793702874,2.179301e-19,0.0049999994,0.005,4999.928793702874,4702.3706,500.0,4999.9287,0.005,0.071676925,,200.00000010221265,2,1.0,100,0.005164178017442835,500
1.0,1.0,0.005077137542915857,4999.927890165749,1.0,500.0,4999.927890165749,5.4391416e-20,0.0033333336,0.0033333334,4999.927890165749,4756.973,500.0,4999.928,0.0033333334,0.07112274,,299.999969473632,2,1.0,100,0.005077137542915857,500
1.0,1.0,0.004680956811608228,4999.929246239336,1.0,500.0,4999.929246239336,5.434597e-20,0.0024999997,0.0025,4999.929246239336,4789.524,500.0,4999.929,0.0025,0.06832286,,400.0,2,1.0,100,0.004680956811608228,500
1.0,1.0,0.005871125802240476,4999.926716319382,1.0,500.0,4999.926716319382,5.431875e-20,0.0020000003,0.002,4999.926716319382,4811.735,500.0,4999.9272,0.002,0.07654321,,500.00000664260017,1,1.0,100,0.005871125802240476,500
1.0,1.0,0.00408936291189281,4999.933014033394,1.0,500.0,4999.933014033394,3.5044917e-18,0.009999998,0.01,4999.933014033394,4579.122,500.0,4999.9326,0.01,0.06362055,,100.0,2,1.0,100,0.00408936291189281,500
1.0,1.0,0.004279075017637021,4999.9286507862935,1.0,500.0,4999.9286507862935,2.179301e-19,0.0049999994,0.005,4999.9286507862935,4702.3706,500.0,4999.9287,0.005,0.065250546,,200.00000010221265,2,1.0,100,0.004279075017637021,500
1.0,1.0,0.004798986046082016,4999.928128739308,1.0,500.0,4999.928128739308,5.4391416e-20,0.0033333336,0.0033333334,4999.928128739308,4756.9736,500.0,4999.9287,0.0033333334,0.06916061,,299.999969473632,2,1.0,100,0.004798986046082016,500
1.0,1.0,0.004822464390042029,4999.9283966589155,1.0,500.0,4999.9283966589155,5.434597e-20,0.0024999997,0.0025,4999.9283966589155,4789.5234,500.0,4999.9287,0.0025,0.06935818,,400.0,2,1.0,100,0.004822464390042029,500
1.0,1.0,0.004744263439092052,4999.92924829717,1.0,500.0,4999.92924829717,5.431875e-20,0.0020000003,0.002,4999.92924829717,4811.7373,500.0,4999.9297,0.002,0.068811834,,500.00000664260017,1,1.0,100,0.004744263439092052,500
1.0,1.0,0.00472138764577075,4999.931328882398,1.0,500.0,4999.931328882398,3.5044917e-18,0.009999998,0.01,4999.931328882398,4579.1206,500.0,4999.931,0.01,0.0683737,,100.0,2,1.0,100,0.00472138764577075,500
1.0,1.0,124996.40848099244,4974.928419031472,1.0,497.505,4974.928419031472,2.179301e-19,0.0049999994,0.005,4974.928419031472,4677.3706,500.0,4974.9287,0.005,352.66333,,200.00000010221265,2,1.0,100,124996.40848099244,500
1.0,1.0,83331.09473076194,4983.266252705236,1.0,498.33666666666664,4983.266252705236,5.4391416e-20,0.0033333336,0.0033333334,4983.266252705236,4740.3105,500.0,4983.2656,0.0033333334,288.18976,,299.999969473632,2,1.0,100,83331.09473076194,500
1.0,1.0,62498.26433515838,4987.430517163518,1.0,498.7525,4987.430517163518,5.434597e-20,0.0024999997,0.0025,4987.430517163518,4777.0254,500.0,4987.4307,0.0025,249.68384,,400.0,2,1.0,100,62498.26433515838,500
1.0058602,1.0043672,49998.581387634666,4989.928876612281,0.84134406,499.002,4989.928876612281,2.1719474e-08,0.002,0.0026299227,4989.928876612281,4802.403,497.0869662554086,4991.1455,0.0016753714,196.24106,0.0054773986,497.3050858871143,1,1.320704,100,49998.581387634666,500
1.0,1.0,0.0046738000624419965,4999.932958190319,1.0,500.0,4999.932958190319,3.5044917e-18,0.009999998,0.01,4999.932958190319,4579.122,500.0,4999.9326,0.01,0.068054326,,100.0,2,1.0,100,0.0046738000624419965,500
1.0,1.0,0.004392626941039535,4999.935212028504,1.0,500.0,4999.935212028504,2.179301e-19,0.0049999994,0.005,4999.935212028504,4702.3765,500.0,4999.9346,0.005,0.06612044,,200.00000010221265,2,1.0,100,0.004392626941039535,500
1.0,1.0,0.005083815679377532,4999.930953397928,1.0,500.0,4999.930953397928,5.4391416e-20,0.0033333336,0.0033333334,4999.930953397928,4756.976,500.0,4999.931,0.0033333334,0.071195155,,299.999969473632,2,1.0,100,0.005083815679377532,500
1.0,1.0,0.004599609539138357,4999.933195222292,1.0,500.0,4999.933195222292,5.434597e-20,0.0024999997,0.0025,4999.933195222292,4789.528,500.0,4999.933,0.0025,0.067746714,,400.0,2,1.0,100,0.004599609539138357,500
1.0,1.0,0.004668737073520111,4999.933389417239,1.0,500.0,4999.933389417239,5.431875e-20,0.0020000003,0.002,4999.933389417239,4811.7417,500.0,4999.934,0.002,0.06827163,,500.00000664260017,1,1.0,100,0.004668737073520111,500
1.0,1.0,0.00493609821491748,4999.9288473247325,1.0,500.0,4999.9288473247325,3.5044917e-18,0.009999998,0.01,4999.9288473247325,4579.118,500.0,4999.9287,0.01,0.06987697,,100.0,2,1.0,100,0.00493609821491748,500
1.0,1.0,0.005328549810037726,4999.9294148356275,1.0,500.0,4999.9294148356275,2.179301e-19,0.0049999994,0.005,4999.9294148356275,4702.3706,500.0,4999.9287,0.005,0.072794944,,200.00000010221265,2,1.0,100,0.005328549810037726,500
1.0,1.0,0.005212333532111405,4999.929712753647,1.0,500.0,4999.929712753647,5.4391416e-20,0.0033333336,0.0033333334,4999.929712753647,4756.9746,500.0,4999.9297,0.0033333334,0.07205964,,299.999969473632,2,1.0,100,0.005212333532111405,500
1.0,1.0,0.004856261974666416,4999.932733830059,1.0,500.0,4999.932733830059,5.434597e-20,0.0024999997,0.0025,4999.932733830059,4789.5273,500.0,4999.9326,0.0025,0.06958479,,400.0,2,1.0,100,0.004856261974666416,500
1.0000032,0.9999868,0.005674755710942949,4999.9317048257535,0.98958445,500.0,4999.9317048257535,1.7846771e-11,0.0019999999,0.002006606,4999.9317048257535,4811.74,499.9983906797709,4999.9326,0.001979195,0.07504025,4.461568e-06,499.99782662717786,1,1.0032897,100,0.005674755710942949,500
1.0,1.0,0.005656089915506938,4999.921358548272,1.0,500.0,4999.921358548272,3.5044917e-18,0.009999998,0.01,4999.921358548272,4579.111,500.0,4999.9214,0.01,0.07485117,,100.0,2,1.0,100,0.005656089915506938,500
1.0,1.0,0.0048157768218316,4999.926090139419,1.0,500.0,4999.926090139419,2.179301e-19,0.0049999994,0.005,4999.926090139419,4702.3677,500.0,4999.926,0.005,0.06922877,,200.00000010221265,2,1.0,100,0.0048157768218316,500
1.0,1.0,0.00512165556120379,4999.926117042161,1.0,500.0,4999.926117042161,5.4391416e-20,0.0033333336,0.0033333334,4999.926117042161,4756.971,500.0,4999.9263,0.0033333334,0.07144498,,299.999969473632,2,1.0,100,0.00512165556120379,500
1.0,1.0,62498.14072122483,4987.425590517461,1.0,498.7525,4987.425590517461,5.434597e-20,0.0024999997,0.0025,4987.425590517461,4777.0205,500.0,4987.426,0.0025,249.6836,,400.0,2,1.0,100,62498.14072122483,500
1.0049703,1.0054263,49998.52799844503,4989.926276264545,0.9036034,499.002,4989.926276264545,2.0971036e-08,0.002,0.0026241923,4989.926276264545,4802.267,497.52713485234574,4990.9263,0.0017974533,201.1012,0.0052998103,497.3974725163224,1,1.3192159,100,49998.52799844503,500
1.0,1.0,0.0035312544254527734,4999.931587863207,1.0,500.0,4999.931587863207,3.5044917e-18,0.009999998,0.01,4999.931587863207,4579.121,500.0,4999.9316,0.01,0.05911124,,100.0,2,1.0,100,0.0035312544254527734,500
1.0,1.0,0.003793729253276599,4999.936161332826,1.0,500.0,4999.936161332826,2.179301e-19,0.0049999994,0.005,4999.936161332826,4702.378,500.0,4999.936,0.005,0.061432313,,200.00000010221265,2,1.0,100,0.003793729253276599,500
1.0,1.0,0.0042562056449748885,4999.9377659856955,1.0,500.0,4999.9377659856955,5.4391416e-20,0.0033333336,0.0033333334,4999.9377659856955,4756.983,500.0,4999.938,0.0033333334,0.06512844,,299.999969473632,2,1.0,100,0.0042562056449748885,500
1.0,1.0,0.004280520658900418,4999.935165671782,1.0,500.0,4999.935165671782,5.434597e-20,0.0024999997,0.0025,4999.935165671782,4789.53,500.0,4999.935,0.0025,0.06534412,,400.0,2,1.0,100,0.004280520658900418,500
1.0000021,1.00002,0.005053045966987897,4999.933741048174,0.99734944,500.0,4999.933741048174,1.1363548e-12,0.002,0.0020012574,4999.933741048174,4811.742,499.9989271186962,4999.9346,0.001994659,0.0709654,2.8409966e-07,499.99981026161566,1,1.0006487,100,0.005053045966987897,500
1.0,1.0,0.004677556089403055,4999.929841620593,1.0,500.0,4999.929841620593,3.5044917e-18,0.009999998,0.01,4999.929841620593,4579.119,500.0,4999.9297,0.01,0.068046704,,100.0,2,1.0,100,0.004677556089403055,500
1.0,1.0,0.0058568429380528916,4999.925531153363,1.0,500.0,4999.925531153363,2.179301e-19,0.0049999994,0.005,4999.925531153363,4702.367,500.0,4999.9253,0.005,0.07634774,,200.00000010221265,2,1.0,100,0.0058568429380528916,500
1.0,1.0,0.00735542971159275,4999.923269997795,1.0,500.0,4999.923269997795,5.4391416e-20,0.0033333336,0.0033333334,4999.923269997795,4756.9688,500.0,4999.924,0.0033333334,0.08562178,,299.999969473632,2,1.0,100,0.00735542971159275,500
1.0,1.0,0.007205857402586007,4999.92164461398,1.0,500.0,4999.92164461398,5.434597e-20,0.0024999997,0.0025,4999.92164461398,4789.5166,500.0,4999.922,0.0025,0.084779546,,400.0,2,1.0,100,0.007205857402586007,500
1.0,1.0,0.0065835483968696455,4999.925343167957,1.0,500.0,4999.925343167957,5.431875e-20,0.0020000003,0.002,4999.925343167957,4811.7334,500.0,4999.926,0.002,0.08105718,,500.00000664260017,1,1.0,100,0.0065835483968696455,500
1.0,1.0,0.0056226826744047295,4999.926125910989,1.0,500.0,4999.926125910989,3.5044917e-18,0.009999998,0.01,4999.926125910989,4579.115,500.0,4999.926,0.01,0.074631035,,100.0,2,1.0,100,0.0056226826744047295,500
1.0,1.0,0.006773945536268867,4999.925533387019,1.0,500.0,4999.925533387019,2.179301e-19,0.0049999994,0.005,4999.925533387019,4702.3677,500.0,4999.926,0.005,0.08210716,,200.00000010221265,2,1.0,100,0.006773945536268867,500
1.0,1.0,0.00613136097137391,4999.933374765037,1.0,500.0,4999.933374765037,5.4391416e-20,0.0033333336,0.0033333334,4999.933374765037,4756.9785,500.0,4999.9336,0.0033333334,0.07817107,,299.999969473632,2,1.0,100,0.00613136097137391,500
1.0,1.0,0.0071070674155731565,4999.9326286019805,1.0,500.0,4999.9326286019805,5.434597e-20,0.0024999997,0.0025,4999.9326286019805,4789.5273,500.0,4999.9326,0.0025,0.08420231,,400.0,2,1.0,100,0.0071070674155731565,500
1.0,1.0,0.007751662224823459,4999.931479518281,1.0,500.0,4999.931479518281,5.431875e-20,0.0020000003,0.002,4999.931479518281,4811.7397,500.0,4999.932,0.002,0.08796733,,500.00000664260017,1,1.0,100,0.007751662224823459,500
1.0,1.0,0.004797347941745265,4999.928948945758,1.0,500.0,4999.928948945758,3.5044917e-18,0.009999998,0.01,4999.928948945758,4579.118,500.0,4999.9287,0.01,0.06891934,,100.0,2,1.0,100,0.004797347941745265,500
1.0,1.0,76464.26507335738,4980.383403408801,1.0,498.05,4980.383403408801,2.179301e-19,0.0049999994,0.005,4980.383403408801,4682.825,500.0,4980.3833,0.005,275.82956,,200.00000010221265,2,1.0,100,76464.26507335738,500
1.0,1.0,50976.22333571413,4986.902811946921,1.0,498.7,4986.902811946921,5.4391416e-20,0.0033333336,0.0033333334,4986.902811946921,4743.9478,500.0,4986.903,0.0033333334,225.40254,,299.999969473632,2,1.0,100,50976.22333571413,500
1.0,1.0,38232.15350920594,4990.160882486497,1.0,499.025,4990.160882486497,5.434597e-20,0.0024999997,0.0025,4990.160882486497,4779.7554,500.0,4990.1606,0.0025,195.28584,,400.0,2,1.0,100,38232.15350920594,500
1.0177759,0.99746084,30585.738065041332,4992.11711261561,0.33858263,499.22,4992.11711261561,7.8182914e-08,0.0020000003,0.0024860536,4992.11711261561,4807.4263,491.2672852000469,4997.2837,0.0006788891,59.384903,0.019446593,490.4331583056247,1,1.2398705,100,30585.738065041332,500
1.0,1.0,0.004803848286345781,4999.9348516002865,1.0,500.0,4999.9348516002865,3.5044917e-18,0.009999998,0.01,4999.9348516002865,4579.124,500.0,4999.9346,0.01,0.06899168,,100.0,2,1.0,100,0.004803848286345781,500
1.0,1.0,0.006471103391027515,4999.926537108728,1.0,500.0,4999.926537108728,2.179301e-19,0.0049999994,0.005,4999.926537108728,4702.3687,500.0,4999.927,0.005,0.08026463,,200.00000010221265,2,1.0,100,0.006471103391027515,500
1.0,1.0,0.005630861488158298,4999.9291546242775,1.0,500.0,4999.9291546242775,5.4391416e-20,0.0033333336,0.0033333334,4999.9291546242775,4756.974,500.0,4999.929,0.0033333334,0.07492935,,299.999969473632,2,1.0,100,0.005630861488158298,500
1.0,1.0,0.0057598019390293805,4999.927757550246,1.0,500.0,4999.927757550246,5.434597e-20,0.0024999997,0.0025,4999.927757550246,4789.5225,500.0,4999.9277,0.0025,0.07580819,,400.0,2,1.0,100,0.0057598019390293805,500
1.0,1.0,0.005605159914493477,4999.92851566823,1.0,500.0,4999.92851566823,5.431875e-20,0.0020000003,0.002,4999.92851566823,4811.737,500.0,4999.929,0.002,0.074796945,,500.00000664260017,1,1.0,100,0.005605159914493477,500
1.0,1.0,0.00783891211420146,4999.91545419474,1.0,500.0,4999.91545419474,3.5044917e-18,0.009999998,0.01,4999.91545419474,4579.105,500.0,4999.9155,0.01,0.08808937,,100.0,2,1.0,100,0.00783891211420146,500
1.0,1.0,0.005747604239933707,4999.928800076358,1.0,500.0,4999.928800076358,2.179301e-19,0.0049999994,0.005,4999.928800076358,4702.3706,500.0,4999.9287,0.005,0.07561788,,200.00000010221265,2,1.0,100,0.005747604239933707,500
1.0,1.0,0.005099647639965148,4999.932272931388,1.0,500.0,4999.932272931388,5.4391416e-20,0.0033333336,0.0033333334,4999.932272931388,4756.9775,500.0,4999.9326,0.0033333334,0.071285136,,299.999969473632,2,1.0,100,0.005099647639965148,500
1.0,1.0,0.005160503484927746,4999.931287623325,1.0,500.0,4999.931287623325,5.434597e-20,0.0024999997,0.0025,4999.931287623325,4789.526,500.0,4999.931,0.0025,0.071737036,,400.0,2,1.0,100,0.005160503484927746,500
1.0000005,0.999981,0.005209192205223594,4999.931263612937,0.9967423,500.0,4999.931263612937,1.9833198e-12,0.002,0.002003549,4999.931263612937,4811.7397,499.9997615815346,4999.932,0.0019935225,0.07206552,4.9580615e-07,499.9997294980876,1,1.0017554,100,0.005209192205223594,500
1.0,1.0,0.0068720122759264105,4999.92130578072,1.0,500.0,4999.92130578072,3.5044917e-18,0.009999998,0.01,4999.92130578072,4579.1104,500.0,4999.921,0.01,0.082481705,,100.0,2,1.0,100,0.0068720122759264105,500
1.0,1.0,0.006578979772353632,4999.920624168807,1.0,500.0,4999.920624168807,2.179301e-19,0.0049999994,0.005,4999.920624168807,4702.3623,500.0,4999.9204,0.005,0.080910474,,200.00000010221265,2,1.0,100,0.006578979772353632,500
1.0,1.0,0.005788090431182573,4999.924762570611,1.0,500.0,4999.924762570611,5.4391416e-20,0.0033333336,0.0033333334,4999.924762570611,4756.969,500.0,4999.9243,0.0033333334,0.07595999,,299.999969473632,2,1.0,100,0.005788090431182573,500
1.0,1.0,25.423155305081433,4999.671752579725,1.0,499.9775,4999.671752579725,5.434597e-20,0.0024999997,0.0025,4999.671752579725,4789.2666,500.0,4999.672,0.0025,5.0358386,,400.0,2,1.0,100,25.423155305081433,500
1.0001113,1.00004,20.340272877892705,4999.723346411688,0.89454055,499.982,4999.723346411688,4.8026866e-10,0.002,0.0020246978,4999.723346411688,4811.5425,499.9443354595519,4999.745,0.0017890094,4.03119,0.000120076824,499.9400827994661,1,1.0123894,100,20.340272877892705,500
1.0,1.0,0.007080843812681241,4999.941581782624,1.0,500.0,4999.941581782624,3.5044917e-18,0.009999998,0.01,4999.941581782624,4579.1313,500.0,4999.942,0.01,0.083697,,100.0,2,1.0,100,0.007080843812681241,500
1.0,1.0,0.007465464302036106,4999.932241366882,1.0,500.0,4999.932241366882,2.179301e-19,0.0049999994,0.005,4999.932241366882,4702.374,500.0,4999.932,0.005,0.086169794,,200.00000010221265,2,1.0,100,0.007465464302036106,500
1.0,1.0,0.007570778491888127,4999.926498343057,1.0,500.0,4999.926498343057,5.4391416e-20,0.0033333336,0.0033333334,4999.926498343057,4756.9717,500.0,4999.927,0.0033333334,0.08685653,,299.999969473632,2,1.0,100,0.007570778491888127,500
1.0,1.0,0.007096176617147407,4999.924557726608,1.0,500.0,4999.924557726608,5.434597e-20,0.0024999997,0.0025,4999.924557726608,4789.5195,500.0,4999.925,0.0025,0.084125645,,400.0,2,1.0,100,0.007096176617147407,500
1.0,1.0,0.0074677262998015395,4999.923063648367,1.0,500.0,4999.923063648367,5.431875e-20,0.0020000003,0.002,4999.923063648367,4811.731,500.0,4999.9233,0.002,0.08632382,,500.00000664260017,1,1.0,100,0.0074677262998015395,500
1.0,1.0,0.004182404661767391,4999.933713357587,1.0,500.0,4999.933713357587,3.5044917e-18,0.009999998,0.01,4999.933713357587,4579.123,500.0,4999.9336,0.01,0.06437377,,100.0,2,1.0,100,0.004182404661767391,500
1.0,1.0,0.005730560039271644,4999.927541628651,1.0,500.0,4999.927541628651,2.179301e-19,0.0049999994,0.005,4999.927541628651,4702.369,500.0,4999.9272,0.005,0.07552057,,200.00000010221265,2,1.0,100,0.005730560039271644,500
1.0,1.0,0.005073085571621942,4999.929493663699,1.0,500.0,4999.929493663699,5.4391416e-20,0.0033333336,0.0033333334,4999.929493663699,4756.9746,500.0,4999.9297,0.0033333334,0.07110725,,299.999969473632,2,1.0,100,0.005073085571621942,500
1.0,1.0,0.005172449981772389,4999.928289817729,1.0,500.0,4999.928289817729,5.434597e-20,0.0024999997,0.0025,4999.928289817729,4789.5234,500.0,4999.9287,0.0025,0.07183415,,400.0,2,1.0,100,0.005172449981772389,500
1.0,1.0,0.005201987218542459,4999.927856272167,1.0,500.0,4999.927856272167,5.431875e-20,0.0020000003,0.002,4999.927856272167,4811.736,500.0,4999.928,0.002,0.07205281,,500.00000664260017,1,1.0,100,0.005201987218542459,500
1.0,1.0,0.004883786380176857,4999.9282439192175,1.0,500.0,4999.9282439192175,3.5044917e-18,0.009999998,0.01,4999.9282439192175,4579.1177,500.0,4999.928,0.01,0.069539666,,100.0,2,1.0,100,0.004883786380176857,500
1.0,1.0,0.00836189605133361,4999.924258858864,1.0,500.0,4999.924258858864,2.179301e-19,0.0049999994,0.005,4999.924258858864,4702.366,500.0,4999.9243,0.005,0.091212325,,200.00000010221265,2,1.0,100,0.00836189605133361,500
1.0,1.0,0.0069022844616021695,4999.928010576173,1.0,500.0,4999.928010576173,5.4391416e-20,0.0033333336,0.0033333334,4999.928010576173,4756.973,500.0,4999.928,0.0033333334,0.08294377,,299.999969473632,2,1.0,100,0.0069022844616021695,500
1.0,1.0,0.006872313371545041,4999.928904529828,1.0,500.0,4999.928904529828,5.434597e-20,0.0024999997,0.0025,4999.928904529828,4789.5234,500.0,4999.9287,0.0025,0.08279368,,400.0,2,1.0,100,0.006872313371545041,500
1.0,1.0,0.006663945473750593,4999.928247677045,1.0,500.0,4999.928247677045,5.431875e-20,0.0020000003,0.002,4999.928247677045,4811.7363,500.0,4999.9287,0.002,0.0815522,,500.00000664260017,1,1.0,100,0.006663945473750593,500
1.0,1.0,0.005037166859985462,4999.932338677449,1.0,500.0,4999.932338677449,3.5044917e-18,0.009999998,0.01,4999.932338677449,4579.121,500.0,4999.9316,0.01,0.070621476,,100.0,2,1.0,100,0.005037166859985462,500
1.0,1.0,0.004249728918391694,4999.932080989757,1.0,500.0,4999.932080989757,2.179301e-19,0.0049999994,0.005,4999.932080989757,4702.3735,500.0,4999.9316,0.005,0.06502473,,200.00000010221265,2,1.0,100,0.004249728918391694,500
1.0,1.0,0.004043747601275396,4999.935051269578,1.0,500.0,4999.935051269578,5.4391416e-20,0.0033333336,0.0033333334,4999.935051269578,4756.9805,500.0,4999.9355,0.0033333334,0.06347563,,299.999969473632,2,1.0,100,0.004043747601275396,500
