EpLenMean,Weights,Bound,ESSClassic,InitialReturnMax,EpRewMean,MeanIWNorm,TimestepsSoFar,MeanIW,ReturnMeanIW,Iteration,InitialReturnMean,InitialBound,EpisodesSoFar,StdIW,MinIWNorm,EpThisIter,J_sample_variance,TimeElapsed,MaxIWNorm,MinIW,InitialReturnMin,MaxIW,EmpiricalD2,StdIWNorm,InitialReturnStd,ESSRenyi
137.92,[-1.781  2.114 -3.613 -1.923 -2.252],262.71237,4.1841555,1050.7771,1368.9950256142083,0.018447364,2227431,1.8447365,262.71237,155,-9.2773436e-05,-9.1552734e-05,15500,8.827731,7.890243e-08,100,3426883.2,1105.4114456176758,0.61079216,7.890243e-06,-369.3584,61.079216,403.72836,0.08827731,228.72105,0.24769129
139.39,[-1.758  2.122 -3.61  -1.929 -2.303],78.02206,6.8242407,756.1306,1383.7009066914377,0.011131969,2241370,1.1131971,78.02206,156,-1.7089844e-05,-1.5258789e-05,15600,4.113357,3.1219508e-06,100,1747895.9,1111.5299816131592,0.28743538,0.0003121951,-313.96118,28.743538,65.34946,0.041133568,221.1858,1.5302346
139.27,[-1.765  2.103 -3.609 -1.942 -2.351],393.25098,4.6240706,1187.3204,1382.5134837185676,0.011138506,2255297,1.1138508,393.25098,157,-7.202148e-05,-7.367134e-05,15700,5.0586452,1.948892e-06,100,14192284.0,1118.5191714763641,0.46618128,0.0001948892,-332.8147,46.61813,1378.371,0.05058645,246.71274,0.07254941
147.63,[-1.75   2.12  -3.603 -1.929 -2.319],469.87796,1.6687948,1333.7058,1466.1144552160913,0.013326748,2270060,1.3326745,469.87796,158,-4.8828126e-05,-5.054474e-05,15800,10.229829,9.018717e-05,100,19065430.0,1125.2980425357819,1.0302898,0.009018717,-406.34595,103.02898,484.01855,0.10229829,325.55664,0.20660365
148.73,[-1.772  2.139 -3.595 -1.89  -2.272],215.41127,2.0222056,1192.6672,1477.0619874416382,0.01035846,2284933,1.035846,215.41127,159,-2.3193359e-05,-2.4795532e-05,15900,7.210184,6.191035e-07,100,3950341.8,1133.7595982551575,0.72480774,6.191035e-05,-417.4768,72.480774,978.142,0.07210185,316.27838,0.10223464
147.11,[-1.768  2.163 -3.593 -1.861 -2.308],31.546322,19.84103,1268.8539,1460.769080972717,0.009158056,2299644,0.91580564,31.546322,160,-8.4228515e-05,-8.4877014e-05,16000,1.8407606,7.265749e-05,100,226253.67,1140.0096366405487,0.1369136,0.007265749,-1131.0605,13.69136,11.670067,0.018407606,314.4588,8.568932
151.19,[-1.758  2.16  -3.596 -1.881 -2.295],279.6552,3.052584,998.1742,1501.636883708606,0.005386459,2314763,0.538646,279.6552,161,3.6621095e-05,4.386902e-05,16100,3.035552,7.337526e-08,100,8568980.0,1147.0554037094116,0.29273912,7.3375263e-06,-1171.9092,29.273914,13140.22,0.030355519,353.61407,0.007610223
151.15,[-1.733  2.16  -3.609 -1.917 -2.303],154.71532,4.182017,918.44653,1501.2786479773015,0.009448908,2329878,0.9448909,154.71532,162,8.911133e-05,8.678436e-05,16200,4.5228515,1.7311039e-06,100,747642.3,1154.5192227363586,0.45002815,0.0001731104,-391.61743,45.002815,296.094,0.04522851,300.92126,0.3377306
148.85,[-1.747  2.178 -3.609 -1.878 -2.304],48.42788,12.433127,1101.3412,1478.196399363631,0.012077532,2344763,1.2077533,48.42788,163,-1.0986329e-05,-1.4305115e-05,16300,3.2052205,9.739151e-05,100,374208.44,1160.7464890480042,0.2073288,0.009739151,-1318.356,20.73288,13.807931,0.032052208,345.10602,7.2422147
149.57,[-1.733  2.176 -3.612 -1.898 -2.311],116.57193,8.224153,804.3689,1485.4354638917875,0.007955432,2359720,0.79554313,116.57193,164,0.00016235352,0.00016212463,16400,2.6575556,3.8064609e-06,100,1883773.4,1168.4846494197845,0.18222068,0.0003806461,-1405.5079,18.222069,52.556625,0.026575556,346.52353,1.9027097
152.65,[-1.709  2.169 -3.597 -1.907 -2.37 ],57.60289,7.3239098,913.49255,1516.2661849307392,0.009261221,2374985,0.9261221,57.60289,165,-5.0048828e-05,-5.507469e-05,16500,3.2944324,1.4724426e-06,100,123384.0,1174.66583776474,0.22713427,0.00014724427,-1426.3606,22.713428,129.7493,0.032944325,348.37225,0.7707171
147.84,[-1.713  2.154 -3.609 -1.926 -2.358],188.71353,5.6328387,1001.5652,1468.1892958864978,0.011199513,2389769,1.1199514,188.71353,166,8.178711e-05,8.34465e-05,16600,4.584014,2.4280644e-06,100,2413128.0,1180.7261209487915,0.40791652,0.00024280643,-388.62402,40.791653,220.50496,0.04584014,274.24762,0.45350453
151.48,[-1.736  2.164 -3.603 -1.895 -2.391],145.71844,9.3016615,1085.1382,1504.563952070764,0.012606834,2404917,1.2606835,145.71844,167,-1.3427734e-05,-1.1444092e-05,16700,3.9366384,3.2124706e-05,100,960932.2,1187.8149423599243,0.26212254,0.0032124706,-404.97705,26.212254,87.546936,0.039366387,298.44077,1.1422445
157.62,[-1.731  2.18  -3.595 -1.878 -2.38 ],88.88671,16.760368,1443.7439,1565.8960036120232,0.012577412,2420679,1.2577412,88.88671,168,3.6621093e-06,5.722046e-06,16800,2.802945,3.834841e-05,100,2040823.9,1195.3410551548004,0.16456072,0.0038348413,-566.381,16.456072,13.29435,0.028029447,360.85385,7.5219927
150.25,[-1.751  2.183 -3.616 -1.877 -2.387],181.36615,9.539045,2187.3584,1492.2152166060134,0.0097435685,2435704,0.97435683,181.36615,169,1.586914e-05,1.335144e-05,16900,3.0005174,7.422274e-06,100,1751939.4,1203.8614246845245,0.25348362,0.0007422274,-1402.3126,25.348364,76.75102,0.030005172,453.25766,1.3029143
140.76,[-1.772  2.186 -3.626 -1.863 -2.401],1145.1239,2.9758213,1032.5139,1397.27604332059,0.023129137,2449780,2.3129137,1145.1239,170,-7.5683594e-05,-7.534027e-05,17000,13.206751,4.254975e-09,100,66051340.0,1211.5036239624023,1.2374417,4.2549752e-07,-1307.3718,123.74417,879384.3,0.13206752,433.0306,0.00011371593
149.72,[-1.749  2.179 -3.626 -1.898 -2.383],185.2891,20.619987,1842.8662,1486.9444485147658,0.010208431,2464752,1.020843,185.2891,171,0.00011108399,0.000111579895,17100,2.0029511,7.1242403e-09,100,1392165.4,1219.3597383499146,0.13838984,7.12424e-07,-1407.0298,13.8389845,4801917.0,0.02002951,393.28268,2.0825017e-05
150.13,[-1.735  2.155 -3.619 -1.929 -2.383],394.70953,2.4138598,1148.679,1491.1063607484912,0.008075475,2479765,0.80754733,394.70953,172,-8.056641e-05,-8.010864e-05,17200,5.1345925,2.0619334e-06,100,14491797.0,1226.3846797943115,0.5145861,0.00020619335,-381.3335,51.45861,728.16736,0.051345926,315.9202,0.13733107
145.3,[-1.709  2.151 -3.621 -1.957 -2.402],359.3644,4.1009493,1017.0049,1442.818930080094,0.009110565,2494295,0.9110565,359.3644,173,7.202148e-05,7.05719e-05,17300,4.405653,2.2795481e-08,100,10993100.0,1232.9078056812286,0.41558567,2.2795482e-06,-363.06665,41.558567,2017.813,0.044056527,262.41217,0.049558606
152.55,[-1.735  2.162 -3.615 -1.914 -2.413],96.96353,12.212773,1384.4752,1515.288289517522,0.013965429,2509550,1.3965428,96.96353,174,-0.00015136719,-0.00015449524,17400,3.7442317,0.00015088162,100,405054.66,1240.0386972427368,0.33337128,0.015088162,-475.6488,33.337128,33.45209,0.03744232,299.20007,2.9893498
147.41,[-1.74   2.182 -3.611 -1.896 -2.395],5172.2305,1.0162817,895.8944,1463.8260051891118,0.1071569,2524291,10.71569,5172.2305,175,-5.3710937e-05,-5.1498413e-05,17500,105.75356,6.66612e-31,100,2669090600.0,1246.3177361488342,10.62942,6.66612e-29,-384.5907,1062.942,inf,1.0575355,236.71669,
147.63,[-1.697  2.146 -3.61  -1.975 -2.406],62.548393,4.7295103,1073.7103,1466.1307359902069,0.010127096,2539054,1.0127097,62.548393,176,-1.2207031e-06,1.9073486e-06,17600,4.5452323,6.364341e-05,100,1338850.6,1255.0392570495605,0.3740048,0.0063643414,-436.44128,37.400482,67.6617,0.045452327,292.98575,1.477941
145.31,[-1.711  2.141 -3.6   -1.975 -2.353],86924.72,1.0002373,1166.9174,1442.9269948808715,3.0298913,2553585,302.98914,86924.72,177,0.00011474609,0.000118255615,17700,3014.3423,3.8363616e-13,100,755570900000.0,1261.8478164672852,302.9532,3.8363618e-11,-343.22742,30295.318,2297115600.0,30.143427,297.29706,4.3532854e-08
147.72,[-1.688  2.177 -3.604 -1.962 -2.354],56.649727,7.506177,1042.8451,1466.9985360152696,0.010551561,2568357,1.0551562,56.649727,178,0.0001171875,0.00011730194,17800,3.703938,7.4033136e-07,100,323853.12,1267.842878818512,0.2963914,7.403314e-05,-367.2556,29.63914,165.95409,0.03703938,281.83453,0.6025763
151.96,[-1.71   2.179 -3.606 -1.94  -2.405],643.9946,5.246881,1430.4095,1509.3972273039235,0.016148526,2583553,1.6148528,643.9946,179,-0.00011352539,-0.00011539459,17900,6.8624477,3.0518072e-06,100,50801096.0,1275.8860321044922,0.59769136,0.00030518073,-1419.4977,59.769135,577.9314,0.068624474,343.34897,0.17303091
156.2,[-1.713  2.171 -3.642 -1.963 -2.307],125.68262,1.6726111,1088.0315,1551.8190631766035,0.026630912,2599173,2.6630912,125.68262,180,-2.1972657e-05,-2.670288e-05,18000,20.418592,5.486141e-07,100,439757.4,1282.6156876087189,2.0460536,5.4861408e-05,-502.1189,204.60536,381.87708,0.20418592,340.78772,0.26186436
149.58,[-1.707  2.195 -3.646 -1.937 -2.311],40.117764,21.754734,1054.234,1485.5891318023507,0.0058815796,2614131,0.588158,40.117764,181,-0.00010375977,-0.000102996826,18100,1.1154399,9.924829e-05,100,203471.58,1290.4036860466003,0.06627663,0.009924829,-1485.5892,6.6276636,720.1593,0.011154398,301.67325,0.13885817
154.8,[-1.719  2.213 -3.641 -1.905 -2.318],541.27576,2.8072982,1341.9736,1537.690040897271,0.017216414,2629611,1.7216415,541.27576,182,9.1552734e-05,9.250641e-05,18200,10.1301365,1.1076291e-07,100,35775270.0,1296.9593811035156,0.72327894,1.1076291e-05,-1377.844,72.327896,5399.509,0.101301365,344.42712,0.018520202
156.04,[-1.691  2.217 -3.638 -1.92  -2.334],25.585655,61.1121,1499.4412,1550.1187224670243,0.0086846985,2645215,0.86846983,25.585655,183,-0.00016845703,-0.0001745224,18300,0.692785,0.00025718936,100,165022.95,1304.8743863105774,0.036639128,0.025718937,-1470.2079,3.6639128,2.1164799,0.0069278493,376.79666,47.248264
151.3,[-1.686  2.212 -3.634 -1.931 -2.356],25863.049,1.0024933,1007.0685,1502.750610485784,0.38245237,2660345,38.245243,25863.049,184,3.6621093e-06,4.887581e-06,18400,380.0571,1.2548245e-09,100,66888530000.0,1310.9590504169464,38.19764,1.2548244e-07,-383.49817,3819.764,27718546.0,3.8005705,252.76851,3.6076929e-06
153.42,[-1.714  2.192 -3.639 -1.937 -2.343],160.74045,9.660585,855.864,1523.9852020780618,0.007302129,2675687,0.73021287,160.74045,185,9.643555e-05,9.727478e-05,18500,2.2329879,1.1296976e-06,100,2337679.5,1318.682463645935,0.1752739,0.00011296976,-354.4834,17.52739,356.4945,0.022329878,261.3974,0.28050923
153.81,[-1.692  2.191 -3.648 -1.966 -2.351],1671.8766,1.123356,1191.8961,1527.917067879911,0.026623368,2691068,2.6623368,1671.8766,186,0.0001977539,0.00019836426,18600,24.977625,4.444596e-09,100,284763740.0,1326.0316121578217,2.511225,4.444596e-07,-438.20984,251.12251,9024.782,0.24977623,330.7035,0.011080599
161.08,[-1.682  2.214 -3.671 -1.972 -2.455],489.63763,2.4993458,1539.2313,1600.6114586602127,0.0132847335,2707176,1.3284736,489.63763,187,9.765625e-06,8.702278e-06,18700,8.297427,3.926167e-06,100,17326366.0,1332.953183889389,0.82492256,0.00039261673,-471.0515,82.492256,614.651,0.08297428,339.01617,0.16269395
155.71,[-1.701  2.22  -3.674 -1.954 -2.38 ],329.96863,1.822526,1702.9474,1546.8809899243713,0.012199785,2722747,1.2199785,329.96863,188,,5.722046e-06,18800,8.954084,1.7562188e-07,100,13941796.0,1341.9778265953064,0.8965657,1.7562188e-05,-477.19763,89.65657,259.89172,0.08954084,346.65945,0.3847756
158.87,[-1.708  2.206 -3.67  -1.969 -2.475],65.93044,18.156717,1211.3218,1578.5163878264495,0.011237507,2738634,1.1237508,65.93044,189,-0.00021240234,-0.00021886826,18900,2.3858485,3.2969077e-05,100,1364170.9,1348.991281747818,0.11899679,0.0032969078,-458.8911,11.899679,30.770689,0.023858486,354.06232,3.249846
149.59,[-1.724  2.207 -3.675 -1.955 -2.483],62.212997,8.37139,1614.1595,1485.7024700579648,0.005538819,2753593,0.5538819,62.212997,190,-3.6621095e-05,-3.194809e-05,19000,1.8324575,5.779329e-06,100,364416.72,1356.2997159957886,0.14742966,0.0005779329,-366.1078,14.742966,193.16554,0.018324574,310.2782,0.51769066
152.23,[-1.716  2.22  -3.684 -1.943 -2.45 ],41.204178,27.835428,897.74243,1512.0886796775783,0.008489051,2768816,0.848905,41.204178,191,3.90625e-05,3.528595e-05,19100,1.3668541,8.582869e-06,100,125652.39,1362.559654712677,0.077886984,0.00085828686,-352.3966,7.7886987,230.17406,0.013668542,257.2294,0.43445382
146.24,[-1.698  2.204 -3.666 -1.967 -2.414],71.73303,37.598858,1777.6174,1452.2104190609223,0.0068689073,2783440,0.6868908,71.73303,192,-3.173828e-05,-3.6239624e-05,19200,0.8849049,3.433848e-06,100,180186.42,1370.046157836914,0.06267079,0.0003433848,-1452.2104,6.267079,41.516247,0.008849049,327.842,2.4086955
154.37,[-1.714  2.222 -3.667 -1.939 -2.429],275.15918,7.868541,1426.2494,1533.4637468944911,0.00933707,2798877,0.933707,275.15918,193,-1.2207031e-05,-1.335144e-05,19300,3.1949751,1.4252525e-06,100,7283961.5,1378.1848685741425,0.2541426,0.00014252526,-1523.4834,25.414263,4069.182,0.031949747,372.97845,0.024574965
152.2,[-1.724  2.247 -3.673 -1.914 -2.426],102.50548,21.477339,1957.8777,1511.6508427958127,0.009369481,2814097,0.9369482,102.50548,194,-3.7841797e-05,-3.71933e-05,19400,1.7915248,8.005256e-11,100,455934.44,1385.4922604560852,0.1263218,8.005256e-09,-1431.7203,12.632179,568256.4,0.017915247,520.6725,0.00017597691
155.74,[-1.716  2.233 -3.674 -1.937 -2.442],82.841576,13.190092,1042.5938,1547.151131165219,0.0065066135,2829671,0.6506614,82.841576,195,0.00024658203,0.0002465248,19500,1.6692286,1.3733343e-05,100,385185.56,1393.5914573669434,0.13058452,0.0013733343,-457.69238,13.058453,105.3304,0.016692284,292.78925,0.9493935
160.07,[-1.705  2.242 -3.666 -1.926 -2.403],67.64585,17.34288,1569.236,1590.426064967883,0.006062234,2845678,0.6062234,67.64585,196,-8.056641e-05,-7.6293945e-05,19600,1.3234642,5.499346e-07,100,235226.25,1401.5631074905396,0.07774795,5.4993463e-05,-1510.5101,7.774795,805.3808,0.013234642,382.88718,0.124164864
153.77,[-1.713  2.228 -3.675 -1.942 -2.395],119.70936,2.6624339,882.3898,1527.4558441257357,0.007642838,2861055,0.76428384,119.70936,197,-8.300781e-05,-8.010864e-05,19700,4.621208,2.4621975e-06,100,980117.25,1408.5310187339783,0.46168503,0.00024621974,-397.86316,46.168503,755476.6,0.04621208,276.30856,0.00013236677
144.78,[-1.737  2.253 -3.688 -1.914 -2.414],147.4687,1.8490267,2031.6924,1437.434042931452,0.0073914616,2875533,0.73914605,147.4687,198,-2.4414063e-05,-2.4944544e-05,19800,5.385251,7.163151e-08,100,2725950.8,1415.6762900352478,0.54015005,7.1631516e-06,-1357.5181,54.015003,78389.305,0.053852513,513.9623,0.0012756842
158.22,[-1.709  2.251 -3.691 -1.939 -2.408],138.06543,15.445239,1417.8096,1571.940370619141,0.007402775,2891355,0.74027747,138.06543,199,-6.8359375e-05,-7.021427e-05,19900,1.7320732,2.8765339e-08,100,572025.25,1421.7231543064117,0.11582019,2.876534e-06,-1402.1028,11.58202,428469.03,0.017320732,366.2139,0.0002333891
158.38,[-1.692  2.24  -3.694 -1.974 -2.402],65.414825,12.762932,1086.2131,1573.599007873735,0.008227402,2907193,0.82274026,65.414825,200,0.00012573242,0.00012493134,20000,2.1509883,9.498201e-06,100,242349.64,1429.8111941814423,0.17317003,0.00094982004,-413.958,17.317003,408.5142,0.021509882,284.72635,0.24478954
151.94,[-1.705  2.253 -3.683 -1.943 -2.441],383.99615,1.1524907,790.7125,1509.123819315294,0.013833667,2922387,1.3833668,383.99615,201,-7.8125e-05,-8.201599e-05,20100,12.811544,2.9835342e-18,100,14033108.0,1436.5716321468353,1.2882435,2.9835343e-16,-1429.2034,128.82436,68378580000000.0,0.12811545,332.03088,1.4624463e-12
155.45,[-1.673  2.232 -3.687 -1.989 -2.525],74.9957,17.19869,635.53296,1544.3277609908637,0.008934044,2937932,0.89340454,74.9957,202,0.00012207031,0.000120162964,20200,1.9602844,2.5243866e-05,100,312418.6,1443.78244638443,0.12180844,0.0025243866,-384.50537,12.180844,52.35143,0.019602843,251.27463,1.9101676
155.17,[-1.657  2.235 -3.676 -1.996 -2.521],1143.7035,3.0620372,1288.3435,1541.524605795949,0.017271087,2953449,1.7271087,1143.7035,203,-5.126953e-05,-5.1498413e-05,20300,9.717653,7.5138126e-07,100,147973540.0,1450.173357963562,0.9429072,7.513813e-05,-1531.5448,94.290726,321.4317,0.09717653,323.1041,0.31110808
154.75,[-1.678  2.24  -3.693 -1.996 -2.62 ],135.52298,12.047842,842.5386,1537.337308648777,0.009027331,2968924,0.902733,135.52298,204,-8.4228515e-05,-8.4877014e-05,20400,2.4390907,7.91016e-06,100,697054.56,1456.5836980342865,0.16082342,0.00079101603,-1537.3374,16.082342,125.01573,0.024390908,308.93854,0.79989934
153.78,[-1.671  2.253 -3.691 -1.986 -2.612],117.03908,2.2933574,1352.2096,1527.6121101635558,0.010868129,2984302,1.0868129,117.03908,205,-6.8359375e-05,-6.866455e-05,20500,7.093833,9.515961e-08,100,718898.3,1464.201409816742,0.66619325,9.515961e-06,-357.9286,66.61932,48223.066,0.07093834,273.2524,0.0020736963
162.15,[-1.696  2.27  -3.679 -1.957 -2.652],6.1160145,62.645824,1178.6135,1611.2473427805025,0.009286611,3000517,0.9286611,6.1160145,206,4.0283205e-05,4.2915344e-05,20600,0.71710175,0.00084869703,100,136558.19,1471.2670681476593,0.04076861,0.084869705,-471.9016,4.076861,1.815567,0.007171017,355.77496,55.079212
156.85,[-1.699  2.267 -3.674 -1.958 -2.66 ],124.53824,10.789058,1181.5414,1558.261846806079,0.0076836213,3016202,0.7683622,124.53824,207,-0.00024780273,-0.00024604797,20700,2.2094455,1.5957079e-06,100,1302586.1,1479.1190583705902,0.18733652,0.00015957079,-1478.3389,18.733652,3217.413,0.022094455,367.9163,0.03108087
161.23,[-1.718  2.276 -3.688 -1.943 -2.633],102.73931,15.350205,817.8225,1601.9975878553048,0.007225537,3032325,0.72255373,102.73931,208,-0.00021972656,-0.0002207756,20800,1.6967818,3.3404387e-08,100,310597.4,1485.9177095890045,0.1076701,3.3404388e-06,-452.4707,10.76701,1117651.5,0.016967816,292.62634,8.947333e-05
167.31,[-1.702  2.266 -3.686 -1.966 -2.635],1051.8763,3.9650326,1746.9136,1662.8841897652098,0.011837551,3049056,1.1837552,1051.8763,209,-8.4228515e-05,-8.678436e-05,20900,5.8257685,1.11046e-06,100,83336104.0,1493.9740133285522,0.57437444,0.000111046,-1582.967,57.437443,306153.97,0.058257684,473.88635,0.00032663305
159.92,[-1.699  2.283 -3.689 -1.948 -2.632],260.6644,3.131451,910.94104,1588.9044803964598,0.005993036,3065048,0.5993036,260.6644,210,5.9814454e-05,5.4359436e-05,21000,3.3332317,3.1761913e-09,100,8842380.0,1501.1980979442596,0.32512638,3.1761914e-07,-1508.9885,32.512638,27679.85,0.033332318,335.19675,0.0036127365
153.86,[-1.71   2.268 -3.695 -1.956 -2.645],87.48943,22.465137,1211.4565,1528.338785844066,0.01009382,3080434,1.009382,87.48943,211,-7.446289e-05,-7.6174736e-05,21100,1.8752084,4.5221654e-10,100,147105.4,1508.8516199588776,0.12488466,4.5221654e-08,-518.9845,12.488466,32692176.0,0.018752083,272.96738,3.0588358e-06
154.41,[-1.7    2.252 -3.695 -1.983 -2.643],51.764713,22.185295,1355.9596,1533.9059299873554,0.007632761,3095875,0.76327616,51.764713,212,4.6386718e-05,4.720688e-05,21200,1.4294863,9.920201e-07,100,218794.64,1516.8824574947357,0.0898758,9.920201e-05,-414.29822,8.98758,3877.8884,0.014294862,294.7995,0.02578723
165.36,[-1.713  2.266 -3.702 -1.955 -2.624],268.6444,4.0837865,1706.4163,1643.3642519739985,0.011942924,3112411,1.1942924,268.6444,213,-9.765625e-06,-1.04904175e-05,21300,5.7879558,3.4648488e-06,100,16319103.0,1523.2746999263763,0.53307664,0.00034648489,-1563.4495,53.307667,92.5197,0.057879552,404.053,1.080851
159.8,[-1.696  2.265 -3.706 -1.957 -2.646],62.17077,3.3501337,792.09143,1587.7771941144613,0.004029911,3128391,0.40299115,62.17077,214,-3.6621095e-05,-3.6239624e-05,21400,2.1645372,3.5765586e-06,100,521255.97,1530.5479261875153,0.21474689,0.00035765587,-368.43738,21.47469,620.6942,0.02164537,246.10176,0.16110992
157.77,[-1.683  2.274 -3.697 -1.958 -2.623],1801.3403,1.0191612,932.24194,1567.409758420158,0.07199595,3144168,7.1995955,1801.3403,215,9.399414e-05,9.918213e-05,21500,70.9516,5.8827926e-21,100,324235520.0,1537.4871711730957,7.1315536,5.8827927e-19,-1567.4097,713.1554,1.4447689e+20,0.709516,307.41498,6.921522e-19
154.67,[-1.66   2.265 -3.698 -2.006 -2.716],322.93277,1.0014297,1343.3533,1536.516668186522,0.95974123,3159635,95.97412,322.93277,216,8.178711e-05,8.201599e-05,21600,954.2416,3.1948345e-13,100,10364423.0,1544.50377035141,95.90557,3.1948347e-11,-366.86548,9590.558,11927850000.0,9.542415,301.08682,8.383741e-09
164.18,[-1.654  2.3   -3.743 -1.996 -2.74 ],187.4391,8.24504,1358.2338,1631.5930870359155,0.00943512,3176053,0.94351196,187.4391,217,-4.760742e-05,-4.863739e-05,21700,3.1475008,3.5070018e-06,100,2474588.0,1552.4006190299988,0.2730197,0.0003507002,-1551.6714,27.301971,885.9001,0.031475008,379.91464,0.112879544
166.24,[-1.647  2.312 -3.739 -1.99  -2.7  ],23.530048,43.05354,1687.69,1652.1480779904055,0.008341612,3192677,0.8341612,23.530048,218,0.00013061524,0.0001335144,21800,0.9593541,0.00025496903,100,314804.88,1559.5590229034424,0.050476857,0.025496904,-1652.148,5.0476856,3.3132648,0.009593541,390.33755,30.181711
166.47,[-1.639  2.312 -3.736 -1.993 -2.705],96.52501,2.8705142,1045.3596,1654.4780782577595,0.0063503133,3209324,0.63503134,96.52501,219,5.6152345e-05,5.8174133e-05,21900,3.6939485,2.054103e-09,100,552837.5,1567.4601299762726,0.36952978,2.0541032e-07,-1574.5571,36.95298,35498308.0,0.03693949,373.6393,2.8170357e-06
149.4,[-1.657  2.328 -3.739 -1.967 -2.692],159.08522,8.414067,926.14734,1483.6294406802556,0.010984596,3224264,1.0984596,159.08522,220,-7.446289e-05,-7.43866e-05,22000,3.6240609,3.026946e-08,100,339558.03,1573.9080410003662,0.3412171,3.0269462e-06,-1403.7136,34.12171,54656.773,0.03624061,537.39417,0.0018295994
165.36,[-1.655  2.318 -3.745 -1.984 -2.691],3794.3616,1.069255,1406.5028,1643.3050855281817,0.07479199,3240800,7.4792,3794.3616,221,4.272461e-05,4.529953e-05,22100,71.94161,1.5635353e-16,100,1395476600.0,1581.9344127178192,7.23139,1.5635354e-14,-823.93933,723.13904,5012966000000.0,0.719416,331.02124,1.994827e-11
166.42,[-1.627  2.306 -3.746 -2.014 -2.767],166.4127,12.925047,1275.8579,1654.0274547863162,0.01065947,3257442,1.065947,166.4127,222,0.00012207031,0.00012397766,22200,2.7667267,2.673186e-05,100,1882338.4,1589.6261901855469,0.20468053,0.002673186,-1574.1128,20.468054,40.384907,0.027667267,345.91492,2.4761727
171.43,[-1.618  2.312 -3.735 -2.015 -2.741],896.68835,4.2751474,1125.6415,1704.114835650629,0.013462105,3274585,1.3462105,896.68835,223,-2.4414063e-05,-3.0517578e-05,22300,6.370151,1.9565656e-05,100,51289388.0,1597.3535959720612,0.6318079,0.0019565655,-494.62903,63.180794,856.6637,0.06370151,361.28677,0.11673192
168.08,[-1.616  2.325 -3.73  -2.003 -2.693],160.5641,8.018385,1629.3452,1670.5235372191737,0.011767506,3291393,1.1767507,160.5641,224,9.643555e-05,9.441376e-05,22400,3.9855797,1.6639817e-05,100,1498661.6,1604.7555177211761,0.29182285,0.0016639817,-431.2799,29.182285,196.3927,0.039855793,288.462,0.5091839
168.8,[-1.61   2.338 -3.729 -1.998 -2.711],304.35977,4.49883,1492.1521,1677.6888374968105,0.004543943,3308273,0.4543943,304.35977,225,0.00012084961,0.00011920929,22500,2.09357,6.38622e-07,100,9422163.0,1612.023279428482,0.20538487,6.38622e-05,-1597.7651,20.538486,20510.293,0.020935697,442.24896,0.004875601
165.5,[-1.597  2.334 -3.738 -2.017 -2.689],97.76461,13.029597,1095.0817,1644.765143634185,0.0061800643,3324823,0.61800635,97.76461,226,0.00012939452,0.00013446808,22600,1.5966626,3.2448767e-15,100,166856.7,1619.374957561493,0.097393185,3.2448767e-13,-1564.8535,9.739319,156864920000000.0,0.015966626,326.2484,6.3749114e-13
168.88,[-1.589  2.312 -3.743 -2.047 -2.704],340.3919,5.9814534,971.2328,1678.6422782080745,0.010796955,3341711,1.0796953,340.3919,227,7.446289e-05,7.390976e-05,22700,4.2806005,3.069387e-06,100,6169394.5,1625.3859176635742,0.32449284,0.00030693872,-469.08923,32.449284,7875.2563,0.042806003,276.62613,0.012697999
166.25,[-1.593  2.336 -3.809 -2.048 -2.621],120.27961,10.609676,1397.5615,1652.329566909317,0.007186326,3358336,0.71863264,120.27961,228,-1.3427734e-05,-2.3841858e-05,22800,2.0859365,4.976221e-07,100,1373094.1,1633.290581703186,0.1649628,4.9762213e-05,-1652.3296,16.49628,47152.45,0.020859366,384.56204,0.0021207805
174.06,[-1.599  2.358 -3.817 -2.02  -2.631],232.02283,2.4016669,1069.3357,1730.3234596419445,0.0143330265,3375742,1.4333026,232.02283,229,-1.2207031e-05,-1.1444092e-05,22900,9.13698,2.7282858e-17,100,2631375.5,1639.4633049964905,0.87263733,2.728286e-15,-561.26514,87.26373,4.3091197e+17,0.0913698,279.98663,2.3206596e-16
178.55,[-1.604  2.338 -3.826 -2.048 -2.63 ],85.187675,16.572231,1324.542,1775.3236215888235,0.007877862,3393597,0.7877862,85.187675,230,-0.00010620117,-0.000104904175,23000,1.7675562,4.9772632e-05,100,1085422.1,1648.3781626224518,0.12031232,0.0049772635,-535.69727,12.031232,34.804882,0.017675562,404.23245,2.8731601
167.64,[-1.614  2.331 -3.822 -2.049 -2.634],294.46106,1.4691643,1413.6401,1666.2329831309437,0.008742109,3410361,0.87421083,294.46106,231,-0.00016357422,-0.00016021729,23100,7.159242,1.0630359e-09,100,8893794.0,1654.3871223926544,0.7195857,1.0630359e-07,-1666.2332,71.95857,2673331.8,0.07159243,371.1007,3.7406506e-05
171.73,[-1.593  2.323 -3.829 -2.083 -2.604],213.42314,11.737599,1262.7318,1707.1621154745337,0.007705933,3427534,0.7705933,213.42314,232,0.00013671875,0.0001335144,23200,2.1131165,2.743722e-06,100,2102713.2,1662.5320043563843,0.19051857,0.0002743722,-447.49255,19.051857,1608.0869,0.021131163,332.2932,0.062185694
