EpThisIter,InitialReturnMax,ReturnMeanIW,InitialReturnStd,TimeElapsed,EpRewMean,EpisodesSoFar,InitialReturnMin,EmpiricalD2,InitialReturnMean,Iteration,Weights,EpLenMean,Bound,TimestepsSoFar,InitialBound,J_sample_variance
100,0.2607422,45393.215,0.22371733,2045.7008593082428,4999.666998810059,12400,-0.6176758,2364851.8,9.2773436e-05,124,[ 0.085  0.587 -2.308 -2.952 -2.475],500.0,45393.215,5716145,4999.667,171622660000.0
100,0.2685547,155809.11,0.22745836,2063.0002439022064,4999.669860389042,12500,-0.5800781,inf,4.8828126e-05,125,[ 0.105  0.593 -2.315 -2.892 -2.439],500.0,155809.11,5766145,4999.67,2411518200000.0
100,0.7167969,6147.661,0.6054249,2081.0412311553955,4999.248307800505,12600,-1.4428711,2074.0476,-0.00014648438,126,[ 0.232  0.811 -2.308 -2.92  -2.522],500.0,6147.661,5816145,4999.2485,172876290.0
100,14.337891,5929.594,130.54788,2095.49427819252,4985.611599604769,12700,-1298.8962,196.80948,0.0002807617,127,[ 0.264  0.81  -2.302 -2.92  -2.536],498.7,5929.594,5866015,4985.6113,34211384.0
100,137.49365,10179.522,592.988,2111.1801409721375,4862.456701137663,12800,-4193.1196,1.0849593e+17,-0.00029541017,128,[ 0.268  0.817 -2.297 -2.908 -2.518],486.44,10179.522,5914659,4862.4565,3308947000.0
100,100.76367,12203.881,699.8859,2127.108023405075,4899.198301662828,12900,-4899.198,1.7841252e+25,7.324219e-05,129,[ 0.234  0.796 -2.311 -2.9   -2.528],490.02,12203.881,5963661,4899.198,6395707400.0
100,0.6352539,5444.7266,0.5365362,2143.227526664734,4999.32864427832,13000,-1.4438477,5.8235145,6.347656e-05,130,[ 0.234  0.836 -2.347 -2.905 -2.592],500.0,5444.7266,6013661,4999.3286,30216476.0
100,0.52001953,186392.66,0.48210508,2158.6284890174866,4999.441669929377,13100,-1.5566406,1.7714991e+16,0.00029785157,131,[ 0.22   0.84  -2.35  -2.896 -2.59 ],500.0,186392.66,6063661,4999.4414,3257124300000.0
100,0.30517578,8314.83,0.26181766,2172.006320953369,4999.665053609207,13200,-0.7890625,892.94385,0.00014160156,132,[ 0.159  0.839 -2.359 -2.887 -2.592],500.0,8314.83,6113661,4999.665,1968669700.0
100,0.29833984,10944.314,0.23321849,2187.9601633548737,4999.671275562649,13300,-0.4868164,29042.277,2.4414063e-05,133,[ 0.15   0.836 -2.36  -2.938 -2.646],500.0,10944.314,6163661,4999.671,4820832000.0
100,50.18701,6213.7573,496.46945,2206.631116628647,4949.788639516456,13400,-4939.809,51.132305,-0.00025390624,134,[ 0.163  0.863 -2.353 -2.931 -2.648],495.02,6213.7573,6213163,4949.789,170430380.0
100,50.368164,22285.064,497.45346,2224.8502790927887,4949.5986263908735,13500,-4949.5986,213502020.0,7.324219e-05,135,[ 0.178  0.86  -2.329 -2.968 -2.643],495.01,22285.064,6262664,4949.5986,35687113000.0
100,50.179688,6515.144,496.46838,2243.6139051914215,4949.7768260513885,13600,-4939.7974,1571.5437,-0.00038085936,136,[ 0.15   0.846 -2.302 -3.001 -2.613],495.02,6515.144,6312166,4949.777,403559000.0
100,50.307617,157304.95,496.45615,2262.4660456180573,4949.6550729464725,13700,-4939.675,512198.16,-5.859375e-05,137,[ 0.178  0.859 -2.29  -2.997 -2.611],495.02,157304.95,6361668,4949.6553,2424308500000.0
100,0.35791016,5598.0757,0.30304205,2280.1427233219147,4999.5953976180635,13800,-0.8901367,10.138844,-0.00018554687,138,[ 0.162  0.906 -2.293 -3.148 -2.646],500.0,5598.0757,6411668,4999.5957,34789044.0
100,0.3022461,6124.2275,0.29071796,2295.580605506897,4999.6441008363445,13900,-0.9145508,10.395,-0.00035644532,139,[ 0.165  0.923 -2.319 -3.153 -2.645],500.0,6124.2275,6461668,4999.644,61973076.0
100,0.31933594,9648.188,0.28791693,2310.246379137039,4999.641449235074,14000,-0.79833984,15572.566,-4.8828124e-06,140,[ 0.148  0.921 -2.321 -3.14  -2.682],500.0,9648.188,6511668,4999.6416,1490692600.0
100,0.32958984,56452.707,0.2549369,2325.910516023636,4999.625255565343,14100,-0.55322266,484301640000.0,-0.00014160156,141,[ 0.137  0.901 -2.311 -3.151 -2.671],500.0,56452.707,6561668,4999.6255,266734800000.0
100,0.39990234,11885.501,0.31729153,2341.968402147293,4999.553506879992,14200,-0.9057617,172673630000.0,-0.000107421874,142,[ 0.187  0.909 -2.341 -3.109 -2.635],500.0,11885.501,6611668,4999.5537,7757222400.0
100,0.41601562,5256.362,0.38033745,2357.7279331684113,4999.548949880017,14300,-1.2124023,2.0918868,0.00022949219,143,[ 0.195  0.933 -2.346 -3.078 -2.724],500.0,5256.362,6661668,4999.549,8860353.0
100,100.291504,50037.883,699.2419,2371.9991686344147,4899.680038071315,14400,-4899.68,1.9071527e+23,4.8828124e-06,144,[ 0.198  0.94  -2.351 -3.073 -2.729],490.03,50037.883,6710671,4899.6797,229270590000.0
100,50.666016,16684.875,496.42154,2387.414422273636,4949.307281098104,14500,-4939.3276,10135328000000.0,-0.00024414062,145,[ 0.261  0.914 -2.365 -3.07  -2.852],495.02,16684.875,6760173,4949.3076,6419131000.0
100,15.480957,6619.2593,143.4735,2402.9250433444977,4984.494486164097,14600,-1427.5093,34.599625,0.00041992188,146,[ 0.289  0.902 -2.363 -3.077 -2.854],498.57,6619.2593,6810030,4984.494,207906960.0
100,1.0380859,5864.4775,1.0186162,2417.6348209381104,4998.933773826402,14700,-2.8847656,1589.197,0.00024902343,147,[ 0.286  0.895 -2.365 -3.041 -2.906],500.0,5864.4775,6860030,4998.9336,162996700.0
100,0.9550781,15551.043,0.86327946,2432.2564837932587,4999.01344557349,14800,-2.474121,152140870000.0,-0.00016113282,148,[ 0.289  0.904 -2.37  -3.04  -2.905],500.0,15551.043,6910030,4999.013,13606408000.0
100,1.1616211,8248.436,1.1265521,2447.64705657959,4998.815537535207,14900,-3.2460938,7586220500.0,0.00017089843,149,[ 0.296  0.918 -2.367 -3.031 -2.903],500.0,8248.436,6960030,4998.8154,720923650.0
100,1.1518555,6039.2065,0.9964848,2462.9277577400208,4998.823579967781,15000,-2.5551758,104.784355,-0.000107421874,150,[ 0.293  0.931 -2.369 -3.024 -2.904],500.0,6039.2065,7010030,4998.8237,64247270.0
100,1.168457,41876.324,1.1029773,2477.84326338768,4998.809217623848,15100,-3.105957,inf,-0.00030761719,151,[ 0.295  0.938 -2.366 -3.018 -2.912],500.0,41876.324,7060030,4998.809,153780160000.0
100,138.4253,6628.983,612.49,2492.930728197098,4861.556084303606,15200,-3922.3352,139981.84,-7.3242186e-06,152,[ 0.307  0.899 -2.358 -3.014 -2.875],486.36,6628.983,7108666,4861.556,315846700.0
100,1.0820312,52215.465,1.0368239,2508.981139421463,4998.891299486392,15300,-2.862793,1.2399419e+31,0.00018066406,153,[ 0.288  0.895 -2.361 -3.02  -2.915],500.0,52215.465,7158666,4998.891,232379140000.0
100,171.60254,11182.135,811.101,2523.644916534424,4828.372524093635,15400,-4828.3726,4680004.0,2.4414063e-05,154,[ 0.303  0.919 -2.353 -3.022 -2.906],483.04,11182.135,7206970,4828.3726,5589860000.0
100,144.67773,6246.637,819.1203,2538.8593714237213,4855.298548735054,15500,-4855.299,102252664.0,-0.00017578126,155,[ 0.286  0.928 -2.364 -3.025 -2.911],485.65,6246.637,7255535,4855.299,375969180.0
100,50.831055,7629.415,497.40704,2553.9666409492493,4949.1328376272095,15600,-4949.133,25430.96,4.8828126e-05,156,[ 0.278  0.917 -2.359 -3.043 -2.917],495.01,7629.415,7305036,4949.133,493189020.0
100,0.6230469,43945.152,0.62689173,2569.1623702049255,4999.349618546356,15700,-2.027832,30847390.0,0.0001171875,157,[ 0.258  0.925 -2.373 -3.051 -2.922],500.0,43945.152,7355036,4999.3496,159754040000.0
100,50.958008,5225.1997,497.39392,2584.5102519989014,4948.999488356428,15800,-4948.9995,1.6727659,2.4414063e-05,158,[ 0.271  0.936 -2.356 -3.064 -2.847],495.01,5225.1997,7404537,4948.9995,6391197.5
100,38.700684,30377.818,374.11475,2599.099155187607,4961.265098235891,15900,-3722.3833,547065100.0,5.3710937e-05,159,[ 0.277  0.936 -2.361 -3.058 -2.831],496.25,30377.818,7454162,4961.2646,67500167000.0
100,100.558105,6192.087,699.203,2614.5012714862823,4899.407292403333,16000,-4899.407,18.043947,0.00010253906,160,[ 0.261  0.924 -2.368 -3.064 -2.839],490.03,6192.087,7503165,4899.407,194647230.0
100,0.79785156,5312.13,0.78902525,2629.625982761383,4999.175575128253,16100,-2.6801758,2.1996906,0.00034179687,161,[ 0.273  0.908 -2.372 -3.032 -2.853],500.0,5312.13,7553165,4999.1753,5681851.5
100,0.6850586,24171.861,0.6512529,2644.6522476673126,4999.284694569812,16200,-2.0620117,1136675100.0,-0.00038085936,162,[ 0.264  0.904 -2.374 -3.023 -2.851],500.0,24171.861,7603165,4999.2847,43203043000.0
100,1.1411133,5309.103,1.1397156,2660.1835474967957,4998.826749898559,16300,-3.284668,15.423658,0.00012695312,163,[ 0.289  0.89  -2.366 -3.02  -2.839],500.0,5309.103,7653165,4998.8267,12946538.0
100,50.878906,34812.742,496.39993,2674.7038397789,4949.086739326312,16400,-4939.1074,59732476000000.0,-0.00060546875,164,[ 0.283  0.896 -2.367 -3.016 -2.837],495.02,34812.742,7702667,4949.087,97352630000.0
100,0.6791992,11349.707,0.6379025,2689.9904057979584,4999.290204373446,16500,-2.0302734,452646.75,-0.0003125,165,[ 0.25   0.886 -2.364 -3.013 -2.828],500.0,11349.707,7752667,4999.29,2797931800.0
100,0.88720703,206961.97,0.8851886,2705.3143503665924,4999.083321275295,16600,-2.8789062,inf,-0.00015136719,166,[ 0.267  0.875 -2.342 -3.007 -2.82 ],500.0,206961.97,7802667,4999.0835,4207927000000.0
100,0.31982422,32601.574,0.27626765,2719.3729479312897,4999.66191889609,16700,-0.9628906,1.204577e+22,9.2773436e-05,167,[ 0.197  0.918 -2.36  -2.998 -2.856],500.0,32601.574,7852667,4999.662,94823604000.0
100,0.3232422,368718.03,0.28129104,2735.3029646873474,4999.655745891323,16800,-0.94873047,inf,0.00014648438,168,[ 0.212  0.853 -2.444 -2.896 -2.775],500.0,368718.03,7902667,4999.6553,13367155000000.0
100,0.15527344,9248.826,0.14938682,2750.4194917678833,4999.825849426793,16900,-0.4580078,2441848.8,9.765625e-06,169,[ 0.096  0.811 -2.452 -2.886 -2.863],500.0,9248.826,7952667,4999.8257,2746493200.0
100,0.17529297,5355.7188,0.14156845,2765.968234539032,4999.800827572507,17000,-0.3930664,2.4322104,-9.2773436e-05,170,[ 0.094  0.794 -2.455 -2.856 -2.759],500.0,5355.7188,8002667,4999.8013,13985127.0
100,0.17773438,6929.3438,0.16567373,2781.337190389633,4999.799747140741,17100,-0.41210938,126.962654,0.00024414062,171,[ 0.103  0.799 -2.449 -2.883 -2.745],500.0,6929.3438,8052667,4999.8,626953600.0
100,50.211914,6090.298,497.47037,2796.2641322612762,4949.767471037596,17200,-4949.7676,142.66188,0.00019042968,172,[ 0.123  0.82  -2.446 -2.896 -2.752],495.01,6090.298,8102168,4949.7676,408528400.0
100,50.197266,21436.518,497.47162,2811.3008823394775,4949.779415291124,17300,-4949.7793,238777500.0,0.00037109375,173,[ 0.129  0.796 -2.438 -2.886 -2.789],495.01,21436.518,8151669,4949.7793,26712087000.0
100,0.2631836,28725.955,0.23212904,2826.883848667145,4999.718799482945,17400,-0.68115234,669.22925,0.00028808592,174,[ 0.166  0.807 -2.41  -2.862 -2.803],500.0,28725.955,8201669,4999.7188,58797703000.0
100,0.22753906,9336.919,0.2106113,2842.4955263137817,4999.751636566634,17500,-0.6748047,4618.274,-3.4179688e-05,175,[ 0.155  0.82  -2.408 -2.845 -2.855],500.0,9336.919,8251669,4999.752,1059232300.0
100,0.33496094,7104.0747,0.28151283,2858.0772309303284,4999.641964791025,17600,-0.92089844,247.13623,7.324219e-05,176,[ 0.182  0.815 -2.382 -2.856 -2.843],500.0,7104.0747,8301669,4999.642,462602700.0
100,0.2993164,5763.6436,0.23148867,2873.08455657959,4999.684805262765,17700,-0.5917969,10.259806,2.9296874e-05,177,[ 0.163  0.807 -2.375 -2.867 -2.855],500.0,5763.6436,8351669,4999.685,46998280.0
100,0.25878906,8892.213,0.22746271,2887.983924150467,4999.720349385766,17800,-0.6694336,379.86542,-1.953125e-05,178,[ 0.16   0.789 -2.389 -2.851 -2.855],500.0,8892.213,8401669,4999.7207,543665860.0
100,0.2548828,6454.866,0.21584019,2903.1117441654205,4999.720792195559,17900,-0.56933594,8.260005,0.00036132813,179,[ 0.146  0.807 -2.379 -2.876 -2.802],500.0,6454.866,8451669,4999.7207,120030520.0
100,0.26123047,29412.2,0.22341129,2918.5921030044556,4999.711717294671,18000,-0.5527344,537736200.0,-0.00041503907,180,[ 0.155  0.811 -2.382 -2.911 -2.772],500.0,29412.2,8501669,4999.712,66652400000.0
100,0.24072266,8220.257,0.19014344,2933.780990123749,4999.7356966538555,18100,-0.67871094,243034.0,0.0001171875,181,[ 0.135  0.866 -2.395 -2.991 -2.801],500.0,8220.257,8551669,4999.736,2299339800.0
100,0.27929688,7538.329,0.2471136,2949.5324337482452,4999.696325939886,18200,-0.7294922,45.18476,0.00019042968,182,[ 0.17   0.876 -2.395 -2.978 -2.806],500.0,7538.329,8601669,4999.6963,190061390.0
100,0.3408203,8890.801,0.28173652,2964.3798003196716,4999.6305478213335,18300,-0.6459961,2351.531,-7.324219e-05,183,[ 0.182  0.893 -2.385 -2.991 -2.836],500.0,8890.801,8651669,4999.6304,873075000.0
100,0.28173828,6131.858,0.26347694,2979.75923871994,4999.69295395552,18400,-0.83447266,112.80586,-0.00017089843,184,[ 0.162  0.871 -2.401 -2.967 -2.847],500.0,6131.858,8701669,4999.6934,146753300.0
100,0.27929688,7538.856,0.25048655,2994.2691147327423,4999.700953479641,18500,-0.7524414,148.00038,3.4179688e-05,185,[ 0.161  0.888 -2.392 -2.968 -2.844],500.0,7538.856,8751669,4999.701,629246200.0
100,100.270996,24411.01,699.9579,3009.6910848617554,4899.704768465227,18600,-4899.7046,151144350.0,0.00041015624,186,[ 0.137  0.878 -2.384 -2.957 -2.822],490.02,24411.01,8800671,4899.7046,44423540000.0
100,0.17333984,34092.355,0.15885666,3025.318547964096,4999.808142988794,18700,-0.41796875,14491011000.0,-0.00013671875,187,[ 0.093  0.882 -2.388 -2.941 -2.856],500.0,34092.355,8850671,4999.808,95744240000.0
100,50.240234,51390.7,497.46747,3040.9160418510437,4949.738137005557,18800,-4949.7383,63215972000.0,0.000107421874,188,[ 0.137  0.865 -2.372 -2.937 -2.831],495.01,51390.7,8900172,4949.7383,243026800000.0
100,100.12598,5958.5356,699.26685,3056.3889656066895,4899.8550798012875,18900,-4899.8555,46.58875,-9.765625e-05,189,[ 0.122  0.822 -2.387 -2.905 -2.83 ],490.03,5958.5356,8949175,4899.8555,128017140.0
100,0.25195312,16744.62,0.2013659,3071.4949250221252,4999.7268089516365,19000,-0.50341797,12718307.0,0.00013671875,190,[ 0.124  0.83  -2.359 -2.873 -2.844],500.0,16744.62,8999175,4999.7266,13872418000.0
100,0.24951172,8556.377,0.25979075,3087.237760782242,4999.729147239481,19100,-0.85791016,6808.99,-0.00013671875,191,[ 0.152  0.806 -2.357 -2.877 -2.856],500.0,8556.377,9049175,4999.7295,510011360.0
100,50.25586,23145.234,496.46298,3102.2830097675323,4949.72238493817,19200,-4939.7427,326948880000000.0,-9.765625e-05,192,[ 0.182  0.812 -2.358 -2.873 -2.87 ],495.02,23145.234,9098677,4949.7227,43600273000.0
100,0.37109375,8398.681,0.3387449,3118.4564073085785,4999.608132788788,19300,-0.8642578,75981.45,0.00041015624,193,[ 0.208  0.783 -2.424 -2.849 -2.771],500.0,8398.681,9148677,4999.608,855576900.0
100,0.3803711,8781.229,0.3622082,3133.410877466202,4999.604485745493,19400,-0.9633789,3069.1804,0.000107421874,194,[ 0.221  0.806 -2.423 -2.859 -2.808],500.0,8781.229,9198677,4999.6045,711711040.0
100,0.4243164,6176.363,0.37637082,3148.91770362854,4999.544889509486,19500,-1.3193359,2284.022,5.3710937e-05,195,[ 0.229  0.785 -2.423 -2.847 -2.788],500.0,6176.363,9248677,4999.545,190092940.0
100,100.27344,29125.348,699.24457,3163.81555724144,4899.69918312518,19600,-4899.699,258245600000.0,0.00011230469,196,[ 0.203  0.792 -2.429 -2.855 -2.805],490.03,29125.348,9297680,4899.6987,64752500000.0
100,50.592285,5043.6826,496.4292,3180.0958726406097,4949.3832912637245,19700,-4939.404,1.1665487,0.00010253906,197,[ 0.252  0.792 -2.425 -2.879 -2.828],495.02,5043.6826,9347182,4949.3833,1521083.8
100,0.59375,6211.5757,0.54711366,3194.547342300415,4999.3854279910365,19800,-1.4199219,60.215992,-0.00017578126,198,[ 0.248  0.79  -2.427 -2.874 -2.822],500.0,6211.5757,9397182,4999.3857,83344456.0
100,0.4506836,6913.195,0.50006294,3209.7433948516846,4999.5225886821745,19900,-2.1245117,66461860.0,0.00025878905,199,[ 0.246  0.801 -2.43  -2.873 -2.83 ],500.0,6913.195,9447182,4999.5225,238353860.0
100,50.663574,14598.76,497.42545,3225.088790655136,4949.316904416515,20000,-4949.3174,8.5870175e+25,-0.00034179687,200,[ 0.258  0.782 -2.437 -2.869 -2.856],495.01,14598.76,9496683,4949.317,14057052000.0
100,100.23779,6140.934,698.53564,3240.9008045196533,4899.729588376463,20100,-4889.7495,236210.22,-0.00028808592,201,[ 0.226  0.781 -2.448 -2.925 -2.8  ],490.04,6140.934,9545687,4899.73,192199500.0
100,0.39892578,6200.047,0.3090924,3255.87251996994,4999.574847992188,20200,-0.7163086,969.10706,0.00028320312,202,[ 0.197  0.771 -2.446 -2.925 -2.813],500.0,6200.047,9595687,4999.5747,341002300.0
100,0.27783203,5470.1367,0.2857747,3270.6475715637207,4999.701601197815,20300,-0.95214844,5.043774,9.765625e-05,203,[ 0.185  0.783 -2.436 -2.906 -2.839],500.0,5470.1367,9645687,4999.7017,25302176.0
100,0.27001953,7623.0757,0.2553378,3285.654497385025,4999.707804987971,20400,-0.87158203,2139.57,-2.4414063e-05,204,[ 0.171  0.794 -2.428 -2.919 -2.835],500.0,7623.0757,9695687,4999.7075,1508035500.0
100,0.32958984,6354.291,0.27360684,3300.704585313797,4999.647582226746,20500,-0.73291016,126.10661,-0.00015625,205,[ 0.185  0.809 -2.42  -2.915 -2.839],500.0,6354.291,9745687,4999.6475,228218480.0
100,50.347656,5304.3716,497.4566,3316.136263370514,4949.629028370328,20600,-4949.6294,1.8152902,-0.00020019531,206,[ 0.201  0.8   -2.414 -2.929 -2.852],495.01,5304.3716,9795188,4949.6294,7131592.5
100,0.38134766,6402.563,0.37925935,3331.038568019867,4999.594186344262,20700,-1.2602539,1783.7808,0.00012207031,207,[ 0.207  0.798 -2.403 -2.94  -2.855],500.0,6402.563,9845188,4999.5938,213973980.0
100,50.37793,11092.153,497.45374,3346.174771308899,4949.6009801802,20800,-4949.601,1667.5681,2.4414063e-05,208,[ 0.197  0.786 -2.413 -2.946 -2.864],495.01,11092.153,9894689,4949.6006,3916449500.0
100,0.4111328,5669.4907,0.34667453,3361.203787088394,4999.5667899151695,20900,-0.8408203,4.2590575,-0.00044433595,209,[ 0.201  0.769 -2.412 -2.946 -2.876],500.0,5669.4907,9944689,4999.567,24706154.0
100,0.4873047,36998.21,0.42637286,3375.9701895713806,4999.488243883398,21000,-1.0522461,inf,0.00013183594,210,[ 0.212  0.769 -2.397 -2.946 -2.887],500.0,36998.21,9994689,4999.488,126102190000.0
100,50.414062,35825.758,496.4465,3391.675838947296,4949.558067321947,21100,-4939.578,1.0395472e+31,9.2773436e-05,211,[ 0.202  0.716 -2.411 -2.956 -2.856],495.02,35825.758,10044191,4949.558,101720190000.0
100,0.49316406,5752.9307,0.38512725,3407.506961584091,4999.484501503522,21200,-0.99609375,15.696278,-0.00022949219,212,[ 0.198  0.755 -2.397 -2.973 -2.844],500.0,5752.9307,10094191,4999.4844,75519700.0
100,0.46972656,9417.449,0.42057472,3422.3127286434174,4999.503141974682,21300,-1.0878906,21545.08,0.0002685547,213,[ 0.195  0.745 -2.398 -2.978 -2.855],500.0,9417.449,10144191,4999.503,735806600.0
100,50.342773,17186.48,497.45605,3437.675838470459,4949.6241428968715,21400,-4949.6245,603528.3,-0.0001953125,214,[ 0.175  0.748 -2.394 -2.968 -2.8  ],495.01,17186.48,10193692,4949.624,13943999000.0
100,0.26757812,5493.4194,0.23106684,3453.4686398506165,4999.694424580774,21500,-0.7050781,4.923526,-0.00025878905,215,[ 0.15   0.758 -2.424 -3.021 -2.768],500.0,5493.4194,10243692,4999.6943,21995552.0
100,0.27685547,34466.535,0.23652165,3463.4151632785797,4999.686660190126,21600,-0.6044922,117185100000.0,0.00022460938,216,[ 0.148  0.77  -2.424 -3.068 -2.773],500.0,34466.535,10293692,4999.6865,86961210000.0
100,0.3671875,80961.86,0.2796745,3473.267945766449,4999.594138788298,21700,-0.75341797,4.7797495e+26,-3.90625e-05,217,[ 0.175  0.793 -2.404 -3.053 -2.765],500.0,80961.86,10343692,4999.5938,632116500000.0
100,0.21533203,22284.355,0.19702144,3482.9697909355164,4999.745151814803,21800,-0.71533203,31008732.0,0.00022949219,218,[ 0.124  0.77  -2.428 -3.083 -2.781],500.0,22284.355,10393692,4999.745,37763224000.0
100,0.21484375,65779.67,0.18654557,3492.8691885471344,4999.7539267920765,21900,-0.43017578,2.777473e+23,0.00021484375,219,[ 0.108  0.741 -2.456 -3.057 -2.862],500.0,65779.67,10443692,4999.754,413218080000.0
100,50.145508,10132.267,497.47632,3502.608587741852,4949.8260509459915,22000,-4949.826,186235.36,0.0002685547,220,[ 0.047  0.724 -2.455 -3.053 -2.929],495.01,10132.267,10493193,4949.826,3525739500.0
100,100.15381,9251.4795,699.97424,3512.1485936641693,4899.819500255249,22100,-4899.82,149.6877,-4.8828124e-06,221,[ 0.067  0.7   -2.461 -3.038 -2.953],490.02,9251.4795,10542195,4899.82,2844731100.0
100,0.17919922,8663.901,0.14794898,3521.703785419464,4999.775455438009,22200,-0.41455078,11347510.0,0.00028320312,222,[ 0.072  0.697 -2.438 -3.074 -2.929],500.0,8663.901,10592195,4999.7754,2031989400.0
100,0.1665039,32191.477,0.16322,3531.1610913276672,4999.801706115405,22300,-0.6044922,74097800000.0,-0.0003173828,223,[ 0.095  0.683 -2.434 -3.081 -2.942],500.0,32191.477,10642195,4999.8022,81711100000.0
100,0.203125,20297.846,0.18867636,3541.0316364765167,4999.776991259266,22400,-0.47607422,1832.4901,4.8828124e-06,224,[ 0.086  0.648 -2.396 -2.992 -3.052],500.0,20297.846,10692195,4999.7773,24549026000.0
100,50.23242,21849.93,497.4684,3550.629250049591,4949.747105314882,22500,-4949.747,59533.227,0.0003173828,225,[ 0.1    0.665 -2.42  -3.014 -3.089],495.01,21849.93,10741696,4949.747,33828622000.0
100,0.19482422,13689.223,0.1721547,3560.3537640571594,4999.783175723855,22600,-0.4375,326762050.0,0.00034179687,226,[ 0.083  0.68  -2.431 -3.029 -3.103],500.0,13689.223,10791696,4999.783,11828737000.0
100,0.16992188,5361.658,0.14159681,3570.4023423194885,4999.813204843789,22700,-0.37402344,1.7092689,-0.0003173828,227,[ 0.061  0.661 -2.434 -3.    -3.107],500.0,5361.658,10841696,4999.8135,10980956.0
100,0.15576172,11429.916,0.13562565,3579.66321349144,4999.822474590573,22800,-0.38134766,47277.586,0.00018066406,228,[ 0.057  0.655 -2.448 -2.985 -3.107],500.0,11429.916,10891696,4999.8228,4222195200.0
100,0.16748047,12056.533,0.14639965,3589.185320854187,4999.81228705198,22900,-0.4165039,41557.992,-0.00029785157,229,[ 0.051  0.635 -2.444 -2.99  -3.113],500.0,12056.533,10941696,4999.8125,6858393600.0
100,50.044434,8246.267,496.4847,3598.8211884498596,4949.940075379098,23000,-4939.9604,2607.8613,0.00015136719,230,[ 0.057  0.609 -2.425 -2.956 -3.15 ],495.02,8246.267,10991198,4949.9404,638896500.0
100,0.12890625,5854.597,0.12474863,3608.1066138744354,4999.853341197411,23100,-0.30029297,48.818314,0.0002783203,231,[ 0.042  0.613 -2.429 -2.96  -3.138],500.0,5854.597,11041198,4999.8535,222174260.0
100,0.13867188,16250.162,0.12596633,3617.6687948703766,4999.84372773802,23200,-0.3720703,9949293000000000.0,-5.859375e-05,232,[ 0.037  0.598 -2.421 -2.96  -3.134],500.0,16250.162,11091198,4999.844,18352996000.0
100,0.18261719,8626.568,0.15358275,3627.7229862213135,4999.784841928154,23300,-0.45410156,359.56192,0.00045410157,233,[ 0.056  0.617 -2.38  -3.024 -3.107],500.0,8626.568,11141198,4999.7847,1486491400.0
100,0.19140625,30128.104,0.17003335,3637.358493089676,4999.77932979752,23400,-0.46679688,4724273000.0,0.0002734375,234,[ 0.065  0.633 -2.375 -3.056 -3.107],500.0,30128.104,11191198,4999.7793,52677698000.0
100,0.20654297,21637.406,0.17821494,3647.459010362625,4999.75949002803,23500,-0.4453125,39930.39,-4.8828126e-05,235,[ 0.085  0.646 -2.373 -3.057 -3.081],500.0,21637.406,11241198,4999.76,24871942000.0
100,0.24023438,7348.6255,0.22934192,3657.132878780365,4999.73115024776,23600,-0.6015625,75.68596,-3.4179688e-05,236,[ 0.098  0.662 -2.372 -3.059 -3.08 ],500.0,7348.6255,11291198,4999.731,334082620.0
100,50.186523,6216.224,497.47238,3666.7684700489044,4949.787038009265,23700,-4949.787,14.146002,0.00024414062,237,[ 0.087  0.664 -2.389 -3.045 -3.101],495.01,6216.224,11340699,4949.787,86446800.0
100,0.1899414,6087.0913,0.16565347,3675.99440908432,4999.788375114391,23800,-0.4951172,83312.79,0.00012695312,238,[ 0.097  0.667 -2.394 -3.03  -3.109],500.0,6087.0913,11390699,4999.7886,343029300.0
100,0.19873047,34987.59,0.15714994,3685.308605670929,4999.777870841317,23900,-0.38232422,866335300000000.0,-0.00012207031,239,[ 0.083  0.657 -2.42  -3.036 -3.16 ],500.0,34987.59,11440699,4999.778,100026660000.0
100,0.16894531,13793.33,0.13248907,3695.303287744522,4999.813211785576,24000,-0.3310547,inf,-0.00036621094,240,[ 0.055  0.645 -2.421 -3.055 -3.173],500.0,13793.33,11490699,4999.8135,6245862000.0
100,50.027344,10081.155,496.48666,3705.303107738495,4949.958521493774,24100,-4939.9795,128206.06,9.765625e-05,241,[ 0.046  0.694 -2.471 -3.021 -3.225],495.02,10081.155,11540201,4949.959,3575817500.0
100,0.16552734,34976.902,0.1441944,3715.0687432289124,4999.81277257625,24200,-0.39697266,1369466500.0,-0.0006689453,242,[ 0.052  0.72  -2.458 -3.055 -3.216],500.0,34976.902,11590201,4999.8135,102146335000.0
100,0.16552734,20318.025,0.14333798,3724.69664645195,4999.813704713848,24300,-0.4501953,73522500000.0,-0.00030761719,243,[ 0.071  0.721 -2.449 -3.066 -3.169],500.0,20318.025,11640201,4999.8145,29219291000.0
100,50.177734,9215.207,497.4737,3734.5145468711853,4949.799953180901,24400,-4949.8,1221266.9,0.00048828125,244,[ 0.096  0.705 -2.457 -3.053 -3.174],495.01,9215.207,11689702,4949.8,2123573400.0
100,0.2163086,5795.9844,0.18329349,3744.029005050659,4999.762348493329,24500,-0.50439453,381.98788,-0.000390625,245,[ 0.113  0.688 -2.516 -3.041 -3.264],500.0,5795.9844,11739702,4999.763,99119990.0
100,0.2211914,6908.6675,0.19086716,3752.9888792037964,4999.7609210984465,24600,-0.5097656,31.241728,-0.0004345703,246,[ 0.127  0.695 -2.53  -3.043 -3.263],500.0,6908.6675,11789702,4999.761,218543330.0
