J,IterType,Bound,eRenyi2,ESSClassic,VarVanillaIw,EpsThisIter,VarNormIw,ESSRenyi,BatchSize,MaxNormIw,MinVanillaIw,AvgDiscRet,VarRet,AvgRet,MaxVanillaIw,VarDiscRet,AvgEpLen,AvgNormIw,MinNormIw,AvgVanillaIw,VarJ,VanillaAvgRet
4999.9346,1,4811.742,1.0,500.00000664260017,,100,5.431875e-20,500.0,500,0.002,1.0,4999.933945445381,0.004909033719991233,4999.933945445381,1.0,0.004909033719991233,500.0,0.0020000003,0.002,1.0,0.06999414,4999.933945445381
4999.933,2,4579.1226,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.933154037716,0.005122947384243421,4999.933154037716,1.0,0.005122947384243421,500.0,0.009999998,0.01,1.0,0.071209855,4999.933154037716
4999.9414,2,4702.3833,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.94149899592,0.004763966658926722,4999.94149899592,1.0,0.004763966658926722,500.0,0.0049999994,0.005,1.0,0.06883272,4999.94149899592
4999.941,2,4756.986,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.940570344521,0.0043137669084940536,4999.940570344521,1.0,0.0043137669084940536,500.0,0.0033333336,0.0033333334,1.0,0.06556062,4999.940570344521
4999.9414,2,4789.536,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.9412228567035,0.003926756653275751,4999.9412228567035,1.0,0.003926756653275751,500.0,0.0024999997,0.0025,1.0,0.06258006,4999.9412228567035
4999.9414,1,4811.749,1.0,500.00000664260017,,100,5.431875e-20,500.0,500,0.002,1.0,4999.940335436992,0.004539329765435159,4999.940335436992,1.0,0.004539329765435159,500.0,0.0020000003,0.002,1.0,0.067311294,4999.940335436992
4999.937,2,4579.1265,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.937457011134,0.0044617651358348645,4999.937457011134,1.0,0.0044617651358348645,500.0,0.009999998,0.01,1.0,0.066458344,4999.937457011134
4999.9307,2,4702.3726,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.930762288348,0.007466775636314361,4999.930762288348,1.0,0.007466775636314361,500.0,0.0049999994,0.005,1.0,0.08619146,4999.930762288348
4999.93,2,4756.975,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.930263832071,0.006652730415007337,4999.930263832071,1.0,0.006652730415007337,500.0,0.0033333336,0.0033333334,1.0,0.08141816,4999.930263832071
4999.931,2,4789.526,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.930845287867,0.006154311591134571,4999.930845287867,1.0,0.006154311591134571,500.0,0.0024999997,0.0025,1.0,0.078337446,4999.930845287867
4999.933,1,4811.7407,1.0000013,499.99919517265596,1.4811458e-06,100,5.9244896e-12,499.9993443497672,500,0.0020046488,0.99556845,4999.932529634578,0.005779406106942934,4999.932529634578,1.0023342,0.005779406106942934,500.0,0.002,0.0019911174,1.0000098,0.07581754,4999.932529634578
4999.9395,2,4579.129,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.939280145397,0.00533715913534543,4999.939280145397,1.0,0.00533715913534543,500.0,0.009999998,0.01,1.0,0.07269687,4999.939280145397
4999.934,2,4702.376,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.93437422948,0.005445123924702706,4999.93437422948,1.0,0.005445123924702706,500.0,0.0049999994,0.005,1.0,0.07361053,4999.93437422948
4999.9355,2,4756.9805,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.93488518271,0.0049872190614795465,4999.93488518271,1.0,0.0049872190614795465,500.0,0.0033333336,0.0033333334,1.0,0.0705068,4999.93488518271
4999.9316,2,4789.5264,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.931946218311,0.00512188837492612,4999.931946218311,1.0,0.00512188837492612,500.0,0.0024999997,0.0025,1.0,0.07148257,4999.931946218311
4999.932,1,4811.7397,1.0,500.00000664260017,,100,5.431875e-20,500.0,500,0.002,1.0,4999.931758822239,0.005039129904939349,4999.931758822239,1.0,0.005039129904939349,500.0,0.0020000003,0.002,1.0,0.07092165,4999.931758822239
4999.9287,2,4579.118,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.928945501847,0.007142346888779477,4999.928945501847,1.0,0.007142346888779477,500.0,0.009999998,0.01,1.0,0.08409777,4999.928945501847
4999.9336,2,4702.3755,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.9333916954065,0.005906382917990467,4999.9333916954065,1.0,0.005906382917990467,500.0,0.0049999994,0.005,1.0,0.07667601,4999.9333916954065
4999.9326,2,4756.9775,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.932581411967,0.006326862909276244,4999.932581411967,1.0,0.006326862909276244,500.0,0.0033333336,0.0033333334,1.0,0.07942215,4999.932581411967
4999.9355,2,4789.5303,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.9356953813185,0.005432638852411392,4999.9356953813185,1.0,0.005432638852411392,500.0,0.0024999997,0.0025,1.0,0.07362777,4999.9356953813185
4999.9326,1,4811.74,1.0,500.00000664260017,,100,5.431875e-20,500.0,500,0.002,1.0,4999.932013119605,0.005830425458226723,4999.932013119605,1.0,0.005830425458226723,500.0,0.0020000003,0.002,1.0,0.07629289,4999.932013119605
4999.9277,2,4579.117,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.928018650183,0.005522357754800366,4999.928018650183,1.0,0.005522357754800366,500.0,0.009999998,0.01,1.0,0.073959894,4999.928018650183
4999.9336,2,4702.3755,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.933589137263,0.004317436980056942,4999.933589137263,1.0,0.004317436980056942,500.0,0.0049999994,0.005,1.0,0.06554828,4999.933589137263
4999.9316,2,4756.9766,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.931828654154,0.006022925664657178,4999.931828654154,1.0,0.006022925664657178,500.0,0.0033333336,0.0033333334,1.0,0.07747183,4999.931828654154
4999.9326,2,4789.5273,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.932567976408,0.005654189698627668,4999.932567976408,1.0,0.005654189698627668,500.0,0.0024999997,0.0025,1.0,0.07509514,4999.932567976408
4999.933,1,4811.7407,1.0,500.00000664260017,,100,5.431875e-20,500.0,500,0.002,1.0,4999.932987931541,0.005805706699154756,4999.932987931541,1.0,0.005805706699154756,500.0,0.0020000003,0.002,1.0,0.076113954,4999.932987931541
4999.9424,2,4579.132,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.942213436483,0.004300862347163131,4999.942213436483,1.0,0.004300862347163131,500.0,0.009999998,0.01,1.0,0.065239444,4999.942213436483
4999.9375,2,4702.3794,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.9374046813455,0.004293338111092285,4999.9374046813455,1.0,0.004293338111092285,500.0,0.0049999994,0.005,1.0,0.06535436,4999.9374046813455
4999.937,2,4756.982,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.937466766064,0.0044535682427604304,4999.937466766064,1.0,0.0044535682427604304,500.0,0.0033333336,0.0033333334,1.0,0.066626765,4999.937466766064
4999.9355,2,4789.5303,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.935574640537,0.004327468666121706,4999.935574640537,1.0,0.004327468666121706,500.0,0.0024999997,0.0025,1.0,0.065699264,4999.935574640537
4999.9346,1,4811.742,1.0,500.00000664260017,,100,5.431875e-20,500.0,500,0.002,1.0,4999.934115933182,0.004951039737128794,4999.934115933182,1.0,0.004951039737128794,500.0,0.0020000003,0.002,1.0,0.07028519,4999.934115933182
4999.9307,2,4579.12,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.93079681714,0.005572970219194877,4999.93079681714,1.0,0.005572970219194877,500.0,0.009999998,0.01,1.0,0.074294925,4999.93079681714
4999.934,2,4702.376,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.934120284635,0.004933659492655807,4999.934120284635,1.0,0.004933659492655807,500.0,0.0049999994,0.005,1.0,0.07007466,4999.934120284635
4999.9355,2,4756.9805,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.935217203687,0.004610026715837619,4999.935217203687,1.0,0.004610026715837619,500.0,0.0033333336,0.0033333334,1.0,0.06779296,4999.935217203687
4999.9316,2,4789.5264,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.931418827631,0.005469452127799537,4999.931418827631,1.0,0.005469452127799537,500.0,0.0024999997,0.0025,1.0,0.07386744,4999.931418827631
4999.9336,1,4811.741,1.0,500.00000664260017,,100,5.431875e-20,500.0,500,0.002,1.0,4999.93289089796,0.0052132637102068795,4999.93289089796,1.0,0.0052132637102068795,500.0,0.0020000003,0.002,1.0,0.07213556,4999.93289089796
4999.937,2,4579.1265,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.93667957181,0.004024148472910232,4999.93667957181,1.0,0.004024148472910232,500.0,0.009999998,0.01,1.0,0.06311063,4999.93667957181
4999.927,2,4702.3687,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.926391988832,0.00525711226518724,4999.926391988832,1.0,0.00525711226518724,500.0,0.0049999994,0.005,1.0,0.07232445,4999.926391988832
4999.9287,2,4756.9736,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.928730051189,0.004982365836023633,4999.928730051189,1.0,0.004982365836023633,500.0,0.0033333336,0.0033333334,1.0,0.07046264,4999.928730051189
4999.9297,2,4789.5244,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.929063144438,0.005737370482548556,4999.929063144438,1.0,0.005737370482548556,500.0,0.0024999997,0.0025,1.0,0.07564282,4999.929063144438
4999.9277,1,4811.7354,1.0000043,499.9986286000057,2.7091473e-06,100,1.0836619e-11,499.99785424199666,500,0.0020046115,0.9926268,4999.926819491839,0.005814630368686691,4999.926819491839,1.0023052,0.005814630368686691,500.0,0.002,0.0019852547,0.9999994,0.07606262,4999.926819491839
4999.9263,2,4579.1157,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.925858607757,0.005436741499832734,4999.925858607757,1.0,0.005436741499832734,500.0,0.009999998,0.01,1.0,0.07335232,4999.925858607757
4999.9277,2,4702.3696,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.927863893573,0.004970564899473541,4999.927863893573,1.0,0.004970564899473541,500.0,0.0049999994,0.005,1.0,0.07030701,4999.927863893573
4999.9287,2,4756.9736,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.928820368887,0.0046849571460078265,4999.928820368887,1.0,0.0046849571460078265,500.0,0.0033333336,0.0033333334,1.0,0.06832311,4999.928820368887
4999.9277,2,4789.5225,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.927468250097,0.004902727907372132,4999.927468250097,1.0,0.004902727907372132,500.0,0.0024999997,0.0025,1.0,0.069924496,4999.927468250097
4999.9287,1,4811.7363,1.0,500.00000664260017,,100,5.431875e-20,500.0,500,0.002,1.0,4999.928081768567,0.004959194723980758,4999.928081768567,1.0,0.004959194723980758,500.0,0.0020000003,0.002,1.0,0.070349514,4999.928081768567
4999.934,2,4579.1235,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.934009129052,0.004136293027406949,4999.934009129052,1.0,0.004136293027406949,500.0,0.009999998,0.01,1.0,0.064012475,4999.934009129052
4999.932,2,4702.374,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.932359344426,0.004919142682246706,4999.932359344426,1.0,0.004919142682246706,500.0,0.0049999994,0.005,1.0,0.06997484,4999.932359344426
4999.933,2,4756.978,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.933274273541,0.004773000087400601,4999.933274273541,1.0,0.004773000087400601,500.0,0.0033333336,0.0033333334,1.0,0.06897094,4999.933274273541
4999.9316,2,4789.5264,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.932023268183,0.004622529473937864,4999.932023268183,1.0,0.004622529473937864,500.0,0.0024999997,0.0025,1.0,0.067906715,4999.932023268183
4999.9336,1,4811.741,1.0,500.00000664260017,,100,5.431875e-20,500.0,500,0.002,1.0,4999.932855200122,0.0047149067280334465,4999.932855200122,1.0,0.0047149067280334465,500.0,0.0020000003,0.002,1.0,0.06860687,4999.932855200122
4999.9346,2,4579.124,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.934469192616,0.005374848397201025,4999.934469192616,1.0,0.005374848397201025,500.0,0.009999998,0.01,1.0,0.07293871,4999.934469192616
4999.9336,2,4702.3755,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.933470368805,0.004650232864852089,4999.933470368805,1.0,0.004650232864852089,500.0,0.0049999994,0.005,1.0,0.06802903,4999.933470368805
4999.93,2,4756.975,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.930203067062,0.006452230919567661,4999.930203067062,1.0,0.006452230919567661,500.0,0.0033333336,0.0033333334,1.0,0.08019231,4999.930203067062
4998.63,2,4788.2246,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4998.630007162749,676.2453039221372,4998.630007162749,1.0,676.2453039221372,499.8725,0.0024999997,0.0025,1.0,25.972185,4998.630007162749
4999.1313,1,4810.828,1.0011818,499.2390136304281,0.0015244121,100,6.1093264e-09,499.4097771012566,500,0.0020908453,0.7715276,4998.893425682997,541.0039149366622,4998.893425682997,1.0444229,541.0039149366622,499.898,0.0019999999,0.0015445322,0.9990437,17.952824,4998.893425682997
4999.9355,2,4579.125,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.936205343038,0.008943626860197128,4999.936205343038,1.0,0.008943626860197128,500.0,0.009999998,0.01,1.0,0.09410021,4999.936205343038
4999.936,2,4702.378,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.936133981265,0.00650803223888765,4999.936133981265,1.0,0.00650803223888765,500.0,0.0049999994,0.005,1.0,0.08047112,4999.936133981265
4999.938,2,4756.983,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.937874707879,0.0054548312599591205,4999.937874707879,1.0,0.0054548312599591205,500.0,0.0033333336,0.0033333334,1.0,0.073729865,4999.937874707879
4999.941,2,4789.5356,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.940359102835,0.005351702059059982,4999.940359102835,1.0,0.005351702059059982,500.0,0.0024999997,0.0025,1.0,0.07306399,4999.940359102835
4999.943,1,4811.7505,1.0000001,499.9999110658636,1.269944e-07,100,5.079558e-13,499.99994039536233,500,0.0020018646,0.9983767,4999.942256486045,0.00494680740876365,4999.942256486045,1.0009543,0.00494680740876365,500.0,0.002,0.0019967097,1.0000219,0.07023063,4999.942256486045
4999.9307,2,4579.12,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.930719936259,0.007592812076547457,4999.930719936259,1.0,0.007592812076547457,500.0,0.009999998,0.01,1.0,0.08669028,4999.930719936259
4999.9307,2,4702.3726,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.930621209067,0.006183515274875333,4999.930621209067,1.0,0.006183515274875333,500.0,0.0049999994,0.005,1.0,0.078437835,4999.930621209067
4999.9263,2,4756.971,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.926156934636,0.006028357708733747,4999.926156934636,1.0,0.006028357708733747,500.0,0.0033333336,0.0033333334,1.0,0.077513404,4999.926156934636
4999.9277,2,4789.5225,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.92742963931,0.005526350734876587,4999.92742963931,1.0,0.005526350734876587,500.0,0.0024999997,0.0025,1.0,0.074247606,4999.92742963931
4999.925,1,4811.7324,1.0000019,499.9985730716817,2.9646055e-06,100,1.1858229e-11,499.9990463275026,500,0.0020047247,0.99023587,4999.92385068678,0.006224610384670139,4999.92385068678,1.0023718,0.006224610384670139,500.0,0.0019999999,0.001980453,1.0000094,0.07861467,4999.92385068678
4985.33,2,4564.5195,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4985.329947027949,21321.296342001366,4985.329947027949,1.0,21321.296342001366,498.55,0.009999998,0.01,1.0,145.28621,4985.329947027949
4992.631,2,4695.0728,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4992.631337006987,10660.658013280565,4992.631337006987,1.0,10660.658013280565,499.275,0.0049999994,0.005,1.0,102.99203,4992.631337006987
4995.0645,2,4752.1094,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4995.064614347367,7107.103681335366,4995.064614347367,1.0,7107.103681335366,499.51666666666665,0.0033333336,0.0033333334,1.0,84.16303,4995.064614347367
4996.283,2,4785.878,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4996.283371234763,5330.343019465487,4996.283371234763,1.0,5330.343019465487,499.6375,0.0024999997,0.0025,1.0,72.91788,4996.283371234763
4998.7354,1,4809.93,1.0065236,495.8330433840767,0.008323725,100,3.368366e-08,496.7593362430851,500,0.0021992754,0.40789074,4997.012277928318,4264.2688292486455,4997.012277928318,1.0932736,4264.2688292486455,499.71,0.002,0.0008205303,0.9942125,26.79601,4997.012277928318
4999.929,2,4579.1187,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.92926406682,0.004557479615032324,4999.92926406682,1.0,0.004557479615032324,500.0,0.009999998,0.01,1.0,0.06718824,4999.92926406682
4982.079,2,4684.521,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4982.079350999611,63760.43077680519,4982.079350999611,1.0,63760.43077680519,498.22,0.0049999994,0.005,1.0,251.8762,4982.079350999611
4988.0312,2,4745.076,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4988.031712802692,42506.971552301045,4988.031712802692,1.0,42506.971552301045,498.81333333333333,0.0033333336,0.0033333334,1.0,205.82828,4988.031712802692
4991.0103,2,4780.605,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4991.0100056920965,31880.273362939533,4991.0100056920965,1.0,31880.273362939533,499.11,0.0024999997,0.0025,1.0,178.32715,4991.0100056920965
4997.121,1,4807.4434,1.0158508,490.93147728205247,0.018347649,100,7.403598e-08,492.19827229101105,500,0.002412431,0.39305866,4992.797429031243,25504.246721524123,4992.797429031243,1.2009466,25504.246721524123,499.288,0.002,0.00078956626,0.9956318,63.061535,4992.797429031243
4999.9424,2,4579.132,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.942414362026,0.0037987576879755813,4999.942414362026,1.0,0.0037987576879755813,500.0,0.009999998,0.01,1.0,0.061312042,4999.942414362026
4999.943,2,4702.385,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.94300084275,0.0037072293301313964,4999.94300084275,1.0,0.0037072293301313964,500.0,0.0049999994,0.005,1.0,0.060720105,4999.94300084275
4999.9375,2,4756.9824,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.937347042092,0.003975978425900627,4999.937347042092,1.0,0.003975978425900627,500.0,0.0033333336,0.0033333334,1.0,0.0629432,4999.937347042092
4999.9346,2,4789.5293,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.935041308782,0.0039763813610535935,4999.935041308782,1.0,0.0039763813610535935,500.0,0.0024999997,0.0025,1.0,0.062973686,4999.935041308782
4999.9355,1,4811.743,1.0000019,499.9999185864616,1.0042263e-08,100,4.0166363e-14,499.9990463275026,500,0.0020004862,0.9995483,4999.935180025628,0.00422142046760986,4999.935180025628,1.0002486,0.00422142046760986,500.0,0.002,0.001999086,1.0000054,0.06489795,4999.935180025628
4999.945,2,4579.1343,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.944885419256,0.0029223600386357627,4999.944885419256,1.0,0.0029223600386357627,500.0,0.009999998,0.01,1.0,0.053790737,4999.944885419256
4999.9404,2,4702.3823,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.940555913323,0.004118245551960544,4999.940555913323,1.0,0.004118245551960544,500.0,0.0049999994,0.005,1.0,0.06402441,4999.940555913323
4999.935,2,4756.98,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.935096465157,0.004552407705244902,4999.935096465157,1.0,0.004552407705244902,500.0,0.0033333336,0.0033333334,1.0,0.06736274,4999.935096465157
4999.9287,2,4789.5234,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.929205588833,0.024484560724536704,4999.929205588833,1.0,0.024484560724536704,500.0,0.0024999997,0.0025,1.0,0.15627767,4999.929205588833
4999.931,1,4811.739,1.0,499.9999528645163,9.480491e-09,100,3.792125e-14,500.0,500,0.0020001945,0.99896854,4999.930104842763,0.02084771804829483,4999.930104842763,1.0000944,0.02084771804829483,500.0,0.002,0.0019979428,0.99999714,0.14412503,4999.930104842763
4999.932,2,4579.1216,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.9321373333605,0.00605045282115081,4999.9321373333605,1.0,0.00605045282115081,500.0,0.009999998,0.01,1.0,0.07739757,4999.9321373333605
4999.9346,2,4702.3765,1.0,200.00000010221265,,100,2.179301e-19,500.0,500,0.005,1.0,4999.9348143165225,0.005158771802780473,4999.9348143165225,1.0,0.005158771802780473,500.0,0.0049999994,0.005,1.0,0.071647644,4999.9348143165225
4999.9355,2,4756.9805,1.0,299.999969473632,,100,5.4391416e-20,500.0,500,0.0033333334,1.0,4999.935507719684,0.004670919557365516,4999.935507719684,1.0,0.004670919557365516,500.0,0.0033333336,0.0033333334,1.0,0.06823123,4999.935507719684
4999.9355,2,4789.5303,1.0,400.0,,100,5.434597e-20,500.0,500,0.0025,1.0,4999.935520013653,0.004728067250553785,4999.935520013653,1.0,0.004728067250553785,500.0,0.0024999997,0.0025,1.0,0.06867852,4999.935520013653
4999.9336,1,4811.741,1.0,500.00000664260017,,100,5.431875e-20,500.0,500,0.002,1.0,4999.933284107342,0.00489174751296195,4999.933284107342,1.0,0.00489174751296195,500.0,0.0020000003,0.002,1.0,0.06987354,4999.933284107342
4999.9263,2,4579.1157,1.0,100.0,,100,3.5044917e-18,500.0,500,0.01,1.0,4999.926233302882,0.00844657757723965,4999.926233302882,1.0,0.00844657757723965,500.0,0.009999998,0.01,1.0,0.09144324,4999.926233302882
