AvgVanillaIw,AvgNormIw,MinVanillaIw,ESSClassic,AvgDiscRet,eRenyi2,Bound,MaxNormIw,J,BatchSize,MaxVanillaIw,ESSRenyi,VarNormIw,AvgEpLen,VarVanillaIw,VarDiscRet,AvgRet,MinNormIw,VarJ,VarRet
1.0,0.009999998,1.0,100.0,-3.481659405224491e-15,nan,-23.465435,0.01,4.4703484e-07,100,1.0,nan,3.5044917e-18,9.12,,2827.2080619701424,81.15460655732493,0.01,52.90497,2827.2080619701424
1.0,0.009999998,1.0,100.0,-7.389644451905042e-15,nan,-16.336887,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,8.59,,1535.8276511986837,75.85487512701673,0.01,38.993195,1535.8276511986837
1.0,0.009999998,1.0,100.0,-1.1510792319313624e-14,nan,-14.602205,0.01,-5.9604645e-07,100,1.0,nan,3.5044917e-18,8.65,,2142.3972678090377,76.45536339845036,0.01,46.054028,2142.3972678090377
1.0,0.009999998,1.0,100.0,-7.602807272633072e-15,nan,-17.439062,0.01,5.9604645e-08,100,1.0,nan,3.5044917e-18,8.28,,1582.266871103252,72.7542033991323,0.01,39.578327,1582.266871103252
1.0,0.009999998,1.0,100.0,-4.334310688136611e-15,nan,-17.565216,0.01,-5.9604645e-08,100,1.0,nan,3.5044917e-18,8.13,,1666.271818762596,71.25411338273624,0.01,40.61538,1666.271818762596
1.0,0.009999998,1.0,100.0,-1.1866063687193673e-14,nan,-10.461666,0.01,2.3841858e-07,100,1.0,nan,3.5044917e-18,8.57,,1382.410713567608,75.6563491447277,0.01,36.99441,1382.410713567608
1.0,0.009999998,1.0,100.0,-3.268496584496461e-15,nan,-13.946868,0.01,2.9802322e-07,100,1.0,nan,3.5044917e-18,8.43,,1522.0331771145607,74.25583999529321,0.01,38.817684,1522.0331771145607
1.0,0.009999998,1.0,100.0,5.329070518200751e-15,nan,-22.320961,0.01,5.9604645e-08,100,1.0,nan,3.5044917e-18,8.48,,1997.239690846923,74.75515609538489,0.01,44.466476,1997.239690846923
1.0,0.009999998,1.0,100.0,-4.050093593832571e-15,nan,-10.965941,0.01,-3.5762787e-07,100,1.0,nan,3.5044917e-18,7.97,,1372.806938710553,69.6554807625332,0.01,36.865685,1372.8069387105531
1.0,0.009999998,1.0,100.0,7.958078640513123e-15,nan,-10.613241,0.01,5.9604645e-08,100,1.0,nan,3.5044917e-18,8.39,,1131.248750397145,73.85410724849973,0.01,33.465446,1131.2487503971454
1.0,0.009999998,1.0,100.0,8.100187187665141e-15,nan,-19.35814,0.01,9.536743e-07,100,1.0,nan,3.5044917e-18,8.0,,1786.0888078764756,69.95497757347668,0.01,42.0503,1786.0888078764756
1.0,0.009999998,1.0,100.0,-6.892264536872972e-15,nan,-13.785765,0.01,5.9604645e-08,100,1.0,nan,3.5044917e-18,7.62,,1298.7578335634505,66.15450551468524,0.01,35.857635,1298.757833563451
1.0,0.009999998,1.0,100.0,1.7053025658242404e-15,nan,-12.322621,0.01,5.9604645e-08,100,1.0,nan,3.5044917e-18,8.36,,1415.4593522611924,73.55502800439068,0.01,37.434006,1415.4593522611924
1.0,0.009999998,1.0,100.0,1.3002932064409834e-14,nan,-12.784924,0.01,2.3841858e-07,100,1.0,nan,3.5044917e-18,8.81,,2306.626976559888,78.05391323044132,0.01,47.786617,2306.6269765598877
1.0,0.009999998,1.0,100.0,-5.684341886080802e-16,nan,-7.667666,0.01,-2.3841858e-07,100,1.0,nan,3.5044917e-18,7.89,,1008.0391518756448,68.8538737208897,0.01,31.590485,1008.0391518756448
1.0,0.009999998,1.0,100.0,1.9895196601282807e-15,nan,-8.257361,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,8.19,,977.3833280400246,71.85516069603361,0.01,31.10642,977.3833280400246
1.0,0.009999998,1.0,100.0,-1.9895196601282807e-15,nan,-8.939187,0.01,1.1920929e-07,100,1.0,nan,3.5044917e-18,8.38,,1058.3286882081493,73.75563838063135,0.01,32.368896,1058.3286882081493
1.0,0.009999998,1.0,100.0,1.1937117960769683e-14,nan,-11.765773,0.01,6.7055225e-08,100,1.0,nan,3.5044917e-18,8.02,,1707.2339429192846,70.15267310489403,0.01,41.111572,1707.2339429192843
1.0,0.009999998,1.0,100.0,8.739675649849232e-15,nan,-13.138523,0.01,-2.3841858e-07,100,1.0,nan,3.5044917e-18,8.39,,1674.8622381664882,73.85375425928406,0.01,40.71994,1674.8622381664882
1.0,0.009999998,1.0,100.0,8.952838470577262e-15,nan,-17.35397,0.01,-2.9802322e-07,100,1.0,nan,3.5044917e-18,8.38,,2080.5403068878777,73.7549036964963,0.01,45.3843,2080.5403068878777
1.0,0.009999998,1.0,100.0,-2.4868995751603505e-15,nan,-9.392756,0.01,2.9802322e-07,100,1.0,nan,3.5044917e-18,8.84,,1922.9397040779204,78.35501990965341,0.01,43.63153,1922.9397040779204
1.0,0.009999998,1.0,100.0,8.668621376273222e-15,nan,-14.923046,0.01,1.7881393e-07,100,1.0,nan,3.5044917e-18,8.27,,1884.8029331070231,72.65517915281572,0.01,43.1967,1884.8029331070238
1.0,0.009999998,1.0,100.0,-2.842170943040401e-15,nan,-14.788624,0.01,,100,1.0,nan,3.5044917e-18,7.43,,1150.2346838707701,64.25417894395423,0.01,33.74511,1150.2346838707701
1.0,0.009999998,1.0,100.0,5.613287612504792e-15,nan,-11.656394,0.01,2.3841858e-07,100,1.0,nan,3.5044917e-18,8.15,,1269.6864930812399,71.45338322328367,0.01,35.45405,1269.6864930812396
1.0,0.009999998,1.0,100.0,3.623767952376511e-15,nan,-25.820753,0.01,2.3841858e-07,100,1.0,nan,3.5044917e-18,9.32,,2385.800721781077,83.15587892867505,0.01,48.599823,2385.800721781077
1.0,0.009999998,1.0,100.0,1.2505552149377763e-14,nan,-19.508774,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,7.82,,1501.9969944939885,68.1545180757981,0.01,38.56134,1501.996994493988
1.0,0.009999998,1.0,100.0,-1.5489831639570185e-14,nan,-14.106497,0.01,,100,1.0,nan,3.5044917e-18,9.24,,2139.9068756751426,82.35576610878958,0.01,46.027252,2139.9068756751426
1.0,0.009999998,1.0,100.0,-1.4210854715202005e-15,nan,-8.896621,0.01,2.0861626e-07,100,1.0,nan,3.5044917e-18,8.43,,1168.4442746070229,74.25403811675231,0.01,34.011173,1168.4442746070229
1.0,0.009999998,1.0,100.0,-5.897504706808831e-15,nan,-16.741165,0.01,5.9604645e-07,100,1.0,nan,3.5044917e-18,9.11,,2317.3801691656945,81.05491610037687,0.01,47.897877,2317.3801691656945
1.0,0.009999998,1.0,100.0,-5.186961971048731e-15,nan,-11.9177,0.01,5.9604645e-08,100,1.0,nan,3.5044917e-18,7.84,,1385.5089534158578,68.3544846717342,0.01,37.035847,1385.508953415858
1.0,0.009999998,1.0,100.0,-6.394884621840902e-15,nan,-14.105409,0.01,,100,1.0,nan,3.5044917e-18,8.24,,1374.1983112123824,72.35440522312801,0.01,36.884365,1374.1983112123824
1.0,0.009999998,1.0,100.0,-7.958078640513123e-15,nan,-18.684347,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,8.8,,2105.4108401659464,77.95483244078545,0.01,45.654755,2105.4108401659464
1.0,0.009999998,1.0,100.0,-1.2079226507921704e-15,nan,-13.222609,0.01,5.9604645e-07,100,1.0,nan,3.5044917e-18,8.29,,1408.8712111264238,72.85557186306187,0.01,37.346786,1408.8712111264238
1.0,0.009999998,1.0,100.0,-6.608047442568932e-15,nan,-16.394993,0.01,-7.1525574e-07,100,1.0,nan,3.5044917e-18,8.52,,1819.3715731575446,75.15365468804757,0.01,42.440285,1819.3715731575446
1.0,0.009999998,1.0,100.0,-1.4424017535930032e-14,nan,-21.45387,0.01,1.7881393e-07,100,1.0,nan,3.5044917e-18,8.51,,2544.693369984713,75.05531139103213,0.01,50.192093,2544.693369984713
1.0,0.009999998,1.0,100.0,-6.323830348264892e-15,nan,-13.323339,0.01,-3.2782555e-07,100,1.0,nan,3.5044917e-18,8.17,,1456.9168880311852,71.6538997355837,0.01,37.978252,1456.9168880311852
1.0,0.009999998,1.0,100.0,1.0942358130705543e-14,nan,-16.428488,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,8.48,,2083.9656914453153,74.75578499587743,0.01,45.421642,2083.9656914453153
1.0,0.009999998,1.0,100.0,1.3784529073745943e-14,nan,-8.710664,0.01,5.9604645e-07,100,1.0,nan,3.5044917e-18,8.65,,1334.3462791148218,76.45576096522618,0.01,36.345604,1334.3462791148218
1.0,0.009999998,1.0,100.0,7.389644451905042e-15,nan,-14.695911,0.01,2.5331974e-07,100,1.0,nan,3.5044917e-18,8.54,,1778.950627978082,75.35567874453582,0.01,41.96619,1778.950627978082
1.0,0.009999998,1.0,100.0,2.842170943040401e-15,nan,-11.65758,0.01,-4.4703484e-08,100,1.0,nan,3.5044917e-18,8.15,,1374.6642198896957,71.4555757709998,0.01,36.890617,1374.6642198896957
1.0,0.009999998,1.0,100.0,-5.542233338928782e-15,nan,-10.93361,0.01,-2.682209e-07,100,1.0,nan,3.5044917e-18,8.01,,1269.8961692587436,70.05554387788095,0.01,35.456978,1269.8961692587438
1.0,0.009999998,1.0,100.0,-5.115907697472721e-15,nan,-12.11193,0.01,-2.3841858e-07,100,1.0,nan,3.5044917e-18,8.61,,1850.6243121725277,76.05381162738017,0.01,42.80325,1850.6243121725277
1.0,0.009999998,1.0,100.0,-5.684341886080802e-16,nan,-8.938751,0.01,-1.7881393e-07,100,1.0,nan,3.5044917e-18,8.38,,1302.8258985501343,73.75426469815251,0.01,35.913754,1302.8258985501343
1.0,0.009999998,1.0,100.0,-4.405364961712621e-15,nan,-15.839406,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,8.18,,1661.6038344752874,71.75410845571027,0.01,40.55845,1661.6038344752874
1.0,0.009999998,1.0,100.0,1.8047785488306545e-14,nan,-20.325985,0.01,-5.662441e-07,100,1.0,nan,3.5044917e-18,7.85,,1588.8429863394983,68.45361839924124,0.01,39.660492,1588.8429863394983
1.0,0.009999998,1.0,100.0,1.2221335055073723e-14,nan,-8.593277,0.01,1.1920929e-07,100,1.0,nan,3.5044917e-18,8.79,,1295.7805940178237,77.85650598160859,0.01,35.816517,1295.7805940178237
1.0,0.009999998,1.0,100.0,-2.1316282072803005e-15,nan,-9.208638,0.01,4.7683716e-07,100,1.0,nan,3.5044917e-18,8.06,,1286.756681280083,70.55411619638689,0.01,35.69158,1286.756681280083
1.0,0.009999998,1.0,100.0,6.7501559897209515e-15,nan,-10.100291,0.01,5.9604645e-08,100,1.0,nan,3.5044917e-18,9.0,,1402.2798610200216,79.95414610182196,0.01,37.259323,1402.2798610200216
1.0,0.009999998,1.0,100.0,-5.755396159656812e-15,nan,-17.810026,0.01,5.9604645e-08,100,1.0,nan,3.5044917e-18,8.84,,1906.8170828808243,78.35500269500635,0.01,43.44823,1906.8170828808243
1.0,0.009999998,1.0,100.0,-7.815970093361103e-15,nan,-17.1691,0.01,-1.7881393e-07,100,1.0,nan,3.5044917e-18,8.6,,1929.5548662279014,75.95593333433469,0.01,43.706516,1929.5548662279014
1.0,0.009999998,1.0,100.0,3.0553337637684308e-15,nan,-10.268968,0.01,-3.2782555e-07,100,1.0,nan,3.5044917e-18,8.8,,1475.0295645192539,77.95588284876732,0.01,38.213604,1475.029564519254
1.0,0.009999998,1.0,100.0,-8.952838470577262e-15,nan,-10.816231,0.01,-2.2351742e-07,100,1.0,nan,3.5044917e-18,8.15,,1465.6404392022805,71.45413737310292,0.01,38.091785,1465.6404392022805
1.0,0.009999998,1.0,100.0,4.831690603168682e-15,nan,-17.817822,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,8.83,,2303.4166223768657,78.25555205388629,0.01,47.753353,2303.4166223768657
1.0,0.009999998,1.0,100.0,1.5560885913146194e-14,nan,-14.442992,0.01,,100,1.0,nan,3.5044917e-18,7.84,,1199.6212617244923,68.3551515162757,0.01,34.461937,1199.6212617244923
1.0,0.009999998,1.0,100.0,1.5702994460298214e-14,nan,-21.470308,0.01,2.0861626e-07,100,1.0,nan,3.5044917e-18,8.49,,2310.242155272477,74.85575568704417,0.01,47.824047,2310.2421552724763
1.0,0.009999998,1.0,100.0,1.0018652574217412e-14,nan,-13.921357,0.01,,100,1.0,nan,3.5044917e-18,8.46,,1823.4261273832444,74.55406776773779,0.01,42.48755,1823.4261273832446
1.0,0.009999998,1.0,100.0,-4.973799150320701e-15,nan,-10.705664,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,8.28,,1426.7817284426176,72.754785392783,0.01,37.583427,1426.7817284426178
1.0,0.009999998,1.0,100.0,3.907985046680551e-15,nan,-26.503752,0.01,,100,1.0,nan,3.5044917e-18,8.51,,2346.7596439370705,75.05435917643617,0.01,48.20054,2346.75964393707
1.0,0.009999998,1.0,100.0,7.105427357601002e-16,nan,-11.900347,0.01,5.9604645e-08,100,1.0,nan,3.5044917e-18,8.86,,1846.7403347391391,78.55591208086726,0.01,42.75831,1846.7403347391391
1.0,0.009999998,1.0,100.0,6.963318810448982e-15,nan,-9.747081,0.01,4.3213367e-07,100,1.0,nan,3.5044917e-18,8.42,,1338.0126002472666,74.15498922028183,0.01,36.3955,1338.0126002472666
1.0,0.009999998,1.0,100.0,2.4868995751603505e-15,nan,-8.173262,0.01,3.5762787e-07,100,1.0,nan,3.5044917e-18,8.29,,1180.6501138606152,72.85585700037156,0.01,34.188354,1180.6501138606152
1.0,0.009999998,1.0,100.0,2.0605739337042904e-15,nan,-9.425971,0.01,-2.3841858e-07,100,1.0,nan,3.5044917e-18,8.8,,1503.288563248692,77.95537524749119,0.01,38.577915,1503.288563248692
1.0,0.009999998,1.0,100.0,-7.815970093361103e-15,nan,-12.717696,0.01,-9.3877316e-07,100,1.0,nan,3.5044917e-18,8.89,,2143.562848855034,78.8547179554538,0.01,46.066547,2143.5628488550337
1.0,0.009999998,1.0,100.0,-6.394884621840902e-15,nan,-16.235638,0.01,5.364418e-07,100,1.0,nan,3.5044917e-18,8.71,,2225.1147069480608,77.05452494493402,0.01,46.93467,2225.1147069480608
1.0,0.009999998,1.0,100.0,-8.526512829121202e-15,nan,-11.707235,0.01,,100,1.0,nan,3.5044917e-18,8.09,,1531.7219013511653,70.8550347077891,0.01,38.94104,1531.7219013511651
1.0,0.009999998,1.0,100.0,9.237055564881303e-15,nan,-11.539401,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,8.29,,1352.3209073011237,72.85415566659516,0.01,36.589584,1352.320907301124
1.0,0.009999998,1.0,100.0,3.268496584496461e-15,nan,-20.957338,0.01,-1.7881393e-07,100,1.0,nan,3.5044917e-18,9.1,,2508.338476507208,80.9545561250951,0.01,49.832268,2508.338476507208
1.0,0.009999998,1.0,100.0,-4.831690603168682e-15,nan,-12.330432,0.01,4.7683716e-07,100,1.0,nan,3.5044917e-18,8.35,,1516.1365379079505,73.45510319459173,0.01,38.74242,1516.1365379079505
1.0,0.009999998,1.0,100.0,4.263256414560601e-15,nan,-7.62649,0.01,3.874302e-07,100,1.0,nan,3.5044917e-18,7.94,,1232.2558889573238,69.35473016304952,0.01,34.927544,1232.2558889573236
1.0,0.009999998,1.0,100.0,-9.947598300641404e-16,nan,-15.157347,0.01,-9.536743e-07,100,1.0,nan,3.5044917e-18,8.99,,1985.0246475132699,79.85494658710711,0.01,44.330288,1985.0246475132699
1.0,0.009999998,1.0,100.0,-8.526512829121202e-15,nan,-11.243974,0.01,8.940697e-08,100,1.0,nan,3.5044917e-18,7.64,,976.9087322198648,66.35378414276587,0.01,31.09887,976.9087322198648
1.0,0.009999998,1.0,100.0,1.0800249583553523e-14,nan,-11.673273,0.01,1.1920929e-07,100,1.0,nan,3.5044917e-18,8.13,,1274.252416321022,71.25450817007408,0.01,35.517742,1274.252416321022
1.0,0.009999998,1.0,100.0,1.1368683772161603e-15,nan,-14.905024,0.01,1.1920929e-07,100,1.0,nan,3.5044917e-18,8.29,,1376.5369757779663,72.8526386845848,0.01,36.915737,1376.5369757779663
1.0,0.009999998,1.0,100.0,6.8212102632969615e-15,nan,-10.091513,0.01,-2.3841858e-07,100,1.0,nan,3.5044917e-18,8.01,,956.701462520293,70.0548026941604,0.01,30.775549,956.701462520293
1.0,0.009999998,1.0,100.0,6.465938895416912e-15,nan,-14.745429,0.01,-1.7881393e-07,100,1.0,nan,3.5044917e-18,8.48,,1746.6347332972148,74.75433365642412,0.01,41.58327,1746.6347332972148
1.0,0.009999998,1.0,100.0,7.176481631177012e-15,nan,-23.415047,0.01,2.0861626e-07,100,1.0,nan,3.5044917e-18,8.18,,2586.913113630744,71.7525859544166,0.01,50.606754,2586.9131136307446
1.0,0.009999998,1.0,100.0,-3.694822225952521e-15,nan,-11.631516,0.01,3.7252903e-07,100,1.0,nan,3.5044917e-18,8.18,,1605.0605868297393,71.75447156769286,0.01,39.86239,1605.0605868297398
1.0,0.009999998,1.0,100.0,-7.389644451905042e-15,nan,-14.561269,0.01,,100,1.0,nan,3.5044917e-18,8.7,,2041.714290406498,76.95535442078473,0.01,44.95884,2041.714290406498
1.0,0.009999998,1.0,100.0,-1.2647660696529783e-14,nan,-10.058361,0.01,-2.3841858e-07,100,1.0,nan,3.5044917e-18,8.05,,1413.051519273086,70.45601065698719,0.01,37.402153,1413.051519273086
1.0,0.009999998,1.0,100.0,2.1316282072803005e-16,nan,-21.984516,0.01,-7.1525574e-07,100,1.0,nan,3.5044917e-18,8.88,,2209.015696704594,78.75460106305839,0.01,46.764572,2209.015696704594
1.0,0.009999998,1.0,100.0,3.3395508580724707e-15,nan,-12.094715,0.01,1.7881393e-07,100,1.0,nan,3.5044917e-18,8.63,,1401.5321252258875,76.25488238813142,0.01,37.249386,1401.5321252258875
1.0,0.009999998,1.0,100.0,-6.323830348264892e-15,nan,-9.999812,0.01,2.3841858e-07,100,1.0,nan,3.5044917e-18,8.12,,1477.5704069800497,71.15473480958335,0.01,38.2465,1477.5704069800497
1.0,0.009999998,1.0,100.0,8.384404281969182e-15,nan,-10.049737,0.01,7.4505806e-08,100,1.0,nan,3.5044917e-18,8.06,,1058.437991219831,70.55545094958703,0.01,32.370567,1058.4379912198312
1.0,0.009999998,1.0,100.0,8.668621376273222e-15,nan,-16.185102,0.01,5.9604645e-08,100,1.0,nan,3.5044917e-18,8.77,,1949.4843147005677,77.65473217958741,0.01,43.931644,1949.4843147005677
1.0,0.009999998,1.0,100.0,-1.1652900866465642e-14,nan,-15.94875,0.01,-1.4901161e-08,100,1.0,nan,3.5044917e-18,9.05,,2217.100293723796,80.4548554425241,0.01,46.85007,2217.100293723796
1.0,0.009999998,1.0,100.0,-5.186961971048731e-15,nan,-16.84973,0.01,4.7683716e-07,100,1.0,nan,3.5044917e-18,8.98,,1830.5174471404434,79.75453306297494,0.01,42.570087,1830.5174471404434
1.0,0.009999998,1.0,100.0,-7.176481631177012e-15,nan,-13.987852,0.01,-4.7683716e-07,100,1.0,nan,3.5044917e-18,8.38,,1543.1467203184577,73.75464930355221,0.01,39.085995,1543.1467203184577
1.0,0.009999998,1.0,100.0,-4.263256414560601e-15,nan,-25.106068,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,8.17,,2210.456026171929,71.65402278443018,0.01,46.779816,2210.456026171929
1.0,0.009999998,1.0,100.0,-1.9895196601282807e-15,nan,-16.849657,0.01,4.7683716e-07,100,1.0,nan,3.5044917e-18,8.98,,2250.768585772431,79.75448022243593,0.01,47.204456,2250.7685857724314
1.0,0.009999998,1.0,100.0,-3.126388037344441e-15,nan,-14.526808,0.01,4.7683716e-07,100,1.0,nan,3.5044917e-18,8.74,,2149.0186376895667,77.35381532141517,0.01,46.125137,2149.0186376895667
1.0,0.009999998,1.0,100.0,2.415845301584341e-15,nan,-11.9176655,0.01,2.2351742e-08,100,1.0,nan,3.5044917e-18,7.84,,1482.4748077468437,68.3529323565636,0.01,38.30992,1482.4748077468437
1.0,0.009999998,1.0,100.0,9.876544027065392e-15,nan,-24.685623,0.01,1.7881393e-07,100,1.0,nan,3.5044917e-18,8.67,,2463.1093617743195,76.6553738770973,0.01,49.380947,2463.1093617743195
1.0,0.009999998,1.0,100.0,5.684341886080802e-15,nan,-16.042044,0.01,5.9604645e-07,100,1.0,nan,3.5044917e-18,8.94,,2117.0833674455425,79.3552640379312,0.01,45.78114,2117.0833674455425
1.0,0.009999998,1.0,100.0,-1.2150280781497713e-14,nan,-9.486088,0.01,-5.662441e-07,100,1.0,nan,3.5044917e-18,7.73,,1104.8992200549483,67.25403010598319,0.01,33.073406,1104.899220054948
1.0,0.009999998,1.0,100.0,-6.7501559897209515e-15,nan,-20.208557,0.01,-2.3841858e-07,100,1.0,nan,3.5044917e-18,8.99,,2639.735861499701,79.85549944511845,0.01,51.120823,2639.735861499701
1.0,0.009999998,1.0,100.0,9.947598300641404e-16,nan,-10.622118,0.01,-1.7881393e-07,100,1.0,nan,3.5044917e-18,8.38,,1462.5020588570562,73.75545136879397,0.01,38.05098,1462.5020588570562
1.0,0.009999998,1.0,100.0,-1.0089706847793422e-14,nan,-11.17658,0.01,-5.9604645e-08,100,1.0,nan,3.5044917e-18,8.72,,1374.1054329074793,77.15375793046901,0.01,36.883118,1374.1054329074793
1.0,0.009999998,1.0,100.0,-1.5631940186722204e-15,nan,-32.327866,0.01,5.9604645e-07,100,1.0,nan,3.5044917e-18,8.59,,3131.8311429845894,75.8557615430364,0.01,55.682247,3131.8311429845894
1.0,0.009999998,1.0,100.0,-1.3287149158713874e-14,nan,-20.1407,0.01,4.7683716e-07,100,1.0,nan,3.5044917e-18,8.07,,2261.366544220842,70.65392215078184,0.01,47.31546,2261.366544220842
1.0,0.009999998,1.0,100.0,-1.1155520951433573e-14,nan,-14.998769,0.01,-5.9604645e-08,100,1.0,nan,3.5044917e-18,8.18,,1639.5007652375948,71.75427192887672,0.01,40.287785,1639.5007652375948
1.0,0.009999998,1.0,100.0,-2.1316282072803005e-15,nan,-29.263197,0.01,-2.9802322e-07,100,1.0,nan,3.5044917e-18,9.23,,2896.8560154238826,82.25598809770977,0.01,53.552658,2896.8560154238826
1.0,0.009999998,1.0,100.0,-3.268496584496461e-15,nan,-19.03797,0.01,4.7683716e-07,100,1.0,nan,3.5044917e-18,8.38,,2137.148340826133,73.75517693307889,0.01,45.997574,2137.148340826133
1.0,0.009999998,1.0,100.0,1.8474111129762605e-15,nan,-15.115775,0.01,-8.195639e-08,100,1.0,nan,3.5044917e-18,8.04,,1555.5921817202868,70.35448633963016,0.01,39.243294,1555.5921817202868
1.0,0.009999998,1.0,100.0,1.9895196601282807e-15,nan,-10.032785,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,8.08,,1266.204365366304,70.75352014261115,0.01,35.4054,1266.204365366304
1.0,0.009999998,1.0,100.0,-7.460698725481052e-15,nan,-17.532034,0.01,-5.9604645e-07,100,1.0,nan,3.5044917e-18,8.17,,2232.690213546745,71.65448998320039,0.01,47.0145,2232.690213546745
1.0,0.009999998,1.0,100.0,1.2860823517257814e-14,nan,-12.474028,0.01,-2.9802322e-08,100,1.0,nan,3.5044917e-18,8.18,,1324.1964357276738,71.7546237824225,0.01,36.207104,1324.1964357276736
1.0,0.009999998,1.0,100.0,-3.481659405224491e-15,nan,-16.56321,0.01,2.9802322e-07,100,1.0,nan,3.5044917e-18,8.32,,1761.555708934844,73.15507237172251,0.01,41.76051,1761.555708934844
1.0,0.009999998,1.0,100.0,5.968558980384841e-15,nan,-10.184514,0.01,-4.7683716e-07,100,1.0,nan,3.5044917e-18,7.9,,1496.2054270264555,68.95394472188936,0.01,38.486923,1496.2054270264555
1.0,0.009999998,1.0,100.0,2.1316282072803005e-15,nan,-12.565715,0.01,5.9604645e-08,100,1.0,nan,3.5044917e-18,8.07,,1431.0331095770366,70.65378861199817,0.01,37.639378,1431.0331095770366
1.0,0.009999998,1.0,100.0,2.7000623958883807e-15,nan,-9.830429,0.01,5.9604645e-08,100,1.0,nan,3.5044917e-18,8.32,,1511.0704052558608,73.15550186478143,0.01,38.67764,1511.0704052558606
1.0,0.009999998,1.0,100.0,2.842170943040401e-16,nan,-17.884672,0.01,,100,1.0,nan,3.5044917e-18,8.75,,1661.5676814133199,77.45474648542913,0.01,40.558006,1661.5676814133199
1.0,0.009999998,1.0,100.0,6.252776074688882e-15,nan,-12.213142,0.01,-2.3841858e-07,100,1.0,nan,3.5044917e-18,8.49,,1906.3902685866822,74.85485773337273,0.01,43.44337,1906.3902685866817
1.0,0.009999998,1.0,100.0,1.2221335055073723e-14,nan,-14.753594,0.01,2.682209e-07,100,1.0,nan,3.5044917e-18,8.47,,2061.8813897418545,74.65507338315032,0.01,45.180332,2061.8813897418545
1.0,0.009999998,1.0,100.0,-4.6895820560166614e-15,nan,-10.141479,0.01,2.3841858e-07,100,1.0,nan,3.5044917e-18,7.95,,1498.0297779878933,69.45360477834575,0.01,38.51038,1498.0297779878933
1.0,0.009999998,1.0,100.0,-3.3395508580724707e-15,nan,-18.43286,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,7.1,,1140.5651388637907,60.9543648492314,0.01,33.602966,1140.5651388637907
1.0,0.009999998,1.0,100.0,2.1316282072803005e-15,nan,-14.972336,0.01,4.7683716e-07,100,1.0,nan,3.5044917e-18,8.21,,1542.1911034116263,72.05512230220737,0.01,39.073895,1542.1911034116263
1.0,0.009999998,1.0,100.0,1.2150280781497713e-14,nan,-10.335678,0.01,-1.1175871e-07,100,1.0,nan,3.5044917e-18,8.72,,1531.7059082721396,77.15628256430797,0.01,38.940838,1531.7059082721396
1.0,0.009999998,1.0,100.0,-1.6626700016786343e-14,nan,-9.839864,0.01,1.7881393e-07,100,1.0,nan,3.5044917e-18,8.31,,1440.0577654724743,73.05286216834882,0.01,37.757877,1440.0577654724736
1.0,0.009999998,1.0,100.0,-4.192202140984591e-15,nan,-15.5370655,0.01,-2.3841858e-07,100,1.0,nan,3.5044917e-18,8.54,,1912.3415486475808,75.3523298405861,0.01,43.511124,1912.3415486475812
1.0,0.009999998,1.0,100.0,-4.263256414560601e-16,nan,-12.262808,0.01,1.1920929e-07,100,1.0,nan,3.5044917e-18,8.43,,1428.9817092229719,74.25348918697978,0.01,37.61239,1428.9817092229719
1.0,0.009999998,1.0,100.0,4.263256414560601e-15,nan,-17.262661,0.01,,100,1.0,nan,3.5044917e-18,8.49,,1251.762572617015,74.85417465707647,0.01,35.20291,1251.7625726170147
1.0,0.009999998,1.0,100.0,-1.1368683772161604e-14,nan,-10.008145,0.01,4.7683716e-07,100,1.0,nan,3.5044917e-18,8.11,,1256.5602395938222,71.05496774973234,0.01,35.27031,1256.5602395938222
1.0,0.009999998,1.0,100.0,9.805489753489382e-15,nan,-13.812214,0.01,-3.5762787e-07,100,1.0,nan,3.5044917e-18,8.59,,1941.9350857200095,75.85271467945621,0.01,43.8465,1941.935085720009
1.0,0.009999998,1.0,100.0,1.7337242752546444e-14,nan,-12.347716,0.01,-1.1920929e-07,100,1.0,nan,3.5044917e-18,8.33,,1450.8932623710095,73.25433915972604,0.01,37.899662,1450.8932623710095
1.0,0.009999998,1.0,100.0,4.831690603168682e-15,nan,-10.133762,0.01,3.5762787e-07,100,1.0,nan,3.5044917e-18,7.96,,1044.5267628654021,69.55318662168878,0.01,32.157135,1044.5267628654021
1.0,0.009999998,1.0,100.0,-6.394884621840901e-16,nan,-9.282969,0.01,-2.3841858e-07,100,1.0,nan,3.5044917e-18,7.97,,1168.7240450786228,69.65365574602295,0.01,34.015244,1168.7240450786228
