ESSRenyi,MaxNormIw,EpsThisIter,VarJ,MaxVanillaIw,IterType,eRenyi2,ESSClassic,AvgDiscRet,VanillaAvgRet,VarNormIw,J,VarRet,AvgVanillaIw,MinVanillaIw,BatchSize,Bound,MinNormIw,Delta,VarVanillaIw,AvgRet,VarDiscRet,AvgNormIw,AvgEpLen
500.0,0.00333333,100,87.0161,1.0,2,1.0,299.999969474,-30.5338042322,-30.5338042322,5.43914e-20,-21.4395,7581.89856461,1.0,1.0,500,-28.5632,0.00333333,0.5,,-30.5338042322,7581.89856461,0.00333333,269.76
500.0,0.0025,100,87.1297,1.0,2,1.0,400.0,-41.7253441615,-41.7253441615,5.4346e-20,-26.511,7416.45256804,1.0,1.0,500,-32.732,0.0025,0.5,,-41.7253441615,7416.45256804,0.0025,248.06
215.57560116,0.021135,100,115.929,10.4933,1,2.31937,281.662646384,-26.7424516399,-26.7424516399,3.10691e-06,-19.3816,7827.3914133,0.992981,0.000964511,500,-28.1593,1.94266e-06,0.5,0.765861,-26.7424516399,7827.3914133,0.002,278.57
500.0,0.01,100,86.6723,1.0,2,1.0,100.0,-25.6055849909,-25.6055849909,3.50449e-18,-25.6056,7587.97287925,1.0,1.0,500,-37.9384,0.01,0.5,,-25.6055849909,7587.97287925,0.01,284.15
500.0,0.005,100,87.2356,1.0,2,1.0,200.000000102,-27.9753832119,-27.9753832119,2.1793e-19,-26.7905,7783.02493466,1.0,1.0,500,-35.7416,0.005,0.5,,-27.9753832119,7783.02493466,0.005,275.93
500.0,0.00333333,100,87.2111,1.0,2,1.0,299.999969474,-41.2569696328,-41.2569696328,5.43914e-20,-31.6126,7533.02982181,1.0,1.0,500,-39.1622,0.00333333,0.5,,-41.2569696328,7533.02982181,0.00333333,245.41
500.0,0.0025,100,87.6964,1.0,2,1.0,400.0,-23.8852414505,-23.8852414505,5.4346e-20,-29.6808,7980.32482909,1.0,1.0,500,-36.2189,0.0025,0.5,,-23.8852414505,7980.32482909,0.0025,285.63
29.9302221098,0.243704,100,363.276,147.583,1,16.7055,14.5314725561,-34.4155136738,-34.4155136738,0.0001339,12.0653,7664.6543262,1.21116,1.82468e-10,500,-11.8362,3.01311e-13,0.5,49.1049,-34.4155136738,7664.6543262,0.002,266.34
500.0,0.01,100,88.9135,1.0,2,1.0,100.0,-25.6088915805,-25.6088915805,3.50449e-18,-25.6089,7985.46397238,1.0,1.0,500,-38.0796,0.01,0.5,,-25.6088915805,7985.46397238,0.01,284.86
500.0,0.005,100,87.473,1.0,2,1.0,200.000000102,-51.9123336286,-51.9123336286,2.1793e-19,-38.7606,7122.7240177,1.0,1.0,500,-47.7176,0.005,0.5,,-51.9123336286,7122.7240177,0.005,220.84
500.0,0.00333333,100,87.6558,1.0,2,1.0,299.999969474,-34.4251452568,-34.4251452568,5.43914e-20,-37.3155,7813.20140882,1.0,1.0,500,-44.6288,0.00333333,0.5,,-34.4251452568,7813.20140882,0.00333333,262.27
500.0,0.0025,100,87.6093,1.0,2,1.0,400.0,-35.9785573783,-35.9785573783,5.4346e-20,-36.9812,7726.81666301,1.0,1.0,500,-44.0546,0.0025,0.5,,-35.9785573783,7726.81666301,0.0025,255.99
19.7588691955,0.317975,100,297.754,223.326,1,25.3051,6.61997329585,-20.6605301589,-20.6605301589,0.000298713,36.6811,7574.93271923,1.40467,1.48363e-14,500,4.85557,2.11242e-17,0.5,147.348,-20.6605301589,7574.93271923,0.002,291.8
500.0,0.01,100,87.2524,1.0,2,1.0,100.0,-26.2070776238,-26.2070776238,3.50449e-18,-26.2071,7689.88425552,1.0,1.0,500,-38.5234,0.01,0.5,,-26.2070776238,7689.88425552,0.01,280.7
500.0,0.005,100,87.1668,1.0,2,1.0,200.000000102,-46.7383225326,-46.7383225326,2.1793e-19,-36.4727,7446.82798457,1.0,1.0,500,-45.5983,0.005,0.5,,-46.7383225326,7446.82798457,0.005,231.31
500.0,0.00333333,100,87.7022,1.0,2,1.0,299.999969474,-30.428514527,-30.428514527,5.43914e-20,-34.458,7933.87849171,1.0,1.0,500,-42.0297,0.00333333,0.5,,-30.428514527,7933.87849171,0.00333333,272.9
500.0,0.0025,100,87.5378,1.0,2,1.0,400.0,-31.5605219334,-31.5605219334,5.4346e-20,-33.7336,7646.63790046,1.0,1.0,500,-40.2909,0.0025,0.5,,-31.5605219334,7646.63790046,0.0025,265.51
24.6696900865,0.609987,100,307.96,976.749,1,20.2678,2.64460316997,-53.0301755596,-53.0301755596,0.000753765,41.3461,6722.12440594,3.20253,8.54752e-07,500,14.9417,5.33798e-10,0.5,1932.69,-53.0301755596,6722.12440594,0.002,218.45
500.0,0.01,100,87.3051,1.0,2,1.0,100.0,-26.6440754766,-26.6440754766,3.50449e-18,-26.6441,7699.16621598,1.0,1.0,500,-39.2463,0.01,0.5,,-26.6440754766,7699.16621598,0.01,278.43
500.0,0.005,100,87.658,1.0,2,1.0,200.000000102,-26.3452268823,-26.3452268823,2.1793e-19,-26.4947,7823.86597267,1.0,1.0,500,-35.4935,0.005,0.5,,-26.3452268823,7823.86597267,0.005,283.77
500.0,0.00333333,100,87.2715,1.0,2,1.0,299.999969474,-24.5713599395,-24.5713599395,5.43914e-20,-25.8536,7554.15798586,1.0,1.0,500,-33.2011,0.00333333,0.5,,-24.5713599395,7554.15798586,0.00333333,285.6
500.0,0.0025,100,87.2055,1.0,2,1.0,400.0,-28.9951540466,-28.9951540466,5.4346e-20,-26.639,7639.2755681,1.0,1.0,500,-33.0021,0.0025,0.5,,-28.9951540466,7639.2755681,0.0025,274.27
19.8258342091,0.388847,100,330.232,272.28,1,25.2196,6.02435677179,-38.918165408,-38.918165408,0.000328643,20.658,7731.91608583,1.40045,2.26915e-11,500,-9.58987,3.24061e-14,0.5,161.138,-38.918165408,7731.91608583,0.002,259.49
500.0,0.01,100,89.4494,1.0,2,1.0,100.0,-31.9677345349,-31.9677345349,3.50449e-18,-31.9677,8082.02218866,1.0,1.0,500,-44.7589,0.01,0.5,,-31.9677345349,8082.02218866,0.01,267.47
500.0,0.005,100,88.7233,1.0,2,1.0,200.000000102,-31.2745877786,-31.2745877786,2.1793e-19,-31.6212,7820.42619185,1.0,1.0,500,-40.7175,0.005,0.5,,-31.2745877786,7820.42619185,0.005,274.6
500.0,0.00333333,100,88.4565,1.0,2,1.0,299.999969474,-32.0079797029,-32.0079797029,5.43914e-20,-31.7501,7807.96083507,1.0,1.0,500,-39.1969,0.00333333,0.5,,-32.0079797029,7807.96083507,0.00333333,268.72
500.0,0.0025,100,88.3248,1.0,2,1.0,400.0,-28.495412576,-28.495412576,5.4346e-20,-30.9364,7801.48316255,1.0,1.0,500,-37.3855,0.0025,0.5,,-28.495412576,7801.48316255,0.0025,288.36
12.079583769,0.168654,100,178.451,101.754,1,41.3922,12.082028811,-12.3958315471,-12.3958315471,0.000161859,48.0739,7780.06911752,1.20666,8.03473e-26,500,10.9628,1.33173e-28,0.5,58.9178,-12.3958315471,7780.06911752,0.002,310.75
500.0,0.01,100,86.5814,1.0,2,1.0,100.0,-22.1024558057,-22.1024558057,3.50449e-18,-22.1025,7572.06712881,1.0,1.0,500,-34.9521,0.01,0.5,,-22.1024558057,7572.06712881,0.01,285.92
500.0,0.005,100,87.406,1.0,2,1.0,200.000000102,-15.4089326111,-15.4089326111,2.1793e-19,-18.7557,7839.25301105,1.0,1.0,500,-27.8418,0.005,0.5,,-15.4089326111,7839.25301105,0.005,306.63
500.0,0.00333333,100,88.0613,1.0,2,1.0,299.999969474,-39.579423052,-39.579423052,5.43914e-20,-25.6969,7773.39919605,1.0,1.0,500,-33.1157,0.00333333,0.5,,-39.579423052,7773.39919605,0.00333333,259.35
500.0,0.0025,100,87.7497,1.0,2,1.0,400.0,-33.1530158982,-33.1530158982,5.4346e-20,-27.561,7569.69411315,1.0,1.0,500,-33.9858,0.0025,0.5,,-33.1530158982,7569.69411315,0.0025,267.78
22.4764726864,0.0944233,100,272.945,41.5463,1,22.2455,28.4643859804,-20.9560622925,-20.9560622925,6.6396e-05,25.9557,7875.30118761,0.880001,,500,-1.1479,,0.5,12.8543,-20.9560622925,7875.30118761,0.002,299.44
500.0,0.01,100,90.085,1.0,2,1.0,100.0,-29.5045825674,-29.5045825674,3.50449e-18,-29.5046,8197.28783879,1.0,1.0,500,-44.044,0.01,0.5,,-29.5045825674,8197.28783879,0.01,284.7
500.0,0.005,100,89.5172,1.0,2,1.0,200.000000102,-27.7815321036,-27.7815321036,2.1793e-19,-28.6431,7989.76789351,1.0,1.0,500,-38.924,0.005,0.5,,-27.7815321036,7989.76789351,0.005,280.33
500.0,0.00333333,100,89.108,1.0,2,1.0,299.999969474,-37.835345962,-37.835345962,5.43914e-20,-31.7072,7815.88434599,1.0,1.0,500,-40.1015,0.00333333,0.5,,-37.835345962,7815.88434599,0.00333333,258.87
500.0,0.0025,100,88.1879,1.0,2,1.0,400.0,-47.6545035096,-47.6545035096,5.4346e-20,-35.694,7168.6161668,1.0,1.0,500,-42.9637,0.0025,0.5,,-47.6545035096,7168.6161668,0.0025,231.22
8.6538363138,0.310418,100,195.609,201.234,1,57.7778,5.73421774079,-46.1838291275,-46.1838291275,0.000345474,48.7222,7326.24559872,1.29653,,500,-0.702309,,0.5,145.185,-46.1838291275,7326.24559872,0.002,234.74
500.0,0.01,100,89.164,1.0,2,1.0,100.0,-30.4156261834,-30.4156261834,3.50449e-18,-30.4156,8030.53132043,1.0,1.0,500,-43.1726,0.01,0.5,,-30.4156261834,8030.53132043,0.01,279.78
500.0,0.005,100,88.9794,1.0,2,1.0,200.000000102,-21.7571491525,-21.7571491525,2.1793e-19,-26.0864,7926.22919635,1.0,1.0,500,-35.107,0.005,0.5,,-21.7571491525,7926.22919635,0.005,289.75
500.0,0.00333333,100,88.7699,1.0,2,1.0,299.999969474,-26.0539131319,-26.0539131319,5.43914e-20,-26.0756,7884.43245185,1.0,1.0,500,-34.6515,0.00333333,0.5,,-26.0539131319,7884.43245185,0.00333333,292.09
500.0,0.0025,100,88.3378,1.0,2,1.0,400.0,-23.8036170316,-23.8036170316,5.4346e-20,-25.5076,7646.56410385,1.0,1.0,500,-32.9346,0.0025,0.5,,-23.8036170316,7646.56410385,0.0025,292.29
69.4065472007,0.0809152,100,240.364,47.7011,1,7.20393,54.1997165703,-38.5848608785,-38.5848608785,3.29665e-05,-5.16096,7915.79456878,1.17904,4.37546e-06,500,-22.9907,7.42209e-09,0.5,11.4569,-38.5848608785,7915.79456878,0.002,248.64
500.0,0.01,100,88.8442,1.0,2,1.0,100.0,-18.1252817975,-18.1252817975,3.50449e-18,-18.1253,7973.01921089,1.0,1.0,500,-32.558,0.01,0.5,,-18.1252817975,7973.01921089,0.01,309.61
500.0,0.005,100,88.8297,1.0,2,1.0,200.000000102,-30.7452409295,-30.7452409295,2.1793e-19,-24.4353,7887.37978673,1.0,1.0,500,-34.6408,0.005,0.5,,-30.7452409295,7887.37978673,0.005,274.5
500.0,0.00333333,100,88.5868,1.0,2,1.0,299.999969474,-37.1895207976,-37.1895207976,5.43914e-20,-28.6867,7730.27955188,1.0,1.0,500,-37.0194,0.00333333,0.5,,-37.1895207976,7730.27955188,0.00333333,263.45
500.0,0.0025,100,88.284,1.0,2,1.0,400.0,-38.3822255015,-38.3822255015,5.4346e-20,-31.1106,7639.33096457,1.0,1.0,500,-38.3269,0.0025,0.5,,-38.3822255015,7639.33096457,0.0025,260.22
14.8916382006,0.236074,100,227.933,164.544,1,33.5759,9.17129761143,-35.6697140532,-35.6697140532,0.000214501,39.382,7529.42907837,1.394,1.82106e-17,500,1.98146,2.61271e-20,0.5,104.207,-35.6697140532,7529.42907837,0.002,253.8
500.0,0.01,100,87.7491,1.0,2,1.0,100.0,-32.802888342,-32.802888342,3.50449e-18,-32.8029,7777.67425161,1.0,1.0,500,-45.7705,0.01,0.5,,-32.802888342,7777.67425161,0.01,269.15
500.0,0.005,100,87.8092,1.0,2,1.0,200.000000102,-36.5764067907,-36.5764067907,2.1793e-19,-34.6896,7791.79606762,1.0,1.0,500,-44.8677,0.005,0.5,,-36.5764067907,7791.79606762,0.005,263.07
500.0,0.00333333,100,88.2292,1.0,2,1.0,299.999969474,-24.1282977754,-24.1282977754,5.43914e-20,-31.1692,7937.31988849,1.0,1.0,500,-39.4795,0.00333333,0.5,,-24.1282977754,7937.31988849,0.00333333,286.67
500.0,0.0025,100,87.5211,1.0,2,1.0,400.0,-49.1883274241,-49.1883274241,5.4346e-20,-35.674,7114.16554951,1.0,1.0,500,-42.8709,0.0025,0.5,,-49.1883274241,7114.16554951,0.0025,223.93
34.1034439738,0.421209,100,427.576,392.802,1,14.6613,5.46283620169,-15.5327240967,-15.5327240967,0.000362836,15.5019,7951.30040408,1.86512,0.000422741,500,-9.146,4.53314e-07,0.5,315.545,-15.5327240967,7951.30040408,0.002,308.2
500.0,0.01,100,88.3715,1.0,2,1.0,100.0,-24.7402368744,-24.7402368744,3.50449e-18,-24.7402,7888.41219695,1.0,1.0,500,-38.467,0.01,0.5,,-24.7402368744,7888.41219695,0.01,292.07
500.0,0.005,100,88.4128,1.0,2,1.0,200.000000102,-24.0384918422,-24.0384918422,2.1793e-19,-24.3894,7902.8854869,1.0,1.0,500,-34.0956,0.005,0.5,,-24.0384918422,7902.8854869,0.005,294.16
500.0,0.00333333,100,88.7368,1.0,2,1.0,299.999969474,-17.4008964212,-17.4008964212,5.43914e-20,-22.0599,8036.84644771,1.0,1.0,500,-29.985,0.00333333,0.5,,-17.4008964212,8036.84644771,0.00333333,300.37
500.0,0.0025,100,88.9558,1.0,2,1.0,400.0,-24.1440608463,-24.1440608463,5.4346e-20,-22.5809,8107.68834663,1.0,1.0,500,-29.4443,0.0025,0.5,,-24.1440608463,8107.68834663,0.0025,287.66
84.3749891873,0.0393964,100,195.323,21.4111,1,5.92593,81.8729980445,-38.6387390607,-38.6387390607,2.0469e-05,-3.21343,7466.80253009,1.08695,4.36025e-08,500,-18.1572,8.02288e-11,0.5,6.04589,-38.6387390607,7466.80253009,0.002,254.96
500.0,0.01,100,88.0589,1.0,2,1.0,100.0,-42.9257873174,-42.9257873174,3.50449e-18,-42.9258,7832.7004029,1.0,1.0,500,-56.7114,0.01,0.5,,-42.9257873174,7832.7004029,0.01,242.93
500.0,0.005,100,88.0502,1.0,2,1.0,200.000000102,-36.0202522957,-36.0202522957,2.1793e-19,-39.473,7805.50599301,1.0,1.0,500,-49.2209,0.005,0.5,,-36.0202522957,7805.50599301,0.005,262.01
500.0,0.00333333,100,87.2986,1.0,2,1.0,299.999969474,-45.2268091682,-45.2268091682,5.43914e-20,-41.3909,7409.47363592,1.0,1.0,500,-49.3501,0.00333333,0.5,,-45.2268091682,7409.47363592,0.00333333,237.02
500.0,0.0025,100,87.2488,1.0,2,1.0,400.0,-32.9132151911,-32.9132151911,5.4346e-20,-39.2715,7608.45496968,1.0,1.0,500,-46.1643,0.0025,0.5,,-32.9132151911,7608.45496968,0.0025,263.95
43.910534029,0.329735,100,523.473,265.821,1,11.3868,8.87648659802,-37.2890423894,-37.2890423894,0.000221758,5.58723,7798.05203873,1.61233,0.000306034,500,-15.2165,3.79616e-07,0.5,144.121,-37.2890423894,7798.05203873,0.002,256.58
500.0,0.01,100,86.3873,1.0,2,1.0,100.0,-37.8100058751,-37.8100058751,3.50449e-18,-37.81,7538.14885899,1.0,1.0,500,-50.5581,0.01,0.5,,-37.8100058751,7538.14885899,0.01,259.86
500.0,0.005,100,87.3434,1.0,2,1.0,200.000000102,-24.8711017727,-24.8711017727,2.1793e-19,-31.3406,7789.15348796,1.0,1.0,500,-40.3548,0.005,0.5,,-24.8711017727,7789.15348796,0.005,282.48
500.0,0.00333333,100,87.2891,1.0,2,1.0,299.999969474,-37.8990117296,-37.8990117296,5.43914e-20,-33.5267,7648.22014707,1.0,1.0,500,-40.9316,0.00333333,0.5,,-37.8990117296,7648.22014707,0.00333333,255.17
500.0,0.0025,100,86.9826,1.0,2,1.0,400.0,-41.7667028867,-41.7667028867,5.4346e-20,-35.5867,7429.11435752,1.0,1.0,500,-42.1541,0.0025,0.5,,-41.7667028867,7429.11435752,0.0025,247.37
120.111371884,0.0299763,100,164.878,15.0622,1,4.1628,131.965493948,-37.51769911,-37.51769911,1.11778e-05,-13.7093,7535.61620368,1.00494,1.04643e-09,500,-25.6942,2.08257e-12,0.5,2.82214,-37.51769911,7535.61620368,0.002,253.26
500.0,0.01,100,87.8202,1.0,2,1.0,100.0,-32.9936578701,-32.9936578701,3.50449e-18,-32.9937,7790.2872806,1.0,1.0,500,-45.594,0.01,0.5,,-32.9936578701,7790.2872806,0.01,259.85
500.0,0.005,100,88.0004,1.0,2,1.0,200.000000102,-26.4981032954,-26.4981032954,2.1793e-19,-29.7459,7832.9732528,1.0,1.0,500,-39.6052,0.005,0.5,,-26.4981032954,7832.9732528,0.005,288.69
500.0,0.00333333,100,87.7025,1.0,2,1.0,299.999969474,-29.7454887711,-29.7454887711,5.43914e-20,-29.7458,7663.68268207,1.0,1.0,500,-37.7959,0.00333333,0.5,,-29.7454887711,7663.68268207,0.00333333,273.81
500.0,0.0025,100,88.2906,1.0,2,1.0,400.0,-29.1007587821,-29.1007587821,5.4346e-20,-29.5845,8187.29526171,1.0,1.0,500,-36.5561,0.0025,0.5,,-29.1007587821,8187.29526171,0.0025,276.15
69.2559033819,0.0451596,100,185.352,30.036,1,7.2196,83.98216198,-34.4754663734,-34.4754663734,1.98543e-05,0.293139,7918.18360985,1.33022,1.43132e-06,500,-16.4615,2.15202e-09,0.5,8.78291,-34.4754663734,7918.18360985,0.002,259.92
500.0,0.01,100,87.5243,1.0,2,1.0,100.0,-35.3891128429,-35.3891128429,3.50449e-18,-35.3891,7737.87982874,1.0,1.0,500,-48.9221,0.01,0.5,,-35.3891128429,7737.87982874,0.01,271.98
500.0,0.005,100,87.8293,1.0,2,1.0,200.000000102,-40.7594050537,-40.7594050537,2.1793e-19,-38.0743,7831.35283948,1.0,1.0,500,-47.6435,0.005,0.5,,-40.7594050537,7831.35283948,0.005,250.89
500.0,0.00333333,100,88.7487,1.0,2,1.0,299.999969474,-12.8919053395,-12.8919053395,5.43914e-20,-29.6801,7856.86258401,1.0,1.0,500,-37.4934,0.00333333,0.5,,-12.8919053395,7856.86258401,0.00333333,319.61
500.0,0.0025,100,89.134,1.0,2,1.0,400.0,-24.8080218936,-24.8080218936,5.4346e-20,-28.4621,8214.83817634,1.0,1.0,500,-35.2286,0.0025,0.5,,-24.8080218936,8214.83817634,0.0025,294.79
49.5258193367,0.317225,100,390.48,211.058,1,10.0957,9.53416034952,-17.0154864432,-17.0154864432,0.000206184,13.3066,7856.21309683,1.33065,0.101703,500,-5.92336,0.000152862,0.5,91.2691,-17.0154864432,7856.21309683,0.002,307.51
500.0,0.01,100,88.5352,1.0,2,1.0,100.0,-33.3432808402,-33.3432808402,3.50449e-18,-33.3433,7917.66124142,1.0,1.0,500,-45.6502,0.01,0.5,,-33.3432808402,7917.66124142,0.01,267.61
500.0,0.005,100,89.1769,1.0,2,1.0,200.000000102,-25.5875727045,-25.5875727045,2.1793e-19,-29.4654,8117.64822076,1.0,1.0,500,-38.598,0.005,0.5,,-25.5875727045,8117.64822076,0.005,286.12
500.0,0.00333333,100,88.712,1.0,2,1.0,299.999969474,-28.0121920567,-28.0121920567,5.43914e-20,-28.981,7780.81383115,1.0,1.0,500,-36.4377,0.00333333,0.5,,-28.0121920567,7780.81383115,0.00333333,278.17
500.0,0.0025,100,87.7823,1.0,2,1.0,400.0,-48.8967713018,-48.8967713018,5.4346e-20,-33.96,6985.85564141,1.0,1.0,500,-40.4177,0.0025,0.5,,-48.8967713018,6985.85564141,0.0025,220.17
37.1338367965,0.0744454,100,305.66,32.1194,1,13.4648,32.998387341,-35.5380552591,-35.5380552591,5.67225e-05,2.8511,7979.19188205,0.862898,1.25784e-23,500,-18.3434,2.91538e-26,0.5,10.5588,-35.5380552591,7979.19188205,0.002,265.67
500.0,0.01,100,88.3754,1.0,2,1.0,100.0,-26.3609033123,-26.3609033123,3.50449e-18,-26.3609,7889.09801598,1.0,1.0,500,-39.181,0.01,0.5,,-26.3609033123,7889.09801598,0.01,282.35
500.0,0.005,100,87.7193,1.0,2,1.0,200.000000102,-38.4199663912,-38.4199663912,2.1793e-19,-32.3904,7582.23838552,1.0,1.0,500,-41.7976,0.005,0.5,,-38.4199663912,7582.23838552,0.005,253.64
500.0,0.00333333,100,88.1894,1.0,2,1.0,299.999969474,-32.6168363351,-32.6168363351,5.43914e-20,-32.4659,8022.98440761,1.0,1.0,500,-40.1468,0.00333333,0.5,,-32.6168363351,8022.98440761,0.00333333,275.52
500.0,0.0025,100,88.0151,1.0,2,1.0,400.0,-24.7981359102,-24.7981359102,5.4346e-20,-30.549,7687.28118183,1.0,1.0,500,-37.7536,0.0025,0.5,,-24.7981359102,7687.28118183,0.0025,288.11
53.9238716971,0.519696,100,502.489,507.446,1,9.27233,3.66953153958,-34.4691003015,-34.4691003015,0.000542114,22.8278,7915.03914395,1.95286,0.0150997,500,3.20527,1.54642e-05,0.5,516.858,-34.4691003015,7915.03914395,0.002,264.99
500.0,0.01,100,86.8485,1.0,2,1.0,100.0,-34.7961634116,-34.7961634116,3.50449e-18,-34.7962,7618.84689768,1.0,1.0,500,-47.3003,0.01,0.5,,-34.7961634116,7618.84689768,0.01,265.08
500.0,0.005,100,86.8687,1.0,2,1.0,200.000000102,-33.6852496667,-33.6852496667,2.1793e-19,-34.2407,7625.31918435,1.0,1.0,500,-43.1522,0.005,0.5,,-33.6852496667,7625.31918435,0.005,262.75
500.0,0.00333333,100,87.0766,1.0,2,1.0,299.999969474,-35.120508696,-35.120508696,5.43914e-20,-34.534,7731.45322414,1.0,1.0,500,-41.8578,0.00333333,0.5,,-35.120508696,7731.45322414,0.00333333,258.1
500.0,0.0025,100,87.4967,1.0,2,1.0,400.0,-22.9159251193,-22.9159251193,5.4346e-20,-31.6295,7852.97801311,1.0,1.0,500,-37.9721,0.0025,0.5,,-22.9159251193,7852.97801311,0.0025,288.63
80.8407818776,0.0454459,100,169.546,22.5693,1,6.185,92.6041965268,-25.3092640166,-25.3092640166,1.76326e-05,8.22198,8106.46158678,0.993239,1.69234e-08,500,-6.18563,3.40771e-11,0.5,4.34874,-25.3092640166,8106.46158678,0.002,289.83
500.0,0.01,100,87.9396,1.0,2,1.0,100.0,-30.5690788437,-30.5690788437,3.50449e-18,-30.5691,7811.48390371,1.0,1.0,500,-43.3161,0.01,0.5,,-30.5690788437,7811.48390371,0.01,272.83
500.0,0.005,100,86.9132,1.0,2,1.0,200.000000102,-47.730357117,-47.730357117,2.1793e-19,-39.1497,7300.19038592,1.0,1.0,500,-48.1632,0.005,0.5,,-47.730357117,7300.19038592,0.005,238.91
500.0,0.00333333,100,87.577,1.0,2,1.0,299.999969474,-29.0134442311,-29.0134442311,5.43914e-20,-35.771,7912.00426629,1.0,1.0,500,-43.3172,0.00333333,0.5,,-29.0134442311,7912.00426629,0.00333333,276.52
500.0,0.0025,100,88.1039,1.0,2,1.0,400.0,-21.2298610387,-21.2298610387,5.4346e-20,-32.1357,7961.01909697,1.0,1.0,500,-39.1,0.0025,0.5,,-21.2298610387,7961.01909697,0.0025,300.06
38.7728306796,0.360106,100,370.01,277.881,1,12.8956,7.25874556145,-13.5619223105,-13.5619223105,0.000272074,21.4437,8010.7693967,1.54333,0.000569499,500,-0.925083,7.38013e-07,0.5,162.011,-13.5619223105,8010.7693967,0.002,313.57
500.0,0.01,100,88.6375,1.0,2,1.0,100.0,-33.8637166658,-33.8637166658,3.50449e-18,-33.8637,7935.96711348,1.0,1.0,500,-46.8291,0.01,0.5,,-33.8637166658,7935.96711348,0.01,264.0
500.0,0.005,100,88.8821,1.0,2,1.0,200.000000102,-35.2146255339,-35.2146255339,2.1793e-19,-34.5392,8022.76589562,1.0,1.0,500,-43.7071,0.005,0.5,,-35.2146255339,8022.76589562,0.005,266.84
500.0,0.00333333,100,89.2104,1.0,2,1.0,299.999969474,-24.7492617333,-24.7492617333,5.43914e-20,-31.2759,8092.445648,1.0,1.0,500,-39.2766,0.00333333,0.5,,-24.7492617333,8092.445648,0.00333333,290.87
500.0,0.0025,100,89.189,1.0,2,1.0,400.0,-29.3471188358,-29.3471188358,5.4346e-20,-30.7937,8020.63174048,1.0,1.0,500,-37.7225,0.0025,0.5,,-29.3471188358,8020.63174048,0.0025,279.31
63.1335665544,0.143896,100,275.802,79.088,1,7.91972,29.340001509,-29.1454931008,-29.1454931008,6.4295e-05,4.68882,7930.62528232,1.09924,6.47902e-07,500,-12.7517,1.17882e-09,0.5,19.4224,-29.1454931008,7930.62528232,0.002,273.87
500.0,0.01,100,86.4408,1.0,2,1.0,100.0,-27.1172777148,-27.1172777148,3.50449e-18,-27.1173,7547.49249642,1.0,1.0,500,-39.7013,0.01,0.5,,-27.1172777148,7547.49249642,0.01,277.57
500.0,0.005,100,87.5023,1.0,2,1.0,200.000000102,-18.4684142837,-18.4684142837,2.1793e-19,-22.7928,7882.71657092,1.0,1.0,500,-32.0983,0.005,0.5,,-18.4684142837,7882.71657092,0.005,297.95
500.0,0.00333333,100,87.4522,1.0,2,1.0,299.999969474,-41.1243904439,-41.1243904439,5.43914e-20,-28.9034,7481.10967389,1.0,1.0,500,-36.5012,0.00333333,0.5,,-41.1243904439,7481.10967389,0.00333333,246.23
500.0,0.0025,100,87.6042,1.0,2,1.0,400.0,-25.3536663481,-25.3536663481,5.4346e-20,-28.0159,7823.12254758,1.0,1.0,500,-34.5959,0.0025,0.5,,-25.3536663481,7823.12254758,0.0025,280.34
393.886505613,0.00584585,100,99.5359,2.92067,1,1.2694,391.027480295,-22.4464208937,-22.4464208937,1.11696e-06,-23.0424,8185.36919751,0.999228,0.0678569,500,-29.6732,0.000135819,0.5,0.278809,-22.4464208937,8185.36919751,0.002,289.26
500.0,0.01,100,89.418,1.0,2,1.0,100.0,-19.5766564092,-19.5766564092,3.50449e-18,-19.5767,8076.33312346,1.0,1.0,500,-32.3838,0.01,0.5,,-19.5766564092,8076.33312346,0.01,302.51
500.0,0.005,100,88.327,1.0,2,1.0,200.000000102,-33.1623235918,-33.1623235918,2.1793e-19,-26.3695,7591.38370971,1.0,1.0,500,-35.4255,0.005,0.5,,-33.1623235918,7591.38370971,0.005,265.37
500.0,0.00333333,100,88.7416,1.0,2,1.0,299.999969474,-22.1254435172,-22.1254435172,5.43914e-20,-24.9548,8090.80777164,1.0,1.0,500,-32.8353,0.00333333,0.5,,-22.1254435172,8090.80777164,0.00333333,293.9
500.0,0.0025,100,88.7673,1.0,2,1.0,400.0,-40.1219697274,-40.1219697274,5.4346e-20,-28.7466,7798.78723472,1.0,1.0,500,-35.5713,0.0025,0.5,,-40.1219697274,7798.78723472,0.0025,249.09
500.0,0.00200001,100,88.9075,1.00001,1,1.0,500.000128713,-26.3009063046,-26.3009063046,2.28496e-17,-28.2574,8080.16408614,1.0,0.999987,500,-34.3616,0.00199997,0.5,5.66532e-12,-26.3009063046,8080.16408614,0.002,286.58
500.0,0.01,100,87.9819,1.0,2,1.0,100.0,-25.6817644308,-25.6817644308,3.50449e-18,-25.6818,7818.99927002,1.0,1.0,500,-38.5745,0.01,0.5,,-25.6817644308,7818.99927002,0.01,281.97
500.0,0.005,100,87.1474,1.0,2,1.0,200.000000102,-38.9200286746,-38.9200286746,2.1793e-19,-32.3009,7435.24392457,1.0,1.0,500,-41.4174,0.005,0.5,,-38.9200286746,7435.24392457,0.005,247.65
500.0,0.00333333,100,86.9627,1.0,2,1.0,299.999969474,-40.3518052747,-40.3518052747,5.43914e-20,-34.9845,7530.28870902,1.0,1.0,500,-42.4282,0.00333333,0.5,,-40.3518052747,7530.28870902,0.00333333,247.35
