AvgEpLen,VarDiscRet,BatchSize,AvgVanillaIw,MaxNormIw,VarVanillaIw,Bound,MinVanillaIw,AvgRet,J,delta,EpsThisIter,AvgNormIw,AvgDiscRet,IterType,renyi2,MinNormIw,VarRet,ESSClassic,ESSRenyi,SamplesThisIter,MaxVanillaIw,VarNormIw,VarJ,VanillaAvgRet
500.0,10.3951986963,100,24.9913,0.117779,575356.0,6.13616,,2.79502087219,1312.44,0.8,100,5.52486e-05,2.79502087219,1,nan,,10.3951986963,4.30468028315,nan,50000,53276.3,2.81191e-06,34.4334,2.79502087219
500.0,9.57937638501,100,53.1559,0.225713,3.68473e+06,6.52472,,2.71071054269,1421.64,0.8,100,5.52486e-05,2.71071054269,1,nan,,9.57937638501,1.00068161208,nan,50000,217164.0,3.98056e-06,25.482,2.71071054269
500.0,13.346218047,100,1.80835e+14,0.458109,2.49536e+32,8.21284,,2.51827933144,1996.32,0.8,100,5.52486e-05,2.51827933144,1,nan,,13.346218047,1.99101344479,nan,50000,1.49944e+18,2.32923e-05,39.6171,2.51827933144
500.0,13.1700016608,100,1.35924e+17,0.5,inf,8.93697,,3.20662600568,2146.64,0.8,100,5.52486e-05,3.20662600568,1,nan,,13.1700016608,2.00000013873,nan,50000,1.23011e+21,2.76228e-05,43.0447,3.20662600568
500.0,15.9625973104,100,1.18132e+14,0.499821,1.26197e+32,8.34467,,2.21906720823,2021.88,0.8,100,5.52486e-05,2.21906720823,1,nan,,15.9625973104,1.9999996793,nan,50000,1.06871e+18,2.7603e-05,48.9914,2.21906720823
500.0,14.2088568307,100,27.1797,0.215452,1.47648e+06,6.90318,,1.77805601157,1523.21,0.8,100,5.52486e-05,1.77805601157,1,nan,,14.2088568307,2.00102259487,nan,50000,105992.0,6.10072e-06,77.1511,1.77805601157
500.0,11.7669181064,100,7.56561,0.0102996,2401.15,7.07206,,3.08357324455,1529.33,0.8,100,5.52486e-05,3.08357324455,1,nan,,11.7669181064,0.710609741843,nan,50000,1410.41,1.28048e-07,48.6366,3.08357324455
500.0,13.2231750491,100,17.018,0.0615976,60114.5,7.24001,,2.51690412093,1520.63,0.8,100,5.52486e-05,2.51690412093,1,nan,,13.2231750491,1.84738366737,nan,50000,18973.7,6.33584e-07,40.9214,2.51690412093
500.0,10.4069899543,100,483.779,0.491691,2.0482e+09,6.64597,,3.049126009,1461.57,0.8,100,5.52486e-05,3.049126009,1,nan,,10.4069899543,2.00000038742,nan,50000,4.30544e+06,2.6713e-05,71.668,3.049126009
500.0,13.6404943113,100,12.6678,0.214785,285016.0,6.60651,,2.46689430974,1440.53,0.8,100,5.52486e-05,2.46689430974,1,nan,,13.6404943113,2.04234024428,nan,50000,49247.4,5.42141e-06,63.3954,2.46689430974
500.0,15.9371838568,100,47.6625,0.109891,2.62041e+06,6.97992,,2.17426929529,1570.35,0.8,100,5.52486e-05,2.17426929529,1,nan,,15.9371838568,1.37277188019,nan,50000,94802.3,3.52094e-06,66.7156,2.17426929529
500.0,17.0221390091,100,102.396,0.319439,4.26137e+07,7.05906,,3.06948799399,1483.32,0.8,100,5.52486e-05,3.06948799399,1,nan,,17.0221390091,1.83064890482,nan,50000,592035.0,1.2406e-05,26.3114,3.06948799399
500.0,16.7027107125,100,283.175,0.2247,2.02658e+08,7.43126,,2.94807776378,1607.53,0.8,100,5.52486e-05,2.94807776378,1,nan,,16.7027107125,1.44761156042,nan,50000,1.15169e+06,7.71432e-06,41.9899,2.94807776378
500.0,15.3217781026,100,5.56536e+19,0.244152,inf,8.14543,,2.84973922162,2140.82,0.8,100,5.52486e-05,2.84973922162,1,nan,,15.3217781026,1.11223535702,nan,50000,2.45942e+23,1.18418e-05,21.2659,2.84973922162
500.0,10.690466156,100,7.84026e+13,0.499998,5.56265e+31,8.02688,,3.99192341271,1940.65,0.8,100,5.52486e-05,3.99192341271,1,nan,,10.690466156,2.0000000092,nan,50000,7.0954e+17,2.76225e-05,46.9576,3.99192341271
500.0,19.4349505423,100,241.185,0.392772,3.42811e+08,8.86925,,3.13099559784,1856.16,0.8,100,5.52486e-05,3.13099559784,1,nan,,19.4349505423,2.00004378369,nan,50000,1.71463e+06,1.79886e-05,33.3613,3.13099559784
500.0,14.2209756824,100,8.16181,0.107126,39156.9,7.23137,,3.57323858468,1491.31,0.8,100,5.52486e-05,3.57323858468,1,nan,,14.2209756824,2.00339082946,nan,50000,15825.5,1.79423e-06,43.437,3.57323858468
500.0,9.12923825317,100,19.5489,0.164648,414622.0,7.21019,,4.15599143313,1489.2,0.8,100,5.52486e-05,4.15599143313,1,nan,,9.12923825317,1.8539496923,nan,50000,58258.2,3.31169e-06,19.8564,4.15599143313
500.0,13.4014201817,100,6.27743,0.0159946,2103.67,7.35149,,3.71965955729,1553.95,0.8,100,5.52486e-05,3.71965955729,1,nan,,13.4014201817,1.18450724613,nan,50000,1817.34,1.62951e-07,46.8828,3.71965955729
500.0,11.4538225082,100,8.79219e+16,0.479027,inf,9.44371,,3.78993674607,2427.4,0.8,100,5.52486e-05,3.78993674607,1,nan,,11.4538225082,1.9970352625,nan,50000,7.62316e+20,2.53914e-05,36.3469,3.78993674607
500.0,17.4075518103,100,209565.0,0.498908,3.95697e+14,9.57492,,3.18061805145,2077.65,0.8,100,5.52486e-05,3.18061805145,1,nan,,17.4075518103,2.00000113071,nan,50000,1.89242e+09,2.75023e-05,34.8627,3.18061805145
500.0,9.16202712378,100,4.61923e+06,0.499998,1.9309e+17,7.49048,,3.77706496524,1614.16,0.8,100,5.52486e-05,3.77706496524,1,nan,,9.16202712378,2.00000002851,nan,50000,4.18038e+10,2.76225e-05,29.0167,3.77706496524
500.0,14.1582797053,100,191.059,0.431775,2.48522e+08,9.04641,,4.6467722063,1967.81,0.8,100,5.52486e-05,4.6467722063,1,nan,,14.1582797053,2.00008963597,nan,50000,1.49315e+06,2.07813e-05,66.2966,4.6467722063
500.0,11.6172092756,100,1.82802e+19,0.5,inf,8.66459,,4.58293764279,2141.72,0.8,100,5.52486e-05,4.58293764279,1,nan,,11.6172092756,1.99999996602,nan,50000,1.65436e+23,2.76227e-05,41.633,4.58293764279
500.0,18.8387780649,100,547.276,0.976306,5.16731e+09,8.51352,,3.45853754987,1809.51,0.8,100,5.52486e-05,3.45853754987,1,nan,,18.8387780649,1.00001675121,nan,50000,9.67098e+06,5.26617e-05,52.347,3.45853754987
500.0,10.7338150051,100,6.34366,0.0304138,2603.25,8.54238,,4.39284591442,1825.33,0.8,100,5.52486e-05,4.39284591442,1,nan,,10.7338150051,1.4707567738,nan,50000,3492.12,1.9746e-07,61.6469,4.39284591442
500.0,13.1955433353,100,542.482,0.482331,2.47845e+09,9.3496,,4.90422359552,2021.9,0.8,100,5.52486e-05,4.90422359552,1,nan,,13.1955433353,1.99994270847,nan,50000,4.73597e+06,2.57071e-05,69.8976,4.90422359552
500.0,10.149918945,100,200.634,0.465498,3.15976e+08,8.36724,,5.00916363912,1820.82,0.8,100,5.52486e-05,5.00916363912,1,nan,,10.149918945,1.99858740606,nan,50000,1.69044e+06,2.39602e-05,50.5987,5.00916363912
500.0,14.207687979,100,7.70757,0.0161644,3542.58,9.55127,,5.56071987997,2210.14,0.8,100,5.52486e-05,5.56071987997,1,nan,,14.207687979,0.450855143639,nan,50000,2255.04,1.82024e-07,126.99,5.56071987997
500.0,10.9231309768,100,12.81,0.266016,440193.0,8.46103,,4.69632430789,1834.68,0.8,100,5.52486e-05,4.69632430789,1,nan,,10.9231309768,2.00092117217,nan,50000,61678.7,8.18822e-06,97.6453,4.69632430789
500.0,11.5841021726,100,12.2904,0.0791442,51868.7,7.87568,,4.22076332878,1641.37,0.8,100,5.52486e-05,4.22076332878,1,nan,,11.5841021726,1.62657432477,nan,50000,17606.1,1.04813e-06,44.3425,4.22076332878
500.0,11.7923033057,100,11.0666,0.149868,102683.0,8.1803,,4.61660085457,1699.35,0.8,100,5.52486e-05,4.61660085457,1,nan,,11.7923033057,2.00093431221,nan,50000,30019.5,2.55923e-06,38.7579,4.61660085457
500.0,10.1924018774,100,20.0105,0.106093,266155.0,8.24774,,4.50280032213,1773.39,0.8,100,5.52486e-05,4.50280032213,1,nan,,10.1924018774,1.95366663223,nan,50000,38425.9,2.0289e-06,45.9294,4.50280032213
500.0,10.4120718434,100,6.94001,0.0529118,8971.31,8.02865,,4.98135709649,1662.61,0.8,100,5.52486e-05,4.98135709649,1,nan,,10.4120718434,3.87093846363,nan,50000,6646.47,5.68563e-07,42.6362,4.98135709649
500.0,15.117292366,100,61.9755,0.0653315,1.00075e+06,9.61801,,4.61889737109,2186.1,0.8,100,5.52486e-05,4.61889737109,1,nan,,15.117292366,2.23096748183,nan,50000,73286.0,7.95296e-07,59.9255,4.61889737109
500.0,10.1922320912,100,4.39371,0.00980878,521.512,8.29542,,5.43068454622,1675.23,0.8,100,5.52486e-05,5.43068454622,1,nan,,10.1922320912,0.831114328021,nan,50000,780.054,8.24603e-08,42.2172,5.43068454622
500.0,10.1001007208,100,39.7883,0.380103,8.28281e+06,8.59748,,4.79974320127,1796.56,0.8,100,5.52486e-05,4.79974320127,1,nan,,10.1001007208,2.00042894462,nan,50000,273738.0,1.59702e-05,44.989,4.79974320127
500.0,9.5221221412,100,3.87618,0.0227238,536.982,7.70721,,4.61892221095,1615.96,0.8,100,5.52486e-05,4.61892221095,1,nan,,9.5221221412,0.378634883815,nan,50000,1594.28,1.09093e-07,85.8114,4.61892221095
500.0,11.9700394883,100,35.7725,0.245978,3.0922e+06,8.83336,,4.99504332256,1833.81,0.8,100,5.52486e-05,4.99504332256,1,nan,,11.9700394883,1.94035119294,nan,50000,159266.0,7.37587e-06,40.3587,4.99504332256
500.0,9.45308607134,100,17.0641,0.232532,575511.0,9.2958,,5.59958097368,1960.07,0.8,100,5.52486e-05,5.59958097368,1,nan,,9.45308607134,2.10862733801,nan,50000,71819.8,6.03297e-06,71.5935,5.59958097368
500.0,12.0551739282,100,2595.25,0.361093,3.75772e+10,9.48409,,4.6823171726,2169.83,0.8,100,5.52486e-05,4.6823171726,1,nan,,12.0551739282,2.86460593805,nan,50000,1.6962e+07,1.70298e-05,62.0159,4.6823171726
500.0,9.76162729258,100,49380.1,0.489328,2.11409e+13,8.99569,,4.99658464088,2015.99,0.8,100,5.52486e-05,4.99658464088,1,nan,,9.76162729258,1.99937577921,nan,50000,4.37352e+08,2.64644e-05,51.01,4.99658464088
500.0,10.4293844535,100,2943.47,0.452597,6.46003e+10,8.3666,,4.83125991086,1842.47,0.8,100,5.52486e-05,4.83125991086,1,nan,,10.4293844535,1.99266523088,nan,50000,2.41129e+07,2.27593e-05,59.2818,4.83125991086
500.0,11.0307356538,100,14.262,0.193483,289373.0,8.39715,,4.90687255481,1753.78,0.8,100,5.52486e-05,4.90687255481,1,nan,,11.0307356538,2.00094375279,nan,50000,49945.9,4.34252e-06,68.5004,4.90687255481
500.0,11.8620480145,100,8.01615,0.10312,33337.9,8.77915,,5.40873535368,1858.97,0.8,100,5.52486e-05,5.40873535368,1,nan,,11.8620480145,1.50801234015,nan,50000,14962.0,1.58362e-06,60.9608,5.40873535368
500.0,10.281981881,100,6.79363,0.0555609,6912.89,8.92724,,5.41720842366,1784.38,0.8,100,5.52486e-05,5.41720842366,1,nan,,10.281981881,2.00711639949,nan,50000,6832.02,4.57193e-07,48.603,5.41720842366
500.0,8.40987775961,100,90.2147,0.42699,5.38425e+07,8.77637,,5.56483968019,1795.29,0.8,100,5.52486e-05,5.56483968019,1,nan,,8.40987775961,2.02030597686,nan,50000,697226.0,2.01936e-05,44.3541,5.56483968019
500.0,11.9186668005,100,316461.0,0.499908,9.05952e+14,9.4706,,5.44192724388,1985.13,0.8,100,5.52486e-05,5.44192724388,1,nan,,11.9186668005,2.00000072596,nan,50000,2.86345e+09,2.76126e-05,62.2997,5.44192724388
500.0,12.0161604059,100,18.7746,0.1946,586636.0,9.3929,,5.71492910318,1890.3,0.8,100,5.52486e-05,5.71492910318,1,nan,,12.0161604059,1.76152185956,nan,50000,66129.2,5.08006e-06,46.5828,5.71492910318
500.0,11.9637775795,100,16.0096,0.295821,814245.0,9.16707,,5.43817355701,1893.24,0.8,100,5.52486e-05,5.43817355701,1,nan,,11.9637775795,2.00239336289,nan,50000,85721.3,9.69693e-06,70.7955,5.43817355701
500.0,7.29417476797,100,28.7085,0.0666216,320805.0,8.9422,,6.10064242092,1980.49,0.8,100,5.52486e-05,6.10064242092,1,nan,,7.29417476797,0.842137461007,nan,50000,34618.1,1.18813e-06,59.8552,6.10064242092
500.0,6.62350295643,100,21.1245,0.309963,1.58856e+06,8.52258,,5.88305883997,1740.2,0.8,100,5.52486e-05,5.88305883997,1,nan,,6.62350295643,1.95491391432,nan,50000,118516.0,1.08661e-05,48.1183,5.88305883997
500.0,11.2781954819,100,226.457,0.350178,2.39797e+08,9.9882,,5.76996466786,2040.99,0.8,100,5.52486e-05,5.76996466786,1,nan,,11.2781954819,1.97888860398,nan,50000,1.43534e+06,1.4273e-05,53.0939,5.76996466786
500.0,11.083978128,100,410.448,0.199652,3.61586e+08,9.35655,,5.66950099262,2060.69,0.8,100,5.52486e-05,5.66950099262,1,nan,,11.083978128,2.01337763308,nan,50000,1.48324e+06,6.55144e-06,62.6086,5.66950099262
500.0,13.784726503,100,6.85488,0.0389192,6140.33,8.88939,,5.29237163576,1752.46,0.8,100,5.52486e-05,5.29237163576,1,nan,,13.784726503,1.97054140964,nan,50000,4828.84,3.98874e-07,50.6612,5.29237163576
500.0,16.0293964294,100,728.435,0.39864,3.20491e+09,9.06444,,5.14205620609,1808.34,0.8,100,5.52486e-05,5.14205620609,1,nan,,16.0293964294,2.00001750927,nan,50000,5.25594e+06,1.84364e-05,49.6601,5.14205620609
500.0,8.84154010684,100,191.028,0.8529,4.81169e+08,9.03798,,5.63795112576,1913.41,0.8,100,5.52486e-05,5.63795112576,1,nan,,8.84154010684,0.999348069516,nan,50000,2.94899e+06,4.02483e-05,66.8887,5.63795112576
500.0,12.9042199832,100,7.92479,0.145603,52463.7,9.06132,,5.58407026163,1814.5,0.8,100,5.52486e-05,5.58407026163,1,nan,,12.9042199832,2.2997186472,nan,50000,20885.1,2.54992e-06,84.7655,5.58407026163
500.0,10.1151145536,100,68.3001,0.370129,2.3399e+07,9.50467,,5.949203915,1875.07,0.8,100,5.52486e-05,5.949203915,1,nan,,10.1151145536,1.99649107904,nan,50000,457566.0,1.53108e-05,47.2415,5.949203915
500.0,10.2261931925,100,240.427,0.481779,4.85685e+08,9.32557,,5.98874434176,1861.68,0.8,100,5.52486e-05,5.98874434176,1,nan,,10.2261931925,2.00003948875,nan,50000,2.09658e+06,2.56466e-05,46.2637,5.98874434176
500.0,7.69642953901,100,73.1823,0.468154,4.24895e+07,8.57557,,5.89353479653,1653.52,0.8,100,5.52486e-05,5.89353479653,1,nan,,7.69642953901,2.00015450963,nan,50000,620116.0,2.42166e-05,49.5968,5.89353479653
500.0,12.6389812882,100,69.6737,0.440554,3.41262e+07,9.35488,,5.54354905367,1812.4,0.8,100,5.52486e-05,5.54354905367,1,nan,,12.6389812882,2.00023293012,nan,50000,555580.0,2.14582e-05,55.9368,5.54354905367
500.0,7.7973990689,100,9.48436,0.126871,55079.0,8.37313,,5.76185171098,1687.29,0.8,100,5.52486e-05,5.76185171098,1,nan,,7.7973990689,1.91443687102,nan,50000,21779.5,1.86901e-06,56.5146,5.76185171098
500.0,9.72416398625,100,7.74709e+16,0.34858,inf,9.52483,,5.85054716706,2086.4,0.8,100,5.52486e-05,5.85054716706,1,nan,,9.72416398625,1.68251587353,nan,50000,4.88787e+20,1.59576e-05,58.044,5.85054716706
500.0,9.91410645183,100,172.293,0.347771,1.42084e+08,nan,,6.05687154571,nan,0.8,100,5.52486e-05,6.05687154571,1,nan,,9.91410645183,2.0022574723,nan,50000,1.08452e+06,1.46101e-05,nan,6.05687154571
500.0,14.3927301477,100,165.253,0.416108,1.72277e+08,10.002,,5.28930594388,1935.88,0.8,100,5.52486e-05,5.28930594388,1,nan,,14.3927301477,1.99996196005,nan,50000,1.24461e+06,1.92562e-05,63.7596,5.28930594388
500.0,7.28062307534,100,4135.74,0.998886,3.08899e+11,8.74819,,5.97771403426,1728.2,0.8,100,5.52486e-05,5.97771403426,1,nan,,7.28062307534,1.00000171184,nan,50000,7.47735e+07,5.51256e-05,99.6301,5.97771403426
500.0,11.7086318656,100,10561.8,0.499269,1.00653e+12,9.98326,,6.46165242531,2014.16,0.8,100,5.52486e-05,6.46165242531,1,nan,,11.7086318656,2.00000515844,nan,50000,9.54444e+07,2.75421e-05,70.7365,6.46165242531
500.0,13.7285428604,100,13.6152,0.28497,554760.0,8.68691,,5.09157684178,1653.33,0.8,100,5.52486e-05,5.09157684178,1,nan,,13.7285428604,1.99326250171,nan,50000,70226.8,9.13476e-06,65.2107,5.09157684178
500.0,10.9318221465,100,4.36089,0.0333656,1287.24,8.60054,,5.50638781815,1692.76,0.8,100,5.52486e-05,5.50638781815,1,nan,,10.9318221465,0.895482173244,nan,50000,2633.62,2.06611e-07,75.941,5.50638781815
500.0,8.39415486736,100,5.80582,0.0746368,6533.44,8.98886,,5.88126559837,1694.57,0.8,100,5.52486e-05,5.88126559837,1,nan,,8.39415486736,1.9559788211,nan,50000,7843.24,5.9164e-07,66.2602,5.88126559837
500.0,9.62511364535,100,14396.1,0.494171,1.8322e+12,8.28042,,5.30025721229,1596.6,0.8,100,5.52486e-05,5.30025721229,1,nan,,9.62511364535,1.99999831864,nan,50000,1.28766e+08,2.69851e-05,46.2279,5.30025721229
500.0,6.30663202135,100,12.9057,0.116944,104821.0,8.94065,,5.97539604156,1707.38,0.8,100,5.52486e-05,5.97539604156,1,nan,,6.30663202135,2.42129038212,nan,50000,27317.4,1.92101e-06,47.117,5.97539604156
500.0,6.40798665287,100,3.47544,0.011731,260.303,8.105,,5.65386440785,1527.26,0.8,100,5.52486e-05,5.65386440785,1,nan,,6.40798665287,0.830683816759,nan,50000,737.943,6.57813e-08,60.1044,5.65386440785
500.0,10.4853051799,100,325.132,0.299077,4.78809e+08,8.92986,,5.75847853259,1650.38,0.8,100,5.52486e-05,5.75847853259,1,nan,,10.4853051799,2.00004597515,nan,50000,1.76003e+06,1.38257e-05,44.4585,5.75847853259
500.0,6.30658782436,100,3.86872,0.0364582,1265.26,8.53338,,6.39473418426,1591.95,0.8,100,5.52486e-05,6.39473418426,1,nan,,6.30658782436,1.68648959228,nan,50000,2552.94,2.58041e-07,44.3403,6.39473418426
500.0,8.92453459846,100,40.0111,0.3058,5.45952e+06,9.99216,,6.48167411298,1881.0,0.8,100,5.52486e-05,6.48167411298,1,nan,,8.92453459846,2.00476667944,nan,50000,221460.0,1.04097e-05,53.8836,6.48167411298
500.0,8.64159050566,100,3659.07,0.995195,2.40014e+11,9.4901,,5.80507171753,1740.02,0.8,100,5.52486e-05,5.80507171753,1,nan,,8.64159050566,1.00000267027,nan,50000,6.59109e+07,5.4719e-05,49.796,5.80507171753
500.0,7.68447049191,100,2.4496,0.0676765,559.415,8.1157,,6.07971725675,1493.55,0.8,100,5.52486e-05,6.07971725675,1,nan,,7.68447049191,1.00285231787,nan,50000,3000.63,2.84568e-07,44.7224,6.07971725675
500.0,11.1538803163,100,10.9483,0.129256,78954.2,8.85782,,5.46967346814,1668.18,0.8,100,5.52486e-05,5.46967346814,1,nan,,11.1538803163,1.85929212003,nan,50000,25613.8,2.0106e-06,67.2258,5.46967346814
500.0,7.61862753308,100,4986.73,0.499431,2.24526e+11,8.02686,,5.31632054854,1501.44,0.8,100,5.52486e-05,5.31632054854,1,nan,,7.61862753308,2.00000010475,nan,50000,4.50785e+07,2.75599e-05,48.5515,5.31632054854
500.0,7.01836040785,100,12.7287,0.331775,646125.0,8.523,,6.21417756875,1575.21,0.8,100,5.52486e-05,6.21417756875,1,nan,,7.01836040785,1.99953982528,nan,50000,76437.8,1.21727e-05,42.357,6.21417756875
500.0,12.6214625538,100,2406.3,0.357382,3.01576e+10,9.90756,,6.19250302294,1893.83,0.8,100,5.52486e-05,6.19250302294,1,nan,,12.6214625538,1.99883649831,nan,50000,1.55654e+07,1.5898e-05,53.489,6.19250302294
500.0,9.41734866425,100,10.755,0.0129165,6087.06,10.2068,,6.82026225817,1918.11,0.8,100,5.52486e-05,6.82026225817,1,nan,,9.41734866425,0.793803087283,nan,50000,2514.42,1.6063e-07,60.7845,6.82026225817
500.0,12.1098316428,100,2546.35,0.498358,5.82912e+10,10.3307,,6.26339463046,1876.55,0.8,100,5.52486e-05,6.26339463046,1,nan,,12.1098316428,2.00000045586,nan,50000,2.29688e+07,2.74416e-05,67.7324,6.26339463046
500.0,11.3245865371,100,15.9649,0.385197,1.0537e+06,9.82091,,6.26828313093,1750.49,0.8,100,5.52486e-05,6.26828313093,1,nan,,11.3245865371,1.9160655546,nan,50000,111308.0,1.26191e-05,70.1462,6.26828313093
500.0,10.2810364019,100,726.809,0.278871,2.35577e+09,9.77402,,6.23341190843,1819.66,0.8,100,5.52486e-05,6.23341190843,1,nan,,10.2810364019,1.26236873464,nan,50000,3.66862e+06,1.36124e-05,55.9142,6.23341190843
500.0,12.4257946155,100,4.57306,0.0126039,609.242,8.74778,,5.72636083039,1573.88,0.8,100,5.52486e-05,5.72636083039,1,nan,,12.4257946155,1.1724476142,nan,50000,1043.26,8.89241e-08,53.0904,5.72636083039
500.0,9.36471144508,100,3.85558e+10,0.496265,1.3253e+25,10.4351,,6.80187055972,2118.94,0.8,100,5.52486e-05,6.80187055972,1,nan,,9.36471144508,1.99988735576,nan,50000,3.46323e+14,2.72132e-05,62.9622,6.80187055972
500.0,11.7281382528,100,6.75282,0.0194338,2010.31,9.73006,,6.37423270795,1771.49,0.8,100,5.52486e-05,6.37423270795,1,nan,,11.7281382528,1.66101443554,nan,50000,2375.32,1.34566e-07,52.031,6.37423270795
500.0,12.6270911126,100,5.40844,0.245808,64071.3,9.2771,,7.11304029783,1722.79,0.8,100,5.52486e-05,7.11304029783,1,nan,,12.6270911126,2.00444216498,nan,50000,24062.9,6.68594e-06,46.1034,7.11304029783
500.0,19.0422401978,100,18.0766,0.334534,778100.0,9.69965,,5.60090004263,1754.75,0.8,100,5.52486e-05,5.60090004263,1,nan,,19.0422401978,1.00056611367,nan,50000,109455.0,7.26847e-06,69.599,5.60090004263
500.0,9.79271466369,100,4.05715,0.028471,692.632,9.82428,,6.94574910133,1749.61,0.8,100,5.52486e-05,6.94574910133,1,nan,,9.79271466369,1.87086472884,nan,50000,2090.75,1.28441e-07,47.7474,6.94574910133
500.0,9.16686402264,100,74.4127,0.469594,4.42106e+07,9.13279,1.78462e-36,6.84289582539,1627.46,0.8,100,5.52486e-05,6.84289582539,1,nan,1.32563e-42,9.16686402264,1.99967006432,nan,50000,632482.0,2.43711e-05,39.5111,6.84289582539
500.0,13.028263284,100,5.52223,0.121559,20430.8,9.14758,,6.4206130121,1673.24,0.8,100,5.52486e-05,6.4206130121,1,nan,,13.028263284,2.86946711864,nan,50000,12150.1,2.04503e-06,66.3856,6.4206130121
500.0,15.2865436803,100,9.64091,0.0837925,45161.1,10.3163,,6.77629026505,1854.84,0.8,100,5.52486e-05,6.77629026505,1,nan,,15.2865436803,1.40050658654,nan,50000,14621.8,1.4831e-06,65.9603,6.77629026505
500.0,8.56721383566,100,3.41108,0.0114694,224.747,9.82609,,7.44777565466,1746.57,0.8,100,5.52486e-05,7.44777565466,1,nan,,8.56721383566,1.26562490402,nan,50000,708.126,5.89593e-08,46.4176,7.44777565466
500.0,13.5991858369,100,12625.4,0.0161243,4.63506e+10,10.0984,,7.0858752274,1828.68,0.8,100,5.52486e-05,7.0858752274,1,nan,,13.5991858369,61.9999928435,nan,50000,3.68472e+06,8.87575e-07,84.67,7.0858752274
500.0,8.87244777261,100,2.46085,0.00558697,91.3108,9.61786,3.78742e-34,7.16927091409,1737.59,0.8,100,5.52486e-05,7.16927091409,1,nan,8.50317e-39,8.87244777261,0.803649933428,nan,50000,248.851,4.60253e-08,65.445,7.16927091409
500.0,9.81644612127,100,124.336,0.936584,2.45601e+08,10.0043,,6.75350891708,1789.48,0.8,100,5.52486e-05,6.75350891708,1,nan,,9.81644612127,0.999463411992,nan,50000,2.10777e+06,4.84927e-05,56.8642,6.75350891708
500.0,7.8078106601,100,6.0982,0.423344,120935.0,9.60408,,6.66685930804,1706.63,0.8,100,5.52486e-05,6.66685930804,1,nan,,7.8078106601,1.00268039082,nan,50000,46727.6,9.92636e-06,60.8082,6.66685930804
500.0,12.2441521294,100,30.8915,0.170705,1.42254e+06,10.4713,,6.97656005814,1934.94,0.8,100,5.52486e-05,6.97656005814,1,nan,,12.2441521294,3.75959385301,nan,50000,95447.5,4.55017e-06,65.3939,6.97656005814
500.0,7.11556599497,100,2.67843,0.00497415,73.9708,9.59232,,7.54087916655,1701.05,0.8,100,5.52486e-05,7.54087916655,1,nan,,7.11556599497,1.18951923841,nan,50000,241.145,3.14733e-08,36.9779,7.54087916655
500.0,7.94436106035,100,3.36948,0.00253535,142.264,9.99325,,7.87319289532,1794.97,0.8,100,5.52486e-05,7.87319289532,1,nan,,7.94436106035,0.659891427718,nan,50000,154.625,3.82482e-08,39.202,7.87319289532
500.0,9.74843109736,100,972.729,0.233832,2.58626e+09,9.83699,,6.84164676019,1829.57,0.8,100,5.52486e-05,6.84164676019,1,nan,,9.74843109736,1.73905333336,nan,50000,4.11694e+06,8.34317e-06,54.8282,6.84164676019
500.0,13.4021981499,100,3.28073,0.013288,182.45,9.58978,,6.84606913066,1681.56,0.8,100,5.52486e-05,6.84606913066,1,nan,,13.4021981499,35.2930783863,nan,50000,789.056,5.17422e-08,46.348,6.84606913066
500.0,12.2698313746,100,3.9821,0.0186976,611.368,10.1534,,6.97473900526,1778.16,0.8,100,5.52486e-05,6.97473900526,1,nan,,12.2698313746,1.03041303982,nan,50000,1347.65,1.17685e-07,53.1523,6.97473900526
500.0,7.54692297991,100,2.66742,0.015805,173.808,9.8254,1.16102e-26,7.53596546822,1822.54,0.8,100,5.52486e-05,7.53596546822,1,nan,2.40475e-31,7.54692297991,0.2941614377,nan,50000,763.072,7.45638e-08,102.78,7.53596546822
500.0,13.5297230507,100,5.02317,0.03346,1950.26,10.234,,6.74153312352,1788.2,0.8,100,5.52486e-05,6.74153312352,1,nan,,13.5297230507,1.90982576449,nan,50000,3042.17,2.35928e-07,54.3503,6.74153312352
500.0,7.71326236904,100,31.9032,0.363859,4.88518e+06,10.3928,,7.57621163536,1909.23,0.8,100,5.52486e-05,7.57621163536,1,nan,,7.71326236904,1.99745661022,nan,50000,210110.0,1.46506e-05,55.4542,7.57621163536
500.0,10.9004898882,100,5.25439,0.0331201,2082.31,10.1419,,7.08968046344,1788.18,0.8,100,5.52486e-05,7.08968046344,1,nan,,10.9004898882,2.88407368503,nan,50000,3149.86,2.3022e-07,51.212,7.08968046344
500.0,10.7528536192,100,4.32419,0.0107913,390.26,10.6205,,7.62976661231,1850.36,0.8,100,5.52486e-05,7.62976661231,1,nan,,10.7528536192,0.777992366006,nan,50000,844.611,6.3707e-08,47.012,7.62976661231
500.0,11.9031271895,100,33.898,0.445663,8.26134e+06,10.0852,,7.04342443156,1797.49,0.8,100,5.52486e-05,7.04342443156,1,nan,,11.9031271895,2.00011427,nan,50000,273438.0,2.19455e-05,57.7048,7.04342443156
500.0,9.61113804272,100,2.44099,0.0160363,93.8758,9.84943,,7.63729216716,1727.42,0.8,100,5.52486e-05,7.63729216716,1,nan,,9.61113804272,1.8373067565,nan,50000,708.515,4.80912e-08,37.8112,7.63729216716
