MaxIW,MeanIW,ReturnStepMaxmin,ReturnMeanIW,MinIW,TimestepsSoFar,MeanIWNorm,EpisodesSoFar,StdIW,MeanEntropy,ESSClassic,MinIWNorm,MaxIWNorm,StdIWNorm,ReturnStepMax,Iteration,EmpiricalD2,EpThisIter,ESSRenyi,InitialReturnMean,InitialReturnMax,InitialReturnStd,TimeElapsed,EpRewMean,EpLenMean,InitialReturnMin,Weights,Bound,J_sample_variance,InitialBound
106516.64,1065.5021,71.73308,46133.07,4.9730327e-09,2150054,10.655021,7200,10598.239,2.00813,1.0006303,4.9730324e-11,1065.1664,105.982376,100.0,72,21077354.0,100,4.7444287e-06,37.973984,81.403145,21.760107,5572.769486427307,61.8711387661296,404.52,-13.212744,[ 0.194 -0.058 -0.127 ... -0.305 -0.433 -0.37 ],33675.656,212761440000.0,35.26054
4997.343,51.480312,69.79054,3214.2449,1.7590668e-05,2191463,0.5148031,7300,497.1532,2.0485935,1.0608886,1.7590668e-07,49.973427,4.971532,100.0,73,1913.3136,100,0.052265346,44.43334,89.27852,21.780788,5682.69603061676,79.06067878172125,414.09,-5.4278564,[ 0.194 -0.058 -0.127 ... -0.307 -0.465 -0.365],3084.0725,972300300.0,41.457386
1549.168,16.041498,63.352993,1180.3339,3.1424406e-07,2234387,0.16041498,7400,154.10129,2.0721889,1.0720041,3.1424405e-09,15.491679,1.5410129,100.0,74,12094.426,100,0.008268272,46.35207,91.605034,19.283058,5786.696682691574,81.13047114429209,429.24,-21.948423,[ 0.195 -0.057 -0.128 ... -0.308 -0.441 -0.349],844.5261,135344300.0,43.298565
3356.2573,34.29715,72.4274,1464.5636,0.0002934995,2275393,0.34297144,7500,333.88098,2.0762486,1.0441769,2.9349949e-06,33.562572,3.3388095,100.0,75,11518.456,100,0.008681719,40.126846,87.82126,20.928183,5884.4398028850555,56.47763521375574,410.06,-49.970436,[ 0.195 -0.057 -0.128 ... -0.308 -0.438 -0.328],1150.3857,203859550.0,37.19947
1176.1998,12.24432,71.44855,924.0692,4.6755435e-05,2314149,0.1224432,7600,116.98516,2.1181488,1.0836176,4.6755434e-07,11.761998,1.1698514,100.0,76,3770.1738,100,0.026523976,42.635326,85.8402,21.363104,5980.007990598679,70.23794193334864,387.56,-28.018785,[ 0.195 -0.057 -0.127 ... -0.31  -0.422 -0.34 ],748.3779,82495900.0,39.773983
10149.693,101.99606,65.814926,7312.7593,0.000107562366,2349851,1.0199605,7700,1009.83374,2.1582737,1.0098553,1.0756237e-06,101.49693,10.098337,100.0,77,11046.013,100,0.00905304,40.02928,88.88226,20.219599,6058.534119129181,77.64659672086778,357.02,-3.8189745,[ 0.195 -0.056 -0.127 ... -0.31  -0.39  -0.329],7001.375,5310539000.0,37.06654
30631.361,307.6285,65.91316,17011.084,1.0461395e-06,2384053,3.076285,7800,3047.6572,2.1706634,1.0085987,1.0461394e-08,306.3136,30.476568,100.0,78,743107.75,100,0.00013456999,36.492397,88.58092,20.587399,6149.634765625,55.07018456310308,342.02,-11.408533,[ 0.195 -0.057 -0.124 ... -0.313 -0.362 -0.318],14465.75,28733770000.0,33.5397
52020.797,520.71045,64.80943,25565.992,5.450405e-08,2419172,5.2071037,7900,5175.953,2.192368,1.0019327,5.4504046e-10,520.20795,51.759533,100.0,79,6048803.0,100,1.6532196e-05,41.01003,85.73933,20.378786,6236.555732727051,63.37199438773986,351.19,-9.909,[ 0.195 -0.057 -0.125 ... -0.312 -0.362 -0.305],18536.992,65294045000.0,38.15205
2506.771,25.596409,64.107704,1754.3137,5.8136184e-06,2447846,0.25596407,8000,249.36908,2.1670105,1.042608,5.8136184e-08,25.067709,2.4936907,100.0,80,24535.744,100,0.0040756864,29.832127,73.17933,21.072367,6305.7598123550415,36.01070650793063,286.74,-32.89016,[ 0.193 -0.058 -0.127 ... -0.311 -0.333 -0.312],1372.2227,303821100.0,27.392815
5941.6665,61.3118,71.43971,3378.2324,7.4156516e-05,2480315,0.61311793,8100,591.0921,2.0969706,1.0644615,7.4156515e-07,59.416664,5.9109225,100.0,81,4317.6445,100,0.023160776,36.959972,83.88606,20.33525,6395.5957317352295,56.11552797385974,324.69,-7.280775,[ 0.194 -0.057 -0.129 ... -0.311 -0.357 -0.314],3194.4973,1084352900.0,34.16377
29562.613,296.29562,61.33255,15230.049,2.8166749e-05,2520336,2.9629562,8200,2941.376,2.110053,1.0045341,2.816675e-07,295.62613,29.413763,100.0,82,148861.69,100,0.00067176454,41.882156,90.033775,20.27053,6499.643610954285,58.64788876513727,400.21,-5.8576913,[ 0.194 -0.056 -0.131 ... -0.309 -0.383 -0.358],14072.137,23111526000.0,38.88103
6193.4697,63.0737,73.420715,4435.918,4.7668735e-05,2559619,0.63073695,8300,616.1516,2.1132858,1.0370365,4.7668735e-07,61.934696,6.161516,100.0,83,34987.965,100,0.0028581256,39.88988,83.54048,20.847897,6596.707649707794,53.967812301512474,392.83,1.486248,[ 0.196 -0.054 -0.134 ... -0.31  -0.373 -0.355],3915.041,1932749400.0,37.105194
1528.1161,17.932749,73.292984,982.51965,0.00011883087,2599273,0.17932747,8400,153.10345,2.0996282,1.3533381,1.1883086e-06,15.28116,1.5310345,100.0,84,3875.2273,100,0.025804939,35.81576,82.280365,19.105679,6684.652467250824,37.1067468874925,396.54,-18.744478,[ 0.195 -0.053 -0.136 ... -0.311 -0.333 -0.392],811.78424,85176800.0,33.073082
29254.611,294.6701,68.579704,11086.117,7.2166004e-06,2636817,2.9467003,8500,2910.6206,2.0985577,1.0145477,7.2166e-08,292.5461,29.106197,100.0,85,388648.88,100,0.00025730167,36.98594,84.33705,20.48007,6767.337530136108,42.60390295079861,375.44,-9.896063,[ 0.196 -0.053 -0.137 ... -0.31  -0.314 -0.424],9333.545,12037683000.0,34.174706
2505.1267,26.498362,70.79292,2147.9463,2.2920096e-05,2674928,0.26498356,8600,249.17947,2.1178656,1.1182266,2.2920095e-07,25.051266,2.491794,100.0,86,19109.838,100,0.005232907,36.217327,84.074455,23.574726,6874.746825456619,46.238492420714714,381.11,-66.67484,[ 0.195 -0.054 -0.135 ... -0.311 -0.302 -0.437],1760.5359,441816900.0,33.41484
78543.97,786.10266,41.916183,47506.324,2.9223023e-07,2704878,7.861025,8700,7814.9604,2.1386576,1.0016888,2.9223022e-09,785.4397,78.149605,100.0,87,672372.8,100,0.00014872702,24.661427,89.41405,21.750763,6953.3878400325775,21.99449820305001,299.5,-36.305542,[ 0.196 -0.053 -0.134 ... -0.313 -0.301 -0.419],45062.39,225460850000.0,21.680956
95473.52,955.7569,68.384605,33018.336,2.881597e-06,2737158,9.5575695,8800,9499.395,2.1737716,1.0021411,2.881597e-08,954.7352,94.99394,100.0,88,776530.9,100,0.00012877789,31.387701,93.09184,23.496279,7036.495827198029,31.770121423330075,322.8,-16.657822,[ 0.195 -0.054 -0.133 ... -0.307 -0.255 -0.445],30283.887,108753130000.0,28.284637
1149.5747,11.962689,67.51279,789.0428,0.0001837295,2771421,0.11962686,8900,114.33682,2.1669886,1.0828222,1.8372949e-06,11.495747,1.1433679,100.0,89,1769.1193,100,0.0565253,33.19982,88.30906,22.289824,7105.783679962158,34.38517345545742,342.63,-19.589523,[ 0.196 -0.053 -0.134 ... -0.307 -0.242 -0.422],665.23083,59842644.0,30.256186
3369646.0,33696.6,65.21325,1087560.6,1.7754975e-09,2802486,336.966,9000,335275.56,2.1738462,1.0000083,1.7754975e-11,33696.46,3352.7554,100.0,90,2973955000.0,100,3.3625255e-08,30.327143,83.18382,20.340338,7179.0118045806885,41.11500934468307,310.65,-14.392976,[ 0.196 -0.052 -0.136 ... -0.308 -0.218 -0.453],936349.1,118278410000000.0,27.554348
22340.838,224.13426,62.199696,10956.759,2.2142021e-06,2819125,2.2413425,9100,2222.8142,2.1574664,1.006507,2.2142022e-08,223.40837,22.228142,100.0,91,236872.8,100,0.0004221675,14.8994,70.522575,16.720856,7227.921639919281,16.874242733498342,166.39,-21.981632,[ 0.194 -0.054 -0.134 ... -0.309 -0.208 -0.456],9812.657,11987240000.0,12.548647
1588.7999,16.27399,70.647,942.4002,9.782109e-05,2842664,0.1627399,9200,158.04706,2.1377523,1.0491432,9.782109e-07,15.887999,1.5804706,100.0,92,6553.625,100,0.015258731,16.63165,76.7608,21.66715,7299.735618829727,15.774570386618077,235.39,-23.772007,[ 0.194 -0.055 -0.133 ... -0.308 -0.251 -0.429],735.2626,87328910.0,14.072957
1774.435,18.32104,71.12273,894.2796,0.00026649196,2873166,0.18321036,9300,176.50208,2.162791,1.0659733,2.6649195e-06,17.74435,1.7650208,100.0,93,2145.463,100,0.046609987,28.793701,89.877235,24.181488,7386.783733129501,26.171848884677782,305.02,-15.791633,[ 0.196 -0.053 -0.133 ... -0.308 -0.264 -0.436],755.5117,76373390.0,25.797792
59377.61,594.49084,71.397095,18262.447,1.5169397e-07,2907551,5.9449077,9400,5907.9277,2.1062174,1.0024081,1.5169397e-09,593.77606,59.07928,100.0,94,1247719.4,100,8.014623e-05,32.917828,86.07571,22.685892,7470.8237771987915,45.74579644246812,343.85,-12.635386,[ 0.196 -0.053 -0.133 ... -0.308 -0.257 -0.418],15057.522,33229718000.0,30.048637
2135.9668,22.371222,73.35593,1436.6808,3.299773e-05,2945529,0.22371218,9500,212.47745,2.0507863,1.0963922,3.299773e-07,21.359667,2.1247742,100.0,95,2431.9382,100,0.041119464,34.53026,88.63737,21.61914,7577.644421577454,44.25058919658422,379.78,-18.850025,[ 0.197 -0.053 -0.13  ... -0.308 -0.269 -0.462],1290.9767,193975460.0,31.575676
13311.577,133.73476,66.50308,6298.5884,2.6023329e-06,2984798,1.3373479,9600,1324.4253,2.0400379,1.0093181,2.6023327e-08,133.11577,13.244253,100.0,96,271407.53,100,0.0003684496,33.33911,92.88528,27.821863,7664.383808374405,49.22990050176766,392.69,-41.60475,[ 0.196 -0.054 -0.128 ... -0.307 -0.302 -0.485],4685.58,3918351400.0,30.242931
41387.668,418.10266,72.82986,22599.379,2.7804967e-06,3024006,4.1810265,9700,4117.774,2.054936,1.0204376,2.7804967e-08,413.87668,41.17774,100.0,97,134906.55,100,0.0007412539,38.251198,91.2514,20.020317,7771.8637063503265,53.60840834933966,392.08,-5.1541643,[ 0.198 -0.051 -0.131 ... -0.308 -0.284 -0.514],21482.168,51033760000.0,35.209484
5087.375,51.462357,,2166.7458,3.3958095e-05,3062860,0.5146236,9800,506.13055,2.061213,1.0232632,3.3958094e-07,50.87375,5.061306,100.0,98,26750.23,100,0.0037382855,36.69347,93.72729,24.761414,7861.79968214035,55.70071009569322,388.54,-17.56977,[ 0.198 -0.051 -0.132 ... -0.305 -0.256 -0.527],1655.7604,459619840.0,33.56923
5180.012,52.923965,70.70618,2899.2932,1.3586785e-08,3095917,0.52923954,9900,515.29926,2.0273623,1.0438274,1.3586784e-10,51.80012,5.1529922,100.0,99,13953.918,100,0.007166446,27.4029,97.95688,27.687477,7947.558315753937,32.21668956756019,330.57,-32.16337,[ 0.2   -0.049 -0.136 ... -0.303 -0.24  -0.537],2513.5825,828378750.0,24.137667
29743.43,297.79626,70.10877,16994.586,2.0423822e-06,3128208,2.9779623,10000,2959.398,2.0126197,1.002435,2.0423823e-08,297.4343,29.593977,100.0,100,545423.06,100,0.00018334392,18.092003,91.59332,33.534992,8031.698349475861,11.422148968333122,322.91,-43.199894,[ 0.2   -0.049 -0.137 ... -0.304 -0.269 -0.542],14739.779,28844788000.0,15.038892
127559.25,1279.4927,72.87756,69882.125,1.09506e-05,3159214,12.794928,10100,12691.64,2.052672,1.006117,1.09506e-07,1275.5925,126.91641,100.0,101,137951.39,100,0.000724893,27.207703,98.068535,29.470442,8102.971888303757,31.8022454659732,310.06,-54.538265,[ 0.199 -0.049 -0.137 ... -0.305 -0.264 -0.561],68667.98,486858030000.0,23.938753
2106.0518,24.50975,68.72311,1790.9434,2.4266394e-05,3195093,0.2450975,10200,211.10349,2.0517383,1.3300619,2.4266393e-07,21.060516,2.1110346,100.0,102,10373.719,100,0.009639745,33.536575,90.114784,26.987383,8185.469887971878,46.70089192384117,358.79,-28.920795,[ 0.2   -0.049 -0.134 ... -0.304 -0.256 -0.53 ],1484.9993,261706880.0,30.53275
13979.126,140.45528,71.92103,5921.627,4.8978222e-08,3234647,1.4045528,10300,1390.8411,2.080093,1.0095191,4.897822e-10,139.79126,13.90841,100.0,103,449919.75,100,0.00022226186,37.532364,86.52928,22.860313,8268.695734500885,67.16693611453832,395.54,-24.170681,[ 0.201 -0.048 -0.135 ... -0.306 -0.267 -0.519],3986.9458,3478992000.0,34.64806
64288.344,642.9741,71.61761,54013.723,4.959984e-07,3273159,6.429742,10400,6396.6006,2.0731797,1.0002822,4.959984e-09,642.8834,63.966003,100.0,104,16481848.0,100,6.067281e-06,35.117054,87.80741,25.14885,8362.619642019272,62.90755024321633,385.12,-33.327515,[ 0.202 -0.047 -0.137 ... -0.306 -0.26  -0.498],42131.086,291707400000.0,32.190136
278.38974,6.3357124,70.391525,393.69278,7.129454e-05,3310949,0.06335712,10500,35.793552,2.0827043,3.0379663,7.129454e-07,2.7838974,0.35793555,100.0,105,1717.1458,100,0.058236174,39.856625,87.88911,19.637987,8453.131865262985,56.1330444629056,377.9,0.72327805,[ 0.202 -0.046 -0.138 ... -0.308 -0.266 -0.498],272.29315,5853941.0,36.926983
66662.32,667.0472,69.20767,19053.693,2.3204429e-07,3352425,6.6704726,10600,6632.775,2.076168,1.0012724,2.3204427e-09,666.62317,66.32774,100.0,106,3504192.0,100,2.853725e-05,44.601017,85.56402,17.199379,8556.44384765625,53.750806721783775,414.76,-0.38494205,[ 0.202 -0.046 -0.138 ... -0.308 -0.277 -0.478],13714.645,36245475000.0,41.74888
58127.055,581.45593,73.89993,33581.25,8.018509e-08,3393040,5.8145585,10700,5783.5503,1.9899733,1.000638,8.0185086e-10,581.2705,57.835503,100.0,107,7766348.0,100,1.2876065e-05,46.674076,94.213326,18.555527,8641.438039779663,67.95826182540947,406.15,6.267829,[ 0.203 -0.046 -0.139 ... -0.308 -0.277 -0.485],24829.406,112706410000.0,43.53363
3531.5317,36.229164,,1620.353,5.2790452e-05,3434952,0.36229163,10800,351.3079,1.9746854,1.0523167,5.279045e-07,35.315315,3.5130785,100.0,108,5209.716,100,0.019194905,45.76754,94.84256,17.655539,8741.319830417633,78.72665705233094,419.12,7.7104836,[ 0.2   -0.047 -0.135 ... -0.309 -0.305 -0.543],1392.167,249308740.0,42.606117
880.66125,9.759091,,441.1191,0.0005300162,3479562,0.097590916,10900,87.59055,1.9746741,1.2261572,5.300162e-06,8.806612,0.8759056,100.0,109,815.3886,100,0.12264091,45.081207,81.27422,17.374037,8842.202399730682,73.85353386485103,446.1,-1.1377802,[ 0.2   -0.047 -0.134 ... -0.309 -0.316 -0.548],363.75958,15456743.0,42.372066
583.80383,8.258727,,534.5685,2.9398092e-05,3524368,0.08258728,11000,60.08545,1.9452931,1.8542113,2.9398092e-07,5.838038,0.60085446,100.0,110,2893.2678,100,0.034562994,46.866608,92.66145,17.77487,8947.25584936142,72.19416890521846,448.06,-15.620227,[ 0.199 -0.047 -0.133 ... -0.309 -0.309 -0.554],368.42926,16573839.0,43.777893
93814.5,938.24365,,47340.746,1.7619856e-06,3567455,9.382435,11100,9334.415,1.9882761,1.0002104,1.7619856e-08,938.14496,93.34414,100.0,111,18520292.0,100,5.3994827e-06,43.965664,90.274185,18.510658,9054.071819067001,60.659454567262145,430.87,-20.011698,[ 0.198 -0.049 -0.133 ... -0.31  -0.323 -0.57 ],34390.85,224070980000.0,40.95652
8119.6846,82.05982,71.60079,4071.5142,3.921501e-05,3609162,0.8205983,11200,807.82104,1.9870018,1.0213445,3.921501e-07,81.196846,8.078212,100.0,112,14715.344,100,0.006795628,44.430927,90.31222,19.664297,9163.4756565094,56.24571282040536,417.07,-10.064782,[ 0.198 -0.048 -0.134 ... -0.309 -0.315 -0.534],3706.3313,1629257700.0,41.42052
1842.1465,18.833893,,1102.9761,1.4537206e-06,3653078,0.18833894,11300,183.25392,1.9677685,1.0452265,1.4537206e-08,18.421465,1.8325391,100.0,113,9050.195,100,0.011049485,46.94324,85.14487,18.36046,9259.1996986866,55.66585836005574,439.16,6.756844,[ 0.197 -0.048 -0.134 ... -0.311 -0.314 -0.537],832.97455,115954150.0,44.105076
2120.3594,21.82966,,999.4312,7.021594e-05,3697399,0.21829659,11400,210.9324,1.9318892,1.0596946,7.0215935e-07,21.203594,2.109324,100.0,114,5647.1973,100,0.0177079,46.232533,85.049995,16.551058,9358.042573928833,86.56011226903509,443.21,-6.554416,[ 0.199 -0.047 -0.135 ... -0.311 -0.323 -0.547],786.3871,93739650.0,43.397537
886.60223,12.268311,,882.8285,0.00016883668,3739400,0.12268311,11500,91.914925,1.9443195,1.750364,1.6883668e-06,8.866022,0.9191491,100.0,115,1878.4755,100,0.05323466,47.203747,92.65049,19.645138,9448.659636974335,78.56675144109917,420.01,3.4756994,[ 0.198 -0.047 -0.135 ... -0.31  -0.33  -0.576],748.97516,52912864.0,44.115395
38145.965,382.06964,,18847.018,3.3626975e-08,3782370,3.8206964,11600,3795.4146,1.9278164,1.0032007,3.3626973e-10,381.45963,37.954144,100.0,116,1783006.2,100,5.6085053e-05,41.836857,81.698105,16.395985,9555.005966186523,68.79602979259973,429.7,-3.4024143,[ 0.199 -0.046 -0.136 ... -0.31  -0.336 -0.557],15210.655,35434906000.0,39.113583
14056.744,141.11157,,8186.716,7.224612e-07,3819857,1.4111155,11700,1398.5782,1.9375011,1.0077505,7.224612e-09,140.56744,13.985784,100.0,117,258216.45,100,0.00038727198,37.676517,97.69646,27.141336,9641.164430618286,59.326890404816346,374.87,-26.71987,[ 0.199 -0.046 -0.137 ... -0.311 -0.337 -0.573],6531.9004,6663553500.0,34.419968
149.58446,2.1656713,73.261246,129.08119,0.00020291533,3861402,0.021656709,11800,14.8734665,1.9290388,2.0761056,2.0291532e-06,1.4958445,0.14873464,100.0,118,163.11531,100,0.6130632,43.925365,92.30055,19.14446,9747.29968547821,58.66326233975026,415.45,3.220437,[ 0.198 -0.047 -0.136 ... -0.311 -0.34  -0.56 ],89.78681,980923.1,40.84868
469.21185,6.2693567,,278.11627,5.333902e-05,3905654,0.062693566,11900,47.294415,1.9612443,1.7268757,5.3339016e-07,4.6921186,0.4729441,100.0,119,549.683,100,0.18192305,43.82678,92.84958,16.744322,9861.951627969742,70.19581849893947,442.52,7.5349846,[ 0.198 -0.047 -0.137 ... -0.311 -0.345 -0.563],205.55334,3678069.0,40.73179
7715.5024,77.94018,,6075.9727,5.0909725e-06,3949167,0.7794017,12000,767.6106,1.9765636,1.0204375,5.0909723e-08,77.15502,7.6761055,100.0,120,38096.523,100,0.0026249115,46.203926,82.855995,15.0463915,9953.94323682785,78.2821506141283,435.13,-1.7876034,[ 0.199 -0.046 -0.137 ... -0.311 -0.324 -0.552],5536.9023,3653783600.0,43.44206
15670.398,157.35922,,9739.106,6.1460582e-06,3991240,1.5735924,12100,1559.1227,1.9589895,1.0083758,6.146058e-08,156.70398,15.591225,100.0,121,68139.914,100,0.0014675686,47.004486,89.24308,17.80724,10061.075654268265,65.5506442535028,420.73,-5.674286,[ 0.2   -0.045 -0.138 ... -0.308 -0.31  -0.551],8962.584,9431688000.0,44.029713
3572.6697,50.674305,,2703.2234,2.1216988e-06,4032650,0.5067431,12200,380.64722,1.9042965,1.7414092,2.1216987e-08,35.726696,3.8064718,100.0,122,16297.086,100,0.0061360663,41.057606,85.678566,22.465942,10160.407695770264,73.58460069071083,414.1,-21.604097,[ 0.201 -0.044 -0.138 ... -0.311 -0.326 -0.553],2338.6323,392875870.0,38.201653
35.135902,1.8559537,68.86318,96.70217,0.0013760796,4074726,0.018559536,12300,5.540436,1.8915815,10.089232,1.3760796e-05,0.351359,0.05540435,100.0,123,19.012999,100,5.2595596,44.774635,90.728584,18.34794,10266.711912155151,53.09068461952468,420.76,-8.493665,[ 0.2   -0.045 -0.138 ... -0.311 -0.374 -0.56 ],83.51511,125032.52,41.75035
7730.9697,79.34426,,2704.6055,4.7507147e-06,4118276,0.7934425,12400,769.2048,1.8880173,1.0528114,4.7507147e-08,77.30969,7.692047,100.0,124,24671.932,100,0.004053189,46.04389,93.53741,15.479015,10366.716014385223,72.5427705346048,435.5,10.813932,[ 0.2   -0.045 -0.138 ... -0.311 -0.389 -0.557],2214.8652,673508860.0,42.925983
2894.8066,29.323067,,1764.3643,1.1037844e-05,4163093,0.29323065,12500,287.9949,1.8693985,1.0260535,1.1037844e-07,28.948067,2.8799489,100.0,125,13338.336,100,0.0074971872,46.199974,86.60232,16.344349,10458.898125171661,85.43085912193914,448.17,-0.047161102,[ 0.2   -0.045 -0.138 ... -0.311 -0.393 -0.557],1430.9692,306218750.0,43.313232
5463.6646,55.42455,,4401.1284,1.1594062e-06,4203615,0.55424535,12600,543.5534,1.8668447,1.0290294,1.1594062e-08,54.636642,5.4355335,100.0,126,47702.21,100,0.002096339,43.94537,88.27768,15.989867,10544.131921768188,64.62305707250519,405.22,-7.587173,[ 0.198 -0.046 -0.138 ... -0.311 -0.404 -0.564],3758.4424,1903205400.0,41.00278
237.47147,5.158402,,201.16447,0.001540618,4242333,0.051584017,12700,27.753698,1.8671191,3.3391752,1.540618e-05,2.3747146,0.27753696,100.0,127,43.822777,100,2.2819183,39.275887,87.88977,22.205437,10629.324517250061,56.85843901124892,387.18,-11.3587055,[ 0.199 -0.046 -0.137 ... -0.313 -0.407 -0.564],181.7705,1075449.0,36.34622
870.4631,9.338013,,473.86078,3.4931312e-05,4282333,0.093380116,12800,86.56058,1.8436682,1.1503862,3.4931313e-07,8.704631,0.86560583,100.0,128,2233.011,100,0.044782583,40.131554,91.84236,21.653982,10717.279859542847,59.469604765678596,400.0,-10.797504,[ 0.2   -0.045 -0.138 ... -0.313 -0.418 -0.553],329.19452,20123226.0,37.070137
253.60829,3.87572,,218.3819,0.0004901811,4320828,0.0387572,12900,25.434572,1.8493292,2.2692752,4.901811e-06,2.5360827,0.25434572,100.0,129,163.35991,100,0.6121453,35.904236,81.07858,20.28697,10808.541282892227,51.47422051104133,384.95,-0.63870335,[ 0.2   -0.044 -0.139 ... -0.313 -0.43  -0.565],183.83908,2713505.0,33.201614
15597.073,156.71318,,11910.801,0.00015846525,4362572,1.5671318,13000,1551.8162,1.8463538,1.0095408,1.5846524e-06,155.97073,15.51816,100.0,130,39179.24,100,0.0025523722,44.14017,94.25167,20.230484,10916.063815116882,69.13296281022787,417.44,-6.5989327,[ 0.2   -0.045 -0.138 ... -0.312 -0.42  -0.569],11288.937,14110497000.0,40.998447
48.09252,2.765576,,150.83998,0.00092425843,4403676,0.027655764,13100,7.7857585,1.8482865,11.203761,9.242584e-06,0.4809252,0.077857584,100.0,131,69.69155,100,1.4348942,43.33262,80.786125,18.462814,11008.656303882599,65.99100452615771,411.04,-18.891636,[ 0.199 -0.047 -0.135 ... -0.309 -0.413 -0.579],128.3595,239941.39,40.639744
3542.3054,35.924427,,2304.9956,3.609422e-05,4445589,0.35924432,13200,352.40704,1.8602657,1.0284913,3.609422e-07,35.423054,3.5240703,100.0,132,8480.566,100,0.011791665,48.23635,88.621826,17.91055,11097.37570810318,87.23869604111319,419.13,13.428038,[ 0.199 -0.047 -0.136 ... -0.307 -0.413 -0.577],2032.9562,521116030.0,45.282284
18496.281,185.21799,,11015.841,5.593438e-07,4490496,1.8521801,13300,1840.3312,1.8431154,1.0027609,5.5934377e-09,184.96281,18.403313,100.0,133,305159.97,100,0.00032769697,50.149105,92.026306,17.106445,11208.248281240463,90.5722502150941,449.07,1.8071594,[ 0.199 -0.046 -0.138 ... -0.309 -0.428 -0.55 ],9321.29,12109212000.0,47.081566
491.06433,5.937155,70.04007,248.08173,0.0023119268,4536670,0.059371542,13400,48.79899,1.8464143,1.4586583,2.3119268e-05,4.910643,0.48798987,100.0,134,43.734543,100,2.2865222,55.828236,91.79083,15.938036,11326.57012295723,102.73190520507804,461.74,8.950863,[ 0.201 -0.044 -0.139 ... -0.309 -0.457 -0.538],227.84732,3435694.5,52.768536
33.616837,1.9512538,,106.241066,0.0034202458,4581401,0.019512536,13500,4.8211,1.8362195,14.075176,3.4202458e-05,0.33616835,0.048211,100.0,135,15.811205,100,6.324629,54.329666,91.343185,18.383333,11423.05580496788,86.49580007898788,447.31,5.803498,[ 0.201 -0.044 -0.139 ... -0.309 -0.45  -0.542],94.13404,74986.04,51.28489
498.2555,5.888009,,393.7764,7.125172e-05,4628304,0.058880087,13600,49.57499,1.8278404,1.3910037,7.125172e-07,4.982555,0.49574986,100.0,136,993.9676,100,0.1006069,57.409996,91.89478,17.932568,11520.320792198181,113.41106113565307,469.03,9.237818,[ 0.201 -0.043 -0.14  ... -0.308 -0.452 -0.55 ],297.2034,11788294.0,54.346836
882.35095,9.413901,72.15075,491.12936,0.00021665086,4675411,0.094139,13700,87.76666,1.8265178,1.137397,2.1665087e-06,8.823509,0.87766653,100.0,137,1537.5177,100,0.0650399,55.01001,94.23522,14.690581,11632.795635461807,106.767088712099,471.07,27.587132,[ 0.201 -0.044 -0.14  ... -0.307 -0.453 -0.557],367.96017,21105158.0,51.868835
1017.4119,11.34277,,960.96155,8.708282e-05,4719951,0.113427706,13800,101.394035,1.8125883,1.2359818,8.708282e-07,10.174119,1.0139403,100.0,138,1525.8811,100,0.0655359,50.78457,90.0428,17.907568,11740.92370390892,104.69011322376973,445.4,-12.496738,[ 0.201 -0.043 -0.141 ... -0.308 -0.445 -0.566],843.71826,80968870.0,47.783142
8760.295,87.83433,71.90565,7555.3423,4.287507e-06,4765590,0.8783433,13900,871.6153,1.8205765,1.0052887,4.2875072e-08,87.60295,8.716154,100.0,139,215134.42,100,0.00046482566,55.54999,87.69071,15.91337,11831.643211841583,116.29839238153495,456.39,19.461008,[ 0.201 -0.044 -0.139 ... -0.307 -0.45  -0.575],6199.5684,5690926600.0,52.626965
616.5171,7.4790874,,470.435,4.067117e-05,4809608,0.07479088,14000,61.44429,1.8127823,1.4599798,4.0671168e-07,6.1651707,0.61444277,100.0,140,2615.2827,100,0.038236786,50.16228,92.095184,19.394514,11937.759754419327,89.01511720416914,440.18,5.191436,[ 0.202 -0.043 -0.14  ... -0.308 -0.449 -0.568],313.4439,16389962.0,47.09244
3357.3748,34.448116,71.974594,2783.7861,2.4641084e-05,4854204,0.3444811,14100,333.99933,1.8893784,1.0525541,2.4641082e-07,33.573746,3.3399928,100.0,141,39020.336,100,0.0025627662,50.889706,90.26733,17.255978,12044.375433683395,97.16641835695278,445.96,15.00439,[ 0.202 -0.043 -0.139 ... -0.309 -0.452 -0.573],2189.419,751012600.0,47.880795
20490.746,212.16992,74.428314,12941.577,2.0387945e-07,4899901,2.1216989,14200,2039.1278,1.8916056,1.0710315,2.0387945e-09,204.90746,20.391275,100.0,142,120586.64,100,0.00082927925,51.503284,84.75073,14.622469,12166.523776054382,104.2251430374098,456.97,8.899155,[ 0.202 -0.043 -0.139 ... -0.309 -0.393 -0.556],11960.57,15808336000.0,48.67826
578.2831,6.6724505,63.081886,357.50363,3.37673e-05,4940760,0.06672451,14300,57.492966,1.8776697,1.3290179,3.3767301e-07,5.7828307,0.57492965,100.0,143,1560.6853,100,0.06407442,50.897953,90.15468,19.458277,12264.907784938812,91.23508902539011,408.59,2.7725163,[ 0.202 -0.043 -0.138 ... -0.309 -0.399 -0.547],238.78342,9450483.0,47.892803
