InitialReturnMin,Iteration,MeanIWNorm,Weights,MeanEntropy,EpRewMean,EpThisIter,ReturnStepMaxmin,InitialReturnMax,InitialBound,EpisodesSoFar,TimestepsSoFar,MinIW,MeanIW,EmpiricalD2,ESSRenyi,InitialReturnMean,StdIWNorm,ReturnStepMax,TimeElapsed,InitialReturnStd,MaxIWNorm,MaxIW,ReturnMeanIW,J_sample_variance,ESSClassic,EpLenMean,MinIWNorm,StdIW,Bound
-100.0,152,0.0031044327,[ 0.185  0.134  0.072 ... -0.323 -0.274 -0.293],2.2529309,-98.0,100,,,-99.005035,15200,1633398,0.00018954073,0.31044328,116.91302,0.8553367,-98.0,0.0052635353,100.0,5328.376945257187,14.0,0.035242077,3.5242078,-30.858547,2808.095,25.808542,142.36,1.8954073e-06,0.52635354,-41.72565
-100.0,153,0.0037334198,[ 0.184  0.134  0.072 ... -0.323 -0.269 -0.316],2.238299,-97.0,100,,,-98.005035,15300,1647719,0.0004023713,0.37334198,57.552074,1.7375568,-97.0,0.0070617087,100.0,5367.986771821976,17.058722,0.05986242,5.9862423,-37.095943,5052.733,21.844948,143.21,4.0237132e-06,0.70617086,-44.72047
-100.0,154,0.0031329605,[ 0.185  0.134  0.072 ... -0.324 -0.285 -0.315],2.233453,-97.0,100,,,-98.005035,15400,1662793,0.0012545249,0.31329605,62.97505,1.5879304,-97.0,0.005142551,100.0,5411.623978614807,17.058722,0.02661156,2.661156,-28.290434,2298.8564,27.068663,150.74,1.2545249e-05,0.5142551,-36.266094
-100.0,155,0.0038076818,[ 0.185  0.134  0.073 ... -0.323 -0.291 -0.314],2.2158191,-99.0,100,,,-100.005035,15500,1677795,5.750671e-05,0.3807682,78.553444,1.2730187,-99.0,0.0059633283,100.0,5455.429233789444,9.949874,0.02849802,2.849802,-38.072136,3592.407,28.96229,150.02,5.750671e-07,0.59633285,-46.979824
-100.0,156,0.0046833144,[ 0.185  0.134  0.073 ... -0.321 -0.3   -0.322],2.2264915,-95.0,100,,100.0,-96.005035,15600,1692350,0.0037640128,0.46833146,19.177301,5.214498,-95.0,0.010119113,100.0,5498.379676818848,25.980762,0.09118986,9.118986,-28.17402,11746.451,17.641321,145.55,3.7640126e-05,1.0119114,-32.57527
-100.0,157,0.0041978927,[ 0.185  0.134  0.074 ... -0.322 -0.289 -0.323],2.2262895,-99.0,100,,,-100.005035,15700,1706874,0.0004380754,0.41978928,77.66541,1.2875744,-99.0,0.007640508,100.0,5546.428985118866,9.949874,0.051864844,5.1864843,-41.941017,5899.773,23.187342,145.24,4.380754e-06,0.76405084,-50.79821
-100.0,158,0.0054139746,[ 0.185  0.134  0.074 ... -0.321 -0.285 -0.326],2.2294211,-98.0,100,,,-99.005035,15800,1719570,0.0008905879,0.54139745,52.50593,1.9045467,-98.0,0.0069452147,100.0,5579.962381839752,14.0,0.036430888,3.6430888,-54.026524,4883.4897,37.79782,126.96,8.905879e-06,0.6945215,-61.309124
-100.0,159,0.0052133524,[ 0.185  0.134  0.074 ... -0.32  -0.286 -0.322],2.2321522,-98.0,100,,,-99.005035,15900,1733214,0.009016696,0.5213353,31.536438,3.1709352,-98.0,0.0077528865,100.0,5617.271797418594,14.0,0.054934915,5.4934916,-51.03546,6107.089,31.137821,136.44,9.016696e-05,0.77528864,-56.679485
-100.0,160,0.003793869,[ 0.186  0.134  0.074 ... -0.319 -0.286 -0.319],2.2161088,-99.0,100,,,-100.005035,16000,1747528,0.0011164761,0.37938687,94.35522,1.0598248,-99.0,0.0064042793,100.0,5657.539589643478,9.949874,0.042290606,4.2290606,-37.647133,4156.5825,25.977072,143.14,1.1164761e-05,0.64042795,-47.40973
-100.0,161,0.0038286534,[ 0.186  0.134  0.074 ... -0.321 -0.298 -0.323],2.2303982,-98.0,100,,,-99.005035,16100,1762912,0.00054081937,0.38286534,60.90632,1.6418657,-98.0,0.0056384527,100.0,5701.555486679077,14.0,0.031404354,3.1404355,-37.7344,3224.032,31.557274,153.84,5.4081934e-06,0.5638453,-45.57797
-100.0,162,0.0031683831,[ 0.186  0.134  0.075 ... -0.32  -0.295 -0.313],2.233327,-97.0,100,,,-98.005035,16200,1778175,0.0017853084,0.31683835,86.345955,1.1581318,-97.0,0.0056405375,100.0,5745.308426141739,17.058722,0.03653019,3.653019,-31.252712,3232.8176,23.98475,152.63,1.7853083e-05,0.5640538,-40.591778
-100.0,163,0.0032030388,[ 0.186  0.134  0.075 ... -0.323 -0.293 -0.312],2.2548153,-96.0,100,,,-97.005035,16300,1792704,0.001027059,0.32030392,63.182064,1.5827277,-96.0,0.0056731272,100.0,5784.633611679077,19.595919,0.037603613,3.7603614,-30.468178,3221.611,24.17185,145.29,1.027059e-05,0.5673127,-38.456936
-100.0,164,0.003494394,[ 0.186  0.134  0.075 ... -0.324 -0.274 -0.309],2.2490222,-99.0,100,,,-100.005035,16400,1807826,0.00018185517,0.34943938,152.26334,0.65675694,-99.0,0.0048782215,100.0,5826.46581363678,9.949874,0.022561185,2.2561185,-34.749664,2413.6057,33.911476,151.22,1.8185516e-06,0.48782212,-47.15133
-100.0,165,0.0035056523,[ 0.186  0.134  0.075 ... -0.324 -0.278 -0.311],2.2385638,-97.0,100,,100.0,-98.005035,16500,1823061,0.0007458064,0.35056522,131.46652,0.7606499,-97.0,0.0066823685,100.0,5869.379704236984,22.15852,0.04178407,4.178407,-34.89758,4520.716,21.58203,152.35,7.4580635e-06,0.66823685,-46.421227
-100.0,166,0.0032544772,[ 0.186  0.134  0.075 ... -0.323 -0.27  -0.33 ],2.2458222,-99.0,100,,,-100.005035,16600,1837481,0.00011805576,0.32544774,163.66403,0.6110078,-99.0,0.006148562,100.0,5916.780183553696,9.949874,0.029130742,2.9130743,-32.425556,3825.0562,21.885132,144.2,1.1805575e-06,0.6148562,-45.283127
-100.0,167,0.005676285,[ 0.185  0.134  0.075 ... -0.322 -0.27  -0.322],2.2451215,-100.0,100,100.0,-100.0,-101.005035,16700,1852004,0.011259461,0.56762844,33.426624,2.9916272,-100.0,0.006209403,100.0,5954.283857345581,,0.031964347,3.1964347,-56.762844,3894.6143,45.523624,145.23,0.00011259461,0.62094027,-62.573547
-100.0,168,0.002975037,[ 0.185  0.134  0.074 ... -0.322 -0.269 -0.324],2.2444255,-100.0,100,100.0,-100.0,-101.005035,16800,1867776,0.00015365996,0.2975037,96.28721,1.0385596,-100.0,0.0063649626,100.0,5992.567664861679,,0.039539125,3.9539127,-29.75037,4092.1965,17.929909,157.72,1.5365996e-06,0.63649625,-39.612408
-100.0,169,0.0042889635,[ 0.186  0.134  0.075 ... -0.321 -0.267 -0.327],2.2424593,-100.0,100,100.0,-100.0,-101.005035,16900,1881924,0.00035318104,0.42889637,115.225075,0.86786664,-100.0,0.0074510695,100.0,6036.76759147644,,0.04569578,4.569578,-42.889637,5607.924,24.88743,141.48,3.5318103e-06,0.745107,-53.67801
-100.0,170,0.0028437485,[ 0.185  0.134  0.075 ... -0.32  -0.262 -0.334],2.2344298,-97.0,100,,,-98.005035,17000,1897871,0.00066347624,0.28437486,122.38629,0.81708497,-97.0,0.004717198,100.0,6081.293909311295,17.058722,0.02559596,2.559596,-27.975645,2262.2292,26.65527,159.47,6.634762e-06,0.47171983,-39.09421
-100.0,171,0.0047006495,[ 0.185  0.134  0.075 ... -0.32  -0.262 -0.342],2.2350662,-98.0,100,,,-99.005035,17100,1913614,0.0059455284,0.470065,24.449915,4.089994,-98.0,0.006153936,100.0,6120.359472990036,14.0,0.036798786,3.6798787,-46.12822,3844.7812,36.84709,157.43,5.9455284e-05,0.6153936,-51.097816
-100.0,172,0.005146972,[ 0.186  0.134  0.075 ... -0.319 -0.258 -0.345],2.232422,-99.0,100,,,-100.005035,17200,1929146,0.00028917307,0.5146972,123.16929,0.8118907,-99.0,0.0074531944,100.0,6161.119493722916,9.949874,0.042326294,4.2326293,-51.4543,5612.701,32.290176,155.32,2.8917307e-06,0.7453195,-62.608376
-100.0,173,0.0032769504,[ 0.186  0.134  0.076 ... -0.32  -0.259 -0.346],2.2278225,-99.0,100,,,-100.005035,17300,1946019,2.5658032e-05,0.32769507,173.09566,0.5777152,-99.0,0.007236705,100.0,6201.623694896698,9.949874,0.06567578,6.5675783,-32.5434,5299.642,17.015835,168.73,2.565803e-07,0.72367054,-45.766262
-100.0,174,0.0036355925,[ 0.186  0.134  0.076 ... -0.318 -0.259 -0.351],2.2463741,-99.0,100,,,-100.005035,17400,1960747,0.00061151304,0.36355928,178.30367,0.56084096,-99.0,0.009468499,100.0,6245.107600688934,9.949874,0.081497274,8.149728,-36.29048,9060.176,12.848772,147.28,6.1151304e-06,0.94685,-49.710793
-100.0,175,0.0033812271,[ 0.186  0.134  0.076 ... -0.319 -0.252 -0.339],2.2490065,-100.0,100,100.0,-100.0,-101.005035,17500,1974487,4.7791e-05,0.33812273,107.09897,0.9337158,-100.0,0.00436601,100.0,6285.1343541145325,,0.027174635,2.7174635,-33.81227,1925.4586,37.490715,137.4,4.7790996e-07,0.43660098,-44.213272
-100.0,176,0.0033526844,[ 0.186  0.134  0.076 ... -0.318 -0.249 -0.34 ],2.2422411,-100.0,100,100.0,-100.0,-101.005035,17600,1989182,0.0005423234,0.33526847,70.517296,1.4180918,-100.0,0.0049799215,100.0,6323.599712371826,,0.02343486,2.343486,-33.526848,2505.0117,31.188845,146.95,5.4232337e-06,0.49799216,-41.96661
-100.0,177,0.0035214177,[ 0.186  0.134  0.077 ... -0.316 -0.248 -0.347],2.2372334,-97.0,100,,,-98.005035,17700,2005859,0.00064467604,0.35214177,91.73145,1.0901387,-97.0,0.006762343,100.0,6363.707883834839,17.058722,0.05630433,5.630433,-34.329994,4624.2344,21.33228,166.77,6.4467604e-06,0.6762343,-43.9559
-100.0,178,0.0037843706,[ 0.186  0.134  0.076 ... -0.319 -0.246 -0.354],2.236396,-98.0,100,,,-99.005035,17800,2021305,0.0007126925,0.37843707,68.046776,1.4695773,-98.0,0.009171584,100.0,6407.275747537613,14.0,0.07670286,7.6702867,-36.863564,8481.451,14.548503,154.46,7.126925e-06,0.91715837,-45.154167
-100.0,179,0.0054339557,[ 0.186  0.134  0.076 ... -0.322 -0.246 -0.355],2.2353373,-98.0,100,,,-99.005035,17900,2037470,0.00024500876,0.54339564,68.446434,1.4609965,-98.0,0.008758225,100.0,6453.8024299144745,14.0,0.047376536,4.7376537,-54.071766,7770.346,27.795029,161.65,2.4500875e-06,0.8758225,-62.38668
-100.0,180,0.0045719645,[ 0.186  0.134  0.076 ... -0.323 -0.243 -0.359],2.2385528,-100.0,100,100.0,-100.0,-101.005035,18000,2051558,0.0045269085,0.4571965,95.28904,1.0494386,-100.0,0.005226319,100.0,6491.9687423706055,,0.037245825,3.7245824,-45.71965,2759.0315,43.351402,140.88,4.5269084e-05,0.52263194,-55.530437
-100.0,181,0.0041922284,[ 0.186  0.134  0.076 ... -0.322 -0.245 -0.354],2.239952,-99.0,100,,,-100.005035,18100,2068417,0.00014182454,0.41922286,191.11873,0.52323496,-99.0,0.005271668,100.0,6538.363900899887,9.949874,0.024474438,2.447444,-41.633537,2823.0679,38.740616,168.59,1.4182453e-06,0.52716684,-55.527752
-100.0,182,0.005127076,[ 0.186  0.134  0.076 ... -0.324 -0.242 -0.356],2.2321897,-100.0,100,100.0,-100.0,-101.005035,18200,2082704,0.0030072983,0.5127076,81.10505,1.2329688,-100.0,0.010738101,100.0,6577.151562929153,,0.06557512,6.5575123,-51.27076,11647.152,18.565023,142.87,3.0072983e-05,1.0738101,-60.321964
-100.0,183,0.0038559018,[ 0.186  0.134  0.076 ... -0.323 -0.257 -0.349],2.2275212,-100.0,100,100.0,-100.0,-101.005035,18300,2097781,0.00093130185,0.38559017,161.464,0.6193331,-100.0,0.006351784,100.0,6613.849471330643,,0.039610907,3.9610908,-38.559013,4075.269,26.928337,150.77,9.313018e-06,0.63517845,-51.32988
-100.0,184,0.004140052,[ 0.185  0.134  0.075 ... -0.323 -0.256 -0.354],2.229259,-98.0,100,,,-99.005035,18400,2113898,7.349302e-05,0.4140052,86.84643,1.1514578,-98.0,0.006981689,100.0,6655.075913190842,14.0,0.036323946,3.6323946,-41.173286,4938.9443,26.015463,161.17,7.349302e-07,0.69816893,-50.53938
-100.0,185,0.0041670613,[ 0.185  0.134  0.075 ... -0.321 -0.253 -0.355],2.2253532,-99.0,100,,,-100.005035,18500,2129506,8.65384e-05,0.41670612,190.21524,0.52572024,-99.0,0.007860508,100.0,6699.692268610001,9.949874,0.03976256,3.9762561,-41.479992,6253.5103,21.938047,156.08,8.65384e-07,0.7860508,-55.341324
-100.0,186,0.0031457606,[ 0.185  0.134  0.076 ... -0.322 -0.248 -0.365],2.2243793,-99.0,100,,,-100.005035,18600,2144509,0.0005494351,0.31457606,178.16425,0.56127983,-99.0,0.0057060686,100.0,6743.991006612778,9.949874,0.04440579,4.440579,-31.121527,3298.6453,23.30892,150.03,5.4943507e-06,0.5706069,-44.536587
-100.0,187,0.003500934,[ 0.186  0.134  0.076 ... -0.32  -0.247 -0.366],2.2246811,-99.0,100,,,-100.005035,18700,2160371,0.00030303633,0.3500934,78.1153,1.2801589,-99.0,0.00669368,100.0,6791.93751168251,9.949874,0.052924078,5.292408,-34.95425,4529.379,21.479376,158.62,3.0303631e-06,0.66936797,-43.837063
-100.0,188,0.0031452826,[ 0.186  0.134  0.076 ... -0.32  -0.249 -0.364],2.236329,-100.0,100,100.0,-100.0,-101.005035,18800,2174994,2.7465505e-05,0.31452826,146.76141,0.681378,-100.0,0.00483549,100.0,6835.2956829071045,,0.029082736,2.9082737,-31.452826,2361.815,29.730639,146.23,2.7465504e-07,0.48354906,-43.62837
-100.0,189,0.0035681135,[ 0.185  0.134  0.076 ... -0.323 -0.237 -0.365],2.2303972,-98.0,100,,,-99.005035,18900,2189193,0.00038695207,0.35681134,96.38148,1.0375438,-98.0,0.005995762,100.0,6874.574877500534,14.0,0.027290763,2.7290764,-34.711185,3610.4097,26.152994,141.99,3.8695207e-06,0.5995762,-44.57805
-100.0,190,0.0047963015,[ 0.185  0.134  0.075 ... -0.322 -0.25  -0.358],2.2471273,-97.0,100,,,-98.005035,19000,2205125,0.002202767,0.47963017,64.7511,1.5443753,-97.0,0.009327804,100.0,6919.91580080986,17.058722,0.06848982,6.848982,-47.231888,8831.806,20.910828,159.32,2.2027669e-05,0.93278044,-55.319233
-100.0,191,0.003588705,[ 0.185  0.134  0.075 ... -0.32  -0.239 -0.352],2.2492368,-100.0,100,100.0,-100.0,-101.005035,19100,2220792,0.00015305025,0.35887054,136.9237,0.73033375,-100.0,0.0054881093,100.0,6961.701832771301,,0.02993336,2.993336,-35.88705,3042.358,29.952005,156.67,1.5305025e-06,0.54881096,-47.647438
-100.0,192,0.0039889403,[ 0.185  0.134  0.076 ... -0.321 -0.24  -0.349],2.2370856,-100.0,100,100.0,-100.0,-101.005035,19200,2236233,0.0017583901,0.39889407,78.00668,1.2819414,-100.0,0.007395993,100.0,7002.883606672287,,0.044720937,4.4720936,-39.88941,5525.3237,22.5338,154.41,1.7583901e-05,0.7395993,-48.76604
-100.0,193,0.0019847616,[ 0.185  0.134  0.075 ... -0.325 -0.267 -0.334],2.2400057,-100.0,100,100.0,-100.0,-101.005035,19300,2251200,0.00033410633,0.19847618,161.46576,0.61932635,-100.0,0.0032442198,100.0,7049.762899398804,,0.02474661,2.474661,-19.847618,1063.1277,27.234606,149.67,3.3410631e-06,0.324422,-32.618553
-100.0,194,0.0067454423,[ 0.185  0.134  0.075 ... -0.324 -0.268 -0.33 ],2.2370322,-99.0,100,,,-100.005035,19400,2266325,0.00583997,0.6745442,10.013667,9.986352,-99.0,0.007872959,100.0,7090.126141548157,9.949874,0.04427805,4.4278054,-67.38169,6270.329,42.33262,151.25,5.83997e-05,0.7872958,-70.56207
-100.0,195,0.0033322505,[ 0.185  0.134  0.075 ... -0.327 -0.272 -0.329],2.2255275,-99.0,100,,,-100.005035,19500,2281243,2.6439528e-05,0.3332251,138.17339,0.72372836,-99.0,0.006382045,100.0,7128.450063943863,9.949874,0.043035254,4.3035254,-33.16438,4122.285,21.421871,149.18,2.6439528e-07,0.63820446,-44.978313
-100.0,196,0.0033947872,[ 0.185  0.134  0.075 ... -0.327 -0.281 -0.331],2.2167416,-99.0,100,100.0,,-100.005035,19600,2297022,0.0005705982,0.33947873,87.28747,1.1456398,-99.0,0.0070458236,100.0,7171.806199789047,9.949874,0.048575178,4.8575177,-33.937077,5015.237,18.8408,157.79,5.7059815e-06,0.70458233,-43.32692
-100.0,197,0.0038532594,[ 0.184  0.134  0.074 ... -0.328 -0.285 -0.336],2.2131617,-100.0,100,100.0,-100.0,-101.005035,19700,2310665,0.00015160916,0.38532597,141.60583,0.7061856,-100.0,0.0073369867,100.0,7209.836177110672,,0.038549192,3.8549194,-38.532597,5437.5127,21.618856,136.43,1.5160915e-06,0.7336987,-50.49237
-100.0,198,0.0041481485,[ 0.184  0.134  0.074 ... -0.328 -0.288 -0.337],2.2262888,-100.0,100,100.0,-100.0,-101.005035,19800,2324075,0.00046027705,0.4148148,155.90367,0.64142174,-100.0,0.0069174627,100.0,7252.302507400513,,0.037365463,3.7365463,-41.48148,4833.464,26.44874,134.1,4.6027703e-06,0.6917463,-54.03052
-100.0,199,0.002866451,[ 0.184  0.134  0.074 ... -0.328 -0.28  -0.332],2.2411397,-99.0,100,,,-100.005035,19900,2337510,0.0012954852,0.28664505,112.19014,0.89134395,-99.0,0.0066449507,100.0,7289.608998537064,9.949874,0.056162328,5.616233,-28.244226,4466.4565,15.688828,134.35,1.2954852e-05,0.66449505,-38.889572
-100.0,200,0.0030721137,[ 0.184  0.134  0.073 ... -0.33  -0.267 -0.33 ],2.245134,-100.0,100,100.0,-100.0,-101.005035,20000,2349580,0.0003166219,0.30721137,257.05173,0.38902676,-100.0,0.006118701,100.0,7325.621066331863,,0.033716563,3.3716564,-30.721138,3781.6667,20.13356,120.7,3.1662191e-06,0.61187,-46.83474
-100.0,201,0.002775415,[ 0.184  0.134  0.073 ... -0.331 -0.259 -0.334],2.2155454,-99.0,100,,,-100.005035,20100,2360082,0.0004605091,0.2775415,175.98553,0.56822854,-99.0,0.0055447775,100.0,7361.335599899292,9.949874,0.042144913,4.2144914,-27.436615,3113.0278,20.03493,105.02,4.605091e-06,0.55447775,-40.7694
-100.0,202,0.0027862794,[ 0.184  0.134  0.073 ... -0.33  -0.276 -0.346],2.2068136,-100.0,100,100.0,-100.0,-101.005035,20200,2372773,0.00016135602,0.27862793,199.3062,0.5017405,-100.0,0.004626022,100.0,7404.419400215149,,0.026086027,2.6086028,-27.862793,2161.6248,26.62016,126.91,1.6135601e-06,0.46260226,-42.0515
-100.0,203,0.0041176192,[ 0.184  0.134  0.073 ... -0.33  -0.28  -0.351],2.190653,-100.0,100,100.0,-100.0,-101.005035,20300,2384791,0.0013531643,0.41176194,43.1269,2.3187385,-100.0,0.0062808725,100.0,7443.66704916954,,0.039483834,3.9483836,-41.176193,3984.7834,30.05947,120.18,1.3531643e-05,0.6280872,-47.776386
-100.0,204,0.0033208656,[ 0.184  0.134  0.073 ... -0.33  -0.292 -0.355],2.2014043,-100.0,100,100.0,-100.0,-101.005035,20400,2398838,0.0005463515,0.33208656,126.73702,0.78903544,-100.0,0.006396891,100.0,7485.830419063568,,0.04172318,4.172318,-33.208656,4133.355,21.229057,140.47,5.4635148e-06,0.6396891,-44.523125
-100.0,205,0.0028426412,[ 0.185  0.134  0.073 ... -0.33  -0.275 -0.361],2.1805906,-100.0,100,100.0,-100.0,-101.005035,20500,2412244,0.00024207534,0.2842641,121.93277,0.8201241,-100.0,0.005016851,100.0,7520.025517940521,,0.034860607,3.4860606,-28.426409,2542.302,24.303019,134.06,2.4207534e-06,0.5016851,-39.524353
-100.0,206,0.0029058072,[ 0.185  0.134  0.073 ... -0.33  -0.288 -0.369],2.1923826,-100.0,100,100.0,-100.0,-101.005035,20600,2427103,0.00060983404,0.29058072,207.00253,0.48308587,-100.0,0.0043692715,100.0,7561.231728076935,,0.022865536,2.2865536,-29.058073,1928.3368,30.66623,148.59,6.0983402e-06,0.43692717,-43.51814
-100.0,207,0.004098883,[ 0.185  0.134  0.074 ... -0.328 -0.274 -0.371],2.2087634,-100.0,100,100.0,-100.0,-101.005035,20700,2442352,0.00020671688,0.40988836,84.194916,1.1877202,-100.0,0.007259756,100.0,7607.264957904816,,0.050450683,5.0450683,-40.988834,5323.642,24.172176,152.49,2.0671687e-06,0.7259756,-50.21084
-100.0,208,0.004766545,[ 0.185  0.134  0.075 ... -0.328 -0.27  -0.359],2.2165656,-100.0,100,100.0,-100.0,-101.005035,20800,2457480,0.0008763188,0.47665447,97.935394,1.0210813,-100.0,0.0063948967,100.0,7645.686451673508,,0.03953787,3.9537868,-47.665447,4130.7783,35.714962,151.28,8.763188e-06,0.63948965,-57.611534
-100.0,209,0.0031587281,[ 0.185  0.134  0.075 ... -0.328 -0.266 -0.355],2.212832,-99.0,100,100.0,,-100.005035,20900,2472921,0.00042116386,0.31587285,79.17194,1.2630737,-99.0,0.0045767985,100.0,7689.578840017319,9.949874,0.022666628,2.2666628,-31.563583,2117.3223,32.26412,154.41,4.2116385e-06,0.45767984,-40.50627
-100.0,210,0.0030431207,[ 0.185  0.134  0.075 ... -0.327 -0.254 -0.371],2.207046,-100.0,100,100.0,-100.0,-101.005035,21000,2487293,0.00022725157,0.3043121,91.802986,1.0892892,-100.0,0.004923851,100.0,7729.303540945053,,0.036609784,3.6609786,-30.431211,2448.9207,27.639498,143.72,2.2725158e-06,0.49238518,-40.060867
-100.0,211,0.0038035137,[ 0.185  0.134  0.075 ... -0.325 -0.27  -0.361],2.2165759,-100.0,100,100.0,-100.0,-101.005035,21100,2502682,6.163353e-05,0.3803513,174.54434,0.5729203,-100.0,0.0068082754,100.0,7775.391569852829,,0.037309825,3.7309825,-38.03513,4682.0835,23.786367,153.89,6.163353e-07,0.6808276,-51.31321
-100.0,212,0.004155423,[ 0.185  0.134  0.075 ... -0.323 -0.255 -0.366],2.2292228,-98.0,100,,,-99.005035,21200,2519003,7.396574e-05,0.4155423,130.02376,0.76909024,-98.0,0.006442304,100.0,7819.459982633591,14.0,0.04024768,4.024768,-41.348896,4207.315,29.381145,163.21,7.3965737e-07,0.6442304,-52.809135
-100.0,213,0.0034780041,[ 0.186  0.134  0.075 ... -0.325 -0.247 -0.362],2.2255285,-100.0,100,100.0,-100.0,-101.005035,21300,2534037,0.00057582994,0.34780043,116.765656,0.8564162,-100.0,0.0057028313,100.0,7863.335702419281,,0.024257429,2.4257429,-34.780037,3285.0798,27.110804,150.34,5.7582993e-06,0.5702831,-45.64029
-100.0,214,0.0034836659,[ 0.185  0.134  0.075 ... -0.326 -0.244 -0.369],2.2253532,-99.0,100,,,-100.005035,21400,2549517,0.0034371377,0.34836656,73.824135,1.3545705,-99.0,0.0044553415,100.0,7911.101573467255,9.949874,0.020238198,2.02382,-34.80613,2007.1112,37.941372,154.8,3.4371376e-05,0.44553417,-43.441513
-100.0,215,0.004123247,[ 0.185  0.134  0.075 ... -0.325 -0.239 -0.374],2.2190373,-99.0,100,,,-100.005035,21500,2564483,0.0002675914,0.41232473,78.09922,1.2804226,-99.0,0.007276177,100.0,7954.3192486763,9.949874,0.045749824,4.5749826,-41.20473,5349.985,24.306856,149.66,2.6759137e-06,0.7276177,-50.086628
-100.0,216,0.0043045697,[ 0.185  0.134  0.076 ... -0.324 -0.248 -0.371],2.2040324,-97.0,100,,,-98.005035,21600,2579295,0.00024254282,0.43045697,73.46304,1.3612287,-97.0,0.008144951,100.0,7997.14368391037,17.058722,0.057493705,5.7493706,-41.15745,6557.78,21.832706,148.12,2.4254282e-06,0.81449515,-49.77169
-100.0,217,0.0040944545,[ 0.185  0.134  0.076 ... -0.323 -0.258 -0.376],2.222927,-99.0,100,,,-100.005035,21700,2594586,0.00045144424,0.4094454,81.77033,1.2229375,-99.0,0.0073249056,100.0,8035.025454759598,9.949874,0.06029869,6.029869,-40.885128,5424.1753,23.806932,152.91,4.5144425e-06,0.73249054,-49.973377
-100.0,218,0.006782778,[ 0.186  0.134  0.076 ... -0.324 -0.248 -0.367],2.211209,-97.0,100,,,-98.005035,21800,2609500,0.002024469,0.67827773,19.49861,5.128571,-97.0,0.006746498,100.0,8071.424197912216,17.058722,0.027685199,2.7685199,-64.02682,4364.603,50.26815,149.14,2.024469e-05,0.6746497,-68.46478
-100.0,219,0.0057569314,[ 0.185  0.134  0.076 ... -0.325 -0.26  -0.366],2.2100196,-99.0,100,,,-100.005035,21900,2623903,0.003226705,0.5756931,57.115902,1.7508259,-99.0,0.006690577,100.0,8112.743622779846,9.949874,0.040054183,4.0054183,-56.6095,4539.242,42.541286,144.03,3.226705e-05,0.6690577,-64.20508
-100.0,220,0.0072871996,[ 0.185  0.134  0.075 ... -0.326 -0.266 -0.362],2.1895254,-98.0,100,,,-99.005035,22000,2638010,0.00013287703,0.72871995,56.93103,1.7565113,-98.0,0.009741923,100.0,8152.352965354919,14.0,0.047697682,4.769768,-64.87718,7350.1274,35.878567,141.07,1.3287703e-06,0.9741923,-72.46046
-100.0,221,0.004388477,[ 0.185  0.135  0.076 ... -0.327 -0.27  -0.378],2.1794121,-100.0,100,100.0,-100.0,-101.005035,22100,2653479,0.00031580467,0.43884772,68.62963,1.4570966,-100.0,0.0058783274,100.0,8192.455291748047,,0.028037066,2.8037066,-43.884773,3490.3772,35.78794,154.69,3.1580466e-06,0.5878328,-52.210808
-100.0,222,0.0031145168,[ 0.185  0.135  0.076 ... -0.328 -0.277 -0.382],2.173146,-99.0,100,100.0,,-100.005035,22200,2668651,0.0015623607,0.31145167,88.69943,1.1274029,-99.0,0.005637105,100.0,8234.171303033829,9.949874,0.03863236,3.863236,-31.106672,3212.0647,23.386871,151.72,1.5623606e-05,0.5637105,-40.572155
-100.0,223,0.003889251,[ 0.185  0.135  0.077 ... -0.326 -0.281 -0.383],2.190721,-98.0,100,,,-99.005035,22300,2683405,0.0007120458,0.38892514,56.665016,1.7647573,-98.0,0.0067657717,100.0,8275.094673871994,14.0,0.04132539,4.1325393,-35.17699,4142.328,24.837093,147.54,7.120458e-06,0.6765772,-42.74253
-100.0,224,0.0037556696,[ 0.186  0.135  0.077 ... -0.326 -0.258 -0.389],2.2263293,-98.0,100,,,-99.005035,22400,2698244,0.0015913183,0.37556702,74.64126,1.3397416,-98.0,0.00548407,100.0,8319.275758743286,14.0,0.030435242,3.0435243,-35.615814,2803.5486,31.926283,148.39,1.5913183e-05,0.548407,-44.298855
-100.0,225,0.003091913,[ 0.186  0.135  0.077 ... -0.327 -0.242 -0.37 ],2.2287858,-99.0,100,,,-100.005035,22500,2712846,0.0005440624,0.30919132,266.65622,0.3750147,-99.0,0.005056023,100.0,8365.61582827568,9.949874,0.027633093,2.7633095,-30.723505,2590.4734,27.218193,146.02,5.440624e-06,0.5056023,-47.135384
-100.0,226,0.0033537254,[ 0.186  0.135  0.078 ... -0.329 -0.24  -0.369],2.2126727,-97.0,100,,,-98.005035,22600,2727251,0.00071872014,0.33537254,73.26377,1.3649311,-97.0,0.005042351,100.0,8405.041002035141,17.058722,0.026278473,2.6278474,-33.236343,2584.2454,30.66982,144.05,7.1872014e-06,0.5042351,-41.83889
-100.0,227,0.004068026,[ 0.185  0.135  0.076 ... -0.334 -0.251 -0.374],2.2034152,-99.0,100,,,-100.005035,22700,2741592,0.0028410591,0.40680262,50.91893,1.9639062,-99.0,0.0046024458,100.0,8446.941841602325,9.949874,0.020300835,2.0300837,-40.403194,2154.586,43.859657,143.41,2.841059e-05,0.46024463,-47.574894
