Iteration,TimestepsSoFar,Weights,EpRewMean,TimeElapsed,MaxIW,InitialReturnStd,ReturnMeanIW,J_sample_variance,EmpiricalD2,MeanEntropy,MeanIWNorm,StdIWNorm,InitialReturnMin,EpisodesSoFar,ESSRenyi,MaxIWNorm,Bound,ESSClassic,MinIWNorm,EpLenMean,MeanIW,StdIW,MinIW,InitialBound,EpThisIter,ReturnStepMaxmin,InitialReturnMax,InitialReturnMean,ReturnStepMax
217,7875866,[ 0.18  -0.097 -0.139 ... -0.411 -1.066 -0.1  ],25.035322212787555,20257.04414486885,2375.5686,14.647342,2219.9526,238499820.0,413503.28,1.6607523,0.4118367,2.8869195,17.975945,21700,0.00024183605,23.755686,1656.063,1.994487,2.491758e-10,474.77,41.183666,288.69196,2.4917579e-08,50.83802,100,,87.25137,51.71493,100.0
218,7923228,[ 0.18  -0.096 -0.136 ... -0.41  -1.071 -0.106],36.364585313216665,20393.537323236465,707.44226,13.845967,586.44446,31155642.0,217.59184,1.6387497,0.076270655,0.70342904,13.898786,21800,0.45957604,7.0744224,573.32544,1.1619793,2.6879554e-05,473.62,7.6270666,70.3429,0.0026879555,48.719692,100,,88.490776,49.609062,100.0
219,7970493,[ 0.18  -0.096 -0.136 ... -0.41  -1.093 -0.106],29.0162991193275,20526.42810153961,122864.66,14.46579,38620.47,149139620000.0,61147470.0,1.6481463,12.286843,122.24875,19.478237,21900,1.6353906e-06,1228.6465,32052.27,1.0000618,9.704803e-10,472.65,1228.6846,12224.874,9.704803e-08,47.87229,100,,83.57466,48.71225,100.0
220,8017154,[ 0.18  -0.096 -0.135 ... -0.411 -1.087 -0.103],30.223610355947486,20650.732372522354,7202.4766,14.136985,2364.2644,528052700.0,224009.64,1.6500031,0.73512816,7.166035,15.430245,22000,0.00044640937,72.024765,1926.9423,1.0414103,3.5789125e-09,466.61,73.512825,716.6035,3.5789125e-07,46.91271,100,,91.93603,47.8367,100.0
221,8064590,[ 0.179 -0.096 -0.134 ... -0.409 -1.089 -0.098],40.24120128369252,20779.686351537704,756.0533,13.485066,441.68512,15074594.0,4952.9863,1.6285378,0.08742246,0.75607795,18.314081,22100,0.02018984,7.5605326,378.77786,1.3193045,6.381477e-07,474.36,8.742246,75.6078,6.381477e-05,45.62307,100,,88.937485,46.51693,100.0
222,8110832,[ 0.179 -0.096 -0.134 ... -0.407 -1.101 -0.109],20.167980506887314,20889.96014857292,108436.78,15.412087,68912.92,474003830000.0,140485870.0,1.6428931,10.85546,107.89208,6.8348236,22200,7.1181535e-07,1084.3678,59271.754,1.0021735,2.867733e-10,462.42,1085.5459,10789.208,2.867733e-08,45.294216,100,,80.93399,46.10763,100.0
223,8157863,[ 0.179 -0.096 -0.135 ... -0.409 -1.085 -0.11 ],3.197017807031396,21040.7999420166,693.9341,14.1972685,598.1569,25869490.0,8064.2583,1.6383728,0.09029586,0.70026535,24.171799,22300,0.012400396,6.9393406,524.33545,1.6354928,1.8047567e-07,470.31,9.029584,70.026535,1.8047567e-05,47.27028,100,72.379135,81.79335,48.092335,100.0
224,8205014,[ 0.177 -0.096 -0.133 ... -0.409 -1.089 -0.111],31.326391446327296,21177.284147024155,14254.269,14.558339,11514.878,13224149000.0,950386.56,1.6093948,1.4284275,14.182526,16.21218,22400,0.000105220344,142.54268,10641.082,1.0042138,7.885751e-10,471.51,142.84277,1418.2523,7.885751e-08,47.83751,100,72.43746,89.182014,48.733818,100.0
225,8251320,[ 0.175 -0.095 -0.13  ... -0.411 -1.111 -0.118],12.875590317187761,21317.412535190582,2277.5107,15.280522,1031.2103,102369590.0,18077.457,1.606469,0.23147364,2.2657409,0.08037114,22500,0.0055317516,22.775106,908.81537,1.0329359,9.996471e-07,463.06,23.147367,226.5741,9.996471e-05,47.92456,100,69.587845,90.575874,48.834877,100.0
226,8298807,[ 0.175 -0.095 -0.13  ... -0.41  -1.111 -0.121],32.72697049900957,21451.899614572525,2122.4653,14.532306,1154.5117,124592000.0,64493.035,1.6207004,0.22101504,2.1112955,11.867978,22600,0.001550555,21.224653,928.97864,1.0839573,1.8312509e-08,474.87,22.101501,211.12956,1.831251e-06,51.57515,100,,88.36319,52.463245,100.0
227,8345645,[ 0.174 -0.095 -0.129 ... -0.41  -1.108 -0.109],17.419632397127092,21577.44710946083,36316.3,14.996354,24940.105,61632635000.0,35644816.0,1.6227311,3.650885,36.132553,14.698627,22700,2.8054571e-06,363.163,20007.812,1.0106195,6.143925e-10,468.38,365.08856,3613.2554,6.143925e-08,48.5387,100,76.02652,82.19933,49.364834,100.0
228,8393434,[ 0.175 -0.095 -0.13  ... -0.41  -1.1   -0.115],21.958759660542338,21718.476239442825,1078.6023,15.89485,435.56693,13478993.0,3008.1675,1.6171117,0.119252205,1.0729314,19.401924,22800,0.03324283,10.786023,389.52307,1.2202722,1.4326133e-07,477.89,11.92522,107.29315,1.4326133e-05,48.53675,100,67.97102,83.5292,49.376244,100.0
229,8442143,[ 0.175 -0.095 -0.131 ... -0.411 -1.1   -0.121],40.56860128412082,21851.82112622261,10350.342,14.130339,7133.6655,4839200300.0,59813.13,1.6143336,1.07219,10.297908,22.182873,22900,0.0016718737,103.50342,6911.796,1.0724152,4.055414e-08,487.09,107.219,1029.7908,4.055414e-06,52.04355,100,64.95893,90.26464,52.95074,100.0
230,8489313,[ 0.176 -0.095 -0.132 ... -0.411 -1.091 -0.132],18.38727586280342,21992.808190107346,27017.545,15.168131,19594.514,38349550000.0,1300208.1,1.6054935,2.704074,26.881884,13.6586685,23000,7.6910765e-05,270.17545,18567.682,1.0017177,8.4191846e-08,471.7,270.40738,2688.188,8.419185e-06,50.83726,100,,89.600464,51.73778,100.0
231,8537438,[ 0.174 -0.095 -0.13  ... -0.411 -1.098 -0.134],19.087640829905197,22148.080348730087,21739.953,14.176029,15508.177,23933741000.0,760541.94,1.6083176,2.1810625,21.630293,17.794382,23100,0.00013148518,217.39952,14767.856,1.0065095,1.6320969e-07,481.25,218.10623,2163.0295,1.632097e-05,49.98329,100,,84.46483,50.83219,100.0
232,8585396,[ 0.174 -0.095 -0.132 ... -0.411 -1.086 -0.143],35.62212776901175,22294.820357084274,63981.605,14.406894,41083.062,168602630000.0,8267812.5,1.5937297,6.402352,63.660473,13.128038,23200,1.2095098e-05,639.81604,38368.305,1.0013106,2.4687772e-09,479.58,640.2352,6366.048,2.4687773e-07,52.566864,100,,93.94063,53.511005,100.0
233,8633888,[ 0.175 -0.095 -0.133 ... -0.41  -1.098 -0.147],45.05595095090108,22424.452598571777,63667.41,15.08001,48813.508,237790860000.0,4286241.5,1.5967798,6.374374,63.347527,17.297384,23300,2.3330464e-05,636.6741,47087.934,1.0023985,1.3391432e-10,484.92,637.43744,6334.753,1.3391433e-08,47.10532,100,,82.93017,47.938797,100.0
234,8682386,[ 0.174 -0.095 -0.131 ... -0.412 -1.093 -0.147],31.30531106096606,22533.656297445297,3110.9653,14.407006,2217.8005,470297920.0,110390.82,1.5811318,0.3193908,3.0946605,18.815447,23400,0.00090587244,31.109653,1945.0452,1.0539433,4.4636494e-08,484.98,31.93908,309.46606,4.4636495e-06,50.288258,100,70.729095,81.681625,51.109188,100.0
235,8730882,[ 0.174 -0.095 -0.132 ... -0.411 -1.093 -0.163],46.379288356628265,22668.394149780273,2512.6973,14.022782,2613.9446,448471460.0,34602.29,1.5572063,0.35487357,2.6476045,16.746151,23500,0.0028899822,25.126972,2460.1787,1.764851,1.7812334e-09,484.96,35.487362,264.76047,1.7812334e-07,47.62986,100,73.45472,82.24793,48.456486,100.0
236,8779754,[ 0.174 -0.095 -0.132 ... -0.411 -1.108 -0.172],61.634142018528586,22799.740228176117,574.4772,15.265322,416.72208,13076917.0,2348.281,1.5719602,0.068327375,0.571232,13.997765,23600,0.04258434,5.7447715,375.75504,1.4105703,1.1611535e-06,488.72,6.832738,57.1232,0.000116115356,48.51031,100,,84.115715,49.35571,100.0
237,8828175,[ 0.173 -0.094 -0.13  ... -0.41  -1.092 -0.174],44.18054091805245,22937.352266550064,56608.824,13.362331,37509.426,140603980000.0,9408550.0,1.5572845,5.663103,56.32485,19.442795,23700,1.0628631e-05,566.08826,35087.53,1.0007845,2.5918818e-09,484.21,566.3103,5632.485,2.591882e-07,48.61674,100,71.297325,78.561874,49.406315,100.0
238,8877147,[ 0.172 -0.094 -0.13  ... -0.409 -1.1   -0.181],36.57299192963165,23057.117340564728,19963.977,13.539827,13146.614,16498803000.0,1873554.1,1.536776,2.0317621,19.863125,18.114407,23800,5.3374493e-05,199.63976,11944.126,1.035453,1.2561763e-09,489.72,203.17625,1986.3126,1.2561763e-07,48.216896,100,74.52743,87.41083,49.095406,100.0
239,8926078,[ 0.172 -0.094 -0.129 ... -0.411 -1.112 -0.189],57.02941638518161,23186.472083330154,887.37244,12.410131,644.4212,37407610.0,11975.59,1.541411,0.096384056,0.8828823,25.445143,23900,0.008350319,8.873724,557.9937,1.1777679,1.4909206e-08,489.31,9.638408,88.28822,1.4909207e-06,50.24493,100,,78.58164,51.034702,100.0
240,8974121,[ 0.171 -0.094 -0.127 ... -0.411 -1.109 -0.187],66.86202412983728,23308.844307661057,3151.6704,12.42468,1905.5116,351514720.0,49526.395,1.549784,0.32062936,3.135375,18.295256,24000,0.0020191253,31.516703,1716.0853,1.0349265,4.227394e-09,480.43,32.062935,313.5375,4.2273942e-07,50.026966,100,,84.69143,50.878155,100.0
241,9022624,[ 0.171 -0.093 -0.126 ... -0.412 -1.108 -0.18 ],51.57708793637709,23439.46319770813,515.4577,14.644624,472.71295,13751675.0,3250.936,1.5432812,0.0751957,0.53606623,24.263311,24100,0.030760372,5.154577,425.1775,1.9296873,1.2874475e-06,485.03,7.5195713,53.60663,0.00012874475,52.49318,100,,82.95281,53.326885,100.0
242,9072072,[ 0.169 -0.093 -0.125 ... -0.412 -1.104 -0.191],46.368084244985766,23573.57673382759,6760.6826,12.82552,2503.1226,605669800.0,231214.06,1.5396429,0.68457437,6.7260466,20.843357,24200,0.00043249966,67.60683,2083.972,1.0252875,1.2484248e-08,494.48,68.45743,672.60474,1.2484248e-06,48.50478,100,73.024826,86.73226,49.37648,100.0
243,9120646,[ 0.17  -0.093 -0.126 ... -0.415 -1.12  -0.178],31.900138217316794,23715.37466955185,33806.926,13.818907,12323.661,14993820000.0,17107700.0,1.5157105,3.3935359,33.636288,21.460752,24300,5.845321e-06,338.06924,8911.676,1.0076056,2.3565776e-09,485.74,339.35355,3363.6284,2.3565777e-07,50.26508,100,,82.0784,51.090004,100.0
244,9169742,[ 0.171 -0.094 -0.127 ... -0.414 -1.132 -0.19 ],63.37562566776792,23856.648196458817,103138.2,13.560309,56620.14,319570580000.0,374827100.0,1.5081308,10.327946,102.61987,10.443525,24400,2.6678967e-07,1031.382,41141.61,1.0027395,9.491425e-10,490.96,1032.7946,10261.987,9.4914256e-08,53.137726,100,72.09903,79.54849,53.937218,100.0
245,9218339,[ 0.171 -0.093 -0.125 ... -0.414 -1.142 -0.188],26.980568896579417,23995.523718357086,23369.164,13.177761,17829.936,31785420000.0,6198209.5,1.5136772,2.33724,23.251991,21.098373,24500,1.6133692e-05,233.69164,15852.148,1.000277,1.0273514e-08,485.97,233.724,2325.1992,1.0273513e-06,48.784023,100,70.497375,79.0431,49.578438,100.0
246,9267521,[ 0.17  -0.093 -0.124 ... -0.414 -1.144 -0.18 ],88.60652631500054,24141.744423866272,2135.934,14.223268,1137.1802,120237020.0,23124.465,1.5106378,0.2198291,2.1247358,30.309158,24600,0.0043244245,21.35934,998.7273,1.0590979,1.3685849e-07,491.82,21.982903,212.47359,1.3685849e-05,53.823917,100,,90.590744,54.734394,100.0
247,9316160,[ 0.17  -0.093 -0.123 ... -0.413 -1.145 -0.182],92.78370803416632,24267.526707410812,1048364.06,13.44405,553303.1,30610786000000.0,445711460.0,1.5020593,104.8416,1043.1085,22.73854,24700,2.243604e-07,10483.641,535628.06,1.0000992,5.169575e-12,486.39,10484.16,104310.86,5.169575e-10,53.23258,100,,83.30131,54.06979,100.0
248,9363535,[ 0.17  -0.093 -0.123 ... -0.412 -1.153 -0.183],69.64780239289433,24381.156299591064,2701.546,13.205787,1783.4221,303732450.0,10979.565,1.4951189,0.27858177,2.6873806,21.398989,24800,0.009107828,27.01546,1684.1543,1.0631757,4.3901935e-07,473.75,27.85818,268.73804,4.3901935e-05,51.308376,100,,94.26132,52.255737,100.0
249,9411433,[ 0.17  -0.093 -0.123 ... -0.413 -1.152 -0.19 ],56.46815721452951,24526.63624191284,2037.6036,13.012552,1643.9318,241975700.0,19917.393,1.4967293,0.21839014,2.0272403,18.886833,24900,0.0050207376,20.376036,1532.5186,1.1472142,5.5382273e-08,478.98,21.839016,202.72404,5.5382275e-06,51.86582,100,,78.548546,52.655273,100.0
250,9459755,[ 0.17  -0.093 -0.122 ... -0.415 -1.149 -0.192],51.59222807411701,24666.403264522552,817.2644,15.409609,564.1687,25996254.0,22579.398,1.4969647,0.09285018,0.8131577,17.562996,25000,0.004428816,8.172644,434.99756,1.2870345,1.0914115e-06,483.22,9.285018,81.31577,0.000109141154,50.4,100,,85.53167,51.259624,100.0
251,9508685,[ 0.17  -0.093 -0.124 ... -0.415 -1.153 -0.188],44.758559103310546,24819.725826978683,105.20682,11.627595,137.65723,421980.03,74.72976,1.5155208,0.025770707,0.11063175,21.94081,25100,1.338155,1.0520681,130.7348,5.146886,7.2614707e-06,489.3,2.5770707,11.063175,0.0007261471,49.734837,100,72.64606,79.67625,50.53561,100.0
252,9556989,[ 0.169 -0.093 -0.122 ... -0.414 -1.141 -0.182],34.7651226507675,24947.520263195038,1615.8911,13.836984,1549.5798,173017860.0,23653.096,1.5186552,0.2081747,1.6426288,19.307201,25200,0.0042277765,16.15891,1420.2258,1.5807278,4.6388524e-09,483.04,20.817469,164.26288,4.6388524e-07,49.08635,100,69.657845,83.68616,49.927433,100.0
253,9606020,[ 0.169 -0.093 -0.123 ... -0.414 -1.157 -0.162],50.79340304260408,25099.092244148254,2724.9553,14.539201,1490.7955,189040480.0,29588.412,1.5247352,0.29597762,2.712185,17.365005,25300,0.0033797014,27.249552,1344.1943,1.1768948,1.8227412e-08,490.31,29.597763,271.2185,1.8227413e-06,51.375977,100,70.940445,84.79966,52.22824,100.0
254,9655180,[ 0.168 -0.093 -0.122 ... -0.413 -1.157 -0.156],40.01932070484399,25245.281294345856,273.46655,11.798808,256.09018,2040503.4,496.64368,1.522461,0.050471786,0.2829532,17.233988,25400,0.2013516,2.7346654,237.95279,3.0836508,3.4845405e-06,491.6,5.0471787,28.295319,0.00034845405,48.55636,100,72.36934,80.97856,49.37022,100.0
255,9703403,[ 0.167 -0.092 -0.121 ... -0.414 -1.165 -0.151],48.67117136521244,25366.940110206604,42689.93,13.478501,27445.162,75206790000.0,1568751.9,1.5029348,4.2737346,42.47547,22.299814,25500,6.374494e-05,426.8993,26429.24,1.0022225,5.9796456e-08,482.23,427.37347,4247.547,5.9796457e-06,48.399357,100,74.00435,80.70512,49.210472,100.0
256,9752115,[ 0.167 -0.092 -0.12  ... -0.411 -1.164 -0.171],48.98794161413154,25494.268264055252,236042.03,15.135379,109681.39,1200429600000.0,5605558000.0,1.5098716,23.627493,234.85664,2.1797047,25600,1.7839438e-08,2360.4202,48034.44,1.0019737,5.9739595e-11,487.12,2362.7498,23485.664,5.97396e-09,50.295692,100,71.70659,81.92563,51.119076,100.0
257,9800567,[ 0.168 -0.093 -0.121 ... -0.412 -1.163 -0.165],39.64375220474118,25621.856167554855,106076.08,13.869151,56707.465,321426900000.0,232339410.0,1.515209,10.60975,105.54414,15.926452,25700,4.304048e-07,1060.7607,44610.562,1.0004042,3.0232288e-09,484.52,1060.9751,10554.415,3.023229e-07,47.98839,100,,78.96422,48.782017,100.0
258,9849033,[ 0.168 -0.093 -0.122 ... -0.411 -1.159 -0.163],28.803572925178557,25754.18029499054,2203.76,12.824681,1322.0405,168218340.0,17009.855,1.5003401,0.22545189,2.1922653,12.624271,25800,0.005878945,22.0376,1214.5829,1.0465323,8.168542e-09,484.66,22.545193,219.22655,8.1685425e-07,49.881706,100,71.25465,81.97934,50.70563,100.0
259,9897965,[ 0.17  -0.093 -0.123 ... -0.412 -1.16  -0.178],53.68862494589266,25890.85548567772,2841.209,13.276796,1167.892,126778780.0,15515.246,1.517181,0.29077023,2.8264387,16.419455,25900,0.0064452733,28.412088,1067.685,1.0472457,1.3303431e-09,489.32,29.077024,282.6439,1.330343e-07,50.297894,100,73.430725,80.04533,51.102386,100.0
260,9946513,[ 0.169 -0.093 -0.122 ... -0.411 -1.149 -0.172],23.881522927059315,26012.240351200104,35725.56,14.57223,25451.227,64535982000.0,125504880.0,1.5030146,3.5831628,35.545498,17.521877,26000,7.9678176e-07,357.25558,16171.1045,1.0059422,1.2484229e-11,485.48,358.31628,3554.5498,1.2484229e-09,49.931522,100,73.84908,82.42159,50.75989,100.0
261,9995223,[ 0.169 -0.093 -0.122 ... -0.412 -1.153 -0.182],15.208373335263204,26165.52327132225,7112.648,12.898129,3600.9844,1251973400.0,429512.88,1.4794667,0.72164565,7.076088,25.68462,26100,0.0002328219,71.12648,3083.039,1.0293616,5.7375615e-09,487.1,72.16457,707.6088,5.7375615e-07,49.572166,100,64.48665,78.63455,50.362473,100.0
262,10044191,[ 0.169 -0.093 -0.122 ... -0.413 -1.155 -0.203],21.64626368193668,26302.340207338333,12472.364,13.275857,9234.063,8515675000.0,5207147.0,1.46156,1.2482607,12.409743,12.865234,26200,1.9204374e-05,124.72364,7468.7695,1.0016431,2.8115849e-10,489.68,124.82607,1240.9744,2.811585e-08,49.53854,100,60.883686,76.97234,50.312145,100.0
263,10093577,[ 0.17  -0.093 -0.122 ... -0.413 -1.17  -0.206],30.04524800713209,26446.728978395462,719.49866,13.909234,418.66022,12934904.0,3265.1604,1.4638728,0.08349309,0.71588206,18.243973,26300,0.030626366,7.1949863,370.64767,1.3419937,7.032235e-07,493.86,8.34931,71.58821,7.0322356e-05,49.746803,100,74.23894,83.60263,50.58704,100.0
264,10142788,[ 0.169 -0.093 -0.122 ... -0.414 -1.175 -0.199],34.1490166996378,26585.58825492859,4681.8315,13.209519,2871.136,807347260.0,29474.822,1.4537646,0.47501358,4.6577387,23.703417,26400,0.0033927262,46.818314,2732.1372,1.029362,5.5737118e-08,492.11,47.501358,465.77393,5.573712e-06,49.15249,100,73.75918,80.556885,49.96212,100.0
265,10191495,[ 0.17  -0.093 -0.122 ... -0.415 -1.181 -0.203],42.33157931560797,26731.404799699783,24977.639,13.553533,15968.435,25429613000.0,6452137.0,1.4551004,2.5016356,24.85205,23.75758,26500,1.5498741e-05,249.77638,13744.972,1.0031021,9.674807e-10,487.07,250.16357,2485.2053,9.674807e-08,51.435932,100,,87.09549,52.311283,100.0
266,10239920,[ 0.17  -0.093 -0.122 ... -0.414 -1.179 -0.204],29.41382052889934,26859.192410707474,8677.015,14.892921,6878.103,4610254000.0,3658688.2,1.4730855,0.88313,8.632562,17.906815,26600,2.73322e-05,86.77014,5365.0576,1.035734,2.1070767e-07,484.25,88.31301,863.2563,2.1070768e-05,50.174088,100,69.04534,78.70583,50.965107,100.0
267,10287978,[ 0.171 -0.093 -0.122 ... -0.414 -1.163 -0.201],57.7763845840141,26988.5321931839,5155.056,14.727843,4140.0117,1609772200.0,3992196.2,1.480442,0.5314863,5.1293764,19.403305,26700,2.5048868e-05,51.55056,2349.001,1.0622268,1.7475893e-09,480.58,53.148636,512.9376,1.7475894e-07,51.656387,100,,89.1887,52.552773,100.0
268,10335879,[ 0.173 -0.094 -0.122 ... -0.415 -1.171 -0.186],24.505829204698237,27136.392226457596,15893.054,13.5352,11217.791,12568929000.0,232173.42,1.4681004,1.5906267,15.813255,10.266482,26800,0.00043071253,158.93053,10811.975,1.0016637,2.9122962e-08,479.01,159.06268,1581.3257,2.9122962e-06,49.45082,100,67.000244,83.799324,50.293034,100.0
269,10383513,[ 0.172 -0.094 -0.122 ... -0.415 -1.176 -0.194],49.55820926528807,27277.572494745255,2599.6597,12.83691,1083.2322,107130290.0,1210.5588,1.4502993,0.26777306,2.5859907,21.839512,26900,0.08260648,25.996595,1055.8458,1.0608351,9.739089e-08,476.34,26.777302,258.59912,9.739089e-06,51.439423,100,,78.31741,52.22655,100.0
270,10431251,[ 0.172 -0.094 -0.12  ... -0.415 -1.176 -0.212],55.486497607040135,27407.62030363083,6416.244,13.408794,5151.7607,2622638000.0,84180.02,1.4447567,0.64969194,6.383521,24.076984,27000,0.0011879303,64.16244,4911.201,1.0252241,1.1690747e-08,477.38,64.96919,638.3522,1.1690747e-06,50.433315,100,,82.49648,51.262436,100.0
271,10479210,[ 0.172 -0.094 -0.12  ... -0.415 -1.209 -0.184],50.056902242393456,27545.876145601273,2608.7021,14.6465025,1338.6178,155417380.0,17067.531,1.4547417,0.27704957,2.59444,17.459358,27100,0.0058590784,26.08702,1223.5247,1.1274662,1.3517403e-07,479.59,27.704964,259.44403,1.3517403e-05,51.334274,100,,87.65596,52.215256,100.0
272,10526550,[ 0.172 -0.094 -0.12  ... -0.416 -1.206 -0.177],49.74092319796827,27688.292155981064,7668.525,16.776434,4925.0312,2117115600.0,568206.06,1.4481369,0.8121719,7.63643,17.54503,27200,0.00017599249,76.68525,4189.636,1.1184851,4.4983361e-10,473.4,81.217186,763.643,4.4983363e-08,49.33013,100,,97.0701,50.30572,100.0
273,10573110,[ 0.172 -0.094 -0.12  ... -0.418 -1.205 -0.185],68.85141454445947,27829.488251447678,23575.395,13.379796,10474.316,10906607000.0,3976311.0,1.4398078,2.3631866,23.456673,19.176174,27300,2.5148938e-05,235.75394,8709.553,1.0047948,5.0373283e-09,465.6,236.3187,2345.6675,5.0373285e-07,50.982265,100,,88.05702,51.86727,100.0
274,10618669,[ 0.17  -0.093 -0.117 ... -0.417 -1.201 -0.197],77.13815668889137,27979.840236902237,45199.21,13.010799,22151.242,48815587000.0,19033.66,1.4327062,4.5304093,44.97161,22.653862,27400,0.00525385,451.9921,22040.678,1.0046452,6.5802803e-09,455.59,453.04086,4497.1606,6.5802806e-07,49.38723,100,,79.739395,50.188637,100.0
275,10664657,[ 0.17  -0.093 -0.117 ... -0.418 -1.201 -0.204],63.71829492022478,28096.292558193207,4502.937,15.0473,3458.7954,1124769200.0,48302.36,1.3980067,0.472956,4.481625,10.618111,27500,0.0020702921,45.02937,3255.0117,1.101439,4.2059445e-09,459.88,47.295605,448.16254,4.2059446e-07,49.70663,100,,92.257706,50.633854,100.0
276,10710117,[ 0.17  -0.093 -0.118 ... -0.42  -1.223 -0.217],60.11486423059121,28215.260311603546,2965.168,15.096268,2605.4253,567643140.0,74509.09,1.4141488,0.34086823,2.9710197,7.9565973,27600,0.001342118,29.651678,2378.5796,1.2992194,1.3603926e-08,454.6,34.086823,297.102,1.3603926e-06,50.36293,100,,82.68819,51.19398,100.0
277,10756290,[ 0.17  -0.093 -0.118 ... -0.421 -1.212 -0.212],35.89217064835651,28354.891223192215,17121.867,15.900723,10675.241,10879016000.0,1555352.8,1.4063421,1.741483,17.034729,1.8475113,27700,6.4294094e-05,171.21867,9512.083,1.0343145,6.769322e-10,461.73,174.14828,1703.473,6.769322e-08,49.509296,100,,92.79869,50.44195,100.0
278,10803910,[ 0.171 -0.094 -0.118 ... -0.421 -1.22  -0.211],69.73587601650381,28500.068153381348,43.881725,14.821116,125.35618,203767.33,36.96926,1.4009318,0.020367282,0.06511528,15.084292,27800,2.7049499,0.43881723,120.1936,8.911745,1.6989017e-05,476.2,2.0367284,6.5115285,0.0016989018,52.307404,100,,84.48182,53.15648,100.0
279,10851579,[ 0.171 -0.094 -0.119 ... -0.421 -1.225 -0.212],52.535261681311134,28609.742336034775,407.54092,14.896885,355.516,5323168.0,1893.74,1.3837619,0.072411954,0.45796916,6.4200115,27900,0.052805558,4.075409,319.726,2.439068,3.7799447e-07,476.69,7.2411957,45.796925,3.7799447e-05,50.416004,100,,81.831215,51.238438,100.0
280,10898222,[ 0.171 -0.094 -0.118 ... -0.42  -1.249 -0.205],76.29974169249317,28734.620312690735,41973.57,11.879376,28461.035,80712520000.0,7771328.0,1.3863453,4.206194,41.762344,27.091986,28000,1.2867814e-05,419.7357,26163.404,1.0042125,3.6593455e-09,466.43,420.61942,4176.234,3.6593457e-07,52.264366,100,,82.00685,53.08857,100.0
281,10946751,[ 0.17  -0.093 -0.117 ... -0.422 -1.243 -0.209],57.499154199577376,28887.992070674896,635.77905,12.77804,537.17847,15947640.0,4244.4907,1.3975524,0.09410271,0.6492118,24.075397,28100,0.023559952,6.3577905,487.9028,2.057791,5.774665e-07,485.29,9.410271,64.92118,5.7746653e-05,48.806156,100,,75.25533,49.5625,100.0
282,10995039,[ 0.171 -0.094 -0.117 ... -0.423 -1.241 -0.199],60.38406112299705,29030.484644174576,46092.004,15.7248955,26623.309,70803170000.0,541260.6,1.39214,4.612189,45.86066,9.635236,28200,0.00018475388,460.92004,26039.14,1.0012972,2.4677558e-09,482.88,461.2189,4586.0664,2.4677558e-07,48.90887,100,,79.004486,49.702896,100.0
283,11042208,[ 0.171 -0.094 -0.117 ... -0.421 -1.244 -0.202],83.79447358143774,29161.09217262268,4778.9917,14.155155,2190.5977,458374300.0,1047.8749,1.389189,0.48746163,4.754167,21.273125,28300,0.09543124,47.789917,2161.1758,1.0403752,1.6166083e-06,471.69,48.746162,475.41675,0.00016166084,50.6942,100,,90.43396,51.603096,100.0
284,11090470,[ 0.17  -0.093 -0.115 ... -0.421 -1.25  -0.198],77.56154405187318,29273.26508450508,512.94104,14.177461,445.0445,15672465.0,1423.3712,1.3876884,0.06012416,0.51027673,21.178303,28400,0.07025574,5.1294103,413.1936,1.3693002,7.902599e-10,482.62,6.012417,51.02768,7.9025995e-08,50.68285,100,,84.0002,51.52709,100.0
285,11136375,[ 0.17  -0.093 -0.114 ... -0.42  -1.252 -0.198],91.76603265633408,29396.03816127777,1297.7192,14.044378,567.16583,28899990.0,11207.845,1.3932084,0.13531372,1.2907186,24.947086,28500,0.008922322,12.977192,472.0612,1.08711,1.9509866e-07,459.05,13.531373,129.07187,1.9509867e-05,53.281143,100,,89.383675,54.17948,100.0
286,11184439,[ 0.17  -0.093 -0.114 ... -0.421 -1.252 -0.192],73.54422362614132,29503.126146554947,72.15835,12.5747175,112.180374,129442.555,56.45938,1.3890178,0.022771655,0.085742146,25.324245,28600,1.7711848,0.7215835,105.570915,6.5887003,2.0405727e-05,480.64,2.2771652,8.574215,0.0020405727,53.71687,100,,87.52162,54.596504,100.0
287,11230460,[ 0.17  -0.093 -0.114 ... -0.421 -1.257 -0.192],93.96933869934509,29628.79309821129,7283.743,12.89965,3800.2559,1161536400.0,2282075.0,1.3868072,0.8189485,7.2890415,25.681368,28700,4.3819768e-05,72.83743,2524.3013,1.2465925,4.81014e-08,460.21,81.89485,728.9041,4.81014e-06,50.940815,100,,84.040344,51.78545,100.0
288,11278208,[ 0.168 -0.092 -0.112 ... -0.42  -1.251 -0.2  ],75.38587119330995,29761.150644302368,27.575546,14.683328,101.443405,66809.65,21.328106,1.3812289,0.019467786,0.04740419,17.240583,28800,4.6886487,0.27575547,97.500824,14.431561,1.2469715e-05,477.48,1.9467785,4.7404184,0.0012469715,53.15938,100,,84.94189,54.013084,100.0
289,11324731,[ 0.169 -0.093 -0.113 ... -0.421 -1.265 -0.192],71.31732159234701,29878.92026758194,371.72763,13.028446,317.83932,8017669.0,12269.67,1.3724424,0.043436784,0.3695312,22.068024,28900,0.008150179,3.7172763,218.91025,1.3628674,1.2251647e-06,465.23,4.3436785,36.953114,0.00012251647,51.628197,100,,88.86384,52.521313,100.0
