StdIW,InitialReturnMax,MaxIW,InitialBound,ESSRenyi,MinIW,InitialReturnMean,StdIWNorm,Bound,MinIWNorm,Weights,J_sample_variance,MeanIW,MeanIWNorm,ReturnMeanIW,ESSClassic,MaxIWNorm,EpRewMean,MeanEntropy,EpThisIter,Iteration,TimestepsSoFar,EpisodesSoFar,ReturnStepMaxmin,EmpiricalD2,ReturnStepMax,InitialReturnStd,EpLenMean,TimeElapsed,InitialReturnMin
0.7535644,,4.00748,-97.005035,4.1603613,0.00017627538,-96.0,0.007535644,-55.711548,1.7627538e-06,[ 0.192 -0.108 -0.143 ... -0.411 -0.576  0.083],4587.48,0.56017923,0.0056017917,-50.784157,35.592037,0.0400748,-96.0,2.33469,100,62,585993,6200,,24.036375,100.0,19.595919,90.73,2054.6849076747894,-100.0
0.38512942,,2.0057628,-98.005035,0.59765756,0.00024245796,-97.0,0.0038512938,-36.128742,2.4245796e-06,[ 0.192 -0.108 -0.142 ... -0.413 -0.582  0.078],1502.838,0.23240736,0.0023240736,-23.128357,26.694551,0.020057628,-97.0,2.2959638,100,63,594843,6300,,167.3199,100.0,17.058722,88.5,2087.040219068527,-100.0
0.65122956,,5.3302155,-99.005035,0.624795,0.0016739598,-98.0,0.006512295,-40.299973,1.6739597e-05,[ 0.191 -0.108 -0.142 ... -0.409 -0.578  0.037],4292.418,0.27888897,0.0027888895,-27.585052,15.497572,0.053302154,-98.0,2.3053997,100,64,603380,6400,,160.05249,100.0,14.0,85.37,2118.0461342334747,-100.0
1.1720203,,9.066078,-100.005035,2.474675,0.0030652103,-99.0,0.011720204,-71.86479,3.0652103e-05,[ 0.191 -0.108 -0.142 ... -0.413 -0.578  0.045],6854.904,0.7454201,0.0074542,-65.47593,28.80091,0.09066078,-99.0,2.3007977,100,65,613114,6500,,40.409348,100.0,9.949874,97.34,2155.7754480838776,-100.0
0.5810689,,3.718029,-97.005035,1.1602784,0.00014207308,-96.0,0.005810689,-46.896126,1.4207308e-06,[ 0.192 -0.109 -0.142 ... -0.415 -0.58   0.043],3426.557,0.3780519,0.0037805194,-37.565704,29.740713,0.03718029,-96.0,2.275619,100,66,622444,6600,,86.18621,100.0,19.595919,93.3,2188.3261501789093,-100.0
0.7510505,,5.8917675,-100.005035,0.61392725,0.000573349,-99.0,0.0075105047,-48.434116,5.73349e-06,[ 0.192 -0.109 -0.142 ... -0.418 -0.581  0.019],5392.2334,0.37751335,0.0037751328,-35.60715,20.169504,0.058917675,-99.0,2.2764242,100,67,631573,6700,,162.88576,100.0,9.949874,91.29,2222.28134393692,-100.0
0.709817,,5.0111337,-98.005035,1.8119377,0.0010115526,-97.0,0.0070981695,-49.13446,1.01155265e-05,[ 0.192 -0.108 -0.142 ... -0.417 -0.578  0.017],5113.9727,0.42883313,0.0042883316,-41.668068,26.739521,0.050111335,-97.0,2.2536263,100,68,640653,6800,,55.189537,100.0,17.058722,90.8,2255.812698841095,-100.0
0.56716883,,3.5441391,-94.005035,2.3655262,0.0027441,-93.0,0.005671689,-46.462643,2.7441e-05,[ 0.192 -0.108 -0.142 ... -0.416 -0.581 -0.003],3324.707,0.41693988,0.004169399,-39.92805,35.082153,0.03544139,-93.0,2.238049,100,69,649230,6900,,42.27389,100.0,25.514702,85.77,2286.3562848567963,-100.0
0.8231337,,4.594369,-97.005035,1.6004398,0.00034253704,-96.0,0.008231337,-70.18358,3.4253703e-06,[ 0.192 -0.11  -0.142 ... -0.417 -0.591 -0.009],6957.4937,0.6412086,0.006412086,-62.239147,37.765167,0.04594369,-96.0,2.2470837,100,70,657732,7000,,62.482826,100.0,19.595919,85.02,2321.4681775569916,-100.0
0.59937084,,2.961719,-98.005035,1.9617202,0.0005916292,-97.0,0.005993708,-53.870213,5.9162917e-06,[ 0.192 -0.11  -0.141 ... -0.416 -0.582 -0.008],3662.0186,0.4825103,0.004825102,-46.69452,39.322968,0.02961719,-97.0,2.2267783,100,71,666214,7100,,50.97567,100.0,17.058722,84.82,2353.2873075008392,-100.0
0.65257686,,4.67472,-97.005035,0.88946146,0.00080422324,-96.0,0.006525769,-42.784843,8.042232e-06,[ 0.191 -0.11  -0.141 ... -0.417 -0.59  -0.021],4317.7905,0.32468677,0.0032468676,-32.12824,19.842999,0.046747196,-96.0,2.2089128,100,72,674618,7200,,112.42758,100.0,19.595919,84.04,2385.5071308612823,-100.0
0.72191197,-100.0,5.417444,-101.005035,0.7887687,0.00015431656,-100.0,0.00721912,-47.678364,1.5431656e-06,[ 0.191 -0.11  -0.141 ... -0.418 -0.578 -0.051],5264.211,0.36361983,0.0036361981,-36.361984,20.236328,0.05417444,-100.0,2.1991632,100,73,683436,7300,100.0,126.77988,100.0,,88.18,2418.0617337226868,-100.0
0.40713713,,2.3146875,-98.005035,0.6840025,0.00017026314,-97.0,0.0040713707,-39.913136,1.7026314e-06,[ 0.191 -0.111 -0.141 ... -0.415 -0.574 -0.065],1677.7501,0.28461316,0.0028461316,-27.760973,32.826603,0.023146875,-97.0,2.2004716,100,74,692305,7400,,146.19829,100.0,17.058722,88.69,2451.767513513565,-100.0
0.66070455,,5.0450664,-98.005035,0.8912535,0.00010709092,-97.0,0.0066070445,-39.27763,1.0709092e-06,[ 0.191 -0.111 -0.141 ... -0.416 -0.572 -0.065],3987.8062,0.31010056,0.0031010055,-28.631744,18.052122,0.050450664,-97.0,2.196234,100,75,700653,7500,,112.20152,100.0,17.058722,83.48,2485.7055258750916,-100.0
