InitialReturnMean,RewardCompression,EpisodesSoFar,EmpiricalD2,InitialBound,EpThisIter,ReturnStepMax,Iteration,TimeElapsed,InitialReturnStd,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,EpRewMean,ReturnMeanIW,Bound,StdIW,Weights,EpLenMean,MeanIW,MeanEntropy,MinIW,ESSRenyi,InitialReturnMin,MaxIW,ESSClassic
-100.0,0.99,19100,1.0,-101.005035,100,100.0,191,4801.680228710175,,100.0,1819784,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],94.79,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-95.0,0.98,19200,1.0,-51.00504,100,100.0,192,4827.38890171051,21.79449462890625,,1829239,,-95.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],94.55,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,19300,1.0,-101.005035,100,100.0,193,4855.897487163544,,100.0,1839121,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],98.82,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,19400,1.0,-51.00504,100,100.0,194,4875.329119920731,14.0,,1849369,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],102.48,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,19500,1.0,-101.005035,100,100.0,195,4895.6778264045715,,100.0,1858917,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],95.48,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,19600,1.0,-51.00504,100,100.0,196,4917.675653457642,9.949873924255371,,1868405,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],94.88,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,19700,1.0,-51.00504,100,100.0,197,4941.396456003189,9.949873924255371,,1877912,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],95.07,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,19800,1.0,-51.00504,100,100.0,198,4963.461363315582,14.0,,1887496,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],95.84,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,19900,1.0,-51.00504,100,100.0,199,4982.397093296051,9.949873924255371,,1897052,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],95.56,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,20000,1.0,-101.005035,100,100.0,200,5003.8134117126465,,100.0,1906323,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],92.71,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,20100,1.0,-51.00504,100,100.0,201,5027.8930723667145,9.949873924255371,,1916276,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],99.53,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,20200,1.0,-101.005035,100,100.0,202,5054.238549232483,,100.0,1925777,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],95.01,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,20300,1.0,-101.005035,100,100.0,203,5073.344654560089,,100.0,1935526,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],97.49,1.0,2.947049379348755,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,20400,18.638769149780273,-51.00504,100,100.0,204,5097.917507171631,14.0,,1945009,,-98.0,-4.868547439575195,-9.207561492919922,0.11677508536876212,[ 0.16  -0.225  0.049 ...  0.067 -0.003  0.112],94.83,0.21414603018009476,3.0060696601867676,0.09737094481133265,5.365160942077637,-100.0,0.3309211155488569,1.0
-97.0,0.98,20500,1.0,-51.00504,100,100.0,205,5148.3718984127045,17.0587215423584,,1954361,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],93.52,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,20600,1.0,-51.00504,100,100.0,206,5174.735908031464,9.949873924255371,,1963761,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],94.0,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,20700,1.0,-101.005035,100,100.0,207,5206.752908229828,,100.0,1973350,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],95.89,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-96.0,0.98,20800,1.0,-51.00504,100,100.0,208,5232.1731107234955,19.595918655395508,,1982654,,-96.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],93.04,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,20900,1.0,-51.00504,100,100.0,209,5252.264618635178,14.0,,1991915,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],92.61,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-96.0,0.98,21000,1.0,-51.00504,100,100.0,210,5274.3896243572235,19.595918655395508,,2001394,,-96.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],94.79,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,21100,1.0,-51.00504,100,100.0,211,5295.032835245132,14.0,,2011093,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],96.99,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,21200,1.0,-51.00504,100,100.0,212,5318.336799860001,17.0587215423584,,2020508,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],94.15,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,21300,1.0,-51.00504,100,100.0,213,5340.556914567947,14.0,,2029804,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],92.96,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,21400,1.0,-51.00504,100,100.0,214,5362.401417732239,14.0,,2039514,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],97.1,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,21500,1.0,-51.00504,100,100.0,215,5384.155665874481,9.949873924255371,,2048649,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],91.35,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,21600,1.0,-51.00504,100,100.0,216,5403.849563360214,9.949873924255371,,2058074,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],94.25,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,21700,1.0,-51.00504,100,100.0,217,5422.704796791077,14.0,,2067387,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],93.13,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,21800,1.0,-51.00504,100,100.0,218,5444.932007789612,14.0,,2076815,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],94.28,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,21900,1.0,-51.00504,100,100.0,219,5466.563654661179,9.949873924255371,,2086307,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],94.92,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,22000,1.0,-51.00504,100,100.0,220,5491.1395173072815,9.949873924255371,,2095794,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],94.87,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,22100,1.0,-101.005035,100,100.0,221,5512.296095609665,,100.0,2104841,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],90.47,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,22200,1.0,-51.00504,100,100.0,222,5532.30482339859,9.949873924255371,,2114172,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],93.31,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,22300,1.0,-51.00504,100,100.0,223,5552.984026432037,9.949873924255371,,2123515,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],93.43,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,22400,1.0,-101.005035,100,100.0,224,5577.184821128845,,100.0,2132636,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],91.21,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,22500,1.0,-51.00504,100,100.0,225,5598.136952638626,14.0,,2141856,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],92.2,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,22600,1.0,-101.005035,100,100.0,226,5617.164110660553,,100.0,2151508,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],96.52,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,22700,1.0,-51.00504,100,100.0,227,5643.146123409271,14.0,,2161021,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],95.13,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,22800,1.0,-101.005035,100,100.0,228,5661.884703874588,,100.0,2170704,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],96.83,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,22900,1.0,-51.00504,100,100.0,229,5682.961443424225,9.949873924255371,,2180256,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],95.52,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,23000,1.0,-51.00504,100,100.0,230,5697.825322628021,9.949873924255371,,2189432,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],91.76,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,23100,1.0,-101.005035,100,100.0,231,5722.385088443756,,100.0,2198733,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],93.01,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,23200,1.0,-51.00504,100,100.0,232,5748.468752861023,17.0587215423584,,2208011,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],92.78,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,23300,1.0,-51.00504,100,100.0,233,5768.87283205986,14.0,,2217372,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],93.61,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,23400,1.0,-51.00504,100,100.0,234,5794.679246425629,14.0,,2226558,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],91.86,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,23500,1.0,-51.00504,100,100.0,235,5817.124643564224,9.949873924255371,100.0,2236237,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],96.79,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,23600,1.0,-51.00504,100,100.0,236,5836.120978355408,17.0587215423584,,2245435,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],91.98,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,23700,1.0,-51.00504,100,100.0,237,5856.900808811188,9.949873924255371,,2254748,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],93.13,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,23800,1.0,-51.00504,100,100.0,238,5876.133110046387,17.0587215423584,,2264398,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],96.5,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,23900,1.0,-51.00504,100,100.0,239,5903.668437957764,9.949873924255371,,2273662,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],92.64,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,24000,1.0,-101.005035,100,100.0,240,5927.128093719482,,100.0,2283270,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],96.08,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-96.0,0.98,24100,1.0,-51.00504,100,100.0,241,5955.984783172607,19.595918655395508,,2292748,,-96.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],94.78,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,24200,1.0,-51.00504,100,100.0,242,5983.457195043564,9.949873924255371,,2302154,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],94.06,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-95.0,0.97,24300,1.0,-1.0050378,100,100.0,243,6008.237002134323,25.980762481689453,,2311946,100.0,-95.0,,-1.005037784576416,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],97.92,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,2.0
-100.0,0.99,24400,1.0,-101.005035,100,100.0,244,6031.949267148972,,100.0,2321361,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],94.15,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,24500,1.0,-51.00504,100,100.0,245,6056.430139541626,9.949873924255371,,2330617,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],92.56,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,24600,1.0,-51.00504,100,100.0,246,6076.844776153564,9.949873924255371,,2340248,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],96.31,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-95.0,0.97,24700,1.0,-1.0050378,100,100.0,247,6101.2299699783325,25.980762481689453,,2349685,100.0,-95.0,,-1.005037784576416,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],94.37,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,2.0
-100.0,0.99,24800,1.0,-101.005035,100,100.0,248,6125.948872089386,,100.0,2358910,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],92.25,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,24900,1.0,-51.00504,100,100.0,249,6149.421061515808,14.0,,2368092,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],91.82,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,25000,1.0,-51.00504,100,100.0,250,6167.065304040909,9.949873924255371,,2377354,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],92.62,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,25100,1.0,-51.00504,100,100.0,251,6185.548325300217,14.0,,2386801,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],94.47,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,25200,1.0,-51.00504,100,100.0,252,6203.1442358493805,14.0,,2395607,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],88.06,1.0,3.0060696601867676,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,25300,13.663701057434082,-101.005035,100,100.0,253,6218.741271018982,,100.0,2404623,-100.0,-100.0,-2.6398491859436035,-6.354915618896484,,[ 0.16  -0.225  0.049 ...  0.063  0.027  0.141],90.16,0.026398491489737403,3.0460469722747803,0.026398491489737403,7.318661212921143,-100.0,0.026398491489737403,1.0
-99.0,0.98,25400,1.0,-51.00504,100,100.0,254,6284.552760362625,9.949873924255371,,2413646,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.037  0.171],90.23,1.0,3.0460469722747803,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,25500,1.0,-51.00504,100,100.0,255,6301.370601892471,9.949873924255371,,2422614,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.037  0.171],89.68,1.0,3.0460469722747803,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,25600,2.7558722496032715,-51.00504,100,100.0,256,6318.029287338257,9.949873924255371,,2431101,,-99.0,-10.01606559753418,-11.684511184692383,0.24514496847587577,[ 0.16  -0.225  0.049 ...  0.064  0.037  0.171],84.87,0.4454662844919153,3.0486581325531006,0.20032131601603947,36.28615188598633,-100.0,0.690611252967791,1.0
-99.0,0.98,25700,1.0,-51.00504,100,100.0,257,6351.280804157257,9.949873924255371,,2440348,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],92.47,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,25800,1.0,-51.00504,100,100.0,258,6369.4180409908295,14.0,,2449181,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],88.33,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,25900,1.0,-51.00504,100,100.0,259,6397.122236967087,9.949873924255371,,2458067,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],88.86,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,26000,1.0,-51.00504,100,100.0,260,6417.51239657402,14.0,,2466737,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],86.7,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,26100,1.0,-101.005035,100,100.0,261,6434.805479288101,,100.0,2475524,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],87.87,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,26200,1.0,-51.00504,100,100.0,262,6458.404554128647,9.949873924255371,,2484614,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],90.9,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-97.0,0.97,26300,1.0,-1.0050378,100,100.0,263,6478.689627170563,22.158519744873047,,2493517,100.0,-97.0,,-1.005037784576416,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],89.03,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,2.0
-98.0,0.98,26400,1.0,-51.00504,100,100.0,264,6496.95300579071,14.0,,2502765,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],92.48,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,26500,1.0,-51.00504,100,100.0,265,6515.381602525711,17.0587215423584,,2511364,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],85.99,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,26600,1.0,-51.00504,100,100.0,266,6532.640738248825,9.949873924255371,,2520624,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],92.6,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,26700,1.0,-101.005035,100,100.0,267,6548.736343622208,,100.0,2529952,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],93.28,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,26800,1.0,-51.00504,100,100.0,268,6568.947855949402,14.0,,2538843,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],88.91,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,26900,1.0,-51.00504,100,100.0,269,6588.828149557114,9.949873924255371,,2547867,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],90.24,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,27000,1.0,-101.005035,100,100.0,270,6613.3648953437805,,100.0,2556539,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],86.72,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,27100,1.0,-51.00504,100,100.0,271,6631.892208814621,17.0587215423584,,2565519,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],89.8,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,27200,1.0,-51.00504,100,100.0,272,6648.039254426956,9.949873924255371,,2574164,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],86.45,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,27300,1.0,-101.005035,100,100.0,273,6665.066514492035,,100.0,2583243,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],90.79,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,27400,1.0,-51.00504,100,100.0,274,6689.9413986206055,17.0587215423584,,2592362,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],91.19,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,27500,1.0,-51.00504,100,100.0,275,6704.959310770035,9.949873924255371,,2601364,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],90.02,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,27600,1.0,-101.005035,100,100.0,276,6719.332773923874,,100.0,2610369,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],90.05,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,27700,1.0,-51.00504,100,100.0,277,6740.010159492493,9.949873924255371,,2619214,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],88.45,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-98.0,0.98,27800,1.0,-51.00504,100,100.0,278,6760.82098531723,14.0,,2628072,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],88.58,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-97.0,0.98,27900,1.0,-51.00504,100,100.0,279,6780.174138784409,17.0587215423584,,2636582,,-97.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],85.1,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-97.0,0.97,28000,1.0,-1.0050378,100,100.0,280,6799.596754312515,22.158519744873047,,2645174,100.0,-97.0,,-1.005037784576416,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],85.92,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,2.0
-98.0,0.98,28100,1.0,-51.00504,100,100.0,281,6816.121112346649,14.0,,2653860,,-98.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],86.86,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,28200,1.0,-101.005035,100,100.0,282,6833.450027704239,,100.0,2662928,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],90.68,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,28300,1.0,-51.00504,100,100.0,283,6855.24117398262,9.949873924255371,,2671695,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],87.67,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,28400,1.0,-101.005035,100,100.0,284,6875.359708309174,,100.0,2680937,-100.0,-100.0,-100.0,-101.00503540039062,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],92.42,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,28500,1.0,-51.00504,100,100.0,285,6894.868880271912,9.949873924255371,,2689987,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],90.5,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-99.0,0.98,28600,1.0,-51.00504,100,100.0,286,6923.028771877289,9.949873924255371,,2699105,,-99.0,-50.0,-51.00503921508789,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],91.18,1.0,3.0486581325531006,1.0,100.0,-100.0,1.0,1.0
-100.0,0.99,28700,2.3142197132110596,-101.005035,100,100.0,287,6941.253623008728,,100.0,2708102,-100.0,-100.0,-35.20289611816406,-36.731815338134766,,[ 0.16  -0.225  0.049 ...  0.064  0.04   0.17 ],89.97,0.3520289544454734,3.0470449924468994,0.3520289544454734,43.21110916137695,-100.0,0.3520289544454734,1.0
