EmpiricalD2,InitialBound,ESSRenyi,ESSClassic,InitialReturnMin,TimestepsSoFar,MeanIW,EpisodesSoFar,ReturnStepMaxmin,StdIW,EpThisIter,Bound,MinIW,Weights,Iteration,MaxIW,EpRewMean,RewardCompression,EpLenMean,ReturnStepMax,InitialReturnStd,TimeElapsed,InitialReturnMean,ReturnMeanIW,MeanEntropy,InitialReturnMax
1.0,-53.333332,100.0,1.0,-100.0,2018467,1.0,19800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],198,1.0,-97.0,0.98,103.55,100.0,17.0587215423584,5053.6529712677,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2029051,1.0,19900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],199,1.0,-99.0,0.98,105.84,100.0,9.949873924255371,5074.896263837814,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2039396,1.0,20000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],200,1.0,-97.0,0.98,103.45,100.0,17.0587215423584,5095.648553609848,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2049997,1.0,20100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],201,1.0,-98.0,0.98,106.01,100.0,14.0,5124.259572029114,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2060718,1.0,20200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],202,1.0,-98.0,0.98,107.21,100.0,14.0,5146.110035896301,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2070955,1.0,20300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],203,1.0,-97.0,0.98,102.37,100.0,17.0587215423584,5170.024461507797,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2081672,1.0,20400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],204,1.0,-95.0,0.98,107.17,100.0,21.79449462890625,5206.0720038414,-95.0,-50.0,2.9394118785858154,
1.0,-3.3333335,100.0,2.0,-100.0,2092026,1.0,20500,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],205,1.0,-94.0,0.97,103.54,100.0,27.64055061340332,5225.360437870026,-94.0,,2.9394118785858154,100.0
1.0,-53.333332,100.0,1.0,-100.0,2102476,1.0,20600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],206,1.0,-97.0,0.98,104.5,100.0,17.0587215423584,5255.0314881801605,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2112602,1.0,20700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],207,1.0,-97.0,0.98,101.26,100.0,17.0587215423584,5282.722712516785,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2122790,1.0,20800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],208,1.0,-99.0,0.98,101.88,100.0,9.949873924255371,5302.737906694412,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2133551,1.0,20900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],209,1.0,-96.0,0.98,107.61,100.0,19.595918655395508,5331.349987268448,-96.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,2143893,1.0,21000,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],210,1.0,-100.0,0.99,103.42,100.0,,5355.972294807434,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,2154325,1.0,21100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],211,1.0,-97.0,0.98,104.32,100.0,17.0587215423584,5384.448688745499,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2164969,1.0,21200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],212,1.0,-98.0,0.98,106.44,100.0,14.0,5405.836603879929,-98.0,-50.0,2.9394118785858154,
1.0,-3.3333335,100.0,2.0,-100.0,2175432,1.0,21300,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],213,1.0,-95.0,0.97,104.63,100.0,25.980762481689453,5432.160573005676,-95.0,,2.9394118785858154,100.0
1.0,-53.333332,100.0,1.0,-100.0,2185626,1.0,21400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],214,1.0,-97.0,0.98,101.94,100.0,17.0587215423584,5452.91641664505,-97.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,2196030,1.0,21500,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],215,1.0,-100.0,0.99,104.04,100.0,,5477.571841001511,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,2206273,1.0,21600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],216,1.0,-99.0,0.98,102.43,100.0,9.949873924255371,5504.353237628937,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2216610,1.0,21700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],217,1.0,-98.0,0.98,103.37,100.0,14.0,5525.716457605362,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2226853,1.0,21800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],218,1.0,-99.0,0.98,102.43,100.0,9.949873924255371,5542.672317266464,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2237228,1.0,21900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],219,1.0,-97.0,0.98,103.75,100.0,17.0587215423584,5564.17648267746,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2247358,1.0,22000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],220,1.0,-97.0,0.98,101.3,100.0,17.0587215423584,5585.108339548111,-97.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,2257483,1.0,22100,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],221,1.0,-100.0,0.99,101.25,100.0,,5607.192341089249,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,2268065,1.0,22200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],222,1.0,-99.0,0.98,105.82,100.0,9.949873924255371,5629.788519382477,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2278220,1.0,22300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],223,1.0,-95.0,0.98,101.55,100.0,21.79449462890625,5665.335133314133,-95.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2289331,1.0,22400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],224,1.0,-97.0,0.98,111.11,100.0,17.0587215423584,5699.072828292847,-97.0,-50.0,2.9394118785858154,
1.0,-3.3333335,100.0,2.0,-100.0,2299912,1.0,22500,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],225,1.0,-97.0,0.97,105.81,100.0,22.158519744873047,5724.68034529686,-97.0,,2.9394118785858154,100.0
1.0,-53.333332,100.0,1.0,-100.0,2309991,1.0,22600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],226,1.0,-96.0,0.98,100.79,100.0,19.595918655395508,5752.330018043518,-96.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2320569,1.0,22700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],227,1.0,-98.0,0.98,105.78,100.0,14.0,5775.337115526199,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2331110,1.0,22800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],228,1.0,-97.0,0.98,105.41,100.0,17.0587215423584,5797.721119880676,-97.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,2341144,1.0,22900,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],229,1.0,-100.0,0.99,100.34,100.0,,5830.009345769882,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,2351399,1.0,23000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],230,1.0,-98.0,0.98,102.55,100.0,14.0,5850.616599559784,-98.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,2361810,1.0,23100,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],231,1.0,-100.0,0.99,104.11,100.0,,5875.986406087875,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,2372112,1.0,23200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],232,1.0,-99.0,0.98,103.02,100.0,9.949873924255371,5899.568557024002,-99.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,2383134,1.0,23300,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],233,1.0,-100.0,0.99,110.22,100.0,,5927.581920862198,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,2393852,1.0,23400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],234,1.0,-97.0,0.98,107.18,100.0,17.0587215423584,5952.048929929733,-97.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,2403739,1.0,23500,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],235,1.0,-100.0,0.99,98.87,100.0,,5978.2325274944305,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,2414072,1.0,23600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],236,1.0,-98.0,0.98,103.33,100.0,14.0,6004.378364562988,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2424353,1.0,23700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],237,1.0,-99.0,0.98,102.81,100.0,9.949873924255371,6025.29855799675,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2434197,1.0,23800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],238,1.0,-99.0,0.98,98.44,100.0,9.949873924255371,6052.705773830414,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2444438,1.0,23900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],239,1.0,-97.0,0.98,102.41,100.0,17.0587215423584,6073.056603193283,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2455001,1.0,24000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],240,1.0,-98.0,0.98,105.63,100.0,14.0,6096.348808050156,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2465444,1.0,24100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],241,1.0,-97.0,0.98,104.43,100.0,17.0587215423584,6115.840616226196,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2475864,1.0,24200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],242,1.0,-98.0,0.98,104.2,100.0,14.0,6137.03249001503,-98.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,2486188,1.0,24300,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],243,1.0,-100.0,0.99,103.24,100.0,,6159.897306680679,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,2496816,1.0,24400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],244,1.0,-96.0,0.98,106.28,100.0,19.595918655395508,6186.084574222565,-96.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2507393,1.0,24500,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],245,1.0,-97.0,0.98,105.77,100.0,17.0587215423584,6218.924536943436,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2517751,1.0,24600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],246,1.0,-98.0,0.98,103.58,100.0,14.0,6241.411682844162,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2527659,1.0,24700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],247,1.0,-98.0,0.98,99.08,100.0,14.0,6278.235824584961,-98.0,-50.0,2.9394118785858154,
1.0,-3.3333335,100.0,2.0,-100.0,2537989,1.0,24800,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],248,1.0,-98.0,0.98,103.3,100.0,19.899747848510742,6302.279953718185,-98.0,,2.9394118785858154,100.0
1.0,-103.333336,100.0,1.0,-100.0,2548522,1.0,24900,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],249,1.0,-100.0,0.99,105.33,100.0,,6325.376765012741,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,2558942,1.0,25000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],250,1.0,-99.0,0.98,104.2,100.0,9.949873924255371,6347.496532201767,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2569243,1.0,25100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],251,1.0,-98.0,0.98,103.01,100.0,14.0,6374.33629822731,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2579475,1.0,25200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],252,1.0,-99.0,0.98,102.32,100.0,9.949873924255371,6409.296402931213,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2590161,1.0,25300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],253,1.0,-97.0,0.98,106.86,100.0,17.0587215423584,6436.944671869278,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2601079,1.0,25400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],254,1.0,-98.0,0.98,109.18,100.0,14.0,6465.663247585297,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2611871,1.0,25500,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],255,1.0,-98.0,0.98,107.92,100.0,14.0,6488.860416650772,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2622305,1.0,25600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],256,1.0,-98.0,0.98,104.34,100.0,14.0,6512.653613805771,-98.0,-50.0,2.9394118785858154,
1.0,-3.3333335,100.0,2.0,-100.0,2632483,1.0,25700,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],257,1.0,-96.0,0.97,101.78,100.0,24.166091918945312,6541.2087252140045,-96.0,,2.9394118785858154,100.0
1.0,-53.333332,100.0,1.0,-100.0,2642913,1.0,25800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],258,1.0,-95.0,0.98,104.3,100.0,21.79449462890625,6563.452222108841,-95.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2653307,1.0,25900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],259,1.0,-99.0,0.98,103.94,100.0,9.949873924255371,6585.023277759552,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2663639,1.0,26000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],260,1.0,-96.0,0.98,103.32,100.0,19.595918655395508,6615.192732334137,-96.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2674209,1.0,26100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],261,1.0,-96.0,0.98,105.7,100.0,19.595918655395508,6649.772247314453,-96.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2684506,1.0,26200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],262,1.0,-99.0,0.98,102.97,100.0,9.949873924255371,6670.406280994415,-99.0,-50.0,2.9394118785858154,
1.0,-3.3333335,100.0,2.0,-100.0,2695055,1.0,26300,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],263,1.0,-94.0,0.97,105.49,100.0,31.048349380493164,6697.869301319122,-94.0,,2.9394118785858154,100.0
1.0,-53.333332,100.0,1.0,-100.0,2705364,1.0,26400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],264,1.0,-98.0,0.98,103.09,100.0,14.0,6716.864559650421,-98.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,2715872,1.0,26500,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],265,1.0,-100.0,0.99,105.08,100.0,,6739.627079486847,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-103.333336,100.0,1.0,-100.0,2726083,1.0,26600,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],266,1.0,-100.0,0.99,102.11,100.0,,6768.289119243622,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,2736169,1.0,26700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],267,1.0,-98.0,0.98,100.86,100.0,14.0,6792.12831902504,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2746757,1.0,26800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],268,1.0,-99.0,0.98,105.88,100.0,9.949873924255371,6816.908491849899,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2757695,1.0,26900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],269,1.0,-97.0,0.98,109.38,100.0,17.0587215423584,6842.616601467133,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2768218,1.0,27000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],270,1.0,-98.0,0.98,105.23,100.0,14.0,6873.402039527893,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2778536,1.0,27100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],271,1.0,-99.0,0.98,103.18,100.0,9.949873924255371,6892.672324895859,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2788658,1.0,27200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],272,1.0,-99.0,0.98,101.22,100.0,9.949873924255371,6913.241757392883,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2799232,1.0,27300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],273,1.0,-96.0,0.98,105.74,100.0,19.595918655395508,6937.942720651627,-96.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2809491,1.0,27400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],274,1.0,-98.0,0.98,102.59,100.0,14.0,6957.0447499752045,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2820032,1.0,27500,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],275,1.0,-97.0,0.98,105.41,100.0,17.0587215423584,6983.736906290054,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2830745,1.0,27600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],276,1.0,-98.0,0.98,107.13,100.0,14.0,7012.56435585022,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2841217,1.0,27700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],277,1.0,-98.0,0.98,104.72,100.0,14.0,7048.284507036209,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2851784,1.0,27800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],278,1.0,-98.0,0.98,105.67,100.0,14.0,7080.100619316101,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2862247,1.0,27900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],279,1.0,-95.0,0.98,104.63,100.0,21.79449462890625,7098.179965019226,-95.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2872626,1.0,28000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],280,1.0,-99.0,0.98,103.79,100.0,9.949873924255371,7119.309711456299,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2883361,1.0,28100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],281,1.0,-97.0,0.98,107.35,100.0,17.0587215423584,7136.926670074463,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2893724,1.0,28200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],282,1.0,-97.0,0.98,103.63,100.0,17.0587215423584,7161.504385471344,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2904083,1.0,28300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],283,1.0,-98.0,0.98,103.59,100.0,14.0,7181.800990343094,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2914695,1.0,28400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],284,1.0,-98.0,0.98,106.12,100.0,14.0,7203.357278585434,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2924832,1.0,28500,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],285,1.0,-99.0,0.98,101.37,100.0,9.949873924255371,7224.074023962021,-99.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,2935175,1.0,28600,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],286,1.0,-100.0,0.99,103.43,100.0,,7246.265595197678,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,2945526,1.0,28700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],287,1.0,-96.0,0.98,103.51,100.0,19.595918655395508,7267.774506568909,-96.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2956027,1.0,28800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],288,1.0,-95.0,0.98,105.01,100.0,21.79449462890625,7301.764603614807,-95.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2966302,1.0,28900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],289,1.0,-99.0,0.98,102.75,100.0,9.949873924255371,7323.5349242687225,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2976701,1.0,29000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],290,1.0,-98.0,0.98,103.99,100.0,14.0,7351.76665186882,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2987091,1.0,29100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],291,1.0,-98.0,0.98,103.9,100.0,14.0,7378.2010452747345,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2997274,1.0,29200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],292,1.0,-99.0,0.98,101.83,100.0,9.949873924255371,7403.561407566071,-99.0,-50.0,2.9394118785858154,
4.533205032348633,-103.333336,22.0594482421875,1.0,-100.0,3007251,0.05305676446691522,29300,100.0,,100,-12.402785301208496,0.05305676446691522,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],293,0.05305676446691522,-100.0,0.99,99.77,100.0,,7423.843496799469,-100.0,-5.305676460266113,3.03436541557312,-100.0
1.0,-53.333332,100.0,1.0,-100.0,3017143,1.0,29400,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],294,1.0,-99.0,0.98,98.92,100.0,9.949873924255371,7474.939536809921,-99.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3027671,1.0,29500,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],295,1.0,-97.0,0.98,105.28,100.0,17.0587215423584,7497.15026307106,-97.0,-50.0,3.03436541557312,
1.0,-53.333332,100.0,1.0,-100.0,3037958,1.0,29600,,,100,-53.33333206176758,1.0,[-0.152  0.182  0.205 ...  0.113  0.073  0.123],296,1.0,-99.0,0.98,102.87,100.0,9.949873924255371,7519.402678489685,-99.0,-50.0,3.03436541557312,
