StdIW,EpThisIter,MeanIW,MaxIW,InitialReturnMean,MinIW,InitialBound,ESSRenyi,Weights,EpRewMean,J_sample_variance,MeanEntropy,InitialReturnStd,StdIWNorm,ReturnMeanIW,ReturnStepMax,EmpiricalD2,MaxIWNorm,TimeElapsed,EpisodesSoFar,TimestepsSoFar,ReturnStepMaxmin,InitialReturnMax,InitialReturnMin,MeanIWNorm,MinIWNorm,ESSClassic,EpLenMean,Iteration,Bound
0.6752652,100,0.32942095,5.0885553,-94.0,0.0011458491,-95.005035,0.73570776,[ 0.192 -0.098 -0.15  ... -0.412 -0.61   0.172],-94.0,4556.5786,2.4238288,23.748684,0.0067526517,-31.391203,100.0,135.92354,0.05088555,2480.700542449951,7600,710698,,,-100.0,0.00329421,1.1458491e-05,19.223726,80.78,76,-43.108562
0.8454974,100,0.41015953,6.0630107,-93.0,0.0007060738,-94.005035,1.2875499,[ 0.192 -0.097 -0.151 ... -0.412 -0.59   0.176],-93.0,6806.362,2.4423704,25.514702,0.008454974,-37.593975,100.0,77.66689,0.060630105,2514.1298139095306,7700,718970,,,-100.0,0.004101595,7.060738e-06,19.050106,82.72,77,-46.451256
0.9523354,100,0.6865978,4.7459445,-91.0,0.0013379033,-92.005035,2.4532852,[ 0.192 -0.097 -0.151 ... -0.412 -0.584  0.189],-91.0,8409.113,2.4489615,28.618176,0.009523354,-60.50463,100.0,40.76167,0.047459442,2546.2882080078125,7800,726707,,,-100.0,0.006865978,1.3379033e-05,34.201275,77.37,78,-66.92128
0.7781785,100,0.5468496,4.5024357,-94.0,0.0001334139,-95.005035,2.328011,[ 0.192 -0.098 -0.151 ... -0.411 -0.576  0.187],-94.0,5904.8003,2.4384754,23.748684,0.007781785,-49.90219,100.0,42.955124,0.045024354,2574.845621585846,7900,734117,,,-100.0,0.005468496,1.3341389e-06,33.057972,74.1,79,-56.489223
0.8129806,100,0.669017,3.8222892,-91.0,0.0002937591,-92.005035,2.468404,[ 0.192 -0.098 -0.151 ... -0.409 -0.577  0.178],-91.0,6960.0137,2.4470072,28.618176,0.008129807,-62.024384,100.0,40.512005,0.03822289,2606.752076625824,8000,741831,,,-100.0,0.00669017,2.937591e-06,40.37665,77.14,80,-68.42136
1.1980367,100,0.41529426,11.107488,-90.0,0.00033750528,-91.005035,0.753566,[ 0.192 -0.097 -0.151 ... -0.408 -0.557  0.166],-90.0,2790.126,2.4658082,30.0,0.011980368,-27.687246,100.0,132.70238,0.11107487,2635.8106606006622,8100,749275,,,-100.0,0.0041529424,3.3750528e-06,10.727296,74.44,81,-39.26493
0.7074766,100,0.35366014,3.7705438,-95.0,0.00033024285,-96.005035,0.5643605,[ 0.192 -0.097 -0.15  ... -0.41  -0.544  0.172],-95.0,4586.795,2.4377491,21.794495,0.007074766,-32.611248,100.0,177.19171,0.037705436,2664.3244805336,8200,756815,,,-100.0,0.003536601,3.3024285e-06,19.99293,75.4,82,-45.989647
0.80151343,100,0.3510197,5.9642467,-94.0,4.9687667e-05,-95.005035,0.41106576,[ 0.192 -0.097 -0.15  ... -0.409 -0.542  0.142],-94.0,6518.134,2.428646,23.748684,0.008015134,-34.102924,100.0,243.27008,0.059642468,2698.5724630355835,8300,764328,,,-100.0,0.0035101967,4.968767e-07,16.093082,75.13,83,-49.778618
0.518022,100,0.3073026,2.3685665,-97.0,0.0012166081,-98.005035,0.667484,[ 0.192 -0.097 -0.151 ... -0.41  -0.551  0.142],-97.0,2316.9092,2.425006,17.058722,0.0051802197,-28.170967,100.0,149.81633,0.023685664,2725.2675018310547,8400,771711,,,-100.0,0.003073026,1.21660805e-05,26.030775,73.83,84,-40.472576
0.8745642,100,0.43512172,6.5803246,-98.0,0.000573027,-99.005035,1.0727993,[ 0.192 -0.097 -0.151 ... -0.409 -0.566  0.154],-98.0,3887.0054,2.4255676,14.0,0.0087456405,-36.928707,100.0,93.21408,0.065803245,2757.8682301044464,8500,779607,,,-100.0,0.004351217,5.73027e-06,19.841988,78.96,85,-46.632088
1.785389,100,0.42097083,17.632912,-93.0,0.00012953629,-94.005035,1.2395724,[ 0.192 -0.097 -0.151 ... -0.411 -0.574  0.161],-93.0,1988.4412,2.3867352,25.514702,0.017853888,-24.21024,100.0,80.67298,0.1763291,2792.9841878414154,8600,787256,,,-100.0,0.0042097084,1.2953628e-06,5.2667274,76.49,86,-33.2373
5.5979323,100,0.8317918,56.283222,-89.0,0.00074079365,-90.005035,0.5736319,[ 0.192 -0.098 -0.151 ... -0.413 -0.609  0.158],-89.0,2040.3524,2.3828785,31.288975,0.05597932,-23.245152,100.0,174.32784,0.56283224,2821.4536752700806,8700,795072,,,-100.0,0.008317919,7.407936e-06,2.160179,78.16,87,-36.51499
0.8767336,100,0.5605847,5.81175,-94.0,0.0008833721,-95.005035,1.0837114,[ 0.192 -0.098 -0.151 ... -0.414 -0.62   0.165],-94.0,7841.769,2.411195,23.748684,0.008767337,-54.099342,100.0,92.27549,0.058117498,2853.172394514084,8800,803001,,,-100.0,0.005605848,8.833721e-06,29.019323,79.29,88,-63.75375
0.602624,100,0.40454158,2.7053556,-92.0,0.00093139196,-93.005035,1.2172242,[ 0.193 -0.097 -0.151 ... -0.409 -0.59   0.164],-92.0,3558.5757,2.3962684,27.12932,0.0060262396,-36.709644,100.0,82.15413,0.027053555,2883.1845214366913,8900,811296,,,-100.0,0.004045416,9.31392e-06,31.06509,82.95,89,-45.8192
0.6805327,100,0.34675732,5.1329236,-95.0,9.991772e-05,-96.005035,0.893574,[ 0.193 -0.096 -0.152 ... -0.41  -0.583  0.141],-95.0,4707.2544,2.3908265,21.794495,0.0068053273,-34.112125,100.0,111.91015,0.051329236,2914.9921164512634,9000,819298,,,-100.0,0.0034675726,9.991771e-07,20.61155,80.02,90,-44.74418
0.831609,100,0.61222994,5.831358,-91.0,0.0011955148,-92.005035,3.7400246,[ 0.193 -0.096 -0.152 ... -0.409 -0.584  0.137],-91.0,4242.8813,2.388408,28.618176,0.0083160885,-49.92778,100.0,26.737793,0.05831358,2945.0374002456665,9100,828298,,,-100.0,0.0061222995,1.1955148e-05,35.14871,90.0,91,-55.12469
0.77431756,100,0.4492465,4.9426923,-97.0,0.0009530711,-98.005035,1.1846241,[ 0.193 -0.096 -0.153 ... -0.409 -0.593  0.144],-97.0,6086.9434,2.3896997,17.058722,0.007743175,-44.46944,100.0,84.41496,0.04942692,2976.138291120529,9200,837045,,,-100.0,0.004492465,9.5307105e-06,25.184038,87.47,92,-53.703487
0.69875836,100,0.2768526,5.1729603,-93.0,0.00049739936,-94.005035,0.7863119,[ 0.193 -0.097 -0.152 ... -0.406 -0.592  0.144],-93.0,4956.3247,2.395445,25.514702,0.0069875834,-26.702469,100.0,127.175995,0.0517296,3013.3077626228333,9300,845806,,,-100.0,0.002768526,4.9739933e-06,13.568052,87.61,93,-38.036514
0.682501,100,0.48467174,4.8682675,-94.0,5.7379504e-05,-95.005035,1.117499,[ 0.193 -0.097 -0.152 ... -0.405 -0.589  0.146],-94.0,4528.7593,2.3798692,23.748684,0.0068250103,-43.57916,100.0,89.485535,0.048682675,3047.5836679935455,9400,853892,,,-100.0,0.0048467177,5.7379503e-07,33.52389,80.86,94,-53.086494
0.63824743,100,0.32237124,4.8043065,-94.0,0.00025717917,-95.005035,0.8655439,[ 0.193 -0.097 -0.152 ... -0.407 -0.593  0.135],-94.0,3979.5735,2.3484242,23.748684,0.006382474,-30.490978,100.0,115.53429,0.048043065,3076.6842589378357,9500,862296,,,-100.0,0.0032237126,2.5717916e-06,20.325972,84.04,95,-41.293816
0.98793197,100,0.4004592,6.62544,-95.0,0.0017011601,-96.005035,0.95183146,[ 0.193 -0.098 -0.151 ... -0.404 -0.627  0.137],-95.0,9858.729,2.3515668,21.794495,0.00987932,-39.116493,100.0,105.060616,0.0662544,3109.828225135803,9600,871011,,,-100.0,0.0040045925,1.70116e-05,14.11218,87.15,96,-49.418037
0.94816864,100,0.445003,6.4834447,-95.0,0.0012032022,-96.005035,0.9112918,[ 0.193 -0.098 -0.151 ... -0.404 -0.621  0.135],-95.0,9115.701,2.3603377,21.794495,0.009481686,-42.996384,100.0,109.73434,0.064834446,3146.0963938236237,9700,879235,,,-100.0,0.00445003,1.2032022e-05,18.050905,82.24,97,-53.524574
1.1270373,100,0.46254167,9.362403,-94.0,0.00059995987,-95.005035,1.0404035,[ 0.193 -0.099 -0.151 ... -0.403 -0.62   0.142],-94.0,12465.411,2.370323,23.748684,0.011270372,-43.429,100.0,96.116554,0.093624026,3175.0188930034637,9800,887510,,,-100.0,0.004625417,5.9995987e-06,14.415231,82.75,98,-53.282295
1.0659659,100,0.46309498,8.546176,-92.0,8.133179e-06,-93.005035,0.61863637,[ 0.193 -0.099 -0.15  ... -0.403 -0.618  0.151],-92.0,3856.647,2.3604035,27.12932,0.010659659,-31.045414,100.0,161.64584,0.08546176,3206.2606785297394,9900,895098,,,-100.0,0.004630949,8.133179e-08,15.876995,75.88,99,-43.823467
0.53226787,100,0.2965002,2.849804,-96.0,0.0006879942,-97.005035,0.86281323,[ 0.193 -0.099 -0.151 ... -0.404 -0.622  0.145],-96.0,2715.0088,2.3635013,19.595919,0.0053226785,-27.21853,100.0,115.89994,0.028498039,3233.6034758090973,10000,903243,,,-100.0,0.0029650019,6.879942e-06,23.681917,81.45,100,-38.03845
0.71754706,100,0.3701516,3.251782,-94.0,0.0006623364,-95.005035,0.7671086,[ 0.193 -0.099 -0.151 ... -0.403 -0.619  0.145],-94.0,5225.66,2.3847792,23.748684,0.00717547,-36.091724,100.0,130.35963,0.032517817,3265.5243484973907,10100,910859,,,-100.0,0.0037015157,6.6233642e-06,21.01782,76.16,101,-47.566757
0.7885836,100,0.71626616,3.9473097,-97.0,0.0009183567,-98.005035,1.8850087,[ 0.193 -0.099 -0.15  ... -0.401 -0.623  0.17 ],-97.0,5186.437,2.389431,17.058722,0.007885836,-64.24425,100.0,53.05015,0.039473098,3292.801671743393,10200,919074,,,-100.0,0.007162661,9.183566e-06,45.20545,82.15,102,-71.56449
0.91054463,100,0.4497512,6.185509,-95.0,0.0002545949,-96.005035,0.69194186,[ 0.193 -0.1   -0.15  ... -0.403 -0.612  0.164],-95.0,8377.03,2.4089305,21.794495,0.009105446,-43.103985,100.0,144.52081,0.06185509,3320.392235517502,10300,926683,,,-100.0,0.004497512,2.545949e-06,19.61242,76.09,103,-55.18623
0.9549649,100,0.37835336,6.312724,-94.0,0.00039951882,-95.005035,0.45975745,[ 0.193 -0.1   -0.15  ... -0.402 -0.625  0.196],-94.0,9200.315,2.4108832,23.748684,0.009549648,-36.416553,100.0,217.506,0.06312724,3348.824239253998,10400,934205,,,-100.0,0.0037835338,3.995188e-06,13.567438,75.22,104,-51.238937
0.93015194,100,0.547779,7.2286816,-93.0,0.0021309438,-94.005035,0.9335796,[ 0.194 -0.1   -0.15  ... -0.401 -0.634  0.207],-93.0,3672.4324,2.429704,25.514702,0.00930152,-42.647015,100.0,107.11459,0.072286814,3375.9590678215027,10500,942278,,,-100.0,0.0054777903,2.1309437e-05,25.75098,80.73,105,-53.048775
0.32234138,100,0.19211055,1.9186258,-96.0,0.0001278095,-97.005035,0.7611008,[ 0.194 -0.1   -0.151 ... -0.398 -0.621  0.213],-96.0,1060.7485,2.4504533,19.595919,0.0032234136,-18.701727,100.0,131.38864,0.019186258,3409.308078289032,10600,950681,,,-100.0,0.0019211055,1.2780949e-06,26.210035,84.03,106,-30.221962
0.6466758,100,0.41960213,4.2594175,-94.0,0.00071107165,-95.005035,4.459832,[ 0.194 -0.098 -0.152 ... -0.391 -0.597  0.21 ],-94.0,4278.5493,2.3925908,23.748684,0.006466758,-40.789467,100.0,22.422369,0.042594176,3441.357268333435,10700,958470,,,-100.0,0.0041960212,7.1107165e-06,29.627981,77.89,107,-45.54855
0.8172933,100,0.64197195,6.0186315,-95.0,0.0012915352,-96.005035,4.4568834,[ 0.193 -0.099 -0.151 ... -0.394 -0.626  0.181],-95.0,6848.487,2.3955212,21.794495,0.008172933,-63.11492,100.0,22.437202,0.06018631,3472.181886911392,10800,966509,,,-100.0,0.0064197197,1.2915352e-05,38.156597,80.39,108,-67.87558
0.86346793,100,0.6675805,6.9882,-95.0,0.0020690032,-96.005035,4.3359537,[ 0.193 -0.099 -0.15  ... -0.394 -0.63   0.188],-95.0,7658.7524,2.3913841,21.794495,0.008634679,-64.45652,100.0,23.062977,0.069882,3499.8284854888916,10900,975845,,,-100.0,0.0066758054,2.0690031e-05,37.411736,93.36,109,-69.283104
0.8251574,100,0.41409668,6.198854,-97.0,0.00041572633,-98.005035,0.81712824,[ 0.193 -0.099 -0.15  ... -0.393 -0.632  0.185],-97.0,6789.754,2.40534,17.058722,0.008251574,-38.640114,100.0,122.379814,0.06198854,3528.5624735355377,11000,984346,,,-100.0,0.004140967,4.1572634e-06,20.117779,85.01,110,-49.758385
0.8858489,100,0.5383985,3.9918668,-96.0,0.00024157076,-97.005035,2.4165814,[ 0.193 -0.099 -0.15  ... -0.394 -0.603  0.171],-96.0,7614.2134,2.41088,19.595919,0.008858489,-51.33765,100.0,41.38077,0.03991867,3562.5481655597687,11100,992273,,,-100.0,0.005383985,2.4157075e-06,26.974928,79.27,111,-57.802845
0.6850635,100,0.65775543,4.258659,-97.0,0.0023250994,-98.005035,3.7763007,[ 0.194 -0.099 -0.151 ... -0.39  -0.621  0.194],-97.0,4500.9443,2.4003396,17.058722,0.006850634,-62.149864,100.0,26.480942,0.042586587,3595.508862733841,11200,1000502,,,-100.0,0.0065775537,2.3250994e-05,47.967213,82.29,112,-67.321754
0.700559,100,0.44408923,4.230857,-96.0,0.0011407236,-97.005035,2.0634823,[ 0.194 -0.1   -0.151 ... -0.389 -0.622  0.184],-96.0,4934.788,2.3867025,19.595919,0.00700559,-42.70017,100.0,48.46177,0.04230857,3628.6601622104645,11300,1008651,,,-100.0,0.0044408925,1.1407235e-05,28.665087,81.49,113,-49.696686
0.8695481,100,0.4964735,5.88532,-95.0,0.00029279137,-96.005035,1.6300253,[ 0.193 -0.099 -0.15  ... -0.389 -0.657  0.206],-95.0,7649.424,2.3623562,21.794495,0.008695481,-46.30647,100.0,61.348743,0.0588532,3666.0053186416626,11400,1017519,,,-100.0,0.0049647354,2.9279138e-06,24.584677,88.68,114,-54.17847
0.73012257,100,0.4133861,4.767607,-89.0,6.4968175e-05,-90.005035,1.2751802,[ 0.193 -0.098 -0.149 ... -0.387 -0.675  0.2  ],-89.0,4977.122,2.3351803,31.288975,0.0073012253,-35.477177,100.0,78.42029,0.04767607,3694.1483738422394,11500,1026089,,,-100.0,0.0041338615,6.4968174e-07,24.275015,85.7,115,-44.37731
1.1363952,100,0.4683937,7.5085025,-93.0,8.5006264e-05,-94.005035,0.82994443,[ 0.193 -0.098 -0.149 ... -0.388 -0.696  0.193],-93.0,13105.337,2.3279016,25.514702,0.0113639515,-44.960545,100.0,120.49,0.07508502,3726.4404141902924,11600,1034513,,,-100.0,0.004683937,8.5006263e-07,14.52175,84.24,116,-55.992638
0.9070001,100,0.67788756,6.2645802,-98.0,0.00018401918,-99.005035,2.3584342,[ 0.193 -0.098 -0.149 ... -0.387 -0.693  0.183],-98.0,5188.1875,2.3254695,14.0,0.009070001,-61.27733,100.0,42.401012,0.0626458,3757.21618103981,11700,1043286,,,-100.0,0.006778875,1.8401918e-06,35.839844,87.73,117,-67.82174
0.564853,100,0.51640856,2.794502,-91.0,0.0017000622,-92.005035,1.4878874,[ 0.193 -0.098 -0.149 ... -0.389 -0.692  0.18 ],-91.0,2831.3665,2.3576393,28.618176,0.00564853,-46.619114,100.0,67.20939,0.02794502,3785.3764493465424,11800,1051213,,,-100.0,0.0051640854,1.7000622e-05,45.52861,79.27,118,-54.858547
9.641309,100,1.3368143,96.74067,-92.0,0.00077149965,-93.005035,1.1598856,[ 0.192 -0.097 -0.148 ... -0.391 -0.655  0.175],-92.0,6710.509,2.3242185,27.12932,0.09641308,-28.78717,100.0,86.21539,0.9674067,3815.436569929123,11900,1058540,,,-100.0,0.013368144,7.714996e-06,1.8862532,73.27,119,-38.11917
1.1770047,100,0.45385283,9.928058,-88.0,0.00027290508,-89.005035,0.9238917,[ 0.193 -0.097 -0.148 ... -0.391 -0.669  0.155],-88.0,3612.1216,2.3398566,32.496155,0.011770046,-27.531164,100.0,108.23779,0.09928057,3847.024735927582,12000,1066251,,,-100.0,0.004538529,2.7290507e-06,12.944101,77.11,120,-37.987316
0.48860908,100,0.5406246,2.178053,-94.0,0.00084258604,-95.005035,2.2586293,[ 0.193 -0.098 -0.148 ... -0.391 -0.658  0.16 ],-94.0,2379.9019,2.303764,23.748684,0.0048860908,-49.6408,100.0,44.27464,0.021780528,3879.2842676639557,12100,1074012,,,-100.0,0.0054062456,8.42586e-06,55.04094,77.61,121,-56.32824
1.0392754,100,0.60851294,5.5884204,-93.0,0.0007174084,-94.005035,1.5298911,[ 0.193 -0.099 -0.147 ... -0.393 -0.67   0.136],-93.0,10077.637,2.3212373,25.514702,0.010392754,-54.561417,100.0,65.36413,0.0558842,3908.9167008399963,12200,1082344,,,-100.0,0.0060851295,7.1740837e-06,25.530388,83.32,122,-62.686954
0.7118409,100,0.78920466,3.8488138,-96.0,0.017938752,-97.005035,20.811584,[ 0.193 -0.099 -0.147 ... -0.394 -0.666  0.149],-96.0,5241.227,2.3200915,19.595919,0.0071184095,-75.19214,100.0,4.805016,0.03848814,3939.716109275818,12300,1090669,,,-100.0,0.007892047,0.00017938751,55.140327,83.25,123,-77.39522
0.38385117,100,0.21422993,2.6180935,-96.0,0.00015404425,-97.005035,1.081938,[ 0.193 -0.1   -0.146 ... -0.393 -0.671  0.153],-96.0,1470.4272,2.296862,19.595919,0.0038385114,-20.482347,100.0,92.426735,0.026180934,3965.7245650291443,12400,1098336,,,-100.0,0.0021422992,1.5404424e-06,23.750452,76.67,124,-30.144663
0.6145543,100,0.65998834,4.099278,-94.0,0.0044931816,-95.005035,2.516731,[ 0.193 -0.099 -0.146 ... -0.393 -0.7    0.159],-94.0,3376.5247,2.2931817,23.748684,0.0061455425,-58.902134,100.0,39.734085,0.040992778,3997.3001198768616,12500,1106617,,,-100.0,0.0065998835,4.4931814e-05,53.560196,82.81,125,-65.23739
0.605716,100,0.4864409,3.7799115,-94.0,0.00014683312,-95.005035,1.086739,[ 0.193 -0.099 -0.146 ... -0.391 -0.692  0.147],-94.0,3802.949,2.2897596,23.748684,0.0060571604,-46.31022,100.0,92.01842,0.037799112,4029.45304274559,12600,1115094,,,-100.0,0.0048644086,1.4683311e-06,39.207657,84.77,126,-55.951168
0.67675835,100,0.4325745,4.665017,-99.0,0.00055847474,-100.005035,2.3744547,[ 0.194 -0.098 -0.147 ... -0.393 -0.694  0.146],-99.0,4643.008,2.2712557,9.949874,0.006767583,-42.968708,100.0,42.114933,0.04665017,4063.65261054039,12700,1123518,,,-100.0,0.0043257456,5.584747e-06,29.005451,84.24,127,-49.491005
0.6744647,100,0.44249576,3.2626028,-95.0,0.00020692023,-96.005035,1.0984102,[ 0.193 -0.099 -0.146 ... -0.392 -0.72   0.154],-95.0,4658.0967,2.2882965,21.794495,0.0067446465,-42.671986,100.0,91.040665,0.03262603,4098.904170513153,12800,1132077,,,-100.0,0.0044249576,2.0692023e-06,30.09082,85.59,128,-52.261578
0.9535028,100,0.50181055,8.014776,-94.0,0.0003949671,-95.005035,0.90209734,[ 0.193 -0.099 -0.146 ... -0.389 -0.695  0.145],-94.0,3484.665,2.3057334,23.748684,0.009535028,-41.481506,100.0,110.85278,0.08014776,4137.044357776642,12900,1140364,,,-100.0,0.0050181057,3.949671e-06,21.689741,82.87,129,-52.063213
0.77448773,100,0.6751205,3.6191964,-96.0,0.00031072955,-97.005035,3.218905,[ 0.193 -0.099 -0.146 ... -0.391 -0.676  0.144],-96.0,6199.814,2.3127108,19.595919,0.0077448776,-65.19688,100.0,31.066465,0.036191963,4168.9722032547,13000,1148573,,,-100.0,0.006751205,3.1072955e-06,43.177288,82.09,130,-70.79868
0.4601242,100,0.25788477,2.6063716,-97.0,9.53127e-05,-98.005035,0.58735496,[ 0.193 -0.099 -0.146 ... -0.391 -0.678  0.153],-97.0,2144.4624,2.310547,17.058722,0.0046012416,-25.662334,100.0,170.2548,0.026063716,4198.8142211437225,13100,1156591,,,-100.0,0.002578848,9.5312697e-07,23.90368,80.18,131,-38.77624
1.0208784,100,0.4450169,7.2011247,-95.0,0.00035481487,-96.005035,0.84593844,[ 0.193 -0.099 -0.146 ... -0.393 -0.675  0.147],-95.0,10347.775,2.3213055,21.794495,0.010208785,-42.30913,100.0,118.211914,0.07201125,4225.776466846466,13200,1164680,,,-100.0,0.0044501694,3.5481487e-06,15.967971,80.89,132,-53.236435
0.65194917,100,0.5880409,3.6804519,-96.0,0.00027030503,-97.005035,2.5943363,[ 0.193 -0.098 -0.146 ... -0.397 -0.664  0.147],-96.0,4156.0586,2.3115785,19.595919,0.006519492,-54.507572,100.0,38.545506,0.03680452,4262.4405517578125,13300,1172983,,,-100.0,0.005880409,2.7030503e-06,44.859726,83.03,133,-60.747353
0.8105403,100,0.5441549,6.573473,-95.0,0.00076940266,-96.005035,1.6918635,[ 0.193 -0.098 -0.146 ... -0.395 -0.663  0.137],-95.0,6698.7324,2.3105304,21.794495,0.008105404,-53.694206,100.0,59.106422,0.06573473,4292.242237091064,13400,1180869,,,-100.0,0.005441549,7.694026e-06,31.068165,78.86,134,-61.42101
0.42830932,100,0.22852959,2.5369773,-92.0,0.0009263944,-93.005035,0.81528676,[ 0.193 -0.098 -0.147 ... -0.393 -0.665  0.138],-92.0,1816.0566,2.312447,27.12932,0.0042830934,-20.716616,100.0,122.65623,0.025369773,4320.608361005783,13500,1188797,,,-100.0,0.0022852959,9.263944e-06,22.16011,79.28,135,-31.847437
1.220925,100,0.45314643,11.564383,-95.0,0.0005482644,-96.005035,2.140632,[ 0.193 -0.098 -0.146 ... -0.392 -0.661  0.136],-95.0,15101.182,2.3270926,21.794495,0.012209249,-44.653652,100.0,46.715176,0.11564382,4350.991983652115,13600,1197067,,,-100.0,0.0045314645,5.482644e-06,12.107418,82.7,136,-51.522934
0.6494527,100,0.42827034,4.1459713,-99.0,5.1379357e-05,-100.005035,0.76911384,[ 0.193 -0.097 -0.147 ... -0.392 -0.647  0.136],-99.0,4266.669,2.3029437,9.949874,0.006494527,-42.748352,100.0,130.01976,0.041459713,4379.220428466797,13700,1204856,,,-100.0,0.0042827036,5.1379357e-07,30.306372,77.89,137,-54.208416
0.86435956,100,0.4834242,4.91407,-97.0,0.00018011777,-98.005035,1.4349204,[ 0.193 -0.098 -0.146 ... -0.389 -0.658  0.123],-97.0,7612.3447,2.2941678,17.058722,0.0086435955,-46.96765,100.0,69.69028,0.0491407,4410.311919212341,13800,1212876,,,-100.0,0.0048342417,1.8011776e-06,23.82698,80.2,138,-55.357777
0.5134493,100,0.31277934,3.494656,-97.0,6.7681445e-05,-98.005035,0.4593561,[ 0.193 -0.098 -0.146 ... -0.39  -0.666  0.122],-97.0,2678.8062,2.2819986,17.058722,0.005134493,-30.961874,100.0,217.69603,0.03494656,4439.345377922058,13900,1221211,,,-100.0,0.0031277933,6.768144e-07,27.065403,83.35,139,-45.79073
0.6885457,100,0.40753654,3.657702,-95.0,0.00037086,-96.005035,1.3043951,[ 0.192 -0.098 -0.145 ... -0.391 -0.685  0.129],-95.0,4816.9326,2.2685413,21.794495,0.006885457,-40.119827,100.0,76.66389,0.03657702,4469.970814228058,14000,1229276,,,-100.0,0.0040753656,3.7086e-06,25.943602,80.65,140,-48.91973
0.51166016,100,0.2806895,2.8462553,-97.0,0.0005052019,-98.005035,1.185731,[ 0.192 -0.098 -0.145 ... -0.391 -0.689  0.12 ],-97.0,2658.5994,2.2712069,17.058722,0.0051166015,-27.705347,100.0,84.33616,0.028462552,4501.056182861328,14100,1237557,,,-100.0,0.0028068952,5.0520193e-06,23.132881,82.81,141,-36.93508
0.43635854,100,0.23714674,3.1046805,-96.0,0.0006319061,-97.005035,0.68639565,[ 0.192 -0.098 -0.145 ... -0.391 -0.694  0.127],-96.0,1930.6364,2.2668805,19.595919,0.004363585,-23.542479,100.0,145.68857,0.031046804,4532.406982898712,14200,1244956,,,-100.0,0.0023714674,6.319061e-06,22.801214,73.99,142,-35.67344
0.6377506,100,0.60045385,4.3373623,-93.0,0.0015455848,-94.005035,3.466102,[ 0.194 -0.098 -0.146 ... -0.393 -0.697  0.127],-93.0,4168.9624,2.2558584,25.514702,0.006377506,-54.21442,100.0,28.850855,0.043373622,4566.583802700043,14300,1252804,,,-100.0,0.0060045384,1.5455847e-05,46.990566,78.48,143,-59.612778
1.3604351,100,0.438947,9.846491,-97.0,0.0003626875,-98.005035,0.80683655,[ 0.193 -0.099 -0.145 ... -0.393 -0.704  0.122],-97.0,18720.39,2.2507622,17.058722,0.013604349,-43.38418,100.0,123.94084,0.098464906,4598.176348924637,14400,1260385,,,-100.0,0.0043894695,3.626875e-06,9.428844,75.81,144,-54.573135
0.5105466,100,0.30438185,2.8904014,-96.0,0.0002160554,-97.005035,0.8333275,[ 0.193 -0.099 -0.146 ... -0.389 -0.702  0.115],-96.0,2653.453,2.2373013,19.595919,0.005105466,-29.83642,100.0,120.00085,0.028904013,4630.87163567543,14500,1268857,,,-100.0,0.0030438185,2.160554e-06,26.22324,84.72,145,-40.846096
0.7695079,100,0.31668687,5.776423,-93.0,0.0003322124,-94.005035,0.55147266,[ 0.194 -0.098 -0.146 ... -0.387 -0.712  0.112],-93.0,6006.1904,2.226491,25.514702,0.007695079,-31.129978,100.0,181.33264,0.05776423,4665.896144390106,14600,1277129,,,-100.0,0.0031668684,3.3221238e-06,14.483796,82.72,146,-44.6638
0.8059066,100,0.35321912,5.690671,-97.0,0.00028990564,-98.005035,0.6462481,[ 0.194 -0.099 -0.146 ... -0.386 -0.719  0.108],-97.0,6589.032,2.2502801,17.058722,0.008059066,-34.575226,100.0,154.73933,0.056906708,4694.75244641304,14700,1285307,,,-100.0,0.0035321906,2.8990564e-06,16.114159,81.78,147,-47.07732
0.3946642,100,0.23630108,2.6272633,-99.0,0.0025856374,-100.005035,0.6194734,[ 0.194 -0.099 -0.146 ... -0.385 -0.707  0.119],-99.0,1577.5006,2.2870429,9.949874,0.0039466424,-23.51393,100.0,161.42743,0.026272632,4725.24027299881,14800,1294003,,,-100.0,0.0023630108,2.5856374e-05,26.388807,86.96,148,-36.283348
0.4789725,100,0.24281053,3.232988,-93.0,0.0003779213,-94.005035,0.66979796,[ 0.194 -0.099 -0.147 ... -0.379 -0.714  0.163],-93.0,2244.8958,2.2822957,25.514702,0.004789725,-21.88412,100.0,149.29875,0.03232988,4761.711805343628,14900,1302659,,,-100.0,0.002428105,3.7792129e-06,20.444786,86.56,149,-34.164463
0.75726694,100,0.38420236,4.121614,-93.0,0.00020614597,-94.005035,1.0786686,[ 0.194 -0.099 -0.146 ... -0.379 -0.723  0.168],-93.0,5519.5923,2.2658932,25.514702,0.0075726705,-35.299026,100.0,92.70688,0.04121614,4796.004237413406,15000,1310865,,,-100.0,0.0038420232,2.0614596e-06,20.471315,82.06,150,-44.975975
1.3225338,100,0.4251567,11.97931,-94.0,0.000113608825,-95.005035,0.64527476,[ 0.194 -0.099 -0.146 ... -0.378 -0.737  0.165],-94.0,17538.291,2.2306848,23.748684,0.013225338,-40.59434,100.0,154.97275,0.119793095,4829.6683230400085,15100,1318460,,,-100.0,0.0042515667,1.1360883e-06,9.36642,75.95,151,-53.105858
