EpRewMean,ESSClassic,InitialBound,MaxIWNorm,MinIW,EpisodesSoFar,MeanIW,Bound,ESSRenyi,InitialReturnMin,ReturnStepMaxmin,ReturnStepMax,StdIWNorm,Iteration,TimestepsSoFar,InitialReturnMax,EpThisIter,Weights,MeanIWNorm,MaxIW,EpLenMean,InitialReturnMean,StdIW,MeanEntropy,MinIWNorm,J_sample_variance,ReturnMeanIW,InitialReturnStd,EmpiricalD2,TimeElapsed
-87.0,21.497856,-88.005035,0.033331048,0.00010588891,38500,0.2648088,-36.624302,0.66093814,-100.0,,100.0,0.0050602923,385,3555402,,100,[-0.152  0.179  0.205 ...  0.128 -0.287 -1.201],0.0026480881,3.3331048,77.9,-87.0,0.50602925,1.3490831,1.0588891e-06,2570.1711,-24.261925,33.630344,151.3001,12452.946726799011
-91.0,15.657916,-92.005035,0.08412382,7.601231e-05,38600,0.40156606,-38.51025,0.94147336,-100.0,,100.0,0.009319919,386,3563072,,100,[-0.152  0.179  0.205 ...  0.129 -0.286 -1.203],0.0040156604,8.412382,76.7,-91.0,0.93199193,1.3456078,7.6012304e-07,2110.142,-28.152191,28.618176,106.21649,12479.998778820038
-91.0,23.302042,-92.005035,0.078564815,0.00079827406,38700,0.6761152,-63.153217,0.93639416,-100.0,,100.0,0.012266356,387,3570889,,100,[-0.152  0.18   0.205 ...  0.127 -0.287 -1.205],0.0067611514,7.856482,78.17,-91.0,1.2266357,1.3305573,7.9827405e-06,8872.835,-52.767105,28.618176,106.79263,12513.630776166916
-93.0,10.201543,-94.005035,0.073574856,0.000506676,38800,0.35823214,-47.087402,0.6883611,-100.0,,100.0,0.010628356,388,3578741,,100,[-0.152  0.18   0.205 ...  0.125 -0.291 -1.216],0.0035823218,7.357486,78.52,-93.0,1.0628356,1.3320556,5.0667595e-06,11434.619,-34.973774,25.514702,145.27258,12545.326833486557
-95.0,11.8996105,-96.005035,0.06874531,0.0008183897,38900,0.29175633,-45.57116,0.36379102,-100.0,,100.0,0.007938581,389,3586480,,100,[-0.152  0.18   0.205 ...  0.125 -0.289 -1.217],0.0029175633,6.874531,77.39,-95.0,0.79385805,1.3286496,8.183897e-06,6374.888,-28.908033,21.794495,274.8831,12572.967639923096
-90.0,16.62626,-91.005035,0.037487596,0.00018348207,39000,0.23925743,-35.66552,0.6238912,-100.0,,100.0,0.0053577535,390,3594134,,100,[-0.152  0.18   0.205 ...  0.125 -0.29  -1.219],0.0023925744,3.7487597,76.54,-90.0,0.5357754,1.3237414,1.8348206e-06,2920.4438,-22.941393,30.0,160.28436,12600.156831979752
-91.0,22.578642,-92.005035,0.029365944,8.904988e-05,39100,0.24831729,-32.470486,0.7622657,-100.0,,100.0,0.0045982054,391,3601896,,100,[-0.152  0.18   0.205 ...  0.126 -0.284 -1.23 ],0.0024831728,2.9365945,77.62,-91.0,0.45982057,1.3140864,8.9049877e-07,1412.7748,-20.959059,28.618176,131.18785,12634.286740064621
-94.0,19.671804,-95.005035,0.050369084,0.0003536843,39200,0.46783146,-57.280945,0.8116907,-100.0,,100.0,0.009453689,392,3609785,,100,[-0.152  0.18   0.205 ...  0.127 -0.287 -1.237],0.0046783146,5.0369086,78.89,-94.0,0.945369,1.3143542,3.536843e-06,9072.223,-46.125492,23.748684,123.19964,12660.291185855865
-93.0,14.5038595,-94.005035,0.051919878,0.00016344855,39300,0.25382537,-34.849186,1.0749592,-100.0,,100.0,0.006162636,393,3617349,,100,[-0.152  0.18   0.205 ...  0.126 -0.284 -1.24 ],0.0025382533,5.191988,75.64,-93.0,0.6162636,1.3116155,1.6344854e-06,3846.1895,-25.155558,25.514702,93.02679,12687.510778188705
-96.0,7.375383,-97.005035,0.11047789,0.0004580816,39400,0.31240046,-28.194046,1.2161036,-100.0,,100.0,0.011070891,394,3625161,,100,[-0.152  0.18   0.205 ...  0.127 -0.288 -1.238],0.0031240042,11.047789,78.12,-96.0,1.107089,1.3050839,4.580816e-06,604.0882,-19.080296,19.595919,82.22984,12713.018025159836
-93.0,27.604998,-94.005035,0.016611882,0.0006248587,39500,0.23901996,-34.158134,0.68614703,-100.0,,100.0,0.003870745,395,3633141,,100,[-0.152  0.18   0.205 ...  0.126 -0.289 -1.244],0.0023901993,1.6611881,79.8,-93.0,0.3870745,1.2739259,6.248587e-06,1472.7052,-22.024977,25.514702,145.74136,12737.00269126892
-86.0,22.499695,-87.005035,0.023360673,0.00031402824,39600,0.2125892,-30.07265,0.56972307,-100.0,,100.0,0.0039455234,396,3641364,,100,[-0.152  0.18   0.205 ...  0.125 -0.3   -1.264],0.0021258919,2.3360674,82.23,-86.0,0.39455232,1.2753966,3.1402824e-06,1234.3792,-16.757364,34.698704,175.52388,12769.996174812317
-86.0,20.305975,-87.005035,0.026682572,0.00054113823,39700,0.24813777,-30.787907,0.6976478,-100.0,,100.0,0.0049157953,397,3649757,,100,[-0.152  0.181  0.205 ...  0.123 -0.29  -1.273],0.002481378,2.6682572,83.93,-86.0,0.4915796,1.2685621,5.411382e-06,1741.6771,-18.755175,34.698704,143.3388,12797.938918590546
-91.0,19.043255,-92.005035,0.034699585,7.399481e-05,39800,0.30295172,-40.930298,0.73059565,-100.0,,100.0,0.006246394,398,3658019,,100,[-0.152  0.181  0.205 ...  0.121 -0.294 -1.275],0.0030295176,3.4699585,82.62,-91.0,0.6246394,1.269037,7.3994806e-07,3953.1445,-29.172016,28.618176,136.87462,12827.546621799469
-90.0,25.479988,-91.005035,0.02671471,0.00037966412,39900,0.24038906,-31.041924,0.77088416,-100.0,,100.0,0.0041110385,399,3666536,,100,[-0.152  0.181  0.205 ...  0.12  -0.295 -1.274],0.0024038902,2.671471,85.17,-90.0,0.41110387,1.2696569,3.796641e-06,1069.1866,-19.595024,30.0,129.72118,12856.835105657578
-84.0,19.39671,-85.005035,0.04342836,0.00042131572,40000,0.2511233,-31.333416,1.0730072,-100.0,,100.0,0.0051191677,400,3674945,,100,[-0.152  0.181  0.205 ...  0.121 -0.292 -1.276],0.002511233,4.3428364,84.09,-84.0,0.5119168,1.2641678,4.2131574e-06,2620.2163,-21.630974,36.660606,93.196014,12883.866862297058
-91.0,18.669569,-92.005035,0.03567196,0.00019757124,40100,0.28571615,-33.188206,0.86425894,-100.0,,100.0,0.0059634033,401,3683397,,100,[-0.152  0.18   0.205 ...  0.121 -0.292 -1.281],0.0028571617,3.5671961,84.52,-91.0,0.5963403,1.2523395,1.9757124e-06,2900.7253,-22.377342,28.618176,115.70606,12915.980526685715
-92.0,31.939083,-93.005035,0.016824385,5.1814044e-05,40200,0.2685527,-35.073307,1.1330285,-100.0,,100.0,0.0039202813,402,3692153,,100,[-0.152  0.18   0.205 ...  0.121 -0.301 -1.285],0.0026855269,1.6824385,87.56,-92.0,0.39202815,1.2509749,5.1814044e-07,1578.7797,-25.63135,27.12932,88.25903,12945.030683755875
-93.0,18.215052,-94.005035,0.047101844,0.00024179617,40300,0.30241793,-42.028,0.5943807,-100.0,,100.0,0.006408096,403,3700727,,100,[-0.152  0.18   0.205 ...  0.123 -0.296 -1.291],0.0030241793,4.7101846,85.74,-93.0,0.64080966,1.2423159,2.4179617e-06,4181.2993,-28.991829,25.514702,168.24234,12970.547217607498
-93.0,22.281412,-94.005035,0.04801551,0.0010107509,40400,0.5046905,-52.239326,1.817336,-100.0,,100.0,0.009425757,404,3709429,,100,[-0.152  0.18   0.205 ...  0.125 -0.3   -1.296],0.0050469046,4.801551,87.02,-93.0,0.94257575,1.2403615,1.0107508e-05,7741.1553,-44.78403,25.514702,55.0256,13001.365778207779
-86.0,22.072508,-87.005035,0.03104088,2.9913004e-05,40500,0.23140344,-34.06666,0.52496886,-100.0,,100.0,0.0043479977,405,3718356,,100,[-0.152  0.18   0.205 ...  0.125 -0.3   -1.298],0.0023140344,3.104088,89.27,-86.0,0.4347998,1.2153322,2.9913002e-07,1820.7084,-20.19541,34.698704,190.48749,13025.578895330429
-89.0,15.3012295,-90.005035,0.052938145,0.00026102745,40600,0.27433386,-39.430466,0.53979415,-100.0,,100.0,0.006454384,406,3726927,,100,[-0.152  0.18   0.205 ...  0.126 -0.307 -1.316],0.0027433387,5.2938147,85.71,-89.0,0.6454384,1.2093407,2.6102746e-06,4244.689,-25.751024,31.288975,185.2558,13056.838819026947
-90.0,19.017859,-91.005035,0.04804325,0.0003399286,40700,0.39197654,-46.729774,0.9756967,-100.0,,100.0,0.008088611,407,3735828,,100,[-0.152  0.18   0.205 ...  0.126 -0.316 -1.313],0.003919766,4.804325,89.01,-90.0,0.808861,1.2099862,3.399286e-06,6670.851,-36.554996,30.0,102.49087,13086.846497535706
-92.0,1.723311,-93.005035,0.7530094,0.00030672658,40800,0.99046004,-34.495598,0.64397764,-100.0,,100.0,0.07479635,408,3744699,,100,[-0.152  0.18   0.205 ...  0.126 -0.317 -1.311],0.009904601,75.30094,88.71,-92.0,7.4796343,1.2016914,3.0672657e-06,1596.2466,-21.971487,27.12932,155.2849,13117.667843818665
-92.0,16.12764,-93.005035,0.03615083,0.0005272844,40900,0.30007046,-38.99724,0.8933211,-100.0,,100.0,0.006843011,409,3753472,,100,[-0.152  0.18   0.205 ...  0.125 -0.323 -1.313],0.003000704,3.6150832,87.73,-92.0,0.68430114,1.2109312,5.2728437e-06,4742.7344,-28.36368,27.12932,111.94183,13153.247520685196
-88.0,27.615675,-89.005035,0.025455577,0.00041617302,41000,0.29247493,-34.899048,0.71843886,-100.0,,100.0,0.004735143,410,3762530,,100,[-0.152  0.181  0.205 ...  0.125 -0.318 -1.309],0.002924749,2.5455577,90.58,-88.0,0.4735143,1.1905572,4.16173e-06,1556.3156,-23.0417,32.496155,139.19069,13185.588243961334
-91.0,16.607737,-92.005035,0.07278267,0.00066291494,41100,0.40802142,-40.145645,0.95082396,-100.0,,100.0,0.0091430405,411,3771384,,100,[-0.152  0.181  0.205 ...  0.126 -0.327 -1.32 ],0.0040802145,7.2782674,88.54,-91.0,0.9143041,1.1844369,6.629149e-06,3169.012,-29.838646,28.618176,105.171936,13216.812854290009
-90.0,30.35436,-91.005035,0.04906885,0.0011452276,41200,0.5521955,-52.990063,4.0552115,-100.0,,100.0,0.008364293,412,3780121,,100,[-0.152  0.18   0.205 ...  0.127 -0.328 -1.326],0.0055219545,4.906885,87.37,-90.0,0.83642936,1.1861364,1.1452275e-05,6348.1113,-47.9992,30.0,24.659626,13248.6708714962
-85.0,3.7039187,-86.005035,0.46391928,0.00058454415,41300,0.9152709,-49.554096,0.9648554,-100.0,,100.0,0.046668433,413,3788926,,100,[-0.152  0.18   0.205 ...  0.127 -0.322 -1.33 ],0.0091527095,46.39193,88.05,-85.0,4.6668434,1.1841079,5.845441e-06,8576.205,-39.322315,35.70714,103.64248,13284.354233980179
-92.0,24.131426,-93.005035,0.020402934,0.000240967,41400,0.2332201,-35.81014,0.58976984,-100.0,,100.0,0.004135285,414,3797821,,100,[-0.152  0.18   0.205 ...  0.128 -0.321 -1.333],0.0023322008,2.0402935,88.95,-92.0,0.41352856,1.1811268,2.4096698e-06,1745.3563,-22.723108,27.12932,169.55766,13311.24923157692
-88.0,21.075237,-89.005035,0.04234128,0.00015654381,41500,0.3926753,-48.901512,0.64703757,-100.0,,100.0,0.007598957,415,3806884,,100,[-0.152  0.18   0.205 ...  0.125 -0.321 -1.335],0.003926753,4.234128,90.63,-88.0,0.7598957,1.178352,1.5654381e-06,5781.446,-36.407047,32.496155,154.55054,13343.299221277237
-91.0,12.339202,-92.005035,0.08033645,1.46800985e-05,41600,0.45408195,-52.883743,0.36159155,-100.0,,100.0,0.01210301,416,3815907,,100,[-0.152  0.18   0.205 ...  0.124 -0.321 -1.338],0.004540819,8.033646,90.23,-91.0,1.210301,1.1766493,1.4680099e-07,8991.719,-36.17002,28.618176,276.55515,13370.372917175293
-87.0,25.743698,-88.005035,0.025482973,6.567272e-05,41700,0.29457864,-32.567955,0.88553154,-100.0,,100.0,0.005003023,417,3825150,,100,[-0.152  0.181  0.205 ...  0.124 -0.322 -1.339],0.0029457863,2.5482974,92.43,-87.0,0.5003023,1.1704032,6.567272e-07,1545.6631,-21.88773,33.630344,112.92652,13399.658572673798
-91.0,24.235744,-92.005035,0.02851913,0.00021562415,41800,0.28668326,-40.546726,0.7024498,-100.0,,100.0,0.0050688135,418,3834062,,100,[-0.152  0.181  0.205 ...  0.122 -0.329 -1.339],0.002866833,2.851913,89.12,-91.0,0.5068814,1.1673695,2.1562414e-06,2601.531,-28.555193,28.618176,142.35893,13428.590980291367
-94.0,28.013039,-95.005035,0.017996699,0.0003388684,41900,0.30311355,-43.979595,0.4151934,-100.0,,100.0,0.0048590587,419,3843012,,100,[-0.151  0.181  0.205 ...  0.12  -0.329 -1.341],0.0030311358,1.79967,89.5,-94.0,0.48590586,1.1788148,3.388684e-06,2335.7458,-28.382017,23.748684,240.85161,13459.027490854263
-94.0,17.50516,-95.005035,0.035081282,0.00016468605,42000,0.274667,-36.050606,0.72840345,-100.0,,100.0,0.0059626154,420,3852146,,100,[-0.151  0.181  0.205 ...  0.119 -0.319 -1.34 ],0.00274667,3.5081282,91.34,-94.0,0.59626156,1.1688346,1.6468605e-06,3083.953,-24.274643,23.748684,137.28656,13491.192446947098
-91.0,24.955324,-92.005035,0.03458842,0.0006269793,42100,0.29593837,-37.653122,0.6541155,-100.0,,100.0,0.0051319166,421,3861541,,100,[-0.151  0.182  0.205 ...  0.117 -0.322 -1.347],0.0029593837,3.4588418,93.95,-91.0,0.5131917,1.1641673,6.2697927e-06,1664.7148,-25.226439,28.618176,152.8782,13521.878920316696
-92.0,14.20581,-93.005035,0.10603479,0.00022499182,42200,0.50171447,-50.266396,0.72007203,-100.0,,100.0,0.0123297,422,3871394,,100,[-0.151  0.182  0.205 ...  0.115 -0.326 -1.347],0.0050171446,10.603479,98.53,-92.0,1.2329701,1.159076,2.2499182e-06,5006.3296,-38.422504,27.12932,138.875,13552.914972543716
-90.0,15.283416,-91.005035,0.107572995,0.00024397629,42300,0.64710134,-49.817474,0.7710969,-100.0,,100.0,0.015235134,423,3881164,,100,[-0.151  0.182  0.205 ...  0.113 -0.324 -1.355],0.0064710137,10.757299,97.7,-90.0,1.5235134,1.1601298,2.4397627e-06,6075.8916,-38.372154,30.0,129.6854,13587.257823228836
-91.0,15.876159,-92.005035,0.054937527,0.00012854686,42400,0.3401594,-38.86292,0.79928076,-100.0,,100.0,0.0078301355,424,3890605,100.0,100,[-0.151  0.182  0.205 ...  0.113 -0.322 -1.356],0.0034015933,5.493753,94.41,-91.0,0.7830136,1.1484113,1.2854686e-06,3509.759,-27.621199,31.92178,125.11248,13616.486827135086
-93.0,14.649287,-94.005035,0.05664133,0.0002910736,42500,0.29738608,-37.66028,1.1422611,-100.0,,100.0,0.0071782065,425,3900348,,100,[-0.151  0.182  0.205 ...  0.112 -0.328 -1.361],0.0029738608,5.664133,97.43,-93.0,0.71782064,1.1469378,2.910736e-06,5231.322,-28.256557,25.514702,87.545654,13650.641773939133
-90.0,2.1135473,-91.005035,0.6488608,0.000117851705,42600,0.94614863,-38.101215,0.85336626,-100.0,,100.0,0.06438944,426,3909923,,100,[-0.151  0.182  0.205 ...  0.113 -0.327 -1.364],0.009461485,64.886086,95.75,-90.0,6.438945,1.1424713,1.178517e-06,1604.551,-27.221571,30.0,117.182976,13680.816851377487
-89.0,22.627073,-90.005035,0.044041224,0.00028729727,42700,0.35106763,-42.85018,0.80602545,-100.0,,100.0,0.0064918892,427,3919356,,100,[-0.151  0.182  0.205 ...  0.112 -0.329 -1.366],0.0035106756,4.4041224,94.33,-89.0,0.64918894,1.1473218,2.8729726e-06,3957.5076,-31.655596,31.288975,124.06556,13710.97154211998
-87.0,23.31532,-88.005035,0.044681434,0.00037541756,42800,0.3419019,-40.95383,0.81528664,-100.0,,100.0,0.0062006195,428,3928959,,100,[-0.151  0.182  0.206 ...  0.113 -0.326 -1.365],0.003419019,4.4681435,96.03,-87.0,0.62006193,1.1455165,3.7541754e-06,3774.4104,-29.82301,33.630344,122.65625,13749.211040019989
-90.0,7.2818847,-91.005035,0.11186814,0.00010692376,42900,0.32479298,-29.628212,0.8371413,-100.0,,100.0,0.0115895625,429,3938380,100.0,100,[-0.151  0.182  0.206 ...  0.115 -0.315 -1.378],0.0032479297,11.186814,94.21,-90.0,1.1589563,1.1444246,1.0692376e-06,1341.3901,-18.643642,33.16625,119.45415,13780.905581474304
-89.0,21.313793,-90.005035,0.053875897,0.00048524715,43000,0.4077199,-43.755875,1.5536873,-100.0,,100.0,0.00783395,430,3948078,100.0,100,[-0.151  0.182  0.206 ...  0.115 -0.315 -1.378],0.004077199,5.38759,96.98,-89.0,0.7833951,1.1419562,4.852471e-06,6110.612,-35.692802,34.33657,64.363014,13813.787018537521
-93.0,19.93384,-94.005035,0.02964062,0.00072296784,43100,0.2630031,-37.572395,0.6561847,-100.0,,100.0,0.005270962,431,3958086,,100,[-0.151  0.181  0.206 ...  0.114 -0.314 -1.382],0.0026300307,2.9640622,100.08,-93.0,0.5270962,1.1451327,7.2296784e-06,2819.2996,-25.165321,25.514702,152.39612,13842.932372570038
-94.0,32.15962,-95.005035,0.022566417,0.00023844212,43200,0.26936555,-34.713226,0.9839542,-100.0,,100.0,0.003912287,432,3968265,,100,[-0.151  0.181  0.206 ...  0.114 -0.314 -1.379],0.0026936552,2.2566419,101.79,-94.0,0.39122874,1.138663,2.3844211e-06,1442.1045,-24.581234,23.748684,101.630745,13873.691727876663
-93.0,27.612295,-94.005035,0.05456978,0.001054352,43300,0.5282025,-53.56569,1.8321184,-100.0,,100.0,0.008552274,433,3977995,,100,[-0.151  0.181  0.206 ...  0.115 -0.317 -1.382],0.005282024,5.4569783,97.3,-93.0,0.8552274,1.1434213,1.054352e-05,6276.629,-46.140533,25.514702,54.581627,13905.687566280365
-83.0,13.732046,-84.005035,0.06154127,0.0001652808,43400,0.31721193,-43.208977,0.38071045,-100.0,,100.0,0.007950723,434,3987665,,100,[-0.151  0.182  0.207 ...  0.117 -0.315 -1.38 ],0.0031721187,6.154127,96.7,-83.0,0.79507226,1.1412513,1.6528079e-06,6039.629,-26.920328,37.56328,262.6668,13937.12271142006
-88.0,20.359268,-89.005035,0.06185691,0.00013316234,43500,0.5347176,-55.306988,0.49138582,-100.0,,100.0,0.010575745,435,3997694,,100,[-0.151  0.182  0.206 ...  0.117 -0.316 -1.381],0.005347176,6.1856914,100.29,-88.0,1.0575746,1.1337554,1.3316234e-06,7278.4873,-40.969566,32.496155,203.50607,13972.503568172455
-94.0,19.344675,-95.005035,0.06580345,0.000104940205,43600,0.4753919,-52.136597,1.3282592,-100.0,,100.0,0.009707057,436,4007597,,100,[-0.151  0.182  0.206 ...  0.118 -0.318 -1.386],0.004753919,6.580345,99.03,-94.0,0.9707057,1.1387844,1.049402e-06,9130.047,-43.416107,23.748684,75.28651,14005.550461769104
-92.0,22.482775,-93.005035,0.05464289,5.6933084e-05,43700,0.37346253,-39.54328,1.113725,-100.0,,100.0,0.0069345967,437,4017563,,100,[-0.151  0.182  0.206 ...  0.116 -0.317 -1.382],0.0037346252,5.464289,99.66,-92.0,0.6934597,1.1386647,5.6933084e-07,2236.442,-30.01985,27.12932,89.78877,14032.651592731476
-89.0,12.7023535,-90.005035,0.09378233,0.00039652054,43800,0.4447139,-35.23012,0.9816804,-100.0,,100.0,0.011658424,438,4027579,,100,[-0.151  0.182  0.206 ...  0.116 -0.318 -1.381],0.0044471393,9.378233,100.16,-89.0,1.1658424,1.144993,3.9652055e-06,1751.946,-25.0864,31.288975,101.86615,14063.740664720535
-95.0,21.607405,-96.005035,0.042806216,0.00018816598,43900,0.3955194,-51.528767,0.60005206,-100.0,,100.0,0.0075336252,439,4037488,,100,[-0.15   0.182  0.206 ...  0.117 -0.316 -1.377],0.0039551943,4.2806215,99.09,-95.0,0.75336254,1.1412185,1.8816598e-06,5783.538,-38.554348,21.794495,166.6522,14094.970764636993
-85.0,16.09402,-86.005035,0.07412907,0.0016555245,44000,0.49509576,-56.968704,0.9626065,-100.0,,100.0,0.011304552,440,4047694,,100,[-0.15   0.183  0.206 ...  0.116 -0.321 -1.376],0.0049509574,7.412907,102.06,-85.0,1.1304551,1.1391518,1.6555245e-05,13064.042,-46.724976,35.70714,103.88461,14128.440819263458
-87.0,23.544308,-88.005035,0.033516623,0.00068376673,44100,0.35998935,-40.74121,0.7199289,-100.0,,100.0,0.0064871158,441,4057841,,100,[-0.15   0.183  0.206 ...  0.117 -0.321 -1.378],0.0035998935,3.3516624,101.47,-87.0,0.6487115,1.1342756,6.837667e-06,3219.737,-28.896143,33.630344,138.9026,14158.65973854065
-87.0,8.302051,-88.005035,0.1529081,0.00032959157,44200,0.58173144,-37.982887,0.69789505,-100.0,,100.0,0.019333463,442,4067649,,100,[-0.15   0.183  0.206 ...  0.117 -0.323 -1.381],0.0058173146,15.290811,98.08,-87.0,1.9333464,1.1352204,3.2959156e-06,2315.1387,-25.952286,33.630344,143.28802,14185.922850847244
-89.0,16.57797,-90.005035,0.051763944,0.00011316569,44300,0.27882,-39.221943,0.46749112,-100.0,,100.0,0.006254587,443,4077331,,100,[-0.15   0.183  0.206 ...  0.118 -0.319 -1.384],0.0027882003,5.1763945,96.82,-89.0,0.62545866,1.1313128,1.1316569e-06,3630.718,-24.522675,31.288975,213.9078,14221.843260526657
-90.0,23.631697,-91.005035,0.030117463,6.2958745e-05,44400,0.30807266,-41.218338,0.7482071,-100.0,,100.0,0.0055381185,444,4087136,,100,[-0.151  0.183  0.206 ...  0.117 -0.319 -1.388],0.0030807268,3.0117464,98.05,-90.0,0.55381185,1.1327792,6.295874e-07,3081.936,-29.599266,30.0,133.65283,14256.328371286392
-87.0,22.258371,-88.005035,0.04685808,0.0002472808,44500,0.33793747,-41.729103,0.7982206,-100.0,,100.0,0.0063156276,445,4097450,,100,[-0.151  0.183  0.206 ...  0.116 -0.318 -1.387],0.0033793745,4.685808,103.14,-87.0,0.6315628,1.126438,2.472808e-06,4036.1367,-30.479921,33.630344,125.278656,14289.115028381348
-92.0,23.592594,-93.005035,0.031117959,0.00020963006,44600,0.30429944,-41.187355,0.58150506,-100.0,,100.0,0.005476222,446,4107372,,100,[-0.151  0.183  0.206 ...  0.116 -0.319 -1.392],0.003042994,3.111796,99.22,-92.0,0.5476222,1.1264377,2.0963005e-06,3026.2317,-28.007654,27.12932,171.96754,14319.837806463242
-96.0,4.4405694,-97.005035,0.208628,0.00014955133,44700,0.44827217,-33.458122,0.9639822,-100.0,,100.0,0.020795012,447,4117639,,100,[-0.151  0.183  0.206 ...  0.116 -0.319 -1.393],0.004482722,20.8628,102.67,-96.0,2.0795014,1.1249666,1.4955133e-06,1167.9719,-23.221706,19.595919,103.73635,14353.384592056274
-95.0,18.632168,-96.005035,0.040679503,0.0001021479,44800,0.3151101,-39.231613,0.7177516,-100.0,,100.0,0.0065850182,448,4127637,,100,[-0.15   0.183  0.206 ...  0.115 -0.318 -1.395],0.003151101,4.0679502,99.98,-95.0,0.6585018,1.1219633,1.021479e-06,2954.7188,-27.36859,21.794495,139.32396,14388.336179971695
-90.0,22.271309,-91.005035,0.035185456,0.0003375732,44900,0.36393937,-43.69039,0.8611782,-100.0,,100.0,0.0067990287,449,4137713,,100,[-0.15   0.183  0.206 ...  0.116 -0.321 -1.395],0.0036393937,3.5185459,100.76,-90.0,0.67990285,1.1231805,3.375732e-06,4221.5176,-32.860207,30.0,116.11998,14420.684266328812
-89.0,24.489416,-90.005035,0.055247433,0.00055860315,45000,0.44665128,-46.61115,2.3271196,-100.0,,100.0,0.00784302,450,4147584,,100,[-0.15   0.183  0.206 ...  0.116 -0.319 -1.396],0.0044665122,5.5247436,98.71,-89.0,0.7843021,1.1322893,5.5860314e-06,6219.229,-40.022854,31.288975,42.971577,14454.95883154869
-88.0,32.299084,-89.005035,0.028777814,0.0001259357,45100,0.35349476,-42.74843,0.80239314,-100.0,,100.0,0.005117821,451,4157168,,100,[-0.15   0.183  0.206 ...  0.115 -0.314 -1.391],0.0035349475,2.8777814,95.84,-88.0,0.5117821,1.1357404,1.259357e-06,2588.7292,-31.528536,32.496155,124.62719,14488.4427921772
-96.0,11.564932,-97.005035,0.08983285,0.00025012816,45200,0.40696448,-55.404457,0.42163366,-100.0,,100.0,0.011253749,452,4166926,,100,[-0.15   0.183  0.206 ...  0.116 -0.313 -1.389],0.004069645,8.983285,97.58,-96.0,1.125375,1.131975,2.5012814e-06,12818.598,-39.92646,19.595919,237.17271,14519.891873121262
-90.0,7.534088,-92.01008,0.18690488,0.005158365,45300,0.55579895,-42.381588,2.7133262,-100.0,,100.0,0.01947122,453,4177237,200.0,100,[-0.15   0.183  0.206 ...  0.116 -0.317 -1.389],0.0055579897,18.690489,103.11,-90.0,1.947122,1.1319422,5.1583647e-05,3582.0466,-30.178736,38.72983,36.855133,14555.751849651337
-89.0,23.532244,-90.005035,0.04103581,5.0320807e-05,45400,0.3451143,-41.233463,1.2478687,-100.0,,100.0,0.0062211473,454,4187837,,100,[-0.15   0.183  0.206 ...  0.117 -0.316 -1.39 ],0.0034511422,4.103581,106.0,-89.0,0.6221147,1.124371,5.0320807e-07,3839.0903,-32.236458,31.288975,80.13664,14588.062757968903
-94.0,19.692944,-95.005035,0.032650035,0.0006633494,45500,0.3320998,-41.966763,0.83477277,-100.0,,100.0,0.006706411,455,4197711,,100,[-0.15   0.183  0.206 ...  0.118 -0.326 -1.387],0.0033209983,3.2650037,98.74,-94.0,0.6706411,1.1205986,6.6334937e-06,4502.552,-30.966621,23.748684,119.79308,14618.094824790955
-89.0,20.008177,-90.005035,0.048502807,0.00023889051,45600,0.4256174,-47.254604,1.0417794,-100.0,,100.0,0.008510174,456,4207916,,100,[-0.15   0.183  0.206 ...  0.118 -0.326 -1.391],0.0042561744,4.850281,102.05,-89.0,0.8510174,1.1195145,2.3889052e-06,6597.4175,-37.407818,31.288975,95.98962,14653.207602024078
-91.0,67.50402,-92.005035,0.037020538,0.20914093,45700,0.89302903,-80.45494,67.10953,-100.0,,100.0,0.006196059,457,4217917,,100,[-0.15   0.183  0.206 ...  0.12  -0.325 -1.394],0.00893029,3.7020538,100.01,-91.0,0.61960584,1.1196294,0.0020914092,4269.02,-79.228096,28.618176,1.4901015,14683.151594877243
-87.0,26.108475,-88.005035,0.031474505,0.0012972661,45800,0.2534047,-31.177681,1.5652281,-100.0,,100.0,0.004263058,458,4227981,,100,[-0.15   0.183  0.206 ...  0.119 -0.326 -1.393],0.002534047,3.1474504,100.64,-87.0,0.42630583,1.1175617,1.297266e-05,1876.4937,-23.144388,33.630344,63.88845,14710.526837825775
-89.0,23.386223,-90.005035,0.03310774,0.00048482875,45900,0.3350469,-41.07526,0.8380322,-100.0,,100.0,0.006064276,459,4237760,,100,[-0.15   0.183  0.206 ...  0.12  -0.323 -1.397],0.0033504686,3.3107738,97.79,-89.0,0.6064276,1.1181993,4.8482875e-06,3295.0212,-30.096533,31.288975,119.327156,14742.33564543724
-89.0,28.467974,-90.005035,0.032705314,0.000427483,46000,0.36773697,-38.905464,0.952719,-100.0,,100.0,0.005829204,460,4247581,,100,[-0.15   0.183  0.206 ...  0.121 -0.323 -1.397],0.00367737,3.2705314,98.21,-89.0,0.5829204,1.1157295,4.2748297e-06,2011.6947,-28.60872,31.288975,104.962746,14771.76308131218
-89.0,14.433373,-90.005035,0.057819698,0.00018510959,46100,0.35196564,-33.44704,0.7811513,-100.0,,100.0,0.0085697565,461,4257612,,100,[-0.15   0.183  0.206 ...  0.12  -0.322 -1.4  ],0.0035196566,5.78197,100.31,-89.0,0.85697573,1.1201261,1.8510958e-06,1667.2394,-22.075617,31.288975,128.01617,14803.63073348999
