InitialReturnMax,RewardCompression,ESSRenyi,EpRewMean,Bound,EpThisIter,MeanEntropy,TimestepsSoFar,ReturnMeanIW,TimeElapsed,InitialReturnMean,ReturnStepMax,EpLenMean,StdIW,MeanIW,InitialReturnStd,Iteration,InitialBound,MaxIW,Weights,InitialReturnMin,MinIW,ReturnStepMaxmin,EpisodesSoFar,EmpiricalD2,ESSClassic
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2202192,-50.0,5379.652220964432,-99.0,100.0,109.58,,1.0,9.949873924255371,200,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,20000,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2213960,-50.0,5403.478570461273,-97.0,100.0,117.68,,1.0,17.0587215423584,201,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,20100,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2225200,-50.0,5432.525928497314,-98.0,100.0,112.4,,1.0,14.0,202,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,20200,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,2236917,-50.0,5461.860484838486,-96.0,100.0,117.17,,1.0,19.595918655395508,203,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,20300,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,2247310,-100.0,5485.749720335007,-100.0,100.0,103.93,,1.0,,204,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,20400,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2257944,-50.0,5509.656761407852,-98.0,100.0,106.34,,1.0,14.0,205,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,20500,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2268818,-50.0,5532.939128398895,-97.0,100.0,108.74,,1.0,17.0587215423584,206,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,20600,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2279666,-50.0,5561.73654460907,-98.0,100.0,108.48,,1.0,14.0,207,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,20700,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2290467,-50.0,5594.76856136322,-98.0,100.0,108.01,,1.0,14.0,208,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,20800,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2301704,-50.0,5622.916423559189,-99.0,100.0,112.37,,1.0,9.949873924255371,209,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,20900,1.0,1.0
100.0,0.98,100.0,-98.0,-1.005037784576416,100,2.837890386581421,2312417,,5648.021754980087,-98.0,100.0,107.13,,1.0,19.899747848510742,210,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,21000,1.0,2.0
,0.98,100.0,-93.0,-51.00503921508789,100,2.837890386581421,2323815,-50.0,5677.897148132324,-93.0,100.0,113.98,,1.0,25.51470184326172,211,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,21100,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2334541,-50.0,5707.290526628494,-99.0,100.0,107.26,,1.0,9.949873924255371,212,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,21200,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2345488,-50.0,5736.412297487259,-98.0,100.0,109.47,,1.0,14.0,213,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,21300,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2356412,-50.0,5760.839204072952,-98.0,100.0,109.24,,1.0,14.0,214,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,21400,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2367404,-50.0,5787.243358373642,-97.0,100.0,109.92,,1.0,17.0587215423584,215,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,21500,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,2378280,-100.0,5817.240401029587,-100.0,100.0,108.76,,1.0,,216,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,21600,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2389512,-50.0,5847.200045108795,-99.0,100.0,112.32,,1.0,9.949873924255371,217,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,21700,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2400464,-50.0,5870.060271263123,-97.0,100.0,109.52,,1.0,17.0587215423584,218,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,21800,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,2411121,-50.0,5893.836075305939,-95.0,100.0,106.57,,1.0,21.79449462890625,219,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,21900,1.0,1.0
,0.98,100.0,-94.0,-51.00503921508789,100,2.837890386581421,2422314,-50.0,5922.96010684967,-94.0,100.0,111.93,,1.0,23.74868392944336,220,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,22000,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2433211,-50.0,5948.780118227005,-97.0,100.0,108.97,,1.0,17.0587215423584,221,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,22100,1.0,1.0
,0.98,100.0,-93.0,-51.00503921508789,100,2.837890386581421,2444198,-50.0,5978.447172641754,-93.0,100.0,109.87,,1.0,25.51470184326172,222,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,22200,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2455182,-50.0,6001.007052898407,-98.0,100.0,109.84,,1.0,14.0,223,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,22300,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2465989,-50.0,6029.668098926544,-97.0,100.0,108.07,,1.0,17.0587215423584,224,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,22400,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2476807,-50.0,6056.937700748444,-97.0,100.0,108.18,,1.0,17.0587215423584,225,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,22500,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2488428,-50.0,6084.718563318253,-99.0,100.0,116.21,,1.0,9.949873924255371,226,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,22600,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,2499380,-50.0,6110.292561531067,-96.0,100.0,109.52,,1.0,19.595918655395508,227,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,22700,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,2510088,-50.0,6139.067908525467,-96.0,100.0,107.08,,1.0,19.595918655395508,228,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,22800,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2521454,-50.0,6166.908236503601,-99.0,100.0,113.66,,1.0,9.949873924255371,229,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,22900,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2532740,-50.0,6193.096230268478,-99.0,100.0,112.86,,1.0,9.949873924255371,230,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,23000,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2543729,-50.0,6218.792194843292,-97.0,100.0,109.89,,1.0,17.0587215423584,231,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,23100,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2554677,-50.0,6246.94285941124,-98.0,100.0,109.48,,1.0,14.0,232,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,23200,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2565782,-50.0,6283.109350442886,-97.0,100.0,111.05,,1.0,17.0587215423584,233,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,23300,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2576710,-50.0,6312.516139745712,-97.0,100.0,109.28,,1.0,17.0587215423584,234,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,23400,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2587782,-50.0,6344.653388500214,-98.0,100.0,110.72,,1.0,14.0,235,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,23500,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2598593,-50.0,6366.856244802475,-98.0,100.0,108.11,,1.0,14.0,236,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,23600,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2610044,-50.0,6403.904172897339,-99.0,100.0,114.51,,1.0,9.949873924255371,237,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,23700,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,2620852,-100.0,6426.828332662582,-100.0,100.0,108.08,,1.0,,238,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,23800,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2631664,-50.0,6450.10555267334,-99.0,100.0,108.12,,1.0,9.949873924255371,239,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,23900,1.0,1.0
100.0,0.97,100.0,-97.0,-1.005037784576416,100,2.837890386581421,2642600,,6480.471412181854,-97.0,100.0,109.36,,1.0,22.158519744873047,240,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,24000,1.0,2.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,2653486,-50.0,6500.154319524765,-96.0,100.0,108.86,,1.0,19.595918655395508,241,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,24100,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,2664547,-50.0,6523.159529924393,-95.0,100.0,110.61,,1.0,21.79449462890625,242,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,24200,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,2675559,-50.0,6546.5472021102905,-95.0,100.0,110.12,,1.0,21.79449462890625,243,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,24300,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,2686553,-100.0,6572.535711765289,-100.0,100.0,109.94,,1.0,,244,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,24400,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,2697810,-50.0,6597.152089834213,-96.0,100.0,112.57,,1.0,19.595918655395508,245,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,24500,1.0,1.0
,0.98,100.0,-95.0,-51.00503921508789,100,2.837890386581421,2709003,-50.0,6632.724150657654,-95.0,100.0,111.93,,1.0,21.79449462890625,246,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,24600,1.0,1.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,2719456,-50.0,6658.293195724487,-96.0,100.0,104.53,,1.0,19.595918655395508,247,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,24700,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2730443,-50.0,6689.464543104172,-98.0,100.0,109.87,,1.0,14.0,248,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,24800,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2741312,-50.0,6719.932768106461,-97.0,100.0,108.69,,1.0,17.0587215423584,249,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,24900,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2751928,-50.0,6740.817279338837,-98.0,100.0,106.16,,1.0,14.0,250,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,25000,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2762947,-50.0,6769.75257396698,-97.0,100.0,110.19,,1.0,17.0587215423584,251,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,25100,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2773907,-50.0,6793.246753454208,-98.0,100.0,109.6,,1.0,14.0,252,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,25200,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2785327,-50.0,6824.643995523453,-99.0,100.0,114.2,,1.0,9.949873924255371,253,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,25300,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2795871,-50.0,6851.196120977402,-97.0,100.0,105.44,,1.0,17.0587215423584,254,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,25400,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2807149,-50.0,6874.595867395401,-99.0,100.0,112.78,,1.0,9.949873924255371,255,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,25500,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2817740,-50.0,6892.706876277924,-98.0,100.0,105.91,,1.0,14.0,256,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,25600,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2828283,-50.0,6920.51313495636,-99.0,100.0,105.43,,1.0,9.949873924255371,257,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,25700,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2839343,-50.0,6947.568172693253,-98.0,100.0,110.6,,1.0,14.0,258,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,25800,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2850220,-50.0,6975.876255750656,-98.0,100.0,108.77,,1.0,14.0,259,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,25900,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2861158,-50.0,7005.14021897316,-97.0,100.0,109.38,,1.0,17.0587215423584,260,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,26000,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2872375,-50.0,7033.208379268646,-97.0,100.0,112.17,,1.0,17.0587215423584,261,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,26100,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2883011,-50.0,7060.578893899918,-98.0,100.0,106.36,,1.0,14.0,262,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,26200,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2894296,-50.0,7090.324736356735,-98.0,100.0,112.85,,1.0,14.0,263,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,26300,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2904766,-50.0,7122.828251838684,-98.0,100.0,104.7,,1.0,14.0,264,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,26400,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2915704,-50.0,7148.361177682877,-99.0,100.0,109.38,,1.0,9.949873924255371,265,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,26500,1.0,1.0
100.0,0.97,100.0,-96.0,-1.005037784576416,100,2.837890386581421,2926856,,7169.981240510941,-96.0,100.0,111.52,,1.0,24.166091918945312,266,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,26600,1.0,2.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2937739,-50.0,7201.5880651474,-98.0,100.0,108.83,,1.0,14.0,267,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,26700,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,2948333,-100.0,7223.924187898636,-100.0,100.0,105.94,,1.0,,268,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,26800,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,2958870,-100.0,7250.833599567413,-100.0,100.0,105.37,,1.0,,269,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,26900,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,2970030,-50.0,7271.659455299377,-99.0,100.0,111.6,,1.0,9.949873924255371,270,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,27000,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,2980379,-50.0,7295.561280488968,-98.0,100.0,103.49,,1.0,14.0,271,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,27100,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,2991494,-50.0,7324.618013858795,-97.0,100.0,111.15,,1.0,17.0587215423584,272,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,27200,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3002453,-50.0,7359.940510034561,-99.0,100.0,109.59,,1.0,9.949873924255371,273,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,27300,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3013238,-50.0,7386.740090608597,-97.0,100.0,107.85,,1.0,17.0587215423584,274,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,27400,1.0,1.0
,0.98,100.0,-93.0,-51.00503921508789,100,2.837890386581421,3024789,-50.0,7410.419524431229,-93.0,100.0,115.51,,1.0,25.51470184326172,275,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,27500,1.0,1.0
,0.98,100.0,-93.0,-51.00503921508789,100,2.837890386581421,3036024,-50.0,7434.283534049988,-93.0,100.0,112.35,,1.0,25.51470184326172,276,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,27600,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3047210,-50.0,7458.783206701279,-99.0,100.0,111.86,,1.0,9.949873924255371,277,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,27700,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3058163,-50.0,7485.861968040466,-98.0,100.0,109.53,,1.0,14.0,278,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,27800,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3069154,-50.0,7512.796125173569,-97.0,100.0,109.91,,1.0,17.0587215423584,279,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,27900,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3080209,-50.0,7529.82070016861,-97.0,100.0,110.55,,1.0,17.0587215423584,280,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,28000,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3091159,-50.0,7559.3208837509155,-99.0,100.0,109.5,,1.0,9.949873924255371,281,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,28100,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3102019,-50.0,7586.0404443740845,-97.0,100.0,108.6,,1.0,17.0587215423584,282,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,28200,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3113258,-50.0,7605.908851146698,-99.0,100.0,112.39,,1.0,9.949873924255371,283,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,28300,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3124065,-50.0,7633.246709108353,-98.0,100.0,108.07,,1.0,14.0,284,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,28400,1.0,1.0
,0.98,100.0,-94.0,-51.00503921508789,100,2.837890386581421,3135234,-50.0,7658.023545265198,-94.0,100.0,111.69,,1.0,23.74868392944336,285,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,28500,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3146281,-50.0,7686.519860029221,-98.0,100.0,110.47,,1.0,14.0,286,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,28600,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3157202,-50.0,7714.224269628525,-98.0,100.0,109.21,,1.0,14.0,287,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,28700,1.0,1.0
100.0,0.97,100.0,-96.0,-1.005037784576416,100,2.837890386581421,3168935,,7740.104152441025,-96.0,100.0,117.33,,1.0,24.166091918945312,288,-1.0050378,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,28800,1.0,2.0
,0.98,100.0,-96.0,-51.00503921508789,100,2.837890386581421,3179664,-50.0,7760.108156204224,-96.0,100.0,107.29,,1.0,19.595918655395508,289,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,28900,1.0,1.0
-100.0,0.99,100.0,-100.0,-101.00503540039062,100,2.837890386581421,3190965,-100.0,7779.851680755615,-100.0,100.0,113.01,,1.0,,290,-101.005035,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,100.0,29000,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3202128,-50.0,7809.212899923325,-99.0,100.0,111.63,,1.0,9.949873924255371,291,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,29100,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3213185,-50.0,7831.451822519302,-97.0,100.0,110.57,,1.0,17.0587215423584,292,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,29200,1.0,1.0
,0.98,100.0,-98.0,-51.00503921508789,100,2.837890386581421,3224123,-50.0,7859.428421020508,-98.0,100.0,109.38,,1.0,14.0,293,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,29300,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3235400,-50.0,7888.656259775162,-97.0,100.0,112.77,,1.0,17.0587215423584,294,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,29400,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3246200,-50.0,7907.784025669098,-97.0,100.0,108.0,,1.0,17.0587215423584,295,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,29500,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3257226,-50.0,7933.203390598297,-97.0,100.0,110.26,,1.0,17.0587215423584,296,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,29600,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3268236,-50.0,7953.866924524307,-99.0,100.0,110.1,,1.0,9.949873924255371,297,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,29700,1.0,1.0
,0.98,100.0,-97.0,-51.00503921508789,100,2.837890386581421,3279192,-50.0,7984.296134233475,-97.0,100.0,109.56,,1.0,17.0587215423584,298,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,29800,1.0,1.0
,0.98,100.0,-99.0,-51.00503921508789,100,2.837890386581421,3289916,-50.0,8007.879908800125,-99.0,100.0,107.24,,1.0,9.949873924255371,299,-51.00504,1.0,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],-100.0,1.0,,29900,1.0,1.0
