InitialBound,StdIW,MaxIW,EpLenMean,MeanIW,InitialReturnMin,ReturnMeanIW,ESSRenyi,J_sample_variance,StdIWNorm,MeanEntropy,MeanIWNorm,ReturnStepMax,InitialReturnMean,Iteration,MinIWNorm,ESSClassic,Bound,TimeElapsed,EpisodesSoFar,MaxIWNorm,MinIW,InitialReturnStd,ReturnStepMaxmin,Weights,InitialReturnMax,TimestepsSoFar,EpThisIter,EmpiricalD2,EpRewMean
22.33434,59.437954,596.278,367.33,6.960169,-36.712482,310.9965,0.2922737,8478557.0,0.5943794,2.3808584,0.06960168,100.0,25.10755,72,5.607889e-06,1.3526863,259.7,3515.117392063141,7200,5.96278,0.0005607889,20.686266,54.92723,[ 0.172 -0.203  0.046 ...  0.033 -0.431 -0.028],83.19624,1223917,100,342.14505,8.927170855952296
34.061386,353.41125,3552.8035,389.01,36.832237,-5.2410603,2180.92,0.0121816825,452161660.0,3.534113,2.3632982,0.36832237,100.0,37.005623,73,9.107039e-09,1.0744933,1914.1608,3603.3773040771484,7300,35.528034,9.107039e-07,18.273502,54.76849,[ 0.171 -0.203  0.046 ...  0.035 -0.411 -0.046],88.32714,1262818,100,8209.047,31.65904687386264
30.449293,14.15037,142.52792,352.41,2.2974253,-27.294968,100.56581,1.5484073,504715.8,0.14150369,2.3369792,0.022974253,100.0,33.162914,74,1.419734e-05,2.5683105,78.75827,3689.129429578781,7400,1.4252793,0.001419734,20.306726,61.938965,[ 0.172 -0.202  0.046 ...  0.033 -0.425 -0.049],81.408646,1298059,100,64.58249,23.924490824131873
36.890926,166.41818,1672.9586,400.02,18.49111,-6.6102524,907.2328,0.031953983,69895260.0,1.6641818,2.3214967,0.18491107,100.0,40.011814,75,8.169591e-08,1.219538,732.64435,3783.341361761093,7500,16.729586,8.169591e-06,21.531706,58.310696,[ 0.171 -0.204  0.046 ...  0.032 -0.431 -0.07 ],93.62659,1338061,100,3129.5002,38.822988652309306
35.1378,6585.703,66190.81,383.51,664.0183,-14.723677,24112.775,0.00010269461,57721004000.0,65.85703,2.3445177,6.640183,100.0,38.219803,76,1.5246104e-07,1.0063821,21071.47,3870.4610121250153,7600,661.9081,1.5246104e-05,23.142838,43.05877,[ 0.171 -0.205  0.047 ...  0.029 -0.44  -0.076],92.46024,1376412,100,973760.94,30.43626685173011
30.93829,133.45201,1238.9674,356.65,19.563116,-16.260345,1333.4745,0.008526011,120586776.0,1.3345201,2.3330765,0.19563112,100.0,33.8405,77,4.5413806e-08,2.103739,1019.16656,3957.0888431072235,7700,12.389674,4.541381e-06,22.726057,72.07729,[ 0.171 -0.208  0.048 ...  0.028 -0.44  -0.054],87.066185,1412077,100,11728.813,20.531961652503597
39.594727,3461.443,34790.21,395.49,349.34436,0.30747414,18696.559,0.00017904236,34695660000.0,34.61443,2.3669298,3.493443,100.0,42.65962,78,2.0335847e-07,1.0083048,16406.025,4058.5734000205994,7800,347.9021,2.0335847e-05,20.218641,58.221893,[ 0.173 -0.208  0.049 ...  0.023 -0.462 -0.043],91.94658,1451626,100,558527.06,31.935026302247994
35.19728,159.66826,1605.3442,361.4,16.950819,1.0453835,1415.1934,0.019176682,189111760.0,1.5966825,2.3456893,0.16950819,100.0,38.053265,79,4.520077e-07,1.1144919,1208.9556,4146.913801193237,7900,16.053442,4.520077e-05,21.41526,71.06537,[ 0.174 -0.207  0.049 ...  0.021 -0.435 -0.037],85.67937,1487766,100,5214.6665,9.607142198490864
39.38307,3284.7114,33013.56,382.04,331.1317,-6.755826,21555.795,2.9820152e-05,46368174000.0,32.847115,2.375923,3.3113167,100.0,42.368343,80,2.4308491e-08,1.0060414,16089.049,4258.121779680252,8000,330.1356,2.4308492e-06,22.30694,63.830456,[ 0.174 -0.207  0.049 ...  0.022 -0.407 -0.085],89.55815,1525970,100,3353437.0,25.07270785455848
38.68711,2604.3542,26174.941,370.95,261.94583,-15.3706455,13045.122,0.00012543103,17001082000.0,26.043543,2.3320475,2.619459,100.0,41.667137,81,3.7215816e-08,1.0015011,10384.289,4342.422673225403,8100,261.74942,3.7215816e-06,19.283987,59.60403,[ 0.174 -0.206  0.049 ...  0.02  -0.374 -0.088],89.40078,1563065,100,797250.9,36.112121804845955
40.439133,267.89996,2691.85,427.1,29.126143,3.7230768,2002.393,0.006573516,345361660.0,2.6789992,2.297101,0.29126143,100.0,43.289948,82,1.815467e-08,1.1682006,1650.7758,4452.2375864982605,8200,26.9185,1.8154672e-06,18.705301,64.550476,[ 0.173 -0.208  0.049 ...  0.02  -0.418 -0.088],85.52443,1605775,100,15212.56,61.35643152400151
45.194744,641.87024,6451.5435,438.54,65.029495,9.9129505,3439.434,0.010752855,1168102700.0,6.4187016,2.3085415,0.65029496,100.0,48.16273,83,8.172104e-07,1.0159944,3153.2148,4561.355192899704,8300,64.515434,8.172104e-05,16.576435,71.74257,[ 0.173 -0.208  0.049 ...  0.018 -0.449 -0.092],89.039345,1649629,100,9299.855,74.56948628657857
39.60733,35754.723,359349.38,425.56,3594.3748,8.111524,60696.027,1.0210146e-06,367719800000.0,357.54724,2.3173275,35.94375,100.0,42.44509,84,7.183362e-13,1.0004904,32611.904,4658.427505016327,8400,3593.4937,7.183362e-11,18.137623,56.670853,[ 0.175 -0.209  0.05  ...  0.016 -0.436 -0.093],85.133026,1692185,100,97941800.0,47.88505751777621
40.19641,342.3148,3441.1055,423.85,35.187958,-19.267904,3172.5173,0.019849787,993207360.0,3.423148,2.287872,0.3518795,100.0,43.48302,85,2.5263662e-07,1.045615,2939.241,4738.057225227356,8500,34.411053,2.5263662e-05,23.79822,69.10413,[ 0.173 -0.212  0.05  ...  0.018 -0.443 -0.077],98.59837,1734570,100,5037.8374,51.852999604055
41.580883,98.159744,762.3712,407.41,14.622907,-1.3417625,687.65295,0.032912564,22630956.0,0.9815975,2.2968578,0.14622906,100.0,44.59108,86,2.607622e-06,2.1710405,521.7273,4834.565383672714,8600,7.623712,0.0002607622,21.838963,73.5604,[ 0.172 -0.213  0.05  ...  0.018 -0.461 -0.089],90.30579,1775311,100,3038.3535,55.69254437245
45.98145,310.30615,3119.2957,422.86,31.927256,-6.480299,3074.2307,0.021487953,924949600.0,3.1030614,2.2673101,0.31927252,100.0,49.23176,87,2.39e-07,1.047536,2852.4993,4949.693296909332,8700,31.192955,2.39e-05,21.115465,,[ 0.172 -0.214  0.05  ...  0.016 -0.449 -0.092],97.50926,1817597,100,4653.7705,66.44090889536945
46.048668,20.603048,191.3957,440.62,4.0475693,10.249969,256.81906,0.31978923,2983471.8,0.20603047,2.273421,0.040475693,100.0,49.086403,88,4.1276935e-06,3.7160337,203.10124,5057.7174191474915,8800,1.913957,0.00041276935,19.477114,72.95336,[ 0.169 -0.215  0.049 ...  0.016 -0.482 -0.088],91.13214,1861659,100,312.70596,70.2116440733985
46.95101,385.41446,3873.923,436.46,39.118713,-15.979808,2145.7773,0.0037921253,453651740.0,3.8541446,2.2881427,0.39118713,100.0,50.268234,89,1.4057657e-09,1.0196757,1607.095,5172.861232042313,8900,38.73923,1.4057657e-07,20.744331,59.931778,[ 0.17  -0.216  0.049 ...  0.017 -0.482 -0.083],99.516556,1905305,100,26370.438,66.80950897742828
45.71198,7106.51,71423.625,447.56,714.7584,-0.35813713,44150.375,0.0003403491,194708570000.0,71.065094,2.2861285,7.147583,100.0,48.98596,90,3.0101116e-08,1.0014628,42375.723,5296.873334646225,9000,714.2362,3.0101116e-06,21.872156,73.32385,[ 0.17  -0.216  0.049 ...  0.019 -0.492 -0.058],98.21938,1950061,100,293815.97,57.84387320784735
46.667652,160.4285,1612.8735,401.79,16.734142,-12.46264,858.62897,0.045513812,69464760.0,1.604285,2.2949183,0.16734138,100.0,49.87306,91,2.066524e-06,1.0763267,708.38,5390.06201505661,9100,16.128735,0.00020665242,23.69894,65.49883,[ 0.17  -0.216  0.049 ...  0.019 -0.48  -0.072],96.16218,1990240,100,2197.1353,82.70618838514157
41.153595,53.208443,531.6885,389.92,6.770943,6.4675913,422.0469,0.5120741,10583165.0,0.5320843,2.2897596,0.06770943,100.0,44.26216,92,1.9288593e-06,1.5935329,378.60648,5491.767148256302,9200,5.3168845,0.00019288594,19.559444,70.26809,[ 0.17  -0.216  0.049 ...  0.023 -0.451 -0.092],93.257095,2029232,100,195.28423,60.4696576746048
48.657356,32.010353,320.16882,439.25,4.1782427,8.891982,345.07437,0.3988646,8715291.0,0.3201035,2.3078804,0.041782424,100.0,51.870083,93,2.0965324e-06,1.6752107,294.20444,5605.057576417923,9300,3.201688,0.00020965326,18.178286,69.89644,[ 0.171 -0.215  0.049 ...  0.021 -0.44  -0.108],96.38182,2073157,100,250.71165,88.88417831506865
43.738937,367.25366,3691.5876,392.32,37.51613,-9.83837,2247.6914,0.028873185,490468300.0,3.6725364,2.3078425,0.3751613,100.0,47.089405,94,4.391481e-08,1.0327501,2050.5137,5694.697286128998,9400,36.915874,4.391481e-06,21.12661,68.8182,[ 0.171 -0.214  0.05  ...  0.02  -0.429 -0.101],100.51397,2112389,100,3463.4211,62.21205187431835
43.41943,271.01447,2722.959,386.8,29.386433,2.597206,2556.102,0.009147868,595436160.0,2.710145,2.2795603,0.29386434,100.0,46.472775,95,1.0454229e-07,1.1620704,2236.8625,5796.8544063568115,9500,27.22959,1.0454229e-05,21.753496,59.246372,[ 0.172 -0.214  0.05  ...  0.025 -0.442 -0.088],91.60047,2151069,100,10931.51,78.52145560699869
41.51733,4872.0264,48966.098,353.34,490.05148,-7.5693817,23529.518,0.0010560264,55285408000.0,48.720264,2.3769565,4.9005146,100.0,44.643314,96,3.8299266e-08,1.0015957,22567.574,5885.1000056266785,9600,489.66098,3.8299268e-06,22.916483,60.733364,[ 0.171 -0.213  0.049 ...  0.022 -0.462 -0.097],93.77947,2186403,100,94694.6,78.3979751537996
39.71995,1022.24585,10274.664,327.65,103.45303,-0.96936417,6041.8584,0.0018515786,3623988000.0,10.222459,2.4092333,1.0345305,100.0,42.879955,97,5.765308e-08,1.0137959,5307.4854,5969.665399551392,9700,102.746635,5.765308e-06,22.747183,71.62371,[ 0.17  -0.213  0.048 ...  0.024 -0.411 -0.05 ],94.800125,2219168,100,54007.97,77.7744499067483
36.136696,680.6953,6841.55,303.0,68.726074,-7.120674,4808.406,0.004483305,2304637000.0,6.806952,2.4347837,0.6872607,100.0,39.180744,98,1.1902724e-07,1.009097,4353.782,6053.00527215004,9800,68.4155,1.19027245e-05,24.246078,73.32736,[ 0.169 -0.214  0.048 ...  0.025 -0.396 -0.032],91.32137,2249468,100,22304.975,70.12430886618014
25.190853,6771.773,68059.76,301.55,681.4762,-29.716026,29098.516,0.00018113319,84594590000.0,67.71772,2.4250157,6.8147607,100.0,28.005417,99,1.2447816e-09,1.0025833,27007.236,6130.773240804672,9900,680.59753,1.2447816e-07,24.676731,68.56428,[ 0.168 -0.214  0.048 ...  0.028 -0.363 -0.04 ],84.43693,2279623,100,552079.94,49.191029632565176
21.399788,793.2878,7973.4033,264.54,80.322395,-54.586826,5436.2266,0.0010923687,2933627100.0,7.932877,2.3683674,0.803224,100.0,24.22486,100,1.9158932e-07,1.0148039,4581.466,6206.413272619247,10000,79.73403,1.9158933e-05,28.603504,68.50132,[ 0.17  -0.213  0.048 ...  0.028 -0.367 -0.046],84.752106,2306077,100,91544.18,26.073963104826476
35.748966,8223.548,82650.27,328.42,827.0105,-14.208938,31010.871,1.4467882e-05,96067950000.0,82.235466,2.4143271,8.270103,100.0,38.903442,101,1.6924556e-09,1.0012289,22717.617,6286.530839920044,10100,826.5027,1.6924557e-07,25.093277,,[ 0.17  -0.214  0.049 ...  0.021 -0.421 -0.049],94.63431,2338919,100,6911862.0,59.32956468564251
34.390373,132.69458,1263.79,324.52,18.488817,-12.156071,1180.6652,0.059075184,100992780.0,1.3269457,2.410153,0.18488815,100.0,37.549274,102,2.8986125e-07,1.904414,1050.6976,6380.197288513184,10200,12.6379,2.8986125e-05,27.118319,67.88038,[ 0.169 -0.215  0.049 ...  0.02  -0.388 -0.035],94.76731,2371371,100,1692.7582,61.464563632233855
36.74453,8302.581,83445.04,336.7,835.4249,-12.515091,46129.984,0.0005073109,212349160000.0,83.02581,2.36693,8.354249,100.0,39.874237,103,1.3912689e-08,1.0023364,44740.457,6464.993495225906,10300,834.4504,1.3912689e-06,25.32146,68.951614,[ 0.169 -0.213  0.048 ...  0.023 -0.373 -0.054],93.89127,2405041,100,197117.78,55.16301876993722
45.810043,502.90643,5055.0303,418.02,51.39232,-3.6566715,3334.418,0.018544845,1094708400.0,5.029063,2.3398404,0.5139232,100.0,48.93907,104,2.528234e-07,1.0334996,3104.6458,6570.309361457825,10400,50.5503,2.5282341e-05,21.636288,72.562614,[ 0.168 -0.213  0.047 ...  0.023 -0.379 -0.092],93.87073,2446843,100,5392.334,91.11672065201743
45.62751,1012.81573,10179.783,374.22,102.44427,-4.1745057,3908.2905,0.013842525,1503926100.0,10.128157,2.3075652,1.0244426,100.0,48.68721,105,3.3536202e-07,1.0127304,3648.2314,6675.861657857895,10500,101.79783,3.3536202e-05,22.344625,71.75651,[ 0.167 -0.213  0.046 ...  0.021 -0.399 -0.099],91.79116,2484265,100,7224.1157,82.97556046354484
49.262234,125.22773,1251.1886,452.79,15.240789,2.561493,1026.3511,0.0113558695,69979160.0,1.2522774,2.3359892,0.1524079,100.0,52.37945,106,7.9904754e-07,1.4595814,733.8302,6776.273584604263,10600,12.511886,7.9904756e-05,19.92865,70.05182,[ 0.167 -0.213  0.046 ...  0.019 -0.408 -0.123],93.51651,2529544,100,8806.019,94.12733468434816
53.80579,1426.2031,14334.973,473.08,144.51729,18.204231,10121.23,0.00028575494,10064915000.0,14.262032,2.313697,1.445173,100.0,57.110645,107,7.946899e-09,1.016343,8166.19,6888.103380203247,10700,143.34972,7.946899e-07,18.322027,73.539375,[ 0.165 -0.213  0.045 ...  0.022 -0.389 -0.113],99.1457,2576852,100,349950.2,96.79885002997307
44.206333,1571.1207,15790.682,459.9,158.23157,-31.91699,9662.935,0.0006607728,9311279000.0,15.711206,2.332045,1.5823158,100.0,47.175262,108,3.6548185e-11,1.0041169,8507.953,7004.553404331207,10800,157.90681,3.6548184e-09,20.3379,72.43561,[ 0.166 -0.214  0.046 ...  0.026 -0.388 -0.136],89.068146,2622842,100,151337.95,81.60351209921197
52.5015,257.5822,2589.5332,466.89,26.726997,14.739471,1362.5375,0.030370742,172489420.0,2.575822,2.3037143,0.26727003,100.0,55.674355,109,9.034741e-08,1.0651677,1180.4741,7110.368712425232,10900,25.895332,9.034741e-06,18.017023,71.45549,[ 0.166 -0.214  0.046 ...  0.028 -0.36  -0.145],95.18563,2669531,100,3292.6426,109.19692503839356
46.78106,267.4378,2688.41,440.88,27.567732,-2.026701,2471.0237,0.03205171,593981060.0,2.6743782,2.2802777,0.2756773,100.0,49.928585,110,1.7034075e-08,1.0513955,2295.2139,7230.807871580124,11000,26.884098,1.7034076e-06,19.58503,72.73083,[ 0.166 -0.213  0.046 ...  0.025 -0.374 -0.16 ],94.4256,2713619,100,3119.9585,80.92924588465917
47.67146,1038.3981,10436.725,468.18,104.81225,-1.1769242,5702.135,0.00052298146,3229919200.0,10.38398,2.275373,1.0481224,100.0,50.613995,111,9.677334e-10,1.0085422,4415.433,7340.889440774918,11100,104.36724,9.677335e-08,17.509285,71.37106,[ 0.165 -0.214  0.045 ...  0.026 -0.392 -0.165],88.27591,2760437,100,191211.38,63.89218170610039
48.30474,2995.8062,30109.28,479.39,301.38675,14.9415455,19155.898,0.00020175903,36630730000.0,29.958061,2.3065882,3.0138667,100.0,51.26414,112,9.4148604e-08,1.0019534,17072.434,7467.357297182083,11200,301.09277,9.414861e-06,16.072786,68.20124,[ 0.163 -0.216  0.044 ...  0.024 -0.388 -0.175],88.78184,2808376,100,495640.75,71.25444040563406
47.30947,667.82526,6712.198,470.61,67.42619,13.197348,4338.297,0.0035898772,1870420700.0,6.678253,2.2685683,0.6742619,100.0,50.20531,113,3.874877e-08,1.0090832,3854.9768,7574.513441324234,11300,67.12198,3.874877e-06,16.341797,71.81232,[ 0.164 -0.216  0.045 ...  0.02  -0.353 -0.179],86.87522,2855437,100,27856.105,82.5281760277603
51.593193,4047.3918,40678.105,472.16,407.0647,12.8157215,30276.764,0.0019401563,91571760000.0,40.473915,2.251739,4.070647,100.0,54.56351,114,1.7147362e-07,1.001395,29602.414,7685.073374509811,11400,406.78104,1.7147362e-05,18.305548,72.12782,[ 0.164 -0.216  0.045 ...  0.024 -0.359 -0.21 ],89.10963,2902653,100,51542.24,87.8012948208845
47.38956,4357.899,43799.176,458.62,438.63538,11.919324,21534.072,0.001266492,46202704000.0,43.578987,2.2194417,4.3863544,100.0,50.349342,115,1.2388127e-09,1.0029408,20702.387,7786.053488254547,11500,437.99176,1.2388128e-07,16.612251,67.14847,[ 0.164 -0.215  0.044 ...  0.024 -0.36  -0.226],88.793495,2948515,100,78958.26,64.80085070102865
51.169155,657.8986,6612.7056,474.2,66.7529,12.05776,3942.926,0.0073638116,1525947600.0,6.578986,2.2246776,0.66752887,100.0,54.27267,116,4.1680156e-07,1.0189996,3581.265,7905.453413724899,11600,66.12705,4.1680156e-05,17.126253,68.064705,[ 0.164 -0.215  0.045 ...  0.024 -0.406 -0.213],93.105316,2995935,100,13579.924,97.55109028304159
49.7657,2904.6257,29192.936,476.34,292.28006,18.091814,16484.83,7.073165e-05,27113601000.0,29.046259,2.249241,2.922801,100.0,52.78183,117,5.938552e-08,1.0024037,12898.558,8029.912527322769,11700,291.92935,5.938552e-06,15.143286,69.3094,[ 0.164 -0.215  0.045 ...  0.021 -0.408 -0.205],90.48392,3043569,100,1413794.2,93.7213687944931
47.99295,623.24817,5825.3945,469.01,83.291534,1.0573874,4115.7007,0.0026941327,831845600.0,6.2324815,2.239244,0.83291525,100.0,50.87961,118,1.5957246e-08,1.7546546,3559.5596,8143.601365804672,11800,58.253944,1.5957246e-06,15.928999,66.03189,[ 0.165 -0.214  0.045 ...  0.023 -0.398 -0.191],86.59958,3090470,100,37117.695,82.6180345302464
49.18471,28.753494,216.62384,439.85,5.5886965,-13.647253,428.97098,0.68646556,5784671.5,0.2875349,2.193647,0.055886965,100.0,52.32661,119,1.224938e-06,3.6402843,391.04974,8256.765455961227,11900,2.1662383,0.0001224938,20.794668,70.342705,[ 0.165 -0.214  0.045 ...  0.021 -0.405 -0.193],94.25688,3134455,100,145.67374,81.66922624168393
53.22785,6388.209,64204.402,456.93,642.5416,9.808205,31720.25,2.0529322e-05,100518370000.0,63.88208,2.1940613,6.425417,100.0,56.36713,120,5.336122e-10,1.0015503,24791.71,8370.186316490173,12000,642.044,5.3361223e-08,18.832355,63.985302,[ 0.163 -0.215  0.044 ...  0.02  -0.411 -0.233],94.17817,3180148,100,4871081.5,97.24079895858468
46.673725,6629.5225,66629.84,430.71,666.93854,-37.052994,37263.055,0.0037074185,138644110000.0,66.29521,2.2168546,6.669385,100.0,49.795998,121,2.8951342e-07,1.0019221,36750.27,8483.02398633957,12100,666.2984,2.8951343e-05,20.03576,,[ 0.162 -0.216  0.044 ...  0.021 -0.403 -0.241],93.66814,3223219,100,26972.947,62.611228590447546
48.570747,1685.6575,16941.705,440.71,169.62756,7.9192104,11706.324,0.00027584776,13674081000.0,16.856573,2.2458088,1.6962756,100.0,51.677277,122,2.7506738e-07,1.0024863,9835.896,8583.458082914352,12200,169.41705,2.7506738e-05,19.77494,73.51564,[ 0.164 -0.212  0.044 ...  0.024 -0.374 -0.246],93.1959,3267290,100,362518.8,72.24811545414919
49.62748,142.365,1430.104,436.35,15.90767,-1.6358585,895.5222,0.02555452,60530180.0,1.42365,2.2145717,0.1590767,100.0,52.732887,123,2.6046346e-08,1.2331554,701.2617,8685.062987327576,12300,14.30104,2.6046346e-06,21.533884,72.67718,[ 0.162 -0.215  0.043 ...  0.025 -0.355 -0.237],93.162155,3310925,100,3913.2021,85.92756695081121
50.745182,15.515993,152.15439,439.0,2.9543326,3.0417347,175.91855,5.0202894,783782.8,0.15515992,2.214559,0.029543325,100.0,53.890873,124,3.882277e-05,3.4985926,161.87903,8790.653344154358,12400,1.5215439,0.003882277,19.376862,70.021286,[ 0.161 -0.216  0.043 ...  0.025 -0.383 -0.241],94.37084,3354825,100,19.91917,86.42829917795554
47.56812,5352.8076,53801.77,441.76,543.8437,7.88575,43883.996,9.4641355e-06,189986200000.0,53.52808,2.209944,5.4384375,100.0,50.592262,125,7.330429e-11,1.0217035,34053.797,8897.657375335693,12500,538.0177,7.3304296e-09,15.386788,,[ 0.162 -0.216  0.044 ...  0.026 -0.366 -0.258],90.724396,3399001,100,10566205.0,81.75029733267233
48.957115,110.21821,1108.2343,414.34,11.798809,2.1012745,1008.68256,0.04031758,94921880.0,1.102182,2.216729,0.11798809,100.0,52.016083,126,2.662302e-07,1.132977,856.3378,8999.428570747375,12600,11.082342,2.662302e-05,21.914051,73.81475,[ 0.163 -0.211  0.043 ...  0.026 -0.369 -0.259],91.76897,3440435,100,2480.3076,83.39029503421857
49.73765,7030.406,70658.734,463.24,707.09375,7.2287292,45751.89,1.2724152e-05,209137400000.0,70.304054,2.215749,7.070938,100.0,53.04426,127,1.3149344e-09,1.0014335,36482.156,9107.257513046265,12700,706.58734,1.3149344e-07,17.852255,70.049545,[ 0.163 -0.212  0.043 ...  0.027 -0.359 -0.262],99.19799,3486759,100,7859070.0,77.68880260635456
45.877895,830.45355,8346.84,448.53,83.95948,-2.310305,6183.687,0.0006786311,3794750000.0,8.304538,2.1765363,0.839595,100.0,48.8634,128,5.9765154e-10,1.011794,5037.6465,9229.493437051773,12800,83.4684,5.9765156e-08,19.068274,71.021774,[ 0.165 -0.214  0.045 ...  0.033 -0.355 -0.267],89.56497,3531612,100,147355.45,61.36332153035988
41.688625,909.2172,9138.37,397.64,91.78032,-6.235338,4844.027,0.00023353193,2328416800.0,9.092173,2.193341,0.91780335,100.0,44.727577,129,2.1642142e-08,1.0086974,2855.4143,9339.73985695839,12900,91.3837,2.1642143e-06,24.31348,62.44038,[ 0.166 -0.212  0.045 ...  0.034 -0.353 -0.309],91.16844,3571376,100,428206.97,57.4009416688504
39.614143,1094.3203,10999.352,399.84,111.15689,-17.37949,7953.479,0.0041970043,6238395000.0,10.943204,2.1579108,1.1115689,100.0,42.733597,130,4.2584256e-09,1.0212353,7471.966,9437.033252239227,13000,109.993515,4.2584256e-07,21.619616,71.37016,[ 0.17  -0.211  0.047 ...  0.032 -0.334 -0.311],93.58345,3611360,100,23826.518,38.45075978635786
40.708984,348.6763,3504.8982,392.35,35.66343,-3.4921846,1988.9966,0.09397932,387016860.0,3.486763,2.1652756,0.35663438,100.0,43.945065,131,6.8379666e-07,1.0353366,1883.4357,9536.010257005692,13100,35.04898,6.837967e-05,23.115303,,[ 0.17  -0.211  0.047 ...  0.031 -0.354 -0.326],97.08246,3650595,100,1064.0638,44.70006410318913
43.301395,66212.984,665467.5,401.29,6656.5376,-1.465805,402777.06,0.0006635354,16212142000000.0,662.12994,2.15601,66.56539,100.0,46.395576,132,6.6000396e-09,1.0005598,401575.88,9631.01360797882,13200,6654.675,6.60004e-07,20.956268,69.37046,[ 0.17  -0.21   0.047 ...  0.035 -0.341 -0.331],92.82536,3690724,100,150707.86,53.48686957194001
40.994827,351.41174,3532.3132,386.84,35.843906,0.3092947,2826.387,0.0039427113,786639900.0,3.5141172,2.1252968,0.35843906,100.0,44.014473,133,1.0202482e-08,1.0296818,2345.4827,9710.343943834305,13300,35.32313,1.0202483e-06,19.56795,,[ 0.17  -0.21   0.047 ...  0.032 -0.339 -0.343],90.58939,3729408,100,25363.258,50.80584102345208
45.298214,6148.764,61798.32,429.57,630.1121,5.8819256,32775.902,1.798555e-05,103941830000.0,61.487644,2.1592493,6.301121,100.0,48.55533,134,5.4634985e-10,1.0392569,25095.732,9823.272095680237,13400,617.9832,5.4634985e-08,18.175602,60.466343,[ 0.17  -0.209  0.047 ...  0.031 -0.363 -0.35 ],97.71336,3772365,100,5560019.0,58.94799178729508
46.22372,2066.3667,20771.39,424.97,213.66743,9.265534,17408.393,8.624803e-05,29052242000.0,20.663666,2.1715841,2.1366744,100.0,49.045704,135,8.460632e-09,1.0578961,14369.754,9932.605305194855,13500,207.7139,8.4606324e-07,17.870275,,[ 0.17  -0.209  0.047 ...  0.03  -0.338 -0.34 ],84.65935,3814862,100,1159446.8,59.53017438280347
44.946693,25.700342,249.57826,427.22,4.19367,4.8318043,323.12802,0.17384186,5040871.5,0.25700343,2.1437938,0.0419367,100.0,47.880505,136,2.8772158e-07,2.5935717,252.76344,10039.362937927246,13600,2.4957826,2.8772158e-05,20.038416,66.52338,[ 0.171 -0.211  0.049 ...  0.028 -0.367 -0.299],88.01416,3857584,100,575.2354,40.52304762359048
41.780132,8.667498,71.2071,426.73,2.2387815,-8.958179,134.78326,2.0376942,390152.12,0.08667498,2.134029,0.022387814,100.0,44.530132,137,1.1792557e-05,6.2544146,115.51856,10144.825311422348,13700,0.712071,0.0011792558,20.192081,71.98398,[ 0.169 -0.213  0.048 ...  0.029 -0.381 -0.313],82.49984,3900257,100,49.075077,39.90034844528712
43.628166,6211.3086,62426.203,406.81,624.4653,8.698094,52440.1,1.2841741e-05,274923160000.0,62.113087,2.105541,6.2446523,100.0,46.615494,138,1.178463e-10,1.0006512,44103.844,10236.033483743668,13800,624.262,1.178463e-08,19.65672,63.566612,[ 0.17  -0.212  0.048 ...  0.028 -0.387 -0.317],89.61987,3940938,100,7787106.0,28.00772750427114
43.405857,59.025654,593.89417,431.38,6.800335,14.404551,371.68655,0.35114273,11004753.0,0.5902566,2.0911107,0.06800336,100.0,46.432648,139,4.1617614e-06,1.3099431,320.6079,10347.041454792023,13900,5.9389415,0.00041617616,19.398806,62.605812,[ 0.17  -0.212  0.048 ...  0.029 -0.395 -0.337],90.803474,3984076,100,284.7845,53.612283162892034
42.867847,14079.459,141504.45,438.63,1415.6172,-13.257515,73257.69,2.940866e-05,536232260000.0,140.79457,2.0602365,14.156173,100.0,45.76939,140,8.140585e-11,1.0008096,67907.234,10451.843280792236,14000,1415.0446,8.140585e-09,18.53366,51.313473,[ 0.169 -0.21   0.047 ...  0.029 -0.396 -0.351],87.04612,4027939,100,3400359.0,40.17761621239386
39.709938,351.56696,3533.8633,414.39,35.90034,-19.050804,2900.2747,0.0028744699,822761000.0,3.515669,2.0654917,0.35900334,100.0,42.686382,141,1.568177e-08,1.031991,2345.1138,10556.881274938583,14100,35.33863,1.568177e-06,20.0986,,[ 0.168 -0.208  0.045 ...  0.028 -0.42  -0.358],89.29333,4069378,100,34789.023,26.708279055742402
41.486015,153.90756,1547.5518,405.83,16.901834,-8.782848,771.8229,0.013815451,51463484.0,1.5390756,2.0410893,0.16901836,100.0,44.31108,142,2.3037524e-08,1.1916302,531.4721,10661.70131278038,14200,15.475517,2.3037524e-06,19.588617,,[ 0.168 -0.209  0.045 ...  0.031 -0.405 -0.367],84.75187,4109961,100,7238.2725,41.922345810451354
44.28278,4253.015,42744.848,427.62,427.88007,0.5520897,26329.197,4.022327e-05,69207420000.0,42.53015,2.049552,4.2788005,100.0,47.171333,143,3.1853023e-08,1.0020202,21774.695,10770.809547901154,14300,427.44846,3.1853024e-06,20.451025,,[ 0.167 -0.208  0.045 ...  0.034 -0.413 -0.384],86.65644,4152723,100,2486123.2,47.56196923742701
42.538734,150.96877,1449.888,414.62,19.927795,-0.1848011,1225.6482,0.016668994,83088530.0,1.5096877,2.0456004,0.19927795,100.0,45.471767,144,8.535309e-08,1.7125467,998.4727,10869.945262908936,14400,14.498879,8.5353095e-06,17.958008,56.30705,[ 0.164 -0.212  0.044 ...  0.031 -0.415 -0.374],87.99083,4194185,100,5999.1626,48.66353889585945
