EpLenMean,ReturnStepMaxmin,StdIW,EpRewMean,MaxIW,ESSClassic,InitialBound,J_sample_variance,StdIWNorm,EmpiricalD2,Bound,ReturnStepMax,MinIW,InitialReturnMean,InitialReturnMax,MeanIWNorm,ReturnMeanIW,MeanIW,MaxIWNorm,TimeElapsed,MeanEntropy,EpThisIter,InitialReturnStd,MinIWNorm,Iteration,EpisodesSoFar,ESSRenyi,Weights,InitialReturnMin,TimestepsSoFar
99.02,100.0,0.62313676,-100.0,3.1231208,38.082787,-101.005035,3922.2168,0.006231368,63.05373,-56.850605,100.0,5.2857908e-05,-100.0,-100.0,0.004886996,-48.869965,0.48869964,0.031231208,14410.885236740112,1.964845,100,,5.2857905e-07,382,38200,1.585949,[ 0.184  0.136  0.076 ... -0.363 -0.428 -0.446],-100.0,4868269
99.05,,0.44131824,-98.0,1.6866841,68.40881,-99.005035,2012.7488,0.004413182,29.551653,-69.97727,100.0,0.006085266,-98.0,,0.0064941877,-64.51374,0.6494188,0.01686684,14446.896445035934,1.979473,100,14.0,6.0852657e-05,383,38300,3.3839054,[ 0.184  0.137  0.076 ... -0.363 -0.43  -0.443],-100.0,4878174
104.69,,0.72581184,-98.0,4.7999935,18.91196,-99.005035,5335.465,0.007258118,85.87656,-43.923336,100.0,0.0014657925,-98.0,,0.0035052088,-34.60969,0.3505209,0.047999933,14481.37489438057,1.9895756,100,14.0,1.4657925e-05,384,38400,1.1644622,[ 0.184  0.137  0.076 ... -0.363 -0.417 -0.442],-100.0,4888643
102.87,100.0,0.62931716,-100.0,4.336934,23.526608,-101.005035,4000.4055,0.0062931716,66.99092,-43.13155,100.0,0.0014184639,-100.0,-100.0,0.0034905516,-34.905518,0.34905517,0.04336934,14517.477585792542,2.001877,100,,1.41846385e-05,385,38500,1.4927396,[ 0.184  0.137  0.075 ... -0.363 -0.41  -0.438],-100.0,4898930
105.27,,0.39611965,-98.0,1.6304579,38.7496,-99.005035,1563.873,0.0039611966,125.66247,-41.496277,100.0,0.0008537939,-98.0,,0.0031506896,-30.229876,0.31506893,0.016304579,14553.401597738266,1.9968145,100,14.0,8.537939e-06,386,38600,0.79578257,[ 0.183  0.136  0.075 ... -0.363 -0.4   -0.436],-100.0,4909457
111.35,,0.7470725,-98.0,5.970515,20.608938,-99.005035,5663.3887,0.0074707246,109.78466,-47.932808,100.0,0.00038722617,-98.0,,0.0038063151,-37.402206,0.38063154,0.059705146,14590.70967054367,2.0173204,100,14.0,3.8722615e-06,387,38700,0.91087407,[ 0.182  0.136  0.075 ... -0.362 -0.404 -0.438],-100.0,4920592
104.83,,1.0619515,-95.0,7.054035,25.60108,-96.005035,6350.774,0.010619515,51.308296,-56.445858,100.0,0.0009102928,-95.0,,0.0062294616,-49.24679,0.62294614,0.07054035,14624.597723722458,2.0126765,100,21.794495,9.102928e-06,388,38800,1.9490025,[ 0.183  0.135  0.076 ... -0.36  -0.395 -0.426],-100.0,4931075
115.5,,0.5630602,-97.0,4.0485425,26.061686,-98.005035,3220.1172,0.0056306026,100.261955,-42.77797,100.0,0.0012601456,-97.0,,0.0033428846,-32.714436,0.33428842,0.040485423,14657.833487987518,2.017598,100,17.058722,1.2601456e-05,389,38900,0.9973873,[ 0.183  0.135  0.075 ... -0.362 -0.4   -0.425],-100.0,4942625
108.78,,0.56117463,-99.0,3.4551249,27.152441,-100.005035,3181.0635,0.0056117466,81.26326,-43.319416,100.0,0.00032465352,-99.0,,0.0034260608,-34.259388,0.34260604,0.034551248,14696.92962551117,2.0156846,100,9.949874,3.246535e-06,390,39000,1.2305684,[ 0.183  0.135  0.075 ... -0.36  -0.391 -0.429],-100.0,4953503
120.59,,1.194961,-99.0,10.630189,11.80371,-100.005035,14433.475,0.011949609,85.702614,-52.88726,100.0,0.0011740966,-99.0,,0.0043715737,-43.58305,0.43715736,0.10630189,14732.285657644272,2.0264313,100,9.949874,1.1740965e-05,391,39100,1.1668255,[ 0.182  0.135  0.074 ... -0.361 -0.392 -0.43 ],-100.0,4965562
112.96,,0.62420136,-99.0,2.9044302,42.318497,-100.005035,3962.281,0.0062420145,30.107414,-58.588352,100.0,0.0006429844,-99.0,,0.005346524,-53.07369,0.5346525,0.0290443,14770.174014568329,2.0110404,100,9.949874,6.429844e-06,392,39200,3.321441,[ 0.182  0.134  0.075 ... -0.36  -0.387 -0.425],-100.0,4976858
101.34,,0.6924527,-96.0,4.022104,26.285015,-97.005035,4882.5127,0.006924527,99.340096,-50.73924,100.0,0.0003284275,-96.0,,0.004134913,-40.722076,0.41349125,0.040221035,14805.97351694107,2.000075,100,19.595919,3.284275e-06,393,39300,1.0066429,[ 0.182  0.134  0.075 ... -0.359 -0.396 -0.43 ],-100.0,4986992
102.98,,0.5941654,-99.0,4.6364236,21.238316,-100.005035,3574.3997,0.005941654,133.22235,-42.252865,100.0,0.00012019366,-99.0,,0.0030853886,-30.652517,0.30853885,0.046364237,14847.774692773819,2.0012355,100,9.949874,1.2019366e-06,394,39400,0.7506248,[ 0.183  0.135  0.076 ... -0.357 -0.401 -0.436],-100.0,4997290
97.46,,0.6713173,-99.0,3.34463,23.716082,-100.005035,4555.483,0.006713173,156.18643,-49.9451,100.0,8.170682e-06,-99.0,,0.0037431114,-37.38468,0.37431118,0.0334463,14880.881674289703,1.9892579,100,9.949874,8.170682e-08,395,39500,0.64026046,[ 0.182  0.135  0.075 ... -0.355 -0.401 -0.435],-100.0,5007036
99.4,,1.013452,-98.0,8.29925,14.557252,-99.005035,10380.204,0.010134521,79.8282,-50.741505,100.0,0.0004416315,-98.0,,0.004183168,-41.76183,0.4183168,0.082992494,14915.781341314316,1.9723977,100,14.0,4.416315e-06,396,39600,1.2526901,[ 0.183  0.135  0.076 ... -0.356 -0.405 -0.443],-100.0,5016976
94.61,,0.32857704,-97.0,2.2632852,26.970139,-98.005035,1098.3663,0.0032857703,125.74148,-30.77127,100.0,0.00013947881,-97.0,,0.0019967724,-19.501328,0.19967724,0.02263285,14953.600312232971,1.9589075,100,17.058722,1.3947881e-06,397,39700,0.79528254,[ 0.183  0.135  0.076 ... -0.356 -0.423 -0.443],-100.0,5026437
92.93,100.0,0.7199069,-100.0,4.243481,24.910109,-101.005035,5235.0107,0.0071990695,133.11397,-53.059837,100.0,0.00014763065,-100.0,-100.0,0.004146421,-41.46421,0.4146421,0.04243481,14992.56166100502,1.9674491,100,,1.4763065e-06,398,39800,0.75123596,[ 0.183  0.134  0.076 ... -0.356 -0.431 -0.449],-100.0,5035730
93.79,,0.44127342,-97.0,2.9875164,29.11617,-98.005035,1962.3497,0.004412734,127.552536,-38.80909,100.0,0.00015081314,-97.0,,0.0028281424,-27.458277,0.28281423,0.029875163,15031.58568572998,1.9694028,100,17.058722,1.5081314e-06,399,39900,0.7839907,[ 0.183  0.134  0.077 ... -0.356 -0.431 -0.439],-100.0,5045109
91.41,,0.6581988,-97.0,3.407197,23.383232,-98.005035,4316.8516,0.0065819877,96.75419,-44.638237,100.0,0.00028392824,-97.0,,0.0036361972,-34.75231,0.36361971,0.03407197,15065.12933397293,1.9706982,100,17.058722,2.8392824e-06,400,40000,1.033547,[ 0.182  0.133  0.076 ... -0.356 -0.43  -0.439],-100.0,5054250
95.21,,0.5732458,-98.0,3.470536,25.560207,-99.005035,3331.822,0.005732458,200.2234,-47.53614,100.0,0.00021779168,-98.0,,0.0033590822,-33.314823,0.33590817,0.03470536,15099.336635828018,1.9735681,100,14.0,2.1779167e-06,401,40100,0.4994421,[ 0.183  0.133  0.077 ... -0.357 -0.422 -0.445],-100.0,5063771
89.91,,0.5514241,-97.0,3.1819518,30.480463,-98.005035,3045.121,0.0055142413,86.543915,-44.463028,100.0,0.00016280434,-97.0,,0.0036512623,-35.113266,0.36512625,0.03181952,15132.842360973358,1.9655749,100,17.058722,1.6280434e-06,402,40200,1.1554828,[ 0.183  0.133  0.077 ... -0.358 -0.426 -0.438],-100.0,5072762
94.87,,0.86608183,-98.0,6.1847844,17.659966,-99.005035,7589.405,0.0086608175,127.13621,-50.855247,100.0,0.00022939307,-98.0,,0.004010959,-39.522976,0.40109593,0.061847843,15170.541484117508,1.9622389,100,14.0,2.2939307e-06,403,40300,0.786558,[ 0.183  0.133  0.077 ... -0.36  -0.44  -0.432],-100.0,5082249
97.45,,0.9899181,-97.0,7.0859733,23.517012,-98.005035,9754.465,0.009899181,99.650505,-61.73201,100.0,0.0004271806,-97.0,,0.005489187,-51.69921,0.5489186,0.07085973,15205.545764923096,1.9684861,100,17.058722,4.271806e-06,404,40400,1.0035073,[ 0.183  0.133  0.077 ... -0.361 -0.444 -0.431],-100.0,5091994
94.79,100.0,0.51007736,-100.0,3.8402576,20.70244,-101.005035,2628.0698,0.0051007736,135.23814,-37.750328,100.0,3.4118486e-05,-100.0,-100.0,0.002606255,-26.06255,0.26062548,0.038402576,15239.382561683655,1.9436256,100,,3.4118486e-07,405,40500,0.7394363,[ 0.183  0.133  0.077 ... -0.362 -0.441 -0.429],-100.0,5101473
90.96,100.0,0.68108934,-100.0,3.1269803,25.366789,-101.005035,4685.683,0.006810893,126.69543,-51.019947,100.0,7.892941e-05,-100.0,-100.0,0.0039707334,-39.707336,0.39707336,0.031269804,15272.823408603668,1.9549966,100,,7.892941e-07,406,40600,0.7892945,[ 0.183  0.133  0.078 ... -0.365 -0.448 -0.446],-100.0,5110569
97.53,,0.6689703,-99.0,3.600364,30.946981,-100.005035,4539.315,0.006689703,51.103992,-51.63214,100.0,0.0009289184,-99.0,,0.004478418,-44.447422,0.4478418,0.036003638,15304.562204837799,1.9391892,100,9.949874,9.289184e-06,407,40700,1.9567943,[ 0.183  0.133  0.078 ... -0.365 -0.445 -0.438],-100.0,5120322
88.5,,0.5239738,-95.0,2.328035,39.631504,-96.005035,2822.1733,0.005239738,135.2812,-53.065876,100.0,7.154826e-05,-95.0,,0.004245459,-41.376236,0.42454588,0.02328035,15341.717489242554,1.9533756,100,21.794495,7.154826e-07,408,40800,0.739201,[ 0.183  0.133  0.078 ... -0.365 -0.458 -0.441],-100.0,5129172
91.33,100.0,0.49102312,-100.0,2.3248484,33.341877,-101.005035,2435.391,0.004910231,189.93442,-48.578354,100.0,0.00025943565,-100.0,-100.0,0.0034727254,-34.727253,0.34727252,0.023248484,15378.561599969864,1.9514948,100,,2.5943564e-06,409,40900,0.52649754,[ 0.183  0.133  0.077 ... -0.366 -0.451 -0.433],-100.0,5138305
97.57,100.0,0.6841586,-100.0,3.0857325,26.863867,-101.005035,4728.011,0.006841587,58.860252,-49.175064,100.0,0.0003342405,-100.0,-100.0,0.004146436,-41.46437,0.4146437,0.030857325,15409.282390356064,1.9377528,100,,3.3424049e-06,410,41000,1.6989393,[ 0.183  0.133  0.077 ... -0.369 -0.453 -0.433],-100.0,5148062
99.77,100.0,0.36513656,-100.0,2.244231,24.916073,-101.005035,1346.7141,0.0036513652,95.695694,-30.86569,100.0,0.00026868432,-100.0,-100.0,0.002103399,-21.03399,0.2103399,0.02244231,15442.777535438538,1.929941,100,,2.6868431e-06,411,41100,1.0449791,[ 0.183  0.133  0.077 ... -0.369 -0.464 -0.436],-100.0,5158039
102.05,100.0,0.5163875,-100.0,2.8032904,33.57039,-101.005035,2693.4958,0.005163875,58.806156,-44.416195,100.0,0.00036002725,-100.0,-100.0,0.0036709046,-36.709045,0.36709046,0.028032903,15479.313446760178,1.9227723,100,,3.6002723e-06,412,41200,1.7005023,[ 0.183  0.133  0.076 ... -0.37  -0.471 -0.437],-100.0,5168244
106.82,,0.7295703,-99.0,4.894387,26.287584,-100.005035,3363.387,0.0072957026,156.73666,-51.256596,100.0,1.0881995e-05,-99.0,,0.0043568457,-38.674072,0.4356846,0.048943866,15514.261936664581,1.9024228,100,9.949874,1.0881995e-07,413,41300,0.6380128,[ 0.183  0.133  0.076 ... -0.37  -0.476 -0.439],-100.0,5178926
115.95,100.0,0.45754957,-100.0,2.9023376,22.846056,-101.005035,2114.663,0.0045754956,125.43435,-36.154182,100.0,0.00046382513,-100.0,-100.0,0.0024898013,-24.898014,0.24898013,0.029023375,15550.041386604309,1.9001338,100,,4.638251e-06,414,41400,0.79722977,[ 0.184  0.133  0.077 ... -0.371 -0.487 -0.448],-100.0,5190521
117.12,,0.5983412,-99.0,4.9550204,22.174095,-100.005035,3625.0518,0.005983412,133.4772,-43.114765,100.0,0.0002967865,-99.0,,0.0031938148,-31.503328,0.3193815,0.0495502,15590.496972322464,1.9040289,100,9.949874,2.9678647e-06,415,41500,0.7491916,[ 0.183  0.133  0.076 ... -0.371 -0.486 -0.452],-100.0,5202233
111.18,,0.69117534,-99.0,4.7575254,27.8169,-100.005035,4695.7266,0.006911753,52.20647,-48.538498,100.0,0.0016421516,-99.0,,0.004290667,-41.276695,0.4290667,0.047575254,15625.771560907364,1.9297549,100,9.949874,1.6421516e-05,416,41600,1.9154714,[ 0.184  0.133  0.076 ... -0.372 -0.491 -0.443],-100.0,5213351
117.61,100.0,0.46158636,-100.0,2.0214982,32.510162,-101.005035,2152.1409,0.0046158633,117.896484,-42.94909,100.0,0.00064187794,-100.0,-100.0,0.0032036372,-32.036373,0.32036373,0.020214982,15662.230396032333,1.9286944,100,,6.4187793e-06,417,41700,0.8482017,[ 0.183  0.133  0.076 ... -0.372 -0.477 -0.431],-100.0,5225112
117.71,,0.6851396,-97.0,4.4312153,26.875547,-98.005035,4759.3486,0.0068513956,138.21199,-52.9802,100.0,0.00024782924,-97.0,,0.0041536163,-41.164616,0.41536164,0.044312153,15704.006595373154,1.9219425,100,17.058722,2.4782923e-06,418,41800,0.72352624,[ 0.183  0.132  0.076 ... -0.37  -0.477 -0.432],-100.0,5236883
117.11,,0.40985858,-98.0,2.2786853,27.077152,-99.005035,1701.9988,0.004098586,117.2115,-35.710564,100.0,0.00019831161,-98.0,,0.0024974898,-24.829596,0.24974898,0.022786852,15742.384639978409,1.9082664,100,14.0,1.9831161e-06,419,41900,0.8531586,[ 0.183  0.133  0.076 ... -0.373 -0.473 -0.443],-100.0,5248594
117.39,,0.40848938,-96.0,2.2933896,21.808084,-97.005035,1688.877,0.0040848935,196.51024,-35.574604,100.0,0.00017261863,-96.0,,0.0021572902,-21.485771,0.21572903,0.022933895,15778.07353234291,1.8947886,100,19.595919,1.7261863e-06,420,42000,0.50887936,[ 0.184  0.133  0.076 ... -0.374 -0.485 -0.445],-100.0,5260333
116.8,100.0,0.5346509,-100.0,3.3557477,24.896643,-101.005035,2887.39,0.005346509,88.59929,-40.24315,100.0,0.00014395878,-100.0,-100.0,0.003078301,-30.783009,0.3078301,0.033557475,15818.24168252945,1.8863834,100,,1.4395878e-06,421,42100,1.1286772,[ 0.183  0.132  0.076 ... -0.375 -0.485 -0.458],-100.0,5272013
113.9,,0.51913637,-95.0,2.7083576,30.861187,-96.005035,2320.2244,0.0051913634,105.11627,-41.541164,100.0,0.0005329115,-95.0,,0.0034683805,-31.236893,0.3468381,0.027083576,15849.646832466125,1.8944678,100,21.794495,5.329115e-06,422,42200,0.9513275,[ 0.184  0.133  0.077 ... -0.376 -0.488 -0.464],-100.0,5283403
113.43,100.0,0.56508446,-100.0,4.6642857,21.266655,-101.005035,3225.4592,0.005650845,87.458595,-38.76767,100.0,0.00059811265,-100.0,-100.0,0.0029368624,-29.368624,0.29368624,0.046642855,15884.842692613602,1.8981646,100,,5.9811264e-06,423,42300,1.1433982,[ 0.184  0.132  0.076 ... -0.376 -0.49  -0.453],-100.0,5294746
123.73,,0.71162564,-96.0,4.034332,28.664154,-97.005035,3957.832,0.0071162567,76.39264,-48.454826,100.0,0.00028190386,-96.0,,0.0045109424,-39.670506,0.4510942,0.040343318,15918.757893800735,1.8971436,100,19.595919,2.8190386e-06,424,42400,1.3090266,[ 0.184  0.133  0.076 ... -0.375 -0.485 -0.455],-100.0,5307119
125.01,,0.620735,-99.0,4.6171427,28.789785,-100.005035,3646.2556,0.0062073497,121.650955,-48.56258,100.0,1.7089147e-05,-99.0,,0.003946883,-37.477467,0.39468834,0.046171427,15950.99181318283,1.8897289,100,9.949874,1.7089147e-07,425,42500,0.822024,[ 0.183  0.133  0.076 ... -0.376 -0.489 -0.452],-100.0,5319620
102.94,,0.5907773,-98.0,3.7601445,25.954266,-99.005035,3547.3015,0.0059077726,101.15052,-44.611572,100.0,0.0016149642,-98.0,,0.0034976646,-34.503544,0.34976646,0.037601445,15981.663567304611,1.8857466,100,14.0,1.6149641e-05,426,42600,0.98862565,[ 0.184  0.133  0.077 ... -0.377 -0.502 -0.446],-100.0,5329914
109.3,,0.67431694,-99.0,4.309351,25.299881,-100.005035,4556.9814,0.0067431703,102.54744,-48.322388,100.0,0.00025335455,-99.0,,0.0039243037,-38.144802,0.39243042,0.04309351,16015.889491796494,1.9026757,100,9.949874,2.5335455e-06,427,42700,0.97515845,[ 0.184  0.133  0.077 ... -0.378 -0.507 -0.445],-100.0,5340844
121.39,,0.61492604,-99.0,4.0257535,29.986687,-100.005035,3829.2869,0.0061492603,97.28438,-49.506767,100.0,0.0006066564,-99.0,,0.0040243603,-39.593792,0.40243602,0.040257536,16049.249194860458,1.9124389,100,9.949874,6.0665643e-06,428,42800,1.0279143,[ 0.183  0.133  0.075 ... -0.382 -0.501 -0.435],-100.0,5352983
126.43,,2.796312,-99.0,28.129992,5.9114466,-100.005035,2238.393,0.027963119,97.9475,-51.90802,100.0,0.00034370163,-99.0,,0.0070091314,-41.96132,0.7009131,0.28129992,16076.661375284195,1.9072212,100,9.949874,3.4370162e-06,429,42900,1.0209551,[ 0.183  0.133  0.075 ... -0.381 -0.498 -0.427],-100.0,5365626
129.98,,0.69680095,-94.0,3.8697011,28.485188,-95.005035,4926.7773,0.006968009,131.97083,-53.121315,100.0,0.0008143094,-94.0,,0.004397646,-41.575584,0.4397646,0.03869701,16104.441371202469,1.899734,100,23.748684,8.1430935e-06,430,43000,0.75774324,[ 0.183  0.133  0.076 ... -0.379 -0.497 -0.434],-100.0,5378624
122.73,,0.6113509,-97.0,3.1109157,34.554855,-98.005035,3773.388,0.0061135087,42.33998,-49.66081,100.0,0.00025249607,-97.0,,0.004442284,-43.12111,0.44422844,0.031109156,16128.469712018967,1.9010503,100,17.058722,2.5249606e-06,431,43100,2.3618338,[ 0.183  0.133  0.076 ... -0.379 -0.501 -0.437],-100.0,5390897
118.94,100.0,0.65417707,-99.0,3.9852273,27.678381,-100.005035,4329.7656,0.006541771,165.06981,-53.284035,100.0,0.00025347198,-99.0,,0.004046985,-40.371357,0.4046985,0.039852273,16155.347776651382,1.8957819,100,9.949874,2.5347197e-06,432,43200,0.6058043,[ 0.184  0.133  0.076 ... -0.376 -0.498 -0.439],-100.0,5402791
132.53,100.0,0.774352,-100.0,4.2497334,28.485508,-101.005035,6056.779,0.0077435207,78.193726,-57.758514,100.0,0.0007542998,-100.0,-100.0,0.0048871245,-48.871246,0.48871246,0.042497333,16182.137572288513,1.9000582,100,,7.542998e-06,433,43300,1.278875,[ 0.183  0.133  0.075 ... -0.377 -0.495 -0.447],-100.0,5416044
124.22,,0.7237873,-94.0,4.2140136,35.000607,-95.005035,5334.3853,0.0072378726,61.69577,-60.477493,100.0,0.000641208,-94.0,,0.005311218,-52.583256,0.5311218,0.042140134,16207.083236932755,1.8983536,100,23.748684,6.41208e-06,434,43400,1.6208566,[ 0.183  0.133  0.076 ... -0.378 -0.492 -0.446],-100.0,5428466
129.7,,0.5305806,-95.0,2.743189,26.622452,-96.005035,2846.5303,0.005305806,175.79738,-45.238842,100.0,2.1723026e-05,-95.0,100.0,0.0031959044,-31.913185,0.31959045,0.02743189,16231.584953308105,1.8936378,100,25.980762,2.1723025e-07,435,43500,0.5688367,[ 0.184  0.133  0.076 ... -0.377 -0.49  -0.449],-100.0,5441436
141.87,,0.8013916,-97.0,6.135574,21.889679,-98.005035,6515.9863,0.008013916,51.90883,-48.891212,100.0,0.0010020084,-97.0,,0.004242387,-41.65014,0.4242387,0.061355736,16259.463750839233,1.8945524,100,17.058722,1.0020084e-05,436,43600,1.9264545,[ 0.183  0.133  0.076 ... -0.374 -0.486 -0.458],-100.0,5455623
115.09,,0.53390074,-97.0,2.7478547,28.830822,-98.005035,2897.902,0.0053390074,89.80185,-43.225628,100.0,0.0014815647,-97.0,100.0,0.0033981542,-33.701504,0.3398154,0.027478546,16285.641447544098,1.8955238,100,22.15852,1.4815647e-05,437,43700,1.1135628,[ 0.184  0.133  0.077 ... -0.374 -0.487 -0.456],-100.0,5467132
121.19,,0.6097525,-98.0,3.2692232,46.67467,-99.005035,3770.4749,0.0060975244,24.844637,-61.909576,100.0,0.009093063,-98.0,,0.00570463,-56.90003,0.570463,0.03269223,16311.411905288696,1.8844459,100,14.0,9.0930625e-05,438,43800,4.0250134,[ 0.184  0.133  0.077 ... -0.374 -0.492 -0.451],-100.0,5479251
107.75,,0.6480652,-96.0,3.7842004,28.303625,-97.005035,4375.2827,0.0064806514,82.27998,-46.026913,100.0,0.0011312668,-96.0,100.0,0.004071844,-36.910385,0.40718442,0.037842,16336.704487085342,1.8798777,100,24.166092,1.1312668e-05,439,43900,1.2153624,[ 0.184  0.133  0.077 ... -0.376 -0.493 -0.46 ],-100.0,5490026
123.48,,0.85151017,-96.0,6.025771,27.634285,-97.005035,7393.1816,0.008515102,65.04323,-59.34451,100.0,0.0002772553,-96.0,,0.0052619604,-51.23894,0.526196,0.06025771,16359.805464744568,1.8752611,100,19.595919,2.772553e-06,440,44000,1.5374391,[ 0.184  0.133  0.076 ... -0.375 -0.485 -0.473],-100.0,5502374
118.78,,0.5391185,-99.0,3.2988868,35.570267,-100.005035,2945.0854,0.005391185,83.940956,-48.610725,100.0,0.0019962743,-99.0,,0.004005757,-39.402637,0.40057576,0.03298887,16387.029690504074,1.8701223,100,9.949874,1.9962743e-05,441,44100,1.1913136,[ 0.183  0.133  0.076 ... -0.375 -0.491 -0.471],-100.0,5514252
123.45,,0.58391595,-99.0,3.1553664,25.77455,-100.005035,3445.1575,0.005839159,176.30914,-47.737022,100.0,0.00019334379,-99.0,,0.0034408786,-34.391983,0.3440879,0.031553663,16410.94670510292,1.8817511,100,9.949874,1.933438e-06,442,44200,0.5671856,[ 0.184  0.133  0.076 ... -0.375 -0.494 -0.474],-100.0,5526597
112.48,,0.5400961,-99.0,2.8790653,24.087202,-100.005035,2953.9243,0.0054009613,134.8572,-41.92755,100.0,0.0015033733,-99.0,,0.0030423328,-30.256245,0.30423328,0.028790653,16433.102365732193,1.8809444,100,9.949874,1.5033732e-05,443,44300,0.7415252,[ 0.184  0.132  0.077 ... -0.374 -0.489 -0.467],-100.0,5537845
137.99,,0.7560433,-99.0,5.8599706,21.129837,-100.005035,5778.3477,0.0075604324,91.78789,-48.698116,100.0,0.00095472496,-99.0,,0.003913256,-39.069252,0.39132565,0.058599703,16460.818806886673,1.8845066,100,9.949874,9.54725e-06,444,44400,1.0894684,[ 0.184  0.132  0.076 ... -0.373 -0.487 -0.469],-100.0,5551644
138.56,,0.8462816,-98.0,6.530189,22.784496,-99.005035,7252.0806,0.008462816,52.946796,-52.58274,100.0,0.0007103722,-98.0,,0.004597083,-45.26963,0.45970833,0.06530189,16486.53886604309,1.880859,100,14.0,7.1037216e-06,445,44500,1.8886884,[ 0.183  0.132  0.076 ... -0.372 -0.485 -0.468],-100.0,5565500
120.38,,1.2644341,-97.0,10.694823,18.11348,-98.005035,16212.819,0.01264434,62.946796,-66.31417,100.0,0.00036070496,-97.0,,0.0059469044,-58.340298,0.59469044,0.10694823,16511.734456777573,1.8866342,100,17.058722,3.6070494e-06,446,44600,1.5886432,[ 0.183  0.132  0.076 ... -0.371 -0.497 -0.46 ],-100.0,5577538
119.91,,0.48668578,-99.0,1.9691222,39.05529,-100.005035,2155.5876,0.004866858,121.90582,-48.099,100.0,0.00018105551,-99.0,,0.003896014,-37.00228,0.38960144,0.019691221,16536.92823266983,1.8811157,100,9.949874,1.8105551e-06,447,44700,0.82030535,[ 0.183  0.132  0.076 ... -0.371 -0.497 -0.455],-100.0,5589529
127.08,,0.70175743,-98.0,4.9955354,31.073807,-99.005035,4997.0254,0.007017574,47.059017,-53.45833,100.0,0.0032345152,-98.0,,0.0047118566,-46.563812,0.47118568,0.049955353,16562.6455347538,1.8828075,100,14.0,3.234515e-05,448,44800,2.1249912,[ 0.184  0.132  0.076 ... -0.372 -0.502 -0.455],-100.0,5602237
142.7,,0.7927707,-99.0,6.3504515,26.414087,-100.005035,6370.3535,0.0079277055,61.75431,-54.99794,100.0,0.001318658,-99.0,,0.00474972,-47.09996,0.474972,0.06350451,16590.20447421074,1.8809274,100,9.949874,1.318658e-05,449,44900,1.6193202,[ 0.184  0.132  0.076 ... -0.373 -0.505 -0.45 ],-100.0,5616507
138.37,100.0,0.38776007,-100.0,1.8903639,31.022396,-101.005035,1518.7666,0.003877601,105.98826,-36.35132,100.0,0.00017607544,-100.0,-100.0,0.0026004396,-26.004395,0.26004395,0.01890364,16617.35332584381,1.8753242,100,,1.7607543e-06,450,45000,0.94350076,[ 0.184  0.132  0.076 ... -0.374 -0.508 -0.449],-100.0,5630344
119.12,,0.6536913,-98.0,4.309957,19.819853,-99.005035,4327.401,0.0065369126,151.84239,-44.683235,100.0,4.4983604e-05,-98.0,,0.0032500455,-32.298725,0.32500458,0.04309957,16640.90358233452,1.8684901,100,14.0,4.4983602e-07,451,45100,0.6585776,[ 0.184  0.132  0.077 ... -0.37  -0.513 -0.449],-100.0,5642256
102.24,,0.5122325,-99.0,3.427856,26.28544,-100.005035,2659.5327,0.005122325,117.86292,-41.157913,100.0,0.003135765,-99.0,,0.0030587786,-30.24675,0.30587786,0.03427856,16664.43065881729,1.8642577,100,9.949874,3.135765e-05,452,45200,0.84844327,[ 0.184  0.131  0.077 ... -0.37  -0.522 -0.447],-100.0,5652480
102.36,,0.49292192,-99.0,2.9031217,20.539635,-100.005035,2457.3386,0.0049292194,153.83417,-37.455647,100.0,0.0008953424,-99.0,,0.0025061043,-24.990171,0.25061044,0.029031217,16686.84664082527,1.8610486,100,9.949874,8.953423e-06,453,45300,0.65005064,[ 0.184  0.131  0.078 ... -0.371 -0.522 -0.452],-100.0,5662716
102.59,,0.54039294,-98.0,3.23811,19.388159,-99.005035,2961.456,0.0054039294,195.94052,-40.231045,100.0,6.67712e-05,-98.0,,0.0026501995,-26.16265,0.26501998,0.0323811,16711.285313367844,1.8641893,100,14.0,6.67712e-07,454,45400,0.5103589,[ 0.184  0.132  0.078 ... -0.373 -0.517 -0.46 ],-100.0,5672975
126.36,,0.58660525,-98.0,3.142137,32.818893,-99.005035,3358.1875,0.005866053,139.81764,-51.312035,100.0,0.00076904905,-98.0,,0.0041000056,-39.428017,0.41000053,0.03142137,16733.70628619194,1.8681645,100,14.0,7.69049e-06,455,45500,0.71521735,[ 0.184  0.132  0.077 ... -0.375 -0.513 -0.46 ],-100.0,5685611
116.51,,0.67983305,-99.0,3.8458917,27.830845,-100.005035,4674.102,0.0067983307,84.186005,-51.36566,100.0,0.0017382755,-99.0,,0.0042217225,-42.144146,0.42217225,0.038458917,16757.121338129044,1.8681587,100,9.949874,1.7382756e-05,456,45600,1.187846,[ 0.184  0.132  0.077 ... -0.376 -0.517 -0.452],-100.0,5697262
125.42,,0.5087266,-99.0,2.4663694,31.45484,-100.005035,2622.5513,0.005087266,69.26593,-42.670372,100.0,0.00011646214,-99.0,,0.0034461936,-34.30583,0.3446194,0.024663694,16777.160787820816,1.8710766,100,9.949874,1.1646214e-06,457,45700,1.4437112,[ 0.184  0.132  0.078 ... -0.376 -0.515 -0.455],-100.0,5709804
