ReturnStepMaxmin,InitialReturnMax,MeanIWNorm,TimestepsSoFar,MeanIW,ESSClassic,EpRewMean,Weights,InitialBound,InitialReturnMin,InitialReturnStd,MeanEntropy,Bound,ESSRenyi,EmpiricalD2,J_sample_variance,MaxIWNorm,MinIW,EpThisIter,InitialReturnMean,TimeElapsed,ReturnStepMax,ReturnMeanIW,MaxIW,EpLenMean,StdIWNorm,MinIWNorm,StdIW,Iteration,EpisodesSoFar
100.0,-100.0,0.0035813644,797777,0.35813648,28.80752,-100.0,[ 0.18  -0.103 -0.14  ... -0.428 -0.352 -0.134],-103.333336,-100.0,,2.341796,-53.51396,3.5464654,28.197088,3201.7708,0.028437356,0.001119668,100,-100.0,4513.856970071793,100.0,-35.81365,2.8437357,95.19,0.005630056,1.119668e-05,0.56300557,76,7600
,,0.0063576405,807893,0.6357641,47.05185,-98.0,[ 0.18  -0.103 -0.14  ... -0.424 -0.358 -0.138],-101.333336,-100.0,14.0,2.325901,-72.151024,7.2758536,13.744092,3696.282,0.03680803,0.0008938183,100,-98.0,4577.081534147263,100.0,-59.793346,3.6808028,101.16,0.006744242,8.938183e-06,0.6744242,77,7700
100.0,-100.0,0.0044992287,818201,0.44992286,39.380543,-100.0,[ 0.18  -0.103 -0.14  ... -0.429 -0.37  -0.142],-103.333336,-100.0,,2.3309891,-61.18981,4.235067,23.612377,3147.5403,0.03587795,0.003199397,100,-100.0,4629.253927707672,100.0,-44.992287,3.587795,103.08,0.005582172,3.1993968e-05,0.5582172,78,7800
,,0.0044489703,828540,0.444897,43.57656,-99.0,[ 0.18  -0.103 -0.141 ... -0.43  -0.364 -0.143],-102.333336,-100.0,9.949874,2.3280694,-58.320065,5.7158256,17.495285,2597.5444,0.024333103,0.0065849014,100,-99.0,4689.418456554413,100.0,-44.37761,2.4333103,103.39,0.005062474,6.584901e-05,0.5062474,79,7900
,,0.0042198743,839278,0.42198744,29.699875,-99.0,[ 0.181 -0.103 -0.141 ... -0.425 -0.364 -0.146],-102.333336,-100.0,9.949874,2.3146636,-56.26716,4.72497,21.164156,4201.9443,0.038366098,0.004184205,100,-99.0,4756.492506742477,100.0,-40.93232,3.8366098,107.38,0.006492325,4.184205e-05,0.64923257,80,8000
,,0.0039618067,850603,0.3961806,40.4042,-92.0,[ 0.182 -0.104 -0.141 ... -0.423 -0.353 -0.17 ],-95.333336,-100.0,27.12932,2.3308325,-51.879517,5.8339515,17.14104,2409.564,0.022055501,0.00074324914,100,-92.0,4814.486494541168,100.0,-38.078934,2.2055502,113.25,0.00481158,7.432491e-06,0.481158,81,8100
,,0.003932027,860675,0.39320266,31.622856,-99.0,[ 0.183 -0.104 -0.14  ... -0.42  -0.341 -0.166],-102.333336,-100.0,9.949874,2.3283837,-55.088768,3.551207,28.15944,3153.2493,0.04163094,0.0023659458,100,-99.0,4879.0942261219025,100.0,-37.40028,4.163094,100.72,0.00578191,2.3659459e-05,0.578191,82,8200
,,0.0034429613,871637,0.3442962,32.40728,-92.0,[ 0.184 -0.105 -0.141 ... -0.418 -0.334 -0.175],-95.333336,-100.0,27.12932,2.3313155,-51.481133,3.0788329,32.47984,2471.4922,0.029961633,0.0026163482,100,-92.0,4956.658313751221,100.0,-32.4841,2.9961634,109.62,0.00497234,2.6163481e-05,0.49723405,83,8300
,,0.0043398025,883073,0.4339803,34.926533,-98.0,[ 0.184 -0.104 -0.142 ... -0.422 -0.325 -0.181],-101.333336,-100.0,14.0,2.3191118,-56.825047,5.427689,18.424047,3580.4226,0.038349655,0.0042467867,100,-98.0,5023.062924385071,100.0,-42.5173,3.8349655,114.36,0.005923717,4.2467866e-05,0.5923717,84,8400
,100.0,0.062787466,894706,6.278746,1.1811588,-93.0,[ 0.184 -0.104 -0.143 ... -0.421 -0.331 -0.188],-96.333336,-100.0,29.171904,2.2556465,424.3437,0.094071954,1063.0161,33424886.0,5.7764153,0.00039590197,100,-93.0,5092.1107404232025,100.0,533.02344,577.64154,116.33,0.5742998,3.9590195e-06,57.429985,85,8500
,,0.006846736,905967,0.6846736,32.489456,-95.0,[ 0.185 -0.104 -0.143 ... -0.424 -0.374 -0.208],-98.333336,-100.0,21.794495,2.2805407,-73.2816,10.056167,9.944147,9718.676,0.06266621,0.007928974,100,-95.0,5168.475863695145,100.0,-62.770153,6.2666206,112.61,0.00986957,7.928974e-05,0.98695695,86,8600
,,0.004846749,916939,0.48467496,37.762966,-95.0,[ 0.185 -0.104 -0.143 ... -0.424 -0.363 -0.194],-98.333336,-100.0,21.794495,2.287166,-58.260452,6.7075877,14.908489,3540.849,0.032900747,0.009143084,100,-95.0,5227.407975196838,100.0,-45.38995,3.2900746,109.72,0.0062221712,9.143084e-05,0.62221724,87,8700
,100.0,0.004373371,928771,0.4373371,46.188713,-94.0,[ 0.185 -0.104 -0.143 ... -0.422 -0.36  -0.191],-97.333336,-100.0,27.64055,2.303777,-51.726784,11.880519,8.417141,2301.6064,0.033315316,0.00033744462,100,-94.0,5285.195467710495,100.0,-42.056015,3.3315318,118.32,0.0047204676,3.3744461e-06,0.47204676,88,8800
,,0.0045124264,940419,0.45124263,29.844477,-96.0,[ 0.185 -0.105 -0.143 ... -0.426 -0.339 -0.195],-99.333336,-100.0,19.595919,2.2832558,-58.639156,4.4795017,22.323912,4783.8726,0.04991523,0.0037062014,100,-96.0,5346.268815755844,100.0,-42.88976,4.9915233,116.48,0.006918454,3.7062015e-05,0.6918455,89,8900
,,0.005106571,951659,0.51065713,31.271318,-95.0,[ 0.185 -0.104 -0.144 ... -0.423 -0.352 -0.203],-98.333336,-100.0,21.794495,2.2666688,-66.57483,3.251472,30.7553,5700.543,0.04400633,0.00021082035,100,-95.0,5402.010138750076,100.0,-48.089005,4.400633,112.4,0.007570513,2.1082035e-06,0.7570513,90,9000
,,0.005360116,962949,0.5360116,27.525347,-96.0,[ 0.185 -0.104 -0.144 ... -0.424 -0.354 -0.217],-99.333336,-100.0,19.595919,2.2646654,-65.464554,6.236659,16.034225,7643.132,0.068673946,0.00049640494,100,-96.0,5464.083842515945,100.0,-52.116966,6.8673944,112.9,0.008697629,4.9640494e-06,0.8697629,91,9100
,,0.005401933,974179,0.5401933,35.091793,-97.0,[ 0.186 -0.105 -0.144 ... -0.425 -0.357 -0.216],-100.333336,-100.0,17.058722,2.2668142,-66.41088,6.38709,15.656582,5500.155,0.04439834,0.00092771393,100,-97.0,5523.090663909912,100.0,-53.221413,4.439834,112.3,0.0073467656,9.277139e-06,0.7346766,92,9200
,,0.0039556553,985190,0.39556557,29.550518,-95.0,[ 0.185 -0.105 -0.143 ... -0.429 -0.356 -0.215],-98.333336,-100.0,21.794495,2.245402,-53.99308,4.874543,20.514744,3808.2837,0.043883804,0.0014339639,100,-95.0,5583.532074689865,100.0,-38.895344,4.3883805,110.11,0.00610766,1.4339638e-05,0.610766,93,9300
,,0.0042331023,996191,0.42331025,36.73514,-95.0,[ 0.186 -0.105 -0.144 ... -0.426 -0.368 -0.224],-98.333336,-100.0,21.794495,2.2079353,-53.268463,5.7429333,17.412704,3059.3071,0.027591497,0.0030741594,100,-95.0,5636.886163234711,100.0,-39.35895,2.7591498,110.01,0.005555193,3.0741594e-05,0.5555193,94,9400
,,0.0040883403,1007382,0.408834,19.755648,-97.0,[ 0.186 -0.106 -0.144 ... -0.423 -0.394 -0.236],-100.333336,-100.0,17.058722,2.1972065,-50.30818,3.3946319,29.458275,2536.0317,0.06805317,0.002932624,100,-97.0,5695.487016439438,100.0,-32.21636,6.805317,111.91,0.008239647,2.9326238e-05,0.82396466,95,9500
,,0.0033723742,1018677,0.3372374,34.856625,-94.0,[ 0.187 -0.105 -0.147 ... -0.419 -0.398 -0.243],-97.333336,-100.0,23.748684,2.1718612,-44.019817,7.202911,13.883276,2119.9458,0.026937962,0.0001715843,100,-94.0,5760.391123056412,100.0,-31.599728,2.6937962,112.95,0.004610289,1.7158429e-06,0.4610289,96,9600
,,0.005097898,1029541,0.50978976,40.202454,-99.0,[ 0.186 -0.105 -0.144 ... -0.419 -0.438 -0.228],-102.333336,-100.0,9.949874,2.191388,-66.94394,4.179764,23.924797,3927.8135,0.034676805,0.0020612266,100,-99.0,5805.694229125977,100.0,-50.63961,3.4676805,108.64,0.006217368,2.0612266e-05,0.62173676,97,9700
,100.0,0.003914636,1040616,0.39146364,22.002993,-92.0,[ 0.186 -0.104 -0.144 ... -0.421 -0.427 -0.219],-95.333336,-100.0,30.594116,2.1602259,-47.394753,3.11298,32.12356,2041.8269,0.049746085,0.0016211374,100,-92.0,5876.334517478943,100.0,-28.502201,4.9746084,110.75,0.0073703723,1.6211374e-05,0.73703724,98,9800
,,0.0040844716,1051839,0.40844715,34.57291,-96.0,[ 0.187 -0.104 -0.146 ... -0.418 -0.446 -0.232],-99.333336,-100.0,19.595919,2.1553335,-57.990463,3.2904396,30.391075,3193.7695,0.032470245,0.0012707815,100,-96.0,5933.305206298828,100.0,-39.61443,3.2470245,112.23,0.0056188405,1.2707815e-05,0.56188405,99,9900
,,0.0061235265,1062393,0.6123527,38.940517,-97.0,[ 0.187 -0.104 -0.145 ... -0.415 -0.446 -0.237],-100.333336,-100.0,17.058722,2.1503859,-69.4199,8.119701,12.315723,5796.325,0.04996888,9.6717034e-05,100,-97.0,5982.819471359253,100.0,-57.721977,4.996888,105.54,0.0076679154,9.671703e-07,0.7667916,100,10000
,,0.0059759263,1073174,0.59759265,14.404823,-98.0,[ 0.187 -0.105 -0.144 ... -0.416 -0.435 -0.253],-101.333336,-100.0,14.0,2.1464097,-57.345303,7.6800103,13.020816,2672.7444,0.14171991,0.00869953,100,-98.0,6044.785739660263,100.0,-45.31718,14.17199,107.81,0.014567197,8.699529e-05,1.4567196,101,10100
,,0.0045740707,1084327,0.4574071,23.200157,-94.0,[ 0.186 -0.104 -0.144 ... -0.42  -0.436 -0.256],-97.333336,-100.0,23.748684,2.1318321,-56.189896,4.450887,22.46743,6297.222,0.069286466,0.0053137233,100,-94.0,6111.426944494247,100.0,-40.389954,6.928647,111.53,0.00832219,5.313723e-05,0.832219,102,10200
,,0.0036595592,1094694,0.3659559,44.419304,-93.0,[ 0.185 -0.105 -0.144 ... -0.425 -0.438 -0.268],-96.333336,-100.0,25.514702,2.1288311,-50.795967,5.1616507,19.373648,1723.0503,0.017404709,0.007377258,100,-93.0,6173.414237499237,100.0,-36.124134,1.7404709,103.67,0.0040935944,7.377258e-05,0.40935946,103,10300
100.0,-100.0,0.004296379,1105445,0.42963788,28.30522,-100.0,[ 0.186 -0.105 -0.145 ... -0.42  -0.436 -0.273],-103.333336,-100.0,,2.1201124,-61.94686,3.0833607,32.432144,4722.7056,0.040350884,0.0012898797,100,-100.0,6242.343834638596,100.0,-42.963787,4.0350885,107.51,0.006837747,1.2898797e-05,0.6837747,104,10400
,,0.0037626626,1115870,0.3762663,40.032936,-99.0,[ 0.186 -0.105 -0.144 ... -0.419 -0.432 -0.286],-102.333336,-100.0,9.949874,2.1013153,-57.202927,2.897008,34.51837,2142.7422,0.018787589,0.00032558927,100,-99.0,6293.882356405258,100.0,-37.618813,1.8787589,104.25,0.0046051415,3.2558926e-06,0.46051416,105,10500
,,0.00467457,1126423,0.467457,35.714176,-96.0,[ 0.186 -0.105 -0.143 ... -0.421 -0.443 -0.293],-99.333336,-100.0,19.595919,2.1103506,-54.74221,6.825219,14.651545,3483.252,0.038432416,0.0060610333,100,-96.0,6357.6858513355255,100.0,-41.983097,3.8432417,105.53,0.0062716086,6.061033e-05,0.62716085,106,10600
,100.0,0.0036785263,1137753,0.36785263,29.397575,-94.0,[ 0.186 -0.106 -0.143 ... -0.418 -0.44  -0.287],-97.333336,-100.0,27.64055,2.104491,-56.76828,2.7040992,36.980892,3301.6262,0.03138878,0.003267346,100,-94.0,6418.942152023315,100.0,-36.497643,3.1388779,113.3,0.0057006963,3.267346e-05,0.5700696,107,10700
,,0.00694947,1149407,0.69494706,28.243855,-97.0,[ 0.186 -0.106 -0.144 ... -0.416 -0.443 -0.29 ],-100.333336,-100.0,17.058722,2.1083262,-77.79919,6.219309,16.078957,10796.479,0.067410775,0.002792254,100,-97.0,6483.5383768081665,100.0,-64.43299,6.7410774,116.54,0.011076928,2.792254e-05,1.1076927,108,10800
,,0.004066121,1160508,0.40661213,26.436235,-97.0,[ 0.185 -0.106 -0.143 ... -0.417 -0.459 -0.27 ],-100.333336,-100.0,17.058722,2.0876424,-53.78628,6.2110705,16.100285,4665.1094,0.051929597,0.00037285374,100,-97.0,6543.535459280014,100.0,-40.41123,5.19296,111.01,0.0067828544,3.7285374e-06,0.6782855,109,10900
,,0.0049917246,1170525,0.49917248,50.04658,-98.0,[ 0.185 -0.105 -0.144 ... -0.416 -0.459 -0.291],-101.333336,-100.0,14.0,2.0868948,-61.32837,7.6473246,13.076468,2554.6458,0.02914032,0.004044143,100,-98.0,6599.646988391876,100.0,-49.27457,2.914032,100.17,0.0049870764,4.0441428e-05,0.49870765,110,11000
,,0.0058367364,1181151,0.5836737,22.586246,-96.0,[ 0.184 -0.105 -0.143 ... -0.419 -0.455 -0.296],-99.333336,-100.0,19.595919,2.1035337,-62.30744,5.7657957,17.34366,4056.4504,0.0933198,0.006508241,100,-96.0,6659.874306917191,100.0,-48.425533,9.331981,106.26,0.010805806,6.508241e-05,1.0805807,111,11100
,,0.004771757,1192018,0.47717574,30.045486,-93.0,[ 0.183 -0.106 -0.143 ... -0.42  -0.452 -0.282],-96.333336,-100.0,25.514702,2.0918543,-60.816887,3.124435,32.005787,4653.0083,0.036255088,0.0023053668,100,-93.0,6715.366200685501,100.0,-41.959,3.6255088,108.67,0.007281094,2.3053668e-05,0.7281095,112,11200
,,0.005047718,1202481,0.5047719,32.505688,-98.0,[ 0.184 -0.105 -0.144 ... -0.42  -0.444 -0.302],-101.333336,-100.0,14.0,2.096432,-64.12582,5.864739,17.051058,5354.5366,0.045732655,0.0016244864,100,-98.0,6772.60636305809,100.0,-50.361507,4.5732656,104.63,0.0072735935,1.6244863e-05,0.72735935,113,11300
,,0.003763416,1213001,0.37634164,24.948622,-96.0,[ 0.184 -0.105 -0.144 ... -0.418 -0.44  -0.301],-99.333336,-100.0,19.595919,2.0683012,-54.616184,2.5946121,38.541405,3362.898,0.034519937,0.0018235439,100,-96.0,6828.146285295486,100.0,-33.922276,3.451994,105.2,0.0065273712,1.8235438e-05,0.65273714,114,11400
,,0.0060099512,1223779,0.6009951,38.176178,-93.0,[ 0.185 -0.106 -0.144 ... -0.414 -0.452 -0.317],-96.333336,-100.0,25.514702,2.0409958,-66.7259,6.1879745,16.160378,5108.116,0.034479167,0.00015887078,100,-93.0,6884.078107118607,100.0,-53.32591,3.447917,107.78,0.0076480843,1.5887077e-06,0.7648085,115,11500
,,0.004028122,1234663,0.40281215,36.005146,-95.0,[ 0.185 -0.105 -0.144 ... -0.414 -0.468 -0.329],-98.333336,-100.0,21.794495,2.044907,-64.764694,1.7617912,56.760414,2936.9324,0.031019468,0.0006352187,100,-95.0,6946.438659191132,100.0,-39.65152,3.1019468,108.84,0.005370229,6.3521866e-06,0.53702295,116,11600
,100.0,0.0046820953,1245850,0.46820953,30.052473,-93.0,[ 0.186 -0.105 -0.145 ... -0.412 -0.467 -0.326],-96.333336,-100.0,29.171904,2.044019,-57.04342,4.0213943,24.866999,3336.3062,0.047793597,0.00013299304,100,-93.0,7015.978313922882,100.0,-40.421143,4.77936,111.87,0.0071430937,1.3299303e-06,0.7143094,117,11700
,,0.004810909,1257244,0.48109093,32.09746,-96.0,[ 0.186 -0.105 -0.146 ... -0.411 -0.472 -0.322],-99.333336,-100.0,19.595919,2.033143,-62.7097,3.7449512,26.702618,4924.458,0.049068626,0.00026984603,100,-96.0,7086.470000505447,100.0,-45.484844,4.9068627,113.94,0.006997371,2.6984603e-06,0.699737,118,11800
,,0.005253376,1268106,0.5253375,34.61038,-89.0,[ 0.186 -0.106 -0.145 ... -0.414 -0.483 -0.322],-92.333336,-100.0,31.288975,2.0234373,-55.132076,7.3016315,13.695569,4738.495,0.0503679,0.005044824,100,-89.0,7146.558071374893,100.0,-42.796234,5.03679,108.62,0.007220872,5.0448238e-05,0.7220872,119,11900
,,0.004011242,1279039,0.40112424,26.222374,-90.0,[ 0.186 -0.106 -0.145 ... -0.417 -0.491 -0.324],-93.333336,-100.0,30.0,2.0143912,-45.58304,6.122366,16.333555,2977.3005,0.04061832,0.0042516575,100,-90.0,7204.1103229522705,100.0,-32.11144,4.061832,109.33,0.006728298,4.2516574e-05,0.6728298,120,12000
,,0.0047115423,1289791,0.47115424,28.863564,-96.0,[ 0.186 -0.106 -0.144 ... -0.419 -0.496 -0.328],-99.333336,-100.0,19.595919,2.0032454,-57.86042,4.3269815,23.110798,4618.077,0.050264273,0.00022069522,100,-96.0,7246.238978862762,100.0,-41.835854,5.0264273,107.52,0.0073966347,2.206952e-06,0.7396635,121,12100
,,0.0043523223,1300254,0.43523225,21.706367,-97.0,[ 0.186 -0.106 -0.144 ... -0.417 -0.511 -0.324],-100.333336,-100.0,17.058722,1.9981072,-63.199844,2.5261555,39.585846,6906.548,0.042143047,0.0010517059,100,-97.0,7306.799244642258,100.0,-42.227417,4.214305,104.63,0.008265912,1.0517059e-05,0.82659113,122,12200
,,0.0060363645,1311332,0.60363644,41.7906,-94.0,[ 0.186 -0.106 -0.144 ... -0.416 -0.507 -0.333],-97.333336,-100.0,23.748684,1.9938244,-70.63857,7.2923937,13.712918,5259.2983,0.038335424,0.003448952,100,-94.0,7363.924510240555,100.0,-58.294918,3.8335426,110.78,0.0071241437,3.448952e-05,0.71241444,123,12300
,,0.0038003502,1321595,0.380035,29.405832,-93.0,[ 0.187 -0.106 -0.144 ... -0.414 -0.514 -0.33 ],-96.333336,-100.0,25.514702,2.0038462,-57.534355,2.4726536,40.442383,3481.2856,0.025480956,0.0015948492,100,-93.0,7423.58238697052,100.0,-36.336246,2.5480957,102.63,0.0058883186,1.5948492e-05,0.5888319,124,12400
,,0.0048307544,1332414,0.4830755,44.516495,-92.0,[ 0.187 -0.106 -0.144 ... -0.416 -0.512 -0.322],-95.333336,-100.0,27.12932,1.994201,-53.635376,5.4298654,18.416662,2019.1542,0.025386201,0.0025426429,100,-92.0,7480.995010375977,100.0,-39.330494,2.5386202,108.19,0.0053930753,2.5426429e-05,0.5393075,125,12500
,,0.006545703,1343497,0.65457034,29.515806,-90.0,[ 0.187 -0.106 -0.144 ... -0.415 -0.511 -0.332],-93.333336,-100.0,30.0,1.9951211,-65.21788,9.992362,10.007644,9382.942,0.063015014,0.0066762734,100,-90.0,7539.554361343384,100.0,-54.672928,6.3015018,110.83,0.010115209,6.676273e-05,1.011521,126,12600
,,0.0059849042,1353553,0.5984905,36.448856,-91.0,[ 0.186 -0.106 -0.143 ... -0.418 -0.515 -0.328],-94.333336,-100.0,28.618176,1.9846169,-64.06668,9.278934,10.777101,5889.6567,0.05202443,0.008679161,100,-91.0,7598.210677146912,100.0,-53.12385,5.202443,100.56,0.007902727,8.679161e-05,0.7902728,127,12700
,,0.0052320915,1363848,0.5232091,32.905113,-95.0,[ 0.186 -0.106 -0.143 ... -0.419 -0.519 -0.334],-98.333336,-100.0,21.794495,1.9570936,-67.35771,4.5342307,22.054459,5692.4575,0.035413586,0.0010039095,100,-95.0,7655.015617847443,100.0,-51.703655,3.5413585,102.95,0.007471164,1.0039095e-05,0.74711645,128,12800
,,0.003716716,1373826,0.3716716,34.956722,-91.0,[ 0.186 -0.106 -0.142 ... -0.422 -0.521 -0.36 ],-94.333336,-100.0,28.618176,1.9635578,-51.875824,3.1541183,31.70458,2412.9612,0.026641464,0.0010297277,100,-91.0,7717.618277549744,100.0,-33.106884,2.6641464,99.78,0.0050698514,1.0297277e-05,0.5069851,129,12900
,,0.0044377353,1384108,0.44377354,30.344099,-97.0,[ 0.186 -0.106 -0.143 ... -0.417 -0.519 -0.356],-100.333336,-100.0,17.058722,1.9598795,-56.666893,5.0796084,19.686556,4425.893,0.038330115,0.001309707,100,-97.0,7779.825987100601,100.0,-41.87705,3.8330116,102.82,0.006723621,1.3097069e-05,0.67236215,130,13000
,,0.0070566367,1394918,0.70566386,3.6816075,-94.0,[ 0.186 -0.106 -0.143 ... -0.417 -0.525 -0.354],-97.333336,-100.0,23.748684,1.9462901,-50.90239,3.626786,27.572622,2438.4263,0.36285442,0.0012189733,100,-94.0,7828.466459035873,100.0,-33.399178,36.285442,108.1,0.036093894,1.2189733e-05,3.6093888,131,13100
,,0.0034777322,1404990,0.3477732,31.43457,-89.0,[ 0.186 -0.106 -0.143 ... -0.418 -0.534 -0.357],-92.333336,-100.0,31.288975,1.9440688,-45.015213,3.6660154,27.277573,1498.3506,0.035244633,0.00027459365,100,-89.0,7895.146053314209,100.0,-27.605898,3.5244634,100.72,0.0051362356,2.7459364e-06,0.5136236,132,13200
,,0.004072951,1415792,0.40729508,38.14096,-96.0,[ 0.186 -0.105 -0.142 ... -0.416 -0.534 -0.36 ],-99.333336,-100.0,19.595919,1.9491993,-56.9912,3.8107595,26.241488,2755.919,0.022911144,0.003147082,100,-96.0,7947.629451751709,100.0,-39.915718,2.2911146,108.02,0.005186984,3.147082e-05,0.5186984,133,13300
,,0.003378963,1426370,0.33789635,27.547447,-94.0,[ 0.186 -0.105 -0.142 ... -0.414 -0.541 -0.348],-97.333336,-100.0,23.748684,1.9268253,-52.360435,3.0340817,32.9589,3051.5044,0.033603538,0.0017780921,100,-94.0,8006.970235586166,100.0,-33.223824,3.3603537,105.78,0.0054798624,1.7780922e-05,0.54798627,134,13400
,,0.0050193006,1436705,0.50193006,32.4262,-99.0,[ 0.186 -0.106 -0.141 ... -0.416 -0.552 -0.359],-102.333336,-100.0,9.949874,1.9267734,-67.32911,3.4757235,28.770988,5322.143,0.03360921,0.001235863,100,-99.0,8069.982303857803,100.0,-49.449577,3.3609214,103.35,0.0072457665,1.235863e-05,0.72457665,135,13500
,100.0,0.004362868,1448064,0.43628684,30.082306,-92.0,[ 0.186 -0.106 -0.142 ... -0.412 -0.552 -0.359],-95.333336,-100.0,30.594116,1.9140455,-55.461166,2.687477,37.209618,3254.3943,0.033704672,0.0017044096,100,-92.0,8126.3261959552765,100.0,-35.127934,3.3704672,113.59,0.006651355,1.7044096e-05,0.66513544,136,13600
,200.0,0.006903757,1459470,0.6903758,44.064537,-89.0,[ 0.187 -0.106 -0.142 ... -0.41  -0.555 -0.369],-95.666664,-100.0,39.736633,1.906186,-64.792435,17.905207,5.5849676,14863.539,0.048143227,0.03699185,100,-89.0,8185.801137208939,100.0,-49.03741,4.814323,114.06,0.0077782986,0.00036991847,0.7778298,137,13700
,,0.0057442705,1470346,0.574427,33.466805,-91.0,[ 0.186 -0.106 -0.142 ... -0.411 -0.555 -0.377],-94.333336,-100.0,28.618176,1.9188633,-70.56786,4.6096597,21.693575,6750.037,0.041786447,0.0015019997,100,-91.0,8252.242064714432,100.0,-55.042408,4.1786447,108.76,0.008099289,1.5019997e-05,0.8099288,138,13800
,,0.0052890396,1481064,0.5289039,23.370068,-95.0,[ 0.186 -0.106 -0.142 ... -0.411 -0.539 -0.38 ],-98.333336,-100.0,21.794495,1.9156975,-63.686302,2.8865912,34.642937,6331.697,0.056755837,0.0011383973,100,-95.0,8308.394237995148,100.0,-44.066883,5.675584,107.18,0.009577365,1.1383972e-05,0.9577365,139,13900
,,0.003393976,1491788,0.3393976,37.628433,-94.0,[ 0.186 -0.106 -0.142 ... -0.41  -0.536 -0.386],-97.333336,-100.0,23.748684,1.9140825,-50.747753,3.0994992,32.263275,1797.6305,0.023826737,0.00494907,100,-94.0,8357.520944833755,100.0,-31.814161,2.3826737,107.24,0.0043696235,4.94907e-05,0.43696234,140,14000
,,0.0072442256,1502821,0.7244227,19.484428,-87.0,[ 0.186 -0.106 -0.142 ... -0.411 -0.542 -0.381],-90.333336,-100.0,33.630344,1.9160115,-59.83847,5.9773035,16.729952,8028.531,0.10476358,0.002272079,100,-87.0,8409.166702270508,100.0,-46.204384,10.476358,110.33,0.0147261135,2.272079e-05,1.4726114,141,14100
,,0.0033194884,1513556,0.33194885,35.52262,-97.0,[ 0.186 -0.106 -0.142 ... -0.414 -0.546 -0.376],-100.333336,-100.0,17.058722,1.8886718,-49.91413,3.7123883,26.936838,2036.3755,0.028312968,0.00016862909,100,-97.0,8458.25898718834,100.0,-32.61389,2.831297,107.35,0.0044722115,1.686291e-06,0.44722116,142,14200
,,0.003780862,1524332,0.3780862,35.031723,-99.0,[ 0.185 -0.106 -0.141 ... -0.412 -0.545 -0.404],-102.333336,-100.0,9.949874,1.8834493,-58.495102,2.5274582,39.56544,2691.2488,0.027337357,0.00062541733,100,-99.0,8504.70685338974,100.0,-37.528076,2.7337358,107.76,0.0051488555,6.254173e-06,0.51488554,143,14300
,,0.0058176685,1535745,0.58176684,29.707972,-96.0,[ 0.185 -0.105 -0.142 ... -0.408 -0.561 -0.394],-99.333336,-100.0,19.595919,1.8880181,-70.66174,3.9745412,25.160137,7578.262,0.056784075,0.0010055662,100,-96.0,8568.627621650696,100.0,-53.94178,5.6784077,114.13,0.008948815,1.0055662e-05,0.8948815,144,14400
,100.0,0.004069182,1547105,0.40691826,17.855759,-91.0,[ 0.185 -0.105 -0.142 ... -0.41  -0.56  -0.39 ],-94.333336,-100.0,31.92178,1.8946114,-47.47009,3.9293516,25.449492,1929.2607,0.07902024,0.0013659563,100,-91.0,8627.930516958237,100.0,-30.654259,7.902024,113.6,0.008727837,1.3659563e-05,0.87278366,145,14500
,,0.0058357036,1558564,0.5835704,37.76169,-93.0,[ 0.185 -0.106 -0.142 ... -0.409 -0.565 -0.378],-96.333336,-100.0,25.514702,1.8903543,-67.980316,6.7286816,14.8617525,5508.673,0.04499393,0.0035736572,100,-93.0,8691.33435869217,100.0,-55.130005,4.499393,114.59,0.0074919774,3.573657e-05,0.7491978,146,14600
,,0.0046585985,1569473,0.46585986,36.58377,-95.0,[ 0.186 -0.106 -0.142 ... -0.408 -0.562 -0.385],-98.333336,-100.0,21.794495,1.8877758,-59.251476,5.0289564,19.884842,3790.5305,0.03707921,0.00848167,100,-95.0,8753.657976150513,100.0,-44.387337,3.7079213,109.09,0.0061335405,8.48167e-05,0.613354,147,14700
,,0.004815317,1579911,0.48153174,4.9417443,-94.0,[ 0.186 -0.106 -0.141 ... -0.408 -0.564 -0.386],-97.333336,-100.0,23.748684,1.8564659,-43.144,2.9892788,33.452885,1399.8308,0.21075402,0.0005800679,100,-94.0,8815.746116876602,100.0,-23.864511,21.075403,104.38,0.02111931,5.800679e-06,2.1119308,148,14800
,,0.0054867975,1591575,0.5486798,26.429369,-99.0,[ 0.185 -0.106 -0.141 ... -0.407 -0.595 -0.386],-102.333336,-100.0,9.949874,1.8680946,-70.82315,4.1459455,24.11995,8493.317,0.060762536,0.003686046,100,-99.0,8884.114909410477,100.0,-54.452465,6.076254,116.64,0.009154356,3.686046e-05,0.9154357,149,14900
,,0.0029752043,1602858,0.29752046,41.630463,-99.0,[ 0.184 -0.106 -0.141 ... -0.407 -0.589 -0.38 ],-102.333336,-100.0,9.949874,1.8708168,-46.817955,3.7512088,26.658073,1260.1991,0.022671176,0.006210968,100,-99.0,8947.915166854858,100.0,-29.607468,2.2671177,112.83,0.0035229325,6.210968e-05,0.35229325,150,15000
,,0.0044223643,1614186,0.44223648,34.250664,-98.0,[ 0.185 -0.106 -0.142 ... -0.404 -0.596 -0.371],-101.333336,-100.0,14.0,1.8717928,-60.6897,2.6768138,37.357845,2599.7903,0.038869493,0.00041699578,100,-98.0,9006.09669971466,100.0,-40.316013,3.8869495,113.28,0.0061272527,4.1699577e-06,0.6127253,151,15100
