InitialReturnMean,EmpiricalD2,EpisodesSoFar,MaxIW,ESSRenyi,EpRewMean,Weights,EpThisIter,StdIWNorm,MeanIWNorm,TimestepsSoFar,ReturnMeanIW,MeanEntropy,InitialReturnStd,Iteration,TimeElapsed,InitialBound,MeanIW,StdIW,EpLenMean,MinIWNorm,ReturnStepMaxmin,InitialReturnMax,InitialReturnMin,MaxIWNorm,ReturnStepMax,MinIW,ESSClassic,Bound,J_sample_variance
38.08902,4545930.0,14400,41952.96,2.19977e-05,103.32972563371541,[ 0.205 -0.111 -0.163 ... -0.418 -0.983 -0.256],100,41.741817,4.204315,5465675,27268.025,1.5796789,14.8609295,144,14794.180737257004,35.7321,420.43152,4174.1826,489.03,4.8598117e-09,74.98306,70.70751,6.371636,419.5296,100.0,4.8598116e-07,1.0043014,22242.799,74061800000.0
42.626637,104185.22,14500,5241.2275,0.0009598291,119.84159762071846,[ 0.206 -0.112 -0.164 ... -0.418 -0.991 -0.267],100,5.2350116,0.5782748,5514266,3248.3384,1.5706373,13.3319025,145,14917.877828598022,40.26939,57.82748,523.5011,485.91,7.8467e-09,,70.71728,9.188374,52.412273,100.0,7.846701e-07,1.2054968,2487.4739,894818300.0
43.265556,146128.58,14600,12749.631,0.00068432884,106.14689554725317,[ 0.207 -0.112 -0.166 ... -0.419 -0.975 -0.292],100,12.685238,1.3039311,5563293,6861.8345,1.5829887,13.016989,146,15065.333989620209,40.68385,130.39311,1268.5238,490.27,9.293831e-08,74.001755,77.45141,12.994679,127.49631,100.0,9.293831e-06,1.0455562,5874.9287,4506649000.0
41.92482,12976.256,14700,9465.328,0.0077063832,106.08297070354612,[ 0.207 -0.112 -0.166 ... -0.42  -0.965 -0.29 ],100,9.417124,0.9543958,5611376,1564.5831,1.5801792,13.767042,147,15202.28973031044,39.51246,95.43957,941.7124,480.83,3.523808e-08,,72.37078,10.711337,94.65328,100.0,3.5238081e-06,1.0166755,1289.7832,234776700.0
43.490345,285625.3,14800,22829.45,0.00035010904,119.7700879666703,[ 0.207 -0.112 -0.167 ... -0.419 -0.962 -0.296],100,22.714705,2.2861004,5660911,10527.922,1.5956078,12.497121,148,15338.085932970047,40.936523,228.61,2271.4705,495.35,2.9221475e-08,,76.6148,17.964611,228.2945,100.0,2.9221476e-06,1.0027654,9163.057,11058862000.0
39.77721,2617.1807,14900,3372.499,0.038209055,118.08709113770783,[ 0.209 -0.113 -0.17  ... -0.417 -0.949 -0.294],100,3.3552566,0.35256454,5710288,1282.769,1.5909017,12.3178,149,15471.94964647293,37.283848,35.256462,335.5257,493.77,8.572843e-08,71.81578,74.8008,8.026554,33.72499,100.0,8.572843e-06,1.0920862,1155.2128,144910940.0
40.611984,76572.27,15000,9697.4,0.0013059557,109.40543491165104,[ 0.209 -0.113 -0.17  ... -0.416 -0.954 -0.293],100,9.648371,0.97405165,5759631,2505.5156,1.5852697,13.130338,150,15599.851821184158,38.24315,97.40514,964.8371,493.43,2.7958123e-08,72.88229,71.06491,11.709937,96.974,100.0,2.7958124e-06,1.0089089,1850.02,618038300.0
36.93304,1216.6422,15100,692.5002,0.082193434,104.14852552633944,[ 0.209 -0.113 -0.17  ... -0.417 -0.952 -0.3  ],100,0.688629,0.07715079,5807743,400.32053,1.5615475,12.805489,151,15727.770051002502,34.762955,7.7150793,68.86289,481.12,1.2080651e-06,74.74924,65.10262,2.825997,6.9250016,100.0,0.000120806515,1.2396324,324.627,13980601.0
38.669846,307.2297,15200,276.47723,0.32548937,110.98704845321801,[ 0.208 -0.113 -0.168 ... -0.417 -0.962 -0.314],100,0.28697836,0.047848187,5856839,200.34578,1.5498836,13.0192795,152,15867.313891887665,36.31626,4.784818,28.697832,490.96,1.6334367e-06,,70.60734,13.653143,2.7647722,100.0,0.00016334368,2.7047322,159.09235,1521065.5
35.58749,2116.4026,15300,921.2301,0.047249988,111.14627101215969,[ 0.208 -0.113 -0.169 ... -0.417 -0.969 -0.319],100,0.9168727,0.10311695,5906273,483.25073,1.5481814,14.051433,153,16002.661993026733,33.355236,10.311694,91.68726,494.34,1.4667503e-07,75.93077,66.9675,4.2065997,9.212301,100.0,1.4667504e-05,1.2490599,380.55746,19283220.0
37.5999,2607.4333,15400,1584.146,0.03835189,113.75195372623384,[ 0.209 -0.113 -0.17  ... -0.416 -0.97  -0.32 ],100,1.5832976,0.1837738,5955376,671.1107,1.5201114,13.300181,154,16140.6098818779,35.276855,18.37738,158.32977,491.03,3.035235e-07,73.41642,69.691185,2.291411,15.841459,100.0,3.0352352e-05,1.3293219,552.48926,36719480.0
37.466278,829.6378,15500,702.42505,0.120534524,114.59329283294528,[ 0.209 -0.114 -0.172 ... -0.416 -0.994 -0.324],100,0.6993006,0.08383132,6005376,519.1236,1.5270231,12.459888,155,16288.03801727295,35.25733,8.38313,69.93006,500.0,7.698243e-06,2.7167187,66.268425,4.3809724,7.0242505,25.250952,0.0007698243,1.4167323,455.49832,21661186.0
38.749226,75087.91,15600,7129.143,0.0013317724,113.92973167429027,[ 0.209 -0.113 -0.171 ... -0.416 -0.989 -0.322],100,7.0929966,0.7326903,6055376,2433.2878,1.5048883,12.594609,156,16414.273952960968,36.20601,73.26902,709.29974,500.0,1.926974e-09,4.1805553,76.29645,6.1855974,71.29143,26.77114,1.9269739e-07,1.0557758,1736.3916,566724200.0
35.183685,381.33023,15700,517.7565,0.2622399,104.28739828294164,[ 0.21  -0.114 -0.173 ... -0.416 -0.997 -0.336],100,0.5147015,0.05793381,6104514,168.81657,1.4957725,12.858456,157,16562.089511156082,33.006664,5.793381,51.470146,491.38,9.035185e-07,74.756516,65.31053,8.20531,5.1775646,100.0,9.035185e-05,1.251082,126.304474,2159319.5
36.963352,184566.12,15800,10083.22,0.0005418112,111.80282778734858,[ 0.21  -0.114 -0.173 ... -0.416 -0.998 -0.344],100,10.031608,1.0207839,6153304,5324.6416,1.5184706,13.793793,158,16698.041860103607,34.71456,102.07841,1003.1607,487.9,8.483433e-09,72.73497,67.46356,-0.9381237,100.83219,100.0,8.483433e-07,1.0248326,4358.537,2791229400.0
35.985016,50289.77,15900,6441.8296,0.001988476,100.12424283222941,[ 0.21  -0.114 -0.172 ... -0.42  -0.966 -0.354],100,6.4091496,0.64813405,6201506,4583.4897,1.5273384,13.494965,159,16838.114047050476,33.58693,64.81341,640.915,482.02,2.3969343e-07,73.514755,71.94261,2.9991353,64.4183,100.0,2.3969345e-05,1.0123023,4045.7095,2086407000.0
37.127254,61.386673,16000,80.15315,1.6290181,108.62861480417507,[ 0.21  -0.115 -0.174 ... -0.419 -0.966 -0.344],100,0.10758079,0.030876141,6250699,116.27732,1.5176771,14.4009905,160,16978.498037815094,34.789246,3.0876138,10.758079,491.93,4.663288e-06,74.205864,70.140205,3.6375797,0.8015315,100.0,0.00046632884,7.6102724,97.95912,178888.61
35.39095,323.8613,16100,3570.643,0.30877417,102.5806794076397,[ 0.211 -0.115 -0.174 ... -0.419 -0.974 -0.346],100,3.5514913,0.3720635,6300466,1557.8911,1.4976258,13.092386,161,17112.65518140793,32.784515,37.206352,355.14914,497.67,4.3299665e-06,74.55766,78.19307,5.7229037,35.70643,100.0,0.00043299666,1.0856057,1510.9854,227951400.0
37.291412,790.02686,16200,1069.7688,0.12657797,103.57062855921193,[ 0.21  -0.114 -0.171 ... -0.419 -0.993 -0.348],100,1.0653188,0.122808956,6349940,402.92175,1.5122784,12.697357,162,17232.832617998123,35.009968,12.280893,106.5319,494.74,9.499648e-08,71.79764,68.4433,8.6817255,10.697688,100.0,9.4996485e-06,1.311497,338.79626,11438694.0
32.304886,5122.7144,16300,3597.8071,0.019520901,99.16575096234477,[ 0.21  -0.114 -0.171 ... -0.419 -0.982 -0.344],100,3.5790567,0.36766136,6399416,2676.7568,1.5146283,13.623749,163,17354.9268450737,29.848576,36.766136,357.9057,494.76,7.3642386e-09,73.92284,73.68933,0.06873424,35.97807,100.0,7.364239e-07,1.0442386,2500.951,702756700.0
35.697304,1423.7423,16400,590.8481,0.07023743,100.93073735047021,[ 0.211 -0.115 -0.174 ... -0.418 -0.979 -0.344],100,0.58902264,0.06786465,6449137,410.52548,1.5118036,14.618727,164,17504.926072597504,33.443546,6.7864656,58.902256,497.21,1.3665563e-06,68.850075,67.61279,5.928052,5.9084806,100.0,0.00013665562,1.310075,325.48547,13992126.0
35.092926,26285240.0,16500,96050.7,3.8044166e-06,111.35963428468114,[ 0.211 -0.115 -0.174 ... -0.417 -0.975 -0.351],100,95.56901,9.6074,6498798,55202.316,1.5108217,12.95824,165,17628.481133937836,32.490467,960.74,9556.899,496.61,2.0653685e-09,,78.07388,9.20668,960.507,100.0,2.0653685e-07,1.0004852,41859.715,304613620000.0
38.78682,1468.7115,16600,537.9176,0.06808689,115.81037265203966,[ 0.21  -0.114 -0.171 ... -0.418 -0.984 -0.343],100,0.5609561,0.08263758,6548798,431.21564,1.5062592,14.028329,166,17776.825836896896,36.495586,8.263758,56.09561,500.0,6.261159e-07,3.409647,68.73714,10.041665,5.379176,27.017685,6.261159e-05,2.124091,343.40674,11167833.0
39.688854,9255.01,16700,1192.1307,0.010804959,113.87874003350838,[ 0.21  -0.114 -0.171 ... -0.419 -0.984 -0.348],100,1.185625,0.13397703,6598480,748.9088,1.5020592,14.216493,167,17912.3300344944,37.222664,13.397701,118.5625,496.82,1.563641e-05,73.89459,73.98573,11.780856,11.921308,100.0,0.001563641,1.2608263,511.6539,47609880.0
38.99644,56882.03,16800,8190.1997,0.0017580244,116.59982231358208,[ 0.208 -0.113 -0.169 ... -0.419 -0.987 -0.348],100,8.148826,0.8222608,6647898,3887.097,1.5013018,11.142875,168,18047.16455101967,36.496918,82.22608,814.88257,494.18,6.789676e-08,73.60492,74.9857,8.824632,81.90199,100.0,6.789676e-06,1.0079281,3290.9617,1500123800.0
39.521812,2488719.2,16900,77033.75,4.018131e-05,114.2837679406411,[ 0.207 -0.113 -0.168 ... -0.419 -0.993 -0.343],100,76.647354,7.7058873,6697003,36746.004,1.50433,13.85624,169,18184.705874681473,36.904564,770.58875,7664.737,491.05,2.056879e-09,72.278854,78.51744,4.283092,770.33746,100.0,2.056879e-07,1.0006523,32617.117,134945880000.0
41.52904,20865.252,17000,5526.192,0.004792657,116.19797277171014,[ 0.208 -0.113 -0.17  ... -0.416 -0.981 -0.353],100,5.497868,0.5610203,6746711,1973.4142,1.4615802,11.89499,170,18323.866156816483,39.171898,56.102036,549.7868,497.08,1.5729122e-09,73.59228,70.71447,18.938839,55.261917,100.0,1.5729123e-07,1.0305517,1632.9285,375269820.0
44.223133,573382.6,17100,31432.914,0.00017440361,119.98979797034501,[ 0.209 -0.114 -0.171 ... -0.415 -1.003 -0.373],100,31.274706,3.150247,6796711,11538.268,1.4711376,13.351503,171,18466.07062602043,41.606506,315.02472,3127.4705,500.0,1.2010781e-10,4.357809,78.49872,13.963248,314.32913,27.059675,1.2010782e-08,1.0044274,9556.906,13260044000.0
40.265297,2073.3826,17200,550.65875,0.048230365,112.81828361962603,[ 0.209 -0.114 -0.172 ... -0.417 -1.009 -0.358],100,0.6571967,0.13022634,6846711,526.73676,1.4868757,11.190205,172,18611.199809789658,37.977394,13.022635,65.719666,500.0,1.0581672e-06,3.2158318,68.63711,7.631832,5.5065875,25.726025,0.000105816725,3.7781637,422.5584,9077897.0
40.664722,183591.12,17300,4835.9014,0.00054468866,111.96748165844362,[ 0.209 -0.114 -0.173 ... -0.416 -0.995 -0.356],100,4.810823,0.49262315,6896711,2658.346,1.4701401,12.7454405,173,18743.269923210144,38.18966,49.262318,481.08234,500.0,8.680972e-08,1.8916683,74.25193,8.186095,48.359013,25.413815,8.680972e-06,1.0376737,1597.8419,688875650.0
40.982803,950188.56,17400,16629.145,0.00010524227,118.51618140660929,[ 0.21  -0.115 -0.175 ... -0.416 -1.018 -0.35 ],100,16.545538,1.6654503,6946399,11210.1875,1.4937136,11.502646,174,18888.58072090149,38.583393,166.54504,1654.554,496.88,7.847322e-09,73.28139,71.982056,8.524903,166.29144,100.0,7.847322e-07,1.0030521,8871.308,12541023000.0
43.589157,6613.904,17500,1196.9626,0.015119663,115.96040766473871,[ 0.211 -0.115 -0.174 ... -0.419 -1.007 -0.337],100,1.1908337,0.12735593,6995749,687.2549,1.4847186,11.500089,175,19038.90199828148,41.051235,12.735595,119.08337,493.5,2.8361159e-08,70.12969,76.13776,17.302599,11.969626,100.0,2.836116e-06,1.1308293,480.85577,43622704.0
38.122746,2864.6123,17600,1156.9452,0.034908738,111.36787364655544,[ 0.211 -0.115 -0.175 ... -0.419 -1.015 -0.338],100,1.1508288,0.12821877,7044812,431.9409,1.475613,12.776976,176,19163.539708137512,35.67223,12.8218775,115.082886,490.63,1.1516192e-05,73.097336,73.5154,7.4803677,11.569451,100.0,0.0011516192,1.2260947,300.7843,15507537.0
38.592358,1367.9583,17700,1123.6866,0.07310165,106.57137986099934,[ 0.211 -0.115 -0.175 ... -0.418 -1.006 -0.356],100,1.1176357,0.118216276,7092999,370.36862,1.5199276,13.938056,177,19278.53785967827,36.25886,11.821629,111.76358,481.87,2.906474e-07,71.97392,70.00485,6.489572,11.236866,100.0,2.9064739e-05,1.1064253,284.06216,12027931.0
40.131615,186.08812,17800,107.718216,0.5373798,102.31164132480579,[ 0.211 -0.115 -0.174 ... -0.418 -0.993 -0.325],100,0.15338084,0.0320628,7140929,155.88373,1.5172554,12.819469,178,19406.230348825455,37.839306,3.20628,15.338082,479.3,1.8734232e-06,73.374115,68.76911,4.761778,1.0771822,100.0,0.00018734233,4.186836,124.613464,681270.3
39.830944,15124.048,17900,2397.7856,0.0066119866,96.60637375774365,[ 0.211 -0.115 -0.175 ... -0.418 -0.991 -0.329],100,2.3852425,0.25112435,7189102,1448.22,1.5108418,14.612183,179,19519.6938931942,37.022842,25.112436,238.52423,481.73,1.632781e-08,,84.24302,0.8494617,23.977856,100.0,1.632781e-06,1.0962894,1102.8801,198379620.0
39.39618,1714.0994,18000,2164.0745,0.058339674,106.97309106640509,[ 0.211 -0.115 -0.174 ... -0.418 -1.001 -0.326],100,2.1526423,0.22902684,7237907,1588.6239,1.5250758,14.144361,180,19652.897907733917,36.95462,22.902687,215.26425,488.05,1.1166044e-06,71.23518,73.24674,11.636928,21.640743,100.0,0.00011166044,1.1192851,1487.5393,235501660.0
38.021725,8215.016,18100,8232.981,0.012172831,101.45316696913194,[ 0.211 -0.115 -0.174 ... -0.419 -1.01  -0.302],100,8.190229,0.84331596,7285823,4069.4663,1.4832959,12.829395,181,19784.9847779274,35.77662,84.33161,819.0231,479.16,1.2954102e-09,70.49428,67.35304,11.675006,82.32981,100.0,1.2954102e-07,1.0490795,3865.9778,1581971300.0
37.412167,1038.5554,18200,879.303,0.09628759,102.49117446527663,[ 0.21  -0.115 -0.172 ... -0.419 -1.043 -0.311],100,0.8771703,0.105436236,7333260,536.7712,1.4839501,14.035735,182,19911.193823575974,35.042526,10.543623,87.71704,474.37,2.2391703e-06,72.74927,71.08916,5.1437244,8.79303,100.0,0.00022391704,1.4242362,460.40573,21298916.0
35.15402,7.384288,18300,25.829845,13.542268,92.2553918545782,[ 0.211 -0.115 -0.174 ... -0.419 -1.052 -0.302],100,0.031747296,0.015355946,7380352,63.214165,1.492509,14.010698,183,20032.080547571182,32.951447,1.5355946,3.1747298,470.92,8.609373e-05,74.83127,66.07713,2.7843018,0.25829846,100.0,0.008609373,18.960026,57.22889,32506.2
38.087315,23515.615,18400,2564.95,0.0042524934,100.26801926892117,[ 0.21  -0.115 -0.173 ... -0.418 -1.045 -0.3  ],100,2.5516224,0.2617547,7427932,1474.2909,1.4892642,13.652896,184,20164.02982234955,35.706467,26.175476,255.16223,475.8,3.203972e-08,72.13739,71.42526,9.931662,25.649498,100.0,3.203972e-06,1.0413818,1109.1935,211624080.0
37.436424,17.577955,18500,28.80684,5.688944,103.12863806060953,[ 0.212 -0.116 -0.177 ... -0.417 -1.056 -0.293],100,0.03838873,0.015388695,7475178,62.061874,1.4825028,13.042232,185,20284.70725274086,35.195824,1.5388695,3.8388724,472.46,5.4267184e-05,73.73879,67.21796,4.624938,0.2880684,100.0,0.0054267184,13.844552,52.667923,28631.656
35.887203,270469.34,18600,36923.254,0.00036972767,108.90904547608517,[ 0.213 -0.116 -0.177 ... -0.417 -1.063 -0.292],100,36.7381,3.6930833,7524283,16616.652,1.4483263,14.121527,186,20401.005922794342,33.343224,369.30832,3673.81,491.05,2.774227e-08,74.22832,76.31937,3.7887788,369.23254,100.0,2.7742271e-06,1.0004104,15293.613,27601494000.0
42.902836,2715.0662,18700,3615.4106,0.036831517,116.7850668257067,[ 0.211 -0.115 -0.174 ... -0.416 -1.089 -0.3  ],100,3.5967674,0.36720076,7573955,1357.4414,1.4368589,14.267569,187,20539.209904909134,40.39952,36.720078,359.67676,496.72,6.866082e-06,72.85108,75.09947,7.3312087,36.154106,100.0,0.0006866082,1.0315242,1227.0029,177160450.0
39.120697,10158.341,18800,2494.8271,0.009844127,110.25863032023388,[ 0.212 -0.116 -0.176 ... -0.418 -1.104 -0.297],100,2.4821916,0.2719344,7622894,953.01434,1.4527055,12.761007,188,20677.19795846939,36.668896,27.193436,248.21916,489.39,4.3345274e-08,,73.55396,11.000791,24.94827,100.0,4.3345276e-06,1.1859767,705.901,70918280.0
38.227055,1054498.6,18900,82064.35,9.48318e-05,110.67150132299393,[ 0.211 -0.115 -0.175 ... -0.42  -1.089 -0.297],100,81.65243,8.212122,7671958,25040.916,1.4669005,14.472609,189,20806.734097480774,35.528183,821.2123,8165.2437,490.64,7.6669355e-09,73.450195,80.96613,10.158075,820.6435,100.0,7.666936e-07,1.0013864,22269.479,62541705000.0
40.598236,6565.234,19000,1877.8044,0.01523175,115.34031268215486,[ 0.211 -0.115 -0.174 ... -0.42  -1.079 -0.292],100,1.8688296,0.20523714,7721631,803.1149,1.4693997,14.767432,190,20944.47302889824,38.041687,20.523716,186.88297,496.73,9.227822e-08,72.01996,76.696304,9.788438,18.778044,100.0,9.227822e-06,1.1916976,595.96814,57497796.0
39.146233,578.7921,19100,283.45914,0.1727736,101.54750370886165,[ 0.212 -0.116 -0.176 ... -0.418 -1.067 -0.301],100,0.30375212,0.058314037,7770706,288.26172,1.4790647,13.0414095,191,21076.929854631424,36.696365,5.8314037,30.375214,490.75,2.0361474e-06,,73.495964,12.262307,2.8345914,100.0,0.00020361473,3.5545874,229.3226,2727423.8
43.22456,120184.28,19200,7360.934,0.0008320556,110.12005544917378,[ 0.212 -0.116 -0.177 ... -0.417 -1.069 -0.29 ],100,7.3235354,0.74136525,7819046,4169.3687,1.50089,13.323837,192,21207.09094285965,40.64242,74.13653,732.35345,483.4,6.957924e-08,71.97675,77.46412,14.905348,73.60934,100.0,6.9579237e-06,1.0143672,3274.2034,1722588200.0
42.91263,1297.3131,19300,414.29013,0.077082396,110.09779453253941,[ 0.213 -0.116 -0.178 ... -0.416 -1.049 -0.288],100,0.55312234,0.08311313,7868739,423.26324,1.5078375,12.56107,193,21348.1539041996,40.21176,8.311311,55.312233,496.93,2.3345733e-07,71.48663,81.02585,20.83786,4.1429014,100.0,2.3345734e-05,2.2080047,325.98297,7984100.0
43.329613,509.86456,19400,1398.2452,0.19613051,116.68457595340202,[ 0.211 -0.116 -0.176 ... -0.416 -1.061 -0.269],100,1.3906268,0.14674464,7917758,915.19824,1.5312501,11.444216,194,21465.286871671677,40.857136,14.674461,139.06268,490.19,2.0950413e-06,74.59097,74.17444,21.245474,13.982452,100.0,0.00020950414,1.1012702,859.36914,78501140.0
46.60878,7.2210193,19500,20.967817,13.84846,128.40581206218977,[ 0.21  -0.115 -0.174 ... -0.416 -1.045 -0.262],100,0.031600524,0.01649944,7967505,83.94736,1.5308385,12.3525,195,21599.817892313004,43.932312,1.649944,3.1600525,497.47,0.000107261825,72.0083,80.29406,21.975172,0.20967817,100.0,0.010726183,21.421642,76.755165,32428.76
40.98676,733.8703,19600,567.38965,0.13626386,111.67377163949011,[ 0.209 -0.115 -0.174 ... -0.416 -1.048 -0.259],100,0.5707229,0.07623804,8015275,526.3515,1.5371875,12.705469,196,21727.133929491043,38.40211,7.623805,57.0723,477.7,2.2569607e-06,,77.539276,11.034115,5.6738963,100.0,0.00022569607,1.7531197,456.33344,19495022.0
41.87824,66.2764,19700,185.71507,1.5088328,120.55335144380311,[ 0.209 -0.115 -0.173 ... -0.416 -1.044 -0.257],100,0.18584827,0.028613543,8064148,149.3034,1.5379832,13.406867,197,21854.64594602585,39.465664,2.861354,18.584827,488.73,8.564088e-06,74.530365,72.37735,10.186209,1.8571507,100.0,0.0008564088,2.3155365,129.66254,1204708.1
42.322838,59047.41,19800,11318.051,0.0016935543,120.25584022786175,[ 0.21  -0.115 -0.174 ... -0.415 -1.04  -0.26 ],100,11.260162,1.1465971,8113811,4988.1143,1.5188761,13.122844,198,21987.858194351196,39.759197,114.65971,1126.0162,496.63,4.8111565e-07,72.76177,76.90911,10.889582,113.180504,100.0,4.8111564e-05,1.0262481,4365.1587,2437692400.0
41.59122,166345.61,19900,15613.161,0.000601158,118.73575794491613,[ 0.209 -0.115 -0.174 ... -0.414 -1.064 -0.255],100,15.533359,1.5776786,8162731,10708.803,1.520509,14.562733,199,22118.913222312927,38.83473,157.76784,1553.3358,489.2,8.037416e-07,70.0912,82.694824,10.231766,156.1316,100.0,8.0374164e-05,1.0210547,9584.553,11314364000.0
46.19181,2959.4407,20000,2780.642,0.033790167,129.16574695125416,[ 0.21  -0.116 -0.176 ... -0.413 -1.059 -0.258],100,2.7658074,0.29050052,8212731,1932.1736,1.519214,11.4529505,200,22242.932955503464,43.617203,29.050056,276.58078,500.0,2.8417853e-08,4.4015427,77.238205,18.936304,27.80642,26.96698,2.8417853e-06,1.0911518,1792.113,351169300.0
43.03643,8.520131,20100,40.04086,11.736909,123.83858681266356,[ 0.211 -0.116 -0.177 ... -0.412 -1.059 -0.26 ],100,0.056719955,0.020971734,8262471,95.99088,1.5117189,12.364206,201,22393.480583906174,40.30246,2.0971735,5.671996,497.4,1.6511609e-05,72.35933,82.018845,14.6292305,0.4004086,100.0,0.0016511609,12.0267315,88.01065,76703.47
44.30291,88.24872,20200,82.35533,1.133161,127.46444344992868,[ 0.212 -0.116 -0.178 ... -0.412 -1.069 -0.257],100,0.12655447,0.031716418,8312144,172.7647,1.5231223,12.749748,202,22544.71803212166,41.598915,3.171642,12.655447,496.73,1.702815e-05,68.0352,81.119835,13.287072,0.8235533,100.0,0.001702815,5.909609,147.36316,600207.4
41.618496,7425.69,20300,3832.502,0.013466762,126.13436794565956,[ 0.212 -0.116 -0.178 ... -0.414 -1.062 -0.252],100,3.8128448,0.3949804,8361911,2499.8293,1.5169233,11.714893,203,22659.51126766205,39.10254,39.498043,381.28452,497.67,1.33525e-08,70.870224,75.47875,13.166321,38.32502,100.0,1.3352501e-06,1.0617375,2283.023,601712450.0
42.411415,4899.664,20400,1359.469,0.020409562,121.01314504428773,[ 0.211 -0.116 -0.177 ... -0.412 -1.061 -0.26 ],100,1.3523269,0.14269184,8411308,544.3518,1.5086833,14.236208,204,22808.60196876526,39.81662,14.269184,135.2327,493.97,1.6502721e-06,72.06993,77.84382,-4.7599196,13.594689,100.0,0.00016502722,1.101099,362.72247,26435670.0
43.001324,825764.2,20500,24542.156,0.00012109995,124.42320875593533,[ 0.212 -0.116 -0.178 ... -0.411 -1.056 -0.273],100,24.418777,2.4578047,8460677,10836.62,1.5038214,13.117844,205,22932.301908493042,40.62178,245.78049,2441.8782,493.69,2.1259218e-08,73.07755,71.38619,0.15477562,245.42155,100.0,2.1259218e-06,1.0029268,8674.295,11708182000.0
42.784534,5231.711,20600,1604.2828,0.019114206,131.1745285353546,[ 0.211 -0.116 -0.178 ... -0.412 -1.062 -0.272],100,1.5957366,0.16706732,8510677,743.48846,1.4892523,13.490976,206,23069.16201210022,39.96472,16.706734,159.57367,500.0,7.27403e-07,2.0856495,84.59428,7.776529,16.042828,25.146294,7.27403e-05,1.0842415,539.5301,50809384.0
44.51983,139420.61,20700,20706.676,0.00071725406,132.62451917789807,[ 0.211 -0.116 -0.177 ... -0.411 -1.07  -0.278],100,20.60261,2.0734334,8560359,7011.834,1.483397,12.637295,207,23208.10302400589,41.991085,207.34334,2060.2605,496.82,3.308929e-08,74.66194,75.8622,11.101347,207.06676,100.0,3.308929e-06,1.002673,6067.626,4898944500.0
45.138668,6322.687,20800,4062.563,0.01581606,129.55505303312432,[ 0.21  -0.116 -0.177 ... -0.414 -1.062 -0.293],100,4.0424256,0.44132453,8609760,2030.5844,1.43448,11.957436,208,23346.421046495438,42.554844,44.132458,404.24255,494.01,4.848893e-08,72.60382,77.51458,16.662073,40.62563,100.0,4.848893e-06,1.1778402,1825.1311,347011680.0
45.35128,4711298.0,20900,42321.457,2.1225573e-05,129.8094180638113,[ 0.21  -0.116 -0.176 ... -0.414 -1.088 -0.316],100,42.109165,4.2336864,8659121,30661.938,1.424445,14.032072,209,23489.22553539276,42.58976,423.36862,4210.9165,493.61,1.0959411e-10,74.98961,82.84538,14.830096,423.21457,100.0,1.0959411e-08,1.0007282,24667.93,93973480000.0
46.75638,10362.331,21000,4967.4463,0.009650338,126.6555020911853,[ 0.212 -0.116 -0.178 ... -0.412 -1.089 -0.325],100,4.9420657,0.50252306,8708105,2164.7979,1.4283522,12.030117,210,23603.774124383926,43.986454,50.2523,494.20657,489.84,2.1869214e-07,74.49391,83.09757,22.491322,49.67446,100.0,2.1869215e-05,1.0233577,1882.8325,456834900.0
43.21946,631871.94,21100,22225.002,0.00015825992,128.75976644116344,[ 0.21  -0.116 -0.176 ... -0.413 -1.091 -0.319],100,22.112965,2.2289207,8757806,9971.989,1.412108,11.192586,211,23729.509264945984,40.793144,222.89207,2211.2966,497.01,1.6946683e-09,72.905396,72.789375,18.104483,222.25002,100.0,1.6946683e-07,1.0057847,8043.3047,9895486000.0
48.14798,4894084.0,21200,46311.383,2.0432833e-05,131.45685373577487,[ 0.21  -0.116 -0.177 ... -0.413 -1.091 -0.334],100,46.078423,4.6395054,8806829,23502.877,1.4073174,14.596696,212,23869.282521247864,45.443638,463.95047,4607.8423,490.23,3.5855947e-09,73.93163,81.13019,20.024101,463.11383,100.0,3.5855948e-07,1.0036157,17520.182,55017990000.0
47.385555,2445.3096,21300,1156.9788,0.040894616,131.25976575224198,[ 0.211 -0.116 -0.177 ... -0.414 -1.1   -0.331],100,1.1586752,0.14526387,8856491,880.2564,1.3997641,12.248382,213,24013.210019350052,44.620598,14.526386,115.86753,496.62,1.0578474e-06,73.63617,82.94878,24.091326,11.569787,100.0,0.00010578474,1.5474577,743.529,52568416.0
48.399437,74498.05,21400,3316.9092,0.0013423171,132.6924670069327,[ 0.211 -0.116 -0.176 ... -0.416 -1.107 -0.332],100,3.3132536,0.3689098,8906491,1835.6,1.4014597,12.226044,214,24170.71002793312,45.79191,36.89098,331.32538,500.0,1.41320236e-08,4.8064213,78.225914,18.881012,33.16909,27.342638,1.4132024e-06,1.2245594,1123.892,270179620.0
47.73777,1648.0869,21500,1656.6445,0.06067641,127.08066195258834,[ 0.21  -0.116 -0.176 ... -0.415 -1.106 -0.33 ],100,1.6477293,0.1844813,8955319,602.2061,1.3954147,13.232358,215,24317.122732162476,44.9667,18.448132,164.77295,488.28,1.1685877e-06,,83.132065,20.53534,16.566444,100.0,0.00011685877,1.2380064,489.71002,26173450.0
48.030243,1546.9658,21600,4816.984,0.06464267,135.073510131128,[ 0.21  -0.115 -0.174 ... -0.416 -1.123 -0.32 ],100,4.7921953,0.488287,9005266,2517.367,1.394078,14.984854,216,24442.214055776596,45.137646,48.828705,479.21957,499.47,1.4715189e-06,78.15936,86.77778,19.312128,48.169838,100.0,0.00014715189,1.0275329,2403.597,616837300.0
