MaxIW,TimeElapsed,RewardCompression,InitialBound,EpRewMean,Weights,EpLenMean,MeanIW,TimestepsSoFar,EpisodesSoFar,MeanEntropy,ReturnStepMax,ReturnMeanIW,StdIW,InitialReturnStd,EpThisIter,EmpiricalD2,ESSClassic,InitialReturnMean,ESSRenyi,Iteration,MinIW,InitialReturnMin,InitialReturnMax,ReturnStepMaxmin,Bound
1.0,5383.955277919769,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.96,1.0,2150328,19500,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,195,1.0,-100.0,,,-53.33333206176758
1.0,5409.062787771225,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.64,1.0,2161092,19600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,196,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5434.870001792908,0.98,-3.3333335,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.51,1.0,2171743,19700,2.837890386581421,100.0,,,19.899747848510742,100,1.0,2.0,-98.0,100.0,197,1.0,-100.0,100.0,,-3.3333334922790527
1.0,5459.951106071472,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.15,1.0,2182758,19800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,198,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5490.795017242432,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],119.36,1.0,2194694,19900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,199,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5523.548512458801,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.86,1.0,2205580,20000,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,200,1.0,-100.0,,,-53.33333206176758
1.0,5547.808597803116,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.21,1.0,2216701,20100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,201,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5570.401837825775,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.92,1.0,2227593,20200,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,202,1.0,-100.0,,,-53.33333206176758
1.0,5594.694869756699,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],105.9,1.0,2238183,20300,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,203,1.0,-100.0,,,-53.33333206176758
1.0,5625.467045783997,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.21,1.0,2248904,20400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,204,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5649.375485658646,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.94,1.0,2259598,20500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,205,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5676.871020317078,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.04,1.0,2270402,20600,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,206,1.0,-100.0,,,-53.33333206176758
1.0,5697.670968770981,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.64,1.0,2281266,20700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,207,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5727.104217290878,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.27,1.0,2292393,20800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,208,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5758.6533639431,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.1,1.0,2303303,20900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,209,1.0,-100.0,,,-53.33333206176758
1.0,5781.385459899902,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.09,1.0,2314412,21000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,210,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5806.458964586258,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.05,1.0,2325017,21100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,211,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5836.344630241394,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.52,1.0,2336369,21200,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,212,1.0,-100.0,,,-53.33333206176758
1.0,5857.162888288498,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],105.24,1.0,2346893,21300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,213,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5880.426860809326,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.57,1.0,2357650,21400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,214,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5907.106974363327,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.55,1.0,2368405,21500,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,215,1.0,-100.0,,,-53.33333206176758
1.0,5933.086093425751,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.18,1.0,2379523,21600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,216,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,5961.159285783768,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],105.83,1.0,2390106,21700,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,217,1.0,-100.0,,,-53.33333206176758
1.0,5984.850911140442,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.67,1.0,2401073,21800,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,218,1.0,-100.0,,,-53.33333206176758
1.0,6005.445329904556,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.49,1.0,2411822,21900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,219,1.0,-100.0,,,-53.33333206176758
1.0,6026.034429073334,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],116.31,1.0,2423453,22000,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,220,1.0,-100.0,,,-53.33333206176758
1.0,6053.966618061066,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],117.04,1.0,2435157,22100,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,221,1.0,-100.0,,,-53.33333206176758
1.0,6082.467106103897,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.07,1.0,2446164,22200,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,222,1.0,-100.0,,,-53.33333206176758
1.0,6112.479934930801,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.99,1.0,2456963,22300,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,223,1.0,-100.0,,100.0,-53.33333206176758
1.0,6138.586572170258,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.67,1.0,2468230,22400,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,224,1.0,-100.0,,,-53.33333206176758
1.0,6160.06113743782,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.14,1.0,2479444,22500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,225,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6179.121520519257,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.25,1.0,2490669,22600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,226,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6205.163588047028,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.43,1.0,2501512,22700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,227,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6229.163084745407,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.05,1.0,2512117,22800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,228,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6256.769459962845,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.06,1.0,2523223,22900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,229,1.0,-100.0,,,-53.33333206176758
1.0,6291.908054351807,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.46,1.0,2534269,23000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,230,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6317.390158414841,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.26,1.0,2545295,23100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,231,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6347.019095897675,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.95,1.0,2556890,23200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,232,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6369.967256307602,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.29,1.0,2568319,23300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,233,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6398.71329665184,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.14,1.0,2579033,23400,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,234,1.0,-100.0,,,-53.33333206176758
1.0,6425.8563640117645,0.97,-3.3333335,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],117.18,1.0,2590751,23500,2.837890386581421,100.0,,,22.158519744873047,100,1.0,2.0,-97.0,100.0,235,1.0,-100.0,100.0,,-3.3333334922790527
1.0,6463.691123723984,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.15,1.0,2601766,23600,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,236,1.0,-100.0,,,-53.33333206176758
1.0,6487.742058038712,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.06,1.0,2612472,23700,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,237,1.0,-100.0,,,-53.33333206176758
1.0,6521.734983682632,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],122.17,1.0,2624689,23800,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,238,1.0,-100.0,,,-53.33333206176758
1.0,6545.910685300827,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.84,1.0,2635773,23900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,239,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6576.446759700775,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.31,1.0,2646704,24000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,240,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6605.523353338242,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.62,1.0,2657366,24100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,241,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6634.607219457626,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.66,1.0,2668332,24200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,242,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6658.082466602325,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.34,1.0,2679166,24300,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,243,1.0,-100.0,,,-53.33333206176758
1.0,6684.201413631439,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],103.71,1.0,2689537,24400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,244,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6709.405819654465,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],102.95,1.0,2699832,24500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,245,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6733.887359619141,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.3,1.0,2710462,24600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,246,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6759.391188144684,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.2,1.0,2721182,24700,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,247,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6780.914678096771,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.9,1.0,2732372,24800,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,248,1.0,-100.0,,,-53.33333206176758
1.0,6807.7466514110565,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],116.92,1.0,2744064,24900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,249,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6825.166532754898,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.91,1.0,2754755,25000,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,250,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6843.433790922165,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.39,1.0,2765194,25100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,251,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6871.4318697452545,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.15,1.0,2776109,25200,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,252,1.0,-100.0,,,-53.33333206176758
1.0,6892.551416158676,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],105.33,1.0,2786642,25300,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,253,1.0,-100.0,,,-53.33333206176758
1.0,6922.299702644348,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.67,1.0,2798009,25400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,254,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6948.626910448074,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.08,1.0,2809317,25500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,255,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,6977.609216213226,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],117.28,1.0,2821045,25600,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,256,1.0,-100.0,,100.0,-53.33333206176758
1.0,7001.850744724274,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.55,1.0,2832000,25700,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,257,1.0,-100.0,,,-53.33333206176758
1.0,7030.579379081726,0.98,-53.333332,-96.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.72,1.0,2843472,25800,2.837890386581421,100.0,-50.0,,19.595918655395508,100,1.0,1.0,-96.0,100.0,258,1.0,-100.0,,,-53.33333206176758
1.0,7055.556404590607,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.15,1.0,2854887,25900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,259,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7088.618125677109,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.19,1.0,2865906,26000,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,260,1.0,-100.0,,,-53.33333206176758
1.0,7110.059378623962,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.29,1.0,2877135,26100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,261,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7135.781730890274,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],116.47,1.0,2888782,26200,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,262,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7157.806802272797,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.07,1.0,2899489,26300,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,263,1.0,-100.0,,,-53.33333206176758
1.0,7182.5367131233215,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.39,1.0,2910328,26400,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,264,1.0,-100.0,,,-53.33333206176758
1.0,7202.142408370972,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],104.08,1.0,2920736,26500,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,265,1.0,-100.0,,,-53.33333206176758
1.0,7223.909082889557,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.73,1.0,2931909,26600,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,266,1.0,-100.0,,,-53.33333206176758
1.0,7248.203203678131,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.81,1.0,2942790,26700,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,267,1.0,-100.0,,,-53.33333206176758
1.0,7268.537394523621,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.97,1.0,2953487,26800,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,268,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7292.201555252075,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.78,1.0,2965065,26900,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,269,1.0,-100.0,,,-53.33333206176758
1.0,7310.578310966492,0.98,-53.333332,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],114.73,1.0,2976538,27000,2.837890386581421,100.0,-50.0,,17.0587215423584,100,1.0,1.0,-97.0,100.0,270,1.0,-100.0,,,-53.33333206176758
1.0,7334.417164802551,0.98,-3.3333335,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.9,1.0,2987728,27100,2.837890386581421,100.0,,,19.899747848510742,100,1.0,2.0,-98.0,100.0,271,1.0,-100.0,100.0,,-3.3333334922790527
1.0,7363.993428945541,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.24,1.0,2998652,27200,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,272,1.0,-100.0,,,-53.33333206176758
1.0,7390.29754447937,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],108.11,1.0,3009463,27300,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,273,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7425.306843519211,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.17,1.0,3020480,27400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,274,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7451.0826144218445,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],107.21,1.0,3031201,27500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,275,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7472.991188049316,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],109.4,1.0,3042141,27600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,276,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7501.744699001312,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.67,1.0,3053208,27700,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,277,1.0,-100.0,,,-53.33333206176758
1.0,7528.952232837677,0.98,-53.333332,-97.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],116.06,1.0,3064814,27800,2.837890386581421,100.0,-50.0,,17.0587215423584,100,1.0,1.0,-97.0,100.0,278,1.0,-100.0,,,-53.33333206176758
1.0,7558.158851861954,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.75,1.0,3075989,27900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,279,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7589.0031151771545,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.86,1.0,3087075,28000,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,280,1.0,-100.0,,,-53.33333206176758
1.0,7613.819434404373,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.08,1.0,3098383,28100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,281,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7641.63827753067,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],113.54,1.0,3109737,28200,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,282,1.0,-100.0,,,-53.33333206176758
1.0,7669.113775253296,0.98,-53.333332,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.13,1.0,3121250,28300,2.837890386581421,100.0,-50.0,,14.0,100,1.0,1.0,-98.0,100.0,283,1.0,-100.0,,,-53.33333206176758
1.0,7706.233048439026,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],117.0,1.0,3132950,28400,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,284,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7733.452354431152,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],111.49,1.0,3144099,28500,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,285,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7766.847059011459,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],122.57,1.0,3156356,28600,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,286,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7801.403127908707,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],116.2,1.0,3167976,28700,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,287,1.0,-100.0,,100.0,-53.33333206176758
1.0,7829.824333190918,0.98,-3.3333335,-98.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],112.51,1.0,3179227,28800,2.837890386581421,100.0,,,19.899747848510742,100,1.0,2.0,-98.0,100.0,288,1.0,-100.0,100.0,,-3.3333334922790527
1.0,7855.038755893707,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],110.09,1.0,3190236,28900,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,289,1.0,-100.0,-100.0,100.0,-103.33333587646484
1.0,7882.477198839188,0.98,-53.333332,-99.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],115.1,1.0,3201746,29000,2.837890386581421,100.0,-50.0,,9.949873924255371,100,1.0,1.0,-99.0,100.0,290,1.0,-100.0,,,-53.33333206176758
1.0,7900.721820116043,0.99,-103.333336,-100.0,[ 0.187 -0.108 -0.136 ... -0.394  0.     0.   ],106.58,1.0,3212404,29100,2.837890386581421,100.0,-100.0,,,100,1.0,1.0,-100.0,100.0,291,1.0,-100.0,-100.0,100.0,-103.33333587646484
