MeanIWNorm,StdIWNorm,InitialBound,Iteration,StdIW,EpThisIter,MaxIW,InitialReturnMean,MeanEntropy,MinIW,InitialReturnMax,EpRewMean,TimestepsSoFar,ESSRenyi,InitialReturnStd,Weights,EpisodesSoFar,J_sample_variance,MinIWNorm,EpLenMean,Bound,ReturnMeanIW,InitialReturnMin,ReturnStepMax,MaxIWNorm,EmpiricalD2,ReturnStepMaxmin,TimeElapsed,ESSClassic,MeanIW
0.0036355006,0.005282075,-101.333336,76,0.52820754,100,3.0605142,-98.0,2.267524,0.00091943896,,-98.0,1047548,4.4208465,14.0,[ 0.159 -0.218  0.047 ...  0.093 -0.288 -0.264],7600,2826.1064,9.194389e-06,159.58,-52.08082,-36.227287,-100.0,100.0,0.030605141,22.620102,,5453.258983612061,32.144382,0.36355007
0.004484421,0.0050861007,-100.333336,77,0.50861007,100,2.0945697,-97.0,2.2666545,0.0038825122,,-97.0,1063444,5.347396,17.058722,[ 0.159 -0.218  0.047 ...  0.094 -0.294 -0.277],7700,2614.1855,3.882512e-05,158.96,-58.05539,-43.640625,-100.0,100.0,0.020945696,18.700691,,5534.369666814804,43.737953,0.4484421
0.006249042,0.006027204,-100.333336,78,0.6027204,100,2.648358,-97.0,2.2697954,0.0022919737,,-97.0,1079421,11.51506,17.058722,[ 0.159 -0.218  0.047 ...  0.094 -0.294 -0.277],7800,3705.8762,2.2919736e-05,159.77,-70.305176,-60.48214,-100.0,100.0,0.02648358,8.684279,,5619.547106027603,51.80646,0.6249043
0.0034843553,0.0042565647,-101.333336,79,0.4256565,100,2.35959,-98.0,2.278337,0.00444394,,-98.0,1094684,4.330338,14.0,[ 0.16  -0.218  0.047 ...  0.094 -0.288 -0.28 ],7900,1835.7812,4.4439395e-05,152.63,-50.776337,-34.757984,-100.0,100.0,0.0235959,23.092886,,5704.497389554977,40.122612,0.34843552
0.0046782615,0.007780793,-100.333336,80,0.77807933,100,6.7517524,-97.0,2.287385,0.0013235357,,-97.0,1109329,5.707466,17.058722,[ 0.16  -0.217  0.047 ...  0.093 -0.285 -0.274],8000,5910.5107,1.3235356e-05,146.45,-57.492798,-43.540134,-100.0,100.0,0.06751752,17.52091,,5782.029113531113,26.552181,0.4678262
0.0037909609,0.0035701129,-100.333336,81,0.3570113,100,1.6021752,-97.0,2.3046832,0.008756509,,-97.0,1123656,5.942455,17.058722,[ 0.16  -0.218  0.047 ...  0.096 -0.288 -0.262],8100,1275.5671,8.756509e-05,143.27,-50.078358,-36.40435,-100.0,100.0,0.016021753,16.828062,,5871.637506008148,52.99751,0.37909606
0.0074717496,0.008508083,-101.333336,82,0.85080844,100,5.8354397,-98.0,2.3063803,0.00013124532,,-98.0,1138294,10.8734865,14.0,[ 0.159 -0.219  0.046 ...  0.094 -0.26  -0.273],8200,7364.67,1.3124533e-06,146.38,-84.36745,-74.258766,-100.0,100.0,0.058354396,9.196682,,5945.977204799652,43.5419,0.74717504
0.0052653295,0.004574227,-102.333336,83,0.4574227,100,2.3913898,-99.0,2.3196082,0.02265629,,-99.0,1153433,13.5219555,9.949874,[ 0.159 -0.219  0.047 ...  0.094 -0.261 -0.271],8300,2137.4497,0.00022656289,151.39,-61.388947,-52.32413,-100.0,100.0,0.023913898,7.39538,,6007.745407819748,56.989235,0.52653295
0.0042524743,0.0058271135,-102.333336,84,0.58271134,100,3.4888337,-99.0,2.32448,0.0013709415,,-99.0,1168987,4.931037,9.949874,[ 0.159 -0.219  0.046 ...  0.093 -0.253 -0.265],8400,3434.318,1.3709415e-05,155.54,-57.479687,-42.468685,-100.0,100.0,0.034888335,20.27971,,6081.933748483658,34.75012,0.42524746
0.005331168,0.0067493175,-102.333336,85,0.67493176,100,3.5709999,-99.0,2.3352187,0.008754088,,-99.0,1184212,9.516274,9.949874,[ 0.159 -0.218  0.047 ...  0.094 -0.259 -0.255],8500,4616.523,8.754087e-05,152.25,-63.94965,-53.14414,-100.0,100.0,0.03571,10.508314,,6154.992901802063,38.4204,0.5331168
0.0058606435,0.0071135084,-102.333336,86,0.7113509,100,3.3669555,-99.0,2.3215477,0.00036404125,,-99.0,1198923,7.655745,9.949874,[ 0.159 -0.219  0.047 ...  0.093 -0.254 -0.248],8600,5143.9834,3.6404124e-06,147.11,-69.94497,-57.8978,-100.0,100.0,0.033669554,13.062086,,6227.813458204269,40.432602,0.5860644
0.006308049,0.0069218534,-101.333336,87,0.6921854,100,4.004207,-98.0,2.3046863,0.016881198,,-98.0,1213618,11.903885,14.0,[ 0.159 -0.219  0.047 ...  0.092 -0.256 -0.26 ],8700,4892.0083,0.00016881197,146.95,-71.93153,-62.27026,-100.0,100.0,0.04004207,8.400619,,6306.748850107193,45.37044,0.63080496
0.0055945646,0.0070909406,-101.333336,88,0.7090941,100,4.5285826,-98.0,2.3039331,0.009111644,,-98.0,1228340,6.5203156,14.0,[ 0.16  -0.219  0.047 ...  0.093 -0.251 -0.282],8800,5088.4497,9.111644e-05,147.22,-68.90945,-55.855423,-100.0,100.0,0.045285825,15.336681,,6375.383129358292,38.365936,0.55945647
0.0061179874,0.006605495,-102.333336,89,0.66054946,100,2.8567352,-99.0,2.308333,0.0025076242,,-99.0,1242341,12.826167,9.949874,[ 0.16  -0.219  0.046 ...  0.094 -0.255 -0.278],8900,4407.639,2.5076242e-05,140.01,-70.48481,-61.17737,-100.0,100.0,0.028567351,7.7965617,,6434.17919754982,46.17406,0.61179876
0.0037059858,0.0058359588,-100.333336,90,0.5835958,100,3.4804895,-97.0,2.3034854,0.0003175006,,-97.0,1257009,4.392566,17.058722,[ 0.16  -0.218  0.047 ...  0.091 -0.251 -0.278],9000,3454.1238,3.175006e-06,146.68,-52.020935,-36.11645,-100.0,100.0,0.034804896,22.765736,,6512.396996259689,28.737268,0.37059855
0.0041960767,0.005110712,-103.333336,91,0.5110712,100,2.499382,-100.0,2.3144488,0.0027735052,-100.0,-100.0,1271324,5.1094155,,[ 0.16  -0.217  0.047 ...  0.093 -0.256 -0.279],9100,2638.3208,2.7735052e-05,143.15,-56.70741,-41.960766,-100.0,100.0,0.02499382,19.57171,100.0,6592.997218608856,40.266403,0.4196077
0.006717731,0.009385827,-101.333336,92,0.9385828,100,7.2795353,-98.0,2.3320148,0.004671109,,-98.0,1286401,11.67557,14.0,[ 0.16  -0.217  0.047 ...  0.093 -0.256 -0.268],9200,4499.7515,4.6711088e-05,150.77,-69.45836,-59.70308,-100.0,100.0,0.072795354,8.564893,,6662.574132204056,33.874302,0.6717731
0.005527184,0.006201513,-101.333336,93,0.62015134,100,3.3647542,-98.0,2.3742898,0.0024984053,,-98.0,1301644,8.627358,14.0,[ 0.16  -0.218  0.047 ...  0.094 -0.242 -0.264],9300,3940.2336,2.4984052e-05,152.43,-65.5259,-54.177364,-100.0,100.0,0.03364754,11.591033,,6738.364917516708,44.269547,0.5527184
0.005918678,0.0057301717,-101.333336,94,0.5730172,100,3.1048565,-98.0,2.3858092,0.019421186,,-98.0,1317243,13.901636,14.0,[ 0.16  -0.217  0.047 ...  0.093 -0.221 -0.243],9400,3337.2554,0.00019421185,155.99,-67.939445,-58.999275,-100.0,100.0,0.031048564,7.193398,,6818.213087558746,51.61783,0.59186786
0.0057186265,0.0063859834,-102.333336,95,0.63859826,100,3.276168,-99.0,2.3799493,0.00072585663,,-99.0,1332102,4.3999047,9.949874,[ 0.16  -0.216  0.047 ...  0.093 -0.216 -0.235],9500,4119.5996,7.2585663e-06,148.59,-73.074615,-57.183403,-100.0,100.0,0.03276168,22.727766,,6897.0896191596985,44.503468,0.57186264
0.0067333705,0.006483547,-99.333336,96,0.6483547,100,2.978685,-96.0,2.3771718,0.008537402,,-96.0,1346387,12.018577,19.595919,[ 0.16  -0.217  0.047 ...  0.093 -0.229 -0.229],9600,3792.641,8.537402e-05,142.85,-73.7109,-64.09583,-100.0,100.0,0.029786848,8.320453,,6984.225246191025,51.889507,0.67333704
0.004343361,0.0068125925,-102.333336,97,0.6812593,100,4.2389545,-99.0,2.37591,0.00023511823,,-99.0,1361081,3.4396589,9.949874,[ 0.161 -0.216  0.047 ...  0.091 -0.227 -0.233],9700,4695.923,2.3511823e-06,146.94,-61.304443,-43.331425,-100.0,100.0,0.042389546,29.07265,,7062.317198753357,28.899935,0.4343361
0.004287351,0.0073064812,-102.333336,98,0.7306481,100,4.473794,-99.0,2.3700497,0.00476171,,-99.0,1375052,3.2618947,9.949874,[ 0.161 -0.216  0.047 ...  0.091 -0.226 -0.236],9800,5397.0127,4.7617097e-05,139.71,-61.27256,-42.816296,-100.0,100.0,0.04473794,30.657028,,7129.302935361862,25.61292,0.42873514
0.0076094274,0.008913979,-102.333336,99,0.89139795,100,4.251776,-99.0,2.3837924,0.007298866,,-99.0,1387071,16.772715,9.949874,[ 0.161 -0.215  0.047 ...  0.091 -0.227 -0.241],9900,8067.9917,7.298866e-05,120.19,-83.08294,-74.943825,-100.0,100.0,0.042517763,5.962064,,7195.649598121643,42.153732,0.76094276
0.004474583,0.0066280863,-100.333336,100,0.66280866,100,4.2650037,-97.0,2.3767376,0.0013049612,,-97.0,1398874,2.9679956,17.058722,[ 0.161 -0.214  0.047 ...  0.086 -0.222 -0.232],10000,4439.8,1.3049611e-05,118.03,-62.463436,-43.114944,-100.0,100.0,0.042650037,33.692772,,7263.639728307724,31.307,0.44745836
0.00439751,0.0053038215,-100.333336,101,0.53038216,100,2.198371,-97.0,2.3838396,0.001570577,,-97.0,1410937,4.624115,17.058722,[ 0.161 -0.214  0.047 ...  0.087 -0.23  -0.232],10100,2824.344,1.570577e-05,120.63,-57.780243,-42.279076,-100.0,100.0,0.02198371,21.62576,,7336.6850781440735,40.73869,0.43975103
0.0043774094,0.0059203897,-100.333336,102,0.59203905,100,3.1185226,-97.0,2.3837347,0.0012141375,,-97.0,1424663,4.077815,17.058722,[ 0.161 -0.214  0.047 ...  0.09  -0.228 -0.226],10200,3577.7703,1.2141375e-05,137.26,-59.653305,-43.146423,-100.0,100.0,0.031185227,24.522938,,7397.944878816605,35.34541,0.43774092
0.0044670235,0.00588643,-100.333336,103,0.588643,100,2.7480824,-97.0,2.4050605,0.0043509947,,-97.0,1437895,4.958401,17.058722,[ 0.162 -0.213  0.047 ...  0.09  -0.227 -0.227],10300,3339.8062,4.3509946e-05,132.32,-57.122967,-42.153446,-100.0,100.0,0.027480824,20.167791,,7465.42053103447,36.543415,0.4467023
0.005097785,0.005279061,-99.333336,104,0.52790606,100,2.4568348,-96.0,2.4045506,0.0117033655,,-96.0,1451513,8.362755,19.595919,[ 0.161 -0.212  0.047 ...  0.095 -0.219 -0.214],10400,2534.5557,0.000117033655,136.18,-59.59297,-48.066296,-100.0,100.0,0.024568347,11.957782,,7548.409559965134,48.253593,0.50977844
0.004704547,0.0066769216,-97.333336,105,0.6676921,100,3.9834855,-94.0,2.3718646,0.008169179,100.0,-94.0,1465367,5.817673,27.64055,[ 0.162 -0.211  0.047 ...  0.094 -0.217 -0.216],10500,2273.5764,8.169179e-05,138.54,-50.39835,-36.578476,-100.0,100.0,0.039834853,17.189003,,7606.086035728455,33.175568,0.47045472
0.005015301,0.0058611687,-102.333336,106,0.58611685,100,3.0574446,-99.0,2.3935556,0.0078072157,,-99.0,1479617,4.6579742,9.949874,[ 0.162 -0.211  0.047 ...  0.096 -0.249 -0.217],10600,3267.8042,7.807215e-05,142.5,-63.608253,-48.16353,-100.0,100.0,0.030574445,21.468561,,7676.283885002136,42.26971,0.50153005
0.0051120357,0.0071433266,-99.333336,107,0.71433264,100,4.122183,-96.0,2.3739603,0.000718946,,-96.0,1494791,7.211021,19.595919,[ 0.162 -0.211  0.047 ...  0.093 -0.241 -0.203],10700,5216.9326,7.1894597e-06,151.74,-62.540436,-50.12733,-100.0,100.0,0.041221827,13.867661,,7745.21239066124,33.86846,0.5112036
0.00706784,0.007150628,-98.333336,108,0.71506286,100,3.9769344,-95.0,2.3722768,0.00020960066,,-95.0,1509943,10.928179,21.794495,[ 0.162 -0.211  0.047 ...  0.094 -0.247 -0.217],10800,5255.45,2.0960067e-06,151.52,-76.34827,-66.264915,-100.0,100.0,0.039769344,9.150656,,7813.920958042145,49.41776,0.706784
0.0054966933,0.006194057,-99.333336,109,0.61940575,100,2.6858373,-96.0,2.3692043,0.00094269635,,-96.0,1523904,5.5618463,19.595919,[ 0.162 -0.211  0.047 ...  0.094 -0.254 -0.212],10900,3956.5417,9.4269635e-06,139.61,-67.62888,-53.494747,-100.0,100.0,0.026858373,17.979641,,7883.10912156105,44.056065,0.5496694
0.004098069,0.0065157847,-97.333336,110,0.6515785,100,4.449193,-94.0,2.3752189,0.0055722403,,-94.0,1536410,3.0062528,23.748684,[ 0.162 -0.21   0.047 ...  0.095 -0.26  -0.208],11000,4345.9834,5.57224e-05,125.06,-59.253426,-40.028442,-100.0,100.0,0.044491928,33.264004,,7959.117477893829,28.344769,0.40980685
0.0059603923,0.0070499703,-95.333336,111,0.704997,100,3.32968,-92.0,2.3772063,0.0017338913,,-92.0,1550276,8.363481,27.12932,[ 0.161 -0.211  0.047 ...  0.095 -0.281 -0.181],11100,4589.7476,1.7338913e-05,138.66,-63.346764,-51.820587,-100.0,100.0,0.033296797,11.956744,,8028.783975362778,41.68363,0.5960393
0.0059407456,0.006119061,-99.333336,112,0.6119061,100,2.6360304,-96.0,2.378893,0.00077528553,,-96.0,1564317,8.453964,19.595919,[ 0.161 -0.212  0.047 ...  0.097 -0.287 -0.174],11200,3744.762,7.752855e-06,140.41,-66.859764,-55.395435,-100.0,100.0,0.026360303,11.828771,,8113.20334815979,48.52173,0.59407455
0.0064104707,0.0075741434,-97.333336,113,0.75741434,100,3.4593518,-94.0,2.3791595,0.009883496,,-94.0,1578293,11.330256,23.748684,[ 0.161 -0.212  0.047 ...  0.098 -0.274 -0.185],11300,5378.227,9.883496e-05,139.76,-68.3644,-58.461582,-100.0,100.0,0.03459352,8.825926,,8175.272867679596,41.73613,0.64104706
0.0049840226,0.0056984182,-98.333336,114,0.5698419,100,2.9296105,-95.0,2.3791206,0.0028416675,,-95.0,1592619,8.062115,21.794495,[ 0.161 -0.212  0.047 ...  0.099 -0.273 -0.186],11400,3213.93,2.8416674e-05,143.26,-59.630432,-47.890804,-100.0,100.0,0.029296104,12.403694,,8238.409684419632,43.3422,0.4984023
0.004040344,0.0059040003,-100.333336,115,0.59040016,100,3.6211212,-97.0,2.3789732,0.0014434268,,-97.0,1607270,3.7649086,17.058722,[ 0.161 -0.211  0.047 ...  0.098 -0.281 -0.178],11500,1836.5343,1.44342675e-05,146.51,-50.890472,-33.711327,-100.0,100.0,0.03621121,26.56107,,8308.728988170624,31.895018,0.40403444
0.0055599017,0.00704758,-99.333336,116,0.704758,100,3.8768559,-96.0,2.3388705,0.0011271666,,-96.0,1621116,7.891411,19.595919,[ 0.161 -0.21   0.047 ...  0.098 -0.28  -0.179],11600,3924.8308,1.1271665e-05,138.46,-61.027504,-49.161583,-100.0,100.0,0.038768556,12.672006,,8390.013338804245,38.362076,0.55599016
0.00593923,0.017986747,-97.333336,117,1.7986747,100,17.951023,-94.0,2.3391404,0.0049767485,100.0,-94.0,1636393,8.524213,27.64055,[ 0.161 -0.211  0.047 ...  0.099 -0.293 -0.206],11700,35650.42,4.9767485e-05,152.77,-33.412685,-21.995695,-100.0,100.0,0.17951022,11.731289,,8470.761960983276,9.831297,0.593923
0.005437266,0.0062334803,-97.333336,118,0.62334806,100,3.6045735,-94.0,2.334978,0.005824185,,-94.0,1650597,5.912966,23.748684,[ 0.161 -0.211  0.047 ...  0.098 -0.305 -0.193],11800,2986.126,5.8241847e-05,142.04,-61.2723,-47.56424,-100.0,100.0,0.036045734,16.911987,,8544.75397658348,43.2093,0.5437266
0.005707789,0.0061166203,-94.333336,119,0.61166203,100,3.4170673,-91.0,2.3427565,0.0023572904,,-91.0,1664907,11.121394,28.618176,[ 0.161 -0.21   0.047 ...  0.098 -0.307 -0.196],11900,3626.7983,2.3572904e-05,143.1,-60.443222,-50.447845,-100.0,100.0,0.034170672,8.991678,,8606.769343137741,46.546616,0.57077897
0.00584877,0.007704315,-99.333336,120,0.7704315,100,6.596431,-96.0,2.3496084,0.016107129,,-96.0,1679249,10.185954,19.595919,[ 0.161 -0.209  0.047 ...  0.096 -0.298 -0.197],12000,5946.8247,0.00016107128,143.42,-65.72362,-55.27935,-100.0,100.0,0.065964304,9.817441,,8680.134183645248,36.56096,0.584877
0.0062010977,0.006161876,-100.333336,121,0.61618763,100,3.4991536,-97.0,2.3505697,0.0010237289,,-97.0,1693654,9.864058,17.058722,[ 0.161 -0.21   0.047 ...  0.094 -0.294 -0.195],12100,3891.004,1.0237289e-05,144.05,-70.78985,-60.176537,-100.0,100.0,0.034991536,10.137816,,8753.545553684235,50.31725,0.62010974
0.0051019634,0.0058175763,-98.333336,122,0.58175766,100,3.5463662,-95.0,2.3478649,0.005189656,,-95.0,1707964,6.083936,21.794495,[ 0.162 -0.21   0.047 ...  0.094 -0.287 -0.2  ],12200,2462.388,5.1896557e-05,143.1,-57.799744,-44.285667,-100.0,100.0,0.03546366,16.436728,,8824.51303100586,43.474506,0.5101962
0.005527109,0.0062535056,-96.333336,123,0.6253506,100,3.5754728,-93.0,2.352484,0.0068967463,100.0,-93.0,1722523,7.2783513,29.171904,[ 0.162 -0.209  0.047 ...  0.096 -0.286 -0.204],12300,4153.175,6.896746e-05,145.59,-63.31656,-50.961002,-100.0,100.0,0.03575473,13.739375,,8904.689771175385,43.857323,0.5527109
0.0054955403,0.006538542,-99.333336,124,0.65385425,100,3.3305335,-96.0,2.3632135,0.008936167,,-96.0,1736142,8.218086,19.595919,[ 0.162 -0.21   0.047 ...  0.095 -0.287 -0.198],12400,4243.8525,8.936167e-05,136.19,-64.28143,-52.65374,-100.0,100.0,0.033305336,12.1682825,,8961.86598443985,41.397556,0.54955405
0.005905472,0.0070115146,-100.333336,125,0.70115155,100,3.9444244,-97.0,2.3555355,0.0061272993,,-97.0,1750119,11.0855665,17.058722,[ 0.161 -0.212  0.047 ...  0.095 -0.27  -0.205],12500,5039.9897,6.127299e-05,139.77,-67.04831,-57.036793,-100.0,100.0,0.03944424,9.020739,,9028.85741686821,41.499622,0.5905472
0.0049034394,0.0064141736,-100.333336,126,0.6414174,100,3.6404693,-97.0,2.3908384,0.0053876285,,-97.0,1763285,4.5721645,17.058722,[ 0.161 -0.212  0.047 ...  0.096 -0.276 -0.207],12600,3202.5376,5.3876283e-05,131.66,-59.927387,-44.3384,-100.0,100.0,0.03640469,21.871479,,9099.67367386818,36.885155,0.49034402
0.004800109,0.006153993,-102.333336,127,0.6153993,100,3.3563514,-99.0,2.3903613,0.00478591,,-99.0,1776832,5.1650357,9.949874,[ 0.16  -0.213  0.047 ...  0.098 -0.254 -0.193],12700,3847.5894,4.7859096e-05,135.47,-62.285244,-47.618217,-100.0,100.0,0.033563513,19.36095,,9170.68925833702,37.826363,0.4800109
0.0037985942,0.0053015384,-100.333336,128,0.5301539,100,2.8796496,-97.0,2.3974767,0.00066668435,,-97.0,1790598,3.0269866,17.058722,[ 0.16  -0.213  0.047 ...  0.099 -0.259 -0.188],12800,2823.725,6.6668435e-06,137.66,-56.083893,-36.924862,-100.0,100.0,0.028796496,33.036156,,9249.833225727081,33.922897,0.3798594
0.0072352467,0.020149497,-100.333336,129,2.0149498,100,19.721497,-97.0,2.3983874,0.0010726269,,-97.0,1803164,3.6642134,17.058722,[ 0.16  -0.213  0.047 ...  0.1   -0.256 -0.184],12900,4241.684,1.0726269e-05,125.66,-69.33109,-51.9175,-100.0,100.0,0.19721496,27.290987,,9330.375095129013,11.421118,0.7235248
0.0055876113,0.010725007,-93.333336,130,1.0725007,100,9.942754,-90.0,2.4011014,0.0009599912,100.0,-90.0,1816243,6.480025,33.16625,[ 0.16  -0.213  0.047 ...  0.101 -0.255 -0.185],13000,2082.183,9.599911e-06,130.79,-55.193626,-42.09908,-100.0,100.0,0.099427536,15.43204,,9400.341366529465,21.348381,0.55876124
0.0033096087,0.0046656043,-99.333336,131,0.46656042,100,2.5386577,-96.0,2.381621,0.0058696773,,-96.0,1828190,3.863212,19.595919,[ 0.16  -0.213  0.047 ...  0.102 -0.259 -0.178],13100,1723.1885,5.8696773e-05,119.47,-47.267548,-30.308384,-100.0,100.0,0.025386576,25.885195,,9470.261290550232,33.475094,0.33096087
0.003506258,0.0069040316,-95.333336,132,0.69040316,100,5.9385643,-92.0,2.362309,0.0008206511,,-92.0,1840977,3.4236836,27.12932,[ 0.161 -0.213  0.047 ...  0.1   -0.266 -0.19 ],13200,1674.0945,8.206511e-06,127.87,-46.25296,-28.238058,-100.0,100.0,0.059385642,29.208305,,9534.849415540695,20.503578,0.35062575
0.005393065,0.0059904093,-102.333336,133,0.599041,100,3.207235,-99.0,2.3796148,0.012622283,,-99.0,1852738,5.9755263,9.949874,[ 0.161 -0.212  0.047 ...  0.098 -0.271 -0.204],13300,3648.3137,0.00012622283,117.61,-67.26546,-53.62934,-100.0,100.0,0.03207235,16.734928,,9607.706792354584,44.766937,0.53930646
0.0050355797,0.008261204,-96.333336,134,0.8261204,100,6.5869904,-93.0,2.3825479,0.0017555131,,-93.0,1865544,4.042297,25.514702,[ 0.161 -0.212  0.047 ...  0.097 -0.272 -0.187],13400,6994.898,1.755513e-05,128.06,-65.4032,-48.823956,-100.0,100.0,0.065869905,24.73841,,9669.057483673096,27.089554,0.5035579
0.005464883,0.0057819346,-100.333336,135,0.5781935,100,3.4148393,-97.0,2.3952532,0.0020025505,,-97.0,1878642,4.409959,17.058722,[ 0.161 -0.212  0.047 ...  0.097 -0.268 -0.188],13500,3344.011,2.0025505e-05,130.98,-67.95532,-52.08223,-100.0,100.0,0.03414839,22.67595,,9739.67656159401,47.18321,0.54648834
0.005975529,0.0054971674,-97.333336,136,0.5497167,100,2.4884717,-94.0,2.3857424,0.007581684,,-94.0,1892396,8.666716,23.748684,[ 0.161 -0.211  0.047 ...  0.094 -0.249 -0.194],13600,2771.6086,7.581684e-05,137.54,-64.696915,-53.374176,-100.0,100.0,0.024884718,11.538397,,9800.29181432724,54.162323,0.59755284
0.0037075507,0.0054707252,-99.333336,137,0.5470725,100,3.6805506,-96.0,2.3701718,0.00081461156,,-96.0,1906071,3.9665158,19.595919,[ 0.162 -0.21   0.047 ...  0.094 -0.249 -0.203],13700,2695.3018,8.146116e-06,136.75,-50.978527,-34.24166,-100.0,100.0,0.036805503,25.211042,,9873.285870552063,31.473396,0.37075508
0.007014977,0.0075435266,-100.333336,138,0.7543527,100,5.212834,-97.0,2.3651826,0.002676039,,-97.0,1918891,20.519814,17.058722,[ 0.162 -0.209  0.047 ...  0.094 -0.265 -0.203],13800,5821.974,2.676039e-05,128.2,-76.76176,-69.40321,-100.0,100.0,0.052128337,4.8733387,,9917.882986307144,46.374252,0.7014977
0.0038121343,0.005300216,-97.333336,139,0.5300216,100,2.402008,-94.0,2.3561769,0.0012915322,,-94.0,1931364,2.33743,23.748684,[ 0.161 -0.21   0.047 ...  0.097 -0.271 -0.202],13900,2622.203,1.2915321e-05,124.73,-56.158604,-34.355946,-100.0,100.0,0.02402008,42.78203,,9983.513903856277,34.09381,0.38121346
0.0038579435,0.0049818796,-99.333336,140,0.498188,100,3.5816753,-96.0,2.3576894,0.0017659534,,-96.0,1944559,5.9215074,19.595919,[ 0.161 -0.21   0.047 ...  0.1   -0.269 -0.213],14000,2528.1501,1.7659533e-05,131.95,-51.424397,-37.726227,-100.0,100.0,0.03581675,16.887592,,10050.80533671379,37.487812,0.38579437
0.0054424363,0.00927951,-100.333336,141,0.9279509,100,7.0034475,-97.0,2.3827963,0.0029990557,,-97.0,1958706,4.677813,17.058722,[ 0.162 -0.21   0.047 ...  0.098 -0.277 -0.203],14100,4296.9824,2.9990557e-05,141.47,-60.57602,-45.164078,-100.0,100.0,0.070034474,21.377512,,10129.849378824234,25.594284,0.54424363
0.004753291,0.006338585,-91.333336,142,0.63385856,100,4.10339,-88.0,2.3581405,0.0002494088,,-88.0,1971729,4.2934847,32.496155,[ 0.162 -0.21   0.047 ...  0.097 -0.28  -0.175],14200,2840.9421,2.494088e-06,130.23,-54.78998,-38.70303,-100.0,100.0,0.0410339,23.291103,,10199.89371919632,35.99372,0.4753291
0.0032427323,0.0038132928,-98.333336,143,0.3813293,100,2.5793269,-95.0,2.3994143,0.006029213,100.0,-95.0,1985268,5.31728,25.980762,[ 0.162 -0.208  0.047 ...  0.099 -0.288 -0.192],14300,1503.8529,6.029213e-05,135.39,-45.70179,-31.246262,-100.0,100.0,0.025793267,18.806608,,10290.44507265091,41.966385,0.32427323
0.004174119,0.0045928764,-99.333336,144,0.45928767,100,2.1992123,-96.0,2.3730977,0.0022087262,,-96.0,1998139,5.890265,19.595919,[ 0.162 -0.209  0.047 ...  0.095 -0.286 -0.153],14400,2181.4429,2.2087263e-05,128.71,-54.32087,-40.58642,-100.0,100.0,0.021992123,16.977165,,10377.985050678253,45.234344,0.4174119
0.004423521,0.0057679443,-100.333336,145,0.57679445,100,3.1916163,-97.0,2.3535123,0.0011007298,,-97.0,2011797,4.7363243,17.058722,[ 0.162 -0.209  0.047 ...  0.097 -0.303 -0.162],14500,2624.886,1.1007298e-05,136.58,-55.763474,-40.447025,-100.0,100.0,0.031916164,21.113419,,10454.677970647812,37.033978,0.44235215
0.0058239694,0.0059538186,-99.333336,146,0.5953819,100,2.8801312,-96.0,2.3476596,0.010385481,,-96.0,2025292,11.632671,19.595919,[ 0.162 -0.209  0.047 ...  0.095 -0.31  -0.174],14600,3529.1003,0.00010385481,134.95,-64.92515,-55.151897,-100.0,100.0,0.028801313,8.5964775,,10515.92962884903,48.897644,0.582397
0.0048446017,0.007083734,-97.333336,147,0.7083734,100,4.506107,-94.0,2.3542747,0.0016235216,,-94.0,2039250,5.3076863,23.748684,[ 0.162 -0.21   0.047 ...  0.098 -0.314 -0.176],14700,2175.198,1.6235215e-05,139.58,-50.804733,-36.336147,-100.0,100.0,0.045061067,18.840601,,10591.161580562592,31.867403,0.48446023
0.0054572537,0.0056072096,-99.333336,148,0.560721,100,3.4978728,-96.0,2.3401034,0.001619067,,-96.0,2053265,7.2415714,19.595919,[ 0.162 -0.208  0.047 ...  0.098 -0.312 -0.171],14800,3180.8748,1.619067e-05,140.15,-65.125145,-52.738255,-100.0,100.0,0.03497873,13.809157,,10671.197026252747,48.644955,0.54572535
0.00607514,0.0068040816,-88.333336,149,0.6804082,100,4.266309,-85.0,2.3427777,0.00353483,,-85.0,2067349,13.2629795,35.70714,[ 0.162 -0.208  0.047 ...  0.099 -0.315 -0.182],14900,4698.712,3.5348297e-05,140.84,-60.048107,-50.895218,-100.0,100.0,0.042663086,7.539784,,10744.056982040405,44.358242,0.607514
0.0049291193,0.005986514,-97.333336,150,0.59865147,100,3.1977344,-94.0,2.3498263,0.00850323,,-94.0,2080025,4.827954,23.748684,[ 0.162 -0.209  0.047 ...  0.098 -0.319 -0.176],15000,3265.4656,8.50323e-05,126.76,-59.409084,-44.238678,-100.0,100.0,0.031977344,20.712708,,10803.847450494766,40.40308,0.49291193
0.005717808,0.006763573,-99.333336,151,0.6763573,100,3.3822055,-96.0,2.3444703,0.0016453691,,-96.0,2093273,6.166461,19.595919,[ 0.162 -0.208  0.047 ...  0.098 -0.329 -0.158],15100,4448.0,1.645369e-05,132.48,-66.099686,-52.67634,-100.0,100.0,0.033822056,16.216757,,10860.350104808807,41.6798,0.5717808
