EpLenMean,StdIW,EpisodesSoFar,Iteration,J_sample_variance,MinIW,EpRewMean,MeanIW,InitialReturnMax,ReturnMeanIW,TimeElapsed,ReturnStepMax,MeanEntropy,MaxIW,ReturnStepMaxmin,EpThisIter,MinIWNorm,InitialReturnStd,ESSClassic,Bound,InitialReturnMin,MeanIWNorm,ESSRenyi,Weights,MaxIWNorm,InitialReturnMean,InitialBound,TimestepsSoFar,EmpiricalD2,StdIWNorm
123.34,1.0373484,15000,150,9869.782,0.0023413897,-96.0,0.5766306,,-53.344345,5301.282954454422,100.0,1.7457443,5.5440874,,100,2.3413895e-05,19.595919,23.605293,-59.915604,-100.0,0.005766306,2.3392024,[-0.158  0.18   0.204 ...  0.12  -0.501 -0.587],0.055440873,-96.0,-97.005035,1637999,42.749615,0.010373483
122.22,1.5446515,15100,151,2330.4146,0.00067866786,-94.0,0.49117288,,-30.664806,5339.277438879013,100.0,1.742261,15.050508,,100,6.7866786e-06,23.748684,9.182813,-39.809185,-100.0,0.0049117287,1.2079704,[-0.158  0.18   0.204 ...  0.122 -0.498 -0.594],0.15050507,-94.0,-95.005035,1650221,82.783485,0.015446513
120.55,0.6483972,15200,152,2205.7778,6.338009e-05,-91.0,0.37610894,100.0,-29.451315,5375.694881677628,100.0,1.7421932,3.7447748,,100,6.338009e-07,31.92178,25.175968,-36.84889,-100.0,0.003761089,1.8458064,[-0.157  0.18   0.204 ...  0.118 -0.494 -0.601],0.037447747,-91.0,-92.005035,1662276,54.176865,0.006483971
119.56,6.441118,15300,153,1419.0568,0.00031885423,-91.0,0.96824807,,-28.002472,5408.778491258621,100.0,1.7382997,64.87096,,100,3.1885422e-06,28.618176,2.2097657,-36.892693,-100.0,0.009682479,1.2780256,[-0.157  0.18   0.204 ...  0.118 -0.487 -0.608],0.64870954,-91.0,-92.005035,1674232,78.24569,0.06441117
118.52,0.51512796,15400,154,2636.6006,5.6231813e-05,-96.0,0.36768928,,-35.044147,5442.190965652466,100.0,1.728591,2.5849779,,100,5.623181e-07,19.595919,33.752254,-43.777153,-100.0,0.0036768927,1.3244556,[-0.157  0.18   0.204 ...  0.119 -0.489 -0.61 ],0.025849778,-96.0,-97.005035,1686084,75.502716,0.0051512793
123.0,1.3601621,15500,155,4968.9937,0.0002680225,-98.0,0.6215959,,-49.817444,5476.369690418243,100.0,1.7313532,12.231895,,100,2.680225e-06,14.0,17.276764,-59.260315,-100.0,0.00621596,1.1328093,[-0.158  0.18   0.204 ...  0.117 -0.497 -0.612],0.12231895,-98.0,-99.005035,1698384,88.276115,0.013601622
118.07,0.9549657,15600,156,9246.209,0.0017847263,-98.0,0.5590749,,-55.382435,5507.77258181572,100.0,1.7292131,6.879307,,100,1.7847262e-05,14.0,25.525402,-64.5184,-100.0,0.0055907494,1.2101972,[-0.158  0.179  0.203 ...  0.115 -0.495 -0.611],0.068793066,-98.0,-99.005035,1710191,82.631165,0.009549657
122.95,0.4801436,15700,157,2342.6467,0.0006223974,-96.0,0.27200785,,-26.277222,5546.530871391296,100.0,1.7396083,2.9188101,,100,6.2239737e-06,19.595919,24.296196,-38.907707,-100.0,0.0027200782,0.63317657,[-0.158  0.18   0.203 ...  0.116 -0.488 -0.621],0.0291881,-96.0,-97.005035,1722486,157.93382,0.004801436
113.93,0.53485394,15800,158,2890.1167,0.00032748858,-99.0,0.35685182,,-35.677696,5581.282799243927,100.0,1.74834,4.0955377,,100,3.2748858e-06,9.949874,30.80299,-46.99239,-100.0,0.0035685187,0.7890042,[-0.158  0.179  0.203 ...  0.113 -0.483 -0.615],0.040955376,-99.0,-100.005035,1733879,126.742035,0.005348539
122.52,9.613862,15900,159,962361.2,0.0018938859,-91.0,1.7679404,100.0,25.296373,5618.110969305038,100.0,1.7506799,97.042175,,100,1.893886e-05,31.92178,3.2711143,16.582775,-100.0,0.0176794,1.3303617,[-0.158  0.179  0.203 ...  0.113 -0.476 -0.614],0.97042173,-91.0,-92.005035,1746131,75.16753,0.09613861
111.29,1.066285,16000,160,11502.971,0.0006157737,-97.0,0.38091233,,-37.69821,5653.684318304062,100.0,1.7551734,9.786204,,100,6.157737e-06,17.058722,11.317288,-49.239834,-100.0,0.0038091228,0.75828254,[-0.158  0.179  0.203 ...  0.113 -0.466 -0.622],0.09786204,-97.0,-98.005035,1757260,131.87697,0.01066285
114.44,0.5931161,16100,161,3578.973,0.0011489727,-94.0,0.34410378,,-33.373398,5684.553547859192,100.0,1.7389814,3.2865396,,100,1.1489727e-05,23.748684,25.182661,-43.85014,-100.0,0.003441038,0.9202639,[-0.158  0.179  0.203 ...  0.116 -0.465 -0.618],0.032865394,-94.0,-95.005035,1768704,108.66448,0.0059311613
108.99,0.7484544,16200,162,6042.2607,0.00020030222,-90.0,0.4666801,100.0,-39.28978,5721.496449947357,100.0,1.7425491,5.381855,,100,2.0030222e-06,33.16625,27.994543,-45.760284,-100.0,0.0046668006,2.4126165,[-0.159  0.179  0.203 ...  0.117 -0.48  -0.618],0.05381855,-90.0,-91.005035,1779603,41.448776,0.0074845436
113.36,0.4948156,16300,163,2319.1338,0.0014125579,-94.0,0.46654004,,-41.964375,5759.230624914169,100.0,1.7438654,2.4435964,,100,1.4125579e-05,23.748684,47.06133,-48.314663,-100.0,0.0046654,2.5048292,[-0.16   0.18   0.203 ...  0.118 -0.471 -0.625],0.024435963,-94.0,-95.005035,1790939,39.922882,0.0049481555
116.25,0.45199126,16400,164,2038.8599,0.00036214938,-97.0,0.32388315,,-31.343597,5791.166565895081,100.0,1.7391702,2.8196607,,100,3.6214938e-06,17.058722,33.926746,-42.52797,-100.0,0.0032388312,0.8074982,[-0.16   0.18   0.203 ...  0.118 -0.476 -0.618],0.028196607,-97.0,-98.005035,1802564,123.83929,0.0045199124
112.43,0.42023513,16500,165,1698.0405,2.5032323e-05,-91.0,0.280222,,-25.082249,5822.737314224243,100.0,1.7164953,1.8442423,,100,2.503232e-07,28.618176,30.77915,-35.03663,-100.0,0.0028022197,1.0193805,[-0.16   0.18   0.203 ...  0.12  -0.485 -0.614],0.018442422,-91.0,-92.005035,1813807,98.0988,0.0042023514
113.22,0.6574046,16600,166,4392.4077,0.00032080297,-95.0,0.35861206,,-35.285637,5858.714944601059,100.0,1.709679,5.00168,,100,3.2080295e-06,21.794495,22.93267,-44.59708,-100.0,0.0035861207,1.1650133,[-0.16   0.18   0.203 ...  0.12  -0.49  -0.631],0.050016798,-95.0,-96.005035,1825129,85.83593,0.0065740454
105.34,0.81349236,16700,167,1334.0281,0.00033591402,-89.0,0.4123663,,-24.575577,5894.558836936951,100.0,1.696911,5.5806704,,100,3.3591402e-06,31.288975,20.442745,-34.63617,-100.0,0.0041236626,0.99797064,[-0.16   0.18   0.203 ...  0.118 -0.486 -0.642],0.055806704,-89.0,-90.005035,1835663,100.20335,0.008134924
105.58,0.83917713,16800,168,7179.8306,0.0007857343,-93.0,0.41445297,,-39.709507,5932.426904678345,100.0,1.7044054,7.2241273,,100,7.857342e-06,25.514702,19.608826,-46.112354,-100.0,0.0041445293,2.4638746,[-0.16   0.18   0.203 ...  0.117 -0.486 -0.655],0.07224127,-93.0,-94.005035,1846221,40.586483,0.008391771
106.8,0.51357746,16900,169,1978.5333,0.0019049483,-96.0,0.29605147,,-25.359606,5969.490833759308,100.0,1.703143,2.777809,,100,1.9049483e-05,19.595919,24.94149,-34.27102,-100.0,0.002960515,1.2719539,[-0.16   0.18   0.203 ...  0.115 -0.481 -0.653],0.027778089,-96.0,-97.005035,1856901,78.6192,0.0051357746
97.58,0.82739305,17000,170,2490.954,0.000105547224,-89.0,0.5117164,,-35.21601,5998.478938579559,100.0,1.700479,5.0578256,,100,1.0554722e-06,31.288975,27.667427,-42.81689,-100.0,0.0051171645,1.7483854,[-0.16   0.18   0.203 ...  0.112 -0.483 -0.652],0.050578255,-89.0,-90.005035,1866659,57.195625,0.008273929
102.52,0.45619377,17100,171,2111.5686,0.00025267457,-98.0,0.30002236,,-29.757587,6032.926761627197,100.0,1.6937315,2.4198446,,100,2.5267457e-06,14.0,30.193062,-42.4016,-100.0,0.003000223,0.6318222,[-0.16   0.18   0.203 ...  0.111 -0.478 -0.659],0.024198446,-98.0,-99.005035,1876911,158.27237,0.004561937
101.35,0.83291256,17200,172,3072.4993,0.0017460345,-87.0,0.38760844,,-25.368076,6064.878834724426,100.0,1.6819987,5.5426564,,100,1.7460345e-05,33.630344,17.80133,-36.304787,-100.0,0.0038760845,0.8444841,[-0.16   0.179  0.203 ...  0.111 -0.482 -0.663],0.055426564,-87.0,-88.005035,1887046,118.41549,0.008329125
103.61,0.60254294,17300,173,3688.1304,0.0014381134,-95.0,0.3226088,,-31.373571,6093.39478802681,100.0,1.6724917,4.005141,,100,1.4381134e-05,21.794495,22.279762,-40.67419,-100.0,0.003226088,1.1677262,[-0.16   0.18   0.203 ...  0.114 -0.49  -0.666],0.040051408,-95.0,-96.005035,1897407,85.63651,0.0060254293
109.66,0.6962518,17400,174,3979.1106,0.00038482662,-90.0,0.45201194,,-37.849277,6127.067045927048,100.0,1.6712575,4.1949067,,100,3.8482663e-06,30.0,29.650316,-45.035976,-100.0,0.0045201196,1.9557165,[-0.16   0.18   0.203 ...  0.116 -0.493 -0.673],0.041949067,-90.0,-91.005035,1908373,51.132156,0.006962518
107.02,1.8440675,17500,175,3225.192,0.003745159,-94.0,0.6214879,,-41.967285,6160.317068338394,100.0,1.6807369,18.060122,,100,3.7451588e-05,23.748684,10.199744,-49.714916,-100.0,0.006214879,1.6827779,[-0.159  0.18   0.203 ...  0.115 -0.492 -0.675],0.18060121,-94.0,-95.005035,1919075,59.42555,0.018440675
102.77,1.1190367,17600,176,8372.762,5.903641e-05,-91.0,0.47631043,,-36.859634,6196.771616697311,100.0,1.6523484,6.0890203,,100,5.903641e-07,28.618176,15.338341,-48.380463,-100.0,0.0047631036,0.7610225,[-0.16   0.18   0.203 ...  0.115 -0.487 -0.67 ],0.0608902,-91.0,-92.005035,1929352,131.40216,0.011190366
109.4,0.92834544,17700,177,2931.5056,0.00096560776,-95.0,0.3148146,,-23.036327,6237.327929496765,100.0,1.6614265,7.852242,,100,9.656077e-06,21.794495,10.313746,-34.157925,-100.0,0.0031481462,0.8166394,[-0.159  0.18   0.204 ...  0.114 -0.484 -0.702],0.07852242,-95.0,-96.005035,1940292,122.453064,0.009283454
111.53,0.4821897,17800,178,2110.5354,0.0013051087,-86.0,0.35837558,,-30.619524,6278.279025316238,100.0,1.6678742,2.2787342,,100,1.3051086e-05,34.698704,35.582935,-41.29457,-100.0,0.003583755,0.8863907,[-0.159  0.18   0.203 ...  0.114 -0.48  -0.697],0.022787342,-86.0,-87.005035,1951445,112.81707,0.004821897
102.07,0.64860064,17900,179,2289.4543,0.00028204825,-92.0,0.33574027,,-27.64787,6310.840667963028,100.0,1.6666318,4.723587,,100,2.8204825e-06,27.12932,21.132471,-41.66854,-100.0,0.0033574027,0.5138391,[-0.158  0.18   0.203 ...  0.112 -0.477 -0.693],0.04723587,-92.0,-93.005035,1961652,194.61343,0.006486007
110.82,0.42269513,18000,180,1751.8264,0.00013128927,-87.0,0.29039684,100.0,-26.053585,6349.320937871933,100.0,1.6562303,2.0811954,,100,1.3128927e-06,36.482872,32.064583,-34.5244,-100.0,0.0029039688,1.407715,[-0.159  0.18   0.203 ...  0.114 -0.478 -0.694],0.020811953,-87.0,-88.005035,1972734,71.03711,0.004226951
111.28,0.47839698,18100,181,2337.5486,0.00038266706,-93.0,0.279842,,-27.399408,6385.514657497406,100.0,1.6478478,2.3988008,,100,3.8266703e-06,25.514702,25.494097,-36.86133,-100.0,0.00279842,1.1282525,[-0.158  0.18   0.203 ...  0.112 -0.485 -0.697],0.023988008,-93.0,-94.005035,1983862,88.63264,0.00478397
121.37,0.64535755,18200,182,4100.883,0.004714226,-89.0,0.48326606,,-42.41438,6418.9613301754,100.0,1.6425842,4.282321,,100,4.7142257e-05,31.288975,35.928375,-49.058693,-100.0,0.0048326612,2.2880445,[-0.159  0.179  0.203 ...  0.11  -0.494 -0.696],0.04282321,-89.0,-90.005035,1995999,43.705444,0.0064535756
111.16,1.2213955,18300,183,2706.3945,0.00027616887,-86.0,0.4450072,100.0,-30.434978,6456.022934675217,100.0,1.6361103,11.4650955,,100,2.7616886e-06,37.46999,11.718956,-40.487312,-100.0,0.0044500716,0.99961066,[-0.159  0.179  0.203 ...  0.11  -0.513 -0.682],0.11465095,-86.0,-87.005035,2007115,100.03895,0.012213956
110.92,0.7375283,18400,184,4228.2256,0.00022746601,-89.0,0.39354408,,-32.705845,6488.067026853561,100.0,1.6276296,4.931326,,100,2.2746601e-06,31.288975,22.16248,-42.46991,-100.0,0.003935441,1.0595064,[-0.158  0.179  0.203 ...  0.107 -0.516 -0.686],0.04931326,-89.0,-90.005035,2018207,94.38357,0.0073752827
112.14,1.0578673,18500,185,9291.6455,0.010212423,-90.0,0.71497416,,-61.153545,6522.598776102066,100.0,1.6302754,5.6592183,,100,0.00010212423,30.0,31.35601,-65.9774,-100.0,0.007149741,4.3408704,[-0.159  0.179  0.203 ...  0.107 -0.517 -0.693],0.05659218,-90.0,-91.005035,2029421,23.036856,0.010578672
102.55,0.89441705,18600,186,2961.6206,0.003454955,-87.0,0.46122932,,-29.471899,6552.399034500122,100.0,1.621391,6.717739,,100,3.454955e-05,33.630344,21.00617,-36.776188,-100.0,0.004612293,1.8932549,[-0.159  0.179  0.203 ...  0.106 -0.511 -0.697],0.06717739,-87.0,-88.005035,2039676,52.81909,0.008944171
101.55,0.79556835,18700,187,2568.1965,0.0010487892,-86.0,0.5039311,,-34.520996,6585.966978788376,100.0,1.6093701,5.6761217,,100,1.0487892e-05,34.698704,28.633846,-42.743843,-100.0,0.005039311,1.4938953,[-0.159  0.179  0.203 ...  0.106 -0.515 -0.701],0.056761216,-86.0,-87.005035,2049831,66.939095,0.007955683
105.32,0.56932217,18800,188,1558.6758,0.00063158915,-90.0,0.29342946,,-22.051506,6615.069682121277,100.0,1.6038338,3.5982687,,100,6.3158914e-06,30.0,20.988506,-30.800655,-100.0,0.0029342948,1.3195719,[-0.158  0.179  0.203 ...  0.108 -0.526 -0.702],0.035982687,-90.0,-91.005035,2060363,75.78216,0.0056932215
105.2,0.6471093,18900,189,2921.4663,0.0013768226,-86.0,0.40418914,,-30.040579,6650.032586812973,100.0,1.593175,3.5022273,,100,1.37682255e-05,34.698704,28.064499,-38.88793,-100.0,0.0040418915,1.2904403,[-0.158  0.179  0.203 ...  0.107 -0.533 -0.701],0.035022274,-86.0,-87.005035,2070883,77.49293,0.006471093
99.21,0.9207736,19000,190,3136.6658,0.00036159134,-85.0,0.42217472,,-30.534145,6681.694756746292,100.0,1.5976362,7.3398557,,100,3.6159133e-06,35.70714,17.37055,-40.581287,-100.0,0.004221747,1.0006446,[-0.158  0.179  0.203 ...  0.108 -0.542 -0.703],0.07339855,-85.0,-86.005035,2080804,99.935585,0.009207736
111.71,4.3833747,19100,191,2328.2239,0.0009091233,-79.0,0.8619922,100.0,-30.970907,6713.218525886536,100.0,1.5957271,44.132885,,100,9.091233e-06,43.116123,3.7231565,-37.875557,-100.0,0.008619922,2.1187575,[-0.158  0.179  0.203 ...  0.111 -0.536 -0.704],0.44132885,-79.0,-80.005035,2091975,47.197475,0.043833748
102.84,1.7188562,19200,192,2685.1292,0.00029138717,-88.0,0.537241,,-30.86864,6741.107069015503,100.0,1.5976326,16.663115,,100,2.9138716e-06,32.496155,8.899767,-40.600197,-100.0,0.0053724092,1.0665964,[-0.159  0.179  0.203 ...  0.112 -0.539 -0.703],0.16663115,-88.0,-89.005035,2102259,93.75618,0.017188564
100.52,0.6197808,19300,193,3422.7903,0.00044495033,-83.0,0.43964186,,-36.81264,6771.859080076218,100.0,1.600591,2.6960948,,100,4.449503e-06,37.56328,33.474293,-43.655994,-100.0,0.004396419,2.156885,[-0.159  0.179  0.203 ...  0.111 -0.534 -0.706],0.026960947,-83.0,-84.005035,2112311,46.36316,0.0061978074
100.08,1.8512146,19400,194,8071.4263,0.00064898573,-92.0,0.5779907,,-36.13438,6808.607017278671,100.0,1.5995097,16.367699,,100,6.4898572e-06,27.12932,8.882403,-44.868713,-100.0,0.005779907,1.3240526,[-0.159  0.18   0.203 ...  0.113 -0.528 -0.709],0.16367698,-92.0,-93.005035,2122319,75.5257,0.018512145
95.0,0.33237565,19500,195,1141.7195,0.00020011397,-90.0,0.20269999,,-19.056772,6848.370896577835,100.0,1.595698,1.7346444,,100,2.0011396e-06,30.0,27.109426,-33.46717,-100.0,0.0020269998,0.48642138,[-0.159  0.18   0.203 ...  0.114 -0.54  -0.699],0.017346444,-90.0,-91.005035,2131819,205.58307,0.0033237566
98.86,0.44494635,19600,196,1730.9874,1.36287235e-05,-88.0,0.3052815,,-25.871563,6880.235064029694,100.0,1.5987129,2.214264,,100,1.3628723e-07,32.496155,32.007248,-39.94863,-100.0,0.003052815,0.5097301,[-0.159  0.179  0.203 ...  0.11  -0.538 -0.704],0.02214264,-88.0,-89.005035,2141705,196.18225,0.004449463
96.73,0.93989444,19700,197,8869.698,0.00014384954,-93.0,0.5364725,,-50.11514,6913.6909556388855,100.0,1.5941502,5.238311,,100,1.4384954e-06,25.514702,24.57323,-60.41812,-100.0,0.0053647244,0.9515658,[-0.159  0.18   0.203 ...  0.113 -0.536 -0.703],0.052383106,-93.0,-94.005035,2151378,105.08995,0.009398945
93.92,0.5711526,19800,198,2691.518,0.00036527996,-86.0,0.3217743,100.0,-26.020187,6948.895048618317,100.0,1.6112287,3.1366081,,100,3.6527995e-06,37.46999,24.092546,-35.378452,-100.0,0.0032177428,1.1533843,[-0.159  0.179  0.203 ...  0.112 -0.535 -0.708],0.03136608,-86.0,-87.005035,2160770,86.70137,0.0057115266
94.53,0.74461216,19900,199,5177.2085,0.0011021458,-86.0,0.3746625,,-32.793526,6980.019684076309,100.0,1.5924528,5.47653,,100,1.1021458e-05,34.698704,20.20266,-44.942482,-100.0,0.0037466243,0.6843636,[-0.159  0.18   0.203 ...  0.109 -0.531 -0.696],0.0547653,-86.0,-87.005035,2170223,146.12115,0.007446121
94.13,4.6086593,20000,200,2460.4385,0.00010834356,-84.0,0.80631757,,-26.103521,7010.950987577438,100.0,1.5843112,46.309013,,100,1.0834356e-06,36.660606,2.9700842,-37.592636,-100.0,0.008063176,0.76522917,[-0.159  0.179  0.203 ...  0.106 -0.545 -0.7  ],0.46309012,-84.0,-85.005035,2179636,130.67981,0.046086587
90.13,0.53088164,20100,201,1613.095,0.0008697256,-88.0,0.32432094,,-24.771004,7040.644995927811,100.0,1.5868381,3.3525538,,100,8.697256e-06,32.496155,27.177982,-35.80359,-100.0,0.0032432093,0.82987046,[-0.159  0.179  0.202 ...  0.104 -0.551 -0.703],0.033525538,-88.0,-89.005035,2188649,120.50073,0.0053088167
95.31,0.5186127,20200,202,2598.2908,0.0002670611,-86.0,0.3771732,,-31.474634,7076.798631668091,100.0,1.5706229,2.9282346,,100,2.6706111e-06,34.698704,34.59464,-41.18693,-100.0,0.0037717316,1.0708308,[-0.159  0.179  0.203 ...  0.106 -0.547 -0.704],0.029282345,-86.0,-87.005035,2198180,93.38543,0.0051861266
97.46,0.8629957,20300,203,7576.897,0.0017516792,-88.0,0.52659285,,-46.75188,7111.238833665848,100.0,1.5807308,6.4058037,,100,1.7516792e-05,32.496155,27.131443,-55.33603,-100.0,0.0052659293,1.370788,[-0.159  0.179  0.203 ...  0.107 -0.56  -0.707],0.064058036,-88.0,-89.005035,2207926,72.950745,0.008629956
91.46,0.531862,20400,204,2894.8623,3.0089881e-05,-92.0,0.32341155,,-31.593504,7142.590702295303,100.0,1.5860136,3.0010688,,100,3.008988e-07,27.12932,26.994198,-44.274414,-100.0,0.0032341154,0.6281506,[-0.159  0.179  0.202 ...  0.106 -0.554 -0.703],0.030010687,-92.0,-93.005035,2217072,159.1975,0.0053186202
97.25,1.1052855,20500,205,11081.181,0.00032381277,-86.0,0.63943344,,-51.22504,7173.810882568359,100.0,1.5879111,9.049059,,100,3.2381276e-06,34.698704,25.076189,-56.58053,-100.0,0.006394335,3.521819,[-0.159  0.179  0.203 ...  0.108 -0.549 -0.703],0.09049059,-86.0,-87.005035,2226797,28.394417,0.011052854
88.85,0.570118,20600,206,3291.6868,0.00016221232,-89.0,0.31608012,,-28.284466,7204.282940149307,100.0,1.5838845,3.3558314,,100,1.6221232e-06,31.288975,23.510698,-38.553238,-100.0,0.003160801,0.9579165,[-0.159  0.179  0.203 ...  0.107 -0.552 -0.698],0.033558313,-89.0,-90.005035,2235682,104.393234,0.0057011796
94.94,1.3667705,20700,207,4111.6323,0.001114533,-83.0,0.56727785,,-30.66261,7236.399009227753,100.0,1.5848792,10.172406,,100,1.114533e-05,37.56328,14.695153,-39.87041,-100.0,0.005672779,1.1913869,[-0.159  0.179  0.203 ...  0.109 -0.554 -0.7  ],0.10172406,-83.0,-84.005035,2245176,83.93578,0.013667705
92.6,1.4191843,20800,208,4229.927,0.0016930597,-86.0,0.5710752,,-35.65943,7272.360342979431,100.0,1.5836562,11.078797,,100,1.6930597e-05,34.698704,13.935789,-42.586735,-100.0,0.0057107527,2.104924,[-0.16   0.179  0.203 ...  0.107 -0.551 -0.702],0.11078797,-86.0,-87.005035,2254436,47.507652,0.014191844
101.93,0.5791462,20900,209,3276.68,0.0017695146,-87.0,0.3714827,,-33.593822,7303.708726644516,100.0,1.5732169,3.789671,,100,1.7695145e-05,33.630344,29.150099,-42.063087,-100.0,0.003714827,1.4082288,[-0.16   0.179  0.202 ...  0.105 -0.552 -0.702],0.037896708,-87.0,-88.005035,2264629,71.01119,0.005791462
92.72,1.2957695,21000,210,6707.3584,0.002479601,-88.0,0.65365875,,-42.335224,7334.739106416702,100.0,1.5742183,8.26016,,100,2.4796009e-05,32.496155,20.285439,-49.51892,-100.0,0.006536588,1.9573517,[-0.159  0.179  0.203 ...  0.105 -0.56  -0.705],0.0826016,-88.0,-89.005035,2273901,51.08944,0.012957693
85.93,4.901176,21100,211,2104.76,2.5485226e-05,-84.0,0.80948555,,-24.862246,7369.331169843674,100.0,1.5743012,49.234283,,100,2.5485224e-07,36.660606,2.655397,-35.201004,-100.0,0.008094856,0.94499135,[-0.16   0.179  0.203 ...  0.105 -0.557 -0.706],0.49234283,-84.0,-85.005035,2282494,105.821075,0.049011763
90.83,0.69436824,21200,212,4729.981,3.8180002e-05,-89.0,0.34419072,,-30.79724,7401.538970708847,100.0,1.5884706,4.8638763,,100,3.8180002e-07,31.288975,19.724342,-43.216408,-100.0,0.0034419068,0.6549072,[-0.159  0.179  0.203 ...  0.109 -0.555 -0.708],0.04863876,-89.0,-90.005035,2291577,152.69339,0.0069436817
86.69,0.5236442,21300,213,2814.8757,9.611e-05,-87.0,0.28739727,,-26.30461,7435.338941335678,100.0,1.599708,3.4078698,,100,9.611e-07,33.630344,23.149408,-35.131382,-100.0,0.0028739723,1.2964655,[-0.159  0.179  0.202 ...  0.107 -0.554 -0.696],0.0340787,-87.0,-88.005035,2300246,77.13279,0.005236442
80.73,1.1193455,21400,214,9009.594,0.00013814363,-89.0,0.65829015,,-49.961575,7465.786515235901,100.0,1.6083747,5.6436753,,100,1.3814363e-06,31.288975,25.698332,-57.966297,-100.0,0.0065829013,1.5764217,[-0.159  0.179  0.202 ...  0.104 -0.54  -0.698],0.05643675,-89.0,-90.005035,2308319,63.4348,0.011193455
82.3,0.8115298,21500,215,1444.7195,0.000157448,-86.0,0.39050683,,-24.008982,7500.054904699326,100.0,1.603815,6.993529,,100,1.5744799e-06,34.698704,18.801636,-33.27166,-100.0,0.0039050682,1.1773118,[-0.16   0.179  0.203 ...  0.106 -0.529 -0.701],0.069935285,-86.0,-87.005035,2316549,84.93927,0.008115297
85.13,0.8663859,21600,216,7556.561,0.0006750035,-88.0,0.4933728,,-44.860676,7529.233219623566,100.0,1.5977514,4.7582116,,100,6.750035e-06,32.496155,24.487585,-50.57553,-100.0,0.004933728,3.0928195,[-0.16   0.179  0.202 ...  0.103 -0.535 -0.699],0.047582116,-88.0,-89.005035,2325062,32.33296,0.008663859
92.05,1.0178791,21700,217,5663.1616,0.0013867427,-90.0,0.4998202,,-37.643284,7564.394881725311,100.0,1.5879898,6.682334,,100,1.3867427e-05,30.0,19.427685,-45.27449,-100.0,0.0049982024,1.7345159,[-0.16   0.179  0.202 ...  0.104 -0.54  -0.7  ],0.06682334,-90.0,-91.005035,2334267,57.652973,0.01017879
90.38,0.41197887,21800,218,1078.1405,0.0007043085,-90.0,0.23297657,,-19.11008,7600.07893538475,100.0,1.5772297,2.6162643,,100,7.0430847e-06,30.0,24.230783,-33.33686,-100.0,0.0023297658,0.49905849,[-0.16   0.179  0.202 ...  0.101 -0.535 -0.715],0.026162643,-90.0,-91.005035,2343305,200.37732,0.0041197883
95.86,0.34262967,21900,219,930.4451,0.0014393663,-94.0,0.23997298,,-21.171257,7633.021409749985,100.0,1.5781056,1.9073292,,100,1.4393662e-05,23.748684,32.910248,-30.080233,-100.0,0.0023997298,1.2726511,[-0.159  0.179  0.203 ...  0.103 -0.542 -0.719],0.01907329,-94.0,-95.005035,2352891,78.57613,0.0034262966
93.49,1.0711622,22000,220,4098.382,0.0002962837,-90.0,0.43480232,,-31.511084,7663.366686105728,100.0,1.5722464,8.7431965,,100,2.9628368e-06,30.0,14.146002,-40.903786,-100.0,0.0043480233,1.1449428,[-0.159  0.179  0.203 ...  0.104 -0.541 -0.719],0.08743196,-90.0,-91.005035,2362240,87.34061,0.0107116215
92.98,1.6902531,22100,221,6569.843,0.00078010117,-88.0,0.6277919,,-37.98237,7701.394938468933,100.0,1.5770663,14.557187,,100,7.801012e-06,32.496155,12.12283,-49.383053,-100.0,0.0062779193,0.77714646,[-0.159  0.179  0.203 ...  0.102 -0.543 -0.723],0.14557187,-88.0,-89.005035,2371538,128.67587,0.016902532
91.91,0.5510241,22200,222,2568.6038,4.617239e-05,-81.0,0.41969106,,-33.1179,7731.745233297348,100.0,1.5804024,2.5102599,,100,4.617239e-07,39.23009,36.71369,-43.080124,-100.0,0.00419691,1.0177765,[-0.159  0.179  0.203 ...  0.104 -0.542 -0.719],0.025102599,-81.0,-82.005035,2380729,98.253395,0.005510241
86.92,0.6270095,22300,223,3905.0066,0.0005099413,-87.0,0.4440985,,-38.722435,7761.321156263351,100.0,1.5722464,3.4009833,,100,5.099413e-06,33.630344,33.407074,-46.447212,-100.0,0.0044409847,1.69275,[-0.16   0.18   0.203 ...  0.104 -0.533 -0.725],0.034009833,-87.0,-88.005035,2389421,59.07547,0.006270095
87.39,0.75931656,22400,224,1687.8185,0.0006084381,-81.0,0.38824037,,-25.806606,7791.02317070961,100.0,1.5605263,6.5574355,,100,6.084381e-06,39.23009,20.724897,-34.13067,-100.0,0.0038824035,1.4577864,[-0.16   0.18   0.203 ...  0.104 -0.536 -0.729],0.065574355,-81.0,-82.005035,2398160,68.59715,0.007593165
91.45,1.0516444,22500,225,10979.874,0.0006218729,-87.0,0.47868025,,-42.78772,7819.545255661011,100.0,1.5527601,6.9460864,,100,6.2187287e-06,33.630344,17.162487,-51.512497,-100.0,0.0047868025,1.3269544,[-0.16   0.18   0.203 ...  0.105 -0.541 -0.736],0.06946086,-87.0,-88.005035,2407305,75.36054,0.010516444
90.43,0.96084803,22600,226,2080.3796,0.0028818832,-78.0,0.4669459,,-27.041023,7857.080591201782,100.0,1.5556657,6.383755,,100,2.8818831e-05,41.42463,19.104939,-36.532455,-100.0,0.004669459,1.1212468,[-0.16   0.18   0.203 ...  0.102 -0.545 -0.74 ],0.06383755,-78.0,-79.005035,2416348,89.18643,0.009608481
