MaxIW,ReturnStepMaxmin,EpLenMean,ESSRenyi,Bound,MeanIW,ReturnStepMax,InitialReturnMax,RewardCompression,EpThisIter,MinIW,EpRewMean,TimestepsSoFar,Iteration,InitialBound,MeanEntropy,InitialReturnMean,TimeElapsed,Weights,EpisodesSoFar,InitialReturnStd,ESSClassic,StdIW,ReturnMeanIW,InitialReturnMin,EmpiricalD2
1.0,,115.63,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2194627,195,-51.00504,2.837890386581421,-99.0,5515.749742269516,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],19500,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,113.8,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2206007,196,-101.005035,2.837890386581421,-100.0,5538.9036383628845,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],19600,,1.0,,-100.0,-100.0,1.0
1.0,100.0,115.41,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2217548,197,-101.005035,2.837890386581421,-100.0,5568.747401475906,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],19700,,1.0,,-100.0,-100.0,1.0
1.0,,111.35,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2228683,198,-51.00504,2.837890386581421,-99.0,5593.343039751053,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],19800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,109.34,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2239617,199,-101.005035,2.837890386581421,-100.0,5615.479203701019,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],19900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,115.28,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2251145,200,-101.005035,2.837890386581421,-100.0,5639.271446466446,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],20000,,1.0,,-100.0,-100.0,1.0
1.0,,115.16,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2262661,201,-51.00504,2.837890386581421,-99.0,5667.8031578063965,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],20100,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,111.38,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2273799,202,-51.00504,2.837890386581421,-99.0,5697.855376958847,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],20200,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,110.06,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2284805,203,-101.005035,2.837890386581421,-100.0,5728.906490325928,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],20300,,1.0,,-100.0,-100.0,1.0
1.0,,111.74,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2295979,204,-51.00504,2.837890386581421,-99.0,5754.123704195023,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],20400,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,107.86,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2306765,205,-51.00504,2.837890386581421,-99.0,5775.1313219070435,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],20500,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,113.0,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2318065,206,-51.00504,2.837890386581421,-99.0,5795.643985271454,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],20600,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,104.91,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2328556,207,-101.005035,2.837890386581421,-100.0,5824.155356168747,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],20700,,1.0,,-100.0,-100.0,1.0
1.0,100.0,115.6,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2340116,208,-101.005035,2.837890386581421,-100.0,5853.498895168304,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],20800,,1.0,,-100.0,-100.0,1.0
1.0,,110.61,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2351177,209,-51.00504,2.837890386581421,-99.0,5880.223244667053,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],20900,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,116.58,100.0,-1.005037784576416,1.0,100.0,100.0,0.98,100,1.0,-98.0,2362835,210,-1.0050378,2.837890386581421,-98.0,5912.878755092621,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],21000,19.899747848510742,2.0,,,-100.0,1.0
1.0,,115.21,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2374356,211,-51.00504,2.837890386581421,-99.0,5932.956083059311,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],21100,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,118.09,100.0,-1.005037784576416,1.0,100.0,100.0,0.97,100,1.0,-97.0,2386165,212,-1.0050378,2.837890386581421,-97.0,5968.31552195549,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],21200,22.158519744873047,2.0,,,-100.0,1.0
1.0,100.0,109.44,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2397109,213,-101.005035,2.837890386581421,-100.0,5997.358939170837,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],21300,,1.0,,-100.0,-100.0,1.0
1.0,100.0,108.6,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2407969,214,-101.005035,2.837890386581421,-100.0,6027.515231847763,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],21400,,1.0,,-100.0,-100.0,1.0
1.0,100.0,122.95,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2420264,215,-101.005035,2.837890386581421,-100.0,6056.524428367615,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],21500,,1.0,,-100.0,-100.0,1.0
1.0,,112.72,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-97.0,2431536,216,-51.00504,2.837890386581421,-97.0,6082.99809384346,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],21600,17.0587215423584,1.0,,-50.0,-100.0,1.0
1.0,100.0,111.83,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2442719,217,-101.005035,2.837890386581421,-100.0,6109.108571052551,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],21700,,1.0,,-100.0,-100.0,1.0
1.0,100.0,115.09,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2454228,218,-101.005035,2.837890386581421,-100.0,6139.571465969086,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],21800,,1.0,,-100.0,-100.0,1.0
1.0,,115.69,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2465797,219,-51.00504,2.837890386581421,-99.0,6161.826271057129,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],21900,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,109.99,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2476796,220,-101.005035,2.837890386581421,-100.0,6191.110941648483,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],22000,,1.0,,-100.0,-100.0,1.0
1.0,100.0,113.41,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2488137,221,-101.005035,2.837890386581421,-100.0,6222.737954616547,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],22100,,1.0,,-100.0,-100.0,1.0
1.0,100.0,116.68,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2499805,222,-101.005035,2.837890386581421,-100.0,6256.60143661499,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],22200,,1.0,,-100.0,-100.0,1.0
1.0,100.0,109.25,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2510730,223,-101.005035,2.837890386581421,-100.0,6290.716760635376,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],22300,,1.0,,-100.0,-100.0,1.0
1.0,,106.35,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2521365,224,-51.00504,2.837890386581421,-99.0,6316.851757287979,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],22400,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,113.51,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2532716,225,-51.00504,2.837890386581421,-99.0,6347.852373123169,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],22500,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,110.2,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,2543736,226,-51.00504,2.837890386581421,-98.0,6369.667758703232,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],22600,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,122.57,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2555993,227,-101.005035,2.837890386581421,-100.0,6407.295547485352,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],22700,,1.0,,-100.0,-100.0,1.0
1.0,100.0,112.5,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2567243,228,-101.005035,2.837890386581421,-100.0,6427.882436037064,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],22800,,1.0,,-100.0,-100.0,1.0
1.0,,108.79,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,2578122,229,-51.00504,2.837890386581421,-98.0,6452.393562793732,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],22900,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,118.41,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2589963,230,-101.005035,2.837890386581421,-100.0,6481.333239078522,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],23000,,1.0,,-100.0,-100.0,1.0
1.0,,111.71,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2601134,231,-51.00504,2.837890386581421,-99.0,6505.507269620895,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],23100,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,105.45,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2611679,232,-51.00504,2.837890386581421,-99.0,6536.428852319717,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],23200,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,118.89,100.0,-1.005037784576416,1.0,100.0,100.0,0.98,100,1.0,-98.0,2623568,233,-1.0050378,2.837890386581421,-98.0,6566.907019376755,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],23300,19.899747848510742,2.0,,,-100.0,1.0
1.0,,112.15,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2634783,234,-51.00504,2.837890386581421,-99.0,6591.418197393417,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],23400,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,109.27,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2645710,235,-101.005035,2.837890386581421,-100.0,6614.091601610184,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],23500,,1.0,,-100.0,-100.0,1.0
1.0,100.0,109.0,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2656610,236,-101.005035,2.837890386581421,-100.0,6643.524613380432,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],23600,,1.0,,-100.0,-100.0,1.0
1.0,,111.27,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2667737,237,-51.00504,2.837890386581421,-99.0,6660.266672372818,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],23700,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,113.66,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2679103,238,-51.00504,2.837890386581421,-99.0,6691.444303274155,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],23800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,108.95,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2689998,239,-101.005035,2.837890386581421,-100.0,6714.80763053894,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],23900,,1.0,,-100.0,-100.0,1.0
1.0,,110.74,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,2701072,240,-51.00504,2.837890386581421,-98.0,6739.159344434738,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],24000,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,110.93,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2712165,241,-101.005035,2.837890386581421,-100.0,6766.9951202869415,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],24100,,1.0,,-100.0,-100.0,1.0
1.0,,112.8,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,2723445,242,-51.00504,2.837890386581421,-98.0,6793.968079328537,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],24200,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,119.31,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2735376,243,-101.005035,2.837890386581421,-100.0,6823.719431400299,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],24300,,1.0,,-100.0,-100.0,1.0
1.0,100.0,108.09,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2746185,244,-101.005035,2.837890386581421,-100.0,6850.175201892853,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],24400,,1.0,,-100.0,-100.0,1.0
1.0,,110.19,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2757204,245,-51.00504,2.837890386581421,-99.0,6879.979232549667,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],24500,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,108.62,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2768066,246,-51.00504,2.837890386581421,-99.0,6906.751067399979,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],24600,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,117.17,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2779783,247,-101.005035,2.837890386581421,-100.0,6933.383901119232,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],24700,,1.0,,-100.0,-100.0,1.0
1.0,,108.99,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2790682,248,-51.00504,2.837890386581421,-99.0,6956.10321187973,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],24800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,104.84,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2801166,249,-101.005035,2.837890386581421,-100.0,6980.831192016602,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],24900,,1.0,,-100.0,-100.0,1.0
1.0,100.0,112.36,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2812402,250,-101.005035,2.837890386581421,-100.0,7008.271546363831,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],25000,,1.0,,-100.0,-100.0,1.0
1.0,,111.3,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2823532,251,-51.00504,2.837890386581421,-99.0,7037.083136558533,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],25100,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,111.51,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,2834683,252,-51.00504,2.837890386581421,-98.0,7063.554260969162,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],25200,14.0,1.0,,-50.0,-100.0,1.0
1.0,,111.67,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,2845850,253,-51.00504,2.837890386581421,-98.0,7091.569422960281,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],25300,14.0,1.0,,-50.0,-100.0,1.0
1.0,,108.1,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2856660,254,-51.00504,2.837890386581421,-99.0,7115.850965499878,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],25400,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,118.16,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2868476,255,-101.005035,2.837890386581421,-100.0,7143.499010801315,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],25500,,1.0,,-100.0,-100.0,1.0
1.0,100.0,112.66,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2879742,256,-101.005035,2.837890386581421,-100.0,7173.239130020142,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],25600,,1.0,,-100.0,-100.0,1.0
1.0,100.0,113.47,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2891089,257,-101.005035,2.837890386581421,-100.0,7206.116022348404,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],25700,,1.0,,-100.0,-100.0,1.0
1.0,100.0,110.78,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2902167,258,-101.005035,2.837890386581421,-100.0,7234.207095384598,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],25800,,1.0,,-100.0,-100.0,1.0
1.0,100.0,113.42,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2913509,259,-101.005035,2.837890386581421,-100.0,7259.222163677216,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],25900,,1.0,,-100.0,-100.0,1.0
1.0,,112.89,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,2924798,260,-51.00504,2.837890386581421,-98.0,7290.5344886779785,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],26000,14.0,1.0,,-50.0,-100.0,1.0
1.0,,109.8,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2935778,261,-51.00504,2.837890386581421,-99.0,7315.382944583893,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],26100,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,116.07,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,2947385,262,-51.00504,2.837890386581421,-99.0,7339.455245018005,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],26200,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,112.95,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2958680,263,-101.005035,2.837890386581421,-100.0,7368.495800495148,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],26300,,1.0,,-100.0,-100.0,1.0
1.0,100.0,110.09,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2969689,264,-101.005035,2.837890386581421,-100.0,7403.275198221207,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],26400,,1.0,,-100.0,-100.0,1.0
1.0,100.0,115.02,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2981191,265,-101.005035,2.837890386581421,-100.0,7438.806937456131,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],26500,,1.0,,-100.0,-100.0,1.0
1.0,100.0,116.21,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,2992812,266,-101.005035,2.837890386581421,-100.0,7473.023019075394,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],26600,,1.0,,-100.0,-100.0,1.0
1.0,100.0,114.22,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3004234,267,-101.005035,2.837890386581421,-100.0,7505.311488628387,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],26700,,1.0,,-100.0,-100.0,1.0
1.0,,110.88,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3015322,268,-51.00504,2.837890386581421,-99.0,7525.917591571808,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],26800,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,114.53,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3026775,269,-101.005035,2.837890386581421,-100.0,7556.700640678406,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],26900,,1.0,,-100.0,-100.0,1.0
1.0,,110.42,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,3037817,270,-51.00504,2.837890386581421,-98.0,7587.145552873611,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],27000,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,114.12,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3049229,271,-101.005035,2.837890386581421,-100.0,7621.519802093506,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],27100,,1.0,,-100.0,-100.0,1.0
1.0,,111.39,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3060368,272,-51.00504,2.837890386581421,-99.0,7647.747141122818,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],27200,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,114.57,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3071825,273,-101.005035,2.837890386581421,-100.0,7687.055442333221,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],27300,,1.0,,-100.0,-100.0,1.0
1.0,,116.59,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3083484,274,-51.00504,2.837890386581421,-99.0,7715.493546247482,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],27400,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,106.8,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3094164,275,-51.00504,2.837890386581421,-99.0,7741.811131238937,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],27500,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,100.0,109.66,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3105130,276,-101.005035,2.837890386581421,-100.0,7769.990355014801,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],27600,,1.0,,-100.0,-100.0,1.0
1.0,100.0,108.0,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3115930,277,-101.005035,2.837890386581421,-100.0,7794.1948595047,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],27700,,1.0,,-100.0,-100.0,1.0
1.0,100.0,107.81,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3126711,278,-101.005035,2.837890386581421,-100.0,7811.642047405243,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],27800,,1.0,,-100.0,-100.0,1.0
1.0,,117.83,100.0,-1.005037784576416,1.0,100.0,100.0,0.98,100,1.0,-98.0,3138494,279,-1.0050378,2.837890386581421,-98.0,7842.793455123901,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],27900,19.899747848510742,2.0,,,-100.0,1.0
1.0,100.0,113.05,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3149799,280,-101.005035,2.837890386581421,-100.0,7873.743154525757,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],28000,,1.0,,-100.0,-100.0,1.0
1.0,100.0,109.07,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3160706,281,-101.005035,2.837890386581421,-100.0,7898.654628992081,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],28100,,1.0,,-100.0,-100.0,1.0
1.0,100.0,112.75,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3171981,282,-101.005035,2.837890386581421,-100.0,7927.351110458374,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],28200,,1.0,,-100.0,-100.0,1.0
1.0,100.0,114.2,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3183401,283,-101.005035,2.837890386581421,-100.0,7955.036845445633,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],28300,,1.0,,-100.0,-100.0,1.0
1.0,100.0,112.62,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3194663,284,-101.005035,2.837890386581421,-100.0,7984.628586053848,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],28400,,1.0,,-100.0,-100.0,1.0
1.0,100.0,108.96,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3205559,285,-101.005035,2.837890386581421,-100.0,8011.015056610107,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],28500,,1.0,,-100.0,-100.0,1.0
1.0,,112.54,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3216813,286,-51.00504,2.837890386581421,-99.0,8039.559325218201,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],28600,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,112.97,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-98.0,3228110,287,-51.00504,2.837890386581421,-98.0,8070.5018084049225,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],28700,14.0,1.0,,-50.0,-100.0,1.0
1.0,100.0,115.53,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3239663,288,-101.005035,2.837890386581421,-100.0,8086.336400747299,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],28800,,1.0,,-100.0,-100.0,1.0
1.0,,111.22,100.0,-51.00503921508789,1.0,100.0,,0.98,100,1.0,-99.0,3250785,289,-51.00504,2.837890386581421,-99.0,8118.225650548935,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],28900,9.949873924255371,1.0,,-50.0,-100.0,1.0
1.0,,113.84,100.0,-1.005037784576416,1.0,100.0,100.0,0.97,100,1.0,-97.0,3262169,290,-1.0050378,2.837890386581421,-97.0,8149.758678674698,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],29000,22.158519744873047,2.0,,,-100.0,1.0
1.0,100.0,109.44,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3273113,291,-101.005035,2.837890386581421,-100.0,8178.618101835251,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],29100,,1.0,,-100.0,-100.0,1.0
1.0,100.0,111.72,100.0,-101.00503540039062,1.0,100.0,-100.0,0.99,100,1.0,-100.0,3284285,292,-101.005035,2.837890386581421,-100.0,8213.870201826096,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],29200,,1.0,,-100.0,-100.0,1.0
