AvgNormIw,VarDiscRet,VarRet,ESSClassic,Delta,IterType,MinVanillaIw,Bound,ESSRenyi,VarVanillaIw,MaxNormIw,VarNormIw,AvgDiscRet,BatchSize,J,VarJ,AvgVanillaIw,EpsThisIter,MinNormIw,eRenyi2,AvgRet,MaxVanillaIw,VanillaAvgRet,AvgEpLen
0.01,310.849502676,310.849502676,99.9854508732,0.1,1,0.954539,3249.39,99.9922281584,0.000146212,0.0102762,1.46703e-08,4651.59263834,100,4651.7,17.3488,0.998327,100,0.00956139,1.00008,4651.59263834,1.0259,4651.59263834,500.0
0.01,296.076798344,296.076798344,99.9920986905,0.1,1,0.956692,3249.77,99.9955179316,7.97257e-05,0.010233,7.97568e-09,4651.16049873,100,4651.24,17.0196,0.999805,100,0.00956878,1.00004,4651.16049873,1.0231,4651.16049873,500.0
0.01,556.843971679,556.843971679,99.9776760734,0.1,1,0.933255,3245.72,99.9858399418,0.000225738,0.0103072,2.25743e-08,4647.32588786,100,4647.51,23.0439,0.999989,100,0.00933265,1.00014,4647.32588786,1.03071,4647.32588786,500.0
0.01,336.033223084,336.033223084,99.9773778613,0.1,1,0.917558,3249.77,99.9872462328,0.000228418,0.0102619,2.28438e-08,4651.09210132,100,4651.26,18.0348,0.999955,100,0.00917599,1.00013,4651.09210132,1.02615,4651.09210132,500.0
0.01,265.996761554,265.996761554,99.9959242404,0.1,1,0.983766,3250.09,99.9969840959,4.12736e-05,0.0101808,4.12326e-09,4651.78258898,100,4651.82,16.1924,1.0005,100,0.00983277,1.00003,4651.78258898,1.01858,4651.78258898,500.0
0.01,370.161163172,370.161163172,99.986504587,0.1,1,0.966317,3246.75,99.9899278296,0.000136841,0.0103521,1.36694e-08,4648.44400124,100,4648.57,19.011,1.00054,100,0.00965798,1.0001,4648.44400124,1.03577,4648.44400124,500.0
0.01,264.215818571,264.215818571,99.9946021227,0.1,1,0.987673,3251.76,99.9955298515,5.47704e-05,0.0102435,5.46991e-09,4653.54939149,100,4653.6,16.1127,1.00065,100,0.00987031,1.00004,4653.54939149,1.02502,4653.54939149,500.0
0.01,386.353991048,386.353991048,99.9811725859,0.1,1,0.940288,3244.94,99.9898920741,0.000190658,0.0103753,1.90364e-08,4646.45520795,100,4646.58,19.4054,1.00077,100,0.00939562,1.0001,4646.45520795,1.03833,4646.45520795,500.0
0.01,28284.935043,28284.935043,99.6539920359,0.1,1,0.760739,3234.99,99.7259399778,0.00354534,0.0114977,3.50714e-07,4634.33004955,100,4638.49,127.635,1.00543,100,0.00756628,1.00275,4634.33004955,1.15602,4634.33004955,498.28
0.01,442.66063373,442.66063373,99.993124561,0.1,1,0.97208,3248.72,99.993849179,6.91214e-05,0.0101882,6.91557e-09,4650.38968152,100,4650.48,20.7268,0.999751,100,0.00972322,1.00006,4650.38968152,1.01857,4650.38968152,500.0
0.01,390.004331876,390.004331876,99.9910822999,0.1,1,0.96594,3247.65,99.9947908254,8.98655e-05,0.0101293,9.00872e-09,4649.30256201,100,4649.38,19.5259,0.998769,100,0.00967131,1.00005,4649.30256201,1.01168,4649.30256201,500.0
0.01,551.38117036,551.38117036,99.9858468876,0.1,1,0.963317,3247.54,99.9916202892,0.000143273,0.010278,1.43393e-08,4649.12714055,100,4649.27,23.0319,0.999583,100,0.00963719,1.00008,4649.12714055,1.02737,4649.12714055,500.0
0.01,296.323059026,296.323059026,99.9834486256,0.1,1,0.9421,3252.0,99.989820563,0.000166827,0.0102582,1.67396e-08,4653.73914105,100,4653.87,16.8345,0.998299,100,0.00943706,1.0001,4653.73914105,1.02407,4653.73914105,500.0
0.01,319.849338317,319.849338317,99.9866371983,0.1,1,0.954203,3249.12,99.99139383,0.000134745,0.0102182,1.34694e-08,4650.65170456,100,4650.77,17.5649,1.00019,100,0.00954021,1.00009,4650.65170456,1.02202,4650.65170456,500.0
0.01,224.232779794,224.232779794,99.9879584706,0.1,1,0.929665,3252.05,99.9937061457,0.000121801,0.0101629,1.21716e-08,4653.54623798,100,4653.63,14.8015,1.00035,100,0.00929341,1.00006,4653.54623798,1.01664,4653.54623798,500.0
0.01,323.12803934,323.12803934,99.9954117254,0.1,1,0.982436,3247.39,99.9958636088,4.67364e-05,0.0102394,4.66456e-09,4649.33507302,100,4649.39,17.8322,1.00097,100,0.00981482,1.00004,4649.33507302,1.02494,4649.33507302,500.0
0.01,343.950564361,343.950564361,99.9921666066,0.1,1,0.955864,3249.21,99.9948385042,7.93758e-05,0.0102191,7.92675e-09,4650.5301348,100,4650.62,18.3329,1.00068,100,0.00955211,1.00005,4650.5301348,1.02261,4650.5301348,500.0
0.01,4192.41351042,4192.41351042,99.888585313,0.1,1,0.828899,3246.62,99.9197888543,0.00111914,0.0104301,1.12654e-07,4647.94472667,100,4649.16,54.5773,0.996712,100,0.00831634,1.0008,4647.94472667,1.03958,4647.94472667,499.49
0.01,370.713088082,370.713088082,99.9836650115,0.1,1,0.970486,3247.21,99.9892365598,0.000165172,0.0104087,1.64837e-08,4648.88181037,100,4649.01,19.0393,1.00102,100,0.009695,1.00011,4648.88181037,1.04193,4648.88181037,500.0
0.01,328.25180871,328.25180871,99.995336307,0.1,1,0.976014,3250.01,99.9959828083,4.72077e-05,0.0102027,4.7177e-09,4651.62679739,100,4651.68,17.8851,1.00033,100,0.00975696,1.00004,4651.62679739,1.02061,4651.62679739,500.0
0.01,379.98565498,379.98565498,99.9826313999,0.1,1,0.96461,3248.57,99.9899397482,0.000175966,0.0104226,1.75554e-08,4650.35713308,100,4650.51,19.2712,1.00117,100,0.00963482,1.0001,4650.35713308,1.04348,4650.35713308,500.0
0.01,336.028786338,336.028786338,99.9966222849,0.1,1,0.982434,3249.74,99.9972105804,3.37993e-05,0.0101301,3.38353e-09,4651.74242413,100,4651.79,18.1878,0.999469,100,0.00982956,1.00003,4651.74242413,1.01247,4651.74242413,500.0
0.01,313.481368392,313.481368392,99.9910254006,0.1,1,0.966818,3251.29,99.9930148236,9.04245e-05,0.0101592,9.04858e-09,4652.89805481,100,4653.0,17.4634,0.999662,100,0.00967145,1.00007,4652.89805481,1.01558,4652.89805481,500.0
0.01,435.95415587,435.95415587,99.9889264759,0.1,1,0.969844,3250.76,99.9905118409,0.000111903,0.0101962,1.1191e-08,4652.55923187,100,4652.68,20.5306,0.999966,100,0.00969877,1.00009,4652.55923187,1.01959,4652.55923187,500.0
0.01,438.876118262,438.876118262,99.989121111,0.1,1,0.965958,3246.89,99.9897609705,0.000109957,0.0101776,1.1004e-08,4648.54886014,100,4648.68,20.6396,0.999625,100,0.0096632,1.0001,4648.54886014,1.01738,4648.54886014,500.0
0.01,326.323178749,326.323178749,99.9924643398,0.1,1,0.967014,3251.54,99.9943974773,7.63052e-05,0.0101636,7.64243e-09,4652.68297056,100,4652.75,17.8507,0.999221,100,0.00967768,1.00006,4652.68297056,1.01557,4652.68297056,500.0
0.01,444.873367082,444.873367082,99.9854579063,0.1,1,0.957302,3247.51,99.9893438252,0.000147009,0.0102052,1.47128e-08,4649.23928014,100,4649.38,20.7456,0.999596,100,0.00957689,1.00011,4649.23928014,1.02011,4649.23928014,500.0
0.01,184.930400919,184.930400919,99.9974045663,0.1,1,0.978496,3253.89,99.9983072567,2.6514e-05,0.0101046,2.65444e-09,4655.73782255,100,4655.76,13.5156,0.999426,100,0.00979058,1.00002,4655.73782255,1.00988,4655.73782255,500.0
0.01,351.475549079,351.475549079,99.9848609366,0.1,1,0.919214,3248.87,99.9924427022,0.000152814,0.0101723,1.53127e-08,4650.62276013,100,4650.72,18.4233,0.998976,100,0.00920157,1.00008,4650.62276013,1.01619,4650.62276013,500.0
0.01,316.362690956,316.362690956,99.9899250803,0.1,1,0.949426,3249.44,99.9930267429,0.000101458,0.0102539,1.01634e-08,4651.10434896,100,4651.2,17.4836,0.999137,100,0.00950246,1.00007,4651.10434896,1.0245,4651.10434896,500.0
0.01,241.87696304,241.87696304,99.9933695426,0.1,1,0.973652,3251.87,99.9954464125,6.71065e-05,0.0101418,6.71236e-09,4653.60251427,100,4653.66,15.4339,0.999873,100,0.00973776,1.00005,4653.60251427,1.01406,4653.60251427,500.0
0.01,250.083260769,250.083260769,99.9966336626,0.1,1,0.96788,3250.5,99.9975681896,3.4342e-05,0.0101381,3.43021e-09,4652.04287429,100,4652.08,15.6791,1.00058,100,0.00967319,1.00002,4652.04287429,1.01439,4652.04287429,500.0
0.01,217.781475235,217.781475235,99.9939348286,0.1,1,0.978574,3251.12,99.9962092883,6.09131e-05,0.0101575,6.09146e-09,4653.27744129,100,4653.33,14.6219,0.999987,100,0.00978587,1.00004,4653.27744129,1.01574,4653.27744129,500.0
0.01,258.202762568,258.202762568,99.9970692092,0.1,1,0.988293,3253.16,99.99758011,2.95883e-05,0.0101704,2.96118e-09,4654.84333895,100,4654.88,15.9138,0.999602,100,0.00988687,1.00002,4654.84333895,1.01664,4654.84333895,500.0
0.01,255.851376862,255.851376862,99.9976481043,0.1,1,0.989742,3251.63,99.9974132253,2.39283e-05,0.0101709,2.38931e-09,4653.69526972,100,4653.73,15.8845,1.00074,100,0.00989015,1.00003,4653.69526972,1.01783,4653.69526972,500.0
0.01,206.39789953,206.39789953,99.9959579497,0.1,1,0.983622,3252.91,99.9965192099,4.07229e-05,0.0101802,4.06946e-09,4654.52026405,100,4654.56,14.236,1.00035,100,0.0098328,1.00003,4654.52026405,1.01837,4654.52026405,500.0
0.01,286.842185411,286.842185411,99.9954139297,0.1,1,0.975521,3250.06,99.9971867399,4.63911e-05,0.0101819,4.63334e-09,4651.39929262,100,4651.44,16.8079,1.00062,100,0.00974914,1.00003,4651.39929262,1.01882,4651.39929262,500.0
0.01,296.497615009,296.497615009,99.9938759797,0.1,1,0.971488,3251.45,99.9950530592,6.18612e-05,0.0101254,6.18957e-09,4653.16978899,100,4653.24,17.0169,0.99972,100,0.00971759,1.00005,4653.16978899,1.01225,4653.16978899,500.0
0.01,380.430565006,380.430565006,99.9848725449,0.1,1,0.965862,3250.12,99.9899755038,0.000152589,0.0103175,1.52745e-08,4651.73262039,100,4651.86,19.2729,0.99949,100,0.00966355,1.0001,4651.73262039,1.03123,4651.73262039,500.0
0.01,520.483117664,520.483117664,99.9897388979,0.1,1,0.974323,3247.24,99.9922281584,0.000103816,0.0103176,1.03824e-08,4648.44771286,100,4648.57,22.524,0.999965,100,0.00974357,1.00008,4648.44771286,1.03173,4648.44771286,500.0
0.01,344.972116208,344.972116208,99.9889585419,0.1,1,0.96351,3251.18,99.9919182634,0.000111718,0.0102856,1.1154e-08,4653.0150054,100,4653.13,18.2565,1.0008,100,0.00962742,1.00008,4653.0150054,1.02938,4653.0150054,500.0
0.01,258.443533465,258.443533465,99.9907116704,0.1,1,0.968788,3249.49,99.9938015012,9.35637e-05,0.0102374,9.37214e-09,4651.25874677,100,4651.34,15.9142,0.999158,100,0.00969604,1.00006,4651.25874677,1.02288,4651.25874677,500.0
0.01,464.602505178,464.602505178,99.9900472465,0.1,1,0.970434,3250.06,99.9917275597,0.000100656,0.010194,1.0029e-08,4651.65446543,100,4651.77,21.2859,1.00182,100,0.0096867,1.00008,4651.65446543,1.02125,4651.65446543,500.0
0.01,357.538413256,357.538413256,99.9909242479,0.1,1,0.973573,3247.32,99.9940041323,9.13387e-05,0.0102414,9.15168e-09,4648.85505502,100,4648.92,18.7746,0.999027,100,0.00974522,1.00006,4648.85505502,1.02314,4648.85505502,500.0
0.01,23839.3827625,23839.3827625,99.5765502629,0.1,1,0.591843,3237.78,99.6439661268,0.00424808,0.0109945,4.29544e-07,4635.4902357,100,4641.71,92.686,0.994472,100,0.00595133,1.00357,4635.4902357,1.09337,4635.4902357,498.42
0.01,295.422354772,295.422354772,99.9922937398,0.1,1,0.955768,3249.75,99.9944570753,7.77965e-05,0.0101439,7.78171e-09,4650.92137478,100,4651.0,16.924,0.999868,100,0.00955895,1.00006,4650.92137478,1.01426,4650.92137478,500.0
0.01,485.887718579,485.887718579,99.9830154698,0.1,1,0.967771,3246.64,99.9897013781,0.000171221,0.0103478,1.71526e-08,4647.70469239,100,4647.84,21.7024,0.999111,100,0.00968633,1.0001,4647.70469239,1.03386,4647.70469239,500.0
0.01,256.318780036,256.318780036,99.9974369391,0.1,1,0.984734,3252.01,99.9972940224,2.58873e-05,0.0100959,2.59571e-09,4653.68538868,100,4653.72,15.8974,0.998655,100,0.00986061,1.00003,4653.68538868,1.00824,4653.68538868,500.0
0.01,363.512169971,363.512169971,99.9947845808,0.1,1,0.983161,3249.77,99.9956490502,5.25342e-05,0.0101515,5.26299e-09,4651.59306866,100,4651.66,18.9227,0.99909,100,0.00984057,1.00004,4651.59306866,1.01423,4651.59306866,500.0
0.01,267.649000969,267.649000969,99.9966819851,0.1,1,0.982203,3251.03,99.9975562693,3.33678e-05,0.0101337,3.32774e-09,4652.70667794,100,4652.75,16.2344,1.00136,100,0.00980872,1.00002,4652.70667794,1.01474,4652.70667794,500.0
0.01,240.542779495,240.542779495,99.9961470114,0.1,1,0.982709,3253.82,99.9975324286,3.87713e-05,0.0101991,3.87765e-09,4655.36799393,100,4655.41,15.3643,0.999934,100,0.00982774,1.00002,4655.36799393,1.01984,4655.36799393,500.0
0.01,348.243262918,348.243262918,99.9919743202,0.1,1,0.970141,3251.13,99.9942186837,8.09391e-05,0.0102501,8.11712e-09,4652.66553322,100,4652.75,18.4351,0.998569,100,0.00971532,1.00006,4652.66553322,1.02354,4652.66553322,500.0
0.01,226.707335074,226.707335074,99.9975128917,0.1,1,0.986213,3252.32,99.9974251456,2.56349e-05,0.010111,2.56343e-09,4654.3547915,100,4654.39,14.9183,1.00001,100,0.00986202,1.00003,4654.3547915,1.01111,4654.3547915,500.0
0.01,173.32472834,173.32472834,99.9959479507,0.1,1,0.979668,3252.82,99.9968887343,4.06254e-05,0.0101637,4.06448e-09,4654.46078811,100,4654.5,13.0733,0.999762,100,0.00979901,1.00003,4654.46078811,1.01613,4654.46078811,500.0
0.01,442.627857063,442.627857063,99.9796085024,0.1,1,0.954321,3248.67,99.989105458,0.000204746,0.0102429,2.05848e-08,4650.00322106,100,4650.17,20.6179,0.99732,100,0.00956885,1.00011,4650.00322106,1.02155,4650.00322106,500.0
0.01,257.574005828,257.574005828,99.990558308,0.1,1,0.966909,3248.8,99.9951364975,9.50166e-05,0.0101695,9.52673e-09,4651.02372236,100,4651.1,15.8873,0.998684,100,0.00968183,1.00005,4651.02372236,1.01561,4651.02372236,500.0
0.01,267.269385493,267.269385493,99.9965527848,0.1,1,0.98466,3249.76,99.9973059426,3.47621e-05,0.0101425,3.47383e-09,4652.05886121,100,4652.1,16.2272,1.00034,100,0.00984323,1.00003,4652.05886121,1.0146,4652.05886121,500.0
0.01,251.632761438,251.632761438,99.9928195185,0.1,1,0.972312,3250.03,99.9942663619,7.23762e-05,0.0102023,7.23316e-09,4652.12784921,100,4652.19,15.7269,1.00031,100,0.00972013,1.00006,4652.12784921,1.02054,4652.12784921,500.0
0.01,247.860483817,247.860483817,99.9834083177,0.1,1,0.945096,3250.22,99.9920970487,0.000166866,0.0102216,1.67632e-08,4651.74673634,100,4651.85,15.5341,0.997712,100,0.00947263,1.00008,4651.74673634,1.01982,4651.74673634,500.0
0.01,343.27472047,343.27472047,99.9942093649,0.1,1,0.978122,3248.83,99.9955656111,5.81227e-05,0.01017,5.82029e-09,4650.64354127,100,4650.71,18.3478,0.999311,100,0.00978797,1.00004,4650.64354127,1.0163,4650.64354127,500.0
0.01,230.546908232,230.546908232,99.996065293,0.1,1,0.988851,3251.36,99.9973417035,3.95812e-05,0.0102027,3.95421e-09,4652.43909929,100,4652.48,15.0773,1.00049,100,0.00988363,1.00003,4652.43909929,1.02077,4652.43909929,500.0
0.01,247.816184567,247.816184567,99.9954090099,0.1,1,0.98259,3251.18,99.9959351285,4.629e-05,0.0101791,4.63318e-09,4652.88098963,100,4652.92,15.6282,0.99955,100,0.00983032,1.00004,4652.88098963,1.01745,4652.88098963,500.0
0.01,270.867328008,270.867328008,99.9977379588,0.1,1,0.983248,3249.63,99.9979377218,2.26806e-05,0.0101235,2.26799e-09,4651.28390802,100,4651.32,16.3395,1.00002,100,0.00983232,1.00002,4651.28390802,1.01237,4651.28390802,500.0
0.01,256.607311369,256.607311369,99.9958936844,0.1,1,0.977639,3250.24,99.9966741714,4.14418e-05,0.0102033,4.14017e-09,4652.17726444,100,4652.22,15.8933,1.00048,100,0.00977166,1.00003,4652.17726444,1.02082,4652.17726444,500.0
0.01,371.28441469,371.28441469,99.9956800081,0.1,1,0.976826,3249.13,99.9962212083,4.36936e-05,0.0101392,4.3732e-09,4650.82214269,100,4650.9,19.051,0.999561,100,0.00977254,1.00004,4650.82214269,1.01348,4650.82214269,500.0
0.01,236.717247062,236.717247062,99.9984515369,0.1,1,0.988886,3251.39,99.998688715,1.57823e-05,0.0100728,1.57764e-09,4653.30388534,100,4653.33,15.2733,1.00018,100,0.00988703,1.00001,4653.30388534,1.00746,4653.30388534,500.0
0.01,374.389906799,374.389906799,99.9933035218,0.1,1,0.968719,3249.02,99.9940994883,6.75609e-05,0.0102022,6.75246e-09,4651.00600921,100,4651.09,19.0681,1.00027,100,0.00968459,1.00006,4651.00600921,1.02049,4651.00600921,500.0
0.01,369.118680005,369.118680005,99.993303642,0.1,1,0.972646,3249.92,99.9945762715,6.74485e-05,0.0101381,6.74869e-09,4651.76081166,100,4651.83,18.9635,0.999716,100,0.00972922,1.00005,4651.76081166,1.01352,4651.76081166,500.0
0.01,340.991863945,340.991863945,99.9902585803,0.1,1,0.97443,3249.46,99.9944809145,9.8102e-05,0.0103631,9.83977e-09,4650.7690655,100,4650.85,18.2537,0.998496,100,0.00975898,1.00006,4650.7690655,1.03475,4650.7690655,500.0
0.01,362.396245019,362.396245019,99.9915893319,0.1,1,0.952047,3250.86,99.9940994883,8.46093e-05,0.0101479,8.48357e-09,4652.57810605,100,4652.67,18.8374,0.998664,100,0.0095332,1.00006,4652.57810605,1.01344,4652.57810605,500.0
0.01,261.258186653,261.258186653,99.9923904007,0.1,1,0.958814,3252.13,99.994659709,7.71856e-05,0.0101545,7.71797e-09,4653.75877385,100,4653.82,16.0115,1.00004,100,0.00958778,1.00005,4653.75877385,1.01549,4653.75877385,500.0
0.01,16265.2848599,16265.2848599,99.672511867,0.1,1,0.680691,3237.92,99.7465256825,0.00332611,0.0107438,3.31851e-07,4637.50814518,100,4641.69,87.4166,1.00114,100,0.00679913,1.00254,4637.50814518,1.07561,4637.50814518,498.72
0.01,347.783551982,347.783551982,99.9883635476,0.1,1,0.948074,3248.04,99.9918705874,0.000117239,0.0101407,1.17292e-08,4649.37520563,100,4649.5,18.2256,0.999773,100,0.00948289,1.00008,4649.37520563,1.01384,4649.37520563,500.0
0.01,350.528229445,350.528229445,99.9909104783,0.1,1,0.96467,3249.08,99.9938015012,9.17602e-05,0.0102436,9.19088e-09,4650.49100029,100,4650.57,18.4763,0.999192,100,0.00965451,1.00006,4650.49100029,1.02353,4650.49100029,500.0
0.01,182.259186803,182.259186803,99.9973681126,0.1,1,0.992223,3254.56,99.9982118926,2.69602e-05,0.0101772,2.69561e-09,4656.4446074,100,4656.47,13.4008,1.00008,100,0.00992147,1.00002,4656.4446074,1.0178,4656.4446074,500.0
0.01,476.690505764,476.690505764,99.9827730382,0.1,1,0.96435,3247.89,99.9907621335,0.000173666,0.0106523,1.73784e-08,4649.76160564,100,4649.89,21.5179,0.999662,100,0.00964677,1.00009,4649.76160564,1.06487,4649.76160564,500.0
0.01,194.482804199,194.482804199,99.9975099873,0.1,1,0.980675,3253.81,99.998021165,2.49835e-05,0.010117,2.49647e-09,4655.64732207,100,4655.68,13.8095,1.00038,100,0.00980305,1.00002,4655.64732207,1.01208,4655.64732207,500.0
0.01,469.866344814,469.866344814,99.9759308117,0.1,1,0.93711,3244.56,99.9871985613,0.000242384,0.0103023,2.4352e-08,4646.40345829,100,4646.58,21.2384,0.997665,100,0.00939303,1.00013,4646.40345829,1.02783,4646.40345829,500.0
0.01,278.555882848,278.555882848,99.9931550771,0.1,1,0.982404,3251.02,99.99567289,6.91441e-05,0.0102525,6.91016e-09,4652.79270897,100,4652.86,16.5333,1.00031,100,0.00982102,1.00004,4652.79270897,1.02557,4652.79270897,500.0
0.01,325.922181474,325.922181474,99.9828903605,0.1,1,0.94139,3252.51,99.9907263774,0.00017243,0.0101577,1.72874e-08,4654.03607231,100,4654.16,17.5648,0.998715,100,0.00942601,1.00009,4654.03607231,1.01446,4654.03607231,500.0
0.01,208.691242948,208.691242948,99.9983100851,0.1,1,0.991088,3251.99,99.9984979855,1.65679e-05,0.0101036,1.65685e-09,4654.0874814,100,4654.11,14.3563,0.999985,100,0.00991103,1.00002,4654.0874814,1.01035,4654.0874814,500.0
0.01,386.0965121,386.0965121,99.9912886351,0.1,1,0.969958,3247.53,99.9927764389,8.75925e-05,0.0102593,8.77293e-09,4649.46531026,100,4649.55,19.4144,0.99922,100,0.00970715,1.00007,4649.46531026,1.02513,4649.46531026,500.0
0.01,249.662196765,249.662196765,99.9918471677,0.1,1,0.967168,3251.9,99.9950411395,8.1995e-05,0.0102457,8.20984e-09,4653.25309786,100,4653.32,15.6071,0.99937,100,0.00967778,1.00005,4653.25309786,1.02393,4653.25309786,500.0
0.01,275.755364865,275.755364865,99.9934219089,0.1,1,0.977199,3250.97,99.9948027451,6.61768e-05,0.0102891,6.62145e-09,4652.68037415,100,4652.75,16.4156,0.999715,100,0.00977478,1.00005,4652.68037415,1.02862,4652.68037415,500.0
0.01,405.595008306,405.595008306,99.9846836076,0.1,1,0.956414,3250.24,99.990047015,0.000153953,0.0102349,1.54535e-08,4651.93349678,100,4652.06,19.7199,0.998117,100,0.00958218,1.0001,4651.93349678,1.02156,4651.93349678,500.0
0.01,353.545314296,353.545314296,99.9892538501,0.1,1,0.975291,3251.53,99.9930625007,0.000108301,0.0102685,1.08398e-08,4653.57144008,100,4653.69,18.524,0.999551,100,0.0097573,1.00007,4653.57144008,1.02638,4653.57144008,500.0
0.01,333.044168074,333.044168074,99.9938904213,0.1,1,0.968688,3251.14,99.9952437756,6.13773e-05,0.0101702,6.14281e-09,4652.94652553,100,4653.01,18.0902,0.999586,100,0.00969089,1.00005,4652.94652553,1.0166,4652.94652553,500.0
0.01,293.296182986,293.296182986,99.9945915947,0.1,1,0.980711,3250.66,99.9962450484,5.46643e-05,0.0101768,5.46518e-09,4652.17893284,100,4652.24,16.9555,1.00011,100,0.009806,1.00004,4652.17893284,1.01779,4652.17893284,500.0
0.01,301.02085659,301.02085659,99.9964627325,0.1,1,0.985975,3250.96,99.9970913779,3.5844e-05,0.0101339,3.5867e-09,4652.58965786,100,4652.64,17.208,0.999679,100,0.00986292,1.00003,4652.58965786,1.01306,4652.58965786,500.0
0.01,334.905986857,334.905986857,99.9950319168,0.1,1,0.975738,3248.54,99.9963642489,4.98804e-05,0.0101774,4.99111e-09,4650.12384655,100,4650.18,18.1664,0.999692,100,0.00976039,1.00004,4650.12384655,1.01743,4650.12384655,500.0
0.01,291.895675695,291.895675695,99.9958056178,0.1,1,0.985633,3249.35,99.9967933729,4.22416e-05,0.0101603,4.22084e-09,4650.70776597,100,4650.76,16.9514,1.00039,100,0.00985245,1.00003,4650.70776597,1.01643,4650.70776597,500.0
0.01,259.513006009,259.513006009,99.9966808009,0.1,1,0.980508,3252.23,99.9969483353,3.3247e-05,0.0101167,3.3257e-09,4654.0097329,100,4654.05,15.9205,0.999851,100,0.00980654,1.00003,4654.0097329,1.01152,4654.0097329,500.0
0.01,250.439993214,250.439993214,99.9966017024,0.1,1,0.981903,3251.32,99.9965549702,3.42222e-05,0.0101081,3.4212e-09,4653.08548935,100,4653.13,15.7121,1.00015,100,0.00981755,1.00003,4653.08548935,1.01097,4653.08548935,500.0
0.01,417.693514147,417.693514147,99.9924503453,0.1,1,0.971926,3250.46,99.994731227,7.61293e-05,0.0102424,7.60685e-09,4652.36604806,100,4652.45,20.2049,1.0004,100,0.00971537,1.00005,4652.36604806,1.02465,4652.36604806,500.0
0.01,288.434130058,288.434130058,99.9924662494,0.1,1,0.959705,3251.02,99.9955775309,7.58801e-05,0.0101426,7.59599e-09,4652.62858622,100,4652.69,16.7551,0.999474,100,0.00960211,1.00004,4652.62858622,1.01373,4652.62858622,500.0
0.01,164.80378363,164.80378363,99.9972125909,0.1,1,0.980833,3254.88,99.9979734831,2.82578e-05,0.0101151,2.8236e-09,4656.56240531,100,4656.6,12.7463,1.00039,100,0.00980455,1.00002,4656.56240531,1.0119,4656.56240531,500.0
0.01,383.362141713,383.362141713,99.9860883984,0.1,1,0.959394,3250.71,99.989594112,0.000140366,0.0101832,1.40384e-08,4652.26518228,100,4652.41,19.1363,0.999939,100,0.00959453,1.0001,4652.26518228,1.01826,4652.26518228,500.0
0.01,220.978190477,220.978190477,99.9957309947,0.1,1,0.988018,3251.23,99.9967814528,4.28285e-05,0.0102178,4.27619e-09,4652.63999411,100,4652.68,14.7641,1.00078,100,0.00987251,1.00003,4652.63999411,1.02258,4652.63999411,500.0
0.01,226.672790571,226.672790571,99.9940693621,0.1,1,0.980183,3253.24,99.9953868133,5.97415e-05,0.0102256,5.97222e-09,4654.81071967,100,4654.87,14.936,1.00016,100,0.00980026,1.00005,4654.81071967,1.02273,4654.81071967,500.0
0.01,359.575379675,359.575379675,99.9841706866,0.1,1,0.950762,3250.29,99.9893795804,0.00015957,0.010236,1.59574e-08,4651.99833071,100,4652.12,18.5411,0.999987,100,0.00950774,1.00011,4651.99833071,1.02359,4651.99833071,500.0
0.01,339.861214516,339.861214516,99.9927518309,0.1,1,0.971763,3247.55,99.9952437756,7.31501e-05,0.0101654,7.33946e-09,4648.98925871,100,4649.07,18.2474,0.998333,100,0.00973385,1.00005,4648.98925871,1.01484,4648.98925871,500.0
0.01,314.192263984,314.192263984,99.9869337316,0.1,1,0.962379,3249.34,99.9922281584,0.000131251,0.0101934,1.31988e-08,4650.6532801,100,4650.75,17.5131,0.997204,100,0.00965078,1.00008,4650.6532801,1.01649,4650.6532801,500.0
0.01,210.092380824,210.092380824,99.9973882558,0.1,1,0.979405,3252.62,99.9987960007,2.63966e-05,0.0101713,2.63709e-09,4654.30926607,100,4654.34,14.4032,1.00049,100,0.00978928,1.00001,4654.30926607,1.01762,4654.30926607,500.0
0.01,222.868093295,222.868093295,99.9962316307,0.1,1,0.979861,3251.67,99.9973059426,3.81259e-05,0.0101699,3.81169e-09,4653.19992655,100,4653.24,14.7984,1.00012,100,0.00979745,1.00003,4653.19992655,1.01711,4653.19992655,500.0
0.01,319.404295821,319.404295821,99.9927055244,0.1,1,0.975074,3250.63,99.995064979,7.33569e-05,0.0101732,7.36113e-09,4652.17274783,100,4652.25,17.6662,0.99827,100,0.00976763,1.00005,4652.17274783,1.01556,4652.17274783,500.0
0.01,229.268279775,229.268279775,99.9968478265,0.1,1,0.981249,3251.01,99.9973774644,3.19865e-05,0.0101949,3.20131e-09,4652.78852551,100,4652.82,15.0359,0.999585,100,0.00981656,1.00003,4652.78852551,1.01906,4652.78852551,500.0
0.01,248.924279777,248.924279777,99.9953941091,0.1,1,0.9824,3253.53,99.9967576125,4.67438e-05,0.0103338,4.67012e-09,4655.10665296,100,4655.16,15.616,1.00046,100,0.00981951,1.00003,4655.10665296,1.03385,4655.10665296,500.0
0.01,291.543416336,291.543416336,99.9942473372,0.1,1,0.964018,3249.54,99.9964119291,5.77871e-05,0.0101362,5.78708e-09,4651.65180881,100,4651.7,16.9239,0.999277,100,0.00964716,1.00004,4651.65180881,1.01289,4651.65180881,500.0
