AvgNormIw,MaxVanillaIw,MinVanillaIw,ESSClassic,AvgEpLen,eRenyi2,AvgVanillaIw,BatchSize,VarJ,J,ESSRenyi,MaxNormIw,AvgRet,Bound,MinNormIw,VarDiscRet,VarVanillaIw,VarRet,VarNormIw,AvgDiscRet
0.009999998,1.0,1.0,100.0,10.87,1.0,1.0,100,51.025703,-7.4505806e-07,100.0,0.01,98.63664168065122,-14.418028,0.01,2629.9217305057587,,2629.9217305057587,3.5044917e-18,1.1368683772161603e-15
0.009999998,1.0,1.0,100.0,11.92,1.0,1.0,100,77.79357,1.1920929e-07,100.0,0.01,109.13751095511114,-38.783363,0.01,6112.969701938073,,6112.969701938073,3.5044917e-18,-3.453237695794087e-14
0.009999998,1.0,1.0,100.0,10.6,1.0,1.0,100,48.521313,-4.7683716e-07,100.0,0.01,95.93661534289484,-13.803175,0.01,2378.09875021954,,2378.09875021954,3.5044917e-18,9.521272659185343e-15
0.009999998,1.0,1.0,100.0,11.04,1.0,1.0,100,49.840485,8.940697e-08,100.0,0.01,100.33810472490819,-16.799366,0.01,2509.165505970543,,2509.1655059705427,3.5044917e-18,8.881784197001252e-15
0.01,1.0000048,0.9999962,99.99999237060707,10.54,1.0,1.0000001,100,49.550377,1.5854836e-05,100.0,0.010000046,95.33577939650176,-13.853883,0.009999961,2480.03782157738,2.7129813e-12,2480.03782157738,2.7229026e-16,2.9700686354772186e-14
0.01,1.0001721,0.9998994,100.0,11.14,1.0000076,0.9999992,100,53.238636,0.00023412704,99.9992370663676,0.010001729,101.33735492285813,-13.3492775,0.009999001,2863.0045362252677,1.2055553e-09,2863.0045362252677,1.2055847e-13,4.334310688136611e-15
0.009999998,1.0,1.0,100.0,10.9,1.0,1.0,100,59.25655,5.9604645e-08,100.0,0.01,98.9371806445706,-19.441761,0.01,3546.8070485936773,,3546.8070485936773,3.5044917e-18,1.5631940186722204e-15
0.009999998,1.0,1.0,100.0,10.98,1.0,1.0,100,50.241463,4.172325e-07,100.0,0.01,99.73802992532474,-12.641359,0.01,2549.701381323364,,2549.701381323364,3.5044917e-18,-4.263256414560601e-16
0.009999998,1.0,1.0,100.0,10.91,1.0,1.0,100,56.2001,-4.172325e-07,100.0,0.01,99.0368558599936,-18.59135,0.01,3190.3549397925735,,3190.3549397925735,3.5044917e-18,2.5579538487363606e-15
0.009999998,1.0,1.0,100.0,11.59,1.0,1.0,100,70.672005,-5.364418e-07,100.0,0.01,105.83748899679784,-24.753256,0.01,5044.982507382975,,5044.982507382975,3.5044917e-18,1.4210854715202005e-15
0.009999998,1.0,1.0,100.0,11.63,1.0,1.0,100,53.88569,-4.7683716e-07,100.0,0.01,106.23566169357896,-16.30258,0.01,2932.99764211108,,2932.99764211108,3.5044917e-18,-1.3642420526593923e-14
0.009999998,1.0,1.0,100.0,11.55,1.0,1.0,100,68.41953,-8.34465e-07,100.0,0.01,105.43669704148566,-29.83638,0.01,4728.517618716906,,4728.517618716906,3.5044917e-18,3.836930773104541e-15
0.009999998,1.0,1.0,100.0,11.1,1.0,1.0,100,51.644234,-1.1920929e-07,100.0,0.01,100.93840749243309,-14.224294,0.01,2694.067595356864,,2694.067595356863,3.5044917e-18,3.836930773104541e-15
0.01,1.0000081,0.9999862,100.00001525879547,10.84,1.0,0.9999997,100,54.40435,3.2663345e-05,100.0,0.0100000845,98.33813016421176,-15.284066,0.009999865,2989.722841421615,1.8732633e-11,2989.7228414216142,1.8737116e-15,-8.384404281969182e-15
0.009999998,1.0,1.0,100.0,10.8,1.0,1.0,100,48.95011,-3.2782555e-07,100.0,0.01,97.93753916176236,-13.634382,0.01,2420.316331215293,,2420.316331215293,3.5044917e-18,3.396394276933279e-14
0.009999998,1.0,1.0,100.0,11.2,1.0,1.0,100,48.870865,-3.5762787e-07,100.0,0.01,101.93705389009621,-14.139969,0.01,2412.4864992803873,,2412.4864992803873,3.5044917e-18,7.958078640513123e-15
0.009999998,1.0,1.0,100.0,11.79,1.0,1.0,100,67.53539,-3.2782555e-07,100.0,0.01,107.83798154578967,-33.000805,0.01,4607.100382501189,,4607.10038250119,3.5044917e-18,-1.0089706847793422e-14
0.009999998,1.0,1.0,100.0,10.87,1.0,1.0,100,53.456264,-3.5762787e-07,100.0,0.01,98.63830683660989,-16.941807,0.01,2886.436809594821,,2886.436809594821,3.5044917e-18,2.7142732506035826e-14
0.009999998,1.0,1.0,100.0,10.7,1.0,1.0,100,49.83234,5.9604645e-08,100.0,0.01,96.93730075766258,-15.402163,0.01,2508.3457594614683,,2508.3457594614683,3.5044917e-18,4.263256414560601e-16
0.009999998,1.0,1.0,100.0,11.36,1.0,1.0,100,55.474342,2.9802322e-07,100.0,0.01,103.53851015183258,-18.213835,0.01,3108.4875826166362,,3108.4875826166367,3.5044917e-18,-5.4001247917767615e-15
0.009999998,1.0,1.0,100.0,12.06,1.0,1.0,100,67.691414,-1.6391277e-07,100.0,0.01,110.53870891406281,-27.7238,0.01,4628.411323911561,,4628.411323911561,3.5044917e-18,2.5579538487363606e-15
0.009999998,1.0,1.0,100.0,11.13,1.0,1.0,100,59.997387,-3.427267e-07,100.0,0.01,101.23693611858873,-15.882426,0.01,3636.0469589561303,,3636.0469589561303,3.5044917e-18,-7.105427357601002e-15
0.009999998,1.0,1.0,100.0,12.4,1.0,1.0,100,82.29647,-7.748604e-07,100.0,0.01,113.93855545342723,-32.486553,0.01,6841.120253328534,,6841.120253328534,3.5044917e-18,3.0269120543380266e-14
0.009999998,1.0,1.0,100.0,11.91,1.0,1.0,100,60.06985,-5.9604645e-07,100.0,0.01,109.03824376379896,-23.641665,0.01,3644.8354932317907,,3644.8354932317907,3.5044917e-18,1.5774048733874226e-14
0.009999998,1.0,1.0,100.0,11.51,1.0,1.0,100,56.915527,7.748604e-07,100.0,0.01,105.03755225073239,-17.245111,0.01,3272.098298997044,,3272.098298997044,3.5044917e-18,4.263256414560601e-16
0.009999998,1.0,1.0,100.0,11.17,1.0,1.0,100,57.274994,4.7683716e-07,100.0,0.01,101.63704481069377,-22.582188,0.01,3313.560670827198,,3313.560670827198,3.5044917e-18,-9.805489753489382e-15
0.009999998,1.0,1.0,100.0,10.21,1.0,1.0,100,57.22453,1.0728836e-06,100.0,0.01,92.03713725842458,-26.75562,0.01,3307.7241076365463,,3307.7241076365463,3.5044917e-18,-1.9468870959826747e-14
0.009999998,1.0,1.0,100.0,10.84,1.0,1.0,100,54.329525,-3.427267e-07,100.0,0.01,98.33730937385512,-16.125607,0.01,2981.512341442629,,2981.512341442629,3.5044917e-18,1.2363443602225743e-14
0.009999998,1.0,1.0,100.0,10.38,1.0,1.0,100,57.512985,-3.5762787e-07,100.0,0.01,93.7378982836949,-23.247028,0.01,3341.154868698027,,3341.154868698027,3.5044917e-18,-6.963318810448982e-15
0.009999998,1.0,1.0,100.0,11.08,1.0,1.0,100,54.805805,4.172325e-07,100.0,0.01,100.7384870237436,-15.082416,0.01,3034.016198074302,,3034.016198074302,3.5044917e-18,1.5418777365994174e-14
0.009999998,1.0,1.0,100.0,11.32,1.0,1.0,100,51.265186,-8.34465e-07,100.0,0.01,103.13664016769678,-13.197137,0.01,2654.6659750055833,,2654.6659750055833,3.5044917e-18,5.684341886080802e-15
0.009999998,1.0,1.0,100.0,11.75,1.0,1.0,100,55.328304,,100.0,0.01,107.43723856742854,-17.043568,0.01,3092.1428605983983,,3092.1428605983983,3.5044917e-18,8.100187187665141e-15
0.009999998,1.0,1.0,100.0,10.46,1.0,1.0,100,42.696815,-1.4901161e-07,100.0,0.01,94.53645901668459,-16.446186,0.01,1841.4323376847176,,1841.4323376847176,3.5044917e-18,-9.947598300641404e-16
0.009999998,1.0,1.0,100.0,11.36,1.0,1.0,100,62.508724,3.5762787e-07,100.0,0.01,103.53854121854133,-24.946758,0.01,3946.809149778867,,3946.809149778866,3.5044917e-18,-1.9895196601282804e-14
0.009999998,1.0,1.0,100.0,11.19,1.0,1.0,100,55.943497,2.9802322e-07,100.0,0.01,101.83803769106024,-17.515144,0.01,3161.2875287493025,,3161.287528749302,3.5044917e-18,-2.2453150450019167e-14
0.009999998,1.0,1.0,100.0,10.78,1.0,1.0,100,58.596695,-4.7683716e-07,100.0,0.01,97.73626566466152,-22.068165,0.01,3468.255115563551,,3468.255115563551,3.5044917e-18,
0.009999998,1.0,1.0,100.0,11.54,1.0,1.0,100,61.442215,2.3841858e-07,100.0,0.01,105.33874023615842,-19.744942,0.01,3813.278123822473,,3813.2781238224725,3.5044917e-18,-2.7995383788947947e-14
0.009999998,1.0,1.0,100.0,12.88,1.0,1.0,100,92.94567,-4.7683716e-07,100.0,0.01,118.73862007488341,-53.964592,0.01,8726.160347333489,,8726.160347333489,3.5044917e-18,1.3642420526593923e-14
0.009999998,1.0,1.0,100.0,11.84,1.0,1.0,100,63.324074,2.9802322e-07,100.0,0.01,108.33741577957917,-21.175812,0.01,4050.442854500106,,4050.4428545001065,3.5044917e-18,-5.4001247917767615e-15
0.009999998,1.0,1.0,100.0,11.49,1.0,1.0,100,52.624718,7.1525574e-07,100.0,0.01,104.83603365183319,-17.261753,0.01,2797.3340075144847,,2797.3340075144847,3.5044917e-18,-1.7976731214730533e-14
0.009999998,1.0,1.0,100.0,11.85,1.0,1.0,100,63.8523,1.7881393e-07,100.0,0.01,108.43766349695939,-17.801846,0.01,4118.298909317523,,4118.298909317523,3.5044917e-18,7.673861546209083e-15
0.01,1.0000067,0.9999924,99.9999961853046,11.28,1.0,1.0000005,100,49.564034,1.2904406e-05,100.0,0.010000062,102.7370195105116,-12.3897295,0.009999919,2481.406330185151,3.837792e-12,2481.406330185151,3.8623006e-16,2.0605739337042904e-15
0.009999998,1.0,1.0,100.0,12.29,1.0,1.0,100,62.952007,-4.7683716e-07,100.0,0.01,112.83983819095216,-18.2726,0.01,4002.984853612673,,4002.984853612673,3.5044917e-18,-1.1510792319313624e-14
0.009999998,1.0,1.0,100.0,10.41,1.0,1.0,100,59.518906,7.748604e-07,100.0,0.01,94.03602011730294,-21.537539,0.01,3578.2827646190835,,3578.2827646190835,3.5044917e-18,1.6626700016786343e-14
0.009999998,1.0,1.0,100.0,11.53,1.0,1.0,100,58.627472,4.7683716e-07,100.0,0.01,105.23721904051916,-22.279245,0.01,3471.899678124256,,3471.899678124256,3.5044917e-18,-2.842170943040401e-15
0.009999998,1.0,1.0,100.0,11.17,1.0,1.0,100,63.16936,4.7683716e-07,100.0,0.01,101.63784757630582,-24.264008,0.01,4030.674990940991,,4030.6749909409914,3.5044917e-18,-3.218758592993254e-14
0.009999998,1.0,1.0,100.0,11.25,1.0,1.0,100,56.561047,-4.7683716e-07,100.0,0.01,102.43758926661374,-19.989422,0.01,3231.466834449677,,3231.466834449677,3.5044917e-18,-6.963318810448982e-15
0.009999998,1.0,1.0,100.0,10.46,1.0,1.0,100,49.448425,1.1920929e-07,100.0,0.01,94.53618572434867,-16.445623,0.01,2469.845247100074,,2469.845247100074,3.5044917e-18,-1.0231815394945442e-14
0.009999998,1.0,1.0,100.0,11.91,1.0,1.0,100,70.5181,-7.748604e-07,100.0,0.01,109.0382541276979,-23.641563,0.01,5023.031497406565,,5023.031497406565,3.5044917e-18,5.4711790653527716e-15
0.009999998,1.0,1.0,100.0,11.92,1.0,1.0,100,62.84858,-8.34465e-07,100.0,0.01,109.13792227754504,-16.900223,0.01,3989.8425943682123,,3989.8425943682123,3.5044917e-18,1.0658141036401502e-15
0.009999998,1.0,1.0,100.0,11.34,1.0,1.0,100,62.182835,,100.0,0.01,103.33727517670174,-24.963074,0.01,3905.7627625822442,,3905.7627625822447,3.5044917e-18,-2.8279600883251987e-14
0.009999998,1.0,1.0,100.0,11.0,1.0,1.0,100,54.847073,3.5762787e-07,100.0,0.01,99.93696155706924,-24.407324,0.01,3038.5874621690073,,3038.5874621690064,3.5044917e-18,2.2168933355715127e-14
0.009999998,1.0,1.0,100.0,11.14,1.0,1.0,100,52.06139,4.917383e-07,100.0,0.01,101.33760911863845,-12.507855,0.01,2737.766024284135,,2737.766024284135,3.5044917e-18,-2.7142732506035826e-14
0.009999998,1.0,1.0,100.0,10.3,1.0,1.0,100,49.652367,8.940697e-08,100.0,0.01,92.93704518396572,-23.313782,0.01,2490.260178211184,,2490.2601782111838,3.5044917e-18,4.973799150320701e-15
0.009999998,1.0,1.0,100.0,12.26,1.0,1.0,100,68.11592,,100.0,0.01,112.5364381351039,-30.080832,0.01,4686.645466243082,,4686.645466243081,3.5044917e-18,-1.3784529073745943e-14
0.009999998,1.0,1.0,100.0,11.01,1.0,1.0,100,46.618793,2.3841858e-07,100.0,0.01,100.03589859829803,-15.141859,0.01,2195.2646492795616,,2195.2646492795616,3.5044917e-18,-4.263256414560601e-15
0.009999998,1.0,1.0,100.0,11.16,1.0,1.0,100,61.82165,1.7881393e-07,100.0,0.01,101.536775792363,-25.956171,0.01,3860.521646654565,,3860.5216466545658,3.5044917e-18,-1.2931877790833824e-14
0.009999998,1.0,1.0,100.0,10.94,1.0,1.0,100,53.310417,-5.9604645e-07,100.0,0.01,99.33729081429027,-14.358906,0.01,2870.707462379847,,2870.707462379847,3.5044917e-18,-1.1297629498585594e-14
0.009999998,1.0,1.0,100.0,11.29,1.0,1.0,100,75.54448,4.7683716e-07,100.0,0.01,102.83784331632873,-40.15434,0.01,5764.614429272162,,5764.614429272161,3.5044917e-18,8.668621376273222e-15
0.009999998,1.0,1.0,100.0,11.16,1.0,1.0,100,56.459164,1.7881393e-07,100.0,0.01,101.53797472637132,-12.48964,0.01,3219.835518244901,,3219.835518244901,3.5044917e-18,1.2221335055073723e-14
0.009999998,1.0,1.0,100.0,10.14,1.0,1.0,100,40.914913,5.9604645e-07,100.0,0.01,91.33737729091393,-12.50752,0.01,1690.9397311561333,,1690.9397311561333,3.5044917e-18,1.9184653865522706e-14
0.009999998,1.0,1.0,100.0,10.81,1.0,1.0,100,61.61001,-5.364418e-07,100.0,0.01,98.03773174936909,-16.993496,0.01,3834.1346419766965,,3834.1346419766965,3.5044917e-18,-1.3784529073745943e-14
0.009999998,1.0,1.0,100.0,12.02,1.0,1.0,100,73.90835,-2.3841858e-07,100.0,0.01,110.1377040270964,-32.80671,0.01,5517.620995721214,,5517.620995721214,3.5044917e-18,7.958078640513123e-15
0.009999998,1.0,1.0,100.0,11.35,1.0,1.0,100,64.414955,3.5762787e-07,100.0,0.01,103.43679270089096,-19.063557,0.01,4191.19876933357,,4191.19876933357,3.5044917e-18,-2.9842794901924207e-15
0.009999998,1.0,1.0,100.0,11.77,1.0,1.0,100,57.94986,-2.3841858e-07,100.0,0.01,107.63761703104943,-20.39321,0.01,3392.1076852244114,,3392.1076852244114,3.5044917e-18,1.3926637620897963e-14
0.009999998,1.0,1.0,100.0,11.14,1.0,1.0,100,62.307926,-7.1525574e-07,100.0,0.01,101.33799352395226,-21.76501,0.01,3921.4931430215483,,3921.4931430215483,3.5044917e-18,-1.7621459846850484e-14
0.009999998,1.0,1.0,100.0,12.17,1.0,1.0,100,59.787,9.536743e-07,100.0,0.01,111.63735364232004,-19.214592,0.01,3610.59128407529,,3610.59128407529,3.5044917e-18,-1.0231815394945442e-14
0.01,1.00001,0.99999285,100.0,10.89,1.0,1.0,100,49.999653,7.6293945e-06,100.0,0.0100001,98.83757587731496,-12.717756,0.009999928,2525.2167100410875,4.8644188e-12,2525.216710041088,4.8489026e-16,3.964828465541359e-14
0.009999998,1.0,1.0,100.0,11.38,1.0,1.0,100,54.80652,-2.3841858e-07,100.0,0.01,103.73892527526306,-15.67098,0.01,3034.095396199809,,3034.095396199808,3.5044917e-18,1.1439738045737614e-14
0.009999998,1.0,1.0,100.0,11.4,1.0,1.0,100,51.887863,1.7881393e-07,100.0,0.01,103.93686887965576,-17.338938,0.01,2719.5459397309905,,2719.5459397309905,3.5044917e-18,1.5347723092418165e-14
0.009999998,1.0,1.0,100.0,10.81,1.0,1.0,100,48.24645,-2.3841858e-07,100.0,0.01,98.03619079370438,-12.785864,0.01,2351.232340591003,,2351.232340591003,3.5044917e-18,-6.394884621840901e-16
0.009999998,1.0,1.0,100.0,11.06,1.0,1.0,100,52.229187,1.4901161e-07,100.0,0.01,100.53730824094336,-12.574038,0.01,2755.442393859364,,2755.442393859364,3.5044917e-18,1.2647660696529783e-14
0.009999998,1.0,1.0,100.0,11.08,1.0,1.0,100,62.254383,2.3841858e-07,100.0,0.01,100.73753220896941,-26.023188,0.01,3914.7560491277536,,3914.7560491277536,3.5044917e-18,9.023892744153272e-15
0.009999998,1.0,1.0,100.0,11.66,1.0,1.0,100,67.13457,-4.172325e-07,100.0,0.01,106.53699854673484,-28.06052,0.01,4552.575768191475,,4552.575768191475,3.5044917e-18,1.5916157281026246e-14
0.009999998,1.0,1.0,100.0,10.53,1.0,1.0,100,55.813053,-9.983778e-07,100.0,0.01,95.23649215480177,-19.753126,0.01,3146.5627448255,,3146.5627448255,3.5044917e-18,2.3874235921539365e-14
0.009999998,1.0,1.0,100.0,10.68,1.0,1.0,100,50.755466,1.7881393e-07,100.0,0.01,96.73629816064619,-14.578389,0.01,2602.13886162464,,2602.13886162464,3.5044917e-18,-1.0231815394945442e-14
0.009999998,1.0,1.0,100.0,11.06,1.0,1.0,100,57.725006,2.3841858e-07,100.0,0.01,100.53731122427826,-21.832594,0.01,3365.835075695732,,3365.835075695732,3.5044917e-18,4.263256414560601e-15
0.009999998,1.0,1.0,100.0,10.05,1.0,1.0,100,43.18498,-5.9604645e-08,100.0,0.01,90.43647006237508,-10.058323,0.01,1883.780097191246,,1883.7800971912463,3.5044917e-18,7.247535904753022e-15
0.009999998,1.0,1.0,100.0,10.33,1.0,1.0,100,47.353024,4.7683716e-07,100.0,0.01,93.2364008683503,-16.556032,0.01,2264.958578592408,,2264.958578592408,3.5044917e-18,-2.1316282072803005e-16
0.009999998,1.0,1.0,100.0,10.94,1.0,1.0,100,59.966084,,100.0,0.01,99.33799205886062,-19.408726,0.01,3632.253666661967,,3632.253666661967,3.5044917e-18,7.389644451905042e-15
0.009999998,1.0,1.0,100.0,11.16,1.0,1.0,100,53.571083,2.3841858e-07,100.0,0.01,101.5376040096152,-12.490229,0.01,2898.8493965549887,,2898.8493965549887,3.5044917e-18,2.9842794901924207e-15
0.009999998,1.0,1.0,100.0,10.83,1.0,1.0,100,48.27282,2.3841858e-07,100.0,0.01,98.23764324411964,-12.767944,0.01,2353.802905201289,,2353.802905201289,3.5044917e-18,1.9895196601282804e-14
0.009999998,1.0,1.0,100.0,11.07,1.0,1.0,100,48.855545,1.1920929e-07,100.0,0.01,100.63683421888551,-15.090418,0.01,2410.974099976813,,2410.9740999768132,3.5044917e-18,-2.6005864128819668e-14
0.009999998,1.0,1.0,100.0,11.98,1.0,1.0,100,58.909145,-5.9604645e-08,100.0,0.01,109.73752590318232,-19.374622,0.01,3505.3409933139196,,3505.340993313919,3.5044917e-18,-1.6910917111090384e-14
0.009999998,1.0,1.0,100.0,11.46,1.0,1.0,100,70.080315,-3.5762787e-07,100.0,0.01,104.53833477679069,-18.971367,0.01,4960.859644207681,,4960.859644207681,3.5044917e-18,7.105427357601002e-15
0.009999998,1.0,1.0,100.0,11.49,1.0,1.0,100,62.63713,2.3841858e-07,100.0,0.01,104.83560657856664,-14.738428,0.01,3963.0406927318077,,3963.0406927318077,3.5044917e-18,-5.115907697472721e-15
0.009999998,1.0,1.0,100.0,10.87,1.0,1.0,100,49.594536,-2.3841858e-07,100.0,0.01,98.63664044057623,-15.258512,0.01,2484.4626355605324,,2484.4626355605324,3.5044917e-18,-2.1884716261411086e-14
0.009999998,1.0,1.0,100.0,10.96,1.0,1.0,100,48.207928,,100.0,0.01,99.53871408152595,-16.024414,0.01,2347.479260822342,,2347.479260822342,3.5044917e-18,2.2879476091475227e-14
0.009999998,1.0,1.0,100.0,10.98,1.0,1.0,100,47.288677,,100.0,0.01,99.73725834662426,-11.79978,0.01,2258.8069487775356,,2258.8069487775356,3.5044917e-18,7.389644451905042e-15
0.009999998,1.0,1.0,100.0,10.68,1.0,1.0,100,47.307335,2.3841858e-07,100.0,0.01,96.73518297053546,-18.785797,0.01,2260.589851953765,,2260.5898519537654,3.5044917e-18,1.6910917111090384e-14
0.009999998,1.0,1.0,100.0,11.54,1.0,1.0,100,61.18148,-2.3841858e-07,100.0,0.01,105.3369817575058,-19.744967,0.01,3780.9827036809556,,3780.982703680955,3.5044917e-18,-1.9326762412674726e-14
0.009999998,1.0,1.0,100.0,10.82,1.0,1.0,100,67.44689,-7.1525574e-07,100.0,0.01,98.1372810311661,-28.767862,0.01,4595.034380249358,,4595.034380249358,3.5044917e-18,2.9842794901924207e-15
0.009999998,1.0,1.0,100.0,10.46,1.0,1.0,100,42.416866,-1.4901161e-07,100.0,0.01,94.53486068890672,-9.713017,0.01,1817.3643473776813,,1817.3643473776815,3.5044917e-18,1.0942358130705543e-14
0.009999998,1.0,1.0,100.0,11.29,1.0,1.0,100,54.634846,,100.0,0.01,102.83735945308405,-15.74763,0.01,3015.1176568118913,,3015.117656811891,3.5044917e-18,-9.663381206337363e-15
0.009999998,1.0,1.0,100.0,11.62,1.0,1.0,100,56.744774,,100.0,0.01,106.13764997404137,-24.728073,0.01,3252.4945176919837,,3252.4945176919837,3.5044917e-18,-2.1032064978498965e-14
0.009999998,1.0,1.0,100.0,10.86,1.0,1.0,100,53.16292,2.3841858e-07,100.0,0.01,98.53801493932599,-12.742433,0.01,2854.8449173305976,,2854.8449173305976,3.5044917e-18,-2.1316282072803005e-15
0.009999998,1.0,1.0,100.0,11.75,1.0,1.0,100,68.06835,,100.0,0.01,107.43781443584282,-28.826803,0.01,4680.102031755158,,4680.102031755157,3.5044917e-18,1.1226575225009583e-14
0.009999998,1.0,1.0,100.0,11.27,1.0,1.0,100,61.25322,-2.3841858e-07,100.0,0.01,102.638224283508,-19.971758,0.01,3789.8555950194627,,3789.8555950194627,3.5044917e-18,-1.6413537196058315e-14
0.009999998,1.0,1.0,100.0,10.56,1.0,1.0,100,54.561974,2.3841858e-07,100.0,0.01,95.53751895830673,-14.679372,0.01,3007.0796816006045,,3007.0796816006045,3.5044917e-18,4.547473508864641e-15
0.009999998,1.0,1.0,100.0,11.16,1.0,1.0,100,47.747402,,100.0,0.01,101.537031450454,-12.490352,0.01,2302.8428050694333,,2302.842805069434,3.5044917e-18,-5.826450433232821e-15
0.009999998,1.0,1.0,100.0,11.63,1.0,1.0,100,62.43119,-2.3841858e-07,100.0,0.01,106.2377328458138,-17.986843,0.01,3937.023733052863,,3937.023733052863,3.5044917e-18,-3.197442310920451e-14
0.009999998,1.0,1.0,100.0,11.14,1.0,1.0,100,75.620575,-2.3841858e-07,100.0,0.01,101.33643407417338,-46.172863,0.01,5776.233584303939,,5776.233584303939,3.5044917e-18,-2.3590018827235325e-14
0.009999998,1.0,1.0,100.0,11.73,1.0,1.0,100,54.5537,1.4901161e-07,100.0,0.01,107.2380617247175,-17.060785,0.01,3006.167936868438,,3006.167936868438,3.5044917e-18,1.1084466677857563e-14
0.009999998,1.0,1.0,100.0,11.36,1.0,1.0,100,54.12402,-2.5331974e-07,100.0,0.01,103.53699644632685,-17.372433,0.01,2958.999252890632,,2958.9992528906314,3.5044917e-18,-1.3642420526593923e-14
0.009999998,1.0,1.0,100.0,10.87,1.0,1.0,100,52.588303,5.9604645e-07,100.0,0.01,98.63631278798601,-16.941925,0.01,2793.4643421787982,,2793.4643421787982,3.5044917e-18,-1.5916157281026246e-14
0.009999998,1.0,1.0,100.0,11.13,1.0,1.0,100,45.27229,4.7683716e-07,100.0,0.01,101.23721762058716,-16.723341,0.01,2070.283156185531,,2070.283156185531,3.5044917e-18,-1.0942358130705543e-14
0.009999998,1.0,1.0,100.0,11.81,1.0,1.0,100,66.02816,-2.9802322e-07,100.0,0.01,108.03846850967062,-17.834188,0.01,4403.755423910336,,4403.755423910336,3.5044917e-18,-1.2789769243681803e-15
0.009999998,1.0,1.0,100.0,11.42,1.0,1.0,100,58.145027,7.1525574e-07,100.0,0.01,104.13663672466137,-13.95448,0.01,3414.993935433174,,3414.993935433175,3.5044917e-18,-1.7905676941154525e-14
0.009999998,1.0,1.0,100.0,11.04,1.0,1.0,100,56.019135,-5.9604645e-08,100.0,0.01,100.33848648224115,-15.116493,0.01,3169.841743219675,,3169.8417432196757,3.5044917e-18,4.618527782440651e-15
0.009999998,1.0,1.0,100.0,11.14,1.0,1.0,100,56.377075,,100.0,0.01,101.33752129630646,-22.606236,0.01,3210.479403105466,,3210.479403105466,3.5044917e-18,-1.9326762412674726e-14
0.009999998,1.0,1.0,100.0,10.7,1.0,1.0,100,42.90933,-4.7683716e-07,100.0,0.01,96.93664772108323,-10.352606,0.01,1859.8087713423763,,1859.8087713423763,3.5044917e-18,-4.405364961712621e-15
0.009999998,1.0,1.0,100.0,10.95,1.0,1.0,100,60.70494,-3.5762787e-07,100.0,0.01,99.43777143072658,-23.609009,0.01,3722.313148939278,,3722.313148939279,3.5044917e-18,-1.4281908988778012e-14
0.009999998,1.0,1.0,100.0,11.53,1.0,1.0,100,50.70699,2.3841858e-07,100.0,0.01,105.2375110759206,-13.86293,0.01,2597.1704409097038,,2597.1704409097033,3.5044917e-18,1.1795009413617663e-14
0.009999998,1.0,1.0,100.0,11.25,1.0,1.0,100,51.17666,5.9604645e-08,100.0,0.01,102.43702512787158,-18.305798,0.01,2645.5053399163203,,2645.5053399163203,3.5044917e-18,4.7606363295926715e-15
0.009999998,1.0,1.0,100.0,11.77,1.0,1.0,100,64.97807,,100.0,0.01,107.63678047669697,-25.44245,0.01,4264.798662541925,,4264.798662541926,3.5044917e-18,-1.2505552149377763e-14
0.01,1.002021,0.9949341,99.99989318259668,11.3,1.0000082,0.99994415,100,57.78464,0.0128830075,99.99917746266783,0.010020769,102.9379790370031,-12.360569,0.0099498965,3370.901351017279,1.2206829e-06,3370.901351017279,1.2208286e-10,1.9895196601282807e-15
0.009999998,1.0,1.0,100.0,11.36,1.0,1.0,100,69.49317,,100.0,0.01,103.53934795578672,-32.521492,0.01,4878.082264899505,,4878.082264899505,3.5044917e-18,-3.197442310920451e-15
0.009999998,1.0,1.0,100.0,10.48,1.0,1.0,100,54.98482,8.940697e-07,100.0,0.01,94.73692744288734,-16.429064,0.01,3053.869347322489,,3053.869347322489,3.5044917e-18,-7.105427357601002e-16
0.009999998,1.0,1.0,100.0,11.13,1.0,1.0,100,59.37788,-1.7881393e-07,100.0,0.01,101.2368275539197,-18.40775,0.01,3561.3457106555607,,3561.3457106555616,3.5044917e-18,-5.826450433232821e-15
0.009999998,1.0,1.0,100.0,10.76,1.0,1.0,100,60.037548,-9.536743e-07,100.0,0.01,97.53663452393258,-26.292778,0.01,3640.916415582486,,3640.916415582486,3.5044917e-18,4.263256414560601e-15
0.009999998,1.0,1.0,100.0,11.01,1.0,1.0,100,58.113453,,100.0,0.01,100.03715663385758,-18.507608,0.01,3411.2866410203474,,3411.2866410203474,3.5044917e-18,-2.5863755581667648e-14
0.009999998,1.0,1.0,100.0,10.8,1.0,1.0,100,54.2241,5.9604645e-07,100.0,0.01,97.9379772170019,-24.576231,0.01,2969.9520178181006,,2969.9520178181,3.5044917e-18,-2.3447910280083305e-14
0.009999998,1.0,1.0,100.0,10.75,1.0,1.0,100,51.604416,-3.5762787e-07,100.0,0.01,97.43901068333973,-16.20218,0.01,2689.915264640195,,2689.915264640195,3.5044917e-18,-8.526512829121202e-16
0.009999998,1.0,1.0,100.0,11.83,1.0,1.0,100,57.32851,3.2037497e-07,100.0,0.01,108.2377045493097,-21.18481,0.01,3319.7557707037167,,3319.7557707037167,3.5044917e-18,-3.268496584496461e-15
