BatchSize,VarJ,VarRet,VarVanillaIw,AvgNormIw,VanillaAvgRet,VarNormIw,J,Delta,eRenyi2,IterType,VarDiscRet,MaxNormIw,AvgVanillaIw,AvgEpLen,MinNormIw,MaxVanillaIw,MinVanillaIw,AvgRet,EpsThisIter,Bound,ESSRenyi,ESSClassic,AvgDiscRet
100,34.5751,1278.35195984,0.0826626,0.01,-381.854791847,8.52783e-06,-378.461,0.5,1.07864,1,1278.35195984,0.0172551,0.984544,500.0,0.00264691,1.69884,0.2606,-381.854791847,100,-428.783,92.7089599456,92.2147263903,-381.854791847
100,42.7864,2039.29484803,0.0493704,0.01,-386.386528686,5.09009e-06,-383.443,0.5,1.05389,1,2039.29484803,0.0141374,0.984851,500.0,0.00347407,1.39233,0.342145,-386.386528686,100,-439.139,94.8868430852,95.2025855698,-386.386528686
100,37.4395,1609.42262872,0.042759,0.01,-385.276428103,4.39391e-06,-383.047,0.5,1.03846,1,1609.42262872,0.013606,0.98648,500.0,0.00400486,1.3422,0.395071,-385.276428103,100,-436.377,96.2968575153,95.8313460635,-385.276428103
100,166.958,1813.43352945,60.6703,0.01,-387.588180323,0.00291829,-356.315,0.5,1.0,1,1813.43352945,0.382077,1.44186,500.0,1.80402e-16,55.0903,2.60115e-14,-387.588180323,100,-409.764,99.9999761581,3.34548254114,-387.588180323
100,40.045,1731.4136596,0.0980997,0.01,-398.177292941,1.00076e-05,-392.258,0.5,1.1187,1,1731.4136596,0.0170411,0.990077,500.0,0.00204505,1.6872,0.202476,-398.177292941,100,-445.708,89.3893153198,90.9855453829,-398.177292941
100,66.955,2034.98876136,4.17917,0.01,-392.846896816,0.000317328,-381.52,0.5,1.27532,1,2034.98876136,0.183686,1.1476,500.0,0.00180505,21.0798,0.207147,-392.846896816,100,-439.434,78.4115502274,24.1455760338,-392.846896816
100,46.9517,2549.8520007,0.164931,0.01,-392.77037715,1.46691e-05,-388.109,0.5,1.08698,1,2549.8520007,0.0317688,1.06035,500.0,0.00432096,3.36861,0.458173,-392.77037715,100,-445.69,91.9977618571,87.3191555546,-392.77037715
100,44.9115,2164.68633112,0.0401932,0.01,-399.145592723,4.09856e-06,-395.619,0.5,1.05343,1,2164.68633112,0.0168722,0.990287,500.0,0.00710288,1.67084,0.703389,-399.145592723,100,-458.094,94.9282476846,96.1006553997,-399.145592723
100,42.5864,1966.18122916,0.245165,0.01,-396.06178451,2.75911e-05,-387.108,0.5,1.19789,1,1966.18122916,0.0294352,0.942637,500.0,0.000639699,2.77468,0.0603004,-396.06178451,100,-443.057,83.4798088144,78.5452515453,-396.06178451
100,42.014,2409.90926641,0.402274,0.01,-392.670066929,4.16123e-05,-380.298,0.5,1.27202,1,2409.90926641,0.0375202,0.983219,500.0,0.00162679,3.68905,0.159949,-392.670066929,100,-443.661,78.6150951035,70.8234368108,-392.670066929
100,38.3731,1567.60696292,0.118851,0.01,-387.196148178,1.18145e-05,-382.27,0.5,1.09289,1,1567.60696292,0.0160516,1.00299,500.0,0.00155095,1.60995,0.155558,-387.196148178,100,-433.291,91.5008742565,89.5284471258,-387.196148178
100,40.1248,1714.87937168,0.122847,0.01,-396.636517031,1.27286e-05,-391.893,0.5,1.09492,1,1714.87937168,0.0202593,0.982406,500.0,0.00299797,1.99028,0.294523,-396.636517031,100,-446.335,91.3306315739,88.8088906902,-396.636517031
100,46.7125,1495.4790836,0.307398,0.01,-385.566136695,2.66602e-05,-380.202,0.5,1.13537,1,1495.4790836,0.0511683,1.07379,500.0,0.00368912,5.49439,0.396133,-385.566136695,100,-432.569,88.0766988709,79.1179069775,-385.566136695
100,38.4794,1621.73658019,0.0477812,0.01,-386.436502442,4.92438e-06,-384.295,0.5,1.04001,1,1621.73658019,0.0171167,0.985038,500.0,0.0034476,1.68606,0.339601,-386.436502442,100,-441.243,96.1528577497,95.3514890925,-386.436502442
100,43.2498,2234.54785995,0.0781042,0.01,-393.308614359,7.86896e-06,-388.551,0.5,1.07866,1,2234.54785995,0.0181444,0.996273,500.0,0.00261813,1.80767,0.260837,-393.308614359,100,-449.042,92.7072591441,92.7727462751,-393.308614359
100,45.3,2441.56482165,0.0870498,0.01,-390.56816976,9.05182e-06,-385.733,0.5,1.09751,1,2441.56482165,0.0185572,0.980655,500.0,0.00186904,1.81982,0.183288,-390.56816976,100,-445.094,91.1151664149,91.7757061635,-390.56816976
100,41.9414,1929.44897343,0.153971,0.01,-391.885045716,1.71305e-05,-385.767,0.5,1.12825,1,1929.44897343,0.0230884,0.948056,500.0,0.00118885,2.18891,0.11271,-391.885045716,100,-441.763,88.632454286,85.4999144468,-391.885045716
100,44.45,2204.67946118,0.102856,0.01,-390.921712668,1.02367e-05,-387.621,0.5,1.06036,1,2204.67946118,0.028636,1.00238,500.0,0.00529593,2.87043,0.530855,-390.921712668,100,-443.495,94.3078839297,90.7982153426,-390.921712668
100,37.9576,1430.86887977,0.0396983,0.01,-382.470481295,3.87742e-06,-380.37,0.5,1.04305,1,1430.86887977,0.0165923,1.01185,500.0,0.00647187,1.67889,0.654854,-382.470481295,100,-432.595,95.8722381299,96.3032584704,-382.470481295
100,43.4506,1822.49441539,0.363815,0.01,-388.153360964,3.28047e-05,-380.005,0.5,1.18253,1,1822.49441539,0.0448256,1.05311,500.0,0.00234809,4.72061,0.247279,-388.153360964,100,-435.937,84.5641917976,75.4850048543,-388.153360964
100,40.9891,1824.76787106,0.0378019,0.01,-379.802197281,3.88465e-06,-378.011,0.5,1.03367,1,1824.76787106,0.0182986,0.986464,500.0,0.00557832,1.80509,0.550281,-379.802197281,100,-431.371,96.7430471551,96.2966055232,-379.802197281
100,41.5244,1937.96256386,0.0975934,0.01,-387.235908917,1.00549e-05,-383.095,0.5,1.07863,1,1937.96256386,0.021889,0.985195,500.0,0.00491555,2.1565,0.484277,-387.235908917,100,-440.066,92.7100972634,90.9468590544,-387.235908917
100,30.9434,1025.17057493,0.0352504,0.01,-381.73459057,3.53796e-06,-380.359,0.5,1.02764,1,1025.17057493,0.0145419,0.998172,500.0,0.00459582,1.45153,0.458742,-381.73459057,100,-428.385,97.3100500609,96.6159505895,-381.73459057
100,37.819,1762.49384719,0.0892467,0.01,-391.439304459,8.38853e-06,-387.994,0.5,1.05738,1,1762.49384719,0.0245145,1.03146,500.0,0.00484027,2.52858,0.499255,-391.439304459,100,-450.395,94.5731803902,92.3321491544,-391.439304459
100,40.789,1928.78013232,0.058635,0.01,-391.37799514,5.90159e-06,-388.367,0.5,1.05761,1,1928.78013232,0.0163518,0.996768,500.0,0.00487922,1.6299,0.486345,-391.37799514,100,-443.296,94.5525961982,94.479912776,-391.37799514
100,47.2605,2133.40823004,0.16439,0.01,-392.666105296,1.70287e-05,-387.784,0.5,1.09705,1,2133.40823004,0.0353152,0.982534,500.0,0.00185998,3.46984,0.182749,-392.666105296,100,-443.681,91.1536215128,85.5736620816,-392.666105296
100,40.6082,2022.18691027,0.0493345,0.01,-386.750520918,4.85299e-06,-383.625,0.5,1.05515,1,2022.18691027,0.0165891,1.00826,500.0,0.0051601,1.6726,0.52027,-386.750520918,100,-439.259,94.7734662566,95.4157806354,-386.750520918
100,36.4433,1466.49540337,0.0402708,0.01,-386.261513713,3.8117e-06,-384.475,0.5,1.03296,1,1466.49540337,0.0150164,1.02786,500.0,0.00516702,1.54348,0.531099,-386.261513713,100,-437.579,96.808873919,96.3636577658,-386.261513713
100,52.8788,2930.0139221,0.0383158,0.01,-395.767958758,4.02194e-06,-393.431,0.5,1.04361,1,2930.0139221,0.0137617,0.976048,500.0,0.00486931,1.34321,0.475269,-395.767958758,100,-451.018,95.8212270899,96.1707625294,-395.767958758
100,207.851,2564.4232221,0.0793346,0.01,-394.169516859,0.00142444,-384.903,0.5,1.00001,1,2564.4232221,0.242858,0.0746293,500.0,,1.81243,,-394.169516859,100,-449.785,99.9994754819,6.62165869807,-394.169516859
100,51.3886,4351.6141111,0.402157,0.01,-423.364673249,4.17475e-05,-401.36,0.5,1.29399,1,4351.6141111,0.0386823,0.981483,500.0,4.04185e-05,3.7966,0.003967,-423.364673249,100,-470.849,77.2805981534,70.7563925522,-423.364673249
100,48.844,3299.30562352,0.25677,0.01,-414.677781948,2.97124e-05,-396.965,0.5,1.28366,1,3299.30562352,0.0238347,0.929616,500.0,0.00021583,2.21571,0.0200639,-414.677781948,100,-467.598,77.902114748,77.2706263202,-414.677781948
100,46.6343,1935.81340802,0.384852,0.01,-397.220363444,3.315e-05,-390.727,0.5,1.14841,1,1935.81340802,0.0504884,1.07747,500.0,0.00383972,5.43997,0.413719,-397.220363444,100,-448.727,87.0769901821,75.2906952235,-397.220363444
100,44.8401,2418.38273523,0.194802,0.01,-394.186647055,2.28266e-05,-383.45,0.5,1.18624,1,2418.38273523,0.0210287,0.923795,500.0,0.00062442,1.94262,0.0576836,-394.186647055,100,-449.642,84.3001369828,81.567152664,-394.186647055
100,47.262,2132.00785257,0.126837,0.01,-396.974972616,1.20301e-05,-392.562,0.5,1.08905,1,2132.00785257,0.0247622,1.02681,500.0,0.00274245,2.5426,0.281597,-396.974972616,100,-446.233,91.8229027901,89.3576622247,-396.974972616
100,44.6108,1980.26819072,0.145464,0.01,-392.937218638,1.45814e-05,-387.25,0.5,1.11332,1,1980.26819072,0.0241122,0.998799,500.0,0.00265684,2.40833,0.265365,-392.937218638,100,-444.985,89.8217048462,87.3854179046,-392.937218638
100,51.2349,3150.37550493,0.11259,0.01,-396.190702627,1.01969e-05,-390.147,0.5,1.08782,1,3150.37550493,0.0189599,1.05079,500.0,0.00274001,1.99228,0.287917,-396.190702627,100,-455.095,91.9268377652,90.8307186432,-396.190702627
100,44.8336,2159.76178642,0.126273,0.01,-396.536318468,1.43677e-05,-390.641,0.5,1.10312,1,2159.76178642,0.0253131,0.937479,500.0,0.00176028,2.37305,0.165023,-396.536318468,100,-447.077,90.6520890345,87.5472652416,-396.536318468
100,42.7007,2013.82331115,0.0631892,0.01,-391.79709353,6.37724e-06,-388.426,0.5,1.06155,1,2013.82331115,0.0174369,0.995416,500.0,0.00253197,1.7357,0.252037,-391.79709353,100,-441.969,94.201576538,94.0614309127,-391.79709353
100,37.3187,1603.27426381,0.032187,0.01,-384.770043929,3.19283e-06,-382.767,0.5,1.03705,1,1603.27426381,0.0149407,1.00404,500.0,0.00598838,1.50011,0.601259,-384.770043929,100,-437.13,96.4277421405,96.9359231303,-384.770043929
100,38.5954,1844.03209537,0.0716158,0.01,-396.395579696,7.07158e-06,-392.042,0.5,1.07822,1,1844.03209537,0.0160444,1.00634,500.0,0.00313793,1.61462,0.315784,-396.395579696,100,-447.878,92.7456345656,93.4572128487,-396.395579696
100,49.3524,1733.7143549,0.578678,0.01,-388.587707145,5.54533e-05,-382.402,0.5,1.13103,1,1733.7143549,0.0744881,1.02154,500.0,0.00547615,7.60925,0.559409,-388.587707145,100,-444.102,88.4149687877,64.5582909104,-388.587707145
100,47.0019,2415.67788456,0.0172565,0.01,-396.552874333,1.65972e-06,-395.584,0.5,1.017,1,2415.67788456,0.0147793,1.01967,500.0,0.00767138,1.507,0.782226,-396.552874333,100,-452.936,98.3285936713,98.3834615073,-396.552874333
100,42.9348,2182.85643458,0.0841023,0.01,-391.648363433,8.84663e-06,-387.045,0.5,1.06937,1,2182.85643458,0.0196538,0.975024,500.0,0.00327029,1.91629,0.318861,-391.648363433,100,-446.24,93.5133442499,91.947117942,-391.648363433
100,46.5285,2083.05757917,0.200814,0.01,-395.591902466,2.08839e-05,-389.233,0.5,1.15709,1,2083.05757917,0.028485,0.980598,500.0,0.000387982,2.79323,0.0380454,-395.591902466,100,-444.907,86.423793709,82.8671865621,-395.591902466
100,39.1637,1754.07023733,0.0760533,0.01,-390.370184657,7.62852e-06,-386.937,0.5,1.06124,1,1754.07023733,0.0279097,0.998479,500.0,0.00658423,2.78672,0.657421,-390.370184657,100,-444.387,94.229120574,92.9780624991,-390.370184657
100,70.6798,1623.08717859,1.84935,0.01,-390.260077228,0.000177529,-375.534,0.5,1.36974,1,1623.08717859,0.134934,1.02064,500.0,0.00155387,13.772,0.158594,-390.260077228,100,-435.842,73.0066190307,36.2642272806,-390.260077228
100,47.6143,2420.39805442,0.0702827,0.01,-387.396219031,6.6255e-06,-383.218,0.5,1.07831,1,2420.39805442,0.0187515,1.02995,500.0,0.00446048,1.93131,0.459406,-387.396219031,100,-439.861,92.737749842,93.8445276832,-387.396219031
100,52.5887,1691.19534848,0.935155,0.01,-382.255890024,7.55424e-05,-373.976,0.5,1.20783,1,1691.19534848,0.0768915,1.11262,500.0,0.00376563,8.55509,0.418971,-382.255890024,100,-431.944,82.7932096328,57.212497722,-382.255890024
100,46.556,2312.48036232,0.0411313,0.01,-399.163905001,4.34569e-06,-396.428,0.5,1.04805,1,2312.48036232,0.0168574,0.972875,500.0,0.00573862,1.64002,0.558296,-399.163905001,100,-453.995,95.4156598872,95.8752247799,-399.163905001
100,30.9937,1498.51089245,0.174153,0.01,-386.651931331,1.66656e-05,-380.018,0.5,1.1268,1,1498.51089245,0.0180146,1.02224,500.0,0.00122681,1.84153,0.12541,-386.651931331,100,-436.866,88.7465886667,85.8376653325,-386.651931331
100,45.674,2166.23294639,0.0681973,0.01,-385.435572191,6.81669e-06,-382.438,0.5,1.05148,1,2166.23294639,0.0162542,1.00022,500.0,0.00389539,1.62578,0.389626,-385.435572191,100,-443.248,95.1041682492,93.6781129407,-385.435572191
100,44.9001,1974.76500929,0.133433,0.01,-391.781754711,1.31327e-05,-388.644,0.5,1.06362,1,1974.76500929,0.033191,1.00799,500.0,0.00278904,3.34561,0.281132,-391.781754711,100,-442.871,94.0186799828,88.4944854802,-391.781754711
100,42.9354,1733.82990744,0.0679069,0.01,-384.913206789,7.5622e-06,-381.714,0.5,1.06864,1,1733.82990744,0.0160193,0.947617,500.0,0.00280189,1.51802,0.265511,-384.913206789,100,-433.667,93.5769041988,93.0348603761,-384.913206789
100,47.6173,2728.85784207,0.101427,0.01,-396.07134329,9.81231e-06,-390.439,0.5,1.09619,1,2728.85784207,0.0204755,1.0167,500.0,0.000769777,2.08174,0.078263,-396.07134329,100,-454.376,91.2246764657,91.1459007662,-396.07134329
100,40.9707,1707.07754089,0.192624,0.01,-383.786281749,1.88324e-05,-378.442,0.5,1.10849,1,1707.07754089,0.0345364,1.01135,500.0,0.00258948,3.49285,0.261888,-383.786281749,100,-433.115,90.2130553608,84.2857143705,-383.786281749
100,46.1057,2393.56950382,0.0561447,0.01,-392.693862602,5.37629e-06,-390.147,0.5,1.05052,1,2393.56950382,0.0178251,1.02191,500.0,0.00520095,1.82157,0.531491,-392.693862602,100,-446.079,95.1905153181,94.9464724199,-392.693862602
100,38.27,1994.55921698,0.125516,0.01,-382.652175116,1.27557e-05,-376.437,0.5,1.11196,1,1994.55921698,0.019998,0.991968,500.0,0.000773541,1.98374,0.0767328,-382.652175116,100,-434.891,89.931182117,88.7877342687,-382.652175116
100,42.1971,1968.47586126,0.151744,0.01,-387.684031813,1.40239e-05,-383.187,0.5,1.08188,1,1968.47586126,0.0294485,1.04021,500.0,0.00650258,3.06326,0.676403,-387.684031813,100,-442.669,92.431939686,87.8088755363,-387.684031813
100,36.3338,1550.810796,0.0920139,0.01,-383.496125519,9.88397e-06,-379.811,0.5,1.07779,1,1550.810796,0.0190056,0.964852,500.0,0.00210549,1.83376,0.203149,-383.496125519,100,-434.847,92.7823689998,91.0870219952,-383.496125519
100,5.67895,1485.71848777,21.6245,0.01,-384.973087326,0.00800549,-341.383,0.5,1.0,1,1485.71848777,0.888937,0.519732,500.0,,46.2009,,-384.973087326,100,-395.129,99.9998450282,1.24603792095,-384.973087326
200,nan,1485.71848777,nan,nan,-384.973087326,nan,nan,0.5,5.05845e-05,,1954.26677677,nan,inf,500.0,nan,inf,0.0216446,-384.973087326,100,nan,3953778.17096,nan,-406.177686304
200,36.2735,1498.88624902,0.0281152,0.005,-382.922217479,7.07533e-07,-382.768,0.5,1.02997,1,1498.88624902,0.00796642,0.996707,500.0,0.00316822,1.58804,0.631557,-382.922217479,100,-421.338,194.180673317,194.522214418,-382.922217479
200,46.688,2201.78913856,,0.01,-387.598778231,3.50449e-18,-387.599,0.5,1.0,2,2201.78913856,0.01,1.0,500.0,0.01,1.0,1.0,-387.598778231,100,-445.417,200.0,100.0,-387.598778231
200,45.4409,1956.33127068,0.0801289,0.005,-381.777296942,1.91077e-06,-382.252,0.5,1.06239,1,1956.33127068,0.0141502,1.02391,500.0,0.00224588,2.8977,0.459915,-381.777296942,100,-424.392,188.254282402,185.865184374,-381.777296942
200,46.0415,2141.23631604,,0.01,-391.768005639,3.50449e-18,-391.768,0.5,1.0,2,2141.23631604,0.01,1.0,500.0,0.01,1.0,1.0,-391.768005639,100,-448.148,200.0,100.0,-391.768005639
200,42.2858,1829.19367162,0.0516228,0.005,-384.388941384,1.25308e-06,-385.598,0.5,1.06267,1,1829.19367162,0.00839021,1.01485,500.0,0.00184926,1.70296,0.375344,-384.388941384,100,-426.695,188.205161514,190.499379975,-384.388941384
200,48.0959,2336.58203776,,0.01,-395.493166151,3.50449e-18,-395.493,0.5,1.0,2,2336.58203776,0.01,1.0,500.0,0.01,1.0,1.0,-395.493166151,100,-452.0,200.0,100.0,-395.493166151
200,42.9908,1880.79664973,0.0672211,0.005,-395.217592229,1.61068e-06,-392.749,0.5,1.0683,1,1880.79664973,0.00756826,1.02145,500.0,0.00168525,1.54613,0.344281,-395.217592229,100,-434.047,187.21382943,187.951362047,-395.217592229
200,37.9161,1452.15080839,,0.01,-384.511884871,3.50449e-18,-384.512,0.5,1.0,2,1452.15080839,0.01,1.0,500.0,0.01,1.0,1.0,-384.511884871,100,-433.812,200.0,100.0,-384.511884871
200,39.8381,2065.61980433,0.0977897,0.005,-391.523415089,2.45488e-06,-385.339,0.5,1.07372,1,2065.61980433,0.0183419,0.997933,500.0,0.00289291,3.6608,0.577387,-391.523415089,100,-423.719,186.267436048,182.198429607,-391.523415089
200,36.5253,1347.56977425,,0.01,-382.934233391,3.50449e-18,-382.934,0.5,1.0,2,1347.56977425,0.01,1.0,500.0,0.01,1.0,1.0,-382.934233391,100,-432.474,200.0,100.0,-382.934233391
200,37.1603,1466.1737357,0.0684648,0.005,-383.147147058,1.656e-06,-381.088,0.5,1.05408,1,1466.1737357,0.0114647,1.01665,500.0,0.00227876,2.33114,0.463342,-383.147147058,100,-417.127,189.739175043,187.633306871,-383.147147058
200,45.7022,2109.78965923,,0.01,-391.403118791,3.50449e-18,-391.403,0.5,1.0,2,2109.78965923,0.01,1.0,500.0,0.01,1.0,1.0,-391.403118791,100,-443.926,200.0,100.0,-391.403118791
200,42.5415,1925.03455549,0.114715,0.005,-390.926531531,3.08052e-06,-387.085,0.5,1.10338,1,1925.03455549,0.0122903,0.96487,500.0,0.00130428,2.3717,0.251691,-390.926531531,100,-429.108,181.260986314,178.157103521,-390.926531531
200,41.8828,1771.89002466,,0.01,-382.433600733,3.50449e-18,-382.434,0.5,1.0,2,1771.89002466,0.01,1.0,500.0,0.01,1.0,1.0,-382.433600733,100,-433.515,200.0,100.0,-382.433600733
200,40.5414,1713.89100248,0.161863,0.005,-387.797729213,3.6758e-06,-379.984,0.5,1.13477,1,1713.89100248,0.011028,1.04922,500.0,0.00207703,2.31417,0.435853,-387.797729213,100,-419.531,176.247385659,174.474876523,-387.797729213
200,46.8168,2213.9534923,,0.01,-385.807352484,3.50449e-18,-385.807,0.5,1.0,2,2213.9534923,0.01,1.0,500.0,0.01,1.0,1.0,-385.807352484,100,-452.363,200.0,100.0,-385.807352484
200,42.5493,1985.41943078,0.0629173,0.005,-389.432517908,1.68918e-06,-384.589,0.5,1.06483,1,1985.41943078,0.00979376,0.964977,500.0,0.00244706,1.89015,0.47227,-389.432517908,100,-433.152,187.822955438,187.401125378,-389.432517908
200,40.485,1655.59372392,,0.01,-388.987602958,3.50449e-18,-388.988,0.5,1.0,2,1655.59372392,0.01,1.0,500.0,0.01,1.0,1.0,-388.987602958,100,-440.16,200.0,100.0,-388.987602958
200,39.4714,1508.04915039,0.0323479,0.005,-388.256095637,8.09757e-07,-387.63,0.5,1.02792,1,1508.04915039,0.00995467,0.999346,500.0,0.00307772,1.98963,0.615141,-388.256095637,100,-424.316,194.566969687,193.755610523,-388.256095637
200,47.999,2327.1766413,,0.01,-388.246294015,3.50449e-18,-388.246,0.5,1.0,2,2327.1766413,0.01,1.0,500.0,0.01,1.0,1.0,-388.246294015,100,-446.517,200.0,100.0,-388.246294015
200,47.9047,2293.5844221,0.0903393,0.005,-387.210285316,2.15628e-06,-384.985,0.5,1.06913,1,2293.5844221,0.0123347,1.02342,500.0,0.00259676,2.52473,0.531517,-387.210285316,100,-427.671,187.067269648,184.192546873,-387.210285316
200,44.544,2004.21007821,,0.01,-388.50738685,3.50449e-18,-388.507,0.5,1.0,2,2004.21007821,0.01,1.0,500.0,0.01,1.0,1.0,-388.50738685,100,-443.661,200.0,100.0,-388.50738685
200,45.6701,2037.75581194,0.0988625,0.005,-386.875930694,2.46527e-06,-385.047,0.5,1.07147,1,2037.75581194,0.0114624,1.00128,500.0,0.00169473,2.2954,0.339378,-386.875930694,100,-425.415,186.659507602,182.129885112,-386.875930694
200,43.9816,1953.92249846,,0.01,-389.923111702,3.50449e-18,-389.923,0.5,1.0,2,1953.92249846,0.01,1.0,500.0,0.01,1.0,1.0,-389.923111702,100,-442.888,200.0,100.0,-389.923111702
200,41.7749,1876.9202049,0.0345953,0.005,-386.37071414,8.49657e-07,-386.446,0.5,1.04179,1,1876.9202049,0.00739702,1.00892,500.0,0.00198331,1.4926,0.4002,-386.37071414,100,-426.38,191.97786144,193.457850264,-386.37071414
200,35.6207,1281.65277614,,0.01,-384.479383188,3.50449e-18,-384.479,0.5,1.0,2,1281.65277614,0.01,1.0,500.0,0.01,1.0,1.0,-384.479383188,100,-435.083,200.0,100.0,-384.479383188
200,37.557,1517.61677104,0.101936,0.005,-377.258184049,2.57648e-06,-378.351,0.5,1.07514,1,1517.61677104,0.0179811,0.994535,500.0,0.00249495,3.57656,0.496264,-377.258184049,100,-416.954,186.023048732,181.398658759,-377.258184049
200,43.2851,1892.52659882,,0.01,-383.082525635,3.50449e-18,-383.083,0.5,1.0,2,1892.52659882,0.01,1.0,500.0,0.01,1.0,1.0,-383.082525635,100,-435.848,200.0,100.0,-383.082525635
200,39.1682,1450.63466818,0.0664055,0.005,-380.03778243,1.69535e-06,-379.099,0.5,1.06589,1,1450.63466818,0.00907537,0.989562,500.0,0.00223618,1.79613,0.442568,-380.03778243,100,-417.619,187.637386388,187.358083415,-380.03778243
200,48.6785,2393.52749052,,0.01,-398.892470125,3.50449e-18,-398.892,0.5,1.0,2,2393.52749052,0.01,1.0,500.0,0.01,1.0,1.0,-398.892470125,100,-454.341,200.0,100.0,-398.892470125
200,41.2636,971.319774681,0.0312375,0.005,-377.092951362,7.64085e-07,-386.731,0.5,1.03013,1,971.319774681,0.00734624,1.01097,500.0,0.00296319,1.48536,0.599137,-377.092951362,100,-426.525,194.149326301,194.097394397,-377.092951362
200,39.9939,1615.67113679,,0.01,-387.524103888,3.50449e-18,-387.524,0.5,1.0,2,1615.67113679,0.01,1.0,500.0,0.01,1.0,1.0,-387.524103888,100,-442.527,200.0,100.0,-387.524103888
200,43.0827,2363.76367064,0.0688812,0.005,-392.228068908,1.64997e-06,-387.494,0.5,1.06823,1,2363.76367064,0.00885826,1.0216,500.0,0.00144097,1.80992,0.29442,-392.228068908,100,-427.691,187.22544546,187.6755658,-392.228068908
200,37.3645,1410.2071769,,0.01,-384.78147387,3.50449e-18,-384.781,0.5,1.0,2,1410.2071769,0.01,1.0,500.0,0.01,1.0,1.0,-384.78147387,100,-435.403,200.0,100.0,-384.78147387
200,44.3403,2384.26519253,0.115723,0.005,-393.758863169,2.80584e-06,-386.272,0.5,1.0821,1,2384.26519253,0.0123848,1.01543,500.0,0.00170659,2.51517,0.346583,-393.758863169,100,-430.545,184.826508563,179.909165375,-393.758863169
200,47.1159,2242.33025433,,0.01,-390.305174867,3.50449e-18,-390.305,0.5,1.0,2,2242.33025433,0.01,1.0,500.0,0.01,1.0,1.0,-390.305174867,100,-443.673,200.0,100.0,-390.305174867
200,47.6716,2601.8009488,0.0482934,0.005,-390.890521858,1.20565e-06,-388.78,0.5,1.04699,1,2601.8009488,0.012008,1.0007,500.0,0.00291896,2.40328,0.584201,-390.890521858,100,-429.18,191.023393774,190.842507015,-390.890521858
200,46.1595,2152.22146016,,0.01,-386.809662879,3.50449e-18,-386.81,0.5,1.0,2,2152.22146016,0.01,1.0,500.0,0.01,1.0,1.0,-386.809662879,100,-442.669,200.0,100.0,-386.809662879
200,43.4077,1736.68262197,0.0955099,0.005,-388.24070348,2.43305e-06,-384.415,0.5,1.08301,1,1736.68262197,0.0141481,0.990646,500.0,0.00187439,2.80315,0.371371,-388.24070348,100,-425.52,184.669777001,182.342781721,-388.24070348
200,39.2027,1552.37558125,,0.01,-380.499517733,3.50449e-18,-380.5,0.5,1.0,2,1552.37558125,0.01,1.0,500.0,0.01,1.0,1.0,-380.499517733,100,-435.147,200.0,100.0,-380.499517733
200,38.8124,1709.50261556,0.0433966,0.005,-385.409130746,1.10107e-06,-381.609,0.5,1.03652,1,1709.50261556,0.00705958,0.992639,500.0,0.0025382,1.40152,0.503903,-385.409130746,100,-420.95,192.95414198,191.603517218,-385.409130746
200,39.9147,1609.27468406,,0.01,-387.181997447,3.50449e-18,-387.182,0.5,1.0,2,1609.27468406,0.01,1.0,500.0,0.01,1.0,1.0,-387.181997447,100,-434.602,200.0,100.0,-387.181997447
200,44.4594,2504.23836382,0.0808492,0.005,-389.671829036,1.9516e-06,-386.555,0.5,1.0519,1,2504.23836382,0.014395,1.01768,500.0,0.00290939,2.92991,0.592168,-389.671829036,100,-428.075,190.132459773,185.584982591,-389.671829036
200,45.0962,2054.21367981,,0.01,-394.446638143,3.50449e-18,-394.447,0.5,1.0,2,2054.21367981,0.01,1.0,500.0,0.01,1.0,1.0,-394.446638143,100,-445.616,200.0,100.0,-394.446638143
200,41.3764,1156.1240172,0.136633,0.005,-379.653693559,3.36149e-06,-382.636,0.5,1.12395,1,1156.1240172,0.0150485,1.00805,500.0,0.00182573,3.03393,0.368086,-379.653693559,100,-420.995,177.943121935,176.399888536,-379.653693559
200,43.1704,1882.50481581,,0.01,-388.403287831,3.50449e-18,-388.403,0.5,1.0,2,1882.50481581,0.01,1.0,500.0,0.01,1.0,1.0,-388.403287831,100,-441.837,200.0,100.0,-388.403287831
200,39.7695,1958.52211656,0.0528912,0.005,-389.292744894,1.26675e-06,-386.699,0.5,1.04925,1,1958.52211656,0.00881331,1.02168,500.0,0.00218226,1.80088,0.445915,-389.292744894,100,-429.595,190.611821189,190.400678102,-389.292744894
200,42.2197,1800.50841567,,0.01,-388.176154047,3.50449e-18,-388.176,0.5,1.0,2,1800.50841567,0.01,1.0,500.0,0.01,1.0,1.0,-388.176154047,100,-440.444,200.0,100.0,-388.176154047
200,41.2569,1985.37383525,0.0567685,0.005,-392.25573814,1.36959e-06,-388.003,0.5,1.05694,1,1985.37383525,0.0112573,1.01795,500.0,0.00220375,2.29187,0.448663,-392.25573814,100,-427.861,189.226232913,189.661628292,-392.25573814
200,39.6912,1591.30597952,,0.01,-385.3323392,3.50449e-18,-385.332,0.5,1.0,2,1591.30597952,0.01,1.0,500.0,0.01,1.0,1.0,-385.3323392,100,-441.094,200.0,100.0,-385.3323392
200,41.3796,2382.44391665,0.068436,0.005,-393.589057303,1.78669e-06,-386.975,0.5,1.05495,1,2382.44391665,0.00847749,0.978559,500.0,0.00158648,1.65915,0.310493,-393.589057303,100,-434.042,189.583173249,186.722129708,-393.589057303
