VarVanillaIw,VarDiscRet,eRenyi2,IterType,AvgNormIw,VarNormIw,J,EpsThisIter,Bound,AvgDiscRet,VarJ,MinVanillaIw,MinNormIw,ESSClassic,AvgRet,AvgVanillaIw,VanillaAvgRet,ESSRenyi,AvgEpLen,MaxVanillaIw,MaxNormIw,VarRet,BatchSize
,15.071506745780228,1.0,2,0.0049999994,2.179301e-19,92.19771,100,86.22545,92.19770852921843,3.872486,1.0,0.005,200.00000010221265,92.19770852921843,1.0,92.19770852921843,500.0,500.0,1.0,0.005,15.071506745780228,500
,13.338446672649878,1.0,2,0.0033333336,5.4391416e-20,92.32176,100,87.445435,92.32176528845821,3.6460917,1.0,0.0033333334,299.999969473632,92.32176528845821,1.0,92.32176528845821,500.0,500.0,1.0,0.0033333334,13.338446672649878,500
,12.321041323526247,1.0,2,0.0024999997,5.434597e-20,92.517975,100,88.294945,92.51797045947609,3.5057437,1.0,0.0025,400.0,92.51797045947609,1.0,92.51797045947609,500.0,500.0,1.0,0.0025,12.321041323526247,500
,12.701769556996606,1.0,1,0.0020000003,5.431875e-20,92.49973,100,88.697556,92.49972695097551,3.5603888,1.0,0.002,500.00000664260017,92.49972695097551,1.0,92.49972695097551,500.0,500.0,1.0,0.002,12.701769556996606,500
,11.182912540276025,1.0,2,0.009999998,3.5044917e-18,92.50542,100,84.11619,92.50542628191772,3.3273237,1.0,0.01,100.0,92.50542628191772,1.0,92.50542628191772,500.0,500.0,1.0,0.01,11.182912540276025,500
,13.007416323095137,1.0,2,0.0049999994,2.179301e-19,92.63986,100,86.676125,92.63985935147852,3.5975516,1.0,0.005,200.00000010221265,92.63985935147852,1.0,92.63985935147852,500.0,500.0,1.0,0.005,13.007416323095137,500
,12.444943537905884,1.0,2,0.0033333336,5.4391416e-20,92.62067,100,87.7513,92.62067010781898,3.5218546,1.0,0.0033333334,299.999969473632,92.62067010781898,1.0,92.62067010781898,500.0,500.0,1.0,0.0033333334,12.444943537905884,500
,11.352718261793303,1.0,2,0.0024999997,5.434597e-20,92.59743,100,88.36405,92.59743264483113,3.365165,1.0,0.0025,400.0,92.59743264483113,1.0,92.59743264483113,500.0,500.0,1.0,0.0025,11.352718261793303,500
,11.634046495581009,1.0,1,0.0020000003,5.431875e-20,92.55797,100,88.77152,92.55796573680448,3.4074593,1.0,0.002,500.00000664260017,92.55796573680448,1.0,92.55796573680448,500.0,500.0,1.0,0.002,11.634046495581009,500
,13.114740724587147,1.0,2,0.009999998,3.5044917e-18,92.16867,100,83.607155,92.16867982273354,3.6032755,1.0,0.01,100.0,92.16867982273354,1.0,92.16867982273354,500.0,500.0,1.0,0.01,13.114740724587147,500
,12.20337612818439,1.0,2,0.0049999994,2.179301e-19,92.17291,100,86.119,92.17292049102372,3.4845886,1.0,0.005,200.00000010221265,92.17292049102372,1.0,92.17292049102372,500.0,500.0,1.0,0.005,12.20337612818439,500
,10.89907283484386,1.0,2,0.0033333336,5.4391416e-20,92.368195,100,87.4252,92.36818464700224,3.2958677,1.0,0.0033333334,299.999969473632,92.36818464700224,1.0,92.36818464700224,500.0,500.0,1.0,0.0033333334,10.89907283484386,500
,10.9183416305205,1.0,2,0.0024999997,5.434597e-20,92.43988,100,88.15912,92.43988112417951,3.3001585,1.0,0.0025,400.0,92.43988112417951,1.0,92.43988112417951,500.0,500.0,1.0,0.0025,10.9183416305205,500
,11.240073356935973,1.0,1,0.0020000003,5.431875e-20,92.47116,100,88.642334,92.47115847636462,3.349268,1.0,0.002,500.00000664260017,92.47115847636462,1.0,92.47115847636462,500.0,500.0,1.0,0.002,11.240073356935973,500
,12.669026171992346,1.0,2,0.009999998,3.5044917e-18,92.32115,100,83.804565,92.32115147874939,3.541516,1.0,0.01,100.0,92.32115147874939,1.0,92.32115147874939,500.0,500.0,1.0,0.01,12.669026171992346,500
,10.628873425722958,1.0,2,0.0049999994,2.179301e-19,92.41176,100,86.389626,92.4117647263642,3.2520344,1.0,0.005,200.00000010221265,92.4117647263642,1.0,92.4117647263642,500.0,500.0,1.0,0.005,10.628873425722958,500
,11.321337512952834,1.0,2,0.0033333336,5.4391416e-20,92.449776,100,87.53272,92.449772663486,3.3591068,1.0,0.0033333334,299.999969473632,92.449772663486,1.0,92.449772663486,500.0,500.0,1.0,0.0033333334,11.321337512952834,500
,11.74412829082578,1.0,2,0.0024999997,5.434597e-20,92.47128,100,88.21299,92.47127925258553,3.4226842,1.0,0.0025,400.0,92.47127925258553,1.0,92.47127925258553,500.0,500.0,1.0,0.0025,11.74412829082578,500
,12.149293511959,1.0,1,0.0020000003,5.431875e-20,92.436005,100,88.62727,92.43600346217639,3.4820967,1.0,0.002,500.00000664260017,92.43600346217639,1.0,92.43600346217639,500.0,500.0,1.0,0.002,12.149293511959,500
,16.39944375355216,1.0,2,0.009999998,3.5044917e-18,92.24766,100,83.88694,92.2476564273809,4.0293236,1.0,0.01,100.0,92.2476564273809,1.0,92.2476564273809,500.0,500.0,1.0,0.01,16.39944375355216,500
,16.250581021526987,1.0,2,0.0049999994,2.179301e-19,92.138,100,86.18462,92.13800353673821,4.02111,1.0,0.005,200.00000010221265,92.13800353673821,1.0,92.13800353673821,500.0,500.0,1.0,0.005,16.250581021526987,500
,14.508234723093175,1.0,2,0.0033333336,5.4391416e-20,92.24727,100,87.38636,92.24726504158907,3.8026137,1.0,0.0033333334,299.999969473632,92.24726504158907,1.0,92.24726504158907,500.0,500.0,1.0,0.0033333334,14.508234723093175,500
,13.695882284176003,1.0,2,0.0024999997,5.434597e-20,92.47977,100,88.270096,92.47976610246855,3.6961658,1.0,0.0025,400.0,92.47976610246855,1.0,92.47976610246855,500.0,500.0,1.0,0.0025,13.695882284176003,500
,12.687056202959837,1.0,1,0.0020000003,5.431875e-20,92.48463,100,88.70372,92.48461476571552,3.5583258,1.0,0.002,500.00000664260017,92.48461476571552,1.0,92.48461476571552,500.0,500.0,1.0,0.002,12.687056202959837,500
,11.928030743385934,1.0,2,0.009999998,3.5044917e-18,92.79759,100,84.347336,92.79759270797247,3.4363859,1.0,0.01,100.0,92.79759270797247,1.0,92.79759270797247,500.0,500.0,1.0,0.01,11.928030743385934,500
,12.673788422747295,1.0,2,0.0049999994,2.179301e-19,92.66409,100,86.68886,92.66409749533226,3.5511153,1.0,0.005,200.00000010221265,92.66409749533226,1.0,92.66409749533226,500.0,500.0,1.0,0.005,12.673788422747295,500
,11.045848605066935,1.0,2,0.0033333336,5.4391416e-20,92.54078,100,87.66202,92.54076874590609,3.3179855,1.0,0.0033333334,299.999969473632,92.54076874590609,1.0,92.54076874590609,500.0,500.0,1.0,0.0033333334,11.045848605066935,500
,10.832514557563053,1.0,2,0.0024999997,5.434597e-20,92.505806,100,88.28068,92.50580594773263,3.2871618,1.0,0.0025,400.0,92.50580594773263,1.0,92.50580594773263,500.0,500.0,1.0,0.0025,10.832514557563053,500
,11.555109005661434,1.0,1,0.0020000003,5.431875e-20,92.348564,100,88.569496,92.34855862040294,3.3958797,1.0,0.002,500.00000664260017,92.34855862040294,1.0,92.34855862040294,500.0,500.0,1.0,0.002,11.555109005661434,500
,10.788428308404496,1.0,2,0.009999998,3.5044917e-18,92.948715,100,84.6052,92.94871242046558,3.2681098,1.0,0.01,100.0,92.94871242046558,1.0,92.94871242046558,500.0,500.0,1.0,0.01,10.788428308404496,500
,9.897592837163451,1.0,2,0.0049999994,2.179301e-19,92.82147,100,86.92172,92.82146731971012,3.1381688,1.0,0.005,200.00000010221265,92.82146731971012,1.0,92.82146731971012,500.0,500.0,1.0,0.005,9.897592837163451,500
,10.712765059094261,1.0,2,0.0033333336,5.4391416e-20,92.48721,100,87.67008,92.48720863284419,3.2675765,1.0,0.0033333334,299.999969473632,92.48720863284419,1.0,92.48720863284419,500.0,500.0,1.0,0.0033333334,10.712765059094261,500
,10.956007075129579,1.0,2,0.0024999997,5.434597e-20,92.58832,100,88.39113,92.58832125002886,3.3058457,1.0,0.0025,400.0,92.58832125002886,1.0,92.58832125002886,500.0,500.0,1.0,0.0025,10.956007075129579,500
,12.7848125583327,1.0,1,0.0020000003,5.431875e-20,92.51367,100,88.75959,92.5136707464734,3.5720086,1.0,0.002,500.00000664260017,92.5136707464734,1.0,92.5136707464734,500.0,500.0,1.0,0.002,12.7848125583327,500
,15.856948309778332,1.0,2,0.009999998,3.5044917e-18,91.89496,100,83.59491,91.89496822820182,3.9621181,1.0,0.01,100.0,91.89496822820182,1.0,91.89496822820182,500.0,500.0,1.0,0.01,15.856948309778332,500
,15.417713540799626,1.0,2,0.0049999994,2.179301e-19,92.049355,100,86.13399,92.04935164976932,3.916711,1.0,0.005,200.00000010221265,92.04935164976932,1.0,92.04935164976932,500.0,500.0,1.0,0.005,15.417713540799626,500
,14.507309910758163,1.0,2,0.0033333336,5.4391416e-20,92.43007,100,87.55302,92.43007680921372,3.8024929,1.0,0.0033333334,299.999969473632,92.43007680921372,1.0,92.43007680921372,500.0,500.0,1.0,0.0033333334,14.507309910758163,500
,13.521252161812837,1.0,2,0.0024999997,5.434597e-20,92.44414,100,88.21572,92.4441370150194,3.6725264,1.0,0.0025,400.0,92.4441370150194,1.0,92.4441370150194,500.0,500.0,1.0,0.0025,13.521252161812837,500
,13.798368041953506,1.0,1,0.0020000003,5.431875e-20,92.293495,100,88.51148,92.2934927520562,3.710899,1.0,0.002,500.00000664260017,92.2934927520562,1.0,92.2934927520562,500.0,500.0,1.0,0.002,13.798368041953506,500
,11.124743831063872,1.0,2,0.009999998,3.5044917e-18,92.08,100,83.636765,92.08000264853492,3.318659,1.0,0.01,100.0,92.08000264853492,1.0,92.08000264853492,500.0,500.0,1.0,0.01,11.124743831063872,500
,11.2963785313554,1.0,2,0.0049999994,2.179301e-19,92.12965,100,86.15938,92.12965301859775,3.3525953,1.0,0.005,200.00000010221265,92.12965301859775,1.0,92.12965301859775,500.0,500.0,1.0,0.005,11.2963785313554,500
,11.74512566026741,1.0,2,0.0033333336,5.4391416e-20,92.20402,100,87.329315,92.20402168938024,3.4213996,1.0,0.0033333334,299.999969473632,92.20402168938024,1.0,92.20402168938024,500.0,500.0,1.0,0.0033333334,11.74512566026741,500
,11.336433824668015,1.0,2,0.0024999997,5.434597e-20,92.25983,100,88.01596,92.25983063964205,3.3627505,1.0,0.0025,400.0,92.25983063964205,1.0,92.25983063964205,500.0,500.0,1.0,0.0025,11.336433824668015,500
,13.053198746106881,1.0,1,0.0020000003,5.431875e-20,92.11101,100,88.31518,92.11100000548747,3.6093066,1.0,0.002,500.00000664260017,92.11100000548747,1.0,92.11100000548747,500.0,500.0,1.0,0.002,13.053198746106881,500
,14.518472338407562,1.0,2,0.009999998,3.5044917e-18,92.69249,100,84.336075,92.69249619578432,3.7912114,1.0,0.01,100.0,92.69249619578432,1.0,92.69249619578432,500.0,500.0,1.0,0.01,14.518472338407562,500
,12.836171559391817,1.0,2,0.0049999994,2.179301e-19,92.67752,100,86.76865,92.67752755028096,3.573792,1.0,0.005,200.00000010221265,92.67752755028096,1.0,92.67752755028096,500.0,500.0,1.0,0.005,12.836171559391817,500
,11.584133836356488,1.0,2,0.0033333336,5.4391416e-20,92.79757,100,87.97299,92.7975640839895,3.3978698,1.0,0.0033333334,299.999969473632,92.7975640839895,1.0,92.7975640839895,500.0,500.0,1.0,0.0033333334,11.584133836356488,500
,11.334129388712062,1.0,2,0.0024999997,5.434597e-20,92.73442,100,88.55621,92.7344305894473,3.3624089,1.0,0.0025,400.0,92.7344305894473,1.0,92.7344305894473,500.0,500.0,1.0,0.0025,11.334129388712062,500
,10.736915728528468,1.0,1,0.0020000003,5.431875e-20,92.68455,100,88.93129,92.6845430080741,3.2734451,1.0,0.002,500.00000664260017,92.6845430080741,1.0,92.6845430080741,500.0,500.0,1.0,0.002,10.736915728528468,500
,13.080629264356125,1.0,2,0.009999998,3.5044917e-18,92.09181,100,83.82337,92.09180729758972,3.5985858,1.0,0.01,100.0,92.09180729758972,1.0,92.09180729758972,500.0,500.0,1.0,0.01,13.080629264356125,500
,13.502751258317927,1.0,2,0.0049999994,2.179301e-19,92.48836,100,86.527626,92.48836739992352,3.6654108,1.0,0.005,200.00000010221265,92.48836739992352,1.0,92.48836739992352,500.0,500.0,1.0,0.005,13.502751258317927,500
,13.87124402021741,1.0,2,0.0033333336,5.4391416e-20,92.50233,100,87.6002,92.50231976739039,3.7181995,1.0,0.0033333334,299.999969473632,92.50231976739039,1.0,92.50231976739039,500.0,500.0,1.0,0.0033333334,13.87124402021741,500
,15.343811659668933,1.0,2,0.0024999997,5.434597e-20,92.33791,100,88.092545,92.33791022949858,3.9122186,1.0,0.0025,400.0,92.33791022949858,1.0,92.33791022949858,500.0,500.0,1.0,0.0025,15.343811659668933,500
,15.013395615865798,1.0,1,0.0020000003,5.431875e-20,92.2677,100,88.47053,92.26769293184269,3.870836,1.0,0.002,500.00000664260017,92.26769293184269,1.0,92.26769293184269,500.0,500.0,1.0,0.002,15.013395615865798,500
,13.949022748925426,1.0,2,0.009999998,3.5044917e-18,92.39252,100,83.91952,92.39252189563085,3.7161179,1.0,0.01,100.0,92.39252189563085,1.0,92.39252189563085,500.0,500.0,1.0,0.01,13.949022748925426,500
,16.002953169580007,1.0,2,0.0049999994,2.179301e-19,92.36257,100,86.371254,92.3625760346555,3.9903555,1.0,0.005,200.00000010221265,92.3625760346555,1.0,92.3625760346555,500.0,500.0,1.0,0.005,16.002953169580007,500
,14.316591186323075,1.0,2,0.0033333336,5.4391416e-20,92.33985,100,87.44796,92.33983713028503,3.7774155,1.0,0.0033333334,299.999969473632,92.33983713028503,1.0,92.33983713028503,500.0,500.0,1.0,0.0033333334,14.316591186323075,500
,13.477625984851208,1.0,2,0.0024999997,5.434597e-20,92.431366,100,88.19487,92.43136567070258,3.6665967,1.0,0.0025,400.0,92.43136567070258,1.0,92.43136567070258,500.0,500.0,1.0,0.0025,13.477625984851208,500
,13.91412593250469,1.0,1,0.0020000003,5.431875e-20,92.260994,100,88.471756,92.26100157505313,3.7264326,1.0,0.002,500.00000664260017,92.26100157505313,1.0,92.26100157505313,500.0,500.0,1.0,0.002,13.91412593250469,500
,10.544813401605817,1.0,2,0.009999998,3.5044917e-18,92.53848,100,84.14125,92.5384899443958,3.231001,1.0,0.01,100.0,92.5384899443958,1.0,92.5384899443958,500.0,500.0,1.0,0.01,10.544813401605817,500
,10.836791750600954,1.0,2,0.0049999994,2.179301e-19,92.78718,100,86.83427,92.7871795325146,3.283688,1.0,0.005,200.00000010221265,92.7871795325146,1.0,92.7871795325146,500.0,500.0,1.0,0.005,10.836791750600954,500
,13.157896963746543,1.0,2,0.0033333336,5.4391416e-20,92.51572,100,87.65518,92.51570587538258,3.621331,1.0,0.0033333334,299.999969473632,92.51570587538258,1.0,92.51570587538258,500.0,500.0,1.0,0.0033333334,13.157896963746543,500
,12.559113331966227,1.0,2,0.0024999997,5.434597e-20,92.538315,100,88.32897,92.53831433492628,3.5394514,1.0,0.0025,400.0,92.53831433492628,1.0,92.53831433492628,500.0,500.0,1.0,0.0025,12.559113331966227,500
,12.812433159198738,1.0,1,0.0020000003,5.431875e-20,92.46228,100,88.69733,92.46228316938664,3.5758653,1.0,0.002,500.00000664260017,92.46228316938664,1.0,92.46228316938664,500.0,500.0,1.0,0.002,12.812433159198738,500
,11.924615648231782,1.0,2,0.009999998,3.5044917e-18,92.78562,100,84.489845,92.78563298187593,3.4358943,1.0,0.01,100.0,92.78563298187593,1.0,92.78563298187593,500.0,500.0,1.0,0.01,11.924615648231782,500
,11.593880282758157,1.0,2,0.0049999994,2.179301e-19,92.79822,100,86.93222,92.79822457818784,3.3964558,1.0,0.005,200.00000010221265,92.79822457818784,1.0,92.79822457818784,500.0,500.0,1.0,0.005,11.593880282758157,500
,11.63349926479164,1.0,2,0.0033333336,5.4391416e-20,92.73745,100,87.909164,92.73744663348542,3.4051025,1.0,0.0033333334,299.999969473632,92.73744663348542,1.0,92.73744663348542,500.0,500.0,1.0,0.0033333334,11.63349926479164,500
,11.635479868857825,1.0,2,0.0024999997,5.434597e-20,92.7301,100,88.53855,92.73010176968378,3.4068155,1.0,0.0025,400.0,92.73010176968378,1.0,92.73010176968378,500.0,500.0,1.0,0.0025,11.635479868857825,500
,12.223838161625363,1.0,1,0.0020000003,5.431875e-20,92.579216,100,88.810455,92.5792144657884,3.492763,1.0,0.002,500.00000664260017,92.5792144657884,1.0,92.5792144657884,500.0,500.0,1.0,0.002,12.223838161625363,500
,8.516576267093066,1.0,2,0.009999998,3.5044917e-18,92.74876,100,84.429214,92.74876100540287,2.9036894,1.0,0.01,100.0,92.74876100540287,1.0,92.74876100540287,500.0,500.0,1.0,0.01,8.516576267093066,500
,9.284448433793605,1.0,2,0.0049999994,2.179301e-19,92.85463,100,86.94345,92.85463164961573,3.0394123,1.0,0.005,200.00000010221265,92.85463164961573,1.0,92.85463164961573,500.0,500.0,1.0,0.005,9.284448433793605,500
,9.93829707015881,1.0,2,0.0033333336,5.4391416e-20,92.70527,100,87.80306,92.705259266668,3.1472483,1.0,0.0033333334,299.999969473632,92.705259266668,1.0,92.705259266668,500.0,500.0,1.0,0.0033333334,9.93829707015881,500
,9.678687306866554,1.0,2,0.0024999997,5.434597e-20,92.70149,100,88.456055,92.70149965374416,3.1071677,1.0,0.0025,400.0,92.70149965374416,1.0,92.70149965374416,500.0,500.0,1.0,0.0025,9.678687306866554,500
,10.022575322264398,1.0,1,0.0020000003,5.431875e-20,92.529396,100,88.64082,92.52937811932404,3.162678,1.0,0.002,500.00000664260017,92.52937811932404,1.0,92.52937811932404,500.0,500.0,1.0,0.002,10.022575322264398,500
,9.057148669147404,1.0,2,0.009999998,3.5044917e-18,92.61185,100,84.273674,92.61184345025828,2.9944243,1.0,0.01,100.0,92.61184345025828,1.0,92.61184345025828,500.0,500.0,1.0,0.01,9.057148669147404,500
,10.51695569980736,1.0,2,0.0049999994,2.179301e-19,92.39675,100,86.48871,92.39675322659328,3.234868,1.0,0.005,200.00000010221265,92.39675322659328,1.0,92.39675322659328,500.0,500.0,1.0,0.005,10.51695569980736,500
,10.742612172443392,1.0,2,0.0033333336,5.4391416e-20,92.5044,100,87.64862,92.50439213835286,3.2721252,1.0,0.0033333334,299.999969473632,92.50439213835286,1.0,92.50439213835286,500.0,500.0,1.0,0.0033333334,10.742612172443392,500
,10.693913782091736,1.0,2,0.0024999997,5.434597e-20,92.5618,100,88.35657,92.5617967791532,3.266065,1.0,0.0025,400.0,92.5617967791532,1.0,92.5617967791532,500.0,500.0,1.0,0.0025,10.693913782091736,500
,11.881766131156994,1.0,1,0.0020000003,5.431875e-20,92.37789,100,88.616615,92.37788006472609,3.4435456,1.0,0.002,500.00000664260017,92.37788006472609,1.0,92.37788006472609,500.0,500.0,1.0,0.002,11.881766131156994,500
,11.782828205386732,1.0,2,0.009999998,3.5044917e-18,92.43995,100,84.125,92.43994956931009,3.4154062,1.0,0.01,100.0,92.43994956931009,1.0,92.43994956931009,500.0,500.0,1.0,0.01,11.782828205386732,500
,11.649965291878123,1.0,2,0.0049999994,2.179301e-19,92.446434,100,86.49999,92.44643884244097,3.4046607,1.0,0.005,200.00000010221265,92.44643884244097,1.0,92.44643884244097,500.0,500.0,1.0,0.005,11.649965291878123,500
,11.964459490096624,1.0,2,0.0033333336,5.4391416e-20,92.48265,100,87.6274,92.48264348097587,3.4531984,1.0,0.0033333334,299.999969473632,92.48264348097587,1.0,92.48264348097587,500.0,500.0,1.0,0.0033333334,11.964459490096624,500
,12.570463816452383,1.0,2,0.0024999997,5.434597e-20,92.35668,100,88.15191,92.35668967951125,3.5410504,1.0,0.0025,400.0,92.35668967951125,1.0,92.35668967951125,500.0,500.0,1.0,0.0025,12.570463816452383,500
,13.201901498816529,1.0,1,0.0020000003,5.431875e-20,92.333405,100,88.54934,92.33340277228668,3.629807,1.0,0.002,500.00000664260017,92.33340277228668,1.0,92.33340277228668,500.0,500.0,1.0,0.002,13.201901498816529,500
,11.342533868947756,1.0,2,0.009999998,3.5044917e-18,92.70981,100,84.28072,92.70981529722549,3.3509858,1.0,0.01,100.0,92.70981529722549,1.0,92.70981529722549,500.0,500.0,1.0,0.01,11.342533868947756,500
,10.11917507809953,1.0,2,0.0049999994,2.179301e-19,92.58821,100,86.627945,92.5882156382009,3.1731021,1.0,0.005,200.00000010221265,92.5882156382009,1.0,92.5882156382009,500.0,500.0,1.0,0.005,10.11917507809953,500
,10.480259824409302,1.0,2,0.0033333336,5.4391416e-20,92.64572,100,87.74554,92.6457244481945,3.2319226,1.0,0.0033333334,299.999969473632,92.6457244481945,1.0,92.6457244481945,500.0,500.0,1.0,0.0033333334,10.480259824409302,500
,10.752865282510673,1.0,2,0.0024999997,5.434597e-20,92.63966,100,88.39597,92.63965898766948,3.2750547,1.0,0.0025,400.0,92.63965898766948,1.0,92.63965898766948,500.0,500.0,1.0,0.0025,10.752865282510673,500
,11.007394828497532,1.0,1,0.0020000003,5.431875e-20,92.53225,100,88.73658,92.53224177725939,3.3144202,1.0,0.002,500.00000664260017,92.53224177725939,1.0,92.53224177725939,500.0,500.0,1.0,0.002,11.007394828497532,500
