AvgEpLen,MinNormIw,IterType,EpsThisIter,AvgDiscRet,VarNormIw,MaxNormIw,AvgNormIw,ESSClassic,VarRet,VarDiscRet,AvgRet,Delta,Bound,eRenyi2,AvgVanillaIw,VanillaAvgRet,MinVanillaIw,ESSRenyi,MaxVanillaIw,J,BatchSize,VarJ,VarVanillaIw
500.0,0.005,2,100,19.0701903073,2.1793e-19,0.005,0.005,200.000000102,1515.17522284,1515.17522284,19.0701903073,0.9,15.454,1.0,1.0,19.0701903073,1.0,500.0,1.0,17.857,500,35.3804,
500.0,0.00333333,2,100,23.1422270664,5.43914e-20,0.00333333,0.00333333,299.999969474,1310.18622021,1310.18622021,23.1422270664,0.9,17.6567,1.0,1.0,23.1422270664,1.0,500.0,1.0,19.6188,500,35.6803,
500.0,0.0025,2,100,20.6925376066,5.4346e-20,0.0025,0.0025,400.0,1818.03033567,1818.03033567,20.6925376066,0.9,18.188,1.0,1.0,20.6925376066,1.0,500.0,1.0,19.8872,500,37.4832,
500.0,0.002,1,100,17.0342288161,5.43187e-20,0.002,0.002,500.000006643,1467.47525474,1467.47525474,17.0342288161,0.9,17.7968,1.0,1.0,17.0342288161,1.0,500.0,1.0,19.3166,500,37.6279,
500.0,0.01,2,100,20.7469900542,3.50449e-18,0.01,0.01,100.0,1076.30006,1076.30006,20.7469900542,0.9,17.5585,1.0,1.0,20.7469900542,1.0,500.0,1.0,20.747,500,32.6426,
500.0,0.005,2,100,24.0951859358,2.1793e-19,0.005,0.005,200.000000102,1302.32345043,1302.32345043,24.0951859358,0.9,20.1665,1.0,1.0,24.0951859358,1.0,500.0,1.0,22.4211,500,34.3543,
500.0,0.00333333,2,100,14.6267923738,5.43914e-20,0.00333333,0.00333333,299.999969474,1719.46416901,1719.46416901,14.6267923738,0.9,17.9821,1.0,1.0,14.6267923738,1.0,500.0,1.0,19.823,500,36.9829,
500.0,0.0025,2,100,23.7286756555,5.4346e-20,0.0025,0.0025,400.0,781.220675066,781.220675066,23.7286756555,0.9,19.2052,1.0,1.0,23.7286756555,1.0,500.0,1.0,20.7994,500,34.9573,
500.0,0.002,1,100,14.5215853753,5.43187e-20,0.002,0.002,500.000006643,2146.09762398,2146.09762398,14.5215853753,0.9,18.1179,1.0,1.0,14.5215853753,1.0,500.0,1.0,19.5438,500,37.5346,
500.0,0.01,2,100,15.2144129405,3.50449e-18,0.01,0.01,100.0,1507.15238496,1507.15238496,15.2144129405,0.9,12.2252,1.0,1.0,15.2144129405,1.0,500.0,1.0,15.2144,500,38.6275,
500.0,0.005,2,100,22.7779085741,2.1793e-19,0.005,0.005,200.000000102,1457.66933458,1457.66933458,22.7779085741,0.9,16.8175,1.0,1.0,22.7779085741,1.0,500.0,1.0,18.9962,500,38.4953,
500.0,0.00333333,2,100,12.0065263145,5.43914e-20,0.00333333,0.00333333,299.999969474,1617.15062163,1617.15062163,12.0065263145,0.9,14.8874,1.0,1.0,12.0065263145,1.0,500.0,1.0,16.6663,500,39.1464,
500.0,0.0025,2,100,18.6074518683,5.4346e-20,0.0025,0.0025,400.0,1567.90970111,1567.90970111,18.6074518683,0.9,15.5456,1.0,1.0,18.6074518683,1.0,500.0,1.0,17.1516,500,39.2186,
500.0,0.00199998,1,100,22.4910943134,1.55972e-17,0.00200003,0.002,499.999958114,1220.56128791,1220.56128791,22.4910943134,0.9,16.7831,1.00001,1.0,22.4910943134,0.999991,499.996185332,1.00001,18.2195,500,38.428,3.81648e-12
500.0,0.01,2,100,24.1878822883,3.50449e-18,0.01,0.01,100.0,1268.47442592,1268.47442592,24.1878822883,0.9,21.3492,1.0,1.0,24.1878822883,1.0,500.0,1.0,24.1879,500,35.4371,
500.0,0.005,2,100,24.7402159738,2.1793e-19,0.005,0.005,200.000000102,1068.53092269,1068.53092269,24.7402159738,0.9,22.4568,1.0,1.0,24.7402159738,1.0,500.0,1.0,24.464,500,34.0131,
500.0,0.00333333,2,100,17.3837960304,5.43914e-20,0.00333333,0.00333333,299.999969474,1415.38686842,1415.38686842,17.3837960304,0.9,20.3813,1.0,1.0,17.3837960304,1.0,500.0,1.0,22.104,500,35.348,
500.0,0.0025,2,100,17.8011399818,5.4346e-20,0.0025,0.0025,400.0,1474.20634251,1474.20634251,17.8011399818,0.9,19.5364,1.0,1.0,17.8011399818,1.0,500.0,1.0,21.0283,500,36.131,
500.0,0.002,1,100,19.2749333924,5.43187e-20,0.002,0.002,500.000006643,1488.58588444,1488.58588444,19.2749333924,0.9,19.3432,1.0,1.0,19.2749333924,1.0,500.0,1.0,20.6776,500,36.6004,
500.0,0.01,2,100,21.9183740826,3.50449e-18,0.01,0.01,100.0,1095.16699635,1095.16699635,21.9183740826,0.9,19.0882,1.0,1.0,21.9183740826,1.0,500.0,1.0,21.9184,500,32.9274,
500.0,0.005,2,100,16.2454789372,2.1793e-19,0.005,0.005,200.000000102,1413.35184599,1413.35184599,16.2454789372,0.9,16.9635,1.0,1.0,16.2454789372,1.0,500.0,1.0,19.0819,500,35.352,
500.0,0.00333333,2,100,21.6112731931,5.43914e-20,0.00333333,0.00333333,299.999969474,1105.67597986,1105.67597986,21.6112731931,0.9,17.6909,1.0,1.0,21.6112731931,1.0,500.0,1.0,19.925,500,34.6334,
500.0,0.0025,2,100,16.9796101289,5.4346e-20,0.0025,0.0025,400.0,1949.56647273,1949.56647273,16.9796101289,0.9,17.2539,1.0,1.0,16.9796101289,1.0,500.0,1.0,19.1887,500,37.1987,
500.0,0.002,1,100,20.9767514778,5.43187e-20,0.002,0.002,500.000006643,1321.81228801,1321.81228801,20.9767514778,0.9,17.8157,1.0,1.0,20.9767514778,1.0,500.0,1.0,19.5463,500,37.0031,
500.0,0.01,2,100,21.442356177,3.50449e-18,0.01,0.01,100.0,1407.87353642,1407.87353642,21.442356177,0.9,18.6247,1.0,1.0,21.442356177,1.0,500.0,1.0,21.4424,500,37.3336,
500.0,0.005,2,100,19.6748236957,2.1793e-19,0.005,0.005,200.000000102,1782.43590201,1782.43590201,19.6748236957,0.9,18.4746,1.0,1.0,19.6748236957,1.0,500.0,1.0,20.5586,500,39.749,
500.0,0.00333333,2,100,17.7862213041,5.43914e-20,0.00333333,0.00333333,299.999969474,1522.08877851,1522.08877851,17.7862213041,0.9,17.9329,1.0,1.0,17.7862213041,1.0,500.0,1.0,19.6345,500,39.4629,
500.0,0.0025,2,100,18.9541641875,5.4346e-20,0.0025,0.0025,400.0,1328.36417872,1328.36417872,18.9541641875,0.9,17.9288,1.0,1.0,18.9541641875,1.0,500.0,1.0,19.4644,500,38.6891,
500.0,0.002,1,100,22.3120519273,5.43187e-20,0.002,0.002,500.000006643,1129.90728065,1129.90728065,22.3120519273,0.9,18.6331,1.0,1.0,22.3120519273,1.0,500.0,1.0,20.0339,500,37.716,
500.0,0.01,2,100,21.1258726131,3.50449e-18,0.01,0.01,100.0,1315.98057535,1315.98057535,21.1258726131,0.9,17.3688,1.0,1.0,21.1258726131,1.0,500.0,1.0,21.1259,500,36.0946,
500.0,0.005,2,100,15.8003002433,2.1793e-19,0.005,0.005,200.000000102,1417.8276985,1417.8276985,15.8003002433,0.9,15.8064,1.0,1.0,15.8003002433,1.0,500.0,1.0,18.4631,500,36.8826,
500.0,0.00333333,2,100,16.6774749403,5.43914e-20,0.00333333,0.00333333,299.999969474,1612.57235849,1612.57235849,16.6774749403,0.9,15.6987,1.0,1.0,16.6774749403,1.0,500.0,1.0,17.8679,500,37.9439,
500.0,0.0025,2,100,17.7092671445,5.4346e-20,0.0025,0.0025,400.0,1683.28939588,1683.28939588,17.7092671445,0.9,15.9497,1.0,1.0,17.7092671445,1.0,500.0,1.0,17.8282,500,38.6836,
500.0,0.002,1,100,19.686375273,5.43187e-20,0.002,0.002,500.000006643,1167.06734045,1167.06734045,19.686375273,0.9,16.5196,1.0,1.0,19.686375273,1.0,500.0,1.0,18.1999,500,37.7991,
500.0,0.01,2,100,20.7693144829,3.50449e-18,0.01,0.01,100.0,1397.60814957,1397.60814957,20.7693144829,0.9,17.5402,1.0,1.0,20.7693144829,1.0,500.0,1.0,20.7693,500,37.1972,
500.0,0.005,2,100,22.4592778764,2.1793e-19,0.005,0.005,200.000000102,922.898783786,922.898783786,22.4592778764,0.9,19.331,1.0,1.0,22.4592778764,1.0,500.0,1.0,21.6143,500,33.9023,
500.0,0.00333333,2,100,19.4867522757,5.43914e-20,0.00333333,0.00333333,299.999969474,1511.9460443,1511.9460443,19.4867522757,0.9,18.9195,1.0,1.0,19.4867522757,1.0,500.0,1.0,20.9051,500,35.5836,
500.0,0.0025,2,100,20.3422849839,5.4346e-20,0.0025,0.0025,400.0,1369.62633964,1369.62633964,20.3422849839,0.9,19.0448,1.0,1.0,20.3422849839,1.0,500.0,1.0,20.7644,500,35.8983,
500.0,0.002,1,100,18.7155447613,5.43187e-20,0.002,0.002,500.000006643,1226.28241587,1226.28241587,18.7155447613,0.9,18.8166,1.0,1.0,18.7155447613,1.0,500.0,1.0,20.3546,500,35.6991,
500.0,0.01,2,100,18.9221720509,3.50449e-18,0.01,0.01,100.0,1150.93863345,1150.93863345,18.9221720509,0.9,15.9859,1.0,1.0,18.9221720509,1.0,500.0,1.0,18.9222,500,33.7554,
500.0,0.005,2,100,12.7336965454,2.1793e-19,0.005,0.005,200.000000102,1561.04616417,1561.04616417,12.7336965454,0.9,13.5621,1.0,1.0,12.7336965454,1.0,500.0,1.0,15.8279,500,36.7696,
500.0,0.00333333,2,100,17.1104925248,5.43914e-20,0.00333333,0.00333333,299.999969474,1820.3531614,1820.3531614,17.1104925248,0.9,14.3764,1.0,1.0,17.1104925248,1.0,500.0,1.0,16.2555,500,38.7611,
500.0,0.0025,2,100,18.750544035,5.4346e-20,0.0025,0.0025,400.0,1459.74739969,1459.74739969,18.750544035,0.9,15.252,1.0,1.0,18.750544035,1.0,500.0,1.0,16.8792,500,38.5911,
500.0,0.002,1,100,12.0244301688,5.43187e-20,0.002,0.002,500.000006643,1753.09281885,1753.09281885,12.0244301688,0.9,14.4528,1.0,1.0,12.0244301688,1.0,500.0,1.0,15.9083,500,39.2721,
500.0,0.01,2,100,22.961534642,3.50449e-18,0.01,0.01,100.0,1138.83061742,1138.83061742,22.961534642,0.9,20.1571,1.0,1.0,22.961534642,1.0,500.0,1.0,22.9615,500,33.5774,
500.0,0.005,2,100,22.2619671431,2.1793e-19,0.005,0.005,200.000000102,1315.36297771,1315.36297771,22.2619671431,0.9,20.5733,1.0,1.0,22.2619671431,1.0,500.0,1.0,22.6117,500,34.8561,
500.0,0.00333333,2,100,17.5037615048,5.43914e-20,0.00333333,0.00333333,299.999969474,1238.75213882,1238.75213882,17.5037615048,0.9,19.2384,1.0,1.0,17.5037615048,1.0,500.0,1.0,20.9091,500,34.9936,
500.0,0.0025,2,100,20.1839549719,5.4346e-20,0.0025,0.0025,400.0,1192.02025292,1192.02025292,20.1839549719,0.9,19.1572,1.0,1.0,20.1839549719,1.0,500.0,1.0,20.7278,500,34.8359,
500.0,0.002,1,100,18.7402507116,5.43187e-20,0.002,0.002,500.000006643,1570.01707838,1570.01707838,18.7402507116,0.9,18.9255,1.0,1.0,18.7402507116,1.0,500.0,1.0,20.3303,500,35.8096,
500.0,0.01,2,100,17.9871146869,3.50449e-18,0.01,0.01,100.0,1407.04132601,1407.04132601,17.9871146869,0.9,14.8105,1.0,1.0,17.9871146869,1.0,500.0,1.0,17.9871,500,37.3225,
500.0,0.005,2,100,20.7650515888,2.1793e-19,0.005,0.005,200.000000102,1249.55600453,1249.55600453,20.7650515888,0.9,17.1299,1.0,1.0,20.7650515888,1.0,500.0,1.0,19.3761,500,36.2897,
500.0,0.00333333,2,100,17.9125704063,5.43914e-20,0.00333333,0.00333333,299.999969474,1606.98870573,1606.98870573,17.9125704063,0.9,16.8759,1.0,1.0,17.9125704063,1.0,500.0,1.0,18.8882,500,37.5333,
500.0,0.0025,2,100,22.67568758,5.4346e-20,0.0025,0.0025,400.0,1153.41244652,1153.41244652,22.67568758,0.9,18.0924,1.0,1.0,22.67568758,1.0,500.0,1.0,19.8351,500,36.6704,
500.0,0.002,1,100,22.0157826243,5.43187e-20,0.002,0.002,500.000006643,1579.78653678,1579.78653678,22.0157826243,0.9,18.7125,1.0,1.0,22.0157826243,1.0,500.0,1.0,20.2712,500,37.2738,
500.0,0.01,2,100,18.9244748146,3.50449e-18,0.01,0.01,100.0,1258.01066833,1258.01066833,18.9244748146,0.9,15.714,1.0,1.0,18.9244748146,1.0,500.0,1.0,18.9245,500,35.2907,
500.0,0.005,2,100,16.8313846158,2.1793e-19,0.005,0.005,200.000000102,1431.23924805,1431.23924805,16.8313846158,0.9,15.6006,1.0,1.0,16.8313846158,1.0,500.0,1.0,17.8779,500,36.5003,
500.0,0.00333333,2,100,25.7813264926,5.43914e-20,0.00333333,0.00333333,299.999969474,1135.26819603,1135.26819603,25.7813264926,0.9,18.653,1.0,1.0,25.7813264926,1.0,500.0,1.0,20.5124,500,35.731,
500.0,0.0025,2,100,14.69069177,5.4346e-20,0.0025,0.0025,400.0,1604.87176247,1604.87176247,14.69069177,0.9,17.1738,1.0,1.0,14.69069177,1.0,500.0,1.0,19.057,500,36.8929,
500.0,0.00199997,1,100,20.845719363,8.07745e-17,0.00200004,0.002,500.000066928,1093.3571656,1093.3571656,20.845719363,0.9,17.7304,1.0,1.0,20.845719363,0.999984,500.0,1.00002,19.4147,500,36.1368,2.01881e-11
500.0,0.01,2,100,15.6659650963,3.50449e-18,0.01,0.01,100.0,1742.53052075,1742.53052075,15.6659650963,0.9,12.5671,1.0,1.0,15.6659650963,1.0,500.0,1.0,15.666,500,41.5344,
500.0,0.005,2,100,26.2872469658,2.1793e-19,0.005,0.005,200.000000102,1180.76582552,1180.76582552,26.2872469658,0.9,18.7853,1.0,1.0,26.2872469658,1.0,500.0,1.0,20.9766,500,38.4088,
500.0,0.00333333,2,100,21.5894868153,5.43914e-20,0.00333333,0.00333333,299.999969474,1185.53456712,1185.53456712,21.5894868153,0.9,19.2968,1.0,1.0,21.5894868153,1.0,500.0,1.0,21.1809,500,37.0783,
500.0,0.0025,2,100,21.2777780975,5.4346e-20,0.0025,0.0025,400.0,1340.39999216,1340.39999216,21.2777780975,0.9,19.5734,1.0,1.0,21.2777780975,1.0,500.0,1.0,21.2051,500,36.9168,
500.0,0.00199495,1,100,20.5237032891,1.12029e-12,0.00200435,0.002,499.9999481,1694.73243697,1694.73243697,20.5237032891,0.9,19.3536,1.00001,1.00001,20.5237032891,0.997482,499.996185332,1.00219,21.07,500,37.7571,2.80077e-07
500.0,0.01,2,100,29.4660683912,3.50449e-18,0.01,0.01,100.0,1169.9404491,1169.9404491,29.4660683912,0.9,26.0658,1.0,1.0,29.4660683912,1.0,500.0,1.0,29.4661,500,34.0329,
500.0,0.005,2,100,19.0914484959,2.1793e-19,0.005,0.005,200.000000102,1363.00923885,1363.00923885,19.0914484959,0.9,21.8744,1.0,1.0,19.0914484959,1.0,500.0,1.0,24.2788,500,35.7871,
500.0,0.00333333,2,100,17.3184878263,5.43914e-20,0.00333333,0.00333333,299.999969474,1589.83033651,1589.83033651,17.3184878263,0.9,19.9955,1.0,1.0,17.3184878263,1.0,500.0,1.0,21.9587,500,37.2723,
500.0,0.0025,2,100,21.7893584475,5.4346e-20,0.0025,0.0025,400.0,1256.52333526,1256.52333526,21.7893584475,0.9,20.2162,1.0,1.0,21.7893584475,1.0,500.0,1.0,21.9163,500,36.7819,
500.0,0.002,1,100,20.8587013026,5.43187e-20,0.002,0.002,500.000006643,1631.17950586,1631.17950586,20.8587013026,0.9,20.1842,1.0,1.0,20.8587013026,1.0,500.0,1.0,21.7048,500,37.4898,
500.0,0.01,2,100,21.3906784025,3.50449e-18,0.01,0.01,100.0,1073.77376929,1073.77376929,21.3906784025,0.9,18.4137,1.0,1.0,21.3906784025,1.0,500.0,1.0,21.3907,500,32.6042,
500.0,0.005,2,100,22.3021580577,2.1793e-19,0.005,0.005,200.000000102,1229.96432321,1229.96432321,22.3021580577,0.9,19.7414,1.0,1.0,22.3021580577,1.0,500.0,1.0,21.8464,500,33.7721,
500.0,0.00333333,2,100,20.628338427,5.43914e-20,0.00333333,0.00333333,299.999969474,1219.88792368,1219.88792368,20.628338427,0.9,19.6173,1.0,1.0,20.628338427,1.0,500.0,1.0,21.4404,500,34.1067,
500.0,0.0025,2,100,21.6271086118,5.4346e-20,0.0025,0.0025,400.0,1439.32015652,1439.32015652,21.6271086118,0.9,19.9082,1.0,1.0,21.6271086118,1.0,500.0,1.0,21.4871,500,35.0526,
500.0,0.002,1,100,22.8389342765,5.43187e-20,0.002,0.002,500.000006643,1133.81968336,1133.81968336,22.8389342765,0.9,20.3453,1.0,1.0,22.8389342765,1.0,500.0,1.0,21.7574,500,34.7525,
500.0,0.01,2,100,18.7949591823,3.50449e-18,0.01,0.01,100.0,1346.77707568,1346.77707568,18.7949591823,0.9,15.8059,1.0,1.0,18.7949591823,1.0,500.0,1.0,18.795,500,36.5145,
500.0,0.005,2,100,22.9271823266,2.1793e-19,0.005,0.005,200.000000102,1017.70743517,1017.70743517,22.9271823266,0.9,17.7982,1.0,1.0,22.9271823266,1.0,500.0,1.0,20.8611,500,34.2737,
500.0,0.00333333,2,100,16.2278700154,5.43914e-20,0.00333333,0.00333333,299.999969474,1642.03401031,1642.03401031,16.2278700154,0.9,16.8158,1.0,1.0,16.2278700154,1.0,500.0,1.0,19.3167,500,36.466,
500.0,0.0025,2,100,23.2200117273,5.4346e-20,0.0025,0.0025,400.0,1101.3151906,1101.3151906,23.2200117273,0.9,18.1267,1.0,1.0,23.2200117273,1.0,500.0,1.0,20.2925,500,35.6757,
500.0,0.00199998,1,100,25.9432778273,1.44775e-17,0.00200001,0.002,499.999969872,892.584674707,892.584674707,25.9432778273,0.9,19.4855,1.0,1.0,25.9432778273,0.99999,500.0,1.00001,21.4227,500,34.6417,3.58615e-12
500.0,0.01,2,100,21.7667699595,3.50449e-18,0.01,0.01,100.0,1547.60703995,1547.60703995,21.7667699595,0.9,18.5305,1.0,1.0,21.7667699595,1.0,500.0,1.0,21.7668,500,39.1424,
500.0,0.005,2,100,17.8549555555,2.1793e-19,0.005,0.005,200.000000102,1427.15238763,1427.15238763,17.8549555555,0.9,17.4747,1.0,1.0,17.8549555555,1.0,500.0,1.0,19.8109,500,38.4231,
500.0,0.00333333,2,100,22.0591640127,5.43914e-20,0.00333333,0.00333333,299.999969474,879.119698327,879.119698327,22.0591640127,0.9,18.6528,1.0,1.0,22.0591640127,1.0,500.0,1.0,20.5603,500,35.7135,
500.0,0.0025,2,100,25.9262429053,5.4346e-20,0.0025,0.0025,400.0,1174.07372993,1174.07372993,25.9262429053,0.9,20.2499,1.0,1.0,25.9262429053,1.0,500.0,1.0,21.9018,500,35.3917,
500.0,0.002,1,100,23.0090643992,5.43187e-20,0.002,0.002,500.000006643,1097.24726328,1097.24726328,23.0090643992,0.9,20.6457,1.0,1.0,23.0090643992,1.0,500.0,1.0,22.1232,500,34.9215,
500.0,0.01,2,100,17.5031371831,3.50449e-18,0.01,0.01,100.0,1662.41305433,1662.41305433,17.5031371831,0.9,14.4105,1.0,1.0,17.5031371831,1.0,500.0,1.0,17.5031,500,40.5683,
500.0,0.005,2,100,16.6401830578,2.1793e-19,0.005,0.005,200.000000102,1791.73107333,1791.73107333,16.6401830578,0.9,14.8848,1.0,1.0,16.6401830578,1.0,500.0,1.0,17.0717,500,41.352,
500.0,0.00333333,2,100,22.6736578618,5.43914e-20,0.00333333,0.00333333,299.999969474,1301.39977121,1301.39977121,22.6736578618,0.9,17.0792,1.0,1.0,22.6736578618,1.0,500.0,1.0,18.939,500,39.7043,
500.0,0.0025,2,100,21.5087598465,5.4346e-20,0.0025,0.0025,400.0,1181.33011677,1181.33011677,21.5087598465,0.9,17.9708,1.0,1.0,21.5087598465,1.0,500.0,1.0,19.5814,500,38.4179,
500.0,0.002,1,100,27.5889191004,5.43187e-20,0.002,0.002,500.000006643,1394.93041892,1394.93041892,27.5889191004,0.9,19.7369,1.0,1.0,27.5889191004,1.0,500.0,1.0,21.1829,500,38.3041,
500.0,0.01,2,100,23.8513388477,3.50449e-18,0.01,0.01,100.0,1567.03312999,1567.03312999,23.8513388477,0.9,19.628,1.0,1.0,23.8513388477,1.0,500.0,1.0,23.8513,500,39.3873,
500.0,0.005,2,100,20.0196934025,2.1793e-19,0.005,0.005,200.000000102,1608.93013793,1608.93013793,20.0196934025,0.9,18.9492,1.0,1.0,20.0196934025,1.0,500.0,1.0,21.9355,500,39.696,
500.0,0.00333333,2,100,23.875951876,5.43914e-20,0.00333333,0.00333333,299.999969474,1279.62908051,1279.62908051,23.875951876,0.9,20.144,1.0,1.0,23.875951876,1.0,500.0,1.0,22.5823,500,38.3879,
500.0,0.0025,2,100,14.2731189176,5.4346e-20,0.0025,0.0025,400.0,1567.56279363,1567.56279363,14.2731189176,0.9,18.3934,1.0,1.0,14.2731189176,1.0,500.0,1.0,20.505,500,38.809,
500.0,0.002,1,100,12.5007372136,5.43187e-20,0.002,0.002,500.000006643,1652.06563105,1652.06563105,12.5007372136,0.9,17.0154,1.0,1.0,12.5007372136,1.0,500.0,1.0,18.9042,500,39.2718,
500.0,0.01,2,100,15.791262471,3.50449e-18,0.01,0.01,100.0,1382.16608373,1382.16608373,15.791262471,0.9,12.7232,1.0,1.0,15.791262471,1.0,500.0,1.0,15.7913,500,36.9911,
500.0,0.005,2,100,18.6434601945,2.1793e-19,0.005,0.005,200.000000102,1689.11421437,1689.11421437,18.6434601945,0.9,15.0479,1.0,1.0,18.6434601945,1.0,500.0,1.0,17.2174,500,39.0169,
500.0,0.00333333,2,100,23.4768862559,5.43914e-20,0.00333333,0.00333333,299.999969474,1211.79706208,1211.79706208,23.4768862559,0.9,16.9023,1.0,1.0,23.4768862559,1.0,500.0,1.0,19.3039,500,37.729,
500.0,0.0025,2,100,13.6523242616,5.4346e-20,0.0025,0.0025,400.0,1510.84198654,1510.84198654,13.6523242616,0.9,15.8112,1.0,1.0,13.6523242616,1.0,500.0,1.0,17.891,500,38.0464,
500.0,0.00199994,1,100,24.3920513181,1.09247e-16,0.00200002,0.002,500.000322826,1174.87818783,1174.87818783,24.3920513181,0.9,17.331,1.00001,1.0,24.3920513181,0.999969,499.996185332,1.00001,19.1912,500,37.382,2.73048e-11
500.0,0.01,2,100,27.9434299336,3.50449e-18,0.01,0.01,100.0,1089.55790501,1089.55790501,27.9434299336,0.9,24.9784,1.0,1.0,27.9434299336,1.0,500.0,1.0,27.9434,500,32.843,
500.0,0.005,2,100,17.0621974276,2.1793e-19,0.005,0.005,200.000000102,1347.60748746,1347.60748746,17.0621974276,0.9,20.4062,1.0,1.0,17.0621974276,1.0,500.0,1.0,22.5028,500,35.1568,
500.0,0.00333333,2,100,17.0632484601,5.43914e-20,0.00333333,0.00333333,299.999969474,1425.18733261,1425.18733261,17.0632484601,0.9,18.9528,1.0,1.0,17.0632484601,1.0,500.0,1.0,20.6896,500,36.0678,
500.0,0.0025,2,100,20.5969115276,5.4346e-20,0.0025,0.0025,400.0,1541.26907573,1541.26907573,20.5969115276,0.9,19.1623,1.0,1.0,20.5969115276,1.0,500.0,1.0,20.6664,500,36.8392,
500.0,0.002,1,100,18.8439579538,5.43187e-20,0.002,0.002,500.000006643,1618.11813226,1618.11813226,18.8439579538,0.9,18.9029,1.0,1.0,18.8439579538,1.0,500.0,1.0,20.302,500,37.505,
500.0,0.01,2,100,17.1633680066,3.50449e-18,0.01,0.01,100.0,1497.1611316,1497.1611316,17.1633680066,0.9,14.0749,1.0,1.0,17.1633680066,1.0,500.0,1.0,17.1634,500,38.4992,
500.0,0.005,2,100,20.8156026628,2.1793e-19,0.005,0.005,200.000000102,1242.17222673,1242.17222673,20.8156026628,0.9,16.8056,1.0,1.0,20.8156026628,1.0,500.0,1.0,18.9895,500,36.8688,
500.0,0.00333333,2,100,23.1163100406,5.43914e-20,0.00333333,0.00333333,299.999969474,1218.65333983,1218.65333983,23.1163100406,0.9,18.5421,1.0,1.0,23.1163100406,1.0,500.0,1.0,20.3651,500,36.2235,
500.0,0.0025,2,100,17.9341143535,5.4346e-20,0.0025,0.0025,400.0,1267.19052621,1267.19052621,17.9341143535,0.9,18.1786,1.0,1.0,17.9341143535,1.0,500.0,1.0,19.7573,500,36.0395,
500.0,0.002,1,100,26.210179819,5.43187e-20,0.002,0.002,500.000006643,994.369533801,994.369533801,26.210179819,0.9,19.6359,1.0,1.0,26.210179819,1.0,500.0,1.0,21.0479,500,35.2509,
500.0,0.01,2,100,19.3844735564,3.50449e-18,0.01,0.01,100.0,1272.70818551,1272.70818551,19.3844735564,0.9,16.4175,1.0,1.0,19.3844735564,1.0,500.0,1.0,19.3845,500,35.4962,
500.0,0.005,2,100,24.1093262355,2.1793e-19,0.005,0.005,200.000000102,1097.74358296,1097.74358296,24.1093262355,0.9,19.6489,1.0,1.0,24.1093262355,1.0,500.0,1.0,21.7469,500,34.3359,
500.0,0.00333333,2,100,23.9867979344,5.43914e-20,0.00333333,0.00333333,299.999969474,973.269531337,973.269531337,23.9867979344,0.9,20.7806,1.0,1.0,23.9867979344,1.0,500.0,1.0,22.4935,500,33.2906,
500.0,0.0025,2,100,22.1171655147,5.4346e-20,0.0025,0.0025,400.0,1546.85955498,1546.85955498,22.1171655147,0.9,20.6817,1.0,1.0,22.1171655147,1.0,500.0,1.0,22.3994,500,34.8435,
500.0,0.002,1,100,15.3181933934,5.43187e-20,0.002,0.002,500.000006643,1460.56087209,1460.56087209,15.3181933934,0.9,19.4468,1.0,1.0,15.3181933934,1.0,500.0,1.0,20.9832,500,35.6156,
500.0,0.01,2,100,20.1472103445,3.50449e-18,0.01,0.01,100.0,888.310629571,888.310629571,20.1472103445,0.9,17.0186,1.0,1.0,20.1472103445,1.0,500.0,1.0,20.1472,500,29.6551,
500.0,0.005,2,100,13.4044435261,2.1793e-19,0.005,0.005,200.000000102,1770.41919398,1770.41919398,13.4044435261,0.9,14.5636,1.0,1.0,13.4044435261,1.0,500.0,1.0,16.7758,500,36.434,
500.0,0.00333333,2,100,16.1047245714,5.43914e-20,0.00333333,0.00333333,299.999969474,1417.89743469,1417.89743469,16.1047245714,0.9,14.7458,1.0,1.0,16.1047245714,1.0,500.0,1.0,16.5521,500,36.7827,
500.0,0.0025,2,100,19.1858881417,5.4346e-20,0.0025,0.0025,400.0,1548.6019141,1548.6019141,19.1858881417,0.9,15.6286,1.0,1.0,19.1858881417,1.0,500.0,1.0,17.2106,500,37.4073,
500.0,0.00199993,1,100,8.70995534899,2.3321e-16,0.00200008,0.002,499.999750745,1858.83835862,1858.83835862,8.70995534899,0.9,14.0955,1.0,1.0,8.70995534899,0.999963,500.0,1.00004,15.5105,500,38.7176,5.82532e-11
500.0,0.01,2,100,23.8453632852,3.50449e-18,0.01,0.01,100.0,931.540621069,931.540621069,23.8453632852,0.9,20.8245,1.0,1.0,23.8453632852,1.0,500.0,1.0,23.8454,500,30.3682,
500.0,0.005,2,100,19.9280370508,2.1793e-19,0.005,0.005,200.000000102,1242.36286124,1242.36286124,19.9280370508,0.9,19.7506,1.0,1.0,19.9280370508,1.0,500.0,1.0,21.8867,500,32.8621,
500.0,0.00333333,2,100,23.1635791646,5.43914e-20,0.00333333,0.00333333,299.999969474,804.089176306,804.089176306,23.1635791646,0.9,20.5682,1.0,1.0,23.1635791646,1.0,500.0,1.0,22.3123,500,31.3952,
500.0,0.0025,2,100,17.6922577882,5.4346e-20,0.0025,0.0025,400.0,1715.63654527,1715.63654527,17.6922577882,0.9,19.5713,1.0,1.0,17.6922577882,1.0,500.0,1.0,21.1573,500,34.174,
