Bound,VarJ,AvgEpLen,VarDiscRet,VarVanillaIw,AvgNormIw,J,BatchSize,ESSClassic,VarNormIw,ESSRenyi,MaxNormIw,AvgVanillaIw,MaxVanillaIw,MinVanillaIw,AvgDiscRet,VarRet,MinNormIw,VanillaAvgRet,eRenyi2,AvgRet
4579.149,0.036549237,500.0,0.0013512821203109657,4.8552124e-07,0.01,4999.9595,100,99.9999618538095,4.855062e-11,99.99998807907247,0.0100185685,1.0000203,1.0018771,0.9971158,4999.958678836374,0.0013512821203109657,0.0099709565,4999.958678836374,1.0000001,4999.958678836374
4579.1406,0.0426177,500.0,0.0018341467372811418,3.178301e-08,0.010000002,4999.951,100,99.99999237034221,3.1785137e-12,100.0,0.010002196,0.9999654,1.000185,0.99905986,4999.950604384761,0.0018341467372811418,0.009990944,4999.950604384761,1.0,4999.950604384761
4579.1523,0.03251341,500.0,0.0010691783815701603,,0.009999998,4999.963,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.962890866442,0.0010691783815701603,0.01,4999.962890866442,1.0,4999.962890866442
4579.1484,0.040663466,500.0,0.0016732123396341126,1.9376975e-08,0.01,4999.959,100,100.00000762926808,1.9375623e-12,100.0,0.010002006,1.0000167,1.0002172,0.99955857,4999.958491031811,0.0016732123396341126,0.0099954195,4999.958491031811,1.0,4999.958491031811
4579.144,0.038226526,500.0,0.0014758032444216955,,0.009999998,4999.9546,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.9542345090085,0.0014758032444216955,0.01,4999.9542345090085,1.0,4999.9542345090085
4579.152,0.04331192,500.0,0.0018945355832187527,5.498715e-08,0.01,4999.9624,100,100.0,5.4989563e-12,100.0,0.01000306,0.99994814,1.0002542,0.9990169,4999.961945064389,0.0018945355832187527,0.0099906875,4999.961945064389,1.0,4999.961945064389
4579.1484,0.03793304,500.0,0.001452213514424646,,0.009999998,4999.959,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.958986365979,0.001452213514424646,0.01,4999.958986365979,1.0,4999.958986365979
4579.1445,0.047910385,500.0,0.002319758925659699,8.744461e-08,0.01,4999.955,100,99.99997711218879,8.744039e-12,100.0,0.010004352,1.0000161,1.0004513,0.99896485,4999.954034992187,0.002319758925659699,0.009989488,4999.954034992187,1.0,4999.954034992187
4579.144,0.044196196,500.0,0.001975436065473808,7.4500196e-07,0.01,4999.9546,100,99.9999198815399,7.451857e-11,99.99995231630692,0.010021569,0.99987686,1.0020335,0.99721366,4999.954176516267,0.001975436065473808,0.009973365,4999.954176516267,1.0000005,4999.954176516267
4579.15,0.03734525,500.0,0.0014082866148771584,,0.009999998,4999.9604,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.960073095069,0.0014082866148771584,0.01,4999.960073095069,1.0,4999.960073095069
4579.1523,0.040490378,500.0,0.0016567447319013912,1.05505016e-07,0.01,4999.963,100,99.9999847410369,1.0550852e-11,100.0,0.010003946,0.9999885,1.000383,0.9985691,4999.96243564641,0.0016567447319013912,0.0099858055,4999.96243564641,1.0,4999.96243564641
4579.1567,0.033296756,500.0,0.0011180704102645394,1.1990278e-06,0.010000002,4999.9673,100,99.99987029650049,1.1991078e-10,99.99994039539075,0.010054831,0.9999698,1.0054528,0.99845946,4999.966641085608,0.0011180704102645394,0.0099848965,4999.966641085608,1.0000006,4999.966641085608
4579.1436,0.043585084,500.0,0.0019236411210966085,1.4725645e-06,0.010000002,4999.954,100,99.99983978122049,1.4726048e-10,99.99995231630692,0.01001723,0.99998945,1.0017124,0.99279284,4999.953509080963,0.0019236411210966085,0.009928033,4999.953509080963,1.0000005,4999.953509080963
4579.149,0.040678624,500.0,0.001672176929545443,3.947526e-07,0.01,4999.9595,100,99.99995803452045,3.9482466e-11,99.99997615814777,0.010029384,0.9999089,1.0028471,0.9988585,4999.959003407008,0.001672176929545443,0.009989495,4999.959003407008,1.0000002,4999.959003407008
4579.139,0.043342464,500.0,0.0018960904526721856,,0.009999998,4999.9497,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.94930074831,0.0018960904526721856,0.01,4999.94930074831,1.0,4999.94930074831
4579.1465,0.04726197,500.0,0.0022573548067661444,,0.009999998,4999.957,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.956789536098,0.0022573548067661444,0.01,4999.956789536098,1.0,4999.956789536098
4579.132,0.113355234,500.0,0.012980501559542168,,0.009999998,4999.9424,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.941997048419,0.012980501559542168,0.01,4999.941997048419,1.0,4999.941997048419
4570.461,44.929733,497.92,43723.2116496815,0.018169569,0.01,4995.4746,100,98.28501312276947,1.7625416e-06,98.03179328149913,0.011674041,1.0153192,1.1852878,0.21752279,4979.043029928009,43723.2116496815,0.002142408,4979.043029928009,1.0200772,4979.043029928009
4579.1426,0.03932944,500.0,0.0015632674673196048,,0.009999998,4999.953,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.952568756783,0.0015632674673196048,0.01,4999.952568756783,1.0,4999.952568756783
4579.1504,0.036306296,500.0,0.0013334598208935323,,0.009999998,4999.961,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.960875767394,0.0013334598208935323,0.01,4999.960875767394,1.0,4999.960875767394
4579.1504,0.03806042,500.0,0.0014613024232370678,,0.009999998,4999.961,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.960968340405,0.0014613024232370678,0.01,4999.960968340405,1.0,4999.960968340405
4579.1494,0.042100266,500.0,0.0017900305374508577,,0.009999998,4999.96,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.960036290673,0.0017900305374508577,0.01,4999.960036290673,1.0,4999.960036290673
4579.154,0.040484585,500.0,0.0016554146077872149,,0.009999998,4999.9644,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.9644003859385,0.0016554146077872149,0.01,4999.9644003859385,1.0,4999.9644003859385
4579.1475,0.053134352,500.0,0.002861438226280999,2.2660257e-07,0.010000002,4999.9585,100,99.99995422533183,2.265867e-11,99.99980926550052,0.0100061,1.0000367,1.0006468,0.99692464,4999.957689130042,0.002861438226280999,0.00996888,4999.957689130042,1.0000019,4999.957689130042
4567.5073,47.388813,495.11,240105.0831347674,0.03266131,0.01,4995.239,100,97.0074079312277,3.1160732e-06,96.78999650736667,0.01186455,1.0237949,1.2146866,0.098599695,4950.956336793607,240105.0831347674,0.0009630805,4950.956336793607,1.0331646,4950.956336793607
4579.148,0.041019328,500.0,0.0017012168161463647,4.7995727e-08,0.01,4999.9585,100,99.99998474097869,4.799849e-12,100.0,0.010007186,0.9999847,1.0007032,0.9996018,4999.957999346684,0.0017012168161463647,0.009996171,4999.957999346684,1.0,4999.957999346684
4579.1436,0.040463082,500.0,0.001652512172858505,,0.009999998,4999.954,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.954055437363,0.001652512172858505,0.01,4999.954055437363,1.0,4999.954055437363
4579.148,0.040868267,500.0,0.0016876841111572926,,0.009999998,4999.9585,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.958762476122,0.0016876841111572926,0.01,4999.958762476122,1.0,4999.958762476122
4579.155,0.034277588,500.0,0.0011860005239701945,,0.009999998,4999.9653,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.965133136678,0.0011860005239701945,0.01,4999.965133136678,1.0,4999.965133136678
4579.143,0.039978728,500.0,0.001614113709692579,,0.009999998,4999.9536,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.953718129171,0.001614113709692579,0.01,4999.953718129171,1.0,4999.953718129171
4579.1426,0.03983926,500.0,0.0016034104439260385,,0.009999998,4999.953,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.953228398317,0.0016034104439260385,0.01,4999.953228398317,1.0,4999.953228398317
4579.156,0.032703966,500.0,0.0010802832601265184,1.585243e-07,0.01,4999.967,100,99.99996948162092,1.5853183e-11,99.99979734461846,0.010007668,0.99997354,1.0007403,0.9983303,4999.965779982999,0.0010802832601265184,0.0099835675,4999.965779982999,1.000002,4999.965779982999
4579.1445,0.039298087,500.0,0.0015600580166453446,1.2656488e-06,0.009999999,4999.955,100,99.99988554346206,1.2659931e-10,99.99988079085256,0.010018507,0.9998627,1.0017132,0.99501973,4999.9545215861845,0.0015600580166453446,0.009951564,4999.9545215861845,1.0000012,4999.9545215861845
4579.146,0.059472937,500.0,0.003574665882916219,,0.009999998,4999.9565,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.95659122426,0.003574665882916219,0.01,4999.95659122426,1.0,4999.95659122426
4579.1465,0.037985582,500.0,0.0014573395744308815,1.5148721e-07,0.01,4999.957,100,99.99997711172604,1.51489e-11,99.99998807907247,0.0100080175,0.9999959,1.0007976,0.99856406,4999.956669307457,0.0014573395744308815,0.009985682,4999.956669307457,1.0000001,4999.956669307457
4579.152,0.04100448,500.0,0.0017011231422106624,1.0131297e-06,0.010000002,4999.9624,100,99.9998931887903,1.01313104e-10,99.99995231630692,0.010013355,1.0000021,1.0013376,0.99541444,4999.961250072938,0.0017011231422106624,0.009954123,4999.961250072938,1.0000005,4999.961250072938
4579.1396,0.045589965,500.0,0.0021011511453195475,,0.009999998,4999.95,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.95049630237,0.0021011511453195475,0.01,4999.95049630237,1.0,4999.95049630237
4579.1504,0.038652588,500.0,0.0015079043813668808,2.6244756e-08,0.010000002,4999.961,100,99.99996948233107,2.6245206e-12,100.0,0.010004184,0.9999968,1.0004152,0.9996595,4999.960914828887,0.0015079043813668808,0.0099966265,4999.960914828887,1.0,4999.960914828887
4579.144,0.04804293,500.0,0.0023330274146736506,2.514858e-08,0.01,4999.9546,100,99.99998474065853,2.5149574e-12,100.0,0.010001832,0.9999637,1.0001469,0.999216,4999.953747523213,0.0023330274146736506,0.009992523,4999.953747523213,1.0,4999.953747523213
4579.1504,0.034040775,500.0,0.0011704524494993629,7.184945e-07,0.01,4999.961,100,99.9999275237441,7.184348e-11,99.99997615814777,0.010011188,1.0000408,1.0011595,0.9967173,4999.960171618823,0.0011704524494993629,0.009966766,4999.960171618823,1.0000002,4999.960171618823
4579.144,0.03705495,500.0,0.0013876776649916396,,0.009999998,4999.9546,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.954893345165,0.0013876776649916396,0.01,4999.954893345165,1.0,4999.954893345165
4579.147,0.05400857,500.0,0.002954947234586125,4.879805e-07,0.01,4999.9575,100,99.99996184999667,4.880605e-11,99.99997615814777,0.010009959,0.99992025,1.0009161,0.99731475,4999.95696378116,0.002954947234586125,0.009973942,4999.95696378116,1.0000002,4999.95696378116
4579.152,0.041072085,500.0,0.0017048371966769133,,0.009999998,4999.9624,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.962275987703,0.0017048371966769133,0.01,4999.962275987703,1.0,4999.962275987703
4579.141,0.08299073,500.0,0.007039253366873197,2.4862888e-06,0.010000002,4999.952,100,99.99972532742116,2.4865512e-10,99.99972581938579,0.010017199,0.9999456,1.0016655,0.99253523,4999.951399350632,0.007039253366873197,0.009925893,4999.951399350632,1.0000027,4999.951399350632
4579.147,0.056409102,500.0,0.003214385107223281,,0.009999998,4999.9575,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.957247798975,0.003214385107223281,0.01,4999.957247798975,1.0,4999.957247798975
4579.151,0.035316374,500.0,0.0012603763607729275,,0.009999998,4999.9614,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.9617383216055,0.0012603763607729275,0.01,4999.9617383216055,1.0,4999.9617383216055
4579.1553,0.039158884,500.0,0.0015500831468873673,4.3432823e-07,0.01,4999.9663,100,99.99997711133312,4.343508e-11,99.99978542373924,0.010014084,0.9999787,1.0013871,0.9974862,4999.965840411981,0.0015500831468873673,0.009975074,4999.965840411981,1.0000021,4999.965840411981
4579.1543,0.03346362,500.0,0.001133406920648152,,0.009999998,4999.965,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.96525165139,0.001133406920648152,0.01,4999.96525165139,1.0,4999.96525165139
4579.146,0.03644587,500.0,0.0013424855814385243,,0.009999998,4999.9565,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.956563834807,0.0013424855814385243,0.01,4999.956563834807,1.0,4999.956563834807
4579.1484,0.03494269,500.0,0.0012314233279967005,,0.009999998,4999.959,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.958474259444,0.0012314233279967005,0.01,4999.958474259444,1.0,4999.958474259444
4579.1514,0.040455863,500.0,0.0016522168696853784,,0.009999998,4999.962,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.961506576875,0.0016522168696853784,0.01,4999.961506576875,1.0,4999.961506576875
4579.147,0.04123156,500.0,0.001721284124406327,1.0154059e-06,0.01,4999.9575,100,99.99988936597059,1.01554015e-10,99.99995231630692,0.0100352755,0.9999286,1.0034559,0.9968475,4999.956934196371,0.001721284124406327,0.009969187,4999.956934196371,1.0000005,4999.956934196371
4579.155,0.037395407,500.0,0.0014147925094963457,1.5573464e-06,0.01,4999.9653,100,99.99985886283287,1.5571998e-10,99.99994039539075,0.010027423,1.0000459,1.0027883,0.9958543,4999.9645881903125,0.0014147925094963457,0.009958086,4999.9645881903125,1.0000006,4999.9645881903125
4579.1523,0.03826267,500.0,0.001480912225680272,1.8526199e-06,0.009999999,4999.963,100,99.99981691116781,1.8522843e-10,99.99994039539075,0.010029653,1.0000895,1.0030551,0.99498165,4999.962311793213,0.001480912225680272,0.009948926,4999.962311793213,1.0000006,4999.962311793213
4579.147,0.035598684,500.0,0.0012795007565892227,,0.009999998,4999.9575,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.957619198059,0.0012795007565892227,0.01,4999.957619198059,1.0,4999.957619198059
4579.1465,0.038295694,500.0,0.0014805740905711683,,0.009999998,4999.957,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.956661519819,0.0014805740905711683,0.01,4999.956661519819,1.0,4999.956661519819
4579.1484,0.03564667,500.0,0.001284124833796521,,0.009999998,4999.959,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.9585760293485,0.001284124833796521,0.01,4999.9585760293485,1.0,4999.9585760293485
4573.9805,24.797945,498.45,24379.164722888534,0.01860954,0.01,4997.48,100,98.1566338168073,1.8969422e-06,98.73415695286198,0.011121743,0.99046874,1.101574,0.15675654,4984.335359371678,24379.164722888534,0.00158265,4984.335359371678,1.0128207,4984.335359371678
4579.1523,0.037967533,500.0,0.0014562654365040584,,0.009999998,4999.963,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.962558752071,0.0014562654365040584,0.01,4999.962558752071,1.0,4999.962558752071
4579.149,0.0388564,500.0,0.0015265250050268482,1.4508838e-06,0.01,4999.9595,100,99.99985885217232,1.4509705e-10,99.99994039539075,0.010041678,0.9999704,1.0041381,0.996498,4999.959160801949,0.0015265250050268482,0.0099652745,4999.959160801949,1.0000006,4999.959160801949
4579.145,0.038894035,500.0,0.0015277557614169815,3.6010505e-07,0.01,4999.9556,100,99.99996566601507,3.6014084e-11,99.99998807907247,0.010007708,0.99994993,1.0007207,0.9974241,4999.954717283115,0.0015277557614169815,0.00997474,4999.954717283115,1.0000001,4999.954717283115
4579.15,0.03715894,500.0,0.0013952644070948945,1.2392285e-07,0.010000002,4999.9604,100,99.99996185286363,1.2392664e-11,100.0,0.010019343,0.9999954,1.0019298,0.9987062,4999.959774144259,0.0013952644070948945,0.0099871075,4999.959774144259,1.0,4999.959774144259
4579.1406,0.06615447,500.0,0.004448466281914299,1.1872212e-06,0.01,4999.951,100,99.9998817474308,1.1871662e-10,99.99995231630692,0.01001459,1.0000249,1.0014839,0.99506575,4999.950866165936,0.004448466281914299,0.00995041,4999.950866165936,1.0000005,4999.950866165936
4579.151,0.037792496,500.0,0.0014436777270795155,1.2756566e-07,0.010000002,4999.9614,100,99.99998474149673,1.2756362e-11,99.99998807907247,0.010007863,1.0000186,1.0008049,0.9990033,4999.961183326606,0.0014436777270795155,0.0099898465,4999.961183326606,1.0000001,4999.961183326606
4579.148,0.03698833,500.0,0.001379989344898139,,0.009999998,4999.9585,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.958236215816,0.001379989344898139,0.01,4999.958236215816,1.0,4999.958236215816
4579.142,0.05242899,500.0,0.0027772241708105935,1.0092521e-07,0.010000002,4999.9526,100,99.99997329565146,1.0093605e-11,100.0,0.010006267,0.99994487,1.0005715,0.9987079,4999.952480645334,0.0027772241708105935,0.00998763,4999.952480645334,1.0,4999.952480645334
4579.151,0.03573147,500.0,0.001288228159628254,1.0708309e-06,0.009999999,4999.9614,100,99.99988557860374,1.0704642e-10,99.99992847447743,0.010033879,1.0001698,1.0035583,0.99758476,4999.9604889066095,0.001288228159628254,0.009974155,4999.9604889066095,1.0000007,4999.9604889066095
4579.156,0.03454968,500.0,0.0012049276917976575,1.8202295e-08,0.01,4999.9663,100,100.00000762941941,1.8203722e-12,100.0,0.0100026205,0.9999968,1.0002588,0.9995002,4999.965606576704,0.0012049276917976575,0.009995034,4999.965606576704,1.0,4999.965606576704
4579.1523,0.03236918,500.0,0.0010596346007292372,,0.009999998,4999.963,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.962819690481,0.0010596346007292372,0.01,4999.962819690481,1.0,4999.962819690481
4579.1504,0.038256507,500.0,0.0014826142652446049,1.0160362e-06,0.01,4999.961,100,99.99990081836862,1.0160319e-10,99.99992847447743,0.01002226,1.0000043,1.0022303,0.995608,4999.960326831872,0.0014826142652446049,0.009956038,4999.960326831872,1.0000007,4999.960326831872
4579.1514,0.0405633,500.0,0.0016634437156380108,,0.009999998,4999.962,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.9615449014955,0.0016634437156380108,0.01,4999.9615449014955,1.0,4999.9615449014955
4579.1504,0.0349888,500.0,0.0012354347402441868,4.6291174e-07,0.01,4999.961,100,99.99996185548282,4.6285514e-11,99.99996423722592,0.010013845,1.0000641,1.0014486,0.9970006,4999.959887775385,0.0012354347402441868,0.009969367,4999.959887775385,1.0000004,4999.959887775385
4579.152,0.03537851,500.0,0.001263666388087527,3.053883e-08,0.01,4999.9624,100,99.99996948237764,3.0538209e-12,100.0,0.010002471,0.99999833,1.0002453,0.9991446,4999.961856260639,0.001263666388087527,0.009991463,4999.961856260639,1.0,4999.961856260639
4579.152,0.037585225,500.0,0.0014265423015132493,,0.009999998,4999.9624,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.962261560606,0.0014265423015132493,0.01,4999.962261560606,1.0,4999.962261560606
4579.1484,0.039124157,500.0,0.0015465545154755536,,0.009999998,4999.959,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.9590237554185,0.0015465545154755536,0.01,4999.9590237554185,1.0,4999.9590237554185
4579.1455,0.04175747,500.0,0.001758725913626174,,0.009999998,4999.956,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.956224479463,0.001758725913626174,0.01,4999.956224479463,1.0,4999.956224479463
4579.146,0.052955773,500.0,0.0028625792864449395,1.3790641e-06,0.010000002,4999.9565,100,99.99983978458198,1.3790247e-10,99.99998807907247,0.010014519,1.0000105,1.0014623,0.9914862,4999.955627722803,0.0028625792864449395,0.009914759,4999.955627722803,1.0000001,4999.955627722803
4579.158,0.03451089,500.0,0.0012034373527333852,2.2886061e-07,0.01,4999.9688,100,99.99999618534679,2.2885525e-11,99.99998807907247,0.010019509,1.0000116,1.0019624,0.999247,4999.968318758803,0.0012034373527333852,0.0099923555,4999.968318758803,1.0000001,4999.968318758803
4579.151,0.038908206,500.0,0.0015304390451528942,,0.009999998,4999.9614,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.961322108919,0.0015304390451528942,0.01,4999.961322108919,1.0,4999.961322108919
4579.1475,0.041296642,500.0,0.0017276888431129213,5.105525e-06,0.01,4999.9585,100,99.99949261866497,5.106082e-10,99.99982118638542,0.010053741,0.9999438,1.0053176,0.9917273,4999.957782343249,0.0017276888431129213,0.009917831,4999.957782343249,1.0000018,4999.957782343249
4579.1533,0.03561449,500.0,0.0012816263929301005,1.4527483e-07,0.01,4999.964,100,99.99999237045282,1.4527746e-11,100.0,0.0100054005,0.9999799,1.00052,0.9980808,4999.963208844466,0.0012816263929301005,0.009981008,4999.963208844466,1.0,4999.963208844466
4579.1445,0.038460292,500.0,0.0014941835997709153,,0.009999998,4999.955,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.955300366675,0.0014941835997709153,0.01,4999.955300366675,1.0,4999.955300366675
4579.1543,0.0332645,500.0,0.0011163277631676602,,0.009999998,4999.965,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.964659302958,0.0011163277631676602,0.01,4999.964659302958,1.0,4999.964659302958
4579.1514,0.03517889,500.0,0.0012516820068658116,1.3009067e-06,0.01,4999.9624,100,99.999862671679,1.3009004e-10,99.99986886995345,0.010019323,1.0000046,1.0019369,0.9964092,4999.961750177903,0.0012516820068658116,0.009964045,4999.961750177903,1.0000013,4999.961750177903
4579.1562,0.03414559,500.0,0.0011785745673313368,8.563484e-07,0.010000002,4999.967,100,99.99990844994078,8.562943e-11,99.99992847447743,0.010021682,1.0000285,1.0021968,0.99709576,4999.966090084232,0.0011785745673313368,0.009970673,4999.966090084232,1.0000007,4999.966090084232
4579.152,0.032187365,500.0,0.0010465421758302515,,0.009999998,4999.9624,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.962280659822,0.0010465421758302515,0.01,4999.962280659822,1.0,4999.962280659822
4569.5654,52.094845,497.89,44990.290313076606,0.029069606,0.010000002,4994.7637,100,97.12737875702327,2.987447e-06,97.9468155113719,0.0118186725,0.98643714,1.1658378,0.2416223,4978.748225123604,44990.290313076606,0.0024494445,4978.748225123604,1.0209622,4978.748225123604
4579.151,0.04447958,500.0,0.0019958125305041207,,0.009999998,4999.9614,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.961285749301,0.0019958125305041207,0.01,4999.961285749301,1.0,4999.961285749301
4579.1523,0.04071513,500.0,0.0016756820348835702,7.2997017e-07,0.01,4999.963,100,99.999919894498,7.299104e-11,99.99996423722592,0.010032318,1.0000386,1.0032705,0.99824774,4999.962428840762,0.0016756820348835702,0.009982092,4999.962428840762,1.0000004,4999.962428840762
4579.152,0.036361385,500.0,0.0013348092080165846,8.829877e-07,0.009999999,4999.9624,100,99.99991225514547,8.8313974e-11,99.99994039539075,0.010017396,0.9999216,1.0016611,0.9974027,4999.9618864810245,0.0013348092080165846,0.009974808,4999.9618864810245,1.0000006,4999.9618864810245
4579.1514,0.035712026,500.0,0.0012878745615977991,,0.009999998,4999.962,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.961839132819,0.0012878745615977991,0.01,4999.961839132819,1.0,4999.961839132819
4579.1494,0.03473846,500.0,0.0012178813986467294,,0.009999998,4999.96,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.959635359405,0.0012178813986467294,0.01,4999.959635359405,1.0,4999.959635359405
4579.1475,0.03849896,500.0,0.0014977345925744564,3.325701e-07,0.01,4999.958,100,99.99997711141171,3.325838e-11,99.99998807907247,0.010011117,0.9999821,1.0010939,0.99832886,4999.957565175144,0.0014977345925744564,0.009983467,4999.957565175144,1.0000001,4999.957565175144
4579.1475,0.04062224,500.0,0.0016672911214917216,,0.009999998,4999.958,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.957900963986,0.0016672911214917216,0.01,4999.957900963986,1.0,4999.957900963986
4579.144,0.04609576,500.0,0.002148395012669513,7.973916e-07,0.01,4999.9546,100,99.99991607307601,7.974617e-11,99.99992847447743,0.010018015,0.99995667,1.0017581,0.9972643,4999.954099450187,0.002148395012669513,0.009973075,4999.954099450187,1.0000007,4999.954099450187
4579.147,0.038197,500.0,0.0014762662554636554,2.5467673e-07,0.01,4999.9575,100,99.99997711300945,2.5465161e-11,99.99997615814777,0.010016252,1.000052,1.0016773,0.9991067,4999.95715251649,0.0014762662554636554,0.009990548,4999.95715251649,1.0000002,4999.95715251649
4579.147,0.03576006,500.0,0.0012922810326988067,,0.009999998,4999.9575,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.957447890694,0.0012922810326988067,0.01,4999.957447890694,1.0,4999.957447890694
4579.1455,0.04279151,500.0,0.0018503153205986222,4.909581e-10,0.009999999,4999.956,100,100.00001907346723,4.9095846e-14,100.0,0.010000744,1.0000012,1.0000756,0.99996847,4999.955450647199,0.0018503153205986222,0.009999673,4999.955450647199,1.0,4999.955450647199
4579.1523,0.037012007,500.0,0.0013825798224310437,,0.009999998,4999.963,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.962854174498,0.0013825798224310437,0.01,4999.962854174498,1.0,4999.962854174498
4579.1494,0.036353283,500.0,0.001334658648918908,,0.009999998,4999.96,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.960037319013,0.001334658648918908,0.01,4999.960037319013,1.0,4999.960037319013
4579.1523,0.03531203,500.0,0.0012588582748425622,1.8282738e-07,0.010000002,4999.963,100,99.99997329620157,1.82835e-11,99.99998807907247,0.01001848,0.9999654,1.0018134,0.9992222,4999.961773915415,0.0012588582748425622,0.009992568,4999.961773915415,1.0000001,4999.961773915415
4579.1484,0.037011556,500.0,0.0013823023554521976,,0.009999998,4999.959,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.958721636985,0.0013823023554521976,0.01,4999.958721636985,1.0,4999.958721636985
4579.157,0.034756564,500.0,0.0012220645030181516,4.449163e-07,0.01,4999.968,100,99.99995422997598,4.447887e-11,100.0,0.010028626,1.0001383,1.0030012,0.99911666,4999.967222043766,0.0012220645030181516,0.009989786,4999.967222043766,1.0,4999.967222043766
4579.1504,0.041049868,500.0,0.001701393928389618,2.4214788e-08,0.01,4999.961,100,100.0,2.4214482e-12,100.0,0.010003278,1.0000023,1.0003301,0.99926144,4999.960733014283,0.001701393928389618,0.009992591,4999.960733014283,1.0,4999.960733014283
4579.1475,0.03571358,500.0,0.0012884174434361292,8.3248096e-08,0.01,4999.958,100,100.00000762923315,8.324731e-12,99.99998807907247,0.010004235,1.0000212,1.0004448,0.9991839,4999.957038643664,0.0012884174434361292,0.009991627,4999.957038643664,1.0000001,4999.957038643664
4579.1426,0.048120953,500.0,0.002339476189401793,,0.009999998,4999.953,100,100.0,3.5044917e-18,100.0,0.01,1.0,1.0,1.0,4999.9527452520015,0.002339476189401793,0.01,4999.9527452520015,1.0,4999.9527452520015
