VarRet,BatchSize,J,AvgVanillaIw,MaxNormIw,EpsThisIter,IterType,MinNormIw,AvgDiscRet,AvgNormIw,VarVanillaIw,VanillaAvgRet,MinVanillaIw,MaxVanillaIw,AvgRet,Delta,Bound,VarJ,ESSClassic,eRenyi2,AvgEpLen,ESSRenyi,VarDiscRet,VarNormIw
2210.11075036,100,-417.497,0.990847,0.01975,100,1,0.000731742,-425.067739375,0.01,0.135843,-425.067739375,0.0725044,1.95692,-425.067739375,0.6,-467.831,42.5258,87.9522442932,1.1487,500.0,87.0546787876,2210.11075036,1.38364e-05
1623.60087217,100,-420.36,1.0,0.01,100,1,0.01,-420.359970343,0.01,,-420.359970343,1.0,1.0,-420.359970343,0.6,-465.626,40.092,100.0,1.0,500.0,100.0,1623.60087217,3.50449e-18
2121.19919765,100,-424.498,1.0,0.01,100,1,0.01,-424.498277202,0.01,,-424.498277202,1.0,1.0,-424.498277202,0.6,-471.337,45.8256,100.0,1.0,500.0,100.0,2121.19919765,3.50449e-18
1718.72843085,100,-422.246,1.0,0.01,100,1,0.01,-422.245708067,0.01,,-422.245708067,1.0,1.0,-422.245708067,0.6,-469.103,41.2497,100.0,1.0,500.0,100.0,1718.72843085,3.50449e-18
1863.01619979,100,-417.701,1.0,0.01,100,1,0.01,-417.701387671,0.01,,-417.701387671,1.0,1.0,-417.701387671,0.6,-462.127,42.9463,100.0,1.0,500.0,100.0,1863.01619979,3.50449e-18
1355.06380953,100,-416.072,1.0,0.01,100,1,0.01,-416.072191988,0.01,,-416.072191988,1.0,1.0,-416.072191988,0.6,-458.018,36.6267,100.0,1.0,500.0,100.0,1355.06380953,3.50449e-18
1937.40591802,100,-422.149,1.0,0.01,100,1,0.01,-422.14899966,0.01,,-422.14899966,1.0,1.0,-422.14899966,0.6,-470.078,43.7953,100.0,1.0,500.0,100.0,1937.40591802,3.50449e-18
1536.21694012,100,-420.109,1.0,0.01,100,1,0.01,-420.108808687,0.01,,-420.108808687,1.0,1.0,-420.108808687,0.6,-464.286,38.9981,100.0,1.0,500.0,100.0,1536.21694012,3.50449e-18
1979.84603103,100,-420.406,1.0,0.01,100,1,0.01,-420.406040355,0.01,,-420.406040355,1.0,1.0,-420.406040355,0.6,-468.242,44.2724,100.0,1.0,500.0,100.0,1979.84603103,3.50449e-18
1622.76590669,100,-420.039,1.0,0.01,100,1,0.01,-420.039481195,0.01,,-420.039481195,1.0,1.0,-420.039481195,0.6,-463.299,40.0816,100.0,1.0,500.0,100.0,1622.76590669,3.50449e-18
1949.27211526,100,-419.322,1.0,0.01,100,1,0.01,-419.322500195,0.01,,-419.322500195,1.0,1.0,-419.322500195,0.6,-468.316,43.9292,100.0,1.0,500.0,100.0,1949.27211526,3.50449e-18
1316.34149076,100,-417.758,1.0,0.01,100,1,0.01,-417.758079756,0.01,,-417.758079756,1.0,1.0,-417.758079756,0.6,-459.984,36.0996,100.0,1.0,500.0,100.0,1316.34149076,3.50449e-18
2722.84182527,100,-435.011,1.0,0.01,100,1,0.01,-435.01055383,0.01,,-435.01055383,1.0,1.0,-435.01055383,0.6,-494.639,51.9193,100.0,1.0,500.0,100.0,2722.84182527,3.50449e-18
1739.72273521,100,-417.816,1.0,0.01,100,1,0.01,-417.816263796,0.01,,-417.816263796,1.0,1.0,-417.816263796,0.6,-464.574,41.5009,100.0,1.0,500.0,100.0,1739.72273521,3.50449e-18
2000.20266354,100,-419.991,1.0,0.01,100,1,0.01,-419.991012899,0.01,,-419.991012899,1.0,1.0,-419.991012899,0.6,-466.259,44.4994,100.0,1.0,500.0,100.0,2000.20266354,3.50449e-18
1590.89633163,100,-420.058,1.0,0.01,100,1,0.01,-420.058418498,0.01,,-420.058418498,1.0,1.0,-420.058418498,0.6,-467.427,39.6861,100.0,1.0,500.0,100.0,1590.89633163,3.50449e-18
2098.26712409,100,-418.985,1.0,0.01,100,1,0.01,-418.984800397,0.01,,-418.984800397,1.0,1.0,-418.984800397,0.6,-467.245,45.5772,100.0,1.0,500.0,100.0,2098.26712409,3.50449e-18
1884.34904892,100,-421.513,1.0,0.01,100,1,0.01,-421.512659201,0.01,,-421.512659201,1.0,1.0,-421.512659201,0.6,-467.601,43.1915,100.0,1.0,500.0,100.0,1884.34904892,3.50449e-18
1732.77814691,100,-417.049,1.0,0.01,100,1,0.01,-417.049007398,0.01,,-417.049007398,1.0,1.0,-417.049007398,0.6,-460.978,41.418,100.0,1.0,500.0,100.0,1732.77814691,3.50449e-18
1998.75907456,100,-422.803,1.0,0.01,100,1,0.01,-422.803253882,0.01,,-422.803253882,1.0,1.0,-422.803253882,0.6,-470.713,44.4834,100.0,1.0,500.0,100.0,1998.75907456,3.50449e-18
1502.75366914,100,-416.311,1.0,0.01,100,1,0.01,-416.311461229,0.01,,-416.311461229,1.0,1.0,-416.311461229,0.6,-459.614,38.5711,100.0,1.0,500.0,100.0,1502.75366914,3.50449e-18
1911.56084253,100,-429.56,1.0,0.01,100,1,0.01,-429.560292501,0.01,,-429.560292501,1.0,1.0,-429.560292501,0.6,-475.303,43.5022,100.0,1.0,500.0,100.0,1911.56084253,3.50449e-18
1819.11706752,100,-418.705,1.0,0.01,100,1,0.01,-418.705453591,0.01,,-418.705453591,1.0,1.0,-418.705453591,0.6,-468.365,42.4373,100.0,1.0,500.0,100.0,1819.11706752,3.50449e-18
1966.90835494,100,-422.821,1.0,0.01,100,1,0.01,-422.82115007,0.01,,-422.82115007,1.0,1.0,-422.82115007,0.6,-470.272,44.1275,100.0,1.0,500.0,100.0,1966.90835494,3.50449e-18
1938.59557219,100,-421.13,1.0,0.01,100,1,0.01,-421.129808753,0.01,,-421.129808753,1.0,1.0,-421.129808753,0.6,-466.196,43.8088,100.0,1.0,500.0,100.0,1938.59557219,3.50449e-18
1314.65657729,100,-415.043,1.0,0.01,100,1,0.01,-415.043447357,0.01,,-415.043447357,1.0,1.0,-415.043447357,0.6,-457.971,36.0764,100.0,1.0,500.0,100.0,1314.65657729,3.50449e-18
1740.0827208,100,-426.055,1.0,0.01,100,1,0.01,-426.055104463,0.01,,-426.055104463,1.0,1.0,-426.055104463,0.6,-470.017,41.5052,100.0,1.0,500.0,100.0,1740.0827208,3.50449e-18
1700.78339411,100,-415.647,1.0,0.01,100,1,0.01,-415.647049199,0.01,,-415.647049199,1.0,1.0,-415.647049199,0.6,-463.758,41.0338,100.0,1.0,500.0,100.0,1700.78339411,3.50449e-18
1908.73131777,100,-427.006,1.0,0.01,100,1,0.01,-427.005831475,0.01,,-427.005831475,1.0,1.0,-427.005831475,0.6,-473.519,43.47,100.0,1.0,500.0,100.0,1908.73131777,3.50449e-18
1350.40243461,100,-426.174,1.0,0.01,100,1,0.01,-426.174244187,0.01,,-426.174244187,1.0,1.0,-426.174244187,0.6,-470.412,36.5636,100.0,1.0,500.0,100.0,1350.40243461,3.50449e-18
1561.52368445,100,-415.985,1.0,0.01,100,1,0.01,-415.985227232,0.01,,-415.985227232,1.0,1.0,-415.985227232,0.6,-460.436,39.318,100.0,1.0,500.0,100.0,1561.52368445,3.50449e-18
1208.32841203,100,-417.058,1.0,0.01,100,1,0.01,-417.057728232,0.01,,-417.057728232,1.0,1.0,-417.057728232,0.6,-459.655,34.5868,100.0,1.0,500.0,100.0,1208.32841203,3.50449e-18
1445.96918984,100,-421.048,1.0,0.01,100,1,0.01,-421.047524533,0.01,,-421.047524533,1.0,1.0,-421.047524533,0.6,-466.409,37.8353,100.0,1.0,500.0,100.0,1445.96918984,3.50449e-18
1633.82274865,100,-420.757,1.0,0.01,100,1,0.01,-420.757299849,0.01,,-420.757299849,1.0,1.0,-420.757299849,0.6,-466.909,40.218,100.0,1.0,500.0,100.0,1633.82274865,3.50449e-18
1663.22833893,100,-423.635,1.0,0.01,100,1,0.01,-423.634523794,0.01,,-423.634523794,1.0,1.0,-423.634523794,0.6,-473.131,40.5783,100.0,1.0,500.0,100.0,1663.22833893,3.50449e-18
2382.27708806,100,-426.667,1.0,0.01,100,1,0.01,-426.666699022,0.01,,-426.666699022,1.0,1.0,-426.666699022,0.6,-474.101,48.5639,100.0,1.0,500.0,100.0,2382.27708806,3.50449e-18
2313.50923431,100,-420.148,1.0,0.01,100,1,0.01,-420.147551652,0.01,,-420.147551652,1.0,1.0,-420.147551652,0.6,-467.163,47.8579,100.0,1.0,500.0,100.0,2313.50923431,3.50449e-18
2105.72760525,100,-421.263,1.0,0.01,100,1,0.01,-421.262775969,0.01,,-421.262775969,1.0,1.0,-421.262775969,0.6,-467.723,45.6582,100.0,1.0,500.0,100.0,2105.72760525,3.50449e-18
2114.93301987,100,-419.691,1.0,0.01,100,1,0.01,-419.691100813,0.01,,-419.691100813,1.0,1.0,-419.691100813,0.6,-471.026,45.7579,100.0,1.0,500.0,100.0,2114.93301987,3.50449e-18
2181.64544917,100,-422.865,1.0,0.01,100,1,0.01,-422.86483257,0.01,,-422.86483257,1.0,1.0,-422.86483257,0.6,-472.181,46.474,100.0,1.0,500.0,100.0,2181.64544917,3.50449e-18
1994.93515861,100,-421.743,1.0,0.01,100,1,0.01,-421.74278114,0.01,,-421.74278114,1.0,1.0,-421.74278114,0.6,-471.297,44.4408,100.0,1.0,500.0,100.0,1994.93515861,3.50449e-18
2218.72738152,100,-426.284,1.0,0.01,100,1,0.01,-426.284278448,0.01,,-426.284278448,1.0,1.0,-426.284278448,0.6,-474.121,46.8673,100.0,1.0,500.0,100.0,2218.72738152,3.50449e-18
1929.85327338,100,-419.82,1.0,0.01,100,1,0.01,-419.820018177,0.01,,-419.820018177,1.0,1.0,-419.820018177,0.6,-466.354,43.7099,100.0,1.0,500.0,100.0,1929.85327338,3.50449e-18
1769.68064384,100,-427.454,1.0,0.01,100,1,0.01,-427.453620614,0.01,,-427.453620614,1.0,1.0,-427.453620614,0.6,-474.802,41.8567,100.0,1.0,500.0,100.0,1769.68064384,3.50449e-18
1668.40354926,100,-412.94,1.0,0.01,100,1,0.01,-412.940053038,0.01,,-412.940053038,1.0,1.0,-412.940053038,0.6,-458.365,40.6414,100.0,1.0,500.0,100.0,1668.40354926,3.50449e-18
1869.93768567,100,-423.965,1.0,0.01,100,1,0.01,-423.965242268,0.01,,-423.965242268,1.0,1.0,-423.965242268,0.6,-469.232,43.026,100.0,1.0,500.0,100.0,1869.93768567,3.50449e-18
1182.9277108,100,-416.387,1.0,0.01,100,1,0.01,-416.38673756,0.01,,-416.38673756,1.0,1.0,-416.38673756,0.6,-459.383,34.2213,100.0,1.0,500.0,100.0,1182.9277108,3.50449e-18
2035.88607454,100,-422.603,1.0,0.01,100,1,0.01,-422.602883696,0.01,,-422.602883696,1.0,1.0,-422.602883696,0.6,-473.952,44.8946,100.0,1.0,500.0,100.0,2035.88607454,3.50449e-18
1497.30811634,100,-420.342,1.0,0.01,100,1,0.01,-420.342019847,0.01,,-420.342019847,1.0,1.0,-420.342019847,0.6,-466.003,38.5011,100.0,1.0,500.0,100.0,1497.30811634,3.50449e-18
1684.65441627,100,-417.781,1.0,0.01,100,1,0.01,-417.780792973,0.01,,-417.780792973,1.0,1.0,-417.780792973,0.6,-463.9,40.8388,100.0,1.0,500.0,100.0,1684.65441627,3.50449e-18
2062.04689483,100,-428.419,1.0,0.01,100,1,0.01,-428.419019937,0.01,,-428.419019937,1.0,1.0,-428.419019937,0.6,-475.891,45.1821,100.0,1.0,500.0,100.0,2062.04689483,3.50449e-18
1837.09196819,100,-428.043,1.0,0.01,100,1,0.01,-428.042756711,0.01,,-428.042756711,1.0,1.0,-428.042756711,0.6,-472.725,42.6465,100.0,1.0,500.0,100.0,1837.09196819,3.50449e-18
1482.73698341,100,-420.915,1.0,0.01,100,1,0.01,-420.915081507,0.01,,-420.915081507,1.0,1.0,-420.915081507,0.6,-465.434,38.3133,100.0,1.0,500.0,100.0,1482.73698341,3.50449e-18
1694.42093235,100,-417.263,1.0,0.01,100,1,0.01,-417.263491252,0.01,,-417.263491252,1.0,1.0,-417.263491252,0.6,-462.592,40.957,100.0,1.0,500.0,100.0,1694.42093235,3.50449e-18
1173.67325101,100,-414.257,1.0,0.01,100,1,0.01,-414.256874612,0.01,,-414.256874612,1.0,1.0,-414.256874612,0.6,-456.348,34.0872,100.0,1.0,500.0,100.0,1173.67325101,3.50449e-18
1761.70414682,100,-420.174,1.0,0.01,100,1,0.01,-420.174231202,0.01,,-420.174231202,1.0,1.0,-420.174231202,0.6,-464.629,41.7623,100.0,1.0,500.0,100.0,1761.70414682,3.50449e-18
1354.08820035,100,-419.325,1.0,0.01,100,1,0.01,-419.325198833,0.01,,-419.325198833,1.0,1.0,-419.325198833,0.6,-461.216,36.6135,100.0,1.0,500.0,100.0,1354.08820035,3.50449e-18
1513.310359,100,-420.951,1.0,0.01,100,1,0.01,-420.951367394,0.01,,-420.951367394,1.0,1.0,-420.951367394,0.6,-466.061,38.7063,100.0,1.0,500.0,100.0,1513.310359,3.50449e-18
2162.85220845,100,-430.75,1.0,0.01,100,1,0.01,-430.750204114,0.01,,-430.750204114,1.0,1.0,-430.750204114,0.6,-477.332,46.2734,100.0,1.0,500.0,100.0,2162.85220845,3.50449e-18
1916.52657852,100,-427.639,1.0,0.01,100,1,0.01,-427.639264633,0.01,,-427.639264633,1.0,1.0,-427.639264633,0.6,-472.02,43.5587,100.0,1.0,500.0,100.0,1916.52657852,3.50449e-18
2217.18746752,100,-420.783,1.0,0.01,100,1,0.01,-420.783090344,0.01,,-420.783090344,1.0,1.0,-420.783090344,0.6,-473.158,46.851,100.0,1.0,500.0,100.0,2217.18746752,3.50449e-18
2095.77854042,100,-427.422,1.0,0.01,100,1,0.01,-427.421754492,0.01,,-427.421754492,1.0,1.0,-427.421754492,0.6,-476.55,45.5502,100.0,1.0,500.0,100.0,2095.77854042,3.50449e-18
1637.95787087,100,-416.719,1.0,0.01,100,1,0.01,-416.719426878,0.01,,-416.719426878,1.0,1.0,-416.719426878,0.6,-459.287,40.2688,100.0,1.0,500.0,100.0,1637.95787087,3.50449e-18
2030.98420719,100,-421.747,1.0,0.01,100,1,0.01,-421.747223208,0.01,,-421.747223208,1.0,1.0,-421.747223208,0.6,-469.359,44.8405,100.0,1.0,500.0,100.0,2030.98420719,3.50449e-18
1390.76155129,100,-418.154,0.995216,0.0170561,100,1,0.00356294,-420.159969987,0.01,0.0530324,-420.159969987,0.354589,1.69745,-420.159969987,0.6,-460.0,37.3929,94.9660215605,1.04678,500.0,95.5307751815,1390.76155129,5.35435e-06
1241.55777055,100,-415.645,1.0,0.01,100,1,0.01,-415.645341208,0.01,,-415.645341208,1.0,1.0,-415.645341208,0.6,-457.577,35.0591,100.0,1.0,500.0,100.0,1241.55777055,3.50449e-18
1945.03886167,100,-420.535,1.0,0.01,100,1,0.01,-420.534737263,0.01,,-420.534737263,1.0,1.0,-420.534737263,0.6,-464.424,43.8815,100.0,1.0,500.0,100.0,1945.03886167,3.50449e-18
1556.75792154,100,-424.773,1.0,0.01,100,1,0.01,-424.772615142,0.01,,-424.772615142,1.0,1.0,-424.772615142,0.6,-471.503,39.258,100.0,1.0,500.0,100.0,1556.75792154,3.50449e-18
1462.96971619,100,-422.972,1.0,0.01,100,1,0.01,-422.971888559,0.01,,-422.971888559,1.0,1.0,-422.971888559,0.6,-466.455,38.0571,100.0,1.0,500.0,100.0,1462.96971619,3.50449e-18
1657.00435528,100,-419.079,1.0,0.01,100,1,0.01,-419.079147863,0.01,,-419.079147863,1.0,1.0,-419.079147863,0.6,-467.142,40.5023,100.0,1.0,500.0,100.0,1657.00435528,3.50449e-18
1522.8527122,100,-419.733,1.0,0.01,100,1,0.01,-419.732833926,0.01,,-419.732833926,1.0,1.0,-419.732833926,0.6,-463.796,38.8281,100.0,1.0,500.0,100.0,1522.8527122,3.50449e-18
1862.07052758,100,-418.787,1.0,0.01,100,1,0.01,-418.78675552,0.01,,-418.78675552,1.0,1.0,-418.78675552,0.6,-463.921,42.9354,100.0,1.0,500.0,100.0,1862.07052758,3.50449e-18
2142.53086786,100,-421.032,1.0,0.01,100,1,0.01,-421.031616591,0.01,,-421.031616591,1.0,1.0,-421.031616591,0.6,-470.685,46.0555,100.0,1.0,500.0,100.0,2142.53086786,3.50449e-18
1496.88137833,100,-418.769,1.0,0.01,100,1,0.01,-418.769353469,0.01,,-418.769353469,1.0,1.0,-418.769353469,0.6,-461.091,38.4956,100.0,1.0,500.0,100.0,1496.88137833,3.50449e-18
1856.10100967,100,-422.176,1.0,0.01,100,1,0.01,-422.176058481,0.01,,-422.176058481,1.0,1.0,-422.176058481,0.6,-467.755,42.8665,100.0,1.0,500.0,100.0,1856.10100967,3.50449e-18
1808.75910888,100,-421.096,1.0,0.01,100,1,0.01,-421.096457553,0.01,,-421.096457553,1.0,1.0,-421.096457553,0.6,-465.675,42.3163,100.0,1.0,500.0,100.0,1808.75910888,3.50449e-18
2106.49261758,100,-421.007,1.0,0.01,100,1,0.01,-421.007229158,0.01,,-421.007229158,1.0,1.0,-421.007229158,0.6,-466.372,45.6665,100.0,1.0,500.0,100.0,2106.49261758,3.50449e-18
2078.50727095,100,-424.821,1.0,0.01,100,1,0.01,-424.821436412,0.01,,-424.821436412,1.0,1.0,-424.821436412,0.6,-471.634,45.3621,100.0,1.0,500.0,100.0,2078.50727095,3.50449e-18
1832.10536079,100,-422.203,1.0,0.01,100,1,0.01,-422.202760029,0.01,,-422.202760029,1.0,1.0,-422.202760029,0.6,-468.11,42.5885,100.0,1.0,500.0,100.0,1832.10536079,3.50449e-18
1426.46834293,100,-415.15,1.0,0.01,100,1,0.01,-415.149776804,0.01,,-415.149776804,1.0,1.0,-415.149776804,0.6,-458.48,37.5793,100.0,1.0,500.0,100.0,1426.46834293,3.50449e-18
1789.99912965,100,-415.811,1.0,0.01,100,1,0.01,-415.811000452,0.01,,-415.811000452,1.0,1.0,-415.811000452,0.6,-461.096,42.0963,100.0,1.0,500.0,100.0,1789.99912965,3.50449e-18
1165.56363013,100,-421.78,1.0,0.01,100,1,0.01,-421.779927823,0.01,,-421.779927823,1.0,1.0,-421.779927823,0.6,-467.257,33.9692,100.0,1.0,500.0,100.0,1165.56363013,3.50449e-18
2277.89806441,100,-424.019,1.0,0.01,100,1,0.01,-424.018832295,0.01,,-424.018832295,1.0,1.0,-424.018832295,0.6,-470.199,47.4881,100.0,1.0,500.0,100.0,2277.89806441,3.50449e-18
1914.46941412,100,-423.74,1.0,0.01,100,1,0.01,-423.740200723,0.01,,-423.740200723,1.0,1.0,-423.740200723,0.6,-469.666,43.5353,100.0,1.0,500.0,100.0,1914.46941412,3.50449e-18
2284.5038512,100,-422.179,1.0,0.01,100,1,0.01,-422.17936955,0.01,,-422.17936955,1.0,1.0,-422.17936955,0.6,-477.172,47.5569,100.0,1.0,500.0,100.0,2284.5038512,3.50449e-18
1618.55173603,100,-414.116,1.0,0.01,100,1,0.01,-414.116385489,0.01,,-414.116385489,1.0,1.0,-414.116385489,0.6,-459.863,40.0296,100.0,1.0,500.0,100.0,1618.55173603,3.50449e-18
1662.65827732,100,-422.974,1.0,0.01,100,1,0.01,-422.97404706,0.01,,-422.97404706,1.0,1.0,-422.97404706,0.6,-465.507,40.5713,100.0,1.0,500.0,100.0,1662.65827732,3.50449e-18
1763.46852612,100,-420.581,1.0,0.01,100,1,0.01,-420.580683641,0.01,,-420.580683641,1.0,1.0,-420.580683641,0.6,-464.79,41.7832,100.0,1.0,500.0,100.0,1763.46852612,3.50449e-18
1802.53491467,100,-420.961,1.0,0.01,100,1,0.01,-420.961137034,0.01,,-420.961137034,1.0,1.0,-420.961137034,0.6,-464.379,42.2435,100.0,1.0,500.0,100.0,1802.53491467,3.50449e-18
1403.26749134,100,-419.381,1.0,0.01,100,1,0.01,-419.380642894,0.01,,-419.380642894,1.0,1.0,-419.380642894,0.6,-462.834,37.2724,100.0,1.0,500.0,100.0,1403.26749134,3.50449e-18
1706.11970858,100,-420.511,1.0,0.01,100,1,0.01,-420.511176529,0.01,,-420.511176529,1.0,1.0,-420.511176529,0.6,-466.607,41.0982,100.0,1.0,500.0,100.0,1706.11970858,3.50449e-18
1265.31356476,100,-417.589,1.0,0.01,100,1,0.01,-417.589150433,0.01,,-417.589150433,1.0,1.0,-417.589150433,0.6,-459.028,35.3929,100.0,1.0,500.0,100.0,1265.31356476,3.50449e-18
1290.24282003,100,-418.986,1.0,0.01,100,1,0.01,-418.986069617,0.01,,-418.986069617,1.0,1.0,-418.986069617,0.6,-460.671,35.7399,100.0,1.0,500.0,100.0,1290.24282003,3.50449e-18
1871.46244398,100,-418.153,1.0,0.01,100,1,0.01,-418.152708856,0.01,,-418.152708856,1.0,1.0,-418.152708856,0.6,-467.3,43.0436,100.0,1.0,500.0,100.0,1871.46244398,3.50449e-18
1623.67405019,100,-421.698,1.0,0.01,100,1,0.01,-421.697619192,0.01,,-421.697619192,1.0,1.0,-421.697619192,0.6,-464.445,40.0929,100.0,1.0,500.0,100.0,1623.67405019,3.50449e-18
2251.62282737,100,-423.677,1.0,0.01,100,1,0.01,-423.676856966,0.01,,-423.676856966,1.0,1.0,-423.676856966,0.6,-471.847,47.2134,100.0,1.0,500.0,100.0,2251.62282737,3.50449e-18
1679.61043905,100,-420.611,1.0,0.01,100,1,0.01,-420.611152112,0.01,,-420.611152112,1.0,1.0,-420.611152112,0.6,-465.167,40.7776,100.0,1.0,500.0,100.0,1679.61043905,3.50449e-18
1908.9954212,100,-422.187,1.0,0.01,100,1,0.01,-422.186863386,0.01,,-422.186863386,1.0,1.0,-422.186863386,0.6,-468.488,43.473,100.0,1.0,500.0,100.0,1908.9954212,3.50449e-18
1412.61448151,100,-422.549,1.0,0.01,100,1,0.01,-422.549507003,0.01,,-422.549507003,1.0,1.0,-422.549507003,0.6,-466.937,37.3964,100.0,1.0,500.0,100.0,1412.61448151,3.50449e-18
2302.90105214,100,-421.686,1.0,0.01,100,1,0.01,-421.685620393,0.01,,-421.685620393,1.0,1.0,-421.685620393,0.6,-477.293,47.748,100.0,1.0,500.0,100.0,2302.90105214,3.50449e-18
1825.46215257,100,-420.354,1.0,0.01,100,1,0.01,-420.353539034,0.01,,-420.353539034,1.0,1.0,-420.353539034,0.6,-465.701,42.5113,100.0,1.0,500.0,100.0,1825.46215257,3.50449e-18
1838.2195584,100,-423.517,1.0,0.01,100,1,0.01,-423.516708086,0.01,,-423.516708086,1.0,1.0,-423.516708086,0.6,-468.782,42.6595,100.0,1.0,500.0,100.0,1838.2195584,3.50449e-18
1986.74980366,100,-434.429,1.0,0.01,100,1,0.01,-434.429124888,0.01,,-434.429124888,1.0,1.0,-434.429124888,0.6,-479.982,44.3495,100.0,1.0,500.0,100.0,1986.74980366,3.50449e-18
1685.71608283,100,-422.636,1.0,0.01,100,1,0.01,-422.635504223,0.01,,-422.635504223,1.0,1.0,-422.635504223,0.6,-471.083,40.8517,100.0,1.0,500.0,100.0,1685.71608283,3.50449e-18
1543.33010704,100,-425.394,1.0,0.01,100,1,0.01,-425.394419072,0.01,,-425.394419072,1.0,1.0,-425.394419072,0.6,-471.145,39.0883,100.0,1.0,500.0,100.0,1543.33010704,3.50449e-18
1776.93384852,100,-424.229,1.0,0.01,100,1,0.01,-424.228933731,0.01,,-424.228933731,1.0,1.0,-424.228933731,0.6,-467.926,41.9424,100.0,1.0,500.0,100.0,1776.93384852,3.50449e-18
1658.88592678,100,-420.25,1.0,0.01,100,1,0.01,-420.250401525,0.01,,-420.250401525,1.0,1.0,-420.250401525,0.6,-467.942,40.5253,100.0,1.0,500.0,100.0,1658.88592678,3.50449e-18
1592.39830928,100,-415.629,1.0,0.01,100,1,0.01,-415.628557237,0.01,,-415.628557237,1.0,1.0,-415.628557237,0.6,-459.226,39.7048,100.0,1.0,500.0,100.0,1592.39830928,3.50449e-18
2082.26636058,100,-422.119,1.0,0.01,100,1,0.01,-422.118527539,0.01,,-422.118527539,1.0,1.0,-422.118527539,0.6,-466.929,45.4031,100.0,1.0,500.0,100.0,2082.26636058,3.50449e-18
2260.74066534,100,-430.64,1.0,0.01,100,1,0.01,-430.639829402,0.01,,-430.639829402,1.0,1.0,-430.639829402,0.6,-476.572,47.3089,100.0,1.0,500.0,100.0,2260.74066534,3.50449e-18
1442.58993805,100,-417.828,1.0,0.01,100,1,0.01,-417.828075499,0.01,,-417.828075499,1.0,1.0,-417.828075499,0.6,-463.792,37.7911,100.0,1.0,500.0,100.0,1442.58993805,3.50449e-18
1883.97992496,100,-421.545,1.0,0.01,100,1,0.01,-421.544560725,0.01,,-421.544560725,1.0,1.0,-421.544560725,0.6,-467.526,43.1873,100.0,1.0,500.0,100.0,1883.97992496,3.50449e-18
1916.21223352,100,-425.475,1.0,0.01,100,1,0.01,-425.475397071,0.01,,-425.475397071,1.0,1.0,-425.475397071,0.6,-471.26,43.5551,100.0,1.0,500.0,100.0,1916.21223352,3.50449e-18
2271.65009903,100,-421.38,1.0,0.01,100,1,0.01,-421.379551752,0.01,,-421.379551752,1.0,1.0,-421.379551752,0.6,-466.386,47.4229,100.0,1.0,500.0,100.0,2271.65009903,3.50449e-18
2352.31977352,100,-426.333,1.0,0.01,100,1,0.01,-426.333365341,0.01,,-426.333365341,1.0,1.0,-426.333365341,0.6,-475.248,48.2576,100.0,1.0,500.0,100.0,2352.31977352,3.50449e-18
1736.85165537,100,-420.609,1.0,0.01,100,1,0.01,-420.608840051,0.01,,-420.608840051,1.0,1.0,-420.608840051,0.6,-465.998,41.4667,100.0,1.0,500.0,100.0,1736.85165537,3.50449e-18
1981.81927226,100,-427.424,1.0,0.01,100,1,0.01,-427.424157356,0.01,,-427.424157356,1.0,1.0,-427.424157356,0.6,-474.466,44.2945,100.0,1.0,500.0,100.0,1981.81927226,3.50449e-18
1514.3273355,100,-420.49,1.0,0.01,100,1,0.01,-420.49007679,0.01,,-420.49007679,1.0,1.0,-420.49007679,0.6,-465.878,38.7193,100.0,1.0,500.0,100.0,1514.3273355,3.50449e-18
1696.8382048,100,-416.139,1.0,0.01,100,1,0.01,-416.139254732,0.01,,-416.139254732,1.0,1.0,-416.139254732,0.6,-461.067,40.9862,100.0,1.0,500.0,100.0,1696.8382048,3.50449e-18
1430.12016178,100,-415.194,1.0,0.01,100,1,0.01,-415.193826378,0.01,,-415.193826378,1.0,1.0,-415.193826378,0.6,-458.162,37.6274,100.0,1.0,500.0,100.0,1430.12016178,3.50449e-18
2064.98445762,100,-423.091,1.0,0.01,100,1,0.01,-423.090572208,0.01,,-423.090572208,1.0,1.0,-423.090572208,0.6,-468.278,45.2143,100.0,1.0,500.0,100.0,2064.98445762,3.50449e-18
2093.30083813,100,-421.643,1.0,0.01,100,1,0.01,-421.643082045,0.01,,-421.643082045,1.0,1.0,-421.643082045,0.6,-466.362,45.5233,100.0,1.0,500.0,100.0,2093.30083813,3.50449e-18
1677.79898079,100,-418.913,1.0,0.01,100,1,0.01,-418.913365412,0.01,,-418.913365412,1.0,1.0,-418.913365412,0.6,-466.022,40.7556,100.0,1.0,500.0,100.0,1677.79898079,3.50449e-18
1719.1444938,100,-423.394,1.0,0.01,100,1,0.01,-423.394329233,0.01,,-423.394329233,1.0,1.0,-423.394329233,0.6,-470.191,41.2547,100.0,1.0,500.0,100.0,1719.1444938,3.50449e-18
2178.68484832,100,-423.104,1.0,0.01,100,1,0.01,-423.104157074,0.01,,-423.104157074,1.0,1.0,-423.104157074,0.6,-471.751,46.4424,100.0,1.0,500.0,100.0,2178.68484832,3.50449e-18
1946.19385205,100,-428.187,1.0,0.01,100,1,0.01,-428.18748928,0.01,,-428.18748928,1.0,1.0,-428.18748928,0.6,-474.548,43.8946,100.0,1.0,500.0,100.0,1946.19385205,3.50449e-18
