InitialReturnMax,Inner Iteration,StdIW,Iteration,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,ESSRenyiArithmetic,LearnableVariance,Penalization,InitialReturnStd,WReturnMean,MeanD2-0,Bound,ESSRenyiHarmonic,OptimizationReturnMin,StdWReturnMean,InitialReturnMin,EpThisIter,DivergenceHarmonic,MeanIW,TimestepsSoFar,OptimizationReturnMean,ReturnStepMax,MinBehavPdf,InitialReturnMean,ReturnMeanIW,VarianceInitializer,EpLenMean,MaxIW,MeanEntropy,OptimizationReturnMax,EpisodesSoFar,ReturnStepMaxmin,EpRewMean,MinTargetPdf,Epsilon,TimeElapsed,InitialBound,MinIW
89.65692,1,553299.3,74,1.0,1.0,100.0,,True,3.958768,107.27153,1.0,-25010934000.0,100.0,,,71.953804,100,6.296561e+19,99642.5,3700000,9.570772,0.2539462,-867.667,81.524574,17060834.0,-0.6,500.0,4945865.5,1.6378663,17.703117,7400,0.015006766,81.5245762098471,-867.667,1.0,6105.986814260483,-110.42099,0.0052092248
88.99266,1,245722.27,75,1.0,1.0,100.0,,True,3.5293076,93.897095,1.0,-19908923000.0,100.0,,,73.88271,100,7.523356e+19,59564.96,3750000,9.024471,0.25377843,-869.7892,82.90719,6125240.0,-0.6,500.0,1457540.1,1.6378663,15.109947,7500,0.027735353,82.90718477332575,-869.7892,1.0,6180.161499977112,-96.191444,0.028962655
92.688095,1,18949844.0,76,1.0,1.0,100.0,,True,3.6397274,93.73295,1.0,-37755392000000.0,100.0,,,73.28245,100,9.9512335e+25,3069192.0,3800000,8.971362,0.27744412,-863.69025,82.25381,163957120.0,-0.6,500.0,147372160.0,1.6378663,19.405647,7600,0.033407673,82.25380967643326,-863.69025,1.0,6256.80571770668,-97.517296,0.82700765
90.37814,1,17452286.0,77,1.0,1.0,100.0,,True,3.280617,82.8187,1.0,-530248070000000.0,100.0,,,75.11868,100,5.1337687e+28,3389857.5,3850000,8.488596,0.27776554,-877.4694,83.60728,236654380.0,-0.6,500.0,139836080.0,1.6378663,15.25946,7700,0.05276519,83.60727914826768,-877.4694,1.0,6328.959338903427,-85.158676,0.28612036
91.66052,1,3531192.0,78,1.0,1.0,100.0,,True,3.8150463,139.72217,1.0,-90712190000000.0,100.0,,,71.59381,100,5.024124e+26,718149.1,3900000,11.187832,0.22661172,-867.3366,82.78164,145924830.0,-0.6,500.0,26730570.0,1.6378663,20.066711,7800,0.004429683,82.78164387144736,-867.3366,1.0,6405.540058851242,-143.76872,0.013279508
91.29584,1,11429628.0,79,1.0,1.0,100.0,,True,3.330293,152.09102,1.0,-1068721340000000.0,100.0,,,71.692,100,7.6559596e+28,2178537.0,3950000,11.87435,0.26053816,-875.39355,83.566345,298142080.0,-0.6,500.0,88258136.0,1.6378663,19.603836,7900,0.032011494,83.56635118129867,-875.39355,1.0,6477.915935754776,-155.95305,0.14972937
92.09881,1,1295496.4,80,1.0,1.0,100.0,,True,4.1241055,115.78286,1.0,-19688526000.0,100.0,,,73.926445,100,3.5166021e+19,157828.48,4000000,9.938541,0.22699028,-864.58466,83.86498,6634399.5,-0.6,500.0,12995672.0,1.6378663,18.172363,8000,0.025910884,83.86498717083718,-864.58466,1.0,6552.914434671402,-119.10146,0.16412468
88.092674,1,48462.42,81,1.0,1.0,100.0,,True,3.569822,125.42708,1.0,-334890340.0,100.0,,,71.12578,100,1.3350038e+16,9451.201,4050000,10.615247,0.29008847,-876.4707,81.74103,596475.0,-0.6,500.0,456178.6,1.6378663,16.966896,8100,0.066930115,81.7410238975165,-876.4707,1.0,6632.626883983612,-128.32002,0.01675207
90.65478,1,85713.64,82,1.0,1.0,100.0,,True,3.408184,239.65247,1.0,-1330459600.0,100.0,,,68.126015,100,6.761491e+16,17550.883,4100000,15.100886,0.24719055,-864.2644,83.2269,4047965.2,-0.6,500.0,778547.75,1.6378663,22.528763,8200,0.021970794,83.22689983848527,-864.2644,1.0,6710.347927808762,-244.75291,0.0208814
89.95251,1,32533304.0,83,1.0,1.0,100.0,,True,3.4215264,95.4069,1.0,-44592175000000.0,100.0,,,74.38472,100,3.35145e+26,5045745.5,4150000,9.148774,0.22593349,-885.16504,83.53349,630067700.0,-0.6,500.0,313858600.0,1.6378663,15.567787,8300,0.02703929,83.53349360708833,-885.16504,1.0,6808.739534854889,-97.842384,0.28924575
91.079834,1,126010.19,84,1.0,1.0,100.0,,True,3.5345366,102.466805,1.0,-16374360000.0,100.0,,,73.879684,100,3.0315165e+19,34384.19,4200000,9.4854555,0.26307762,-861.71515,83.365135,3299945.8,-0.6,500.0,934647.5,1.6378663,17.20015,8400,0.035266593,83.36513933378522,-861.71515,1.0,7006.718443393707,-105.439804,0.18358669
94.04992,1,102235.71,85,1.0,1.0,100.0,,True,3.3754277,62.47783,1.0,-469390600.0,100.0,,,77.23013,100,2.7207778e+16,15883.097,4250000,7.14733,0.26325512,-867.8256,84.377464,393805.3,-0.6,500.0,1016037.56,1.6378663,16.819786,8500,0.04495348,84.37746241603236,-867.8256,1.0,7264.1208074092865,-65.32077,0.06706947
91.451004,1,6918763.5,86,1.0,1.0,100.0,,True,3.1792421,99.58455,1.0,-468370720000.0,100.0,,,75.80846,100,3.62497e+22,848636.0,4300000,9.459227,0.3558292,-880.2971,85.267685,151141220.0,-0.6,500.0,69299976.0,1.6378663,15.642548,8600,0.12877034,85.26768332963663,-880.2971,1.0,7375.4386830329895,-102.04346,0.020597855
90.58295,1,2339992.0,87,1.0,1.0,100.0,,True,3.1944053,56.541393,1.0,-423100150000.0,100.0,,,77.10123,100,5.3637633e+22,445172.97,4350000,6.8071413,0.27444676,-869.10254,83.90837,34442370.0,-0.6,500.0,20350444.0,1.6378663,13.48172,8700,0.047245443,83.9083675694439,-869.10254,1.0,7459.994479417801,-58.367874,0.25173092
90.78778,1,4192.01,88,1.0,1.0,100.0,,True,3.263838,129.29195,1.0,-39767336.0,100.0,,,73.132904,100,159893910000000.0,1428.6206,4400000,10.892168,0.31206533,-870.89075,84.02507,155247.89,-0.6,500.0,30302.021,1.6378663,17.654877,8800,0.083837494,84.02507207534295,-870.89075,1.0,7546.87513256073,-132.42418,0.48404086
89.76514,1,1694931.6,89,1.0,1.0,100.0,,True,2.7741034,44.22039,1.0,-47000270000.0,100.0,,,76.766556,100,7.656483e+20,216255.45,4450000,6.0435705,0.28281167,-864.4512,82.81013,12051239.0,-0.6,500.0,17017968.0,1.6378663,12.998581,8900,0.028980255,82.81012645573097,-864.4512,1.0,7625.55525135994,-45.918297,0.004970677
86.85078,1,4425100.0,90,1.0,1.0,100.0,,True,3.5047138,94.02411,1.0,-1100267340000000.0,100.0,,,71.15411,100,1.9742507e+29,803982.0,4500000,9.041078,0.28572792,-871.24945,80.19519,45951916.0,-0.6,500.0,41350604.0,1.6378663,15.696663,9000,0.03660369,80.19519238109808,-871.24945,1.0,7697.8749277591705,-96.500015,0.18618205
88.07883,1,1975751.9,91,1.0,1.0,100.0,,True,3.4340572,70.51038,1.0,-109904280000.0,100.0,,,74.157135,100,3.1824923e+21,372039.97,4550000,7.662744,0.28568915,-870.7755,81.81987,16318968.0,-0.6,500.0,13798404.0,1.6378663,13.921692,9100,0.03865333,81.81987871909031,-870.7755,1.0,7769.4516541957855,-72.458,0.47735158
90.9368,1,236818.39,92,1.0,1.0,100.0,,True,2.9752274,77.91197,1.0,-9950668000.0,100.0,,,76.002846,100,1.9699185e+19,41869.562,4600000,8.310234,0.24821548,-868.71936,84.31308,2203975.0,-0.6,500.0,2330849.0,1.6378663,14.933952,9200,0.044172406,84.31307999389247,-868.71936,1.0,7843.657649278641,-80.15313,0.3009884
93.45192,1,106477.51,93,1.0,1.0,100.0,,True,3.5756104,139.07204,1.0,-21091478.0,100.0,,,74.63312,100,29784132000000.0,14815.324,4650000,11.237751,0.2639763,-871.03284,85.87086,1666575.1,-0.6,500.0,1056254.0,1.6378663,18.818802,9300,0.034381792,85.87086991674224,-871.03284,1.0,7926.514039754868,-142.63087,0.072333716
91.882225,1,786048.94,94,1.0,1.0,100.0,,True,3.7035704,139.88866,1.0,-41677190000.0,100.0,,,72.78767,100,1.2925318e+20,121870.67,4700000,11.232641,0.22516759,-871.8679,84.02031,16898412.0,-0.6,500.0,7856337.5,1.6378663,19.094559,9400,0.008332476,84.0203074196431,-871.8679,1.0,8055.465595245361,-143.55258,0.005885557
92.70368,1,34264.36,95,1.0,1.0,100.0,,True,3.5208158,148.62326,1.0,-1426566700.0,100.0,,,73.70061,100,1.5419364e+17,10319.707,4750000,11.671637,0.3117054,-878.0983,85.372246,1407498.0,-0.6,500.0,181743.5,1.6378663,19.003075,9500,0.0701748,85.3722440123859,-878.0983,1.0,8219.783229112625,-152.25215,0.7947431
91.61574,1,155439.16,96,1.0,1.0,100.0,,True,3.3562315,68.13042,1.0,-8780387.0,100.0,,,78.04257,100,14970209000000.0,17956.506,4800000,7.540963,0.26095557,-863.59705,85.58354,1616336.6,-0.6,500.0,1562567.5,1.6378663,13.573166,9600,0.020743176,85.58353559230481,-863.59705,1.0,8485.14825963974,-69.98175,0.001952733
94.23493,1,2139408.8,97,1.0,1.0,100.0,,True,3.0838227,57.884308,1.0,-11706527000000.0,100.0,,,79.44656,100,2.8366711e+25,455282.1,4850000,6.955167,0.28114164,-865.00415,86.401726,18212694.0,-0.6,500.0,18536076.0,1.6378663,14.788368,9700,0.08676264,86.40173033720507,-865.00415,1.0,8568.366482257843,-60.081978,0.07465717
95.017136,1,37685.418,98,1.0,1.0,100.0,,True,3.6632223,111.96398,1.0,-300718850.0,100.0,,,75.017044,100,5565559000000000.0,10479.995,4900000,9.926972,0.30887532,-872.3785,84.944016,802091.6,-0.6,500.0,287532.7,1.6378663,20.000092,9800,0.089586526,84.94401704989707,-872.3785,1.0,8650.274491071701,-115.983604,0.09997287
91.22089,1,45123336.0,99,1.0,1.0,100.0,,True,3.880806,92.57611,1.0,-3423129000000.0,100.0,,,75.20552,100,1.7623165e+24,7123338.0,4950000,8.804287,0.2622326,-889.9909,84.00981,986446660.0,-0.6,500.0,354478140.0,1.6378663,16.015366,9900,0.0010724366,84.00980697560011,-889.9909,1.0,8737.254291296005,-95.153595,0.026953356
92.08998,1,36561.66,100,1.0,1.0,100.0,,True,3.1840239,114.13785,1.0,-1172659800.0,100.0,,,75.9438,100,1.9992045e+17,9653.765,5000000,10.198031,0.260302,-872.19366,86.14184,1137678.6,-0.6,500.0,286027.38,1.6378663,16.14618,10000,0.023423538,86.14183354806295,-872.19366,1.0,8817.1374604702,-116.75761,0.28899872
92.938416,1,74813256.0,101,1.0,1.0,100.0,,True,3.463301,101.44548,1.0,-34013167000000.0,100.0,,,76.33,100,1.5052291e+26,8439307.0,5050000,9.457855,0.24864791,-881.3716,85.787865,553527400.0,-0.6,500.0,750705100.0,1.6378663,16.608414,10100,0.0153473765,85.78785752256005,-881.3716,1.0,8894.803207874298,-104.21736,0.03840677
93.463104,1,4539211.5,102,1.0,1.0,100.0,,True,3.0958993,68.3251,1.0,-1514697800000000.0,100.0,,,78.97133,100,5.1499235e+29,1470178.9,5100000,7.664236,0.2297115,-877.2338,86.63557,108719064.0,-0.6,500.0,30553364.0,1.6378663,14.4917755,10200,0.027684405,86.63556508989481,-877.2338,1.0,8984.573515176773,-70.43548,0.676221
93.31154,1,46865612.0,103,1.0,1.0,100.0,,True,3.512163,99.15644,1.0,-85794320000000.0,100.0,,,75.44522,100,7.151545e+26,7307092.5,5150000,9.317787,0.23685214,-880.7449,84.76301,1198007600.0,-0.6,500.0,334713060.0,1.6378663,17.866318,10300,0.011560202,84.76300825685898,-880.7449,1.0,9085.291058778763,-102.36408,0.94308984
93.70682,1,80988790.0,104,1.0,1.0,100.0,,True,3.0040696,46.93478,1.0,-5.0117308e+16,100.0,,,78.99041,100,5.301556e+32,14398936.0,5200000,6.1571374,0.2630304,-882.25775,85.14755,723757950.0,-0.6,500.0,769164500.0,1.6378663,14.716408,10400,0.02658835,85.14754796524078,-882.25775,1.0,9188.088061571121,-49.111088,0.009270591
93.44693,1,32990290.0,105,1.0,1.0,100.0,,True,3.1422255,97.83868,1.0,-726839100000000.0,100.0,,,76.28942,100,6.0352335e+28,5884704.5,5250000,9.378971,0.29840282,-874.0778,85.668396,674497150.0,-0.6,500.0,319307460.0,1.6378663,17.157509,10500,0.02607277,85.66839149489363,-874.0778,1.0,9268.328914880753,-100.79687,0.21231534
91.748505,1,91832700.0,106,1.0,1.0,100.0,,True,3.1383047,93.10429,1.0,-642994450000000.0,100.0,,,75.72578,100,6.2101613e+28,13590351.0,5300000,9.124436,0.24524677,-879.9674,84.85021,646844860.0,-0.6,500.0,715978100.0,1.6378663,16.022728,10600,0.0140585005,84.85021238339256,-879.9674,1.0,9346.4648001194,-95.68411,0.36684802
92.63972,1,2228403.2,107,1.0,1.0,100.0,,True,3.2850351,100.77164,1.0,-85076130000000.0,100.0,,,76.26394,100,9.964197e+26,429626.44,5350000,9.485788,0.27755862,-884.803,85.74973,60291756.0,-0.6,500.0,21418396.0,1.6378663,16.375778,10700,0.050511345,85.74972751880597,-884.803,1.0,9448.671184301376,-103.4664,0.60571676
91.24304,1,735985.6,108,1.0,1.0,100.0,,True,3.2947836,65.91107,1.0,-3095526600000.0,100.0,,,75.764694,100,1.6527379e+24,220520.5,5400000,7.4199376,0.23842967,-883.6246,83.18463,6782275.5,-0.6,500.0,5510780.5,1.6378663,15.478348,10800,0.03139037,83.18463183646575,-883.6246,1.0,9525.115572929382,-68.31856,0.43088287
94.06128,1,121691.85,109,1.0,1.0,100.0,,True,3.5364962,106.636795,1.0,-1514110.2,100.0,,,76.50524,100,153529580000.0,13375.928,5450000,9.702061,0.26545492,-872.4925,86.207306,300354.0,-0.6,500.0,1223333.2,1.6378663,17.556038,10900,0.023143545,86.20730246159349,-872.4925,1.0,9608.044066429138,-109.733986,0.0033031106
92.35185,1,1668273.4,110,1.0,1.0,100.0,,True,2.8564177,49.98944,1.0,-110203680.0,100.0,,,79.48688,100,4068263000000000.0,195680.12,5500000,6.467636,0.22860743,-884.75415,85.95451,4106264.2,-0.6,500.0,16760265.0,1.6378663,12.864975,11000,0.00011904538,85.95451327965804,-884.75415,1.0,9689.354316234589,-51.65258,0.017972348
94.37149,1,1345841.8,111,1.0,1.0,100.0,,True,2.699493,49.525978,1.0,-531804060000.0,100.0,,,80.3177,100,7.1769945e+22,289750.75,5550000,6.4991317,0.22752324,-884.40546,86.81683,13741568.0,-0.6,500.0,10987626.0,1.6378663,14.053787,11100,0.026713967,86.81683497552297,-884.40546,1.0,9769.665585517883,-51.5107,1.0059853e-05
94.699554,1,961809540.0,112,1.0,1.0,100.0,,True,3.4752958,88.273094,1.0,-1031419600000000.0,100.0,,,76.735504,100,1.0112894e+29,98944420.0,5600000,8.728998,0.24415584,-868.7067,85.4645,16071057000.0,-0.6,500.0,9667789000.0,1.6378663,17.96405,11200,0.017496586,85.4645024616794,-868.7067,1.0,9854.750743865967,-91.515915,0.16358463
91.129684,1,14923636.0,113,1.0,1.0,100.0,,True,3.4845135,125.42447,1.0,-10187648000000.0,100.0,,,72.94516,100,9.395835e+24,1756647.5,5650000,10.643432,0.2457072,-884.7297,83.588585,467352320.0,-0.6,500.0,149967280.0,1.6378663,18.184525,11300,0.017975166,83.58859206074172,-884.7297,1.0,9939.910144090652,-128.7474,0.05710206
95.80516,1,8009294.0,114,1.0,1.0,100.0,,True,3.5328076,83.86489,1.0,-272622500000.0,100.0,,,77.828476,100,7.0400286e+21,943206.2,5700000,8.4489155,0.32991296,-872.18677,86.27738,108508470.0,-0.6,500.0,80232520.0,1.6378663,17.976685,11400,0.10239057,86.27739144276904,-872.18677,1.0,10009.39076757431,-87.11228,0.18837671
93.45916,1,18885.629,115,1.0,1.0,100.0,,True,2.944306,70.60646,1.0,-5368735.0,100.0,,,79.07392,100,6144216500000.0,3066.8513,5750000,7.8700395,0.26620558,-877.6585,86.943954,213484.73,-0.6,500.0,186941.27,1.6378663,14.385239,11500,0.04599376,86.94396041614071,-877.6585,1.0,10095.704376459122,-72.685905,0.08841982
94.75357,1,3393962.5,116,1.0,1.0,100.0,,True,2.860152,112.19237,1.0,-881347800000.0,100.0,,,77.31354,100,8.311656e+22,518857.3,5800000,10.198623,0.24556218,-879.8179,87.51216,53812790.0,-0.6,500.0,33609600.0,1.6378663,17.440033,11600,0.04368952,87.51215997741684,-879.8179,1.0,10195.880278587341,-115.24879,0.021099191
94.30644,1,22836126.0,117,1.0,1.0,100.0,,True,3.9268076,78.19891,1.0,-1612696300000.0,100.0,,,77.469925,100,3.2038327e+23,2726468.8,5850000,7.923326,0.26622775,-877.45636,85.39324,114038490.0,-0.6,500.0,228644900.0,1.6378663,16.836517,11700,0.023275733,85.39325099221263,-877.45636,1.0,10278.589643716812,-81.047455,0.38822624
92.30124,1,188088260.0,118,1.0,1.0,100.0,,True,2.7887318,72.214226,1.0,-104632050000000.0,100.0,,,78.71808,100,3.1838723e+27,24008824.0,5900000,8.027279,0.26161334,-889.1957,86.74536,683531000.0,-0.6,500.0,1848511500.0,1.6378663,13.58316,11800,0.033391833,86.74535758537559,-889.1957,1.0,10365.098407506943,-74.06825,0.047385525
93.90785,1,2184300.2,119,1.0,1.0,100.0,,True,3.5682123,105.193275,1.0,-6904068600.0,100.0,,,77.46335,100,6.430278e+18,235844.27,5950000,9.615671,0.23112005,-868.4444,87.079025,12171272.0,-0.6,500.0,21958462.0,1.6378663,16.444504,11900,0.000550881,87.07901999391709,-868.4444,1.0,10447.67153596878,-107.91069,0.05669228
95.58258,1,1546137700.0,120,1.0,1.0,100.0,,True,3.3736389,83.23802,1.0,-2.0242653e+16,100.0,,,78.28972,100,4.5363075e+31,156019730.0,6000000,8.476826,0.26586762,-886.8615,86.76654,2685397500.0,-0.6,500.0,15539871000.0,1.6378663,17.292862,12000,0.061333656,86.76654485900107,-886.8615,1.0,10526.259369134903,-86.24303,0.4952172
93.46983,1,1602415.5,121,1.0,1.0,100.0,,True,3.287953,91.439316,1.0,-291243300000.0,100.0,,,78.20731,100,1.5471415e+22,382335.97,6050000,8.979347,0.23114426,-877.1,87.18666,37592544.0,-0.6,500.0,13108795.0,1.6378663,15.26252,12100,0.002885148,87.18666175700697,-877.1,1.0,10603.45773768425,-93.780106,0.020442551
92.798,1,494516.28,122,1.0,1.0,100.0,,True,3.1836665,77.11093,1.0,-28377831000.0,100.0,,,78.67636,100,2.0029633e+20,106633.34,6100000,8.183838,0.28241146,-883.523,86.8602,12432170.0,-0.6,500.0,4154173.2,1.6378663,14.121635,12200,0.065453276,86.86019922168123,-883.523,1.0,10666.639930963516,-79.11485,0.019276807
93.988235,1,703408830.0,123,1.0,1.0,100.0,,True,3.4910576,111.6846,1.0,-1326477000000000.0,100.0,,,76.27224,100,1.7683204e+29,114685110.0,6150000,9.974824,0.28692338,-879.2992,86.24706,17576514000.0,-0.6,500.0,5722384000.0,1.6378663,17.715996,12300,0.104369596,86.24706462561797,-879.2992,1.0,10753.655695915222,-114.838486,0.52260685
96.18594,1,1824634.5,124,1.0,1.0,100.0,,True,3.662325,296.94208,1.0,-2222517000000.0,100.0,,,70.80836,100,1.1789424e+23,319033.25,6200000,16.838333,0.27401832,-873.85626,87.6467,80802740.0,-0.6,500.0,15193479.0,1.6378663,25.377586,12400,0.06262788,87.64669048620004,-873.85626,1.0,10852.62009716034,-303.4137,0.27664113
94.214096,1,3066854.5,125,1.0,1.0,100.0,,True,3.1601975,76.44234,1.0,-89957350000000.0,100.0,,,79.511185,100,1.7143305e+27,846521.8,6250000,8.152023,0.22891046,-863.8089,87.663216,69428536.0,-0.6,500.0,24046100.0,1.6378663,14.702911,12500,0.049408153,87.66320796310836,-863.8089,1.0,10948.170511484146,-78.61463,0.8692394
95.09778,1,2957013.0,126,1.0,1.0,100.0,,True,3.0230145,103.30146,1.0,-44331750000.0,100.0,,,77.860855,100,2.2013493e+20,473974.97,6300000,9.703753,0.2997381,-865.00977,87.5646,27400320.0,-0.6,500.0,26406250.0,1.6378663,17.236923,12600,0.07129218,87.56460920431874,-865.00977,1.0,11040.032476186752,-106.287056,0.0007765538
93.822876,1,9057.364,127,1.0,1.0,100.0,,True,2.9753244,76.58729,1.0,-3226810.0,100.0,,,79.23361,100,2139366600000.0,1997.31,6350000,8.23011,0.25760418,-872.56635,87.46373,97909.53,-0.6,500.0,83218.39,1.6378663,14.589264,12700,0.06037627,87.4637230748936,-872.56635,1.0,11126.254044532776,-78.72613,0.0044966666
95.5959,1,970537.0,128,1.0,1.0,100.0,,True,3.3467712,139.94243,1.0,-191432330000.0,100.0,,,77.31731,100,3.2489776e+21,230328.36,6400000,11.346433,0.23580946,-874.62964,88.66374,32583000.0,-0.6,500.0,8370176.5,1.6378663,18.278595,12800,0.009611994,88.6637401199512,-874.62964,1.0,11227.928575992584,-143.29977,0.12072285
95.81398,1,66147020.0,129,1.0,1.0,100.0,,True,3.499477,136.75381,1.0,-683272240000.0,100.0,,,77.117905,100,3.7763626e+22,7135022.0,6450000,11.158292,0.2772494,-882.3666,88.2762,587539300.0,-0.6,500.0,664276400.0,1.6378663,18.696075,12900,0.04902564,88.27619677169154,-882.3666,1.0,11325.133097171783,-140.26627,0.9001223
95.35719,1,453083800.0,130,1.0,1.0,100.0,,True,3.3757129,73.992744,1.0,-3.9261713e+16,100.0,,,79.696,100,2.5367295e+32,61223680.0,6500000,7.9118457,0.30467197,-886.17957,87.60785,3002804000.0,-0.6,500.0,4317901000.0,1.6378663,15.661194,13000,0.074579865,87.60784485841148,-886.17957,1.0,11429.434029817581,-76.4574,0.19681555
95.30374,1,1708839800.0,131,1.0,1.0,100.0,,True,3.2523446,65.35058,1.0,-498300930000000.0,100.0,,,81.18001,100,6.1770324e+28,250060670.0,6550000,7.4008665,0.26422548,-874.5788,88.58087,23320465000.0,-0.6,500.0,13703847000.0,1.6378663,14.1237335,13100,0.035070464,88.58087582180414,-874.5788,1.0,11541.660012722015,-67.35508,0.34592843
94.77382,1,276691.03,132,1.0,1.0,100.0,,True,2.9354672,77.8224,1.0,-176696850.0,100.0,,,79.51749,100,5578176300000000.0,37583.816,6600000,8.31898,0.22943906,-877.8024,87.83647,1982405.5,-0.6,500.0,2774040.5,1.6378663,15.256332,13200,0.03599477,87.83646702807579,-877.8024,1.0,11642.47181725502,-80.16129,0.076483615
94.76071,1,56359.906,133,1.0,1.0,100.0,,True,3.4949403,152.80225,1.0,-13533514.0,100.0,,,75.560394,100,11611193000000.0,7926.706,6650000,11.856965,0.3170493,-859.9086,87.41735,908331.44,-0.6,500.0,545707.75,1.6378663,19.200317,13300,0.08750838,87.41735990155661,-859.9086,1.0,11746.93812084198,-156.5067,0.020540105
92.37038,1,3082.7773,134,1.0,1.0,100.0,,True,3.090751,96.498886,1.0,-2507113.0,100.0,,,77.04588,100,1047501140000.0,961.9723,6700000,9.3244915,0.25029188,-882.02325,86.37037,91474.87,-0.6,500.0,23069.453,1.6378663,15.324493,13400,0.020507857,86.37037483197022,-882.02325,1.0,11859.568131446838,-98.85869,0.002314968
93.89926,1,1192024.0,135,1.0,1.0,100.0,,True,3.6377914,123.64254,1.0,-92623980000.0,100.0,,,76.49754,100,9.259516e+20,154618.27,6750000,10.507569,0.29338187,-873.31226,87.00513,13351968.0,-0.6,500.0,11963408.0,1.6378663,17.401718,13500,0.06387289,87.00511310427399,-873.31226,1.0,11965.320043087006,-126.68543,0.20917687
94.99403,1,142196510.0,136,1.0,1.0,100.0,,True,2.7889347,57.32184,1.0,-115255460000000.0,100.0,,,80.927956,100,3.3593366e+27,23809884.0,6800000,7.0387273,0.2541104,-858.55475,87.96668,1681488800.0,-0.6,500.0,1303769300.0,1.6378663,14.066078,13600,0.024670795,87.96668242210497,-858.55475,1.0,12065.715550661087,-59.309982,0.10344898
95.1129,1,9355854.0,137,1.0,1.0,100.0,,True,3.131171,98.36437,1.0,-816603140000.0,100.0,,,79.68536,100,1.16485595e+23,1379453.9,6850000,9.41064,0.2983982,-876.51245,89.09599,186907580.0,-0.6,500.0,81466150.0,1.6378663,15.427536,13700,0.049079612,89.09600326256378,-876.51245,1.0,12163.785960674286,-100.756004,0.06673463
94.098434,1,341421300.0,138,1.0,1.0,100.0,,True,3.045098,93.25972,1.0,-1.4386661e+16,100.0,,,78.87928,100,3.819381e+31,43599000.0,6900000,9.164448,0.34672865,-884.7739,88.043724,2224700000.0,-0.6,500.0,3411989800.0,1.6378663,15.219154,13800,0.115945086,88.04372725575838,-884.7739,1.0,12263.812111854553,-95.5872,0.018335773
95.40256,1,22431.336,139,1.0,1.0,100.0,,True,3.6591358,148.05444,1.0,-24980442.0,100.0,,,77.13986,100,52333000000000.0,5018.629,6950000,11.604531,0.2815332,-859.8295,88.74439,731099.25,-0.6,500.0,186098.84,1.6378663,18.262695,13900,0.050349355,88.74439459161059,-859.8295,1.0,12381.58189034462,-151.40591,0.0070699328
97.30888,1,3062280.8,140,1.0,1.0,100.0,,True,3.043417,81.10009,1.0,-697006360000.0,100.0,,,80.40487,100,5.8893185e+22,594028.9,7000000,8.475713,0.27648234,-876.976,88.88058,67611310.0,-0.6,500.0,25781960.0,1.6378663,16.904015,14000,0.048558354,88.8805815812993,-876.976,1.0,12478.858978509903,-83.971436,0.023045987
96.07746,1,1094985.1,141,1.0,1.0,100.0,,True,3.0418234,76.36366,1.0,-682860300000.0,100.0,,,80.13054,100,7.1379843e+22,139834.97,7050000,8.192129,0.33794412,-871.3931,88.32266,12398198.0,-0.6,500.0,10982262.0,1.6378663,15.946922,14100,0.05318448,88.32266798946685,-871.3931,1.0,12590.344150066376,-78.919044,0.9769543
94.87067,1,5987107.5,142,1.0,1.0,100.0,,True,3.0277913,70.174324,1.0,-185432800000000.0,100.0,,,80.22568,100,7.400335e+27,1667533.5,7100000,7.8106856,0.23285857,-877.78296,88.03637,146102770.0,-0.6,500.0,40704556.0,1.6378663,14.644989,14200,0.043879867,88.03636265958467,-877.78296,1.0,12699.04997086525,-72.32948,0.0034717866
96.9653,1,37779856.0,143,1.0,1.0,100.0,,True,3.1612203,93.29464,1.0,-6963940000000.0,100.0,,,78.23615,100,3.9014267e+24,4235488.5,7150000,9.126956,0.25583312,-862.9205,87.36311,397729300.0,-0.6,500.0,379511140.0,1.6378663,18.729149,14300,0.044066206,87.36310753591454,-862.9205,1.0,12812.546298742294,-96.81946,0.1309315
94.61577,1,573684700.0,144,1.0,1.0,100.0,,True,3.2676144,85.64225,1.0,-1636376800000000.0,100.0,,,79.80025,100,5.502108e+29,67763304.0,7200000,8.658231,0.26401561,-870.841,88.45847,9394620000.0,-0.6,500.0,5720987000.0,1.6378663,14.815521,14400,0.03348416,88.45847695771013,-870.841,1.0,12911.415994644165,-87.84787,0.004083779
95.171364,1,1359313.4,145,1.0,1.0,100.0,,True,3.4032116,52.255844,1.0,-972004300000.0,100.0,,,81.85629,100,2.9756945e+23,288707.53,7250000,6.3776164,0.25961846,-869.6693,88.23391,10325480.0,-0.6,500.0,12274053.0,1.6378663,13.315071,14500,0.02302365,88.23390875973979,-869.6693,1.0,13015.921463012695,-54.03734,0.00477967
95.34728,1,7377495.0,146,1.0,1.0,100.0,,True,3.102685,70.80637,1.0,-3503619000000.0,100.0,,,81.291245,100,3.1130238e+24,1384104.1,7300000,7.821747,0.27304184,-879.1554,89.11299,140479520.0,-0.6,500.0,53583564.0,1.6378663,14.056038,14600,0.04419166,89.1129916110513,-879.1554,1.0,13131.101233959198,-72.79169,0.0021383837
