ESSRenyiArithmetic,ReturnMeanIW,EpLenMean,InitialReturnMax,Penalization,InitialReturnMin,MinTargetPdf,ESSRenyiHarmonic,WReturnMean,OptimizationReturnMin,OptimizationReturnMean,InitialBound,MaxIW,EmpiricalD2Harmonic,TimestepsSoFar,MeanD2-0,LearnableVariance,ReturnStepMax,InitialReturnStd,ReturnStepMaxmin,Epsilon,OptimizationReturnMax,MinBehavPdf,Bound,Iteration,StdWReturnMean,EpThisIter,EpRewMean,MeanIW,DivergenceHarmonic,StdIW,MinIW,EmpiricalD2Arithmetic,VarianceInitializer,EpisodesSoFar,InitialReturnMean,TimeElapsed,Inner Iteration,MeanEntropy
100.0,306744900.0,500.0,94.00314,True,77.68883,-862.7179,100.0,115.95431,,10.309939,-118.6286,374357820.0,1.0,7300000,1.0,,0.2953351,3.1079679,0.053609252,1.0,16.314316,-862.7179,-3322349400000000.0,146,,100,87.99876600349134,5444648.5,1.5425893e+30,38532804.0,0.16711676,1.0,-0.6,14600,87.99876,12994.36272740364,1,1.6378663
100.0,3874895000.0,500.0,95.27244,True,71.73036,-881.5694,100.0,309.46887,,17.23444,-315.0377,393762980.0,1.0,7350000,1.0,,0.22951306,3.5274625,0.0020031333,1.0,23.542076,-881.5694,-641373640000000.0,147,,100,88.96480130038526,9427336.0,1.325785e+28,50503690.0,0.25760618,1.0,-0.6,14700,88.9648,13085.657160520554,1,1.6378663
100.0,313356.97,500.0,94.630905,True,81.228516,-864.2541,100.0,53.311718,,6.6533966,-55.116558,235682.14,1.0,7400000,1.0,,0.23332071,3.00733,0.067612976,1.0,13.40239,-864.2541,-211396140.0,148,,100,87.88191229572993,5314.24,1.3671365e+16,26417.566,0.078834444,1.0,-0.6,14800,87.88191,13191.792860507965,1,1.6378663
100.0,135162030.0,500.0,93.122734,True,76.98641,-876.47363,100.0,98.79015,,9.396264,-101.40643,81535800.0,1.0,7450000,1.0,,0.23096739,3.2404292,0.002533421,1.0,16.136322,-876.47363,-395248460000000.0,149,,100,86.38267641020816,1452697.2,2.2811672e+28,8475384.0,2.0168524,1.0,-0.6,14900,86.382675,13304.464835166931,1,1.6378663
100.0,418712960.0,500.0,95.61394,True,81.68839,-882.3347,100.0,66.46653,,7.627801,-68.415016,5684787700.0,1.0,7500000,1.0,,0.32124114,2.8780522,0.07929824,1.0,13.925545,-882.3347,-2.2990165e+16,150,,100,89.31619296073067,62138520.0,1.3914598e+32,565937400.0,0.054660376,1.0,-0.6,15000,89.31619,13403.551759958267,1,1.6378663
100.0,1158967200.0,500.0,96.58638,True,79.43143,-883.9931,100.0,117.92389,,10.352042,-120.88089,418953920.0,1.0,7550000,1.0,,0.24896032,3.2801104,0.0012445003,1.0,17.154953,-883.9931,-320776680000000.0,151,,100,89.78346947408455,6048822.0,1.1761952e+28,42556892.0,0.15590312,1.0,-0.6,15100,89.78347,13488.419364452362,1,1.6378663
100.0,444733380.0,500.0,94.53436,True,80.06838,-882.60205,100.0,74.031525,,8.022292,-76.134186,266043360.0,1.0,7600000,1.0,,0.22974393,3.1103637,0.0065909624,1.0,14.465981,-882.60205,-1111132000000000.0,152,,100,88.09067395640743,6748670.5,2.7910956e+29,29322346.0,0.63913995,1.0,-0.6,15200,88.090675,13578.07954454422,1,1.6378663
100.0,142116.03,500.0,96.28298,True,78.72243,-872.03937,100.0,126.24042,,10.675376,-129.33893,135010.84,1.0,7650000,1.0,,0.28948885,3.503823,0.059801266,1.0,17.560555,-872.03937,-4685285.5,153,,100,89.39780292067054,2074.2092,2148820800000.0,13579.303,0.0011002081,1.0,-0.6,15300,89.397804,13667.89660525322,1,1.6378663
100.0,29554076.0,500.0,96.49414,True,80.5505,-877.14545,100.0,91.40267,,9.046814,-93.956825,37075496.0,1.0,7700000,1.0,,0.2915867,3.0915735,0.06304346,1.0,15.943642,-877.14545,-420533370000.0,154,,100,89.59731361568271,520245.53,2.7090996e+22,3795680.2,0.06921538,1.0,-0.6,15400,89.59731,13755.256042718887,1,1.6378663
100.0,245239400.0,500.0,94.95595,True,83.6264,-885.49963,100.0,45.15841,,6.272579,-46.448124,149109340.0,1.0,7750000,1.0,,0.23000747,2.4110494,0.050158605,1.0,11.329544,-885.49963,-1344980400000000.0,155,,100,89.89898304402273,3936555.0,1.0869693e+30,19956614.0,0.8343082,1.0,-0.6,15500,89.89899,13842.674442052841,1,1.6378663
100.0,22235344.0,500.0,96.672264,True,79.737946,-871.5297,100.0,116.30819,,10.256157,-119.189575,17609692.0,1.0,7800000,1.0,,0.23040497,3.33458,0.024507076,1.0,16.934319,-871.5297,-47001387000.0,156,,100,89.99410255701912,263621.25,2.6568965e+20,1809071.2,0.28479618,1.0,-0.6,15600,89.9941,13932.861331224442,1,1.6378663
100.0,43057540.0,500.0,97.19281,True,80.271,-888.2182,100.0,113.41014,,10.133986,-116.287224,29300502.0,1.0,7850000,1.0,,0.26559013,3.2729921,0.008749098,1.0,16.921806,-888.2182,-12821831000000.0,157,,100,90.40498919790618,432295.8,1.9849317e+25,2961228.2,0.12484422,1.0,-0.6,15700,90.40499,14024.22102355957,1,1.6378663
100.0,14550737000.0,500.0,97.90723,True,81.59742,-876.15454,100.0,73.46735,,7.895163,-76.14009,8167971000.0,1.0,7900000,1.0,,0.23003173,3.3367274,0.015234157,1.0,16.309807,-876.15454,-1.875672e+17,158,,100,89.49258328866983,160659950.0,4.922137e+33,1017689800.0,0.120516725,1.0,-0.6,15800,89.49258,14125.575394630432,1,1.6378663
100.0,28098122000.0,500.0,94.186874,True,81.59097,-878.9401,100.0,46.805744,,6.2392855,-48.399857,87439580000.0,1.0,7950000,1.0,,0.22925907,2.8066106,0.006939739,1.0,12.5959015,-878.9401,-393394500000000.0,159,,100,87.83025881283876,883512960.0,6.085731e+28,8699377000.0,2.1701152,1.0,-0.6,15900,87.83026,14188.171016454697,1,1.6378663
100.0,2564864.5,500.0,97.050385,True,81.9059,-874.0061,100.0,73.12002,,8.015842,-75.42449,1878155.6,1.0,8000000,1.0,,0.3345391,2.9776316,0.0625028,1.0,15.144485,-874.0061,-15469012000.0,160,,100,89.92174171229146,45408.727,4.5019244e+19,217050.22,0.019719496,1.0,-0.6,16000,89.921745,14247.338186502457,1,1.6378663
100.0,462727.34,500.0,94.9991,True,80.91307,-894.8341,100.0,77.67181,,8.26221,-79.66543,264467.5,1.0,8050000,1.0,,0.3207422,3.067197,0.07709867,1.0,14.086029,-894.8341,-1908925.9,161,,100,89.17528003401036,5702.7095,525940650000.0,31212.492,0.0057978476,1.0,-0.6,16100,89.175285,14315.386476516724,1,1.6378663
100.0,432796350.0,500.0,95.217186,True,81.49161,-865.6596,100.0,62.391663,,7.3221855,-64.28458,265913520.0,1.0,8100000,1.0,,0.28352508,2.9626443,0.034755677,1.0,13.725578,-865.6596,-616140200000000.0,162,,100,88.81379358842956,6032836.5,1.0589393e+29,30604786.0,0.077337965,1.0,-0.6,16200,88.81379,14391.800052642822,1,1.6378663
100.0,5428471000000.0,500.0,96.731964,True,77.94862,-873.46643,100.0,129.1052,,10.724953,-132.65018,6406942500000.0,1.0,8150000,1.0,,0.27553177,3.752411,0.034489125,1.0,18.78334,-873.46643,-2.7410436e+16,163,,100,88.67357606402538,64100254000.0,5.9731555e+31,637479700000.0,0.0057177236,1.0,-0.6,16300,88.673584,14466.823334217072,1,1.6378663
100.0,167423660.0,500.0,97.56926,True,79.51604,-873.5169,100.0,119.34899,,10.306705,-122.623726,89091620.0,1.0,8200000,1.0,,0.29068092,3.6222692,0.061479688,1.0,18.053223,-873.5169,-7600690700000.0,164,,100,89.82274159117529,1096496.4,5.383978e+24,8895133.0,0.18365392,1.0,-0.6,16400,89.82275,14531.304780244827,1,1.6378663
100.0,1885196.4,500.0,95.73404,True,82.30061,-882.2755,100.0,71.42835,,7.9737654,-73.24154,2249779.5,1.0,8250000,1.0,,0.23119348,2.8013246,0.018357322,1.0,13.433426,-882.2755,-3670689.5,165,,100,90.2743785166119,25281.32,969179900000.0,224630.67,0.02854149,1.0,-0.6,16500,90.274376,14597.172694921494,1,1.6378663
100.0,185442.8,500.0,96.50867,True,80.95975,-871.01324,100.0,75.60158,,7.84644,-78.03085,74314.73,1.0,8300000,1.0,,0.24418926,3.7463262,0.005973324,1.0,15.54892,-871.01324,-32320718.0,166,,100,88.80618752839129,3308.9758,174903470000000.0,10041.139,0.0049543213,1.0,-0.6,16600,88.80619,14662.40359377861,1,1.6378663
100.0,379643.0,500.0,94.91652,True,79.98775,-892.3368,100.0,90.29296,,8.866248,-92.532326,340329.94,1.0,8350000,1.0,,0.24174188,3.4179807,0.0022574216,1.0,14.928772,-892.3368,-9612950.0,167,,100,88.85399623184689,6618.6294,16992348000000.0,36594.168,0.1947364,1.0,-0.6,16700,88.85398,14732.836375236511,1,1.6378663
100.0,300459260.0,500.0,97.5941,True,80.24904,-871.14514,100.0,101.08235,,9.54981,-104.105255,151383540.0,1.0,8400000,1.0,,0.23067239,3.1437979,0.03855227,1.0,17.345062,-871.14514,-6405391000000.0,168,,100,89.79884939489902,2684750.5,4.4872708e+24,15631425.0,1.029856,1.0,-0.6,16800,89.798836,14798.578547000885,1,1.6378663
100.0,37230.93,500.0,96.5652,True,83.49134,-879.4872,100.0,59.02536,,6.9935694,-60.74278,12259.574,1.0,8450000,1.0,,0.27806368,3.1804652,0.028086469,1.0,13.07386,-879.4872,-1321986.6,169,,100,90.4849094376598,545.5399,559320800000.0,1828.0052,0.015893491,1.0,-0.6,16900,90.4849,14863.21278142929,1,1.6378663
100.0,325028.38,500.0,95.84608,True,83.70052,-863.1256,100.0,47.885838,,6.3009443,-49.368023,586818.44,1.0,8500000,1.0,,0.25568482,2.8607585,0.027041167,1.0,12.145554,-863.1256,-7139072.0,170,,100,90.00146720700853,13382.025,21123985000000.0,77892.43,0.2894577,1.0,-0.6,17000,90.001465,14924.353383541107,1,1.6378663
100.0,537454.9,500.0,98.23373,True,81.84306,-881.98615,100.0,82.348816,,8.389214,-85.048195,217518.47,1.0,8550000,1.0,,0.24404901,3.459755,0.03197609,1.0,16.390663,-881.98615,-91800104.0,171,,100,90.23227806640129,10509.008,1142444800000000.0,36103.867,0.00036708682,1.0,-0.6,17100,90.232285,14991.074670791626,1,1.6378663
100.0,33307400000.0,500.0,97.21602,True,77.12355,-892.39935,100.0,162.21213,,12.113438,-166.26845,21373130000.0,1.0,8600000,1.0,,0.272228,3.9340487,0.03900847,1.0,20.092468,-892.39935,-6.328243e+16,172,,100,89.23698837735498,226652220.0,2.4325843e+32,2126333400.0,1.5830456,1.0,-0.6,17200,89.23699,15050.403776884079,1,1.6378663
100.0,137245340.0,500.0,95.74268,True,79.991135,-874.29364,100.0,98.30106,,9.414303,-100.79401,41104010.0,1.0,8650000,1.0,,0.23612668,3.109976,0.043025285,1.0,15.751549,-874.29364,-2248741700000000.0,173,,100,89.405437289375,1022889.4,8.132448e+29,4393395.5,0.0031067755,1.0,-0.6,17300,89.40544,15107.208928585052,1,1.6378663
100.0,193844560.0,500.0,94.96564,True,75.88005,-897.2213,100.0,119.60669,,10.367204,-123.26663,294016220.0,1.0,8700000,1.0,,0.22998485,3.4824975,0.015509382,1.0,19.085587,-897.2213,-8378589000000.0,174,,100,86.2472539838177,4797681.5,5.2376296e+24,32188396.0,0.18810096,1.0,-0.6,17400,86.247246,15151.368395805359,1,1.6378663
100.0,97008470.0,500.0,97.094696,True,79.476166,-883.5123,100.0,101.24921,,9.411829,-104.36811,28888526.0,1.0,8750000,1.0,,0.29624313,3.5590284,0.11367644,1.0,17.61853,-883.5123,-335455740000000.0,175,,100,88.88799449167053,908303.4,1.1561835e+28,4039504.5,0.5546847,1.0,-0.6,17500,88.888,15240.47233915329,1,1.6378663
100.0,721538240.0,500.0,98.369125,True,81.18955,-869.52484,100.0,115.86917,,10.1710005,-118.83459,359708930.0,1.0,8800000,1.0,,0.2294905,3.5241933,0.0013161898,1.0,17.179573,-869.52484,-4921295000000.0,176,,100,91.36055133419195,4087875.2,2.751802e+24,35817052.0,0.22847733,1.0,-0.6,17600,91.36056,15330.778883457184,1,1.6378663
100.0,19553128.0,500.0,98.45874,True,75.17121,-885.04877,100.0,216.49063,,14.270359,-221.93954,7167261.0,1.0,8850000,1.0,,0.27642572,3.5843391,0.046542957,1.0,23.287529,-885.04877,-39773520000.0,177,,100,89.44157065732081,112664.04,5.3198885e+19,779031.6,0.08236604,1.0,-0.6,17700,89.441574,15423.6450278759,1,1.6378663
100.0,32731302.0,500.0,98.54291,True,78.8342,-883.8044,100.0,142.51486,,11.352212,-146.41765,26322574.0,1.0,8900000,1.0,,0.32030177,3.6935267,0.08017135,1.0,19.70871,-883.8044,-373101430000.0,178,,100,90.18641018620986,378992.88,9.1322986e+21,2690266.8,0.04404971,1.0,-0.6,17800,90.18642,15530.408225297928,1,1.6378663
100.0,1898301.8,500.0,96.06822,True,82.08494,-875.6744,100.0,68.19702,,7.7359056,-70.16165,1650400.1,1.0,8950000,1.0,,0.28540695,2.8901181,0.055320457,1.0,13.983284,-875.6744,-197232210.0,179,,100,89.82084456658517,27193.768,9879929000000000.0,171805.92,0.07725304,1.0,-0.6,17900,89.82085,15620.55736732483,1,1.6378663
100.0,160103570.0,500.0,97.51517,True,82.00793,-898.85834,100.0,67.86738,,7.5677576,-70.28356,94329510.0,1.0,9000000,1.0,,0.24843441,3.2552142,0.019391447,1.0,15.50724,-898.85834,-8.393247e+16,180,,100,89.57568535821909,3076685.5,1.20602726e+33,13951428.0,0.33779126,1.0,-0.6,18000,89.57568,15726.388811349869,1,1.6378663
100.0,1618237700.0,500.0,97.219734,True,81.03354,-868.4903,100.0,81.689186,,8.4696865,-84.32157,874348160.0,1.0,9050000,1.0,,0.35512677,3.1549335,0.16194701,1.0,16.186195,-868.4903,-154881620000000.0,181,,100,89.50322510837773,15804264.0,3.4597665e+27,94454940.0,0.00080689706,1.0,-0.6,18100,89.50322,15823.949943780899,1,1.6378663
100.0,63664468.0,500.0,98.03267,True,81.158356,-875.162,100.0,77.35544,,8.074986,-80.21638,44716124.0,1.0,9100000,1.0,,0.27964696,3.4856896,0.016056657,1.0,16.874313,-875.162,-8485561400000.0,182,,100,89.23334303211824,886782.2,8.7919534e+24,4679752.0,0.05455372,1.0,-0.6,18200,89.23334,15928.21128487587,1,1.6378663
100.0,110332.42,500.0,95.44183,True,82.76092,-884.31537,100.0,57.47973,,7.079187,-59.095417,77265.66,1.0,9150000,1.0,,0.22921315,2.7138238,0.028435856,1.0,12.680916,-884.31537,-13102259.0,183,,100,89.8401047060781,2130.5276,64621923000000.0,8543.41,0.19153018,1.0,-0.6,18300,89.840096,16038.106696367264,1,1.6378663
100.0,96858580.0,500.0,95.65081,True,77.98917,-867.91614,100.0,129.19,,10.764929,-132.32416,35055270.0,1.0,9200000,1.0,,0.2519973,3.6477833,0.01607287,1.0,17.661644,-867.91614,-47336382000000.0,184,,100,88.75409499243298,656802.3,2.2798124e+26,3555363.8,0.13221638,1.0,-0.6,18400,88.75409,16138.00433397293,1,1.6378663
100.0,2451324000.0,500.0,95.86278,True,80.22716,-864.2869,100.0,95.700775,,9.329887,-98.157135,700674300.0,1.0,9250000,1.0,,0.30514786,2.941766,0.04784143,1.0,15.63562,-864.2869,-2276610000000000.0,185,,100,89.55704488457019,17940664.0,8.5852154e+29,87083544.0,5.3534136,1.0,-0.6,18500,89.55704,16237.260946273804,1,1.6378663
100.0,2060126600.0,500.0,96.76871,True,80.726715,-898.9522,100.0,73.1609,,8.00183,-75.74659,1479891200.0,1.0,9300000,1.0,,0.30850887,3.021858,0.025098622,1.0,16.041992,-898.9522,-8216812500000.0,186,,100,88.72854497415823,28305032.0,1.0087671e+25,172100370.0,0.261248,1.0,-0.6,18600,88.728546,16349.722612142563,1,1.6378663
100.0,181019220.0,500.0,95.148315,True,80.9271,-886.03015,100.0,87.356384,,8.909978,-89.38841,116381910.0,1.0,9350000,1.0,,0.28554273,2.8228846,0.0083883405,1.0,14.221214,-886.03015,-883442900000000.0,187,,100,89.83708012066232,2704910.0,1.8890579e+29,13008774.0,3.8738468,1.0,-0.6,18700,89.83708,16456.49582195282,1,1.6378663
100.0,954328640.0,500.0,97.12032,True,78.61241,-875.9732,100.0,133.46788,,11.153594,-136.90959,315972900.0,1.0,9400000,1.0,,0.23174909,3.0108583,0.002243027,1.0,18.507912,-875.9732,-4620666500000000.0,188,,100,89.76600358119231,9107454.0,1.8014182e+30,40714384.0,0.24342075,1.0,-0.6,18800,89.76601,16558.860955953598,1,1.6378663
100.0,12740458000.0,500.0,95.50452,True,81.784355,-875.64954,100.0,62.291565,,7.4225297,-64.182915,50458100000.0,1.0,9450000,1.0,,0.242947,2.6828377,0.013233259,1.0,13.720161,-875.64954,-1.7582906e+16,189,,100,89.20688518373447,512168960.0,8.637319e+31,5019838500.0,1.0720578,1.0,-0.6,18900,89.20689,16661.61615729332,1,1.6378663
100.0,48023188.0,500.0,93.78405,True,79.96097,-865.75934,100.0,80.415215,,8.592773,-82.335045,93253304.0,1.0,9500000,1.0,,0.36479917,2.5650465,0.12233114,1.0,13.823082,-865.75934,-1531201700.0,190,,100,88.55374108308392,975265.7,5.964892e+17,9276464.0,0.13686374,1.0,-0.6,19000,88.55374,16770.31150150299,1,1.6378663
100.0,13256420.0,500.0,95.275406,True,81.49166,-889.3407,100.0,58.61443,,7.1021686,-60.523346,7383049.5,1.0,9550000,1.0,,0.2306494,2.858956,0.020719945,1.0,13.783745,-889.3407,-1469429600.0,191,,100,88.593829620243,124564.32,5.8155706e+17,841134.3,0.10919723,1.0,-0.6,19100,88.59383,16866.0775039196,1,1.6378663
100.0,953861250.0,500.0,93.00647,True,71.32056,-869.9224,100.0,255.99626,,15.475624,-260.7213,523820800.0,1.0,9600000,1.0,,0.30421057,4.0621796,0.018552393,1.0,21.685913,-869.9224,-41112337000000.0,192,,100,86.7961817361591,6025184.5,7.56569e+25,52175572.0,0.00942348,1.0,-0.6,19200,86.79618,16967.16439294815,1,1.6378663
100.0,108707.95,500.0,96.050766,True,79.826645,-871.39374,100.0,90.38574,,8.819821,-93.030426,118003.164,1.0,9650000,1.0,,0.28508645,3.5491536,0.034457803,1.0,16.224121,-871.39374,-2321920.8,193,,100,88.64646669024047,2158.0806,699901350000.0,11911.765,0.0018000401,1.0,-0.6,19300,88.64648,17067.027801036835,1,1.6378663
100.0,246221.73,500.0,94.7115,True,80.829,-882.9006,100.0,66.04961,,7.638969,-67.98598,168044.22,1.0,9700000,1.0,,0.23693576,2.7741218,0.006785512,1.0,13.8825,-882.9006,-11244465.0,194,,100,88.46797246495818,3987.7444,32241195000000.0,18674.758,0.061486326,1.0,-0.6,19400,88.46797,17171.71423792839,1,1.6378663
100.0,73253.05,500.0,96.68211,True,84.20627,-871.8642,100.0,40.14705,,5.838937,-41.71086,480411.12,1.0,9750000,1.0,,0.2793951,2.460461,0.041517377,1.0,12.475845,-871.8642,-3785426.8,195,,100,90.04520538970601,6721.0757,5631342300000.0,48040.547,0.016678615,1.0,-0.6,19500,90.045204,17278.25051164627,1,1.6378663
100.0,1893338800.0,500.0,96.73981,True,81.56559,-885.47974,100.0,85.633125,,8.72158,-87.94658,677874400.0,1.0,9800000,1.0,,0.34777617,3.0930855,0.06103912,1.0,15.174217,-885.47974,-2560897000000000.0,196,,100,90.28716881252716,11860005.0,1.2245983e+30,75102130.0,0.27894703,1.0,-0.6,19600,90.28718,17376.360986709595,1,1.6378663
100.0,4200923.0,500.0,95.246254,True,80.736404,-888.02216,100.0,80.13093,,8.361903,-82.24623,1158935.8,1.0,9850000,1.0,,0.22922067,3.195233,0.002990082,1.0,14.50985,-888.02216,-15561688000.0,197,,100,89.09830679817792,63091.84,5.4058316e+19,212659.47,0.0014183975,1.0,-0.6,19700,89.09831,17466.833994865417,1,1.6378663
100.0,300226980.0,500.0,95.637024,True,81.33843,-867.24005,100.0,78.40938,,8.358217,-80.46355,204032340.0,1.0,9900000,1.0,,0.2325384,2.923969,0.0073115528,1.0,14.298592,-867.24005,-11691464000000.0,198,,100,89.69664943342158,2952499.2,3.2372606e+25,20515138.0,0.12295372,1.0,-0.6,19800,89.69665,17569.84291744232,1,1.6378663
100.0,8033127.5,500.0,95.85392,True,83.90262,-884.05725,100.0,47.84914,,6.400519,-49.28421,7388458.5,1.0,9950000,1.0,,0.25502354,2.6234522,0.006357476,1.0,11.951302,-884.05725,-102582936.0,199,,100,90.30313731744359,86161.19,4338062000000000.0,736192.3,0.0891133,1.0,-0.6,19900,90.30315,17668.887809038162,1,1.6378663
100.0,359292.47,500.0,97.98259,True,85.71304,-871.9597,100.0,32.87481,,5.0682254,-34.38731,1553438.5,1.0,10000000,1.0,,0.23003334,2.6810262,0.010373503,1.0,12.2695465,-871.9597,-774994400.0,200,,100,90.78126877909753,23673.43,2.6212928e+17,158354.14,0.053852376,1.0,-0.6,20000,90.78127,17759.869868278503,1,1.6378663
100.0,3838571.0,500.0,96.33242,True,80.68292,-875.8381,100.0,87.986305,,8.769234,-90.446915,3072082.5,1.0,10050000,1.0,,0.30638063,3.3296921,0.05135566,1.0,15.649498,-875.8381,-20323100000.0,201,,100,89.45215629190743,60589.43,6.814743e+19,322534.5,0.34110615,1.0,-0.6,20100,89.45215,17850.388998508453,1,1.6378663
100.0,1518421.9,500.0,98.06781,True,83.62748,-893.1343,100.0,53.500618,,6.6976037,-55.5957,3812549.0,1.0,10100000,1.0,,0.28215826,2.9398518,0.05209191,1.0,14.4403305,-893.1343,-128927360.0,202,,100,90.32508325889276,65244.29,3695953000000000.0,401129.38,0.049423747,1.0,-0.6,20200,90.32508,17951.888798475266,1,1.6378663
100.0,328563140.0,500.0,97.446465,True,79.62758,-885.16187,100.0,119.03519,,10.525834,-122.22527,52508690.0,1.0,10150000,1.0,,0.22992449,2.8708892,0.001043424,1.0,17.818886,-885.16187,-432636700000000.0,203,,100,90.15341261369868,2457380.8,1.8380574e+28,8267607.0,0.04363761,1.0,-0.6,20300,90.15342,18060.32893562317,1,1.6378663
100.0,19166278.0,500.0,100.75157,True,81.576645,-868.49756,100.0,100.30877,,9.513519,-104.00288,3798149.2,1.0,10200000,1.0,,0.43715644,3.130771,0.15942246,1.0,19.174927,-868.49756,-656202300000000.0,204,,100,91.09016436372085,189911.73,3.1533765e+28,589024.94,1.0302331,1.0,-0.6,20400,91.09016,18157.55156326294,1,1.6378663
100.0,476391300.0,500.0,99.24933,True,79.63626,-869.5618,100.0,141.4995,,11.465309,-145.3644,596981950.0,1.0,10250000,1.0,,0.30088687,3.169573,0.05316946,1.0,19.613068,-869.5618,-598900000000000.0,205,,100,91.10156965220168,8585100.0,2.3997225e+28,60425250.0,0.14480416,1.0,-0.6,20500,91.10157,18251.196858406067,1,1.6378663
100.0,18774772000.0,500.0,97.19807,True,80.55823,-871.1423,100.0,121.0949,,10.502607,-123.87681,10730044000.0,1.0,10300000,1.0,,0.2704637,3.2848346,0.041091427,1.0,16.63984,-871.1423,-914059400000000.0,206,,100,91.0608354563596,117730820.0,1.0788715e+29,1068619140.0,0.13817309,1.0,-0.6,20600,91.06083,18347.937067747116,1,1.6378663
100.0,1775804700.0,500.0,97.34839,True,76.88806,-868.0273,100.0,174.9181,,12.629374,-179.1241,466066500.0,1.0,10350000,1.0,,0.33336535,3.9264555,0.002046138,1.0,20.460327,-868.0273,-1767560900000000.0,207,,100,89.51743449338468,11767135.0,1.7649514e+29,58568740.0,0.20757437,1.0,-0.6,20700,89.51744,18437.58945584297,1,1.6378663
100.0,9694043.0,500.0,98.27285,True,79.31637,-876.37335,100.0,138.70277,,11.29139,-142.31323,3017816.0,1.0,10400000,1.0,,0.31206602,3.347726,0.00508973,1.0,18.956482,-876.37335,-37065794000.0,208,,100,90.60775889578481,68238.01,1.0527461e+20,324099.44,0.18122648,1.0,-0.6,20800,90.60776,18517.107415914536,1,1.6378663
100.0,22441374.0,500.0,96.68698,True,81.0134,-875.92664,100.0,100.52536,,9.477717,-102.99359,66401520.0,1.0,10450000,1.0,,0.27661136,3.270815,0.047130555,1.0,15.673584,-875.92664,-136937865000.0,209,,100,90.49111422123674,835948.2,3.0751527e+21,6617272.0,0.13691385,1.0,-0.6,20900,90.49111,18572.49850153923,1,1.6378663
100.0,384631840.0,500.0,97.12293,True,80.84236,-869.2828,100.0,96.18501,,9.358081,-98.8481,213824060.0,1.0,10500000,1.0,,0.28875935,2.9345095,0.058662564,1.0,16.280571,-869.2828,-180792270000000.0,210,,100,90.20044187510484,3212836.2,4.605901e+27,21775484.0,0.5950898,1.0,-0.6,21000,90.20044,18636.03134894371,1,1.6378663
100.0,85002980.0,500.0,94.84213,True,80.17415,-867.7105,100.0,68.171425,,7.5150065,-70.33307,91919690.0,1.0,10550000,1.0,,0.23260762,3.4199567,0.013748452,1.0,14.667984,-867.7105,-53567612000000.0,211,,100,87.68915511824176,1716631.0,6.137009e+26,9628848.0,0.59125215,1.0,-0.6,21100,87.68916,18701.208097934723,1,1.6378663
100.0,333908600.0,500.0,97.01988,True,78.79224,-875.2047,100.0,137.74551,,11.308972,-141.0837,65820468.0,1.0,10600000,1.0,,0.28774762,3.1388936,0.017488897,1.0,18.227646,-875.2047,-1284949500000000.0,212,,100,90.10120995233227,2074999.0,1.4807604e+29,8164130.5,0.0173939,1.0,-0.6,21200,90.10121,18773.228559970856,1,1.6378663
100.0,112030300.0,500.0,95.81598,True,79.13491,-871.6444,100.0,110.17966,,9.934006,-112.97541,67012236.0,1.0,10650000,1.0,,0.23001795,3.3904538,0.0024229586,1.0,16.681068,-871.6444,-26209610000000.0,213,,100,89.0689174215506,1033838.0,8.783287e+25,6843111.0,0.09687337,1.0,-0.6,21300,89.06892,18841.199371099472,1,1.6378663
100.0,404460.7,500.0,97.82327,True,81.73802,-868.75085,100.0,91.78753,,9.117455,-94.387115,79146.25,1.0,10700000,1.0,,0.27308849,2.94271,0.035767004,1.0,16.08525,-868.75085,-22779524.0,214,,100,90.85547733087262,3535.0088,74037620000000.0,11457.457,0.001510245,1.0,-0.6,21400,90.85548,18909.03851556778,1,1.6378663
100.0,8667447.0,500.0,95.88861,True,82.5246,-873.70496,100.0,68.39209,,7.7628675,-70.1865,8000539.5,1.0,10750000,1.0,,0.24733225,2.851312,0.015649244,1.0,13.364014,-873.70496,-80684200000.0,215,,100,90.2874650601768,112547.07,2.0200928e+21,799475.1,0.10417129,1.0,-0.6,21500,90.28746,18964.96166229248,1,1.6378663
100.0,41514070000.0,500.0,94.80206,True,79.51542,-861.74994,100.0,84.119286,,8.585592,-86.46715,41313616000.0,1.0,10800000,1.0,,0.23565875,3.225969,0.007221088,1.0,15.286644,-861.74994,-2774433000000000.0,216,,100,88.10101226809593,504768960.0,1.3954747e+30,4166405600.0,0.020477517,1.0,-0.6,21600,88.10101,19027.408435583115,1,1.6378663
100.0,1248631.9,500.0,96.63466,True,79.93591,-869.30475,100.0,102.850945,,9.667838,-105.65265,551264.9,1.0,10850000,1.0,,0.26134098,3.0633073,0.01966849,1.0,16.698746,-869.30475,-52937204.0,217,,100,89.60375176652802,13120.097,340164360000000.0,61304.277,0.029834647,1.0,-0.6,21700,89.60375,19086.84750533104,1,1.6378663
100.0,21965480000.0,500.0,96.89301,True,81.81302,-875.63043,100.0,82.993866,,8.615937,-85.278694,11664426000.0,1.0,10900000,1.0,,0.25060028,2.9596457,0.074990645,1.0,15.079994,-875.63043,-9.227682e+16,218,,100,90.42895529606473,163177330.0,1.630105e+33,1196592600.0,10.209966,1.0,-0.6,21800,90.42896,19154.750242710114,1,1.6378663
