TimestepsSoFar,MinTargetPdf,OptimizationReturnMax,ReturnMeanIW,EmpiricalD2Arithmetic,MinBehavPdf,ReturnStepMax,InitialReturnMean,EpisodesSoFar,TimeElapsed,VarianceInitializer,DivergenceHarmonic,EpLenMean,EmpiricalD2Harmonic,LearnableVariance,StdWReturnMean,ReturnStepMaxmin,MeanD2-0,EpRewMean,StdIW,WReturnMean,Bound,MeanIW,ESSRenyiHarmonic,Penalization,InitialReturnMax,InitialBound,Epsilon,OptimizationReturnMin,OptimizationReturnMean,Inner Iteration,EpThisIter,MeanEntropy,ESSRenyiArithmetic,InitialReturnMin,MaxIW,Iteration,InitialReturnStd,MinIW
7400000,-888.80725,13.844002,2196037.0,1.0,-888.80725,0.2306751,88.69563,14800,13372.18124127388,-0.6,4.7451215e+16,500.0,1.0,,,0.0434234,1.0,88.69563487000191,107680.71,93.27991,-421790100.0,18652.04,100.0,True,93.24461,-95.20579,1.0,,9.295023,1,100,1.6378663,100.0,79.40061,1036456.56,148,2.6234436,0.17364673
7450000,-857.9506,13.527634,353435740.0,1.0,-857.9506,0.25209874,87.798225,14900,13478.97734117508,-0.6,2.3682889e+29,500.0,1.0,,,0.019909143,1.0,87.79822047461303,17273306.0,62.567097,-895042300000000.0,2791475.0,100.0,True,93.96063,-64.40596,1.0,,7.3652215,1,100,1.6378663,100.0,80.433,160989650.0,149,2.8845465,0.03187144
7500000,-877.70917,18.714653,2904308.8,1.0,-877.70917,0.36483186,86.0948,15000,13575.598456144333,-0.6,6029082000000000.0,500.0,1.0,,,0.08786082,1.0,86.09480686694899,118101.07,112.965645,-276224420.0,23635.127,100.0,True,94.72164,-116.48504,1.0,,10.087817,1,100,1.6378663,100.0,76.00699,1057544.1,150,3.3468776,0.016642008
7550000,-883.9101,12.701012,22507682000.0,1.0,-883.9101,0.3287729,84.72116,15100,13685.192967891693,-0.6,1.13327026e+30,500.0,1.0,,,0.053669453,1.0,84.72116237551923,2656250600.0,65.09348,-1725962800000000.0,275848480.0,100.0,True,89.8238,-66.714485,1.0,,7.598375,1,100,1.6378663,100.0,77.12279,26700136000.0,151,2.7125978,0.72088873
7600000,-871.9259,14.42038,29648774.0,1.0,-871.9259,0.307715,85.48625,15200,13780.01587152481,-0.6,5.355429e+22,500.0,1.0,,,0.06718695,1.0,85.48625116936633,2384426.5,68.540596,-483681570000.0,432367.47,100.0,True,92.1422,-70.63018,1.0,,7.7644343,1,100,1.6378663,100.0,77.72182,23040376.0,152,2.8730054,0.007745868
7650000,-861.3736,16.228859,48931804.0,1.0,-861.3736,0.26940188,87.55971,15300,13888.964111089706,-0.6,7.264484e+24,500.0,1.0,,,0.036284357,1.0,87.55971287988854,4183398.5,97.834206,-7134503000000.0,513791.97,100.0,True,94.31639,-100.48079,1.0,,9.47218,1,100,1.6378663,100.0,78.08753,41981280.0,153,2.8481565,0.037631746
7700000,-870.853,15.107506,2204984.2,1.0,-870.853,0.25126785,85.62731,15400,13991.96386384964,-0.6,1.8027272e+18,500.0,1.0,,,0.02103749,1.0,85.6273097654869,130105.92,71.709526,-3082078700.0,28781.592,100.0,True,92.865,-74.00299,1.0,,7.869817,1,100,1.6378663,100.0,77.75749,1257245.2,154,3.1265812,0.07108201
7750000,-872.4884,16.111359,79738910.0,1.0,-872.4884,0.27841818,86.06537,15500,14089.657929182053,-0.6,5.722466e+21,500.0,1.0,,,0.048715696,1.0,86.06536848857417,6137134.5,103.12735,-197430280000.0,755901.5,100.0,True,92.50113,-105.73571,1.0,,9.675598,1,100,1.6378663,100.0,76.38977,61591548.0,155,3.0838525,0.19454633
7800000,-877.2339,14.757187,177097.66,1.0,-877.2339,0.25205216,85.901794,15600,14168.773143529892,-0.6,79846660000000.0,500.0,1.0,,,0.02226092,1.0,85.90180248565456,18192.354,78.72471,-19734804.0,3930.7644,100.0,True,92.341446,-80.91305,1.0,,8.317543,1,100,1.6378663,100.0,77.58426,173908.44,156,3.089206,0.10930392
7850000,-863.8956,13.976128,4535645.5,1.0,-863.8956,0.25121742,87.59657,15700,14240.351023435593,-0.6,2.1086675e+20,500.0,1.0,,,0.0061330646,1.0,87.59656874348701,379094.72,63.031227,-28512102000.0,84057.39,100.0,True,94.22675,-64.99403,1.0,,7.3459435,1,100,1.6378663,100.0,80.250626,3385987.8,157,3.011369,0.0024730098
7900000,-878.41113,13.56498,28117240.0,1.0,-878.41113,0.26383552,86.58614,15800,14304.551563978195,-0.6,2.8713337e+22,500.0,1.0,,,0.034106135,1.0,86.58614542602079,3096370.5,63.422558,-313401800000.0,573662.06,100.0,True,92.83128,-65.27158,1.0,,7.319842,1,100,1.6378663,100.0,79.266304,25111044.0,158,3.1372726,0.03695347
7950000,-862.4364,17.113785,1243824500.0,1.0,-862.4364,0.27424344,88.02633,15900,14371.9541182518,-0.6,3.3334637e+29,500.0,1.0,,,0.008910894,1.0,88.02633320856526,35696364.0,113.53801,-1699506100000000.0,5520151.0,100.0,True,94.94144,-116.48103,1.0,,10.198681,1,100,1.6378663,100.0,77.82765,337214750.0,159,3.0862463,0.040610224
8000000,-876.13904,18.304543,31009012.0,1.0,-876.13904,0.33395728,88.310684,16000,14444.906780481339,-0.6,1.9807145e+23,500.0,1.0,,,0.0970774,1.0,88.31068175431204,1256295.0,137.77144,-1498718500000.0,266514.25,100.0,True,95.276276,-141.13824,1.0,,11.33895,1,100,1.6378663,100.0,76.97173,8935058.0,160,3.0330944,1.2964679
8050000,-890.8194,15.156807,139798860.0,1.0,-890.8194,0.3417006,88.21042,16100,14509.528810739517,-0.6,5.2033077e+19,500.0,1.0,,,0.112100855,1.0,88.21041640606772,6857968.5,102.975174,-16794528000.0,775309.06,100.0,True,93.7554,-105.2836,1.0,,9.611822,1,100,1.6378663,100.0,78.598595,68752280.0,161,3.2539303,0.016214876
8100000,-877.80664,15.247345,233824.19,1.0,-877.80664,0.23579241,88.22423,16200,14580.04605102539,-0.6,45402290000000.0,500.0,1.0,,,0.06359619,1.0,88.22422387552979,9940.843,103.31309,-15977629.0,2260.096,100.0,True,93.72439,-105.649185,1.0,,9.747181,1,100,1.6378663,100.0,78.47704,89804.96,162,2.8819368,0.09399611
8150000,-872.0895,18.134087,2013233.8,1.0,-872.0895,0.2984143,86.626396,16300,14650.808558702469,-0.6,4.0446106e+17,500.0,1.0,,,0.05970174,1.0,86.62639778180854,55920.2,140.51462,-2103913600.0,15558.509,100.0,True,93.37267,-143.81906,1.0,,11.387812,1,100,1.6378663,100.0,75.23859,419533.8,163,3.2912552,0.41488218
8200000,-879.56805,16.79715,2937085.8,1.0,-879.56805,0.34468707,87.65284,16400,14719.860466480255,-0.6,25871516000000.0,500.0,1.0,,,0.11369422,1.0,87.65283895953468,168348.4,104.27655,-17360380.0,27010.057,100.0,True,94.89038,-107.111694,1.0,,9.559608,1,100,1.6378663,100.0,78.09323,1230221.9,164,3.5903275,0.024879139
8250000,-886.10156,19.457413,1323130.6,1.0,-886.10156,0.31449544,88.80367,16500,14787.59936928749,-0.6,4377232000000000.0,500.0,1.0,,,0.009211987,1.0,88.80367536834228,71192.76,131.07153,-253063220.0,11771.043,100.0,True,97.260345,-134.8758,1.0,,11.000744,1,100,1.6378663,100.0,77.80293,699847.8,165,3.1709933,0.02474285
8300000,-877.2838,14.421074,46801350.0,1.0,-877.2838,0.2326349,89.409676,16600,14860.919735431671,-0.6,2.834656e+24,500.0,1.0,,,0.009214744,1.0,89.4096725262354,3184160.0,52.99893,-3519116200000.0,665634.5,100.0,True,97.16879,-55.088665,1.0,,6.661954,1,100,1.6378663,100.0,82.74772,22171244.0,166,2.9355245,0.041350577
8350000,-880.68256,16.158035,274196260.0,1.0,-880.68256,0.3675341,90.322395,16700,14929.394309520721,-0.6,4.3384608e+27,500.0,1.0,,,0.10143176,1.0,90.32239509773036,11572533.0,116.4038,-172833530000000.0,1570196.0,100.0,True,96.068825,-119.02725,1.0,,10.411607,1,100,1.6378663,100.0,79.91079,115786760.0,167,2.8288298,0.00037455553
8400000,-882.52026,16.140701,474735170.0,1.0,-882.52026,0.2663076,89.56643,16800,14999.366109848022,-0.6,9.321719e+28,500.0,1.0,,,0.050591677,1.0,89.56643397527363,27502520.0,103.725685,-799420850000000.0,3835886.8,100.0,True,96.03583,-106.34349,1.0,,9.671308,1,100,1.6378663,100.0,79.89513,272518700.0,168,3.1924124,0.022661014
8450000,-883.58606,17.45977,8582626.0,1.0,-883.58606,0.36123416,90.29711,16900,15063.984122753143,-0.6,1.9205233e+19,500.0,1.0,,,0.1394439,1.0,90.29710356996391,793709.44,77.58619,-13435279000.0,124960.5,100.0,True,99.45061,-80.64932,1.0,,8.306267,1,100,1.6378663,100.0,81.99084,7741148.0,169,2.9312317,0.17273763
8500000,-866.04364,16.217209,3083670800.0,1.0,-866.04364,0.25365156,89.826546,17000,15147.356936693192,-0.6,1.2819413e+31,500.0,1.0,,,0.028314725,1.0,89.82653475959764,485901900.0,85.78734,-9463871000000000.0,61571572.0,100.0,True,97.24586,-88.43001,1.0,,8.797886,1,100,1.6378663,100.0,81.02865,4831099400.0,170,2.8956065,0.1698936
8550000,-882.9091,18.292389,7915098600.0,1.0,-882.9091,0.28621435,88.72711,17100,15255.738330602646,-0.6,2.461901e+31,500.0,1.0,,,0.040712625,1.0,88.72710258674768,333998800.0,151.49156,-1.6686249e+16,61249908.0,100.0,True,95.17964,-154.85385,1.0,,11.839849,1,100,1.6378663,100.0,76.88725,2709339600.0,171,3.362965,0.0058956235
8600000,-870.4554,12.504105,4667128.5,1.0,-870.4554,0.23012552,90.265945,17200,15361.771210193634,-0.6,1.1672523e+20,500.0,1.0,,,0.007958144,1.0,90.26595982168645,405382.84,48.554157,-16982019000.0,85721.8,100.0,True,96.47253,-50.125237,1.0,,6.297538,1,100,1.6378663,100.0,83.96842,3349809.8,172,2.9824784,0.27245197
8650000,-877.3796,10.5746765,268078290.0,1.0,-877.3796,0.23014244,90.4685,17300,15461.042881011963,-0.6,1.9286414e+31,500.0,1.0,,,0.00095783174,1.0,90.46849174268377,47600400.0,37.146637,-4935627000000000.0,9070310.0,100.0,True,95.604126,-38.270267,1.0,,5.439043,1,100,1.6378663,100.0,85.02945,452720800.0,173,2.7501726,2.2648418
8700000,-884.9179,12.888405,123229420.0,1.0,-884.9179,0.24190353,90.0904,17400,15558.162166833878,-0.6,1.026188e+29,500.0,1.0,,,0.018082157,1.0,90.0904047304546,9301437.0,60.140133,-534803600000000.0,2043260.1,100.0,True,95.822,-61.80925,1.0,,7.1568117,1,100,1.6378663,100.0,82.93359,85136430.0,174,2.9866676,1.0864177
8750000,-894.17706,13.589737,7955694.0,1.0,-894.17706,0.2451326,89.5868,17500,15657.056703805923,-0.6,3.2945995e+18,500.0,1.0,,,0.011603847,1.0,89.58679646597876,788994.8,55.590034,-3376992800.0,117925.77,100.0,True,96.28517,-57.44574,1.0,,6.891362,1,100,1.6378663,100.0,82.695435,7310407.0,175,2.845903,0.031727817
8800000,-885.10486,18.22464,74614830.0,1.0,-885.10486,0.2783979,88.70201,17600,15761.325037956238,-0.6,1.7779953e+28,500.0,1.0,,,0.02669409,1.0,88.7020178823275,6928844.5,127.73354,-445108330000000.0,1119267.0,100.0,True,96.096115,-131.0709,1.0,,10.830542,1,100,1.6378663,100.0,77.871475,67364904.0,176,3.2299984,0.16026403
8850000,-872.45514,18.189644,67688110.0,1.0,-872.45514,0.22847587,90.0845,17700,15856.846505403519,-0.6,1.4225475e+21,500.0,1.0,,,0.018120512,1.0,90.08450562219936,2841888.8,139.47191,-125486920000.0,362080.6,100.0,True,96.849075,-142.79645,1.0,,11.425074,1,100,1.6378663,100.0,78.65943,28548482.0,177,2.9899182,0.04934538
8900000,-891.1896,12.981834,218867.4,1.0,-891.1896,0.28819707,88.19127,17800,15959.585092782974,-0.6,17561299000000.0,500.0,1.0,,,0.05990632,1.0,88.19126408047408,24301.305,62.73743,-7316816.5,4906.642,100.0,True,93.7816,-64.43082,1.0,,7.3914976,1,100,1.6378663,100.0,80.79977,197015.97,178,2.8466103,0.05289465
8950000,-867.49286,13.1957855,17015.883,1.0,-867.49286,0.29655606,88.8823,17900,16063.775897741318,-0.6,15592257000.0,500.0,1.0,,,0.010682225,1.0,88.88230318098569,3274.4963,52.887806,-235544.03,708.09906,100.0,True,95.33579,-54.637447,1.0,,6.742296,1,100,1.6378663,100.0,82.14001,30926.092,179,2.7256665,0.025450483
9000000,-884.7024,17.156937,28426302.0,1.0,-884.7024,0.33023492,87.91628,18000,16162.68273115158,-0.6,2.3506e+19,500.0,1.0,,,0.071929395,1.0,87.91627867837293,2134198.0,109.7759,-14371797000.0,279222.88,100.0,True,95.044174,-112.733635,1.0,,10.029041,1,100,1.6378663,100.0,77.88724,21210250.0,180,3.0322008,0.016988896
9050000,-886.4573,14.592575,762276740.0,1.0,-886.4573,0.2744793,87.921776,18100,16258.995250225067,-0.6,5.333173e+29,500.0,1.0,,,0.07770115,1.0,87.92178485266174,270448320.0,70.809586,-1562929300000000.0,38281604.0,100.0,True,94.54877,-72.94923,1.0,,7.965593,1,100,1.6378663,100.0,79.95619,2669289500.0,181,2.7127333,0.03258347
9100000,-882.016,16.168098,156339760.0,1.0,-882.016,0.23929994,88.86802,18200,16353.157879114151,-0.6,2.6696513e+28,500.0,1.0,,,0.019216925,1.0,88.86802269486898,4964622.5,97.86567,-429267250000000.0,1646994.8,100.0,True,95.61114,-100.492294,1.0,,9.424984,1,100,1.6378663,100.0,79.44304,31581006.0,182,3.005886,0.5507041
9150000,-874.25806,13.686935,357805600.0,1.0,-874.25806,0.25778383,89.30129,18300,16455.69021654129,-0.6,2.702589e+33,500.0,1.0,,,0.0324129,1.0,89.30127623081597,26564684.0,75.80071,-9.787794e+16,7349577.0,100.0,True,94.854706,-77.68302,1.0,,8.133506,1,100,1.6378663,100.0,81.16777,188147040.0,183,3.1059296,0.32936272
9200000,-880.7469,14.396851,27877142.0,1.0,-880.7469,0.22911854,90.36669,18400,16560.418146133423,-0.6,1.0813463e+23,500.0,1.0,,,0.025196478,1.0,90.36669306674023,1377831.0,67.012115,-685042400000.0,353209.38,100.0,True,97.035446,-69.09474,1.0,,7.728097,1,100,1.6378663,100.0,82.638596,11786563.0,184,2.6997464,0.12204157
9250000,-875.14465,13.208374,11368382.0,1.0,-875.14465,0.25896418,89.90838,18500,16669.007549524307,-0.6,7.0711906e+19,500.0,1.0,,,0.07838516,1.0,89.90838095999987,3687355.8,47.30518,-14755779000.0,585795.94,100.0,True,96.836006,-49.058144,1.0,,6.280749,1,100,1.6378663,100.0,83.62763,32164598.0,185,2.8031,0.007937304
9300000,-868.6313,17.852478,54546060.0,1.0,-868.6313,0.28761372,90.08409,18600,16767.927974700928,-0.6,2.3394341e+23,500.0,1.0,,,0.025560468,1.0,90.08409264089987,2941027.5,106.41038,-1549352000000.0,509939.97,100.0,True,98.21756,-109.61273,1.0,,9.719011,1,100,1.6378663,100.0,80.36508,27254454.0,186,3.4570522,0.5655558
9350000,-865.0861,12.708519,34691276.0,1.0,-865.0861,0.3160229,91.39957,18700,16864.051726341248,-0.6,1.3746954e+17,500.0,1.0,,,0.095533654,1.0,91.3995769253063,17496892.0,44.13179,-636523600.0,2004239.6,100.0,True,98.1146,-45.75458,1.0,,5.9934955,1,100,1.6378663,100.0,85.40608,174347780.0,187,2.8652756,0.061870307
9400000,-875.65375,14.25206,1183983.6,1.0,-875.65375,0.23187125,90.61368,18800,16970.056794166565,-0.6,5.858333e+16,500.0,1.0,,,0.06093575,1.0,90.61367415775763,214853.66,63.971653,-495295200.0,38443.914,100.0,True,97.35951,-66.0126,1.0,,7.5062213,1,100,1.6378663,100.0,83.10745,1827718.6,188,2.7619357,0.006633485
9450000,-896.8641,15.097015,693861000.0,1.0,-896.8641,0.24846268,91.055984,18900,17069.0739197731,-0.6,4.9975052e+28,500.0,1.0,,,0.019744128,1.0,91.05599313435492,41409560.0,66.850006,-512084700000000.0,7006416.5,100.0,True,98.51257,-69.14011,1.0,,7.640435,1,100,1.6378663,100.0,83.41556,398258700.0,189,2.9109702,0.6588652
9500000,-877.0999,13.870331,2945708.0,1.0,-877.0999,0.29009965,90.44917,19000,17189.927866220474,-0.6,7.416683e+20,500.0,1.0,,,0.048592016,1.0,90.44916442185546,232662.67,67.579216,-52660523000.0,61446.53,100.0,True,96.69966,-69.5123,1.0,,7.6198335,1,100,1.6378663,100.0,82.82933,2051200.0,190,3.0850213,0.09992407
9550000,-867.5212,14.728325,3002828.2,1.0,-867.5212,0.2564056,90.797195,19100,17311.465112924576,-0.6,3.9547924e+18,500.0,1.0,,,0.0038793683,1.0,90.79719602665544,143598.4,74.095985,-4338620000.0,35412.785,100.0,True,97.38872,-76.27558,1.0,,8.136804,1,100,1.6378663,100.0,82.66039,1113993.5,191,2.8086329,0.0046507465
9600000,-867.13715,13.676292,319706.66,1.0,-867.13715,0.22825956,91.194115,19200,17414.70285129547,-0.6,1.3294639e+16,500.0,1.0,,,0.029503748,1.0,91.19411251816204,27172.115,60.22891,-217068860.0,5505.766,100.0,True,97.65628,-62.108246,1.0,,7.214125,1,100,1.6378663,100.0,83.97999,266997.62,192,2.8609967,0.0036197952
9650000,-888.6681,14.8239975,10662676.0,1.0,-888.6681,0.2570136,90.8647,19300,17530.159643650055,-0.6,3.4074578e+21,500.0,1.0,,,0.032013595,1.0,90.8646906373962,1684679.1,82.233185,-128933044000.0,239057.23,100.0,True,97.09603,-84.441185,1.0,,8.592656,1,100,1.6378663,100.0,82.27203,16821756.0,193,2.8981798,0.10514222
9700000,-869.21814,13.761414,695273300.0,1.0,-869.21814,0.27885705,90.72885,19400,17636.64958333969,-0.6,6.6351433e+27,500.0,1.0,,,0.06767447,1.0,90.72884266296725,89135930.0,49.672142,-155037080000000.0,11618683.0,100.0,True,98.007416,-51.574917,1.0,,6.48284,1,100,1.6378663,100.0,84.246,864372740.0,194,2.7649465,0.014756606
9750000,-872.0005,14.724411,311752830.0,1.0,-872.0005,0.28678712,89.70288,19500,17730.740792751312,-0.6,9.2926246e+24,500.0,1.0,,,0.00786069,1.0,89.70287748599796,34786270.0,59.506687,-6642749000000.0,5118118.5,100.0,True,97.209045,-61.685093,1.0,,7.2182436,1,100,1.6378663,100.0,82.484634,289599300.0,195,2.7209663,0.6897266
9800000,-881.2062,16.705963,687183940.0,1.0,-881.2062,0.22741778,87.848946,19600,17822.010832071304,-0.6,1.8890423e+31,500.0,1.0,,,0.012879401,1.0,87.84894840924943,119255570.0,84.421135,-1.2191195e+16,15400887.0,100.0,True,96.00955,-87.225296,1.0,,8.545361,1,100,1.6378663,100.0,79.30359,1183333900.0,196,3.3760874,0.2145036
9850000,-870.01385,15.932266,2301688.0,1.0,-870.01385,0.22827171,89.03282,19700,17916.999757289886,-0.6,6.797377e+20,500.0,1.0,,,0.00076648593,1.0,89.0328222945167,73278.086,82.457115,-66515554000.0,25105.377,100.0,True,96.406425,-85.00755,1.0,,8.558662,1,100,1.6378663,100.0,80.47416,455510.84,197,3.0342069,0.094721764
9900000,-887.36554,14.997978,180817840.0,1.0,-887.36554,0.28353456,89.498604,19800,18013.005051136017,-0.6,7.639681e+18,500.0,1.0,,,0.05494891,1.0,89.49860310411123,7125678.5,91.733604,-6429457000.0,1093999.0,100.0,True,95.36707,-93.99368,1.0,,9.129509,1,100,1.6378663,100.0,80.369095,65555856.0,198,2.8958054,0.03158098
9950000,-899.06287,13.165726,60071972.0,1.0,-899.06287,0.2626257,90.49125,19900,18119.76372027397,-0.6,2.7069267e+18,500.0,1.0,,,0.009447068,1.0,90.49126067501909,4279459.0,62.81614,-2926296800.0,464987.53,100.0,True,96.30536,-64.55776,1.0,,7.3516273,1,100,1.6378663,100.0,83.13963,42961104.0,199,2.9613714,0.64281744
10000000,-887.2389,17.021782,46819076.0,1.0,-887.2389,0.3060591,90.0195,20000,18224.72955775261,-0.6,2.6293408e+25,500.0,1.0,,,0.07699476,1.0,90.0194937410265,3188890.8,85.7782,-14931975000000.0,462697.88,100.0,True,98.360954,-88.68939,1.0,,8.680322,1,100,1.6378663,100.0,81.33917,31852018.0,200,3.2295837,0.10115132
10050000,-876.4831,13.8386,5261918.0,1.0,-876.4831,0.30330992,90.461174,20100,18321.405237674713,-0.6,1757199800000000.0,500.0,1.0,,,0.03026405,1.0,90.46117302637487,1694701.2,57.28463,-85944040.0,183307.22,100.0,True,97.30065,-59.2088,1.0,,6.9991217,1,100,1.6378663,100.0,83.46205,17038754.0,201,2.880438,0.07674548
10100000,-872.77655,12.300636,156005920.0,1.0,-872.77655,0.28599596,90.72817,20200,18422.026170492172,-0.6,4.0903604e+26,500.0,1.0,,,0.05910313,1.0,90.72817652540284,19936724.0,51.408978,-30755340000000.0,3243870.8,100.0,True,96.36585,-52.929203,1.0,,6.662961,1,100,1.6378663,100.0,84.065216,195761420.0,202,2.6483834,3.8932836
10150000,-870.6391,11.756226,1278595400000.0,1.0,-870.6391,0.22900978,91.02494,20300,18501.144258737564,-0.6,8.51759e+30,500.0,1.0,,,0.013814166,1.0,91.02494816753124,132774810000.0,58.510002,-4055212000000000.0,13380278000.0,100.0,True,95.54956,-59.898647,1.0,,7.231613,1,100,1.6378663,100.0,83.793335,1334470500000.0,203,2.492745,1.3848081
10200000,-902.7309,13.64608,2297421.5,1.0,-902.7309,0.28979066,90.46184,20400,18563.897382736206,-0.6,1.7048259e+16,500.0,1.0,,,0.09012446,1.0,90.46182963491361,84895.24,64.36193,-246662000.0,23055.77,100.0,True,96.53866,-66.23291,1.0,,7.569251,1,100,1.6378663,100.0,82.89258,613705.56,204,2.6586404,0.022614036
10250000,-875.38184,11.609726,674983.25,1.0,-875.38184,0.26439196,90.79047,20500,18631.788846492767,-0.6,1.7804397e+16,500.0,1.0,,,0.029185817,1.0,90.79047037822018,109569.33,49.312073,-181429820.0,27024.682,100.0,True,95.947845,-50.66633,1.0,,6.452351,1,100,1.6378663,100.0,84.33812,900049.5,205,2.771144,0.009312557
10300000,-891.1514,14.234909,10552418.0,1.0,-891.1514,0.29014406,90.76998,20600,18693.30138349533,-0.6,9.8815065e+22,500.0,1.0,,,0.052868947,1.0,90.76997536086604,1745009.4,81.445526,-640192400000.0,318797.88,100.0,True,96.487335,-83.4815,1.0,,8.517549,1,100,1.6378663,100.0,82.252426,16621719.0,206,2.9827657,0.10608334
10350000,-881.9638,12.897118,347426340.0,1.0,-881.9638,0.2391719,90.62078,20700,18756.35436987877,-0.6,1.027562e+30,500.0,1.0,,,0.010458276,1.0,90.62077798365338,17054552.0,59.606873,-1694618000000000.0,3778759.0,100.0,True,96.376434,-61.278114,1.0,,7.1414614,1,100,1.6378663,100.0,83.47932,121669790.0,207,2.9336686,0.0672252
10400000,-880.8544,13.613693,1561141.0,1.0,-880.8544,0.22898713,90.13159,20800,18824.435885429382,-0.6,3193363800000000.0,500.0,1.0,,,0.022487193,1.0,90.13159346127792,80447.125,77.34602,-106819976.0,20419.69,100.0,True,95.390686,-79.208145,1.0,,8.3546,1,100,1.6378663,100.0,81.77699,583817.5,208,2.7471218,0.006818204
10450000,-878.4982,13.594635,138932480.0,1.0,-878.4982,0.27315038,91.007645,20900,18889.952008247375,-0.6,6.8849035e+23,500.0,1.0,,,0.053952634,1.0,91.00764805315484,10753303.0,62.253113,-1541365300000.0,1466312.8,100.0,True,97.276505,-64.11001,1.0,,7.325779,1,100,1.6378663,100.0,83.68187,107032970.0,209,2.9302018,0.21873431
10500000,-895.60986,12.638588,68057150.0,1.0,-895.60986,0.25487328,90.36094,21000,18944.199026823044,-0.6,7.858875e+25,500.0,1.0,,,0.025221556,1.0,90.36094035184475,5927693.5,62.632133,-14231863000000.0,1082360.4,100.0,True,95.604454,-64.23704,1.0,,7.395074,1,100,1.6378663,100.0,82.965866,57171852.0,210,2.8186905,0.056533337
10550000,-894.83673,18.14489,13914081.0,1.0,-894.83673,0.28980073,90.740585,21100,19005.35950732231,-0.6,9.78693e+16,500.0,1.0,,,0.026130557,1.0,90.74059106735454,2098343.8,108.66449,-1049090300.0,315739.1,100.0,True,98.97834,-111.97245,1.0,,9.907141,1,100,1.6378663,100.0,80.83345,18520244.0,211,3.242384,0.016760252
10600000,-874.4247,12.804047,233008.9,1.0,-874.4247,0.24495225,91.12928,21200,19077.204621076584,-0.6,377229860000000.0,500.0,1.0,,,0.001622811,1.0,91.12928554835436,21157.607,32.725178,-32235214.0,5106.214,100.0,True,98.83449,-34.372345,1.0,,5.0988445,1,100,1.6378663,100.0,86.03044,191047.69,212,2.5936394,0.0431029
10650000,-887.7532,15.769768,890078500.0,1.0,-887.7532,0.38827473,91.23711,21300,19146.53908419609,-0.6,1.4413047e+29,500.0,1.0,,,0.17611612,1.0,91.23710374433291,255801810.0,66.7239,-948880000000000.0,30690618.0,100.0,True,99.390144,-69.22251,1.0,,7.6167274,1,100,1.6378663,100.0,83.62038,2531864000.0,213,2.951165,0.05000634
10700000,-871.6341,15.507286,168337860.0,1.0,-871.6341,0.32784647,90.789,21400,19215.3575091362,-0.6,5.1522287e+25,500.0,1.0,,,0.09880841,1.0,90.78900085627882,12933933.0,96.16217,-17348255000000.0,1834743.4,100.0,True,96.944725,-98.57833,1.0,,9.3515625,1,100,1.6378663,100.0,81.43744,127617850.0,214,2.9513485,0.1665872
10750000,-873.0958,13.52121,569452.75,1.0,-873.0958,0.3036573,90.35089,21500,19284.0116212368,-0.6,6.025277e+16,500.0,1.0,,,0.12953061,1.0,90.35089556783143,222769.38,37.31496,-451595870.0,40751.066,100.0,True,98.41577,-39.151863,1.0,,5.456333,1,100,1.6378663,100.0,84.89456,2136298.0,215,2.7465231,0.27026573
10800000,-883.6235,11.757225,3430352.0,1.0,-883.6235,0.26453775,91.146355,21600,19350.79279398918,-0.6,8.81466e+18,500.0,1.0,,,0.035783887,1.0,91.14636122098567,356806.34,44.31754,-4128153900.0,71004.45,100.0,True,96.79337,-45.706436,1.0,,6.110213,1,100,1.6378663,100.0,85.03615,2590112.5,216,2.6425061,0.13385658
10850000,-875.61383,14.7274475,68023.7,1.0,-875.61383,0.37584364,89.711525,21700,19423.599390745163,-0.6,240044750000.0,500.0,1.0,,,0.14646593,1.0,89.71152842094003,5271.6343,74.71267,-1136053.8,982.7157,100.0,True,96.405,-76.89194,1.0,,8.0339775,1,100,1.6378663,100.0,81.67755,48387.043,217,3.1887105,0.044934966
10900000,-878.9437,15.793816,766735.44,1.0,-878.9437,0.32394692,89.662735,21800,19490.875780582428,-0.6,53848605000000.0,500.0,1.0,,,0.11564681,1.0,89.66273520493651,170787.38,59.563354,-19163598.0,24935.88,100.0,True,98.36025,-62.06964,1.0,,7.0962987,1,100,1.6378663,100.0,82.56644,1653828.5,218,3.0341227,0.028895559
10950000,-874.3602,13.887413,5797216000.0,1.0,-874.3602,0.22819713,88.65228,21900,19562.15413093567,-0.6,4.8198948e+32,500.0,1.0,,,0.027094737,1.0,88.65227964964706,542065700.0,57.66132,-4.2554347e+16,74882080.0,100.0,True,95.50618,-59.599056,1.0,,7.033513,1,100,1.6378663,100.0,81.61877,5370435000.0,219,2.8619962,3.1970594
11000000,-878.00916,12.622353,153160560000.0,1.0,-878.00916,0.22991173,91.19058,22000,19628.72677230835,-0.6,6.508532e+33,500.0,1.0,,,0.009944275,1.0,91.19058122090937,83725160000.0,38.398556,-1.2918292e+17,8513740000.0,100.0,True,98.184135,-39.99934,1.0,,5.628799,1,100,1.6378663,100.0,85.56178,841537200000.0,220,2.5913665,1.6750938
