OptimizationReturnMin,TimestepsSoFar,MinIW,EpLenMean,MinTargetPdf,InitialBound,ReturnStepMax,OptimizationReturnMean,ESSRenyiArithmetic,Epsilon,InitialReturnMin,MeanD2-0,Bound,EpisodesSoFar,ReturnStepMaxmin,MeanIW,EmpiricalD2Harmonic,EpThisIter,DivergenceHarmonic,MinBehavPdf,TimeElapsed,Inner Iteration,StdWReturnMean,InitialReturnMax,LearnableVariance,InitialReturnStd,MaxIW,EpRewMean,ESSRenyiHarmonic,MeanEntropy,OptimizationReturnMax,Iteration,ReturnMeanIW,WReturnMean,Penalization,StdIW,VarianceInitializer,EmpiricalD2Arithmetic,InitialReturnMean
,7300000,0.3102018,500.0,-875.1273,-69.56092,0.25237995,7.5824194,100.0,1.0,81.40375,1.0,-144176870000000.0,14600,0.031892776,5059322.0,1.0,100,4.7267955e+27,-875.1273,12716.346466779709,1,,95.84865,,3.1577225,285701760.0,88.98616718231287,100.0,1.6378663,14.4449005,146,219018530.0,67.464294,True,31079446.0,-0.6,1.0,88.98616
,7350000,0.15708752,500.0,-885.3841,-54.914963,0.2416055,6.612126,100.0,1.0,82.54411,1.0,-3416164700000.0,14700,0.008848369,3040125.0,1.0,100,3.8730767e+24,-885.3841,12814.813527822495,1,,95.68607,,3.075599,209841970.0,89.1562390615427,100.0,1.6378663,13.14196,147,63138428.0,53.17952,True,21196884.0,-0.6,1.0,89.15624
,7400000,0.07713996,500.0,-873.0264,-50.51149,0.25416243,6.460222,100.0,1.0,83.31494,1.0,-3220286700000.0,14800,0.02452676,1252966.8,1.0,100,4.1410208e+24,-873.0264,12908.994846582413,1,,95.863014,,2.6823294,98916830.0,89.77516316912883,100.0,1.6378663,12.548073,148,32490808.0,48.929356,True,9922849.0,-0.6,1.0,89.775154
,7450000,0.2772158,500.0,-864.70447,-97.716385,0.32197952,9.191972,100.0,1.0,80.246735,1.0,-2475427500000000.0,14900,0.07579951,9283699.0,1.0,100,8.02562e+29,-864.70447,13001.754696846008,1,,96.827866,,3.2344167,830549200.0,89.43870532341776,100.0,1.6378663,16.581131,149,1276208300.0,94.95378,True,82691600.0,-0.6,1.0,89.43871
,7500000,0.6845262,500.0,-872.1063,-63.8597,0.28485078,7.251605,100.0,1.0,82.492355,1.0,-1.479194e+16,15000,0.054218575,15006770.0,1.0,100,5.575138e+31,-872.1063,13108.638859272003,1,,96.53204,,3.0484877,819471300.0,89.74396128427253,100.0,1.6378663,14.039688,150,1068289400.0,61.879066,True,89564810.0,-0.6,1.0,89.743965
,7550000,0.024730772,500.0,-928.4236,-117.75286,0.24502312,10.165524,100.0,1.0,79.40444,1.0,-48211092.0,15100,0.0029503256,40742.887,1.0,100,251130630000000.0,-928.4236,13219.24446797371,1,,96.195175,,3.4032507,3574133.8,89.56996546025788,100.0,1.6378663,16.790733,151,3308488.0,114.91999,True,355838.84,-0.6,1.0,89.56996
,7600000,0.0052635567,500.0,-866.9961,-105.550735,0.2544095,9.669755,100.0,1.0,79.6104,1.0,-6534122000.0,15200,0.02259259,92935.93,1.0,100,7.601743e+18,-866.9961,13321.959172964096,1,,94.95511,,3.1113665,4999891.5,89.28015151545266,100.0,1.6378663,15.344711,152,9483876.0,103.18476,True,512897.3,-0.6,1.0,89.28014
,7650000,0.43336213,500.0,-869.5761,-67.10787,0.26939806,7.441299,100.0,1.0,83.09987,1.0,-1.42464735e+17,15300,0.020410761,14102351.0,1.0,100,4.200134e+33,-869.5761,13415.724366664886,1,,97.88914,,3.088231,258583070.0,90.54116657367138,100.0,1.6378663,14.7892685,153,904478140.0,64.910095,True,47468316.0,-0.6,1.0,90.54117
,7700000,0.07561102,500.0,-877.0978,-80.97013,0.23417722,8.483969,100.0,1.0,80.82481,1.0,-32674628.0,15400,0.003793642,14952.143,1.0,100,259319090000000.0,-877.0978,13506.462272405624,1,,94.82601,,2.6500206,820104.9,89.30877524554819,100.0,1.6378663,14.001205,154,947519.75,79.00033,True,88975.16,-0.6,1.0,89.30878
,7750000,2.4971776,500.0,-868.5146,-83.47403,0.31461436,8.293072,100.0,1.0,79.405975,1.0,-9117573000000000.0,15500,0.06814349,40648860.0,1.0,100,7.732401e+30,-868.5146,13616.907636404037,1,,97.46814,,3.3794653,1908586800.0,87.69904681589993,100.0,1.6378663,18.062164,155,2547425300.0,80.19582,True,252477230.0,-0.6,1.0,87.69905
,7800000,0.36036786,500.0,-875.7948,-94.14794,0.25072086,9.125335,100.0,1.0,80.70366,1.0,-1449722600000.0,15600,0.056569055,748714.9,1.0,100,3.503885e+23,-875.7948,13730.33768081665,1,,96.313644,,2.90305,45149430.0,89.82899498530328,100.0,1.6378663,15.609985,156,75442600.0,91.69945,True,4657658.5,-0.6,1.0,89.828995
,7850000,0.007742087,500.0,-879.1948,-66.8403,0.2528045,7.3797803,100.0,1.0,81.68282,1.0,-2554267000.0,15700,0.024460196,18864.412,1.0,100,1.4218813e+18,-879.1948,13836.791222333908,1,,96.27665,,3.199853,426296.6,89.06260325946874,100.0,1.6378663,14.593826,157,1845189.5,64.70021,True,61519.824,-0.6,1.0,89.06261
,7900000,0.13538486,500.0,-872.44434,-53.813496,0.24778536,6.371299,100.0,1.0,82.38428,1.0,-281898600.0,15800,0.048688844,63109.39,1.0,100,1.9686726e+16,-872.44434,13927.346798658371,1,,96.50665,,3.349027,5058211.0,88.75557592827744,100.0,1.6378663,14.1223755,158,653684.5,51.80943,True,507094.8,-0.6,1.0,88.75558
,7950000,0.32036138,500.0,-872.23706,-68.96035,0.22918005,7.5694127,100.0,1.0,80.858185,1.0,-1737483500000.0,15900,0.020444945,192893.72,1.0,100,4.990727e+23,-872.23706,14019.908569574356,1,,96.501434,,3.0340364,6542616.5,88.42759880723924,100.0,1.6378663,15.6432495,159,9670855.0,66.50139,True,808634.94,-0.6,1.0,88.4276
,8000000,0.001186563,500.0,-869.51044,-70.004654,0.25703248,7.6208863,100.0,1.0,80.035995,1.0,-250513250000000.0,16000,0.027235031,643289.06,1.0,100,1.5763954e+28,-869.51044,14121.523691892624,1,,94.12589,,3.1514888,23003842.0,87.6568813760636,100.0,1.6378663,14.089897,160,37865876.0,68.00978,True,2829787.0,-0.6,1.0,87.656876
,8050000,0.019859608,500.0,-860.4448,-78.77699,0.24638471,8.11226,100.0,1.0,79.914085,1.0,-538411260.0,16100,0.03367938,29204.777,1.0,100,5.024545e+16,-860.4448,14216.908903598785,1,,95.34069,,3.2522154,838836.0,88.02634531012323,100.0,1.6378663,15.426605,161,2279555.2,76.385666,True,110651.266,-0.6,1.0,88.02634
,8100000,0.09422587,500.0,-910.34375,-81.01363,0.28432587,8.297116,100.0,1.0,80.44171,1.0,-409627900000000.0,16200,0.05377771,1385271.2,1.0,100,2.3820722e+28,-910.34375,14295.135004758835,1,,96.69214,,3.085117,63360772.0,88.73882846137968,100.0,1.6378663,16.250427,162,141309520.0,78.36009,True,7034761.0,-0.6,1.0,88.73884
,8150000,0.03942329,500.0,-860.4796,-64.23567,0.280676,7.3297977,100.0,1.0,81.410866,1.0,-429517.6,16300,0.05291663,630.5859,1.0,100,44493230000.0,-860.4796,14358.131014823914,1,,94.973694,,2.9430146,12625.596,88.74066308816157,100.0,1.6378663,13.562828,163,39548.758,62.38727,True,2145.737,-0.6,1.0,88.74066
,8200000,0.54110837,500.0,-870.0582,-73.915924,0.28800598,7.885182,100.0,1.0,81.68646,1.0,-3429332700000000.0,16400,0.09660524,36322036.0,1.0,100,2.4946659e+30,-870.0582,14423.071624040604,1,,96.38454,,3.0933836,2318552600.0,89.5716448367288,100.0,1.6378663,14.698074,164,1294908500.0,71.745125,True,240359520.0,-0.6,1.0,89.57164
,8250000,0.52235174,500.0,-868.5213,-53.69875,0.27661335,6.543672,100.0,1.0,82.9466,1.0,-22513197000.0,16500,0.017397493,1485752.4,1.0,100,1.8055049e+20,-868.5213,14490.04272031784,1,,95.817,,3.035556,132474980.0,89.49027409257141,100.0,1.6378663,12.870399,165,143207200.0,52.034245,True,13181933.0,-0.6,1.0,89.49028
,8300000,0.0748488,500.0,-884.56995,-74.07812,0.32592648,7.8458905,100.0,1.0,81.33547,1.0,-6.8942686e+16,16600,0.029872477,43218896.0,1.0,100,8.116196e+32,-884.56995,14549.096433877945,1,,96.85272,,3.178146,2093104300.0,89.18136184726484,100.0,1.6378663,15.51725,166,4518746000.0,71.6586,True,265638050.0,-0.6,1.0,89.18136
,8350000,0.7059106,500.0,-865.1911,-56.209286,0.24169698,6.8775926,100.0,1.0,82.32168,1.0,-1.6216768e+18,16700,0.012522548,29194818000.0,1.0,100,1.0309008e+36,-865.1911,14612.311341285706,1,,94.92795,,2.7039092,1846632400000.0,89.19927071069296,100.0,1.6378663,12.60627,167,1143279500000.0,54.6124,True,197717750000.0,-0.6,1.0,89.199265
,8400000,0.08576222,500.0,-887.95233,-59.568295,0.2549968,7.06316,100.0,1.0,80.81024,1.0,-255621710000.0,16800,0.029601067,1228908.5,1.0,100,1.8105278e+22,-887.95233,14680.949134111404,1,,94.55615,,2.7895167,97145816.0,87.8734020800255,100.0,1.6378663,13.745911,168,97537450.0,57.669636,True,9737869.0,-0.6,1.0,87.8734
,8450000,0.11577253,500.0,-897.2112,-70.59808,0.2290748,7.703458,100.0,1.0,80.39422,1.0,-8533372000.0,16900,0.050074607,53260.105,1.0,100,1.6212417e+19,-897.2112,14743.132217645645,1,,94.91431,,3.022628,4411850.0,88.09767632031426,100.0,1.6378663,14.520088,169,1491201.2,68.47954,True,439417.94,-0.6,1.0,88.09768
,8500000,1.2090311,500.0,-861.79645,-76.56276,0.29591098,8.05831,100.0,1.0,80.26671,1.0,-653296130000000.0,17000,0.06768057,119567730.0,1.0,100,8.385313e+28,-861.79645,14809.93159866333,1,,95.249054,,3.0611827,10282518000.0,88.32501851423822,100.0,1.6378663,14.982346,170,12754908000.0,74.30719,True,1033309630.0,-0.6,1.0,88.32502
,8550000,0.0020746174,500.0,-879.9696,-98.92062,0.22875212,9.376405,100.0,1.0,78.77565,1.0,-100449580.0,17100,0.008111507,14191.894,1.0,100,1600395000000000.0,-879.9696,14877.31531381607,1,,94.47519,,2.9201026,622609.5,88.15205443087804,100.0,1.6378663,15.699539,171,1350471.1,96.44396,True,67342.32,-0.6,1.0,88.15206
,8600000,0.28299415,500.0,-873.9852,-64.894264,0.27526036,7.298251,100.0,1.0,82.29866,1.0,-4354315200000000.0,17200,0.017622828,4131227.5,1.0,100,4.59292e+30,-873.9852,14944.036499738693,1,,96.51692,,3.098136,148383040.0,89.59691176316962,100.0,1.6378663,14.218262,172,277947780.0,62.862923,True,22141446.0,-0.6,1.0,89.596924
,8650000,0.09095969,500.0,-872.5949,-91.65298,0.2935325,9.002382,100.0,1.0,80.78343,1.0,-4240466.0,17300,0.06502187,1172.7701,1.0,100,3259636600000.0,-872.5949,14998.984964132309,1,,95.85445,,2.8857899,38062.965,89.78581483959492,100.0,1.6378663,15.071014,173,118997.586,89.370674,True,5008.219,-0.6,1.0,89.78582
,8700000,0.15944447,500.0,-879.06757,-45.17292,0.25071257,5.997498,100.0,1.0,83.51383,1.0,-1149735.9,17400,0.029320583,2745.493,1.0,100,432589100000.0,-879.06757,15059.255400419235,1,,96.18257,,2.7550402,201589.61,89.51133060714164,100.0,1.6378663,12.668739,174,88805.08,43.56023,True,20065.5,-0.6,1.0,89.51133
,8750000,17.508226,500.0,-889.1779,-67.28837,0.25654504,7.5590324,100.0,1.0,81.95608,1.0,-9.770927e+17,17500,0.009498581,355113340.0,1.0,100,2.6630976e+35,-889.1779,15118.325148820877,1,,95.68163,,2.8733964,28792306000.0,89.51511056202992,100.0,1.6378663,13.725555,175,8469210600.0,65.395386,True,2872694500.0,-0.6,1.0,89.51511
,8800000,0.0019958708,500.0,-877.7256,-88.59614,0.23437037,8.787165,100.0,1.0,80.742096,1.0,-130598674000.0,17600,0.0035099983,554859.06,1.0,100,2.5113614e+21,-877.7256,15182.988440036774,1,,96.84155,,2.962675,24454606.0,89.52926029774868,100.0,1.6378663,16.099457,176,53917264.0,85.99171,True,3240103.0,-0.6,1.0,89.52927
,8850000,0.78022814,500.0,-870.43054,-94.591156,0.29436308,9.072738,100.0,1.0,80.844376,1.0,-9.792844e+16,17700,0.08433694,11699704.0,1.0,100,1.8413496e+33,-870.43054,15281.532624721527,1,,95.91319,,3.1614738,245449920.0,89.9171134881009,100.0,1.6378663,15.068817,177,1381800000.0,92.30949,True,40717410.0,-0.6,1.0,89.91711
,8900000,0.0056773843,500.0,-881.35706,-62.797813,0.26287544,7.2847667,100.0,1.0,82.543076,1.0,-50779554000.0,17800,0.032718837,981080.06,1.0,100,7.77226e+20,-881.35706,15395.333253383636,1,,95.990265,,2.8130026,92392170.0,89.82784240736865,100.0,1.6378663,13.447189,178,113260920.0,60.980804,True,9189421.0,-0.6,1.0,89.827835
,8950000,0.025741057,500.0,-868.14343,-138.38187,0.27117014,11.240362,100.0,1.0,77.02144,1.0,-756673200000000.0,17900,0.04252632,4279485.0,1.0,100,6.0182263e+28,-868.14343,15507.440550804138,1,,94.539894,,2.9920382,293442530.0,88.26180059982444,100.0,1.6378663,17.518456,179,111565640.0,135.29803,True,29669116.0,-0.6,1.0,88.261795
,9000000,0.10525779,500.0,-864.45764,-52.51443,0.23162188,6.4896026,100.0,1.0,82.74441,1.0,-198329380000.0,18000,0.0014113635,125206.8,1.0,100,1.3790238e+22,-864.45764,15599.675669431686,1,,95.70741,,2.951432,7948945.0,89.23401147759681,100.0,1.6378663,12.963005,180,3399577.2,50.8259,True,802906.5,-0.6,1.0,89.23402
,9050000,0.0026867215,500.0,-867.1786,-130.53468,0.22847609,10.760132,100.0,1.0,77.80087,1.0,-590230.9,18100,0.0057024956,1695.3093,1.0,100,20584905000.0,-867.1786,15704.584156036377,1,,96.22592,,3.3679373,114862.3,88.5610047444804,100.0,1.6378663,18.425049,181,100706.7,127.12343,True,11463.346,-0.6,1.0,88.561005
,9100000,0.004013601,500.0,-867.86426,-100.50293,0.35129738,9.275311,100.0,1.0,79.614235,1.0,-73891120000000.0,18200,0.078995526,998902.94,1.0,100,6.847484e+26,-867.86426,15796.736620426178,1,,96.376076,,3.4129722,42073624.0,88.88954586047683,100.0,1.6378663,16.76184,182,151146380.0,97.67978,True,4848440.0,-0.6,1.0,88.88954
,9150000,0.114899635,500.0,-872.41064,-170.33044,0.25215277,12.223124,100.0,1.0,74.20417,1.0,-981540900000000.0,18300,0.044604033,10619267.0,1.0,100,3.9100285e+28,-872.41064,15892.777822256088,1,,96.42793,,3.9953582,260197900.0,86.4272950988958,100.0,1.6378663,22.223763,183,1971594500.0,165.36768,True,37647204.0,-0.6,1.0,86.42729
,9200000,0.20360923,500.0,-897.7201,-74.34655,0.23155999,8.011962,100.0,1.0,81.32623,1.0,-609585660000.0,18400,0.000655517,243027.0,1.0,100,1.0458114e+23,-897.7201,15998.683115005493,1,,95.02115,,2.8758435,17575332.0,89.33819466416703,100.0,1.6378663,13.694916,184,9710419.0,72.46201,True,1755183.5,-0.6,1.0,89.3382
,9250000,0.0071830214,500.0,-877.0148,-174.3966,0.2594321,12.68007,100.0,1.0,74.83174,1.0,-48204810000.0,18500,0.05377911,100539.83,1.0,100,1.8206656e+20,-877.0148,16102.534872293472,1,,93.68098,,3.168968,5168059.5,87.51181082729043,100.0,1.6378663,18.849236,185,22788248.0,170.82654,True,545437.9,-0.6,1.0,87.51181
,9300000,0.029501462,500.0,-859.41266,-134.0713,0.29869357,10.829843,100.0,1.0,76.11388,1.0,-8497063300000.0,18600,0.07012354,17986828.0,1.0,100,6.452629e+24,-859.41266,16208.410112380981,1,,94.35707,,3.6662874,1625342500.0,86.94371791555704,100.0,1.6378663,18.243195,186,319728740.0,130.72711,True,161758960.0,-0.6,1.0,86.94372
,9350000,0.08089135,500.0,-880.4991,-66.45202,0.2507087,7.5329785,100.0,1.0,80.22136,1.0,-125516510000000.0,18700,0.021195188,6607038.0,1.0,100,5.087623e+27,-880.4991,16316.893851995468,1,,93.45349,,2.8190315,353484300.0,87.75433729148918,100.0,1.6378663,13.232132,187,388026460.0,64.692696,True,37405024.0,-0.6,1.0,87.75433
,9400000,0.029083112,500.0,-874.7521,-55.543873,0.24253578,6.8574543,100.0,1.0,82.64421,1.0,-7920196500000.0,18800,0.0021128505,261193.08,1.0,100,2.1637512e+25,-874.7521,16410.42668914795,1,,95.660126,,2.610921,8960179.0,89.5016648808651,100.0,1.6378663,13.015915,188,9394362.0,53.84159,True,1020451.1,-0.6,1.0,89.50167
,9450000,0.3689588,500.0,-876.4348,-55.163265,0.23544349,6.60824,100.0,1.0,81.26512,1.0,-1528948600000.0,18900,0.043822557,511012.25,1.0,100,6.740276e+23,-876.4348,16505.044635295868,1,,94.87747,,3.1036367,20475032.0,87.87336264896656,100.0,1.6378663,13.61235,189,19183312.0,53.301403,True,2845967.0,-0.6,1.0,87.87336
,9500000,0.005841894,500.0,-866.40784,-106.02024,0.23972009,9.710209,100.0,1.0,78.54962,1.0,-59886120.0,19000,0.0010655522,9623.415,1.0,100,447904460000000.0,-866.40784,16603.256613969803,1,,95.17717,,2.9923291,389238.75,88.25983095981768,100.0,1.6378663,16.627548,190,1078781.9,103.242195,True,42738.605,-0.6,1.0,88.25984
,9550000,0.10907732,500.0,-883.6604,-59.440765,0.2517415,7.099086,100.0,1.0,81.78789,1.0,-42526118000.0,19100,0.022604793,233921.72,1.0,100,7.519177e+20,-883.6604,16707.771662712097,1,,94.20758,,2.7374923,8930696.0,88.8869732433651,100.0,1.6378663,12.419693,191,16297507.0,57.89088,True,1172257.4,-0.6,1.0,88.886986
,9600000,0.4480473,500.0,-879.4786,-90.13282,0.23663719,8.877019,100.0,1.0,79.619995,1.0,-8954673000000.0,19200,0.008541256,351949.62,1.0,100,1.072781e+25,-879.4786,16806.903805971146,1,,96.11321,,2.9322436,7069938.5,88.49701394993035,100.0,1.6378663,16.493217,192,22074534.0,87.39953,True,1241320.0,-0.6,1.0,88.49701
,9650000,0.49232405,500.0,-867.24316,-67.67721,0.27856657,7.6074915,100.0,1.0,81.77955,1.0,-4077181000000000.0,19300,0.07572016,15469478.0,1.0,100,3.9273983e+30,-867.24316,16914.17143845558,1,,96.087006,,2.7832434,852011260.0,89.38704016886732,100.0,1.6378663,14.307457,193,2029800000.0,65.62036,True,96184280.0,-0.6,1.0,89.387054
,9700000,0.17977226,500.0,-878.2178,-43.877026,0.29695737,5.9280987,100.0,1.0,83.44185,1.0,-7027202500000.0,19400,0.06762461,4108755.8,1.0,100,1.751834e+25,-878.2178,17021.280468463898,1,,96.36669,,2.6563406,388700740.0,89.36994795141112,100.0,1.6378663,12.924843,194,49663204.0,42.1985,True,38658700.0,-0.6,1.0,89.36994
,9750000,0.0021485882,500.0,-877.7913,-57.84558,0.269382,6.8504133,100.0,1.0,83.40488,1.0,-72993400000000.0,19500,0.029606402,3169910.0,1.0,100,1.4338179e+27,-877.7913,17117.083587884903,1,,97.25413,,2.9983652,106785010.0,90.25528989692964,100.0,1.6378663,13.849251,195,276918900.0,55.918354,True,13874809.0,-0.6,1.0,90.255295
,9800000,0.0055818646,500.0,-889.25964,-53.576885,0.24455117,6.6383204,100.0,1.0,83.55104,1.0,-46982428.0,19600,0.028267965,51345.91,1.0,100,819132300000000.0,-889.25964,17214.748933792114,1,,96.1127,,2.81497,3709712.2,90.1893605736588,100.0,1.6378663,12.561661,196,1593129.8,51.99135,True,373979.1,-0.6,1.0,90.18936
,9850000,0.009981163,500.0,-870.01904,-52.981705,0.2546817,6.5858,100.0,1.0,83.25669,1.0,-391655260.0,19700,0.025737673,8821.528,1.0,100,5.000002e+16,-870.01904,17322.288425922394,1,,96.448975,,2.8036063,251464.86,89.84249142082581,100.0,1.6378663,13.192284,197,537601.8,51.23297,True,31500.69,-0.6,1.0,89.84249
,9900000,0.10339848,500.0,-862.17426,-81.53495,0.28999573,8.356935,100.0,1.0,81.776505,1.0,-55905096000.0,19800,0.095489845,397609.56,1.0,100,4.3324843e+20,-862.17426,17432.726321458817,1,,98.11594,,3.0023336,25095722.0,90.13343887390316,100.0,1.6378663,16.339432,198,54891656.0,78.85236,True,2667693.5,-0.6,1.0,90.133446
,9950000,0.488612,500.0,-898.76337,-51.10785,0.25958943,6.4242625,100.0,1.0,82.93079,1.0,-26448716000.0,19900,0.029589713,168724.7,1.0,100,2.7667363e+20,-898.76337,17542.114483594894,1,,95.50699,,2.871847,3859374.2,89.35505688320332,100.0,1.6378663,12.576195,199,8511830.0,49.518654,True,595563.8,-0.6,1.0,89.35506
,10000000,0.12416032,500.0,-870.2147,-48.798958,0.27735618,6.3462453,100.0,1.0,83.71464,1.0,-4714143.0,20000,0.007923782,4982.5767,1.0,100,7301795000000.0,-870.2147,17641.659693717957,1,,96.463684,,2.625061,384140.88,90.06088257698717,100.0,1.6378663,12.749046,200,299937.12,47.16577,True,38246.406,-0.6,1.0,90.06088
,10050000,0.03617243,500.0,-880.20526,-120.785324,0.26915306,10.419014,100.0,1.0,79.85823,1.0,-11498423000000.0,20100,0.010698646,11586083.0,1.0,100,1.3245301e+25,-880.20526,17743.5999481678,1,,97.58724,,3.0118475,623649200.0,90.2772449734791,100.0,1.6378663,17.729012,201,1481423100.0,117.627075,True,77241736.0,-0.6,1.0,90.277245
,10100000,0.14441581,500.0,-873.66376,-137.50845,0.26012105,11.148969,100.0,1.0,78.83118,1.0,-10293278000000.0,20200,0.039941534,3157165.8,1.0,100,1.2551791e+25,-873.66376,17846.75467467308,1,,95.83327,,3.2100487,202321020.0,89.98014399417654,100.0,1.6378663,17.00209,202,328070800.0,134.60388,True,21500460.0,-0.6,1.0,89.98015
,10150000,0.0034595178,500.0,-875.3603,-53.292107,0.23158899,6.6608467,100.0,1.0,83.4874,1.0,-2.5757675e+16,20300,0.06597507,72014390.0,1.0,100,2.959502e+32,-875.3603,17949.20635676384,1,,95.69295,,2.7254963,6736857000.0,90.14824305222635,100.0,1.6378663,12.205551,203,8556876000.0,51.79521,True,670228400.0,-0.6,1.0,90.14824
,10200000,0.07541744,500.0,-876.31146,-69.89595,0.291776,7.6907725,100.0,1.0,81.98071,1.0,-7551150700000.0,20400,0.0615239,9171308.0,1.0,100,1.1061247e+25,-876.31146,18061.77267551422,1,,97.00985,,2.9117656,812994900.0,89.67148538486838,100.0,1.6378663,15.029137,204,1053645600.0,67.626366,True,81061050.0,-0.6,1.0,89.671486
,10250000,0.06732375,500.0,-882.28265,-91.11006,0.23051997,8.835987,100.0,1.0,80.19119,1.0,-14776135000000.0,20500,0.0011042655,13405590.0,1.0,100,2.8547768e+25,-882.28265,18163.681463956833,1,,96.77847,,3.2048118,1038187460.0,89.02717962415213,100.0,1.6378663,16.58728,205,1427848400.0,88.3455,True,104069370.0,-0.6,1.0,89.02719
,10300000,0.039384812,500.0,-872.1397,-82.300705,0.3374056,8.419758,100.0,1.0,81.03198,1.0,-8462431000.0,20600,0.033636868,36344.324,1.0,100,1.1317123e+19,-872.1397,18273.53803038597,1,,96.85092,,2.9822829,1487558.1,89.4517411350387,100.0,1.6378663,15.818939,206,1754110.4,79.78634,True,160075.73,-0.6,1.0,89.45175
,10350000,0.013827058,500.0,-876.82776,-109.15672,0.36431283,9.815263,100.0,1.0,79.82625,1.0,-1.9562603e+16,20700,0.10832998,9980111.0,1.0,100,3.4169297e+31,-876.82776,18379.89250588417,1,,98.07416,,3.0775938,505910400.0,89.64151104566545,100.0,1.6378663,18.24791,207,633022460.0,105.81095,True,54287824.0,-0.6,1.0,89.64151
,10400000,0.008245434,500.0,-870.82556,-61.432568,0.22943424,7.3405094,100.0,1.0,83.31359,1.0,-4275281200.0,20800,0.024511486,60891.84,1.0,100,7.4838006e+18,-870.82556,18476.04207921028,1,,95.778656,,2.4471009,4370042.0,90.65410028473607,100.0,1.6378663,12.465065,208,3268180.8,59.871372,True,434978.56,-0.6,1.0,90.6541
,10450000,0.014946964,500.0,-876.69324,-94.975075,0.2653104,9.2137785,100.0,1.0,79.93676,1.0,-6151845.5,20900,0.034743786,4290.4043,1.0,100,4463230000000.0,-876.69324,18563.38844537735,1,,96.39722,,2.7127397,153736.16,89.15053823749945,100.0,1.6378663,16.460457,209,398893.06,92.25267,True,19929.475,-0.6,1.0,89.15054
,10500000,0.14452161,500.0,-877.97925,-75.349724,0.3111309,8.04255,100.0,1.0,82.35106,1.0,-651398150000.0,21000,0.0706763,2607054.5,1.0,100,9.833399e+22,-877.97925,18634.12576842308,1,,96.726654,,2.930985,214818220.0,90.39360923932247,100.0,1.6378663,14.375595,210,90930430.0,73.27329,True,21477954.0,-0.6,1.0,90.393616
,10550000,0.0552642,500.0,-874.6295,-68.3832,0.2671222,7.68233,100.0,1.0,82.19115,1.0,-4802987500.0,21100,0.07448506,214630.38,1.0,100,5.388138e+18,-874.6295,18705.410041332245,1,,96.51817,,2.702323,7814253.5,89.87347687624946,100.0,1.6378663,14.327026,211,14328948.0,66.32075,True,980158.9,-0.6,1.0,89.87349
,10600000,0.10303309,500.0,-872.9462,-65.879555,0.25118288,7.585759,100.0,1.0,82.50287,1.0,-2.1880816e+17,21200,0.031324923,2614988500.0,1.0,100,1.6538754e+34,-872.9462,18770.39535832405,1,,95.51399,,2.5758178,257061960000.0,90.08862852110073,100.0,1.6378663,13.011124,212,73541090000.0,64.17858,True,25573736000.0,-0.6,1.0,90.08863
,10650000,0.067678064,500.0,-889.5275,-45.95085,0.3094493,5.9772573,100.0,1.0,84.111786,1.0,-33505192000.0,21300,0.105106056,662084.7,1.0,100,4.9766838e+20,-889.5275,18843.6652405262,1,,96.334885,,2.9533153,40343444.0,90.08904303477792,100.0,1.6378663,12.223099,213,7487465.0,44.44968,True,4162060.8,-0.6,1.0,90.08904
,10700000,0.05325747,500.0,-890.5882,-61.871216,0.26110074,7.1205363,100.0,1.0,82.844826,1.0,-86944.2,21400,0.031463206,340.68155,1.0,100,1366753500.0,-890.5882,18920.928420066833,1,,97.07204,,3.0224776,8450.596,89.96536313185374,100.0,1.6378663,14.227211,214,11735.678,59.83741,True,1104.164,-0.6,1.0,89.96536
,10750000,0.38230067,500.0,-878.92303,-90.1107,0.27312252,8.803031,100.0,1.0,81.64606,1.0,-7.8575004e+17,21500,0.019382834,72247330.0,1.0,100,8.072919e+34,-878.92303,18997.411610364914,1,,98.23403,,3.1388788,6800478000.0,90.4490880422164,100.0,1.6378663,16.587975,215,10690463000.0,87.34591,True,676408400.0,-0.6,1.0,90.44908
,10800000,0.093355745,500.0,-874.72473,-96.23215,0.2440065,9.083933,100.0,1.0,79.11466,1.0,-3170046300000.0,21600,0.060592204,1546051.9,1.0,100,1.4835772e+24,-874.72473,19066.902197360992,1,,95.20636,,3.3335407,48061320.0,88.19859526352774,100.0,1.6378663,16.091698,216,177925250.0,93.63034,True,6322331.5,-0.6,1.0,88.19859
,10850000,2.2414632,500.0,-871.2175,-112.6723,0.23611876,10.061997,100.0,1.0,79.75758,1.0,-7.2192404e+16,21700,0.005699888,611292400.0,1.0,100,7.428052e+32,-871.2175,19136.321363449097,1,,95.99196,,2.96317,59905850000.0,89.81958115423309,100.0,1.6378663,16.234375,217,77097990000.0,110.02416,True,5959553000.0,-0.6,1.0,89.81959
,10900000,0.004353533,500.0,-891.2995,-83.243866,0.23186457,8.491145,100.0,1.0,81.90275,1.0,-1055408260.0,21800,0.039232567,475822.4,1.0,100,2.3845801e+17,-891.2995,19191.683987617493,1,,96.33594,,3.0085237,45698376.0,90.39389378840255,100.0,1.6378663,14.433189,218,33026730.0,81.15076,True,4546117.5,-0.6,1.0,90.3939
