EpisodesSoFar,EpLenMean,DivergenceHarmonic,Penalization,ESSRenyiArithmetic,InitialReturnMean,TimeElapsed,Epsilon,StdIW,WReturnMean,InitialBound,EpThisIter,MinIW,InitialReturnStd,ReturnStepMax,LearnableVariance,OptimizationReturnMax,Inner Iteration,MinTargetPdf,ESSRenyiHarmonic,EmpiricalD2Arithmetic,EmpiricalD2Harmonic,OptimizationReturnMean,EpRewMean,MaxIW,ReturnStepMaxmin,MeanD2-0,Iteration,OptimizationReturnMin,VarianceInitializer,MeanIW,ReturnMeanIW,InitialReturnMin,TimestepsSoFar,Bound,InitialReturnMax,MeanEntropy,StdWReturnMean,MinBehavPdf
7400,500.0,1.14136e+26,True,100.0,79.35989,5695.596201658249,1.0,14850873.0,165.25021,-169.7356,100,0.23813048,3.8795214,0.22562546,,21.126534,1,-884.1504,100.0,1.0,1.0,12.255592,79.35989310990327,149327920.0,0.0015656352,1.0,74,,-0.6,1635303.4,280722100.0,67.1043,3700000,-47923962000000.0,88.230835,1.6378663,,-884.1504
7500,500.0,1.2531937e+25,True,100.0,80.275055,5752.455211162567,1.0,2105114.0,113.82358,-116.826035,100,0.114521556,3.8269641,0.2574342,,17.284927,1,-872.4848,100.0,1.0,1.0,9.958811,80.2750576612163,20137922.0,0.0029656887,1.0,75,,-0.6,388891.2,35575030.0,70.316246,3750000,-10629873000000.0,87.60117,1.6378663,,-872.4848
7600,500.0,6893014500000000.0,True,100.0,79.02694,5820.486293554306,1.0,30714.209,95.53763,-98.317795,100,0.1440285,3.4400737,0.22702193,,16.632751,1,-866.95135,100.0,1.0,1.0,9.148963,79.0269380222106,255705.64,0.02400428,1.0,76,,-0.6,7509.2925,685409.8,69.877975,3800000,-231527580.0,86.51073,1.6378663,,-866.95135
7700,500.0,5.4078396e+18,True,100.0,77.86745,5886.78231048584,1.0,185879.22,128.45909,-132.69745,100,0.30617645,3.8045874,0.22634472,,20.53659,1,-876.6788,100.0,1.0,1.0,10.676338,77.8674464679269,1793461.8,0.002705589,1.0,77,,-0.6,38730.17,4823739.0,67.19111,3850000,-9861966000.0,87.7277,1.6378663,,-876.6788
7800,500.0,3.7126637e+22,True,100.0,80.04964,5959.781419038773,1.0,6832271.0,93.85443,-96.34871,100,0.0038023212,3.5831957,0.28279054,,15.754379,1,-865.7695,100.0,1.0,1.0,9.000841,80.04963856522289,66320508.0,0.096406385,1.0,78,,-0.6,898412.4,100995920.0,71.0488,3900000,-480749750000.0,86.80318,1.6378663,,-865.7695
7900,500.0,18085436000000.0,True,100.0,80.62098,6017.152427434921,1.0,45833.496,117.283615,-120.80487,100,0.027737752,3.5813065,0.28455976,,18.718819,1,-878.6528,100.0,1.0,1.0,10.220464,80.62097638766649,324864.06,0.008479208,1.0,79,,-0.6,9650.548,1209780.1,70.40051,3950000,-16186054.0,89.11933,1.6378663,,-878.6528
8000,500.0,6.653103e+20,True,100.0,79.336945,6081.804887056351,1.0,1393500.2,181.8416,-187.52127,100,0.1916471,4.0810795,0.26745054,,23.773262,1,-868.9276,100.0,1.0,1.0,12.852486,79.3369445993062,11834138.0,0.04378757,1.0,80,,-0.6,245836.27,61586264.0,66.48446,4000000,-146573200000.0,90.25772,1.6378663,,-868.9276
8100,500.0,2.110875e+19,True,100.0,79.89151,6154.300449848175,1.0,62820.85,171.75562,-175.85802,100,0.0013098832,4.1646676,0.35081387,,20.204407,1,-886.09106,100.0,1.0,1.0,12.4262295,79.89151507469705,443224.22,0.08143678,1.0,81,,-0.6,16872.516,2293670.5,67.46529,4050000,-18852055000.0,87.66969,1.6378663,,-886.09106
8200,500.0,1.8536808e+21,True,100.0,79.24884,6221.352743864059,1.0,936727.0,96.44512,-99.3258,100,0.6977717,3.5733693,0.27679923,,16.930733,1,-876.07806,100.0,1.0,1.0,9.147467,79.24883897954264,9379877.0,0.05785124,1.0,82,,-0.6,133046.2,17876592.0,70.10137,4100000,-124054910000.0,87.032104,1.6378663,,-876.07806
8300,500.0,9.784021e+21,True,100.0,82.44736,6279.823474407196,1.0,24189154.0,180.95059,-184.72165,100,0.07534382,4.013474,0.2926023,,19.371414,1,-869.0669,100.0,1.0,1.0,12.839106,82.44734997769318,214215940.0,0.049053624,1.0,83,,-0.6,3475574.8,884497700.0,69.608246,4150000,-373931640000.0,88.97966,1.6378663,,-869.0669
8400,500.0,8045203000000000.0,True,100.0,81.635216,6351.437850236893,1.0,5549.717,93.43678,-96.366425,100,0.07461162,3.7238462,0.281221,,17.074036,1,-892.3371,100.0,1.0,1.0,8.920188,81.63521456455564,45123.707,0.13342437,1.0,84,,-0.6,1867.5316,141014.45,72.71503,4200000,-262939740.0,89.78906,1.6378663,,-892.3371
8500,500.0,1.856018e+19,True,100.0,81.75613,6427.899152755737,1.0,540238.7,92.10999,-95.33181,100,0.018638166,3.466485,0.22645508,,17.905281,1,-860.4349,100.0,1.0,1.0,8.949495,81.75612075667584,5248804.0,0.03480746,1.0,85,,-0.6,79035.086,2609248.5,72.806625,4250000,-13884089000.0,90.71191,1.6378663,,-860.4349
8600,500.0,5.256526e+16,True,100.0,82.749275,6505.7332675457,1.0,34617.816,153.68576,-157.37022,100,0.0013899448,3.1727102,0.29287875,,19.147858,1,-869.6641,100.0,1.0,1.0,11.984142,82.74927921015875,314600.1,0.066542566,1.0,86,,-0.6,8920.935,1273681.0,70.76514,4300000,-846109200.0,89.912994,1.6378663,,-869.6641
8700,500.0,1.0536516e+23,True,100.0,83.699646,6593.0812294483185,1.0,7228563.5,48.339962,-50.306183,100,0.022877809,3.0099092,0.22813213,,13.987869,1,-874.5466,100.0,1.0,1.0,6.2674084,83.6996520298025,66417730.0,0.029816896,1.0,87,,-0.6,1097493.5,58422628.0,77.43224,4350000,-638371900000.0,91.42011,1.6378663,,-874.5466
8800,500.0,6.826269e+20,True,100.0,82.77962,6685.370361566544,1.0,182960.94,96.91863,-100.28848,100,0.036256425,3.8731403,0.23098458,,18.312263,1,-875.14264,100.0,1.0,1.0,9.050824,82.77962191744861,1610988.4,0.0058453083,1.0,88,,-0.6,34630.12,5685273.0,73.7288,4400000,-88061530000.0,92.04106,1.6378663,,-875.14264
8900,500.0,7.0363645e+17,True,100.0,83.358505,6772.598193645477,1.0,140379.1,148.82683,-152.33519,100,0.04247093,3.3384473,0.22861792,,18.684792,1,-873.2815,100.0,1.0,1.0,11.733781,83.35850523204235,1216037.8,0.014574811,1.0,89,,-0.6,28911.414,3197252.8,71.624725,4450000,-2946487300.0,90.30952,1.6378663,,-873.2815
9000,500.0,44555817000.0,True,100.0,84.51339,6846.640319108963,1.0,67192.84,84.800766,-87.35,100,0.0009672631,3.3630054,0.33329645,,15.927216,1,-867.0976,100.0,1.0,1.0,8.572688,84.5133919813963,656403.7,0.028688133,1.0,90,,-0.6,9791.883,297832.97,75.940704,4500000,-835996.5,91.86792,1.6378663,,-867.0976
9100,500.0,1.3652453e+26,True,100.0,84.33115,6922.575148820877,1.0,3110145.8,73.89491,-76.241,100,0.030504895,3.3323722,0.22723405,,15.279404,1,-879.4437,100.0,1.0,1.0,7.924028,84.33114779046569,23043192.0,0.009572685,1.0,91,,-0.6,723848.5,70112710.0,76.40712,4550000,-27415846000000.0,91.68652,1.6378663,,-879.4437
9200,500.0,2.142287e+23,True,100.0,82.42014,7097.247295856476,1.0,617543.7,149.4586,-152.92361,100,0.055942953,3.4701588,0.23609987,,18.568901,1,-888.287,100.0,1.0,1.0,11.722483,82.42014532579698,5639399.0,0.049528107,1.0,92,,-0.6,137381.2,17273688.0,70.69766,4600000,-1603977600000.0,89.26656,1.6378663,,-888.287
9300,500.0,39034433000000.0,True,100.0,85.23029,7339.754983186722,1.0,409311.2,77.68999,-80.192245,100,0.009146939,3.5628648,0.23105569,,15.779732,1,-877.1256,100.0,1.0,1.0,8.062008,85.23029014713768,3732879.2,0.031872362,1.0,93,,-0.6,57253.68,3966118.0,77.16828,4650000,-19601394.0,92.94801,1.6378663,,-877.1256
9400,500.0,2.2237937e+17,True,100.0,85.262344,7520.212552309036,1.0,189320.22,108.60101,-111.85229,100,0.010299256,3.767865,0.26514128,,17.987106,1,-876.6452,100.0,1.0,1.0,9.716184,85.26234021322593,1480312.4,0.029634908,1.0,94,,-0.6,41942.12,4887141.5,75.54616,4700000,-1538275700.0,93.533264,1.6378663,,-876.6452
9500,500.0,9.3379263e+24,True,100.0,84.89408,7591.196976184845,1.0,466555170.0,101.260796,-103.97152,100,0.007396574,3.5956454,0.2623294,,16.423958,1,-873.10333,100.0,1.0,1.0,9.398518,84.89408419107087,4689898500.0,0.06889258,1.0,95,,-0.6,48143070.0,5513041000.0,75.49557,4750000,-8289955000000.0,91.919525,1.6378663,,-873.10333
9600,500.0,1.4800214e+25,True,100.0,86.13477,7676.020437717438,1.0,100348020.0,84.244705,-87.03636,100,0.3101261,3.425585,0.24923734,,16.667397,1,-886.6289,100.0,1.0,1.0,8.515285,86.13476857838208,1007351900.0,0.044316903,1.0,96,,-0.6,11044771.0,1662512500.0,77.619484,4800000,-10742839000000.0,94.28688,1.6378663,,-886.6289
9700,500.0,5.304603e+21,True,100.0,85.52493,7752.169861316681,1.0,3459182.2,160.53577,-164.45926,100,0.13149208,3.9207916,0.2654362,,19.759407,1,-865.1184,100.0,1.0,1.0,12.0483675,85.52492907560143,30699166.0,0.0730966,1.0,97,,-0.6,504469.0,70179120.0,73.47656,4850000,-285866520000.0,93.23597,1.6378663,,-865.1184
9800,500.0,4.7323095e+29,True,100.0,85.80304,7851.081414461136,1.0,23566696.0,113.197075,-116.18125,100,0.011749204,3.5694294,0.23393911,,17.232613,1,-881.2682,100.0,1.0,1.0,10.022787,85.80304482855507,233952780.0,0.0034873635,1.0,98,,-0.6,3440520.2,570519740.0,75.78026,4900000,-2053153100000000.0,93.01287,1.6378663,,-881.2682
9900,500.0,4.8409156e+24,True,100.0,87.245995,7937.856583356857,1.0,3561062.2,148.83707,-152.61584,100,0.06457886,3.6039507,0.239056,,19.3917,1,-867.65717,100.0,1.0,1.0,11.655412,87.24599464181739,32262906.0,0.029786706,1.0,99,,-0.6,673111.2,81248296.0,75.59058,4950000,-8315382300000.0,94.982285,1.6378663,,-867.65717
10000,500.0,1.16930155e+23,True,100.0,85.81361,8012.628148794174,1.0,8948332.0,88.331764,-91.95106,100,0.9216931,3.5882123,0.34437442,,18.978096,1,-880.7901,100.0,1.0,1.0,8.68657,85.81360737446556,83204870.0,0.08163062,1.0,100,,-0.6,1424809.2,72295976.0,77.12704,5000000,-1237873600000.0,96.10513,1.6378663,,-880.7901
10100,500.0,2.620729e+30,True,100.0,85.56674,8085.154376268387,1.0,31633164.0,158.08711,-162.00105,100,0.09124884,3.9286861,0.27136135,,19.73558,1,-875.522,100.0,1.0,1.0,11.943723,85.56674033157253,293872700.0,0.04183744,1.0,101,,-0.6,5835053.5,515901800.0,73.62302,5050000,-6337140000000000.0,93.3586,1.6378663,,-875.522
10200,500.0,3.78326e+20,True,100.0,87.05839,8180.291704893112,1.0,147494.6,90.22061,-92.410545,100,0.76401716,3.4614055,0.24245471,,14.762421,1,-869.8653,100.0,1.0,1.0,8.845298,87.05839389419265,1166885.4,0.0092711,1.0,102,,-0.6,38884.88,3150747.2,78.2131,5100000,-42605210000.0,92.97552,1.6378663,,-869.8653
10300,500.0,8.4886773e+21,True,100.0,86.81625,8355.529445409775,1.0,2875935.8,109.2491,-112.24121,100,0.4090488,3.7612588,0.2377998,,17.255707,1,-877.94714,100.0,1.0,1.0,9.7520275,86.81623596508,21295864.0,0.008699581,1.0,103,,-0.6,575665.44,59936310.0,77.06421,5150000,-275779700000.0,94.319916,1.6378663,,-877.94714
10400,500.0,2.687195e+29,True,100.0,85.71921,8629.065429449081,1.0,18509068.0,123.88598,-128.74554,100,0.0050538867,3.7860806,0.3285186,,21.990936,1,-889.5369,100.0,1.0,1.0,10.466688,85.71920661864566,185932370.0,0.033150375,1.0,104,,-0.6,2222777.5,344932030.0,75.25252,5200000,-2519529600000000.0,97.243454,1.6378663,,-889.5369
10500,500.0,1.2897442e+24,True,100.0,87.32336,8716.596078157425,1.0,2162189.8,164.84135,-169.28049,100,0.28099757,3.3108919,0.23191495,,21.018166,1,-867.19165,100.0,1.0,1.0,12.404811,87.32336047155356,19518342.0,0.0020297915,1.0,105,,-0.6,464315.0,72376110.0,74.91855,5250000,-5042315700000.0,95.936714,1.6378663,,-867.19165
10600,500.0,1.7262508e+24,True,100.0,87.16714,8791.29115653038,1.0,2669517.0,157.99217,-161.91103,100,0.45565894,3.7535214,0.29669166,,19.748161,1,-886.5394,100.0,1.0,1.0,11.995969,87.1671405666494,21460270.0,0.06678328,1.0,106,,-0.6,532131.5,79768376.0,75.17117,5300000,-5149847700000.0,94.919334,1.6378663,,-886.5394
10700,500.0,2.9525345e+18,True,100.0,87.17826,8862.444029331207,1.0,81236.67,140.80922,-144.14616,100,0.018727107,3.3521712,0.34793547,,18.223068,1,-873.1082,100.0,1.0,1.0,11.382978,87.1782646484989,589690.75,0.06986219,1.0,107,,-0.6,19494.22,1947941.2,75.79529,5350000,-5736809500.0,94.01836,1.6378663,,-873.1082
10800,500.0,3.7744236e+25,True,100.0,88.251366,8930.652936220169,1.0,3975383.5,197.43103,-202.12106,100,0.0026664643,3.7121267,0.29223087,,21.604027,1,-880.684,100.0,1.0,1.0,13.551793,88.2513798262963,32160670.0,0.0416182,1.0,108,,-0.6,895625.25,169077280.0,74.699585,5400000,-28819052000000.0,96.30361,1.6378663,,-880.684
10900,500.0,1.2206684e+22,True,100.0,87.992386,9008.621063947678,1.0,321215.16,121.19093,-124.548454,100,0.0027293642,3.3183389,0.256711,,18.279106,1,-869.9922,100.0,1.0,1.0,10.496646,87.99238883631338,2408951.5,0.027403042,1.0,109,,-0.6,79647.37,12536076.0,77.49574,5450000,-371027250000.0,95.77485,1.6378663,,-869.9922
11000,500.0,1.5545316e+28,True,100.0,86.43562,9084.65365743637,1.0,13395037.0,59.434246,-61.56429,100,0.49570104,3.3026638,0.29863116,,14.559227,1,-878.718,100.0,1.0,1.0,6.966108,86.4356353909103,131765336.0,0.033217162,1.0,110,,-0.6,1795630.1,100750040.0,79.46953,5500000,-265618900000000.0,94.028755,1.6378663,,-878.718
11100,500.0,1.306813e+24,True,100.0,85.8509,9161.09962439537,1.0,336501150.0,149.81775,-153.49474,100,0.9633355,3.6045926,0.22971421,,19.12896,1,-868.1728,100.0,1.0,1.0,11.697207,85.85088690586772,3382133200.0,0.023033097,1.0,111,,-0.6,34000640.0,6854505500.0,74.15368,5550000,-4210942800000.0,93.28264,1.6378663,,-868.1728
11200,500.0,3.5835454e+27,True,100.0,86.80982,9261.525933504105,1.0,533410.94,94.9368,-98.36933,100,0.29130092,3.408326,0.26709613,,18.482094,1,-890.4364,100.0,1.0,1.0,9.127985,86.8098166072187,5074910.0,0.03676866,1.0,112,,-0.6,119333.77,9008184.0,77.68183,5600000,-205513920000000.0,96.163925,1.6378663,,-890.4364
11300,500.0,7.118836e+20,True,100.0,87.791435,9351.416648626328,1.0,265265.22,63.378822,-65.18692,100,0.0871766,3.2470925,0.30922565,,13.413918,1,-879.2953,100.0,1.0,1.0,7.268784,87.79143523902883,2407481.8,0.122859254,1.0,113,,-0.6,60514.555,4417281.5,80.52265,5650000,-48254505000.0,93.93657,1.6378663,,-879.2953
11400,500.0,6.315613e+23,True,100.0,86.44358,9435.756120443344,1.0,700772200.0,119.16369,-122.20867,100,0.020721428,3.6916761,0.26830566,,17.407585,1,-898.0395,100.0,1.0,1.0,10.273033,86.44358826890668,7043810000.0,0.037599668,1.0,114,,-0.6,72085070.0,6556014000.0,76.170555,5700000,-2426845000000.0,93.57814,1.6378663,,-898.0395
11500,500.0,12146629000000.0,True,100.0,88.24159,9510.567284822464,1.0,23255.84,87.692245,-90.44076,100,0.09490695,3.5790641,0.24301626,,16.538475,1,-880.4624,100.0,1.0,1.0,8.653471,88.24158257837902,213963.27,0.041023016,1.0,115,,-0.6,4103.6426,237580.58,79.58811,5750000,-9818369.0,96.12659,1.6378663,,-880.4624
11600,500.0,2.4058572e+19,True,100.0,88.445526,9611.97649383545,1.0,913169.4,69.58314,-71.482574,100,0.08014436,2.9884565,0.2646878,,13.7486725,1,-880.3247,100.0,1.0,1.0,7.7879558,88.44551810590654,8479186.0,0.034095347,1.0,116,,-0.6,148921.1,12913818.0,80.65756,5800000,-9331260000.0,94.406235,1.6378663,,-880.3247
11700,500.0,2777943000000000.0,True,100.0,88.24633,9700.075015544891,1.0,226662.2,98.58353,-101.16303,100,0.041497216,3.2578776,0.24828605,,16.02208,1,-882.4564,100.0,1.0,1.0,9.379221,88.24633071521865,2276855.0,0.0180002,1.0,117,,-0.6,26676.506,1148799.0,78.86711,5850000,-137130930.0,94.88919,1.6378663,,-882.4564
11800,500.0,4.6403877e+26,True,100.0,87.79577,9772.551264762878,1.0,11696024.0,80.86472,-83.49868,100,0.17756943,3.2967992,0.22985713,,16.190247,1,-867.78845,100.0,1.0,1.0,8.366352,87.7957795099838,110107500.0,0.011855572,1.0,118,,-0.6,2156180.8,183316480.0,79.42943,5900000,-56750263000000.0,95.619675,1.6378663,,-867.78845
11900,500.0,3.1475018e+19,True,100.0,88.673805,9857.077113628387,1.0,1084714.9,58.533638,-60.16958,100,0.09826687,3.0888515,0.27805263,,12.759476,1,-877.5107,100.0,1.0,1.0,6.999474,88.673806000764,10859616.0,0.039999157,1.0,119,,-0.6,134246.92,15619270.0,81.67433,5950000,-9195373000.0,94.43381,1.6378663,,-877.5107
12000,500.0,1.2951213e+24,True,100.0,87.583084,9930.259216308594,1.0,499713.56,153.70686,-158.17767,100,0.002880321,3.409148,0.27652934,,21.093231,1,-868.3145,100.0,1.0,1.0,11.919925,87.58307785517874,3584182.5,0.05458714,1.0,120,,-0.6,138068.45,21038630.0,75.663155,6000000,-5088920000000.0,96.756386,1.6378663,,-868.3145
12100,500.0,1.844854e+21,True,100.0,88.10288,10012.213635921478,1.0,260564.45,63.473335,-65.43505,100,0.03366706,3.1592119,0.22943494,,13.9722595,1,-864.0929,100.0,1.0,1.0,7.313872,88.1028728330236,2220314.0,0.0032573491,1.0,121,,-0.6,66964.26,4192078.8,80.789,6050000,-84278790000.0,94.76126,1.6378663,,-864.0929
12200,500.0,5.62642e+23,True,100.0,87.657234,10090.231993675232,1.0,8415147.0,108.59048,-111.60093,100,0.01106974,3.4879827,0.27798763,,17.308685,1,-871.2633,100.0,1.0,1.0,9.819595,87.65724272069627,83387896.0,0.031977594,1.0,122,,-0.6,1133777.0,77274840.0,77.83765,6100000,-2258611200000.0,95.14633,1.6378663,,-871.2633
12300,500.0,8.200697e+21,True,100.0,88.1941,10163.396344661713,1.0,176493.52,66.714966,-68.81474,100,0.0020527013,3.068371,0.30973876,,14.455605,1,-865.73785,100.0,1.0,1.0,7.5696807,88.19409319344442,1722230.6,0.048767745,1.0,123,,-0.6,36879.28,2896831.5,80.62441,6150000,-190189670000.0,95.08002,1.6378663,,-865.73785
12400,500.0,1730622500000.0,True,100.0,86.19973,10266.578435659409,1.0,6986.0703,85.15608,-87.78003,100,0.008189261,3.4224432,0.2297423,,16.15944,1,-862.1741,100.0,1.0,1.0,8.569886,86.19972432001983,42701.414,0.042587325,1.0,124,,-0.6,2528.5757,156113.05,77.62984,6200000,-3608632.5,93.789276,1.6378663,,-862.1741
12500,500.0,1.0224851e+21,True,100.0,87.496925,10358.215627193451,1.0,984323840.0,102.179115,-104.46628,100,0.028642707,3.3857696,0.25053945,,15.086739,1,-881.15,100.0,1.0,1.0,9.524478,87.49691307152816,9893430000.0,0.019955754,1.0,125,,-0.6,99620060.0,2699003400.0,77.972435,6250000,-75846860000.0,93.05917,1.6378663,,-881.15
12600,500.0,2.1859938e+25,True,100.0,88.19427,10448.047997713089,1.0,9806593.0,80.896126,-83.12752,100,1.0025668,3.2039504,0.25572005,,14.901703,1,-871.2234,100.0,1.0,1.0,8.404215,88.19426965330102,97645150.0,0.0061276555,1.0,126,,-0.6,1309222.8,137429260.0,79.790054,6300000,-10434805000000.0,94.69176,1.6378663,,-871.2234
12700,500.0,1.223364e+30,True,100.0,88.81005,10517.975028038025,1.0,53033510.0,120.63313,-123.44773,100,0.6730915,3.5845087,0.26007926,,16.736206,1,-889.95575,100.0,1.0,1.0,10.381928,88.81004402027833,379186980.0,0.029114142,1.0,127,,-0.6,12304730.0,1984189400.0,78.428116,6350000,-3113684000000000.0,95.16432,1.6378663,,-889.95575
12800,500.0,2.8759125e+19,True,100.0,87.804665,10610.550713777542,1.0,372360.66,63.22359,-65.03913,100,0.0060553597,2.805153,0.24868438,,13.441597,1,-880.631,100.0,1.0,1.0,7.4400744,87.80466835792284,3230537.8,0.017518625,1.0,128,,-0.6,59528.445,3604992.2,80.36459,6400000,-9741655000.0,93.80619,1.6378663,,-880.631
12900,500.0,1.2792486e+22,True,100.0,87.16367,10687.58942747116,1.0,1815693.2,95.34658,-97.67373,100,0.020278513,3.3068058,0.27151164,,15.218216,1,-889.16956,100.0,1.0,1.0,9.187579,87.16366825914027,12211286.0,0.04001756,1.0,129,,-0.6,417588.16,38041370.0,77.97609,6450000,-263299580000.0,93.194305,1.6378663,,-889.16956
13000,500.0,1.1256379e+18,True,100.0,87.45554,10759.886287927628,1.0,96822.336,86.02719,-88.21422,100,0.058363505,3.160652,0.25200874,,14.752922,1,-878.69403,100.0,1.0,1.0,8.719946,87.45555004449422,646148.2,0.02233933,1.0,130,,-0.6,24267.225,2040456.8,78.7356,6500000,-2322841000.0,93.488525,1.6378663,,-878.69403
13100,500.0,1.2987826e+25,True,100.0,86.57798,10821.83429980278,1.0,123113470.0,173.50667,-177.94226,100,0.1376512,3.6518087,0.27863282,,21.01007,1,-895.6861,100.0,1.0,1.0,12.655868,86.57797816334107,1232727700.0,0.04773286,1.0,131,,-0.6,14839164.0,3416194800.0,73.92211,6550000,-15991840000000.0,94.93218,1.6378663,,-895.6861
13200,500.0,31842430000000.0,True,100.0,88.99293,10896.229137897491,1.0,10224.993,105.57082,-108.53466,100,0.021249106,3.3918927,0.32449007,,17.17427,1,-871.9923,100.0,1.0,1.0,9.698757,88.9929318025204,86999.46,0.06677517,1.0,132,,-0.6,2680.6204,284943.0,79.294174,6600000,-17012868.0,96.468445,1.6378663,,-871.9923
13300,500.0,1.5824947e+33,True,100.0,89.53693,10990.196186542511,1.0,7249303.5,122.55219,-125.97779,100,0.86637914,3.077006,0.24159203,,18.463745,1,-880.59064,100.0,1.0,1.0,10.634108,89.53691523168847,54380896.0,0.014524654,1.0,133,,-0.6,2139093.5,235824340.0,78.90281,6650000,-1.3629914e+17,97.366554,1.6378663,,-880.59064
13400,500.0,1.04218605e+33,True,100.0,87.992096,11092.690292835236,1.0,471512200.0,96.97975,-100.369606,100,0.10205671,3.6021736,0.28083944,,18.367172,1,-873.864,100.0,1.0,1.0,9.165375,87.9920958228179,4368265000.0,0.0012608469,1.0,134,,-0.6,83780580.0,3677143600.0,78.82672,6700000,-1.0945602e+17,97.19389,1.6378663,,-873.864
13500,500.0,3.7350228e+28,True,100.0,89.70978,11194.15244936943,1.0,68413260.0,88.16145,-90.82521,100,0.09395023,3.136672,0.2720743,,16.281723,1,-873.60004,100.0,1.0,1.0,8.850014,89.70977031324942,682357600.0,0.09356943,1.0,135,,-0.6,8645981.0,426815260.0,80.85976,6750000,-514908560000000.0,97.14148,1.6378663,,-873.60004
13600,500.0,1.7037474e+23,True,100.0,88.5585,11303.670122146606,1.0,1574423.5,122.8049,-126.12515,100,0.16697402,3.0958486,0.31446815,,18.177704,1,-876.5699,100.0,1.0,1.0,10.640517,88.55850158613146,10876863.0,0.03993705,1.0,136,,-0.6,311305.47,41167828.0,77.917984,6800000,-1370806300000.0,96.09569,1.6378663,,-876.5699
13700,500.0,1.3931016e+29,True,100.0,89.781425,11393.748992681503,1.0,8084798.5,118.449,-121.23854,100,0.004083779,3.122852,0.28364187,,16.661713,1,-867.4165,100.0,1.0,1.0,10.425776,89.78142632971314,68150664.0,0.03996995,1.0,137,,-0.6,1414996.5,198050750.0,79.35565,6850000,-1041389400000000.0,96.017365,1.6378663,,-867.4165
13800,500.0,1.5187482e+21,True,100.0,88.70019,11490.905299425125,1.0,13541169.0,157.45055,-160.76405,100,0.02712168,3.216247,0.2813644,,18.159256,1,-868.9522,100.0,1.0,1.0,12.128739,88.70018740605167,135318860.0,0.05058536,1.0,138,,-0.6,1597794.9,190049140.0,76.57145,6900000,-129348060000.0,94.730705,1.6378663,,-868.9522
13900,500.0,23656355000000.0,True,100.0,88.25823,11581.338293790817,1.0,33188.125,112.10661,-114.734955,100,0.16225217,3.247617,0.23034105,,16.173157,1,-885.3771,100.0,1.0,1.0,10.077679,88.2582350046668,266379.1,0.055510983,1.0,139,,-0.6,6889.576,570419.9,78.18056,6950000,-13356748.0,94.353714,1.6378663,,-885.3771
14000,500.0,2.505041e+24,True,100.0,88.8795,11664.328097581863,1.0,39105064.0,120.968925,-124.33595,100,0.14867303,3.2335486,0.27790233,,18.305267,1,-881.86914,100.0,1.0,1.0,10.512521,88.8795097425264,390222050.0,0.0071585476,1.0,140,,-0.6,4718141.0,429672450.0,78.36699,7000000,-5330611000000.0,96.67226,1.6378663,,-881.86914
14100,500.0,6.526846e+23,True,100.0,90.44486,11752.997807979584,1.0,1199215.0,53.212395,-54.99696,100,0.3975298,2.920353,0.23847267,,13.326607,1,-875.02466,100.0,1.0,1.0,6.6846037,90.44485753146083,8666500.0,0.0068549365,1.0,141,,-0.6,287068.12,13508019.0,83.760254,7050000,-1442040000000.0,97.08686,1.6378663,,-875.02466
14200,500.0,3.8605713e+16,True,100.0,88.84636,11855.650517225266,1.0,176133.36,89.840065,-92.70676,100,0.250077,3.6680715,0.2565501,,16.890533,1,-872.2197,100.0,1.0,1.0,8.739869,88.84635293453935,1222586.9,0.035542905,1.0,142,,-0.6,40474.504,2554311.2,80.10648,7100000,-565925900.0,96.99702,1.6378663,,-872.2197
14300,500.0,9.106762e+21,True,100.0,90.38397,11956.617134332657,1.0,2577440.5,191.85233,-196.22484,100,0.11982726,3.2779393,0.28522334,,20.860214,1,-888.6297,100.0,1.0,1.0,13.457617,90.38396342664015,25844982.0,0.0055149794,1.0,143,,-0.6,341228.53,76931760.0,76.926346,7150000,-417428340000.0,97.78656,1.6378663,,-888.6297
14400,500.0,3.3189686e+33,True,100.0,89.49703,12054.096007347107,1.0,22144727000.0,124.17503,-127.27775,100,0.026973104,3.304198,0.2740515,,17.572044,1,-870.4847,100.0,1.0,1.0,10.642242,89.49703107828662,222577250000.0,0.043916687,1.0,144,,-0.6,2253436400.0,158403280000.0,78.85479,7200000,-1.7878411e+17,96.426834,1.6378663,,-870.4847
14500,500.0,1.6460517e+24,True,100.0,90.317894,12152.228698015213,1.0,1816976.8,53.65018,-56.448345,100,0.065061525,3.2478323,0.4270156,,16.6874,1,-886.531,100.0,1.0,1.0,6.5651927,90.31788634029412,12211286.0,0.1609528,1.0,145,,-0.6,404472.3,21454378.0,83.75269,7250000,-3590741600000.0,100.440094,1.6378663,,-886.531
14600,500.0,2.0158645e+30,True,100.0,88.11308,12258.303208112717,1.0,18298828.0,126.585686,-130.5341,100,0.012536004,3.7823944,0.2353496,,19.822807,1,-900.775,100.0,1.0,1.0,10.596187,88.113079091819,133025944.0,0.01022397,1.0,146,,-0.6,4492382.0,498768300.0,77.51689,7300000,-5607166000000000.0,97.3397,1.6378663,,-900.775
