ESSClassic,VarJ,IterType,AvgVanillaIw,Bound,AvgRet,ESSRenyi,VanillaAvgRet,eRenyi2,EpsThisIter,MaxVanillaIw,AvgEpLen,MaxNormIw,MinVanillaIw,VarRet,VarNormIw,MinNormIw,BatchSize,Delta,AvgNormIw,AvgDiscRet,J,VarVanillaIw,VarDiscRet
92.4652229174,61.2827,1,1.02713,-110.926,-78.0395985854,94.0238436511,-78.0395985854,1.06356,100,2.47712,109.38,0.0241169,0.516196,4965.81882476,8.23108e-06,0.00502561,100,0.6,0.01,-78.0395985854,-75.8018,0.0868379,4965.81882476
92.9893836175,51.4155,1,1.0193,-109.146,-76.0156202015,96.0758142202,-76.0156202015,1.04084,100,2.68075,107.63,0.0262999,0.839486,3756.14642155,7.61532e-06,0.0082359,100,0.6,0.01,-76.0156202015,-74.3981,0.0791213,3756.14642155
97.0591069691,65.0469,1,1.00214,-113.162,-79.7976135044,96.2600384094,-79.7976135044,1.03885,100,1.6259,111.8,0.0162242,0.614129,4874.5581774,3.06059e-06,0.00612815,100,0.6,0.01,-79.7976135044,-78.4473,0.0307373,4874.5581774
93.764915385,62.4621,1,0.97246,-110.997,-77.9307644536,94.3216585196,-77.9307644536,1.0602,100,1.67625,109.0,0.0172372,0.435244,4969.77351736,6.71683e-06,0.0044757,100,0.6,0.01,-77.9307644536,-75.9276,0.0635196,4969.77351736
91.2877327007,47.0504,1,1.00311,-107.755,-75.1632225293,91.2854305279,-75.1632225293,1.09547,100,1.80654,105.8,0.0180094,0.410918,3774.59341664,9.64013e-06,0.00409646,100,0.6,0.01,-75.1632225293,-72.1161,0.0970012,3774.59341664
84.1420550636,72.9416,1,1.0613,-117.998,-85.5970111139,93.2169161994,-85.5970111139,1.07277,100,5.03111,118.28,0.0474053,0.812926,7167.64043092,1.9037e-05,0.00765973,100,0.6,0.01,-85.5970111139,-82.7211,0.214424,7167.64043092
92.0458303785,64.1739,1,1.00838,-114.763,-82.815651658,92.8227992035,-82.815651658,1.07732,100,2.62553,115.33,0.0260371,0.321043,6053.74813846,8.72881e-06,0.00318374,100,0.6,0.01,-82.815651658,-79.4113,0.0887576,6053.74813846
86.3160253521,72.7591,1,1.04185,-118.444,-86.0435949115,92.9768341754,-86.0435949115,1.07554,100,3.60811,118.37,0.0346316,0.520215,7196.55962901,1.60135e-05,0.00499317,100,0.6,0.01,-86.0435949115,-83.1216,0.17382,7196.55962901
95.8909001836,43.3659,1,0.994596,-105.679,-72.1884545833,96.9426338357,-72.1884545833,1.03154,100,2.09766,102.51,0.0210905,0.73252,2569.12632486,4.32846e-06,0.007365,100,0.6,0.01,-72.1884545833,-71.0864,0.042818,2569.12632486
90.9249646154,39.7126,1,1.03199,-107.912,-76.1572945818,88.3998282714,-76.1572945818,1.13122,100,1.49265,107.14,0.0144638,0.221728,3778.95133788,1.00816e-05,0.00214855,100,0.6,0.01,-76.1572945818,-71.687,0.107369,3778.95133788
87.8423400038,70.9533,1,1.05426,-115.772,-82.8363720123,93.4798100808,-82.8363720123,1.06975,100,4.25513,114.66,0.0403613,0.800476,6088.88054683,1.39802e-05,0.00759277,100,0.6,0.01,-82.8363720123,-80.5448,0.155385,6088.88054683
81.3358175098,68.9114,1,0.997528,-118.918,-89.0752347846,81.8022814044,-89.0752347846,1.22246,100,2.37537,121.9,0.0238126,0.136816,8284.65249957,2.31789e-05,0.00137155,100,0.6,0.01,-89.0752347846,-81.2605,0.230644,8284.65249957
92.4935776962,33.495,1,1.00563,-105.952,-73.2283771694,92.4968116935,-73.2283771694,1.08112,100,1.39705,103.67,0.0138924,0.348035,2549.37987599,8.19759e-06,0.00346087,100,0.6,0.01,-73.2283771694,-70.543,0.0829011,2549.37987599
85.3221044776,38.7744,1,1.00649,-107.594,-75.5281182718,86.260548233,-75.5281182718,1.15928,100,1.79339,106.35,0.0178183,0.0427391,3772.6252879,1.73767e-05,0.000424636,100,0.6,0.01,-75.5281182718,-70.9222,0.176029,3772.6252879
78.9198389421,37.0458,1,0.979359,-111.445,-80.4865275195,82.2706464937,-80.4865275195,1.2155,100,1.72453,112.41,0.0176087,0.0557234,4910.9747718,2.69807e-05,0.000568978,100,0.6,0.01,-80.4865275195,-73.8945,0.258784,4910.9747718
96.389469713,62.7021,1,1.01636,-112.641,-79.6255710851,95.3777979809,-79.6255710851,1.04846,100,1.63115,111.23,0.0160489,0.644704,4906.37141987,3.78361e-06,0.00634326,100,0.6,0.01,-79.6255710851,-77.7663,0.0390844,4906.37141987
87.4545401392,84.136,1,1.02481,-124.745,-93.0973051885,86.805622171,-93.0973051885,1.152,100,2.89671,126.87,0.0282659,0.404853,9342.75013768,1.449e-05,0.00395052,100,0.6,0.01,-93.0973051885,-88.188,0.152179,9342.75013768
88.0696155595,39.7238,1,1.00799,-107.599,-75.5021677367,88.5903984811,-75.5021677367,1.12879,100,1.81511,106.86,0.0180071,0.123407,3741.29660104,1.36834e-05,0.00122428,100,0.6,0.01,-75.5021677367,-71.4123,0.13903,3741.29660104
53.5729927412,62.7244,1,1.08911,-113.159,-82.5360280894,85.0640469218,-82.5360280894,1.17558,100,10.5433,114.69,0.0968066,0.453449,6060.5570289,8.75366e-05,0.00416347,100,0.6,0.01,-82.5360280894,-76.2303,1.03833,6060.5570289
81.3322314877,85.5304,1,0.888089,-121.896,-89.9497604713,84.6436662056,-89.9497604713,1.18142,100,1.74905,122.95,0.0196946,0.0452911,8257.85931865,2.31843e-05,0.000509984,100,0.6,0.01,-89.9497604713,-84.8757,0.182855,8257.85931865
82.9094225331,62.0469,1,0.998212,-113.11,-82.2567934598,85.3533293373,-82.2567934598,1.1716,100,3.04569,113.92,0.0305115,0.190285,6100.5413571,2.08218e-05,0.00190626,100,0.6,0.01,-82.2567934598,-76.2444,0.207474,6100.5413571
92.1657554035,71.7205,1,1.04092,-116.568,-85.7633541498,90.2691273444,-85.7633541498,1.1078,100,2.28762,118.51,0.021977,0.238605,7174.89083106,8.586e-06,0.00229226,100,0.6,0.01,-85.7633541498,-80.7196,0.0930303,7174.89083106
80.8810053348,43.1336,1,0.951839,-111.63,-80.2702314138,82.5350879066,-80.2702314138,1.21161,100,1.84122,112.5,0.0193438,0.0704275,4872.38906139,2.38772e-05,0.00073991,100,0.6,0.01,-80.2702314138,-74.1401,0.216327,4872.38906139
82.9879487368,77.9551,1,0.975259,-116.308,-84.7388631347,85.1665765112,-84.7388631347,1.17417,100,1.54136,116.84,0.0158047,0.0147244,7212.86990619,2.07065e-05,0.000150979,100,0.6,0.01,-84.7388631347,-79.4015,0.196946,7212.86990619
88.6511154001,94.8785,1,1.03073,-133.223,-103.399445949,86.3828910839,-103.399445949,1.15764,100,2.3676,137.85,0.0229702,0.731639,12395.6197784,1.2931e-05,0.00709829,100,0.6,0.01,-103.399445949,-96.5771,0.137379,12395.6197784
96.6796530606,67.8027,1,0.982632,-112.648,-79.2050668545,96.2522847934,-79.2050668545,1.03894,100,1.42927,110.32,0.0145453,0.476022,4939.89245694,3.46908e-06,0.00484436,100,0.6,0.01,-79.2050668545,-77.9321,0.0334963,4939.89245694
91.0961308585,59.5954,1,1.00012,-111.779,-79.8053304987,90.6169728153,-79.8053304987,1.10355,100,1.5103,111.88,0.0151011,0.315017,4908.08478346,9.87284e-06,0.00314978,100,0.6,0.01,-79.8053304987,-75.9993,0.0987531,4908.08478346
94.4371446837,41.9043,1,0.999815,-102.556,-69.193308416,94.3424075274,-69.193308416,1.05997,100,1.56853,98.76,0.0156882,0.429044,2610.20377489,5.95005e-06,0.00429124,100,0.6,0.01,-69.193308416,-67.4905,0.0594785,2610.20377489
73.1251537113,38.1099,1,0.999482,-112.727,-82.315393974,73.0822441488,-82.315393974,1.36832,100,2.09157,114.47,0.0209265,0.00368178,6074.68551481,3.71231e-05,3.68369e-05,100,0.6,0.01,-82.315393974,-72.8872,0.370846,6074.68551481
79.2911476199,45.7498,1,0.954916,-111.674,-79.5489521909,80.8144130556,-79.5489521909,1.2374,100,1.81064,111.64,0.0189612,0.0450877,4910.79438496,2.63813e-05,0.000472164,100,0.6,0.01,-79.5489521909,-73.7868,0.240562,4910.79438496
83.2852781407,60.0431,1,0.92876,-109.474,-79.9848385189,85.4343555653,-79.9848385189,1.17049,100,1.90281,110.75,0.0204876,0.0483746,6146.43862085,2.0272e-05,0.000520852,100,0.6,0.01,-79.9848385189,-72.6253,0.174865,6146.43862085
80.9473969281,50.1674,1,0.959109,-110.874,-80.3490905187,84.20761837,-80.3490905187,1.18754,100,1.55852,112.64,0.0162497,0.00496345,4903.03919789,2.37748e-05,5.17506e-05,100,0.6,0.01,-80.3490905187,-73.7562,0.218702,4903.03919789
91.9359959661,61.7665,1,1.00937,-113.53,-80.6302898259,93.0894111811,-80.6302898259,1.07424,100,2.57895,113.11,0.0255501,0.53559,4901.70091088,8.85992e-06,0.00530618,100,0.6,0.01,-80.6302898259,-78.2294,0.0902673,4901.70091088
77.316451268,30.6575,1,0.994085,-108.47,-79.5454193988,81.0831177041,-79.5454193988,1.2333,100,1.93395,110.98,0.0194546,0.000431802,4922.00928853,2.96349e-05,4.34371e-06,100,0.6,0.01,-79.5454193988,-70.6456,0.292854,4922.00928853
80.1628233238,74.5956,1,1.05836,-119.739,-88.8861274366,87.8246557283,-88.8861274366,1.13863,100,4.22668,121.71,0.0399361,0.736072,8292.59373539,2.49961e-05,0.00695483,100,0.6,0.01,-88.8861274366,-83.3961,0.279987,8292.59373539
74.8494241213,68.9353,1,0.965321,-119.449,-89.3223802201,79.7984369848,-89.3223802201,1.25316,100,2.76536,122.52,0.0286471,0.0658691,8306.81442766,3.3941e-05,0.000682355,100,0.6,0.01,-89.3223802201,-81.321,0.316277,8306.81442766
81.8800637516,17.0292,1,0.942969,-101.695,-74.9995484993,85.2284190776,-74.9995484993,1.17332,100,1.53924,106.18,0.0163233,0.0201557,3799.2096579,2.23534e-05,0.000213747,100,0.6,0.01,-74.9995484993,-64.8017,0.198764,3799.2096579
96.1657379727,79.3556,1,1.01593,-119.291,-85.9798040529,96.3926615431,-85.9798040529,1.03742,100,1.9147,118.19,0.0188467,0.83995,7205.21578791,4.02738e-06,0.00826779,100,0.6,0.01,-85.9798040529,-84.601,0.0415672,7205.21578791
87.1057387044,37.1079,1,1.02466,-107.709,-76.3615470253,85.9362437806,-76.3615470253,1.16365,100,1.90762,108.05,0.0186171,0.160314,3775.69905104,1.49525e-05,0.00156456,100,0.6,0.01,-76.3615470253,-70.9698,0.156991,3775.69905104
80.6763100293,34.3759,1,1.05297,-109.171,-78.7223795629,77.7292833765,-78.7223795629,1.28652,100,1.70779,110.29,0.0162187,0.00892873,4920.47483228,2.41941e-05,8.47956e-05,100,0.6,0.01,-78.7223795629,-70.5391,0.268251,4920.47483228
91.6382137074,70.9532,1,1.01502,-118.609,-86.5908183062,90.5999141588,-86.5908183062,1.10375,100,1.96397,119.64,0.0193491,0.454668,7165.42179514,9.21695e-06,0.0044794,100,0.6,0.01,-86.5908183062,-82.826,0.0949591,7165.42179514
68.2113555585,47.8578,1,1.02023,-114.028,-91.8255125789,69.1305624107,-91.8255125789,1.44654,100,2.40433,125.24,0.0235665,0.00581521,9387.50937799,4.70739e-05,5.69988e-05,100,0.6,0.01,-91.8255125789,-73.0642,0.489981,9387.50937799
88.3256370229,64.0168,1,0.981311,-113.682,-83.9001330037,88.1918902984,-83.9001330037,1.13389,100,1.57076,116.56,0.0160068,0.184666,6043.62661864,1.33509e-05,0.00188183,100,0.6,0.01,-83.9001330037,-77.4144,0.128565,6043.62661864
89.9057047322,66.8703,1,1.00812,-114.252,-82.0573326983,91.8159881773,-82.0573326983,1.08913,100,3.39866,113.42,0.033713,0.759575,6080.06722455,1.1341e-05,0.00753459,100,0.6,0.01,-82.0573326983,-78.7068,0.115259,6080.06722455
99.1832331152,66.2087,1,0.985976,-111.047,-77.4178953703,97.9841811637,-77.4178953703,1.02057,100,1.23772,107.98,0.0125533,0.875843,4933.56285033,8.31804e-07,0.008883,100,0.6,0.01,-77.4178953703,-76.6402,0.00808638,4933.56285033
94.5947405389,77.6455,1,0.962115,-121.481,-89.9781766093,91.386966884,-89.9781766093,1.09425,100,1.94786,123.2,0.0202457,0.774432,8255.01071578,5.77186e-06,0.00804927,100,0.6,0.01,-89.9781766093,-85.8526,0.053428,8255.01071578
91.1959080012,54.3899,1,0.957519,-112.356,-80.0416536699,91.1380335841,-80.0416536699,1.09724,100,1.5576,111.69,0.0162671,0.326563,4897.24575558,9.75156e-06,0.00341051,100,0.6,0.01,-80.0416536699,-76.6787,0.0894064,4897.24575558
95.4926729854,62.3619,1,1.03337,-111.474,-78.5838568677,94.9170232115,-78.5838568677,1.05355,100,1.91342,109.55,0.0185163,0.815627,4949.19864927,4.76775e-06,0.0078929,100,0.6,0.01,-78.5838568677,-76.5142,0.0509124,4949.19864927
57.9475088493,33.7232,1,0.897205,-115.254,-87.5342275898,66.0198169444,-87.5342275898,1.5147,100,2.26522,120.67,0.0252475,0.00285302,7152.01603004,7.3303e-05,3.17989e-05,100,0.6,0.01,-87.5342275898,-73.3363,0.590072,7152.01603004
63.8582373699,67.9946,1,1.06295,-122.553,-96.0017323989,72.1299138597,-96.0017323989,1.38639,100,6.60679,130.95,0.0621551,0.104152,9222.26189822,5.71686e-05,0.000979838,100,0.6,0.01,-96.0017323989,-82.4501,0.645927,9222.26189822
78.2099716753,52.6464,1,0.977875,-111.717,-84.4632015145,77.0797669985,-84.4632015145,1.29736,100,1.99167,116.31,0.0203673,0.0838526,7232.61637768,2.81423e-05,0.000857498,100,0.6,0.01,-84.4632015145,-72.9224,0.269108,7232.61637768
96.4706681184,54.0561,1,1.01133,-110.295,-76.8780204318,96.9890482466,-76.8780204318,1.03104,100,1.9081,107.8,0.0188672,0.807599,3778.65511576,3.6954e-06,0.00798551,100,0.6,0.01,-76.8780204318,-75.7111,0.0377962,3778.65511576
91.8668250542,63.653,1,1.00608,-111.826,-81.519447787,92.3209463334,-81.519447787,1.08318,100,2.41586,113.13,0.0240125,0.0383925,6089.28333315,8.94266e-06,0.000381603,100,0.6,0.01,-81.519447787,-76.3783,0.090518,6089.28333315
92.6891740067,47.319,1,0.995215,-110.984,-78.5154555033,91.9324794578,-78.5154555033,1.08775,100,1.59535,110.76,0.0160302,0.20971,3688.72844094,7.96715e-06,0.00210718,100,0.6,0.01,-78.5154555033,-75.462,0.078911,3688.72844094
97.468084701,55.6013,1,0.983186,-108.574,-74.8822563122,97.541635911,-74.8822563122,1.0252,100,1.35858,105.27,0.0138182,0.570254,3785.62617629,2.62389e-06,0.00580006,100,0.6,0.01,-74.8822563122,-74.0881,0.025364,3785.62617629
97.4772533365,68.8175,1,0.966458,-116.95,-84.1477149439,95.097483727,-84.1477149439,1.05155,100,1.61002,116.46,0.016659,0.820923,6018.87638816,2.6142e-06,0.00849413,100,0.6,0.01,-84.1477149439,-82.0235,0.0244177,6018.87638816
91.5944923563,59.249,1,0.989082,-112.549,-80.2827364101,93.1730579663,-80.2827364101,1.07327,100,1.37173,112.11,0.0138687,0.186188,4916.81340516,9.26955e-06,0.00188243,100,0.6,0.01,-80.2827364101,-77.2633,0.0906824,4916.81340516
96.2816390927,85.8475,1,1.0088,-122.22,-89.2502871448,95.2410406907,-89.2502871448,1.04997,100,1.75192,121.53,0.0173663,0.78417,8311.28604867,3.90099e-06,0.00777326,100,0.6,0.01,-89.2502871448,-87.3195,0.0396998,8311.28604867
73.0447226901,76.1286,1,1.02523,-123.578,-94.0722575402,78.264242094,-94.0722575402,1.27772,100,3.18876,127.66,0.031103,0.189991,9309.4654616,3.72751e-05,0.00185316,100,0.6,0.01,-94.0722575402,-85.079,0.391795,9309.4654616
62.221049871,86.6333,1,0.89692,-126.444,-95.8462793697,65.0525578505,-95.8462793697,1.53722,100,2.66492,129.45,0.0297119,0.0235985,10416.9151793,6.13306e-05,0.000263105,100,0.6,0.01,-95.8462793697,-84.215,0.493384,10416.9151793
94.7376944463,87.6657,1,0.977236,-124.304,-90.704295467,95.5206150954,-90.704295467,1.04689,100,1.94012,124.42,0.0198531,0.60461,8237.93328743,5.61068e-06,0.00618695,100,0.6,0.01,-90.704295467,-89.4546,0.0535814,8237.93328743
64.0604197234,63.3708,1,0.990683,-115.543,-92.4336624393,68.0207170833,-92.4336624393,1.47014,100,2.95688,126.08,0.0298469,0.000325033,9343.33462409,5.66693e-05,3.2809e-06,100,0.6,0.01,-92.4336624393,-74.2468,0.556183,9343.33462409
77.7706248511,30.6155,1,1.13258,-109.549,-79.454776153,72.9193711725,-79.454776153,1.37138,100,1.9874,111.54,0.0175476,0.00521077,4911.66693434,2.88719e-05,4.6008e-05,100,0.6,0.01,-79.454776153,-69.663,0.37035,4911.66693434
83.2582045508,78.5646,1,1.05192,-124.278,-93.7362843934,82.6570360003,-93.7362843934,1.20982,100,2.49722,127.6,0.0237397,0.328414,9284.59440155,2.03114e-05,0.00312204,100,0.6,0.01,-93.7362843934,-86.8153,0.224752,9284.59440155
58.5766613585,30.8509,1,0.924482,-111.335,-85.9898490675,63.3967173945,-85.9898490675,1.57737,100,2.11313,117.91,0.0228574,3.38555e-05,7213.26600193,7.14308e-05,3.6621e-07,100,0.6,0.01,-85.9898490675,-68.5581,0.610496,7213.26600193
85.6726740604,68.5535,1,0.988464,-118.981,-88.1372934829,88.6181191903,-88.1372934829,1.12844,100,2.82869,121.51,0.028617,0.25291,7124.23675468,1.68923e-05,0.00255862,100,0.6,0.01,-88.1372934829,-82.801,0.165048,7124.23675468
92.3759968304,44.6037,1,1.0186,-108.232,-75.7459997249,90.6336853688,-75.7459997249,1.10334,100,1.50592,107.03,0.0147842,0.296458,3727.29510203,8.33661e-06,0.00291045,100,0.6,0.01,-75.7459997249,-72.4557,0.0864959,3727.29510203
97.5499187369,65.2253,1,1.01059,-113.736,-80.2335143833,96.9044237914,-80.2335143833,1.03194,100,1.76413,112.35,0.0174565,0.818477,4894.91613893,2.53696e-06,0.00809904,100,0.6,0.01,-80.2335143833,-79.1372,0.0259095,4894.91613893
95.7942612887,62.5835,1,0.958547,-112.794,-80.2570753969,95.9904794599,-80.2570753969,1.04177,100,1.61766,112.58,0.0168762,0.300544,4917.80332187,4.43474e-06,0.00313541,100,0.6,0.01,-80.2570753969,-78.033,0.0407469,4917.80332187
91.85406435,73.6459,1,0.986908,-118.42,-86.029308316,91.81447072,-86.029308316,1.08915,100,2.9738,118.51,0.0301325,0.705071,7189.44731827,8.95793e-06,0.00714425,100,0.6,0.01,-86.029308316,-82.875,0.0872491,7189.44731827
96.0631399883,28.7422,1,0.988411,-101.169,-67.8270245571,96.2603918804,-67.8270245571,1.03885,100,1.4875,97.05,0.0150495,0.412269,1351.42777876,4.1396e-06,0.00417103,100,0.6,0.01,-67.8270245571,-66.5093,0.040442,1351.42777876
89.2470930809,77.5693,1,1.07529,-121.965,-89.6178678992,85.6919346933,-89.6178678992,1.16697,100,1.60144,122.41,0.0148931,0.135466,8253.71470137,1.21702e-05,0.00125981,100,0.6,0.01,-89.6178678992,-85.1713,0.140717,8253.71470137
78.1703699309,66.8652,1,1.08368,-116.446,-85.6645147882,88.4183702939,-85.6645147882,1.13099,100,4.60523,117.84,0.0424962,0.367977,7201.39999252,2.82078e-05,0.00339562,100,0.6,0.01,-85.6645147882,-80.2239,0.331262,7201.39999252
93.6076774166,72.3379,1,0.993653,-114.494,-81.2033741365,95.6092350368,-81.2033741365,1.04592,100,2.71661,112.73,0.0273396,0.681862,6075.12001866,6.8978e-06,0.00686217,100,0.6,0.01,-81.2033741365,-79.661,0.0681052,6075.12001866
52.087573306,52.9865,1,1.09827,-106.838,-74.2998514634,88.6053516584,-74.2998514634,1.1286,100,11.0505,104.71,0.100617,0.776705,3801.13938847,9.29135e-05,0.00707208,100,0.6,0.01,-74.2998514634,-70.6545,1.12072,3801.13938847
95.6058729322,63.2857,1,0.993715,-112.459,-78.8506085938,94.4401332018,-78.8506085938,1.05887,100,1.56914,110.24,0.0157907,0.243437,4938.58921113,4.64249e-06,0.00244977,100,0.6,0.01,-78.8506085938,-77.4108,0.0458431,4938.58921113
85.0532227166,57.2403,1,0.938047,-114.355,-83.776162789,85.0798437963,-83.776162789,1.17537,100,1.61215,115.79,0.0171862,0.0897635,6035.52627792,1.7751e-05,0.000956919,100,0.6,0.01,-83.776162789,-77.4294,0.156196,6035.52627792
98.5795157726,58.3561,1,0.998557,-107.225,-73.4003939138,98.4754318788,-73.4003939138,1.01548,100,1.4644,103.49,0.0146652,0.819387,3764.97902015,1.45553e-06,0.00820571,100,0.6,0.01,-73.4003939138,-72.9033,0.0145133,3764.97902015
92.9486089631,79.8936,1,0.996405,-122.373,-90.4136813417,91.5216887299,-90.4136813417,1.09264,100,2.01753,123.37,0.0202481,0.766821,8249.15130111,7.66296e-06,0.00769587,100,0.6,0.01,-90.4136813417,-86.7712,0.0760796,8249.15130111
89.9448999065,48.498,1,1.05126,-109.047,-76.4448156102,94.2810567704,-76.4448156102,1.06066,100,2.97072,107.07,0.0282586,0.743932,3781.64806314,1.12921e-05,0.00707656,100,0.6,0.01,-76.4448156102,-73.9698,0.124795,3781.64806314
95.9732733438,69.6665,1,0.991898,-115.603,-83.4998245856,95.177965243,-83.4998245856,1.05066,100,1.38519,115.55,0.0139651,0.239971,6073.59640263,4.23804e-06,0.00241931,100,0.6,0.01,-83.4998245856,-80.6915,0.0416965,6073.59640263
97.3605520617,44.6615,1,1.00486,-104.692,-71.1381880808,97.5326198435,-71.1381880808,1.0253,100,1.67696,101.23,0.0166885,0.861928,2603.13291008,2.73836e-06,0.00857759,100,0.6,0.01,-71.1381880808,-70.204,0.0276504,2603.13291008
87.0157331303,91.4435,1,1.01475,-130.287,-99.6760780221,86.2025493882,-99.6760780221,1.16006,100,2.79568,134.52,0.0275505,0.578423,11419.5128182,1.50725e-05,0.00570018,100,0.6,0.01,-99.6760780221,-93.6031,0.155203,11419.5128182
85.8976009212,67.6918,1,0.999843,-116.605,-85.9223234026,85.4147216489,-85.9223234026,1.17076,100,2.12114,118.02,0.0212148,0.245233,7203.44466354,1.65835e-05,0.00245271,100,0.6,0.01,-85.9223234026,-79.7516,0.165783,7203.44466354
89.6878170095,54.5477,1,1.02765,-113.526,-81.4541835061,92.491773592,-81.4541835061,1.08118,100,2.82866,113.62,0.0275256,0.671482,4859.86639104,1.1614e-05,0.00653418,100,0.6,0.01,-81.4541835061,-78.1112,0.12265,4859.86639104
59.4555584433,43.7986,1,1.02162,-120.812,-92.9575024749,56.5030171489,-92.9575024749,1.76982,100,2.85031,126.7,0.0278998,0.000483923,9298.97451058,6.88817e-05,4.7368e-06,100,0.6,0.01,-92.9575024749,-75.5009,0.718928,9298.97451058
76.3502845732,69.7952,1,1.09677,-116.296,-84.9451987973,90.7859678963,-84.9451987973,1.10149,100,5.82609,116.76,0.0531204,0.837789,7202.66088291,3.12881e-05,0.00763869,100,0.6,0.01,-84.9451987973,-80.5495,0.376367,7202.66088291
89.8432151439,67.127,1,1.0216,-115.58,-82.9656863058,91.4767971876,-82.9656863058,1.09317,100,2.06499,115.22,0.0202133,0.426011,6044.70788367,1.14192e-05,0.00417004,100,0.6,0.01,-82.9656863058,-79.9688,0.119178,6044.70788367
86.5132226753,60.9251,1,0.971227,-113.948,-81.5965930049,88.1612666725,-81.5965930049,1.13428,100,1.89447,113.47,0.0195059,0.0712203,6083.78780282,1.57468e-05,0.000733303,100,0.6,0.01,-81.5965930049,-77.676,0.148537,6083.78780282
93.784448696,50.6928,1,1.01169,-107.794,-75.4034599841,94.2864718498,-75.4034599841,1.0606,100,2.11158,106.84,0.0208719,0.393031,3751.58637425,6.69442e-06,0.00388492,100,0.6,0.01,-75.4034599841,-72.7182,0.0685179,3751.58637425
88.4744890136,53.5745,1,0.969278,-109.133,-77.8849404706,87.9566154088,-77.8849404706,1.13692,100,1.80216,108.98,0.0185928,0.0341759,4950.47948936,1.31585e-05,0.000352591,100,0.6,0.01,-77.8849404706,-72.8166,0.123624,4950.47948936
80.6766060097,85.9836,1,0.971113,-122.691,-92.1859871882,81.9378358824,-92.1859871882,1.22044,100,2.21333,125.86,0.0227917,0.159268,9370.94606392,2.41936e-05,0.00164005,100,0.6,0.01,-92.1859871882,-85.0642,0.22816,9370.94606392
79.8326432933,38.0734,1,1.01207,-109.105,-78.3345662209,82.7560706817,-78.3345662209,1.20837,100,2.23963,108.69,0.0221293,0.0147975,4941.42316734,2.55172e-05,0.00014621,100,0.6,0.01,-78.3345662209,-71.6666,0.261368,4941.42316734
91.2580197307,50.6431,1,1.04243,-109.561,-79.3650852777,89.5184845794,-79.3650852777,1.11709,100,1.59749,110.96,0.0153247,0.101067,4908.41057093,9.67618e-06,0.000969535,100,0.6,0.01,-79.3650852777,-73.5634,0.105147,4908.41057093
88.441031649,78.12,1,1.02148,-122.338,-92.325745168,88.5567769528,-92.325745168,1.12922,100,2.45871,125.19,0.0240702,0.684696,9369.10126908,1.32017e-05,0.00670299,100,0.6,0.01,-92.325745168,-86.1445,0.137749,9369.10126908
91.288087908,56.183,1,1.00023,-110.621,-78.3974062906,91.2255594012,-78.3974062906,1.09618,100,1.52951,109.18,0.0152916,0.228914,4914.53600152,9.63969e-06,0.00228862,100,0.6,0.01,-78.3974062906,-74.9614,0.0964405,4914.53600152
91.2757522429,86.458,1,0.982004,-122.614,-90.0881428525,91.5243149212,-90.0881428525,1.09261,100,1.50257,123.3,0.0153011,0.0992258,8284.41807842,9.65465e-06,0.00101044,100,0.6,0.01,-90.0881428525,-87.0129,0.0931029,8284.41807842
92.5727203047,87.8404,1,0.960152,-121.925,-88.8742850047,93.2736016367,-88.8742850047,1.07211,100,2.2699,121.64,0.0236411,0.496454,8309.94736404,8.10426e-06,0.00517057,100,0.6,0.01,-88.8742850047,-86.6585,0.0747125,8309.94736404
86.8101538923,58.8567,1,0.971294,-109.49,-80.0009946235,87.26318262,-80.0009946235,1.14596,100,1.51781,111.15,0.0156267,0.0842685,5002.64751459,1.53474e-05,0.00086759,100,0.6,0.01,-80.0009946235,-73.032,0.144789,5002.64751459
95.7494519475,41.597,1,0.994126,-105.435,-72.1518330039,95.6240464507,-72.1518330039,1.04576,100,2.03585,102.16,0.0204788,0.690757,2586.97512327,4.48409e-06,0.00694839,100,0.6,0.01,-72.1518330039,-70.6051,0.0443156,2586.97512327
91.83177118,84.6337,1,1.01651,-121.582,-89.2230340835,91.6402069468,-89.2230340835,1.09122,100,1.33066,122.27,0.0130905,0.00450958,8290.21293133,8.98464e-06,4.43634e-05,100,0.6,0.01,-89.2230340835,-86.0026,0.0928374,8290.21293133
92.0014993785,84.2852,1,0.958149,-122.947,-90.1253788252,91.2552617823,-90.1253788252,1.09583,100,1.7709,123.18,0.0184825,0.406338,8226.13651293,8.78172e-06,0.00424086,100,0.6,0.01,-90.1253788252,-87.2931,0.0806206,8226.13651293
90.6556887059,45.0464,1,1.01987,-108.608,-75.8331940465,90.8653080103,-75.8331940465,1.10053,100,1.52661,107.28,0.0149686,0.225102,3757.92314993,1.04116e-05,0.00220715,100,0.6,0.01,-75.8331940465,-72.878,0.108295,3757.92314993
67.3837833244,75.5825,1,0.895694,-118.23,-93.7913878664,72.3162470278,-93.7913878664,1.38282,100,2.07241,127.48,0.0231375,0.00406237,9302.39221689,4.88926e-05,4.53545e-05,100,0.6,0.01,-93.7913878664,-78.1783,0.39225,9302.39221689
95.5762554604,55.4764,1,0.990479,-108.309,-74.9872147335,96.7689942683,-74.9872147335,1.03339,100,1.93154,105.89,0.019501,0.797642,3737.56407062,4.67528e-06,0.0080531,100,0.6,0.01,-74.9872147335,-73.6877,0.0458667,3737.56407062
