J,IterType,MaxVanillaIw,VarNormIw,BatchSize,EpsThisIter,eRenyi2,Delta,VarRet,VarVanillaIw,MaxNormIw,AvgRet,VarDiscRet,VarJ,AvgEpLen,AvgVanillaIw,Bound,AvgDiscRet,AvgNormIw,VanillaAvgRet,MinNormIw,ESSRenyi,ESSClassic,MinVanillaIw
-402.991,1,1.48207,6.06416e-07,200,100,1.02037,0.4,1558.98468321,0.0244356,0.00738314,-402.862094106,1558.98468321,36.4544,500.0,1.00368,-450.096,-402.862094106,0.005,-402.862094106,0.00312664,196.007375213,195.286716458,0.627632
-397.632,2,1.0,3.50449e-18,200,100,1.0,0.4,1106.38405988,,0.01,-397.632120818,1106.38405988,33.0956,500.0,1.0,-456.382,-397.632120818,0.01,-397.632120818,0.01,200.0,100.0,1.0
-394.848,1,2.03379,2.99266e-06,200,100,1.1111,0.4,1236.64843385,0.120741,0.0101253,-401.562888684,1236.64843385,32.3489,500.0,1.00431,-441.295,-401.562888684,0.005,-401.562888684,0.00097461,180.002135064,178.713768435,0.195762
-404.937,2,1.0,3.50449e-18,200,100,1.0,0.4,1093.53052079,,0.01,-404.936567797,1093.53052079,32.9028,500.0,1.0,-465.257,-404.936567797,0.01,-404.936567797,0.01,200.0,100.0,1.0
-402.834,1,1.73793,8.88503e-07,200,100,1.03802,0.4,1342.25123173,0.0353181,0.0087169,-404.127430665,1342.25123173,35.432,500.0,0.996871,-446.344,-404.127430665,0.005,-404.127430665,0.0034052,192.674136038,193.169112078,0.67891
-399.865,2,1.0,3.50449e-18,200,100,1.0,0.4,1454.05700736,,0.01,-399.864727672,1454.05700736,37.941,500.0,1.0,-464.674,-399.864727672,0.01,-399.864727672,0.01,200.0,100.0,1.0
-398.96,1,1.36781,1.04686e-06,200,100,1.04364,0.4,1140.54060019,0.042656,0.00677611,-401.791819764,1140.54060019,36.5836,500.0,1.00929,-445.777,-401.791819764,0.005,-401.791819764,0.00149568,191.636303035,192.000248935,0.301914
-402.794,2,1.0,3.50449e-18,200,100,1.0,0.4,1024.45514539,,0.01,-402.794092497,1024.45514539,31.8467,500.0,1.0,-463.555,-402.794092497,0.01,-402.794092497,0.01,200.0,100.0,1.0
-398.38,1,3.53987,2.84707e-06,200,100,1.08537,0.4,1192.00805822,0.115406,0.0175822,-400.183462402,1192.00805822,37.5605,500.0,1.00667,-443.141,-400.183462402,0.005,-400.183462402,0.00207832,184.269514832,179.64395998,0.418434
-400.558,2,1.0,3.50449e-18,200,100,1.0,0.4,1414.59874551,,0.01,-400.557873009,1414.59874551,37.4226,500.0,1.0,-461.324,-400.557873009,0.01,-400.557873009,0.01,200.0,100.0,1.0
-395.13,1,3.41739,4.01101e-06,200,100,1.11569,0.4,1094.75044489,0.164801,0.0168593,-398.338035919,1094.75044489,37.9309,500.0,1.0135,-440.515,-398.338035919,0.005,-398.338035919,0.00105761,179.261380392,172.467617132,0.214378
-400.271,2,1.0,3.50449e-18,200,100,1.0,0.4,1335.52053549,,0.01,-400.270559206,1335.52053549,36.3616,500.0,1.0,-464.411,-400.270559206,0.01,-400.270559206,0.01,200.0,100.0,1.0
-399.081,1,1.38035,4.10315e-07,200,100,1.01522,0.4,751.010831708,0.0160661,0.00697578,-399.285571747,751.010831708,32.2286,500.0,0.989387,-444.779,-399.285571747,0.005,-399.285571747,0.00292333,197.002135092,196.786371577,0.578461
-401.488,2,1.0,3.50449e-18,200,100,1.0,0.4,1313.64967831,,0.01,-401.488130459,1313.64967831,36.0626,500.0,1.0,-462.772,-401.488130459,0.01,-401.488130459,0.01,200.0,100.0,1.0
-375.801,1,137.084,0.000814027,200,100,1.81118,0.4,1338.29182548,92.9708,0.405632,-396.320240307,1338.29182548,191.532,500.0,1.68976,-435.29,-396.320240307,0.005,-396.320240307,0.000483395,110.425240633,5.98833680148,0.163364
-404.826,2,1.0,3.50449e-18,200,100,1.0,0.4,1143.13036155,,0.01,-404.825705432,1143.13036155,33.6407,500.0,1.0,-471.462,-404.825705432,0.01,-404.825705432,0.01,200.0,100.0,1.0
-400.514,1,1.3284,9.36287e-07,200,100,1.03294,0.4,1235.93081119,0.0368576,0.00669529,-399.297506955,1235.93081119,34.6255,500.0,0.99204,-448.402,-399.297506955,0.005,-399.297506955,0.00211827,193.621367713,192.81487953,0.420281
-394.403,2,1.0,3.50449e-18,200,100,1.0,0.4,1002.78015627,,0.01,-394.40321822,1002.78015627,31.508,500.0,1.0,-456.865,-394.40321822,0.01,-394.40321822,0.01,200.0,100.0,1.0
-391.887,1,2.61729,1.64863e-06,200,100,1.05324,0.4,1487.87768412,0.0673576,0.0129485,-393.777919952,1487.87768412,36.3082,500.0,1.01065,-437.215,-393.777919952,0.005,-393.777919952,0.00183436,189.889609198,187.684945601,0.370781
-400.398,2,1.0,3.50449e-18,200,100,1.0,0.4,978.498286851,,0.01,-400.397809374,978.498286851,31.1242,500.0,1.0,-458.134,-400.397809374,0.01,-400.397809374,0.01,200.0,100.0,1.0
-397.034,1,2.31616,1.59841e-06,200,100,1.05263,0.4,1301.69081043,0.065999,0.0113984,-397.999691167,1301.69081043,36.1883,500.0,1.016,-443.892,-397.999691167,0.005,-397.999691167,0.00246784,190.000186861,188.037631575,0.501467
-398.562,2,1.0,3.50449e-18,200,100,1.0,0.4,1030.15746406,,0.01,-398.562028636,1030.15746406,31.9352,500.0,1.0,-457.056,-398.562028636,0.01,-398.562028636,0.01,200.0,100.0,1.0
-396.99,1,1.42595,8.28989e-07,200,100,1.02991,0.4,990.623962625,0.0328427,0.00716404,-398.025528925,990.623962625,31.7954,500.0,0.99521,-439.982,-398.025528925,0.005,-398.025528925,0.00212569,194.192608067,193.611943,0.423101
-398.915,2,1.0,3.50449e-18,200,100,1.0,0.4,1065.14762607,,0.01,-398.914552817,1065.14762607,32.473,500.0,1.0,-458.869,-398.914552817,0.01,-398.914552817,0.01,200.0,100.0,1.0
-397.017,1,2.40521,1.9075e-06,200,100,1.06772,0.4,1728.75056145,0.0753768,0.0120995,-401.313068406,1728.75056145,37.1239,500.0,0.993932,-449.181,-401.313068406,0.005,-401.313068406,0.00227703,187.314682046,185.887742464,0.452642
-396.07,2,1.0,3.50449e-18,200,100,1.0,0.4,1380.85129154,,0.01,-396.069577253,1380.85129154,36.9735,500.0,1.0,-462.468,-396.069577253,0.01,-396.069577253,0.01,200.0,100.0,1.0
-392.465,1,1.51177,1.79654e-06,200,100,1.07086,0.4,963.409545875,0.071164,0.0075958,-394.964465439,963.409545875,33.6597,500.0,0.995135,-441.051,-394.964465439,0.005,-394.964465439,0.0018483,186.765751318,186.653851287,0.367862
-400.887,2,1.0,3.50449e-18,200,100,1.0,0.4,1064.43497858,,0.01,-400.886680732,1064.43497858,32.4621,500.0,1.0,-464.119,-400.886680732,0.01,-400.886680732,0.01,200.0,100.0,1.0
-398.211,1,1.74135,6.39944e-07,200,100,1.02643,0.4,1611.66554089,0.0263031,0.0085892,-398.28009241,1611.66554089,36.1538,500.0,1.01368,-448.444,-398.28009241,0.005,-398.28009241,0.00311715,194.85051684,195.032583533,0.63196
-397.475,2,1.0,3.50449e-18,200,100,1.0,0.4,1048.0726959,,0.01,-397.474579649,1048.0726959,32.2117,500.0,1.0,-463.166,-397.474579649,0.01,-397.474579649,0.01,200.0,100.0,1.0
-378.135,1,77.8017,0.00336323,200,100,1.0,0.4,1044.24280443,31.9898,0.797741,-398.192495455,1044.24280443,205.114,500.0,0.487637,-424.586,-398.192495455,0.005,-398.192495455,,199.999690056,1.48305540038,
-407.08,2,1.0,3.50449e-18,200,100,1.0,0.4,1405.90048927,,0.01,-407.079829666,1405.90048927,37.3074,500.0,1.0,-468.349,-407.079829666,0.01,-407.079829666,0.01,200.0,100.0,1.0
-399.358,1,1.62079,2.88458e-06,200,100,1.1094,0.4,1211.47722931,0.116346,0.00807035,-401.177769356,1211.47722931,35.9411,500.0,1.00417,-445.959,-401.177769356,0.005,-401.177769356,0.000382862,180.276866543,179.403371992,0.0768915
-400.029,2,1.0,3.50449e-18,200,100,1.0,0.4,1186.22008464,,0.01,-400.028582887,1186.22008464,34.2689,500.0,1.0,-461.288,-400.028582887,0.01,-400.028582887,0.01,200.0,100.0,1.0
-397.317,1,1.64008,2.5718e-06,200,100,1.08162,0.4,1160.8732154,0.1003,0.00830487,-402.230467646,1160.8732154,34.4019,500.0,0.987421,-443.096,-402.230467646,0.005,-402.230467646,0.00107071,184.907460391,181.429328029,0.211448
-398.62,2,1.0,3.50449e-18,200,100,1.0,0.4,1012.3181337,,0.01,-398.619794082,1012.3181337,31.6575,500.0,1.0,-457.696,-398.619794082,0.01,-398.619794082,0.01,200.0,100.0,1.0
-395.932,1,1.38485,6.4617e-07,200,100,1.0333,0.4,1298.96387777,0.0263092,0.00686312,-396.072220128,1298.96387777,34.3232,500.0,1.0089,-439.308,-396.072220128,0.005,-396.072220128,0.00239925,193.555181148,194.985464824,0.484123
-402.398,2,1.0,3.50449e-18,200,100,1.0,0.4,1101.40320054,,0.01,-402.397945901,1101.40320054,33.021,500.0,1.0,-465.369,-402.397945901,0.01,-402.397945901,0.01,200.0,100.0,1.0
-398.385,1,1.3565,9.3e-07,200,100,1.03602,0.4,976.068673232,0.0358315,0.00691082,-397.452462674,976.068673232,32.3035,500.0,0.981434,-443.708,-397.452462674,0.005,-397.452462674,0.00253835,193.045970055,192.861499857,0.498245
-401.239,2,1.0,3.50449e-18,200,100,1.0,0.4,1154.18230556,,0.01,-401.238816365,1154.18230556,33.803,500.0,1.0,-466.499,-401.238816365,0.01,-401.238816365,0.01,200.0,100.0,1.0
-397.644,1,4.07697,2.16111e-06,200,100,1.05019,0.4,1065.69429074,0.0897886,0.0200017,-398.036122057,1065.69429074,34.5667,500.0,1.01916,-444.934,-398.036122057,0.005,-398.036122057,0.00255218,190.441734683,184.159972062,0.520215
-390.502,2,1.0,3.50449e-18,200,100,1.0,0.4,1345.09122264,,0.01,-390.501711005,1345.09122264,36.4916,500.0,1.0,-452.3,-390.501711005,0.01,-390.501711005,0.01,200.0,100.0,1.0
-391.662,1,1.60019,1.00284e-06,200,100,1.04458,0.4,1705.73846069,0.041645,0.00785248,-396.703438167,1705.73846069,39.366,500.0,1.01891,-439.588,-396.703438167,0.005,-396.703438167,0.00283818,191.464537063,192.32382389,0.578369
-398.574,2,1.0,3.50449e-18,200,100,1.0,0.4,1031.34357727,,0.01,-398.573568227,1031.34357727,31.9536,500.0,1.0,-463.702,-398.573568227,0.01,-398.573568227,0.01,200.0,100.0,1.0
-396.213,1,1.42744,7.83538e-07,200,100,1.02573,0.4,1128.54376,0.0310227,0.00717376,-396.298688999,1128.54376,32.3209,500.0,0.994901,-442.854,-396.298688999,0.005,-396.298688999,0.00168969,194.983399836,193.951634366,0.336215
-396.431,2,1.0,3.50449e-18,200,100,1.0,0.4,1184.31564962,,0.01,-396.43087454,1184.31564962,34.2414,500.0,1.0,-455.404,-396.43087454,0.01,-396.43087454,0.01,200.0,100.0,1.0
-394.372,1,1.87202,1.02017e-06,200,100,1.03547,0.4,1038.28658911,0.0396906,0.00949078,-395.368576566,1038.28658911,32.8379,500.0,0.986229,-437.062,-395.368576566,0.005,-395.368576566,0.00263126,193.149692481,192.196214637,0.519005
-401.355,2,1.0,3.50449e-18,200,100,1.0,0.4,1198.49964136,,0.01,-401.354673249,1198.49964136,34.4458,500.0,1.0,-472.926,-401.354673249,0.01,-401.354673249,0.01,200.0,100.0,1.0
-397.437,1,2.56993,1.16704e-06,200,100,1.03521,0.4,1122.34346473,0.0483077,0.0126315,-396.837649235,1122.34346473,35.0647,500.0,1.01727,-448.929,-396.837649235,0.005,-396.837649235,0.00237258,193.198269402,191.122702484,0.48271
-389.593,2,1.0,3.50449e-18,200,100,1.0,0.4,1595.07497144,,0.01,-389.592742462,1595.07497144,39.7382,500.0,1.0,-460.417,-389.592742462,0.01,-389.592742462,0.01,200.0,100.0,1.0
-387.984,1,1.39924,7.75552e-07,200,100,1.02948,0.4,1071.64173597,0.0310475,0.00699333,-389.182445176,1071.64173597,36.4815,500.0,1.00041,-438.797,-389.182445176,0.005,-389.182445176,0.00137044,194.273065417,194.011403564,0.274199
-387.351,2,1.0,3.50449e-18,200,100,1.0,0.4,1080.96124551,,0.01,-387.351075369,1080.96124551,32.7132,500.0,1.0,-449.293,-387.351075369,0.01,-387.351075369,0.01,200.0,100.0,1.0
-391.103,1,1.37382,3.32989e-07,200,100,1.01515,0.4,1064.9550854,0.0131142,0.00692266,-396.264810357,1064.9550854,33.184,500.0,0.992263,-438.705,-396.264810357,0.005,-396.264810357,0.00326495,197.015252075,197.384075801,0.647938
-394.562,2,1.0,3.50449e-18,200,100,1.0,0.4,1386.97629688,,0.01,-394.561623591,1386.97629688,37.0555,500.0,1.0,-458.965,-394.561623591,0.01,-394.561623591,0.01,200.0,100.0,1.0
-392.536,1,1.88549,1.26444e-06,200,100,1.05114,0.4,1006.90060534,0.049965,0.00948506,-394.944838188,1006.90060534,33.6532,500.0,0.993927,-439.226,-394.944838188,0.005,-394.944838188,0.00235755,190.270354623,190.417369028,0.468647
-389.938,2,1.0,3.50449e-18,200,100,1.0,0.4,1472.69225408,,0.01,-389.937941768,1472.69225408,38.1833,500.0,1.0,-454.495,-389.937941768,0.01,-389.937941768,0.01,200.0,100.0,1.0
-389.867,1,1.6679,8.06729e-07,200,100,1.0306,0.4,1205.15415613,0.0319969,0.00837491,-392.533005591,1205.15415613,36.8113,500.0,0.995773,-436.209,-392.533005591,0.005,-392.533005591,0.00233104,194.061114642,193.778277315,0.464238
-400.25,2,1.0,3.50449e-18,200,100,1.0,0.4,1409.29943565,,0.01,-400.249745899,1409.29943565,37.3525,500.0,1.0,-466.934,-400.249745899,0.01,-400.249745899,0.01,200.0,100.0,1.0
-393.895,1,2.66963,1.30854e-06,200,100,1.03799,0.4,957.811550239,0.0529395,0.0132726,-390.892016465,957.811550239,34.5642,500.0,1.0057,-441.935,-390.892016465,0.005,-390.892016465,0.0021449,192.679468847,190.099591069,0.431424
-394.153,2,1.0,3.50449e-18,200,100,1.0,0.4,1160.5694264,,0.01,-394.152745077,1160.5694264,33.8964,500.0,1.0,-456.711,-394.152745077,0.01,-394.152745077,0.01,200.0,100.0,1.0
-390.107,1,1.98281,1.96382e-06,200,100,1.06928,0.4,1107.33313829,0.0749396,0.0101503,-391.769075092,1107.33313829,33.4045,500.0,0.976731,-435.85,-391.769075092,0.005,-391.769075092,0.00144205,187.041617646,185.501230127,0.281699
-389.661,2,1.0,3.50449e-18,200,100,1.0,0.4,1183.95007504,,0.01,-389.661151397,1183.95007504,34.2361,500.0,1.0,-450.792,-389.661151397,0.01,-389.661151397,0.01,200.0,100.0,1.0
-389.707,1,1.81978,9.72811e-07,200,100,1.03296,0.4,995.522024971,0.0388133,0.0091105,-392.645003393,995.522024971,32.9529,500.0,0.998725,-433.64,-392.645003393,0.005,-392.645003393,0.00180865,193.617926594,192.545054525,0.361269
-385.026,2,1.0,3.50449e-18,200,100,1.0,0.4,1131.79506727,,0.01,-385.025984963,1131.79506727,33.4735,500.0,1.0,-442.939,-385.025984963,0.01,-385.025984963,0.01,200.0,100.0,1.0
-387.478,1,1.45842,1.17032e-06,200,100,1.04525,0.4,1364.77770057,0.0472096,0.00726139,-393.919343842,1364.77770057,36.8338,500.0,1.00423,-435.962,-393.919343842,0.005,-393.919343842,0.00148432,191.341402635,191.09889158,0.298121
-392.261,2,1.0,3.50449e-18,200,100,1.0,0.4,703.284397818,,0.01,-392.261236193,703.284397818,26.3866,500.0,1.0,-447.212,-392.261236193,0.01,-392.261236193,0.01,200.0,100.0,1.0
-389.878,1,1.67665,1.204e-06,200,100,1.04328,0.4,1020.16570038,0.0483524,0.00836653,-391.079988769,1020.16570038,29.2838,500.0,1.002,-432.739,-391.079988769,0.005,-391.079988769,0.00131523,191.702454016,190.854496013,0.263572
-396.071,2,1.0,3.50449e-18,200,100,1.0,0.4,885.971271899,,0.01,-396.070524659,885.971271899,29.6161,500.0,1.0,-452.124,-396.070524659,0.01,-396.070524659,0.01,200.0,100.0,1.0
-387.367,1,1.44684,1.25553e-06,200,100,1.0474,0.4,1212.80251056,0.047902,0.00740728,-382.173507999,1212.80251056,34.0147,500.0,0.976636,-430.767,-382.173507999,0.005,-382.173507999,0.00237055,190.949125694,190.481544525,0.463032
-395.218,2,1.0,3.50449e-18,200,100,1.0,0.4,1068.42961707,,0.01,-395.217749318,1068.42961707,32.523,500.0,1.0,-454.675,-395.217749318,0.01,-395.217749318,0.01,200.0,100.0,1.0
-393.047,1,1.46986,1.28652e-06,200,100,1.04873,0.4,1200.35331111,0.051037,0.00737974,-394.975516398,1200.35331111,33.2101,500.0,0.995873,-436.386,-394.975516398,0.005,-394.975516398,0.00154383,190.70765417,190.258079146,0.307491
-392.477,2,1.0,3.50449e-18,200,100,1.0,0.4,1148.64590425,,0.01,-392.476953822,1148.64590425,33.7218,500.0,1.0,-451.537,-392.476953822,0.01,-392.476953822,0.01,200.0,100.0,1.0
-388.668,1,1.51935,1.33906e-06,200,100,1.05117,0.4,1347.20525482,0.0512903,0.00776319,-389.235855201,1347.20525482,35.4258,500.0,0.978558,-433.783,-389.235855201,0.005,-389.235855201,0.00148703,190.263773391,189.880357933,0.291029
-385.885,2,1.0,3.50449e-18,200,100,1.0,0.4,1013.36278954,,0.01,-385.885069115,1013.36278954,31.6738,500.0,1.0,-445.303,-385.885069115,0.01,-385.885069115,0.01,200.0,100.0,1.0
-387.322,1,1.40249,3.82104e-07,200,100,1.0158,0.4,1041.26839833,0.0155078,0.00696168,-390.082922478,1041.26839833,31.9492,500.0,1.00729,-431.711,-390.082922478,0.005,-390.082922478,0.00236725,196.888874285,197.004056883,0.476902
-390.163,2,1.0,3.50449e-18,200,100,1.0,0.4,1103.32184854,,0.01,-390.162533381,1103.32184854,33.0498,500.0,1.0,-449.353,-390.162533381,0.01,-390.162533381,0.01,200.0,100.0,1.0
-387.787,1,1.50424,8.10343e-07,200,100,1.02892,0.4,1068.7093649,0.0317403,0.00760055,-387.821238022,1068.7093649,33.1834,500.0,0.989557,-430.242,-387.821238022,0.005,-387.821238022,0.00178641,194.379034353,193.751174554,0.353551
-394.806,2,1.0,3.50449e-18,200,100,1.0,0.4,1127.38483258,,0.01,-394.805989745,1127.38483258,33.4082,500.0,1.0,-455.131,-394.805989745,0.01,-394.805989745,0.01,200.0,100.0,1.0
-390.04,1,1.29666,5.36e-07,200,100,1.0214,0.4,1483.61730902,0.0222944,0.00635786,-387.238498691,1483.61730902,36.9004,500.0,1.01973,-433.443,-387.238498691,0.005,-387.238498691,0.00102305,195.808969376,195.82250323,0.208648
-388.803,2,1.0,3.50449e-18,200,100,1.0,0.4,1181.5221943,,0.01,-388.802929976,1181.5221943,34.201,500.0,1.0,-446.184,-388.802929976,0.01,-388.802929976,0.01,200.0,100.0,1.0
-386.056,1,1.92456,2.06263e-06,200,100,1.07991,0.4,1671.08619911,0.0855817,0.00944827,-389.849175892,1671.08619911,38.2978,500.0,1.01847,-431.486,-389.849175892,0.005,-389.849175892,0.00107327,185.201081939,184.827050478,0.218619
-390.062,2,1.0,3.50449e-18,200,100,1.0,0.4,997.527318816,,0.01,-390.062224859,997.527318816,31.4253,500.0,1.0,-448.733,-390.062224859,0.01,-390.062224859,0.01,200.0,100.0,1.0
-386.449,1,2.56684,9.43632e-07,200,100,1.03512,0.4,1360.67532967,0.0386082,0.01269,-385.888806592,1360.67532967,34.3061,500.0,1.01137,-433.085,-385.888806592,0.005,-385.888806592,0.00305902,193.213977608,192.76061256,0.618758
-391.632,2,1.0,3.50449e-18,200,100,1.0,0.4,813.825131602,,0.01,-391.631986992,813.825131602,28.3846,500.0,1.0,-449.934,-391.631986992,0.01,-391.631986992,0.01,200.0,100.0,1.0
-387.894,1,1.97959,6.84463e-07,200,100,1.02069,0.4,817.063782755,0.0275067,0.00987487,-385.761228264,817.063782755,29.4084,500.0,1.00234,-429.544,-385.761228264,0.005,-385.761228264,0.00331306,195.946596043,194.696196622,0.664161
-389.677,2,1.0,3.50449e-18,200,100,1.0,0.4,959.167953903,,0.01,-389.676751548,959.167953903,30.8152,500.0,1.0,-449.984,-389.676751548,0.01,-389.676751548,0.01,200.0,100.0,1.0
-389.519,1,1.73989,8.15994e-07,200,100,1.03141,0.4,812.906379602,0.0332516,0.00861904,-391.996311237,812.906379602,29.7175,500.0,1.00933,-432.827,-391.996311237,0.005,-391.996311237,0.00308616,193.908371297,193.709037141,0.62299
-389.173,2,1.0,3.50449e-18,200,100,1.0,0.4,1001.34852602,,0.01,-389.173244443,1001.34852602,31.4855,500.0,1.0,-451.767,-389.173244443,0.01,-389.173244443,0.01,200.0,100.0,1.0
-385.403,1,1.73487,8.25059e-07,200,100,1.03481,0.4,1415.05695235,0.0338914,0.00855983,-384.847827358,1415.05695235,34.4551,500.0,1.01338,-431.69,-384.847827358,0.005,-384.847827358,0.00282468,193.271670438,193.641337879,0.572494
-383.004,2,1.0,3.50449e-18,200,100,1.0,0.4,1421.60344991,,0.01,-383.004488988,1421.60344991,37.5152,500.0,1.0,-442.374,-383.004488988,0.01,-383.004488988,0.01,200.0,100.0,1.0
-383.427,1,1.55429,7.97608e-07,200,100,1.03603,0.4,1483.23117957,0.0312299,0.00785491,-387.000030318,1483.23117957,39.9749,500.0,0.989374,-429.307,-387.000030318,0.005,-387.000030318,0.00192712,193.043882082,193.84640231,0.381328
-386.18,2,1.0,3.50449e-18,200,100,1.0,0.4,1315.54524642,,0.01,-386.180402661,1315.54524642,36.0886,500.0,1.0,-445.85,-386.180402661,0.01,-386.180402661,0.01,200.0,100.0,1.0
-389.192,1,2.22857,8.05459e-07,200,100,1.02563,0.4,1141.36381503,0.0339157,0.0108604,-394.305701966,1141.36381503,35.7543,500.0,1.026,-433.342,-394.305701966,0.005,-394.305701966,0.00377263,195.002958074,193.787730714,0.774146
-383.556,2,1.0,3.50449e-18,200,100,1.0,0.4,1197.50368536,,0.01,-383.555637015,1197.50368536,34.4315,500.0,1.0,-445.289,-383.555637015,0.01,-383.555637015,0.01,200.0,100.0,1.0
-384.743,1,1.25626,7.27783e-07,200,100,1.0293,0.4,1176.69179733,0.02832,0.00636845,-388.487781676,1176.69179733,33.4331,500.0,0.986315,-429.037,-388.487781676,0.005,-388.487781676,0.00184831,194.307085325,194.369869855,0.364603
-387.457,2,1.0,3.50449e-18,200,100,1.0,0.4,1238.84315173,,0.01,-387.456747003,1238.84315173,35.0208,500.0,1.0,-449.916,-387.456747003,0.01,-387.456747003,0.01,200.0,100.0,1.0
-386.593,1,3.55256,2.25645e-06,200,100,1.05451,0.4,1046.47139477,0.0923111,0.0175641,-390.203754427,1046.47139477,35.1611,500.0,1.01131,-431.946,-390.203754427,0.005,-390.203754427,0.00233347,189.660691816,183.518775041,0.471972
-393.687,2,1.0,3.50449e-18,200,100,1.0,0.4,1099.18822804,,0.01,-393.68716403,1099.18822804,32.9878,500.0,1.0,-458.193,-393.68716403,0.01,-393.68716403,0.01,200.0,100.0,1.0
-385.28,1,5.05431,3.36444e-06,200,100,1.0536,0.4,951.394309823,0.135241,0.0252095,-380.895651046,951.394309823,34.4328,500.0,1.00246,-432.099,-380.895651046,0.005,-380.895651046,0.00263222,189.825755619,176.381731979,0.527741
-390.186,2,1.0,3.50449e-18,200,100,1.0,0.4,1372.4120872,,0.01,-390.186190509,1372.4120872,36.8604,500.0,1.0,-453.743,-390.186190509,0.01,-390.186190509,0.01,200.0,100.0,1.0
-391.601,1,1.82123,5.06961e-07,200,100,1.0184,0.4,1246.32683056,0.0203132,0.00909838,-394.658009428,1246.32683056,36.8955,500.0,1.00086,-436.953,-394.658009428,0.005,-394.658009428,0.00291929,196.386819345,196.044426647,0.584357
-384.666,2,1.0,3.50449e-18,200,100,1.0,0.4,1173.17050819,,0.01,-384.665913258,1173.17050819,34.0799,500.0,1.0,-441.919,-384.665913258,0.01,-384.665913258,0.01,200.0,100.0,1.0
-388.981,1,1.35283,1.86068e-07,200,100,1.01033,0.4,1331.77281841,0.00744551,0.00676287,-394.290264726,1331.77281841,35.7145,500.0,1.00019,-435.784,-394.290264726,0.005,-394.290264726,0.00416957,197.955131063,198.52978817,0.834071
-386.331,2,1.0,3.50449e-18,200,100,1.0,0.4,992.816552309,,0.01,-386.331275634,992.816552309,31.3511,500.0,1.0,-444.463,-386.331275634,0.01,-386.331275634,0.01,200.0,100.0,1.0
-390.572,1,1.81501,8.01114e-07,200,100,1.02931,0.4,1398.05102078,0.0328676,0.00896069,-397.558166983,1398.05102078,34.6126,500.0,1.01276,-437.993,-397.558166983,0.005,-397.558166983,0.00289826,194.304497413,193.820147167,0.587049
-392.663,2,1.0,3.50449e-18,200,100,1.0,0.4,1539.58073965,,0.01,-392.662620862,1539.58073965,39.0408,500.0,1.0,-454.089,-392.662620862,0.01,-392.662620862,0.01,200.0,100.0,1.0
-389.144,1,1.94802,1.53409e-06,200,100,1.06512,0.4,1129.2374591,0.0578865,0.0100284,-391.171106841,1129.2374591,37.0389,500.0,0.971254,-433.971,-391.171106841,0.005,-391.171106841,0.0028578,187.77269332,188.491326103,0.555129
-388.26,2,1.0,3.50449e-18,200,100,1.0,0.4,1368.08588928,,0.01,-388.259864907,1368.08588928,36.8022,500.0,1.0,-452.582,-388.259864907,0.01,-388.259864907,0.01,200.0,100.0,1.0
-389.207,1,1.84962,9.15753e-07,200,100,1.02626,0.4,1503.14238724,0.0369815,0.00920408,-392.448081851,1503.14238724,37.3396,500.0,1.00479,-436.246,-392.448081851,0.005,-392.448081851,0.00307682,194.88224917,192.966922673,0.618309
-387.207,2,1.0,3.50449e-18,200,100,1.0,0.4,1123.8303332,,0.01,-387.206655911,1123.8303332,33.3555,500.0,1.0,-447.251,-387.206655911,0.01,-387.206655911,0.01,200.0,100.0,1.0
-384.625,1,1.42565,6.03345e-07,200,100,1.01859,0.4,925.080471706,0.0230322,0.00729672,-383.645916033,925.080471706,31.9891,500.0,0.976911,-427.476,-383.645916033,0.005,-383.645916033,0.00223785,196.349217867,195.309987743,0.437235
-390.661,2,1.0,3.50449e-18,200,100,1.0,0.4,1087.1854024,,0.01,-390.661465358,1087.1854024,32.8072,500.0,1.0,-447.996,-390.661465358,0.01,-390.661465358,0.01,200.0,100.0,1.0
-385.136,1,1.3608,8.65007e-07,200,100,1.03889,0.4,899.905561488,0.0357308,0.00669547,-382.900011948,899.905561488,31.324,500.0,1.01621,-430.28,-382.900011948,0.005,-382.900011948,0.00256149,192.513427401,193.343685847,0.5206
-391.503,2,1.0,3.50449e-18,200,100,1.0,0.4,1279.61411569,,0.01,-391.50295688,1279.61411569,35.5924,500.0,1.0,-454.591,-391.50295688,0.01,-391.50295688,0.01,200.0,100.0,1.0
-388.522,1,1.57485,5.47869e-07,200,100,1.02029,0.4,1037.06331193,0.0217017,0.0079128,-387.322994569,1037.06331193,33.7472,500.0,0.995126,-433.583,-387.322994569,0.005,-387.322994569,0.0033126,196.022398399,195.732083292,0.659291
-385.887,2,1.0,3.50449e-18,200,100,1.0,0.4,928.658712617,,0.01,-385.887503961,928.658712617,30.3211,500.0,1.0,-444.225,-385.887503961,0.01,-385.887503961,0.01,200.0,100.0,1.0
-382.675,1,1.81955,1.12901e-06,200,100,1.04573,0.4,1079.62515484,0.0453469,0.00907905,-383.032604928,1079.62515484,31.3702,500.0,1.00206,-424.859,-383.032604928,0.005,-383.032604928,0.00287056,191.253477874,191.399497039,0.575296
-388.823,2,1.0,3.50449e-18,200,100,1.0,0.4,1002.96107676,,0.01,-388.822644099,1002.96107676,31.5108,500.0,1.0,-447.189,-388.822644099,0.01,-388.822644099,0.01,200.0,100.0,1.0
