MaxVanillaIw,VarDiscRet,AvgVanillaIw,AvgNormIw,VarJ,ESSRenyi,Bound,AvgDiscRet,eRenyi2,AvgRet,MinNormIw,VanillaAvgRet,MaxNormIw,EpsThisIter,Delta,ESSClassic,AvgEpLen,VarNormIw,MinVanillaIw,VarVanillaIw,BatchSize,IterType,VarRet,J
1.02406,4.10803611194,1.00165,0.01,2.01631,99.9809897329,-124.031,-106.63965639,1.00019,-106.63965639,0.00957734,-106.63965639,0.0102238,100,0.3,99.984120763,15.27,1.60521e-08,0.959311,0.00016105,100,1,4.10803611194,-106.635
1.06935,4.05153123092,0.999164,0.01,1.99703,99.9508027,-123.786,-106.549495619,1.00049,-106.549495619,0.0092975,-106.549495619,0.0107025,100,0.3,99.9536936607,16.36,4.68381e-08,0.928973,0.000467599,100,1,4.05153123092,-106.54
1.05682,3.17246432738,1.00125,0.01,1.76253,99.9169801055,-123.683,-106.587958069,1.00083,-106.587958069,0.0091744,-106.587958069,0.010555,100,0.3,99.9136466184,15.77,8.73053e-08,0.918587,0.000875237,100,1,3.17246432738,-106.574
1.10664,4.07022301143,1.00078,0.01,2.00156,99.9473372423,-123.645,-106.565465468,1.00053,-106.565465468,0.00928257,-106.565465468,0.0110577,100,0.3,99.9505232668,15.53,4.99995e-08,0.928983,0.000500778,100,1,4.07022301143,-106.555
1.13311,4.24237257074,0.999014,0.01,2.03367,99.8426414058,-123.836,-106.830274042,1.00158,-106.830274042,0.00859001,-106.830274042,0.0113423,100,0.3,99.8135079223,14.79,1.88714e-07,0.858154,0.00188342,100,1,4.24237257074,-106.803
1.08582,4.03805622457,0.997684,0.01,1.99608,99.9237404125,-123.733,-106.688780458,1.00076,-106.688780458,0.00930842,-106.688780458,0.0108834,100,0.3,99.9248904468,15.27,7.59104e-08,0.928687,0.000755593,100,1,4.03805622457,-106.675
1.04858,3.3464445845,1.00317,0.01,1.80904,99.8751175275,-123.56,-106.627670435,1.00125,-106.627670435,0.00901006,-106.627670435,0.0104526,100,0.3,99.8910598975,15.17,1.10151e-07,0.903863,0.00110851,100,1,3.3464445845,-106.606
1.10784,3.2623911437,1.00686,0.01,1.78795,99.883061463,-123.711,-106.63491106,1.00117,-106.63491106,0.00936334,-106.63491106,0.0110029,100,0.3,99.8586720552,16.26,1.42953e-07,0.942757,0.00144921,100,1,3.2623911437,-106.615
1.08509,4.36636594103,1.00172,0.01,2.05656,99.9140406095,-123.967,-106.56474439,1.00086,-106.56474439,0.0089291,-106.56474439,0.0108323,100,0.3,99.9184452522,16.08,8.24509e-08,0.894447,0.000827351,100,1,4.36636594103,-106.551
1.06154,3.09956787869,0.999652,0.01,1.75262,99.9220026406,-123.274,-106.391668329,1.00078,-106.391668329,0.00887984,-106.391668329,0.0106191,100,0.3,99.9096863242,15.37,9.13028e-08,0.887675,0.000912393,100,1,3.09956787869,-106.378
1.10446,4.07621253168,0.998392,0.01,1.99608,99.8696954469,-124.004,-106.719192802,1.0013,-106.719192802,0.00863352,-106.719192802,0.0110624,100,0.3,99.895017237,16.46,1.06155e-07,0.861964,0.00105814,100,1,4.07621253168,-106.697
1.132,3.47744578261,0.992709,0.01,1.85149,99.8706585366,-124.065,-106.7157107,1.0013,-106.7157107,0.00864108,-106.7157107,0.0114032,100,0.3,99.8075276492,16.39,1.94798e-07,0.857807,0.00191967,100,1,3.47744578261,-106.693
1.15429,4.9433646017,1.00135,0.01,2.18257,99.794548529,-124.246,-106.860156835,1.00206,-106.860156835,0.00937497,-106.860156835,0.0115274,100,0.3,99.7769389493,15.94,2.25793e-07,0.938759,0.00226401,100,1,4.9433646017,-106.824
1.1134,3.97160221356,1.00023,0.01,1.9841,99.9462893161,-123.717,-106.655255587,1.00054,-106.655255587,0.00879893,-106.655255587,0.0111314,100,0.3,99.9280225875,15.87,7.27634e-08,0.880097,0.00072797,100,1,3.97160221356,-106.647
1.06764,4.5911157606,1.00427,0.01,2.10377,99.8553583075,-123.438,-106.356220197,1.00145,-106.356220197,0.00868018,-106.356220197,0.010631,100,0.3,99.8632249302,17.07,1.38362e-07,0.871728,0.00139547,100,1,4.5911157606,-106.331
1.16178,3.76684490181,1.00135,0.01,1.91728,99.9131004833,-123.81,-106.64895429,1.00087,-106.64895429,0.00932365,-106.64895429,0.0116021,100,0.3,99.9089869985,15.36,9.2006e-08,0.933622,0.000922542,100,1,3.76684490181,-106.634
1.14282,4.45834179842,0.991768,0.01,2.07283,99.7452921982,-124.299,-106.777730706,1.00255,-106.777730706,0.0083518,-106.777730706,0.011523,100,0.3,99.7013506187,15.26,3.02599e-07,0.828304,0.00297637,100,1,4.45834179842,-106.733
1.16395,4.75484232301,1.00635,0.01,2.1466,99.867650429,-124.157,-107.05102907,1.00133,-107.05102907,0.0088043,-107.05102907,0.0115661,100,0.3,99.7940396979,15.82,2.08443e-07,0.886018,0.00211097,100,1,4.75484232301,-107.027
1.05063,3.76539864975,1.00038,0.01,1.92429,99.9345492823,-123.788,-106.682903538,1.00065,-106.682903538,0.00928892,-106.682903538,0.0105023,100,0.3,99.9458700689,15.54,5.46847e-08,0.929246,0.000547263,100,1,3.76539864975,-106.672
1.20372,3.94199141895,0.99213,0.01,1.91622,99.5821249034,-123.806,-106.586527746,1.0042,-106.586527746,0.0054096,-106.586527746,0.0121327,100,0.3,99.1536867012,15.88,8.62174e-07,0.536703,0.00848656,100,1,3.94199141895,-106.51
1.02992,3.38841469095,0.999485,0.01,1.83075,99.975639557,-123.788,-106.652857283,1.00024,-106.652857283,0.00964986,-106.652857283,0.0103045,100,0.3,99.9798548798,15.48,2.03527e-08,0.964489,0.000203317,100,1,3.38841469095,-106.649
1.10356,3.53465156452,1.00009,0.01,1.86621,99.9200744987,-123.421,-106.436546715,1.0008,-106.436546715,0.00936242,-106.436546715,0.0110345,100,0.3,99.9156839464,14.88,8.52645e-08,0.936329,0.000852805,100,1,3.53465156452,-106.423
1.05777,3.42799106666,1.00103,0.01,1.84707,99.9607836081,-123.58,-106.603957718,1.00039,-106.603957718,0.00954197,-106.603957718,0.0105668,100,0.3,99.9613355374,16.09,3.90789e-08,0.955176,0.000391591,100,1,3.42799106666,-106.597
1.07356,3.36855320634,1.00015,0.01,1.82962,99.9461106946,-123.412,-106.430533608,1.00054,-106.430533608,0.00962995,-106.430533608,0.0107339,100,0.3,99.9492077211,15.68,5.13301e-08,0.963142,0.000513458,100,1,3.36855320634,-106.422
1.05482,2.67417848473,0.998397,0.01,1.62954,99.9500405169,-123.592,-106.46860688,1.0005,-106.46860688,0.00968047,-106.46860688,0.0105652,100,0.3,99.9704945011,15.66,2.98219e-08,0.966496,0.000297264,100,1,2.67417848473,-106.46
1.2201,4.30589616973,0.999863,0.01,2.00881,99.665761328,-124.074,-106.933222428,1.00335,-106.933222428,0.00751292,-106.933222428,0.0122027,100,0.3,99.5683784486,15.47,4.3785e-07,0.751189,0.00437729,100,1,4.30589616973,-106.874
1.04351,3.53767522582,0.998959,0.01,1.87098,99.8940756556,-123.743,-106.806410435,1.00106,-106.806410435,0.00890297,-106.806410435,0.010446,100,0.3,99.9013259837,15.71,9.97914e-08,0.889369,0.000995836,100,1,3.53767522582,-106.789
1.07223,4.30589006599,0.996497,0.01,2.05843,99.9529940413,-123.894,-106.537360681,1.00047,-106.537360681,0.00903253,-106.537360681,0.01076,100,0.3,99.9500160164,15.74,5.0518e-08,0.900089,0.000501647,100,1,4.30589006599,-106.529
1.10677,3.46926947135,0.99812,0.01,1.84926,99.92698997,-123.536,-106.574658814,1.00073,-106.574658814,0.00899457,-106.574658814,0.0110886,100,0.3,99.9040099359,16.18,9.70649e-08,0.897766,0.000967002,100,1,3.46926947135,-106.561
1.16541,4.9692741432,1.00382,0.01,2.20948,99.9213123096,-123.611,-106.512050544,1.00079,-106.512050544,0.00908204,-106.512050544,0.0116098,100,0.3,99.9032983385,16.2,9.77727e-08,0.911671,0.000985206,100,1,4.9692741432,-106.498
1.27364,3.7537951718,1.00093,0.01,1.93297,99.8722161655,-123.533,-106.494785813,1.00128,-106.494785813,0.00889366,-106.494785813,0.0127246,100,0.3,99.8055562987,15.67,1.96798e-07,0.89019,0.00197162,100,1,3.7537951718,-106.473
1.14588,4.17545974702,1.00399,0.01,1.99944,99.8896625503,-124.1,-106.81730442,1.0011,-106.81730442,0.00874906,-106.81730442,0.0114133,100,0.3,99.8732079749,15.49,1.28245e-07,0.878393,0.00129269,100,1,4.17545974702,-106.799
1.04518,3.80487772974,0.99971,0.01,1.9392,99.9655008167,-123.941,-106.853669942,1.00035,-106.853669942,0.00959486,-106.853669942,0.0104548,100,0.3,99.9727035152,15.02,2.75792e-08,0.959207,0.000275631,100,1,3.80487772974,-106.848
1.03255,3.8349051456,0.998382,0.01,1.94568,99.9794644574,-123.755,-106.739063457,1.00021,-106.739063457,0.00947535,-106.739063457,0.0103422,100,0.3,99.9729116452,15.88,2.73579e-08,0.946002,0.000272694,100,1,3.8349051456,-106.736
1.06713,2.70778303374,0.999036,0.01,1.63661,99.9557929049,-123.606,-106.678397019,1.00044,-106.678397019,0.00964986,-106.678397019,0.0106816,100,0.3,99.960438069,14.72,3.9954e-08,0.964056,0.00039877,100,1,2.70778303374,-106.67
1.13589,3.22839011341,1.00743,0.01,1.78119,99.8831566077,-123.728,-106.742106137,1.00117,-106.742106137,0.00927752,-106.742106137,0.0112751,100,0.3,99.8377125198,15.22,1.64225e-07,0.934645,0.00166675,100,1,3.22839011341,-106.724
1.07417,3.36277843131,0.999609,0.01,1.81383,99.9399426876,-123.495,-106.410255111,1.0006,-106.410255111,0.00922817,-106.410255111,0.0107459,100,0.3,99.9366012577,15.48,6.40438e-08,0.922456,0.000639936,100,1,3.36277843131,-106.4
1.05678,3.3012212831,1.00305,0.01,1.79984,99.9193008824,-123.814,-106.647724888,1.00081,-106.647724888,0.00921199,-106.647724888,0.0105357,100,0.3,99.9300900754,15.16,7.06829e-08,0.924008,0.000711146,100,1,3.3012212831,-106.635
1.09054,3.5188957438,1.00198,0.01,1.85722,99.9214194293,-123.823,-106.653085321,1.00079,-106.653085321,0.00933946,-106.653085321,0.0108838,100,0.3,99.9063374449,15.91,9.46925e-08,0.935795,0.000950679,100,1,3.5188957438,-106.639
1.11127,3.78687182675,0.999125,0.01,1.89779,99.7793428196,-123.915,-106.596789163,1.00221,-106.596789163,0.00785665,-106.596789163,0.0111224,100,0.3,99.7050958355,15.33,2.98719e-07,0.784978,0.00298196,100,1,3.78687182675,-106.557
1.08702,3.60915201854,1.00069,0.01,1.88834,99.93554934,-123.654,-106.581018987,1.00064,-106.581018987,0.00964804,-106.581018987,0.0108628,100,0.3,99.9342856021,15.48,6.64178e-08,0.965468,0.000665093,100,1,3.60915201854,-106.569
1.12892,4.9685666264,0.995419,0.01,2.12604,99.6897221855,-124.151,-106.503553842,1.00311,-106.503553842,0.00800234,-106.503553842,0.0113411,100,0.3,99.5971864426,15.38,4.08503e-07,0.796568,0.00404768,100,1,4.9685666264,-106.446
1.07436,3.70255913602,0.99756,0.01,1.89974,99.8850357508,-123.389,-106.406299774,1.00115,-106.406299774,0.00842568,-106.406299774,0.0107699,100,0.3,99.8683388108,16.03,1.33191e-07,0.840512,0.00132542,100,1,3.70255913602,-106.387
1.11766,3.68153119338,0.992302,0.01,1.87914,99.8098657543,-123.512,-106.420562755,1.0019,-106.420562755,0.0087664,-106.420562755,0.0112633,100,0.3,99.7370550403,15.53,2.66319e-07,0.869891,0.00262235,100,1,3.68153119338,-106.388
1.0502,3.18703865984,0.998409,0.01,1.76501,99.9320849399,-123.805,-106.666334996,1.00068,-106.666334996,0.00870922,-106.666334996,0.0105188,100,0.3,99.9190449089,15.41,8.18524e-08,0.869537,0.000815922,100,1,3.18703865984,-106.655
1.04721,3.91000156727,1.0,0.01,1.95267,99.8666755081,-123.467,-106.454385886,1.00134,-106.454385886,0.00871559,-106.454385886,0.010472,100,0.3,99.8606615905,15.99,1.40926e-07,0.87156,0.00140927,100,1,3.91000156727,-106.432
1.06898,3.35102193485,0.997104,0.01,1.81752,99.9489329902,-123.535,-106.603501025,1.00051,-106.603501025,0.00958259,-106.603501025,0.0107208,100,0.3,99.9630800078,16.02,3.73384e-08,0.955484,0.000371225,100,1,3.35102193485,-106.595
1.08266,4.05921917448,0.997633,0.01,2.00161,99.9037239904,-123.874,-106.708003992,1.00096,-106.708003992,0.00870297,-106.708003992,0.0108523,100,0.3,99.8921810924,14.99,1.09036e-07,0.868237,0.0010852,100,1,4.05921917448,-106.691
1.0682,3.2101383876,0.996976,0.01,1.77789,99.8540389269,-123.104,-106.270706998,1.00146,-106.270706998,0.00835811,-106.270706998,0.0107144,100,0.3,99.8018570083,16.03,2.00576e-07,0.833283,0.00199365,100,1,3.2101383876,-106.246
1.0898,3.75961496327,0.997588,0.01,1.93924,99.924633127,-123.507,-106.518251478,1.00075,-106.518251478,0.0094062,-106.518251478,0.0109243,100,0.3,99.9328055634,15.97,6.79562e-08,0.938351,0.000676288,100,1,3.75961496327,-106.506
1.12069,3.85852889232,0.999239,0.01,1.95432,99.8488449476,-123.599,-106.616580116,1.00151,-106.616580116,0.0092954,-106.616580116,0.0112154,100,0.3,99.9049179242,15.56,9.61599e-08,0.928833,0.000960135,100,1,3.85852889232,-106.591
1.20679,4.24624026361,1.00271,0.01,2.09344,99.8153288479,-123.627,-106.60321946,1.00185,-106.60321946,0.00888676,-106.60321946,0.0120352,100,0.3,99.7644393869,16.49,2.38495e-07,0.891088,0.00239791,100,1,4.24624026361,-106.572
1.07917,3.45200530338,0.996658,0.01,1.82887,99.862550139,-123.454,-106.519366215,1.00138,-106.519366215,0.0085759,-106.519366215,0.0108279,100,0.3,99.8150828672,15.24,1.87143e-07,0.854723,0.00185894,100,1,3.45200530338,-106.496
1.18634,3.99074947396,0.996392,0.01,1.99755,99.8853330901,-123.558,-106.590186127,1.00115,-106.590186127,0.00926353,-106.590186127,0.0119063,100,0.3,99.8815363921,15.25,1.19798e-07,0.923011,0.00118935,100,1,3.99074947396,-106.571
1.08918,4.16808287135,1.00292,0.01,1.98547,99.8144618388,-123.798,-106.722176895,1.00186,-106.722176895,0.00737495,-106.722176895,0.0108601,100,0.3,99.7994605101,15.48,2.03012e-07,0.739646,0.00204198,100,1,4.16808287135,-106.69
1.17933,3.0572626541,1.00433,0.01,1.75292,99.91624224,-123.739,-106.728116018,1.00084,-106.728116018,0.00949889,-106.728116018,0.0117425,100,0.3,99.8940709048,15.8,1.07143e-07,0.953999,0.00108072,100,1,3.0572626541,-106.713
1.14086,3.07006783454,1.00027,0.01,1.75335,99.9031647881,-123.61,-106.474581633,1.00097,-106.474581633,0.00941144,-106.474581633,0.0114055,100,0.3,99.8973959941,16.27,1.03791e-07,0.941398,0.00103847,100,1,3.07006783454,-106.458
1.05397,3.42372365755,0.997127,0.01,1.82815,99.9360731877,-124.004,-106.785598359,1.00064,-106.785598359,0.00896783,-106.785598359,0.0105701,100,0.3,99.9186352277,15.94,8.22508e-08,0.894207,0.000817789,100,1,3.42372365755,-106.774
1.07447,3.48194031617,1.00147,0.01,1.8491,99.9288112431,-123.566,-106.537213631,1.00071,-106.537213631,0.00903382,-106.537213631,0.0107289,100,0.3,99.9388654507,14.9,6.18085e-08,0.904711,0.000619906,100,1,3.48194031617,-106.525
1.07825,3.43303896225,1.00236,0.01,1.83334,99.9265495414,-123.664,-106.666206004,1.00074,-106.666206004,0.00943065,-106.666206004,0.0107572,100,0.3,99.9327526147,15.88,6.7972e-08,0.945289,0.000682931,100,1,3.43303896225,-106.654
1.04992,2.87837038836,1.00039,0.01,1.66701,99.8757120897,-123.352,-106.352517315,1.00124,-106.352517315,0.00796803,-106.352517315,0.0104952,100,0.3,99.879447296,15.27,1.21945e-07,0.797112,0.00122039,100,1,2.87837038836,-106.331
1.04831,3.72208379172,0.994687,0.01,1.92049,99.8807899393,-124.029,-106.854999059,1.00119,-106.854999059,0.00834219,-106.854999059,0.0105391,100,0.3,99.8693751573,16.06,1.32145e-07,0.829787,0.00130745,100,1,3.72208379172,-106.834
1.06799,4.57374043941,1.00132,0.01,2.08849,99.8126447315,-124.021,-106.429834568,1.00188,-106.429834568,0.00875997,-106.429834568,0.0106658,100,0.3,99.8032510059,15.23,1.99126e-07,0.877154,0.00199652,100,1,4.57374043941,-106.397
1.06688,3.52917762601,1.00199,0.01,1.86453,99.954792442,-123.701,-106.576493524,1.00045,-106.576493524,0.00953124,-106.576493524,0.0106477,100,0.3,99.9597403711,15.62,4.07009e-08,0.955019,0.00040863,100,1,3.52917762601,-106.57
1.07851,4.13116233405,0.998146,0.01,2.01416,99.9178726992,-123.722,-106.562552112,1.00082,-106.562552112,0.00924937,-106.562552112,0.0108051,100,0.3,99.9205886206,16.78,8.02897e-08,0.923222,0.000799922,100,1,4.13116233405,-106.549
1.89474e-15,4.06969817916,1.89657e-17,0.01,0.00586319,100.0,-122.008,-106.336966431,1.0,-106.336966431,,-106.336966431,0.999035,100,0.3,1.00193283762,15.92,0.00998051,,3.58996e-32,100,1,4.06969817916,-104.661
1.12032,7.2767185868,0.992188,0.01,2.54483,99.5172316759,-124.726,-107.12157639,1.00485,-107.12157639,0.00786519,-107.12157639,0.0112914,100,0.3,99.437370996,16.7,5.71492e-07,0.780375,0.00562598,100,1,7.2767185868,-107.037
1.10865,6.96378086584,0.998087,0.01,2.62251,99.8606837294,-124.885,-107.417619357,1.0014,-107.417619357,0.00932934,-107.417619357,0.0111078,100,0.3,99.8764039278,16.09,1.25015e-07,0.931149,0.00124537,100,1,6.96378086584,-107.392
1.13833,10.0134367196,0.999425,0.01,3.15208,99.9200744987,-124.724,-107.18055432,1.0008,-107.18055432,0.00878769,-107.18055432,0.0113899,100,0.3,99.8927439002,17.92,1.08467e-07,0.878263,0.00108342,100,1,10.0134367196,-107.162
1.09368,9.25066844246,1.00008,0.01,3.0173,99.9413357809,-124.641,-107.082218466,1.00059,-107.082218466,0.0095877,-107.082218466,0.0109359,100,0.3,99.952200133,16.76,4.82972e-08,0.958851,0.000483053,100,1,9.25066844246,-107.072
1.0899,10.586431054,1.00299,0.01,3.20614,99.6048510269,-124.734,-107.126418717,1.00397,-107.126418717,0.0078354,-107.126418717,0.0108665,100,0.3,99.6332151229,16.97,3.7183e-07,0.785882,0.00374056,100,1,10.586431054,-107.058
1.08683,5.75110089083,0.99664,0.01,2.37176,99.8908163434,-124.537,-107.174221554,1.00109,-107.174221554,0.00898665,-107.174221554,0.0109049,100,0.3,99.8772484727,16.58,1.24163e-07,0.895645,0.0012333,100,1,5.75110089083,-107.155
1.0717,6.69778357993,1.00137,0.01,2.55341,99.7308366131,-125.325,-107.867636788,1.0027,-107.867636788,0.00832107,-107.867636788,0.0107023,100,0.3,99.7019149596,16.22,3.02006e-07,0.833251,0.00302837,100,1,6.69778357993,-107.822
1.0899,5.85403680381,1.00097,0.01,2.36696,99.8452082951,-124.491,-106.978230299,1.00155,-106.978230299,0.0085778,-106.978230299,0.0108884,100,0.3,99.8254226593,16.22,1.76647e-07,0.858614,0.00176991,100,1,5.85403680381,-106.951
1.05457,8.23771122905,0.992902,0.01,2.86463,99.8365336907,-124.918,-107.324518459,1.00164,-107.324518459,0.00876957,-107.324518459,0.0106211,100,0.3,99.8114152351,16.92,1.90888e-07,0.870733,0.00188187,100,1,8.23771122905,-107.297
1.15776,9.15337143796,1.00514,0.01,3.06814,99.7855266279,-124.641,-107.146243444,1.00215,-107.146243444,0.00926499,-107.146243444,0.0115184,100,0.3,99.7946814155,18.94,2.07825e-07,0.931259,0.00209966,100,1,9.15337143796,-107.109
1.12101,6.63971489041,0.996212,0.01,2.5412,99.8699689149,-124.674,-107.188401502,1.0013,-107.188401502,0.00900412,-107.188401502,0.0112527,100,0.3,99.8537510629,17.09,1.47915e-07,0.897002,0.00146797,100,1,6.63971489041,-107.166
1.13569,5.34820580357,0.997526,0.01,2.28393,99.7687810811,-125.218,-107.781451932,1.00232,-107.781451932,0.00841857,-107.781451932,0.0113851,100,0.3,99.7999988243,16.19,2.02415e-07,0.839774,0.00201415,100,1,5.34820580357,-107.74
1.04779,5.73080722453,0.999631,0.01,2.35568,99.8895079203,-125.031,-107.474155299,1.00111,-107.474155299,0.00872311,-107.474155299,0.0104818,100,0.3,99.885675975,15.91,1.15628e-07,0.871989,0.00115543,100,1,5.73080722453,-107.455
1.15162,5.9672147886,0.99754,0.01,2.39659,99.6201810538,-124.737,-107.368830275,1.00381,-107.368830275,0.00761382,-107.368830275,0.0115446,100,0.3,99.4753528159,17.19,5.32753e-07,0.759509,0.00530135,100,1,5.9672147886,-107.304
1.05146,6.11273741902,0.996031,0.01,2.4327,99.8660810535,-124.439,-106.810418323,1.00134,-106.810418323,0.00871196,-106.810418323,0.0105565,100,0.3,99.8386045584,16.53,1.63283e-07,0.867738,0.00161989,100,1,6.11273741902,-106.787
1.10519,7.57660186243,1.00085,0.01,2.72131,99.8644403955,-124.896,-107.453467903,1.00136,-107.453467903,0.00911879,-107.453467903,0.0110425,100,0.3,99.8721459178,16.79,1.29307e-07,0.912658,0.00129528,100,1,7.57660186243,-107.43
1.09667,6.28280677795,0.991817,0.01,2.46777,99.8345137937,-124.407,-107.021042577,1.00166,-107.021042577,0.00908598,-107.021042577,0.0110571,100,0.3,99.8620999063,17.95,1.3949e-07,0.901163,0.00137216,100,1,6.28280677795,-106.992
1.04572,6.64277218812,0.999856,0.01,2.56144,99.8924697635,-124.349,-107.048421504,1.00108,-107.048421504,0.0088224,-107.048421504,0.0104587,100,0.3,99.8731532238,17.36,1.28307e-07,0.882113,0.0012827,100,1,6.64277218812,-107.03
1.06344,8.1717872572,0.993935,0.01,2.84587,99.7669181749,-124.896,-107.382934217,1.00234,-107.382934217,0.00877606,-107.382934217,0.0106993,100,0.3,99.8198206679,17.08,1.82282e-07,0.872283,0.00180077,100,1,8.1717872572,-107.343
1.03902,7.01286754683,0.999712,0.01,2.6276,99.9505526074,-125.15,-107.620186761,1.00049,-107.620186761,0.00912472,-107.620186761,0.0103932,100,0.3,99.9535626723,16.03,4.69135e-08,0.91221,0.000468865,100,1,7.01286754683,-107.612
1.06214,6.32933782393,0.996494,0.01,2.49955,99.7739429998,-124.384,-107.008682361,1.00227,-107.008682361,0.0085283,-107.008682361,0.0106588,100,0.3,99.7903197933,16.91,2.12217e-07,0.84984,0.00210732,100,1,6.32933782393,-106.969
1.06723,5.11548618192,1.00108,0.01,2.24971,99.9640355755,-124.501,-107.234444017,1.00036,-107.234444017,0.00946099,-107.234444017,0.0106608,100,0.3,99.9532720509,15.62,4.72026e-08,0.947122,0.000473048,100,1,5.11548618192,-107.228
1.12573,6.29046530325,1.00035,0.01,2.47721,99.9360374707,-124.535,-107.094757911,1.00064,-107.094757911,0.00965599,-107.094757911,0.0112533,100,0.3,99.9174841401,16.04,8.34011e-08,0.965937,0.000834594,100,1,6.29046530325,-107.083
1.10947,7.6806803533,0.997889,0.01,2.72017,99.7785832492,-124.843,-107.235870356,1.00222,-107.235870356,0.00776993,-107.235870356,0.0111181,100,0.3,99.6796136369,16.98,3.24671e-07,0.775353,0.00323302,100,1,7.6806803533,-107.197
1.05336,7.4999035956,1.0032,0.01,2.69275,99.8748202491,-124.901,-107.362505949,1.00125,-107.362505949,0.00905398,-107.362505949,0.0105001,100,0.3,99.8830871615,18.43,1.18271e-07,0.908294,0.00119029,100,1,7.4999035956,-107.34
1.16062,7.21741418472,0.99817,0.01,2.58685,99.620831738,-124.459,-107.05774978,1.00381,-107.05774978,0.00800943,-107.05774978,0.0116275,100,0.3,99.5897810507,17.19,4.16059e-07,0.799477,0.00414538,100,1,7.21741418472,-106.992
1.05049,8.00874179452,1.00102,0.01,2.81475,99.9272518483,-124.531,-107.028078632,1.00073,-107.028078632,0.00920803,-107.028078632,0.0104942,100,0.3,99.9449563818,16.85,5.56567e-08,0.92174,0.0005577,100,1,8.00874179452,-107.015
1.14468,6.96703669679,1.00445,0.01,2.62696,99.8438891827,-124.776,-107.298653038,1.00156,-107.298653038,0.00916087,-107.298653038,0.0113961,100,0.3,99.8478667997,16.19,1.53934e-07,0.920163,0.00155307,100,1,6.96703669679,-107.271
1.10637,6.20371534833,0.996812,0.01,2.44613,99.8393141531,-124.534,-107.04239071,1.00161,-107.04239071,0.00914608,-107.04239071,0.0110991,100,0.3,99.8803829859,16.58,1.2097e-07,0.911693,0.001202,100,1,6.20371534833,-107.012
1.27906,8.21372815177,1.00956,0.01,2.78353,99.3601989145,-125.136,-107.4738462,1.00644,-107.4738462,0.00570245,-107.4738462,0.0126694,100,0.3,99.1195448744,16.5,8.97249e-07,0.575697,0.0091449,100,1,8.21372815177,-107.358
1.17356,10.3575839853,1.00139,0.01,3.27174,99.6518023041,-123.938,-106.560222925,1.00349,-106.560222925,0.0084988,-106.560222925,0.0117193,100,0.3,99.6424396031,20.71,3.62515e-07,0.85106,0.00363523,100,1,10.3575839853,-106.499
1.08396,6.95133502468,1.00139,0.01,2.57093,99.576651846,-125.014,-107.619495174,1.00425,-107.619495174,0.00766992,-107.619495174,0.0108246,100,0.3,99.5795447133,16.35,4.26511e-07,0.768056,0.00427695,100,1,6.95133502468,-107.546
1.05996,5.67165190241,0.999484,0.01,2.34866,99.9064725007,-124.589,-107.20486801,1.00094,-107.20486801,0.00865407,-107.20486801,0.010605,100,0.3,99.8857696928,17.08,1.15539e-07,0.86496,0.0011542,100,1,5.67165190241,-107.189
1.07191,6.43561408857,0.998038,0.01,2.48367,99.6594029162,-124.94,-107.523835766,1.00342,-107.523835766,0.00747784,-107.523835766,0.0107402,100,0.3,99.6030276661,17.66,4.02572e-07,0.746317,0.00400994,100,1,6.43561408857,-107.465
1.13006,6.10705981871,0.992424,0.01,2.42005,99.8217071726,-124.545,-107.1370543,1.00179,-107.1370543,0.00819952,-107.1370543,0.0113869,100,0.3,99.7881507881,17.09,2.1444e-07,0.81374,0.00211203,100,1,6.10705981871,-107.105
1.13428,14.3637951944,1.00341,0.01,3.88839,99.7547813242,-124.597,-107.015504515,1.00246,-107.015504515,0.00873537,-107.015504515,0.0113042,100,0.3,99.7593721884,17.92,2.43663e-07,0.87652,0.0024533,100,1,14.3637951944,-106.974
1.0928,6.9695101085,0.9902,0.01,2.54415,99.6030415434,-124.738,-107.208482711,1.00399,-107.208482711,0.00733676,-107.208482711,0.0110362,100,0.3,99.4939635432,16.93,5.13776e-07,0.726486,0.00503755,100,1,6.9695101085,-107.14
1.09499,8.57202817235,1.00472,0.01,2.90127,99.7710831122,-124.69,-107.20444658,1.00229,-107.20444658,0.00823956,-107.20444658,0.0108985,100,0.3,99.7832109338,18.16,2.19476e-07,0.827842,0.00221552,100,1,8.57202817235,-107.164
1.13293,5.50880489819,0.993431,0.01,2.25781,99.5356053683,-124.432,-107.048827908,1.00467,-107.048827908,0.00632798,-107.048827908,0.0114043,100,0.3,99.4273886741,16.33,5.81699e-07,0.628641,0.00574081,100,1,5.50880489819,-106.966
1.07212,6.11232784769,0.995151,0.01,2.40532,99.6786108746,-124.594,-107.170879977,1.00322,-107.170879977,0.00760302,-107.170879977,0.0107735,100,0.3,99.6325604095,17.6,3.72522e-07,0.756615,0.00368918,100,1,6.11232784769,-107.117
1.1148,7.92512388432,1.00426,0.01,2.68127,99.5577076565,-124.944,-107.343639056,1.00444,-107.343639056,0.00721029,-107.343639056,0.0111007,100,0.3,99.5254794622,16.72,4.816e-07,0.7241,0.00485712,100,1,7.92512388432,-107.265
1.11015,5.81258664927,0.996324,0.01,2.32326,99.5802571401,-124.584,-107.167628939,1.00422,-107.167628939,0.00646749,-107.167628939,0.0111424,100,0.3,99.442593717,17.42,5.66216e-07,0.644372,0.0056206,100,1,5.81258664927,-107.093
