InitialReturnStd,OptimizationReturnMin,WReturnMean,StdIW,MaxIW,StdWReturnMean,TimestepsSoFar,MinTargetPdf,TimeElapsed,ReturnStepMaxmin,LearnableVariance,EpLenMean,ReturnMeanIW,Epsilon,ESSRenyiArithmetic,EmpiricalD2Harmonic,Weights,OptimizationReturnMax,InitialReturnMin,MeanD2-0,ReturnStepMax,MinBehavPdf,ESSRenyiHarmonic,MeanIW,InitialBound,EpisodesSoFar,EmpiricalD2Arithmetic,Penalization,Bound,EpThisIter,Inner Iteration,InitialReturnMax,MinIW,InitialReturnMean,VarianceInitializer,OptimizationReturnMean,DivergenceHarmonic,MeanEntropy,Iteration,EpRewMean
261.23453,,786476.4,808.75934,7829.19,,772907,-71.26512,146.99266648292542,9.359959,,91.55,119209416.0,2.0,100.0,1.0,[-0.298  0.129 -0.261  0.003  0.003  0.189 -0.362 -0.865  0.066  0.  0.   ],1230.2062,340.0431,1.0,9.359959,-71.26512,100.0,127.93942,-811257.5,12000,1.0,True,-1235542800.0,100,1,1570.2493,0.04345223,847.48627,-1.0,507.4431,2029310700.0,0.4189424,120,847.486233715381
264.2813,,849210.94,124.83259,1255.8197,,782460,-74.098976,148.52141547203064,9.359961,,95.53,17406162.0,2.0,100.0,1.0,[-0.31   0.133 -0.264  0.005  0.005  0.182 -0.349 -0.889  0.066  0.  0.   ],1170.2451,313.7437,1.0,9.359961,-74.098976,100.0,16.458143,-871344.25,12100,1.0,True,-164305600.0,100,1,1483.9888,0.14338273,882.81726,-1.0,569.07355,44050720.0,0.4189424,121,882.8172786630533
304.25418,,754120.94,563352.06,5662637.5,,791280,-74.75135,150.2855191230774,9.35984,,88.2,58981770000.0,2.0,100.0,1.0,[-0.303  0.133 -0.265 -0.001 -0.001  0.193 -0.353 -0.889  0.066  0.  0.   ],1178.4271,265.7322,1.0,9.35984,-74.75135,100.0,57456.74,-775082.0,12200,1.0,True,-7.903424e+18,100,1,1444.1593,0.012453547,813.3575,-1.0,547.6253,1.4216916e+29,0.4189424,122,813.3575001345102
315.7844,,726212.3,19.125774,154.70486,,799842,-84.076614,151.7392430305481,9.359853,,85.62,6531106.0,2.0,100.0,1.0,[-2.791e-01  1.350e-01 -2.673e-01  1.035e-04  2.125e-04  2.072e-01 -3.452e-01 -9.007e-01  6.564e-02  0.000e+00  0.000e+00],1290.4185,285.66022,1.0,9.359853,-84.076614,100.0,5.518227,-751177.8,12300,1.0,True,-432159560000.0,100,1,1576.0787,0.027470706,791.5128,-1.0,505.85263,299639270000000.0,0.4189424,123,791.5128333927734
271.80264,,625031.25,49.277008,444.65793,,807871,-99.82237,153.21774911880493,9.359994,,80.29,9921052.0,2.0,100.0,1.0,[-0.268  0.135 -0.268 -0.02  -0.02   0.214 -0.347 -0.899  0.064  0.  0.   ],1268.2836,247.89343,1.0,9.359994,-99.82237,100.0,12.831263,-648135.06,12400,1.0,True,-728351240000.0,100,1,1516.177,0.30675745,742.3979,-1.0,494.50436,993814900000000.0,0.4189424,124,742.3978375243721
293.02356,,825739.6,1163.8274,11650.961,,817202,-75.93082,154.74973583221436,9.359982,,93.31,154107200.0,2.0,100.0,1.0,[-0.273  0.13  -0.271 -0.008 -0.008  0.19  -0.352 -0.905  0.064  0.  0.   ],1221.4911,322.84042,1.0,9.359982,-75.93082,100.0,137.66827,-849709.44,12500,1.0,True,-1853498400.0,100,1,1544.3315,0.046032865,860.1609,-1.0,537.3205,5026431500.0,0.4189424,125,860.160904147436
267.704,,837275.2,327283.25,3076726.8,,826682,-71.298546,156.1470239162445,9.359774,,94.8,55293354000.0,2.0,100.0,1.0,[-0.254  0.133 -0.274 -0.012 -0.012  0.186 -0.336 -0.922  0.066  0.  0.   ],1128.9932,331.56207,1.0,9.359774,-71.298546,100.0,44337.83,-858714.94,12600,1.0,True,-2.6797985e+18,100,1,1460.5552,0.06667661,874.99133,-1.0,543.4292,1.5623114e+28,0.4189424,126,874.9912844383963
310.42917,,994339.2,930.3622,9232.573,,836953,-88.62982,157.86766648292542,9.359966,,102.71,174384140.0,2.0,100.0,1.0,[-0.264  0.133 -0.275 -0.005 -0.005  0.166 -0.321 -0.934  0.067  0.  0.   ],1707.6348,256.78937,1.0,9.359966,-88.62982,100.0,147.87149,-1033123.4,12700,1.0,True,-50078438000000.0,100,1,1964.4241,0.018833423,947.6144,-1.0,690.825,1.6672192e+18,0.4189424,127,947.6143359130733
301.4467,,743447.5,31.107927,292.95175,,845707,-74.44426,159.45742869377136,9.359968,,87.54,7923940.0,2.0,100.0,1.0,[-0.254  0.132 -0.276  0.013  0.014  0.176 -0.33  -0.934  0.066  0.  0.   ],1270.3187,266.58923,1.0,9.359968,-74.44426,100.0,7.1589947,-767187.44,12800,1.0,True,-5955740700.0,100,1,1536.908,0.013602308,807.8226,-1.0,541.2334,62770980000.0,0.4189424,128,807.8226361696362
289.70016,,943188.3,61.194607,544.6234,,855748,-69.5493,161.21340489387512,9.359964,,100.41,17203864.0,2.0,100.0,1.0,[-0.263  0.132 -0.276  0.011  0.012  0.164 -0.328 -0.934  0.066  0.  0.   ],1147.1455,323.0041,1.0,9.359964,-69.5493,100.0,12.803588,-964910.7,12900,1.0,True,-845393340.0,100,1,1470.1497,0.07713408,926.9639,-1.0,603.9599,1453611900.0,0.4189424,129,926.9639340464141
278.49323,,819020.75,62.806553,562.2333,,865077,-83.094406,163.11895656585693,9.359993,,93.29,16387758.0,2.0,100.0,1.0,[-0.258  0.133 -0.276  0.008  0.008  0.178 -0.331 -0.933  0.065  0.  0.   ],1120.5574,396.37164,1.0,9.359993,-83.094406,100.0,13.192486,-842147.5,13000,1.0,True,-1837701400.0,100,1,1516.9291,0.18839397,861.08203,-1.0,464.7104,6202169300.0,0.4189424,130,861.0820923833584
268.3555,,865571.8,34796.727,338060.44,,874729,-76.17348,164.72541618347168,9.359879,,96.52,5583831600.0,2.0,100.0,1.0,[-0.264  0.132 -0.276  0.005  0.005  0.164 -0.328 -0.933  0.065  0.  0.   ],1228.7124,275.1933,1.0,9.359879,-76.17348,100.0,4423.2485,-888303.2,13100,1.0,True,-2.1667419e+18,100,1,1503.9058,0.076505795,890.8183,-1.0,615.625,9.0858815e+27,0.4189424,131,890.81826848714
299.7672,,869918.6,1214.0468,12212.617,,884294,-86.21866,166.24154901504517,9.359981,,95.65,98722750.0,2.0,100.0,1.0,[-0.241  0.133 -0.278  0.012  0.013  0.172 -0.319 -0.946  0.062  0.  0.   ],1350.1816,277.44574,1.0,9.359981,-86.21866,100.0,153.03726,-896543.9,13200,1.0,True,-319925600000.0,100,1,1627.6274,0.05756749,883.209,-1.0,605.7633,144292950000000.0,0.4189424,132,883.2090227957093
300.93634,,952912.25,180575.33,1709610.5,,894364,-86.511024,167.98184633255005,9.359918,,100.7,29117805000.0,2.0,100.0,1.0,[-0.215  0.131 -0.286 -0.019 -0.02   0.144 -0.329 -0.949  0.049  0.  0.   ],1551.3704,276.6281,1.0,9.359918,-86.511024,100.0,23716.588,-986496.5,13300,1.0,True,-8188877500000000.0,100,1,1827.9984,0.009821697,928.6278,-1.0,651.99976,5.9453527e+22,0.4189424,133,928.6278316112656
264.3274,,689344.7,50397.543,464576.53,,902886,-67.5808,169.48183512687683,9.359894,,85.22,9604776000.0,2.0,100.0,1.0,[-0.216  0.138 -0.289 -0.022 -0.024  0.17  -0.341 -0.939  0.049  0.  0.   ],1258.8524,284.8436,1.0,9.359894,-67.5808,100.0,7781.467,-713294.8,13400,1.0,True,-1.9423728e+19,100,1,1543.696,0.031236397,787.06775,-1.0,502.2242,6.5773846e+29,0.4189424,134,787.0678009195232
297.6049,,722220.25,5.861339,39.373005,,911506,-76.72002,170.98254108428955,9.35998,,86.2,2563605.8,2.0,100.0,1.0,[-0.211  0.135 -0.292  0.016  0.014  0.183 -0.346 -0.967  0.053  0.  0.   ],1142.9144,294.56116,1.0,9.35998,-76.72002,100.0,2.9367273,-742987.8,13500,1.0,True,-257599260.0,100,1,1437.4756,0.12177556,796.0224,-1.0,501.4612,150811740.0,0.4189424,135,796.0223609115624
310.3825,,757547.94,46.88846,400.497,,920328,-74.97705,172.48343515396118,9.359898,,88.22,15921164.0,2.0,100.0,1.0,[-0.217  0.134 -0.292  0.015  0.013  0.17  -0.341 -0.97   0.053  0.  0.   ],1308.5564,294.61798,1.0,9.359898,-74.97705,100.0,10.843864,-783379.2,13600,1.0,True,-3567758800.0,100,1,1603.1744,0.013375086,813.1486,-1.0,518.53064,18906810000.0,0.4189424,136,813.1486470396073
283.81448,,927534.3,49.966434,501.13,,930284,-78.495056,174.43175601959229,9.3599415,,99.56,10128521.0,2.0,100.0,1.0,[-0.223  0.134 -0.292  0.014  0.011  0.156 -0.339 -0.969  0.052  0.  0.   ],1343.9075,275.73163,1.0,9.3599415,-78.495056,100.0,9.143067,-953898.9,13700,1.0,True,-4485936000.0,100,1,1619.6392,0.056082264,920.3172,-1.0,644.5856,28820730000.0,0.4189424,137,920.3171649441952
313.9412,,987276.8,86085.555,707460.2,,940489,-84.17383,176.1459743976593,9.359983,,102.05,19084464000.0,2.0,100.0,1.0,[-2.097e-01  1.346e-01 -2.951e-01  3.717e-04 -2.353e-03  1.487e-01 -3.279e-01 -9.836e-01  4.648e-02  0.000e+00  0.000e+00],1344.279,341.08618,1.0,9.359983,-84.17383,100.0,13470.43,-1015824.56,13800,1.0,True,-4.1922063e+22,100,1,1685.3652,0.07462528,942.71826,-1.0,601.6321,2.1564749e+36,0.4189424,138,942.7182967542689
267.4611,,968513.06,99744.15,1001728.75,,950732,-75.12789,177.94652795791626,9.359974,,102.43,7514667500.0,2.0,100.0,1.0,[-0.221  0.134 -0.296  0.013  0.012  0.127 -0.325 -0.985  0.047  0.  0.   ],1488.7756,321.86078,1.0,9.359974,-75.12789,100.0,11335.363,-1001462.4,13900,1.0,True,-1.4213993e+22,100,1,1810.6364,0.0026673595,947.08905,-1.0,625.2283,1.8609834e+35,0.4189424,139,947.0890531990652
332.63623,,1025660.6,538.36597,4598.577,,961102,-85.1127,179.84635591506958,9.359984,,103.7,121538370.0,2.0,100.0,1.0,[-0.206  0.136 -0.299  0.005  0.003  0.147 -0.339 -0.987  0.047  0.  0.   ],1484.7966,321.21487,1.0,9.359984,-85.1127,100.0,93.308044,-1058441.9,14000,1.0,True,-4628185600.0,100,1,1806.0115,0.042247288,956.5636,-1.0,635.3487,18899931000.0,0.4189424,140,956.5635608119375
320.35016,,1094344.9,104.18474,716.3693,,971885,-75.19439,181.3636875152588,9.359871,,107.83,33741530.0,2.0,100.0,1.0,[-0.215  0.137 -0.301  0.004  0.002  0.135 -0.337 -0.989  0.046  0.  0.   ],1710.4221,304.1275,1.0,9.359871,-75.19439,100.0,28.317694,-1135133.6,14100,1.0,True,-1362566400.0,100,1,2014.5496,0.025782922,995.8518,-1.0,691.7243,1061350500.0,0.4189424,141,995.8517574987886
308.76956,,993623.75,293.85498,2382.0183,,982164,-79.859085,182.91209816932678,9.359912,,102.79,92655760.0,2.0,100.0,1.0,[-2.087e-01  1.380e-01 -3.011e-01  1.118e-03 -8.305e-04  1.475e-01 -3.414e-01 -9.869e-01  4.642e-02  0.000e+00  0.000e+00],1310.1794,377.18048,1.0,9.359912,-79.859085,100.0,73.97021,-1022239.1,14200,1.0,True,-43261370000.0,100,1,1687.36,0.045468807,947.77905,-1.0,570.5986,2275843800000.0,0.4189424,142,947.7790817173139
283.65283,,1051412.4,6847912.5,68826280.0,,992849,-94.25908,184.71479868888855,9.359951,,106.85,816751000000.0,2.0,100.0,1.0,[-0.21   0.14  -0.303  0.006  0.005  0.138 -0.323 -1.008  0.041  0.  0.   ],1485.9019,340.86566,1.0,9.359951,-94.25908,100.0,690482.3,-1084951.4,14300,1.0,True,-1.0765798e+19,100,1,1826.7676,0.11875107,985.3697,-1.0,644.504,1.0303727e+29,0.4189424,143,985.3697026271121
356.96994,,929709.6,30.793201,220.55534,,1002545,-82.26338,186.37585973739624,9.359844,,96.96,12412797.0,2.0,100.0,1.0,[-0.194  0.143 -0.305  0.021  0.02   0.151 -0.323 -1.015  0.048  0.  0.   ],1577.8191,331.77313,1.0,9.359844,-82.26338,100.0,9.01323,-966358.94,14400,1.0,True,-434979780.0,100,1,1909.5923,0.10527867,895.702,-1.0,563.9289,132942456.0,0.4189424,144,895.7020099242316
313.8591,,785152.7,196730.16,1964689.4,,1011516,-87.4395,188.1277711391449,9.35991,,89.71,45771604000.0,2.0,100.0,1.0,[-0.184  0.143 -0.305  0.018  0.017  0.161 -0.328 -1.013  0.049  0.  0.   ],1401.8235,304.18192,1.0,9.35991,-87.4395,100.0,22334.547,-814404.0,14500,1.0,True,-1.2503296e+21,100,1,1706.0054,0.111436784,828.64056,-1.0,524.4586,1.8271014e+33,0.4189424,145,828.6405300722962
241.18202,,962630.7,184.87485,1860.0781,,1021833,-66.117676,189.7675440311432,9.359975,,103.17,26212252.0,2.0,100.0,1.0,[-0.191  0.139 -0.305  0.019  0.018  0.131 -0.322 -1.011  0.051  0.  0.   ],1041.8604,371.33032,1.0,9.359975,-66.117676,100.0,22.903355,-982702.44,14600,1.0,True,-236780240.0,100,1,1413.1907,0.100376405,951.03204,-1.0,579.7017,110056800.0,0.4189424,146,951.032043828576
281.1042,,1228799.5,5277028.0,53049880.0,,1033466,-92.89846,191.71089935302734,9.359973,,116.33,881931060000.0,2.0,100.0,1.0,[-0.174  0.135 -0.306  0.015  0.014  0.118 -0.315 -1.031  0.047  0.  0.   ],1542.331,349.67676,1.0,9.359973,-92.89846,100.0,555066.44,-1264776.9,14700,1.0,True,-2.7662902e+17,100,1,1892.0078,0.06368154,1072.278,-1.0,722.60126,5.9120238e+25,0.4189424,147,1072.277954928342
255.51675,,999490.5,3090.8667,27004.896,,1043905,-72.081894,193.35429453849792,9.359763,,104.39,712147200.0,2.0,100.0,1.0,[-0.176  0.136 -0.309  0.006  0.005  0.094 -0.307 -1.04   0.055  0.  0.   ],1313.5354,312.75494,1.0,9.359763,-72.081894,100.0,524.92975,-1026072.06,14800,1.0,True,-320979480000000.0,100,1,1626.2903,0.05715349,966.5412,-1.0,653.78625,1.4581276e+20,0.4189424,148,966.5411511076123
250.2285,,1023093.0,715.87787,6570.895,,1054475,-132.01926,194.96418070793152,9.35999,,105.7,168950600.0,2.0,100.0,1.0,[-0.202  0.136 -0.31   0.004  0.004  0.084 -0.321 -1.034  0.055  0.  0.   ],2012.5166,313.57715,1.0,9.35999,-132.01926,100.0,151.99614,-1077473.0,14900,1.0,True,-129189860000000.0,100,1,2326.0938,0.1777782,980.04016,-1.0,666.4631,5.643936e+18,0.4189424,149,980.0401850747869
264.3774,,1104202.9,51.018326,478.59763,,1065482,-84.1826,196.63101243972778,9.359919,,110.07,13582996.0,2.0,100.0,1.0,[-0.181  0.133 -0.311  0.011  0.011  0.098 -0.335 -1.03   0.055  0.  0.   ],1748.2012,330.42526,1.0,9.359919,-84.1826,100.0,12.518651,-1147627.6,15000,1.0,True,-804955200.0,100,1,2078.6265,0.15956374,1017.00903,-1.0,686.5838,332116900.0,0.4189424,150,1017.0090897924525
262.47433,,1134237.6,2837.4624,20662.451,,1076684,-86.180145,198.26223468780518,9.359986,,112.02,1043593400.0,2.0,100.0,1.0,[-0.174  0.136 -0.312  0.008  0.008  0.111 -0.337 -1.031  0.054  0.  0.   ],1471.2878,366.9754,1.0,9.359986,-86.180145,100.0,580.6756,-1168200.1,15100,1.0,True,-3.2651063e+16,100,1,1838.2632,0.0416077,1032.1554,-1.0,665.18,9.242705e+23,0.4189424,151,1032.1554226176622
299.18347,,1112917.8,73.13452,723.39386,,1087651,-98.29412,199.98718929290771,9.359899,,109.67,21297688.0,2.0,100.0,1.0,[-0.164  0.141 -0.316 -0.006 -0.007  0.125 -0.341 -1.043  0.052  0.  0.   ],1495.0068,333.9538,1.0,9.359899,-98.29412,100.0,14.575121,-1146537.4,15200,1.0,True,-14944268000.0,100,1,1828.9607,0.0895126,1011.6358,-1.0,677.682,197028150000.0,0.4189424,152,1011.6357973426193
274.7451,,1156115.2,7497110.5,75353650.0,,1098913,-94.44043,201.63769960403442,9.359707,,112.62,820723500000.0,2.0,100.0,1.0,[-0.174  0.141 -0.316 -0.004 -0.005  0.115 -0.338 -1.044  0.052  0.  0.   ],1703.742,422.8689,1.0,9.359707,-94.44043,100.0,758920.8,-1201568.0,15300,1.0,True,-8.065204e+19,100,1,2126.6108,0.06114297,1039.5337,-1.0,616.66486,3.1485736e+30,0.4189424,153,1039.533776089359
305.30804,,1187183.5,163247360.0,1640716900.0,,1110263,-88.515495,203.3909933567047,9.359926,,113.5,28047328000000.0,2.0,100.0,1.0,[-0.158  0.143 -0.317 -0.005 -0.006  0.131 -0.328 -1.062  0.052  0.  0.   ],1579.6567,358.58148,1.0,9.359926,-88.515495,100.0,16426330.0,-1224940.6,15400,1.0,True,-4.818003e+21,100,1,1938.2383,0.030726325,1045.9304,-1.0,687.349,1.6283237e+34,0.4189424,154,1045.9304919340948
302.8667,,1028998.4,29.267149,259.93323,,1120758,-87.569,205.08941173553467,9.35997,,104.95,10416537.0,2.0,100.0,1.0,[-0.117  0.14  -0.326  0.007  0.007  0.115 -0.366 -1.065  0.042  0.  0.   ],1258.7886,349.5888,1.0,9.35997,-87.569,100.0,8.548921,-1054997.5,15500,1.0,True,-10328485000.0,100,1,1608.3773,0.008720083,968.1272,-1.0,618.5384,157499920000.0,0.4189424,155,968.1271550961334
307.1989,,1146201.0,480.1018,3511.9446,,1131885,-86.544525,206.77196145057678,9.359953,,111.27,129216520.0,2.0,100.0,1.0,[-0.129  0.14  -0.327  0.004  0.003  0.107 -0.368 -1.065  0.043  0.  0.   ],1680.5627,331.1475,1.0,9.359953,-86.544525,100.0,83.04419,-1186874.9,15600,1.0,True,-25094154000.0,100,1,2011.7102,0.036969826,1025.5875,-1.0,694.44006,376733700000.0,0.4189424,156,1025.5875401345584
333.2016,,1314479.5,806.6444,7823.5176,,1143768,-88.174416,208.62855553627014,9.359881,,118.83,153002000.0,2.0,100.0,1.0,[-0.141  0.14  -0.327  0.005  0.004  0.097 -0.368 -1.064  0.042  0.  0.   ],1682.8372,340.47968,1.0,9.359881,-88.174416,100.0,117.83573,-1355624.0,15700,1.0,True,-6515295000.0,100,1,2023.3168,0.03839593,1097.0216,-1.0,756.5419,23911512000.0,0.4189424,157,1097.0215765479322
277.06784,,1114970.0,5638888.5,56324576.0,,1154820,-80.94663,210.34252309799194,9.359967,,110.52,1014917000000.0,2.0,100.0,1.0,[-0.132  0.141 -0.328  0.008  0.007  0.108 -0.373 -1.063  0.042  0.  0.   ],1262.4557,443.82446,1.0,9.359967,-80.94663,100.0,632078.2,-1144230.8,15800,1.0,True,-5.5926934e+16,100,1,1706.2802,0.07661152,1018.9227,-1.0,575.0982,3.653088e+24,0.4189424,158,1018.92268118922
268.13425,,1051968.4,32.344322,317.69785,,1165527,-97.82651,212.06106305122375,9.359668,,107.07,10889332.0,2.0,100.0,1.0,[-0.147  0.136 -0.329  0.009  0.009  0.093 -0.394 -1.055  0.04   0.  0.   ],1376.1908,303.37537,1.0,9.359668,-97.82651,100.0,7.866413,-1080320.0,15900,1.0,True,-1510776200.0,100,1,1679.5662,0.171166,989.986,-1.0,686.6107,2798748000.0,0.4189424,159,989.9860592466033
302.58194,,1193576.6,212398.88,1966984.0,,1176916,-95.12926,213.86035919189453,9.359837,,113.89,40512442000.0,2.0,100.0,1.0,[-0.133  0.137 -0.329  0.009  0.009  0.101 -0.394 -1.055  0.04   0.  0.   ],1486.0253,314.1128,1.0,9.359837,-95.12926,100.0,28587.682,-1226145.0,16000,1.0,True,-1.6155261e+19,100,1,1800.1381,0.24068762,1049.7719,-1.0,735.659,2.4605938e+29,0.4189424,160,1049.7717633214875
309.23703,,1047915.06,56.717068,557.6494,,1187499,-89.40193,215.47398781776428,9.359685,,105.83,16038228.0,2.0,100.0,1.0,[-0.113  0.139 -0.33   0.011  0.011  0.11  -0.379 -1.069  0.037  0.  0.   ],1470.6692,360.64032,1.0,9.359685,-89.40193,100.0,11.658941,-1081621.1,16100,1.0,True,-581972300.0,100,1,1831.3094,0.028587254,975.8523,-1.0,615.2119,281916160.0,0.4189424,161,975.8522371994951
296.22574,,1066034.1,85.21685,825.8141,,1198199,-88.18797,217.3722186088562,9.359947,,107.0,25971832.0,2.0,100.0,1.0,[-0.123  0.139 -0.33   0.006  0.006  0.101 -0.376 -1.072  0.039  0.  0.   ],1341.1416,360.323,1.0,9.359947,-88.18797,100.0,17.477776,-1095129.9,16200,1.0,True,-37177370000.0,100,1,1701.4646,0.12291527,989.08264,-1.0,628.75964,1630398400000.0,0.4189424,162,989.0826559587009
298.68683,,1079983.6,1454.8633,14328.193,,1208990,-79.80847,219.33952498435974,9.359933,,107.91,270179620.0,2.0,100.0,1.0,[-0.13   0.136 -0.33   0.015  0.014  0.097 -0.393 -1.052  0.044  0.  0.   ],1402.9006,303.48505,1.0,9.359933,-79.80847,100.0,195.60025,-1109248.0,16300,1.0,True,-3480115700.0,100,1,1706.3857,0.038997307,995.37415,-1.0,691.88916,12031483000.0,0.4189424,163,995.3742071833585
304.09384,,1102428.9,37.549866,375.37198,,1219880,-81.77608,220.86778211593628,9.359859,,108.9,9028607.0,2.0,100.0,1.0,[-0.122  0.137 -0.33   0.016  0.016  0.108 -0.399 -1.048  0.044  0.  0.   ],1342.2312,388.59302,1.0,9.359859,-81.77608,100.0,7.842979,-1132537.4,16400,1.0,True,-1062555260.0,100,1,1730.8242,0.100973204,1004.96564,-1.0,616.37256,1224374800.0,0.4189424,164,1004.9656041759259
336.98294,,1234388.2,95.42382,706.9924,,1231370,-90.61896,222.87421226501465,9.359801,,114.9,59750320.0,2.0,100.0,1.0,[-0.133  0.138 -0.331  0.013  0.013  0.099 -0.4   -1.046  0.043  0.  0.   ],1840.2659,313.2227,1.0,9.359801,-90.61896,100.0,23.866411,-1280997.2,16500,1.0,True,-18772206000.0,100,1,2153.4885,0.1445536,1058.6929,-1.0,745.4702,161185660000.0,0.4189424,165,1058.6929364221423
279.38065,,1124685.2,31007.822,306698.72,,1242425,-86.317795,224.61045241355896,9.359957,,110.55,5374631400.0,2.0,100.0,1.0,[-0.143  0.138 -0.332  0.012  0.012  0.087 -0.398 -1.049  0.043  0.  0.   ],1538.2726,359.52396,1.0,9.359957,-86.317795,100.0,4041.3716,-1160883.2,16600,1.0,True,-2189798700000000.0,100,1,1897.7965,0.08158614,1023.0502,-1.0,663.52625,3.6596783e+21,0.4189424,166,1023.0502001172209
190.0724,,1125341.2,362.10464,3517.1199,,1253725,-88.63791,226.55410075187683,9.359843,,113.0,70412990.0,2.0,100.0,1.0,[-0.155  0.138 -0.333 -0.001 -0.002  0.075 -0.409 -1.035  0.043  0.  0.   ],1218.0507,594.0521,1.0,9.359843,-88.63791,100.0,58.862003,-1158344.0,16700,1.0,True,-2.0513346e+16,100,1,1812.1028,0.061437093,1043.654,-1.0,449.60187,3.863464e+23,0.4189424,167,1043.6540179918702
269.09235,,1229505.0,20.815863,170.96332,,1265365,-94.0576,228.5920205116272,9.3599615,,116.4,8886714.0,2.0,100.0,1.0,[-1.306e-01  1.404e-01 -3.342e-01  5.678e-04 -2.862e-04  7.874e-02 -3.946e-01 -1.047e+00  4.224e-02  0.000e+00  0.000e+00],1675.71,489.7085,1.0,9.3599615,-94.0576,100.0,6.4507446,-1276631.9,16800,1.0,True,-714050050.0,100,1,2165.4185,0.25834033,1075.6832,-1.0,585.97473,223896500.0,0.4189424,168,1075.6832367672407
225.52632,,1207512.1,3489136.5,23739498.0,,1276994,-110.410255,230.50077748298645,9.359958,,116.29,913236500000.0,2.0,100.0,1.0,[-0.144  0.141 -0.335 -0.002 -0.003  0.073 -0.398 -1.047  0.044  0.  0.   ],1417.8057,583.06213,1.0,9.359958,-110.410255,100.0,631047.4,-1247748.8,16900,1.0,True,-9.0198874e+20,100,1,2000.8678,0.0025431546,1075.4767,-1.0,492.41452,5.025321e+32,0.4189424,169,1075.476631325054
212.91771,,1045748.7,144227.17,1449644.1,,1287785,-86.12487,232.3297643661499,9.359917,,107.91,36312027000.0,2.0,100.0,1.0,[-0.155  0.145 -0.337 -0.005 -0.006  0.048 -0.385 -1.05   0.044  0.  0.   ],1117.4199,556.8651,1.0,9.359917,-86.12487,100.0,14633.153,-1073922.4,17000,1.0,True,-9.5483e+17,100,1,1674.285,0.083367474,1000.20734,-1.0,443.3422,1.14860194e+27,0.4189424,170,1000.207361319846
221.89711,,1185088.0,281830.22,2824505.0,,1299298,-90.951645,234.10280323028564,9.359957,,115.13,52632790000.0,2.0,100.0,1.0,[-0.141  0.15  -0.34  -0.007 -0.007  0.07  -0.388 -1.065  0.044  0.  0.   ],1181.3132,496.76654,1.0,9.359957,-90.951645,100.0,32536.355,-1213389.5,17100,1.0,True,-538734860000000.0,100,1,1678.0798,0.124732845,1065.7625,-1.0,568.9959,3.622847e+20,0.4189424,171,1065.7624695080503
278.39322,,1213740.6,84030.586,837563.44,,1310801,-108.607056,236.1391191482544,9.35993,,115.03,9030581000.0,2.0,100.0,1.0,[-0.167  0.153 -0.341  0.001  0.002  0.059 -0.389 -1.063  0.044  0.  0.   ],1614.2699,519.0553,1.0,9.35993,-108.607056,100.0,9688.929,-1259480.9,17200,1.0,True,-1.3180225e+16,100,1,2133.3252,0.1532386,1065.9447,-1.0,546.88934,8.3033245e+22,0.4189424,172,1065.9446160756722
244.2308,,1151005.0,1174959.5,8713573.0,,1322096,-101.75525,237.97370314598083,9.359966,,112.95,240713060000.0,2.0,100.0,1.0,[-0.144  0.156 -0.343  0.003  0.003  0.076 -0.381 -1.073  0.044  0.  0.   ],1451.4363,423.7112,1.0,9.359966,-101.75525,100.0,169701.0,-1186344.1,17300,1.0,True,-1.4253137e+18,100,1,1875.1475,0.014386313,1044.6799,-1.0,620.9688,1.6267252e+27,0.4189424,173,1044.6799664019882
240.01385,,987276.25,202.74614,2034.9005,,1332509,-76.93805,239.67858219146729,9.3599205,,104.13,34046070.0,2.0,100.0,1.0,[-0.148  0.155 -0.343  0.002  0.002  0.049 -0.368 -1.08   0.044  0.  0.   ],1588.099,274.8534,1.0,9.3599205,-76.93805,100.0,25.511517,-1022157.1,17400,1.0,True,-8466229000.0,100,1,1862.9524,0.0030331404,964.1937,-1.0,689.34033,58439746000.0,0.4189424,174,964.1937787419901
290.49466,,1224489.2,68.91994,645.2974,,1344042,-91.16821,241.78487348556519,9.359861,,115.33,25023202.0,2.0,100.0,1.0,[-0.127  0.157 -0.345  0.003  0.004  0.051 -0.354 -1.097  0.044  0.  0.   ],1712.9606,332.2035,1.0,9.359861,-91.16821,100.0,19.440659,-1266527.1,17500,1.0,True,-2534955500.0,100,1,2045.1641,0.059520077,1067.7556,-1.0,735.5521,3564894200.0,0.4189424,175,1067.7556265611447
237.59048,,1126998.8,6202.9526,40651.58,,1355225,-82.937,243.70908117294312,9.359878,,111.83,2312479700.0,2.0,100.0,1.0,[-0.093  0.169 -0.352 -0.018 -0.017  0.03  -0.351 -1.062  0.044  0.  0.   ],1452.0339,342.35614,1.0,9.359878,-82.937,100.0,1587.2593,-1159359.5,17600,1.0,True,-3.2103245e+20,100,1,1794.3901,0.024118105,1034.6736,-1.0,692.3175,9.841596e+31,0.4189424,176,1034.6736271109307
300.52835,,1083934.0,115.92799,699.257,,1366059,-89.15622,245.93451523780823,9.359997,,108.34,69364170.0,2.0,100.0,1.0,[-0.082  0.171 -0.353 -0.031 -0.03   0.049 -0.361 -1.054  0.045  0.  0.   ],1486.0208,361.6911,1.0,9.359997,-89.15622,100.0,35.851692,-1118246.5,17700,1.0,True,-2556651500.0,100,1,1847.7119,0.0059948666,996.8032,-1.0,635.1121,5254727000.0,0.4189424,177,996.8032491353277
