MinBehavPdf,Penalization,EmpiricalD2Harmonic,TimeElapsed,MeanIW,Epsilon,InitialBound,EpThisIter,Weights,EpRewMean,DivergenceHarmonic,OptimizationReturnMean,WReturnMean,MinIW,ReturnStepMaxmin,MaxIW,EpisodesSoFar,VarianceInitializer,TimestepsSoFar,Bound,Inner Iteration,ReturnMeanIW,MeanD2-0,ESSRenyiArithmetic,StdWReturnMean,InitialReturnStd,MeanEntropy,InitialReturnMean,EpLenMean,MinTargetPdf,StdIW,EmpiricalD2Arithmetic,OptimizationReturnMax,LearnableVariance,InitialReturnMax,ReturnStepMax,OptimizationReturnMin,Iteration,ESSRenyiHarmonic,InitialReturnMin
-128.72939,True,1.0,3498.178338289261,156.09349,2.0,-1783016.2,100,[-0.057  0.355 -0.478  0.005 -0.008  0.012 -0.469 -1.096 -0.017  0.  0.   ],1251.4735309777423,19860200000.0,947.2578,1708716.5,0.0754773,9.359944,4565.8896,25900,-1.0,2242132,-10690255000.0,1,219527040.0,1.0,100.0,,377.53204,0.4189424,1251.4736,135.75,-128.72939,701.26733,1.0,2414.7349,,2718.9507,9.359944,,259,100.0,304.21576
-106.75556,True,1.0,3520.187691926956,56.641903,2.0,-1690123.2,100,[-0.064  0.356 -0.479  0.006 -0.007 -0.002 -0.466 -1.095 -0.017  0.  0.   ],1239.2529709308494,1.9459338e+20,731.64685,1636106.1,0.07855946,9.359977,1987.5498,26000,-1.0,2255538,-753517400000000.0,1,84266410.0,1.0,100.0,,316.7936,0.4189424,1239.253,134.06,-106.75556,268.2708,1.0,1810.714,,2318.32,9.359977,,260,100.0,507.60605
-115.85191,True,1.0,3542.4769139289856,140875.34,2.0,-1732533.5,100,[-0.038  0.36  -0.482  0.003 -0.01  -0.004 -0.456 -1.109 -0.018  0.  0.   ],1247.2567470208194,5.7557045e+29,792.03265,1681365.6,0.038723953,9.359907,10755230.0,26100,-1.0,2269065,-3.8819014e+19,1,274467160000.0,1.0,100.0,,354.56476,0.4189424,1247.2567,135.27,-115.85191,1095866.1,1.0,1801.1257,,2256.3499,9.359907,,261,100.0,455.22412
-127.68056,True,1.0,3562.029440879822,13013.46,2.0,-1790984.2,100,[-0.048  0.362 -0.483 -0.004 -0.017 -0.02  -0.441 -1.124 -0.021  0.  0.   ],1248.196622001666,7.453354e+31,991.3365,1724450.2,0.06785851,9.359963,694210.9,26200,-1.0,2282564,-5.7440328e+20,1,64641620000.0,1.0,100.0,,407.98953,0.4189424,1248.1967,134.99,-127.68056,75958.3,1.0,2316.078,,2572.938,9.359963,,262,100.0,256.86017
-126.77661,True,1.0,3582.0156004428864,1205230.2,2.0,-1655523.6,100,[-0.039  0.366 -0.485 -0.004 -0.017  0.003 -0.456 -1.113 -0.021  0.  0.   ],1211.2613139651908,2.8826085e+35,908.3013,1592728.8,0.05938672,9.359863,115284320.0,26300,-1.0,2295727,-3.371429e+22,1,1850872400000.0,1.0,100.0,,354.36533,0.4189424,1211.2614,131.63,-126.77661,11475113.0,1.0,2196.6333,,2499.5935,9.359863,,263,100.0,302.96008
-90.70972,True,1.0,3602.803548336029,121.05829,2.0,-1651030.0,100,[-0.056  0.365 -0.484 -0.008 -0.022 -0.012 -0.457 -1.097 -0.008  0.  0.   ],1225.018637544547,53980606000.0,865.1598,1607457.9,0.09640666,9.359997,10794.384,26400,-1.0,2308984,-10295120000.0,1,171744560.0,1.0,100.0,,326.78333,0.4189424,1225.0187,132.57,-90.70972,1074.1909,1.0,1722.2913,,2082.1501,9.359997,,264,100.0,359.85883
-119.961105,True,1.0,3622.533117055893,158.19795,2.0,-1461351.5,100,[-0.063  0.366 -0.485 -0.008 -0.021 -0.025 -0.455 -1.101 -0.008  0.  0.   ],1146.4386297476653,6.606892e+17,646.9444,1415837.2,0.01329938,9.35966,3156.4802,26500,-1.0,2321372,-36995380000000.0,1,303374900.0,1.0,100.0,,318.61526,0.4189424,1146.4387,123.88,-119.961105,522.7615,1.0,1628.5542,,2128.0483,9.35966,,265,100.0,499.4942
-109.4648,True,1.0,3644.111363172531,60.589634,2.0,-1605134.0,100,[-0.069  0.371 -0.489 -0.006 -0.02  -0.001 -0.473 -1.094 -0.008  0.  0.   ],1207.2448227965456,1.7933755e+22,686.5011,1554064.2,0.14653008,9.359918,1902.1122,26600,-1.0,2334435,-6839062000000000.0,1,74458930.0,1.0,100.0,,310.84427,0.4189424,1207.2449,130.63,-109.4648,247.72955,1.0,1733.44,,2254.1836,9.359918,,266,100.0,520.74365
-118.078186,True,1.0,3667.0414419174194,31.345154,2.0,-1863466.1,100,[-0.048  0.372 -0.49  -0.002 -0.015  0.003 -0.459 -1.11  -0.01   0.  0.   ],1297.7230489797676,824992350000000.0,1012.12134,1804761.1,0.047001705,9.359962,704.2684,26700,-1.0,2348522,-1686207900000.0,1,52205900.0,1.0,100.0,,347.3845,0.4189424,1297.7231,140.87,-118.078186,102.74636,1.0,2131.223,,2416.8247,9.359962,,267,100.0,285.6018
-124.02422,True,1.0,3688.977344274521,489649.28,2.0,-1983765.8,100,[-0.04   0.381 -0.495  0.002 -0.013  0.013 -0.44  -1.127 -0.01   0.  0.   ],1335.8656556907538,2.7148743e+28,1078.8247,1923073.8,0.004095074,9.3598385,40272710.0,26800,-1.0,2363069,-1.00001e+19,1,646831870000.0,1.0,100.0,,372.20517,0.4189424,1335.8656,145.47,-124.02422,4017522.0,1.0,2200.3457,,2457.3867,9.3598385,,268,100.0,257.0409
-154.58272,True,1.0,3710.5640518665314,10.117348,2.0,-2094303.1,100,[-0.038  0.383 -0.497  0.006 -0.009 -0.014 -0.425 -1.129 -0.015  0.  0.   ],1307.5257202018452,30394953000000.0,937.1959,1957998.1,0.006081193,9.359968,286.50415,26900,-1.0,2377220,-751487200000.0,1,19249248.0,1.0,100.0,,498.372,0.4189424,1307.5256,141.51,-154.58272,35.673447,1.0,3312.3474,,3682.6772,9.359968,,269,100.0,370.32977
-119.03819,True,1.0,3734.3962907791138,51.81881,2.0,-1992008.8,100,[-0.024  0.384 -0.498  0.009 -0.005 -0.01  -0.425 -1.132 -0.015  0.  0.   ],1305.3631104889882,1.89861e+21,920.15125,1901148.9,0.11304236,9.359964,1668.1903,27000,-1.0,2391386,-3959015200000000.0,1,155230270.0,1.0,100.0,,444.04514,0.4189424,1305.363,141.66,-119.03819,230.42677,1.0,2621.5112,,3006.7231,9.359964,,270,100.0,385.21185
-150.35245,True,1.0,3758.529614210129,5.1761723,2.0,-1900078.8,100,[-1.186e-05  3.838e-01 -4.986e-01  1.086e-02 -3.207e-03 -2.542e-02 -4.146e-01 -1.136e+00 -1.299e-02  0.000e+00  0.000e+00],1276.4481808399942,173304220.0,896.06537,1804583.0,0.037457593,9.359994,155.01913,27100,-1.0,2405235,-1270844500.0,1,13696929.0,1.0,100.0,,418.64432,0.4189424,1276.4482,138.49,-150.35245,17.55111,1.0,2702.093,,3082.4758,9.359994,,271,100.0,380.38275
-141.08177,True,1.0,3781.6109549999237,2.1711483,2.0,-2044574.4,100,[-0.013  0.388 -0.501  0.007 -0.007 -0.022 -0.416 -1.136 -0.014  0.  0.   ],1332.7735638354604,350202400.0,983.36206,1955723.5,0.04547644,9.359948,25.44829,27200,-1.0,2419690,-1668307800.0,1,5588311.0,1.0,100.0,,423.6013,0.4189424,1332.7736,144.55,-141.08177,3.4079258,1.0,2623.887,,2973.2986,9.359948,,272,100.0,349.41156
-161.18085,True,1.0,3804.5892975330353,11.468136,2.0,-2171659.0,100,[-0.026  0.391 -0.502  0.003 -0.011 -0.015 -0.417 -1.135 -0.011  0.  0.   ],1373.9069752075857,619349300.0,1024.9265,2076074.0,0.21308942,9.359952,287.0533,27300,-1.0,2434604,-2403024600.0,1,24242064.0,1.0,100.0,,434.11255,0.4189424,1373.9069,149.14,-161.18085,40.67039,1.0,2734.9336,,3083.914,9.359952,,273,100.0,348.98038
-125.98846,True,1.0,3826.889638900757,20.998425,2.0,-1758753.4,100,[-0.039  0.393 -0.502  0.008 -0.007 -0.014 -0.418 -1.134 -0.015  0.  0.   ],1239.682225777875,363908060.0,881.9534,1684331.8,0.10359272,9.359953,1254.6514,27400,-1.0,2448026,-1455423200.0,1,35736000.0,1.0,100.0,,384.08307,0.4189424,1239.6821,134.22,-125.98846,126.01084,1.0,2363.451,,2721.1797,9.359953,,274,100.0,357.72882
-124.30061,True,1.0,3847.806357383728,258246.66,2.0,-1789155.2,100,[-0.05   0.395 -0.504  0.007 -0.007 -0.022 -0.423 -1.13  -0.015  0.  0.   ],1229.254965919805,3.209091e+29,841.95233,1713326.4,0.0620516,9.359925,25732832.0,27500,-1.0,2461312,-4.2955993e+19,1,788524000000.0,1.0,100.0,,449.73166,0.4189424,1229.2549,132.86,-124.30061,2560296.8,1.0,2359.4854,,2746.788,9.359925,,275,100.0,387.30267
-147.60724,True,1.0,3866.7741644382477,35919.03,2.0,-1348099.2,100,[-0.058  0.403 -0.507  0.011 -0.003 -0.048 -0.412 -1.129 -0.015  0.  0.   ],1038.0502581089331,1.1471155e+31,676.78925,1247366.0,0.039295968,9.359976,2760486.0,27600,-1.0,2472514,-3.411731e+20,1,58161218000.0,1.0,100.0,,412.08936,0.4189424,1038.0502,112.02,-147.60724,285204.16,1.0,2804.6187,,3165.8796,9.359976,,276,100.0,361.26105
-86.91554,True,1.0,3882.2220525741577,3436.6687,2.0,-1003909.2,100,[-0.095  0.415 -0.51  -0.019 -0.034 -0.031 -0.394 -1.128 -0.015  0.  0.   ],914.3222181675304,1.2060418e+31,618.5611,961775.1,0.07229675,9.3598175,228839.14,27700,-1.0,2482388,-1.46323175e+20,1,7492847000.0,1.0,100.0,,354.6689,0.4189424,914.3222,98.74,-86.91554,23351.7,1.0,1751.7429,,2047.504,9.3598175,,277,100.0,295.7611
-98.28944,True,1.0,3898.501406431198,123.11219,2.0,-1234921.6,100,[-0.087  0.416 -0.51  -0.023 -0.039 -0.002 -0.4   -1.128 -0.015  0.  0.   ],1038.8092922121978,627241250000.0,717.48047,1197758.9,0.0711607,9.359991,5921.969,27800,-1.0,2493629,-29650205000.0,1,217985580.0,1.0,100.0,,344.4331,0.4189424,1038.8093,112.41,-98.28944,661.7679,1.0,1601.5933,,1922.922,9.359991,,278,100.0,321.3288
-116.8988,True,1.0,3917.8975949287415,398.8225,2.0,-1389454.5,100,[-0.095  0.415 -0.511 -0.006 -0.021 -0.013 -0.41  -1.12  -0.015  0.  0.   ],1094.3671780853635,1.2498801e+25,640.30853,1307228.0,0.042644635,9.359889,13316.478,27900,-1.0,2505446,-2.9069943e+17,1,359604130.0,1.0,100.0,,331.0414,0.4189424,1094.3672,118.17,-116.8988,1872.3209,1.0,2406.256,,2860.3147,9.359889,,279,100.0,454.05865
-121.20275,True,1.0,3938.94335269928,196.2958,2.0,-1480719.6,100,[-0.077  0.415 -0.512  0.001 -0.013  0.009 -0.418 -1.117 -0.015  0.  0.   ],1144.9996821696413,3439175400.0,860.1704,1437532.4,0.28047925,9.359899,14097.986,28000,-1.0,2517853,-2768484900.0,1,235805020.0,1.0,100.0,,355.67975,0.4189424,1144.9996,124.07,-121.20275,1428.8898,1.0,1788.1042,,2072.9336,9.359899,,280,100.0,284.82928
-90.94676,True,1.0,3959.1305344104767,68.464836,2.0,-1482592.6,100,[-8.957e-02  4.158e-01 -5.128e-01  4.239e-03 -9.886e-03  6.490e-04 -4.188e-01 -1.118e+00 -1.538e-02  0.000e+00  0.000e+00],1150.4560116366745,20686310000.0,856.15564,1434838.2,0.10528028,9.359936,5094.94,28100,-1.0,2530282,-6955360000.0,1,87012840.0,1.0,100.0,,333.60043,0.4189424,1150.4559,124.29,-90.94676,510.3154,1.0,1885.487,,2179.7876,9.359936,,281,100.0,294.30048
-112.75535,True,1.0,3979.9599974155426,24.894098,2.0,-1521234.9,100,[-0.068  0.415 -0.514 -0.001 -0.015  0.005 -0.404 -1.133 -0.015  0.  0.   ],1164.8459165128218,647744450.0,889.02893,1469294.1,0.08290129,9.359865,591.8194,28200,-1.0,2542913,-1364412900.0,1,42483320.0,1.0,100.0,,335.303,0.4189424,1164.846,126.31,-112.75535,86.18448,1.0,1997.5106,,2273.3276,9.359865,,282,100.0,275.817
-114.902435,True,1.0,3998.328813791275,2997237.0,2.0,-1708968.1,100,[-0.074  0.418 -0.514 -0.017 -0.031  0.022 -0.41  -1.121 -0.015  0.  0.   ],1229.5035358589337,3.0640176e+29,953.8733,1641154.2,0.0021723066,9.359937,299221020.0,28300,-1.0,2556278,-3.7537287e+19,1,3489695300000.0,1.0,100.0,,359.82684,0.4189424,1229.5035,133.65,-114.902435,29771616.0,1.0,2321.9404,,2597.5708,9.359937,,283,100.0,275.63025
-96.021545,True,1.0,4019.5186223983765,63.133114,2.0,-1786220.4,100,[-0.061  0.42  -0.516 -0.005 -0.019  0.038 -0.421 -1.111 -0.015  0.  0.   ],1268.220833202246,259919510000.0,936.4584,1738352.4,0.18548733,9.359784,1863.7856,28400,-1.0,2570122,-24532101000.0,1,127945490.0,1.0,100.0,,360.51135,0.4189424,1268.2208,138.44,-96.021545,263.37292,1.0,1850.6206,,2182.383,9.359784,,284,100.0,331.7625
-115.98584,True,1.0,4037.350281238556,129.96141,2.0,-1955273.4,100,[-7.358e-02  4.215e-01 -5.168e-01 -1.420e-04 -1.494e-02  3.334e-02 -4.233e-01 -1.111e+00 -1.302e-02  0.000e+00  0.000e+00],1316.8006432561465,5685762600.0,1003.8117,1884687.8,0.019493625,9.359944,4593.4575,28500,-1.0,2584458,-5544790500.0,1,222372580.0,1.0,100.0,,388.23166,0.4189424,1316.8007,143.36,-115.98584,546.18744,1.0,2337.1348,,2650.1235,9.359944,,285,100.0,312.98886
-102.3707,True,1.0,4058.4341881275177,12.817857,2.0,-1548250.8,100,[-0.081  0.422 -0.517  0.006 -0.008  0.024 -0.423 -1.109 -0.013  0.  0.   ],1182.1042983705875,414401060.0,806.294,1500207.4,0.065376,9.359927,503.6905,28600,-1.0,2597295,-996959900.0,1,18955062.0,1.0,100.0,,320.68182,0.4189424,1182.1042,128.37,-102.3707,53.521095,1.0,1810.5616,,2186.372,9.359927,,286,100.0,375.81042
-109.74763,True,1.0,4078.5005843639374,19.90818,2.0,-1717674.5,100,[-0.067  0.421 -0.517  0.01  -0.004  0.027 -0.422 -1.108 -0.013  0.  0.   ],1226.7257674735943,194589000.0,905.4322,1649742.6,0.065016866,9.359897,831.4913,28700,-1.0,2610649,-978975000.0,1,31362336.0,1.0,100.0,,380.6398,0.4189424,1226.7258,133.54,-109.74763,85.99404,1.0,2278.5347,,2599.8281,9.359897,,287,100.0,321.29346
-94.00595,True,1.0,4098.1103515625,71.537994,2.0,-1590637.6,100,[-0.062  0.423 -0.518  0.009 -0.006  0.039 -0.419 -1.112 -0.019  0.  0.   ],1197.2744142050303,412675470000.0,885.73096,1554827.8,0.03021144,9.359954,3693.2568,28800,-1.0,2623702,-23108350000.0,1,104309384.0,1.0,100.0,,348.37012,0.4189424,1197.2744,130.53,-94.00595,374.58856,1.0,1576.051,,1887.5945,9.359954,,288,100.0,311.5434
-106.00881,True,1.0,4117.464709281921,1111.32,2.0,-1791300.5,100,[-0.051  0.422 -0.518  0.007 -0.008  0.05  -0.421 -1.115 -0.02   0.  0.   ],1237.906566690752,2219026200000.0,914.62506,1734565.2,0.073947445,9.359877,100131.19,28900,-1.0,2637197,-87679770000.0,1,3165186000.0,1.0,100.0,,449.614,0.4189424,1237.9066,134.95,-106.00881,9969.873,1.0,2052.6506,,2375.9321,9.359877,,289,100.0,323.2815
-112.02225,True,1.0,4141.582705259323,73035950.0,2.0,-1801806.8,100,[-0.063  0.422 -0.518  0.008 -0.006  0.043 -0.426 -1.111 -0.015  0.  0.   ],1249.1992592969605,1.9596541e+33,935.0044,1739265.9,0.052575998,9.359902,7026741000.0,29000,-1.0,2650816,-2.7685473e+21,1,108777930000000.0,1.0,100.0,,422.8087,0.4189424,1249.1993,136.19,-112.02225,699029760.0,1.0,2180.342,,2494.5369,9.359902,,290,100.0,314.1949
-103.54613,True,1.0,4162.689042806625,37.328888,2.0,-1799742.8,100,[-0.077  0.42  -0.52   0.008 -0.007  0.022 -0.441 -1.101 -0.018  0.  0.   ],1271.7677291856996,9180639000.0,959.82526,1746258.0,0.12354235,9.359962,1477.9797,29100,-1.0,2664619,-5188629000.0,1,63991790.0,1.0,100.0,,358.97763,0.4189424,1271.7677,138.03,-103.54613,157.02687,1.0,1994.9222,,2306.8647,9.359962,,291,100.0,311.94254
-116.918015,True,1.0,4183.070389986038,306.77933,2.0,-1568732.4,100,[-0.084  0.42  -0.52   0.007 -0.007  0.01  -0.435 -1.105 -0.019  0.  0.   ],1182.428708158418,1.2411051e+20,878.7569,1502369.4,0.03826521,9.359795,13602.867,29200,-1.0,2677414,-739313400000000.0,1,387181220.0,1.0,100.0,,322.84952,0.4189424,1182.4287,127.95,-116.918015,1449.5203,1.0,2265.9595,,2569.6313,9.359795,,292,100.0,303.67188
-98.32971,True,1.0,4203.938057422638,231.8934,2.0,-1473180.5,100,[-0.079  0.423 -0.521  0.021  0.007  0.033 -0.435 -1.107 -0.019  0.  0.   ],1144.173816898923,44272857000.0,867.6529,1419546.0,0.026495833,9.359891,8598.355,29300,-1.0,2689908,-11584540000.0,1,299275600.0,1.0,100.0,,332.28345,0.4189424,1144.174,124.94,-98.32971,1043.2643,1.0,2033.5764,,2310.0974,9.359891,,293,100.0,276.521
-112.88568,True,1.0,4227.812054157257,159.46071,2.0,-1664066.1,100,[-0.07   0.423 -0.521  0.021  0.007  0.046 -0.439 -1.106 -0.02   0.  0.   ],1208.2659188522143,26775144000.0,923.8914,1616517.6,0.07048474,9.359948,6386.733,29400,-1.0,2703076,-8049336300.0,1,268943360.0,1.0,100.0,,395.74124,0.4189424,1208.266,131.68,-112.88568,782.7545,1.0,1890.7124,,2175.087,9.359948,,294,100.0,284.37445
-96.062485,True,1.0,4243.612682104111,4759995.5,2.0,-1597645.8,100,[-0.08   0.423 -0.522  0.015  0.001  0.037 -0.44  -1.107 -0.019  0.  0.   ],1216.905412604107,2.3933032e+21,867.353,1551544.2,0.12309826,9.359945,475458300.0,29500,-1.0,2716351,-2261957400000000.0,1,6612284000000.0,1.0,100.0,,265.86746,0.4189424,1216.9055,132.75,-96.062485,47306988.0,1.0,1792.1831,,2141.7356,9.359945,,295,100.0,349.55243
-94.73097,True,1.0,4265.348325252533,714.6639,2.0,-1724830.2,100,[-0.073  0.421 -0.522  0.008 -0.006  0.052 -0.461 -1.095 -0.014  0.  0.   ],1238.6121086241742,7577532000000.0,870.25903,1676837.1,0.12200619,9.359964,29878.7,29600,-1.0,2729864,-133637980000.0,1,1526600700.0,1.0,100.0,,377.72635,0.4189424,1238.612,135.13,-94.73097,3786.811,1.0,1816.876,,2185.229,9.359964,,296,100.0,368.35303
-110.72121,True,1.0,4284.1391496658325,2556.6047,2.0,-1632906.9,100,[-0.085  0.421 -0.522  0.011 -0.003  0.043 -0.46  -1.094 -0.014  0.  0.   ],1211.9121968435338,4.2820006e+21,907.5909,1589977.2,0.016038444,9.359983,141694.31,29700,-1.0,2743048,-2809179700000000.0,1,4054305300.0,1.0,100.0,,348.20404,0.4189424,1211.9122,131.84,-110.72121,15832.913,1.0,1762.422,,2066.7434,9.359983,,297,100.0,304.3214
-120.92992,True,1.0,4304.902797698975,435.30554,2.0,-1774911.6,100,[-5.679e-02  4.183e-01 -5.246e-01  1.430e-02  6.661e-04  3.541e-02 -4.608e-01 -1.098e+00 -2.325e-02  0.000e+00  0.000e+00],1235.000069758798,1.9214685e+16,968.5458,1708661.2,0.0568443,9.359901,17142.846,29800,-1.0,2756541,-9184072000000.0,1,691365100.0,1.0,100.0,,428.29425,0.4189424,1235.0001,134.93,-120.92992,2051.0337,1.0,2300.9946,,2567.449,9.359901,,298,100.0,266.45428
-135.64694,True,1.0,4327.86633849144,66712264.0,2.0,-1866784.1,100,[-0.048  0.417 -0.527  0.017  0.003  0.006 -0.46  -1.096 -0.027  0.  0.   ],1292.6603662771709,2.0617653e+33,986.57837,1805674.8,0.020698993,9.35989,6629123600.0,29900,-1.0,2770586,-2.7747558e+21,1,93454400000000.0,1.0,100.0,,367.02048,0.4189424,1292.6604,140.45,-135.64694,659557250.0,1.0,2159.738,,2465.82,9.35989,,299,100.0,306.0821
-136.48401,True,1.0,4353.7635409832,28.067446,2.0,-2146409.2,100,[-0.029  0.417 -0.528  0.015  0.002  0.019 -0.454 -1.117 -0.028  0.  0.   ],1332.485608349254,44723580000000.0,1056.6157,2054703.9,0.055418734,9.359936,858.7828,30000,-1.0,2785099,-613353900000.0,1,69458250.0,1.0,100.0,,528.3806,0.4189424,1332.4856,145.13,-136.48401,98.17362,1.0,2744.8167,,3020.6865,9.359936,,300,100.0,275.86993
-117.409096,True,1.0,4375.433120727539,147.49635,2.0,-1989705.8,100,[-0.011  0.415 -0.529  0.004 -0.01   0.003 -0.456 -1.127 -0.03   0.  0.   ],1289.3951409341353,1056679800000.0,968.6757,1894347.6,0.08884448,9.359703,3761.0747,30100,-1.0,2799157,-98287560000.0,1,264490100.0,1.0,100.0,,481.4643,0.4189424,1289.3951,140.58,-117.409096,593.138,1.0,2759.5386,,3080.258,9.359703,,301,100.0,320.71948
-93.44344,True,1.0,4401.2251715660095,692.14343,2.0,-1924318.2,100,[-0.024  0.415 -0.53   0.007 -0.007 -0.004 -0.455 -1.127 -0.032  0.  0.   ],1324.1222534531535,150559390000.0,1030.1567,1878883.4,0.05357862,9.359903,40564.21,30200,-1.0,2813560,-18976958000.0,1,1347408400.0,1.0,100.0,,354.3779,0.4189424,1324.1222,144.03,-93.44344,4444.8657,1.0,1832.2264,,2126.192,9.359903,,302,100.0,293.96545
-112.07617,True,1.0,4424.524393558502,20.110577,2.0,-1923820.8,100,[-0.036  0.419 -0.533 -0.012 -0.027 -0.003 -0.46  -1.123 -0.037  0.  0.   ],1310.1253344323752,218253660.0,979.5772,1865800.4,0.15702522,9.359941,648.7479,30300,-1.0,2827827,-893751800.0,1,36598388.0,1.0,100.0,,386.48676,0.4189424,1310.1254,142.67,-112.07617,77.11068,1.0,2072.1416,,2402.6897,9.359941,,303,100.0,330.5482
-121.39933,True,1.0,4446.915181398392,17506.469,2.0,-2083953.1,100,[-0.025  0.419 -0.533 -0.006 -0.021  0.003 -0.465 -1.12  -0.036  0.  0.   ],1354.4603907340597,5.3100096e+20,1031.5294,2008921.9,0.18197742,9.359991,1409176.4,30400,-1.0,2842588,-1729019300000000.0,1,47955200000.0,1.0,100.0,,417.56314,0.4189424,1354.4604,147.61,-121.39933,142000.11,1.0,2409.3723,,2732.3032,9.359991,,304,100.0,322.931
-119.39894,True,1.0,4467.823850393295,865.0351,2.0,-1970359.6,100,[-0.043  0.421 -0.535  0.007 -0.007  0.003 -0.476 -1.118 -0.049  0.  0.   ],1340.5629562778915,3.8233197e+18,943.9549,1916292.5,0.022769675,9.36,45645.86,30500,-1.0,2857167,-105719760000000.0,1,1379669000.0,1.0,100.0,,345.22955,0.4189424,1340.5629,145.79,-119.39894,4616.649,1.0,1922.7825,,2319.3906,9.36,,305,100.0,396.6081
-137.40392,True,1.0,4491.341427564621,351.38046,2.0,-2024150.1,100,[-0.044  0.423 -0.536  0.006 -0.008  0.024 -0.493 -1.103 -0.048  0.  0.   ],1314.886460223723,405942100000.0,911.32056,1937003.4,0.030418439,9.359976,20440.273,30600,-1.0,2871484,-56337330000.0,1,813246340.0,1.0,100.0,,456.1546,0.4189424,1314.8864,143.17,-137.40392,2100.1343,1.0,2541.0828,,2944.6487,9.359976,,306,100.0,403.56592
-135.6772,True,1.0,4514.77956533432,29.640093,2.0,-2044361.9,100,[-0.054  0.423 -0.536  0.008 -0.007  0.012 -0.491 -1.105 -0.05   0.  0.   ],1329.0226070838671,28355928000.0,970.2754,1942731.6,0.01157429,9.359857,779.43506,30700,-1.0,2885948,-17164187000.0,1,50558540.0,1.0,100.0,,420.0363,0.4189424,1329.0225,144.64,-135.6772,92.20259,1.0,2821.1926,,3179.9397,9.359857,,307,100.0,358.74713
-127.46042,True,1.0,4538.157854318619,42.203156,2.0,-1953767.6,100,[-0.066  0.424 -0.537  0.012 -0.002  0.005 -0.495 -1.103 -0.05   0.  0.   ],1316.7662193980252,1114926600000000.0,792.5043,1868672.1,0.056613617,9.359965,2643.4417,30800,-1.0,2900221,-2841431200000.0,1,64533476.0,1.0,100.0,,367.14978,0.4189424,1316.7662,142.73,-127.46042,267.84705,1.0,2385.523,,2909.785,9.359965,,308,100.0,524.2619
-121.45745,True,1.0,4560.078855037689,6.413059,2.0,-1920836.5,100,[-0.058  0.422 -0.538 -0.005 -0.02  -0.011 -0.493 -1.109 -0.051  0.  0.   ],1305.9758755713349,23190220000.0,964.4609,1858183.0,0.09832687,9.359804,90.306725,30900,-1.0,2914364,-9553982000.0,1,12963563.0,1.0,100.0,,390.6533,0.4189424,1305.9758,141.43,-121.45745,14.219168,1.0,2155.263,,2496.778,9.359804,,309,100.0,341.51505
-162.14648,True,1.0,4583.635294437408,219.86021,2.0,-2229467.5,100,[-0.045  0.423 -0.539 -0.002 -0.017 -0.004 -0.49  -1.112 -0.052  0.  0.   ],1380.6719669866818,47861027000000.0,1114.711,2097656.0,0.04791484,9.359977,18481.893,31000,-1.0,2929352,-912218850000.0,1,331605400.0,1.0,100.0,,437.49414,0.4189424,1380.6719,149.88,-162.14648,1839.3262,1.0,3355.5005,,3621.4614,9.359977,,310,100.0,265.96094
-124.899,True,1.0,4608.523993253708,1290250.1,2.0,-2050873.2,100,[-0.032  0.424 -0.54  -0.002 -0.016  0.004 -0.49  -1.113 -0.053  0.  0.   ],1360.4336688735116,3.068443e+31,1046.1869,1986038.8,0.0519825,9.359939,46381910.0,31100,-1.0,2944198,-3.591395e+20,1,3359489000000.0,1.0,100.0,,367.77567,0.4189424,1360.4336,148.46,-124.899,7075780.5,1.0,2225.6196,,2539.8665,9.359939,,311,100.0,314.24677
-185.81725,True,1.0,4633.7133004665375,13.768669,2.0,-2297100.0,100,[-0.008  0.431 -0.55  -0.009 -0.026 -0.041 -0.504 -1.119 -0.081  0.  0.   ],1356.773169392425,1.1758146e+29,1043.5333,2146771.8,0.27032965,9.359906,236.74414,31200,-1.0,2958934,-5.154747e+19,1,46587620.0,1.0,100.0,,553.117,0.4189424,1356.7731,147.36,-185.81725,40.663136,1.0,3554.2373,,3867.4773,9.359906,,312,100.0,313.23987
-121.23606,True,1.0,4656.288828611374,194.30809,2.0,-2273417.2,100,[ 0.006  0.432 -0.55  -0.013 -0.029 -0.044 -0.501 -1.12  -0.083  0.  0.   ],1404.9528748879686,1.1883e+18,1129.0013,2203077.0,0.07677477,9.359958,7939.0845,31300,-1.0,2974195,-76677320000000.0,1,340380300.0,1.0,100.0,,478.73203,0.4189424,1404.953,152.61,-121.23606,881.89886,1.0,2369.5605,,2645.5122,9.359958,,313,100.0,275.95157
-110.77543,True,1.0,4677.8908631801605,63.71402,2.0,-1924805.5,100,[ 9.769e-03  4.339e-01 -5.521e-01  7.070e-04 -1.540e-02 -2.658e-02 -5.163e-01 -1.114e+00 -8.873e-02  0.000e+00  0.000e+00],1306.0864479402667,3483380000000.0,984.44385,1872462.5,0.028939685,9.359965,1993.1531,31400,-1.0,2988460,-97889770000.0,1,198087800.0,1.0,100.0,,408.16763,0.4189424,1306.0864,142.65,-110.77543,278.20236,1.0,1960.4717,,2282.1143,9.359965,,314,100.0,321.64258
