EmpiricalD2Arithmetic,StdWReturnMean,MinBehavPdf,ESSRenyiArithmetic,DivergenceHarmonic,InitialReturnMax,WReturnMean,ReturnMeanIW,StdIW,EpRewMean,MaxIW,MeanEntropy,EpisodesSoFar,Bound,OptimizationReturnMax,Weights,EpLenMean,Penalization,Iteration,VarianceInitializer,EpThisIter,InitialReturnMean,LearnableVariance,Epsilon,OptimizationReturnMin,Inner Iteration,MeanD2-0,ReturnStepMax,EmpiricalD2Harmonic,ReturnStepMaxmin,MinTargetPdf,OptimizationReturnMean,MinIW,InitialReturnStd,TimestepsSoFar,InitialBound,InitialReturnMin,ESSRenyiHarmonic,TimeElapsed,MeanIW
1.0,,-103.05159,100.0,773674600.0,1750.9155,1056011.6,42091530.0,170.28322,997.9513309986833,1683.6359,0.4189424,11400,-899113500.0,1380.6573,[-1.601e-01  1.637e-01 -2.925e-01  1.774e-02  6.925e-03  7.044e-02 -3.353e-01 -1.022e+00  9.860e-05  0.000e+00  0.000e+00],107.92,True,114,-1.0,100,997.95123,,2.0,,1,1.0,9.359763,1.0,9.359763,-103.05159,627.6931,0.032227702,245.16277,862880,-1086823.2,370.2582,100.0,1339.3470211029053,28.498352
1.0,,-79.915054,100.0,6.4305865e+20,1744.6012,1011310.44,4215768300.0,20939.596,975.0877305328686,200858.84,0.4189424,11500,-775715300000000.0,1413.239,[-1.708e-01  1.664e-01 -2.937e-01  1.731e-02  6.456e-03  6.093e-02 -3.308e-01 -1.025e+00  9.860e-05  0.000e+00  0.000e+00],105.32,True,115,-1.0,100,975.0877,,2.0,,1,1.0,9.359976,1.0,9.359976,-79.915054,643.7256,0.037753105,245.9967,873412,-1041900.25,331.36218,100.0,1356.56503367424,3078.8235
1.0,,-84.094284,100.0,8.6575584e+30,1794.1003,971449.7,159041500000.0,936938.1,945.87232563964,7680906.0,0.4189424,11600,-9.51861e+19,1375.6599,[-1.701e-01  1.663e-01 -2.945e-01  1.385e-02  3.479e-03  3.171e-02 -3.211e-01 -1.022e+00  9.860e-05  0.000e+00  0.000e+00],102.01,True,116,-1.0,100,945.8723,,2.0,,1,1.0,9.359883,1.0,9.359883,-84.094284,527.43195,0.07798498,277.08344,883613,-1003799.94,418.44037,100.0,1373.275584936142,142668.0
1.0,,-107.27254,100.0,9.643487e+20,2182.725,1068091.4,1176115000.0,4449.433,1005.6765470086511,34264.723,0.4189424,11700,-1486955100000000.0,1760.3862,[-1.588e-01  1.544e-01 -2.926e-01 -6.405e-03 -1.634e-02  5.378e-02 -3.514e-01 -9.847e-01  9.860e-05  0.000e+00  0.000e+00],108.54,True,117,-1.0,100,1005.67664,,2.0,,1,1.0,9.359827,1.0,9.359827,-107.27254,583.3377,0.042479996,238.13034,894467,-1115974.5,422.33884,100.0,1391.5754454135895,1200.2026
1.0,,-74.88661,100.0,4.795036e+28,1936.9836,995580.25,29589445000.0,163184.62,965.2179919011091,1516596.6,0.4189424,11800,-8.257152e+18,1642.9788,[-1.405e-01  1.762e-01 -3.098e-01  2.809e-02  1.478e-02  6.608e-02 -3.731e-01 -9.798e-01  9.860e-05  0.000e+00  0.000e+00],104.38,True,118,-1.0,100,965.21796,,2.0,,1,1.0,9.35994,1.0,9.35994,-74.88661,671.21313,0.092164695,252.85269,904905,-1033288.5,294.00488,100.0,1405.0721056461334,21784.215
1.0,,-82.89546,100.0,1.4221889e+23,1556.0156,1007200.94,344409180.0,1218.9974,982.7511990061631,8142.1875,0.4189424,11900,-9176752000000000.0,1252.8528,[-1.656e-01  1.772e-01 -3.105e-01  2.145e-02  7.859e-03  5.871e-02 -3.849e-01 -9.721e-01 -7.834e-04  0.000e+00  0.000e+00],106.26,True,119,-1.0,100,982.7511,,2.0,,1,1.0,9.359708,1.0,9.359708,-82.89546,679.5884,0.051015195,203.47256,915531,-1031534.9,303.16284,100.0,1421.2169358730316,257.70712
1.0,,-81.59727,100.0,289114050.0,1722.0875,900418.1,38770740.0,225.63548,916.4159976954027,1872.137,0.4189424,12000,-545560060.0,1437.6753,[-0.154  0.181 -0.312  0.039  0.026  0.072 -0.388 -0.973  0.001  0.  0.   ],99.19,True,120,-1.0,100,916.41595,,2.0,,1,1.0,9.359957,1.0,9.359957,-81.59727,632.0037,0.071819566,246.17046,925450,-930223.5,284.4123,100.0,1436.572969675064,37.515633
1.0,,-87.793205,100.0,1320054400000000.0,1663.3385,907833.44,416665800.0,1240.254,911.7334398871707,12167.696,0.4189424,12100,-1010691700000.0,1388.204,[-1.448e-01  1.818e-01 -3.130e-01  3.826e-02  2.549e-02  8.256e-02 -3.860e-01 -9.785e-01  3.536e-04  0.000e+00  0.000e+00],99.07,True,121,-1.0,100,911.7335,,2.0,,1,1.0,9.359961,1.0,9.359961,-87.793205,636.59894,0.24173936,276.7229,935357,-935639.9,275.13455,100.0,1453.3192701339722,182.94858
1.0,,-86.43469,100.0,21661757000.0,1670.156,1085151.9,47114628.0,254.666,1008.1687410735752,2473.5457,0.4189424,12200,-4173248500.0,1404.3933,[-0.159  0.185 -0.317  0.022  0.009  0.078 -0.392 -0.989  0.008  0.  0.   ],109.15,True,122,-1.0,100,1008.16876,,2.0,,1,1.0,9.359876,1.0,9.359876,-86.43469,742.40594,0.014470194,262.19778,946272,-1113186.8,265.76276,100.0,1467.5018770694733,44.152714
1.0,,-94.46588,100.0,1.0359005e+27,1741.5825,1068143.0,8897620000.0,66071.72,987.6879695479328,662188.2,0.4189424,12300,-9.811368e+17,1475.1456,[-0.15   0.187 -0.318  0.022  0.009  0.09  -0.395 -0.988  0.008  0.  0.   ],107.06,True,123,-1.0,100,987.688,,2.0,,1,1.0,9.359951,1.0,9.359951,-94.46588,721.2511,0.09295703,304.32797,956978,-1098627.0,266.4369,100.0,1485.9277973175049,7307.5005
1.0,,-93.06282,100.0,1.6895315e+32,1964.6808,1160520.5,137414664000.0,719644.6,1029.5871033739134,7211470.5,0.4189424,12400,-5.042542e+20,1651.7865,[-0.127  0.191 -0.322  0.022  0.009  0.096 -0.38  -1.     0.003  0.  0.   ],111.45,True,124,-1.0,100,1029.5872,,2.0,,1,1.0,9.3599825,1.0,9.3599825,-93.06282,716.6928,0.0065970453,316.97156,968123,-1199314.9,312.8943,100.0,1503.440245628357,83119.49
1.0,,-96.08952,100.0,1118169500.0,2225.145,1180019.4,23490824.0,72.859085,1042.6949702723784,712.55914,0.4189424,12500,-1687489200.0,1939.9587,[-0.139  0.191 -0.322  0.019  0.007  0.075 -0.365 -1.013  0.003  0.  0.   ],112.88,True,125,-1.0,100,1042.695,,2.0,,1,1.0,9.359859,1.0,9.359859,-96.08952,757.50867,0.116273545,304.64154,979411,-1229781.8,285.1863,100.0,1522.091432094574,15.193559
1.0,,-119.74096,100.0,3141536300.0,2591.9868,1111891.8,71893410.0,218.89981,1020.6188408126874,1436.48,0.4189424,12600,-3856484900.0,2270.3809,[-0.144  0.191 -0.322  0.017  0.004  0.061 -0.363 -1.012  0.003  0.  0.   ],110.27,True,126,-1.0,100,1020.61884,,2.0,,1,1.0,9.359982,1.0,9.359982,-119.74096,699.01294,0.051684327,265.00742,990438,-1179414.5,321.6059,100.0,1540.1186525821686,68.92643
1.0,,-88.87965,100.0,3216264700.0,1783.5204,1168829.5,15684424.0,45.157295,1058.843994900065,313.93427,0.4189424,12700,-1828754000.0,1412.9777,[-0.148  0.193 -0.324  0.01  -0.003  0.079 -0.385 -1.007  0.003  0.  0.   ],114.77,True,127,-1.0,100,1058.844,,2.0,,1,1.0,9.35979,1.0,9.35979,-88.87965,688.3013,0.059351385,218.3554,1001915,-1200799.4,370.54276,100.0,1557.8438522815704,14.909777
1.0,,-81.01706,100.0,5.4811163e+22,1725.9116,1200254.0,1443944800.0,4733.845,1060.5254388222575,42081.43,0.4189424,12800,-7008969000000000.0,1413.4211,[-0.138  0.194 -0.326  0.008 -0.005  0.089 -0.391 -1.007  0.003  0.  0.   ],115.09,True,128,-1.0,100,1060.5255,,2.0,,1,1.0,9.359835,1.0,9.359835,-81.01706,748.03485,0.18550573,274.84512,1013424,-1230191.9,312.49054,100.0,1573.7086234092712,980.6743
1.0,,-84.71518,100.0,693293800000.0,1842.6062,1240762.9,56593844.0,268.47275,1078.9772311752604,2424.6482,0.4189424,12900,-28468873000.0,1490.644,[-9.619e-02  1.904e-01 -3.320e-01  1.317e-02 -3.106e-04  4.739e-02 -3.867e-01 -1.015e+00 -1.047e-02  0.000e+00  0.000e+00],116.62,True,129,-1.0,100,1078.9773,,2.0,,1,1.0,9.359958,1.0,9.359958,-84.71518,727.0151,0.053417396,276.71466,1025086,-1274886.0,351.96216,100.0,1591.2356660366058,43.35993
1.0,,-78.18036,100.0,9.8866076e+33,1765.2219,1162634.1,2566845000000.0,14097113.0,1037.6495403810259,131479150.0,0.4189424,13000,-3.1139e+21,1451.6963,[-0.079  0.195 -0.335  0.018  0.005  0.053 -0.37  -1.032 -0.01   0.  0.   ],112.45,True,130,-1.0,100,1037.6495,,2.0,,1,1.0,9.359915,1.0,9.359915,-78.18036,724.12396,0.06055201,293.11707,1036331,-1193951.4,313.52557,100.0,1610.7813920974731,1875302.4
1.0,,-79.54547,100.0,461072800.0,1614.7363,1136915.0,39414836.0,75.269135,1028.0567347046272,442.2794,0.4189424,13100,-602106400.0,1281.6877,[-0.084  0.205 -0.341 -0.021 -0.035  0.036 -0.371 -1.042  0.005  0.  0.   ],111.39,True,131,-1.0,100,1028.0568,,2.0,,1,1.0,9.359964,1.0,9.359964,-79.54547,695.00806,0.081295975,282.86816,1047470,-1163120.2,333.0486,100.0,1629.6272339820862,29.430134
1.0,,-89.59885,100.0,9.368217e+33,2074.1084,1180484.0,51747580000000.0,376605100.0,1047.2195353318589,3785238500.0,0.4189424,13200,-4.184791e+21,1724.7532,[-0.079  0.204 -0.341 -0.005 -0.019  0.053 -0.383 -1.037  0.003  0.  0.   ],113.47,True,132,-1.0,100,1047.2195,,2.0,,1,1.0,9.359812,1.0,9.359812,-89.59885,697.8643,0.08900254,289.50864,1058817,-1223720.2,349.35522,100.0,1649.0020551681519,38211710.0
1.0,,-87.78905,100.0,7.654898e+22,1771.5991,1169616.8,2875729000.0,13708.913,1041.185557682687,135426.6,0.4189424,13300,-8727365000000000.0,1505.7789,[-0.087  0.201 -0.347  0.015  0.002  0.056 -0.432 -1.013  0.007  0.  0.   ],112.94,True,133,-1.0,100,1041.1855,,2.0,,1,1.0,9.359874,1.0,9.359874,-87.78905,775.3653,0.0112636825,292.48816,1070111,-1201160.6,265.8202,100.0,1666.6179721355438,1855.2141
1.0,,-87.10223,100.0,782687100000.0,1873.107,1069087.0,48784828.0,168.54135,990.2344555117899,1556.681,0.4189424,13400,-31244982000.0,1551.65,[-7.520e-02  2.018e-01 -3.489e-01 -9.128e-04 -1.330e-02  7.023e-02 -4.360e-01 -1.024e+00  7.126e-03  0.000e+00  0.000e+00],107.29,True,134,-1.0,100,990.23444,,2.0,,1,1.0,9.35981,1.0,9.35981,-87.10223,668.7774,0.0462014,297.52768,1080840,-1104349.2,321.45703,100.0,1683.8426411151886,43.16304
1.0,,-103.68733,100.0,2.2152767e+16,2174.8672,1159109.5,111731430000.0,665879.3,1026.4193127834635,6690517.5,0.4189424,13500,-7187309000000.0,1852.2305,[-0.087  0.199 -0.35  -0.003 -0.016  0.068 -0.461 -1.011  0.004  0.  0.   ],111.29,True,135,-1.0,100,1026.4194,,2.0,,1,1.0,9.359904,1.0,9.359904,-103.68733,703.78265,0.052651063,324.9199,1091969,-1206648.5,322.6367,100.0,1703.6644713878632,71342.76
1.0,,-86.76517,100.0,67142860.0,1880.7493,1303684.6,68817300.0,409.94977,1109.6701935567344,4124.8433,0.4189424,13600,-360119740.0,1399.5857,[-0.087  0.204 -0.354  0.009 -0.004  0.049 -0.45  -1.023  0.01   0.  0.   ],120.14,True,136,-1.0,100,1109.6703,,2.0,,1,1.0,9.359921,1.0,9.359921,-86.76517,628.50665,0.13254462,268.91745,1103983,-1339235.2,481.16357,100.0,1723.4187026023865,47.906815
1.0,,-87.4979,100.0,2502701800.0,1861.0613,1208139.1,23549756.0,54.172176,1063.4805601947298,494.33652,0.4189424,13700,-1764988800.0,1473.2778,[-8.045e-02  2.047e-01 -3.552e-01  1.220e-02 -6.395e-04  5.893e-02 -4.573e-01 -1.019e+00  8.586e-03  0.000e+00  0.000e+00],115.34,True,137,-1.0,100,1063.4805,,2.0,,1,1.0,9.35998,1.0,9.35998,-87.4979,675.697,0.101963334,277.75574,1115517,-1242949.2,387.7835,100.0,1742.594388961792,15.091109
1.0,,-114.47728,100.0,383732120000.0,2128.6443,1181920.9,26213712000.0,246126.69,1053.440337160441,2473464.5,0.4189424,13800,-54423683000.0,1684.3154,[-0.089  0.206 -0.356  0.01  -0.003  0.048 -0.452 -1.023  0.009  0.  0.   ],114.08,True,138,-1.0,100,1053.4403,,2.0,,1,1.0,9.359953,1.0,9.359953,-114.47728,609.1115,0.03144346,268.67145,1126925,-1227460.5,444.32883,100.0,1761.4376337528229,25432.488
1.0,,-77.21269,100.0,31877984000.0,1759.3652,1185869.1,10642227.0,31.7163,1057.7043759257317,316.43512,0.4189424,13900,-5565076500.0,1269.0027,[-0.078  0.209 -0.358  0.008 -0.006  0.042 -0.432 -1.043  0.01   0.  0.   ],114.39,True,139,-1.0,100,1057.7043,,2.0,,1,1.0,9.359936,1.0,9.359936,-77.21269,567.34186,0.05495559,259.09586,1138364,-1216978.9,490.3625,100.0,1777.207745552063,7.1877985
1.0,,-84.236496,100.0,482230040000000.0,1996.2028,1274544.9,112823720.0,147.18114,1073.4651895169357,1023.8447,0.4189424,14000,-879578400000.0,1600.2664,[-0.068  0.209 -0.358  0.008 -0.005  0.053 -0.431 -1.044  0.01   0.  0.   ],116.41,True,140,-1.0,100,1073.4652,,2.0,,1,1.0,9.359938,1.0,9.359938,-84.236496,677.5288,0.044023167,349.59613,1150005,-1314594.0,395.93634,100.0,1796.668762922287,56.229042
1.0,,-76.17302,100.0,9.352334e+34,1582.6794,879085.6,61624766000.0,290734.3,897.1778153346135,2756655.8,0.4189424,14100,-7.698894e+21,1278.8218,[-0.082  0.217 -0.359 -0.029 -0.043  0.072 -0.41  -1.042  0.004  0.  0.   ],97.19,True,141,-1.0,100,897.1778,,2.0,,1,1.0,9.359992,1.0,9.359992,-76.17302,593.32007,0.09436256,272.31894,1159724,-904260.7,303.85773,100.0,1813.8009340763092,37957.79
1.0,,-81.64617,100.0,9.701604e+25,2053.3936,1198616.9,1353041700000.0,6148747.0,1056.8479034665343,46347596.0,0.4189424,14200,-4.173976e+17,1738.1096,[-0.106  0.225 -0.363 -0.022 -0.035  0.06  -0.4   -1.04   0.002  0.  0.   ],114.6,True,142,-1.0,100,1056.8479,,2.0,,1,1.0,9.359953,1.0,9.359953,-81.64617,741.5639,0.11409597,285.81357,1171184,-1240993.8,315.28397,100.0,1832.680743932724,893304.2
1.0,,-91.17216,100.0,1.3798676e+36,2248.0195,1318108.2,30546248000.0,158629.11,1110.0465568912362,1375997.2,0.4189424,14300,-5.9662476e+22,1934.9558,[-0.121  0.226 -0.364 -0.005 -0.019  0.051 -0.408 -1.033  0.005  0.  0.   ],119.99,True,143,-1.0,100,1110.0465,,2.0,,1,1.0,9.359947,1.0,9.359947,-91.17216,796.9828,0.078382544,293.09558,1183183,-1368899.0,313.06378,100.0,1853.2082262039185,23604.873
1.0,,-77.99793,100.0,189493540.0,1928.5178,1185903.2,54212108.0,235.39856,1049.2844914959117,2255.0085,0.4189424,14400,-568761340.0,1643.2124,[-0.1    0.233 -0.368 -0.015 -0.028  0.067 -0.412 -1.031  0.005  0.  0.   ],114.15,True,144,-1.0,100,1049.2845,,2.0,,1,1.0,9.359971,1.0,9.359971,-77.99793,763.97906,0.07627035,291.38522,1194598,-1223282.6,285.30542,100.0,1872.4052488803864,40.1152
1.0,,-85.35899,100.0,62451010000.0,1732.9573,1299660.0,101234904.0,581.6442,1108.8719902758924,5814.166,0.4189424,14500,-7643952600.0,1372.6965,[-0.109  0.233 -0.37  -0.01  -0.023  0.06  -0.42  -1.03   0.006  0.  0.   ],120.26,True,145,-1.0,100,1108.8721,,2.0,,1,1.0,9.359934,1.0,9.359934,-85.35899,748.61127,0.07832187,264.6941,1206624,-1329842.9,360.26068,100.0,1892.186848640442,76.601105
1.0,,-86.207825,100.0,1.027791e+32,1852.4412,1282271.4,49426274000000.0,387029440.0,1098.075390795774,3889961200.0,0.4189424,14600,-3.4964206e+20,1502.874,[-0.118  0.233 -0.37  -0.007 -0.02   0.049 -0.417 -1.031  0.003  0.  0.   ],118.76,True,146,-1.0,100,1098.0754,,2.0,,1,1.0,9.359962,1.0,9.359962,-86.207825,748.5082,0.1514435,276.5896,1218500,-1316759.8,349.56717,100.0,1910.2351658344269,39092560.0
1.0,,-87.313576,100.0,1884796000.0,2185.6804,1155761.2,10740334.0,16.135628,1041.1994085763708,83.90647,0.4189424,14700,-2095173200.0,1726.4412,[-1.379e-01  2.300e-01 -3.719e-01  1.767e-02  5.255e-03  4.776e-02 -4.569e-01 -1.006e+00  9.916e-04  0.000e+00  0.000e+00],112.61,True,147,-1.0,100,1041.1995,,2.0,,1,1.0,9.359913,1.0,9.359913,-87.313576,581.9602,0.029032566,267.70346,1229761,-1203774.1,459.2392,100.0,1929.4767224788666,9.9207945
1.0,,-92.44565,100.0,1562824800.0,1950.8357,1155487.9,4073747.0,5.790228,1035.8049386934733,46.690655,0.4189424,14800,-1516168300.0,1665.7277,[-1.372e-01  2.330e-01 -3.730e-01 -8.678e-04 -1.361e-02  5.983e-02 -4.646e-01 -9.985e-01  9.916e-04  0.000e+00  0.000e+00],112.08,True,148,-1.0,100,1035.8049,,2.0,,1,1.0,9.359903,1.0,9.359903,-92.44565,750.6969,0.069919154,287.39536,1240969,-1193737.4,285.10803,100.0,1947.9750039577484,3.310775
1.0,,-78.42345,100.0,3180145000.0,1786.6067,1156905.1,17450036.0,49.34377,1040.8825144038187,431.8495,0.4189424,14900,-1826554900.0,1444.1614,[-1.273e-01  2.347e-01 -3.738e-01 -2.923e-03 -1.595e-02  6.905e-02 -4.593e-01 -1.003e+00 -1.915e-04  0.000e+00  0.000e+00],112.89,True,149,-1.0,100,1040.8824,,2.0,,1,1.0,9.359875,1.0,9.359875,-78.42345,698.4372,0.036527406,271.05133,1252258,-1188985.8,342.4453,100.0,1966.1459639072418,15.124256
1.0,,-87.835236,100.0,1.7012057e+33,1890.3491,1221219.1,147914470000.0,540377.3,1067.9552787285365,4325164.0,0.4189424,15000,-1.4813061e+21,1586.0615,[-0.103  0.234 -0.376  0.004 -0.008  0.058 -0.452 -1.014 -0.002  0.  0.   ],115.95,True,150,-1.0,100,1067.9552,,2.0,,1,1.0,9.359804,1.0,9.359804,-87.835236,763.66766,0.04008661,284.06088,1263853,-1257133.5,304.2876,100.0,1984.6501002311707,104242.03
1.0,,-101.12442,100.0,5.0163272e+32,1914.7827,1149638.9,25443547000.0,50478.516,1018.4644352241444,338692.9,0.4189424,15100,-8.2530476e+20,1582.9747,[-9.915e-02  2.397e-01 -3.770e-01 -2.746e-04 -1.336e-02  8.630e-02 -4.568e-01 -1.007e+00  2.322e-03  0.000e+00  0.000e+00],110.47,True,151,-1.0,100,1018.46436,,2.0,,1,1.0,9.359926,1.0,9.359926,-101.12442,686.6565,0.025617825,335.215,1274900,-1186487.6,331.80798,100.0,2002.049696445465,14507.478
1.0,,-80.75395,100.0,1.1650416e+32,1914.3689,1351837.4,683230360000.0,3668873.0,1114.8187117839545,35998188.0,0.4189424,15200,-3.9756156e+20,1601.4435,[-0.112  0.239 -0.378  0.005 -0.008  0.067 -0.443 -1.021  0.007  0.  0.   ],120.79,True,152,-1.0,100,1114.8187,,2.0,,1,1.0,9.359984,1.0,9.359984,-80.75395,801.8932,0.004499,330.17654,1286979,-1388670.2,312.9254,100.0,2021.0849304199219,494528.16
1.0,,-90.08718,100.0,100521075000.0,1789.1984,1212175.8,7056031.5,10.073639,1050.678843290624,52.43167,0.4189424,15300,-10207708000.0,1513.942,[-0.095  0.241 -0.38  -0.004 -0.017  0.081 -0.438 -1.038  0.001  0.  0.   ],114.23,True,153,-1.0,100,1050.6788,,2.0,,1,1.0,9.359975,1.0,9.359975,-90.08718,775.4225,0.06913568,329.01343,1298402,-1244349.4,275.25638,100.0,2040.006824016571,4.8776884
1.0,,-94.49515,100.0,8.849321e+35,1940.8406,1090527.9,164725470000.0,385593.5,995.3834275670862,3756248.2,0.4189424,15400,-3.5613698e+22,1499.2056,[-8.258e-02  2.410e-01 -3.805e-01 -8.147e-04 -1.359e-02  8.412e-02 -4.331e-01 -1.042e+00 -1.396e-03  0.000e+00  0.000e+00],107.84,True,154,-1.0,100,995.3834,,2.0,,1,1.0,9.359635,1.0,9.359635,-94.49515,553.7484,0.11589095,315.8158,1309186,-1128386.4,441.63495,100.0,2057.9854378700256,52687.594
1.0,,-108.23603,100.0,1.8724757e+30,1746.4187,1229770.4,782658400000.0,3854017.2,1062.0243976672725,38682052.0,0.4189424,15500,-4.194568e+19,1452.5454,[-1.026e-01  2.384e-01 -3.813e-01  2.781e-03 -9.153e-03  7.353e-02 -4.510e-01 -1.032e+00 -6.507e-04  0.000e+00  0.000e+00],115.35,True,155,-1.0,100,1062.0244,,2.0,,1,1.0,9.359968,1.0,9.359968,-108.23603,768.151,0.010073193,319.17786,1320721,-1260423.9,293.87335,100.0,2078.599707841873,465856.56
1.0,,-92.58177,100.0,2.4617113e+29,1880.4658,1208222.9,380808920000.0,1406986.2,1056.4908268936933,13094102.0,0.4189424,15600,-1.7633229e+19,1604.1443,[-0.09   0.241 -0.384  0.035  0.023  0.055 -0.425 -1.058 -0.003  0.  0.   ],114.72,True,156,-1.0,100,1056.4907,,2.0,,1,1.0,9.359862,1.0,9.359862,-92.58177,780.1694,0.008523414,303.39737,1332193,-1243762.6,276.32153,100.0,2097.9238827228546,202072.94
1.0,,-108.93103,100.0,1.2011065e+28,2477.5303,1354221.9,78283570000.0,244247.42,1119.323221792323,1648713.8,0.4189424,15700,-6.7610026e+18,1988.0123,[-0.096  0.241 -0.385  0.026  0.014  0.032 -0.411 -1.065 -0.003  0.  0.   ],121.06,True,157,-1.0,100,1119.3232,,2.0,,1,1.0,9.359954,1.0,9.359954,-108.93103,629.8053,0.035254255,318.33542,1344299,-1415913.0,489.5179,100.0,2114.8824677467346,53518.797
1.0,,-88.350815,100.0,650780100.0,2403.244,1234147.4,8189705.0,16.960918,1074.2952330621006,165.3535,0.4189424,15800,-1488985700.0,1916.1471,[-0.077  0.245 -0.387  0.007 -0.004  0.023 -0.368 -1.096 -0.003  0.  0.   ],116.17,True,158,-1.0,100,1074.2953,,2.0,,1,1.0,9.359828,1.0,9.359828,-88.350815,587.1985,0.21296264,282.90817,1355916,-1292194.5,487.0968,100.0,2132.417164325714,4.468171
1.0,,-101.75315,100.0,314848700.0,2404.0967,1371272.9,21234520.0,88.74806,1113.6760811460515,880.61835,0.4189424,15900,-1051946300.0,2034.3922,[-0.065  0.247 -0.388  0.007 -0.005  0.031 -0.364 -1.1   -0.004  0.  0.   ],120.52,True,159,-1.0,100,1113.6761,,2.0,,1,1.0,9.359887,1.0,9.359887,-101.75315,743.9716,0.03059206,361.93716,1367968,-1429361.1,369.70447,100.0,2150.9346237182617,15.253305
1.0,,-95.67275,100.0,144367340000.0,2273.9485,1421208.6,162043020.0,264.95807,1153.0160924849474,1381.9341,0.4189424,16000,-19907998000.0,1699.1675,[-0.054  0.248 -0.389  0.003 -0.009  0.037 -0.369 -1.096 -0.005  0.  0.   ],125.09,True,160,-1.0,100,1153.0161,,2.0,,1,1.0,9.359856,1.0,9.359856,-95.67275,578.235,0.10415142,302.92322,1380477,-1473177.8,574.78107,100.0,2170.023325920105,99.54429
1.0,,-102.08508,100.0,1.1891492e+27,1942.7046,1401217.8,53805330000.0,192132.58,1138.4766526807039,1931162.8,0.4189424,16100,-1.3080192e+18,1543.8396,[-0.048  0.252 -0.392  0.007 -0.004  0.021 -0.347 -1.105 -0.005  0.  0.   ],123.3,True,161,-1.0,100,1138.4767,,2.0,,1,1.0,9.3599415,1.0,9.3599415,-102.08508,739.61163,0.1544988,324.1739,1392807,-1439149.1,398.86505,100.0,2190.894772052765,19583.611
1.0,,-98.34881,100.0,2.969088e+25,2573.76,1364715.2,178122720.0,258.3988,1107.2933726385015,1821.278,0.4189424,16200,-3.6276888e+17,2204.7935,[-0.064  0.256 -0.394 -0.006 -0.018  0.013 -0.361 -1.096 -0.002  0.  0.   ],119.86,True,162,-1.0,100,1107.2933,,2.0,,1,1.0,9.359961,1.0,9.359961,-98.34881,738.3267,0.08554787,372.31265,1404793,-1431291.8,368.96667,100.0,2207.925007581711,77.7683
1.0,,-94.48822,100.0,2.642612e+26,2006.0449,1574703.4,125476080000.0,407770.66,1223.7101428145925,3285970.8,0.4189424,16300,-6.574769e+17,1367.6873,[-0.061  0.26  -0.395  0.009 -0.003  0.035 -0.366 -1.095  0.001  0.  0.   ],132.78,True,163,-1.0,100,1223.7101,,2.0,,1,1.0,9.359894,1.0,9.359894,-94.48822,585.35236,0.020713842,277.9153,1418071,-1615148.5,638.3577,100.0,2230.213215112686,67786.47
1.0,,-99.80435,100.0,2202813300000.0,2330.4402,1286830.0,38948624.0,81.62954,1078.9447006704515,507.3467,0.4189424,16400,-81050530000.0,1961.8706,[-0.05   0.273 -0.403  0.009 -0.002  0.055 -0.38  -1.095  0.007  0.  0.   ],116.96,True,164,-1.0,100,1078.9447,,2.0,,1,1.0,9.359979,1.0,9.359979,-99.80435,710.37506,0.038608897,350.2974,1429767,-1341413.4,368.56964,100.0,2250.025503873825,25.156105
1.0,,-107.00006,100.0,774274600000.0,2348.6042,1245675.9,55950696.0,184.25624,1052.6618035428164,1658.9631,0.4189424,16500,-48836830000.0,1998.8127,[-0.039  0.271 -0.403  0.021  0.01   0.039 -0.368 -1.108  0.003  0.  0.   ],114.27,True,165,-1.0,100,1052.6617,,2.0,,1,1.0,9.359736,1.0,9.359736,-107.00006,702.87036,0.11204549,370.91644,1441194,-1301113.4,349.79144,100.0,2268.925001859665,29.963615
1.0,,-99.29414,100.0,23390100000.0,1890.2113,1147773.5,44714548.0,190.22278,1014.2414506665335,1779.0337,0.4189424,16600,-5536570400.0,1586.7407,[-0.025  0.271 -0.404  0.016  0.006  0.043 -0.371 -1.106  0.002  0.  0.   ],110.21,True,166,-1.0,100,1014.24146,,2.0,,1,1.0,9.359945,1.0,9.359945,-99.29414,710.77075,0.015489587,345.09113,1452215,-1183682.6,303.47064,100.0,2286.277048587799,32.98463
1.0,,-100.60463,100.0,1.5086999e+26,2127.4336,1397954.1,1078069200.0,2415.5261,1123.6432588886057,18108.25,0.4189424,16700,-5.587221e+17,1767.1233,[-0.036  0.27  -0.404  0.015  0.004  0.034 -0.376 -1.101  0.005  0.  0.   ],122.07,True,167,-1.0,100,1123.6432,,2.0,,1,1.0,9.359795,1.0,9.359795,-100.60463,763.33295,0.007893582,367.94016,1464422,-1443442.0,360.31036,100.0,2306.8425896167755,667.41797
1.0,,-87.200165,100.0,8498218500.0,2204.5498,1241456.1,32057680.0,78.81316,1056.8465442159302,750.26764,0.4189424,16800,-4534894600.0,1853.186,[-0.05   0.28  -0.41  -0.015 -0.025  0.062 -0.397 -1.115  0.024  0.  0.   ],114.63,True,168,-1.0,100,1056.8466,,2.0,,1,1.0,9.35998,1.0,9.35998,-87.200165,705.4828,0.008903612,352.8903,1475885,-1290301.6,351.3638,100.0,2326.3267142772675,17.411253
