EpLenMean,ReturnStepMax,DivergenceHarmonic,WReturnMean,ReturnStepMaxmin,ReturnMeanIW,EmpiricalD2Arithmetic,OptimizationReturnMean,InitialBound,ESSRenyiHarmonic,InitialReturnMax,MeanIW,Inner Iteration,EmpiricalD2Harmonic,TimestepsSoFar,StdWReturnMean,StdIW,ESSRenyiArithmetic,MeanD2-0,InitialReturnStd,OptimizationReturnMin,MinTargetPdf,InitialReturnMin,EpThisIter,OptimizationReturnMax,MaxIW,VarianceInitializer,MinIW,MeanEntropy,InitialReturnMean,EpisodesSoFar,LearnableVariance,Weights,Iteration,Penalization,Epsilon,MinBehavPdf,Bound,TimeElapsed,EpRewMean
140.81,9.359906,7256378000000.0,1803993.4,9.359906,103235930.0,1.0,710.0064,-1864183.9,100.0,2447.2134,45.486317,1,1.0,2476633,,144.12457,100.0,1.0,359.64603,,-101.35276,584.07556,100,1863.1378,1017.19556,-1.0,0.028356133,0.4189424,1294.0819,24800,,[-0.018  0.34  -0.489 -0.016  0.022  0.011 -0.486 -1.234  0.007  0.  0.   ],248,True,2.0,-101.35276,-162241700000.0,8479.413910865784,1294.0819661834776
134.73,9.359939,1188703100000.0,1672447.4,9.359939,101828104.0,1.0,930.26636,-1711680.2,100.0,1975.7551,32.131367,1,1.0,2490106,,205.23477,100.0,1.0,363.76285,,-98.14466,310.75092,100,1665.0042,2053.757,-1.0,0.14326026,0.4189424,1241.0173,24900,,[-0.006  0.34  -0.49  -0.029  0.009 -0.005 -0.475 -1.243  0.002  0.  0.   ],249,True,2.0,-98.14466,-42876367000.0,8519.864109992981,1241.0173171991896
144.44,9.359967,117511240000.0,1882794.9,9.359967,251271780.0,1.0,663.0994,-1934255.1,100.0,2262.787,109.418495,1,1.0,2504550,,394.558,100.0,1.0,333.68652,,-110.8669,667.85815,100,1594.929,2620.1902,-1.0,0.06967261,0.4189424,1330.9576,25000,,[-0.017  0.341 -0.491 -0.025  0.013 -0.013 -0.473 -1.245  0.001  0.  0.   ],250,True,2.0,-110.8669,-17891715000.0,8565.333879470825,1330.9575819800264
147.59,9.359935,1.7053036e+18,1983324.2,9.359935,3998645200.0,1.0,960.4852,-2090050.2,100.0,3258.6895,1497.9783,1,1.0,2519309,,9675.31,100.0,1.0,375.391,,-141.24356,396.8673,100,2861.8223,79474.21,-1.0,0.01711274,0.4189424,1357.3525,25100,,[-0.028  0.345 -0.492 -0.028  0.01   0.011 -0.488 -1.244  0.002  0.  0.   ],251,True,2.0,-141.24356,-139373970000000.0,8609.702894210815,1357.3524894691304
138.99,9.359931,1.107239e+26,1781955.9,9.359931,97101120000.0,1.0,985.46765,-1848615.1,100.0,2575.359,63667.715,1,1.0,2533208,,482036.7,100.0,1.0,378.5985,,-113.73927,294.61798,100,2280.741,4777231.0,-1.0,0.043417104,0.4189424,1280.0854,25200,,[-0.043  0.345 -0.493 -0.022  0.016  0.012 -0.513 -1.236  0.004  0.  0.   ],252,True,2.0,-113.73927,-7.014208e+17,8651.012318611145,1280.085597976529
138.75,9.359945,1.7021686e+24,1725093.2,9.359945,2239946800.0,1.0,594.15546,-1776946.9,100.0,2271.419,1412.2366,1,1.0,2547083,,10224.96,100.0,1.0,292.88693,,-87.30072,686.2002,100,1585.2188,100222.9,-1.0,0.06461927,0.4189424,1280.3557,25300,,[-0.052  0.348 -0.494 -0.016  0.023 -0.004 -0.492 -1.248  0.004  0.  0.   ],253,True,2.0,-87.30072,-6.7651623e+16,8693.250864982605,1280.35566872379
140.67,9.359986,1256252600000.0,1764808.0,9.359986,48281664.0,1.0,822.93335,-1812323.5,100.0,2174.329,25.660337,1,1.0,2561150,,124.906235,100.0,1.0,300.91046,,-100.61626,470.99902,100,1703.3301,1115.7397,-1.0,0.07215074,0.4189424,1293.9321,25400,,[-0.037  0.35  -0.496 -0.034  0.004  0.001 -0.496 -1.25   0.004  0.  0.   ],254,True,2.0,-100.61626,-53304640000.0,8736.190795660019,1293.932295931464
141.46,9.359872,112113754000000.0,1857478.2,9.359872,2967846700.0,1.0,956.65765,-1924953.9,100.0,2591.0864,1502.9805,1,1.0,2575296,,9279.369,100.0,1.0,414.93008,,-114.62324,341.53778,100,2249.5486,81760.87,-1.0,0.086391345,0.4189424,1298.1954,25500,,[-0.026  0.351 -0.496 -0.032  0.005  0.011 -0.492 -1.253  0.004  0.  0.   ],255,True,2.0,-114.62324,-717424100000.0,8779.800794839859,1298.1954189751796
135.29,9.359918,1.4250293e+20,1656546.0,9.359918,5436201500.0,1.0,876.31555,-1695023.8,100.0,1956.647,3292.3257,1,1.0,2588825,,17820.045,100.0,1.0,323.341,,-98.45897,369.476,100,1587.1709,166501.33,-1.0,0.10128878,0.4189424,1245.7914,25600,,[-3.698e-02  3.522e-01 -4.973e-01 -3.119e-02  6.441e-03  9.590e-04 -4.908e-01 -1.254e+00  2.096e-03  0.000e+00  0.000e+00],256,True,2.0,-98.45897,-459329570000000.0,8819.569370985031,1245.7915415654638
140.44,9.359993,6276584600000.0,1830465.5,9.359993,2928531500.0,1.0,1006.71545,-1910663.6,100.0,2824.8132,1159.5479,1,1.0,2602869,,7475.5757,100.0,1.0,403.17422,,-113.17964,284.76276,100,2540.0505,53700.32,-1.0,0.06254329,0.4189424,1291.4781,25700,,[-0.034  0.355 -0.499 -0.032  0.007  0.021 -0.513 -1.25   0.004  0.  0.   ],257,True,2.0,-113.17964,-203848730000.0,8861.733472108841,1291.4782381600257
141.21,9.359941,3.6630243e+19,1839512.1,9.359941,858672660000.0,1.0,986.5128,-1921501.8,100.0,2856.1904,817249.5,1,1.0,2616990,,7860029.0,100.0,1.0,390.78128,,-113.02339,312.25656,100,2543.9338,78997064.0,-1.0,0.037186798,0.4189424,1298.7695,25800,,[-0.046  0.355 -0.5   -0.028  0.011  0.015 -0.516 -1.248  0.001  0.  0.   ],258,True,2.0,-113.02339,-497081330000000.0,8903.793405532837,1298.7694793520964
139.41,9.359903,527669820.0,1768607.5,9.359903,93298310.0,1.0,803.6629,-1842354.6,100.0,2708.8203,42.322594,1,1.0,2630931,,210.11995,100.0,1.0,336.02164,,-144.35196,483.0761,100,2225.7441,2078.4736,-1.0,0.055371404,0.4189424,1286.739,25900,,[-0.044  0.357 -0.501 -0.015  0.022 -0.005 -0.5   -1.252  0.002  0.  0.   ],259,True,2.0,-144.35196,-1787339400.0,8944.83147072792,1286.7389612264797
137.19,9.359966,1.932938e+16,1727306.0,9.359966,49567570.0,1.0,995.40814,-1800496.4,100.0,2698.5762,31.1804,1,1.0,2644650,,124.19881,100.0,1.0,361.91772,,-123.3242,268.04816,100,2430.528,1138.6401,-1.0,0.04062696,0.4189424,1263.4562,26000,,[-0.054  0.36  -0.502 -0.006  0.033  0.01  -0.515 -1.238  0.002  0.  0.   ],260,True,2.0,-123.3242,-10175666000000.0,8986.482562541962,1263.4562040179508
150.35,9.359915,6774580000.0,2023586.8,9.359915,80504940.0,1.0,1005.8242,-2078706.0,100.0,2341.8523,55.926987,1,1.0,2659685,,438.0477,100.0,1.0,328.19684,,-119.32595,378.32672,100,1963.5256,4407.756,-1.0,0.09861836,0.4189424,1384.1508,26100,,[-0.033  0.365 -0.507 -0.016  0.023  0.003 -0.513 -1.244 -0.012  0.  0.   ],261,True,2.0,-119.32595,-4617231000.0,9031.042120218277,1384.1509069370775
140.88,9.359939,1546703600.0,1840916.5,9.359939,671428600.0,1.0,980.71893,-1925675.4,100.0,2904.028,291.38818,1,1.0,2673773,,1434.0503,100.0,1.0,412.80225,,-127.27985,311.7635,100,2592.2646,10784.013,-1.0,0.027607696,0.4189424,1292.4824,26200,,[-0.024  0.366 -0.507 -0.021  0.017  0.013 -0.518 -1.242 -0.011  0.  0.   ],262,True,2.0,-127.27985,-4004829700.0,9073.386489629745,1292.4824502069166
147.62,9.359955,1.0218719e+19,1965859.9,9.359955,83445130.0,1.0,554.50806,-2060000.4,100.0,3060.5273,32.858715,1,1.0,2688535,,128.49017,100.0,1.0,353.60355,,-149.95845,802.2617,100,2258.2656,1207.6915,-1.0,0.05160867,0.4189424,1356.7699,26300,,[-0.031  0.368 -0.508 -0.022  0.016  0.002 -0.511 -1.246 -0.013  0.  0.   ],263,True,2.0,-149.95845,-300935400000000.0,9116.405423641205,1356.7698414448005
143.26,9.359715,2494789300000.0,1887615.9,9.359715,595677900.0,1.0,868.3768,-1979446.6,100.0,3022.7534,394.22214,1,1.0,2702861,,3258.869,100.0,1.0,389.33807,,-129.15773,449.2089,100,2573.5444,32658.48,-1.0,0.12652998,0.4189424,1317.5856,26400,,[-0.014  0.371 -0.512 -0.012  0.026 -0.017 -0.505 -1.255 -0.01   0.  0.   ],264,True,2.0,-129.15773,-145641340000.0,9159.497069835663,1317.5855922932633
145.04,9.359944,11928204000.0,2011658.5,9.359944,28983228.0,1.0,765.4693,-2135506.0,100.0,3510.3557,16.995186,1,1.0,2717365,,59.98757,100.0,1.0,469.1065,,-162.43063,573.0364,100,2937.3193,401.5495,-1.0,0.041134723,0.4189424,1338.5056,26500,,[-0.024  0.374 -0.512 -0.014  0.025 -0.027 -0.504 -1.253 -0.006  0.  0.   ],265,True,2.0,-162.43063,-13555070000.0,9201.821182250977,1338.5057072491752
139.87,9.359858,213173820000000.0,1851314.2,9.359858,383040320.0,1.0,1008.6429,-1948124.5,100.0,3103.6204,175.79819,1,1.0,2731352,,572.10455,100.0,1.0,418.54327,,-113.69127,286.01385,100,2817.6064,5017.5957,-1.0,0.107144,0.4189424,1294.6566,26600,,[-0.037  0.375 -0.513 -0.016  0.023 -0.033 -0.509 -1.251 -0.006  0.  0.   ],266,True,2.0,-113.69127,-1413852700000.0,9245.339183330536,1294.6566644457976
142.85,9.359935,7.896004e+27,1858152.2,9.359935,617560600000.0,1.0,614.7549,-1905282.5,100.0,2165.496,262144.2,1,1.0,2745637,,1633227.4,100.0,1.0,346.85553,,-101.14636,703.51807,100,1461.978,12323879.0,-1.0,0.042482268,0.4189424,1318.273,26700,,[-0.036  0.378 -0.518 -0.013  0.025 -0.016 -0.534 -1.248 -0.006  0.  0.   ],267,True,2.0,-101.14636,-4.187945e+18,9288.439572572708,1318.2729300053566
145.03,9.359792,1.9793112e+32,1974911.8,9.359792,16430937000.0,1.0,765.5486,-2041905.2,100.0,2581.8076,8131.209,1,1.0,2760140,,43215.805,100.0,1.0,416.30948,,-128.85852,576.68774,100,2005.1199,402880.38,-1.0,0.041520335,0.4189424,1342.2362,26800,,[-0.051  0.384 -0.519 -0.027  0.012 -0.029 -0.521 -1.245 -0.007  0.  0.   ],268,True,2.0,-128.85852,-9.425126e+20,9331.692645072937,1342.2362855494468
124.04,9.359993,3.405724e+23,1442788.1,9.359993,1878545000.0,1.0,685.3968,-1500299.1,100.0,2392.1208,1171.4523,1,1.0,2772544,,5463.1895,100.0,1.0,347.69797,,-110.8915,464.33984,100,1927.781,39213.73,-1.0,0.032517288,0.4189424,1149.7367,26900,,[-0.068  0.391 -0.523 -0.013  0.027 -0.041 -0.527 -1.242 -0.006  0.  0.   ],269,True,2.0,-110.8915,-3.3562427e+16,9370.971069097519,1149.7366217328322
115.8,9.359958,2.6166824e+22,1280257.1,9.359958,812288300000.0,1.0,565.1191,-1321199.0,100.0,2018.3284,991435.8,1,1.0,2784124,,9802799.0,100.0,1.0,356.33685,,-90.37398,508.7903,100,1509.5381,98527450.0,-1.0,0.01585407,0.4189424,1073.9093,27000,,[-0.08   0.392 -0.524 -0.008  0.032 -0.069 -0.526 -1.24  -0.006  0.  0.   ],270,True,2.0,-90.37398,-6623611000000000.0,9414.626977205276,1073.909358905931
114.01,9.359974,6.1968975e+30,1271382.2,9.359974,5463651000.0,1.0,658.26984,-1334944.8,100.0,2514.8281,2611.0098,1,1.0,2795525,,19596.48,100.0,1.0,392.9458,,-117.37248,398.60095,100,2116.227,196047.34,-1.0,0.09947909,0.4189424,1056.8707,27100,,[-0.109  0.4   -0.526 -0.044 -0.004 -0.072 -0.511 -1.25  -0.006  0.  0.   ],271,True,2.0,-117.37248,-1.5822903e+20,9450.059484481812,1056.870789911563
112.06,9.359927,7.863648e+25,1176705.6,9.359927,105525350000.0,1.0,527.44116,-1217007.2,100.0,2002.4829,87392.88,1,1.0,2806731,,589623.2,100.0,1.0,313.78976,,-100.23477,510.94293,100,1491.54,5593976.5,-1.0,0.0128753595,0.4189424,1038.3842,27200,,[-0.147  0.406 -0.531 -0.03   0.011 -0.033 -0.519 -1.272 -0.006  0.  0.   ],272,True,2.0,-100.23477,-3.5738162e+17,9484.127849817276,1038.3841278337732
112.13,9.3599205,2312756700000000.0,1257267.0,9.3599205,29548208.0,1.0,651.49725,-1306906.5,100.0,2222.397,12.759073,1,1.0,2817944,,68.63001,100.0,1.0,418.28024,,-102.58903,388.84335,100,1833.5536,680.6086,-1.0,0.04466631,0.4189424,1040.3406,27300,,[-0.132  0.4   -0.531 -0.005  0.034 -0.059 -0.496 -1.307 -0.006  0.  0.   ],273,True,2.0,-102.58903,-2387239800000.0,9521.268436431885,1040.3406065297374
116.3,9.359952,391830730000.0,1296113.6,9.359952,119879290.0,1.0,643.6882,-1351360.6,100.0,2344.566,71.82118,1,1.0,2829574,,230.05513,100.0,1.0,364.3743,,-99.3354,434.89658,100,1909.6693,1457.1876,-1.0,0.08326831,0.4189424,1078.5847,27400,,[-0.124  0.403 -0.533 -0.017  0.022 -0.037 -0.491 -1.318 -0.006  0.  0.   ],274,True,2.0,-99.3354,-34702393000.0,9559.548300981522,1078.584754206019
101.47,9.359911,8.52832e+24,992285.9,9.359911,1218169200.0,1.0,532.0734,-1029898.4,100.0,1934.5243,821.8956,1,1.0,2839721,,4285.0073,100.0,1.0,328.63635,,-95.04413,408.2904,100,1526.2339,35417.465,-1.0,0.051331438,0.4189424,940.3638,27500,,[-0.143  0.409 -0.54  -0.003  0.036 -0.034 -0.485 -1.372 -0.006  0.  0.   ],275,True,2.0,-95.04413,-1.0984051e+17,9594.70389509201,940.3638147671855
113.28,9.359984,974559050000.0,1181999.0,9.359984,57220176.0,1.0,584.0478,-1214604.1,100.0,1801.1549,50.584213,1,1.0,2851049,,176.70996,100.0,1.0,288.83398,,-86.66943,464.081,100,1337.074,1097.8553,-1.0,0.15529768,0.4189424,1048.1288,27600,,[-0.125  0.407 -0.54   0.006  0.046 -0.014 -0.49  -1.377 -0.006  0.  0.   ],276,True,2.0,-86.66943,-32244822000.0,9632.79306936264,1048.1287973490666
119.2,9.359843,2266542300.0,1296272.4,9.359843,5555092.0,1.0,752.07733,-1336113.5,100.0,1991.0121,4.361008,1,1.0,2862969,,7.697287,100.0,1.0,284.63596,,-112.33894,350.3086,100,1640.7035,50.76272,-1.0,0.04352456,0.4189424,1102.386,27700,,[-0.123  0.411 -0.54   0.002  0.043  0.016 -0.485 -1.38  -0.006  0.  0.   ],277,True,2.0,-112.33894,-1902313700.0,9672.53627038002,1102.3859739756945
130.11,9.359937,1.8400099e+18,1554347.8,9.359937,9553166000.0,1.0,845.24194,-1615839.2,100.0,2473.5205,4204.1924,1,1.0,2875980,,33796.22,100.0,1.0,321.64413,,-99.404236,359.2882,100,2114.2324,339370.6,-1.0,0.19238545,0.4189424,1204.5302,27800,,[-0.116  0.411 -0.54  -0.003  0.037  0.027 -0.489 -1.378 -0.006  0.  0.   ],278,True,2.0,-99.404236,-83420590000000.0,9709.143047332764,1204.5301519223215
124.24,9.359872,256584930000.0,1410602.5,9.359872,93122136.0,1.0,806.48346,-1450774.5,100.0,1999.26,47.37484,1,1.0,2888404,,167.44862,100.0,1.0,299.7442,,-92.939606,342.75806,100,1656.502,1014.69977,-1.0,0.1261839,0.4189424,1149.2415,27900,,[-1.059e-01  4.054e-01 -5.416e-01 -3.918e-02  9.597e-04  5.210e-03 -5.084e-01 -1.361e+00 -6.084e-03  0.000e+00  0.000e+00],279,True,2.0,-92.939606,-20441815000.0,9749.164690732956,1149.2414839321618
126.72,9.359893,3.634556e+16,1502085.0,9.359893,10251983000.0,1.0,710.3823,-1551403.4,100.0,2215.1982,2926.6765,1,1.0,2901076,,25836.613,100.0,1.0,353.9459,,-125.44252,462.992,100,1752.2063,259407.64,-1.0,0.009576407,0.4189424,1173.3745,28000,,[-0.094  0.406 -0.543 -0.036  0.004 -0.018 -0.493 -1.366 -0.006  0.  0.   ],280,True,2.0,-125.44252,-9412534000000.0,9788.280460119247,1173.374349775062
123.73,9.359927,84692020000000.0,1423136.6,9.359927,615335300.0,1.0,800.29834,-1497094.4,100.0,2712.6875,299.75427,1,1.0,2913449,,2507.5356,100.0,1.0,339.92548,,-116.58295,343.1994,100,2369.488,25218.426,-1.0,0.018096318,0.4189424,1143.4978,28100,,[-8.992e-02  4.071e-01 -5.433e-01 -4.527e-02 -6.160e-03 -3.147e-05 -5.094e-01 -1.354e+00 -6.084e-03  0.000e+00  0.000e+00],281,True,2.0,-116.58295,-681232960000.0,9827.281947374344,1143.4978215280491
130.68,9.35989,4.551508e+26,1617054.9,9.35989,15625788000.0,1.0,858.86774,-1702798.1,100.0,2920.8403,7545.5093,1,1.0,2926517,,72412.27,100.0,1.0,390.78952,,-136.99149,351.2307,100,2569.6096,727798.75,-1.0,0.47919065,0.4189424,1210.0985,28200,,[-0.085  0.406 -0.543 -0.036  0.003 -0.019 -0.491 -1.364 -0.006  0.  0.   ],282,True,2.0,-136.99149,-1.829261e+18,9862.90345954895,1210.0985137791881
137.15,9.3599,368420300000.0,1700041.5,9.3599,270853000.0,1.0,840.663,-1743762.1,100.0,2085.696,128.06688,1,1.0,2940232,,862.1632,100.0,1.0,302.94992,,-105.29739,427.51,100,1658.186,8492.023,-1.0,0.067894235,0.4189424,1268.1731,28300,,[-6.551e-02  4.076e-01 -5.453e-01 -2.437e-02  1.550e-02 -1.210e-03 -4.917e-01 -1.363e+00 -6.084e-03  0.000e+00  0.000e+00],283,True,2.0,-105.29739,-26808120000.0,9904.913476228714,1268.173039654087
131.87,9.359944,4.958722e+21,1678318.5,9.359944,513549980.0,1.0,869.3829,-1750666.9,100.0,2683.009,234.31938,1,1.0,2953419,,732.3979,100.0,1.0,433.44485,,-120.017204,351.4546,100,2331.5544,4776.768,-1.0,0.05216804,0.4189424,1220.8375,28400,,[-0.066  0.41  -0.547 -0.037  0.003 -0.025 -0.492 -1.354 -0.006  0.  0.   ],284,True,2.0,-120.017204,-5094617700000000.0,9944.304149389267,1220.8375239020847
129.35,9.359942,1.2455966e+32,1541170.8,9.359942,602944800000.0,1.0,804.19135,-1585738.4,100.0,2105.8047,450372.3,1,1.0,2966354,,4262426.0,100.0,1.0,340.15384,,-93.85969,389.73755,100,1716.0671,42837056.0,-1.0,0.03328219,0.4189424,1193.929,28500,,[-4.540e-02  4.148e-01 -5.504e-01 -3.889e-02  6.466e-04 -1.411e-02 -5.071e-01 -1.340e+00 -6.084e-03  0.000e+00  0.000e+00],285,True,2.0,-93.85969,-4.974017e+20,9997.269998550415,1193.9288919384644
151.31,9.359903,5.615453e+29,2088302.2,9.359903,7808179000.0,1.0,1039.5303,-2150108.8,100.0,2479.849,5484.977,1,1.0,2981485,,48381.742,100.0,1.0,390.93356,,-114.77093,351.6825,100,2128.1665,485792.28,-1.0,0.16181949,0.4189424,1391.2128,28600,,[-0.027  0.415 -0.551 -0.03   0.01   0.002 -0.521 -1.337 -0.004  0.  0.   ],286,True,2.0,-114.77093,-4.631539e+19,10049.954493045807,1391.2128826566984
144.44,9.359992,3.2270323e+19,1913791.8,9.359992,1244106400.0,1.0,724.6919,-1978142.9,100.0,2530.3792,396.3485,1,1.0,2995929,,2472.02,100.0,1.0,394.8226,,-115.78779,601.16895,100,1929.2102,22701.748,-1.0,0.039883133,0.4189424,1325.861,28700,,[-0.008  0.415 -0.553 -0.014  0.026  0.007 -0.528 -1.332 -0.007  0.  0.   ],287,True,2.0,-115.78779,-365558360000000.0,10094.462345838547,1325.8608447176102
151.61,9.359975,9469676000.0,2093682.5,9.359975,306343940.0,1.0,817.1955,-2171387.5,100.0,2780.559,191.51836,1,1.0,3011090,,884.48816,100.0,1.0,399.5192,,-122.77995,573.51196,100,2207.047,7308.3604,-1.0,0.11968382,0.4189424,1390.7074,28800,,[-0.022  0.416 -0.553 -0.014  0.026  0.002 -0.532 -1.33  -0.004  0.  0.   ],288,True,2.0,-122.77995,-7867952600.0,10141.313117742538,1390.7073354549473
135.42,9.359971,6.959308e+20,1676532.1,9.359971,524456400.0,1.0,908.9574,-1726137.0,100.0,2221.621,184.49051,1,1.0,3024632,,569.31415,100.0,1.0,364.23865,,-109.731,333.56525,100,1888.0559,3246.977,-1.0,0.035612445,0.4189424,1242.5227,28900,,[-1.260e-02  4.181e-01 -5.540e-01 -1.224e-02  2.753e-02  1.202e-02 -5.384e-01 -1.329e+00  3.424e-06  0.000e+00  0.000e+00],289,True,2.0,-109.731,-1308596000000000.0,10183.283900737762,1242.5226795639487
138.13,9.359898,2720360400.0,1757090.8,9.359898,85430620.0,1.0,815.3843,-1831082.2,100.0,2713.3057,37.840214,1,1.0,3038445,,135.15704,100.0,1.0,380.7635,,-118.348175,454.30466,100,2259.001,1187.9525,-1.0,0.07321541,0.4189424,1269.689,29000,,[ 3.355e-04  4.215e-01 -5.561e-01 -1.763e-02  2.181e-02  6.581e-03 -5.178e-01 -1.344e+00 -6.523e-03  0.000e+00  0.000e+00],290,True,2.0,-118.348175,-3944593000.0,10237.827877283096,1269.6889524388444
128.23,9.359969,1.483284e+36,1511405.9,9.359969,179054500000.0,1.0,757.96204,-1562138.8,100.0,2246.741,92094.63,1,1.0,3051268,,842754.25,100.0,1.0,343.9039,,-106.43996,422.34985,100,1824.3911,8456123.0,-1.0,0.020107508,0.4189424,1180.3118,29100,,[ 0.006  0.423 -0.556 -0.018  0.021  0.021 -0.52  -1.343 -0.009  0.  0.   ],291,True,2.0,-106.43996,-6.1787495e+22,10275.608511447906,1180.3118701387964
136.25,9.359942,5.7840745e+16,1704393.2,9.359942,1420808100.0,1.0,857.6721,-1756463.9,100.0,2276.1655,1047.6299,1,1.0,3064893,,6224.5,100.0,1.0,366.13663,,-117.00189,395.4589,100,1880.7067,59186.52,-1.0,0.022722991,0.4189424,1253.131,29200,,[-0.009  0.426 -0.559 -0.033  0.006  0.005 -0.52  -1.341 -0.005  0.  0.   ],292,True,2.0,-117.00189,-12524382000000.0,10311.870505809784,1253.1310070632685
146.02,9.359906,3680743000000.0,1963824.2,9.359906,814157200.0,1.0,878.22296,-2048256.0,100.0,2898.4175,283.84998,1,1.0,3079495,,2094.4282,100.0,1.0,401.05862,,-124.38603,464.52655,100,2433.8909,19827.725,-1.0,0.15977813,0.4189424,1342.7495,29300,,[-0.015  0.429 -0.559 -0.016  0.024 -0.006 -0.51  -1.345  0.004  0.  0.   ],293,True,2.0,-124.38603,-162798130000.0,10351.033948421478,1342.7495112237289
149.91,9.3598795,199942300.0,2080892.5,9.3598795,59767890.0,1.0,988.4628,-2150578.0,100.0,2633.1738,24.767273,1,1.0,3094486,,114.81537,100.0,1.0,425.92017,,-126.55595,389.755,100,2243.419,1005.2528,-1.0,0.16244292,0.4189424,1378.2178,29400,,[-2.549e-04  4.285e-01 -5.598e-01 -1.517e-02  2.465e-02 -4.029e-03 -5.115e-01 -1.344e+00  3.031e-03  0.000e+00  0.000e+00],294,True,2.0,-126.55595,-1045125400.0,10392.268302679062,1378.2178383098426
145.35,9.359841,9.473717e+27,1946759.0,9.359841,15520396000.0,1.0,770.16974,-2013419.4,100.0,2575.3823,7916.0933,1,1.0,3109021,,38474.49,100.0,1.0,404.6761,,-135.42291,565.1191,100,2010.2632,270254.2,-1.0,0.1840916,0.4189424,1335.289,29500,,[-0.012  0.432 -0.562 -0.018  0.022 -0.006 -0.519 -1.341  0.003  0.  0.   ],295,True,2.0,-135.42291,-6.488227e+18,10434.033465623856,1335.2888780192013
155.07,9.359846,67073720000000.0,2163774.5,9.359846,16503861000.0,1.0,915.5134,-2226118.0,100.0,2490.5994,6811.1455,1,1.0,3124528,,65160.117,100.0,1.0,356.11234,,-112.61107,511.7071,100,1978.8923,654793.1,-1.0,0.080764316,0.4189424,1427.2205,29600,,[-0.029  0.432 -0.563 -0.022  0.018 -0.009 -0.543 -1.331  0.004  0.  0.   ],296,True,2.0,-112.61107,-527086800000.0,10488.022140264511,1427.220618047953
154.09,9.359977,937727200000000.0,2151789.8,9.359977,1471491100.0,1.0,886.5915,-2225338.8,100.0,2705.1782,713.3455,1,1.0,3139937,,2759.3245,100.0,1.0,381.9686,,-121.090485,529.7029,100,2175.4753,22077.95,-1.0,0.0825888,0.4189424,1416.2946,29700,,[-0.045  0.433 -0.564 -0.017  0.023  0.008 -0.561 -1.324  0.004  0.  0.   ],297,True,2.0,-121.090485,-2253699700000.0,10531.096611738205,1416.2944300725505
149.0,9.359929,7674050600.0,1983053.8,9.359929,125234880.0,1.0,1041.8441,-2029364.4,100.0,2146.588,67.06317,1,1.0,3154837,,232.29384,100.0,1.0,351.4683,,-111.48073,321.7995,100,1824.7883,1513.6063,-1.0,0.111826,0.4189424,1363.6436,29800,,[-0.052  0.439 -0.566 -0.012  0.028  0.028 -0.578 -1.313  0.006  0.  0.   ],298,True,2.0,-111.48073,-4182113800.0,10567.32255244255,1363.6435971385838
143.13,9.359956,213775520.0,1863308.5,9.359956,41760880.0,1.0,1019.1839,-1908658.4,100.0,2124.2056,25.26421,1,1.0,3169150,,111.99141,100.0,1.0,372.95255,,-101.27382,293.9098,100,1830.2958,1022.5567,-1.0,0.21774527,0.4189424,1313.0936,29900,,[-0.039  0.438 -0.566 -0.005  0.034  0.03  -0.577 -1.313  0.005  0.  0.   ],299,True,2.0,-101.27382,-704823400.0,10604.422048807144,1313.093624642523
152.5,9.359845,56799460000000.0,2049105.6,9.359845,630318400.0,1.0,585.4137,-2108154.2,100.0,2423.89,432.02982,1,1.0,3184400,,2791.1387,100.0,1.0,315.0423,,-117.15001,810.958,100,1612.9319,21773.338,-1.0,0.04992095,0.4189424,1396.3717,30000,,[-0.048  0.439 -0.568 -0.012  0.027  0.023 -0.579 -1.313  0.002  0.  0.   ],300,True,2.0,-117.15001,-445651100000.0,10651.868696212769,1396.3717396921813
142.16,9.359965,469894120000000.0,1840124.8,9.359965,1840536000.0,1.0,981.9031,-1890394.8,100.0,2236.4702,1091.198,1,1.0,3198616,,6496.383,100.0,1.0,377.2209,,-103.27583,321.10474,100,1915.3655,52875.44,-1.0,0.20626408,0.4189424,1303.0077,30100,,[-0.041  0.441 -0.569  0.004  0.044  0.02  -0.566 -1.323 -0.01   0.  0.   ],301,True,2.0,-103.27583,-1091544740000.0,10694.07466340065,1303.0077651939482
137.25,9.359872,899212840000.0,1790971.6,9.359872,62988670.0,1.0,913.72876,-1858441.5,100.0,2590.973,31.148989,1,1.0,3212341,,147.43375,100.0,1.0,444.23285,,-128.66322,348.66138,100,2242.3115,1452.7585,-1.0,0.03699635,0.4189424,1262.3901,30200,,[-0.027  0.441 -0.57   0.004  0.044  0.026 -0.569 -1.321 -0.012  0.  0.   ],302,True,2.0,-128.66322,-64042270000.0,10743.702741384506,1262.3901164295823
139.52,9.359924,2.2076115e+31,1776138.6,9.359924,15483922000.0,1.0,948.4894,-1825636.0,100.0,2219.2124,5231.2505,1,1.0,3226293,,32646.342,100.0,1.0,375.9035,,-110.987366,330.1173,100,1889.0951,290230.34,-1.0,0.11644488,0.4189424,1278.6067,30300,,[-0.027  0.441 -0.57  -0.013  0.027  0.036 -0.583 -1.312 -0.008  0.  0.   ],303,True,2.0,-110.987366,-2.3256344e+20,10791.69334936142,1278.6067305733686
