EmpiricalD2Harmonic,TimeElapsed,ReturnStepMax,InitialReturnMin,InitialReturnMax,ReturnMeanIW,StdIW,OptimizationReturnMin,ESSRenyiArithmetic,Iteration,Penalization,MinTargetPdf,OptimizationReturnMax,InitialReturnMean,ESSRenyiHarmonic,EpThisIter,MeanEntropy,Weights,MaxIW,EpLenMean,StdWReturnMean,EpisodesSoFar,WReturnMean,EmpiricalD2Arithmetic,Inner Iteration,MeanIW,MinBehavPdf,ReturnStepMaxmin,TimestepsSoFar,OptimizationReturnMean,LearnableVariance,DivergenceHarmonic,VarianceInitializer,EpRewMean,MeanD2-0,InitialReturnStd,InitialBound,Epsilon,MinIW,Bound
1.0,7664.902326107025,9.359874,539.3664,2075.8296,24677650.0,62.974144,,100.0,250,True,-96.12967,1536.4631,1193.1986,100.0,100,0.4189424,[-0.078  0.329 -0.399 -0.015 -0.019  0.02  -0.466 -1.149 -0.008  0.  0.   ],603.5243,129.2,,25000,1510105.4,1.0,1,15.075061,-96.12967,9.359874,2265327,653.8323,,203192980.0,-1.0,1193.19865122138,1.0,293.90887,-1553413.2,2.0,0.13015068,-642011500.0
1.0,7703.896002292633,9.359883,275.956,2000.8618,5027520000000.0,12048533.0,,100.0,251,True,-91.45217,1724.9058,1172.8844,100.0,100,0.4189424,[-0.072  0.331 -0.4   -0.017 -0.021  0.031 -0.474 -1.147 -0.008  0.  0.   ],115221010.0,127.28,,25100,1480142.4,1.0,1,1684933.5,-91.45217,9.359883,2278055,896.92834,,4.8938923e+32,-1.0,1172.884372024843,1.0,323.24097,-1520378.6,2.0,0.10277401,-8.901103e+20
1.0,7754.728922843933,9.359929,497.0095,3328.9473,73503154000.0,585648.3,,100.0,252,True,-120.91696,2831.9377,1195.1749,100.0,100,0.4189424,[-0.093  0.332 -0.401 -0.002 -0.006  0.023 -0.476 -1.148 -0.006  0.  0.   ],5887448.0,129.64,,25200,1553728.5,1.0,1,60957.766,-120.91696,9.359929,2291019,698.1654,,5.062228e+27,-1.0,1195.1749149526813,1.0,353.9568,-1665106.2,2.0,0.011299618,-7.9244123e+18
1.0,7797.22252702713,9.359981,368.3382,1932.85,107465640.0,197.67172,,100.0,253,True,-95.45497,1564.5117,1204.5535,100.0,100,0.4189424,[-0.091  0.337 -0.402 -0.012 -0.016  0.047 -0.487 -1.138 -0.006  0.  0.   ],1210.302,130.84,,25300,1518543.2,1.0,1,56.006573,-95.45497,9.359981,2304103,836.2152,,11398830000.0,-1.0,1204.5534199075403,1.0,259.989,-1556090.6,2.0,0.028969727,-4116214300.0
1.0,7833.540127277374,9.359895,553.88696,1809.3885,43348630.0,87.08747,,100.0,254,True,-84.02326,1255.5016,1154.1709,100.0,100,0.4189424,[-0.101  0.335 -0.402 -0.013 -0.018  0.037 -0.489 -1.133 -0.004  0.  0.   ],545.0599,125.06,,25400,1385598.8,1.0,1,29.014387,-84.02326,9.359895,2316609,600.2838,,54643630000.0,-1.0,1154.1708338075146,1.0,231.27583,-1418502.8,2.0,0.119369656,-7734933500.0
1.0,7872.648066282272,9.359974,358.2626,2079.7935,63157132.0,115.88907,,100.0,255,True,-93.03201,1721.5309,1165.0745,100.0,100,0.4189424,[-0.092  0.335 -0.402 -0.014 -0.019  0.049 -0.492 -1.132 -0.004  0.  0.   ],637.3028,126.72,,25500,1458713.9,1.0,1,38.517525,-93.03201,9.359974,2329281,806.8119,,6797187000.0,-1.0,1165.0744753247193,1.0,318.30078,-1502187.4,2.0,0.1928351,-3647317500.0
1.0,7921.601235151291,9.359913,507.96786,2369.398,27300152000000.0,186625810.0,,100.0,256,True,-137.61281,1861.43,1193.1938,100.0,100,0.4189424,[-0.081  0.336 -0.403 -0.014 -0.019  0.058 -0.497 -1.129 -0.001  0.  0.   ],1869416400.0,129.54,,25600,1547657.2,1.0,1,21263718.0,-137.61281,9.359913,2342235,685.226,,5.3409375e+28,-1.0,1193.1938439045657,1.0,352.05927,-1604080.8,2.0,0.070244774,-1.3039714e+19
1.0,7962.701743602753,9.359851,330.82098,2545.0288,38527050.0,87.93114,,100.0,257,True,-109.59616,2214.2078,1142.6022,100.0,100,0.4189424,[-0.097  0.346 -0.409 -0.015 -0.02   0.043 -0.495 -1.124  0.017  0.  0.   ],604.72955,124.3,,25700,1399053.4,1.0,1,28.194824,-109.59616,9.359851,2354665,811.78107,,18914660000000.0,-1.0,1142.6020908253497,1.0,305.80023,-1464151.8,2.0,0.16110994,-283156250000.0
1.0,8013.620077133179,9.359979,446.2475,2605.3765,155010930.0,433.74054,,100.0,258,True,-107.930954,2159.129,1222.9331,100.0,100,0.4189424,[-0.086  0.345 -0.409  0.003 -0.001  0.048 -0.492 -1.136  0.017  0.  0.   ],3817.7097,132.99,,25800,1586544.9,1.0,1,104.41197,-107.930954,9.359979,2367964,776.6856,,514095680000.0,-1.0,1222.9331426466488,1.0,301.62787,-1654767.1,2.0,0.014998368,-49070380000.0
1.0,8062.372869491577,9.359952,312.63208,2210.4038,266248320000.0,875091.5,,100.0,259,True,-106.18912,1897.7717,1238.6031,100.0,100,0.4189424,[-0.074  0.346 -0.41   0.003 -0.002  0.058 -0.493 -1.135  0.018  0.  0.   ],8797204.0,135.09,,25900,1686347.2,1.0,1,93912.87,-106.18912,9.359952,2381473,925.97125,,1.6547792e+28,-1.0,1238.603240058248,1.0,390.13995,-1735452.4,2.0,0.0979211,-6.316779e+18
1.0,8110.128181934357,9.359907,394.2164,1963.3408,94284540.0,437.4553,,100.0,260,True,-85.30745,1569.1244,1147.2075,100.0,100,0.4189424,[-0.086  0.346 -0.411 -0.012 -0.018  0.045 -0.501 -1.125  0.024  0.  0.   ],3995.6482,124.67,,26000,1392171.5,1.0,1,72.28996,-85.30745,9.359907,2393940,752.9913,,238062180.0,-1.0,1147.2076170411647,1.0,275.8372,-1430913.0,2.0,0.06315705,-692033700.0
1.0,8159.409956216812,9.359951,526.709,2367.7258,34436164.0,140.25761,,100.0,261,True,-109.362686,1841.0168,1188.9586,100.0,100,0.4189424,[-0.091  0.344 -0.411 -0.006 -0.011  0.034 -0.501 -1.126  0.024  0.  0.   ],1351.8695,128.97,,26100,1510130.5,1.0,1,25.073664,-109.362686,9.359951,2406837,662.24963,,396811970.0,-1.0,1188.9585628047391,1.0,310.65735,-1566474.5,2.0,0.050620507,-1156810200.0
1.0,8199.860466957092,9.359988,341.30438,1861.6716,5453843500.0,31844.727,,100.0,262,True,-103.90431,1520.3672,1179.6531,100.0,100,0.4189424,[-0.083  0.346 -0.411 -0.009 -0.015  0.044 -0.498 -1.132  0.025  0.  0.   ],319023.28,128.13,,26200,1466877.0,1.0,1,3639.9565,-103.90431,9.359988,2419650,838.3486,,264640460000.0,-1.0,1179.6530373946077,1.0,274.40073,-1501710.0,2.0,0.053481825,-23372964000.0
1.0,8239.017611265182,9.359797,312.74142,2292.6782,495688540.0,2366.25,,100.0,263,True,-101.47096,1979.9368,1202.0591,100.0,100,0.4189424,[-0.095  0.346 -0.411 -0.005 -0.011  0.036 -0.496 -1.132  0.026  0.  0.   ],23448.482,130.53,,26300,1528785.8,1.0,1,340.3663,-101.47096,9.359797,2432703,889.3175,,1161525000000.0,-1.0,1202.0589275694047,1.0,289.55167,-1581614.5,2.0,0.01622032,-57431155000.0
1.0,8282.667767763138,9.359993,302.35364,2767.9727,37343015000.0,356687.62,,100.0,264,True,-130.61526,2465.6191,1175.4913,100.0,100,0.4189424,[-0.09   0.345 -0.411  0.011  0.007  0.019 -0.488 -1.139  0.025  0.  0.   ],3585522.8,127.15,,26400,1470011.0,1.0,1,36763.29,-130.61526,9.359993,2445418,873.13763,,2.053468e+32,-1.0,1175.4913522691932,1.0,297.03723,-1547014.0,2.0,0.06708789,-1.10344306e+21
1.0,8319.785637378693,9.359937,322.57745,2149.7964,907629600.0,3546.5408,,100.0,265,True,-100.92009,1827.219,1172.1223,100.0,100,0.4189424,[-0.077  0.347 -0.413  0.027  0.023  0.037 -0.489 -1.141  0.025  0.  0.   ],35552.285,127.72,,26500,1453750.5,1.0,1,429.9072,-100.92009,9.359937,2458190,849.54486,,169968010000.0,-1.0,1172.1222966824582,1.0,282.63022,-1500199.8,2.0,0.00332313,-20057272000.0
1.0,8363.029325008392,9.359964,294.4606,2502.6958,2044983700.0,3481.0522,,100.0,266,True,-93.02288,2208.235,1210.6112,100.0,100,0.4189424,[-0.088  0.347 -0.413  0.022  0.018  0.029 -0.493 -1.138  0.025  0.  0.   ],29503.129,131.31,,26600,1592954.0,1.0,1,939.07117,-93.02288,9.359964,2471321,916.1507,,6.799429e+26,-1.0,1210.6112733843663,1.0,356.89554,-1655904.8,2.0,0.082001746,-1.6414769e+18
1.0,8418.255152463913,9.359974,501.76837,2873.1523,37993576.0,37.801586,,100.0,267,True,-122.24513,2371.384,1193.1108,100.0,100,0.4189424,[-0.085  0.345 -0.415  0.018  0.014  0.003 -0.484 -1.148  0.033  0.  0.   ],376.00253,129.08,,26700,1552416.8,1.0,1,8.666814,-122.24513,9.359974,2484229,691.34265,,1.9636474e+26,-1.0,1193.1109669642076,1.0,359.0306,-1635383.0,2.0,0.067159586,-1.162603e+18
1.0,8470.249167203903,9.359803,357.9738,2279.49,335276600.0,969.6318,,100.0,268,True,-102.29977,1921.5162,1191.9382,100.0,100,0.4189424,[-0.082  0.351 -0.417  0.008  0.005  0.024 -0.471 -1.158  0.025  0.  0.   ],9564.097,129.24,,26800,1521777.2,1.0,1,145.01488,-102.29977,9.359803,2497153,833.9646,,6133203300000.0,-1.0,1191.938237038449,1.0,317.89987,-1574000.0,2.0,0.024273723,-129665925000.0
1.0,8523.72859287262,9.359995,360.22827,1932.5675,2634370800.0,12675.28,,100.0,269,True,-89.207306,1572.3392,1140.0199,100.0,100,0.4189424,[-0.068  0.352 -0.418  0.007  0.004  0.009 -0.45  -1.168  0.024  0.  0.   ],126201.62,123.39,,26900,1382455.0,1.0,1,1944.0747,-89.207306,9.359995,2509492,779.79156,,5.8491033e+23,-1.0,1140.01981056193,1.0,287.76718,-1419991.5,2.0,0.029291986,-2.870757e+16
1.0,8575.819089889526,9.359914,380.01068,2026.8862,11068209000.0,34958.69,,100.0,270,True,-96.688126,1646.8755,1204.7325,100.0,100,0.4189424,[-0.039  0.35  -0.418  0.001 -0.003  0.015 -0.447 -1.171  0.024  0.  0.   ],350678.06,131.03,,27000,1556677.2,1.0,1,3890.4097,-96.688126,9.359914,2522595,824.7218,,9.0749693e+27,-1.0,1204.7324449932291,1.0,324.49506,-1597967.1,2.0,0.109029904,-3.9333605e+18
1.0,8636.267832994461,9.359941,331.3495,2264.3528,165055300000000.0,380641300.0,,100.0,271,True,-111.43632,1933.0033,1237.1357,100.0,100,0.4189424,[-5.621e-02  3.529e-01 -4.202e-01  4.078e-03 -4.553e-04  2.124e-02 -4.656e-01 -1.163e+00  3.750e-02  0.000e+00  0.000e+00],3825739800.0,134.37,,27100,1646567.8,1.0,1,38420670.0,-111.43632,9.359941,2536032,905.7863,,2.8402995e+32,-1.0,1237.1357933376216,1.0,340.67993,-1698099.2,2.0,0.007636725,-8.684658e+20
1.0,8681.970608472824,9.359843,341.97086,1794.9397,85965720.0,456.80124,,100.0,272,True,-85.7573,1452.9689,1168.3632,100.0,100,0.4189424,[-0.077  0.356 -0.424  0.025  0.021  0.038 -0.508 -1.143  0.029  0.  0.   ],4565.716,127.19,,27200,1444379.8,1.0,1,62.421894,-85.7573,9.359843,2548751,826.39233,,8247878700.0,-1.0,1168.3631265636482,1.0,281.61548,-1476760.2,2.0,0.023928225,-3026683000.0
1.0,8730.933683633804,9.35998,340.45862,2353.3008,157595490.0,312.44852,,100.0,273,True,-113.277725,2012.8422,1225.4982,100.0,100,0.4189424,[-0.085  0.355 -0.425  0.019  0.015  0.028 -0.509 -1.143  0.029  0.  0.   ],2342.5137,133.02,,27300,1598712.0,1.0,1,95.708786,-113.277725,9.35998,2562053,885.03955,,286420760000.0,-1.0,1225.4982032740752,1.0,311.2334,-1654371.5,2.0,0.0140201785,-29945469000.0
1.0,8775.501642942429,9.359941,285.17065,1894.6129,2047109900000.0,8978274.0,,100.0,274,True,-86.66446,1609.4423,1176.7626,100.0,100,0.4189424,[-0.083  0.357 -0.427  0.001 -0.003  0.013 -0.501 -1.149  0.033  0.  0.   ],87939540.0,127.33,,27400,1462324.5,1.0,1,1256425.5,-86.66446,9.359941,2574786,891.59186,,1.3156926e+34,-1.0,1176.7625550063844,1.0,278.48587,-1498401.1,2.0,0.027512657,-4.1380962e+21
1.0,8818.586760282516,9.359983,658.18445,2740.0693,87347050.0,383.89606,,100.0,275,True,-122.05015,2081.8848,1236.3901,100.0,100,0.4189424,[-6.018e-02  3.538e-01 -4.279e-01 -1.049e-03 -6.077e-03 -1.722e-02 -4.669e-01 -1.185e+00  3.274e-02  0.000e+00  0.000e+00],3802.3909,133.65,,27500,1660608.6,1.0,1,76.35608,-122.05015,9.359983,2588151,578.2057,,6.3044897e+18,-1.0,1236.390140061663,1.0,363.24655,-1736067.0,2.0,0.105139814,-189465720000000.0
1.0,8866.4776263237,9.359901,518.6072,2002.7452,42971857000.0,128983.15,,100.0,276,True,-85.65226,1484.1381,1233.228,100.0,100,0.4189424,[-0.059  0.358 -0.429 -0.017 -0.022 -0.002 -0.477 -1.175  0.033  0.  0.   ],1106429.6,133.71,,27600,1593854.9,1.0,1,24894.133,-85.65226,9.359901,2601522,714.62085,,2.0499116e+35,-1.0,1233.2279585100432,1.0,270.19214,-1634167.0,2.0,0.183153,-1.8251618e+22
1.0,8908.668595552444,9.359946,367.76996,2208.2236,19287124.0,37.00852,,100.0,277,True,-104.62303,1840.4536,1226.4009,100.0,100,0.4189424,[-0.034  0.36  -0.43  -0.014 -0.019  0.011 -0.467 -1.181  0.032  0.  0.   ],275.80173,133.56,,27700,1598833.5,1.0,1,10.518379,-104.62303,9.359946,2614878,858.6309,,574301200.0,-1.0,1226.4009159915652,1.0,307.8544,-1647841.9,2.0,0.03221025,-1193747500.0
1.0,8958.180309772491,9.359896,387.94733,2043.2012,100227430.0,267.9762,,100.0,278,True,-92.033134,1655.2539,1185.9413,100.0,100,0.4189424,[-0.025  0.361 -0.431 -0.011 -0.016  0.015 -0.461 -1.19   0.029  0.  0.   ],2669.3425,129.09,,27800,1526617.1,1.0,1,41.08491,-92.033134,9.359896,2627787,797.99396,,6981938600000.0,-1.0,1185.9412684429753,1.0,346.6417,-1568574.4,2.0,0.02377464,-110964770000.0
1.0,9002.707506895065,9.3599,492.34933,2053.8882,75737190.0,206.90979,,100.0,279,True,-91.78931,1561.5388,1186.237,100.0,100,0.4189424,[-0.01   0.361 -0.431 -0.011 -0.016  0.016 -0.456 -1.194  0.029  0.  0.   ],1803.7161,129.13,,27900,1512007.1,1.0,1,38.755505,-91.78931,9.3599,2640700,693.88776,,6564253500000000.0,-1.0,1186.237087887364,1.0,323.80365,-1554404.4,2.0,0.08010524,-3435090700000.0
1.0,9050.1758248806,9.359918,321.85828,2220.8608,23605996.0,35.73819,,100.0,280,True,-93.48877,1899.0026,1190.4457,100.0,100,0.4189424,[ 0.004  0.362 -0.432 -0.008 -0.014  0.017 -0.452 -1.196  0.026  0.  0.   ],212.42342,129.28,,28000,1556730.8,1.0,1,14.406842,-93.48877,9.359918,2653628,868.5874,,3520888000.0,-1.0,1190.4456999959998,1.0,373.59045,-1606301.8,2.0,0.0765712,-2964986400.0
1.0,9092.84861445427,9.359903,341.12924,1955.0635,230581490.0,687.5433,,100.0,281,True,-84.27512,1613.9342,1172.7183,100.0,100,0.4189424,[-0.005  0.362 -0.432 -0.014 -0.02   0.007 -0.45  -1.198  0.027  0.  0.   ],6719.128,127.78,,28100,1474740.8,1.0,1,111.790375,-84.27512,9.359903,2666406,831.58905,,76041970000.0,-1.0,1172.7183059284048,1.0,315.39255,-1513156.2,2.0,0.16599345,-10823869000.0
1.0,9132.537364959717,9.359924,248.04816,1830.2688,71296030.0,175.96573,,100.0,282,True,-85.3294,1582.2207,1082.7197,100.0,100,0.4189424,[ 0.004  0.364 -0.433 -0.013 -0.019  0.019 -0.453 -1.199  0.028  0.  0.   ],1698.8097,117.77,,28200,1281455.0,1.0,1,30.155672,-85.3294,9.359924,2678183,834.67163,,8418001400.0,-1.0,1082.7197614035442,1.0,330.41327,-1315122.8,2.0,0.11910539,-3160287200.0
1.0,9172.930447101593,9.359929,540.18335,1773.9648,14130319.0,49.68758,,100.0,283,True,-95.199524,1233.7815,1063.745,100.0,100,0.4189424,[ 0.015  0.365 -0.434 -0.007 -0.012  0.024 -0.453 -1.2    0.026  0.  0.   ],484.09888,115.45,,28300,1224253.8,1.0,1,11.632782,-95.199524,9.359929,2689728,523.56165,,4451738000.0,-1.0,1063.7449951701374,1.0,304.46735,-1255881.9,2.0,0.18699062,-2124396200.0
1.0,9215.009331464767,9.359851,331.1839,1967.7795,519260220.0,4416.95,,100.0,284,True,-103.1802,1636.5957,1108.7393,100.0,100,0.4189424,[ 0.005  0.364 -0.434 -0.007 -0.013  0.015 -0.458 -1.195  0.026  0.  0.   ],44402.445,120.33,,28400,1339407.1,1.0,1,458.8514,-103.1802,9.359851,2701761,777.5553,,1211761200.0,-1.0,1108.739197693954,1.0,331.82004,-1378323.9,2.0,0.15344977,-1873962200.0
1.0,9246.499660253525,9.359998,333.11447,1619.7743,42670043000.0,200766.92,,100.0,285,True,-89.511154,1286.6598,1044.1215,100.0,100,0.4189424,[ 0.017  0.366 -0.434 -0.009 -0.015  0.023 -0.456 -1.193  0.03   0.  0.   ],1973523.1,113.14,,28500,1156555.5,1.0,1,27197.07,-89.511154,9.359998,2713075,711.0069,,1.94659e+27,-1.0,1044.1213454588292,1.0,257.61624,-1182924.5,2.0,0.063566014,-1.1633989e+18
1.0,9277.900403022766,9.359982,315.0672,1953.177,49503630000.0,221919.31,,100.0,286,True,-91.18683,1638.1099,987.7667,100.0,100,0.4189424,[ 0.035  0.369 -0.436  0.003 -0.003  0.038 -0.451 -1.203  0.03   0.  0.   ],2230535.2,106.88,,28600,1081458.5,1.0,1,23012.18,-91.18683,9.359982,2723763,672.6995,,1.7731638e+27,-1.0,987.7667193384519,1.0,325.2312,-1119799.9,2.0,0.042620238,-1.6145073e+18
1.0,9311.043407201767,9.359954,348.10114,1872.2261,121081270.0,487.64227,,100.0,287,True,-105.47267,1524.125,1078.2802,100.0,100,0.4189424,[ 0.013  0.372 -0.439 -0.001 -0.007  0.02  -0.46  -1.2    0.03   0.  0.   ],3540.5154,116.99,,28700,1270379.5,1.0,1,95.140335,-105.47267,9.359954,2735462,730.1791,,99037000000.0,-1.0,1078.2801822813337,1.0,328.16367,-1305608.5,2.0,0.0363628,-11207664000.0
1.0,9346.255856752396,9.35995,321.4972,2357.3335,25198172000.0,66342.05,,100.0,288,True,-105.32434,2035.8363,1168.6984,100.0,100,0.4189424,[ 1.272e-02  3.813e-01 -4.423e-01  5.022e-03 -2.637e-05  5.407e-03 -4.359e-01 -1.202e+00  2.985e-02  0.000e+00  0.000e+00],550752.0,127.09,,28800,1497081.5,1.0,1,12359.735,-105.32434,9.35995,2748171,847.2012,,6.4058296e+24,-1.0,1168.6983720806177,1.0,362.2507,-1552931.9,2.0,0.052630175,-1.4135534e+17
1.0,9381.524498224258,9.359999,385.4464,2290.0122,37711823000.0,114674.89,,100.0,289,True,-112.568375,1904.5658,1056.1995,100.0,100,0.4189424,[ 0.022  0.376 -0.442  0.027  0.022  0.005 -0.468 -1.162  0.043  0.  0.   ],1049394.4,114.55,,28900,1235398.0,1.0,1,17960.734,-112.568375,9.359999,2759626,670.75305,,1.5878595e+35,-1.0,1056.1994630255188,1.0,346.18036,-1288104.0,2.0,0.19048385,-2.1002163e+22
1.0,9427.014503002167,9.359864,340.226,2520.4404,253682850.0,485.73352,,100.0,290,True,-113.708206,2180.2144,1226.7662,100.0,100,0.4189424,[-6.098e-04  3.782e-01 -4.420e-01  2.247e-02  1.767e-02 -1.447e-03 -4.700e-01 -1.150e+00  5.785e-02  0.000e+00  0.000e+00],4319.568,133.49,,29000,1657616.0,1.0,1,95.31785,-113.708206,9.359864,2772975,886.54016,,226312210000.0,-1.0,1226.7661610837922,1.0,390.71826,-1721462.6,2.0,0.0814922,-30626793000.0
1.0,9479.663576126099,9.359964,397.33307,2286.128,4226997800.0,22716.135,,100.0,291,True,-98.20706,1888.7949,1269.853,100.0,100,0.4189424,[-0.012  0.38  -0.443  0.018  0.014 -0.009 -0.473 -1.148  0.056  0.  0.   ],223782.08,138.02,,29100,1747455.9,1.0,1,3256.3474,-98.20706,9.359964,2786777,872.51984,,1.0287499e+20,-1.0,1269.852970471452,1.0,367.32742,-1799983.2,2.0,0.06930944,-532772500000000.0
1.0,9516.624497890472,9.359914,405.18747,3070.9114,2583240700.0,2620.7104,,100.0,292,True,-124.62602,2665.7239,1221.7699,100.0,100,0.4189424,[-0.012  0.383 -0.445  0.01   0.005  0.013 -0.49  -1.141  0.053  0.  0.   ],26320.428,133.22,,29200,1643772.9,1.0,1,327.51294,-124.62602,9.359914,2800099,816.58234,,2.2939448e+36,-1.0,1221.7698291910494,1.0,388.65323,-1738553.4,2.0,0.11950224,-1.4355174e+23
1.0,9553.421648740768,9.359891,322.88855,1893.6793,10066907.0,17.25094,,100.0,293,True,-93.1014,1570.7908,1067.9254,100.0,100,0.4189424,[ 0.02   0.391 -0.455  0.026  0.023 -0.026 -0.509 -1.127  0.045  0.  0.   ],126.44187,116.24,,29300,1248286.5,1.0,1,5.964822,-93.1014,9.359891,2811723,745.0368,,89913576.0,-1.0,1067.9253570842984,1.0,328.3624,-1284327.5,2.0,0.032913268,-351816420.0
1.0,9588.835972070694,9.359903,657.93665,2404.6323,37660610.0,49.34264,,100.0,294,True,-118.661354,1746.6957,1180.3127,100.0,100,0.4189424,[ 0.031  0.393 -0.456  0.022  0.02  -0.024 -0.5   -1.132  0.047  0.  0.   ],386.64398,128.12,,29400,1485524.1,1.0,1,15.968497,-118.661354,9.359903,2824535,522.37604,,2208888000000.0,-1.0,1180.3126950718245,1.0,303.9507,-1543638.2,2.0,0.22445853,-86408400000.0
1.0,9627.085304737091,9.359954,312.73938,2256.2788,1393615800000.0,4384551.0,,100.0,295,True,-105.241,1943.5394,1217.1129,100.0,100,0.4189424,[ 0.018  0.393 -0.456  0.021  0.019 -0.032 -0.502 -1.132  0.046  0.  0.   ],38513020.0,132.4,,29500,1634890.0,1.0,1,658323.5,-105.241,9.359954,2837775,904.37354,,1.961291e+35,-1.0,1217.1129418401254,1.0,391.82422,-1686054.8,2.0,0.014278824,-2.2658905e+22
1.0,9668.668155670166,9.359884,370.18195,2820.9707,1104468200.0,1047.5331,,100.0,296,True,-122.71702,2450.7888,1289.9309,100.0,100,0.4189424,[ 0.009  0.394 -0.457  0.012  0.01  -0.054 -0.488 -1.14   0.047  0.  0.   ],9365.097,139.84,,29600,1875667.0,1.0,1,166.82137,-122.71702,9.359884,2851759,919.7489,,7.58364e+26,-1.0,1289.930855551133,1.0,460.15805,-1955647.1,2.0,0.13383208,-2.2025127e+18
1.0,9711.64743065834,9.359978,463.3106,3115.4863,9077218.0,12.05618,,100.0,297,True,-127.49633,2652.1758,1217.2538,100.0,100,0.4189424,[ 0.026  0.402 -0.459  0.011  0.008 -0.056 -0.466 -1.151  0.048  0.  0.   ],112.30968,131.78,,29700,1655801.2,1.0,1,4.4866056,-127.49633,9.359978,2864937,753.9431,,512771070.0,-1.0,1217.2537402495618,1.0,417.2464,-1753353.2,2.0,0.14121902,-2218078000.0
1.0,9765.697506666183,9.36,322.57977,2693.2434,314860830.0,805.3117,,100.0,298,True,-106.58339,2370.6636,1239.0062,100.0,100,0.4189424,[ 0.016  0.405 -0.46   0.013  0.011 -0.062 -0.459 -1.158  0.048  0.  0.   ],7134.2715,134.16,,29800,1731077.0,1.0,1,185.2362,-106.58339,9.36,2878353,916.4264,,955313160000.0,-1.0,1239.0061405027836,1.0,442.652,-1803978.4,2.0,0.020420728,-71568410000.0
1.0,9800.133979082108,9.359975,361.37213,2433.0312,170975940.0,270.16547,,100.0,299,True,-113.40794,2071.6592,1265.4141,100.0,100,0.4189424,[ 0.016  0.407 -0.461  0.004  0.002 -0.044 -0.478 -1.145  0.048  0.  0.   ],2173.4739,137.65,,29900,1781453.1,1.0,1,53.633533,-113.40794,9.359975,2892118,904.0419,,3978364000000000.0,-1.0,1265.4140787411918,1.0,424.47665,-1840948.1,2.0,0.05746612,-3752751300000.0
1.0,9837.983258485794,9.35996,430.39542,2392.2188,352018370000.0,982641.3,,100.0,300,True,-113.19166,1961.8234,1261.7463,100.0,100,0.4189424,[ 0.026  0.408 -0.462  0.007  0.005 -0.034 -0.478 -1.146  0.047  0.  0.   ],9829126.0,136.96,,30000,1743897.5,1.0,1,113708.46,-113.19166,9.35996,2905814,831.351,,6.727446e+32,-1.0,1261.7463278364232,1.0,389.73547,-1801413.2,2.0,0.040383447,-1.4917956e+21
1.0,9870.10158085823,9.35985,312.47842,1852.0139,96893460000000.0,821498940.0,,100.0,301,True,-84.86686,1539.5355,1095.4398,100.0,100,0.4189424,[ 0.051  0.415 -0.465  0.002 -0.001 -0.036 -0.464 -1.15   0.044  0.  0.   ],8255745000.0,119.0,,30100,1282528.0,1.0,1,85776590.0,-84.86686,9.35985,2917714,782.9615,,5.2779865e+35,-1.0,1095.4398858607458,1.0,287.2968,-1317000.5,2.0,0.14977965,-2.5044076e+22
1.0,9905.532410860062,9.359954,406.94696,2158.246,115277290.0,436.68097,,100.0,302,True,-99.849205,1751.2991,1159.6548,100.0,100,0.4189424,[ 0.034  0.417 -0.465 -0.003 -0.006 -0.056 -0.451 -1.16   0.046  0.  0.   ],4300.0366,125.69,,30200,1455418.8,1.0,1,59.480114,-99.849205,9.359954,2930283,752.7078,,17251523000.0,-1.0,1159.6547650590958,1.0,332.59515,-1502234.0,2.0,0.23339993,-6264185300.0
1.0,9944.414828538895,9.359941,482.87347,2496.6777,13449110.0,21.109905,,100.0,303,True,-109.43071,2013.8042,1215.4337,100.0,100,0.4189424,[ 0.02   0.418 -0.466 -0.003 -0.006 -0.059 -0.45  -1.161  0.042  0.  0.   ],207.88611,131.41,,30300,1640142.8,1.0,1,4.795557,-109.43071,9.359941,2943424,732.56036,,2352153900.0,-1.0,1215.4337835473636,1.0,403.56357,-1702791.1,2.0,0.073660836,-3051816200.0
1.0,9984.36565876007,9.359686,312.99854,2319.134,56181844.0,67.4031,,100.0,304,True,-119.78111,2006.1355,1272.1455,100.0,100,0.4189424,[ 0.005  0.418 -0.466 -0.002 -0.005 -0.06  -0.454 -1.161  0.042  0.  0.   ],651.2622,137.67,,30400,1825368.8,1.0,1,17.159449,-119.78111,9.359686,2957191,959.14685,,691177900000.0,-1.0,1272.145433386944,1.0,454.9888,-1879423.8,2.0,0.036636814,-44995760000.0
1.0,10036.317614078522,9.359978,371.05212,2548.8582,11703740.0,13.422152,,100.0,305,True,-117.15338,2177.8062,1251.296,100.0,100,0.4189424,[-0.007  0.425 -0.469  0.013  0.012 -0.045 -0.457 -1.157  0.042  0.  0.   ],113.48453,135.53,,30500,1781886.6,1.0,1,5.7224865,-117.15338,9.359978,2970744,880.2439,,549791700000000.0,-1.0,1251.2960056587954,1.0,464.91394,-1847180.9,2.0,0.1743902,-1531003400000.0
1.0,10091.679858446121,9.35998,312.65866,3230.956,2171014000.0,4125.7715,,100.0,306,True,-143.9342,2918.2974,1263.0054,100.0,100,0.4189424,[ 0.006  0.426 -0.469  0.015  0.013 -0.036 -0.46  -1.157  0.042  0.  0.   ],41477.402,137.35,,30600,1836595.5,1.0,1,428.9327,-143.9342,9.35998,2984479,950.34656,,1.872504e+20,-1.0,1263.005238675328,1.0,491.33835,-1941512.8,2.0,0.041482657,-1435676200000000.0
