VarJ,eRenyi2,VanillaAvgRet,ESSClassic,VarVanillaIw,VarNormIw,AvgNormIw,Bound,MaxNormIw,VarRet,AvgDiscRet,AvgRet,AvgVanillaIw,MinVanillaIw,AvgEpLen,J,ESSRenyi,VarDiscRet,BatchSize,MinNormIw,MaxVanillaIw
986.8018,1.0,3122.0691759876045,100.0,,3.5044917e-18,0.009999998,2701.2585,0.01,983613.9438133392,3122.0691759876045,3122.0691759876045,1.0,1.0,313.17,3122.069,100.0,983613.9438133392,100,0.01,1.0
932.3445,1.0,2980.692712927421,100.0,,3.5044917e-18,0.009999998,2559.8823,0.01,878046.7518699435,2980.692712927421,2980.692712927421,1.0,1.0,299.07,2980.6926,100.0,878046.7518699435,100,0.01,1.0
1006.8031,1.0,2860.7223670928192,100.0,,3.5044917e-18,0.009999998,2439.9116,0.01,1023891.3081869411,2860.7223670928192,2860.7223670928192,1.0,1.0,287.03,2860.7222,100.0,1023891.3081869411,100,0.01,1.0
1029.4562,1.0,3066.9300149752776,100.0,,3.5044917e-18,0.009999998,2646.1194,0.01,1070485.0041506824,3066.9300149752776,3066.9300149752776,1.0,1.0,307.65,3066.93,100.0,1070485.0041506824,100,0.01,1.0
912.7515,1.0,3037.23767575157,100.0,,3.5044917e-18,0.009999998,2616.4268,0.01,841530.6954620281,3037.23767575157,3037.23767575157,1.0,1.0,304.72,3037.2373,100.0,841530.6954620281,100,0.01,1.0
1047.5421,1.0,3014.39176245671,100.0,,3.5044917e-18,0.009999998,2593.5813,0.01,1108428.786964519,3014.39176245671,3014.39176245671,1.0,1.0,302.38,3014.3916,100.0,1108428.786964519,100,0.01,1.0
1029.1393,1.0,2908.969348150426,100.0,,3.5044917e-18,0.009999998,2488.159,0.01,1069826.008941872,2908.969348150426,2908.969348150426,1.0,1.0,291.88,2908.9695,100.0,1069826.008941872,100,0.01,1.0
1025.7135,1.0,3022.8467807249135,100.0,,3.5044917e-18,0.009999998,2602.0361,0.01,1062715.338852146,3022.8467807249135,3022.8467807249135,1.0,1.0,303.24,3022.8467,100.0,1062715.338852146,100,0.01,1.0
933.10657,1.0,2924.376044238764,100.0,,3.5044917e-18,0.009999998,2503.5654,0.01,879482.7132815428,2924.376044238764,2924.376044238764,1.0,1.0,293.4,2924.376,100.0,879482.7132815428,100,0.01,1.0
985.195,1.0,3010.2081173552497,100.0,,3.5044917e-18,0.009999998,2589.3975,0.01,980413.3616988244,3010.2081173552497,3010.2081173552497,1.0,1.0,302.01,3010.208,100.0,980413.3616988244,100,0.01,1.0
988.2152,1.0,3009.317336801618,100.0,,3.5044917e-18,0.009999998,2588.5068,0.01,986433.6448587849,3009.317336801618,3009.317336801618,1.0,1.0,301.89,3009.3174,100.0,986433.6448587849,100,0.01,1.0
954.1309,1.0,2977.50438433535,100.0,,3.5044917e-18,0.009999998,2556.6938,0.01,919561.4435607413,2977.50438433535,2977.50438433535,1.0,1.0,298.77,2977.5044,100.0,919561.4435607413,100,0.01,1.0
1066.093,1.0,2973.0513176508057,100.0,,3.5044917e-18,0.009999998,2552.2407,0.01,1148034.754470161,2973.0513176508057,2973.0513176508057,1.0,1.0,298.28,2973.0513,100.0,1148034.754470161,100,0.01,1.0
964.5169,1.0,2873.650086035428,100.0,,3.5044917e-18,0.009999998,2452.8394,0.01,939689.7658381301,2873.650086035428,2873.650086035428,1.0,1.0,288.37,2873.65,100.0,939689.7658381301,100,0.01,1.0
895.21954,1.0,2843.5812614786423,100.0,,3.5044917e-18,0.009999998,2422.7708,0.01,809513.083278473,2843.5812614786423,2843.5812614786423,1.0,1.0,285.37,2843.5813,100.0,809513.083278473,100,0.01,1.0
988.16266,1.0,2888.150529765028,100.0,,3.5044917e-18,0.009999998,2467.3398,0.01,986328.7619995808,2888.150529765028,2888.150529765028,1.0,1.0,289.81,2888.1504,100.0,986328.7619995808,100,0.01,1.0
894.7965,1.0,2930.2051495002165,100.0,,3.5044917e-18,0.009999998,2509.3945,0.01,808748.2834545922,2930.2051495002165,2930.2051495002165,1.0,1.0,294.04,2930.205,100.0,808748.2834545922,100,0.01,1.0
1036.0194,1.0,3037.6231411587755,100.0,,3.5044917e-18,0.009999998,2616.8127,0.01,1084177.9623593022,3037.6231411587755,3037.6231411587755,1.0,1.0,304.7,3037.623,100.0,1084177.9623593022,100,0.01,1.0
1017.4445,1.0,3033.410666531931,100.0,,3.5044917e-18,0.009999998,2612.6,0.01,1045649.8608444756,3033.410666531931,3033.410666531931,1.0,1.0,304.28,3033.4106,100.0,1045649.8608444756,100,0.01,1.0
857.3822,1.0,2895.2687758230395,100.0,,3.5044917e-18,0.009999998,2474.4585,0.01,742529.5449436787,2895.2687758230395,2895.2687758230395,1.0,1.0,290.53,2895.2688,100.0,742529.5449436787,100,0.01,1.0
894.51044,1.0,3097.064566436904,100.0,,3.5044917e-18,0.009999998,2676.2544,0.01,808231.161912905,3097.064566436904,3097.064566436904,1.0,1.0,310.68,3097.0647,100.0,808231.161912905,100,0.01,1.0
921.45276,1.0,2984.9347506710574,100.0,,3.5044917e-18,0.009999998,2564.1245,0.01,857651.6412661383,2984.9347506710574,2984.9347506710574,1.0,1.0,299.47,2984.9348,100.0,857651.6412661383,100,0.01,1.0
887.471,1.0,3011.5289783841567,100.0,,3.5044917e-18,0.009999998,2590.7183,0.01,795560.4496745237,3011.5289783841567,3011.5289783841567,1.0,1.0,302.14,3011.5288,100.0,795560.4496745237,100,0.01,1.0
928.292,1.0,2896.589753798771,100.0,,3.5044917e-18,0.009999998,2475.7793,0.01,870430.2852384727,2896.589753798771,2896.589753798771,1.0,1.0,290.63,2896.5896,100.0,870430.2852384727,100,0.01,1.0
920.56287,1.0,2856.1370651850884,100.0,,3.5044917e-18,0.009999998,2435.3267,0.01,855995.8207056938,2856.1370651850884,2856.1370651850884,1.0,1.0,286.61,2856.1367,100.0,855995.8207056938,100,0.01,1.0
1065.1686,1.0,3149.276217108574,100.0,,3.5044917e-18,0.009999998,2728.4653,0.01,1146044.8169968724,3149.276217108574,3149.276217108574,1.0,1.0,315.86,3149.276,100.0,1146044.8169968724,100,0.01,1.0
909.6806,1.0,2925.7900717247844,100.0,,3.5044917e-18,0.009999998,2504.98,0.01,835877.5859213322,2925.7900717247844,2925.7900717247844,1.0,1.0,293.6,2925.7903,100.0,835877.5859213322,100,0.01,1.0
976.5462,1.0,2908.3528717977456,100.0,,3.5044917e-18,0.009999998,2487.5422,0.01,963275.2044693948,2908.3528717977456,2908.3528717977456,1.0,1.0,291.8,2908.3528,100.0,963275.2044693948,100,0.01,1.0
947.1507,1.0,2937.494784692704,100.0,,3.5044917e-18,0.009999998,2516.6843,0.01,906156.0866207045,2937.494784692704,2937.494784692704,1.0,1.0,294.73,2937.4949,100.0,906156.0866207045,100,0.01,1.0
931.0715,1.0,2853.551120446313,100.0,,3.5044917e-18,0.009999998,2432.7407,0.01,875650.653292526,2853.551120446313,2853.551120446313,1.0,1.0,286.36,2853.551,100.0,875650.653292526,100,0.01,1.0
1004.5552,1.0,2939.158155880784,100.0,,3.5044917e-18,0.009999998,2518.3477,0.01,1019324.2882829967,2939.158155880784,2939.158155880784,1.0,1.0,294.89,2939.1582,100.0,1019324.2882829967,100,0.01,1.0
1021.66565,1.0,3124.5339499882166,100.0,,3.5044917e-18,0.009999998,2703.7234,0.01,1054344.1618165988,3124.5339499882166,3124.5339499882166,1.0,1.0,313.42,3124.534,100.0,1054344.1618165988,100,0.01,1.0
957.7761,1.0,2890.831409258817,100.0,,3.5044917e-18,0.009999998,2470.0208,0.01,926601.205179913,2890.831409258817,2890.831409258817,1.0,1.0,290.06,2890.8313,100.0,926601.205179913,100,0.01,1.0
944.1775,1.0,2880.7846173767284,100.0,,3.5044917e-18,0.009999998,2459.974,0.01,900475.9388204446,2880.7846173767284,2880.7846173767284,1.0,1.0,289.07,2880.7847,100.0,900475.9388204446,100,0.01,1.0
991.46576,1.0,2889.1689850224375,100.0,,3.5044917e-18,0.009999998,2468.359,0.01,992933.7942349911,2889.1689850224375,2889.1689850224375,1.0,1.0,289.95,2889.1687,100.0,992933.7942349911,100,0.01,1.0
1081.6271,1.0,3105.326575664691,100.0,,3.5044917e-18,0.009999998,2684.5159,0.01,1181734.5254040628,3105.326575664691,3105.326575664691,1.0,1.0,311.45,3105.3264,100.0,1181734.5254040628,100,0.01,1.0
1030.54,1.0,3121.4511130075284,100.0,,3.5044917e-18,0.009999998,2700.6404,0.01,1072740.152195055,3121.4511130075284,3121.4511130075284,1.0,1.0,313.07,3121.451,100.0,1072740.152195055,100,0.01,1.0
896.9528,1.0,2883.6651190209664,100.0,,3.5044917e-18,0.009999998,2462.8547,0.01,812650.8416378227,2883.6651190209664,2883.6651190209664,1.0,1.0,289.37,2883.665,100.0,812650.8416378227,100,0.01,1.0
890.2113,1.0,2934.2007278832853,100.0,,3.5044917e-18,0.009999998,2513.3904,0.01,800480.9607829344,2934.2007278832853,2934.2007278832853,1.0,1.0,294.42,2934.2007,100.0,800480.9607829344,100,0.01,1.0
989.671,1.0,3009.3301687482995,100.0,,3.5044917e-18,0.009999998,2588.5195,0.01,989342.1161266767,3009.3301687482995,3009.3301687482995,1.0,1.0,301.89,3009.33,100.0,989342.1161266767,100,0.01,1.0
949.3646,1.0,2855.783563071427,100.0,,3.5044917e-18,0.009999998,2434.9731,0.01,910397.152473221,2855.783563071427,2855.783563071427,1.0,1.0,286.58,2855.7834,100.0,910397.152473221,100,0.01,1.0
993.3807,1.0,3111.3424961616583,100.0,,3.5044917e-18,0.009999998,2690.5317,0.01,996772.84535049,3111.3424961616583,3111.3424961616583,1.0,1.0,312.06,3111.3423,100.0,996772.84535049,100,0.01,1.0
1032.7725,1.0,3031.8171093848414,100.0,,3.5044917e-18,0.009999998,2611.0066,0.01,1077392.9280904564,3031.8171093848414,3031.8171093848414,1.0,1.0,304.15,3031.8171,100.0,1077392.9280904564,100,0.01,1.0
884.5747,1.0,2902.0773477686157,100.0,,3.5044917e-18,0.009999998,2481.2668,0.01,790376.1408399446,2902.0773477686157,2902.0773477686157,1.0,1.0,291.19,2902.0774,100.0,790376.1408399446,100,0.01,1.0
850.4016,1.0,2783.9444576977335,100.0,,3.5044917e-18,0.009999998,2363.1343,0.01,730487.8880660307,2783.9444576977335,2783.9444576977335,1.0,1.0,279.44,2783.9446,100.0,730487.8880660307,100,0.01,1.0
978.9533,1.0,2910.1657421002765,100.0,,3.5044917e-18,0.009999998,2489.355,0.01,968029.8935375295,2910.1657421002765,2910.1657421002765,1.0,1.0,292.03,2910.1655,100.0,968029.8935375295,100,0.01,1.0
1004.40857,1.0,2864.1532901552528,100.0,,3.5044917e-18,0.009999998,2443.3425,0.01,1019026.9452956511,2864.1532901552528,2864.1532901552528,1.0,1.0,287.37,2864.153,100.0,1019026.9452956511,100,0.01,1.0
995.6481,1.0,2956.293699790083,100.0,,3.5044917e-18,0.009999998,2535.4832,0.01,1001328.5042162867,2956.293699790083,2956.293699790083,1.0,1.0,296.58,2956.2937,100.0,1001328.5042162867,100,0.01,1.0
1000.6764,1.0,3004.4179752090304,100.0,,3.5044917e-18,0.009999998,2583.6074,0.01,1011467.9713157738,3004.4179752090304,3004.4179752090304,1.0,1.0,301.4,3004.418,100.0,1011467.9713157738,100,0.01,1.0
1029.6427,1.0,3027.503640143882,100.0,,3.5044917e-18,0.009999998,2606.693,0.01,1070872.766972058,3027.503640143882,3027.503640143882,1.0,1.0,303.7,3027.5037,100.0,1070872.766972058,100,0.01,1.0
975.9322,1.0,3055.7169760781194,100.0,,3.5044917e-18,0.009999998,2634.9062,0.01,962064.2790135872,3055.7169760781194,3055.7169760781194,1.0,1.0,306.52,3055.7168,100.0,962064.2790135872,100,0.01,1.0
1079.2844,1.0,3051.510262503261,100.0,,3.5044917e-18,0.009999998,2630.6995,0.01,1176620.9295358127,3051.510262503261,3051.510262503261,1.0,1.0,306.06,3051.51,100.0,1176620.9295358127,100,0.01,1.0
899.4777,1.0,2862.3484698007687,100.0,,3.5044917e-18,0.009999998,2441.5378,0.01,817232.4772337129,2862.3484698007687,2862.3484698007687,1.0,1.0,287.26,2862.3484,100.0,817232.4772337129,100,0.01,1.0
1041.1752,1.0,3187.8662296154926,100.0,,3.5044917e-18,0.009999998,2767.0557,0.01,1094995.8125363009,3187.8662296154926,3187.8662296154926,1.0,1.0,319.73,3187.8662,100.0,1094995.8125363009,100,0.01,1.0
864.93604,1.0,3003.234108067546,100.0,,3.5044917e-18,0.009999998,2582.4236,0.01,755671.0149610195,3003.234108067546,3003.234108067546,1.0,1.0,301.33,3003.2341,100.0,755671.0149610195,100,0.01,1.0
960.6354,1.0,3040.6152883040822,100.0,,3.5044917e-18,0.009999998,2619.8047,0.01,932141.7930233192,3040.6152883040822,3040.6152883040822,1.0,1.0,305.04,3040.6152,100.0,932141.7930233192,100,0.01,1.0
985.3257,1.0,2883.651678897519,100.0,,3.5044917e-18,0.009999998,2462.8413,0.01,980673.403742957,2883.651678897519,2883.651678897519,1.0,1.0,289.33,2883.6519,100.0,980673.403742957,100,0.01,1.0
1080.4512,1.0,2931.742457500379,100.0,,3.5044917e-18,0.009999998,2510.9321,0.01,1179166.3716843294,2931.742457500379,2931.742457500379,1.0,1.0,294.1,2931.7427,100.0,1179166.3716843294,100,0.01,1.0
946.24524,1.0,2852.6474858783204,100.0,,3.5044917e-18,0.009999998,2431.8367,0.01,904424.194756662,2852.6474858783204,2852.6474858783204,1.0,1.0,286.26,2852.6472,100.0,904424.194756662,100,0.01,1.0
1038.9779,1.0,2993.5892143540614,100.0,,3.5044917e-18,0.009999998,2572.7788,0.01,1090378.9992471961,2993.5892143540614,2993.5892143540614,1.0,1.0,300.32,2993.589,100.0,1090378.9992471961,100,0.01,1.0
1003.74,1.0,2871.618868087866,100.0,,3.5044917e-18,0.009999998,2450.808,0.01,1017670.7140873073,2871.618868087866,2871.618868087866,1.0,1.0,288.14,2871.6187,100.0,1017670.7140873073,100,0.01,1.0
1059.5559,1.0,2971.36727660856,100.0,,3.5044917e-18,0.009999998,2550.5564,0.01,1133998.7487951498,2971.36727660856,2971.36727660856,1.0,1.0,298.11,2971.367,100.0,1133998.7487951498,100,0.01,1.0
1026.6747,1.0,2929.453677533219,100.0,,3.5044917e-18,0.009999998,2508.6433,0.01,1064707.8464196569,2929.453677533219,2929.453677533219,1.0,1.0,293.89,2929.4539,100.0,1064707.8464196569,100,0.01,1.0
884.20526,1.0,2811.631470411644,100.0,,3.5044917e-18,0.009999998,2390.8208,0.01,789716.143860934,2811.631470411644,2811.631470411644,1.0,1.0,282.16,2811.6313,100.0,789716.143860934,100,0.01,1.0
1043.3457,1.0,3033.580483355722,100.0,,3.5044917e-18,0.009999998,2612.77,0.01,1099566.23188904,3033.580483355722,3033.580483355722,1.0,1.0,304.31,3033.5803,100.0,1099566.23188904,100,0.01,1.0
913.7087,1.0,2863.9532330780626,100.0,,3.5044917e-18,0.009999998,2443.1423,0.01,843296.5866228117,2863.9532330780626,2863.9532330780626,1.0,1.0,287.39,2863.953,100.0,843296.5866228117,100,0.01,1.0
915.6647,1.0,2955.508351505292,100.0,,3.5044917e-18,0.009999998,2534.6978,0.01,846910.8966797817,2955.508351505292,2955.508351505292,1.0,1.0,296.53,2955.5083,100.0,846910.8966797817,100,0.01,1.0
899.4635,1.0,2950.411661988818,100.0,,3.5044917e-18,0.009999998,2529.601,0.01,817206.6647830551,2950.411661988818,2950.411661988818,1.0,1.0,296.04,2950.4116,100.0,817206.6647830551,100,0.01,1.0
887.8846,1.0,2948.5959480703273,100.0,,3.5044917e-18,0.009999998,2527.7852,0.01,796302.0819938177,2948.5959480703273,2948.5959480703273,1.0,1.0,295.83,2948.5957,100.0,796302.0819938177,100,0.01,1.0
974.55396,1.0,3126.573282434847,100.0,,3.5044917e-18,0.009999998,2705.763,0.01,959348.8760361396,3126.573282434847,3126.573282434847,1.0,1.0,313.62,3126.5735,100.0,959348.8760361396,100,0.01,1.0
1019.1114,1.0,3006.0041301099536,100.0,,3.5044917e-18,0.009999998,2585.1934,0.01,1049078.856366233,3006.0041301099536,3006.0041301099536,1.0,1.0,301.54,3006.004,100.0,1049078.856366233,100,0.01,1.0
937.5339,1.0,3017.312943842379,100.0,,3.5044917e-18,0.009999998,2596.5027,0.01,887848.4167070404,3017.312943842379,3017.312943842379,1.0,1.0,302.7,3017.313,100.0,887848.4167070404,100,0.01,1.0
908.8096,1.0,2915.9714066518477,100.0,,3.5044917e-18,0.009999998,2495.1606,0.01,834277.634929697,2915.9714066518477,2915.9714066518477,1.0,1.0,292.6,2915.9712,100.0,834277.634929697,100,0.01,1.0
971.2994,1.0,2885.741619279703,100.0,,3.5044917e-18,0.009999998,2464.9312,0.01,952951.9972841558,2885.741619279703,2885.741619279703,1.0,1.0,289.54,2885.7417,100.0,952951.9972841558,100,0.01,1.0
1018.258,1.0,2860.83259384959,100.0,,3.5044917e-18,0.009999998,2440.022,0.01,1047322.6058308496,2860.83259384959,2860.83259384959,1.0,1.0,287.07,2860.8325,100.0,1047322.6058308496,100,0.01,1.0
924.7556,1.0,2922.3908850813245,100.0,,3.5044917e-18,0.009999998,2501.58,0.01,863811.0566487869,2922.3908850813245,2922.3908850813245,1.0,1.0,293.22,2922.3906,100.0,863811.0566487869,100,0.01,1.0
934.6819,1.0,2918.3889263453107,100.0,,3.5044917e-18,0.009999998,2497.5789,0.01,882454.734264865,2918.3889263453107,2918.3889263453107,1.0,1.0,292.85,2918.389,100.0,882454.734264865,100,0.01,1.0
1049.1815,1.0,3036.591043836256,100.0,,3.5044917e-18,0.009999998,2615.7805,0.01,1111900.9016768124,3036.591043836256,3036.591043836256,1.0,1.0,304.61,3036.591,100.0,1111900.9016768124,100,0.01,1.0
1014.7031,1.0,2938.6669256285204,100.0,,3.5044917e-18,0.009999998,2517.8564,0.01,1040022.735574122,2938.6669256285204,2938.6669256285204,1.0,1.0,294.86,2938.6667,100.0,1040022.735574122,100,0.01,1.0
863.16064,1.0,2882.8745905561104,100.0,,3.5044917e-18,0.009999998,2462.0642,0.01,752571.9945059882,2882.8745905561104,2882.8745905561104,1.0,1.0,289.33,2882.8745,100.0,752571.9945059882,100,0.01,1.0
956.9157,1.0,2957.902667828359,100.0,,3.5044917e-18,0.009999998,2537.092,0.01,924936.9962855078,2957.902667828359,2957.902667828359,1.0,1.0,296.76,2957.9026,100.0,924936.9962855078,100,0.01,1.0
1011.9965,1.0,3111.8473517413345,100.0,,3.5044917e-18,0.009999998,2691.0369,0.01,1034481.6652124806,3111.8473517413345,3111.8473517413345,1.0,1.0,312.15,3111.8474,100.0,1034481.6652124806,100,0.01,1.0
997.931,1.0,3056.5233061068984,100.0,,3.5044917e-18,0.009999998,2635.7126,0.01,1005925.5665001901,3056.5233061068984,3056.5233061068984,1.0,1.0,306.61,3056.5232,100.0,1005925.5665001901,100,0.01,1.0
1012.1062,1.0,2839.8446213968878,100.0,,3.5044917e-18,0.009999998,2419.034,0.01,1034706.0868002005,2839.8446213968878,2839.8446213968878,1.0,1.0,284.97,2839.8445,100.0,1034706.0868002005,100,0.01,1.0
973.94586,1.0,2979.595907756335,100.0,,3.5044917e-18,0.009999998,2558.7852,0.01,958152.0982694236,2979.595907756335,2979.595907756335,1.0,1.0,298.93,2979.5957,100.0,958152.0982694236,100,0.01,1.0
987.1579,1.0,3010.8055119849323,100.0,,3.5044917e-18,0.009999998,2589.9949,0.01,984324.0891815553,3010.8055119849323,3010.8055119849323,1.0,1.0,302.03,3010.8054,100.0,984324.0891815553,100,0.01,1.0
816.21466,1.0,2844.8539929886547,100.0,,3.5044917e-18,0.009999998,2424.0435,0.01,672935.787376853,2844.8539929886547,2844.8539929886547,1.0,1.0,285.52,2844.854,100.0,672935.787376853,100,0.01,1.0
1080.4667,1.0,3037.0929719658056,100.0,,3.5044917e-18,0.009999998,2616.2825,0.01,1179200.3263861842,3037.0929719658056,3037.0929719658056,1.0,1.0,304.69,3037.093,100.0,1179200.3263861842,100,0.01,1.0
977.59705,1.0,3171.263722992134,100.0,,3.5044917e-18,0.009999998,2750.4534,0.01,965349.5983197513,3171.263722992134,3171.263722992134,1.0,1.0,318.14,3171.2634,100.0,965349.5983197513,100,0.01,1.0
1069.4595,1.0,2943.5476853570394,100.0,,3.5044917e-18,0.009999998,2522.737,0.01,1155296.5332822849,2943.5476853570394,2943.5476853570394,1.0,1.0,295.3,2943.5476,100.0,1155296.5332822849,100,0.01,1.0
986.1616,1.0,3082.2574488056894,100.0,,3.5044917e-18,0.009999998,2661.4468,0.01,982338.0340209209,3082.2574488056894,3082.2574488056894,1.0,1.0,309.19,3082.2573,100.0,982338.0340209209,100,0.01,1.0
942.14856,1.0,2988.203372979669,100.0,,3.5044917e-18,0.009999998,2567.3926,0.01,896609.9594683695,2988.203372979669,2988.203372979669,1.0,1.0,299.8,2988.2031,100.0,896609.9594683695,100,0.01,1.0
1076.689,1.0,3050.788892462373,100.0,,3.5044917e-18,0.009999998,2629.9783,0.01,1170968.8246082496,3050.788892462373,3050.788892462373,1.0,1.0,306.05,3050.7888,100.0,1170968.8246082496,100,0.01,1.0
1025.9156,1.0,3019.5840768066487,100.0,,3.5044917e-18,0.009999998,2598.7734,0.01,1063134.3572816425,3019.5840768066487,3019.5840768066487,1.0,1.0,302.94,3019.584,100.0,1063134.3572816425,100,0.01,1.0
954.6308,1.0,3025.2685032855125,100.0,,3.5044917e-18,0.009999998,2604.458,0.01,920525.3072623569,3025.2685032855125,3025.2685032855125,1.0,1.0,303.51,3025.2686,100.0,920525.3072623569,100,0.01,1.0
950.05774,1.0,2923.6892398898244,100.0,,3.5044917e-18,0.009999998,2502.8784,0.01,911727.0471682393,2923.6892398898244,2923.6892398898244,1.0,1.0,293.34,2923.689,100.0,911727.0471682393,100,0.01,1.0
856.56256,1.0,2922.292450281396,100.0,,3.5044917e-18,0.009999998,2501.482,0.01,741110.5078691364,2922.292450281396,2922.292450281396,1.0,1.0,293.23,2922.2925,100.0,741110.5078691364,100,0.01,1.0
954.44415,1.0,2937.976889400145,100.0,,3.5044917e-18,0.009999998,2517.1663,0.01,920165.4397070355,2937.976889400145,2937.976889400145,1.0,1.0,294.79,2937.9768,100.0,920165.4397070355,100,0.01,1.0
1009.812,1.0,3084.640077849428,100.0,,3.5044917e-18,0.009999998,2663.8293,0.01,1030020.5037438879,3084.640077849428,3084.640077849428,1.0,1.0,309.42,3084.64,100.0,1030020.5037438879,100,0.01,1.0
923.78864,1.0,2980.312513486506,100.0,,3.5044917e-18,0.009999998,2559.5022,0.01,862005.5976185406,2980.312513486506,2980.312513486506,1.0,1.0,299.02,2980.3125,100.0,862005.5976185406,100,0.01,1.0
836.9358,1.0,2815.9506306405574,100.0,,3.5044917e-18,0.009999998,2395.14,0.01,707536.8729459876,2815.9506306405574,2815.9506306405574,1.0,1.0,282.62,2815.9504,100.0,707536.8729459876,100,0.01,1.0
895.02325,1.0,2832.648087182305,100.0,,3.5044917e-18,0.009999998,2411.8374,0.01,809158.2623504827,2832.648087182305,2832.648087182305,1.0,1.0,284.26,2832.648,100.0,809158.2623504827,100,0.01,1.0
900.6215,1.0,2852.736963130531,100.0,,3.5044917e-18,0.009999998,2431.9265,0.01,819312.340201389,2852.736963130531,2852.736963130531,1.0,1.0,286.3,2852.737,100.0,819312.340201389,100,0.01,1.0
1002.21716,1.0,2867.834113878212,100.0,,3.5044917e-18,0.009999998,2447.0234,0.01,1014585.1623138987,2867.834113878212,2867.834113878212,1.0,1.0,287.78,2867.834,100.0,1014585.1623138987,100,0.01,1.0
977.42554,1.0,2949.390380953229,100.0,,3.5044917e-18,0.009999998,2528.5798,0.01,965010.7493973795,2949.390380953229,2949.390380953229,1.0,1.0,295.94,2949.3904,100.0,965010.7493973795,100,0.01,1.0
963.1547,1.0,2980.6088838047926,100.0,,3.5044917e-18,0.009999998,2559.7983,0.01,937037.3031069564,2980.6088838047926,2980.6088838047926,1.0,1.0,299.07,2980.609,100.0,937037.3031069564,100,0.01,1.0
1053.8136,1.0,3021.521695389988,100.0,,3.5044917e-18,0.009999998,2600.7112,0.01,1121740.6793033823,3021.521695389988,3021.521695389988,1.0,1.0,303.16,3021.5215,100.0,1121740.6793033823,100,0.01,1.0
1034.7974,1.0,3040.0094644318287,100.0,,3.5044917e-18,0.009999998,2619.199,0.01,1081621.9200174606,3040.0094644318287,3040.0094644318287,1.0,1.0,304.96,3040.0095,100.0,1081621.9200174606,100,0.01,1.0
1021.7031,1.0,3159.6559290950513,100.0,,3.5044917e-18,0.009999998,2738.8455,0.01,1054421.5923298502,3159.6559290950513,3159.6559290950513,1.0,1.0,316.92,3159.656,100.0,1054421.5923298502,100,0.01,1.0
957.115,1.0,2997.010009999875,100.0,,3.5044917e-18,0.009999998,2576.1995,0.01,925322.4483823999,2997.010009999875,2997.010009999875,1.0,1.0,300.69,2997.01,100.0,925322.4483823999,100,0.01,1.0
926.1032,1.0,2940.385611330694,100.0,,3.5044917e-18,0.009999998,2519.5752,0.01,866330.4491715011,2940.385611330694,2940.385611330694,1.0,1.0,295.03,2940.3857,100.0,866330.4491715011,100,0.01,1.0
922.62885,1.0,2952.918464973479,100.0,,3.5044917e-18,0.009999998,2532.108,0.01,859842.3911897654,2952.918464973479,2952.918464973479,1.0,1.0,296.26,2952.9185,100.0,859842.3911897654,100,0.01,1.0
881.05927,1.0,2845.148496976413,100.0,,3.5044917e-18,0.009999998,2424.338,0.01,784106.4792780733,2845.148496976413,2845.148496976413,1.0,1.0,285.52,2845.1484,100.0,784106.4792780733,100,0.01,1.0
991.84454,1.0,2930.210512608357,100.0,,3.5044917e-18,0.009999998,2509.4004,0.01,993692.506378773,2930.210512608357,2930.210512608357,1.0,1.0,294.01,2930.2104,100.0,993692.506378773,100,0.01,1.0
985.2707,1.0,2887.963794732365,100.0,,3.5044917e-18,0.009999998,2467.153,0.01,980563.9978546989,2887.963794732365,2887.963794732365,1.0,1.0,289.77,2887.9636,100.0,980563.9978546989,100,0.01,1.0
1005.4887,1.0,3063.0096161988595,100.0,,3.5044917e-18,0.009999998,2642.199,0.01,1021219.6745964655,3063.0096161988595,3063.0096161988595,1.0,1.0,307.27,3063.0095,100.0,1021219.6745964655,100,0.01,1.0
982.8342,1.0,3014.906687465228,100.0,,3.5044917e-18,0.009999998,2594.096,0.01,975720.382131349,3014.906687465228,3014.906687465228,1.0,1.0,302.45,3014.9065,100.0,975720.382131349,100,0.01,1.0
904.9048,1.0,2841.749167086145,100.0,,3.5044917e-18,0.009999998,2420.939,0.01,827123.8966884881,2841.749167086145,2841.749167086145,1.0,1.0,285.18,2841.7493,100.0,827123.8966884881,100,0.01,1.0
866.1467,1.0,2884.064613888741,100.0,,3.5044917e-18,0.009999998,2463.2542,0.01,757788.0146050438,2884.064613888741,2884.064613888741,1.0,1.0,289.42,2884.0645,100.0,757788.0146050438,100,0.01,1.0
1069.6683,1.0,3035.7914489724235,100.0,,3.5044917e-18,0.009999998,2614.9807,0.01,1155747.7353691286,3035.7914489724235,3035.7914489724235,1.0,1.0,304.53,3035.7913,100.0,1155747.7353691286,100,0.01,1.0
915.5423,1.0,2781.5288390891556,100.0,,3.5044917e-18,0.009999998,2360.7188,0.01,846684.559241014,2781.5288390891556,2781.5288390891556,1.0,1.0,279.15,2781.529,100.0,846684.559241014,100,0.01,1.0
1027.7264,1.0,2994.2931852262195,100.0,,3.5044917e-18,0.009999998,2573.4824,0.01,1066890.6780694139,2994.2931852262195,2994.2931852262195,1.0,1.0,300.38,2994.293,100.0,1066890.6780694139,100,0.01,1.0
