Bound,AvgDiscRet,J,VanillaAvgRet,VarRet,Delta,VarJ,EpsThisIter,MaxNormIw,MinVanillaIw,VarVanillaIw,AvgNormIw,MinNormIw,ESSRenyi,AvgVanillaIw,AvgRet,VarNormIw,BatchSize,MaxVanillaIw,eRenyi2,VarDiscRet,ESSClassic,AvgEpLen,IterType
-131.486,-80.4094179162,-71.8685,-80.4094179162,6122.70959942,0.2,54.6307,100,0.00787995,0.605247,0.0210124,0.005,0.00301321,195.827939293,1.00432,-80.4094179162,5.20797e-07,200,1.5828,1.0213,6122.70959942,195.938622301,111.26,1
-163.686,-80.257968169,-80.258,-80.257968169,6101.97619411,0.2,77.7236,100,0.01,1.0,,0.01,0.01,200.0,1.0,-80.257968169,3.50449e-18,200,1.0,1.0,6101.97619411,100.0,112.02,2
-136.115,-74.185553523,-77.0013,-74.185553523,3773.44244347,0.2,68.9234,100,0.00598541,0.700967,0.00381018,0.005,0.00348627,199.183970034,1.00533,-74.185553523,9.42479e-08,200,1.20346,1.0041,3773.44244347,199.252602036,105.69,1
-167.469,-84.0407934608,-84.0408,-84.0407934608,7261.6678642,0.2,84.7883,100,0.01,1.0,,0.01,0.01,200.0,1.0,-84.0407934608,3.50449e-18,200,1.0,1.0,7261.6678642,100.0,116.45,2
-140.708,-80.5488319844,-80.9164,-80.5488319844,6119.15271451,0.2,77.9101,100,0.00586627,0.32876,0.0274996,0.005,0.00163708,194.689208564,1.0041,-80.5488319844,6.81881e-07,200,1.17807,1.02728,6119.15271451,194.71570686,112.05,1
-155.48,-72.052189984,-72.0522,-72.052189984,2552.68234004,0.2,50.2708,100,0.01,1.0,,0.01,0.01,200.0,1.0,-72.052189984,3.50449e-18,200,1.0,1.0,2552.68234004,100.0,102.95,2
-127.505,-65.4671591873,-68.2564,-65.4671591873,1368.98518433,0.2,40.4511,100,0.00617916,0.551217,0.00810338,0.005,0.00279232,198.273997262,0.987024,-65.4671591873,2.07946e-07,200,1.21979,1.00871,1368.98518433,198.358273406,94.13,1
-173.017,-89.5898587261,-89.5899,-89.5898587261,9489.23467241,0.2,96.9244,100,0.01,1.0,,0.01,0.01,200.0,1.0,-89.5898587261,3.50449e-18,200,1.0,1.0,9489.23467241,100.0,122.05,2
-138.964,-72.1759213248,-78.9959,-72.1759213248,3810.97167239,0.2,76.2094,100,0.00706927,0.387373,0.0331311,0.005,0.00193358,193.542744109,1.0017,-72.1759213248,8.25472e-07,200,1.41625,1.03336,3810.97167239,193.638306156,101.53,1
-163.208,-79.7808320199,-79.7808,-79.7808320199,6128.59443412,0.2,77.8929,100,0.01,1.0,,0.01,0.01,200.0,1.0,-79.7808320199,3.50449e-18,200,1.0,1.0,6128.59443412,100.0,111.18,2
-135.377,-73.5694064867,-76.0937,-73.5694064867,3783.35253176,0.2,67.544,100,0.00902371,0.903096,0.0113777,0.005,0.00453412,198.038292891,0.995888,-73.5694064867,2.86796e-07,200,1.79732,1.00991,3783.35253176,197.742967422,104.21,1
-165.324,-81.9005569628,-81.9006,-81.9005569628,7329.25422193,0.2,85.1819,100,0.01,1.0,,0.01,0.01,200.0,1.0,-81.9005569628,3.50449e-18,200,1.0,1.0,7329.25422193,100.0,112.65,2
-137.782,-78.3215435196,-77.5777,-78.3215435196,4937.642236,0.2,70.91,100,0.00646578,0.248255,0.0459144,0.005,0.00128114,192.020949551,0.96888,-78.3215435196,1.22278e-06,200,1.25291,1.04155,4937.642236,190.718406253,109.22,1
-160.99,-77.5535654725,-77.5536,-77.5535654725,4975.88301652,0.2,70.1864,100,0.01,1.0,,0.01,0.01,200.0,1.0,-77.5535654725,3.50449e-18,200,1.0,1.0,4975.88301652,100.0,108.52,2
-133.973,-73.3773301981,-74.491,-73.3773301981,3795.28467055,0.2,62.0542,100,0.00667203,0.744402,0.012065,0.005,0.0037408,196.763281585,0.994976,-73.3773301981,3.04679e-07,200,1.3277,1.01645,3795.28467055,197.603729176,103.69,1
-178.285,-94.85634638,-94.8563,-94.85634638,10448.0821567,0.2,101.703,100,0.01,1.0,,0.01,0.01,200.0,1.0,-94.85634638,3.50449e-18,200,1.0,1.0,10448.0821567,100.0,128.94,2
-144.0,-78.0007156582,-83.4513,-78.0007156582,6192.72000207,0.2,83.9022,100,0.0151193,0.342349,0.0792947,0.005,0.001642,189.855399651,1.04248,-78.0007156582,1.8241e-06,200,3.1523,1.05343,6192.72000207,186.462988278,108.59,1
-157.411,-73.9827054822,-73.9827,-73.9827054822,3781.19537976,0.2,61.1832,100,0.01,1.0,,0.01,0.01,200.0,1.0,-73.9827054822,3.50449e-18,200,1.0,1.0,3781.19537976,100.0,104.76,2
-134.078,-76.6950204657,-74.8452,-76.6950204657,4965.28617065,0.2,63.0299,100,0.0132752,0.921948,0.0240201,0.005,0.00454982,198.383556075,1.01317,-76.6950204657,5.84991e-07,200,2.69,1.00815,4965.28617065,195.44942936,107.29,1
-161.036,-77.6086291307,-77.6086,-77.6086291307,4966.79889997,0.2,70.1223,100,0.01,1.0,,0.01,0.01,200.0,1.0,-77.6086291307,3.50449e-18,200,1.0,1.0,4966.79889997,100.0,108.86,2
-139.13,-83.0412640338,-79.9597,-83.0412640338,7271.25312493,0.2,76.6174,100,0.00546436,0.563892,0.00755842,0.005,0.00281527,198.799021481,1.00149,-83.0412640338,1.88399e-07,200,1.0945,1.00604,7271.25312493,198.511502971,114.3,1
-159.531,-76.1070869987,-76.1071,-76.1070869987,5002.7389021,0.2,70.3755,100,0.01,1.0,,0.01,0.01,200.0,1.0,-76.1070869987,3.50449e-18,200,1.0,1.0,5002.7389021,100.0,106.04,2
-134.255,-76.7441118146,-74.3688,-76.7441118146,4960.34430425,0.2,62.1923,100,0.00731772,0.394373,0.0288609,0.005,0.00197404,194.073977591,0.998896,-76.7441118146,7.23117e-07,200,1.46193,1.03053,4960.34430425,194.405028857,107.52,1
-160.777,-77.3491355234,-77.3491,-77.3491355234,4968.17780837,0.2,70.132,100,0.01,1.0,,0.01,0.01,200.0,1.0,-77.3491355234,3.50449e-18,200,1.0,1.0,4968.17780837,100.0,108.69,2
-131.831,-68.6315703574,-72.6489,-68.6315703574,2578.65891479,0.2,59.2644,100,0.00617049,0.62676,0.00767939,0.005,0.00315677,198.720915661,0.992725,-68.6315703574,1.94809e-07,200,1.22512,1.00644,2578.65891479,198.461249878,97.61,1
-154.864,-71.436275091,-71.4363,-71.436275091,2595.1271614,0.2,50.687,100,0.01,1.0,,0.01,0.01,200.0,1.0,-71.436275091,3.50449e-18,200,1.0,1.0,2595.1271614,100.0,101.43,2
-128.55,-67.876232409,-69.4612,-67.876232409,2582.27261154,0.2,49.6739,100,0.00636804,0.947387,0.00321683,0.005,0.00473702,199.351702399,0.999982,-67.876232409,8.04238e-08,200,1.27358,1.00325,2582.27261154,199.361905159,96.45,1
-168.326,-84.8973394306,-84.8973,-84.8973394306,7239.66212496,0.2,84.6597,100,0.01,1.0,,0.01,0.01,200.0,1.0,-84.8973394306,3.50449e-18,200,1.0,1.0,7239.66212496,100.0,117.36,2
-139.707,-78.995434579,-79.5856,-78.995434579,6137.85896554,0.2,75.1099,100,0.00681213,0.366263,0.0403508,0.005,0.00186806,192.561773175,0.980332,-78.995434579,1.04965e-06,200,1.33563,1.03863,6137.85896554,191.979799172,109.6,1
-162.488,-79.0602692516,-79.0603,-79.0602692516,4923.30953993,0.2,69.8146,100,0.01,1.0,,0.01,0.01,200.0,1.0,-79.0602692516,3.50449e-18,200,1.0,1.0,4923.30953993,100.0,110.81,2
-140.187,-85.0290675578,-80.4929,-85.0290675578,7199.84823023,0.2,71.8649,100,0.00888191,0.867952,0.02221,0.005,0.00437954,195.323291569,0.990916,-85.0290675578,5.65478e-07,200,1.76025,1.02394,7199.84823023,195.59784537,117.74,1
-156.507,-73.0790336861,-73.079,-73.0790336861,3796.59701055,0.2,61.3077,100,0.01,1.0,,0.01,0.01,200.0,1.0,-73.0790336861,3.50449e-18,200,1.0,1.0,3796.59701055,100.0,103.87,2
-131.716,-72.8056562012,-72.5299,-72.8056562012,3800.87391033,0.2,58.6717,100,0.00692443,0.927657,0.00515521,0.005,0.0046693,198.696251029,0.993359,-72.8056562012,1.30609e-07,200,1.37569,1.00656,3800.87391033,198.965767658,102.81,1
-155.254,-71.8302380808,-71.8302,-71.8302380808,3826.61717528,0.2,61.5496,100,0.01,1.0,,0.01,0.01,200.0,1.0,-71.8302380808,3.50449e-18,200,1.0,1.0,3826.61717528,100.0,101.15,2
-135.074,-81.3548784792,-75.6136,-81.3548784792,6108.95895011,0.2,65.7391,100,0.00759745,0.595852,0.0168774,0.005,0.00297401,196.869351755,1.00177,-81.3548784792,4.20449e-07,200,1.52217,1.0159,6108.95895011,196.708275024,113.09,1
-157.418,-73.9893396279,-73.9893,-73.9893396279,5033.7640211,0.2,70.5934,100,0.01,1.0,,0.01,0.01,200.0,1.0,-73.9893396279,3.50449e-18,200,1.0,1.0,5033.7640211,100.0,103.48,2
-135.984,-80.9369017799,-76.4887,-80.9369017799,6113.80139673,0.2,70.547,100,0.00571226,0.591189,0.0159479,0.005,0.00293322,196.636811902,1.00775,-80.9369017799,3.92591e-07,200,1.1513,1.0171,6113.80139673,196.92308173,112.32,1
-165.396,-81.9672856493,-81.9673,-81.9672856493,6104.02677966,0.2,77.7366,100,0.01,1.0,,0.01,0.01,200.0,1.0,-81.9672856493,3.50449e-18,200,1.0,1.0,6104.02677966,100.0,114.32,2
-143.954,-90.6477175501,-83.2806,-90.6477175501,9459.14516036,0.2,78.5047,100,0.00847458,0.198079,0.0598929,0.005,0.000998548,189.074801974,0.991836,-90.6477175501,1.52207e-06,200,1.68108,1.05778,9459.14516036,188.576340373,123.72,1
-83.9158,-64.3386230984,-64.3386,-64.3386230984,122.243834499,0.2,11.001,100,0.01,1.0,,0.01,0.01,200.0,1.0,-64.3386230984,3.50449e-18,200,1.0,1.0,122.243834499,100.0,94.02,2
-124.266,-66.8332170556,-65.0092,-66.8332170556,1360.46518577,0.2,19.2579,100,0.00540906,0.494434,0.0105715,0.005,0.00246245,198.221944755,1.00395,-66.8332170556,2.62212e-07,200,1.08608,1.00897,1360.46518577,197.934394429,96.42,1
-155.735,-72.3086717921,-72.3087,-72.3086717921,2545.47393894,0.2,50.1998,100,0.01,1.0,,0.01,0.01,200.0,1.0,-72.3086717921,3.50449e-18,200,1.0,1.0,2545.47393894,100.0,103.12,2
-137.249,-87.6617434344,-75.5746,-87.6617434344,8369.94481371,0.2,56.7574,100,0.00678404,0.0655565,0.0904825,0.005,0.000317416,182.980172804,1.03266,-87.6617434344,2.12125e-06,200,1.40112,1.09301,8369.94481371,184.429319738,120.59,1
-159.762,-76.3337549572,-76.3337,-76.3337549572,4998.69748804,0.2,70.3471,100,0.01,1.0,,0.01,0.01,200.0,1.0,-76.3337549572,3.50449e-18,200,1.0,1.0,4998.69748804,100.0,106.71,2
-131.274,-70.252217925,-71.3497,-70.252217925,2569.67036869,0.2,52.0698,100,0.0148574,0.663968,0.0507503,0.005,0.00329608,193.830320647,1.00721,-70.252217925,1.25066e-06,200,2.9929,1.03183,2569.67036869,190.516720748,100.58,1
-171.875,-88.4463462989,-88.4463,-88.4463462989,8296.52668107,0.2,90.6287,100,0.01,1.0,,0.01,0.01,200.0,1.0,-88.4463462989,3.50449e-18,200,1.0,1.0,8296.52668107,100.0,121.73,2
-140.417,-76.6714151183,-80.4103,-76.6714151183,4972.28155691,0.2,75.55,100,0.00687075,0.433189,0.0339801,0.005,0.00217241,193.300908389,0.997026,-76.6714151183,8.54577e-07,200,1.37006,1.03466,4972.28155691,193.421393946,107.43,1
-158.691,-75.2648233858,-75.2648,-75.2648233858,3777.24861497,0.2,61.1513,100,0.01,1.0,,0.01,0.01,200.0,1.0,-75.2648233858,3.50449e-18,200,1.0,1.0,3777.24861497,100.0,106.64,2
-134.697,-77.3145271486,-75.1807,-77.3145271486,4936.43020192,0.2,61.1926,100,0.00805338,0.71335,0.0193659,0.005,0.00355304,196.496442215,1.00386,-77.3145271486,4.80433e-07,200,1.61689,1.01783,4936.43020192,196.24754362,108.31,1
-157.238,-73.8101627402,-73.8102,-73.8101627402,3780.76698475,0.2,61.1797,100,0.01,1.0,,0.01,0.01,200.0,1.0,-73.8101627402,3.50449e-18,200,1.0,1.0,3780.76698475,100.0,104.38,2
-135.807,-80.1565234905,-76.6465,-80.1565234905,6119.09317705,0.2,68.4371,100,0.00700746,0.926517,0.00708893,0.005,0.00461711,198.867004884,1.00335,-80.1565234905,1.76041e-07,200,1.40619,1.0057,6119.09317705,198.608466898,111.55,1
-169.223,-85.7957070197,-85.7957,-85.7957070197,8429.21409628,0.2,91.3505,100,0.01,1.0,,0.01,0.01,200.0,1.0,-85.7957070197,3.50449e-18,200,1.0,1.0,8429.21409628,100.0,117.11,2
-147.511,-93.7378810675,-87.4469,-93.7378810675,10514.4243179,0.2,92.7227,100,0.00668513,0.414541,0.0267329,0.005,0.00205739,192.927781979,1.00744,-93.7378810675,6.58484e-07,200,1.34698,1.03666,10514.4243179,194.892372919,127.18,1
-160.285,-76.8585815839,-76.8586,-76.8585815839,4987.12962502,0.2,70.2656,100,0.01,1.0,,0.01,0.01,200.0,1.0,-76.8585815839,3.50449e-18,200,1.0,1.0,4987.12962502,100.0,107.54,2
-132.817,-73.3807546635,-72.9391,-73.3807546635,3794.62242495,0.2,56.9456,100,0.00947072,0.376742,0.0314701,0.005,0.00188694,194.128186825,0.998289,-73.3807546635,7.89452e-07,200,1.8909,1.03025,3794.62242495,193.907388401,103.97,1
-175.816,-92.387680364,-92.3877,-92.387680364,9340.26680821,0.2,96.1606,100,0.01,1.0,,0.01,0.01,200.0,1.0,-92.387680364,3.50449e-18,200,1.0,1.0,9340.26680821,100.0,126.37,2
-145.033,-84.2207699236,-84.624,-84.2207699236,7204.86745894,0.2,81.1242,100,0.00955648,0.203652,0.0544777,0.005,0.00100122,190.732912219,1.01702,-84.2207699236,1.31673e-06,200,1.94383,1.04859,7204.86745894,190.040761509,116.76,1
-155.809,-72.381440998,-72.3814,-72.381440998,3787.6337629,0.2,61.2353,100,0.01,1.0,,0.01,0.01,200.0,1.0,-72.381440998,3.50449e-18,200,1.0,1.0,3787.6337629,100.0,102.05,2
-130.718,-71.2387546659,-71.6303,-71.2387546659,2601.56313309,0.2,55.1715,100,0.00531292,0.843773,0.00253912,0.005,0.00421196,199.361485834,1.00164,-71.2387546659,6.32704e-08,200,1.06433,1.0032,2601.56313309,199.497620003,101.38,1
-166.122,-82.6989449786,-82.6989,-82.6989449786,7283.99997813,0.2,84.9185,100,0.01,1.0,,0.01,0.01,200.0,1.0,-82.6989449786,3.50449e-18,200,1.0,1.0,7283.99997813,100.0,114.13,2
-143.427,-87.5190233071,-83.7329,-87.5190233071,8371.81878172,0.2,84.6298,100,0.00778517,0.565394,0.0241934,0.005,0.00286551,195.330272962,0.986552,-87.5190233071,6.21438e-07,200,1.53609,1.02391,8371.81878172,195.172821163,119.91,1
-170.995,-87.5670431493,-87.567,-87.5670431493,8350.72197234,0.2,90.9242,100,0.01,1.0,,0.01,0.01,200.0,1.0,-87.5670431493,3.50449e-18,200,1.0,1.0,8350.72197234,100.0,119.87,2
-136.851,-70.566834359,-76.9345,-70.566834359,2574.64050208,0.2,66.1754,100,0.00878239,0.420078,0.0328291,0.005,0.00206353,193.8802712,1.01786,-70.566834359,7.9217e-07,200,1.78786,1.03156,2574.64050208,193.887024545,101.03,1
-162.006,-78.5770030209,-78.577,-78.5770030209,4965.81049288,0.2,70.1153,100,0.01,1.0,,0.01,0.01,200.0,1.0,-78.5770030209,3.50449e-18,200,1.0,1.0,4965.81049288,100.0,109.82,2
-140.785,-85.4346900377,-81.5775,-85.4346900377,7187.05728861,0.2,76.0708,100,0.0083304,0.842609,0.00792584,0.005,0.00422203,198.554289644,0.997873,-85.4346900377,1.98992e-07,200,1.66254,1.00728,7187.05728861,198.428409749,117.9,1
-149.578,-66.1602085908,-66.1602,-66.1602085908,1366.36433911,0.2,36.7791,100,0.01,1.0,,0.01,0.01,200.0,1.0,-66.1602085908,3.50449e-18,200,1.0,1.0,1366.36433911,100.0,95.32,2
-129.752,-77.6633952671,-69.7828,-77.6633952671,4953.27308572,0.2,46.2121,100,0.00609518,0.293986,0.0342397,0.005,0.00144768,193.53557735,1.01537,-77.6633952671,8.30275e-07,200,1.23777,1.0334,4953.27308572,193.602436111,109.18,1
-157.89,-74.4615224651,-74.4615,-74.4615224651,3749.28760633,0.2,60.9245,100,0.01,1.0,,0.01,0.01,200.0,1.0,-74.4615224651,3.50449e-18,200,1.0,1.0,3749.28760633,100.0,105.75,2
-137.405,-83.2831371808,-78.0069,-83.2831371808,7290.09347586,0.2,70.7882,100,0.0078515,0.723541,0.0125414,0.005,0.00363138,197.281067517,0.996234,-83.2831371808,3.15911e-07,200,1.56439,1.01378,7290.09347586,197.516550641,114.55,1
-154.09,-70.6626802911,-70.6627,-70.6626802911,2576.26408157,0.2,50.5025,100,0.01,1.0,,0.01,0.01,200.0,1.0,-70.6626802911,3.50449e-18,200,1.0,1.0,2576.26408157,100.0,100.48,2
-133.174,-78.4645503438,-73.8235,-78.4645503438,4940.32447581,0.2,57.9698,100,0.00866707,0.897443,0.0139437,0.005,0.00447905,197.593435512,1.00182,-78.4645503438,3.47326e-07,200,1.73657,1.01218,4940.32447581,197.272975814,109.99,1
-172.462,-89.0352811985,-89.0353,-89.0352811985,8280.44000036,0.2,90.5408,100,0.01,1.0,,0.01,0.01,200.0,1.0,-89.0352811985,3.50449e-18,200,1.0,1.0,8280.44000036,100.0,122.53,2
-142.752,-80.2852183941,-82.996,-80.2852183941,6124.29945435,0.2,78.1049,100,0.0101823,0.867786,0.0384549,0.005,0.00424337,194.920966648,1.02252,-80.2852183941,9.19494e-07,200,2.08232,1.02606,6124.29945435,192.939182328,111.73,1
-156.269,-72.8402874757,-72.8403,-72.8402874757,3808.42754822,0.2,61.4031,100,0.01,1.0,,0.01,0.01,200.0,1.0,-72.8402874757,3.50449e-18,200,1.0,1.0,3808.42754822,100.0,102.95,2
-133.869,-77.6618119128,-74.568,-77.6618119128,4961.17020488,0.2,62.3109,100,0.00800644,0.823666,0.00824782,0.005,0.00411964,197.928157617,0.999683,-77.6618119128,2.06326e-07,200,1.60078,1.01047,4961.17020488,198.370985413,109.21,1
-154.507,-71.079234073,-71.0792,-71.079234073,2586.49565708,0.2,50.6027,100,0.01,1.0,,0.01,0.01,200.0,1.0,-71.079234073,3.50449e-18,200,1.0,1.0,2586.49565708,100.0,100.99,2
-135.61,-82.8108188733,-76.2921,-82.8108188733,7302.65490901,0.2,67.8811,100,0.00702372,0.816343,0.0106605,0.005,0.00405061,197.811147671,1.00768,-82.8108188733,2.62468e-07,200,1.41553,1.01107,7302.65490901,197.932344452,114.04,1
-157.669,-74.2409398526,-74.2409,-74.2409398526,3782.63721861,0.2,61.1949,100,0.01,1.0,,0.01,0.01,200.0,1.0,-74.2409398526,3.50449e-18,200,1.0,1.0,3782.63721861,100.0,104.84,2
-139.948,-90.2869018024,-79.8177,-90.2869018024,9454.77354821,0.2,72.1747,100,0.0122572,0.807046,0.0584428,0.005,0.00397722,192.502471222,1.01459,-90.2869018024,1.41936e-06,200,2.4872,1.03895,9454.77354821,189.305908153,122.94,1
-158.606,-75.1791137902,-75.1791,-75.1791137902,5004.55178032,0.2,70.3883,100,0.01,1.0,,0.01,0.01,200.0,1.0,-75.1791137902,3.50449e-18,200,1.0,1.0,5004.55178032,100.0,105.38,2
-130.225,-68.0118723468,-70.9272,-68.0118723468,2597.10838451,0.2,58.0711,100,0.0070484,0.911579,0.0102371,0.005,0.00452915,197.940440716,1.00635,-68.0118723468,2.5271e-07,200,1.41863,1.0104,2597.10838451,198.008494909,96.81,1
-158.908,-75.4795020165,-75.4795,-75.4795020165,4997.29005868,0.2,70.3372,100,0.01,1.0,,0.01,0.01,200.0,1.0,-75.4795020165,3.50449e-18,200,1.0,1.0,4997.29005868,100.0,105.71,2
-136.036,-79.1899941242,-76.7945,-79.1899941242,6154.63741365,0.2,71.5038,100,0.00706248,0.931059,0.00633313,0.005,0.00465356,198.326311559,1.00037,-79.1899941242,1.5821e-07,200,1.41302,1.00844,6154.63741365,198.748562065,110.02,1
-159.34,-75.9122459167,-75.9122,-75.9122459167,4980.49017062,0.2,70.2188,100,0.01,1.0,,0.01,0.01,200.0,1.0,-75.9122459167,3.50449e-18,200,1.0,1.0,4980.49017062,100.0,106.21,2
-130.982,-69.7250449505,-71.1583,-69.7250449505,2593.472454,0.2,53.5991,100,0.00790719,0.420984,0.0304188,0.005,0.00212492,194.47632675,0.990589,-69.7250449505,7.74988e-07,200,1.56655,1.0284,2593.472454,194.015663157,100.03,1
-165.028,-81.5998871636,-81.5999,-81.5998871636,6079.24726036,0.2,77.5787,100,0.01,1.0,,0.01,0.01,200.0,1.0,-81.5998871636,3.50449e-18,200,1.0,1.0,6079.24726036,100.0,114.03,2
-137.728,-78.3306863771,-77.6756,-78.3306863771,4943.43561142,0.2,64.8222,100,0.00659495,0.471843,0.0396187,0.005,0.00234324,193.00666156,1.00682,-78.3306863771,9.77098e-07,200,1.32798,1.03623,4943.43561142,192.513445206,109.56,1
-156.217,-72.7887187997,-72.7887,-72.7887187997,3792.22583244,0.2,61.2724,100,0.01,1.0,,0.01,0.01,200.0,1.0,-72.7887187997,3.50449e-18,200,1.0,1.0,3792.22583244,100.0,102.68,2
-131.261,-73.5416857776,-71.4022,-73.5416857776,3779.34713893,0.2,54.0738,100,0.00693839,0.424884,0.0259415,0.005,0.00211814,194.252461268,1.00296,-73.5416857776,6.44708e-07,200,1.39179,1.02959,3779.34713893,194.99645983,104.29,1
-163.309,-79.8804881544,-79.8805,-79.8804881544,6145.25001808,0.2,77.9987,100,0.01,1.0,,0.01,0.01,200.0,1.0,-79.8804881544,3.50449e-18,200,1.0,1.0,6145.25001808,100.0,111.29,2
-135.36,-74.234908184,-75.8304,-74.234908184,3766.10844482,0.2,65.9974,100,0.00769947,0.480553,0.0166461,0.005,0.00243274,196.408844501,0.987678,-74.234908184,4.26601e-07,200,1.52092,1.01828,3766.10844482,196.660854461,104.74,1
-166.861,-83.4326478276,-83.4326,-83.4326478276,7280.69615856,0.2,84.8993,100,0.01,1.0,,0.01,0.01,200.0,1.0,-83.4326478276,3.50449e-18,200,1.0,1.0,7280.69615856,100.0,114.93,2
-142.772,-85.5848094274,-83.2786,-85.5848094274,7179.08982881,0.2,81.9731,100,0.00667736,0.478477,0.021833,0.005,0.00240496,196.6484973,0.994772,-85.5848094274,5.51577e-07,200,1.32849,1.01704,7179.08982881,195.703735791,118.62,1
-153.085,-69.6637823123,-69.6638,-69.6637823123,2606.30376122,0.2,50.7961,100,0.01,1.0,,0.01,0.01,200.0,1.0,-69.6637823123,3.50449e-18,200,1.0,1.0,2606.30376122,100.0,99.46,2
-129.074,-77.7055644558,-68.0762,-77.7055644558,4946.96526499,0.2,37.1216,100,0.00665914,0.112783,0.0776181,0.005,0.000569068,187.056882868,0.990945,-77.7055644558,1.97608e-06,200,1.31977,1.06919,4946.96526499,185.417337085,109.26,1
-166.912,-83.4842716137,-83.4843,-83.4842716137,7260.6986743,0.2,84.7826,100,0.01,1.0,,0.01,0.01,200.0,1.0,-83.4842716137,3.50449e-18,200,1.0,1.0,7260.6986743,100.0,115.33,2
-136.796,-75.6885433675,-76.3612,-75.6885433675,4999.90632781,0.2,68.1297,100,0.00645177,0.268048,0.0518389,0.005,0.00134473,190.566159466,0.996664,-75.6885433675,1.30466e-06,200,1.28605,1.0495,4999.90632781,190.127516717,106.58,1
-151.107,-67.6817855212,-67.6818,-67.6817855212,2612.88569419,0.2,50.8602,100,0.01,1.0,,0.01,0.01,200.0,1.0,-67.6817855212,3.50449e-18,200,1.0,1.0,2612.88569419,100.0,96.29,2
-131.06,-77.1379094057,-71.6499,-77.1379094057,4950.05368072,0.2,57.8261,100,0.00717925,0.507353,0.0186254,0.005,0.00252078,197.1917492,1.00634,-77.1379094057,4.59785e-07,200,1.44496,1.01424,4950.05368072,196.405889207,108.33,1
-153.931,-70.5046482374,-70.5046,-70.5046482374,2584.16018503,0.2,50.5798,100,0.01,1.0,,0.01,0.01,200.0,1.0,-70.5046482374,3.50449e-18,200,1.0,1.0,2584.16018503,100.0,100.55,2
-135.624,-83.3536485665,-76.3477,-83.3536485665,7284.57206276,0.2,67.0514,100,0.00746532,0.900335,0.0088823,0.005,0.00453486,198.092611266,0.992683,-83.3536485665,2.25343e-07,200,1.48214,1.00963,7284.57206276,198.222273701,114.98,1
-166.872,-83.4442620511,-83.4443,-83.4442620511,7262.23530484,0.2,84.7916,100,0.01,1.0,,0.01,0.01,200.0,1.0,-83.4442620511,3.50449e-18,200,1.0,1.0,7262.23530484,100.0,115.14,2
-135.583,-71.4501191485,-75.707,-71.4501191485,2604.30052433,0.2,63.7178,100,0.00859388,0.451663,0.0297938,0.005,0.00222454,194.139104194,1.01518,-71.4501191485,7.22729e-07,200,1.74487,1.03019,2604.30052433,194.407930974,102.12,1
-156.272,-72.8434854457,-72.8435,-72.8434854457,3802.72555132,0.2,61.3571,100,0.01,1.0,,0.01,0.01,200.0,1.0,-72.8434854457,3.50449e-18,200,1.0,1.0,3802.72555132,100.0,102.8,2
-130.199,-70.8585570373,-70.5289,-70.8585570373,2577.30743661,0.2,49.0931,100,0.00674019,0.504196,0.0243827,0.005,0.00250703,195.488636648,1.00556,-70.8585570373,6.0284e-07,200,1.35554,1.02308,2577.30743661,195.313713991,100.97,1
-160.819,-77.3905763514,-77.3906,-77.3905763514,4940.31851906,0.2,69.9351,100,0.01,1.0,,0.01,0.01,200.0,1.0,-77.3905763514,3.50449e-18,200,1.0,1.0,4940.31851906,100.0,108.46,2
-141.104,-88.3199459885,-81.474,-88.3199459885,8287.0596606,0.2,77.2535,100,0.00929215,0.886206,0.0272919,0.005,0.00432477,195.74876995,1.02457,-88.3199459885,6.49965e-07,200,1.90409,1.02172,8287.0596606,194.956731783,121.23,1
-154.432,-71.0036876364,-71.0037,-71.0036876364,2577.42260737,0.2,50.5138,100,0.01,1.0,,0.01,0.01,200.0,1.0,-71.0036876364,3.50449e-18,200,1.0,1.0,2577.42260737,100.0,101.04,2
-128.294,-69.9418728261,-68.0998,-69.9418728261,2593.72379728,0.2,36.9958,100,0.00698113,0.489678,0.0302401,0.005,0.00240514,192.098693283,1.01798,-69.9418728261,7.29531e-07,200,1.42133,1.04113,2593.72379728,194.356790498,99.56,1
-159.798,-76.3697950736,-76.3698,-76.3697950736,5001.22237636,0.2,70.3648,100,0.01,1.0,,0.01,0.01,200.0,1.0,-76.3697950736,3.50449e-18,200,1.0,1.0,5001.22237636,100.0,107.27,2
-137.307,-80.6953394598,-78.1006,-80.6953394598,6129.69471305,0.2,72.2066,100,0.00672041,0.695583,0.0064456,0.005,0.00347901,198.559200935,0.999685,-80.6953394598,1.61242e-07,200,1.34366,1.00726,6129.69471305,198.724743365,111.59,1
-161.736,-78.3074039707,-78.3074,-78.3074039707,4947.58216381,0.2,69.9865,100,0.01,1.0,,0.01,0.01,200.0,1.0,-78.3074039707,3.50449e-18,200,1.0,1.0,4947.58216381,100.0,109.37,2
-139.259,-85.4461163914,-78.4514,-85.4461163914,7188.98496376,0.2,66.2326,100,0.00695123,0.166032,0.0594968,0.005,0.000823392,188.241946974,1.00822,-85.4461163914,1.46326e-06,200,1.40167,1.06246,7188.98496376,188.993480901,118.31,1
-166.096,-82.667684631,-82.6677,-82.667684631,6058.95217327,0.2,77.4491,100,0.01,1.0,,0.01,0.01,200.0,1.0,-82.667684631,3.50449e-18,200,1.0,1.0,6058.95217327,100.0,114.72,2
