BatchSize,SamplesThisIter,MinNormIw,ESSRenyi,AvgVanillaIw,VarRet,VarDiscRet,ESSClassic,AvgRet,MaxVanillaIw,AvgDiscRet,IterType,VarVanillaIw,MinVanillaIw,MaxNormIw,VanillaAvgRet,renyi2,AvgEpLen,Bound,J,AvgNormIw,VarNormIw,VarJ,delta,EpsThisIter
100,50000,5.37702e-09,nan,0.982122,127.127519951,127.127519951,0.870776754999,68.4631237208,5.08629,68.4631237208,1,0.709902,9.55841e-05,0.000286126,68.4631237208,nan,500.0,62.6885,13541.8,5.52486e-05,2.24652e-09,128.283,0.4,100
100,50000,6.13433e-13,nan,1.01819,220.900274666,220.900274666,1.02571200846,63.2558579515,8.77948,63.2558579515,1,1.65951,1.13051e-08,0.000476389,63.2558579515,nan,500.0,61.1114,13546.2,5.52486e-05,4.88615e-09,187.948,0.4,100
100,50000,1.39919e-10,nan,1.01539,249.743618907,249.743618907,0.864592222024,62.4855134273,7.51992,62.4855134273,1,1.27663,2.57152e-06,0.000409168,62.4855134273,nan,500.0,59.7229,13231.8,5.52486e-05,3.77958e-09,191.903,0.4,100
100,50000,6.08909e-14,nan,1.21431,329.059469432,329.059469432,1.56741421065,64.3200942445,13.4378,64.3200942445,1,2.90859,1.33832e-09,0.000611391,64.3200942445,nan,500.0,63.8615,14081.4,5.52486e-05,6.02098e-09,163.696,0.4,100
100,50000,1.61621e-10,nan,0.952394,217.454216309,217.454216309,1.07168114118,64.8350110897,6.1365,64.8350110897,1,0.790265,2.78608e-06,0.00035598,64.8350110897,nan,500.0,60.9863,13212.1,5.52486e-05,2.65939e-09,142.295,0.4,100
100,50000,1.0338e-12,nan,0.9492,202.741911239,202.741911239,1.00564708,65.8146492208,8.81814,65.8146492208,1,1.306,1.77613e-08,0.000513264,65.8146492208,nan,500.0,62.7559,13826.8,5.52486e-05,4.42459e-09,168.212,0.4,100
100,50000,4.30934e-13,nan,0.976652,211.159243894,211.159243894,1.02209127157,65.5079254126,7.55984,65.5079254126,1,1.35097,7.61779e-09,0.000427656,65.5079254126,nan,500.0,62.281,13784.1,5.52486e-05,4.32324e-09,171.823,0.4,100
100,50000,1.09478e-14,nan,0.97461,186.676184602,186.676184602,1.02950921866,66.3209777073,6.79933,66.3209777073,1,1.2368,1.93124e-10,0.00038544,66.3209777073,nan,500.0,63.2886,13801.8,5.52486e-05,3.97448e-09,147.469,0.4,100
100,50000,4.82436e-09,nan,0.983352,121.399158827,121.399158827,1.02076246968,69.1166381046,5.05665,69.1166381046,1,0.668096,8.58672e-05,0.000284103,69.1166381046,nan,500.0,63.3724,13593.3,5.52486e-05,2.10894e-09,127.475,0.4,100
100,50000,2.08729e-09,nan,0.984027,132.642642671,132.642642671,1.08447161187,71.5139856241,5.41644,71.5139856241,1,0.778895,3.71765e-05,0.000304108,71.5139856241,nan,500.0,65.7719,14162.2,5.52486e-05,2.45532e-09,133.178,0.4,100
100,50000,2.56246e-11,nan,1.02291,154.58603979,154.58603979,0.860445537756,71.8924154804,6.35801,71.8924154804,1,0.971345,4.74429e-07,0.000343405,71.8924154804,nan,500.0,66.1954,14343.8,5.52486e-05,2.83363e-09,151.397,0.4,100
100,50000,5.70793e-08,nan,0.96306,96.0278291362,96.0278291362,0.835260480976,70.2861067923,4.41113,70.2861067923,1,0.592617,0.000994972,0.000253057,70.2861067923,nan,500.0,63.7488,13707.1,5.52486e-05,1.95034e-09,123.044,0.4,100
100,50000,1.26195e-09,nan,1.01994,165.187171598,165.187171598,0.963111486139,71.6919327178,5.05029,71.6919327178,1,0.832398,2.32968e-05,0.000273566,71.6919327178,nan,500.0,66.5175,14256.3,5.52486e-05,2.44244e-09,121.44,0.4,100
100,50000,6.25156e-10,nan,0.894852,256.454655271,256.454655271,0.942290818223,69.2719727096,5.11462,69.2719727096,1,0.651223,1.01255e-05,0.000315779,69.2719727096,nan,500.0,65.2399,14113.8,5.52486e-05,2.48239e-09,146.247,0.4,100
100,50000,2.42959e-09,nan,0.981348,116.87931998,116.87931998,0.857424535537,72.0352818871,3.84329,72.0352818871,1,0.583814,4.31553e-05,0.000216372,72.0352818871,nan,500.0,65.9362,14038.4,5.52486e-05,1.85042e-09,111.713,0.4,100
100,50000,1.72228e-08,nan,0.899651,138.753958249,138.753958249,0.75086160645,71.2044566114,4.20743,71.2044566114,1,0.519092,0.00028045,0.000258383,71.2044566114,nan,500.0,64.8935,14039.9,5.52486e-05,1.95767e-09,149.177,0.4,100
100,50000,5.70293e-08,nan,0.944754,114.325863141,114.325863141,0.917414116811,74.0712750488,3.61722,74.0712750488,1,0.506559,0.000975203,0.000211533,74.0712750488,nan,500.0,67.8717,14383.2,5.52486e-05,1.73235e-09,101.728,0.4,100
100,50000,6.11114e-10,nan,0.945799,180.122902101,180.122902101,0.912371698393,71.3553636365,4.91666,71.3553636365,1,0.693875,1.04616e-05,0.000287205,71.3553636365,nan,500.0,66.0088,14217.4,5.52486e-05,2.3677e-09,139.562,0.4,100
100,50000,6.63831e-08,nan,1.01279,101.423320623,101.423320623,0.988577876303,74.7180421225,4.00029,74.7180421225,1,0.549401,0.0012169,0.000218221,74.7180421225,nan,500.0,67.7411,14409.6,5.52486e-05,1.63492e-09,111.438,0.4,100
100,50000,1.30718e-09,nan,0.975109,192.488242045,192.488242045,1.3330903147,73.0975781208,4.95926,73.0975781208,1,0.711654,2.3071e-05,0.000280987,73.0975781208,nan,500.0,68.2981,14590.4,5.52486e-05,2.28458e-09,119.403,0.4,100
100,50000,3.63153e-10,nan,0.955749,209.313896267,209.313896267,0.900365316624,73.8788132732,4.58132,73.8788132732,1,0.802219,6.2822e-06,0.000264831,73.8788132732,nan,500.0,69.2706,14914.7,5.52486e-05,2.6807e-09,138.206,0.4,100
100,50000,1.96561e-08,nan,0.966906,108.760937066,108.760937066,0.932057108504,73.9374397944,4.09344,73.9374397944,1,0.500539,0.000344001,0.000233897,73.9374397944,nan,500.0,67.0488,14311.5,5.52486e-05,1.63423e-09,116.853,0.4,100
100,50000,2.172e-09,nan,0.901177,172.380778333,172.380778333,0.922860863698,72.2822204536,3.70829,72.2822204536,1,0.610433,3.54281e-05,0.000227345,72.2822204536,nan,500.0,67.7557,14412.7,5.52486e-05,2.29435e-09,116.35,0.4,100
100,50000,1.00001e-08,nan,0.941341,135.773196428,135.773196428,0.966862456447,75.6966265116,4.38586,75.6966265116,1,0.450679,0.000170385,0.000257412,75.6966265116,nan,500.0,69.0785,14699.0,5.52486e-05,1.55245e-09,116.211,0.4,100
100,50000,2.06681e-08,nan,0.983933,217.39143402,217.39143402,0.953795173412,72.9479928085,5.074,72.9479928085,1,0.714386,0.000368082,0.000284909,72.9479928085,nan,500.0,67.948,14508.4,5.52486e-05,2.2524e-09,124.719,0.4,100
100,50000,7.40555e-11,nan,0.989163,189.627933398,189.627933398,0.965565074975,72.3021716616,4.66848,72.3021716616,1,0.816906,1.32588e-06,0.000260753,72.3021716616,nan,500.0,67.9028,14480.6,5.52486e-05,2.54847e-09,119.97,0.4,100
100,50000,1.74756e-08,nan,0.97234,142.631718878,142.631718878,0.871756665211,72.8289027809,4.54716,72.8289027809,1,0.605901,0.000307558,0.000258371,72.8289027809,nan,500.0,66.526,14301.6,5.52486e-05,1.95618e-09,134.421,0.4,100
100,50000,2.82833e-08,nan,0.993565,136.129454697,136.129454697,0.9731857707,75.4399751852,4.19342,75.4399751852,1,0.605635,0.000508634,0.000233181,75.4399751852,nan,500.0,69.2942,14725.4,5.52486e-05,1.87267e-09,114.908,0.4,100
100,50000,5.54776e-12,nan,1.00333,147.442380064,147.442380064,1.05822200529,74.0674497646,5.00847,74.0674497646,1,0.700039,1.00749e-07,0.000275792,74.0674497646,nan,500.0,68.2326,14577.2,5.52486e-05,2.12264e-09,124.422,0.4,100
100,50000,6.74579e-10,nan,0.910387,243.918644326,243.918644326,0.989365858133,71.7041400275,4.98533,71.7041400275,1,0.724734,1.11157e-05,0.000302544,71.7041400275,nan,500.0,67.3703,14531.7,5.52486e-05,2.66913e-09,134.79,0.4,100
100,50000,3.98062e-08,nan,0.952511,93.5972941923,93.5972941923,0.90236131688,75.4043204099,3.92672,75.4043204099,1,0.441814,0.000686277,0.000227762,75.4043204099,nan,500.0,67.9923,14497.1,5.52486e-05,1.48642e-09,112.26,0.4,100
100,50000,2.44154e-11,nan,0.901806,296.401344132,296.401344132,1.06073838145,74.8701214793,3.70591,74.8701214793,1,0.453075,3.98525e-07,0.00022704,74.8701214793,nan,500.0,69.8732,14823.7,5.52486e-05,1.70054e-09,111.806,0.4,100
100,50000,2.38221e-10,nan,0.929084,248.697966834,248.697966834,1.151335802,73.5993173485,5.24011,73.5993173485,1,0.650452,4.00602e-06,0.000311607,73.5993173485,nan,500.0,68.5334,14765.2,5.52486e-05,2.30011e-09,140.796,0.4,100
100,50000,8.26598e-08,nan,0.969146,99.4297938136,99.4297938136,1.07180882241,76.3456960429,3.65531,76.3456960429,1,0.378508,0.00144998,0.00020838,76.3456960429,nan,500.0,68.8362,14566.8,5.52486e-05,1.2301e-09,96.137,0.4,100
100,50000,1.565e-08,nan,0.921994,137.069146551,137.069146551,0.887028693443,76.1571672783,3.82087,76.1571672783,1,0.510706,0.000261169,0.000228958,76.1571672783,nan,500.0,69.4557,14844.1,5.52486e-05,1.83382e-09,117.344,0.4,100
100,50000,1.27421e-08,nan,0.959752,188.504534144,188.504534144,1.07462740292,77.5393868846,4.00396,77.5393868846,1,0.469734,0.00022135,0.00023049,77.5393868846,nan,500.0,71.182,15051.5,5.52486e-05,1.5566e-09,95.1574,0.4,100
100,50000,3.712e-08,nan,0.966448,142.776733679,142.776733679,1.12320070897,79.2590514088,3.49557,79.2590514088,1,0.414877,0.00064933,0.00019983,79.2590514088,nan,500.0,72.4163,15262.3,5.52486e-05,1.35583e-09,89.6549,0.4,100
100,50000,5.42456e-08,nan,1.0045,126.439769284,126.439769284,0.993717718815,76.8238794809,4.52077,76.8238794809,1,0.537944,0.000986262,0.000248648,76.8238794809,nan,500.0,69.5699,14889.7,5.52486e-05,1.62735e-09,118.14,0.4,100
100,50000,2.89679e-08,nan,0.964601,169.315998012,169.315998012,1.0232289745,78.0709911521,3.45732,78.0709911521,1,0.374918,0.000505759,0.000198022,78.0709911521,nan,500.0,71.0921,14995.1,5.52486e-05,1.22994e-09,99.1359,0.4,100
100,50000,1.27164e-07,nan,0.937382,153.241009505,153.241009505,0.873407389784,79.3180076609,3.25385,79.3180076609,1,0.346137,0.00215754,0.00019178,79.3180076609,nan,500.0,71.9598,15183.8,5.52486e-05,1.20242e-09,91.7278,0.4,100
100,50000,1.02867e-08,nan,1.00444,103.435826829,103.435826829,0.911062725458,80.2166522176,3.53672,80.2166522176,1,0.450323,0.000187016,0.000194536,80.2166522176,nan,500.0,72.6799,15362.5,5.52486e-05,1.36245e-09,97.6441,0.4,100
100,50000,1.86105e-08,nan,0.945677,156.803489927,156.803489927,0.909525562204,77.2664218513,3.56995,77.2664218513,1,0.409162,0.000318551,0.000208565,77.2664218513,nan,500.0,70.5666,14981.4,5.52486e-05,1.39654e-09,105.752,0.4,100
100,50000,1.42482e-07,nan,0.985596,102.866910597,102.866910597,0.776934091595,79.1902769376,3.35737,79.1902769376,1,0.372218,0.00254177,0.000188201,79.1902769376,nan,500.0,71.0894,15102.0,5.52486e-05,1.16961e-09,105.018,0.4,100
100,50000,3.04933e-07,nan,0.976043,75.0531290725,75.0531290725,0.876594904703,78.8578733936,3.79721,78.8578733936,1,0.326856,0.00538706,0.00021494,78.8578733936,nan,500.0,70.2648,14924.2,5.52486e-05,1.04728e-09,96.0453,0.4,100
100,50000,2.66112e-10,nan,0.935272,156.068722439,156.068722439,1.17481683849,78.3308109238,3.17443,78.3308109238,1,0.305376,4.50485e-06,0.000187521,78.3308109238,nan,500.0,71.3782,15003.9,5.52486e-05,1.06562e-09,81.1682,0.4,100
100,50000,3.26255e-10,nan,0.939626,269.337849371,269.337849371,1.14338941498,75.6890786551,4.2276,75.6890786551,1,0.652449,5.5487e-06,0.000248577,75.6890786551,nan,500.0,71.4838,15179.6,5.52486e-05,2.25569e-09,119.593,0.4,100
100,50000,1.07476e-06,nan,0.998386,56.4768458865,56.4768458865,0.713303212382,80.3770722017,3.091,80.3770722017,1,0.29797,0.0194218,0.000171049,80.3770722017,nan,500.0,71.457,15094.7,5.52486e-05,9.1247e-10,91.1442,0.4,100
100,50000,2.52668e-07,nan,0.961546,74.3748494268,74.3748494268,0.838673163709,79.7671086499,3.28032,79.7671086499,1,0.307447,0.00439743,0.000188481,79.7671086499,nan,500.0,71.2895,15084.3,5.52486e-05,1.01502e-09,87.9744,0.4,100
100,50000,1.31752e-07,nan,0.973271,91.3544181407,91.3544181407,0.90280483008,79.0274819024,3.4929,79.0274819024,1,0.373693,0.00232097,0.000198278,79.0274819024,nan,500.0,71.0701,15043.5,5.52486e-05,1.20417e-09,97.8657,0.4,100
100,50000,7.35051e-08,nan,0.998809,78.1352650761,78.1352650761,0.871221602888,81.2670972146,3.16473,81.2670972146,1,0.280826,0.00132886,0.000175056,81.2670972146,nan,500.0,72.3533,15298.9,5.52486e-05,8.59243e-10,90.129,0.4,100
100,50000,1.38296e-07,nan,0.958913,104.669811434,104.669811434,0.929932223868,79.9855434257,3.38463,79.9855434257,1,0.359311,0.00240032,0.000195009,79.9855434257,nan,500.0,72.0623,15257.7,5.52486e-05,1.19276e-09,100.234,0.4,100
100,50000,1.90454e-07,nan,0.983063,65.357583601,65.357583601,0.819073633914,81.0915188233,3.35223,81.0915188233,1,0.328821,0.00338883,0.000188397,81.0915188233,nan,500.0,71.9733,15315.2,5.52486e-05,1.03858e-09,102.35,0.4,100
100,50000,7.48516e-07,nan,0.999694,68.9357794111,68.9357794111,0.899604013215,82.7053343258,3.38921,82.7053343258,1,0.333468,0.013544,0.000187306,82.7053343258,nan,500.0,73.7976,15587.7,5.52486e-05,1.0185e-09,88.695,0.4,100
100,50000,2.9331e-07,nan,0.950816,104.630301743,104.630301743,0.924412387053,80.6002037766,3.19421,80.6002037766,1,0.294777,0.0050478,0.000185604,80.6002037766,nan,500.0,72.3611,15270.8,5.52486e-05,9.95274e-10,92.1189,0.4,100
100,50000,6.09045e-08,nan,0.99348,84.3695714001,84.3695714001,0.868723879083,82.4776352252,2.81752,82.4776352252,1,0.278418,0.00109518,0.000156686,82.4776352252,nan,500.0,73.7771,15511.8,5.52486e-05,8.61037e-10,82.2949,0.4,100
100,50000,8.97261e-07,nan,0.935809,60.6710313941,60.6710313941,0.839022362321,81.9442971726,2.77101,81.9442971726,1,0.249371,0.0151979,0.000163596,81.9442971726,nan,500.0,73.2449,15385.8,5.52486e-05,8.69189e-10,77.7117,0.4,100
100,50000,8.36776e-08,nan,0.978185,67.5557967409,67.5557967409,0.767018621244,82.0917379543,2.80134,82.0917379543,1,0.274808,0.00148153,0.000158222,82.0917379543,nan,500.0,73.3466,15423.8,5.52486e-05,8.76657e-10,84.7739,0.4,100
100,50000,2.19966e-07,nan,1.00879,72.7562946032,72.7562946032,0.9849208036,83.5426717971,3.17753,83.5426717971,1,0.317755,0.00401639,0.000174024,83.5426717971,nan,500.0,74.9228,15732.7,5.52486e-05,9.53086e-10,81.2982,0.4,100
100,50000,1.06764e-06,nan,0.975748,43.3337932858,43.3337932858,0.77664262249,83.6627078416,2.39186,83.6627078416,1,0.16751,0.0188556,0.000135431,83.6627078416,nan,500.0,73.9956,15501.3,5.52486e-05,5.37041e-10,70.0978,0.4,100
100,50000,9.72526e-07,nan,0.968891,51.9843298694,51.9843298694,0.758929755947,83.3653240891,2.55269,83.3653240891,1,0.182104,0.0170551,0.000145561,83.3653240891,nan,500.0,73.789,15511.8,5.52486e-05,5.92123e-10,73.3337,0.4,100
100,50000,1.48116e-08,nan,0.969021,67.4209975054,67.4209975054,0.848180859881,83.934726521,2.53298,83.934726521,1,0.177433,0.000259785,0.000144418,83.934726521,nan,500.0,74.4962,15630.2,5.52486e-05,5.76779e-10,75.9113,0.4,100
100,50000,7.02261e-07,nan,0.980103,63.6703206812,63.6703206812,0.865563254315,82.7980789724,2.9554,82.7980789724,1,0.256802,0.012458,0.000166596,82.7980789724,nan,500.0,73.5497,15524.9,5.52486e-05,8.16013e-10,85.4318,0.4,100
100,50000,1.49283e-07,nan,1.00566,81.5345691279,81.5345691279,0.840963988781,83.2184822469,2.87533,83.2184822469,1,0.325758,0.00271731,0.000157964,83.2184822469,nan,500.0,74.6085,15695.6,5.52486e-05,9.8319e-10,87.6827,0.4,100
100,50000,7.59321e-07,nan,0.963046,55.9170630258,55.9170630258,0.871092509898,84.1325081078,2.53501,84.1325081078,1,0.203279,0.0132358,0.00014543,84.1325081078,nan,500.0,74.7368,15694.2,5.52486e-05,6.69025e-10,72.7674,0.4,100
100,50000,5.17922e-07,nan,0.998057,54.0058152428,54.0058152428,0.79977515229,85.5018022418,2.36643,85.5018022418,1,0.216938,0.00935618,0.000130996,85.5018022418,nan,500.0,76.0779,15929.9,5.52486e-05,6.64765e-10,67.3473,0.4,100
100,50000,4.06921e-07,nan,0.965689,94.1770871904,94.1770871904,0.890676916703,82.8708215216,2.89399,82.8708215216,1,0.259669,0.00711256,0.00016557,82.8708215216,nan,500.0,74.3665,15640.4,5.52486e-05,8.49941e-10,80.7504,0.4,100
100,50000,1.43029e-07,nan,0.97241,67.8506152327,67.8506152327,0.757051123815,83.5385591864,2.53553,83.5385591864,1,0.271607,0.0025174,0.000144059,83.5385591864,nan,500.0,74.6663,15696.7,5.52486e-05,8.76768e-10,85.2298,0.4,100
100,50000,1.39809e-07,nan,0.9388,114.326490536,114.326490536,0.883070761248,82.30273927,3.10191,82.30273927,1,0.260314,0.00237568,0.000182548,82.30273927,nan,500.0,73.9935,15556.6,5.52486e-05,9.01559e-10,83.1576,0.4,100
100,50000,2.00238e-06,nan,1.01412,43.3749997005,43.3749997005,0.710272511116,84.7922399015,2.73812,84.7922399015,1,0.212845,0.036755,0.000149171,84.7922399015,nan,500.0,74.7107,15754.4,5.52486e-05,6.31723e-10,78.8352,0.4,100
100,50000,3.95119e-07,nan,0.993534,74.7269879147,74.7269879147,0.86353202078,83.437668863,2.69882,83.437668863,1,0.245931,0.00710541,0.000150076,83.437668863,nan,500.0,74.5685,15641.7,5.52486e-05,7.60484e-10,75.6367,0.4,100
100,50000,4.86872e-07,nan,0.978051,58.6210597856,58.6210597856,0.751456391963,84.9882382121,2.57743,84.9882382121,1,0.225441,0.00861895,0.000145595,84.9882382121,nan,500.0,75.5135,15875.9,5.52486e-05,7.19372e-10,77.1281,0.4,100
100,50000,2.14943e-06,nan,0.977591,39.5655666047,39.5655666047,0.732769501091,84.7536319656,2.33547,84.7536319656,1,0.187158,0.0380329,0.000131989,84.7536319656,nan,500.0,74.8144,15720.0,5.52486e-05,5.97773e-10,74.516,0.4,100
100,50000,5.6423e-07,nan,0.999832,71.9513705336,71.9513705336,0.837477530799,83.4071995236,2.80999,83.4071995236,1,0.276348,0.0102108,0.000155274,83.4071995236,nan,500.0,74.4664,15651.1,5.52486e-05,8.4381e-10,82.5716,0.4,100
100,50000,7.61422e-07,nan,0.975951,43.4022398394,43.4022398394,0.715755314982,83.2012489141,2.46457,83.2012489141,1,0.200794,0.0134503,0.000139519,83.2012489141,nan,500.0,73.6229,15470.0,5.52486e-05,6.43485e-10,77.2624,0.4,100
100,50000,4.19165e-07,nan,0.957826,57.8517503558,57.8517503558,0.740527021226,84.5805447148,2.28489,84.5805447148,1,0.182226,0.00726692,0.000131795,84.5805447148,nan,500.0,75.0554,15732.5,5.52486e-05,6.06288e-10,74.0331,0.4,100
100,50000,6.98739e-07,nan,0.967989,42.9586956099,42.9586956099,0.805906196484,84.2933178047,2.33478,84.2933178047,1,0.170352,0.0122423,0.000133259,84.2933178047,nan,500.0,74.5991,15630.2,5.52486e-05,5.54944e-10,69.6579,0.4,100
100,50000,5.06606e-07,nan,1.00596,46.0018580589,46.0018580589,0.707555897846,83.9572572452,2.55077,83.9572572452,1,0.186816,0.00922424,0.000140091,83.9572572452,nan,500.0,74.0269,15585.8,5.52486e-05,5.63501e-10,75.5322,0.4,100
100,50000,6.45396e-07,nan,0.97643,50.6205596408,50.6205596408,0.868931907186,82.6375308869,2.69466,82.6375308869,1,0.206037,0.0114063,0.00015247,82.6375308869,nan,500.0,73.1906,15392.4,5.52486e-05,6.59639e-10,71.9532,0.4,100
100,50000,3.22576e-07,nan,0.946669,45.3146300554,45.3146300554,0.680254588374,83.1942837583,2.34628,83.1942837583,1,0.154839,0.00552724,0.000136931,83.1942837583,nan,500.0,73.4489,15425.4,5.52486e-05,5.27384e-10,71.1686,0.4,100
100,50000,1.4933e-07,nan,0.979814,98.162038992,98.162038992,0.874459234957,82.9596186561,2.89115,82.9596186561,1,0.321713,0.00264831,0.000163023,82.9596186561,nan,500.0,74.6003,15703.3,5.52486e-05,1.02288e-09,84.5687,0.4,100
100,50000,1.39722e-06,nan,1.01849,46.6614192743,46.6614192743,0.818507944621,86.2571258355,2.21396,86.2571258355,1,0.151552,0.0257572,0.000120098,86.2571258355,nan,500.0,76.3644,15938.8,5.52486e-05,4.4596e-10,62.0018,0.4,100
100,50000,1.5746e-09,nan,0.953464,70.4689956326,70.4689956326,0.909087843779,83.1186586571,2.85221,83.1186586571,1,0.27501,2.71739e-05,0.000165272,83.1186586571,nan,500.0,74.3038,15637.6,5.52486e-05,9.23387e-10,86.105,0.4,100
100,50000,7.76918e-07,nan,0.989418,54.5309796424,54.5309796424,0.769303305642,84.0301739304,2.76927,84.0301739304,1,0.22865,0.0139134,0.000154635,84.0301739304,nan,500.0,74.469,15685.3,5.52486e-05,7.12942e-10,78.7882,0.4,100
100,50000,6.36192e-07,nan,0.984889,51.0865091081,51.0865091081,0.746860309125,85.5380008492,2.48987,85.5380008492,1,0.204095,0.0113411,0.000139673,85.5380008492,nan,500.0,75.8777,15913.9,5.52486e-05,6.42245e-10,74.1804,0.4,100
100,50000,6.72276e-07,nan,0.956117,53.4222716976,53.4222716976,0.777979095676,85.079736546,2.27302,85.079736546,1,0.147596,0.0116342,0.000131345,85.079736546,nan,500.0,75.3732,15772.1,5.52486e-05,4.92828e-10,64.3713,0.4,100
100,50000,2.37254e-08,nan,0.933854,116.613844385,116.613844385,0.837147835259,82.638460602,2.80913,82.638460602,1,0.274701,0.000401025,0.000166194,82.638460602,nan,500.0,74.3945,15650.7,5.52486e-05,9.61489e-10,81.0209,0.4,100
100,50000,6.72225e-07,nan,0.997117,51.4508403893,51.4508403893,0.801517423087,83.8846903438,2.77522,83.8846903438,1,0.208216,0.0121322,0.00015377,83.8846903438,nan,500.0,74.3554,15607.8,5.52486e-05,6.39242e-10,73.5155,0.4,100
100,50000,1.92017e-06,nan,0.998459,38.1968730018,38.1968730018,0.83307931879,85.6720259879,2.47404,85.6720259879,1,0.191405,0.0347016,0.000136898,85.6720259879,nan,500.0,75.6496,15876.6,5.52486e-05,5.86052e-10,70.1249,0.4,100
100,50000,3.99579e-06,nan,0.979137,29.8933788263,29.8933788263,0.681377067916,85.1340422864,2.06582,85.1340422864,1,0.145648,0.0708149,0.000116565,85.1340422864,nan,500.0,74.9918,15704.0,5.52486e-05,4.63724e-10,62.9737,0.4,100
100,50000,8.53089e-07,nan,0.970821,53.3836572058,53.3836572058,0.734496836827,84.883132178,2.44533,84.883132178,1,0.172861,0.0149904,0.000139162,84.883132178,nan,500.0,74.9917,15775.2,5.52486e-05,5.59838e-10,73.767,0.4,100
100,50000,1.80552e-06,nan,0.987768,33.8171183253,33.8171183253,0.804692268387,84.9612611268,2.47163,84.9612611268,1,0.167895,0.0322801,0.000138245,84.9612611268,nan,500.0,74.8009,15710.2,5.52486e-05,5.25257e-10,72.1749,0.4,100
100,50000,1.04907e-06,nan,0.992091,45.3259085826,45.3259085826,0.755491893535,85.9729223663,2.32621,85.9729223663,1,0.149507,0.018838,0.000129544,85.9729223663,nan,500.0,76.0754,15900.8,5.52486e-05,4.63663e-10,62.9507,0.4,100
100,50000,1.61793e-06,nan,0.964906,37.6284098758,37.6284098758,0.725877061143,85.5531616483,2.28489,85.5531616483,1,0.158066,0.0282568,0.000130828,85.5531616483,nan,500.0,75.4599,15834.6,5.52486e-05,5.18217e-10,66.8854,0.4,100
100,50000,1.01206e-06,nan,0.984522,56.7837801814,56.7837801814,0.889194987659,85.6106870069,2.92097,85.6106870069,1,0.205219,0.0180347,0.000163916,85.6106870069,nan,500.0,75.8139,15950.8,5.52486e-05,6.46263e-10,78.9482,0.4,100
100,50000,6.38498e-07,nan,0.996896,38.7606877652,38.7606877652,0.759227186093,85.3183594775,2.35749,85.3183594775,1,0.148994,0.0115209,0.000130654,85.3183594775,nan,500.0,75.1349,15758.6,5.52486e-05,4.57627e-10,65.5154,0.4,100
100,50000,6.58408e-07,nan,0.970953,44.5898585419,44.5898585419,0.846702045291,84.8413222539,2.52028,84.8413222539,1,0.147807,0.011571,0.000143408,84.8413222539,nan,500.0,74.8587,15696.6,5.52486e-05,4.78565e-10,65.927,0.4,100
100,50000,5.80447e-07,nan,0.981308,63.6021809701,63.6021809701,0.76363516927,86.0537877204,2.55761,86.0537877204,1,0.184485,0.0103097,0.000143996,86.0537877204,nan,500.0,76.3757,16010.2,5.52486e-05,5.84782e-10,69.6474,0.4,100
100,50000,1.36976e-07,nan,0.979365,68.7157304383,68.7157304383,0.841488056199,85.3636518497,2.77253,85.3636518497,1,0.207672,0.0024281,0.000156406,85.3636518497,nan,500.0,76.0125,15927.3,5.52486e-05,6.60893e-10,73.3771,0.4,100
100,50000,2.23599e-06,nan,1.00134,40.8331244517,40.8331244517,0.737905884576,85.1671887583,2.51845,85.1671887583,1,0.184616,0.0405257,0.000138955,85.1671887583,nan,500.0,75.0038,15781.0,5.52486e-05,5.62015e-10,77.9709,0.4,100
100,50000,7.27485e-07,nan,0.987532,42.4895982749,42.4895982749,0.742485722982,86.4884654989,2.36477,86.4884654989,1,0.18311,0.0130033,0.0001323,86.4884654989,nan,500.0,76.4997,16041.9,5.52486e-05,5.7313e-10,71.5866,0.4,100
100,50000,1.0397e-06,nan,0.997279,43.2172854389,43.2172854389,0.740432193478,86.1270849329,2.54317,86.1270849329,1,0.17967,0.0187674,0.00014089,86.1270849329,nan,500.0,75.8495,15971.4,5.52486e-05,5.51424e-10,75.3044,0.4,100
100,50000,4.24263e-07,nan,0.946519,85.5095597718,85.5095597718,0.768738608108,85.1642420385,2.43158,85.1642420385,1,0.201496,0.00726847,0.000141932,85.1642420385,nan,500.0,76.1417,15940.7,5.52486e-05,6.86517e-10,72.3973,0.4,100
100,50000,1.64012e-06,nan,0.994686,36.5268074347,36.5268074347,0.742312449615,86.2940732099,2.33052,86.2940732099,1,0.159117,0.0295285,0.000129446,86.2940732099,nan,500.0,76.0677,15950.4,5.52486e-05,4.90893e-10,69.2072,0.4,100
100,50000,7.27156e-07,nan,0.984029,40.0506610588,40.0506610588,0.693852245665,85.0952491733,2.2939,85.0952491733,1,0.1565,0.0129513,0.000128792,85.0952491733,nan,500.0,74.9868,15741.1,5.52486e-05,4.93336e-10,68.9937,0.4,100
100,50000,2.46906e-06,nan,0.970842,35.6541072491,35.6541072491,0.754959370061,86.8668334246,2.44009,86.8668334246,1,0.156441,0.043387,0.000138861,86.8668334246,nan,500.0,76.2956,16057.4,5.52486e-05,5.06636e-10,76.4888,0.4,100
100,50000,6.59214e-07,nan,0.979051,48.4668086697,48.4668086697,0.798765991045,86.5532535135,2.22743,86.5532535135,1,0.157651,0.0116818,0.000125696,86.5532535135,nan,500.0,76.6679,16035.8,5.52486e-05,5.02028e-10,63.6718,0.4,100
