AvgEpLen,MinNormIw,Delta,VarRet,Bound,eRenyi2,VarNormIw,MaxVanillaIw,AvgVanillaIw,AvgRet,MaxNormIw,J,IterType,VanillaAvgRet,AvgDiscRet,ESSRenyi,MinVanillaIw,EpsThisIter,VarJ,VarDiscRet,VarVanillaIw,ESSClassic,AvgNormIw,BatchSize
500.0,0.00807439,0.2,1360.65223269,-457.064,1.01227,1.36543e-06,1.32927,1.01535,-358.352271468,0.0130917,-357.217,1,-358.352271468,-358.352271468,98.787700857,0.819836,100,37.2286,1360.65223269,0.0140768,98.6662452441,0.01,100
500.0,0.00474692,0.2,1113.73425298,-446.158,1.01212,1.66348e-06,1.27931,1.01275,-357.621305659,0.0126321,-356.449,1,-357.621305659,-357.621305659,98.8027221781,0.480742,100,32.4373,1113.73425298,0.0170615,98.3798158533,0.01,100
500.0,0.00700178,0.2,1282.58888581,-455.243,1.0074,1.02257e-06,1.22739,0.991069,-361.138791911,0.0123845,-360.484,1,-361.138791911,-361.138791911,99.2651385819,0.693925,100,36.3099,1282.58888581,0.0100439,98.9978000773,0.01,100
500.0,0.00684246,0.2,1668.86173721,-459.447,1.02058,2.59808e-06,1.88273,1.03432,-362.283414368,0.0182026,-360.202,1,-362.283414368,-362.283414368,97.9836203538,0.707729,100,39.9074,1668.86173721,0.0277948,97.4923996164,0.01,100
500.0,0.00680256,0.2,1043.88391518,-440.995,1.01984,2.82461e-06,1.57616,1.02112,-353.841701011,0.0154355,-352.043,1,-353.841701011,-353.841701011,98.054951913,0.694625,100,32.1153,1043.88391518,0.029452,97.2797071073,0.01,100
500.0,0.00629702,0.2,1350.99796243,-457.774,1.01531,1.83504e-06,1.4596,0.99759,-357.676215633,0.0146313,-356.121,1,-357.676215633,-357.676215633,98.4921276585,0.628185,100,35.2578,1350.99796243,0.018262,98.2157075326,0.01,100
500.0,0.00672556,0.2,1389.18947266,-449.449,1.01725,2.42687e-06,1.57989,1.00394,-358.748865589,0.0157369,-357.266,1,-358.748865589,-358.748865589,98.3038771202,0.67521,100,36.2776,1389.18947266,0.0244605,97.653783982,0.01,100
500.0,0.00460144,0.2,1490.36851934,-459.542,1.02176,2.60733e-06,1.29049,0.97667,-357.307142727,0.0132132,-355.145,1,-357.307142727,-357.307142727,97.8701941873,0.449409,100,37.1045,1490.36851934,0.0248709,97.4837175933,0.01,100
500.0,0.0057949,0.2,1636.19587611,-459.973,1.01964,1.85143e-06,1.43134,0.997895,-361.722752714,0.0143435,-359.787,1,-361.722752714,-361.722752714,98.0742228228,0.57827,100,39.3675,1636.19587611,0.0184364,98.2001170101,0.01,100
500.0,0.00883367,0.2,1684.43456235,-459.376,1.00654,9.23366e-07,1.36573,1.01877,-360.255819034,0.0134058,-359.574,1,-360.255819034,-360.255819034,99.3497963169,0.899944,100,40.5141,1684.43456235,0.00958346,99.0941622299,0.01,100
500.0,0.00522444,0.2,1195.95974633,-452.378,1.01571,2.14377e-06,1.29431,0.98967,-361.179697846,0.0130782,-359.674,1,-361.179697846,-361.179697846,98.4531026089,0.517047,100,33.7929,1195.95974633,0.020997,97.9217949952,0.01,100
500.0,0.00584457,0.2,1190.47270053,-451.516,1.01584,2.02242e-06,1.45937,0.982127,-352.644016408,0.0148593,-351.106,1,-352.644016408,-352.644016408,98.4409020701,0.574011,100,33.0778,1190.47270053,0.0195077,98.0371005121,0.01,100
500.0,0.00504055,0.2,1260.36731807,-459.118,1.01897,1.95178e-06,1.27089,0.994695,-360.39918603,0.0127767,-358.572,1,-360.39918603,-360.39918603,98.1385445476,0.501381,100,32.722,1260.36731807,0.0193112,98.104373604,0.01,100
500.0,0.00743305,0.2,1487.5508942,-455.969,1.00623,6.04426e-07,1.20242,1.0051,-360.096730292,0.0119631,-359.485,1,-360.096730292,-360.096730292,99.3806456596,0.747098,100,38.3564,1487.5508942,0.00610611,99.4051534672,0.01,100
500.0,0.00813679,0.2,1324.02335987,-448.807,1.00763,6.84735e-07,1.26225,1.00153,-355.46977652,0.0126032,-354.741,1,-355.46977652,-355.46977652,99.2422971531,0.814926,100,35.7541,1324.02335987,0.00686834,99.3266721147,0.01,100
500.0,0.00573286,0.2,1057.19580231,-454.854,1.01763,2.17724e-06,1.49556,1.01969,-360.847723083,0.0146668,-359.135,1,-360.847723083,-360.847723083,98.2677062046,0.584572,100,32.2318,1057.19580231,0.0226381,97.8900378407,0.01,100
500.0,0.00769795,0.2,1063.05624989,-452.913,1.02024,3.2267e-06,1.94306,1.00992,-359.150188765,0.0192397,-357.279,1,-359.150188765,-359.150188765,98.0158029095,0.777432,100,33.5325,1063.05624989,0.0329105,96.9044650913,0.01,100
500.0,0.00451211,0.2,1308.60043791,-448.558,1.02744,3.46929e-06,1.26882,0.970081,-359.852405539,0.0130796,-357.52,1,-359.852405539,-359.852405539,97.3289502126,0.437711,100,36.122,1308.60043791,0.032648,96.6794718449,0.01,100
500.0,0.00734871,0.2,1696.91495829,-462.463,1.00835,6.73906e-07,1.29759,1.00663,-360.341902114,0.0128904,-359.449,1,-360.341902114,-360.341902114,99.1718896207,0.739744,100,39.5403,1696.91495829,0.00682872,99.3372236594,0.01,100
500.0,0.00661681,0.2,1219.81831696,-446.007,1.02092,2.2369e-06,1.4147,1.01019,-354.427483971,0.0140043,-352.459,1,-354.427483971,-354.427483971,97.9506354303,0.668421,100,33.9658,1219.81831696,0.022827,97.8334503153,0.01,100
500.0,0.00772321,0.2,1046.53649769,-453.292,1.00851,8.47238e-07,1.17496,1.00417,-359.910109849,0.0117009,-359.108,1,-359.910109849,-359.910109849,99.1565917569,0.77554,100,31.416,1046.53649769,0.00854314,99.1682057809,0.01,100
500.0,0.00564401,0.2,1139.96029616,-449.088,1.0293,3.54588e-06,1.65085,0.982654,-359.1185462,0.0167999,-356.497,1,-359.1185462,-359.1185462,97.1536326779,0.55461,100,33.9647,1139.96029616,0.0342393,96.6086401073,0.01,100
500.0,0.00642299,0.2,1774.53599091,-471.532,1.01279,1.45935e-06,1.21065,0.982818,-360.606893601,0.0123182,-359.265,1,-360.606893601,-360.606893601,98.7372250024,0.631263,100,41.788,1774.53599091,0.0140963,98.5758195012,0.01,100
500.0,0.00762847,0.2,1016.7032766,-452.079,1.01317,1.40618e-06,1.47141,1.00095,-357.862639409,0.0147002,-356.622,1,-357.862639409,-357.862639409,98.7003048569,0.763571,100,30.9289,1016.7032766,0.0140885,98.6269737607,0.01,100
500.0,0.00680961,0.2,942.749554354,-443.834,1.01525,1.57019e-06,1.28614,0.978439,-352.474114686,0.0131448,-351.074,1,-352.474114686,-352.474114686,98.4977018869,0.666278,100,30.6606,942.749554354,0.0150321,98.4693097416,0.01,100
500.0,0.00899124,0.2,1336.67847397,-444.613,1.00248,2.10684e-07,1.18063,1.0046,-354.793364796,0.0117523,-354.56,1,-354.793364796,-354.793364796,99.7529782513,0.903256,100,36.0979,1336.67847397,0.00212625,99.79187942,0.01,100
500.0,0.00559279,0.2,1545.69500265,-453.242,1.02173,1.87255e-06,1.42944,1.00098,-352.560417472,0.0142805,-350.371,1,-352.560417472,-352.560417472,97.8735170985,0.559826,100,37.6788,1545.69500265,0.0187622,98.1799419519,0.01,100
500.0,0.00427163,0.2,1171.04630942,-451.021,1.02318,3.90154e-06,1.25774,0.984437,-357.232646538,0.0127762,-355.059,1,-357.232646538,-357.232646538,97.7347409471,0.420515,100,33.7576,1171.04630942,0.0378105,96.281080436,0.01,100
500.0,0.00543204,0.2,1328.7223055,-450.282,1.01505,1.75426e-06,1.31871,1.00249,-359.102470743,0.0131543,-357.703,1,-359.102470743,-359.102470743,98.5174943372,0.544556,100,35.9623,1328.7223055,0.01763,98.2929419098,0.01,100
500.0,0.00558486,0.2,1129.11207698,-449.894,1.02163,2.67674e-06,1.66892,0.999919,-355.870342617,0.0166905,-353.889,1,-355.870342617,-355.870342617,97.8825049337,0.558441,100,33.1149,1129.11207698,0.0267631,97.4184755386,0.01,100
500.0,0.00563407,0.2,1245.6262211,-449.424,1.01901,2.18121e-06,1.26177,0.988102,-356.663985535,0.0127696,-354.92,1,-356.663985535,-356.663985535,98.1341359441,0.556703,100,34.35,1245.6262211,0.0212961,97.8862070222,0.01,100
500.0,0.00760936,0.2,1635.80148809,-457.453,1.01447,1.96309e-06,1.91995,1.01412,-353.649586782,0.0189322,-352.033,1,-353.649586782,-353.649586782,98.5732011019,0.771679,100,38.1642,1635.80148809,0.0201892,98.0936011218,0.01,100
500.0,0.00520996,0.2,1578.90482264,-460.089,1.02032,2.18816e-06,1.41924,1.0067,-363.15173146,0.014098,-361.141,1,-363.15173146,-363.15173146,98.0088975067,0.524485,100,37.7624,1578.90482264,0.0221756,97.8796538853,0.01,100
500.0,0.00802923,0.2,1137.90237852,-443.84,1.01043,1.14245e-06,1.37809,1.01318,-354.308440667,0.0136017,-353.337,1,-354.308440667,-354.308440667,98.9680952488,0.813502,100,33.061,1137.90237852,0.0117275,98.8816252531,0.01,100
500.0,0.00787125,0.2,1560.78160511,-451.721,1.01113,1.25043e-06,1.39208,1.0085,-357.742765473,0.0138035,-356.7,1,-357.742765473,-357.742765473,98.8993820062,0.793815,100,39.7363,1560.78160511,0.0127178,98.7771890267,0.01,100
500.0,0.00751531,0.2,1089.83181933,-434.086,1.01793,2.1604e-06,1.83309,1.00293,-349.333329044,0.0182773,-347.847,1,-349.333329044,-349.333329044,98.2388783685,0.753734,100,32.7219,1089.83181933,0.0217308,97.9059688744,0.01,100
500.0,0.00401195,0.2,1192.20921066,-439.488,1.02976,4.77744e-06,1.66752,0.988044,-352.135153439,0.016877,-349.455,1,-352.135153439,-352.135153439,97.1096124602,0.396398,100,32.2411,1192.20921066,0.0466389,95.4838894702,0.01,100
500.0,0.00750629,0.2,1057.45290172,-449.324,1.00773,8.65492e-07,1.18459,0.997068,-357.820147183,0.0118807,-357.117,1,-357.820147183,-357.820147183,99.2326000653,0.748429,100,32.2133,1057.45290172,0.00860425,99.1504478296,0.01,100
500.0,0.00792396,0.2,1137.19422272,-448.639,1.00811,8.52433e-07,1.25341,0.993957,-358.917092479,0.0126103,-358.179,1,-358.917092479,-358.917092479,99.1956956824,0.787608,100,33.175,1137.19422272,0.00842162,99.1631681078,0.01,100
500.0,0.00523307,0.2,1400.14500171,-448.152,1.01241,1.4224e-06,1.23064,0.993806,-356.405593534,0.0123831,-355.147,1,-356.405593534,-356.405593534,98.7743356059,0.520066,100,36.7103,1400.14500171,0.0140483,98.6114073634,0.01,100
500.0,0.00538751,0.2,1014.54417839,-442.217,1.00932,1.11888e-06,1.27156,0.993782,-353.566674583,0.0127951,-352.647,1,-353.566674583,-353.566674583,99.0768497404,0.535401,100,31.1446,1014.54417839,0.0110501,98.9044191402,0.01,100
500.0,0.00765355,0.2,1197.60574458,-453.892,1.00899,9.31396e-07,1.35658,0.993392,-355.108075528,0.0136561,-354.204,1,-355.108075528,-355.108075528,99.1086304506,0.760297,100,33.5007,1197.60574458,0.00919127,99.0863462003,0.01,100
500.0,0.00475596,0.2,1811.24597879,-469.085,1.01881,1.56392e-06,1.29021,1.01018,-362.030468392,0.012772,-359.869,1,-362.030468392,-362.030468392,98.1532657231,0.480439,100,39.1385,1811.24597879,0.0159593,98.4753493437,0.01,100
500.0,0.00689664,0.2,1567.74678014,-459.686,1.01785,2.47075e-06,1.44595,1.02976,-358.78205996,0.0140416,-356.941,1,-358.78205996,-358.78205996,98.245965801,0.710191,100,39.1492,1567.74678014,0.0262001,97.6123763342,0.01,100
500.0,0.00770425,0.2,1213.3877536,-455.683,1.00826,9.21071e-07,1.28081,0.992281,-357.383621771,0.0129077,-356.598,1,-357.383621771,-357.383621771,99.1806132744,0.764478,100,35.0336,1213.3877536,0.00906907,99.0964188258,0.01,100
500.0,0.00735141,0.2,1317.18795686,-452.281,1.01248,1.4675e-06,1.51629,1.00752,-356.54826412,0.0150498,-355.386,1,-356.54826412,-356.54826412,98.7671252231,0.740668,100,35.8157,1317.18795686,0.0148965,98.5679799883,0.01,100
500.0,0.00675932,0.2,1599.30059718,-453.905,1.02252,1.82372e-06,1.3085,0.984019,-359.892664478,0.0132975,-357.839,1,-359.892664478,-359.892664478,97.7975234351,0.665131,100,39.3963,1599.30059718,0.017659,98.2265386693,0.01,100
500.0,0.00689094,0.2,1022.09348509,-445.922,1.01124,1.42374e-06,1.47251,1.0174,-353.934130059,0.0144732,-352.838,1,-353.934130059,-353.934130059,98.888026504,0.701087,100,31.9771,1022.09348509,0.0147373,98.6100848217,0.01,100
500.0,0.00511768,0.2,1492.65072668,-453.016,1.01053,1.64309e-06,1.69119,0.98949,-358.151597262,0.0170915,-357.167,1,-358.151597262,-358.151597262,98.9579496946,0.50639,100,37.8572,1492.65072668,0.0160873,98.3993639829,0.01,100
500.0,0.00630595,0.2,1002.80491095,-454.232,1.00572,7.75199e-07,1.19118,0.995153,-356.149326944,0.0119698,-355.575,1,-356.149326944,-356.149326944,99.4314045339,0.627538,100,31.5648,1002.80491095,0.00767702,99.2383895333,0.01,100
500.0,0.00582942,0.2,1435.46701084,-450.999,1.02038,2.14638e-06,1.43854,1.00524,-356.630281406,0.0143104,-354.664,1,-356.630281406,-356.630281406,98.0027258391,0.585998,100,37.9718,1435.46701084,0.0216894,97.9192809786,0.01,100
500.0,0.00701671,0.2,893.838795594,-444.262,1.00917,1.01448e-06,1.19112,0.987771,-355.909842619,0.0120586,-355.056,1,-355.909842619,-355.909842619,99.0911631689,0.69309,100,29.1318,893.838795594,0.00989821,99.0056669043,0.01,100
500.0,0.00614184,0.2,1517.36725673,-452.86,1.0152,1.95873e-06,1.43322,1.00156,-357.847528779,0.0143098,-356.391,1,-357.847528779,-357.847528779,98.5024208139,0.615142,100,39.3268,1517.36725673,0.0196484,98.097731667,0.01,100
500.0,0.00628873,0.2,1504.77589863,-457.349,1.01702,2.34448e-06,1.33286,0.987897,-357.76520553,0.0134919,-356.14,1,-357.76520553,-357.76520553,98.3260004426,0.621262,100,38.6328,1504.77589863,0.0228808,97.7316210346,0.01,100
500.0,0.00553291,0.2,1259.8958574,-446.013,1.01625,1.95043e-06,1.22955,0.996865,-357.65591629,0.0123342,-356.286,1,-357.65591629,-357.65591629,98.4011326806,0.551556,100,35.6914,1259.8958574,0.0193822,98.1056341556,0.01,100
500.0,0.00654389,0.2,878.024432484,-437.891,1.01351,1.28171e-06,1.2717,0.994171,-352.7746046,0.0127915,-351.646,1,-352.7746046,-352.7746046,98.6666500431,0.650575,100,29.944,878.024432484,0.0126682,98.746999875,0.01,100
500.0,0.00785026,0.2,1103.96775506,-447.907,1.01211,1.44175e-06,1.4707,1.02187,-355.330029236,0.0143924,-354.193,1,-355.330029236,-355.330029236,98.8030829322,0.802191,100,32.1765,1103.96775506,0.0150548,98.5927686202,0.01,100
500.0,0.00755711,0.2,1062.7518546,-445.097,1.0079,5.91265e-07,1.26135,1.0139,-356.430383403,0.0124406,-355.742,1,-356.430383403,-356.430383403,99.2163681422,0.766217,100,32.9636,1062.7518546,0.00607819,99.4180497733,0.01,100
500.0,0.0078749,0.2,1209.64552964,-449.43,1.01186,1.29957e-06,1.27856,0.993864,-358.150568507,0.0128645,-357.062,1,-358.150568507,-358.150568507,98.8280744696,0.782658,100,33.4591,1209.64552964,0.0128367,98.7297412961,0.01,100
500.0,0.00720723,0.2,1433.98853501,-453.487,1.0173,1.64393e-06,1.46402,1.00797,-358.164707183,0.0145244,-356.41,1,-358.164707183,-358.164707183,98.2999028908,0.72647,100,37.1995,1433.98853501,0.0167026,98.3985933365,0.01,100
500.0,0.00753096,0.2,1239.28410651,-442.576,1.00428,4.99629e-07,1.17926,0.991587,-350.904462369,0.0118927,-350.486,1,-350.904462369,-350.904462369,99.5737796182,0.74676,100,35.4158,1239.28410651,0.00491258,99.5077848076,0.01,100
500.0,0.00578377,0.2,1654.88289862,-452.826,1.01643,2.09054e-06,1.33384,1.00757,-359.079242519,0.0132382,-357.593,1,-359.079242519,-359.079242519,98.3834984785,0.582756,100,41.1345,1654.88289862,0.0212231,97.9723497346,0.01,100
500.0,0.00673347,0.2,1412.37431513,-448.137,1.01752,1.62518e-06,1.21984,1.00023,-356.507979175,0.0121957,-354.887,1,-356.507979175,-356.507979175,98.2781597542,0.6735,100,36.8203,1412.37431513,0.0162592,98.4165430305,0.01,100
500.0,0.0084789,0.2,1264.68164297,-449.547,1.01025,1.0749e-06,1.46467,1.01951,-355.017759563,0.0143664,-354.035,1,-355.017759563,-355.017759563,98.9856476494,0.864433,100,35.7671,1264.68164297,0.0111726,98.9470763907,0.01,100
500.0,0.00722874,0.2,1083.61626734,-439.809,1.01303,1.36881e-06,1.44044,1.00331,-353.982272151,0.0143569,-352.871,1,-353.982272151,-353.982272151,98.7138824046,0.725267,100,32.8733,1083.61626734,0.0137788,98.6630084275,0.01,100
500.0,0.00801575,0.2,1014.89832774,-435.305,1.00971,8.56233e-07,1.33196,1.01071,-351.055798551,0.0131785,-350.227,1,-351.055798551,-351.055798551,99.0388216321,0.81016,100,31.5358,1014.89832774,0.00874673,99.1594423672,0.01,100
500.0,0.00423642,0.2,981.4342661,-443.087,1.01904,2.79856e-06,1.24715,0.990024,-352.346322516,0.0125972,-350.338,1,-352.346322516,-352.346322516,98.131128218,0.419416,100,28.7802,981.4342661,0.0274301,97.3041157278,0.01,100
500.0,0.00786345,0.2,1025.92400478,-431.383,1.01105,1.37046e-06,1.34378,1.00825,-346.387348788,0.0133278,-345.454,1,-346.387348788,-346.387348788,98.9069615644,0.792835,100,31.3598,1025.92400478,0.0139318,98.661416231,0.01,100
500.0,0.00427933,0.2,1136.93823247,-434.985,1.02064,2.48669e-06,1.35994,1.00023,-351.455309475,0.0135962,-349.701,1,-351.455309475,-351.455309475,97.977989721,0.428033,100,33.0629,1136.93823247,0.0248786,97.5972883621,0.01,100
500.0,0.00773546,0.2,1079.27455039,-449.401,1.00972,1.2025e-06,1.63561,0.990403,-354.752374544,0.0165146,-353.88,1,-354.752374544,-354.752374544,99.0374769706,0.766122,100,32.6947,1079.27455039,0.0117953,98.8234829355,0.01,100
500.0,0.00617083,0.2,1017.21672183,-435.943,1.01295,1.30509e-06,1.33818,0.998836,-348.196080258,0.0133974,-346.993,1,-348.196080258,-348.196080258,98.7217240073,0.616365,100,30.9049,1017.21672183,0.0130205,98.7244314471,0.01,100
500.0,0.00259319,0.2,1245.21846832,-448.862,1.34292,0.000557553,30.9737,1.28732,-360.467151181,0.240606,-342.198,1,-360.467151181,-360.467151181,74.4646091495,0.333827,100,143.194,1245.21846832,9.23973,15.337951748,0.01,100
500.0,0.00672461,0.2,1205.74615954,-445.728,1.02028,2.23499e-06,1.35634,1.00155,-356.189526336,0.0135423,-354.408,1,-356.189526336,-356.189526336,98.0118404864,0.673506,100,33.2791,1205.74615954,0.0224194,97.8352666432,0.01,100
500.0,0.00759501,0.2,1002.66786702,-436.609,1.01568,2.07532e-06,1.64333,1.01968,-349.686822518,0.0161162,-348.315,1,-349.686822518,-349.686822518,98.4565114438,0.774445,100,31.1881,1002.66786702,0.0215779,97.9868371728,0.01,100
500.0,0.00432089,0.2,1153.61831539,-462.427,1.01715,2.10265e-06,1.23786,0.993571,-361.60176688,0.0124587,-359.804,1,-361.60176688,-361.60176688,98.3136009376,0.429311,100,31.4138,1153.61831539,0.020757,97.9608215278,0.01,100
500.0,0.0063963,0.2,1395.99967988,-455.967,1.02169,3.07845e-06,1.51339,1.01648,-360.567425923,0.0148885,-358.528,1,-360.567425923,-360.567425923,97.8774112438,0.650169,100,37.2497,1395.99967988,0.0318074,97.0424626806,0.01,100
500.0,0.00506689,0.2,1461.05581314,-455.273,1.0199,2.40883e-06,1.32677,0.982048,-359.493221346,0.0135102,-357.567,1,-359.493221346,-359.493221346,98.0491984755,0.497593,100,36.8628,1461.05581314,0.0232312,97.6707931397,0.01,100
500.0,0.00677827,0.2,1458.62754319,-457.316,1.01234,1.55656e-06,1.3936,1.00393,-355.029850001,0.0138815,-353.756,1,-355.029850001,-355.029850001,98.7813492945,0.680489,100,37.567,1458.62754319,0.0156881,98.4823800103,0.01,100
500.0,0.00502418,0.2,1662.33212551,-457.482,1.02185,2.70793e-06,1.32747,0.994182,-360.325108328,0.0133524,-358.182,1,-360.325108328,-360.325108328,97.8620534376,0.499495,100,39.8391,1662.33212551,0.0267651,97.3891534511,0.01,100
500.0,0.00615264,0.2,1098.6657448,-441.843,1.01987,2.41576e-06,1.45721,1.00103,-355.152774472,0.0145571,-353.449,1,-355.152774472,-355.152774472,98.0518000459,0.615896,100,33.4783,1098.6657448,0.0242072,97.6642571055,0.01,100
500.0,0.00791791,0.2,1324.89278833,-449.72,1.01371,1.57789e-06,1.48433,0.99697,-355.059693776,0.0148884,-353.731,1,-355.059693776,-355.059693776,98.647690867,0.789393,100,36.443,1324.89278833,0.0156834,98.4619242189,0.01,100
500.0,0.00407961,0.2,986.5342291,-435.537,1.35013,0.000416116,25.3854,1.2109,-349.930395452,0.20964,-332.522,1,-349.930395452,-349.930395452,74.0671530599,0.494001,100,131.973,986.5342291,6.10147,19.5329572056,0.01,100
500.0,0.00562683,0.2,1308.40493026,-440.1,1.02471,3.0346e-06,1.45758,0.99181,-353.12150839,0.0146962,-350.987,1,-353.12150839,-353.12150839,97.5882057589,0.558075,100,35.8533,1308.40493026,0.0298509,97.0834016577,0.01,100
500.0,0.00579373,0.2,1068.77248932,-433.922,1.02369,3.09554e-06,1.62595,1.02333,-348.388067851,0.0158887,-346.597,1,-348.388067851,-348.388067851,97.6859152663,0.592892,100,34.1602,1068.77248932,0.0324169,97.0265407279,0.01,100
500.0,0.00397525,0.2,1423.27742345,-456.362,1.02877,3.6487e-06,1.26341,0.979804,-358.202064939,0.0128945,-355.228,1,-358.202064939,-358.202064939,97.2036959293,0.389496,100,35.3597,1423.27742345,0.035028,96.5137488463,0.01,100
500.0,0.00808889,0.2,998.258226089,-445.126,1.00745,6.55948e-07,1.22817,1.00732,-355.093375834,0.0121924,-354.401,1,-355.093375834,-355.093375834,99.2600996458,0.814809,100,31.2778,998.258226089,0.00665585,99.3548004096,0.01,100
500.0,0.00565587,0.2,1227.12864513,-447.553,1.02869,4.26639e-06,2.14207,1.01298,-357.638756474,0.0211462,-355.099,1,-357.638756474,-357.638756474,97.2111417124,0.57293,100,35.7831,1227.12864513,0.0437789,95.9474213912,0.01,100
500.0,0.0041297,0.2,1234.37684812,-439.977,1.03323,4.51515e-06,1.32564,0.991919,-351.710500236,0.0133644,-349.134,1,-351.710500236,-351.710500236,96.7838545588,0.409633,100,36.0054,1234.37684812,0.0444247,95.72126723,0.01,100
500.0,0.0058744,0.2,1010.34483257,-438.68,1.01805,1.93141e-06,1.66607,1.00035,-348.842041058,0.0166549,-347.312,1,-348.842041058,-348.842041058,98.2267538668,0.587643,100,31.9088,1010.34483257,0.0193275,98.1237471329,0.01,100
500.0,0.00741699,0.2,1744.64439021,-452.265,1.01355,1.24027e-06,1.25242,0.991419,-353.493292123,0.0126326,-352.156,1,-353.493292123,-353.493292123,98.6633891029,0.735335,100,40.3682,1744.64439021,0.0121907,98.7870094715,0.01,100
500.0,0.00693938,0.2,1023.87578133,-442.761,1.01491,1.51472e-06,1.42243,1.02076,-348.443367628,0.0139349,-347.015,1,-348.443367628,-348.443367628,98.5304892645,0.708347,100,31.1871,1023.87578133,0.0157828,98.5225436371,0.01,100
500.0,0.00731684,0.2,1296.62942814,-441.736,1.02211,2.32182e-06,1.61339,1.0116,-353.070463262,0.0159489,-351.027,1,-353.070463262,-353.070463262,97.836384123,0.740173,100,35.8541,1296.62942814,0.0237601,97.7530861875,0.01,100
500.0,0.00791519,0.2,1096.2097399,-447.401,1.00569,6.45847e-07,1.26526,0.999938,-355.044483062,0.0126534,-354.507,1,-355.044483062,-355.044483062,99.4342331945,0.79147,100,31.6072,1096.2097399,0.00645767,99.3646788361,0.01,100
500.0,0.006567,0.2,1443.80941265,-447.089,1.03126,6.33784e-06,2.70915,1.02384,-352.722299208,0.0264606,-349.851,1,-352.722299208,-352.722299208,96.9687329713,0.672359,100,37.8533,1443.80941265,0.0664369,94.0959967145,0.01,100
500.0,0.00766275,0.2,1234.14801763,-446.308,1.01256,1.42115e-06,1.26838,0.997235,-357.433575455,0.012719,-356.341,1,-357.433575455,-357.433575455,98.7592996604,0.764156,100,34.6534,1234.14801763,0.014133,98.6125700399,0.01,100
500.0,0.00558411,0.2,1009.11502729,-444.569,1.0092,1.33497e-06,1.26172,0.994704,-355.85199194,0.0126844,-355.005,1,-355.85199194,-355.85199194,99.0883539934,0.555454,100,31.3496,1009.11502729,0.0132087,98.695625812,0.01,100
500.0,0.00743055,0.2,1296.11430688,-460.972,1.00841,8.51181e-07,1.16872,0.999201,-357.905855952,0.0116966,-357.047,1,-357.905855952,-357.905855952,99.1655588977,0.742461,100,35.8995,1296.11430688,0.00849821,99.1643876091,0.01,100
500.0,0.00616642,0.2,1051.64452137,-441.611,1.01855,1.86487e-06,1.2449,0.983553,-352.453519166,0.0126571,-350.828,1,-352.453519166,-352.453519166,98.1785845285,0.6065,100,32.11,1051.64452137,0.0180403,98.1872308178,0.01,100
500.0,0.00552403,0.2,1027.85512714,-441.018,1.01708,1.70245e-06,1.22498,1.01079,-352.983389059,0.0121191,-351.467,1,-352.983389059,-352.983389059,98.3203995354,0.558361,100,31.5812,1027.85512714,0.0173937,98.3425118969,0.01,100
500.0,0.00621441,0.2,1338.58618399,-443.99,1.02392,2.49236e-06,1.56047,1.00317,-354.694216926,0.0155555,-352.58,1,-354.694216926,-354.694216926,97.6634877495,0.623408,100,36.5147,1338.58618399,0.0250816,97.5919843156,0.01,100
500.0,0.00825399,0.2,1418.99742743,-445.537,1.01082,1.35818e-06,1.51376,1.01418,-351.346172485,0.0149259,-350.286,1,-351.346172485,-351.346172485,98.9293338651,0.837104,100,36.1835,1418.99742743,0.0139697,98.6732569382,0.01,100
500.0,0.00702137,0.2,1495.31060089,-453.126,1.01325,1.2896e-06,1.33302,1.00901,-354.202968549,0.0132112,-352.984,1,-354.202968549,-354.202968549,98.6921531542,0.708463,100,38.1617,1495.31060089,0.0131294,98.7394041588,0.01,100
500.0,0.00597915,0.2,1065.72912515,-452.311,1.01682,2.22502e-06,1.45019,0.992728,-351.801758327,0.0146082,-350.032,1,-351.801758327,-351.801758327,98.34581618,0.593567,100,32.5015,1065.72912515,0.0219278,97.8447188722,0.01,100
500.0,0.00689072,0.2,1415.3821374,-440.272,1.01188,1.41625e-06,1.52739,1.01184,-349.515630454,0.0150952,-348.424,1,-349.515630454,-349.515630454,98.8261883141,0.697232,100,37.0197,1415.3821374,0.0144999,98.6173032264,0.01,100
500.0,0.00600682,0.2,1050.33479708,-436.544,1.02993,3.10742e-06,1.40639,0.989597,-351.59598078,0.0142117,-349.005,1,-351.59598078,-351.59598078,97.0937079666,0.594433,100,32.1499,1050.33479708,0.030431,97.0155091541,0.01,100
500.0,0.00679268,0.2,675.856692373,-438.517,1.0117,9.76232e-07,1.26552,1.0,-354.672846693,0.0126551,-353.705,1,-354.672846693,-354.672846693,98.8436671171,0.679271,100,25.971,675.856692373,0.00976239,99.04279631,0.01,100
500.0,0.00704478,0.2,1004.15434953,-443.434,1.0094,7.88811e-07,1.21718,1.00155,-348.697167497,0.0121529,-347.791,1,-348.697167497,-348.697167497,99.0688931224,0.705572,100,30.7121,1004.15434953,0.00791264,99.2251152447,0.01,100
500.0,0.00602685,0.2,1352.11189434,-451.782,1.02397,2.44417e-06,1.33717,0.99246,-349.784761463,0.0134733,-347.519,1,-349.784761463,-349.784761463,97.6587237973,0.598141,100,34.7526,1352.11189434,0.0240745,97.6374414853,0.01,100
