MinNormIw,AvgVanillaIw,VarNormIw,eRenyi2,VarJ,AvgNormIw,J,EpsThisIter,Bound,BatchSize,ESSRenyi,MinVanillaIw,Delta,VarVanillaIw,VanillaAvgRet,VarRet,ESSClassic,AvgRet,IterType,MaxVanillaIw,MaxNormIw,VarDiscRet,AvgEpLen,AvgDiscRet
0.0033333334,1.0,5.4391416e-20,1.0,0.10048414,0.0033333336,4999.907,100,4855.57,500,500.0,1.0,0.8,,4999.900732646714,0.01219244125786503,299.999969473632,4999.900732646714,2,1.0,0.0033333334,0.01219244125786503,500.0,4999.900732646714
0.0025,1.0,5.434597e-20,1.0,0.09537132,0.0024999997,4999.913,100,4874.913,500,500.0,1.0,0.8,,4999.930860001067,0.005723118406000498,400.0,4999.930860001067,2,1.0,0.0025,0.005723118406000498,500.0,4999.930860001067
0.002,1.0,5.431875e-20,1.0,0.09444019,0.0020000003,4999.9126,100,4888.1094,500,500.0,1.0,0.8,,4999.908429874358,0.008273421401466826,500.00000664260017,4999.908429874358,1,1.0,0.002,0.008273421401466826,500.0,4999.908429874358
0.01,1.0,3.5044917e-18,1.0,0.09303836,0.009999998,4999.909,100,4749.909,500,500.0,1.0,0.8,,4999.90915404277,0.008747347254064584,100.0,4999.90915404277,2,1.0,0.01,0.008747347254064584,500.0,4999.90915404277
0.005,1.0,2.179301e-19,1.0,0.09904763,0.0049999994,4999.907,100,4823.1304,500,500.0,1.0,0.8,,4999.9047618283375,0.011065951947349842,200.00000010221265,4999.9047618283375,2,1.0,0.005,0.011065951947349842,500.0,4999.9047618283375
0.0033333334,1.0,5.4391416e-20,1.0,0.09569312,0.0033333336,4999.9097,100,4855.5723,500,500.0,1.0,0.8,,4999.9141594499015,0.007894767021894834,299.999969473632,4999.9141594499015,2,1.0,0.0033333334,0.007894767021894834,500.0,4999.9141594499015
0.0025,1.0,5.434597e-20,1.0,0.11116413,0.0024999997,4999.9033,100,4874.9033,500,500.0,1.0,0.8,,4999.884554321052,0.021712070800243417,400.0,4999.884554321052,2,1.0,0.0025,0.021712070800243417,500.0,4999.884554321052
0.002,1.0,5.431875e-20,1.0,0.10686272,0.0020000003,4999.9067,100,4888.1035,500,500.0,1.0,0.8,,4999.919408555683,0.007530354002915013,500.00000664260017,4999.919408555683,1,1.0,0.002,0.007530354002915013,500.0,4999.919408555683
0.01,1.0,3.5044917e-18,1.0,0.09009502,0.009999998,4999.903,100,4749.903,500,500.0,1.0,0.8,,4999.903127950346,0.008199003245113492,100.0,4999.903127950346,2,1.0,0.01,0.008199003245113492,500.0,4999.903127950346
0.005,1.0,2.179301e-19,1.0,0.09246576,0.0049999994,4999.906,100,4823.129,500,500.0,1.0,0.8,,4999.908221446622,0.009058620570405558,200.00000010221265,4999.908221446622,2,1.0,0.005,0.009058620570405558,500.0,4999.908221446622
0.0033333334,1.0,5.4391416e-20,1.0,0.11330782,0.0033333336,4999.902,100,4855.5645,500,500.0,1.0,0.8,,4999.894208187434,0.02154267503561254,299.999969473632,4999.894208187434,2,1.0,0.0033333334,0.02154267503561254,500.0,4999.894208187434
0.0025,1.0,5.434597e-20,1.0,0.11156063,0.0024999997,4999.9062,100,4874.9062,500,500.0,1.0,0.8,,4999.9190959384205,0.011154293462611655,400.0,4999.9190959384205,2,1.0,0.0025,0.011154293462611655,500.0,4999.9190959384205
0.002,1.0,5.431875e-20,1.0,0.10761778,0.0020000003,4999.9087,100,4888.1055,500,500.0,1.0,0.8,,4999.917767623023,0.008099283909188414,500.00000664260017,4999.917767623023,1,1.0,0.002,0.008099283909188414,500.0,4999.917767623023
0.01,1.0,3.5044917e-18,1.0,0.09667862,0.009999998,4999.907,100,4749.907,500,500.0,1.0,0.8,,4999.907461311907,0.009440670414798942,100.0,4999.907461311907,2,1.0,0.01,0.009440670414798942,500.0,4999.907461311907
0.005,1.0,2.179301e-19,1.0,0.12742548,0.0049999994,4999.894,100,4823.117,500,500.0,1.0,0.8,,4999.881285250356,0.023018058473545988,200.00000010221265,4999.881285250356,2,1.0,0.005,0.023018058473545988,500.0,4999.881285250356
0.0033333334,1.0,5.4391416e-20,1.0,0.14815864,0.0033333336,4999.8965,100,4855.559,500,500.0,1.0,0.8,,4999.900958383805,0.03367999519675469,299.999969473632,4999.900958383805,2,1.0,0.0033333334,0.03367999519675469,500.0,4999.900958383805
0.0025,1.0,5.434597e-20,1.0,0.13971637,0.0024999997,4999.8994,100,4874.8994,500,500.0,1.0,0.8,,4999.907055133959,0.01227197695292364,400.0,4999.907055133959,2,1.0,0.0025,0.01227197695292364,500.0,4999.907055133959
0.002,1.0,5.431875e-20,1.0,0.14560942,0.0020000003,4999.895,100,4888.092,500,500.0,1.0,0.8,,4999.875053808519,0.027738804754374374,500.00000664260017,4999.875053808519,1,1.0,0.002,0.027738804754374374,500.0,4999.875053808519
0.01,1.0,3.5044917e-18,1.0,0.07593957,0.009999998,4999.922,100,4749.922,500,500.0,1.0,0.8,,4999.922088484593,0.0058207718704998326,100.0,4999.922088484593,2,1.0,0.01,0.0058207718704998326,500.0,4999.922088484593
0.005,1.0,2.179301e-19,1.0,0.10280126,0.0049999994,4999.91,100,4823.1333,500,500.0,1.0,0.8,,4999.898298520319,0.015240493977664075,200.00000010221265,4999.898298520319,2,1.0,0.005,0.015240493977664075,500.0,4999.898298520319
0.0033333334,1.0,5.4391416e-20,1.0,0.09940506,0.0033333336,4999.9116,100,4855.574,500,500.0,1.0,0.8,,4999.912563382946,0.008586077785118756,299.999969473632,4999.912563382946,2,1.0,0.0033333334,0.008586077785118756,500.0,4999.912563382946
0.0025,1.0,5.434597e-20,1.0,0.10876205,0.0024999997,4999.907,100,4874.907,500,500.0,1.0,0.8,,4999.896839091052,0.017698380640005798,400.0,4999.896839091052,2,1.0,0.0025,0.017698380640005798,500.0,4999.896839091052
0.0019902778,1.000039,2.0137492e-12,1.0000002,0.10570076,0.002,4999.9097,100,4888.1064,500,499.99988079073887,0.9951776,0.8,5.034788e-07,4999.915469935107,0.008719052203724618,499.99979473653,4999.915469935107,1,1.0008678,0.0020016578,0.008719052203724618,500.0,4999.915469935107
0.01,1.0,3.5044917e-18,1.0,0.13061857,0.009999998,4999.8857,100,4749.8857,500,500.0,1.0,0.8,,4999.886152517357,0.017234379257550368,100.0,4999.886152517357,2,1.0,0.01,0.017234379257550368,500.0,4999.886152517357
0.005,1.0,2.179301e-19,1.0,0.11019459,0.0049999994,4999.8965,100,4823.1196,500,500.0,1.0,0.8,,4999.906568881583,0.00708741234361329,200.00000010221265,4999.906568881583,2,1.0,0.005,0.00708741234361329,500.0,4999.906568881583
0.0033333334,1.0,5.4391416e-20,1.0,0.10616014,0.0033333336,4999.899,100,4855.5615,500,500.0,1.0,0.8,,4999.902081766304,0.009593533722075626,299.999969473632,4999.902081766304,2,1.0,0.0033333334,0.009593533722075626,500.0,4999.902081766304
0.0025,1.0,5.434597e-20,1.0,0.10735921,0.0024999997,4999.9043,100,4874.9043,500,500.0,1.0,0.8,,4999.922641903126,0.011964358360812354,400.0,4999.922641903126,2,1.0,0.0025,0.011964358360812354,500.0,4999.922641903126
0.002,1.0,5.431875e-20,1.0,0.10402036,0.0020000003,4999.9043,100,4888.101,500,500.0,1.0,0.8,,4999.902880568179,0.008075145827788946,500.00000664260017,4999.902880568179,1,1.0,0.002,0.008075145827788946,500.0,4999.902880568179
0.01,1.0,3.5044917e-18,1.0,0.10828155,0.009999998,4999.8955,100,4749.8955,500,500.0,1.0,0.8,,4999.896326343113,0.011840360002143814,100.0,4999.896326343113,2,1.0,0.01,0.011840360002143814,500.0,4999.896326343113
0.005,1.0,2.179301e-19,1.0,0.10695809,0.0049999994,4999.8994,100,4823.1226,500,500.0,1.0,0.8,,4999.902810349629,0.01124898414850407,200.00000010221265,4999.902810349629,2,1.0,0.005,0.01124898414850407,500.0,4999.902810349629
0.0033333334,1.0,5.4391416e-20,1.0,0.101931475,0.0033333336,4999.9,100,4855.5625,500,500.0,1.0,0.8,,4999.899482523811,0.008374018582720055,299.999969473632,4999.899482523811,2,1.0,0.0033333334,0.008374018582720055,500.0,4999.899482523811
0.0025,1.0,5.434597e-20,1.0,0.098319404,0.0024999997,4999.9043,100,4874.9043,500,500.0,1.0,0.8,,4999.91628541154,0.007358919858908862,400.0,4999.91628541154,2,1.0,0.0025,0.007358919858908862,500.0,4999.91628541154
0.002,1.0,5.431875e-20,1.0,0.1009072,0.0020000003,4999.9023,100,4888.099,500,500.0,1.0,0.8,,4999.895783920843,0.012319913891241771,500.00000664260017,4999.895783920843,1,1.0,0.002,0.012319913891241771,500.0,4999.895783920843
0.01,1.0,3.5044917e-18,1.0,0.3678598,0.009999998,4999.86,100,4749.86,500,500.0,1.0,0.8,,4999.859655831865,0.13668979013831387,100.0,4999.859655831865,2,1.0,0.01,0.13668979013831387,500.0,4999.859655831865
0.005,1.0,2.179301e-19,1.0,0.26838166,0.0049999994,4999.8804,100,4823.1035,500,500.0,1.0,0.8,,4999.902134000249,0.007916727767656017,200.00000010221265,4999.902134000249,2,1.0,0.005,0.007916727767656017,500.0,4999.902134000249
0.0033333334,1.0,5.4391416e-20,1.0,0.22605337,0.0033333336,4999.8877,100,4855.5503,500,500.0,1.0,0.8,,4999.9012908138575,0.009058831309724378,299.999969473632,4999.9012908138575,2,1.0,0.0033333334,0.009058831309724378,500.0,4999.9012908138575
0.0025,1.0,5.434597e-20,1.0,0.20063868,0.0024999997,4999.8936,100,4874.8936,500,500.0,1.0,0.8,,4999.911508456141,0.007373509708410257,400.0,4999.911508456141,2,1.0,0.0025,0.007373509708410257,500.0,4999.911508456141
0.001991773,0.999971,2.425062e-12,1.0000002,0.18531841,0.002,4999.8955,100,4888.0923,500,499.99988079073887,0.9958576,0.8,6.06231e-07,4999.900842085854,0.011818381434757955,499.99969973812324,4999.900842085854,1,1.0010723,0.0020022027,0.011818381434757955,500.0,4999.900842085854
0.01,1.0,3.5044917e-18,1.0,0.106129654,0.009999998,4999.9023,100,4749.9023,500,500.0,1.0,0.8,,4999.902543971631,0.011378958194150227,100.0,4999.902543971631,2,1.0,0.01,0.011378958194150227,500.0,4999.902543971631
0.005,1.0,2.179301e-19,1.0,0.09764321,0.0049999994,4999.9062,100,4823.1294,500,500.0,1.0,0.8,,4999.909267353747,0.00786161910132633,200.00000010221265,4999.909267353747,2,1.0,0.005,0.00786161910132633,500.0,4999.909267353747
0.0033333334,1.0,5.4391416e-20,1.0,0.10054187,0.0033333336,4999.9087,100,4855.5713,500,500.0,1.0,0.8,,4999.912942510566,0.011340404528121876,299.999969473632,4999.912942510566,2,1.0,0.0033333334,0.011340404528121876,500.0,4999.912942510566
0.0025,1.0,5.434597e-20,1.0,0.10726742,0.0024999997,4999.9067,100,4874.9067,500,500.0,1.0,0.8,,4999.900818587396,0.015813596808808145,400.0,4999.900818587396,2,1.0,0.0025,0.015813596808808145,500.0,4999.900818587396
0.002,1.0,5.431875e-20,1.0,0.10451835,0.0020000003,4999.9062,100,4888.103,500,500.0,1.0,0.8,,4999.90260702403,0.008669198881990279,500.00000664260017,4999.90260702403,1,1.0,0.002,0.008669198881990279,500.0,4999.90260702403
0.01,1.0,3.5044917e-18,1.0,0.08213019,0.009999998,4999.911,100,4749.911,500,500.0,1.0,0.8,,4999.911179810159,0.006817352014974339,100.0,4999.911179810159,2,1.0,0.01,0.006817352014974339,500.0,4999.911179810159
0.005,1.0,2.179301e-19,1.0,0.0945996,0.0049999994,4999.907,100,4823.1304,500,500.0,1.0,0.8,,4999.904157688449,0.011242499024314366,200.00000010221265,4999.904157688449,2,1.0,0.005,0.011242499024314366,500.0,4999.904157688449
0.0033333334,1.0,5.4391416e-20,1.0,0.09478286,0.0033333336,4999.906,100,4855.5684,500,500.0,1.0,0.8,,4999.902386227549,0.009128029042408215,299.999969473632,4999.902386227549,2,1.0,0.0033333334,0.009128029042408215,500.0,4999.902386227549
0.0025,1.0,5.434597e-20,1.0,0.09630605,0.0024999997,4999.907,100,4874.907,500,500.0,1.0,0.8,,4999.9130323449945,0.010210720174067997,400.0,4999.9130323449945,2,1.0,0.0025,0.010210720174067997,500.0,4999.9130323449945
0.002,1.0,5.431875e-20,1.0,0.102063835,0.0020000003,4999.906,100,4888.1025,500,500.0,1.0,0.8,,4999.896253282754,0.0150337372575041,500.00000664260017,4999.896253282754,1,1.0,0.002,0.0150337372575041,500.0,4999.896253282754
0.01,1.0,3.5044917e-18,1.0,0.08965039,0.009999998,4999.9033,100,4749.9033,500,500.0,1.0,0.8,,4999.903574196375,0.008119840426098653,100.0,4999.903574196375,2,1.0,0.01,0.008119840426098653,500.0,4999.903574196375
0.005,1.0,2.179301e-19,1.0,0.09417972,0.0049999994,4999.9062,100,4823.1294,500,500.0,1.0,0.8,,4999.908521845302,0.009789961031665642,200.00000010221265,4999.908521845302,2,1.0,0.005,0.009789961031665642,500.0,4999.908521845302
0.0033333334,1.0,5.4391416e-20,1.0,0.11120585,0.0033333336,4999.9087,100,4855.5713,500,500.0,1.0,0.8,,4999.915145545397,0.01949536610779337,299.999969473632,4999.915145545397,2,1.0,0.0033333334,0.01949536610779337,500.0,4999.915145545397
0.0025,1.0,5.434597e-20,1.0,0.11263018,0.0024999997,4999.9067,100,4874.9067,500,500.0,1.0,0.8,,4999.900410241367,0.013724744460422947,400.0,4999.900410241367,2,1.0,0.0025,0.013724744460422947,500.0,4999.900410241367
0.002,1.0,5.431875e-20,1.0,0.11142142,0.0020000003,4999.9062,100,4888.103,500,500.0,1.0,0.8,,4999.900210828697,0.01141166552181425,500.00000664260017,4999.900210828697,1,1.0,0.002,0.01141166552181425,500.0,4999.900210828697
0.01,1.0,3.5044917e-18,1.0,0.088623926,0.009999998,4999.912,100,4749.912,500,500.0,1.0,0.8,,4999.911633909813,0.00793371283158497,100.0,4999.911633909813,2,1.0,0.01,0.00793371283158497,500.0,4999.911633909813
0.005,1.0,2.179301e-19,1.0,0.098126076,0.0049999994,4999.9043,100,4823.1274,500,500.0,1.0,0.8,,4999.897460436209,0.01141557316284735,200.00000010221265,4999.897460436209,2,1.0,0.005,0.01141557316284735,500.0,4999.897460436209
0.0033333334,1.0,5.4391416e-20,1.0,0.10278852,0.0033333336,4999.906,100,4855.5684,500,500.0,1.0,0.8,,4999.908879899041,0.012550982973560757,299.999969473632,4999.908879899041,2,1.0,0.0033333334,0.012550982973560757,500.0,4999.908879899041
0.0025,1.0,5.434597e-20,1.0,0.1500111,0.0024999997,4999.9014,100,4874.9014,500,500.0,1.0,0.8,,4999.886688297598,0.058631860594620014,400.0,4999.886688297598,2,1.0,0.0025,0.058631860594620014,500.0,4999.886688297598
0.002,1.0,5.431875e-20,1.0,0.14730498,0.0020000003,4999.8984,100,4888.095,500,500.0,1.0,0.8,,4999.88769183304,0.018532623082738925,500.00000664260017,4999.88769183304,1,1.0,0.002,0.018532623082738925,500.0,4999.88769183304
0.01,1.0,3.5044917e-18,1.0,0.13491933,0.009999998,4999.8936,100,4749.8936,500,500.0,1.0,0.8,,4999.8933692053315,0.018378678901813456,100.0,4999.8933692053315,2,1.0,0.01,0.018378678901813456,500.0,4999.8933692053315
0.005,1.0,2.179301e-19,1.0,0.11957131,0.0049999994,4999.8936,100,4823.1167,500,500.0,1.0,0.8,,4999.894082602199,0.010496687371879646,200.00000010221265,4999.894082602199,2,1.0,0.005,0.010496687371879646,500.0,4999.894082602199
0.0033333334,1.0,5.4391416e-20,1.0,0.11380404,0.0033333336,4999.8975,100,4855.56,500,500.0,1.0,0.8,,4999.90421345654,0.010293810605032662,299.999969473632,4999.90421345654,2,1.0,0.0033333334,0.010293810605032662,500.0,4999.90421345654
0.0025,1.0,5.434597e-20,1.0,0.11345054,0.0024999997,4999.9014,100,4874.9014,500,500.0,1.0,0.8,,4999.916813393105,0.01246611952436953,400.0,4999.916813393105,2,1.0,0.0025,0.01246611952436953,500.0,4999.916813393105
0.0019988215,1.0000011,2.366193e-14,1.0,0.11173632,0.002,4999.905,100,4888.1016,500,500.0,0.99941176,0.8,5.9154157e-09,4999.911107842836,0.010999784382825053,499.99993535041773,4999.911107842836,1,1.0001122,0.0020002222,0.010999784382825053,500.0,4999.911107842836
0.01,1.0,3.5044917e-18,1.0,0.08900639,0.009999998,4999.9136,100,4749.9136,500,500.0,1.0,0.8,,4999.913859417191,0.007995275493265059,100.0,4999.913859417191,2,1.0,0.01,0.007995275493265059,500.0,4999.913859417191
0.005,1.0,2.179301e-19,1.0,0.08815149,0.0049999994,4999.913,100,4823.136,500,500.0,1.0,0.8,,4999.9125985171495,0.0076994567477525816,200.00000010221265,4999.9125985171495,2,1.0,0.005,0.0076994567477525816,500.0,4999.9125985171495
0.0033333334,1.0,5.4391416e-20,1.0,0.08944146,0.0033333336,4999.913,100,4855.5757,500,500.0,1.0,0.8,,4999.912561830349,0.008538029123587525,299.999969473632,4999.912561830349,2,1.0,0.0033333334,0.008538029123587525,500.0,4999.912561830349
0.0025,1.0,5.434597e-20,1.0,0.08759548,0.0024999997,4999.915,100,4874.915,500,500.0,1.0,0.8,,4999.92140447105,0.006707048105580391,400.0,4999.92140447105,2,1.0,0.0025,0.006707048105580391,500.0,4999.92140447105
0.002,1.0,5.431875e-20,1.0,0.0884629,0.0020000003,4999.914,100,4888.111,500,500.0,1.0,0.8,,4999.906885350239,0.008464972996513305,500.00000664260017,4999.906885350239,1,1.0,0.002,0.008464972996513305,500.0,4999.906885350239
0.01,1.0,3.5044917e-18,1.0,0.08004985,0.009999998,4999.905,100,4749.905,500,500.0,1.0,0.8,,4999.904759406258,0.006468639081579821,100.0,4999.904759406258,2,1.0,0.01,0.006468639081579821,500.0,4999.904759406258
0.005,1.0,2.179301e-19,1.0,0.10332617,0.0049999994,4999.902,100,4823.125,500,500.0,1.0,0.8,,4999.89947677351,0.015079779560685718,200.00000010221265,4999.89947677351,2,1.0,0.005,0.015079779560685718,500.0,4999.89947677351
0.0033333334,1.0,5.4391416e-20,1.0,0.10838626,0.0033333336,4999.9004,100,4855.563,500,500.0,1.0,0.8,,4999.898047213458,0.014020290150530667,299.999969473632,4999.898047213458,2,1.0,0.0033333334,0.014020290150530667,500.0,4999.898047213458
0.0025,1.0,5.434597e-20,1.0,0.16581544,0.0024999997,4999.8965,100,4874.8965,500,500.0,1.0,0.8,,4999.884315552413,0.0752873574799902,400.0,4999.884315552413,2,1.0,0.0025,0.0752873574799902,500.0,4999.884315552413
0.002,1.0,5.431875e-20,1.0,0.15773037,0.0020000003,4999.8965,100,4888.0933,500,500.0,1.0,0.8,,4999.893520353016,0.01454870549937286,500.00000664260017,4999.893520353016,1,1.0,0.002,0.01454870549937286,500.0,4999.893520353016
0.01,1.0,3.5044917e-18,1.0,0.16807939,0.009999998,4999.8984,100,4749.8984,500,500.0,1.0,0.8,,4999.898011762338,0.02854433723913182,100.0,4999.898011762338,2,1.0,0.01,0.02854433723913182,500.0,4999.898011762338
0.005,1.0,2.179301e-19,1.0,0.13816006,0.0049999994,4999.907,100,4823.1304,500,500.0,1.0,0.8,,4999.9162486803925,0.009861141626494433,200.00000010221265,4999.9162486803925,2,1.0,0.005,0.009861141626494433,500.0,4999.9162486803925
0.0033333334,1.0,5.4391416e-20,1.0,0.12948251,0.0033333336,4999.904,100,4855.5664,500,500.0,1.0,0.8,,4999.897866815743,0.01218208623856436,299.999969473632,4999.897866815743,2,1.0,0.0033333334,0.01218208623856436,500.0,4999.897866815743
0.0025,1.0,5.434597e-20,1.0,0.12300084,0.0024999997,4999.8994,100,4874.8994,500,500.0,1.0,0.8,,4999.886104495272,0.010083031750403192,400.0,4999.886104495272,2,1.0,0.0025,0.010083031750403192,500.0,4999.886104495272
0.002,1.0,5.431875e-20,1.0,0.11843902,0.0020000003,4999.9004,100,4888.097,500,500.0,1.0,0.8,,4999.899518245917,0.009715906837035023,500.00000664260017,4999.899518245917,1,1.0,0.002,0.009715906837035023,500.0,4999.899518245917
0.01,1.0,3.5044917e-18,1.0,0.098094955,0.009999998,4999.9053,100,4749.9053,500,500.0,1.0,0.8,,4999.905834352812,0.009716448239525392,100.0,4999.905834352812,2,1.0,0.01,0.009716448239525392,500.0,4999.905834352812
0.005,1.0,2.179301e-19,1.0,0.09929688,0.0049999994,4999.9014,100,4823.1245,500,500.0,1.0,0.8,,4999.896440067991,0.010154167748802992,200.00000010221265,4999.896440067991,2,1.0,0.005,0.010154167748802992,500.0,4999.896440067991
0.0033333334,1.0,5.4391416e-20,1.0,0.0947156,0.0033333336,4999.9053,100,4855.568,500,500.0,1.0,0.8,,4999.911176394972,0.007193597439704755,299.999969473632,4999.911176394972,2,1.0,0.0033333334,0.007193597439704755,500.0,4999.911176394972
0.0025,1.0,5.434597e-20,1.0,0.096536465,0.0024999997,4999.9062,100,4874.9062,500,500.0,1.0,0.8,,4999.911699845615,0.010431241884179463,400.0,4999.911699845615,2,1.0,0.0025,0.010431241884179463,500.0,4999.911699845615
0.002,1.0,5.431875e-20,1.0,0.09729599,0.0020000003,4999.9067,100,4888.1035,500,500.0,1.0,0.8,,4999.902401459438,0.010140176475442233,500.00000664260017,4999.902401459438,1,1.0,0.002,0.010140176475442233,500.0,4999.902401459438
0.01,1.0,3.5044917e-18,1.0,0.09670415,0.009999998,4999.902,100,4749.902,500,500.0,1.0,0.8,,4999.901842563557,0.009450859618189067,100.0,4999.901842563557,2,1.0,0.01,0.009450859618189067,500.0,4999.901842563557
0.005,1.0,2.179301e-19,1.0,0.08850428,0.0049999994,4999.914,100,4823.137,500,500.0,1.0,0.8,,4999.92555666212,0.006089566572202357,200.00000010221265,4999.92555666212,2,1.0,0.005,0.006089566572202357,500.0,4999.92555666212
0.0033333334,1.0,5.4391416e-20,1.0,0.09138823,0.0033333336,4999.9126,100,4855.575,500,500.0,1.0,0.8,,4999.909579008643,0.00947409332657227,299.999969473632,4999.909579008643,2,1.0,0.0033333334,0.00947409332657227,500.0,4999.909579008643
0.0025,1.0,5.434597e-20,1.0,0.08674892,0.0024999997,4999.9165,100,4874.9165,500,500.0,1.0,0.8,,4999.928609552881,0.004897388885910004,400.0,4999.928609552881,2,1.0,0.0025,0.004897388885910004,500.0,4999.928609552881
0.002,1.0,5.431875e-20,1.0,0.09097438,0.0020000003,4999.912,100,4888.109,500,500.0,1.0,0.8,,4999.893192011686,0.010965069236132264,500.00000664260017,4999.893192011686,1,1.0,0.002,0.010965069236132264,500.0,4999.893192011686
0.01,1.0,3.5044917e-18,1.0,0.1357666,0.009999998,4999.897,100,4749.897,500,500.0,1.0,0.8,,4999.897088263867,0.018618382689199065,100.0,4999.897088263867,2,1.0,0.01,0.018618382689199065,500.0,4999.897088263867
0.005,1.0,2.179301e-19,1.0,0.11464348,0.0049999994,4999.903,100,4823.126,500,500.0,1.0,0.8,,4999.909187030838,0.00785868603993703,200.00000010221265,4999.909187030838,2,1.0,0.005,0.00785868603993703,500.0,4999.909187030838
0.0033333334,1.0,5.4391416e-20,1.0,0.10663396,0.0033333336,4999.9087,100,4855.5713,500,500.0,1.0,0.8,,4999.919630637354,0.0077245874313893416,299.999969473632,4999.919630637354,2,1.0,0.0033333334,0.0077245874313893416,500.0,4999.919630637354
0.0025,1.0,5.434597e-20,1.0,0.10316326,0.0024999997,4999.9116,100,4874.9116,500,500.0,1.0,0.8,,4999.921448846606,0.008418670540128917,400.0,4999.921448846606,2,1.0,0.0025,0.008418670540128917,500.0,4999.921448846606
0.002,1.0,5.431875e-20,1.0,0.098379545,0.0020000003,4999.914,100,4888.111,500,500.0,1.0,0.8,,4999.919666666996,0.005828756201502234,500.00000664260017,4999.919666666996,1,1.0,0.002,0.005828756201502234,500.0,4999.919666666996
0.01,1.0,3.5044917e-18,1.0,0.102741025,0.009999998,4999.912,100,4749.912,500,500.0,1.0,0.8,,4999.911890600079,0.010655649668347438,100.0,4999.911890600079,2,1.0,0.01,0.010655649668347438,500.0,4999.911890600079
0.005,1.0,2.179301e-19,1.0,0.1012406,0.0049999994,4999.902,100,4823.125,500,500.0,1.0,0.8,,4999.892338966193,0.009849822482263352,200.00000010221265,4999.892338966193,2,1.0,0.005,0.009849822482263352,500.0,4999.892338966193
0.0033333334,1.0,5.4391416e-20,1.0,0.104077555,0.0033333336,4999.904,100,4855.5664,500,500.0,1.0,0.8,,4999.907489645444,0.012099741208909045,299.999969473632,4999.907489645444,2,1.0,0.0033333334,0.012099741208909045,500.0,4999.907489645444
0.0025,1.0,5.434597e-20,1.0,9.9877825,0.0024999997,4999.4062,100,4874.4062,500,500.0,1.0,0.8,,4997.910656650057,400.01085013247206,400.0,4997.910656650057,2,1.0,0.0025,400.01085013247206,499.81,4997.910656650057
0.0015513703,1.0023713,2.693876e-09,1.0006737,6.934727,0.0020000003,4999.5967,100,4887.756,500,499.66340090292664,0.77752453,0.8,0.0006766669,4999.9068020050845,0.01117076142453357,499.66406057669417,4999.9068020050845,1,1.0280427,0.0020512212,0.01117076142453357,500.0,4999.9068020050845
0.01,1.0,3.5044917e-18,1.0,0.13726313,0.009999998,4999.8906,100,4749.8906,500,500.0,1.0,0.8,,4999.890576062283,0.019026062046643866,100.0,4999.890576062283,2,1.0,0.01,0.019026062046643866,500.0,4999.890576062283
0.005,1.0,2.179301e-19,1.0,0.1277218,0.0049999994,4999.8906,100,4823.114,500,500.0,1.0,0.8,,4999.890840442966,0.013921228779916134,200.00000010221265,4999.890840442966,2,1.0,0.005,0.013921228779916134,500.0,4999.890840442966
0.0033333334,1.0,5.4391416e-20,1.0,0.11835144,0.0033333336,4999.8984,100,4855.561,500,500.0,1.0,0.8,,4999.913704005619,0.009133732444316521,299.999969473632,4999.913704005619,2,1.0,0.0033333334,0.009133732444316521,500.0,4999.913704005619
0.0025,1.0,5.434597e-20,1.0,0.114013135,0.0024999997,4999.9004,100,4874.9004,500,500.0,1.0,0.8,,4999.90678274952,0.010023104260708189,400.0,4999.90678274952,2,1.0,0.0025,0.010023104260708189,500.0,4999.90678274952
0.002,1.0,5.431875e-20,1.0,0.10915649,0.0020000003,4999.906,100,4888.1025,500,500.0,1.0,0.8,,4999.924316622315,0.007191982619955448,500.00000664260017,4999.924316622315,1,1.0,0.002,0.007191982619955448,500.0,4999.924316622315
0.01,1.0,3.5044917e-18,1.0,0.076399915,0.009999998,4999.922,100,4749.922,500,500.0,1.0,0.8,,4999.921772419577,0.005893520119967587,100.0,4999.921772419577,2,1.0,0.01,0.005893520119967587,500.0,4999.921772419577
0.005,1.0,2.179301e-19,1.0,0.11992799,0.0049999994,4999.904,100,4823.127,500,500.0,1.0,0.8,,4999.886084259653,0.022519252358913725,200.00000010221265,4999.886084259653,2,1.0,0.005,0.022519252358913725,500.0,4999.886084259653
0.0033333334,1.0,5.4391416e-20,1.0,0.10831686,0.0033333336,4999.908,100,4855.571,500,500.0,1.0,0.8,,4999.916839197216,0.006382004332810408,299.999969473632,4999.916839197216,2,1.0,0.0033333334,0.006382004332810408,500.0,4999.916839197216
0.0025,1.0,5.434597e-20,1.0,0.10695264,0.0024999997,4999.9043,100,4874.9043,500,500.0,1.0,0.8,,4999.892527608727,0.010474875606124277,400.0,4999.892527608727,2,1.0,0.0025,0.010474875606124277,500.0,4999.892527608727
0.0019995123,1.0000007,1.5150616e-14,1.0,0.10266973,0.002,4999.906,100,4888.1025,500,500.0,0.9997568,0.8,3.788015e-09,4999.908496452293,0.007011334666938255,499.99999563552984,4999.908496452293,1,1.0001671,0.0020003328,0.007011334666938255,500.0,4999.908496452293
0.01,1.0,3.5044917e-18,1.0,0.09187451,0.009999998,4999.917,100,4749.917,500,500.0,1.0,0.8,,4999.917336006211,0.008526023997253366,100.0,4999.917336006211,2,1.0,0.01,0.008526023997253366,500.0,4999.917336006211
