AvgEpLen,BatchSize,AvgNormIw,AvgDiscRet,J,ESSRenyi,EpsThisIter,VanillaAvgRet,VarNormIw,MinNormIw,VarJ,VarVanillaIw,eRenyi2,MaxVanillaIw,ESSClassic,VarRet,AvgRet,VarDiscRet,Bound,MinVanillaIw,Delta,AvgVanillaIw,MaxNormIw,IterType
500.0,100,0.01,-438.714691702,-436.533,97.8976178106,100,-438.714691702,2.20836e-06,0.00688716,38.9303,0.0224034,1.02148,1.28448,97.8605232026,1435.1736207,-438.714691702,1435.1736207,-544.577,0.693685,0.2,1.00722,0.0127528,1
500.0,100,0.01,-437.966952407,-434.307,96.6647657,100,-437.966952407,3.50581e-06,0.00538603,35.814,0.034912,1.0345,1.2891,96.6456903963,1442.02508921,-437.966952407,1442.02508921,-542.93,0.53748,0.2,0.997914,0.012918,1
500.0,100,0.01,-435.83705429,-434.428,98.5569873167,100,-435.83705429,1.81652e-06,0.0079903,35.2427,0.0183071,1.01464,1.86003,98.233403201,1176.90678181,-435.83705429,1176.90678181,-539.358,0.802143,0.2,1.0039,0.0185281,1
500.0,100,0.01,-435.669609613,-434.167,98.5308711798,100,-435.669609613,1.58075e-06,0.00546885,36.9745,0.0160324,1.01491,1.29526,98.4591779946,1442.91153452,-435.669609613,1442.91153452,-541.773,0.550761,0.2,1.00709,0.0128614,1
500.0,100,0.01,-439.021351563,-436.52,97.6467648007,100,-439.021351563,2.87122e-06,0.00602377,37.7385,0.0270456,1.0241,1.52116,97.2360475236,1373.59426178,-439.021351563,1373.59426178,-543.021,0.584633,0.2,0.970545,0.0156732,1
500.0,100,0.01,-431.996112368,-428.382,96.3556474066,100,-431.996112368,8.53536e-06,0.00583869,39.4133,0.0881952,1.03782,3.3007,92.2084135363,1473.56792886,-431.996112368,1473.56792886,-535.815,0.593508,0.2,1.01651,0.0324709,1
500.0,100,0.01,-433.647887808,-432.252,98.6938251886,100,-433.647887808,1.19874e-06,0.00576182,35.7541,0.011998,1.01323,1.20753,98.8272003108,1253.43624712,-433.647887808,1253.43624712,-542.386,0.576438,0.2,1.00044,0.01207,1
500.0,100,0.01,-431.813529401,-428.236,96.8562450604,100,-431.813529401,4.53991e-06,0.00440487,36.6198,0.0438982,1.03246,1.37162,95.6988317076,1427.83987249,-431.813529401,1427.83987249,-534.245,0.433144,0.2,0.983331,0.0139487,1
500.0,100,0.01,-423.775939611,-421.723,98.3078055873,100,-423.775939611,1.99509e-06,0.00474154,31.7007,0.0204548,1.01721,1.42167,98.0631049624,1079.61745354,-423.775939611,1079.61745354,-533.173,0.480104,0.2,1.01255,0.0140405,1
500.0,100,0.01,-433.649151896,-431.15,97.5846297433,100,-433.649151896,2.57569e-06,0.00614977,39.5291,0.0255356,1.02475,1.28952,97.5134523114,1472.78637263,-433.649151896,1472.78637263,-538.475,0.612329,0.2,0.995694,0.012951,1
500.0,100,0.01,-424.801372155,-423.312,98.6220484012,100,-424.801372155,1.43087e-06,0.00668035,31.6879,0.0144771,1.01397,1.28291,98.6032532749,1080.71101199,-424.801372155,1080.71101199,-530.028,0.671953,0.2,1.00587,0.0127543,1
500.0,100,0.01,-423.009428365,-421.044,97.9486682492,100,-423.009428365,2.95515e-06,0.00655625,33.8156,0.0300818,1.02094,2.04826,97.1575611269,1149.93247559,-423.009428365,1149.93247559,-523.053,0.661481,0.2,1.00893,0.0203013,1
500.0,100,0.01,-425.774734127,-419.394,94.1345350739,100,-425.774734127,7.47726e-06,0.00493466,44.3476,0.0717045,1.06231,1.81396,93.107731843,1768.19326624,-425.774734127,1768.19326624,-528.315,0.483235,0.2,0.979269,0.0185236,1
500.0,100,0.01,-418.738533897,-417.277,98.6936161812,100,-418.738533897,1.12181e-06,0.00782387,38.3403,0.0112432,1.01324,1.31909,98.9015585988,1511.28228955,-418.738533897,1511.28228955,-528.459,0.78326,0.2,1.00112,0.0131762,1
500.0,100,0.01,-424.632406622,-418.914,93.9952187824,100,-424.632406622,1.2323e-05,0.00509582,51.434,0.122287,1.06388,3.72632,89.1267234801,1522.70844361,-424.632406622,1522.70844361,-531.793,0.507628,0.2,0.996164,0.0374067,1
500.0,100,0.01,-421.163602312,-419.446,98.3794831957,100,-421.163602312,1.76017e-06,0.00687165,34.3093,0.0171986,1.01647,1.44858,98.2872782147,1215.15408203,-421.163602312,1215.15408203,-525.475,0.679252,0.2,0.988484,0.0146545,1
500.0,100,0.01,-421.760429378,-418.107,96.8502512463,100,-421.760429378,4.06554e-06,0.00510656,35.0532,0.0410096,1.03252,1.57964,96.1308331923,1255.05897565,-421.760429378,1255.05897565,-528.807,0.512875,0.2,1.00435,0.0157281,1
500.0,100,0.01,-420.838546283,-419.464,98.8057944904,100,-420.838546283,9.85825e-07,0.00765908,39.5128,0.00964239,1.01209,1.23564,99.0334661931,1529.03883542,-420.838546283,1529.03883542,-534.998,0.757477,0.2,0.988991,0.0124939,1
500.0,100,0.01,-423.373373917,-416.914,94.3540165263,100,-423.373373917,9.34511e-06,0.00244832,35.1711,0.0907776,1.05984,1.66152,91.5317764646,1381.54927395,-423.373373917,1381.54927395,-524.879,0.241304,0.2,0.985592,0.0168581,1
500.0,100,0.01,-420.86436202,-418.459,97.9457633705,100,-420.86436202,2.39213e-06,0.00702117,37.2527,0.0245862,1.02097,1.51426,97.6865856042,1387.46257442,-420.86436202,1387.46257442,-533.53,0.711808,0.2,1.0138,0.0149364,1
500.0,100,0.01,-421.735079554,-417.734,96.4643014233,100,-421.735079554,5.23371e-06,0.00294349,37.6423,0.053964,1.03665,2.0027,95.0738880037,1435.63400143,-421.735079554,1435.63400143,-523.889,0.298889,0.2,1.01542,0.0197228,1
500.0,100,0.01,-414.476719537,-413.676,99.2358870014,100,-414.476719537,7.36432e-07,0.00793966,34.0142,0.00726751,1.0077,1.25885,99.2761959287,1209.10993728,-414.476719537,1209.10993728,-520.529,0.78873,0.2,0.993405,0.0126721,1
500.0,100,0.01,-420.881931654,-417.605,97.5374282054,100,-420.881931654,4.08382e-06,0.00488122,42.462,0.0412351,1.02525,1.72049,96.1141471016,2067.54713464,-420.881931654,2067.54713464,-547.888,0.490488,0.2,1.00485,0.0171219,1
500.0,100,0.01,-415.409978021,-411.55,96.4728991524,100,-415.409978021,4.43084e-06,0.00668175,40.7395,0.0439357,1.03656,1.76076,95.7978024546,1537.75656818,-415.409978021,1537.75656818,-521.782,0.665359,0.2,0.995786,0.0176821,1
500.0,100,0.01,-410.372248088,-409.238,98.9659118526,100,-410.372248088,1.12796e-06,0.00758219,33.0624,0.0110726,1.01045,1.26911,98.8956859467,1113.43325013,-410.372248088,1113.43325013,-518.123,0.751231,0.2,0.990784,0.0128091,1
500.0,100,0.01,-417.901437857,-416.672,98.8360506761,100,-417.901437857,1.29555e-06,0.00773534,37.199,0.0133081,1.01178,1.48936,98.7336429888,1328.82256698,-417.901437857,1328.82256698,-526.244,0.78399,0.2,1.01352,0.014695,1
500.0,100,0.01,-413.748213727,-412.112,98.2994651692,100,-413.748213727,2.84701e-06,0.00640213,33.4484,0.0299519,1.0173,2.20499,97.2587398663,1114.00735713,-413.748213727,1114.00735713,-510.022,0.656662,0.2,1.02569,0.0214976,1
500.0,100,0.01,-418.937953034,-418.156,99.3323262672,100,-418.937953034,5.90702e-07,0.0071561,36.3082,0.00584555,1.00672,1.15729,99.4185877311,1355.57142974,-418.937953034,1355.57142974,-530.39,0.711876,0.2,0.994783,0.0116336,1
500.0,100,0.01,-416.521638333,-415.711,99.2419214437,100,-416.521638333,9.26431e-07,0.00747972,35.4793,0.00930768,1.00764,1.26196,99.0911716162,1227.71868886,-416.521638333,1227.71868886,-526.627,0.749721,0.2,1.00234,0.0125902,1
500.0,100,0.01,-410.184200973,-409.376,99.169380682,100,-410.184200973,1.03644e-06,0.00734224,31.6176,0.0103211,1.00838,1.29902,98.9843534483,1010.86508305,-410.184200973,1010.86508305,-505.248,0.732689,0.2,0.997909,0.0130174,1
500.0,100,0.01,-411.484408568,-409.541,98.3064576614,100,-411.484408568,1.61716e-06,0.00478049,37.2809,0.0175066,1.01723,1.26638,98.4242187045,1509.11361776,-411.484408568,1509.11361776,-516.139,0.49739,0.2,1.04046,0.0121713,1
500.0,100,0.01,-414.480277645,-412.903,98.4921160944,100,-414.480277645,1.02308e-06,0.00777173,40.0039,0.0100374,1.01531,1.302,98.997295559,1651.20731861,-414.480277645,1651.20731861,-520.212,0.769792,0.2,0.990503,0.0131448,1
500.0,100,0.01,-419.440536149,-414.605,95.9711732095,100,-419.440536149,4.6823e-06,0.0042501,38.2155,0.0464142,1.04198,1.37655,95.5698574008,1764.34875344,-419.440536149,1764.34875344,-527.533,0.42315,0.2,0.995625,0.013826,1
500.0,100,0.01,-404.10031224,-401.211,97.0437354642,100,-404.10031224,3.76954e-06,0.00675412,32.7894,0.0389616,1.03046,1.73349,96.4024112994,1061.91991389,-404.10031224,1061.91991389,-496.53,0.686661,0.2,1.01666,0.017051,1
500.0,100,0.01,-406.459031286,-400.691,92.9034155811,100,-406.459031286,1.73437e-05,0.00364821,55.4126,0.203711,1.07639,4.72927,85.3459027233,1487.74234696,-406.459031286,1487.74234696,-504.292,0.395382,0.2,1.08377,0.0436372,1
500.0,100,0.01,-408.716296296,-405.383,96.7541608598,100,-408.716296296,3.89826e-06,0.00528356,43.4539,0.0380982,1.03355,1.42908,96.2841035299,1720.43188114,-408.716296296,1720.43188114,-512.043,0.522328,0.2,0.988591,0.0144558,1
500.0,100,0.01,-404.562385184,-402.929,98.5287648961,100,-404.562385184,1.56462e-06,0.00716109,40.466,0.0156115,1.01493,1.47607,98.4746531309,1736.44719873,-404.562385184,1736.44719873,-509.697,0.715316,0.2,0.998893,0.0147771,1
500.0,100,0.01,-402.556348883,-399.553,97.0210856368,100,-402.556348883,5.79239e-06,0.00394497,29.8522,0.0598027,1.0307,2.0744,94.5765511052,969.719868552,-402.556348883,969.719868552,-499.115,0.400844,0.2,1.01609,0.0204156,1
500.0,100,0.01,-403.788471989,-398.814,95.0037730345,100,-403.788471989,7.00549e-06,0.00482426,39.8618,0.0716227,1.05259,1.98606,93.5143763218,1367.98289088,-403.788471989,1367.98289088,-503.242,0.487794,0.2,1.01113,0.019642,1
500.0,100,0.01,-403.221611774,-400.575,97.4527275841,100,-403.221611774,3.13789e-06,0.00657783,36.9435,0.0329602,1.02614,1.54555,96.9870614152,1450.4390639,-403.221611774,1450.4390639,-503.716,0.674153,0.2,1.02489,0.0150802,1
500.0,100,0.01,-398.861369342,-397.354,98.3917262168,100,-398.861369342,1.84734e-06,0.00655042,30.7307,0.0180121,1.01635,1.26761,98.2039747287,916.073409515,-398.861369342,916.073409515,-493.522,0.646812,0.2,0.987435,0.0128374,1
500.0,100,0.01,-396.872219415,-394.789,98.1572740466,100,-396.872219415,1.82139e-06,0.00580822,35.8041,0.0181275,1.01877,1.30269,98.2287767814,1387.43414904,-396.872219415,1387.43414904,-501.777,0.579442,0.2,0.997624,0.0130579,1
500.0,100,0.01,-403.163256929,-400.004,96.7480457746,100,-403.163256929,4.31878e-06,0.00703503,38.3428,0.0457472,1.03361,1.72839,95.8997424154,1232.83892098,-403.163256929,1232.83892098,-502.432,0.724049,0.2,1.0292,0.0167934,1
500.0,100,0.01,-396.580477282,-394.602,98.1250444502,100,-396.580477282,2.07135e-06,0.00649824,31.1907,0.0209074,1.01911,1.27288,97.9905326623,1006.16633598,-396.580477282,1006.16633598,-499.019,0.652858,0.2,1.00467,0.0126696,1
500.0,100,0.01,-396.423694792,-394.021,97.5301704829,100,-396.423694792,2.88149e-06,0.00549769,30.2635,0.0288415,1.02532,1.26518,97.226471773,964.901702078,-396.423694792,964.901702078,-492.951,0.550023,0.2,1.00046,0.0126459,1
500.0,100,0.01,-391.150188092,-388.935,97.6657846181,100,-391.150188092,2.99446e-06,0.00700765,38.6515,0.0298796,1.0239,1.61313,97.1208073714,1335.75174975,-391.150188092,1335.75174975,-488.188,0.700004,0.2,0.998914,0.0161488,1
500.0,100,0.01,-398.144062019,-395.571,97.4068298279,100,-398.144062019,3.37144e-06,0.00659644,35.1152,0.0352734,1.02662,1.66148,96.7700745883,1188.59567998,-398.144062019,1188.59567998,-492.176,0.674723,0.2,1.02286,0.0162435,1
500.0,100,0.01,-399.741073232,-396.922,97.2878737622,100,-399.741073232,3.22109e-06,0.004999,37.5406,0.0314665,1.02788,1.38618,96.9097085786,1458.16727708,-399.741073232,1458.16727708,-496.017,0.494089,0.2,0.988377,0.0140248,1
500.0,100,0.01,-399.214786594,-396.385,97.2505298367,100,-399.214786594,2.54979e-06,0.00550052,35.6242,0.0257543,1.02827,1.47874,97.5378404473,1214.58509004,-399.214786594,1214.58509004,-496.417,0.55281,0.2,1.00501,0.0147137,1
500.0,100,0.01,-398.372163369,-393.947,95.9798589629,100,-398.372163369,6.28512e-06,0.00346761,32.8879,0.0610737,1.04189,1.50398,94.1422452234,1190.17901209,-398.372163369,1190.17901209,-497.288,0.341822,0.2,0.985758,0.0152571,1
500.0,100,0.01,-391.070351879,-389.248,98.2027207721,100,-391.070351879,2.34729e-06,0.00561317,35.0355,0.0231058,1.0183,1.2354,97.7289668709,1273.48628555,-391.070351879,1273.48628555,-490.28,0.55691,0.2,0.99215,0.0124517,1
500.0,100,0.01,-392.230165516,-389.663,97.4150194526,100,-392.230165516,3.64545e-06,0.00495959,32.4,0.0378802,1.02654,1.78274,96.5167397065,1048.64444451,-392.230165516,1048.64444451,-490.198,0.505564,0.2,1.01937,0.0174887,1
500.0,100,0.01,-393.680276481,-388.421,94.8277302399,100,-393.680276481,1.00966e-05,0.00378849,39.142,0.10845,1.05454,2.43492,90.9126679033,1389.1252003,-393.680276481,1389.1252003,-490.763,0.392639,0.2,1.0364,0.023494,1
500.0,100,0.01,-390.69610229,-389.292,98.7249307104,100,-390.69610229,1.74197e-06,0.00691092,39.1214,0.0183418,1.01292,1.46338,98.3046719138,1579.38495162,-390.69610229,1579.38495162,-497.679,0.709147,0.2,1.02612,0.0142613,1
500.0,100,0.01,-390.253827523,-384.813,94.841110257,100,-390.253827523,6.95556e-06,0.00258049,41.7981,0.0709761,1.0544,1.5754,93.5576053939,1664.28606681,-390.253827523,1664.28606681,-492.131,0.260671,0.2,1.01016,0.0155956,1
500.0,100,0.01,-384.800733483,-383.834,99.0754689415,100,-384.800733483,1.02734e-06,0.00615601,32.1375,0.0101172,1.00933,1.13591,98.9931596748,1075.21140934,-384.800733483,1075.21140934,-483.432,0.610902,0.2,0.992367,0.0114464,1
500.0,100,0.01,-384.206287036,-382.071,97.8604893813,100,-384.206287036,2.84153e-06,0.00492499,37.9199,0.0279746,1.02186,1.42745,97.2638436247,1520.34229512,-384.206287036,1520.34229512,-487.349,0.488665,0.2,0.992215,0.0143865,1
500.0,100,0.01,-386.274548772,-385.583,99.2948540396,100,-386.274548772,6.72415e-07,0.00693638,31.7506,0.00679678,1.0071,1.1554,99.3387100957,1045.75538728,-386.274548772,1045.75538728,-486.006,0.697373,0.2,1.00539,0.0114921,1
500.0,100,0.01,-390.407565508,-388.965,98.7355050117,100,-390.407565508,1.17398e-06,0.0061726,39.0796,0.0115434,1.01281,1.16601,98.8511144944,1621.41571691,-390.407565508,1621.41571691,-504.673,0.612074,0.2,0.991597,0.0117589,1
500.0,100,0.01,-394.500383009,-394.006,99.5227926625,100,-394.500383009,4.40143e-07,0.00814163,36.2984,0.0043949,1.00479,1.16786,99.5661458901,1386.4269068,-394.500383009,1386.4269068,-499.537,0.813558,0.2,0.999258,0.0116873,1
500.0,100,0.01,-384.28162423,-382.149,97.9603924438,100,-384.28162423,2.58646e-06,0.00572516,36.7117,0.0245689,1.02082,1.38781,97.5033309778,1306.55877795,-384.28162423,1306.55877795,-486.442,0.557993,0.2,0.974632,0.0142393,1
500.0,100,0.01,-385.484805195,-384.017,98.482645981,100,-385.484805195,1.78944e-06,0.00703347,31.7502,0.0173038,1.01541,1.27421,98.2593220871,978.774962506,-385.484805195,978.774962506,-481.162,0.691643,0.2,0.983359,0.0129577,1
500.0,100,0.01,-380.8001101,-379.012,98.0691664854,100,-380.8001101,2.34872e-06,0.00800392,32.5669,0.0242741,1.01969,2.01481,97.7275808986,1025.97343434,-380.8001101,1025.97343434,-476.182,0.81369,0.2,1.01661,0.0198188,1
500.0,100,0.01,-381.619799947,-380.542,98.9191612622,100,-381.619799947,1.72709e-06,0.00442064,29.4496,0.0175971,1.01093,1.58406,98.3189237211,884.672969462,-381.619799947,884.672969462,-473.066,0.446219,0.2,1.0094,0.0156931,1
500.0,100,0.01,-390.418245561,-386.178,95.844437061,100,-390.418245561,6.29119e-06,0.0037191,38.3674,0.0584321,1.04336,1.84494,94.1368883431,1645.36112476,-390.418245561,1645.36112476,-489.326,0.358424,0.2,0.963739,0.0191436,1
500.0,100,0.01,-386.865097152,-384.944,98.0861605992,100,-386.865097152,2.25795e-06,0.00584632,34.3938,0.0232269,1.01951,1.29889,97.8135265331,1154.94058827,-386.865097152,1154.94058827,-487.3,0.592954,0.2,1.01423,0.0128066,1
500.0,100,0.01,-384.807818781,-382.64,97.8334744904,100,-384.807818781,3.11809e-06,0.00652412,32.539,0.0314766,1.02215,1.58586,97.0055146269,1173.97031237,-384.807818781,1173.97031237,-481.219,0.655498,0.2,1.00473,0.0157839,1
500.0,100,0.01,-379.238560488,-377.15,97.9764677301,100,-379.238560488,2.37368e-06,0.00714903,35.2552,0.0237352,1.02065,1.57119,97.7040378652,1216.57308895,-379.238560488,1216.57308895,-480.714,0.714879,0.2,0.999967,0.0157125,1
500.0,100,0.01,-383.134087002,-380.398,97.3049254786,100,-383.134087002,3.04722e-06,0.00630221,39.2027,0.0321814,1.0277,1.70806,97.071606244,1596.13255077,-383.134087002,1596.13255077,-477.464,0.647654,0.2,1.02766,0.0166208,1
500.0,100,0.01,-389.048516583,-388.064,99.0528316689,100,-389.048516583,1.5468e-06,0.00783675,34.9781,0.0158694,1.00956,1.77045,98.4917754703,1273.88840382,-389.048516583,1273.88840382,-489.806,0.793777,0.2,1.01289,0.0174792,1
500.0,100,0.01,-381.207414635,-379.368,97.9541582543,100,-381.207414635,4.09838e-06,0.00733331,34.4753,0.0423356,1.02089,2.57355,96.1007754529,1190.79678023,-381.207414635,1190.79678023,-473.755,0.745327,0.2,1.01636,0.0253213,1
500.0,100,0.01,-377.568988168,-375.679,98.4702994111,100,-377.568988168,1.75176e-06,0.00579362,38.0315,0.0167424,1.01553,1.2406,98.295309304,1720.80114392,-377.568988168,1720.80114392,-489.16,0.566398,0.2,0.977623,0.01269,1
500.0,100,0.01,-395.56834911,-393.293,97.9528428845,100,-395.56834911,2.13402e-06,0.00514391,39.6112,0.0213196,1.0209,1.4704,97.931024108,1631.74182264,-395.56834911,1631.74182264,-499.933,0.514143,0.2,0.999518,0.0147111,1
500.0,100,0.01,-379.176422815,-375.582,96.6068441702,100,-379.176422815,5.67826e-06,0.00293015,39.3405,0.0530224,1.03512,1.5813,94.6777062462,1513.23482212,-379.176422815,1513.23482212,-471.801,0.283147,0.2,0.966322,0.0163641,1
500.0,100,0.01,-377.270729092,-375.357,97.9135696411,100,-377.270729092,2.49065e-06,0.00465276,35.1656,0.0239263,1.02131,1.40679,97.5935958003,1173.06469993,-377.270729092,1173.06469993,-470.121,0.456029,0.2,0.980126,0.0143532,1
500.0,100,0.01,-379.751104728,-377.362,97.3575853912,100,-379.751104728,3.53984e-06,0.00646742,35.2311,0.0354162,1.02714,1.598,96.6142000454,1167.75981701,-379.751104728,1167.75981701,-473.703,0.646905,0.2,1.00025,0.015976,1
500.0,100,0.01,-382.963384271,-381.466,98.4270645892,100,-382.963384271,1.86834e-06,0.00676188,34.1181,0.0192044,1.01598,1.4418,98.1839462074,1150.41905825,-382.963384271,1150.41905825,-473.805,0.685551,0.2,1.01385,0.0142211,1
500.0,100,0.01,-379.735614727,-377.607,97.8205829068,100,-379.735614727,2.40165e-06,0.00625242,32.9277,0.0236199,1.02228,1.2802,97.6775696559,1092.63156169,-379.735614727,1092.63156169,-476.081,0.620058,0.2,0.991709,0.012909,1
500.0,100,0.01,-377.894382431,-375.401,97.3713498257,100,-377.894382431,3.02461e-06,0.00501419,34.4616,0.0302076,1.027,1.45519,97.0927267808,1141.04149132,-377.894382431,1141.04149132,-470.17,0.5011,0.2,0.999363,0.0145612,1
500.0,100,0.01,-376.267549487,-373.028,96.7406261345,100,-376.267549487,5.0731e-06,0.00497298,36.953,0.0521194,1.03369,1.75036,95.2178248777,1321.32643612,-376.267549487,1321.32643612,-469.527,0.504057,0.2,1.01359,0.0172689,1
500.0,100,0.01,-377.775608124,-375.646,98.0362499809,100,-377.775608124,2.60229e-06,0.00595998,40.9616,0.0266033,1.02003,1.56513,97.4884357536,1727.87321582,-377.775608124,1727.87321582,-480.878,0.602608,0.2,1.01109,0.0154796,1
500.0,100,0.01,-380.506658807,-375.104,94.6616205193,100,-380.506658807,6.24998e-06,0.00204685,39.6888,0.0627813,1.05639,1.57909,94.1730782902,1684.68670742,-380.506658807,1684.68670742,-479.22,0.205146,0.2,1.00225,0.0157554,1
500.0,100,0.01,-375.360150646,-374.085,98.6647584394,100,-375.360150646,2.04277e-06,0.00518849,30.4203,0.0199216,1.01353,1.2925,98.0177371085,919.793542505,-375.360150646,919.793542505,-466.198,0.512381,0.2,0.987534,0.0130881,1
500.0,100,0.01,-376.41282466,-374.56,98.2734047252,100,-376.41282466,1.70713e-06,0.00501138,37.3229,0.0173031,1.01757,1.3453,98.3380689715,1502.69877045,-376.41282466,1502.69877045,-477.655,0.504529,0.2,1.00677,0.0133626,1
500.0,100,0.01,-373.28880411,-371.807,98.4932609568,100,-373.28880411,1.68436e-06,0.00647341,40.8234,0.0166212,1.0153,1.5645,98.3597959934,1700.6070856,-373.28880411,1700.6070856,-467.887,0.643054,0.2,0.993377,0.0157493,1
500.0,100,0.01,-373.564014845,-372.339,98.6661162089,100,-373.564014845,1.3669e-06,0.0069504,32.5746,0.014288,1.01352,1.46039,98.6648231604,1058.57416029,-373.564014845,1058.57416029,-467.625,0.710602,0.2,1.02239,0.014284,1
500.0,100,0.01,-369.597999737,-367.115,97.3309829241,100,-369.597999737,3.41227e-06,0.00578626,33.6744,0.0343001,1.02742,1.46224,96.7322436258,1086.39750642,-369.597999737,1086.39750642,-456.919,0.580128,0.2,1.0026,0.0145845,1
500.0,100,0.01,-372.745001474,-371.882,99.0598849652,100,-372.745001474,1.39227e-06,0.00785567,36.2457,0.014256,1.00949,1.47357,98.6404073656,1288.5168214,-372.745001474,1288.5168214,-468.123,0.794915,0.2,1.0119,0.0145625,1
500.0,100,0.01,-365.158760446,-362.536,97.1472757364,100,-365.158760446,3.02822e-06,0.00541429,35.1702,0.0305006,1.02936,1.56249,97.0893223826,1263.52959124,-365.158760446,1263.52959124,-456.312,0.543378,0.2,1.0036,0.0155689,1
500.0,100,0.01,-372.49270032,-371.352,98.7804536271,100,-372.49270032,1.57478e-06,0.0073374,33.9198,0.015749,1.01235,1.6253,98.4648759626,1167.01883152,-372.49270032,1167.01883152,-468.55,0.733769,0.2,1.00004,0.0162524,1
500.0,100,0.01,-379.885119493,-378.557,98.8668147911,100,-379.885119493,1.31549e-06,0.00630511,33.3569,0.0132589,1.01146,1.17128,98.7144389173,1242.25198546,-379.885119493,1242.25198546,-489.687,0.633,0.2,1.00395,0.0116668,1
500.0,100,0.01,-376.98699901,-373.723,97.328396878,100,-376.98699901,2.62906e-06,0.00545453,39.7379,0.027372,1.02745,1.34534,97.4632676628,1908.65015395,-376.98699901,1908.65015395,-489.683,0.556558,0.2,1.02036,0.013185,1
500.0,100,0.01,-372.183841798,-370.872,98.5308133136,100,-372.183841798,2.05799e-06,0.00698807,35.8588,0.0206897,1.01491,1.70801,98.0032835638,1273.50663623,-372.183841798,1273.50663623,-468.154,0.700669,0.2,1.00266,0.0170347,1
500.0,100,0.01,-373.979565214,-373.074,99.0057769248,100,-373.979565214,1.06036e-06,0.00666193,32.5905,0.0107568,1.01004,1.23681,98.9611370542,1030.32100605,-373.979565214,1030.32100605,-465.933,0.670989,0.2,1.0072,0.0122797,1
500.0,100,0.01,-376.217275051,-374.787,98.4408212054,100,-376.217275051,1.81349e-06,0.00662151,35.5945,0.0188983,1.01584,1.4342,98.2362983739,1239.9368683,-376.217275051,1239.9368683,-467.415,0.675946,0.2,1.02083,0.0140493,1
500.0,100,0.01,-370.338473125,-368.177,97.5725640439,100,-370.338473125,2.55247e-06,0.00573229,34.1179,0.0266027,1.02488,1.43853,97.5353260046,1072.87487195,-370.338473125,1072.87487195,-460.431,0.585209,0.2,1.0209,0.0140908,1
500.0,100,0.01,-370.995710926,-369.569,98.4926364831,100,-370.995710926,1.84774e-06,0.00630504,36.2703,0.0187185,1.0153,1.40659,98.20363332,1335.49897337,-370.995710926,1335.49897337,-461.655,0.634606,0.2,1.00651,0.013975,1
500.0,100,0.01,-378.472192882,-375.948,97.4379667838,100,-378.472192882,3.40328e-06,0.00643442,42.1886,0.0354003,1.02629,1.99632,96.7405931604,1779.20644015,-378.472192882,1779.20644015,-480.503,0.656242,0.2,1.01989,0.0195738,1
500.0,100,0.01,-371.077766886,-369.362,98.2108838058,100,-371.077766886,1.74564e-06,0.00650625,40.1471,0.0171445,1.01822,1.25299,98.3011681174,1526.28446858,-371.077766886,1526.28446858,-470.988,0.644786,0.2,0.991026,0.0126434,1
500.0,100,0.01,-368.257126059,-367.0,98.5597780239,100,-368.257126059,1.43259e-06,0.00549932,30.4784,0.0141958,1.01461,1.27622,98.6015604652,936.589691299,-368.257126059,936.589691299,-454.573,0.547431,0.2,0.995452,0.0128205,1
500.0,100,0.01,-374.837247291,-372.26,97.5118041991,100,-374.837247291,2.89778e-06,0.00610142,38.4784,0.0285032,1.02552,1.40469,97.2111954936,1633.54753764,-374.837247291,1633.54753764,-476.756,0.605124,0.2,0.991777,0.0141633,1
500.0,100,0.01,-372.891166155,-371.2,98.3679468504,100,-372.891166155,1.85028e-06,0.0069399,40.3322,0.0181691,1.01659,1.3857,98.2012098933,1600.84432382,-372.891166155,1600.84432382,-471.247,0.687703,0.2,0.99094,0.0139837,1
500.0,100,0.01,-371.975047093,-371.256,99.1729565444,100,-371.975047093,7.18483e-07,0.00802564,30.3601,0.00720904,1.00834,1.17235,99.2937273748,936.109691692,-371.975047093,936.109691692,-460.249,0.803915,0.2,1.00168,0.0117038,1
500.0,100,0.01,-373.113865721,-371.337,98.2223603366,100,-373.113865721,2.20093e-06,0.00560439,33.1084,0.0214083,1.0181,1.27526,97.8675546956,1159.18102662,-373.113865721,1159.18102662,-468.204,0.552734,0.2,0.986253,0.0129303,1
500.0,100,0.01,-371.936207853,-368.95,96.9531771361,100,-371.936207853,4.95915e-06,0.00523192,34.6062,0.0499409,1.03143,1.84483,95.3202203426,1325.57658038,-371.936207853,1325.57658038,-467.878,0.525032,0.2,1.00352,0.0183836,1
500.0,100,0.01,-371.470486306,-369.255,97.5586518995,100,-371.470486306,3.62928e-06,0.00356457,31.22,0.0349672,1.02502,1.50068,96.5316457437,968.110666539,-371.470486306,968.110666539,-463.989,0.349887,0.2,0.981568,0.0152886,1
500.0,100,0.01,-371.957650694,-369.813,97.734980074,100,-371.957650694,4.06375e-06,0.00672476,37.2297,0.040974,1.02318,1.78391,96.1325066395,1264.68729837,-371.957650694,1264.68729837,-467.614,0.675255,0.2,1.00413,0.0177656,1
500.0,100,0.01,-371.306795051,-369.797,98.5509316782,100,-371.306795051,1.51759e-06,0.00613001,34.8391,0.0148906,1.0147,1.21314,98.5198243853,1356.02001012,-371.306795051,1356.02001012,-467.21,0.607212,0.2,0.990556,0.0122471,1
