InitialBound,StdIWNorm,InitialReturnMax,InitialReturnStd,EpRewMean,ReturnMeanIW,InitialReturnMean,EpisodesSoFar,TimeElapsed,MeanIW,MaxIWNorm,ESSRenyi,Weights,ReturnStepMax,EpLenMean,EmpiricalD2,OptimizationReturnMax,ESSClassic,Iteration,MinIW,OptimizationReturnMean,InitialReturnMin,LearnableVariance,TimestepsSoFar,MinIWNorm,MaxIW,OptimizationReturnMin,J_sample_variance,ReturnStepMaxmin,MeanEntropy,VarianceInit,MeanIWNorm,StdIW,EpThisIter,Bound
-145.2928,0.0067375153,-79.03795,36.69273,-136.9058518177271,-127.41545,-136.90584,7200,3461.3784759044647,0.9571573,0.037418656,68.24202,[-1.077  0.827],0.8612209,191.11,1.4653728,172.5706,66.86781,72,0.15070619,114.7027,-251.60855,,2896663,0.0015070619,3.7418659,,67559.16,0.8612209,0.4189424,-1.0,0.009571573,0.67375153,100,-137.56807
-131.96565,0.011829378,-78.38898,28.730854,-124.94759082809091,-92.44234,-124.947586,7300,3479.9195291996,0.7465806,0.05582841,8.890388,[-1.05   0.838],0.8645211,175.75,11.248103,132.1528,28.485497,73,0.0042514307,85.59419,-210.54178,,2914238,4.2514308e-05,5.5828414,,38295.195,0.8645211,0.4189424,-1.0,0.007465806,1.1829377,100,-115.979645
-137.96588,0.015222555,-88.9279,28.778893,-131.2359143744409,-112.08863,-131.2359,7400,3500.357581615448,0.88213915,0.10924858,18.141438,[-1.029  0.803],0.86021805,183.96,5.5122423,112.97092,25.13929,74,0.04957275,70.6629,-201.89882,,2932634,0.0004957275,10.924858,,47647.02,0.86021805,0.4189424,-1.0,0.008821391,1.5222554,100,-127.88934
-141.7651,0.012234117,-80.64992,32.88166,-134.57501492768526,-116.98155,-134.57501,7500,3532.0563457012177,0.94382006,0.096937515,42.07963,[-0.919  0.793],0.86504364,188.57,2.3764467,135.05345,37.310333,75,0.044940323,81.12836,-215.70337,,2951491,0.00044940322,9.693751,,58922.22,0.86504364,0.4189424,-1.0,0.0094382,1.2234118,100,-128.06563
-135.56056,0.007795289,-80.086105,30.097115,-128.0103359788656,-70.20119,-128.01033,7600,3557.97052192688,0.56369376,0.03848798,7.217027,[-0.938  0.814],0.85570675,178.47,13.856121,146.42093,34.335976,76,0.009385995,98.49671,-226.50703,,2969338,9.385995e-05,3.848798,,23424.434,0.85570675,0.4189424,-1.0,0.0056369375,0.7795289,100,-98.30604
-131.79726,0.006288584,-78.92296,28.24932,-125.15337842434644,-60.20054,-125.15338,7700,3586.430329799652,0.49241158,0.035532296,5.686677,[-0.797  0.817],0.85672295,175.05,17.584963,120.39372,38.008614,77,0.0048298673,74.1633,-199.31668,,2986843,4.8298672e-05,3.5532298,,12544.731,0.85672295,0.4189424,-1.0,0.0049241157,0.6288584,100,-88.06131
-133.68692,0.01331938,-79.19983,28.31905,-126.45397148668766,-94.782234,-126.453964,7800,3616.7346069812775,0.8197583,0.10215073,7.9649854,[-0.939  0.836],0.8624392,177.21,12.554951,137.78902,27.472874,78,0.0014647376,90.534874,-216.98885,,3004564,1.4647376e-05,10.215074,,58004.156,0.8624392,0.4189424,-1.0,0.008197583,1.331938,100,-120.41077
-120.37105,0.009754095,-70.15425,26.082071,-113.45857715025544,-103.996254,-113.45857,7900,3641.8247153759003,0.9551111,0.08140218,60.140846,[-0.899  0.868],0.86091113,159.23,1.6627635,137.21999,48.948666,79,0.16442502,93.91567,-207.37424,,3020487,0.0016442501,8.140219,,52642.4,0.86091113,0.4189424,-1.0,0.009551112,0.9754096,100,-112.90977
-121.218285,0.008237997,-70.122284,26.655804,-114.58378499478101,-65.75629,-114.583786,8000,3667.4122891426086,0.61006695,0.04787027,7.7495084,[-0.868  0.882],0.8686999,160.43,12.904044,128.9124,35.417953,80,0.0036209861,84.4509,-199.03468,,3036530,3.620986e-05,4.7870274,,22276.803,0.8686999,0.4189424,-1.0,0.0061006695,0.8237997,100,-89.58884
-119.09589,0.01063325,-70.87854,24.226534,-112.8958089827001,-68.94573,-112.89581,8100,3687.2476942539215,0.58363533,0.09202102,5.5595193,[-0.73   0.891],0.86104083,157.92,17.987167,115.12399,23.151806,81,0.0028305282,73.10672,-186.00253,,3052322,2.8305281e-05,9.202102,,17990.654,0.86104083,0.4189424,-1.0,0.005836353,1.063325,100,-95.24109
-124.51251,0.0068881377,-69.098724,26.618507,-117.83715946003795,-60.657192,-117.83715,8200,3711.3420586586,0.52375036,0.03644813,6.2687144,[-0.842  0.866],0.8568988,164.8,15.952234,131.16187,36.63491,82,0.003678033,82.42343,-200.26059,,3068802,3.678033e-05,3.644813,,15189.009,0.8568988,0.4189424,-1.0,0.005237503,0.68881375,100,-87.31872
-134.13908,0.0036512287,-79.246826,31.130936,-126.2413118955493,-124.30722,-126.24131,8300,3736.3526763916016,0.97839904,0.028678019,88.99096,[-0.842  0.827],0.8626386,177.08,1.1237097,157.68636,87.77579,83,0.2714365,110.69187,-236.93318,,3086510,0.002714365,2.867802,,56676.293,0.8626386,0.4189424,-1.0,0.009783991,0.36512285,100,-132.67928
-132.86287,0.011795471,-70.938385,31.311947,-125.1010413146019,-103.0624,-125.101036,8400,3759.405553817749,0.8731338,0.08153617,15.947498,[-0.871  0.825],0.86335576,175.25,6.270576,161.91629,35.397907,84,0.023812309,107.75363,-232.85468,,3104035,0.00023812309,8.153617,,65665.78,0.86335576,0.4189424,-1.0,0.008731336,1.1795472,100,-122.49887
-121.50006,0.012114206,-77.47571,24.056883,-115.30294333055616,-79.71723,-115.30294,8500,3779.4448018074036,0.751604,0.07252909,10.982352,[-0.912  0.855],0.8644591,161.91,9.105517,108.43808,27.794483,85,0.0041386927,70.61085,-185.91379,,3120226,4.1386927e-05,7.252909,,31735.848,0.8644591,0.4189424,-1.0,0.00751604,1.2114205,100,-98.417274
-121.303635,0.010892304,-69.53165,28.990608,-114.39783239245415,-100.192154,-114.39784,8600,3802.657475233078,0.88783866,0.079629645,34.492886,[-0.844  0.883],0.86378175,159.84,2.8991485,137.64249,39.918236,86,0.079479046,92.776306,-207.17413,,3136210,0.00079479045,7.962965,,44700.39,0.86378175,0.4189424,-1.0,0.008878387,1.0892303,100,-111.95059
-117.11038,0.010199818,-69.53483,24.081188,-110.42917659983038,-94.80455,-110.42918,8700,3823.8758041858673,0.8854826,0.073810026,46.777023,[-0.89   0.906],0.86490613,155.34,2.1378016,130.90155,42.976387,87,0.030992988,90.00721,-200.43637,,3151744,0.0003099299,7.3810024,,42323.203,0.86490613,0.4189424,-1.0,0.008854826,1.0199819,100,-104.5733
-112.84826,0.017137596,-68.17087,20.365925,-107.67728488236666,-92.20035,-107.67728,8800,3842.8774116039276,0.85593843,0.14400049,15.303073,[-0.95   0.923],0.8640793,152.17,6.534635,86.95856,19.964846,88,0.008211377,47.452137,-155.12943,,3166961,8.2113766e-05,14.400048,,25673.627,0.8640793,0.4189424,-1.0,0.008559383,1.7137598,100,-105.41889
-114.457794,0.010017256,-59.448364,26.409767,-107.62209687411786,-72.85549,-107.62209,8900,3865.441719532013,0.7210536,0.048138823,8.598432,[-0.848  0.939],0.8612403,152.11,11.630028,145.62265,34.129433,89,0.0045242584,97.448906,-205.07101,,3182172,4.5242585e-05,4.8138824,,34020.395,0.8612403,0.4189424,-1.0,0.007210536,1.0017256,100,-96.16716
-107.76998,0.008028782,-67.94496,23.60067,-102.19787016168237,-48.386288,-102.19787,9000,3885.9644589424133,0.4508452,0.042392798,5.4067616,[-0.778  0.969],0.864414,143.0,18.49536,99.21835,23.973047,90,0.0026841834,64.96545,-167.16331,,3196472,2.6841833e-05,4.2392797,,8456.32,0.864414,0.4189424,-1.0,0.0045084525,0.8028782,100,-72.34984
-109.485016,0.009339474,-68.32223,23.351639,-102.68472017094493,-61.39397,-102.68472,9100,3907.840975999832,0.60666215,0.048345402,9.086562,[-0.861  0.935],0.8649955,144.84,11.005262,135.68668,29.67346,91,0.0056617637,101.32418,-204.0089,,3210956,5.6617635e-05,4.8345404,,25180.914,0.8649955,0.4189424,-1.0,0.0060666217,0.93394744,100,-83.9534
-122.036194,0.012896064,-69.304565,27.165037,-114.46690282806755,-98.57088,-114.46691,9200,3927.850490808487,0.89448106,0.07942256,26.890316,[-0.859  0.897],0.8690131,160.95,3.7188108,157.7742,32.482243,92,0.060841504,112.61186,-227.07877,,3227051,0.00060841505,7.9422565,,74658.18,0.8690131,0.4189424,-1.0,0.008944809,1.2896063,100,-113.16766
-115.90756,0.009828303,-69.3163,25.96372,-109.12158602014183,-67.16038,-109.12158,9300,3949.6474957466125,0.66021067,0.06885893,8.587165,[-0.842  0.923],0.86483926,153.11,11.645287,134.26314,31.093433,93,0.009579293,94.457855,-203.57944,,3242362,9.579293e-05,6.885893,,31680.385,0.86483926,0.4189424,-1.0,0.0066021057,0.9828302,100,-90.31767
-112.78884,0.009110806,-69.82243,19.88583,-107.3739816096425,-86.2088,-107.37398,9400,3971.8096001148224,0.8417544,0.046178963,23.257578,[-0.984  0.94 ],0.8657778,152.7,4.299674,92.62338,46.051086,94,0.00544927,55.071835,-162.44582,,3257632,5.44927e-05,4.6178966,,22637.705,0.8657778,0.4189424,-1.0,0.008417543,0.9110806,100,-97.43687
-112.39854,0.011359079,-58.984837,26.310236,-105.63928806647658,-88.01883,-105.63929,9500,3994.4140832424164,0.8488712,0.06564777,27.188948,[-0.895  0.953],0.86763847,150.09,3.6779652,143.79286,35.834373,95,0.030854948,97.138405,-202.7777,,3272641,0.00030854947,6.5647774,,43930.633,0.86763847,0.4189424,-1.0,0.008488712,1.1359078,100,-100.98175
-107.982666,0.013320379,-68.929634,22.983498,-101.19138830065727,-85.36811,-101.19138,9600,4019.397923707962,0.90251,0.079777874,14.077955,[-0.788  0.947],0.86255133,142.62,7.1033044,134.80853,31.462793,96,0.0021835936,102.54677,-203.73816,,3286903,2.1835935e-05,7.9777875,,60146.305,0.86255133,0.4189424,-1.0,0.009025099,1.3320378,100,-103.46823
-114.3645,0.006417575,-68.153404,26.026464,-108.36872374936938,-106.33985,-108.36872,9700,4043.8796389102936,1.0010396,0.03516642,69.785095,[-0.806  0.913],0.8652979,152.16,1.4329708,111.71967,70.87183,97,0.14485188,71.50435,-179.87308,,3302119,0.0014485187,3.516642,,36173.02,0.8652979,0.4189424,-1.0,0.010010396,0.64175755,100,-113.51719
-119.32845,0.00958759,-59.10434,26.53217,-112.60809751406312,-71.0261,-112.60809,9800,4067.584879875183,0.6713083,0.05664642,13.864831,[-0.798  0.928],0.86501265,157.75,7.2124934,142.50638,32.897552,98,0.007954009,89.00262,-201.61072,,3317894,7.9540085e-05,5.6646423,,29253.398,0.86501265,0.4189424,-1.0,0.006713083,0.95875895,100,-89.07435
-108.06465,0.010648104,-59.62768,21.730059,-102.68582286715508,-59.186222,-102.68583,9900,4089.9824483394623,0.5936166,0.07972935,6.1514654,[-0.841  0.961],0.86406785,144.77,16.256289,101.73724,23.710144,99,0.0008327529,58.679108,-161.36493,,3332371,8.327529e-06,7.9729347,,13824.978,0.86406785,0.4189424,-1.0,0.0059361663,1.0648104,100,-80.87318
-109.02567,0.0057956283,-59.8651,25.049541,-102.43466471403838,-95.394035,-102.43467,10000,4110.833104133606,0.9126866,0.036789384,70.76393,[-0.873  1.002],0.8657727,143.32,1.4131492,137.86522,71.26392,100,0.2512709,95.295654,-197.73032,,3346703,0.0025127088,3.6789384,,36213.953,0.8657727,0.4189424,-1.0,0.009126865,0.57956284,100,-103.229164
-109.120834,0.007818216,-68.682785,22.728367,-103.38804309904576,-57.848,-103.38804,10100,4136.552752017975,0.55056685,0.03322327,7.195973,[-0.813  0.998],0.85843396,145.19,13.896662,103.301025,33.15116,101,0.0065834005,68.595764,-171.98381,,3361222,6.583401e-05,3.3223271,,11932.622,0.85843396,0.4189424,-1.0,0.0055056685,0.78182155,100,-79.21884
-110.73221,0.011218646,-60.56958,26.56804,-102.86035974115133,-66.513596,-102.86035,10200,4157.414658069611,0.715877,0.06745057,16.479176,[-0.667  0.979],0.86556965,143.98,6.068265,175.58597,28.93634,102,0.02839495,133.29518,-236.15555,,3375620,0.0002839495,6.7450566,,58947.363,0.86556965,0.4189424,-1.0,0.0071587693,1.1218646,100,-85.905
-104.04213,0.010410497,-59.240356,23.141605,-98.67887079745532,-68.01059,-98.67886,10300,4181.827832460403,0.71342415,0.04709629,6.9228945,[-0.701  1.013],0.86014867,138.83,14.444825,101.65738,31.955505,103,0.00017731905,62.21886,-160.89774,,3389503,1.7731904e-06,4.709629,,18715.459,0.86014867,0.4189424,-1.0,0.0071342415,1.0410497,100,-88.39437
-96.81532,0.012173989,-60.625088,18.834097,-91.02483316808939,-69.41479,-91.02483,10400,4203.833136320114,0.7863702,0.088004425,13.66558,[-0.686  1.054],0.855736,128.61,7.317655,113.08983,29.440435,104,0.014997632,82.69009,-173.71492,,3402364,0.00014997632,8.800443,,30686.627,0.855736,0.4189424,-1.0,0.007863702,1.2173989,100,-85.07876
-98.04907,0.008400076,-58.66224,20.277502,-92.04869331985712,-49.605694,-92.04869,10500,4222.901170492172,0.54442567,0.050403554,8.296045,[-0.637  1.087],0.8587343,129.41,12.053936,121.34905,29.58041,105,0.00051612436,87.96261,-180.01129,,3415305,5.1612433e-06,5.0403557,,15697.927,0.8587343,0.4189424,-1.0,0.005444256,0.84000766,100,-70.43827
-99.38244,0.0097636925,-49.80606,20.03193,-93.3654161773622,-58.621933,-93.36541,10600,4241.1500906944275,0.6498517,0.06142426,10.582001,[-0.767  1.067],0.858045,132.01,9.450008,130.70488,30.699764,106,0.0064688236,87.14553,-180.51094,,3428506,6.468823e-05,6.142426,,22519.545,0.858045,0.4189424,-1.0,0.006498517,0.97636926,100,-77.118805
-96.65794,0.010573302,-59.192047,21.790571,-91.15582831531763,-62.500946,-91.15582,10700,4263.151435613632,0.72878474,0.060358413,25.79609,[-0.818  1.104],0.8580586,128.67,3.8765566,105.871414,32.207592,107,0.011603704,73.90763,-165.06346,,3441373,0.00011603704,6.0358415,,23231.135,0.8580586,0.4189424,-1.0,0.007287847,1.0573303,100,-73.334045
-101.599075,0.0069823787,-58.956886,20.532305,-95.46651678055525,-52.667973,-95.46651,10800,4279.249687433243,0.57282823,0.036441654,10.102247,[-0.778  1.074],0.8622361,134.3,9.8987875,125.01986,40.22863,108,0.014081912,88.51023,-183.97675,,3454803,0.00014081912,3.6441655,,15556.293,0.8622361,0.4189424,-1.0,0.0057282825,0.69823784,100,-71.96243
-95.88521,0.010849523,-59.40705,18.86617,-90.59178135350346,-59.847828,-90.59179,10900,4298.149831533432,0.6338466,0.076481394,9.905757,[-0.803  1.113],0.8689977,128.25,10.0951395,99.39562,25.445934,109,0.011411713,68.21089,-158.80267,,3467628,0.00011411713,7.64814,,14664.286,0.8689977,0.4189424,-1.0,0.006338466,1.0849525,100,-76.666534
-96.38403,0.01034975,-59.38262,21.99483,-91.0022079885006,-72.05008,-91.0022,11000,4316.985962867737,0.8408102,0.0633859,43.715042,[-0.768  1.074],0.860805,128.69,2.287542,102.07227,39.758606,110,0.037770417,70.45268,-161.4549,,3480497,0.00037770416,6.3385897,,26416.137,0.860805,0.4189424,-1.0,0.008408102,1.0349749,100,-80.189896
-98.02764,0.010277319,-58.525063,21.442272,-92.56084120050073,-73.57728,-92.56085,11100,4332.7176995277405,0.78573364,0.048117284,15.326731,[-0.793  1.098],0.8621757,131.36,6.5245485,105.47936,36.888958,111,0.01794883,71.44358,-164.00443,,3493633,0.0001794883,4.8117285,,22059.965,0.8621757,0.4189424,-1.0,0.007857337,1.0277319,100,-87.54127
-96.20708,0.007181373,-59.60977,19.081018,-91.49214918315411,-49.668034,-91.49215,11200,4351.271866798401,0.5585118,0.04214061,6.1952453,[-0.659  1.095],0.8615296,129.31,16.14141,81.83838,37.688995,112,0.0006396872,49.956,-141.44815,,3506564,6.3968714e-06,4.2140613,,8456.887,0.8615296,0.4189424,-1.0,0.0055851177,0.71813726,100,-68.61095
-97.24034,0.0028567046,-59.54162,22.647999,-92.15394956201315,-90.977104,-92.15395,11300,4368.523823738098,0.99668795,0.019049529,94.04143,[-0.533  1.062],0.86253005,129.74,1.0633612,93.05013,92.40856,113,0.45179775,60.437798,-152.59175,,3519538,0.0045179776,1.904953,,24346.992,0.86253005,0.4189424,-1.0,0.009966879,0.28567046,100,-96.22216
-101.35906,0.006584754,-59.454224,24.319702,-96.20447517216206,-52.029522,-96.204475,11400,4387.4947147369385,0.54026175,0.026469052,5.6739454,[-0.532  1.069],0.85877436,134.99,17.62442,95.183365,40.23346,114,0.0016297359,58.43311,-154.63759,,3533037,1.629736e-05,2.6469052,,8782.904,0.85877436,0.4189424,-1.0,0.0054026176,0.65847546,100,-73.66922
-94.48548,0.008314209,-60.400337,18.91017,-89.58514755919576,-77.46223,-89.58516,11500,4404.027825593948,0.87467796,0.058569048,38.227512,[-0.524  1.112],0.8627588,127.04,2.615917,86.60975,52.53381,115,0.033169482,57.42494,-147.01009,,3545741,0.0003316948,5.856905,,19758.205,0.8627588,0.4189424,-1.0,0.0087467795,0.8314209,100,-85.38793
-97.590675,0.0027317982,-49.229046,25.48038,-89.87018125250935,-88.92885,-89.870186,11600,4420.586643457413,1.0074677,0.018934594,93.95793,[-0.623  1.121],0.86156,127.14,1.0643061,182.38594,93.15108,116,0.5538994,141.74481,-231.61499,,3558455,0.005538994,1.8934596,,57487.805,0.86156,0.4189424,-1.0,0.010074678,0.27317983,100,-96.893715
-94.32737,0.00934606,-58.83583,21.085672,-89.27286048263312,-48.626637,-89.27286,11700,4436.928189754486,0.5896194,0.061426695,8.620728,[-0.623  1.128],0.8619276,126.09,11.599949,92.799545,28.469393,117,0.004562631,62.362514,-151.63538,,3571064,4.5626308e-05,6.1426697,,13895.414,0.8619276,0.4189424,-1.0,0.0058961934,0.93460613,100,-65.841644
-93.25319,0.012936024,-58.223297,20.627878,-87.90100145459175,-73.07996,-87.90099,11800,4451.914947748184,0.8928953,0.08751872,15.354262,[-0.784  1.136],0.8638519,124.51,6.5128493,102.34238,32.26907,118,0.021672435,72.664665,-160.56567,,3583515,0.00021672435,8.751872,,33505.73,0.8638519,0.4189424,-1.0,0.008928953,1.2936025,100,-86.73891
-91.895065,0.011074684,-59.483784,17.655193,-87.44188909769058,-59.402275,-87.44189,11900,4466.47483253479,0.6957198,0.07148293,8.574984,[-0.768  1.171],0.86250603,124.01,11.66183,74.11177,28.297136,119,0.0038737634,46.153664,-133.59555,,3595916,3.873763e-05,7.1482925,,12174.15,0.86250603,0.4189424,-1.0,0.0069571985,1.1074685,100,-74.60964
-91.89177,0.011290671,-48.716545,20.554968,-85.94523877233267,-71.66929,-85.945244,12000,4482.81342792511,0.8111343,0.049362905,15.8343,[-0.764  1.13 ],0.8580226,121.48,6.315404,129.67957,34.041912,120,0.014089744,92.45087,-178.3961,,3608064,0.00014089743,4.9362907,,33043.492,0.8580226,0.4189424,-1.0,0.008111342,1.1290671,100,-86.61321
-98.67164,0.004933319,-58.596478,20.512272,-93.07211744531989,-88.84301,-93.07212,12100,4500.809266328812,0.9592682,0.034255594,76.019455,[-0.806  1.097],0.8658901,131.39,1.3154527,109.389114,79.083694,121,0.12859708,74.913475,-167.9856,,3621203,0.0012859708,3.4255595,,27978.93,0.8658901,0.4189424,-1.0,0.009592681,0.49333197,100,-95.265274
-94.01504,0.011666007,-59.241272,21.03939,-88.6856501223147,-62.043713,-88.68565,12200,4519.166615724564,0.7372458,0.09535094,11.732168,[-0.857  1.095],0.86340845,125.36,8.523574,100.64041,28.539492,122,0.0043431805,71.19604,-159.88168,,3633739,4.3431803e-05,9.535094,,24316.912,0.86340845,0.4189424,-1.0,0.0073724575,1.1666006,100,-77.60295
-96.134384,0.007632971,-58.904865,18.681479,-91.47113614872097,-87.28137,-91.471146,12300,4535.71688079834,0.9815764,0.048329726,65.18072,[-1.002  1.109],0.862651,130.02,1.5341961,80.99272,62.316994,123,0.18066715,48.42645,-139.89758,,3646741,0.0018066714,4.8329725,,21368.922,0.862651,0.4189424,-1.0,0.009815764,0.7632971,100,-93.0574
-100.44617,0.009347694,-58.374496,26.97768,-93.45764563649892,-58.67767,-93.45765,12400,4553.569450616837,0.665414,0.051695812,9.105904,[-0.938  1.102],0.86139643,131.22,10.981887,151.28133,33.631012,124,0.0033489796,116.19818,-209.65582,,3659863,3.3489796e-05,5.1695814,,36458.97,0.86139643,0.4189424,-1.0,0.0066541396,0.9347695,100,-81.8369
-101.784645,0.0070689702,-59.777588,22.119371,-95.84366664230824,-43.18962,-95.84366,12500,4570.453403949738,0.4835723,0.043419674,7.596608,[-0.933  1.061],0.8633143,134.94,13.16377,118.451965,31.878344,125,0.012414782,82.38589,-178.22955,,3673357,0.00012414782,4.3419676,,12612.452,0.8633143,0.4189424,-1.0,0.0048357234,0.706897,100,-64.74465
-96.839005,0.0028983196,-59.159664,18.664879,-91.58152391657234,-90.03203,-91.58152,12600,4587.242419719696,0.9856467,0.023131693,94.326485,[-0.928  1.102],0.86154103,129.65,1.0601476,98.564865,92.041466,126,0.5083504,66.143005,-157.72453,,3686322,0.0050835037,2.3131692,,25187.838,0.86154103,0.4189424,-1.0,0.009856467,0.28983197,100,-95.44531
-98.51701,0.011748592,-58.954014,18.684858,-93.57421577125788,-70.2957,-93.57422,12700,4604.30345249176,0.775911,0.07021129,22.820086,[-0.908  1.105],0.86877114,132.81,4.3821044,89.33002,30.370182,127,0.018167248,54.709816,-148.28403,,3699603,0.00018167247,7.021129,,19748.326,0.86877114,0.4189424,-1.0,0.0077591087,1.1748593,100,-80.6427
-96.180885,0.012678657,-58.790115,18.93595,-89.98666791781783,-80.07228,-89.986664,12800,4623.925299167633,0.9518402,0.076831624,20.828012,[-0.949  1.135],0.8612368,127.24,4.801226,127.03645,36.04558,128,0.014478186,95.83989,-185.82657,,3712327,0.00014478186,7.6831627,,51375.523,0.8612368,0.4189424,-1.0,0.009518402,1.2678658,100,-93.64487
-94.85304,0.0010910413,-58.175293,21.27866,-90.076027892828,-89.934654,-90.076035,12900,4643.549371480942,0.9972564,0.013220201,98.71149,[-0.929  1.167],0.8637074,126.67,1.0130533,85.135345,98.81722,129,0.677108,53.234608,-143.31064,,3724994,0.0067710797,1.3220202,,21110.39,0.8637074,0.4189424,-1.0,0.009972564,0.10910413,100,-94.74275
-94.42982,0.005976266,-58.588898,21.348852,-89.16285077184439,-86.11411,-89.16285,13000,4665.698194503784,0.9650517,0.037412655,72.365074,[-0.918  1.165],0.8573958,125.78,1.3818821,99.41986,72.28075,130,0.22065626,68.84591,-158.00876,,3737572,0.0022065626,3.7412655,,25504.086,0.8573958,0.4189424,-1.0,0.009650517,0.5976266,100,-92.3056
-93.22684,0.0057724994,-58.783535,16.688871,-88.46588481798769,-75.95659,-88.46588,13100,4684.4651618003845,0.88161004,0.031103902,54.218845,[-0.961  1.178],0.85936797,126.06,1.8443772,84.04503,69.992676,131,0.13569702,54.362686,-142.82857,,3750178,0.0013569702,3.1103902,,17527.398,0.85936797,0.4189424,-1.0,0.008816101,0.57724994,100,-82.42233
-92.900826,0.011382183,-48.46955,21.207344,-86.85932028010488,-62.612675,-86.859314,13200,4707.757296085358,0.7207669,0.07258478,9.684646,[-0.895  1.187],0.85818225,122.3,10.325623,132.77551,28.622131,132,0.005792705,94.385735,-181.24506,,3762408,5.792705e-05,7.2584777,,28168.031,0.85818225,0.4189424,-1.0,0.007207669,1.1382184,100,-82.02614
-91.57234,0.0024480203,-59.29263,17.25135,-86.61437631905079,-85.873085,-86.61437,13300,4721.8883311748505,0.9987938,0.018077416,95.18724,[-0.842  1.146],0.8628093,122.68,1.050561,89.4465,94.33313,133,0.4729589,62.12476,-148.73914,,3774676,0.004729589,1.8077418,,22893.973,0.8628093,0.4189424,-1.0,0.009987938,0.24480204,100,-90.95485
-93.13718,0.011239569,-58.732506,18.718132,-87.19176636904479,-60.657337,-87.191765,13400,4736.086477994919,0.6714122,0.0832871,10.985684,[-0.843  1.152],0.86349267,123.21,9.102756,119.629814,26.29959,134,0.011155827,91.17056,-178.36232,,3786997,0.00011155826,8.32871,,23815.197,0.86349267,0.4189424,-1.0,0.006714122,1.1239569,100,-78.5951
-96.60744,0.011647654,-59.31792,20.041437,-90.74993459329009,-80.82386,-90.74994,13500,4752.827280044556,0.8627106,0.06352486,18.030842,[-0.845  1.113],0.860605,128.51,5.546053,116.40701,35.425415,135,0.006977128,84.97499,-175.72493,,3799848,6.9771275e-05,6.3524857,,32000.896,0.860605,0.4189424,-1.0,0.008627105,1.1647655,100,-94.6183
-93.52394,0.012170874,-59.110672,16.528032,-89.02701807320118,-72.97633,-89.02701,13600,4768.376530647278,0.8155771,0.072854735,14.796474,[-0.88   1.147],0.86281157,126.18,6.7583666,75.79718,30.98886,136,0.008570371,45.880836,-134.90785,,3812466,8.570371e-05,7.2854733,,14929.986,0.86281157,0.4189424,-1.0,0.008155771,1.2170875,100,-84.66693
-94.97841,0.0080840355,-58.91862,20.89137,-89.86862688884139,-51.367306,-89.86862,13700,4788.807750225067,0.5757908,0.039908614,6.968543,[-0.845  1.18 ],0.863106,127.01,14.350202,94.37488,33.65663,137,0.0058111497,63.424873,-153.2935,,3825167,5.8111495e-05,3.9908614,,11032.701,0.863106,0.4189424,-1.0,0.0057579083,0.80840355,100,-70.724014
-96.37725,0.0004403862,-49.324055,21.133196,-90.69653396725654,-90.66708,-90.69653,13800,4810.068142175674,0.99923795,0.011570961,99.84491,[-0.818  1.137],0.85914445,127.69,1.0015533,121.0975,99.80615,138,0.8628433,79.72503,-170.42155,,3837936,0.008628433,1.1570961,,29756.12,0.85914445,0.4189424,-1.0,0.00999238,0.044038627,100,-96.35221
-92.40523,0.012109839,-58.600975,20.772207,-86.39058416619896,-58.578934,-86.39059,13900,4826.22351026535,0.68842226,0.10040697,12.134319,[-0.818  1.138],0.86268914,121.97,8.241089,121.838554,24.424004,139,0.016335258,94.048935,-180.43953,,3850133,0.00016335258,10.040697,,28187.688,0.86268914,0.4189424,-1.0,0.006884223,1.210984,100,-75.84537
-95.836876,0.009928118,-57.844273,19.70046,-90.40045681878924,-59.13505,-90.40045,14000,4844.932673454285,0.68472517,0.047955938,8.36699,[-0.841  1.101],0.8649263,128.41,11.95173,105.24838,32.233818,140,0.01310841,72.69219,-163.09265,,3862974,0.0001310841,4.7955937,,19468.688,0.8649263,0.4189424,-1.0,0.0068472517,0.99281186,100,-77.92946
-100.08082,0.012781435,-60.066093,22.894066,-94.35734650179744,-63.359196,-94.35735,14100,4861.627446651459,0.69444144,0.08479415,10.124614,[-0.991  1.094],0.86121374,133.26,9.87692,111.63787,22.791672,141,0.0060617095,77.34662,-171.70396,,3876300,6.0617094e-05,8.479415,,26769.871,0.86121374,0.4189424,-1.0,0.006944414,1.2781436,100,-81.34666
-105.84272,0.010609787,-59.257496,23.11765,-99.76526902526616,-90.99833,-99.765274,14200,4880.106796264648,0.9090478,0.0753273,38.203575,[-1.029  1.058],0.86380845,140.05,2.617556,123.06641,42.33347,142,0.059955798,82.55863,-182.3239,,3890305,0.00059955794,7.53273,,35978.477,0.86380845,0.4189424,-1.0,0.009090478,1.0609787,100,-100.83097
-97.89356,0.012965379,-59.21029,20.00345,-92.65816803500056,-64.11576,-92.658165,14300,4898.227823019028,0.7499166,0.100695826,8.730255,[-0.967  1.075],0.86160123,130.52,11.454419,97.85166,25.06813,143,0.010882556,64.403786,-157.06195,,3903357,0.00010882556,10.069583,,23344.793,0.86160123,0.4189424,-1.0,0.0074991663,1.296538,100,-81.83464
