Weights,EpisodesSoFar,ReturnStepMaxmin,EpRewMean,TimeElapsed,ESSRenyi,Bound,InitialReturnStd,EpLenMean,OptimizationReturnMean,LearnableVariance,TimestepsSoFar,J_sample_variance,StdIWNorm,InitialReturnMin,MeanEntropy,InitialBound,VarianceInit,MeanIWNorm,MeanIW,MaxIWNorm,InitialReturnMax,EmpiricalD2,Iteration,OptimizationReturnMin,EpThisIter,ReturnMeanIW,StdIW,ReturnStepMax,InitialReturnMean,OptimizationReturnMax,ESSClassic,MinIW,MaxIW,MinIWNorm
[-0.526  1.176],35800,0.85839915,-88.5803586089611,9857.908226966858,77.27766,-89.32101,20.24087,125.61,74.51692,,6799184,25971.387,0.005470548,-163.09727,0.4189424,-94.01693,-1.0,0.009449777,0.9449777,0.036170702,-49.77309,1.2940351,358,,100,-83.1366,0.5470548,0.85839915,-88.58035,113.32419,74.89884,0.19714834,3.6170704,0.0019714832
[-0.572  1.185],35900,0.8588256,-81.44027712211013,9870.863666772842,10.442411,-71.3703,18.097168,115.54,74.9339,,6810738,19599.902,0.0114217885,-156.37418,0.4189424,-86.65275,-1.0,0.0069206264,0.6920626,0.08171233,-50.353416,9.576332,359,,100,-55.239967,1.142179,0.8588256,-81.44028,106.02076,26.854185,0.0071982043,8.171233,7.198204e-05
[-0.569  1.226],36000,0.86153764,-85.48775543257594,9881.76950263977,9.304043,-76.19146,19.727852,120.96,60.51563,,6822834,22136.398,0.013724635,-146.00339,0.4189424,-90.35454,-1.0,0.007420972,0.74209714,0.11357185,-48.76188,10.748015,360,,100,-60.23613,1.3724636,0.86153764,-85.487755,97.24151,22.62226,0.01084502,11.357185,0.0001084502
[-0.51   1.262],36100,0.8666606,-78.59240418940783,9891.959048509598,7.542971,-63.81046,14.97251,112.8,45.307804,,6834114,7868.143,0.009769847,-123.90021,0.4189424,-82.722404,-1.0,0.006151354,0.61513543,0.064744234,-49.229828,13.257376,361,,100,-48.772823,0.97698474,0.8666606,-78.5924,74.67038,28.38879,0.006908925,6.4744234,6.908925e-05
[-0.507  1.219],36200,0.8640771,-86.05753015130759,9904.351026296616,9.855858,-75.23579,18.049454,121.56,44.111904,,6846270,10694.506,0.011728341,-130.16943,0.4189424,-90.39651,-1.0,0.0069899946,0.6989994,0.07024948,-49.379677,10.14625,362,,100,-61.414753,1.1728342,0.8640771,-86.057526,80.78976,26.210487,0.004748353,7.0249486,4.748353e-05
[-0.471  1.178],36300,0.8629593,-89.41139209717512,9917.324677944183,27.616957,-84.169,20.757566,126.84,79.87264,,6858954,33880.082,0.014217539,-169.28403,0.4189424,-95.05419,-1.0,0.00844631,0.84463096,0.13193761,-59.446976,3.6209638,363,,100,-73.43141,1.4217538,0.8629593,-89.4114,109.83705,26.086197,0.038043804,13.193762,0.00038043802
[-0.523  1.206],36400,0.8616265,-84.23753817424178,9927.418793201447,90.44656,-88.1146,18.451704,118.75,54.397106,,6870829,19577.834,0.0029900286,-138.63464,0.4189424,-88.858696,-1.0,0.009874484,0.98744845,0.020050382,-58.895546,1.1056252,364,,100,-83.255516,0.29900286,0.8616265,-84.23754,79.7391,91.60111,0.49611622,2.0050383,0.004961162
[-0.492  1.21 ],36500,0.85941094,-87.33243669345975,9935.858428478241,54.11437,-85.65505,19.1474,123.34,71.47729,,6883163,24548.145,0.008949526,-158.80972,0.4189424,-92.6261,-1.0,0.008959201,0.8959201,0.055781968,-50.490913,1.8479381,365,,100,-78.458916,0.8949526,0.85941094,-87.33243,108.31881,50.05402,0.08186392,5.578197,0.0008186392
[-0.465  1.188],36600,0.8668745,-84.80153760924935,9944.185236930847,70.41911,-87.44986,17.9774,120.25,59.776966,,6895188,21923.87,0.0061901673,-144.5785,0.4189424,-89.62082,-1.0,0.009736645,0.9736645,0.043072496,-50.203987,1.420069,366,,100,-81.70688,0.6190167,0.8668745,-84.80154,94.37452,71.215416,0.105975546,4.3072495,0.0010597555
[-0.491  1.204],36700,0.8572744,-82.56632732197642,9954.105705738068,11.041166,-72.87257,20.620325,117.34,85.964455,,6906922,25574.049,0.010783706,-168.53079,0.4189424,-88.18401,-1.0,0.0072100544,0.7210055,0.06722349,-50.366104,9.057014,367,,100,-55.96619,1.0783706,0.8572744,-82.56633,118.16469,30.893152,0.0066765854,6.722349,6.676585e-05
[-0.496  1.164],36800,0.85596883,-85.60986212477088,9964.80009841919,14.67263,-78.800995,23.186674,121.55,135.02701,,6919077,42702.742,0.009595542,-220.63687,0.4189424,-92.96442,-1.0,0.0071369684,0.71369696,0.05926259,-59.162167,6.8154106,368,,100,-59.60092,0.95955426,0.85596883,-85.60986,161.4747,35.617138,0.01698633,5.926259,0.00016986328
[-0.358  1.17 ],36900,0.86144054,-82.95828774243593,9974.469165563583,5.748307,-69.70626,15.154894,117.26,44.545097,,6930803,9509.319,0.010707449,-127.50339,0.4189424,-87.208405,-1.0,0.0063651297,0.636513,0.07136498,-49.391754,17.396425,369,,100,-51.979454,1.0707449,0.86144054,-82.95829,78.11163,26.110949,0.0046287817,7.1364975,4.6287816e-05
[-0.312  1.123],37000,0.8598605,-86.1289778406918,9984.651371479034,60.462498,-89.61032,19.148113,122.03,85.553085,,6943006,31787.576,0.007428865,-171.68207,0.4189424,-91.85171,-1.0,0.009618323,0.9618322,0.041196574,-50.33348,1.6539178,370,,100,-82.25061,0.7428865,0.8598605,-86.128975,121.34859,62.635075,0.053397812,4.1196575,0.0005339781
[-0.386  1.13 ],37100,0.8614559,-91.7435000640154,9995.640953540802,9.756936,-77.978836,21.3803,129.54,75.56958,,6955960,18685.174,0.01025762,-167.31308,0.4189424,-97.3206,-1.0,0.006697832,0.66978323,0.06393358,-49.460876,10.249119,371,,100,-60.124165,1.0257621,0.8614559,-91.74351,117.8522,29.89141,0.007021155,6.393358,7.021155e-05
[-0.459  1.168],37200,0.8517331,-84.57134220838547,10004.241834402084,11.350496,-84.288376,17.909678,120.15,60.14667,,6967975,21909.002,0.013018066,-144.71802,0.4189424,-89.39527,-1.0,0.0083800545,0.83800536,0.08750307,-59.590317,8.810187,372,,100,-69.96999,1.3018067,0.8517331,-84.571335,85.1277,29.297728,0.003282066,8.750307,3.282066e-05
[-0.464  1.208],37300,0.86148715,-83.92922396868467,10012.80263876915,7.0012593,-60.701336,17.234024,118.88,48.90238,,6979863,8758.701,0.009793355,-132.8316,0.4189424,-88.35694,-1.0,0.005410468,0.5410469,0.07991963,-49.8021,14.283145,373,,100,-43.967632,0.9793354,0.86148715,-83.92922,83.0295,23.384312,0.0039001843,7.991963,3.9001843e-05
[-0.554  1.249],37400,0.8695059,-82.87716637790203,10022.03146314621,5.5296626,-68.622795,14.14031,118.48,35.152817,,6991711,7188.268,0.0104207,-118.02998,0.4189424,-86.8115,-1.0,0.0063332194,0.633322,0.06297399,-59.77037,18.084286,374,,100,-51.8918,1.0420702,0.8695059,-82.87717,58.259613,26.973433,0.002375652,6.2973995,2.375652e-05
[-0.609  1.294],37500,0.8545803,-79.58542067453266,10031.326209783554,8.6934395,-65.38242,15.03268,113.46,46.93122,,7003057,9574.658,0.0104337195,-126.51664,0.4189424,-83.80264,-1.0,0.0064882096,0.64882094,0.062306404,-49.66213,11.502927,375,,100,-51.07931,1.043372,0.8545803,-79.58542,76.85451,27.886223,0.006718332,6.2306404,6.718332e-05
[-0.604  1.251],37600,0.85634875,-82.22058064639569,10039.423031330109,8.720326,-67.26589,16.783918,117.53,46.2171,,7014810,10066.413,0.010089042,-128.43768,0.4189424,-86.50184,-1.0,0.006661049,0.666105,0.06820835,-59.41747,11.467461,376,,100,-52.767998,1.0089041,0.85634875,-82.22057,69.02022,30.357203,0.0047905263,6.820835,4.790526e-05
[-0.748  1.275],37700,0.864735,-84.7071676556766,10048.821165561676,7.891231,-64.027054,19.32912,120.07,52.81192,,7026817,8711.988,0.009150728,-137.51909,0.4189424,-89.29113,-1.0,0.00561737,0.561737,0.052263457,-49.621475,12.672294,377,,100,-47.70896,0.9150728,0.864735,-84.70717,87.89761,27.369816,0.001125104,5.226346,1.125104e-05
[-0.763  1.318],37800,0.86296797,-81.1501818010211,10058.07830119133,9.345583,-76.0328,16.96306,115.41,41.52963,,7038358,14072.561,0.01331397,-122.67981,0.4189424,-85.23951,-1.0,0.00801472,0.80147195,0.092341095,-58.674637,10.700242,378,,100,-62.65611,1.3313972,0.86296797,-81.15018,64.00517,26.598917,0.0068266103,9.23411,6.8266105e-05
[-0.767  1.36 ],37900,0.8603859,-78.86106585308909,10065.884821653366,19.669222,-72.1247,16.3291,112.51,74.46245,,7049609,28090.81,0.01322893,-153.32352,0.4189424,-83.971855,-1.0,0.007904712,0.7904712,0.10868666,-50.37285,5.084085,379,,100,-60.600952,1.3228929,0.8603859,-78.86107,102.95067,26.310463,0.0090742,10.868667,9.0741996e-05
[-0.732  1.325],38000,0.86064845,-79.82220555394888,10075.078064203262,43.790176,-74.18649,17.016514,113.06,66.88719,,7060915,18378.984,0.0076994486,-146.7094,0.4189424,-84.71251,-1.0,0.008419751,0.8419753,0.040200103,-59.1598,2.2836173,380,,100,-66.796425,0.7699449,0.86064845,-79.822205,87.54959,54.459705,0.079940885,4.0200105,0.0007994088
[-0.815  1.343],38100,0.8605677,-79.80923745870591,10084.08743596077,31.855326,-71.50329,15.712459,114.34,46.623356,,7072349,21597.291,0.015125128,-126.432594,0.4189424,-84.02365,-1.0,0.008574018,0.8574019,0.14394487,-50.279636,3.1391926,381,,100,-64.03628,1.5125129,0.8605677,-79.809235,76.152954,24.319508,0.028110385,14.394487,0.00028110386
[-0.803  1.371],38200,0.8630037,-80.48094342157245,10092.266768932343,5.5241985,-70.35999,16.292158,114.33,39.76654,,7083782,10682.128,0.014363613,-120.24748,0.4189424,-84.4892,-1.0,0.0066766776,0.6676677,0.095442444,-58.91454,18.102173,382,,100,-53.306236,1.4363613,0.8630037,-80.48095,61.332943,17.76785,0.0073960773,9.544245,7.396077e-05
[-0.842  1.328],38300,0.8575397,-78.99341652989388,10100.379020929337,18.26751,-70.31495,16.794874,112.74,47.350616,,7095056,13258.667,0.011309228,-126.34403,0.4189424,-83.20488,-1.0,0.007757828,0.7757828,0.07200318,-48.875805,5.4742,383,,100,-60.461376,1.1309229,0.8575397,-78.99342,77.46823,31.998657,0.01672574,7.2003183,0.00016725739
[-0.711  1.334],38400,0.86173505,-82.99633120760322,10108.419789791107,34.169834,-77.81333,19.836044,117.42,64.998535,,7106798,26453.963,0.013966078,-147.99487,0.4189424,-87.92949,-1.0,0.008740922,0.8740923,0.1294269,-49.358894,2.926558,384,,100,-69.37408,1.396608,0.86173505,-82.99633,98.63598,28.145988,0.021553997,12.94269,0.00021553997
[-0.694  1.362],38500,0.86893976,-79.36026872575283,10116.757415056229,9.7206,-73.66513,17.387085,113.74,50.46467,,7118172,13834.341,0.011666796,-129.82494,0.4189424,-83.68776,-1.0,0.007591823,0.75918245,0.06712942,-48.75937,10.287431,385,,100,-59.785103,1.1666796,0.86893976,-79.36027,81.06557,29.747524,0.0046122554,6.7129416,4.6122554e-05
[-0.627  1.396],38600,0.85618734,-79.43422308966518,10123.613512277603,6.783013,-66.36807,17.148943,113.08,57.98485,,7129480,11195.995,0.009033643,-137.41908,0.4189424,-84.014854,-1.0,0.006310685,0.63106847,0.04952092,-58.531254,14.742711,386,,100,-48.78015,0.9033643,0.85618734,-79.43423,78.88783,32.79607,0.0048001893,4.952092,4.8001893e-05
[-0.512  1.358],38700,0.8626074,-76.56466252997518,10130.3767786026,9.470202,-71.01034,14.036021,110.04,43.872593,,7140484,11414.633,0.012202589,-120.437256,0.4189424,-80.57924,-1.0,0.007572621,0.7572622,0.07354338,-49.307884,10.559436,387,,100,-57.96486,1.220259,0.8626074,-76.56467,71.12937,27.803741,0.007917493,7.3543377,7.9174926e-05
[-0.561  1.32 ],38800,0.8713682,-77.60832225948572,10137.287846565247,29.39045,-67.86716,15.436706,110.67,44.39769,,7151551,14830.594,0.013780112,-122.00601,0.4189424,-81.675186,-1.0,0.007836854,0.78368545,0.10783169,-49.218887,3.4024658,388,,100,-60.365505,1.3780112,0.8713682,-77.60832,72.787125,24.438671,0.04264965,10.783169,0.0004264965
[-0.601  1.292],38900,0.8619695,-81.91086493358016,10143.504395246506,6.6380568,-63.160873,14.88073,115.85,45.262928,,7163136,8667.518,0.008594978,-127.1738,0.4189424,-86.14999,-1.0,0.0062034684,0.62034684,0.041309815,-59.170177,15.06465,389,,100,-46.707462,0.85949785,0.8619695,-81.910866,68.00362,34.250774,0.0056227795,4.1309814,5.6227793e-05
[-0.56   1.334],39000,0.86359984,-82.09829353705048,10151.482784748077,6.099299,-73.118576,16.873724,116.5,45.96251,,7174786,12823.46,0.010630925,-128.0608,0.4189424,-86.36699,-1.0,0.0072604483,0.7260448,0.062434647,-49.471893,16.395327,390,,100,-55.834145,1.0630926,0.86359984,-82.09829,78.58891,31.807081,0.004815272,6.243465,4.815272e-05
[-0.453  1.367],39100,0.86566186,-77.89067327946424,10158.382434368134,8.457711,-57.750374,16.421478,111.42,83.365265,,7185928,10615.246,0.006709939,-161.25594,0.4189424,-83.26587,-1.0,0.005235591,0.52355915,0.05012799,-49.459568,11.823529,391,,100,-39.267563,0.6709939,0.86566186,-77.89068,111.79637,37.842937,0.002346125,5.0127993,2.3461249e-05
[-0.462  1.41 ],39200,0.8567794,-77.95282832860947,10166.275538921356,8.226294,-57.167717,16.178165,110.89,66.92612,,7197017,8822.869,0.0069484822,-144.87894,0.4189424,-82.78213,-1.0,0.0053170025,0.5317003,0.03836216,-51.36416,12.156142,392,,100,-40.33005,0.6948482,0.8567794,-77.95283,93.51478,36.929867,0.0072669233,3.836216,7.266923e-05
[-0.571  1.38 ],39300,0.8602752,-76.3274583031237,10173.424727916718,7.210692,-65.0191,14.389867,109.26,47.128796,,7207943,8336.222,0.011163842,-123.45625,0.4189424,-80.442665,-1.0,0.006331916,0.63319165,0.064890735,-48.880966,13.868295,393,,100,-49.693993,1.1163841,0.8602752,-76.32745,74.57529,24.339521,0.007747087,6.4890738,7.747087e-05
[-0.601  1.425],39400,0.8688222,-75.47608170807362,10180.722767591476,12.937278,-73.7931,16.72232,107.75,75.87632,,7218718,23832.191,0.011476387,-151.3524,0.4189424,-80.521164,-1.0,0.008107,0.81069994,0.057091083,-49.56858,7.7296014,394,,100,-59.766685,1.1476387,0.8688222,-75.47608,101.78382,33.289337,0.00489961,5.7091084,4.89961e-05
[-0.618  1.386],39500,0.8621366,-76.00289492800832,10187.057396411896,8.031713,-62.259933,14.7691,108.67,74.35747,,7229585,14387.664,0.009009518,-150.36037,0.4189424,-81.01491,-1.0,0.0060917665,0.60917664,0.068486184,-49.044563,12.4506445,395,,100,-44.574814,0.9009518,0.8621366,-76.0029,101.3158,31.374105,0.0019579767,6.8486185,1.9579767e-05
[-0.628  1.343],39600,0.86345786,-81.7287049330771,10194.489706039429,71.08161,-84.187904,18.944098,115.79,62.91062,,7241164,22319.076,0.0065629734,-144.63933,0.4189424,-86.55002,-1.0,0.009707747,0.97077477,0.043052133,-49.718987,1.4068336,396,,100,-78.469345,0.6562974,0.86345786,-81.72871,94.92034,68.63179,0.20659137,4.3052135,0.0020659135
[-0.658  1.358],39700,0.8643848,-77.86380185261369,10201.695474863052,39.692593,-77.48056,18.317728,111.0,96.90875,,7252264,33473.18,0.009589982,-174.77255,0.4189424,-83.68955,-1.0,0.00882931,0.88293093,0.05899386,-49.193542,2.5193617,397,,100,-68.233635,0.9589982,0.8643848,-77.8638,125.57901,45.877266,0.033941284,5.8993864,0.00033941283
[-0.761  1.357],39800,0.8572656,-75.00757061421871,10208.81528878212,16.10643,-71.017815,12.406737,107.51,33.737225,,7263015,11709.212,0.013077512,-108.7448,0.4189424,-78.632385,-1.0,0.008490436,0.8490437,0.07556359,-49.37636,6.2087,398,,100,-61.985737,1.3077513,0.8572656,-75.007576,59.368435,29.652365,0.012188843,7.556359,0.000121888435
[-0.818  1.394],39900,0.859065,-80.39261797159911,10216.387006759644,8.616065,-65.22022,17.364786,113.62,57.86101,,7274377,9600.151,0.007927484,-138.25363,0.4189424,-85.001076,-1.0,0.006152547,0.61525476,0.040660556,-49.869167,11.606226,399,,100,-49.52018,0.7927485,0.859065,-80.39262,88.38446,37.59113,0.00602452,4.066056,6.02452e-05
[-0.793  1.35 ],40000,0.8553172,-80.73721322074533,10223.679277181625,40.864384,-80.83223,15.848062,115.56,48.85637,,7285933,17298.838,0.009951757,-129.59358,0.4189424,-85.057,-1.0,0.009230295,0.92302954,0.06018579,-49.76554,2.4471188,400,,100,-74.07467,0.99517566,0.8553172,-80.73721,79.82804,46.244186,0.055455215,6.018579,0.0005545521
[-0.821  1.375],40100,0.8651197,-79.90026810824871,10230.686935186386,99.85708,-83.679955,14.509131,114.37,34.075554,,7297370,13315.904,0.00042691137,-113.97582,0.4189424,-83.69946,-1.0,0.009992147,0.99921477,0.011220381,-50.344673,1.0014312,401,,100,-79.878044,0.042691138,0.8651197,-79.90026,63.63115,99.81779,0.90275156,1.1220381,0.009027516
[-0.821  1.376],40200,0.8679677,-78.4426462675631,10236.810304164886,11.4681225,-72.90369,17.385149,111.89,51.715675,,7308559,15687.721,0.010812398,-130.15833,0.4189424,-82.78126,-1.0,0.00801838,0.80183816,0.070016645,-49.11925,8.719823,402,,100,-60.09205,1.0812398,0.8679677,-78.44265,81.03908,35.48212,0.01260707,7.0016646,0.00012607069
[-0.665  1.373],40300,0.8658856,-78.07394701912999,10244.215963602066,28.69062,-77.69153,16.204756,111.8,45.876022,,7319739,15855.281,0.011823996,-123.94997,0.4189424,-82.20561,-1.0,0.009064899,0.90649,0.086004905,-49.870888,3.4854596,403,,100,-69.97797,1.1823996,0.8658856,-78.073944,74.07908,37.01805,0.022580113,8.600491,0.00022580112
[-0.672  1.404],40400,0.8604332,-77.27257764562964,10250.268179416656,86.29423,-80.209854,16.410074,109.98,86.40701,,7330737,26989.188,0.004311155,-163.67958,0.4189424,-82.72856,-1.0,0.009678018,0.96780187,0.028495802,-49.04407,1.1588261,404,,100,-74.33655,0.4311155,0.8604332,-77.272575,114.63551,83.44228,0.26940823,2.8495803,0.0026940822
[-0.66   1.414],40500,0.8611463,-77.60598602086306,10257.146774291992,7.169512,-57.62059,16.792637,111.18,61.126907,,7341855,8323.565,0.007656833,-138.7329,0.4189424,-82.230415,-1.0,0.0053658485,0.53658485,0.050234888,-49.2553,13.947951,405,,100,-40.34975,0.7656834,0.8611463,-77.60599,89.4776,32.935852,0.0060651675,5.023489,6.0651673e-05
[-0.637  1.369],40600,0.8589618,-78.66146979138256,10263.28246974945,8.024836,-62.6401,16.554651,111.73,59.268745,,7353028,11042.163,0.0102351615,-137.93022,0.4189424,-83.25914,-1.0,0.005953261,0.5953261,0.07955323,-50.167362,12.461315,406,,100,-46.410038,1.0235162,0.8589618,-78.66147,87.76286,25.27914,0.0032241996,7.9553237,3.2241995e-05
[-0.657  1.326],40700,0.8660304,-80.40439191684126,10268.642107009888,23.521616,-73.5892,17.942503,114.82,59.00239,,7364510,18846.244,0.0125052,-139.40678,0.4189424,-85.051285,-1.0,0.007870923,0.78709227,0.081173345,-50.246178,4.2514086,407,,100,-64.0078,1.2505199,0.8660304,-80.40439,89.16061,28.374943,0.016158685,8.117334,0.00016158685
[-0.529  1.319],40800,0.86106116,-80.638861823529,10275.014021396637,7.1640778,-65.57689,20.293224,114.99,61.492535,,7376009,12505.879,0.009441013,-142.1314,0.4189424,-85.37657,-1.0,0.006223829,0.6223829,0.06293009,-49.542725,13.95853,408,,100,-47.87626,0.9441014,0.86106116,-80.63886,92.58867,30.29359,0.0037654722,6.2930093,3.765472e-05
[-0.605  1.283],40900,0.8618859,-82.20161660149694,10281.204627990723,90.76945,-86.06225,14.590635,117.06,42.835155,,7387715,15994.609,0.0032107804,-125.03677,0.4189424,-86.36951,-1.0,0.009939345,0.99393445,0.021583788,-59.085075,1.1016923,409,,100,-81.68756,0.32107803,0.8618859,-82.201614,65.9517,90.550735,0.4393997,2.1583788,0.0043939967
[-0.62   1.291],41000,0.8596581,-81.5875596550107,10285.023380756378,9.451492,-70.542175,18.253319,115.84,48.92739,,7399299,12396.818,0.012069799,-130.51495,0.4189424,-85.93806,-1.0,0.006958638,0.6958639,0.08564033,-49.129196,10.580339,410,,100,-56.39112,1.20698,0.8596581,-81.587555,81.38576,24.946922,0.0051235845,8.5640335,5.1235846e-05
[-0.485  1.263],41100,0.86250037,-79.89115847498178,10289.889341831207,6.3130164,-69.92252,15.660009,113.45,53.084824,,7410644,12392.337,0.009635389,-132.97598,0.4189424,-84.323685,-1.0,0.006802026,0.6802027,0.0631787,-59.162384,15.840288,411,,100,-52.281105,0.9635389,0.86250037,-79.89116,73.8136,33.260117,0.0041421675,6.31787,4.1421674e-05
[-0.598  1.302],41200,0.8625523,-79.37246809884905,10294.676285743713,12.178433,-63.541473,15.434242,113.51,58.602325,,7421995,12940.258,0.011009625,-137.9748,0.4189424,-83.97163,-1.0,0.006412691,0.64126915,0.058477834,-59.152927,8.211237,412,,100,-50.362465,1.1009625,0.8625523,-79.37247,78.82187,25.332031,0.0023758083,5.8477836,2.3758083e-05
[-0.748  1.315],41300,0.8535602,-79.64021211564541,10298.322642803192,34.734592,-62.017967,14.744465,113.48,35.779537,,7433343,7090.7095,0.0073222397,-115.41975,0.4189424,-83.48754,-1.0,0.006873594,0.6873594,0.049136918,-49.349983,2.8789742,413,,100,-55.49,0.732224,0.8535602,-79.64021,66.06976,46.84275,0.021249264,4.913692,0.00021249264
[-0.858  1.315],41400,0.8592682,-81.68168914854526,10304.216684818268,6.5308485,-60.361233,17.674812,116.04,67.80393,,7444947,8633.079,0.007197711,-149.48563,0.4189424,-86.66455,-1.0,0.0050636246,0.50636244,0.04952698,-49.359684,15.311946,414,,100,-40.863083,0.7197711,0.8592682,-81.68169,100.125946,33.106743,0.0011419905,4.9526978,1.1419905e-05
[-0.872  1.271],41500,0.8592521,-80.56221615999937,10308.89429283142,77.61596,-83.17378,16.10702,114.53,52.990948,,7456400,18178.902,0.005270356,-133.55316,0.4189424,-85.01399,-1.0,0.009692776,0.9692775,0.03559079,-48.799667,1.2883948,415,,100,-78.12069,0.52703553,0.8592521,-80.56222,84.753494,77.1811,0.26501223,3.559079,0.0026501224
[-0.836  1.28 ],41600,0.8624202,-80.55594624459744,10312.818854570389,10.62992,-68.55681,19.065334,114.57,71.19961,,7467857,17283.244,0.010690754,-151.75555,0.4189424,-85.61446,-1.0,0.006923112,0.6923111,0.06474975,-49.37221,9.407409,416,,100,-53.041576,1.0690755,0.8624202,-80.55595,102.38335,29.545656,0.007568593,6.4749746,7.568593e-05
[-0.861  1.321],41700,0.8584666,-81.05647113382817,10318.616641044617,75.39794,-78.784836,15.411832,115.41,38.989395,,7479398,12725.217,0.0069200858,-120.04587,0.4189424,-85.058,-1.0,0.009064045,0.90640444,0.050244655,-49.342434,1.3262961,417,,100,-74.176476,0.6920086,0.8584666,-81.05647,70.70343,63.175987,0.15996675,5.0244656,0.0015996675
[-0.915  1.318],41800,0.8610019,-80.62964095115662,10323.702754974365,92.211266,-81.74237,17.03994,114.6,53.27664,,7490858,16977.188,0.0029924216,-133.90628,0.4189424,-85.093185,-1.0,0.009538126,0.9538127,0.026666619,-48.74984,1.0844662,418,,100,-77.09414,0.29924217,0.8610019,-80.62965,85.15644,91.039185,0.44412932,2.666662,0.004441293
[-0.887  1.313],41900,0.86089146,-80.09536471322178,10328.87804365158,10.922817,-76.36171,16.536022,113.65,46.99008,,7502223,14128.371,0.012328803,-127.08545,0.4189424,-84.33155,-1.0,0.007892348,0.7892347,0.06458431,-48.88226,9.155148,419,,100,-63.544094,1.2328804,0.86089146,-80.09537,78.203186,29.067883,0.019210512,6.4584312,0.00019210512
[-0.794  1.276],42000,0.8629756,-81.9593495939672,10334.065761566162,13.890481,-74.03032,17.243582,116.54,53.945503,,7513877,15599.126,0.010017263,-135.90485,0.4189424,-86.48951,-1.0,0.0077897995,0.77897996,0.06717653,-49.523865,7.199175,420,,100,-61.87532,1.0017264,0.8629756,-81.95934,86.38098,37.683838,0.007829532,6.7176533,7.829532e-05
[-0.649  1.263],42100,0.86794925,-83.43929073765874,10339.650546073914,36.417835,-76.84364,18.459848,119.0,67.397995,,7525777,26252.684,0.012290318,-150.83728,0.4189424,-88.46719,-1.0,0.008443931,0.84439313,0.08812073,-49.400803,2.7459073,421,,100,-68.51201,1.2290317,0.86794925,-83.439285,101.43648,32.066284,0.04583789,8.812073,0.0004583789
[-0.549  1.268],42200,0.8624436,-82.25807184264063,10344.233787536621,10.428402,-79.59673,17.093897,117.31,76.77821,,7537508,29628.926,0.012993232,-159.03629,0.4189424,-87.55927,-1.0,0.008030067,0.8030068,0.07713554,-51.17576,9.589197,422,,100,-63.18078,1.2993232,0.8624436,-82.25808,107.86053,27.638372,0.0025510213,7.713554,2.5510213e-05
[-0.564  1.309],42300,0.86649734,-83.1033776794374,10349.209672689438,10.691247,-76.43461,20.459812,117.95,65.69234,,7549303,20098.805,0.010834878,-148.79572,0.4189424,-88.063225,-1.0,0.007690568,0.7690568,0.050947845,-49.379272,9.353446,423,,100,-61.26568,1.0834879,0.86649734,-83.10338,99.41644,33.50234,0.0031148107,5.0947847,3.1148105e-05
[-0.456  1.276],42400,0.86824834,-80.85066137045622,10354.38590335846,6.5459857,-66.33291,15.928807,114.9,51.149033,,7560793,10888.494,0.009952939,-131.9997,0.4189424,-85.250656,-1.0,0.006411248,0.6411248,0.055691678,-58.786903,15.276538,424,,100,-49.135456,0.995294,0.86824834,-80.85066,73.21279,29.325489,0.001928923,5.569168,1.928923e-05
[-0.313  1.296],42500,0.8609297,-79.50667480051517,10357.952446222305,6.853975,-55.629173,17.975327,113.62,54.037178,,7572155,6098.6333,0.006429161,-133.54385,0.4189424,-83.95814,-1.0,0.00499182,0.49918202,0.043514512,-49.680115,14.590074,425,,100,-38.625946,0.6429161,0.8609297,-79.506676,83.86374,37.611126,0.007962752,4.3514514,7.962752e-05
[-0.216  1.256],42600,0.85929966,-83.08780170008541,10363.545475244522,19.054985,-82.18415,17.031935,118.14,50.990597,,7583969,18322.617,0.01211405,-134.0784,0.4189424,-87.55708,-1.0,0.008762849,0.87628484,0.069608465,-50.943993,5.2479706,426,,100,-71.945724,1.2114052,0.85929966,-83.0878,83.13441,34.35103,0.026795683,6.960847,0.00026795684
[-0.29  1.23],42700,0.8679691,-84.4526654881239,10369.232425689697,7.0008845,-73.524185,17.125515,119.21,58.79169,,7595890,10687.686,0.008974605,-143.24435,0.4189424,-89.22747,-1.0,0.006275819,0.62758195,0.049233634,-50.301678,14.28391,427,,100,-55.478233,0.8974605,0.8679691,-84.45267,92.94267,32.840904,0.0038429687,4.9233637,3.8429687e-05
[-0.377  1.194],42800,0.86325634,-84.84093518212438,10375.582993268967,21.657444,-80.06308,17.65475,120.31,48.197334,,7607921,17078.494,0.011770552,-133.03827,0.4189424,-89.27554,-1.0,0.008425684,0.84256846,0.085251376,-59.643425,4.61735,428,,100,-70.53398,1.1770551,0.86325634,-84.840935,73.394844,33.880318,0.031862278,8.525138,0.00031862277
[-0.293  1.217],42900,0.8554379,-85.38574683904648,10380.112031459808,11.004389,-79.62123,23.962923,121.15,107.07534,,7620036,27957.713,0.010320197,-192.46109,0.4189424,-91.80111,-1.0,0.006747889,0.67478883,0.072448604,-50.592865,9.087283,429,,100,-60.28202,1.0320197,0.8554379,-85.38574,141.86823,29.948595,0.012269175,7.2448606,0.00012269174
