MaxIW,Bound,OptimizationReturnMean,EpRewMean,EpisodesSoFar,InitialReturnMean,MeanEntropy,TimeElapsed,EpLenMean,OptimizationReturnMax,InitialReturnMax,EpThisIter,ReturnMeanIW,VarianceInit,TimestepsSoFar,MinIW,InitialReturnMin,InitialBound,MeanIW,J_sample_variance,StdIWNorm,EmpiricalD2,MeanIWNorm,ReturnStepMaxmin,ESSClassic,ReturnStepMax,StdIW,Iteration,LearnableVariance,MaxIWNorm,InitialReturnStd,MinIWNorm,ESSRenyi,Weights,OptimizationReturnMin
8.104465,-136.35483,97.40129,-146.74974474728108,7200,-146.74974,0.4189424,4097.167298793793,204.32,150.08777,-94.06326,100,-122.41245,-1.0,3043221,0.026409063,-244.15103,-154.88812,0.887911,69153.29,0.011713508,2.93494,0.00887911,0.8646951,36.491768,0.8646951,1.1713508,72,,0.081044644,34.25077,0.00026409063,34.072247,[0.198 0.686],
9.359544,-124.990944,151.35973,-145.02046031430365,7300,-145.02046,0.4189424,4119.854849100113,201.96,222.5672,-73.81298,100,-94.55736,-1.0,3063417,0.014299701,-296.3802,-154.8998,0.64588827,76509.06,0.011264532,9.489657,0.0064588822,0.86334866,24.742275,0.86334866,1.1264533,73,,0.09359544,39.47858,0.000142997,10.537788,[0.154 0.708],
8.358149,-129.6741,92.97825,-146.0917154559493,7400,-146.09172,0.4189424,4140.924958229065,202.87,144.67935,-94.39061,100,-105.2538,-1.0,3083704,0.0071845697,-239.06996,-154.06071,0.80744094,65460.62,0.012945333,9.390633,0.008074408,0.86342454,28.007875,0.86342454,1.2945331,74,,0.083581485,33.4954,7.1845694e-05,10.64891,[0.049 0.693],
6.0283327,-124.756485,142.60266,-135.91091541826725,7500,-135.91093,0.4189424,4161.561278581619,188.69,206.93222,-71.58136,100,-95.754814,-1.0,3102573,0.00097029627,-278.51358,-145.1947,0.7136754,58221.57,0.009466318,9.758786,0.0071367538,0.85887957,36.239967,0.85887957,0.9466319,75,,0.060283326,34.47225,9.702962e-06,10.247176,[0.1   0.722],
4.0289106,-135.16586,100.76101,-131.7386895135045,7600,-131.7387,0.4189424,4183.456541061401,183.37,159.9288,-72.570885,100,-126.08994,-1.0,3120910,0.17311561,-232.4997,-139.48868,0.9838707,57622.695,0.006004509,1.3714478,0.009838706,0.8644345,72.8619,0.8644345,0.60045093,76,,0.040289104,33.434223,0.001731156,72.91564,[0.148 0.753],
3.6936922,-106.206604,96.90206,-133.7667028978467,7700,-133.7667,0.4189424,4210.188690423965,185.98,169.38254,-61.286232,100,-77.67991,-1.0,3139508,0.006265495,-230.66876,-141.45567,0.57694227,23044.666,0.0077099763,13.764734,0.0057694227,0.86413956,35.895878,0.86413956,0.7709977,77,,0.03693692,34.149788,6.265495e-05,7.264942,[0.124 0.765],
9.43561,-110.57011,103.8667,-119.98607381924987,7800,-119.986084,0.4189424,4232.479074001312,167.13,153.22466,-70.62813,100,-94.96072,-1.0,3156221,0.013325089,-223.85278,-127.44784,0.76113474,38705.66,0.011464743,4.3761206,0.0076113464,0.8662817,30.591808,0.8662817,1.1464744,78,,0.0943561,29.663275,0.00013325088,22.85129,[0.203 0.794],
6.973266,-108.553925,79.34803,-123.66450086370111,7900,-123.664505,0.4189424,4251.518481254578,171.83,129.71107,-73.30145,100,-91.89186,-1.0,3173404,0.013543431,-203.01253,-130.43158,0.81372714,45961.977,0.013041956,6.062539,0.00813727,0.8647471,28.020733,0.8647471,1.3041956,79,,0.06973266,28.886213,0.00013543431,16.49474,[0.265 0.766],
11.1318865,-123.40174,92.19733,-120.52585109159351,8000,-120.52585,0.4189424,4271.24387049675,168.23,130.24083,-82.482346,100,-109.69061,-1.0,3190227,0.0109217325,-212.72318,-127.61662,0.9195099,60537.574,0.013417962,3.7390323,0.009195098,0.8601912,31.954857,0.8601912,1.3417962,80,,0.111318864,26.913128,0.000109217326,26.744888,[0.144 0.779],
5.896042,-130.14722,172.14047,-131.87099878385663,8100,-131.871,0.4189424,4298.098965883255,182.9,231.43222,-72.57925,100,-110.30604,-1.0,3208517,0.023431705,-304.01147,-142.00471,0.8366444,94738.09,0.009832242,3.83352,0.008366445,0.8646362,41.9975,0.8646362,0.9832242,81,,0.05896042,32.77944,0.00023431705,26.085688,[0.207 0.754],
8.560541,-115.41778,158.43585,-124.52798483163119,8200,-124.527985,0.4189424,4322.686718225479,173.84,210.71587,-72.24797,100,-92.72416,-1.0,3225901,0.0031484165,-282.96384,-133.96011,0.7990801,94029.49,0.011144042,5.788794,0.007990801,0.861392,33.95661,0.861392,1.1144042,82,,0.08560541,32.33502,3.1484164e-05,17.274755,[0.168 0.782],
5.5900116,-105.6844,170.19107,-117.95051765844227,8300,-117.950516,0.4189424,4347.636315584183,165.46,215.38812,-72.75348,100,-76.82213,-1.0,3242447,0.009466771,-288.1416,-127.55523,0.681921,62585.883,0.00819314,9.030085,0.00681921,0.8666899,40.924015,0.8666899,0.81931406,83,,0.055900116,31.564037,9.466771e-05,11.074094,[0.255 0.801],
10.451634,-105.40668,129.06447,-119.63073731660843,8400,-119.63075,0.4189424,4371.93971157074,167.48,185.33366,-63.36154,100,-86.238945,-1.0,3259195,0.003079008,-248.6952,-127.92057,0.84168077,97653.91,0.013405654,5.3462496,0.008416807,0.8649203,28.274382,0.8649203,1.3405653,84,,0.10451634,29.825773,3.079008e-05,18.7047,[0.379 0.812],
6.1179485,-111.33024,83.80777,-113.24186105132102,8500,-113.24187,0.4189424,4395.931641340256,158.87,132.80743,-64.2422,100,-102.223495,-1.0,3275082,0.12254356,-197.04964,-119.81017,0.9240094,42742.645,0.00950426,1.922283,0.009240094,0.8636184,48.590977,0.8636184,0.95042604,85,,0.061179485,28.183947,0.0012254355,52.021477,[0.396 0.842],
4.140765,-113.342384,112.34271,-111.75002404510975,8600,-111.75002,0.4189424,4420.374436855316,157.07,149.97392,-74.11882,100,-103.230576,-1.0,3290789,0.08806935,-224.09274,-119.21978,0.9008865,48870.62,0.007491427,1.8325028,0.009008865,0.87158954,59.119293,0.87158954,0.74914265,86,,0.041407652,28.380726,0.0008806935,54.570175,[0.374 0.863],
7.3314857,-98.94993,154.98695,-112.39683583542704,8700,-112.396835,0.4189424,4438.220632076263,157.11,194.2767,-73.10708,100,-76.21028,-1.0,3306500,0.006705616,-267.3838,-121.30963,0.6911847,61173.09,0.010271165,6.509382,0.0069118463,0.86619174,31.169497,0.86619174,1.0271164,87,,0.07331485,33.88514,6.705616e-05,15.362442,[0.309 0.856],
5.71643,-98.79605,110.46883,-106.09129063174129,8800,-106.091286,0.4189424,4460.150400161743,148.8,154.49405,-62.06607,100,-78.3751,-1.0,3321380,0.0031943177,-216.56012,-113.30997,0.7055178,31859.139,0.00912773,8.002719,0.0070551783,0.86469114,37.399624,0.86469114,0.91277295,88,,0.0571643,24.182533,3.1943175e-05,12.495753,[0.3   0.891],
3.1351845,-80.4713,87.26509,-100.14261052921414,8900,-100.14261,0.4189424,4481.951308727264,141.2,126.08281,-61.32489,100,-55.850567,-1.0,3335500,0.0055946764,-187.4077,-106.38954,0.564788,15090.812,0.006613665,15.533509,0.00564788,0.8650899,42.172024,0.8650899,0.66136646,89,,0.031351846,23.351437,5.5946763e-05,6.4376955,[0.262 0.928],
5.9131203,-88.29687,88.013405,-93.92786792069674,9000,-93.92788,0.4189424,4500.956674337387,132.74,129.6062,-52.335075,100,-68.41414,-1.0,3348774,0.009796183,-181.94128,-99.99258,0.7726376,31292.19,0.011019652,10.748107,0.007726377,0.8627961,32.958103,0.8627961,1.1019653,90,,0.0591312,23.582342,9.796183e-05,9.303964,[0.287 0.969],
6.5226817,-88.56408,74.22557,-97.00346090614795,9100,-97.00346,0.4189424,4522.731724739075,136.14,110.78204,-60.446987,100,-75.21178,-1.0,3362388,0.009051555,-171.22903,-102.71109,0.74482477,21192.129,0.011010809,5.4726787,0.007448247,0.86468947,31.393263,0.86468947,1.101081,91,,0.065226816,26.77456,9.051555e-05,18.272587,[0.274 1.011],
7.2391315,-86.34979,103.54542,-99.05077030301094,9200,-99.05077,0.4189424,4538.315071582794,139.48,150.47781,-52.118385,100,-65.916756,-1.0,3376336,0.0073410543,-202.59619,-105.80397,0.6777977,32973.387,0.010768428,9.154732,0.006777976,0.8654077,28.376139,0.8654077,1.0768428,92,,0.07239132,22.527359,7.341054e-05,10.923313,[0.334 0.977],
6.079792,-79.433174,80.70287,-97.63032234713435,9300,-97.630325,0.4189424,4558.370790481567,137.16,126.60942,-51.72377,100,-58.740997,-1.0,3390052,0.0043603224,-178.33319,-103.57476,0.6305015,23375.078,0.0103437705,12.116871,0.006305015,0.85948724,27.089663,0.85948724,1.0343771,93,,0.06079792,25.96071,4.3603224e-05,8.252955,[0.332 1.017],
3.3108866,-89.115204,59.76921,-89.8656516841054,9400,-89.86566,0.4189424,4577.413781642914,128.2,87.89176,-61.743095,100,-83.52025,-1.0,3402872,0.16759008,-149.63486,-94.85348,0.935289,21290.17,0.0056698644,1.2582593,0.009352889,0.8590174,73.126305,0.8590174,0.56698644,94,,0.033108864,18.741634,0.0016759008,79.47488,[0.337 1.058],
6.445011,-78.4302,70.88878,-89.38828004151583,9500,-89.388275,0.4189424,4597.595902681351,126.27,109.03676,-51.240295,100,-69.07511,-1.0,3415499,0.022239607,-160.27705,-94.73084,0.7877074,23100.666,0.011734334,3.0661652,0.007877073,0.86402774,31.06408,0.86402774,1.1734334,95,,0.06445011,20.913849,0.00022239606,32.61403,[0.355 1.07 ],
4.7860837,-70.09189,60.92716,-93.52190832436085,9600,-93.52191,0.4189424,4613.4104788303375,132.29,93.53888,-60.910187,100,-51.45593,-1.0,3428728,0.0032163544,-154.44907,-98.67021,0.5430842,9297.067,0.008235716,13.103144,0.0054308414,0.8670596,30.30592,0.8670596,0.8235717,96,,0.047860835,20.955666,3.216354e-05,7.6317563,[0.37 1.04],
5.5967674,-79.70684,54.146084,-89.91316876485944,9700,-89.91316,0.4189424,4629.051909685135,127.07,82.35672,-61.702534,100,-59.322243,-1.0,3441435,0.0012790432,-144.05925,-94.71515,0.641409,11114.631,0.009818074,18.020409,0.00641409,0.8671095,29.91276,0.8671095,0.9818075,97,,0.055967674,19.21764,1.2790431e-05,5.549264,[0.488 1.065],
4.763533,-93.0687,64.72785,-91.98652977466583,9800,-91.986534,0.4189424,4645.240017414093,130.65,93.75978,-62.954605,100,-86.25467,-1.0,3454500,0.16378509,-156.71439,-97.21034,0.94464463,25052.176,0.007675072,1.7015039,0.009446446,0.86249006,60.236324,0.86249006,0.7675072,98,,0.04763533,20.163155,0.0016378508,58.771538,[0.545 1.019],
5.458115,-79.08785,84.49954,-91.28230589345098,9900,-91.28232,0.4189424,4662.525531768799,129.1,114.32075,-61.461098,100,-55.306187,-1.0,3467410,0.0021487398,-175.78185,-97.1417,0.5923665,15554.884,0.008039947,16.473236,0.0059236656,0.85730964,35.184612,0.85730964,0.80399466,99,,0.05458115,21.396917,2.1487396e-05,6.0704527,[0.497 1.036],
5.6954775,-70.10797,59.90257,-88.07820344850421,10000,-88.0782,0.4189424,4676.3609623909,125.13,95.63062,-52.35015,100,-50.804478,-1.0,3479923,0.0070616007,-147.98077,-93.01089,0.5553191,9140.468,0.008636196,15.314536,0.0055531906,0.8560504,29.25194,0.8560504,0.8636197,100,,0.056954775,15.723492,7.0616006e-05,6.529744,[0.623 1.061],
5.8613443,-74.95626,70.97714,-91.39368709906935,10100,-91.393684,0.4189424,4690.445808887482,129.91,110.16106,-52.209778,100,-53.68157,-1.0,3492914,0.0028683804,-162.37083,-96.806046,0.6234619,16267.28,0.008023805,15.45087,0.006234619,0.86210024,37.646244,0.86210024,0.80238056,101,,0.058613442,20.636154,2.8683804e-05,6.4721274,[0.645 1.105],
2.9740202,-86.71372,68.524765,-86.13536213621497,10200,-86.13536,0.4189424,4707.594234466553,122.3,91.88805,-62.77208,100,-80.57219,-1.0,3505144,0.10374834,-154.66013,-91.2907,0.9227985,22534.182,0.00604906,1.4191852,0.0092279855,0.85908043,69.9449,0.85908043,0.60490596,102,,0.029740201,18.11781,0.0010374833,70.46297,[0.609 1.15 ],
10.989761,-83.01422,51.337948,-87.37199564754962,10300,-87.371994,0.4189424,4725.651371240616,124.75,87.6629,-51.047043,100,-70.06877,-1.0,3517619,0.009585915,-138.70995,-91.99566,0.88172835,24802.404,0.013604748,7.8390174,0.0088172825,0.8566902,29.579346,0.8566902,1.360475,103,,0.10989761,18.953825,9.585915e-05,12.7567005,[0.551 1.145],
5.6281815,-80.98043,104.2792,-82.29123337090016,10400,-82.29123,0.4189424,4743.692454814911,117.97,134.50832,-52.06212,100,-66.7517,-1.0,3529416,0.011672957,-186.57043,-88.510254,0.7274469,25954.037,0.010220769,5.234667,0.0072744694,0.86888844,33.62385,0.86888844,1.0220768,104,,0.056281812,20.096716,0.00011672956,19.103413,[0.488 1.183],
13.4050255,-82.877045,93.05759,-88.55924479961395,10500,-88.55926,0.4189424,4763.452587604523,125.91,130.08315,-51.53369,100,-65.22722,-1.0,3542007,0.014610873,-181.61684,-94.61314,0.76231974,47510.273,0.014610874,8.4998455,0.007623196,0.85903496,21.397316,0.85903496,1.4610876,105,,0.13405025,20.746288,0.00014610872,11.764919,[0.462 1.149],
10.262226,-77.663414,38.944706,-80.3976609633863,10600,-80.39766,0.4189424,4777.697202205658,114.48,68.59831,-50.744053,100,-69.26327,-1.0,3553455,0.007413354,-119.34237,-84.37574,0.9038034,15650.56,0.013837732,4.4588923,0.009038034,0.85902584,29.903131,0.85902584,1.3837733,106,,0.102622256,14.398884,7.413354e-05,22.427095,[0.513 1.185],
6.955233,-81.58992,95.9519,-84.40844721838832,10700,-84.40845,0.4189424,4791.401755094528,120.38,127.8931,-52.46726,100,-65.7745,-1.0,3565493,0.009826349,-180.36035,-90.42046,0.7680021,29645.484,0.010658064,6.9202485,0.0076800208,0.8623815,34.177616,0.8623815,1.0658064,107,,0.06955233,19.852703,9.826349e-05,14.450348,[0.448 1.218],
5.354847,-67.34226,60.625328,-84.3094251550734,10800,-84.309425,0.4189424,4810.096473693848,120.22,92.54575,-52.389,100,-47.533432,-1.0,3577515,0.00555198,-144.93475,-89.14059,0.54385877,8437.03,0.0084665315,16.81183,0.005438588,0.86694753,29.210072,0.86694753,0.8466532,108,,0.05354847,19.309937,5.55198e-05,5.948192,[0.577 1.229],
3.5164158,-86.91011,66.33209,-84.6243724937737,10900,-84.624374,0.4189424,4832.158351659775,120.42,89.684296,-61.272167,100,-81.026085,-1.0,3589557,0.21093364,-150.95647,-89.65626,0.95931304,23153.102,0.0059267567,1.3673775,0.009593131,0.8662374,72.37501,0.8662374,0.5926757,109,,0.03516416,18.44342,0.0021093364,73.13269,[0.51  1.189],
6.9442587,-81.97435,62.455307,-82.97439183354378,11000,-82.97439,0.4189424,4852.864098072052,118.67,84.392334,-61.03737,100,-72.0877,-1.0,3601424,0.0062320014,-145.4297,-87.822044,0.91023415,25792.098,0.012200632,4.15944,0.009102342,0.86474127,35.757336,0.86474127,1.2200632,110,,0.069442585,16.732166,6.232001e-05,24.041698,[0.48  1.176],
7.4925313,-84.54628,75.168976,-85.4874544608593,11100,-85.48745,0.4189424,4870.277629852295,122.22,99.755936,-60.900497,100,-75.17796,-1.0,3613646,0.012894886,-160.65643,-90.84267,0.9089067,30666.482,0.011223241,3.0603385,0.009089067,0.86043227,39.607925,0.86043227,1.122324,111,,0.07492531,18.167936,0.00012894886,32.676125,[0.538 1.145],
6.3055887,-82.813805,51.415928,-85.53519952699543,11200,-85.535194,0.4189424,4888.804873466492,121.94,85.4501,-51.501022,100,-72.49989,-1.0,3625840,0.02203432,-136.95113,-90.100235,0.8256247,16266.125,0.012155394,5.1045585,0.008256245,0.86426735,31.569965,0.86426735,1.2155393,112,,0.06305589,18.007448,0.00022034318,19.590332,[0.583 1.17 ],
5.863092,-65.03343,80.67385,-90.55803807958961,11300,-90.55804,0.4189424,4902.697557687759,129.08,119.85802,-51.37387,100,-45.093,-1.0,3638748,0.0048867445,-171.23189,-96.26577,0.48751745,10791.889,0.007875869,12.205127,0.0048751743,0.8621709,27.701935,0.8621709,0.7875869,113,,0.058630917,22.38276,4.8867445e-05,8.193278,[0.637 1.135],
5.546715,-79.54372,115.21475,-91.8900637717545,11400,-91.89007,0.4189424,4916.6372311115265,130.32,144.5224,-62.582405,100,-64.20068,-1.0,3651780,0.020649947,-207.10481,-98.79356,0.6766366,33352.277,0.009988912,4.9395156,0.006766366,0.8647422,31.45304,0.8647422,0.99889123,114,,0.055467147,22.494102,0.00020649946,20.2449,[0.642 1.092],
6.9247336,-86.719025,56.303673,-90.93708940476179,11500,-90.93709,0.4189424,4930.712327241898,129.35,95.10703,-52.13372,100,-71.66298,-1.0,3664715,0.006183265,-147.24075,-95.845116,0.850521,23080.639,0.012435962,9.410401,0.008505209,0.86392885,31.86838,0.86392885,1.2435963,115,,0.069247335,19.27918,6.1832645e-05,10.626539,[0.768 1.082],
4.2924213,-70.06475,64.98813,-89.72339429214597,11600,-89.72339,0.4189424,4945.95406961441,127.93,102.745224,-51.96629,100,-49.058643,-1.0,3677508,0.006250286,-154.71152,-94.88044,0.5217453,8291.574,0.0071916333,16.591606,0.0052174525,0.8593953,34.48357,0.8593953,0.71916336,116,,0.042924214,18.639338,6.2502855e-05,6.027144,[0.783 1.122],
8.680188,-91.4882,98.13632,-88.1347413776815,11700,-88.13474,0.4189424,4967.464364051819,125.53,124.10701,-62.16405,100,-80.050415,-1.0,3690061,0.030927036,-186.27106,-94.34377,0.8693136,38420.95,0.011676552,3.393404,0.008693136,0.8669169,35.661232,0.8669169,1.1676552,117,,0.08680188,21.114676,0.00030927034,29.468935,[0.617 1.136],
5.2703686,-72.43274,44.330284,-86.79911507979035,11800,-86.79912,0.4189424,4985.776386976242,123.69,69.656075,-61.47332,100,-54.435604,-1.0,3702430,0.008800864,-131.1294,-91.1701,0.6572393,10562.017,0.010077096,16.953108,0.0065723932,0.865448,29.843235,0.865448,1.0077095,118,,0.052703686,16.973076,8.800864e-05,5.8986235,[0.577 1.109],
5.128377,-73.41552,61.516914,-84.24859130114316,11900,-84.2486,0.4189424,5001.67419719696,120.39,93.88854,-51.87696,100,-55.8887,-1.0,3714469,0.002005382,-145.7655,-89.10744,0.6746266,14794.354,0.010585994,13.011859,0.006746265,0.8650783,28.88275,0.8650783,1.0585995,119,,0.05128377,17.430876,2.005382e-05,7.685297,[0.572 1.155],
7.1355286,-90.695915,53.635292,-89.24752468496561,12000,-89.24752,0.4189424,5015.457080602646,127.25,90.974335,-51.908478,100,-78.745575,-1.0,3727194,0.013472443,-142.88281,-94.010284,0.85525113,19512.191,0.012679322,6.2956862,0.008552511,0.8597992,31.27068,0.8597992,1.267932,120,,0.07135528,19.327967,0.00013472443,15.883892,[0.567 1.111],
5.698621,-66.84923,80.14203,-94.21359293982387,12100,-94.21359,0.4189424,5033.582580804825,133.51,122.06288,-52.29274,100,-46.994408,-1.0,3740545,0.011304397,-174.35562,-100.02545,0.5586202,16778.576,0.008033134,11.670851,0.0055862013,0.8558805,32.595222,0.8558805,0.80331343,121,,0.056986205,22.927345,0.00011304397,8.568356,[0.537 1.076],
9.889925,-83.11928,54.190937,-91.34588379740715,12200,-91.34588,0.4189424,5054.154148817062,129.18,82.75183,-62.78499,100,-72.24645,-1.0,3753463,0.008181349,-145.53682,-96.197105,0.81569785,21046.098,0.012930401,5.0232134,0.008156978,0.863746,28.466974,0.863746,1.2930402,122,,0.098899245,19.938025,8.1813494e-05,19.907576,[0.691 1.068],
2.4023194,-97.0679,89.75997,-93.75269937470556,12300,-93.75271,0.4189424,5075.375780820847,132.83,121.808685,-61.703983,100,-89.68976,-1.0,3766746,0.22128451,-183.51266,-99.86979,0.9627498,34819.176,0.0056682876,1.4548045,0.009627499,0.86225694,74.25896,0.86225694,0.5668287,123,,0.024023194,20.662743,0.002212845,68.737755,[0.649 1.036],
5.3767576,-82.179535,114.21811,-93.10309511601925,12400,-93.1031,0.4189424,5099.129707813263,132.0,154.91632,-52.404877,100,-58.57262,-1.0,3779946,0.0029319753,-207.3212,-100.0138,0.6123444,25180.025,0.007839164,11.669001,0.006123444,0.86163354,37.89482,0.86163354,0.78391635,124,,0.053767577,23.224766,2.9319752e-05,8.569715,[0.708 1.039],
5.010762,-69.3808,103.928986,-102.56538365647197,12500,-102.565384,0.4189424,5121.68230175972,144.6,153.6261,-52.86827,100,-52.96366,-1.0,3794406,0.0036120568,-206.49437,-109.44853,0.5352664,17888.443,0.006637929,5.688801,0.0053526633,0.8620652,39.402813,0.8620652,0.66379297,125,,0.05010762,27.82713,3.6120568e-05,17.578398,[0.837 1.01 ],
4.192021,-90.10455,69.26151,-93.89540875911713,12600,-93.89541,0.4189424,5142.488595724106,132.9,99.60243,-63.554485,100,-82.19148,-1.0,3807696,0.081905305,-163.15692,-99.33397,0.8842886,24825.48,0.008086634,2.1170042,0.0088428855,0.86841476,54.458176,0.86841476,0.8086634,126,,0.041920207,20.665295,0.00081905304,47.236565,[0.715 1.025],
4.6157913,-68.955864,48.243023,-95.8205417123437,12700,-95.82055,0.4189424,5161.7328770160675,135.35,81.14243,-62.921135,100,-48.12491,-1.0,3821231,0.0003268926,-144.06357,-100.62266,0.49794617,6664.0674,0.0077508786,18.817095,0.004979462,0.8647333,29.214914,0.8647333,0.77508783,127,,0.04615791,20.099178,3.2689259e-06,5.3143167,[0.793 1.012],
6.8276925,-94.381516,73.750984,-92.35674640387296,12800,-92.35675,0.4189424,5175.8923308849335,131.47,112.04216,-54.06557,100,-82.10304,-1.0,3834378,0.034205,-166.10773,-97.89367,0.8563728,26690.559,0.011636153,4.917583,0.008563727,0.85773546,35.13381,0.85773546,1.1636153,128,,0.06827693,18.921442,0.00034205,20.335194,[0.887 1.047],
9.134975,-83.756485,102.880974,-95.90204819411039,12900,-95.902054,0.4189424,5194.842990875244,135.64,146.35745,-52.425564,100,-67.57472,-1.0,3847942,0.019032596,-198.78302,-102.528145,0.7287488,42676.59,0.012847986,5.963974,0.0072874874,0.86242485,24.341331,0.86242485,1.2847986,129,,0.09134975,22.745054,0.00019032595,16.767344,[1.009 1.05 ],
6.823252,-105.039856,147.4002,-102.94960160732269,13000,-102.9496,0.4189424,5214.190163850784,145.49,186.53882,-63.811005,100,-90.400696,-1.0,3862491,0.021722391,-250.34982,-111.2946,0.8694803,68433.35,0.010227839,3.0773742,0.008694802,0.86850977,41.951233,0.86850977,1.0227839,130,,0.06823252,29.094845,0.0002172239,32.495235,[0.931 1.023],
5.0004263,-74.78429,109.7596,-91.76281362369656,13100,-91.7628,0.4189424,5233.746436595917,130.06,139.06433,-62.458076,100,-55.427197,-1.0,3875497,0.0053818515,-201.52242,-98.480225,0.5813301,22265.717,0.008477085,8.303782,0.005813301,0.8546622,31.985542,0.8546622,0.84770864,131,,0.050004262,23.78818,5.3818512e-05,12.042705,[0.928 1.052],
4.4070296,-101.700386,154.05641,-100.09045687288045,13200,-100.09046,0.4189424,5254.983585596085,141.55,191.52457,-62.622314,100,-91.71701,-1.0,3889652,0.10018131,-254.14688,-108.56202,0.9437355,71512.984,0.006770094,1.3887608,0.009437353,0.8581234,66.02304,0.8581234,0.6770094,132,,0.044070296,30.359444,0.0010018131,72.00664,[0.952 1.011],
5.434307,-75.37323,75.14032,-95.24724166348577,13300,-95.247246,0.4189424,5271.278240442276,135.64,116.90561,-53.48195,100,-57.787643,-1.0,3903216,0.005599969,-170.38756,-100.92682,0.6394661,16964.29,0.009218278,9.586947,0.0063946606,0.85723066,32.487663,0.85723066,0.92182785,133,,0.05434307,21.792068,5.5999688e-05,10.430849,[0.962 1.026],
6.2486176,-92.10395,54.59709,-90.70628017514944,13400,-90.706276,0.4189424,5285.677762508392,129.17,92.82866,-52.474712,100,-84.576805,-1.0,3916133,0.044289783,-145.30338,-95.54973,0.9481722,23639.73,0.010518007,2.4151943,0.009481722,0.86124897,44.832382,0.86124897,1.0518006,134,,0.062486175,18.394333,0.0004428978,41.404537,[0.855 1.057],
2.4819176,-101.541855,68.85511,-97.45674005568027,13500,-97.45674,0.4189424,5301.912027597427,137.67,114.48988,-51.82196,100,-95.75084,-1.0,3929900,0.5319203,-166.31184,-103.00047,0.9853854,28220.49,0.0032127644,1.0912033,0.009853854,0.8589312,90.39114,0.8589312,0.32127646,135,,0.024819175,24.334564,0.0053192033,91.64195,[0.87  1.031],
7.486623,-93.13737,63.342632,-97.96489599898457,13600,-97.96489,0.4189424,5320.511657714844,138.69,98.0038,-63.303722,100,-82.221245,-1.0,3943769,0.036491502,-161.30753,-103.34181,0.8136539,24387.58,0.011932173,4.12164,0.008136538,0.8554416,31.73998,0.8554416,1.1932174,136,,0.07486623,23.243233,0.000364915,24.262186,[0.9  1.03],
11.011614,-87.889366,66.9517,-96.05632629558444,13700,-96.05633,0.4189424,5341.52689909935,136.62,109.97147,-53.036552,100,-72.77901,-1.0,3957431,0.0018379943,-163.00803,-101.48993,0.77087456,25639.076,0.013289906,7.733465,0.007708747,0.86318773,25.175035,0.86318773,1.3289906,137,,0.11011614,22.173468,1.8379942e-05,12.930814,[0.807 1.014],
5.72435,-85.129715,62.277267,-96.54274291455745,13800,-96.54275,0.4189424,5360.119594812393,136.76,105.78085,-53.039154,100,-75.270775,-1.0,3971107,0.0659048,-158.82,-101.83674,0.7682037,18049.299,0.008676409,3.468109,0.007682036,0.86492544,43.943726,0.86492544,0.867641,138,,0.0572435,22.452328,0.00065904803,28.834158,[0.766 1.052],
9.831984,-94.52397,80.311264,-93.642282718122,13900,-93.64227,0.4189424,5373.652055978775,133.66,120.81546,-53.138092,100,-78.53445,-1.0,3984473,0.012283704,-173.95355,-99.440735,0.83679163,34393.254,0.0133216195,7.604089,0.008367916,0.8590623,28.293146,0.8590623,1.3321621,139,,0.098319836,20.107798,0.00012283704,13.15082,[0.872 1.039],
5.5402613,-92.290405,79.36533,-94.24605285212398,14000,-94.24605,0.4189424,5391.172890424728,134.21,120.38977,-53.22162,100,-84.84966,-1.0,3997894,0.15879552,-173.61139,-100.0331,0.91421694,29478.854,0.007041674,1.6531733,0.00914217,0.86617833,62.76395,0.86617833,0.7041674,140,,0.05540261,19.98404,0.0015879552,60.489723,[0.804 1.008],
5.371271,-94.0743,127.2154,-94.2071930398047,14100,-94.2072,0.4189424,5407.697564840317,134.09,158.38692,-63.03568,100,-74.18157,-1.0,4011303,0.010877078,-221.42259,-101.587944,0.7815669,46180.688,0.010107588,7.264192,0.007815669,0.8635426,37.41833,0.8635426,1.0107589,141,,0.05371271,24.749249,0.00010877078,13.766156,[0.744 1.021],
5.518326,-69.37839,56.75235,-92.25358556509018,14200,-92.25359,0.4189424,5422.189172029495,130.83,96.445946,-52.55999,100,-50.121983,-1.0,4024386,0.003991637,-149.00594,-97.22046,0.5670644,10603.974,0.0086851325,15.030926,0.005670644,0.86227095,29.888353,0.86227095,0.8685133,142,,0.055183258,20.675299,3.991637e-05,6.6529503,[0.871 1.03 ],
10.296539,-91.32213,61.456852,-99.96759306043387,14300,-99.96759,0.4189424,5440.934364318848,141.19,109.070305,-52.354134,100,-75.65415,-1.0,4038505,0.006375431,-161.42444,-105.348404,0.74470407,19002.309,0.011910757,8.478706,0.0074470397,0.8572063,28.105175,0.8572063,1.1910758,143,,0.10296539,22.126633,6.375431e-05,11.794252,[0.87  0.986],
8.002003,-81.29075,66.18955,-103.86037788942457,14400,-103.86038,0.4189424,5458.813621997833,146.74,103.235825,-66.8141,100,-62.988705,-1.0,4053179,0.010570529,-170.04993,-109.5287,0.65939313,22485.541,0.0117622055,10.425305,0.006593932,0.8639128,23.91248,0.8639128,1.1762208,144,,0.080020025,22.592777,0.00010570529,9.592045,[0.965 0.953],
