InitialBound,EpThisIter,InitialReturnMin,OptimizationReturnMean,OptimizationReturnMax,MinIW,Bound,MeanEntropy,Weights,MaxIW,LearnableVariance,MeanIWNorm,InitialReturnMean,StdIW,MinIWNorm,StdIWNorm,ESSRenyi,TimeElapsed,OptimizationReturnMin,Iteration,InitialReturnStd,InitialReturnMax,EpisodesSoFar,VarianceInit,EpLenMean,ReturnStepMax,MeanIW,EpRewMean,ESSClassic,TimestepsSoFar,EmpiricalD2,ReturnStepMaxmin,MaxIWNorm,ReturnMeanIW,J_sample_variance
-85.575195,100,-123.92195,42.47748,65.51922,0.0035455627,-75.25866,0.4189424,[-0.52   1.239],7.2367725,,0.0071750595,-81.44447,1.2312411,3.5455625e-05,0.012312411,6.133221,4765.644126176834,,144,14.938945,-58.402733,14400,-1.0,116.21,0.8703451,0.7175059,-81.44447061598301,25.350718,3579166,16.304646,0.8703451,0.07236772,-58.57917,11091.6
-85.88342,100,-129.12222,47.542877,69.60613,0.0075255493,-75.60213,0.4189424,[-0.547  1.284],12.039453,,0.008073902,-81.57935,1.5362142,7.525549e-05,0.015362141,10.893154,4786.470529556274,,145,15.094392,-59.51609,14500,-1.0,117.04,0.864989,0.8073903,-81.57934718698263,21.643934,3590870,9.180078,0.864989,0.12039452,-62.56137,18630.19
-90.50931,100,-137.46213,51.53489,78.684875,0.109853074,-87.35768,0.4189424,[-0.552  1.245],4.9842806,,0.009757684,-85.92724,0.7276189,0.0010985307,0.0072761886,59.916214,4802.3324818611145,,146,17.267239,-58.777252,14600,-1.0,121.2,0.86265826,0.97576845,-85.92723876148462,64.26525,3602990,1.6689973,0.86265826,0.049842805,-81.43812,20440.156
-85.9082,100,-138.26491,56.965538,88.97603,0.11559163,-83.97885,0.4189424,[-0.623  1.255],5.0228834,,0.009388041,-81.29936,0.8025941,0.0011559163,0.008025941,55.471035,4819.404909849167,,147,16.567455,-49.288876,14700,-1.0,115.65,0.8624518,0.9388039,-81.29936893746257,57.774303,3614555,1.8027426,0.8624518,0.050228834,-77.79075,18944.549
-87.55537,100,-155.00943,72.62105,105.55377,0.014534394,-75.43753,0.4189424,[-0.545  1.246],7.281331,,0.007959422,-82.38839,1.2828945,0.00014534393,0.012828944,13.7180605,4837.136386871338,,148,19.901327,-49.45566,14800,-1.0,117.35,0.86399907,0.79594225,-82.38839002266526,27.794157,3626290,7.2896605,0.86399907,0.07281331,-61.487003,27524.941
-85.20457,100,-132.10358,51.302452,82.08191,0.0028600697,-68.40335,0.4189424,[-0.554  1.284],6.0770836,,0.006742258,-80.801125,1.0052388,2.8600696e-05,0.010052387,7.231693,4853.643634796143,,149,18.9944,-50.02167,14900,-1.0,114.51,0.85989285,0.67422587,-80.8011274626851,31.027575,3637741,13.828021,0.85989285,0.060770836,-52.028656,11572.183
-83.67994,100,-138.07976,59.00248,88.696,0.66269976,-83.438416,0.4189424,[-0.496  1.324],1.4171025,,0.009934342,-79.07728,0.13089344,0.0066269976,0.0013089342,98.48882,4868.096727132797,,150,16.767954,-49.383762,15000,-1.0,113.06,0.8642921,0.99343413,-79.0772795395553,98.2936,3649047,1.0153437,0.8642921,0.014171024,-78.80058,19345.883
-82.77072,100,-128.95023,50.477833,80.71805,0.0018905132,-57.33428,0.4189424,[-0.485  1.325],4.316698,,0.0053093135,-78.47239,0.7734809,1.8905132e-05,0.0077348086,6.0867453,4883.464268445969,,151,16.923796,-48.232178,15100,-1.0,111.78,0.85317385,0.5309314,-78.47239207565785,32.02689,3660225,16.429142,0.85317385,0.04316698,-39.911865,7049.5684
-86.08403,100,-138.08487,56.60367,87.98726,0.0041576102,-77.95979,0.4189424,[-0.476  1.279],6.6198587,,0.007922931,-81.4812,1.2319012,4.1576102e-05,0.012319012,12.17299,4900.739750146866,,152,17.019474,-50.09761,15200,-1.0,115.66,0.8586861,0.7922931,-81.481202827245,29.260513,3671791,8.214909,0.8586861,0.06619859,-64.76732,17412.268
-87.00813,100,-155.10046,73.26234,105.78769,0.0014715646,-66.63658,0.4189424,[-0.381  1.307],5.669074,,0.006332323,-81.83813,0.96519905,1.4715646e-05,0.009651989,7.8708825,4921.894816160202,,153,19.416168,-49.31278,15300,-1.0,116.58,0.8567607,0.63323236,-81.83812788024545,30.090464,3683449,12.705055,0.8567607,0.056690738,-48.208504,16602.926
-82.85243,100,-128.0391,49.45462,77.5515,0.009842133,-73.647156,0.4189424,[-0.368  1.349],6.5298104,,0.0077556316,-78.584465,1.2199839,9.8421326e-05,0.012199839,10.378047,4940.065825223923,,154,16.114132,-50.48759,15400,-1.0,112.35,0.86518323,0.7755632,-78.58446712329983,28.781765,3694684,9.635724,0.86518323,0.0652981,-60.39875,14406.363
-84.02295,100,-144.87914,65.68549,94.95424,0.027043292,-80.43594,0.4189424,[-0.31   1.309],7.267137,,0.0093399715,-79.19364,1.0844074,0.0002704329,0.010844073,31.585432,4957.117475032806,,155,16.262932,-49.9249,15500,-1.0,113.18,0.85611546,0.9339972,-79.19363986194134,42.589222,3706002,3.1660166,0.85611546,0.07267137,-71.84302,25622.371
-87.21735,100,-183.58797,102.49021,134.16055,0.031834155,-81.724976,0.4189424,[-0.207  1.291],7.0853367,,0.008703014,-81.09775,1.1111605,0.00031834154,0.011111606,27.133118,4973.378344774246,,156,20.70368,-49.42741,15600,-1.0,115.06,0.85651416,0.87030137,-81.09775181010366,38.021366,3717508,3.685533,0.85651416,0.07085337,-69.97673,39506.125
-84.56009,100,-159.94026,80.71152,110.177376,0.0017232939,-70.40877,0.4189424,[-0.306  1.314],9.701909,,0.007278291,-79.22874,1.1260136,1.7232938e-05,0.011260137,14.436304,4989.13290810585,,157,16.96864,-49.762886,15700,-1.0,112.75,0.868593,0.727829,-79.22874296084046,29.468328,3728783,6.9269805,0.868593,0.09701909,-56.377125,21631.223
-81.61903,100,-135.63263,58.53467,85.81956,0.009630471,-71.23631,0.4189424,[-0.404  1.347],10.8507395,,0.0075132377,-77.09795,1.3303415,9.6304706e-05,0.013303414,14.705453,5003.916719198227,,158,17.413576,-49.813072,15800,-1.0,109.91,0.8654854,0.7513239,-77.09795391008258,24.182348,3739774,6.8001986,0.8654854,0.108507395,-59.446583,16164.405
-83.7449,100,-132.56474,53.238667,82.24919,0.0023323004,-71.737335,0.4189424,[-0.407  1.309],5.3110385,,0.0072531863,-79.32608,1.0861177,2.3323004e-05,0.010861177,6.732892,5021.2501718997955,,159,16.979269,-50.31555,15900,-1.0,112.89,0.8590554,0.7253186,-79.32608179599046,30.842184,3751063,14.852459,0.8590554,0.053110383,-54.707672,14090.269
-85.017876,100,-178.29141,99.21658,127.98756,0.36571303,-84.16933,0.4189424,[-0.412  1.354],2.4679174,,0.00997262,-79.07484,0.3144102,0.0036571303,0.0031441022,91.79175,5035.747628927231,,160,17.286041,-50.303856,16000,-1.0,112.78,0.8654118,0.9972619,-79.07483357340098,90.958916,3762341,1.0894226,0.8654118,0.024679175,-77.96625,33416.746
-83.85495,100,-135.98044,56.658157,86.5188,0.55201435,-83.62473,0.4189424,[-0.391  1.347],1.6505888,,0.009892606,-79.32227,0.20302472,0.0055201435,0.0020302471,96.16624,5050.965373277664,,161,16.453247,-49.46164,16100,-1.0,113.02,0.86001796,0.9892606,-79.32227502301335,95.95834,3773643,1.039866,0.86001796,0.016505888,-79.00259,18643.363
-82.54603,100,-122.82915,44.37743,73.60331,0.008166682,-64.24257,0.4189424,[-0.412  1.35 ],6.185328,,0.006226409,-78.45172,1.0148367,8.166682e-05,0.010148367,6.9177504,5066.152583122253,,162,16.792614,-49.225838,16200,-1.0,111.48,0.8600009,0.62264097,-78.45171643272042,27.348232,3784791,14.455566,0.8600009,0.06185328,-48.675827,8246.867
-79.05145,100,-118.350075,43.24363,69.69717,0.009894638,-57.761894,0.4189424,[-0.575  1.34 ],7.272005,,0.0059274975,-75.10645,1.0603496,9.894638e-05,0.010603497,8.413358,5084.010924339294,,163,13.461832,-48.65291,16300,-1.0,107.6,0.86849403,0.59274983,-75.10644744351507,23.809307,3795551,11.88586,0.86849403,0.07272005,-44.16115,7356.95
-84.21867,100,-117.23007,36.919064,67.04869,0.011537408,-63.73071,0.4189424,[-0.541  1.296],7.743816,,0.006795611,-80.311005,1.2271155,0.00011537408,0.012271156,8.442888,5101.185689210892,,164,15.09567,-50.181385,16400,-1.0,113.57,0.85879725,0.6795611,-80.31100628629326,23.470196,3806908,11.844288,0.85879725,0.07743816,-50.282257,11073.909
-80.297935,100,-120.42759,44.1439,70.087395,0.011924142,-64.39963,0.4189424,[-0.59  1.34],8.978012,,0.006326342,-76.28368,1.149807,0.00011924142,0.011498068,12.468352,5119.225157260895,,165,15.200987,-50.340195,16500,-1.0,109.13,0.8594266,0.63263416,-76.28368465051055,23.238121,3817821,8.020306,0.8594266,0.08978012,-53.031208,6960.3623
-83.231094,100,-128.44449,49.494873,79.124084,0.3165667,-78.96608,0.4189424,[-0.561  1.299],2.3543894,,0.009347274,-78.94961,0.46919048,0.003165667,0.0046919044,77.45683,5136.054623842239,,166,17.090162,-49.3204,16600,-1.0,112.14,0.86167127,0.9347275,-78.94961078703403,79.87488,3829035,1.2910417,0.86167127,0.023543894,-74.10129,15320.085
-80.994446,100,-111.92636,34.662792,63.159153,0.0065268255,-72.21703,0.4189424,[-0.61   1.295],6.6825943,,0.0085099675,-77.263565,1.2378281,6.526825e-05,0.012378282,15.390015,5153.14665055275,,167,14.885272,-48.76721,16700,-1.0,110.0,0.86839485,0.8509968,-77.2635654450953,32.09497,3840035,6.49772,0.86839485,0.06682594,-62.706787,12179.49
-86.96216,100,-144.35487,62.204533,93.8192,0.05586322,-82.72798,0.4189424,[-0.539  1.325],3.1881719,,0.009453917,-82.15033,0.66027284,0.0005586322,0.006602728,63.792534,5172.278948307037,,168,18.771015,-50.53568,16800,-1.0,116.69,0.8636564,0.9453918,-82.1503408266604,67.21428,3851704,1.5675815,0.8636564,0.031881716,-76.70342,21104.383
-83.139114,100,-127.94077,49.06635,78.80322,0.004220901,-71.42894,0.4189424,[-0.478  1.312],5.2004213,,0.0071070455,-78.87442,1.0544177,4.220901e-05,0.010544177,7.1065903,5190.2082278728485,,169,14.911679,-49.137554,16900,-1.0,113.01,0.8585859,0.71070457,-78.87442214295268,31.238888,3863005,14.071445,0.8585859,0.05200421,-55.431255,11751.146
-85.991066,100,-156.16254,75.37689,106.27137,0.20966856,-79.76222,0.4189424,[-0.346  1.28 ],4.3649826,,0.008978278,-80.785645,0.7164821,0.0020966856,0.0071648215,67.28222,5208.877027988434,,170,19.743027,-49.891167,17000,-1.0,114.77,0.8586592,0.897828,-80.78564571201801,61.09365,3874482,1.4862769,0.8586592,0.043649826,-73.416145,22699.584
-85.37318,100,-129.90265,48.859554,80.11425,0.47654748,-82.998314,0.4189424,[-0.333  1.297],1.8429459,,0.009793046,-81.0431,0.24768606,0.0047654747,0.0024768605,93.21297,5227.340816497803,,171,17.863619,-49.7884,17100,-1.0,115.58,0.8589083,0.97930455,-81.04309559419751,93.98772,3886040,1.0728121,0.8589083,0.018429458,-78.51335,16869.55
-83.026184,100,-117.98364,38.890244,68.69496,0.62742394,-82.009,0.4189424,[-0.305  1.295],1.7234857,,0.009884279,-79.09339,0.20449068,0.006274239,0.0020449068,95.774315,5246.778565406799,,172,14.738622,-49.28868,17200,-1.0,112.26,0.86537427,0.9884279,-79.09339776828885,95.89552,3897266,1.0441213,0.86537427,0.017234856,-77.990395,14020.893
-86.0433,100,-162.26048,81.62588,112.015526,0.08588896,-79.97673,0.4189424,[-0.328  1.297],4.946438,,0.009218638,-80.63461,0.75018424,0.0008588896,0.0075018425,58.949738,5266.051321744919,,173,20.392338,-50.244957,17300,-1.0,114.57,0.8609644,0.92186385,-80.6346107327938,60.160522,3908723,1.6963603,0.8609644,0.04946438,-72.93222,27388.086
-84.878235,100,-135.6882,55.33291,83.874954,0.016976167,-72.35032,0.4189424,[-0.249  1.291],8.758477,,0.007935396,-80.3553,1.1969457,0.00016976167,0.0119694555,14.008476,5285.130675315857,,174,15.922991,-51.813244,17400,-1.0,114.54,0.8638374,0.79353964,-80.35529218778014,30.532877,3920177,7.138535,0.8638374,0.08758477,-60.26591,17655.164
-83.610115,100,-133.88663,54.739403,84.48688,0.130649,-81.7171,0.4189424,[-0.292  1.33 ],3.1366343,,0.009926759,-79.147224,0.6429742,0.0013064899,0.0064297426,70.32442,5302.794814825058,,175,18.608856,-49.39975,17500,-1.0,112.54,0.8569373,0.99267596,-79.14722244620323,70.44543,3931431,1.4219812,0.8569373,0.031366345,-76.39525,19939.559
-79.06377,100,-119.99147,44.927418,69.94092,0.14124088,-71.33567,0.4189424,[-0.289  1.346],4.693865,,0.008940772,-75.06406,0.8625069,0.0014124088,0.00862507,53.446556,5320.385736465454,,176,15.409233,-50.050556,17600,-1.0,107.54,0.86188954,0.89407724,-75.06405372962355,51.79667,3942185,1.871028,0.86188954,0.046938647,-65.86464,13529.363
-81.337265,100,-121.94081,44.668236,71.79599,0.00837749,-64.46378,0.4189424,[-0.227  1.36 ],5.815507,,0.006593777,-77.272575,0.8826676,8.3774896e-05,0.008826676,8.930366,5336.717968702316,,177,14.14072,-50.144817,17700,-1.0,110.52,0.86480546,0.6593777,-77.2725759512186,35.81726,3953237,11.19775,0.86480546,0.058155067,-50.862083,8277.513
-79.24858,100,-120.45005,45.21646,70.88389,0.0052982923,-66.767845,0.4189424,[-0.329  1.398],5.0613666,,0.0073119993,-75.23359,1.0751582,5.2982923e-05,0.010751583,8.057609,5352.858877658844,,178,13.817935,-49.566162,17800,-1.0,107.48,0.85699254,0.73119986,-75.2335890032351,31.62471,3963985,12.41063,0.85699254,0.050613664,-52.623505,11010.654
-80.530525,100,-128.30443,52.050713,78.62928,0.008916188,-61.88133,0.4189424,[-0.18   1.414],7.217327,,0.007032115,-76.25371,1.1991025,8.916188e-05,0.011991025,10.584423,5367.872097253799,,179,14.9442625,-49.675148,17900,-1.0,109.43,0.8604915,0.7032114,-76.25371433839202,25.590895,3974928,9.447846,0.8604915,0.07217327,-48.735535,14446.423
-79.23063,100,-122.28727,47.13288,72.56575,0.013990273,-70.41293,0.4189424,[-0.199  1.456],10.6151705,,0.008565447,-75.15439,1.3474036,0.00013990272,0.013474035,19.953966,5383.454747438431,,180,15.888622,-49.721523,18000,-1.0,107.37,0.8639537,0.85654473,-75.15438759297132,28.78075,3985665,5.011535,0.8639537,0.1061517,-61.287674,16305.236
-80.25433,100,-143.94492,68.48875,94.202835,0.020043872,-73.11114,0.4189424,[-0.264  1.491],6.92306,,0.008501281,-75.45617,1.1771715,0.00020043872,0.011771715,21.672884,5396.720731019974,,181,16.871517,-49.74208,18100,-1.0,107.61,0.85514635,0.8501282,-75.45617294982075,34.277203,3996426,4.6140604,0.85514635,0.0692306,-62.80451,22202.508
-78.76659,100,-123.90392,49.267475,74.218666,0.003833748,-64.5383,0.4189424,[-0.353  1.468],6.002464,,0.006848421,-74.63645,1.0972499,3.833748e-05,0.010972498,10.319301,5410.7443590164185,,182,15.084473,-49.685257,18200,-1.0,107.01,0.8678978,0.684842,-74.63644985437394,28.034554,4007127,9.690579,0.8678978,0.060024638,-51.68133,11011.298
-78.95301,100,-119.61011,44.644096,70.47218,0.006427864,-59.129658,0.4189424,[-0.384  1.428],4.4247365,,0.005847639,-74.966,0.82620126,6.427864e-05,0.008262012,5.207167,5424.178466081619,,183,14.697617,-49.137924,18300,-1.0,106.88,0.8600606,0.5847638,-74.96600962996483,33.375267,4017815,19.2043,0.8600606,0.044247363,-41.657528,6809.286
-80.379135,100,-121.81114,45.492382,72.22149,0.07523691,-63.985306,0.4189424,[-0.34   1.379],8.976103,,0.0076593463,-76.318756,1.114405,0.00075236906,0.01114405,46.48669,5442.792738676071,,184,16.630068,-49.589653,18400,-1.0,108.63,0.8645687,0.7659347,-76.3187631623447,32.083046,4028678,2.1511533,0.8645687,0.089761026,-58.030037,11259.706
-82.54633,100,-119.92996,41.381294,61.65119,0.0014486783,-60.483932,0.4189424,[-0.42   1.368],4.388976,,0.005937016,-78.54867,0.8208685,1.4486783e-05,0.008208685,5.9499116,5460.370094299316,,185,14.976294,-58.27877,18500,-1.0,111.88,0.86869526,0.5937016,-78.54866775214673,34.344666,4039866,16.806973,0.86869526,0.04388976,-44.09498,6911.5024
-82.11839,100,-137.50046,59.965416,87.50893,0.7057318,-81.87754,0.4189424,[-0.597  1.374],1.4162343,,0.00994651,-77.53504,0.14795256,0.007057318,0.0014795255,98.36162,5479.604976415634,,186,17.780169,-49.991528,18600,-1.0,110.36,0.8631922,0.99465096,-77.53504257425666,97.83529,4050902,1.0166568,0.8631922,0.014162342,-77.25618,19289.916
-83.04626,100,-124.27199,45.36813,75.00069,0.009903819,-71.985535,0.4189424,[-0.597  1.371],8.743302,,0.0074432488,-78.903854,1.3197372,9.903819e-05,0.013197372,10.366456,5495.266752719879,,187,15.657717,-49.2713,18700,-1.0,112.08,0.8629526,0.74432486,-78.90385927781463,24.132654,4062110,9.646499,0.8629526,0.08743302,-59.119736,13071.577
-80.5607,100,-118.05069,41.425014,68.22339,0.0061847684,-69.35861,0.4189424,[-0.436  1.359],6.8445697,,0.0074095386,-76.62567,1.1335404,6.1847684e-05,0.011335405,10.286151,5512.434996128082,,188,13.52032,-49.8273,18800,-1.0,109.2,0.8579227,0.7409539,-76.62567699506879,29.93646,4073030,9.721809,0.8579227,0.0684457,-57.089283,9599.895
-79.398155,100,-123.32236,48.03495,72.628845,0.005938281,-69.66405,0.4189424,[-0.383  1.397],7.368185,,0.0077799894,-75.287415,1.167656,5.9382808e-05,0.011676559,11.614908,5529.688076257706,,189,14.053747,-50.693512,18900,-1.0,107.69,0.86496615,0.77799904,-75.28740712046623,30.745243,4083799,8.609625,0.86496615,0.073681846,-57.60223,12567.726
-79.488396,100,-115.34239,39.698746,65.81027,0.0013565199,-57.936943,0.4189424,[-0.46   1.363],14.247622,,0.0064221243,-75.64365,1.5063137,1.3565198e-05,0.015063136,10.368009,5548.2407746315,,190,13.8105,-49.53212,19000,-1.0,108.31,0.8637595,0.6422125,-75.64364689677954,15.381298,4094630,9.645054,0.8637595,0.14247622,-45.99651,11989.63
-80.563324,100,-121.72646,45.220684,71.80755,0.20851277,-78.311035,0.4189424,[-0.318  1.378],3.0204687,,0.0095577445,-76.50578,0.5033504,0.0020851276,0.0050335038,80.953285,5568.93687081337,,191,14.58603,-49.918915,19100,-1.0,109.28,0.8665451,0.9557745,-76.50578073933721,78.287,4105558,1.2352803,0.8665451,0.030204687,-73.801346,14299.525
-81.1706,100,-116.7111,39.43087,67.53977,0.0036101937,-52.00763,0.4189424,[-0.302  1.365],2.9567862,,0.00470498,-77.28023,0.6697016,3.6101937e-05,0.006697016,6.1662908,5585.98935675621,,192,14.840846,-49.171326,19200,-1.0,110.52,0.861511,0.47049806,-77.28022902920843,33.04654,4116610,16.217205,0.861511,0.02956786,-36.340878,3795.7507
-80.55728,100,-121.50221,44.995,71.062515,0.0010323274,-69.396255,0.4189424,[-0.269  1.409],6.4581833,,0.007255477,-76.50721,1.1626976,1.0323274e-05,0.011626977,8.544968,5603.49671959877,,193,14.181556,-50.439697,19300,-1.0,109.66,0.86543584,0.72554773,-76.50721288517117,28.026602,4127576,11.702794,0.86543584,0.064581834,-55.54122,10887.443
-80.00212,100,-133.76888,58.22571,83.69863,0.13424157,-74.896675,0.4189424,[-0.386  1.383],2.4192665,,0.009133365,-75.54316,0.5480413,0.0013424156,0.005480413,59.78639,5615.138022184372,,194,14.405765,-50.070244,19400,-1.0,107.58,0.86276317,0.9133366,-75.54315955653787,73.52663,4138334,1.6726215,0.86276317,0.024192665,-69.129906,16333.524
-79.58555,100,-108.75409,32.79367,58.55558,1.0,-79.58555,0.4189424,[-0.463  1.379],1.0,,0.009999999,-75.96042,,0.01,9.313226e-10,100.0,5628.957705974579,,195,12.9715605,-50.19851,19500,-1.0,108.9,0.8602129,1.0,-75.9604169677198,100.0,4149224,1.0,0.8602129,0.01,-75.96041,12116.881
-81.37373,100,-128.53656,51.447372,78.82179,0.0052150157,-56.371716,0.4189424,[-0.463  1.379],5.5497904,,0.0058128615,-77.08919,0.87499565,5.2150157e-05,0.008749956,11.266797,5646.239763736725,,196,16.897825,-49.714767,19600,-1.0,109.48,0.863078,0.58128613,-77.089185179919,30.619864,4160172,8.875637,0.863078,0.055497903,-43.607174,7981.4653
-80.25769,100,-126.75528,50.722763,76.39701,0.01472016,-58.648994,0.4189424,[-0.572  1.414],5.2551384,,0.006616942,-76.03252,1.0801227,0.00014720159,0.010801227,9.466771,5663.752373456955,,197,15.850999,-50.35827,19700,-1.0,108.46,0.8698472,0.6616943,-76.03251615628601,27.288134,4171018,10.563264,0.8698472,0.05255138,-44.916676,12730.432
-79.110596,100,-110.5634,35.138245,61.30455,0.003778496,-56.450996,0.4189424,[-0.41   1.418],4.676236,,0.005668003,-75.42515,0.85920995,3.778496e-05,0.0085921,6.11357,5683.573891162872,,198,13.507773,-49.25885,19800,-1.0,107.84,0.85773927,0.56680036,-75.42515308558941,30.321976,4181802,16.357054,0.85773927,0.046762362,-41.54563,5212.5312
-78.238556,100,-121.03732,46.83334,71.07033,0.054750044,-72.735,0.4189424,[-0.405  1.465],9.299616,,0.00880418,-74.20399,1.164085,0.00054750044,0.011640851,34.227436,5701.661190986633,,199,15.261739,-49.966995,19900,-1.0,105.52,0.86111945,0.880418,-74.20398328244686,36.387432,4192354,2.9216328,0.86111945,0.09299616,-65.83878,14835.463
-82.25549,100,-123.979706,45.856865,73.68531,9.1482914e-05,-64.6225,0.4189424,[-0.347  1.488],6.97854,,0.006513612,-78.12283,1.0407659,9.148291e-07,0.010407659,8.372438,5720.07435131073,,200,16.545607,-50.294395,20000,-1.0,111.58,0.86304253,0.65136117,-78.12283854946494,28.144691,4203512,11.943952,0.86304253,0.0697854,-50.340027,8958.928
-80.43169,100,-144.15579,68.5293,94.26384,0.08977433,-70.04181,0.4189424,[-0.404  1.532],3.8573747,,0.008328248,-75.626495,0.61851275,0.00089774333,0.0061851274,46.269756,5737.665068387985,,201,16.952364,-49.891956,20100,-1.0,108.26,0.8605852,0.8328249,-75.626497502774,64.451416,4214338,2.161239,0.8605852,0.038573746,-62.97762,16509.844
-77.03462,100,-136.94305,64.4732,87.26271,0.007523816,-60.64954,0.4189424,[-0.334  1.512],6.745258,,0.0067889225,-72.46986,1.0008458,7.523816e-05,0.010008457,9.642907,5754.574414491653,,202,16.500813,-49.680344,20200,-1.0,104.25,0.8618867,0.6788924,-72.46985628068447,31.512302,4224763,10.3703165,0.8618867,0.06745258,-45.949627,14066.272
-81.14799,100,-128.38333,51.514793,78.4964,0.0036934356,-51.966698,0.4189424,[-0.221  1.476],2.9462078,,0.0044952156,-76.86854,0.6659416,3.6934354e-05,0.0066594156,4.956933,5772.665051698685,,203,16.522999,-49.886932,20300,-1.0,109.45,0.8540836,0.44952157,-76.86853947475552,31.302036,4235708,20.173765,0.8540836,0.029462077,-32.745483,5090.146
-79.56657,100,-113.81739,38.044746,64.048256,0.014016662,-64.89081,0.4189424,[-0.31   1.436],6.204329,,0.0071784123,-75.772644,1.102822,0.00014016661,0.01102822,7.843056,5788.505247354507,,204,14.964832,-49.769135,20400,-1.0,108.57,0.8697071,0.7178412,-75.77264561995864,29.759878,4246565,12.750132,0.8697071,0.06204329,-51.343758,9766.093
-78.68258,100,-124.94971,50.432125,75.1053,0.0011709918,-67.60666,0.4189424,[-0.275  1.478],3.8734138,,0.007150199,-74.517586,0.93875223,1.1709918e-05,0.009387524,6.71859,5807.252910375595,,205,16.060907,-49.844406,20500,-1.0,106.05,0.8642341,0.7150198,-74.51758123740554,36.714542,4257170,14.884076,0.8642341,0.038734138,-51.53817,10701.297
-76.21764,100,-107.11516,34.468018,57.276917,0.51652944,-75.44442,0.4189424,[-0.393  1.518],1.9590913,,0.009910681,-72.64714,0.2774597,0.0051652943,0.0027745971,94.46172,5825.3980214595795,,206,12.710909,-49.83824,20600,-1.0,104.39,0.857262,0.9910682,-72.64714172706007,92.73189,4267609,1.0586299,0.857262,0.019590912,-71.77074,11655.28
-76.83297,100,-121.06744,48.270042,71.86514,0.0034981787,-71.1845,0.4189424,[-0.393  1.525],7.268998,,0.008597153,-72.79739,1.2664905,3.4981786e-05,0.012664904,11.701588,5840.459232330322,,207,14.606619,-49.202293,20700,-1.0,104.27,0.8618202,0.8597153,-72.79738683164119,31.544008,4278036,8.545849,0.8618202,0.07268998,-59.387173,16418.645
-79.51545,100,-165.14633,91.13575,115.98688,0.14149024,-75.18712,0.4189424,[-0.304  1.556],5.0462604,,0.009343774,-74.010574,0.7636399,0.0014149023,0.0076363985,64.21972,5858.164648532867,,208,17.268702,-49.159454,20800,-1.0,105.42,0.86056083,0.93437743,-74.01057923927902,59.954468,4288578,1.557154,0.86056083,0.050462604,-68.3178,29366.77
-79.14011,100,-144.7341,70.418465,94.35773,0.0030366657,-55.92853,0.4189424,[-0.272  1.537],4.7662926,,0.0051132306,-74.315636,0.7050799,3.0366657e-05,0.007050799,7.3290467,5876.334828615189,,209,16.01259,-50.376377,20900,-1.0,106.63,0.85844636,0.51132303,-74.31563254013658,34.46546,4299241,13.64434,0.85844636,0.047662925,-38.107784,8227.104
-81.22286,100,-136.86739,60.20677,86.4161,0.0055367285,-76.18974,0.4189424,[-0.262  1.492],7.653641,,0.008081963,-76.66061,1.1860905,5.5367283e-05,0.011860905,8.753259,5893.051573753357,,210,15.568822,-50.451286,21000,-1.0,109.74,0.86566806,0.8081964,-76.66060691386461,31.707964,4310215,11.424317,0.86566806,0.07653641,-60.769405,17492.592
-77.47704,100,-107.32529,33.42575,56.852158,0.0030201646,-58.08994,0.4189424,[-0.164  1.523],3.7814903,,0.005858512,-73.899536,0.76267606,3.0201645e-05,0.0076267603,5.1262784,5907.63303732872,,211,14.457686,-50.47313,21100,-1.0,105.57,0.86193085,0.58585113,-73.89953351438045,37.10919,4320772,19.50733,0.86193085,0.037814904,-42.289116,5035.405
-77.903534,100,-142.72429,69.57823,93.11098,0.02196919,-65.9682,0.4189424,[-0.075  1.562],4.892246,,0.007941556,-73.14606,0.92799336,0.0002196919,0.009279934,24.452494,5921.266745567322,,212,14.172551,-49.61331,21200,-1.0,105.49,0.8585752,0.7941556,-73.14605567216873,42.275093,4331321,4.0895624,0.8585752,0.048922457,-56.347317,17931.326
-73.82708,100,-113.401505,43.354473,63.70417,0.007343442,-57.812927,0.4189424,[-0.17   1.543],5.3087597,,0.0061488505,-70.04703,0.97434264,7.343442e-05,0.009743427,6.784568,5936.639757394791,,213,14.101268,-49.697334,21300,-1.0,100.54,0.86808264,0.6148851,-70.04702854558826,28.482443,4341375,14.739332,0.86808264,0.053087596,-43.300617,6597.7515
-75.430504,100,-112.36052,40.675373,62.166,0.0030118793,-48.37441,0.4189424,[-0.158  1.59 ],7.1775126,,0.0048781936,-71.68515,0.85658276,3.0118792e-05,0.008565827,6.409278,5955.559037208557,,214,14.353073,-50.19452,21400,-1.0,103.42,0.86646223,0.4878195,-71.68514582127332,24.489803,4351717,15.602382,0.86646223,0.07177512,-33.58033,4488.0547
-75.90531,100,-126.361374,54.668106,76.14442,0.14160655,-69.11133,0.4189424,[-0.198  1.637],6.185049,,0.009104412,-71.69327,0.7678425,0.0014160655,0.007678425,63.88291,5973.058974742889,,215,14.299286,-50.216957,21500,-1.0,102.38,0.86178076,0.91044116,-71.69326718568801,58.435795,4361955,1.5653639,0.86178076,0.06185049,-63.84145,15712.3545
