EpLenMean,MeanEntropy,OptimizationReturnMean,ReturnMeanIW,MeanIW,InitialReturnMax,EpRewMean,MeanIWNorm,MinIWNorm,ESSClassic,MinIW,OptimizationReturnMax,J_sample_variance,TimeElapsed,InitialReturnMin,MaxIWNorm,EpThisIter,Bound,EpisodesSoFar,OptimizationReturnMin,StdIWNorm,LearnableVariance,InitialBound,Weights,ReturnStepMaxmin,ESSRenyi,TimestepsSoFar,ReturnStepMax,MaxIW,InitialReturnMean,VarianceInit,Iteration,InitialReturnStd,StdIW,EmpiricalD2
207.17,0.4189424,162.53607,-104.256454,0.77964866,-90.2706,-147.7300392000377,0.0077964873,0.00016866512,27.253458,0.016866513,219.99551,120760.05,2361.6718249320984,-310.2661,0.10749442,100,-131.01979,7200,,0.012737796,,-158.07227,[-1.047  0.755],0.85720044,14.932949,2934446,0.85720044,10.749442,-147.73004,-1.0,72,37.01801,1.2737795,6.696601
191.71,0.4189424,131.14417,-123.81982,0.8956511,-89.309265,-136.56004728004336,0.00895651,0.00012895347,41.376427,0.012895348,178.39496,77717.15,2383.725347995758,-267.70422,0.078386605,100,-138.34726,7300,,0.010661014,,-145.48352,[-1.019  0.782],0.8658977,37.730225,2953617,0.8658977,7.8386607,-136.56004,-1.0,73,30.78946,1.0661014,2.6503952
207.92,0.4189424,85.97383,-108.46686,0.8066122,-90.64599,-148.30494502589107,0.0080661215,6.070668e-06,30.246958,0.0006070668,143.63278,54174.39,2407.413283109665,-234.27878,0.072444215,100,-134.44658,7400,,0.012249137,,-156.11424,[-1.036  0.761],0.86641914,9.035544,2974409,0.86641914,7.244422,-148.30493,-1.0,74,34.698257,1.2249137,11.067402
183.21,0.4189424,87.79015,-95.14992,0.7442501,-79.66544,-130.50415952041746,0.007442502,5.3631706e-05,41.88944,0.0053631705,138.62888,33071.07,2429.639086008072,-218.29431,0.062087562,100,-110.0957,7500,,0.008765851,,-137.78062,[-0.964  0.784],0.86641645,23.703093,2992730,0.86641645,6.2087564,-130.50415,-1.0,75,28.444332,0.8765852,4.2188587
188.41,0.4189424,101.49983,-94.16699,0.74699885,-88.56407,-134.51899911165236,0.007469989,2.024268e-05,32.28209,0.002024268,147.45476,46842.83,2453.6064579486847,-236.01883,0.064567104,100,-121.85332,7600,,0.010819092,,-142.38629,[-1.042  0.804],0.85991365,8.074587,3011571,0.85991365,6.4567103,-134.519,-1.0,76,30.881329,1.0819093,12.384534
180.14,0.4189424,91.67666,-121.484215,0.96588576,-68.17227,-128.69076327472925,0.009658857,0.0036069958,84.323364,0.3606996,152.19516,48770.465,2479.193179130554,-220.36743,0.023225388,100,-129.49866,7700,,0.0041646506,,-136.03635,[-1.067  0.839],0.8615774,84.00498,3029585,0.8615774,2.3225389,-128.69077,-1.0,77,29.357367,0.41646507,1.1904056
170.61,0.4189424,114.34441,-112.20139,0.9716379,-78.8332,-121.06918810710312,0.009716378,0.00064527086,52.70817,0.06452709,156.58041,67022.73,2503.3931024074554,-235.4136,0.06583653,100,-123.46327,7800,,0.009203618,,-128.9163,[-1.03   0.839],0.86333245,48.55108,3046646,0.86333245,6.5836525,-121.06919,-1.0,78,28.46882,0.92036176,2.0596864
167.47,0.4189424,70.08738,-62.11816,0.53319937,-79.24016,-119.70345952913165,0.0053319936,2.5720014e-05,28.556696,0.0025720014,110.550674,15747.942,2525.927804708481,-189.79083,0.042743087,100,-85.76773,7900,,0.008433666,,-126.02982,[-1.014  0.857],0.8608855,7.155853,3063393,0.8608855,4.2743087,-119.70346,-1.0,79,25.764402,0.8433666,13.974575
171.71,0.4189424,99.48295,-99.13106,0.85923743,-79.895775,-123.03490949615836,0.008592374,0.00014794193,34.568398,0.014794193,142.62207,56262.52,2549.5957720279694,-222.51785,0.062133797,100,-120.236664,8000,,0.011821357,,-130.45216,[-0.921  0.825],0.86271524,12.350701,3080564,0.86271524,6.21338,-123.03491,-1.0,80,28.24832,1.1821356,8.096706
174.55,0.4189424,110.48435,-94.36988,0.7442024,-68.29381,-124.20839264675975,0.007442023,2.4596957e-05,34.53184,0.0024596958,166.39894,44242.254,2573.559604883194,-234.69275,0.05979077,100,-115.92285,8100,,0.010246987,,-132.03148,[-0.999  0.855],0.8628409,13.174752,3098019,0.8628409,5.9790773,-124.20839,-1.0,81,30.00899,1.0246987,7.590276
178.12,0.4189424,81.80181,-109.84433,0.8612314,-79.86838,-126.71070386350155,0.008612312,0.00018949216,37.077076,0.018949216,128.64413,42411.33,2597.0228481292725,-208.51251,0.07758938,100,-123.822495,8200,,0.011219448,,-133.66112,[-0.996  0.824],0.8660895,24.724155,3115831,0.8660895,7.7589383,-126.7107,-1.0,82,26.782509,1.1219449,4.0446277
170.75,0.4189424,119.18355,-117.98093,0.9764407,-79.775314,-122.18406949073076,0.009764407,0.0028289566,84.12823,0.28289565,161.5923,60152.53,2620.8190681934357,-241.36761,0.024967998,100,-126.734955,8300,,0.0042411895,,-130.22966,[-0.924  0.841],0.8647236,84.469444,3132906,0.8647236,2.4968,-122.184074,-1.0,83,28.490063,0.42411894,1.1838601
173.09,0.4189424,124.920105,-72.08336,0.58415866,-69.79079,-123.50640844747424,0.0058415867,6.8203306e-05,30.52613,0.0068203304,178.63573,32724.615,2644.93040394783,-248.42651,0.06546369,100,-98.681946,8400,,0.008812632,,-131.7873,[-0.886  0.838],0.86034876,9.692512,3150215,0.86034876,6.546369,-123.50641,-1.0,84,31.385857,0.88126326,10.317244
186.71,0.4189424,83.26834,-116.756256,0.94561094,-70.69835,-133.49911122128367,0.009456108,0.0008588527,42.348354,0.08588527,146.0691,57090.086,2672.942337989807,-216.76746,0.09082373,100,-127.0665,8500,,0.011033164,,-140.72469,[-0.82   0.805],0.8548499,49.11427,3168886,0.8548499,9.082374,-133.49911,-1.0,85,31.754452,1.1033164,2.0360682
176.04,0.4189424,107.09184,-125.7802,0.987694,-79.63311,-127.02006620213389,0.0098769395,0.0050571635,94.84841,0.5057164,154.47879,55647.91,2698.157670736313,-234.11191,0.018609064,100,-133.78134,8600,,0.00230186,,-134.82379,[-0.826  0.824],0.85404617,95.12631,3186490,0.85404617,1.8609064,-127.02006,-1.0,86,33.604374,0.230186,1.0512339
177.09,0.4189424,99.66424,-111.06709,0.8616224,-78.05119,-126.470243511796,0.008616223,0.0009557321,56.844837,0.09557321,148.08328,44819.49,2723.373624563217,-226.13448,0.041747835,100,-121.5798,8700,,0.007507371,,-134.00806,[-0.845  0.823],0.86550105,51.41167,3204199,0.86550105,4.1747837,-126.470245,-1.0,87,32.573494,0.7507371,1.9450836
174.43,0.4189424,104.33415,-85.25896,0.67756575,-80.34218,-124.28266396149994,0.006775658,0.00012353621,25.582092,0.012353622,148.27463,42229.797,2748.2415199279785,-228.6168,0.08523485,100,-106.143845,8800,,0.011556389,,-131.90321,[-0.784  0.81 ],0.86005473,13.314032,3221642,0.86005473,8.523485,-124.28265,-1.0,88,32.646946,1.1556388,7.510873
172.29,0.4189424,125.86262,-121.51445,1.0044754,-80.283226,-122.93501774728298,0.010044754,0.0045081717,91.257996,0.4508172,168.5144,66452.06,2767.5779070854187,-248.79764,0.02045297,100,-130.15521,8900,,0.003108921,,-131.22827,[-0.871  0.836],0.86162484,92.118286,3238871,0.86162484,2.0452971,-122.93502,-1.0,89,34.01686,0.3108921,1.0855608
170.37,0.4189424,110.43505,-73.90446,0.63453203,-70.278694,-121.72602586746216,0.0063453196,4.6034947e-05,36.141247,0.004603495,161.88239,33663.996,2788.2636609077454,-232.16107,0.049353346,100,-97.337616,9000,,0.008434555,,-129.46472,[-0.883  0.842],0.86440295,10.906234,3255908,0.86440295,4.9353347,-121.72601,-1.0,90,30.310528,0.84345543,9.169068
159.35,0.4189424,85.92537,-111.745445,0.9870831,-69.42923,-113.44262769028545,0.009870831,0.005846524,96.591545,0.5846524,129.93877,40012.395,2811.3272507190704,-199.368,0.013523572,100,-118.53015,9100,,0.0018542228,,-120.08822,[-0.913  0.876],0.8650471,95.94139,3271843,0.8650471,1.3523573,-113.44263,-1.0,91,25.525978,0.1854223,1.042303
167.45,0.4189424,116.99194,-108.780846,0.908753,-78.06564,-120.30030318617821,0.009087529,0.002170336,77.215355,0.2170336,159.2266,51959.67,2832.5297565460205,-237.29224,0.028438887,100,-118.332146,9200,,0.004936455,,-128.21004,[-0.894  0.875],0.862816,68.58034,3288588,0.862816,2.8438888,-120.30029,-1.0,92,34.390804,0.4936455,1.458144
164.98,0.4189424,90.186455,-87.648994,0.7684509,-79.041,-117.81644324272871,0.0076845093,0.00011318091,30.208052,0.011318091,128.9619,41120.11,2855.2452347278595,-208.0029,0.078230724,100,-105.723724,9300,,0.0116803935,,-124.74987,[-0.951  0.88 ],0.86477274,14.7147455,3305086,0.86477274,7.823073,-117.81644,-1.0,93,27.05106,1.1680394,6.795904
159.72,0.4189424,84.3037,-109.62193,0.9997882,-70.21055,-113.48923607707023,0.009997881,0.002707785,74.6063,0.2707785,127.58239,43802.9,2878.898583173752,-197.79294,0.038841806,100,-117.10568,9400,,0.005832881,,-120.08233,[-0.847  0.858],0.86819017,77.61405,3321058,0.86819017,3.8841805,-113.48925,-1.0,94,26.989756,0.58328813,1.2884265
160.67,0.4189424,98.01045,-105.83734,0.93228316,-69.8259,-114.7311856879294,0.009322832,0.00073150237,60.019108,0.07315024,142.91574,46988.01,2902.399112701416,-212.74164,0.03954379,100,-115.2287,9500,,0.0076090307,,-121.82257,[-0.871  0.869],0.864507,57.01721,3337125,0.864507,3.954379,-114.73118,-1.0,95,25.90392,0.7609031,1.7538565
156.92,0.4189424,86.458176,-80.990074,0.7705852,-69.23597,-111.84408285945653,0.007705853,0.000105469255,27.70345,0.0105469255,129.06628,40408.008,2923.553633213043,-198.30226,0.064628266,100,-101.4176,9600,,0.01244837,,-118.454155,[-0.818  0.879],0.86157745,10.470835,3352817,0.86157745,6.4628267,-111.84407,-1.0,96,24.307232,1.244837,9.550337
159.2,0.4189424,66.712,-107.40474,0.9827696,-70.724976,-113.49658889561891,0.009827696,0.0006636175,56.010532,0.066361755,109.48361,38148.023,2944.908973455429,-180.20859,0.06873009,100,-114.81837,9700,,0.008709459,,-119.50353,[-0.915  0.908],0.8610819,65.65185,3368737,0.8610819,6.873009,-113.49658,-1.0,97,23.603334,0.8709458,1.5231863
148.1,0.4189424,92.45207,-78.0723,0.8006082,-69.89653,-105.2928625240922,0.008006083,0.00010953814,27.594568,0.010953814,127.848404,47163.53,2966.843751192093,-197.74493,0.10618618,100,-98.66868,9800,,0.012968621,,-111.88435,[-0.883  0.921],0.8613337,10.242045,3383547,0.8613337,10.618618,-105.29286,-1.0,98,23.630346,1.2968621,9.763675
148.16,0.4189424,125.54841,-99.890564,0.9964755,-60.621437,-105.2653820553422,0.009964755,0.0016818582,62.059704,0.16818583,170.19235,65912.164,2983.553704738617,-230.81378,0.044815373,100,-109.81215,9900,,0.0077913413,,-112.95918,[-0.916  0.957],0.8601096,60.133778,3398363,0.8601096,4.4815373,-105.26537,-1.0,99,25.223417,0.77913415,1.6629589
145.25,0.4189424,84.17307,-88.24812,0.9058174,-69.45611,-103.20345198690892,0.009058174,0.000268796,33.9616,0.026879601,117.92042,43166.883,3000.4525287151337,-187.37653,0.07471592,100,-100.97109,10000,,0.012631207,,-109.44933,[-0.906  0.974],0.8585166,24.099659,3412888,0.8585166,7.4715924,-103.20346,-1.0,100,24.306288,1.2631207,4.1494365
143.41,0.4189424,80.7305,-59.210026,0.62431574,-58.65674,-101.86244220823049,0.006243157,0.0001663071,23.856411,0.016630711,123.9362,25800.512,3022.7007727622986,-182.59294,0.09967673,100,-78.88851,10100,,0.011153684,,-107.94887,[-0.883  1.002],0.859012,9.566258,3427229,0.859012,9.967673,-101.86244,-1.0,101,23.753613,1.1153685,10.453408
136.36,0.4189424,73.921616,-66.33957,0.68934023,-58.70693,-96.7916384460032,0.006893401,8.328621e-05,25.498663,0.008328621,112.00633,21356.059,3042.5695946216583,-170.71326,0.08459241,100,-83.984,10200,,0.011783029,,-102.48208,[-0.927  1.04 ],0.86107284,10.40104,3440865,0.86107284,8.459241,-96.79163,-1.0,102,21.092632,1.178303,9.614423
133.1,0.4189424,82.53709,-56.9683,0.61175185,-59.10164,-94.26111467465758,0.0061175185,6.347533e-05,27.955027,0.006347533,117.69656,19118.258,3064.270267724991,-176.7982,0.06519975,100,-75.93182,10300,,0.009820807,,-100.15438,[-0.955  1.077],0.85794294,9.657729,3454175,0.85794294,6.5199747,-94.261116,-1.0,103,21.167423,0.9820807,10.354401
127.38,0.4189424,54.97695,-76.46797,0.86094666,-58.61575,-89.6566530817747,0.008609465,0.00011242202,32.02563,0.0112422025,86.01785,21083.283,3084.165683746338,-144.6336,0.06983288,100,-90.29997,10400,,0.012542958,,-94.477776,[-0.954  1.116],0.8603897,12.148591,3466913,0.8603897,6.983288,-89.65665,-1.0,104,17.804367,1.2542958,8.231407
121.88,0.4189424,85.344025,-46.926586,0.55573946,-58.704536,-86.18149494022131,0.0055573946,7.335928e-05,33.196404,0.0073359283,112.82098,13969.271,3100.957558631897,-171.52551,0.04925355,100,-69.17435,10500,,0.00788362,,-91.899,[-0.927  1.151],0.8634714,6.604536,3479101,0.8634714,4.925355,-86.181496,-1.0,105,18.933073,0.7883621,15.1411085
125.19,0.4189424,52.87551,-87.34552,0.98623955,-58.66394,-88.75934485703706,0.009862395,0.005079614,95.181244,0.5079614,82.97092,20253.22,3117.9057688713074,-141.63486,0.015819922,100,-92.2046,10600,,0.0022190884,,-93.48051,[-0.901  1.193],0.8620519,94.40404,3491620,0.8620519,1.5819923,-88.759346,-1.0,106,19.654697,0.22190885,1.0592767
119.75,0.4189424,62.279552,-54.546764,0.6578119,-48.661934,-84.25377371490002,0.006578119,5.103429e-05,31.018354,0.0051034293,97.87139,13806.036,3138.048862695694,-146.53333,0.06366389,100,-72.97283,10700,,0.009809777,,-89.13822,[-0.877  1.194],0.85216576,7.0269213,3503595,0.85216576,6.3663893,-84.25378,-1.0,107,18.588621,0.9809777,14.230984
118.29,0.4189424,54.907383,-68.76896,0.7745457,-58.185783,-83.80961645454168,0.007745458,0.00035390363,54.937447,0.035390362,80.53121,12808.986,3158.938742160797,-138.717,0.03525561,100,-76.762276,10800,,0.007014887,,-88.43352,[-0.748  1.217],0.8613498,33.46282,3515424,0.8613498,3.5255613,-83.809616,-1.0,108,19.046776,0.70148873,2.9883914
120.59,0.4189424,54.219013,-85.354004,0.9909586,-49.65245,-85.81029236137867,0.009909586,0.0053816675,93.64499,0.53816676,90.37686,19910.363,3178.6786558628082,-140.02931,0.01843159,100,-90.16645,10900,,0.0025814953,,-90.477936,[-0.659  1.196],0.86102414,94.07257,3527483,0.86102414,1.8431591,-85.810295,-1.0,109,18.14876,0.25814953,1.0630091
119.85,0.4189424,52.4416,-81.54856,0.97081727,-49.464615,-84.5869370265305,0.009708172,0.00046307113,57.41686,0.046307113,87.56392,20440.424,3197.420296192169,-137.02853,0.045772504,100,-87.7923,11000,,0.008360584,,-89.15456,[-0.654  1.189],0.86479986,53.516846,3539468,0.86479986,4.5772505,-84.58694,-1.0,110,17.565153,0.83605844,1.8685706
120.42,0.4189424,52.139618,-47.254753,0.58076453,-48.938515,-84.3561685873568,0.0058076447,0.000118744094,26.324495,0.011874409,87.557274,10583.487,3214.180721282959,-136.49579,0.054948833,100,-64.12352,11100,,0.009715868,,-88.90603,[-0.656  1.21 ],0.8698479,7.2749395,3551510,0.8698479,5.4948835,-84.35617,-1.0,111,18.05052,0.9715868,13.745819
120.46,0.4189424,39.437,-47.593204,0.5756095,-59.338036,-85.41094586908817,0.0057560955,4.2500604e-05,33.753006,0.0042500603,65.50991,6657.1353,3230.8725888729095,-124.847946,0.034970228,100,-64.317245,11200,,0.008064081,,-89.57255,[-0.521  1.18 ],0.864771,6.192098,3563556,0.864771,3.4970229,-85.41095,-1.0,112,17.173414,0.80640805,16.149614
114.76,0.4189424,55.980923,-60.906727,0.78762937,-49.99274,-80.86740678474307,0.007876295,0.00015734862,25.519506,0.015734863,86.85559,19140.78,3248.3416814804077,-136.84833,0.115897804,100,-75.06823,11300,,0.013455723,,-85.429016,[-0.347  1.173],0.8563832,10.375713,3575032,0.8563832,11.589781,-80.86741,-1.0,113,16.21509,1.3455722,9.637892
120.28,0.4189424,53.437984,-64.172424,0.79147774,-49.91275,-84.73973448842764,0.007914778,7.108429e-05,31.675007,0.0071084285,88.26497,17664.492,3265.4977061748505,-138.17772,0.05201028,100,-79.808876,11400,,0.011624389,,-89.34566,[-0.262  1.205],0.8639398,8.676752,3587060,0.8639398,5.201028,-84.73974,-1.0,114,18.481764,1.162439,11.52505
121.6,0.4189424,60.455563,-52.326862,0.6544206,-59.580864,-85.8106109289825,0.0065442063,0.000116956384,33.159306,0.011695638,86.68531,14136.663,3283.0101494789124,-146.26617,0.047777414,100,-67.9569,11500,,0.009291263,,-90.68615,[-0.304  1.166],0.8631361,9.730272,3599220,0.8631361,4.7777414,-85.810616,-1.0,115,16.761288,0.9291263,10.2772045
116.84,0.4189424,80.295586,-69.79115,0.9072958,-49.366646,-81.92470311656594,0.0090729585,2.4262114e-05,37.486607,0.0024262115,112.853645,33965.28,3300.7391538619995,-162.22029,0.068396844,100,-83.13689,11600,,0.011716487,,-87.33205,[-0.267  1.204],0.8630343,16.416592,3610904,0.8630343,6.8396845,-81.9247,-1.0,116,18.812693,1.1716486,6.0913982
113.82,0.4189424,114.23036,-58.39513,0.7632577,-49.89598,-79.8503869819641,0.007632577,0.0001154142,36.173954,0.011541421,144.18477,39468.297,3319.4325897693634,-194.08075,0.056354236,100,-75.033936,11700,,0.010138464,,-86.319756,[-0.274  1.241],0.86817753,15.1174345,3622286,0.86817753,5.6354237,-79.85039,-1.0,117,19.982225,1.0138464,6.614879
114.95,0.4189424,67.14508,-52.68183,0.68518376,-58.035515,-80.94442768961191,0.0068518384,0.00010170314,33.82443,0.010170314,90.05399,16704.441,3337.794557571411,-148.08951,0.06911245,100,-67.9264,11800,,0.009583864,,-85.88074,[-0.336  1.278],0.8630789,10.485179,3633781,0.8630789,6.9112453,-80.94443,-1.0,118,17.901104,0.9583864,9.5372715
111.64,0.4189424,54.19821,-48.83512,0.631321,-58.39347,-78.51980836808681,0.0063132094,2.8276858e-05,23.723446,0.0028276858,74.32455,10790.641,3355.126235485077,-132.71802,0.08330929,100,-64.94053,11900,,0.0113202715,,-82.94375,[-0.399  1.319],0.8659314,7.545252,3644945,0.8659314,8.33093,-78.519806,-1.0,119,14.803774,1.1320271,13.253368
112.25,0.4189424,47.27271,-54.987423,0.7369416,-50.005577,-79.08791812509298,0.0073694144,9.901529e-05,20.827587,0.009901529,76.35505,17037.076,3372.951292514801,-126.36063,0.118450254,100,-68.376915,12000,,0.014368136,,-83.299934,[-0.357  1.36 ],0.8640909,9.895844,3656170,0.8640909,11.845026,-79.08792,-1.0,120,16.76109,1.4368137,10.105251
109.62,0.4189424,47.276176,-41.885498,0.5587715,-49.36071,-76.38770372480154,0.0055877147,2.8757662e-05,33.865128,0.0028757663,74.30317,6613.407,3390.0992147922516,-123.66388,0.040132903,100,-57.858894,12100,,0.007808598,,-80.50984,[-0.376  1.404],0.8601215,6.6596093,3667132,0.8601215,4.0132904,-76.3877,-1.0,121,13.586324,0.7808598,15.015896
109.88,0.4189424,57.11626,-39.52696,0.5323404,-48.958862,-77.75670019701123,0.005323404,0.00012362112,36.864727,0.012362113,85.91409,7515.787,3407.1831152439117,-134.87296,0.03611476,100,-53.756897,12200,,0.0069665858,,-82.25247,[-0.514  1.381],0.8571335,9.981624,3678120,0.8571335,3.611476,-77.75669,-1.0,122,14.885882,0.6966586,10.01841
110.83,0.4189424,57.70117,-50.82927,0.6326968,-49.706367,-77.8151878209412,0.006326968,1.4341559e-05,29.006533,0.001434156,85.80999,10872.854,3423.9401049613953,-135.51636,0.054117236,100,-67.608826,12300,,0.009898216,,-82.3324,[-0.392  1.406],0.85836554,7.2473607,3689203,0.85836554,5.4117236,-77.815186,-1.0,123,15.385232,0.9898216,13.798126
110.76,0.4189424,62.07017,-47.229107,0.627004,-49.686607,-77.2915572322905,0.006270039,0.00014765629,34.857437,0.01476563,89.67512,10900.176,3444.812758207321,-139.36172,0.05066822,100,-63.087975,12400,,0.008571465,,-81.93695,[-0.375  1.36 ],0.8588707,8.580254,3700279,0.8588707,5.066822,-77.29156,-1.0,124,16.700472,0.8571465,11.654667
115.2,0.4189424,43.4005,-65.65728,0.874094,-49.848328,-81.28167171999812,0.008740939,0.00010962033,28.18421,0.010962033,74.83385,18413.574,3463.425794363022,-124.682175,0.08852296,100,-75.8188,12500,,0.013952919,,-85.437744,[-0.404  1.404],0.85835433,16.728182,3711799,0.85835433,8.852297,-81.28167,-1.0,125,14.95749,1.395292,5.977936
106.84,0.4189424,34.11612,-67.8822,0.9356335,-49.3554,-74.88279923260212,0.009356334,0.0006713512,54.761158,0.067135125,59.643517,12114.936,3481.3369698524475,-108.99892,0.054678068,100,-73.22009,12600,,0.008504035,,-78.5161,[-0.394  1.44 ],0.8545506,46.330025,3722483,0.8545506,5.467807,-74.88279,-1.0,126,14.509806,0.85040355,2.1584275
110.92,0.4189424,35.538685,-44.70327,0.56406534,-50.060566,-77.92394908770919,0.0056406534,3.163788e-05,37.83939,0.003163788,63.402065,4879.2915,3503.7869176864624,-113.46263,0.030664768,100,-59.084866,12700,,0.0072296117,,-81.70604,[-0.306  1.426],0.85906845,6.9159064,3733575,0.85906845,3.0664768,-77.92394,-1.0,127,13.658631,0.7229612,14.45942
106.48,0.4189424,44.438393,-62.12374,0.8268108,-49.74716,-74.47522886037827,0.008268109,0.0015741084,69.38808,0.15741085,69.16646,10460.205,3523.1221227645874,-118.91362,0.034433816,100,-67.235054,12800,,0.005491727,,-78.439026,[-0.247  1.38 ],0.8703372,60.139015,3744223,0.8703372,3.4433815,-74.47523,-1.0,128,14.448681,0.5491727,1.662814
110.75,0.4189424,55.388187,-76.724205,0.9869854,-49.880424,-77.89919131562114,0.009869854,0.004027443,90.16796,0.4027443,83.40696,18111.588,3541.445254802704,-133.28738,0.020191683,100,-81.41027,12900,,0.0032591622,,-82.3421,[-0.324  1.379],0.86175835,89.8916,3755298,0.86175835,2.0191684,-77.89919,-1.0,129,16.692556,0.3259162,1.112451
110.32,0.4189424,58.629913,-59.656265,0.8159569,-49.55606,-77.62157928302884,0.0081595685,0.00018254675,24.25277,0.018254675,86.695435,24338.865,3558.7538487911224,-136.2515,0.11431572,100,-69.93002,13000,,0.0144201545,,-82.163284,[-0.359  1.378],0.8633999,19.542545,3766330,0.8633999,11.431572,-77.621574,-1.0,130,15.090374,1.4420155,5.1170406
108.97,0.4189424,57.482784,-63.243027,0.85957026,-49.513195,-75.95813716635108,0.008595703,0.0004539453,60.882587,0.045394532,83.92772,15336.052,3574.434820175171,-133.44092,0.034582034,100,-69.5211,13100,,0.0068900087,,-80.406166,[-0.398  1.414],0.8591236,50.197594,3777227,0.8591236,3.4582036,-75.95814,-1.0,131,17.80083,0.6890009,1.9921274
109.96,0.4189424,46.10809,-64.91896,0.8496781,-50.268707,-76.69394390553236,0.008496781,0.00018952708,30.61089,0.018952709,72.533325,14619.431,3591.3844578266144,-122.80203,0.089573085,100,-73.46957,13200,,0.012792697,,-80.78734,[-0.482  1.409],0.86247844,22.917883,3788223,0.86247844,8.957309,-76.69395,-1.0,132,13.865445,1.2792698,4.3634048
112.88,0.4189424,53.03568,-52.5568,0.6750594,-58.277344,-79.33071326315402,0.006750594,7.904964e-05,29.449238,0.0079049645,74.08905,11590.979,3607.1372430324554,-132.3664,0.059635706,100,-67.71907,13300,,0.010448544,,-83.74293,[-0.482  1.375],0.8612567,8.468075,3799511,0.8612567,5.9635706,-79.33072,-1.0,133,14.859194,1.0448544,11.809059
110.07,0.4189424,54.198524,-56.948677,0.75919497,-50.41787,-76.893104608953,0.0075919484,7.367204e-05,26.87269,0.007367204,80.67376,15929.253,3624.8941600322723,-131.09163,0.081755474,100,-70.34187,13400,,0.01252384,,-81.262825,[-0.322  1.381],0.862454,10.64483,3810518,0.862454,8.175548,-76.89311,-1.0,134,16.309652,1.2523842,9.394232
106.91,0.4189424,57.9739,-55.73014,0.7985826,-49.249313,-74.6684176440537,0.007985826,3.545353e-05,29.524952,0.0035453532,83.393005,18982.117,3641.7380905151367,-132.64232,0.066985585,100,-69.38506,13500,,0.012337947,,-79.08983,[-0.252  1.341],0.86592114,10.484397,3821209,0.86592114,6.698559,-74.66841,-1.0,135,15.500259,1.2337948,9.537983
112.26,0.4189424,41.452362,-47.38484,0.60824823,-50.22524,-78.87240730702877,0.006082482,7.328669e-05,26.920643,0.0073286695,70.09953,7456.498,3657.7461853027344,-120.32477,0.065330945,100,-62.104874,13600,,0.010021564,,-82.88323,[-0.303  1.303],0.8629771,7.4242024,3832435,0.8629771,6.533095,-78.872406,-1.0,136,16.047499,1.0021563,13.4694605
116.88,0.4189424,53.830597,-58.77742,0.71130395,-49.710022,-82.45926306381821,0.007113039,0.00017158888,26.038141,0.017158888,86.579834,13309.408,3673.653333425522,-136.28986,0.08878408,100,-72.63025,13700,,0.011988205,,-87.00226,[-0.28   1.257],0.8611272,10.754934,3844123,0.8611272,8.878408,-82.45926,-1.0,137,17.112062,1.1988206,9.298058
114.32,0.4189424,54.40864,-59.516705,0.73590666,-59.58626,-80.55254043251276,0.007359066,0.0003141047,30.427181,0.03141047,75.37492,13684.375,3692.1004300117493,-134.96118,0.071246326,100,-72.233406,13800,,0.011127861,,-85.05124,[-0.319  1.219],0.85953206,12.514865,3855555,0.85953206,7.124633,-80.552536,-1.0,138,15.646202,1.112786,7.9904976
121.55,0.4189424,54.779884,-54.019234,0.65664846,-59.787476,-85.85877359315754,0.006566484,9.217805e-05,24.90247,0.009217805,80.85118,13993.358,3711.376752138138,-140.63866,0.07663808,100,-70.25461,13900,,0.0114031425,,-90.54672,[-0.167  1.22 ],0.86290264,8.337623,3867710,0.86290264,7.6638083,-85.85877,-1.0,139,18.258667,1.1403142,11.993826
114.12,0.4189424,56.117123,-42.526505,0.53647923,-59.889534,-80.02016211226582,0.0053647924,2.0803185e-05,28.900717,0.0020803185,76.24775,7841.673,3728.291471004486,-136.13728,0.042049084,100,-57.9778,14000,,0.008414557,,-84.55807,[-0.14   1.261],0.8610777,8.625453,3879122,0.8610777,4.2049084,-80.020164,-1.0,140,16.563725,0.84145576,11.593594
116.41,0.4189424,56.93914,-39.663136,0.5144013,-51.106857,-81.8541813956201,0.0051440126,6.8485555e-05,35.261444,0.006848556,87.68646,7486.235,3743.5952804088593,-138.79332,0.039182432,100,-58.04619,14100,,0.0069700116,,-86.48061,[-0.009  1.282],0.8695641,6.3337293,3890763,0.8695641,3.9182432,-81.85419,-1.0,141,17.780449,0.6970012,15.7884865
121.29,0.4189424,54.35655,-67.20704,0.7941105,-50.684578,-85.12791335046292,0.007941105,2.6776383e-05,25.182795,0.0026776383,88.79989,20204.926,3763.04461312294,-139.48447,0.099165484,100,-79.708336,14200,,0.013687675,,-89.77739,[0.002 1.236],0.8638402,13.83245,3902892,0.8638402,9.916549,-85.12791,-1.0,142,17.06053,1.3687675,7.2293773
112.03,0.4189424,63.05291,-58.216194,0.790257,-50.212685,-78.78894606769084,0.00790257,0.00013961749,40.66142,0.01396175,91.62917,17464.26,3780.5859282016754,-141.84186,0.048024863,100,-69.3971,14300,,0.009546531,,-83.51701,[-0.033  1.274],0.8590361,17.881847,3914095,0.8590361,4.8024864,-78.78895,-1.0,143,16.915453,0.9546532,5.592263
