StdIW,MeanIW,J_sample_variance,EmpiricalD2,InitialReturnMax,TimeElapsed,MinIW,StdIWNorm,InitialReturnMin,EpisodesSoFar,LearnableVariance,MaxIWNorm,Weights,InitialBound,VarianceInit,ReturnStepMaxmin,ReturnMeanIW,MaxIW,EpThisIter,MeanIWNorm,MeanEntropy,ReturnStepMax,Bound,EpLenMean,Iteration,OptimizationReturnMean,InitialReturnStd,ESSClassic,EpRewMean,ESSRenyi,OptimizationReturnMin,OptimizationReturnMax,TimestepsSoFar,MinIWNorm,InitialReturnMean
1.2962646,0.8824594,135736.61,7.3602443,-81.8535,3375.149031639099,0.0009164909,0.012962647,-299.40613,7200,,0.10260088,[-0.039  0.68 ],-165.39441,-1.0,0.86365545,-119.1911,10.260088,100,0.008824594,0.4189424,0.86365545,-146.26717,215.42,72,143.99191,39.579647,31.668282,-155.41420070067048,13.586506,,217.55263,2423416,9.164909e-06,-155.4142
1.0932971,0.7421708,66330.64,7.7660384,-82.27037,3398.0429904460907,0.014415711,0.01093297,-261.32275,7300,,0.057179563,[-0.056  0.711],-147.79309,-1.0,0.86478883,-90.88526,5.7179565,100,0.0074217087,0.4189424,0.86478883,-115.160065,194.0,73,122.24041,33.926483,31.545296,-139.082343596071,12.876578,,179.05238,2442816,0.00014415711,-139.08234
0.6610997,0.9860373,86237.65,1.4067539,-71.754364,3418.889642715454,0.2248313,0.006610996,-272.09198,7400,,0.034737103,[-0.051  0.742],-138.12155,-1.0,0.8606163,-120.445496,3.4737103,100,0.009860373,0.4189424,0.8606163,-131.2028,179.37,74,143.04015,33.782448,68.98844,-129.05182465165854,71.08564,,200.33762,2460753,0.002248313,-129.05182
1.3121767,0.78970385,79271.46,4.490826,-72.141815,3446.631554365158,0.03239402,0.013121767,-251.47507,7500,,0.10057516,[-0.035  0.755],-143.09323,-1.0,0.8624095,-99.39544,10.057516,100,0.007897039,0.4189424,0.8624095,-117.15928,187.23,75,116.764336,35.863262,26.589134,-134.7107293766737,22.267618,,179.33325,2479476,0.0003239402,-134.71072
0.9534342,0.5874806,20759.318,12.649287,-71.99259,3472.7243795394897,0.015758643,0.009534342,-212.16212,7600,,0.06780469,[0.007 0.78 ],-128.59119,-1.0,0.85703576,-76.20457,6.780469,100,0.005874806,0.4189424,0.85703576,-101.35698,169.75,76,90.643005,28.728369,27.518871,-121.51911552235484,7.905584,,140.16953,2496451,0.00015758643,-121.51912
1.2191716,0.79866457,85232.164,5.696916,-73.20202,3502.277349472046,0.017450823,0.012191717,-277.43256,7700,,0.06988874,[0.077 0.745],-140.14464,-1.0,0.8626123,-106.3607,6.9888744,100,0.007986645,0.4189424,0.8626123,-128.43344,181.78,77,146.53568,36.821884,30.027855,-130.89688373684882,17.553356,,204.23053,2514629,0.00017450823,-130.8969
1.1010382,0.7899902,110786.86,8.225741,-84.40051,3533.3452954292297,0.005539757,0.011010382,-313.76233,7800,,0.08647176,[0.107 0.713],-152.78482,-1.0,0.86421305,-106.589226,8.647176,100,0.007899901,0.4189424,0.86421305,-136.58548,197.94,78,171.43623,37.71552,33.984688,-142.32609326452018,12.156959,,229.36182,2534423,5.539757e-05,-142.3261
1.0000558,0.85850585,40555.082,3.508123,-62.599197,3558.5238766670227,0.028708737,0.010000559,-211.77612,7900,,0.053315554,[0.116 0.746],-132.55902,-1.0,0.8680194,-111.00596,5.3315554,100,0.008585058,0.4189424,0.8680194,-124.22784,175.23,79,86.276306,30.178085,42.42782,-125.49981442287564,28.505272,,149.17693,2551946,0.00028708737,-125.499825
1.2874504,0.82894164,85835.51,3.6702456,-72.77293,3582.292810201645,0.019725375,0.012874503,-262.74054,8000,,0.08965456,[0.202 0.729],-146.9664,-1.0,0.8546164,-108.27868,8.965456,100,0.008289415,0.4189424,0.8546164,-125.05719,192.4,80,124.53216,35.969536,29.306614,-138.20838249087333,27.246132,,189.96762,2571186,0.00019725374,-138.20837
1.3242669,0.7056863,67292.086,9.679608,-83.8636,3605.959986448288,0.0046468563,0.0132426685,-242.38116,8100,,0.11834241,[0.243 0.751],-139.8662,-1.0,0.86389905,-87.14252,11.834241,100,0.007056862,0.4189424,0.86389905,-112.27911,183.48,81,110.594345,33.21886,22.11655,-131.7868245369196,10.3309965,,158.51756,2589534,4.646856e-05,-131.78682
1.2067093,0.7673229,47514.875,10.914689,-73.91074,3633.014687538147,0.004054831,0.012067091,-222.30988,8200,,0.09576651,[0.366 0.761],-133.65929,-1.0,0.8650273,-96.96445,9.576651,100,0.007673229,0.4189424,0.8650273,-121.446236,176.16,82,96.0609,28.812525,28.792381,-126.24896854296327,9.161965,,148.39914,2607150,4.0548308e-05,-126.24898
1.155268,0.88195723,75545.016,3.3518872,-75.078354,3656.8521468639374,0.048733365,0.011552679,-248.33138,8300,,0.089295015,[0.503 0.75 ],-138.61652,-1.0,0.8653679,-109.6222,8.929502,100,0.008819572,0.4189424,0.8653679,-124.77717,181.78,83,117.992546,33.91416,36.821365,-130.33881999880074,29.833939,,173.25302,2625328,0.00048733363,-130.33882
1.2277364,0.7272721,53411.97,10.53169,-83.676285,3681.078179359436,0.0050508175,0.012277363,-242.9661,8400,,0.078967445,[0.411 0.762],-138.54405,-1.0,0.86252606,-92.94058,7.8967447,100,0.007272721,0.4189424,0.86252606,-119.223495,180.94,84,112.52093,31.608145,25.975288,-130.44517184495925,9.495152,,159.28981,2643422,5.0508173e-05,-130.44518
1.0214783,0.959376,128574.76,3.1442268,-73.87308,3705.51500749588,0.033466116,0.010214783,-304.36084,8500,,0.043941703,[0.55 0.76],-138.40736,-1.0,0.8588467,-113.10061,4.3941703,100,0.00959376,0.4189424,0.8588467,-131.09033,179.32,85,176.09882,37.112133,46.867947,-128.26201827958226,31.804321,,230.48776,2661354,0.00033466116,-128.26202
0.59610015,0.54164535,32009.947,8.078058,-73.88481,3723.5855441093445,0.012917718,0.005961002,-279.65497,8600,,0.037327502,[0.537 0.786],-130.89224,-1.0,0.8662847,-65.70847,3.7327504,100,0.0054164534,0.4189424,0.8662847,-92.20292,170.6,86,158.08456,33.887753,45.22474,-121.57041727364063,12.379212,,205.77016,2678414,0.00012917718,-121.57042
0.90968674,0.62590337,20283.057,16.850004,-72.72185,3747.161221265793,0.0052005136,0.009096867,-195.98752,8700,,0.051643867,[0.423 0.772],-132.79898,-1.0,0.8656648,-79.284935,5.1643867,100,0.0062590344,0.4189424,0.8656648,-106.101746,176.01,87,69.721466,28.301153,32.1299,-126.26605909794569,5.9347167,,123.26567,2696015,5.2005136e-05,-126.26605
0.8973497,0.6766204,49151.6,7.4464817,-76.57854,3768.0162649154663,0.004391117,0.008973497,-259.5638,8800,,0.056050573,[0.287 0.795],-129.19853,-1.0,0.86113477,-76.79342,5.6050572,100,0.0067662047,0.4189424,0.86113477,-100.40355,167.75,88,139.01741,30.296726,36.246754,-120.54640088662505,13.429161,,182.98528,2712790,4.3911168e-05,-120.546394
1.1512156,0.7394043,38257.152,10.405605,-72.41438,3789.812284231186,0.0041072764,0.011512156,-207.37735,8900,,0.07451352,[0.213 0.826],-121.78488,-1.0,0.86037004,-84.20651,7.4513516,100,0.007394043,0.4189424,0.86037004,-106.50491,160.13,89,92.50506,28.657167,29.204807,-114.87229769691825,9.610205,,134.96297,2728803,4.1072763e-05,-114.87229
1.086243,0.640338,18741.809,11.735346,-62.76777,3811.610364675522,0.008210782,0.01086243,-171.29054,9000,,0.06255975,[0.183 0.865],-112.28745,-1.0,0.8635465,-67.52429,6.2559757,100,0.0064033796,0.4189424,0.8635465,-87.08389,149.84,90,64.71277,23.36753,25.788929,-106.57776793763041,8.521266,,108.52277,2743787,8.210782e-05,-106.57777
1.1267585,0.70339656,36651.836,7.262193,-62.10724,3836.8213934898376,0.026847506,0.011267585,-213.79425,9100,,0.063570805,[0.045 0.854],-119.10876,-1.0,0.8631996,-78.16011,6.357081,100,0.007033965,0.4189424,0.8631996,-97.36486,156.09,91,101.81197,28.66851,28.042416,-111.98228213563561,13.769945,,151.68701,2759396,0.00026847507,-111.98228
0.46047825,0.9131903,50878.145,1.2835648,-62.129936,3859.542058467865,0.21556245,0.0046047824,-235.58061,9200,,0.023215262,[0.178 0.857],-117.4408,-1.0,0.86049753,-99.28404,2.3215263,100,0.009131903,0.4189424,0.86049753,-108.18071,153.11,92,125.99249,28.096092,79.72763,-109.58812009021639,77.90803,,173.45068,2774707,0.0021556243,-109.58813
1.4382273,0.8955708,42624.125,8.354408,-69.645676,3883.4812574386597,0.009012149,0.014382272,-175.65189,9300,,0.0820086,[0.129 0.86 ],-110.877815,-1.0,0.86112875,-86.50143,8.20086,100,0.008955708,0.4189424,0.86112875,-103.4249,147.38,93,70.62913,22.215343,27.940596,-105.02275677844882,11.969728,,106.00621,2789445,9.012149e-05,-105.02275
1.127497,0.7671643,60733.605,6.5367217,-62.18859,3905.223995923996,0.00078427256,0.011274969,-243.17276,9400,,0.058543622,[0.069 0.896],-116.04528,-1.0,0.86390746,-81.837654,5.8543625,100,0.0076716435,0.4189424,0.86390746,-102.56166,151.26,94,135.23325,29.212015,31.645555,-107.93951714530587,15.298188,,180.98416,2804571,7.842726e-06,-107.939514
0.27796823,0.9790477,34646.074,1.1015202,-61.564445,3928.280536174774,0.415143,0.0027796824,-186.65283,9500,,0.021015797,[0.145 0.865],-117.62716,-1.0,0.8620811,-109.18125,2.1015797,100,0.009790476,0.4189424,0.8620811,-115.7112,155.77,95,75.24744,24.240898,92.54041,-111.40539231747388,90.78363,,125.08839,2820148,0.00415143,-111.4054
0.9732239,0.6564925,21536.887,14.9770975,-71.87626,3951.4007353782654,0.0036127062,0.009732239,-187.72417,9600,,0.048741713,[0.12 0.87],-122.14204,-1.0,0.86727655,-75.51039,4.8741713,100,0.006564924,0.4189424,0.86727655,-99.726974,161.29,96,71.83959,26.279346,31.272594,-115.88457546681165,6.6768613,,115.84791,2836277,3.612706e-05,-115.88458
1.2775056,0.78903055,44788.383,7.360589,-61.144905,3974.831216812134,0.013985284,0.012775055,-198.75745,9700,,0.07276591,[0.075 0.911],-110.89579,-1.0,0.8670995,-77.53552,7.2765913,100,0.0078903055,0.4189424,0.8670995,-95.510086,146.57,97,94.48691,25.3841,27.613415,-104.27054549008608,13.585869,,137.61255,2850934,0.00013985284,-104.270546
0.9937473,0.66431624,21103.129,13.218201,-62.57582,3994.8292829990387,0.006683268,0.009937473,-185.53998,9800,,0.059719477,[0.173 0.933],-108.7746,-1.0,0.86415535,-69.75713,5.9719477,100,0.006643163,0.4189424,0.86415535,-92.24263,143.78,98,82.95005,22.953886,30.886106,-102.58992889016866,7.565326,,122.96416,2865312,6.683268e-05,-102.589935
1.0989097,0.6762313,16579.158,13.114331,-60.964115,4010.060286998749,0.004579377,0.010989097,-154.9452,9900,,0.06599906,[0.232 0.969],-103.052505,-1.0,0.86832243,-67.541885,6.599906,100,0.0067623127,0.4189424,0.86832243,-86.24569,138.17,99,57.05755,20.527445,27.466583,-97.88765708953142,7.625246,,93.981094,2879129,4.5793768e-05,-97.88766
1.364694,0.82554525,26567.13,3.734982,-61.782837,4023.2206201553345,0.012740482,0.01364694,-163.7697,10000,,0.11081069,[0.302 1.004],-100.36995,-1.0,0.8546742,-79.66766,11.081069,100,0.008255453,0.4189424,0.8546742,-90.21776,134.06,100,68.858734,24.494577,26.790401,-94.91096142932773,26.773891,,101.98686,2892535,0.00012740481,-94.91096
1.3388907,0.7974507,41648.16,9.591177,-60.46833,4037.126054286957,0.008671987,0.013388907,-183.09927,10100,,0.073618494,[0.187 1.005],-103.43587,-1.0,0.85838425,-73.28662,7.3618493,100,0.007974506,0.4189424,0.85838425,-92.18834,136.35,101,85.7667,26.83462,26.185429,-97.33256538882851,10.4262495,,122.63094,2906170,8.671987e-05,-97.33256
0.9113117,0.747108,27187.725,12.100024,-60.72001,4054.585765361786,0.003436792,0.009113117,-183.78148,10200,,0.047849678,[0.123 0.971],-102.757,-1.0,0.8626883,-67.457924,4.784968,100,0.0074710804,0.4189424,0.8626883,-88.76744,136.4,102,87.15052,21.269789,40.1949,-96.63095488920808,8.264446,,123.06147,2919810,3.436792e-05,-96.63096
1.1200755,0.8666992,33631.87,3.5040884,-62.819855,4069.7685236930847,0.018960388,0.011200754,-176.19391,10300,,0.06904447,[0.257 0.944],-101.25918,-1.0,0.85709643,-80.77266,6.9044476,100,0.008666991,0.4189424,0.85709643,-91.76669,134.6,103,80.80786,20.746483,37.45096,-95.38604823157192,28.538094,,113.374054,2933270,0.00018960387,-95.38605
1.2179117,0.7845581,59218.297,7.5319242,-61.721237,4086.3316588401794,0.017445007,0.012179118,-221.09113,10400,,0.09619108,[0.176 0.926],-109.662544,-1.0,0.86495125,-75.373116,9.619108,100,0.007845581,0.4189424,0.86495125,-95.59879,143.25,104,118.79828,25.309692,29.327211,-102.29284030929207,13.276819,,159.36989,2947595,0.00017445006,-102.29284
1.099188,0.8150213,41170.29,3.6011572,-60.78301,4104.428313970566,0.03627947,0.010991881,-206.09155,10500,,0.06430224,[0.225 0.89 ],-108.89096,-1.0,0.86723864,-84.99976,6.4302244,100,0.008150213,0.4189424,0.86723864,-98.03623,143.53,105,104.07031,26.774744,35.47498,-102.02124106407166,27.768852,,145.30855,2961948,0.0003627947,-102.02124
1.0783048,0.73897177,22025.982,16.240677,-62.850864,4122.144287109375,0.00035791995,0.010783047,-171.79477,10600,,0.050840683,[0.273 0.861],-114.46671,-1.0,0.85619354,-77.58606,5.0840683,100,0.0073897173,0.4189424,0.85619354,-100.663666,153.09,106,63.054546,24.438862,31.956501,-108.7402237482369,6.1573787,,108.94391,2977257,3.5791995e-06,-108.74021
1.1059872,0.704638,30639.506,10.596847,-61.1309,4137.786084651947,0.0028623277,0.011059871,-199.29208,10700,,0.066439815,[0.272 0.903],-110.031586,-1.0,0.8645617,-73.56798,6.643982,100,0.0070463805,0.4189424,0.8645617,-95.19303,146.13,107,95.90356,22.865194,28.871796,-103.38852764964103,9.4367695,,138.16118,2991870,2.8623277e-05,-103.38853
0.5143372,0.9702243,32235.053,1.2534834,-71.628654,4157.282319545746,0.27188417,0.005143372,-178.54527,10800,,0.025478521,[0.183 0.875],-114.840805,-1.0,0.8631011,-105.68036,2.5478523,100,0.009702242,0.4189424,0.8631011,-112.34361,152.11,108,69.65597,22.597115,78.06223,-108.88930514082313,79.77768,,106.91662,3007081,0.0027188417,-108.889305
1.1571541,0.7333168,54447.484,6.300073,-73.57367,4176.645644664764,0.01282955,0.011571541,-228.04645,10900,,0.06615864,[0.196 0.863],-117.60847,-1.0,0.85810417,-75.09803,6.615864,100,0.0073331674,0.4189424,0.85810417,-94.17787,153.61,109,118.03953,25.99078,28.653301,-110.00692632392048,15.872831,,154.47278,3022442,0.00012829549,-110.00693
1.4789314,0.78590685,33500.367,3.5186684,-71.16185,4192.433755159378,0.022130983,0.014789315,-176.64235,11000,,0.13093124,[0.264 0.89 ],-113.60612,-1.0,0.8693774,-80.62292,13.093125,100,0.007859068,0.4189424,0.8693774,-91.66785,150.59,110,68.92429,23.364176,22.02047,-107.71805458649993,28.419842,,105.4805,3037501,0.00022130982,-107.718056
0.9292985,0.86412424,28170.094,1.8786284,-60.579117,4209.417119979858,0.06185801,0.009292986,-174.99066,11100,,0.07441076,[0.256 0.919],-106.39565,-1.0,0.86060226,-87.56359,7.4410763,100,0.008641242,0.4189424,0.86060226,-95.55851,142.14,111,74.42803,22.636076,46.37072,-100.56263007074594,53.230324,,114.411545,3051715,0.0006185801,-100.56264
0.3425051,0.9959406,36922.543,1.105712,-61.234455,4227.531625986099,0.29371572,0.003425051,-187.63898,11200,,0.018013312,[0.293 0.9  ],-108.1625,-1.0,0.86151326,-99.68086,1.8013313,100,0.009959405,0.4189424,0.86151326,-106.25779,143.26,112,85.7311,24.054758,89.424,-101.90786817982793,90.43946,,126.404526,3066041,0.0029371572,-101.90787
1.046067,0.748913,30367.352,7.733639,-62.18196,4249.713120937347,0.008376502,0.01046067,-196.7826,11300,,0.061195344,[0.304 0.907],-113.548706,-1.0,0.8591369,-79.940865,6.1195345,100,0.0074891294,0.4189424,0.8591369,-98.182236,149.58,113,89.793304,27.02146,33.886868,-106.98929803237318,12.930524,,134.60063,3080999,8.376502e-05,-106.9893
1.480258,0.81039256,30475.139,8.718251,-61.48284,4269.9646372795105,0.0036350023,0.014802578,-164.47232,11400,,0.097961135,[0.418 0.924],-105.73438,-1.0,0.85704875,-77.0154,9.796114,100,0.008103926,0.4189424,0.85704875,-93.20315,141.9,114,64.22035,22.086609,23.060366,-100.25197147354484,11.47019,,102.98948,3095189,3.6350022e-05,-100.251976
0.73100567,0.8566237,33031.33,1.8482378,-62.22052,4289.358784675598,0.1740047,0.007310057,-195.9599,11500,,0.05376627,[0.359 0.891],-109.661545,-1.0,0.8592156,-87.12999,5.376627,100,0.008566236,0.4189424,0.8592156,-96.01023,145.3,115,92.83035,26.16857,57.863083,-103.12954838633537,54.105595,,133.73938,3109719,0.001740047,-103.12955
1.174786,0.64093363,19540.947,10.947428,-61.84218,4309.207601547241,0.010796483,0.01174786,-176.13135,11600,,0.086762026,[0.287 0.887],-111.41033,-1.0,0.8637982,-69.14752,8.676203,100,0.0064093363,0.4189424,0.8637982,-88.57299,148.44,116,70.59206,21.70786,22.937727,-105.53929362043738,9.134566,,114.28917,3124563,0.00010796482,-105.53928
0.8783685,0.56537133,14314.933,15.061615,-62.60148,4329.579571485519,0.0044877618,0.008783684,-181.48203,11700,,0.05481348,[0.402 0.907],-106.71889,-1.0,0.8673184,-60.728493,5.481348,100,0.005653714,0.4189424,0.8673184,-84.205795,142.4,117,80.812546,24.718567,29.293608,-100.66948496356606,6.6393943,,118.88055,3138803,4.4877615e-05,-100.66948
0.72519374,0.50044465,13424.579,13.502942,-72.03607,4350.4581871032715,0.0039976123,0.007251938,-197.94827,11800,,0.0411982,[0.345 0.87 ],-113.353745,-1.0,0.8639543,-57.47884,4.11982,100,0.005004447,0.4189424,0.8639543,-81.7251,150.01,118,91.19281,25.295607,32.259243,-106.75546568959952,7.4057937,,125.9122,3153804,3.9976123e-05,-106.75546
0.58630335,0.9512664,39809.76,1.4793344,-62.530987,4372.705895662308,0.10799681,0.0058630332,-199.8835,11900,,0.0318485,[0.264 0.838],-124.046425,-1.0,0.8680995,-109.51316,3.1848502,100,0.009512666,0.4189424,0.8680995,-117.61697,163.91,119,82.499855,25.945942,72.470345,-117.38364719927311,67.59797,,137.35251,3170195,0.0010799681,-117.383644
1.226047,0.789492,63424.84,6.487389,-72.972755,4397.015205383301,0.006970361,0.012260469,-233.7936,12000,,0.06997064,[0.319 0.83 ],-123.47332,-1.0,0.8574906,-85.35947,6.9970636,100,0.007894921,0.4189424,0.8574906,-105.20882,162.59,120,118.11339,26.294142,29.311117,-115.68020438209176,15.414522,,160.82083,3186454,6.970361e-05,-115.68021
1.1690925,0.93282723,53620.47,3.2565467,-71.057175,4419.914072036743,0.009094668,0.011690925,-203.35898,12100,,0.086602755,[0.373 0.858],-119.815895,-1.0,0.8618417,-99.54272,8.660275,100,0.009328272,0.4189424,0.8618417,-111.775375,158.03,121,90.32172,29.821491,38.899796,-113.03726410776376,30.707375,,132.3018,3202257,9.0946676e-05,-113.03726
1.048186,0.7091456,28957.045,8.086716,-71.768974,4440.575665950775,0.0070307874,0.010481859,-204.73312,12200,,0.06790448,[0.356 0.886],-115.5716,-1.0,0.86154497,-82.22255,6.790448,100,0.0070914556,0.4189424,0.86154497,-101.6293,152.59,122,95.985954,28.586336,31.399437,-108.74716408416629,12.36596,,132.96414,3217516,7.030787e-05,-108.74717
1.1234084,0.8046759,46711.83,8.838501,-63.589573,4462.36802482605,0.0030185475,0.011234084,-214.147,12300,,0.056158397,[0.402 0.85 ],-121.003136,-1.0,0.8663155,-88.03638,5.61584,100,0.008046759,0.4189424,0.8663155,-109.25807,159.42,123,100.28211,30.328226,33.908695,-113.86490056678653,11.314136,,150.55743,3233458,3.0185474e-05,-113.8649
0.87097,0.64461195,26111.137,7.2132173,-63.77427,4483.785259008408,0.008124342,0.008709699,-206.37875,12400,,0.054507237,[0.361 0.887],-120.23059,-1.0,0.8628505,-68.97778,5.4507236,100,0.006446119,0.4189424,0.8628505,-87.4538,157.28,124,93.02745,30.53277,35.390507,-113.3513056577742,13.86344,,142.60449,3249186,8.124342e-05,-113.351295
1.1730752,0.8961787,30200.652,3.2749119,-61.57838,4504.831107378006,0.033821505,0.011730752,-165.15942,12500,,0.07234335,[0.262 0.916],-107.46321,-1.0,0.8596246,-89.07825,7.234335,100,0.0089617865,0.4189424,0.8596246,-99.04106,143.55,125,63.201534,20.37698,36.85393,-101.95789159238339,30.535173,,103.58104,3263541,0.00033821503,-101.95789
1.1984129,0.7475892,35185.566,9.088174,-62.49978,4522.824508190155,0.013247076,0.0119841285,-193.36798,12600,,0.07177311,[0.353 0.928],-109.08821,-1.0,0.8656534,-73.79195,7.1773114,100,0.007475892,0.4189424,0.8656534,-93.223236,143.84,126,90.72537,26.427507,28.013351,-102.64261662825942,11.00331,,130.8682,3277925,0.00013247076,-102.64262
0.9145234,0.92035276,35496.918,1.7993197,-61.234856,4541.704721450806,0.024039444,0.009145235,-181.85039,12700,,0.051233333,[0.233 0.909],-110.1409,-1.0,0.8557078,-90.86978,5.1233335,100,0.009203527,0.4189424,0.8557078,-99.00084,146.42,127,77.77118,24.886963,50.31769,-104.07921428322793,55.576557,,120.61553,3292567,0.00024039442,-104.07921
0.5079925,0.9862671,64679.633,1.1984538,-62.505363,4562.648048877716,0.29970264,0.0050799246,-242.1434,12800,,0.02800569,[0.221 0.929],-111.83769,-1.0,0.86811996,-99.56076,2.800569,100,0.009862671,0.4189424,0.86811996,-108.39689,145.56,128,138.37715,29.03882,79.03309,-103.76625499621034,83.44085,,179.63803,3307123,0.0029970263,-103.76626
0.9143916,0.6244175,24008.07,13.257098,-61.125053,4586.165672779083,0.006165658,0.009143915,-193.03778,12900,,0.05093807,[0.227 0.94 ],-107.666435,-1.0,0.868139,-59.0889,5.093807,100,0.0062441737,0.4189424,0.868139,-82.51745,142.47,129,91.80594,24.490788,31.802149,-101.23184299767017,7.543129,,131.91272,3321370,6.165658e-05,-101.23184
0.8623011,0.64000475,19400.98,11.089879,-61.19226,4606.794791221619,0.0067847343,0.0086230105,-182.9103,13000,,0.04046725,[0.245 0.981],-100.92294,-1.0,0.8615361,-62.223316,4.0467253,100,0.0064000473,0.4189424,0.8615361,-82.52725,134.34,130,88.08436,20.162169,35.520027,-94.82593890562653,9.017231,,121.71803,3334804,6.7847344e-05,-94.825935
1.0403998,0.702647,16053.96,10.682819,-60.725594,4626.558525085449,0.0065258234,0.010403998,-155.9468,13100,,0.06780868,[0.263 1.021],-97.645164,-1.0,0.86465126,-65.472336,6.7808685,100,0.0070264693,0.4189424,0.86465126,-82.462524,131.02,131,63.499855,19.684952,31.324078,-92.44693631604314,9.360825,,95.2212,3347906,6.525823e-05,-92.446945
1.1804384,0.8430345,37820.504,6.081623,-60.47667,4646.747159004211,0.011597879,0.011804384,-184.32202,13200,,0.058643587,[0.208 0.985],-103.02142,-1.0,0.856622,-76.32133,5.864359,100,0.008430344,0.4189424,0.856622,-91.473175,135.89,132,87.44466,25.19092,33.776577,-96.87735430523753,16.44298,,123.84535,3361495,0.000115978786,-96.87735
1.1191142,0.91191846,39930.273,3.3263695,-61.01775,4668.095141649246,0.026513355,0.011191141,-182.92172,13300,,0.06760276,[0.121 1.016],-105.53732,-1.0,0.86373657,-85.693726,6.7602763,100,0.009119185,0.4189424,0.86373657,-96.814354,140.55,133,83.48179,25.918064,39.903584,-99.43993615657091,30.062805,,121.90398,3375550,0.00026513354,-99.43993
0.96736264,0.9093914,32817.504,2.121337,-59.68098,4687.8722467422485,0.08179836,0.009673627,-177.07712,13400,,0.078004,[0.103 1.045],-100.29138,-1.0,0.8574383,-86.97862,7.8004007,100,0.009093914,0.4189424,0.8574383,-95.57561,133.54,134,82.6883,23.351892,46.914036,-94.38881776109338,47.140083,,117.39613,3388904,0.0008179836,-94.388824
0.791058,0.5277786,9210.535,14.4620285,-60.701523,4706.110086679459,0.0025486052,0.00791058,-153.42053,13500,,0.04327812,[0.025 1.059],-94.32697,-1.0,0.85435367,-48.54689,4.327812,100,0.0052777855,0.4189424,0.85435367,-67.99497,126.79,135,64.20758,21.584564,30.802076,-89.21295323863626,6.9146595,,92.71901,3401583,2.5486052e-05,-89.21296
0.9798564,0.73460066,27244.152,5.2037244,-60.20787,4725.991584539413,0.015522905,0.009798563,-181.49997,13600,,0.06731003,[0.01  1.016],-98.908325,-1.0,0.8631992,-65.88753,6.7310033,100,0.0073460066,0.4189424,0.8631992,-79.68858,131.56,136,88.64165,22.09182,35.981712,-92.85832304611802,19.217005,,121.2921,3414739,0.00015522905,-92.85832
0.7308865,0.9169188,31875.941,1.2900542,-50.109116,4742.708411693573,0.11575115,0.0073088654,-177.76385,13700,,0.063015915,[0.132 1.023],-95.92132,-1.0,0.86329496,-80.60267,6.3015914,100,0.009169188,0.4189424,0.86329496,-87.33284,127.15,137,87.76799,21.450317,61.147606,-89.99585775047541,77.51612,,127.65474,3427454,0.0011575115,-89.99586
1.0500721,0.8771329,25416.387,2.2450192,-61.636524,4759.226736545563,0.0939573,0.01050072,-162.86685,13800,,0.07497948,[0.126 1.038],-99.26373,-1.0,0.85700816,-81.93339,7.4979477,100,0.008771327,0.4189424,0.85700816,-90.06771,132.41,138,69.032005,22.330517,41.098114,-93.83484578415751,44.54305,,101.23033,3440695,0.0009395729,-93.83485
1.1797737,0.917098,19680.453,3.212845,-60.429466,4777.071892738342,0.02007464,0.011797736,-135.81613,13900,,0.0791886,[0.125 1.062],-91.44885,-1.0,0.8574562,-80.31219,7.91886,100,0.009170981,0.4189424,0.8574562,-88.42693,122.91,139,48.894493,18.000328,37.66652,-86.92164131745696,31.125061,,75.386665,3452986,0.00020074639,-86.92163
1.0178835,0.6136294,22658.008,10.768767,-60.416145,4795.433881998062,0.009568757,0.010178834,-188.9443,14000,,0.06499148,[0.026 1.051],-99.90878,-1.0,0.8554112,-60.086166,6.4991484,100,0.0061362945,0.4189424,0.8554112,-80.75403,131.08,140,95.33367,26.169924,26.65536,-93.61063887774944,9.286114,,128.52817,3466094,9.5687574e-05,-93.61064
1.2588737,0.8622351,27724.537,6.675745,-50.065414,4813.682764291763,0.018900473,0.012588737,-157.81009,14100,,0.06747582,[-0.124  1.042],-98.21331,-1.0,0.8584341,-76.63791,6.747582,100,0.008622351,0.4189424,0.8584341,-90.22929,130.88,141,64.85712,22.475159,31.932201,-92.95297024413944,14.979602,,107.744675,3479182,0.00018900473,-92.95298
0.51452243,0.9752872,22267.57,1.273255,-60.6593,4833.407089233398,0.25034952,0.0051452243,-147.64023,14200,,0.028703408,[-0.002  1.056],-93.106476,-1.0,0.86261463,-86.362495,2.8703408,100,0.0097528715,0.4189424,0.86261463,-91.915665,125.58,142,59.455097,19.040035,78.22769,-88.1851324480772,78.538864,,86.98093,3491740,0.0025034952,-88.185135
0.8105237,0.64179635,21954.424,10.802542,-50.57377,4854.528052330017,0.007275265,0.008105237,-193.16467,14300,,0.04214275,[0.019 1.043],-98.575066,-1.0,0.8622945,-59.075897,4.214275,100,0.0064179627,0.4189424,0.8622945,-80.23852,130.1,143,101.02843,23.832788,38.53694,-92.1362494379282,9.257081,,142.59091,3504750,7.275265e-05,-92.13626
1.2299566,0.90733236,23871.0,3.2732944,-50.915016,4873.06999874115,0.03103368,0.012299566,-148.9461,14400,,0.099133596,[-0.026  1.084],-92.805466,-1.0,0.86009765,-77.78165,9.91336,100,0.009073323,0.4189424,0.86009765,-86.76421,124.3,144,61.105515,18.623243,35.241272,-87.84059261649847,30.55026,,98.03109,3517180,0.0003103368,-87.8406
