ESSRenyi,AvgEpLen,AvgVanillaIw,MaxNormIw,AvgRet,VarDiscRet,renyi2,VarVanillaIw,SamplesThisIter,VarRet,AvgDiscRet,EpsThisIter,Bound,IterType,ESSClassic,AvgNormIw,delta,MinNormIw,J,MinVanillaIw,MaxVanillaIw,VanillaAvgRet,VarJ,BatchSize,VarNormIw
,83.6120401338,0.910716,7.30858e-05,-57.0462479715,42.3556146763,inf,0.321984,50000,42.3556146763,-57.0462479715,598,-59.1601,1,4.09466761275,9.29023e-06,0.3,9.82765e-10,-9927.4,9.634e-05,7.16456,-57.0462479715,114.016,100,3.35058e-11
,83.4724540902,0.943019,6.64877e-05,-57.0981028224,45.3716113138,inf,0.358473,50000,45.3716113138,-57.0981028224,599,-59.3062,1,3.62091757635,9.27472e-06,0.3,6.95207e-09,-9921.47,0.000706861,6.76023,-57.0981028224,117.252,100,3.4675e-11
,84.3170320405,0.926653,6.66443e-05,-57.5291594144,52.556685693,inf,0.352136,50000,52.556685693,-57.5291594144,593,-59.5897,1,3.71764762675,9.36856e-06,0.3,4.31367e-09,-9975.02,0.000426669,6.59185,-57.5291594144,119.01,100,3.59933e-11
,83.6120401338,0.932275,8.51988e-05,-57.1801150043,49.4319710752,inf,0.493062,50000,49.4319710752,-57.1801150043,598,-58.4234,1,3.84512083429,9.29022e-06,0.3,2.00226e-10,-9854.65,2.00927e-05,8.54971,-57.1801150043,137.246,100,4.89628e-11
,84.4594594595,0.94824,0.00013959,-57.7103634192,50.7225565812,inf,0.454675,50000,50.7225565812,-57.7103634192,592,-59.187,1,4.05397190868,9.38439e-06,0.3,3.5921e-10,-9982.1,3.62962e-05,14.1048,-57.7103634192,155.831,100,4.45324e-11
,84.1750841751,0.916823,7.2329e-05,-57.4341222475,50.0016335793,inf,0.328816,50000,50.0016335793,-57.4341222475,594,-59.7536,1,3.70330445282,9.35279e-06,0.3,4.78256e-09,-9960.18,0.000468819,7.09017,-57.4341222475,128.089,100,3.42187e-11
,83.4724540902,0.99615,0.000214314,-57.1268500223,59.4472522622,inf,0.796987,50000,59.4472522622,-57.1268500223,599,-58.5291,1,3.60229603701,9.27472e-06,0.3,1.1028e-09,-9763.29,0.000118446,23.0183,-57.1268500223,304.242,100,6.9088e-11
,83.6120401338,0.951959,7.19399e-05,-57.2510590608,50.5788297099,inf,0.406283,50000,50.5788297099,-57.2510590608,598,-59.6177,1,3.9451533759,9.29023e-06,0.3,1.65375e-09,-9919.77,0.000169458,7.3716,-57.2510590608,131.213,100,3.86941e-11
,84.1750841751,0.995218,0.000204149,-57.5508464736,56.1776652241,inf,0.60057,50000,56.1776652241,-57.5508464736,594,-59.142,1,3.99474992826,9.35279e-06,0.3,1.55193e-09,-9972.4,0.000165139,21.7233,-57.5508464736,372.376,100,5.30408e-11
,84.4594594595,0.940392,4.35158e-05,-57.6888276931,59.5346323022,inf,0.154264,50000,59.5346323022,-57.6888276931,592,-63.5706,1,3.72141148092,9.38438e-06,0.3,2.62275e-08,-10126.4,0.00262821,4.36064,-57.6888276931,108.989,100,1.53624e-11
,84.1750841751,0.94008,6.70771e-05,-57.4084253873,52.7305363474,inf,0.275123,50000,52.7305363474,-57.4084253873,594,-61.1616,1,3.62324047293,9.35279e-06,0.3,7.28122e-09,-9992.01,0.00073186,6.74215,-57.4084253873,130.326,100,2.7232e-11
,84.7457627119,0.975677,0.000225263,-57.8338125123,50.1929831097,inf,0.639443,50000,50.1929831097,-57.8338125123,590,-59.3478,1,3.90689254178,9.4162e-06,0.3,4.38692e-09,-9951.82,0.000454559,23.3411,-57.8338125123,343.23,100,5.9558e-11
,83.0564784053,1.02227,0.000266932,-56.9338876099,51.0186026957,inf,1.00138,50000,51.0186026957,-56.9338876099,602,-57.607,1,3.91375683231,9.2285e-06,0.3,1.36181e-10,-9843.65,1.50852e-05,29.5688,-56.9338876099,455.78,100,8.16083e-11
nan,83.6120401338,0.948367,0.000122288,-57.2076587059,57.8733556294,nan,0.512934,50000,57.8733556294,-57.2076587059,598,-58.8235,1,3.7363633819,9.29023e-06,0.3,5.41438e-11,-9843.49,5.52713e-06,12.4835,-57.2076587059,184.583,100,4.92222e-11
,83.7520938023,0.979851,0.000224032,-57.2629065071,56.2195324436,inf,0.695756,50000,56.2195324436,-57.2629065071,597,-58.2955,1,4.38580834589,9.30579e-06,0.3,9.10102e-11,-9821.35,9.5829e-06,23.5894,-57.2629065071,268.584,100,6.27543e-11
,83.7520938023,0.94027,0.000137507,-57.3231268661,47.6322524719,inf,0.389246,50000,47.6322524719,-57.3231268661,597,-59.453,1,3.74600754191,9.30579e-06,0.3,2.21389e-09,-9946.19,0.000223695,13.8939,-57.3231268661,174.447,100,3.81264e-11
,83.7520938023,0.97456,0.000207949,-57.2821925942,56.5526941401,inf,0.520808,50000,56.5526941401,-57.2821925942,597,-59.0157,1,3.7006206955,9.30579e-06,0.3,4.66004e-09,-9889.48,0.000488028,21.7777,-57.2821925942,314.116,100,4.74861e-11
,84.3170320405,0.970971,0.000208651,-57.5880764751,49.52214184,inf,0.509334,50000,49.52214184,-57.5880764751,593,-59.3157,1,3.88497662141,9.36856e-06,0.3,5.50844e-09,-9970.8,0.000570902,21.6249,-57.5880764751,306.949,100,4.74172e-11
,84.3170320405,0.955779,0.000175051,-57.5573054825,46.9072460191,inf,0.44064,50000,46.9072460191,-57.5573054825,593,-59.7174,1,3.67315742783,9.36856e-06,0.3,1.64067e-09,-9974.0,0.000167381,17.8587,-57.5573054825,249.369,100,4.23365e-11
,85.1788756388,0.908577,7.55438e-05,-58.1340801503,47.692981182,inf,0.308025,50000,47.692981182,-58.1340801503,587,-60.4187,1,4.02008555399,9.46432e-06,0.3,3.33867e-09,-10109.0,0.000320514,7.25222,-58.1340801503,117.263,100,3.34227e-11
,84.6023688663,0.961398,0.000140196,-57.8149986376,53.3192050751,inf,0.449525,50000,53.3192050751,-57.8149986376,591,-59.8048,1,4.01440144682,9.40026e-06,0.3,1.31924e-09,-10006.7,0.000134923,14.3383,-57.8149986376,190.549,100,4.29762e-11
,84.3170320405,0.970337,0.000158459,-57.6750403745,49.4903135776,inf,0.58049,50000,49.4903135776,-57.6750403745,593,-58.9836,1,3.70644302113,9.36856e-06,0.3,1.8908e-09,-9973.0,0.000195837,16.4122,-57.6750403745,212.44,100,5.41122e-11
,84.4594594595,0.968837,0.000127948,-57.7699397135,59.5212584792,inf,0.577161,50000,59.5212584792,-57.7699397135,592,-59.4069,1,3.62875452631,9.38439e-06,0.3,1.07199e-09,-9932.82,0.000110671,13.2093,-57.7699397135,206.11,100,5.4151e-11
,84.3170320405,0.938735,9.62608e-05,-57.5192798009,44.4683416632,inf,0.351904,50000,44.4683416632,-57.5192798009,593,-59.8518,1,3.54705892346,9.36856e-06,0.3,5.17973e-09,-10004.7,0.000519012,9.64538,-57.5192798009,151.261,100,3.50497e-11
,83.6120401338,1.02565,0.000314917,-57.2265439755,57.0466744734,inf,1.19626,50000,57.0466744734,-57.2265439755,598,-57.2423,1,3.85226408132,9.29023e-06,0.3,9.73391e-09,-9834.68,0.00107464,34.7672,-57.2265439755,445.651,100,9.81472e-11
,83.6120401338,0.97627,0.000144404,-57.3261196639,46.2350209605,inf,0.377356,50000,46.2350209605,-57.3261196639,598,-59.5931,1,4.05629086019,9.29023e-06,0.3,5.70404e-10,-10012.0,5.99413e-05,15.1748,-57.3261196639,202.962,100,3.41715e-11
,83.7520938023,0.957314,0.000179566,-57.2858004308,43.3189264366,inf,0.59439,50000,43.3189264366,-57.2858004308,597,-58.4882,1,3.46705279277,9.30579e-06,0.3,1.36934e-09,-9873.26,0.000140869,18.4725,-57.2858004308,193.994,100,5.61655e-11
,82.6446280992,0.963315,0.00014724,-56.6813200698,54.9183255792,inf,0.547426,50000,54.9183255792,-56.6813200698,605,-58.4527,1,3.56803804024,9.18274e-06,0.3,1.32839e-09,-9756.21,0.000139355,15.4462,-56.6813200698,194.889,100,4.97431e-11
,83.0564784053,0.930457,0.000136577,-56.9464077343,48.4104775099,inf,0.460013,50000,48.4104775099,-56.9464077343,602,-58.2928,1,3.71128697559,9.2285e-06,0.3,2.53054e-09,-9838.58,0.00025514,13.7703,-56.9464077343,172.57,100,4.52522e-11
,84.1750841751,0.953746,9.82866e-05,-57.6180046231,56.763130982,inf,0.500883,50000,56.763130982,-57.6180046231,594,-59.4421,1,4.068959707,9.35279e-06,0.3,2.61601e-10,-9924.75,2.66766e-05,10.0227,-57.6180046231,142.765,100,4.81674e-11
,84.0336134454,0.948869,0.000130256,-57.4465898286,54.3542169664,inf,0.642436,50000,54.3542169664,-57.4465898286,595,-58.4335,1,3.77182987437,9.33707e-06,0.3,6.7257e-10,-9838.64,6.83492e-05,13.2371,-57.4465898286,159.948,100,6.22068e-11
,83.4724540902,1.02865,0.000307411,-57.1058748169,60.7840741307,inf,1.27369,50000,60.7840741307,-57.1058748169,599,-57.323,1,3.41278659622,9.27472e-06,0.3,2.28914e-09,-9748.69,0.000253885,34.0945,-57.1058748169,436.534,100,1.03546e-10
,82.5082508251,0.972359,0.000124581,-56.499688578,47.3550078493,inf,0.515235,50000,47.3550078493,-56.499688578,606,-58.2591,1,3.75894417602,9.16758e-06,0.3,1.99266e-09,-9780.24,0.000211351,13.2137,-56.499688578,186.432,100,4.57996e-11
,83.6120401338,0.969677,0.000198236,-57.1975413309,52.0840516793,inf,0.555093,50000,52.0840516793,-57.1975413309,598,-59.0282,1,3.51613182822,9.29023e-06,0.3,8.10297e-09,-9858.29,0.000845756,20.691,-57.1975413309,295.999,100,5.09523e-11
,84.0336134454,1.00066,0.000208027,-57.4318172873,55.6092703982,inf,0.71678,50000,55.6092703982,-57.4318172873,595,-58.719,1,3.6945299282,9.33707e-06,0.3,1.45819e-08,-9905.93,0.00156276,22.2945,-57.4318172873,274.66,100,6.24067e-11
,83.8926174497,1.01251,0.000244767,-57.207547714,51.5829097919,inf,0.805549,50000,51.5829097919,-57.207547714,596,-57.9926,1,4.09883253146,9.3214e-06,0.3,4.67091e-09,-9895.47,0.000507365,26.5871,-57.207547714,330.734,100,6.82738e-11
,84.7457627119,0.927678,7.3773e-05,-57.8588757581,51.4391641716,inf,0.37314,50000,51.4391641716,-57.8588757581,590,-59.895,1,3.88137925742,9.4162e-06,0.3,1.41381e-09,-10024.0,0.000139288,7.26806,-57.8588757581,125.384,100,3.8444e-11
,83.1946755408,1.0213,0.00023875,-56.9520869312,51.2100506874,inf,0.999383,50000,51.2100506874,-56.9520869312,601,-57.8714,1,3.74337024698,9.24385e-06,0.3,1.03924e-10,-9793.4,1.1482e-05,26.3782,-56.9520869312,389.678,100,8.18707e-11
,85.7632933105,0.987794,2.42455e-05,-58.8210947982,491.147222743,inf,0.0256551,50000,491.147222743,-58.8210947982,583,-83.5764,1,3.39293559519,9.52925e-06,0.3,5.8095e-07,-10412.0,0.0602208,2.51327,-58.8210947982,209.516,100,2.38758e-12
,83.6120401338,0.933394,9.07011e-05,-57.1299701531,54.0614345725,inf,0.464975,50000,54.0614345725,-57.1299701531,598,-58.8883,1,3.46747778813,9.29023e-06,0.3,1.01828e-10,-9844.42,1.02308e-05,9.11279,-57.1299701531,144.947,100,4.6063e-11
,84.0336134454,1.00554,0.000215057,-57.3624191428,56.7367090757,inf,0.68844,50000,56.7367090757,-57.3624191428,595,-58.8158,1,4.08411983243,9.33707e-06,0.3,1.15649e-09,-9919.0,0.000124546,23.1602,-57.3624191428,330.035,100,5.93595e-11
,83.0564784053,0.996973,0.000182526,-56.7924663609,48.5122145035,inf,0.718286,50000,48.5122145035,-56.7924663609,602,-57.7856,1,4.1410211797,9.2285e-06,0.3,5.35901e-10,-9809.73,5.78944e-05,19.7187,-56.7924663609,241.731,100,6.1545e-11
,84.0336134454,0.99499,0.000192801,-57.4437559515,47.0483096821,inf,0.547352,50000,47.0483096821,-57.4437559515,595,-58.6029,1,3.88858659687,9.33707e-06,0.3,5.44104e-09,-10004.7,0.000579815,20.5455,-57.4437559515,278.112,100,4.82004e-11
,82.9187396352,0.962466,0.000167574,-56.7362556022,48.1025869294,inf,0.604518,50000,48.1025869294,-56.7362556022,603,-57.9689,1,3.70906862697,9.21319e-06,0.3,4.93941e-10,-9773.16,5.16001e-05,17.5058,-56.7362556022,213.885,100,5.53935e-11
,84.6023688663,0.954671,0.000138405,-57.8283673617,41.8488884749,inf,0.474037,50000,41.8488884749,-57.8283673617,591,-59.5807,1,3.92061689593,9.40026e-06,0.3,8.26598e-09,-10026.4,0.000839476,14.0561,-57.8283673617,167.55,100,4.59606e-11
,84.0336134454,0.968411,0.000134171,-57.4100548238,51.0609537829,inf,0.439446,50000,51.0609537829,-57.4100548238,595,-59.2534,1,4.16506747962,9.33707e-06,0.3,5.03884e-09,-9965.67,0.000522612,13.9158,-57.4100548238,223.759,100,4.08515e-11
,84.4594594595,0.931608,9.30447e-05,-57.7208244104,48.3250175727,inf,0.391229,50000,48.3250175727,-57.7208244104,592,-59.3852,1,3.71174010763,9.38438e-06,0.3,3.70597e-10,-10011.9,3.679e-05,9.23675,-57.7208244104,121.955,100,3.96987e-11
,84.7457627119,0.91591,8.46724e-05,-57.9923290182,42.4620820699,inf,0.352668,50000,42.4620820699,-57.9923290182,590,-59.6612,1,3.76222959266,9.4162e-06,0.3,4.91134e-09,-10076.2,0.000477724,8.23605,-57.9923290182,114.804,100,3.72745e-11
,84.1750841751,0.975178,0.000165485,-57.5430441224,52.7088045974,inf,0.456939,50000,52.7088045974,-57.5430441224,594,-59.4269,1,3.81828468043,9.35279e-06,0.3,1.95281e-10,-9995.0,2.03612e-05,17.2544,-57.5430441224,266.143,100,4.20312e-11
nan,84.4594594595,1.03421,0.000391191,-57.6945366116,72.2895122291,nan,1.41002,50000,72.2895122291,-57.6945366116,592,-57.6269,1,4.32545560113,9.38438e-06,0.3,3.93658e-12,-9880.15,4.33832e-07,43.1114,-57.6945366116,516.766,100,1.16097e-10
,84.7457627119,0.987871,0.000187158,-57.7859070068,56.9424023008,inf,0.689074,50000,56.9424023008,-57.7859070068,590,-58.9466,1,3.93968036199,9.4162e-06,0.3,4.13598e-12,-9924.04,4.33913e-07,19.6351,-57.7859070068,286.981,100,6.2606e-11
,84.6023688663,0.938674,7.68286e-05,-57.8151780924,46.0755703918,inf,0.373973,50000,46.0755703918,-57.8151780924,591,-59.9519,1,3.84414079556,9.40026e-06,0.3,2.09175e-09,-10037.2,0.000208874,7.6718,-57.8151780924,121.141,100,3.75051e-11
,84.1750841751,0.999519,0.000227002,-57.5974812532,59.4909930292,inf,0.700526,50000,59.4909930292,-57.5974812532,594,-58.9061,1,3.72205786218,9.35279e-06,0.3,1.67948e-09,-9909.05,0.000179483,24.2594,-57.5974812532,333.391,100,6.13372e-11
,83.3333333333,0.940165,6.85667e-05,-57.0808424952,48.2817797702,inf,0.350122,50000,48.2817797702,-57.0808424952,600,-59.5734,1,3.93013633873,9.25926e-06,0.3,2.58966e-09,-9916.57,0.000262948,6.96211,-57.0808424952,122.318,100,3.39597e-11
,82.7814569536,0.926131,7.76218e-05,-56.7433494522,46.7387075622,inf,0.42825,50000,46.7387075622,-56.7433494522,604,-58.6167,1,3.8948475639,9.19794e-06,0.3,2.96879e-10,-9802.74,2.98925e-05,7.81566,-56.7433494522,131.841,100,4.22409e-11
,84.6023688663,0.926112,8.20373e-05,-57.7075687482,46.7988069009,inf,0.420458,50000,46.7988069009,-57.7075687482,591,-59.3906,1,3.76084567587,9.40026e-06,0.3,1.13085e-10,-9981.22,1.11411e-05,8.0823,-57.7075687482,129.097,100,4.33187e-11
,85.1788756388,0.924479,5.97924e-05,-58.0509183385,59.5610561878,inf,0.269533,50000,59.5610561878,-58.0509183385,587,-61.1487,1,3.8058613188,9.46432e-06,0.3,2.98636e-09,-10093.6,0.000291709,5.84054,-58.0509183385,117.689,100,2.82486e-11
,83.1946755408,0.98025,0.0001413,-56.9356776993,50.4766687215,inf,0.678211,50000,50.4766687215,-56.9356776993,601,-58.4387,1,3.7965506218,9.24385e-06,0.3,1.29518e-09,-9780.96,0.000137345,14.9839,-56.9356776993,212.569,100,6.03111e-11
,82.5082508251,0.977122,0.000208525,-56.424525331,55.5557919988,inf,0.650156,50000,55.5557919988,-56.424525331,606,-57.9037,1,3.61581166919,9.16758e-06,0.3,1.08313e-10,-9684.17,1.15445e-05,22.2255,-56.424525331,293.477,100,5.72309e-11
,83.3333333333,1.03076,0.000321582,-57.0307004485,51.7809273884,inf,1.22342,50000,51.7809273884,-57.0307004485,600,-57.6384,1,3.67545722696,9.25926e-06,0.3,4.05439e-09,-9737.04,0.000451344,35.7992,-57.0307004485,399.21,100,9.87219e-11
,84.4594594595,1.00676,0.000200896,-57.6033859167,61.5042794803,inf,0.570897,50000,61.5042794803,-57.6033859167,592,-59.4351,1,3.98414788166,9.38439e-06,0.3,4.19267e-09,-9991.76,0.000449792,21.5523,-57.6033859167,351.373,100,4.9604e-11
,83.7520938023,0.969232,0.000201713,-57.2082002934,53.9170915593,inf,0.508841,50000,53.9170915593,-57.2082002934,597,-59.033,1,3.66491572386,9.30579e-06,0.3,9.31428e-09,-9873.04,0.000970116,21.0092,-57.2082002934,255.403,100,4.69065e-11
nan,83.8926174497,0.942006,0.000126862,-57.3820418003,49.0148161943,nan,0.43582,50000,49.0148161943,-57.3820418003,596,-59.4428,1,3.61409929773,9.3214e-06,0.3,5.36866e-09,-9922.54,0.000542548,12.8204,-57.3820418003,185.652,100,4.26739e-11
nan,84.7457627119,0.990958,0.000207557,-57.7647220654,55.3420066282,nan,0.739958,50000,55.3420066282,-57.7647220654,590,-59.0115,1,3.96051323663,9.4162e-06,0.3,3.98755e-09,-9902.51,0.000419649,21.8433,-57.7647220654,290.462,100,6.68108e-11
nan,83.4724540902,1.01238,0.000225965,-57.0674228459,58.5793868519,nan,0.932463,50000,58.5793868519,-57.0674228459,599,-58.0756,1,3.41945351208,9.27472e-06,0.3,1.19508e-09,-9755.86,0.000130449,24.6651,-57.0674228459,336.307,100,7.82614e-11
nan,83.4724540902,0.95753,0.000172521,-57.0860464995,53.9088325954,nan,0.573093,50000,53.9088325954,-57.0860464995,599,-58.6834,1,3.61509062668,9.27472e-06,0.3,3.94971e-11,-9805.68,4.07772e-06,17.8112,-57.0860464995,244.368,100,5.37678e-11
nan,83.7520938023,0.950522,8.54845e-05,-57.243788455,47.732620342,nan,0.575436,50000,47.732620342,-57.243788455,597,-58.5272,1,3.6865495444,9.30579e-06,0.3,5.01404e-10,-9852.71,5.1215e-05,8.73165,-57.243788455,138.464,100,5.51542e-11
nan,84.3170320405,0.96167,0.000158718,-57.5187284355,50.7203477458,nan,0.490385,50000,50.7203477458,-57.5187284355,593,-59.1399,1,4.452811119,9.36856e-06,0.3,1.36099e-08,-9946.13,0.00139704,16.2922,-57.5187284355,223.631,100,4.65405e-11
nan,84.3170320405,0.966293,0.000106499,-57.4375789836,49.9716934885,nan,0.506157,50000,49.9716934885,-57.4375789836,593,-59.3019,1,3.76677112533,9.36856e-06,0.3,1.74722e-09,-9917.75,0.000180211,10.9845,-57.4375789836,159.511,100,4.75788e-11
nan,84.0336134454,0.93408,7.83905e-05,-57.2744371724,47.406285022,nan,0.383292,50000,47.406285022,-57.2744371724,595,-59.5635,1,3.54899252991,9.33707e-06,0.3,2.67174e-09,-9931.56,0.000267281,7.84218,-57.2744371724,127.755,100,3.82986e-11
nan,84.3170320405,0.920953,0.000115592,-57.5492823658,52.3311157242,nan,0.534408,50000,52.3311157242,-57.5492823658,593,-58.5873,1,4.06809125276,9.36856e-06,0.3,1.34352e-10,-9880.64,1.32071e-05,11.363,-57.5492823658,142.772,100,5.53024e-11
nan,83.7520938023,1.0362,0.000309314,-57.204362712,54.5058217325,nan,1.4717,50000,54.5058217325,-57.204362712,597,-57.0221,1,3.70852748966,9.30579e-06,0.3,1.31792e-11,-9750.14,1.4675e-06,34.442,-57.204362712,358.036,100,1.18698e-10
nan,83.4724540902,0.943755,0.000138981,-57.1766096989,41.7176030618,nan,0.431958,50000,41.7176030618,-57.1766096989,599,-58.9308,1,3.73688135441,9.27472e-06,0.3,4.35608e-10,-9921.2,4.43256e-05,14.1421,-57.1766096989,120.912,100,4.17181e-11
nan,83.7520938023,0.946721,7.17582e-05,-57.1102367757,46.6037947689,nan,0.40657,50000,46.6037947689,-57.1102367757,597,-59.4663,1,3.61867099801,9.30579e-06,0.3,1.57805e-09,-9896.95,0.000160542,7.3003,-57.1102367757,125.672,100,3.92824e-11
nan,82.9187396352,0.932008,0.00011752,-56.8241329502,40.2666032546,nan,0.418013,50000,40.2666032546,-56.8241329502,603,-58.5074,1,3.51780986491,9.21319e-06,0.3,1.42394e-09,-9856.45,0.000144046,11.8883,-56.8241329502,155.183,100,4.0848e-11
nan,84.6023688663,0.948757,0.000127058,-57.8765776231,54.3325243946,nan,0.443396,50000,54.3325243946,-57.8765776231,591,-59.5998,1,3.74144116732,9.40026e-06,0.3,6.31111e-10,-10008.2,6.36972e-05,12.8238,-57.8765776231,178.837,100,4.35274e-11
nan,83.4724540902,0.943807,6.37782e-05,-57.0898706482,52.1288449879,nan,0.210233,50000,52.1288449879,-57.0898706482,599,-61.6208,1,3.65606660734,9.27472e-06,0.3,4.6444e-09,-9993.3,0.00047262,6.49015,-57.0898706482,118.323,100,2.03019e-11
nan,83.7520938023,1.00778,0.000205788,-57.1881984772,56.1920155459,nan,0.724714,50000,56.1920155459,-57.1881984772,597,-57.839,1,4.00492666304,9.30579e-06,0.3,7.8216e-09,-9893.33,0.000847048,22.286,-57.1881984772,309.149,100,6.17934e-11
nan,83.6120401338,1.00209,0.000252056,-57.0827114606,49.7716936696,nan,0.945748,50000,49.7716936696,-57.0827114606,598,-57.8539,1,3.8247897713,9.29023e-06,0.3,2.08125e-09,-9757.41,0.000224495,27.1881,-57.0827114606,342.689,100,8.1285e-11
nan,83.1946755408,1.00249,0.000229173,-57.0145423897,42.9151372288,nan,0.61123,50000,42.9151372288,-57.0145423897,601,-58.5045,1,3.6727605872,9.24385e-06,0.3,1.52471e-08,-9902.35,0.00165354,24.8537,-57.0145423897,317.645,100,5.19699e-11
nan,83.6120401338,1.00067,0.000180107,-57.0674848643,55.6572247674,nan,0.630105,50000,55.6572247674,-57.0674848643,598,-58.3696,1,3.81786390484,9.29023e-06,0.3,7.63297e-09,-9871.78,0.000822159,19.3997,-57.0674848643,265.799,100,5.4311e-11
nan,83.8926174497,0.989601,0.000224172,-57.4603953759,48.8135564124,nan,0.54965,50000,48.8135564124,-57.4603953759,596,-58.3716,1,4.38231311472,9.3214e-06,0.3,2.36795e-09,-10014.5,0.000251392,23.7991,-57.4603953759,318.858,100,4.87673e-11
nan,83.8926174497,1.00465,0.000286018,-57.358617852,54.6106024032,nan,0.757827,50000,54.6106024032,-57.358617852,596,-58.4915,1,3.62020978123,9.3214e-06,0.3,2.10002e-09,-9859.25,0.000226339,30.8268,-57.358617852,355.357,100,6.52379e-11
nan,82.9187396352,0.963195,0.000163434,-56.7719422117,53.2256866609,nan,0.651871,50000,53.2256866609,-56.7719422117,603,-58.2479,1,3.90900423998,9.21319e-06,0.3,1.30145e-09,-9725.87,0.00013606,17.0862,-56.7719422117,193.646,100,5.96422e-11
nan,83.8926174497,0.952404,0.000189742,-57.3794410646,54.8158331899,nan,0.51307,50000,54.8158331899,-57.3794410646,596,-59.0844,1,3.97383614376,9.3214e-06,0.3,2.48461e-09,-9879.82,0.000253863,19.3866,-57.3794410646,223.786,100,4.9147e-11
nan,84.7457627119,0.938982,0.000122037,-57.8669499599,50.9337030135,nan,0.335869,50000,50.9337030135,-57.8669499599,590,-60.22,1,3.82914364328,9.4162e-06,0.3,1.01518e-08,-10060.6,0.00101234,12.1695,-57.8669499599,141.798,100,3.37758e-11
nan,83.3333333333,0.99379,0.000184433,-56.9033146042,49.2657327039,nan,0.554164,50000,49.2657327039,-56.9033146042,600,-58.2884,1,4.18184322088,9.25926e-06,0.3,1.00539e-10,-9885.96,1.07908e-05,19.795,-56.9033146042,232.563,100,4.81062e-11
nan,83.6120401338,0.984145,0.000174845,-57.0771730747,49.0361357624,nan,0.620456,50000,49.0361357624,-57.0771730747,598,-58.0731,1,3.9821339237,9.29023e-06,0.3,1.86823e-10,-9868.36,1.97908e-05,18.5219,-57.0771730747,236.831,100,5.52898e-11
nan,82.6446280992,0.948581,9.77659e-05,-56.6166982217,52.1789697474,nan,0.314565,50000,52.1789697474,-56.6166982217,605,-59.6728,1,3.7797342655,9.18274e-06,0.3,2.50637e-09,-9847.77,0.000258909,10.0993,-56.6166982217,140.45,100,2.94786e-11
nan,83.3333333333,0.97989,0.000139819,-56.9867308059,54.5034235854,nan,0.716036,50000,54.5034235854,-56.9867308059,600,-58.1529,1,3.65150031977,9.25926e-06,0.3,1.7691e-11,-9773.98,1.87221e-06,14.7968,-56.9867308059,187.302,100,6.39342e-11
nan,83.1946755408,0.984984,0.000175936,-56.968692813,58.0743425906,nan,0.498712,50000,58.0743425906,-56.968692813,601,-59.1145,1,3.89561591347,9.24385e-06,0.3,3.83887e-09,-9871.21,0.000409053,18.7469,-56.968692813,275.167,100,4.39236e-11
nan,82.6446280992,0.923049,9.35206e-05,-56.6358902977,40.7610116837,nan,0.264247,50000,40.7610116837,-56.6358902977,605,-59.4636,1,3.90471384714,9.18274e-06,0.3,8.44294e-09,-9903.77,0.000848684,9.4007,-56.6358902977,119.424,100,2.6152e-11
nan,83.3333333333,0.971484,0.000129628,-57.0551847491,58.1955496893,nan,0.627616,50000,58.1955496893,-57.0551847491,600,-58.6894,1,3.91610158969,9.25926e-06,0.3,3.47021e-10,-9785.22,3.64095e-05,13.6006,-57.0551847491,205.828,100,5.70132e-11
nan,84.6023688663,0.929353,0.00010328,-57.7459824391,52.4494429504,nan,0.379728,50000,52.4494429504,-57.7459824391,591,-59.8321,1,3.8728858421,9.40026e-06,0.3,1.03423e-09,-9996.48,0.000102249,10.2107,-57.7459824391,128.195,100,3.885e-11
nan,84.3170320405,0.953733,0.000122082,-57.5305213096,56.6073835109,nan,0.522964,50000,56.6073835109,-57.5305213096,593,-59.0615,1,3.82197701441,9.36856e-06,0.3,6.03047e-11,-9899.17,6.1391e-06,12.4282,-57.5305213096,176.793,100,5.0462e-11
nan,82.5082508251,0.931591,9.11629e-05,-56.4999153341,47.3319656861,nan,0.361145,50000,47.3319656861,-56.4999153341,606,-58.7933,1,3.6625031149,9.16758e-06,0.3,4.11913e-09,-9804.33,0.000418578,9.26378,-56.4999153341,120.433,100,3.49736e-11
nan,83.3333333333,0.969258,0.000148795,-56.9294432514,56.3700272603,nan,0.606634,50000,56.3700272603,-56.9294432514,600,-58.2367,1,3.98203424699,9.25926e-06,0.3,1.54077e-09,-9774.56,0.000161287,15.5758,-56.9294432514,202.629,100,5.53606e-11
nan,84.4594594595,0.929956,8.81627e-05,-57.597838303,60.1703982371,nan,0.513824,50000,60.1703982371,-57.597838303,592,-58.7633,1,3.66000333568,9.38438e-06,0.3,4.92994e-11,-9878.92,4.88538e-06,8.73658,-57.597838303,138.821,100,5.23241e-11
nan,83.6120401338,1.04418,0.000408999,-57.2082991121,64.9270989949,nan,1.57927,50000,64.9270989949,-57.2082991121,598,-56.5796,1,4.27309980663,9.29023e-06,0.3,8.82832e-10,-9800.83,9.92261e-05,45.9696,-57.2082991121,472.794,100,1.25015e-10
nan,82.7814569536,0.986087,0.000235182,-56.6945948178,55.7156040667,nan,0.615042,50000,55.7156040667,-56.6945948178,604,-58.1448,1,3.83083651773,9.19794e-06,0.3,9.77639e-10,-9773.8,0.00010481,25.2133,-56.6945948178,250.512,100,5.35125e-11
