ESSRenyi,VarJ,MinNormIw,VarVanillaIw,Bound,MinVanillaIw,MaxVanillaIw,AvgNormIw,AvgRet,VanillaAvgRet,VarDiscRet,AvgVanillaIw,IterType,EpsThisIter,eRenyi2,J,Delta,MaxNormIw,AvgDiscRet,VarNormIw,AvgEpLen,BatchSize,ESSClassic,VarRet
500.0,67.8985,0.01,,-37.3244,1.0,1.0,0.01,-33.35868898,-33.35868898,4656.76779845,1.0,2,100,1.0,-33.3587,0.9,0.01,-33.35868898,3.50449e-18,273.81,500,100.0,4656.76779845
500.0,68.3573,0.005,,-39.2883,1.0,1.0,0.005,-39.6095314389,-39.6095314389,4763.32648131,1.0,2,100,1.0,-36.4841,0.9,0.005,-39.6095314389,2.1793e-19,251.14,500,200.000000102,4763.32648131
500.0,68.7057,0.00333333,,-39.5229,1.0,1.0,0.00333333,-38.731728268,-38.731728268,4861.22612176,1.0,2,100,1.0,-37.2333,0.9,0.00333333,-38.731728268,5.43914e-20,249.67,500,299.999969474,4861.22612176
500.0,68.6784,0.0025,,-39.2926,1.0,1.0,0.0025,-37.5390824172,-37.5390824172,4752.94525307,1.0,2,100,1.0,-37.3098,0.9,0.0025,-37.5390824172,5.4346e-20,258.89,500,400.0,4752.94525307
500.0,68.918,0.00199998,3.01589e-12,-37.4422,0.999992,1.00001,0.002,-29.104122135,-29.104122135,4876.48637103,1.0,1,100,1.0,-35.6686,0.9,0.00200002,-29.104122135,1.23141e-17,285.8,500,500.000128713,4876.48637103
500.0,69.9812,0.01,,-32.4344,1.0,1.0,0.01,-28.6276126954,-28.6276126954,4946.83092095,1.0,2,100,1.0,-28.6276,0.9,0.01,-28.6276126954,3.50449e-18,290.44,500,100.0,4946.83092095
500.0,69.6903,0.005,,-30.8246,1.0,1.0,0.005,-27.3333516162,-27.3333516162,4863.91740416,1.0,2,100,1.0,-27.9805,0.9,0.005,-27.3333516162,2.1793e-19,291.07,500,200.000000102,4863.91740416
500.0,70.0936,0.00333333,,-36.1126,1.0,1.0,0.00333333,-45.4102514634,-45.4102514634,4872.05767862,1.0,2,100,1.0,-33.7904,0.9,0.00333333,-45.4102514634,5.43914e-20,237.93,500,299.999969474,4872.05767862
500.0,69.7937,0.0025,,-34.3774,1.0,1.0,0.0025,-28.0942257487,-28.0942257487,4768.67163105,1.0,2,100,1.0,-32.3664,0.9,0.0025,-28.0942257487,5.4346e-20,287.48,500,400.0,4768.67163105
500.0,69.6812,0.002,,-32.2558,1.0,1.0,0.002,-22.8196365193,-22.8196365193,4767.40965513,1.0,1,100,1.0,-30.457,0.9,0.002,-22.8196365193,5.43187e-20,304.3,500,500.000006643,4767.40965513
500.0,70.1664,0.01,,-41.8682,1.0,1.0,0.01,-38.1400789708,-38.1400789708,4973.0472022,1.0,2,100,1.0,-38.1401,0.9,0.01,-38.1400789708,3.50449e-18,254.46,500,100.0,4973.0472022
500.0,69.471,0.005,,-35.4547,1.0,1.0,0.005,-27.0829016733,-27.0829016733,4715.15136092,1.0,2,100,1.0,-32.6115,0.9,0.005,-27.0829016733,2.1793e-19,290.71,500,200.000000102,4715.15136092
500.0,68.6458,0.00333333,,-35.5958,1.0,1.0,0.00333333,-34.5997924026,-34.5997924026,4526.90323225,1.0,2,100,1.0,-33.2743,0.9,0.00333333,-34.5997924026,5.43914e-20,263.67,500,299.999969474,4526.90323225
500.0,68.5639,0.0025,,-34.6068,1.0,1.0,0.0025,-30.5626075915,-30.5626075915,4708.89602166,1.0,2,100,1.0,-32.5963,0.9,0.0025,-30.5626075915,5.4346e-20,278.16,500,400.0,4708.89602166
500.0,68.8245,0.002,,-32.3264,1.0,1.0,0.002,-22.2556985685,-22.2556985685,4842.926254,1.0,1,100,1.0,-30.5282,0.9,0.002,-22.2556985685,5.43187e-20,308.28,500,500.000006643,4842.926254
500.0,69.5876,0.01,,-26.0157,1.0,1.0,0.01,-21.6719711255,-21.6719711255,4891.34417106,1.0,2,100,1.0,-21.672,0.9,0.01,-21.6719711255,3.50449e-18,313.31,500,100.0,4891.34417106
500.0,69.7464,0.005,,-30.118,1.0,1.0,0.005,-32.4211651931,-32.4211651931,4877.70630936,1.0,2,100,1.0,-27.0466,0.9,0.005,-32.4211651931,2.1793e-19,277.39,500,200.000000102,4877.70630936
500.0,69.5873,0.00333333,,-28.9985,1.0,1.0,0.00333333,-25.3788068868,-25.3788068868,4844.62071633,1.0,2,100,1.0,-26.4906,0.9,0.00333333,-25.3788068868,5.43914e-20,294.27,500,299.999969474,4844.62071633
500.0,69.6994,0.0025,,-30.7875,1.0,1.0,0.0025,-34.9906214228,-34.9906214228,4899.68936185,1.0,2,100,1.0,-28.6156,0.9,0.0025,-34.9906214228,5.4346e-20,269.45,500,400.0,4899.68936185
499.996185332,69.5337,0.00199679,1.4225e-07,-32.4399,0.998388,1.00143,0.002,-38.0311254661,-38.0311254661,4719.09561286,0.999991,1,100,1.00001,-30.4973,0.9,0.00200289,-38.0311254661,5.69001e-13,259.79,500,499.999637186,4719.09561286
500.0,69.6383,0.01,,-38.7949,1.0,1.0,0.01,-34.8419137917,-34.8419137917,4898.4766458,1.0,2,100,1.0,-34.8419,0.9,0.01,-34.8419137917,3.50449e-18,268.72,500,100.0,4898.4766458
500.0,68.7339,0.005,,-36.2794,1.0,1.0,0.005,-32.126513084,-32.126513084,4641.93066939,1.0,2,100,1.0,-33.4842,0.9,0.005,-32.126513084,2.1793e-19,268.25,500,200.000000102,4641.93066939
500.0,69.4763,0.00333333,,-36.935,1.0,1.0,0.00333333,-36.2467094093,-36.2467094093,5077.88510955,1.0,2,100,1.0,-34.405,0.9,0.00333333,-36.2467094093,5.43914e-20,264.38,500,299.999969474,5077.88510955
500.0,69.2061,0.0025,,-37.2931,1.0,1.0,0.0025,-37.1931601785,-37.1931601785,4718.39161914,1.0,2,100,1.0,-35.1021,0.9,0.0025,-37.1931601785,5.4346e-20,259.82,500,400.0,4718.39161914
500.0,69.365,0.00199997,5.05884e-12,-36.3088,0.999984,1.00001,0.002,-31.3372437711,-31.3372437711,4937.65318403,1.0,1,100,1.0,-34.3491,0.9,0.00200001,-31.3372437711,2.03776e-17,277.13,500,499.999969872,4937.65318403
500.0,68.7157,0.01,,-43.5345,1.0,1.0,0.01,-39.7208684367,-39.7208684367,4769.54157209,1.0,2,100,1.0,-39.7209,0.9,0.01,-39.7208684367,3.50449e-18,251.09,500,100.0,4769.54157209
500.0,68.2008,0.005,,-39.1398,1.0,1.0,0.005,-33.1655141933,-33.1655141933,4605.42628197,1.0,2,100,1.0,-36.4432,0.9,0.005,-33.1655141933,2.1793e-19,272.78,500,200.000000102,4605.42628197
500.0,68.8979,0.00333333,,-38.9349,1.0,1.0,0.00333333,-36.8466059774,-36.8466059774,4987.81299942,1.0,2,100,1.0,-36.5777,0.9,0.00333333,-36.8466059774,5.43914e-20,264.47,500,299.999969474,4987.81299942
500.0,68.7778,0.0025,,-38.262,1.0,1.0,0.0025,-35.1490252298,-35.1490252298,4726.54961249,1.0,2,100,1.0,-36.2205,0.9,0.0025,-35.1490252298,5.4346e-20,268.92,500,400.0,4726.54961249
500.0,69.1503,0.002,,-36.3747,1.0,1.0,0.002,-27.8620473808,-27.8620473808,4981.18423598,1.0,1,100,1.0,-34.5488,0.9,0.002,-27.8620473808,5.43187e-20,286.7,500,500.000006643,4981.18423598
500.0,69.6664,0.01,,-38.777,1.0,1.0,0.01,-34.9809644817,-34.9809644817,4902.43728225,1.0,2,100,1.0,-34.981,0.9,0.01,-34.9809644817,3.50449e-18,268.47,500,100.0,4902.43728225
500.0,69.4642,0.005,,-31.9558,1.0,1.0,0.005,-23.5623078429,-23.5623078429,4779.74570406,1.0,2,100,1.0,-29.2716,0.9,0.005,-23.5623078429,2.1793e-19,304.35,500,200.000000102,4779.74570406
500.0,69.5251,0.00333333,,-31.3573,1.0,1.0,0.00333333,-28.7205522576,-28.7205522576,4899.44950795,1.0,2,100,1.0,-29.0879,0.9,0.00333333,-28.7205522576,5.43914e-20,292.27,500,299.999969474,4899.44950795
500.0,69.6066,0.0025,,-34.9372,1.0,1.0,0.0025,-44.6236273331,-44.6236273331,4745.52502842,1.0,2,100,1.0,-32.9719,0.9,0.0025,-44.6236273331,5.4346e-20,233.26,500,400.0,4745.52502842
500.0,69.8112,0.002,,-33.4426,1.0,1.0,0.002,-26.5362529578,-26.5362529578,5004.61185966,1.0,1,100,1.0,-31.6847,0.9,0.002,-26.5362529578,5.43187e-20,295.75,500,500.000006643,5004.61185966
500.0,69.5942,0.01,,-38.566,1.0,1.0,0.01,-34.7122399424,-34.7122399424,4892.27674608,1.0,2,100,1.0,-34.7122,0.9,0.01,-34.7122399424,3.50449e-18,269.01,500,100.0,4892.27674608
500.0,69.315,0.005,,-35.0346,1.0,1.0,0.005,-29.7067486625,-29.7067486625,4801.25909515,1.0,2,100,1.0,-32.2095,0.9,0.005,-29.7067486625,2.1793e-19,281.61,500,200.000000102,4801.25909515
500.0,69.0542,0.00333333,,-31.7395,1.0,1.0,0.00333333,-23.8795887575,-23.8795887575,4697.03020855,1.0,2,100,1.0,-29.4329,0.9,0.00333333,-23.8795887575,5.43914e-20,308.4,500,299.999969474,4697.03020855
500.0,68.9523,0.0025,,-33.5067,1.0,1.0,0.0025,-37.6473412639,-37.6473412639,4708.72964864,1.0,2,100,1.0,-31.4865,0.9,0.0025,-37.6473412639,5.4346e-20,261.32,500,400.0,4708.72964864
500.0,69.2923,0.002,,-32.362,1.0,1.0,0.002,-26.8205069945,-26.8205069945,5022.22801698,1.0,1,100,1.0,-30.5533,0.9,0.002,-26.8205069945,5.43187e-20,295.86,500,500.000006643,5022.22801698
500.0,67.8298,0.01,,-20.3097,1.0,1.0,0.01,-16.450345859,-16.450345859,4647.35327984,1.0,2,100,1.0,-16.4503,0.9,0.01,-16.450345859,3.50449e-18,326.35,500,100.0,4647.35327984
500.0,68.644,0.005,,-27.4461,1.0,1.0,0.005,-32.8760390896,-32.8760390896,4735.58263559,1.0,2,100,1.0,-24.6632,0.9,0.005,-32.8760390896,2.1793e-19,273.16,500,200.000000102,4735.58263559
500.0,69.2475,0.00333333,,-30.6497,1.0,1.0,0.00333333,-35.8060022554,-35.8060022554,4928.16668121,1.0,2,100,1.0,-28.3775,0.9,0.00333333,-35.8060022554,5.43914e-20,264.7,500,299.999969474,4928.16668121
500.0,69.5631,0.0025,,-32.6257,1.0,1.0,0.0025,-37.4699249667,-37.4699249667,4958.01359555,1.0,2,100,1.0,-30.6506,0.9,0.0025,-37.4699249667,5.4346e-20,264.87,500,400.0,4958.01359555
500.0,69.5989,0.002,,-33.5375,1.0,1.0,0.002,-36.0970896488,-36.0970896488,4889.10489414,1.0,1,100,1.0,-31.7399,0.9,0.002,-36.0970896488,5.43187e-20,265.05,500,500.000006643,4889.10489414
500.0,70.4316,0.01,,-33.0704,1.0,1.0,0.01,-29.1154133914,-29.1154133914,5010.72065684,1.0,2,100,1.0,-29.1154,0.9,0.01,-29.1154133914,3.50449e-18,281.87,500,100.0,5010.72065684
500.0,69.9952,0.005,,-30.0037,1.0,1.0,0.005,-25.2988826526,-25.2988826526,4879.56264625,1.0,2,100,1.0,-27.2071,0.9,0.005,-25.2988826526,2.1793e-19,295.24,500,200.000000102,4879.56264625
500.0,70.4743,0.00333333,,-29.2373,1.0,1.0,0.00333333,-26.0747009384,-26.0747009384,5151.85996851,1.0,2,100,1.0,-26.8297,0.9,0.00333333,-26.0747009384,5.43914e-20,301.8,500,299.999969474,5151.85996851
500.0,70.0155,0.0025,,-28.751,1.0,1.0,0.0025,-26.1745310047,-26.1745310047,4756.04037302,1.0,2,100,1.0,-26.6659,0.9,0.0025,-26.1745310047,5.4346e-20,299.55,500,400.0,4756.04037302
500.0,69.6724,0.002,,-28.7633,1.0,1.0,0.002,-27.8282242433,-27.8282242433,4708.58510908,1.0,1,100,1.0,-26.8984,0.9,0.002,-27.8282242433,5.43187e-20,290.97,500,500.000006643,4708.58510908
500.0,68.1797,0.01,,-49.7339,1.0,1.0,0.01,-45.9892095642,-45.9892095642,4695.43031511,1.0,2,100,1.0,-45.9892,0.9,0.01,-45.9892095642,3.50449e-18,233.25,500,100.0,4695.43031511
500.0,68.9882,0.005,,-38.5617,1.0,1.0,0.005,-25.6140046028,-25.6140046028,4709.78756355,1.0,2,100,1.0,-35.8016,0.9,0.005,-25.6140046028,2.1793e-19,295.5,500,200.000000102,4709.78756355
500.0,68.7162,0.00333333,,-35.5638,1.0,1.0,0.00333333,-28.3272567603,-28.3272567603,4656.33489799,1.0,2,100,1.0,-33.3102,0.9,0.00333333,-28.3272567603,5.43914e-20,290.46,500,299.999969474,4656.33489799
500.0,68.8437,0.0025,,-37.2267,1.0,1.0,0.0025,-41.0998815952,-41.0998815952,4794.50673219,1.0,2,100,1.0,-35.2576,0.9,0.0025,-41.0998815952,5.4346e-20,246.54,500,400.0,4794.50673219
500.0,68.8028,0.002,,-37.0382,1.0,1.0,0.002,-35.3546958658,-35.3546958658,4758.90283316,1.0,1,100,1.0,-35.277,0.9,0.002,-35.3546958658,5.43187e-20,264.43,500,500.000006643,4758.90283316
500.0,67.7268,0.01,,-26.5987,1.0,1.0,0.01,-22.8149529026,-22.8149529026,4633.24628241,1.0,2,100,1.0,-22.815,0.9,0.01,-22.8149529026,3.50449e-18,308.46,500,100.0,4633.24628241
500.0,68.9472,0.005,,-32.7921,1.0,1.0,0.005,-37.1516757558,-37.1516757558,4866.42313873,1.0,2,100,1.0,-29.9833,0.9,0.005,-37.1516757558,2.1793e-19,255.19,500,200.000000102,4866.42313873
500.0,68.9669,0.00333333,,-37.8437,1.0,1.0,0.00333333,-45.7290703019,-45.7290703019,4642.9805924,1.0,2,100,1.0,-35.2319,0.9,0.00333333,-45.7290703019,5.43914e-20,233.6,500,299.999969474,4642.9805924
500.0,69.3259,0.0025,,-34.7999,1.0,1.0,0.0025,-24.4563501564,-24.4563501564,4917.11605614,1.0,2,100,1.0,-32.538,0.9,0.0025,-24.4563501564,5.4346e-20,295.58,500,400.0,4917.11605614
500.0,69.0661,0.002,,-34.495,1.0,1.0,0.002,-32.2073665713,-32.2073665713,4672.94377131,1.0,1,100,1.0,-32.4719,0.9,0.002,-32.2073665713,5.43187e-20,278.49,500,500.000006643,4672.94377131
500.0,69.1859,0.01,,-30.7715,1.0,1.0,0.01,-26.8696223725,-26.8696223725,4835.04001021,1.0,2,100,1.0,-26.8696,0.9,0.01,-26.8696223725,3.50449e-18,290.4,500,100.0,4835.04001021
500.0,69.0744,0.005,,-26.3177,1.0,1.0,0.005,-20.2476505287,-20.2476505287,4781.74056385,1.0,2,100,1.0,-23.5586,0.9,0.005,-20.2476505287,2.1793e-19,317.98,500,200.000000102,4781.74056385
500.0,69.1585,0.00333333,,-28.0416,1.0,1.0,0.00333333,-30.2492211137,-30.2492211137,4824.55971595,1.0,2,100,1.0,-25.7888,0.9,0.00333333,-30.2492211137,5.43914e-20,286.85,500,299.999969474,4824.55971595
500.0,69.3871,0.0025,,-31.5206,1.0,1.0,0.0025,-40.9119231776,-40.9119231776,4785.88897234,1.0,2,100,1.0,-29.5696,0.9,0.0025,-40.9119231776,5.4346e-20,245.86,500,400.0,4785.88897234
500.0,69.288,0.002,,-30.0896,1.0,1.0,0.002,-23.4444373076,-23.4444373076,4763.47831008,1.0,1,100,1.0,-28.3446,0.9,0.002,-23.4444373076,5.43187e-20,303.5,500,500.000006643,4763.47831008
500.0,69.5575,0.01,,-27.0375,1.0,1.0,0.01,-23.0601419052,-23.0601419052,4887.1174151,1.0,2,100,1.0,-23.0601,0.9,0.01,-23.0601419052,3.50449e-18,304.54,500,100.0,4887.1174151
500.0,69.3977,0.005,,-35.4269,1.0,1.0,0.005,-42.1687975052,-42.1687975052,4657.85669394,1.0,2,100,1.0,-32.6145,0.9,0.005,-42.1687975052,2.1793e-19,242.71,500,200.000000102,4657.85669394
500.0,69.4938,0.00333333,,-34.9288,1.0,1.0,0.00333333,-32.6685611056,-32.6685611056,4905.10650719,1.0,2,100,1.0,-32.6325,0.9,0.00333333,-32.6685611056,5.43914e-20,272.56,500,299.999969474,4905.10650719
500.0,69.4083,0.0025,,-35.2879,1.0,1.0,0.0025,-35.0647598943,-35.0647598943,4825.70551656,1.0,2,100,1.0,-33.2406,0.9,0.0025,-35.0647598943,5.4346e-20,264.34,500,400.0,4825.70551656
500.0,69.3582,0.00199998,4.23273e-12,-36.9209,0.999991,1.00001,0.002,-42.4864309736,-42.4864309736,4761.98932696,1.0,1,100,1.0,-35.0897,0.9,0.00200002,-42.4864309736,1.70696e-17,246.41,500,500.000128713,4761.98932696
500.0,70.5244,0.01,,-45.3134,1.0,1.0,0.01,-41.3649193587,-41.3649193587,5023.92847902,1.0,2,100,1.0,-41.3649,0.9,0.01,-41.3649193587,3.50449e-18,250.57,500,100.0,5023.92847902
500.0,70.4631,0.005,,-38.3938,1.0,1.0,0.005,-29.6558634298,-29.6558634298,4937.23454338,1.0,2,100,1.0,-35.5104,0.9,0.005,-29.6558634298,2.1793e-19,287.09,500,200.000000102,4937.23454338
500.0,70.1088,0.00333333,,-37.6381,1.0,1.0,0.00333333,-34.8305563904,-34.8305563904,4863.94378338,1.0,2,100,1.0,-35.2838,0.9,0.00333333,-34.8305563904,5.43914e-20,269.52,500,299.999969474,4863.94378338
500.0,69.9689,0.0025,,-36.0089,1.0,1.0,0.0025,-30.0285211875,-30.0285211875,4864.80280761,1.0,2,100,1.0,-33.97,0.9,0.0025,-30.0285211875,5.4346e-20,286.32,500,400.0,4864.80280761
500.0,69.8611,0.002,,-33.8748,1.0,1.0,0.002,-24.3758774445,-24.3758774445,4794.5706466,1.0,1,100,1.0,-32.0511,0.9,0.002,-24.3758774445,5.43187e-20,304.21,500,500.000006643,4794.5706466
500.0,69.4693,0.01,,-27.2663,1.0,1.0,0.01,-23.3784641622,-23.3784641622,4874.73508748,1.0,2,100,1.0,-23.3785,0.9,0.01,-23.3784641622,3.50449e-18,300.26,500,100.0,4874.73508748
500.0,69.6582,0.005,,-33.3117,1.0,1.0,0.005,-37.310093295,-37.310093295,4829.78815153,1.0,2,100,1.0,-30.3443,0.9,0.005,-37.310093295,2.1793e-19,265.52,500,200.000000102,4829.78815153
500.0,69.3245,0.00333333,,-30.2362,1.0,1.0,0.00333333,-22.7513314986,-22.7513314986,4721.89944703,1.0,2,100,1.0,-27.8133,0.9,0.00333333,-22.7513314986,5.43914e-20,308.76,500,299.999969474,4721.89944703
500.0,69.4136,0.0025,,-30.3482,1.0,1.0,0.0025,-29.5598597792,-29.5598597792,4902.09448048,1.0,2,100,1.0,-28.2499,0.9,0.0025,-29.5598597792,5.4346e-20,286.3,500,400.0,4902.09448048
500.0,69.3815,0.002,,-30.2009,1.0,1.0,0.002,-28.6205839358,-28.6205839358,4844.25851599,1.0,1,100,1.0,-28.3241,0.9,0.002,-28.6205839358,5.43187e-20,286.28,500,500.000006643,4844.25851599
500.0,68.7294,0.01,,-40.2703,1.0,1.0,0.01,-36.4318238246,-36.4318238246,4771.45170913,1.0,2,100,1.0,-36.4318,0.9,0.01,-36.4318238246,3.50449e-18,259.94,500,100.0,4771.45170913
500.0,69.0061,0.005,,-37.6256,1.0,1.0,0.005,-32.92219992,-32.92219992,4842.20189745,1.0,2,100,1.0,-34.677,0.9,0.005,-32.92219992,2.1793e-19,277.36,500,200.000000102,4842.20189745
500.0,69.4582,0.00333333,,-39.5851,1.0,1.0,0.00333333,-42.132605603,-42.132605603,4962.19752426,1.0,2,100,1.0,-37.1622,0.9,0.00333333,-42.132605603,5.43914e-20,242.71,500,299.999969474,4962.19752426
500.0,69.5752,0.0025,,-38.1435,1.0,1.0,0.0025,-32.6940842168,-32.6940842168,4923.775844,1.0,2,100,1.0,-36.0452,0.9,0.0025,-32.6940842168,5.4346e-20,273.55,500,400.0,4923.775844
500.0,69.5781,0.002,,-35.6881,1.0,1.0,0.002,-24.7327254649,-24.7327254649,4788.26042948,1.0,1,100,1.0,-33.7827,0.9,0.002,-24.7327254649,5.43187e-20,300.78,500,500.000006643,4788.26042948
500.0,69.4967,0.01,,-38.7174,1.0,1.0,0.01,-34.8270895026,-34.8270895026,4878.57614209,1.0,2,100,1.0,-34.8271,0.9,0.01,-34.8270895026,3.50449e-18,268.97,500,100.0,4878.57614209
500.0,69.3952,0.005,,-33.6836,1.0,1.0,0.005,-26.9394226473,-26.9394226473,4818.66896842,1.0,2,100,1.0,-30.8833,0.9,0.005,-26.9394226473,2.1793e-19,290.46,500,200.000000102,4818.66896842
500.0,69.5092,0.00333333,,-31.5372,1.0,1.0,0.00333333,-25.9857470891,-25.9857470891,4896.16939631,1.0,2,100,1.0,-29.2508,0.9,0.00333333,-25.9857470891,5.43914e-20,300.0,500,299.999969474,4896.16939631
500.0,69.7522,0.0025,,-31.6545,1.0,1.0,0.0025,-30.9100503792,-30.9100503792,5014.99697199,1.0,2,100,1.0,-29.6656,0.9,0.0025,-30.9100503792,5.4346e-20,281.47,500,400.0,5014.99697199
500.0,69.6942,0.00199998,3.88495e-12,-32.0605,0.999992,1.00001,0.002,-32.7284433782,-32.7284433782,4866.06352822,1.0,1,100,1.0,-30.2781,0.9,0.00200003,-32.7284433782,1.56971e-17,277.05,500,500.000006643,4866.06352822
500.0,69.5317,0.01,,-33.6825,1.0,1.0,0.01,-29.8483655969,-29.8483655969,4883.48815815,1.0,2,100,1.0,-29.8484,0.9,0.01,-29.8483655969,3.50449e-18,286.91,500,100.0,4883.48815815
500.0,69.2218,0.005,,-28.8487,1.0,1.0,0.005,-22.4267234275,-22.4267234275,4768.79992579,1.0,2,100,1.0,-26.1375,0.9,0.005,-22.4267234275,2.1793e-19,301.14,500,200.000000102,4768.79992579
500.0,69.2406,0.00333333,,-30.5189,1.0,1.0,0.00333333,-32.2836361883,-32.2836361883,4822.50057536,1.0,2,100,1.0,-28.1862,0.9,0.00333333,-32.2836361883,5.43914e-20,272.99,500,299.999969474,4822.50057536
500.0,68.9174,0.0025,,-29.6589,1.0,1.0,0.0025,-25.9966292918,-25.9966292918,4658.68590132,1.0,2,100,1.0,-27.6388,0.9,0.0025,-25.9966292918,5.4346e-20,294.96,500,400.0,4658.68590132
500.0,69.0894,0.00199998,3.65882e-12,-30.6956,0.99999,1.00001,0.002,-33.3415979604,-33.3415979604,4891.18335957,1.0,1,100,1.0,-28.7794,0.9,0.00200002,-33.3415979604,1.4834e-17,278.28,500,500.000067678,4891.18335957
500.0,69.2617,0.01,,-36.2085,1.0,1.0,0.01,-32.2045524509,-32.2045524509,4845.63912666,1.0,2,100,1.0,-32.2046,0.9,0.01,-32.2045524509,3.50449e-18,277.62,500,100.0,4845.63912666
500.0,69.438,0.005,,-39.0945,1.0,1.0,0.005,-40.3219798147,-40.3219798147,4861.76443578,1.0,2,100,1.0,-36.2633,0.9,0.005,-40.3219798147,2.1793e-19,252.3,500,200.000000102,4861.76443578
500.0,69.6035,0.00333333,,-36.6535,1.0,1.0,0.00333333,-30.4990539627,-30.4990539627,4917.67895725,1.0,2,100,1.0,-34.3419,0.9,0.00333333,-30.4990539627,5.43914e-20,283.91,500,299.999969474,4917.67895725
500.0,69.5632,0.0025,,-35.4847,1.0,1.0,0.0025,-30.9052173755,-30.9052173755,4862.01339445,1.0,2,100,1.0,-33.4827,0.9,0.0025,-30.9052173755,5.4346e-20,277.41,500,400.0,4862.01339445
500.0,69.6839,0.002,,-34.6667,1.0,1.0,0.002,-30.2885929057,-30.2885929057,4964.5056784,1.0,1,100,1.0,-32.8439,0.9,0.002,-30.2885929057,5.43187e-20,282.11,500,500.000006643,4964.5056784
500.0,68.0599,0.01,,-23.3054,1.0,1.0,0.01,-19.5157244656,-19.5157244656,4678.93478002,1.0,2,100,1.0,-19.5157,0.9,0.01,-19.5157244656,3.50449e-18,313.01,500,100.0,4678.93478002
500.0,69.624,0.005,,-34.9611,1.0,1.0,0.005,-44.6662848525,-44.6662848525,4794.51591536,1.0,2,100,1.0,-32.091,0.9,0.005,-44.6662848525,2.1793e-19,238.51,500,200.000000102,4794.51591536
500.0,69.6953,0.00333333,,-31.3063,1.0,1.0,0.00333333,-22.6274697916,-22.6274697916,4866.2674831,1.0,2,100,1.0,-28.9365,0.9,0.00333333,-22.6274697916,5.43914e-20,309.08,500,299.999969474,4866.2674831
500.0,69.7986,0.0025,,-33.1195,1.0,1.0,0.0025,-37.4591212744,-37.4591212744,4909.71531265,1.0,2,100,1.0,-31.0672,0.9,0.0025,-37.4591212744,5.4346e-20,258.85,500,400.0,4909.71531265
500.0,69.756,0.002,,-32.9794,1.0,1.0,0.002,-31.4503503004,-31.4503503004,4890.88005632,1.0,1,100,1.0,-31.1438,0.9,0.002,-31.4503503004,5.43187e-20,278.03,500,500.000006643,4890.88005632
500.0,69.3947,0.01,,-31.7463,1.0,1.0,0.01,-27.7976112344,-27.7976112344,4864.2699316,1.0,2,100,1.0,-27.7976,0.9,0.01,-27.7976112344,3.50449e-18,291.03,500,100.0,4864.2699316
500.0,69.0615,0.005,,-37.3626,1.0,1.0,0.005,-41.3432535081,-41.3432535081,4678.38979947,1.0,2,100,1.0,-34.5704,0.9,0.005,-41.3432535081,2.1793e-19,246.11,500,200.000000102,4678.38979947
500.0,69.3828,0.00333333,,-34.4667,1.0,1.0,0.00333333,-27.4200421712,-27.4200421712,4918.02302179,1.0,2,100,1.0,-32.187,0.9,0.00333333,-27.4200421712,5.43914e-20,291.51,500,299.999969474,4918.02302179
500.0,69.1484,0.0025,,-36.1806,1.0,1.0,0.0025,-40.1616848869,-40.1616848869,4683.2307592,1.0,2,100,1.0,-34.1806,0.9,0.0025,-40.1616848869,5.4346e-20,251.95,500,400.0,4683.2307592
499.996185332,69.1644,0.00199995,6.37896e-11,-35.4862,0.999974,1.00004,0.002,-31.7644121556,-31.7644121556,4836.25748004,1.0,1,100,1.00001,-33.6973,0.9,0.00200008,-31.7644121556,2.55283e-16,277.36,500,499.99981103,4836.25748004
500.0,69.2113,0.01,,-26.6293,1.0,1.0,0.01,-22.7448550843,-22.7448550843,4838.59418992,1.0,2,100,1.0,-22.7449,0.9,0.01,-22.7448550843,3.50449e-18,304.94,500,100.0,4838.59418992
500.0,69.9343,0.005,,-35.7234,1.0,1.0,0.005,-43.0983923242,-43.0983923242,4832.60746638,1.0,2,100,1.0,-32.9216,0.9,0.005,-43.0983923242,2.1793e-19,242.22,500,200.000000102,4832.60746638
500.0,69.5357,0.00333333,,-35.4978,1.0,1.0,0.00333333,-33.7871051035,-33.7871051035,4771.21429859,1.0,2,100,1.0,-33.2101,0.9,0.00333333,-33.7871051035,5.43914e-20,269.02,500,299.999969474,4771.21429859
500.0,69.7128,0.0025,,-36.3388,1.0,1.0,0.0025,-37.80005148,-37.80005148,4967.76000867,1.0,2,100,1.0,-34.3576,0.9,0.0025,-37.80005148,5.4346e-20,256.16,500,400.0,4967.76000867
500.0,69.6339,0.002,,-36.7343,1.0,1.0,0.002,-37.3809095862,-37.3809095862,4846.06784201,1.0,1,100,1.0,-34.9623,0.9,0.002,-37.3809095862,5.43187e-20,254.74,500,500.000006643,4846.06784201
500.0,69.5104,0.01,,-32.9313,1.0,1.0,0.01,-29.0726981364,-29.0726981364,4880.49555676,1.0,2,100,1.0,-29.0727,0.9,0.01,-29.0726981364,3.50449e-18,286.53,500,100.0,4880.49555676
500.0,69.4061,0.005,,-35.5183,1.0,1.0,0.005,-35.9593400651,-35.9593400651,4827.27557094,1.0,2,100,1.0,-32.516,0.9,0.005,-35.9593400651,2.1793e-19,268.95,500,200.000000102,4827.27557094
