WReturnMean,InitialReturnMean,MaxIW,ReturnMeanIW,StdWReturnMean,MeanEntropy,InitialReturnMax,Iteration,MeanIW,Epsilon,InitialReturnStd,EmpiricalD2Arithmetic,OptimizationReturnMean,EpisodesSoFar,ESSRenyiHarmonic,EmpiricalD2Harmonic,InitialReturnMin,OptimizationReturnMax,ESSRenyiArithmetic,OptimizationReturnMin,InitialBound,MinTargetPdf,VarianceInitializer,Penalization,DivergenceHarmonic,TimeElapsed,EpLenMean,MinIW,LearnableVariance,TimestepsSoFar,StdIW,Weights,Bound,Inner Iteration,MinBehavPdf,EpThisIter,ReturnStepMax,MeanD2-0,ReturnStepMaxmin,EpRewMean
24990682.0,4999.0684,189508.88,159233700000.0,,0.4189424,4999.5723,537,6372.5283,1e-07,0.3582006,1.0,1.0775195,26850,50.0,1.0,4997.9907,1.581543,50.0,,-27031610.0,-247.28052,-1.0,True,2.74637e+25,7657.339624643326,500.0,0.79123414,,10762979,28772.02,[ 0.257  1.249 -3.655 -3.53 ],-1.0695463e+19,1,-247.28052,50,10.0,1.0,10.0,4999.068284782852
24008922.0,4818.9204,32401042.0,17272497000000.0,,0.4189424,4999.508,538,691500.0,1e-07,887.0901,1.0,4808.94,26900,50.0,1.0,9.980283,4989.5273,50.0,,-26049790.0,-251.71056,-1.0,True,1.4669345e+30,7670.758854150772,482.04,0.27051327,,10787081,4533453.5,[ 0.251  1.158 -3.662 -3.615],-2.4718052e+21,1,-251.71056,50,10.0,1.0,10.0,4818.920448461566
22997238.0,4610.6895,2242445.0,1609171300000.0,,0.4189424,4999.5645,539,64409.38,1e-07,1318.628,1.0,4610.6895,26950,50.0,1.0,,4999.5645,50.0,,-25038156.0,-247.96677,-1.0,True,1.353011e+30,7683.785779476166,461.24,0.063079044,,10810143,323317.62,[ 0.261  1.273 -3.659 -3.567],-2.373938e+21,1,-247.96677,50,10.0,1.0,10.0,4610.689584703202
23497198.0,4714.275,42278.695,46503092000.0,,0.4189424,4999.586,540,1861.2546,1e-07,1128.1884,1.0,4714.275,27000,50.0,1.0,,4999.586,50.0,,-25538134.0,-244.97144,-1.0,True,7.9419924e+17,7698.412551403046,471.58,0.005490464,,10833722,6299.7607,[ 0.296  1.379 -3.662 -3.512],-1818855800000000.0,1,-244.97144,50,10.0,1.0,10.0,4714.27510247328
24054196.0,4849.563,3196.0522,2490386400.0,,0.4189424,4999.4653,541,105.05201,1e-07,732.0739,1.0,3680.2422,27050,50.0,1.0,1169.3208,3830.1445,50.0,,-26095042.0,-248.19324,-1.0,True,26392647000000.0,7714.381118774414,485.1,0.16826308,,10857977,454.1113,[ 0.348  1.286 -3.628 -3.567],-10486876000000.0,1,-248.19324,50,10.0,1.0,10.0,4849.563145283446
23494026.0,4709.345,56808.926,58963833000.0,,0.4189424,4999.493,542,2359.5583,1e-07,1147.2144,1.0,4699.365,27100,50.0,1.0,9.979286,4989.5137,50.0,,-25534892.0,-258.5537,-1.0,True,1.0841817e+22,7727.4338166713715,471.08,0.019417329,,10881531,9065.554,[ 0.25   1.356 -3.657 -3.552],-2.124993e+17,1,-258.5537,50,10.0,1.0,10.0,4709.344491311601
19132334.0,4032.1348,1335148.6,1504354800000.0,,0.4189424,4999.4453,543,60371.734,1e-07,1695.3534,1.0,4032.1348,27150,50.0,1.0,,4999.4453,50.0,,-21173152.0,-241.41826,-1.0,True,2.8788136e+28,7739.839318990707,403.68,0.9252452,,10901715,247377.02,[ 0.48   1.406 -3.576 -3.568],-3.4626197e+20,1,-241.41826,50,10.0,1.0,10.0,4032.1348565657154
19757934.0,4261.7637,7889.5713,12636572000.0,,0.4189424,4999.04,544,513.0572,1e-07,1263.0541,1.0,3702.0771,27200,50.0,1.0,559.686,4439.354,50.0,,-21798418.0,-251.59982,-1.0,True,101247230000.0,7752.108844280243,426.64,0.016391499,,10923047,1422.6135,[ 0.442  1.302 -3.594 -3.622],-661897400000.0,1,-251.59982,50,9.999999,1.0,9.999999,4261.763367968105
17927466.0,3928.798,1238093.5,1566777000000.0,,0.4189424,4999.301,545,78719.23,1e-07,1578.6104,1.0,3918.8171,27250,50.0,1.0,9.98082,4989.32,50.0,,-19968162.0,-232.15294,-1.0,True,3.9680256e+28,7761.941519975662,393.38,0.021879513,,10942716,257432.89,[ 0.422  1.283 -3.635 -3.737],-4.0649958e+20,1,-232.15294,50,10.0,1.0,10.0,3928.7982757939067
24990894.0,4999.0894,824672.56,990152160000.0,,0.4189424,4999.5117,546,39624.5,1e-07,0.28728157,1.0,0.8451367,27300,50.0,1.0,4998.244,1.2675781,50.0,,-27031770.0,-249.07263,-1.0,True,1.9194173e+22,7776.532034158707,500.0,0.013984069,,10967716,149450.25,[ 0.202  1.271 -3.708 -3.645],-2.8274555e+17,1,-249.07263,50,10.0,1.0,10.0,4999.089316947202
24574222.0,4940.127,30101.096,40879395000.0,,0.4189424,4999.4443,547,1636.1344,1e-07,411.53665,1.0,2880.7556,27350,50.0,1.0,2059.372,2940.0723,50.0,,-26615036.0,-249.53069,-1.0,True,1872056700000000.0,7792.196308851242,494.14,0.17943244,,10992423,5530.09,[ 0.207  1.187 -3.711 -3.737],-88340200000000.0,1,-249.53069,50,10.0,1.0,10.0,4940.127507846459
23174262.0,4675.4805,1966969.1,1669419100000.0,,0.4189424,4999.506,548,66829.92,1e-07,1146.3606,1.0,4665.502,27400,50.0,1.0,9.979204,4989.527,50.0,,-25215126.0,-249.98254,-1.0,True,7.20539e+28,7805.822971582413,467.74,0.33656678,,11015810,294693.16,[ 0.3    1.249 -3.684 -3.689],-5.478192e+20,1,-249.98254,50,10.0,1.0,10.0,4675.480785104036
23104862.0,4720.3774,464.47122,708350400.0,,0.4189424,4999.349,549,28.412067,1e-07,907.13885,1.0,4410.5786,27450,50.0,1.0,309.79852,4689.551,50.0,,-25145604.0,-249.14491,-1.0,True,189352830.0,7821.050860404968,472.32,0.10543944,,11039426,74.86275,[ 0.305  1.137 -3.691 -3.743],-28789651000.0,1,-249.14491,50,10.0,1.0,10.0,4720.377339696662
12642348.0,3196.268,4698827.5,2357164500000.0,,0.4189424,4999.3394,550,95015.02,1e-07,1557.6324,1.0,3186.2883,27500,50.0,1.0,9.97977,4989.3594,50.0,,-14683069.0,-222.46964,-1.0,True,4.293965e+26,7832.06480717659,320.44,0.34804624,,11055448,657696.94,[ 0.428  1.112 -3.691 -3.737],-4.2287195e+19,1,-222.46964,50,9.999999,1.0,9.999999,3196.2679700326216
17938428.0,3929.8347,779094.4,428512480000.0,,0.4189424,4999.167,551,18767.738,1e-07,1579.5028,1.0,3929.8347,27550,50.0,1.0,,4999.167,50.0,,-19979012.0,-226.00545,-1.0,True,2.0356868e+19,7843.189208984375,393.54,0.25597617,,11075125,109269.14,[ 0.34   1.034 -3.717 -3.771],-9207153000000000.0,1,-226.00545,50,10.0,1.0,10.0,3929.8346224542743
23717026.0,4800.7773,3715150.2,4403727000000.0,,0.4189424,4999.3594,552,190949.48,1e-07,818.26746,1.0,4491.05,27600,50.0,1.0,309.72778,4689.632,50.0,,-25757770.0,-239.94746,-1.0,True,5.4332574e+25,7857.251332759857,480.28,0.31809148,,11099139,688254.44,[ 0.242  1.107 -3.741 -3.764],-1.5042269e+19,1,-239.94746,50,10.0,1.0,10.0,4800.777376796201
24990904.0,4999.091,53.83048,211096080.0,,0.4189424,4999.493,553,8.447895,1e-07,0.2790164,1.0,0.5435352,27650,50.0,1.0,4998.547,0.94628906,50.0,,-27031760.0,-246.44589,-1.0,True,90914280.0,7874.542609214783,500.0,0.031716198,,11124139,13.162253,[ 0.184  1.208 -3.755 -3.722],-19670180000.0,1,-246.44589,50,10.0,1.0,10.0,4999.090402351666
23494616.0,4705.0996,18108.527,41854996000.0,,0.4189424,4999.5464,554,1674.8142,1e-07,1164.7555,1.0,4705.0996,27700,50.0,1.0,,4999.5464,50.0,,-25535520.0,-245.17107,-1.0,True,2.9814385e+17,7885.920280694962,470.64,0.017666735,,11147671,4019.1846,[ 0.062  1.222 -3.768 -3.741],-1114409500000000.0,1,-245.17107,50,10.0,1.0,10.0,4705.099397540677
23992950.0,4799.4946,27614.732,29543720000.0,,0.4189424,4999.52,555,1182.2456,1e-07,978.6745,1.0,4799.4946,27750,50.0,1.0,,4999.52,50.0,,-26033834.0,-236.3995,-1.0,True,9690127000000.0,7897.368256807327,480.06,0.17341371,,11171674,3990.4812,[ 0.101  1.315 -3.769 -3.668],-6382498000000.0,1,-236.3995,50,10.0,1.0,10.0,4799.494587613171
23493536.0,4699.3535,1502.2628,1142126800.0,,0.4189424,4999.588,556,45.761444,1e-07,1187.2709,1.0,4699.3535,27800,50.0,1.0,,4999.588,50.0,,-25534476.0,-249.43279,-1.0,True,21495380000000.0,7908.89867067337,470.06,0.1462475,,11195177,213.59587,[ 0.131  1.37  -3.778 -3.56 ],-9463413000000.0,1,-249.43279,50,10.0,1.0,10.0,4699.353595648865
24991798.0,4999.1797,72899.59,80770290000.0,,0.4189424,4999.604,557,3231.762,1e-07,0.31895536,1.0,1.1265625,27850,50.0,1.0,4998.053,1.5507812,50.0,,-27032754.0,-258.24435,-1.0,True,6.763204e+27,7921.921366453171,500.0,0.032719985,,11220177,11181.042,[ 0.249  1.329 -3.777 -3.567],-1.6784246e+20,1,-258.24435,50,10.0,1.0,10.0,4999.179750456668
22958638.0,4681.0205,7380346.0,10001553000000.0,,0.4189424,4999.4546,558,400489.38,1e-07,1023.07733,1.0,4441.253,27900,50.0,1.0,239.76778,4759.687,50.0,,-24999466.0,-240.99637,-1.0,True,1.3173939e+28,7932.808764457703,468.34,0.43756145,,11243594,1469791.5,[ 0.473  1.395 -3.688 -3.562],-2.3423806e+20,1,-240.99637,50,10.0,1.0,10.0,4681.020477953935
19647364.0,4177.425,176855700.0,52936143000000.0,,0.4189424,4999.37,559,3682524.8,1e-07,1482.0547,1.0,4167.446,27950,50.0,1.0,9.9791355,4989.391,50.0,,-21688120.0,-239.61504,-1.0,True,4.823346e+36,7942.804926633835,418.18,0.21772204,,11264503,24743594.0,[ 0.453  1.312 -3.711 -3.65 ],-4.481869e+24,1,-239.61504,50,10.0,1.0,10.0,4177.425022991259
24492088.0,4904.08,269576.7,192665650000.0,,0.4189424,4999.5254,560,7710.5757,1e-07,664.8978,1.0,4654.284,28000,50.0,1.0,249.79611,4749.7295,50.0,,-26532970.0,-240.66121,-1.0,True,2.8990146e+21,7955.272709608078,490.52,0.045737404,,11289029,38006.31,[ 0.227  1.288 -3.779 -3.727],-1.0988486e+17,1,-240.66121,50,10.0,1.0,10.0,4904.080108547865
24988320.0,4998.832,1600599.2,1208132000000.0,,0.4189424,4999.4766,561,48355.395,1e-07,0.39569056,1.0,0.90282226,28050,50.0,1.0,4997.929,1.5473633,50.0,,-27029162.0,-233.10336,-1.0,True,2.1710627e+22,7966.944588422775,500.0,0.046196114,,11314029,233196.44,[ 0.216  1.196 -3.787 -3.811],-3.007055e+17,1,-233.10336,50,10.0,1.0,10.0,4998.831998347599
23989598.0,4799.159,191028300.0,96396130000000.0,,0.4189424,4999.463,562,3858647.0,1e-07,978.60626,1.0,4799.159,28100,50.0,1.0,,4999.463,50.0,,-26030432.0,-238.62813,-1.0,True,1.8821593e+26,7979.5746347904205,480.06,0.008234621,,11338032,26738990.0,[ 0.271  1.306 -3.774 -3.792],-2.7998243e+19,1,-238.62813,50,10.0,1.0,10.0,4799.1590618134915
23995818.0,4809.611,1762534.1,1479744200000.0,,0.4189424,4999.497,563,59220.09,1e-07,929.22736,1.0,4809.611,28150,50.0,1.0,,4999.497,50.0,,-26036686.0,-241.53505,-1.0,True,2.9861895e+24,7992.0747327804565,481.1,0.05433938,,11362087,261294.12,[ 0.265  1.404 -3.771 -3.716],-3.5266783e+18,1,-241.53505,50,10.0,1.0,10.0,4809.610504409178
23562042.0,4742.106,4394.962,6141464600.0,,0.4189424,4999.5093,564,246.60611,1e-07,1036.5695,1.0,4732.1255,28200,50.0,1.0,9.980293,4989.529,50.0,,-25602918.0,-240.22624,-1.0,True,10768820000.0,8003.892807722092,474.38,0.19201592,,11385806,787.6311,[ 0.422  1.381 -3.72  -3.53 ],-217925500000.0,1,-240.22624,50,10.0,1.0,10.0,4742.1057084507265
23420962.0,4716.9917,1355264.0,1383100400000.0,,0.4189424,4999.4277,565,55367.19,1e-07,1082.1041,1.0,4707.011,28250,50.0,1.0,9.980419,4989.4473,50.0,,-25461768.0,-252.301,-1.0,True,1.5576614e+24,8015.015715122223,471.88,0.7318613,,11409400,255722.98,[ 0.346  1.354 -3.75  -3.62 ],-2.5470162e+18,1,-252.301,50,10.0,1.0,10.0,4716.99193574175
24990458.0,4999.046,16870.248,31040952000.0,,0.4189424,4999.5254,566,1242.1246,1e-07,0.3663363,1.0,1.3065917,28300,50.0,1.0,4997.7393,1.7861328,50.0,,-27031350.0,-236.30284,-1.0,True,359066040000000.0,8026.709082841873,500.0,0.023318358,,11434400,2982.0522,[ 0.379  1.442 -3.742 -3.538],-38703263000000.0,1,-236.30284,50,10.0,1.0,10.0,4999.045905934624
23944072.0,4804.8486,20562.904,26082914000.0,,0.4189424,4999.4766,567,1087.143,1e-07,926.0153,1.0,4794.868,28350,50.0,1.0,9.980684,4989.496,50.0,,-25984922.0,-256.81873,-1.0,True,9.985105e+22,8038.694945573807,480.64,0.16326545,,11458432,3235.8445,[ 0.321  1.51  -3.755 -3.771],-6.448812e+17,1,-256.81873,50,10.0,1.0,10.0,4804.848421279884
23994620.0,4808.775,6454562.5,3380543200000.0,,0.4189424,4999.457,568,135302.6,1e-07,932.9019,1.0,4808.775,28400,50.0,1.0,,4999.457,50.0,,-26035452.0,-242.96912,-1.0,True,8.723312e+24,8048.0999846458435,481.02,0.017444933,,11482483,902977.06,[ 0.271  1.403 -3.782 -3.801],-6.0275524e+18,1,-242.96912,50,10.0,1.0,10.0,4808.774871681302
23989600.0,4804.2104,8759565.0,8551517400000.0,,0.4189424,4999.4043,569,342359.62,1e-07,953.4998,1.0,4804.2104,28450,50.0,1.0,,4999.4043,50.0,,-26030380.0,-238.32253,-1.0,True,1.17969e+35,8059.898974657059,480.58,0.1344256,,11506512,1420870.9,[ 0.264  1.318 -3.796 -3.891],-7.009303e+23,1,-238.32253,50,10.0,1.0,10.0,4804.210689357936
24425558.0,4898.9004,39071196.0,19609751000000.0,,0.4189424,4999.379,570,785394.94,1e-07,652.94293,1.0,4559.1562,28500,50.0,1.0,339.74432,4659.635,50.0,,-26466320.0,-238.35486,-1.0,True,6.2840096e+24,8071.930746078491,490.06,0.014642661,,11531015,5469429.0,[ 0.235  1.223 -3.818 -3.964],-5.115718e+18,1,-238.35486,50,10.0,1.0,10.0,4898.900239046685
24005064.0,4816.5483,7492.527,12683433000.0,,0.4189424,4999.383,571,507.6632,1e-07,897.73584,1.0,4816.5483,28550,50.0,1.0,,4999.383,50.0,,-26045828.0,-242.72469,-1.0,True,861544400000.0,8083.183813333511,481.8,0.024551047,,11555105,1439.2825,[ 0.195  1.321 -3.886 -3.961],-1906884100000.0,1,-242.72469,50,10.0,1.0,10.0,4816.5481343757865
24491404.0,4899.14,262137.25,141487750000.0,,0.4189424,4999.5063,572,5661.9873,1e-07,699.8772,1.0,4899.14,28600,50.0,1.0,,4999.5063,50.0,,-26532270.0,-247.19925,-1.0,True,4.3111e+16,8094.8892278671265,490.02,0.077328525,,11579606,36657.71,[ 0.149  1.347 -3.866 -3.85 ],-423884600000000.0,1,-247.19925,50,10.0,1.0,10.0,4899.14030208651
24991660.0,4999.1655,28963560.0,15370476000000.0,,0.4189424,4999.546,573,615095.94,1e-07,0.22024465,1.0,0.65117186,28650,50.0,1.0,4998.5146,1.03125,50.0,,-27032558.0,-237.62286,-1.0,True,2.8247959e+26,8107.144149065018,500.0,0.09826087,,11604606,4053826.5,[ 0.065  1.286 -3.875 -3.918],-3.4301194e+19,1,-237.62286,50,10.0,1.0,10.0,4999.165829585734
24989822.0,4998.9824,2917568.2,1613546500000.0,,0.4189424,4999.4844,574,64584.715,1e-07,0.36499447,1.0,1.0289747,28700,50.0,1.0,4997.953,1.53125,50.0,,-27030668.0,-261.25342,-1.0,True,3.062288e+17,8119.641461849213,500.0,0.07094116,,11629606,408368.62,[ 0.21   1.181 -3.777 -3.774],-1130961700000000.0,1,-261.25342,50,10.0,1.0,10.0,4998.982042324725
24990316.0,4999.0317,146012.7,263491130000.0,,0.4189424,4999.482,575,10544.216,1e-07,0.30673724,1.0,1.0148926,28750,50.0,1.0,4998.0166,1.465332,50.0,,-27031164.0,-250.213,-1.0,True,3.5774125e+26,8131.85248374939,500.0,0.03715135,,11654606,28673.955,[ 0.216  1.233 -3.752 -3.663],-3.860014e+19,1,-250.213,50,10.0,1.0,10.0,4999.031494873231
23491834.0,4705.9595,10357260.0,5937638700000.0,,0.4189424,4999.4062,576,237699.08,1e-07,1160.0796,1.0,4705.9595,28800,50.0,1.0,,4999.4062,50.0,,-25532616.0,-241.39157,-1.0,True,2.2882869e+27,8144.669650554657,470.76,0.43665442,,11678144,1450052.5,[ 0.225  1.131 -3.747 -3.734],-9.762172e+19,1,-241.39157,50,10.0,1.0,10.0,4705.959046372092
22529936.0,4534.476,80120.76,54113250000.0,,0.4189424,4999.3223,577,2166.2625,1e-07,1403.018,1.0,4534.476,28850,50.0,1.0,,4999.3223,50.0,,-24570648.0,-230.40833,-1.0,True,1.0283916e+18,8157.148501634598,453.66,0.10184515,,11700827,11257.557,[ 0.19   1.017 -3.764 -3.768],-2069508800000000.0,1,-230.40833,50,10.0,1.0,10.0,4534.476578093221
21487268.0,4486.497,45696.035,42641297000.0,,0.4189424,4999.3013,578,1748.6573,1e-07,1165.5955,1.0,4166.7046,28900,50.0,1.0,319.79248,4679.509,50.0,,-23527956.0,-251.38776,-1.0,True,2.6113983e+16,8168.895300865173,449.0,0.010294857,,11723277,7373.054,[ 0.277  0.957 -3.752 -3.833],-329811440000000.0,1,-251.38776,50,9.999999,1.0,9.999999,4486.49719783962
24488678.0,4899.0674,614.46124,937714000.0,,0.4189424,4999.4014,579,37.548172,1e-07,698.4408,1.0,4889.0854,28950,50.0,1.0,9.981759,4989.4194,50.0,,-26529458.0,-238.20526,-1.0,True,183127500.0,8182.12636756897,490.04,0.071066834,,11747779,98.01906,[ 0.169  0.989 -3.772 -3.782],-28554121000.0,1,-238.20526,50,10.0,1.0,10.0,4899.067115495187
24258020.0,4912.297,22096940.0,11077898000000.0,,0.4189424,4999.3486,580,541731.5,1e-07,356.87207,1.0,1813.3231,29000,50.0,1.0,3098.9736,1900.375,50.0,,-26298754.0,-248.95491,-1.0,True,6.979893e+24,8194.318531274796,491.46,0.45029536,,11772352,3108660.0,[ 0.238  0.91  -3.748 -3.719],-5.391461e+18,1,-248.95491,50,10.0,1.0,10.0,4912.296852235758
22246858.0,4585.187,6859.81,4668574000.0,,0.4189424,4999.317,581,193.26605,1e-07,1105.8573,1.0,3965.5615,29050,50.0,1.0,619.6257,4379.6914,50.0,,-24287574.0,-237.79887,-1.0,True,563193100000.0,8205.829582691193,458.82,0.047233928,,11795293,960.8705,[ 0.298  0.971 -3.743 -3.628],-1536124000000.0,1,-237.79887,50,10.0,1.0,10.0,4585.187020240341
24989994.0,4998.999,6032677.0,3351326000000.0,,0.4189424,4999.538,582,134118.06,1e-07,0.3108968,1.0,0.85433596,29100,50.0,1.0,4998.145,1.3930664,50.0,,-27030890.0,-261.51892,-1.0,True,4.9594265e+25,8215.82707285881,500.0,0.050917987,,11820293,847036.3,[ 0.177  0.954 -3.768 -3.629],-1.4372423e+19,1,-261.51892,50,10.0,1.0,10.0,4998.999403544894
24989740.0,4998.974,363586.3,419223760000.0,,0.4189424,4999.477,583,16776.93,1e-07,0.30265823,1.0,0.73552734,29150,50.0,1.0,4998.2383,1.2387695,50.0,,-27030570.0,-245.56049,-1.0,True,6.9079555e+23,8226.911043643951,500.0,0.477439,,11845293,58442.34,[ 0.122  0.855 -3.775 -3.682],-1.6962052e+18,1,-245.56049,50,10.0,1.0,10.0,4998.973827242409
23964722.0,4804.1313,13579920.0,7430569700000.0,,0.4189424,4999.249,584,298684.16,1e-07,940.7661,1.0,4794.1514,29200,50.0,1.0,9.980044,4989.269,50.0,,-26005364.0,-237.56569,-1.0,True,2.6216109e+22,8238.667714357376,480.62,0.08087407,,11869324,1905573.9,[ 0.181  0.753 -3.786 -3.724],-3.304135e+17,1,-237.56569,50,9.999999,1.0,9.999999,4804.1316359194025
23236082.0,4729.2876,2538.3357,2607417300.0,,0.4189424,4999.0674,585,106.44438,1e-07,932.6967,1.0,3879.7112,29250,50.0,1.0,849.57605,4149.491,50.0,,-25276582.0,-247.09364,-1.0,True,2203141000.0,8249.43467783928,473.22,0.059286218,,11892985,361.15518,[ 0.141  0.708 -3.772 -3.833],-98382710000.0,1,-247.09364,50,9.999999,1.0,9.999999,4729.287229200231
19608698.0,4181.1987,194797.92,211230470000.0,,0.4189424,4999.4062,586,8905.707,1e-07,1458.1749,1.0,4181.1987,29300,50.0,1.0,,4999.4062,50.0,,-21649472.0,-229.65233,-1.0,True,9.052119e+17,8258.761626958847,418.6,0.029604277,,11913915,31860.908,[ 0.15   0.653 -3.781 -3.859],-1941840700000000.0,1,-229.65233,50,10.0,1.0,10.0,4181.199100895418
23072732.0,4691.7114,13659.858,8212629500.0,,0.4189424,4999.301,587,356.68182,1e-07,1029.8427,1.0,4691.7114,29350,50.0,1.0,,4999.301,50.0,,-25113424.0,-261.02197,-1.0,True,13192803000.0,8270.957349061966,469.44,0.21280834,,11937387,1935.5969,[ 0.165  0.688 -3.783 -3.74 ],-242603880000.0,1,-261.02197,50,10.0,1.0,10.0,4691.711335779549
23562810.0,4753.302,11455.112,8839395000.0,,0.4189424,4999.3965,588,354.20312,1e-07,984.3435,1.0,4753.302,29400,50.0,1.0,,4999.3965,50.0,,-25603584.0,-252.21753,-1.0,True,575943340000.0,8282.962742805481,475.52,0.051844668,,11961163,1613.3052,[ 0.158  0.736 -3.784 -3.701],-1557582700000.0,1,-252.21753,50,9.999999,1.0,9.999999,4753.301865386746
24989458.0,4998.946,2283814.0,1312959500000.0,,0.4189424,4999.409,589,52540.016,1e-07,0.2847636,1.0,0.86501956,29450,50.0,1.0,4998.0806,1.3286133,50.0,,-27030238.0,-241.71169,-1.0,True,1.1302195e+22,8295.415657997131,500.0,0.077128194,,11986163,321859.44,[ 0.074  0.761 -3.833 -3.776],-2.1695804e+17,1,-241.71169,50,10.0,1.0,10.0,4998.945627735496
23366324.0,4756.5493,582.3997,1033524350.0,,0.4189424,4999.147,590,41.680458,1e-07,861.1397,1.0,4316.9604,29500,50.0,1.0,439.58942,4559.5576,50.0,,-25406884.0,-238.5621,-1.0,True,8642030000.0,8306.846623897552,475.92,0.029537046,,12009959,88.20898,[ 0.178  0.697 -3.834 -3.748],-190727720000.0,1,-238.5621,50,10.0,1.0,10.0,4756.5494528732415
20708176.0,4386.956,31669.145,40220885000.0,,0.4189424,4999.1553,591,1615.4565,1e-07,1209.4607,1.0,3957.3088,29550,50.0,1.0,429.6468,4569.5083,50.0,,-22748748.0,-250.0449,-1.0,True,5708129000000000.0,8317.302988529205,439.2,0.072670035,,12031919,6103.3643,[ 0.188  0.652 -3.833 -3.791],-154208320000000.0,1,-250.0449,50,9.999999,1.0,9.999999,4386.955715783564
19418628.0,4117.2725,17809.291,21349390000.0,,0.4189424,4999.213,592,909.1729,1e-07,1570.5725,1.0,4117.2725,29600,50.0,1.0,,4999.213,50.0,,-21459236.0,-242.64534,-1.0,True,59810170000000.0,8327.905267715454,412.18,0.012656323,,12052528,3065.9211,[ 0.19   0.711 -3.834 -3.768],-15802736000000.0,1,-242.64534,50,9.999999,1.0,9.999999,4117.272372058537
24488268.0,4899.2246,46128070000.0,2.5450973e+16,,0.4189424,4999.3975,593,1018851700.0,1e-07,697.03784,1.0,4879.2637,29650,50.0,1.0,19.961182,4979.4365,50.0,,-26529036.0,-243.03903,-1.0,True,6.50126e+35,8340.92051744461,490.06,0.1962877,,12077031,6463880000.0,[ 0.132  0.642 -3.849 -3.683],-1.6454643e+24,1,-243.03903,50,10.0,1.0,10.0,4899.225008597604
24491280.0,4899.128,368501.38,249471940000.0,,0.4189424,4999.4893,594,9985.025,1e-07,699.8754,1.0,4899.128,29700,50.0,1.0,,4999.4893,50.0,,-26532124.0,-261.75903,-1.0,True,9.780255e+31,8354.51292014122,490.02,0.29129204,,12101532,51995.062,[ 0.069  0.74  -3.872 -3.643],-2.018277e+22,1,-261.75903,50,10.0,1.0,10.0,4899.128061089593
20359734.0,4385.9595,780.7682,1036686500.0,,0.4189424,4999.549,595,46.67356,1e-07,1059.7609,1.0,4385.9595,29750,50.0,1.0,,4999.549,50.0,,-22400632.0,-245.84113,-1.0,True,44073894000.0,8366.87706398964,439.1,0.09352399,,12123487,134.75165,[-0.04   0.708 -3.876 -3.694],-429493130000.0,1,-245.84113,50,10.0,1.0,10.0,4385.959729470295
14823427.0,3663.8228,288490.72,68801960000.0,,0.4189424,4999.495,596,7218.787,1e-07,1183.144,1.0,3653.843,29800,50.0,1.0,9.979526,4989.5156,50.0,,-16864272.0,-244.40097,-1.0,True,3.80523e+21,8376.944136619568,367.18,0.15753399,,12141846,40369.86,[-0.066  0.677 -3.882 -3.741],-1.2589178e+17,1,-244.40097,50,10.0,1.0,10.0,3663.8226860785066
23896842.0,4871.9614,604.7503,872062500.0,,0.4189424,4999.378,597,46.41837,1e-07,401.0456,1.0,2042.6014,29850,50.0,1.0,2829.3596,2170.0183,50.0,,-25937600.0,-241.89413,-1.0,True,136463090.0,8388.031017780304,487.4,0.11126942,,12166216,118.32654,[-0.017  0.715 -3.886 -3.75 ],-24711387000.0,1,-241.89413,50,10.0,1.0,10.0,4871.96111766976
24991266.0,4999.1265,106394670.0,54685070000000.0,,0.4189424,4999.4995,598,2187905.5,1e-07,0.22867732,1.0,0.7287793,29900,50.0,1.0,4998.398,1.1015625,50.0,,-27032114.0,-251.41759,-1.0,True,6.5356095e+25,8398.406609773636,500.0,0.022380605,,12191216,14889852.0,[ 0.012  0.712 -3.882 -3.739],-1.6498786e+19,1,-251.41759,50,9.999999,1.0,9.999999,4999.126775117667
23491150.0,4699.5137,143472.89,92759250000.0,,0.4189424,4999.461,599,3712.537,1e-07,1185.6311,1.0,4699.5137,29950,50.0,1.0,,4999.461,50.0,,-25531970.0,-237.18399,-1.0,True,4.4189777e+26,8409.335487604141,470.1,0.32136014,,12214721,20120.135,[ 0.073  0.711 -3.873 -3.741],-4.290043e+19,1,-237.18399,50,10.0,1.0,10.0,4699.513976816272
21310624.0,4457.679,77.35136,140067940.0,,0.4189424,4999.513,600,5.7559333,1e-07,1199.8832,1.0,4457.679,30000,50.0,1.0,,4999.513,50.0,,-23351490.0,-250.05481,-1.0,True,856266240.0,8421.115194320679,446.08,0.047515128,,12237025,12.541131,[-0.024  0.747 -3.942 -3.736],-59859300000.0,1,-250.05481,50,9.999999,1.0,9.999999,4457.679066968218
17564586.0,3999.7822,137.02954,252247170.0,,0.4189424,4999.509,601,18.004826,1e-07,1251.5298,1.0,3989.8025,30050,50.0,1.0,9.979752,4989.529,50.0,,-19605440.0,-238.52496,-1.0,True,645323260.0,8430.676719903946,400.58,0.015164749,,12257054,32.34779,[-0.055  0.749 -3.941 -3.739],-52096147000.0,1,-238.52496,50,10.0,1.0,10.0,3999.782405683023
24448176.0,4938.8257,1296.3364,926039100.0,,0.4189424,4999.452,602,37.305897,1e-07,237.02321,1.0,1449.2712,30100,50.0,1.0,3489.5542,1509.898,50.0,,-26488996.0,-253.1981,-1.0,True,2658784800.0,8443.230785608292,494.06,0.10337639,,12281757,181.23593,[-0.025  0.757 -3.942 -3.739],-106156335000.0,1,-253.1981,50,10.0,1.0,10.0,4938.825466324375
