Iteration,InitialReturnMean,OptimizationReturnMin,WReturnMean,InitialReturnMin,ReturnStepMax,ReturnMeanIW,EpRewMean,EmpiricalD2Arithmetic,TimestepsSoFar,InitialBound,OptimizationReturnMean,InitialReturnStd,MeanIW,ESSRenyiHarmonic,MinTargetPdf,MeanD2-0,VarianceInitializer,InitialReturnMax,MeanEntropy,StdWReturnMean,StdIW,Bound,ESSRenyiArithmetic,TimeElapsed,EpLenMean,Penalization,DivergenceHarmonic,Weights,MinBehavPdf,EpisodesSoFar,LearnableVariance,MinIW,ReturnStepMaxmin,OptimizationReturnMax,Inner Iteration,EpThisIter,Epsilon,EmpiricalD2Harmonic,MaxIW
258,4475.4023,,21329508.0,649.78796,10.0,703979450000.0,4475.402772363953,1.0,4542994,-23370446.0,3825.6147,1140.2979,37848.434,50.0,-242.0152,1.0,-1.0,4999.576,0.4189424,,148660.72,-614925000000000.0,50.0,10488.16745686531,447.92,True,9.057492e+16,[ 0.112  0.181 -2.943 -2.066],-242.0152,12900,,0.22399662,10.0,4349.788,1,50,1.0,1.0,945347.56
259,4891.0713,,24341118.0,439.67557,10.0,178973370000000.0,4891.071410535157,1.0,4567455,-26382098.0,4451.3955,646.94684,7332541.0,50.0,-241.2724,1.0,-1.0,4999.617,0.4189424,,46985812.0,-2.5987888e+20,50.0,10581.934404850006,489.22,True,1.6213832e+28,[ 0.072  0.226 -2.95  -2.053],-241.2724,12950,,0.036910642,10.0,4559.9414,1,50,1.0,1.0,335132130.0
260,4999.235,,24992348.0,4998.518,10.0,4188719300000.0,4999.234689100846,1.0,4592455,-27033324.0,0.7166309,0.2651269,167646.72,50.0,-259.33047,1.0,-1.0,4999.615,0.4189424,,1108407.5,-6.412604e+21,50.0,10680.764103651047,500.0,True,9.8721964e+30,[ 0.103  0.341 -2.938 -2.089],-259.33047,13000,,0.0180504,10.0,1.097168,1,50,1.0,1.0,7923756.5
261,4791.9316,,23846874.0,,10.0,6072814000000.0,4791.93165485014,1.0,4616421,-25887830.0,4791.9316,940.3536,242966.56,50.0,-240.21632,1.0,-1.0,4999.5947,0.4189424,,1692392.6,-4849595000000000.0,50.0,10777.878797769547,479.32,True,5.6321565e+18,[ 0.046  0.235 -2.941 -2.12 ],-240.21632,13050,,0.051409822,10.0,4999.5947,1,50,1.0,1.0,12089663.0
262,4480.667,,21863720.0,,10.0,149658320000.0,4480.667101853572,1.0,4638836,-23904614.0,4480.667,1336.9155,6330.6787,50.0,-256.23563,1.0,-1.0,4999.5215,0.4189424,,40401.758,-300540000000000.0,50.0,10865.41593003273,448.3,True,2.1664537e+16,[ 0.101  0.213 -2.929 -2.106],-256.23563,13100,,0.011393282,10.0,4999.5215,1,50,1.0,1.0,288367.5
263,4682.003,,22977036.0,1019.308,10.0,859535700.0,4682.002815147394,1.0,4662256,-25017996.0,3662.6946,1027.563,38.06092,50.0,-274.32373,1.0,-1.0,4999.597,0.4189424,,80.72773,-60667986000.0,50.0,10969.74532532692,468.4,True,858768830.0,[ 0.127  0.27  -2.93  -2.11 ],-274.32373,13150,,0.19008027,10.0,3980.289,1,50,1.0,1.0,440.5719
264,4999.3223,,24993220.0,4998.9434,10.0,823822200.0,4999.322222532815,1.0,4687256,-27034228.0,0.37881836,0.19004619,32.96557,50.0,-255.16074,1.0,-1.0,4999.6562,0.4189424,,108.422264,-153809860000.0,50.0,11075.447692394257,500.0,True,5618680300.0,[ 0.068  0.284 -2.935 -2.126],-255.16074,13200,,0.123989925,10.0,0.7128906,1,50,1.0,1.0,745.8332
265,4702.458,,22927584.0,569.7997,10.0,3210113500.0,4702.457922359011,1.0,4710779,-24968550.0,4132.658,902.48254,129.10266,50.0,-245.03894,1.0,-1.0,4999.6074,0.4189424,,522.26794,-1.3523131e+16,50.0,11156.634754896164,470.46,True,4.3903776e+19,[ 0.016  0.251 -2.944 -2.12 ],-245.03894,13250,,0.015568018,10.0,4429.8076,1,50,1.0,1.0,3750.2722
266,2891.1047,,10178271.0,429.74326,10.0,43833220000.0,2891.1045411053415,1.0,4725280,-12219292.0,2461.3613,1348.9946,3580.985,50.0,-241.6554,1.0,-1.0,4999.6943,0.4189424,,9305.369,-5.051014e+23,50.0,11210.142989635468,290.02,True,6.124556e+34,[-0.029  0.295 -2.939 -2.117],-241.6554,13300,,0.05499334,10.0,4569.951,1,50,1.0,1.0,63212.68
267,4901.6724,,24289370.0,1639.8673,10.0,161867920000.0,4901.672533508275,1.0,4749793,-26330348.0,3261.8054,512.81396,6476.3794,50.0,-247.68782,1.0,-1.0,4999.6196,0.4189424,,23115.246,-3.859249e+18,50.0,11301.97231888771,490.26,True,3.5755998e+24,[ 0.025  0.325 -2.94  -2.114],-247.68782,13350,,0.071456105,10.0,3359.7524,1,50,1.0,1.0,122928.766
268,3779.8157,,15641031.0,9.980859,10.0,138236860.0,3779.8157408389116,1.0,4768729,-17682004.0,3769.8347,1163.6257,14.962556,50.0,-249.82323,1.0,-1.0,4999.6265,0.4189424,,20.571705,-72062650000.0,50.0,11363.623708486557,378.72,True,1241920300.0,[-0.038  0.428 -2.958 -2.139],-249.82323,13400,,0.13739939,10.0,4989.6455,1,50,1.0,1.0,93.49594
269,4802.289,,23667856.0,,10.0,3501826600.0,4802.289058006963,1.0,4792750,-25708846.0,4802.289,778.38055,169.98006,50.0,-244.67305,1.0,-1.0,4999.6357,0.4189424,,429.618,-2252656400000000.0,50.0,11451.902380943298,480.42,True,1.2182216e+18,[-0.007  0.428 -2.959 -2.141],-244.67305,13450,,0.08786301,10.0,4999.6357,1,50,1.0,1.0,2017.3248
270,4999.4414,,24994414.0,4999.1123,10.0,8933323000.0,4999.441495295316,1.0,4817750,-27035448.0,0.32924804,0.12400346,357.4302,50.0,-240.30815,1.0,-1.0,4999.6855,0.4189424,,887.4279,-4522060000000.0,50.0,11545.607092380524,500.0,True,4889624000000.0,[ 0.028  0.47  -2.957 -2.112],-240.30815,13500,,0.13377899,10.0,0.5732422,1,50,1.0,1.0,3880.553
271,4999.425,,24994252.0,4998.956,10.0,27092929000.0,4999.425226194457,1.0,4842750,-27035252.0,0.46914062,0.1396918,1083.9259,50.0,-252.29166,1.0,-1.0,4999.6455,0.4189424,,6539.08,-14161526000000.0,50.0,11627.493876934052,500.0,True,47961325000000.0,[ 0.027  0.347 -2.974 -2.115],-252.29166,13550,,0.14753856,10.0,0.6894531,1,50,1.0,1.0,46677.01
272,4899.31,,24493102.0,,10.0,20648421000.0,4899.310102133686,1.0,4867251,-26534050.0,4899.31,699.9015,826.28687,50.0,-233.5137,1.0,-1.0,4999.583,0.4189424,,3320.1196,-1.20965735e+17,50.0,11719.548336267471,490.02,True,3.513021e+21,[ 0.087  0.366 -2.975 -2.114],-233.5137,13600,,0.1522684,10.0,4999.583,1,50,1.0,1.0,23374.178
273,4138.1646,,18589852.0,,10.0,32174710000.0,4138.164104644348,1.0,4887967,-20630878.0,4138.1646,1210.5577,1290.6256,50.0,-229.37599,1.0,-1.0,4999.686,0.4189424,,5003.1094,-1970221400000.0,50.0,11788.60398697853,414.32,True,901672500000.0,[-0.005  0.29  -2.967 -2.075],-229.37599,13650,,0.016797632,10.0,4999.686,1,50,1.0,1.0,29420.86
274,2962.703,,10760490.0,519.8234,10.0,46362184.0,2962.702790585102,1.0,4902823,-12801511.0,2442.8792,1408.1486,7.6145396,50.0,-222.55841,1.0,-1.0,4999.6943,0.4189424,,13.107134,-60075900000.0,50.0,11838.249444961548,297.12,True,865062340.0,[-0.024  0.244 -2.981 -2.188],-222.55841,13700,,0.08536792,10.0,4479.871,1,50,1.0,1.0,65.38632
275,4378.4883,,21037522.0,9.980235,10.0,280656030.0,4378.488334046337,1.0,4924730,-23078516.0,4368.508,1366.1489,16.848574,50.0,-243.94077,1.0,-1.0,4999.6455,0.4189424,,38.962547,-48455274000.0,50.0,11907.675325632095,438.14,True,557148350.0,[ 0.007  0.245 -2.981 -2.19 ],-243.94077,13750,,0.0623746,10.0,4989.665,1,50,1.0,1.0,190.8165
276,4848.3623,,24081606.0,389.7131,10.0,1078305700000.0,4848.362339254717,1.0,4948977,-26122560.0,4458.6494,758.28064,43142.99,50.0,-243.79558,1.0,-1.0,4999.591,0.4189424,,292023.94,-3331912100000000.0,50.0,11972.347108602524,484.94,True,2.6635408e+18,[ 0.038  0.249 -2.981 -2.193],-243.79558,13800,,0.08924938,10.0,4609.878,1,50,1.0,1.0,2087001.6
277,4679.9,,22966476.0,9.98115,10.0,1588937500.0,4679.89968537005,1.0,4972387,-25007432.0,4669.919,1031.996,63.70358,50.0,-248.87878,1.0,-1.0,4999.599,0.4189424,,266.5374,-46688757000000.0,50.0,12041.95940709114,468.2,True,523293780000000.0,[ 0.09   0.217 -2.979 -2.208],-248.87878,13850,,0.017326087,10.0,4989.618,1,50,1.0,1.0,1885.3525
278,3912.769,,17485758.0,459.74203,10.0,29674093000.0,3912.7691958386154,1.0,4991977,-19526572.0,3453.0269,1475.1252,1595.6924,50.0,-245.63638,1.0,-1.0,4999.43,0.4189424,,8712.2295,-57311956000000.0,50.0,12110.836587429047,391.8,True,787861400000000.0,[ 0.099  0.157 -2.979 -2.223],-245.63638,13900,,0.15482211,10.0,4539.688,1,50,1.0,1.0,61697.508
279,4818.425,,24001800.0,399.7628,10.0,1142605100000.0,4818.4249012100445,1.0,5016075,-26042804.0,4418.662,885.76715,45741.78,50.0,-244.36424,1.0,-1.0,4999.6553,0.4189424,,319297.16,-63393872000000.0,50.0,12174.953793048859,481.96,True,930309500000000.0,[ 0.077  0.21  -2.989 -2.245],-244.36424,13950,,0.09806915,10.0,4599.8926,1,50,1.0,1.0,2280819.0
280,4999.306,,24993062.0,4998.6387,10.0,342482800000000.0,4999.306154589032,1.0,5041075,-27034008.0,0.66749024,0.19055973,13706673.0,50.0,-240.69745,1.0,-1.0,4999.5776,0.4189424,,92489224.0,-1.4447169e+23,50.0,12240.287944555283,500.0,True,5.0109903e+33,[ 0.063  0.265 -2.991 -2.217],-240.69745,14000,,0.13584839,10.0,0.93896484,1,50,1.0,1.0,660859300.0
281,4999.409,,24994094.0,4998.877,10.0,106499850000.0,4999.409399062943,1.0,5066075,-27035072.0,0.53240234,0.14118446,4261.289,50.0,-252.98322,1.0,-1.0,4999.6147,0.4189424,,17430.137,-3.8735932e+17,50.0,12309.011314153671,500.0,True,3.6022418e+22,[ 0.046  0.37  -2.989 -2.152],-252.98322,14050,,0.008475816,10.0,0.73779297,1,50,1.0,1.0,122296.4
282,4328.334,,20293132.0,589.79956,10.0,5712821000000.0,4328.334265113246,1.0,5087733,-22334122.0,3738.5347,1248.4615,549796.2,50.0,-247.65468,1.0,-1.0,4999.642,0.4189424,,2775425.2,-1.637188e+20,50.0,12359.33787202835,433.16,True,6.4347645e+27,[ 0.005  0.255 -2.989 -2.179],-247.65468,14100,,0.18797472,10.0,4409.843,1,50,1.0,1.0,19253600.0
283,4999.2866,,24992860.0,4998.797,10.0,39010316000.0,4999.28620430979,1.0,5112733,-27033842.0,0.48933592,0.21548958,1561.0916,50.0,-250.76175,1.0,-1.0,4999.6245,0.4189424,,10540.161,-69608040000000.0,50.0,12413.201440095901,500.0,True,1161912700000000.0,[ 0.057  0.27  -2.993 -2.21 ],-250.76175,14150,,0.00515105,10.0,0.8276367,1,50,1.0,1.0,75330.83
284,4859.748,,24124660.0,499.69116,10.0,2740548900.0,4859.747636397775,1.0,5137038,-26165620.0,4360.056,712.4,110.587845,50.0,-255.01233,1.0,-1.0,4999.5996,0.4189424,,421.60977,-178877420000.0,50.0,12472.058107376099,486.1,True,7448192000.0,[ 0.117  0.27  -2.989 -2.193],-255.01233,14200,,0.040097926,10.0,4499.908,1,50,1.0,1.0,2164.0754
285,4899.908,,24493106.0,29.942245,10.0,66237340000000.0,4899.907732304338,1.0,5161542,-26534104.0,4869.9653,695.70935,2650211.2,50.0,-241.04944,1.0,-1.0,4999.6455,0.4189424,,10566066.0,-7.7714233e+21,50.0,12519.712895393372,490.08,True,1.4498915e+31,[ 0.071  0.312 -2.994 -2.189],-241.04944,14250,,0.4886006,10.0,4969.703,1,50,1.0,1.0,71902410.0
286,4799.103,,23991030.0,,10.0,64036530000.0,4799.103127526892,1.0,5185544,-26031916.0,4799.103,979.6129,2563.1172,50.0,-230.56015,1.0,-1.0,4999.5137,0.4189424,,17471.658,-6327398000000.0,50.0,12577.25984621048,480.04,True,9418790000000.0,[ 0.1    0.28  -2.986 -2.435],-230.56015,14300,,0.17469381,10.0,4999.5137,1,50,1.0,1.0,124849.375
287,4526.4595,,21748344.0,499.7041,10.0,2983153000.0,4526.459560142063,1.0,5208191,-23789184.0,4026.7556,1122.2784,158.51909,50.0,-262.8577,1.0,-1.0,4999.46,0.4189424,,444.11044,-4694448000000.0,50.0,12640.33236193657,452.94,True,5284645300000.0,[ 0.145  0.311 -2.972 -2.409],-262.8577,14350,,0.015080294,10.0,4499.756,1,50,1.0,1.0,2579.8828
288,4867.0903,,24139310.0,439.8122,10.0,390349100.0,4867.090206400704,1.0,5232534,-26180250.0,4427.2783,671.37555,15.69519,50.0,-242.16493,1.0,-1.0,4999.5757,0.4189424,,31.944096,-40657924000.0,50.0,12690.170161247253,486.86,True,389286720.0,[ 0.128  0.367 -2.98  -2.388],-242.16493,14400,,0.010767537,10.0,4559.7637,1,50,1.0,1.0,202.70822
289,4998.871,,24988708.0,4997.3877,10.0,265667900000.0,4998.870744547124,1.0,5257534,-27029614.0,1.483125,0.43269524,10637.646,50.0,-267.83344,1.0,-1.0,4999.536,0.4189424,,70841.01,-19054979000000.0,50.0,12739.95918250084,500.0,True,84760620000000.0,[ 0.125  0.318 -2.983 -2.426],-267.83344,14450,,0.121280454,10.0,2.1484375,1,50,1.0,1.0,506100.72
290,4907.978,,24495698.0,439.75647,10.0,50791486000000.0,4907.978032627087,1.0,5282079,-26536654.0,4468.2217,638.31744,2032941.2,50.0,-254.05254,1.0,-1.0,4999.5938,0.4189424,,9565414.0,-1.2197845e+21,50.0,12798.680002450943,490.9,True,3.5720585e+29,[ 0.122  0.37  -2.983 -2.391],-254.05254,14500,,0.1104979,10.0,4559.8374,1,50,1.0,1.0,57511336.0
291,4803.159,,23938564.0,,10.0,7692446000.0,4803.159388737226,1.0,5306101,-25979570.0,4803.159,931.78503,307.97943,50.0,-248.46202,1.0,-1.0,4999.661,0.4189424,,990.07605,-1.052159e+17,50.0,12861.654218912125,480.44,True,2.6576124e+21,[ 0.049  0.27  -3.002 -2.385],-248.46202,14550,,0.08642959,10.0,4999.661,1,50,1.0,1.0,5820.957
292,3325.2498,,13541613.0,,10.0,159560080.0,3325.2495033832733,1.0,5322765,-15582592.0,3325.2498,1576.1752,14.414908,50.0,-235.45282,1.0,-1.0,4999.6396,0.4189424,,22.58651,-33291346000.0,50.0,12897.74499630928,333.28,True,263527600.0,[-0.013  0.263 -3.003 -2.386],-235.45282,14600,,0.12248558,10.0,4999.6396,1,50,1.0,1.0,101.88455
293,4893.8584,,24349910.0,539.8032,10.0,125682470000000.0,4893.858508854208,1.0,5347239,-26390902.0,4354.055,632.5034,5188092.0,50.0,-256.7099,1.0,-1.0,4999.641,0.4189424,,23196410.0,-5.689687e+23,50.0,12939.820828914642,489.48,True,7.7716395e+34,[ 0.016  0.275 -3.003 -2.387],-256.7099,14650,,0.21840747,10.0,4459.838,1,50,1.0,1.0,136671840.0
294,4999.232,,24992316.0,4998.476,10.0,5285379600.0,4999.2318446870195,1.0,5372239,-27033248.0,0.7557324,0.22993793,211.5155,50.0,-246.09448,1.0,-1.0,4999.5674,0.4189424,,772.4128,-213656700000000.0,50.0,12992.74719953537,500.0,True,1.0959056e+16,[ 0.073  0.261 -3.013 -2.405],-246.09448,14700,,0.18855502,10.0,1.0913086,1,50,1.0,1.0,5204.513
295,4658.0596,,22753462.0,519.8576,10.0,537005030000000.0,4658.059873900057,1.0,5395539,-24794454.0,4138.2026,1027.589,26424356.0,50.0,-245.41356,1.0,-1.0,4999.642,0.4189424,,182904110.0,-1.5764961e+24,50.0,13034.286611318588,466.0,True,5.966524e+35,[ 0.013  0.249 -3.015 -2.39 ],-245.41356,14750,,0.07512112,10.0,4479.7847,1,50,1.0,1.0,1306677000.0
296,4999.233,,24992328.0,4998.408,10.0,9792153000.0,4999.232773538395,1.0,5420539,-27033292.0,0.8245605,0.27560562,391.9015,50.0,-245.37631,1.0,-1.0,4999.6045,0.4189424,,1943.2415,-17704310000000.0,50.0,13076.131192445755,500.0,True,75166800000000.0,[ 0.076  0.252 -3.015 -2.39 ],-245.37631,14800,,0.006792659,10.0,1.1962891,1,50,1.0,1.0,13447.673
297,4896.425,,24464702.0,,10.0,9833589000.0,4896.425076300167,1.0,5445026,-26505740.0,4896.425,699.80365,393.51144,50.0,-244.32515,1.0,-1.0,4999.6973,0.4189424,,1922.7178,-1.0454721e+19,50.0,13119.154586315155,489.74,True,2.623864e+25,[ 0.029  0.292 -3.017 -2.379],-244.32515,14850,,0.42779076,10.0,4999.6973,1,50,1.0,1.0,13757.755
298,2585.892,,8486103.0,489.71036,10.0,122534530000.0,2585.8921885662407,1.0,5458001,-10527049.0,2096.182,1341.3665,16030.691,50.0,-240.9143,1.0,-1.0,4999.6094,0.4189424,,78792.414,-1.05160565e+23,50.0,13140.42172384262,259.5,True,2.6549283e+33,[-0.033  0.289 -3.018 -2.378],-240.9143,14900,,0.034981504,10.0,4509.899,1,50,1.0,1.0,550021.4
299,4871.4165,,24104532.0,1249.8171,10.0,137834140000.0,4871.416218272194,1.0,5482364,-26145504.0,3621.5986,611.42194,5518.8423,50.0,-260.16437,1.0,-1.0,4999.6167,0.4189424,,23491.947,-3396780600000000.0,50.0,13179.750460863113,487.26,True,2.7697726e+18,[ 0.028  0.304 -3.018 -2.379],-260.16437,14950,,0.19328582,10.0,3749.7996,1,50,1.0,1.0,159533.78
300,4999.4233,,24994234.0,4998.768,10.0,270655140.0,4999.423303019187,1.0,5507364,-27035220.0,0.65530276,0.15944283,10.829512,50.0,-237.96475,1.0,-1.0,4999.628,0.4189424,,18.266424,-24294692000000.0,50.0,13214.92149734497,500.0,True,141694710000000.0,[ 0.029  0.428 -3.035 -2.377],-237.96475,15000,,0.5180338,10.0,0.8598633,1,50,1.0,1.0,97.84994
301,4048.9912,,17705748.0,1489.7688,10.0,593296700.0,4048.991420338405,1.0,5527636,-19746756.0,2559.223,1145.1709,53.952496,50.0,-242.55971,1.0,-1.0,4999.668,0.4189424,,120.10192,-73440100000.0,50.0,13247.44241809845,405.44,True,1273936000.0,[-0.017  0.387 -3.041 -2.368],-242.55971,15050,,0.17515826,10.0,3509.8992,1,50,1.0,1.0,712.0266
302,4999.44,,24994396.0,4999.2344,10.0,6357907000.0,4999.439764477622,1.0,5552636,-27035420.0,0.20542969,0.11671098,254.38397,50.0,-249.12094,1.0,-1.0,4999.6777,0.4189424,,1324.1816,-7451182000000000.0,50.0,13281.635339736938,500.0,True,1.332824e+19,[ 0.014  0.39  -3.042 -2.364],-249.12094,15100,,0.097308934,10.0,0.44335938,1,50,1.0,1.0,9448.634
303,3867.985,,16405385.0,1189.6044,10.0,187602780.0,3867.985070406744,1.0,5572008,-18446400.0,2678.3806,1201.6974,17.431927,50.0,-236.99622,1.0,-1.0,4999.681,0.4189424,,25.33627,-62360285000.0,50.0,13318.54655456543,387.44,True,927942900.0,[-0.03   0.434 -3.068 -2.469],-236.99622,15150,,0.03847364,10.0,3810.0767,1,50,1.0,1.0,100.19179
304,4886.255,,24154232.0,2069.6106,10.0,332083530000.0,4886.2545742653165,1.0,5596445,-26195222.0,2816.644,527.9688,13822.957,50.0,-242.92183,1.0,-1.0,4999.6406,0.4189424,,81176.86,-356323240000000.0,50.0,13355.816925048828,488.74,True,3.042388e+16,[ 7.845e-04  4.383e-01 -3.068e+00 -2.465e+00],-242.92183,15200,,0.060335733,10.0,2930.03,1,50,1.0,1.0,577491.5
305,4999.4014,,24994008.0,4998.9893,10.0,218332980.0,4999.40098003675,1.0,5621445,-27034986.0,0.4116504,0.13003594,8.735864,50.0,-263.0956,1.0,-1.0,4999.622,0.4189424,,14.273772,-127131090000000.0,50.0,13399.695046663284,500.0,True,3880115300000000.0,[ 0.039  0.469 -3.062 -2.428],-263.0956,15250,,0.41729477,10.0,0.6328125,1,50,1.0,1.0,81.22201
306,4711.0845,,22761910.0,1349.5103,10.0,1468113700.0,4711.084627447964,1.0,5645011,-24802902.0,3361.5745,753.3865,82.30912,50.0,-249.3959,1.0,-1.0,4999.643,0.4189424,,348.19116,-219659710000.0,50.0,13436.303798437119,471.32,True,11429079000.0,[-0.012  0.455 -3.064 -2.46 ],-249.3959,15300,,0.15837757,10.0,3650.1328,1,50,1.0,1.0,2345.7146
307,4945.8193,,24601914.0,2319.305,10.0,237582800000.0,4945.819375112327,1.0,5669744,-26642858.0,2626.5144,375.21637,9505.907,50.0,-268.9901,1.0,-1.0,4999.5796,0.4189424,,46885.67,-2.7182423e+18,50.0,13478.09683561325,494.66,True,1.7739182e+24,[ 0.018  0.461 -3.064 -2.454],-268.9901,15350,,0.04878835,10.0,2680.2747,1,50,1.0,1.0,332933.56
308,4999.373,,24993734.0,4998.953,10.0,1.1230494e+18,4999.373334026601,1.0,5694744,-27034726.0,0.4201953,0.1563229,44933616000.0,50.0,-240.72781,1.0,-1.0,4999.6353,0.4189424,,314530560000.0,-1.1367972e+24,50.0,13517.387133836746,500.0,True,3.1024376e+35,[ 0.059  0.557 -3.065 -2.386],-240.72781,15400,,0.009165941,10.0,0.6821289,1,50,1.0,1.0,2246647500000.0
309,4899.1416,,24491416.0,,10.0,1488791800000000.0,4899.141612785653,1.0,5719245,-26532376.0,4899.1416,699.87744,59594336.0,50.0,-253.06117,1.0,-1.0,4999.6006,0.4189424,,393486720.0,-7.8885417e+21,50.0,13553.90731883049,490.02,True,1.4939749e+31,[ 0.153  0.481 -3.056 -2.416],-253.06117,15450,,0.0018858503,10.0,4999.6006,1,50,1.0,1.0,2808939800.0
310,4899.2026,,24492026.0,,10.0,489871930000.0,4899.202404871801,1.0,5743746,-26532996.0,4899.2026,699.8861,19608.23,50.0,-241.63239,1.0,-1.0,4999.6074,0.4189424,,124875.64,-1.8856385e+19,50.0,13598.579741239548,490.02,True,8.536199e+25,[ 0.167  0.583 -3.056 -2.346],-241.63239,15500,,0.3609292,10.0,4999.6074,1,50,1.0,1.0,892418.75
311,4917.358,,24508214.0,909.558,10.0,1704694300000.0,4917.357873246108,1.0,5768338,-26549164.0,4007.7998,572.5429,68224.42,50.0,-247.57007,1.0,-1.0,4999.582,0.4189424,,437475.1,-1.3646902e+16,50.0,13638.175377845764,491.84,True,4.470088e+19,[ 0.209  0.681 -3.048 -2.281],-247.57007,15550,,0.061050676,10.0,4090.024,1,50,1.0,1.0,3125512.0
312,4913.1567,,24501442.0,699.5974,10.0,444877300000.0,4913.15717593238,1.0,5792909,-26542372.0,4213.5596,601.9372,17805.883,50.0,-246.46417,1.0,-1.0,4999.5605,0.4189424,,74493.914,-1.3878661e+19,50.0,13683.809839725494,491.42,True,4.624439e+25,[ 0.18   0.563 -3.047 -2.309],-246.46417,15600,,0.10482824,10.0,4299.963,1,50,1.0,1.0,495328.34
313,4899.296,,24492958.0,,10.0,2762294000000.0,4899.295797875362,1.0,5817410,-26533914.0,4899.296,699.8994,110529.61,50.0,-242.6728,1.0,-1.0,4999.5903,0.4189424,,433959.47,-3.7109406e+19,50.0,13722.35265994072,490.02,True,3.3061413e+26,[ 0.157  0.682 -3.047 -2.279],-242.6728,15650,,0.03925402,10.0,4999.5903,1,50,1.0,1.0,2544204.5
314,4799.3516,,23993520.0,,10.0,2133023000.0,4799.352004867931,1.0,5841412,-26034450.0,4799.3516,979.66364,85.38016,50.0,-250.40738,1.0,-1.0,4999.5586,0.4189424,,214.18692,-812082860000.0,50.0,13764.619082450867,480.04,True,157500110000.0,[ 0.067  0.893 -3.067 -2.376],-250.40738,15700,,0.07989283,10.0,4999.5586,1,50,1.0,1.0,824.6555
315,4716.2446,,23500764.0,9.98042,10.0,301087360000.0,4716.244708852674,1.0,5865000,-25541662.0,4706.264,1121.5182,12049.423,50.0,-237.19934,1.0,-1.0,4999.5244,0.4189424,,79863.47,-178924230000000.0,50.0,13797.102537870407,471.76,True,7660408600000000.0,[ 0.181  0.861 -3.029 -2.388],-237.19934,15750,,0.04468608,10.0,4989.544,1,50,1.0,1.0,570955.1
316,4798.1123,,23979206.0,,10.0,3998491000.0,4798.112584364492,1.0,5888998,-26020210.0,4798.1123,978.4288,160.14488,50.0,-243.06244,1.0,-1.0,4999.6533,0.4189424,,722.6406,-1895627200000.0,50.0,13828.29508471489,479.96,True,859020300000.0,[ 0.22   0.778 -3.031 -2.474],-243.06244,15800,,0.07270552,10.0,4999.6533,1,50,1.0,1.0,5099.023
317,4952.869,,24636398.0,2679.3972,10.0,60603728000.0,4952.869409443793,1.0,5913767,-26677388.0,2273.4724,324.7818,2425.1313,50.0,-243.82088,1.0,-1.0,4999.633,0.4189424,,9902.154,-118302040000000.0,50.0,13865.353084802628,495.38,True,3356434500000000.0,[ 0.157  0.882 -3.038 -2.504],-243.82088,15850,,0.18391752,10.0,2320.2356,1,50,1.0,1.0,61689.973
318,4899.217,,24492166.0,,10.0,152904200000.0,4899.21660740223,1.0,5938268,-26533192.0,4899.217,699.8881,6118.4863,50.0,-242.72719,1.0,-1.0,4999.6777,0.4189424,,30347.617,-752581200000000.0,50.0,13905.815002918243,490.02,True,1.3591064e+17,[ 0.186  0.994 -3.066 -2.469],-242.72719,15900,,0.9788969,10.0,4999.6777,1,50,1.0,1.0,214872.8
319,4725.041,,23516650.0,9.979952,10.0,36515586000.0,4725.041183779981,1.0,5961900,-25557626.0,4715.061,1091.1628,1466.08,50.0,-236.65424,1.0,-1.0,4999.616,0.4189424,,4538.6416,-1.1620424e+18,50.0,13953.158321857452,472.64,True,3.241818e+23,[ 0.212  1.103 -3.06  -2.412],-236.65424,15950,,0.23839952,10.0,4989.636,1,50,1.0,1.0,24661.697
320,4999.4155,,24994154.0,4999.1094,10.0,4953397000.0,4999.415376513664,1.0,5986900,-27035138.0,0.30594727,0.11690157,198.17319,50.0,-251.92116,1.0,-1.0,4999.625,0.4189424,,1110.8972,-56685150000.0,50.0,14003.279023885727,500.0,True,642474560.0,[-0.027  1.033 -3.088 -2.421],-251.92116,16000,,0.18651189,10.0,0.515625,1,50,1.0,1.0,7866.0117
321,4999.4004,,24994004.0,4998.999,10.0,3943423500.0,4999.4004433434575,1.0,6011900,-27034972.0,0.40139648,0.12802233,157.77406,50.0,-245.76955,1.0,-1.0,4999.605,0.4189424,,280.95645,-693860960000.0,50.0,14045.082170009613,500.0,True,114272790000.0,[ 0.035  1.043 -3.086 -2.416],-245.76955,16050,,0.0597512,10.0,0.60595703,1,50,1.0,1.0,1552.1271
322,4999.3066,,24993068.0,4998.9204,10.0,20524046000.0,4999.306686782418,1.0,6036900,-27034056.0,0.38626954,0.16488644,821.22534,50.0,-238.99763,1.0,-1.0,4999.624,0.4189424,,2396.793,-7470816700000.0,50.0,14089.34554553032,500.0,True,13325654000000.0,[ 0.091  1.102 -3.073 -2.322],-238.99763,16100,,0.083589114,10.0,0.7036133,1,50,1.0,1.0,11386.799
323,4899.2954,,24492960.0,,10.0,7011538400.0,4899.295830296425,1.0,6061401,-26533910.0,4899.2954,699.8995,280.55884,50.0,-245.55028,1.0,-1.0,4999.584,0.4189424,,820.97345,-27913429000000.0,50.0,14134.118772029877,490.02,True,186966570000000.0,[ 0.117  1.033 -3.084 -2.423],-245.55028,16150,,0.13696401,10.0,4999.584,1,50,1.0,1.0,5217.076
