MeanEntropy,InitialReturnMean,Penalization,EpRewMean,WReturnMean,ESSRenyiArithmetic,StdIW,InitialReturnMax,EmpiricalD2Harmonic,Iteration,OptimizationReturnMin,EmpiricalD2Arithmetic,InitialReturnStd,TimestepsSoFar,ReturnMeanIW,TimeElapsed,DivergenceHarmonic,EpThisIter,EpisodesSoFar,ReturnStepMaxmin,OptimizationReturnMax,ReturnStepMax,OptimizationReturnMean,VarianceInitializer,Epsilon,MinTargetPdf,Bound,MinBehavPdf,MeanIW,Inner Iteration,LearnableVariance,StdWReturnMean,Weights,InitialBound,MaxIW,InitialReturnMin,EpLenMean,MinIW,ESSRenyiHarmonic,MeanD2-0
0.4189424,4999.3823,True,4999.382565755196,24993826.0,50.0,349313.84,4999.5547,1.0,495,,1.0,0.10415411,10406986,1347063800000.0,26017.107689380646,3.2610948e+19,50,24750,10.0,0.42773438,10.0,0.25557616,-1.0,1.0,-249.87779,-1.1655985e+16,-249.87779,53892.664,1,,,[ 0.171  1.488 -5.231 -1.762],-27034756.0,2497051.8,4999.127,500.0,0.42981908,50.0,1.0
0.4189424,4611.212,True,4611.211700487943,22733570.0,50.0,10623285000.0,4999.4316,1.0,496,,1.0,1212.5581,10430051,3.8041277e+16,26081.72471833229,2.1783479e+34,50,24800,10.0,4879.505,10.0,4491.285,-1.0,1.0,-261.73425,-3.0120301e+23,-261.73425,1522536600.0,1,,,[ 0.188  1.585 -5.235 -1.686],-24774396.0,75885404000.0,119.92655,461.3,0.3361562,50.0,1.0
0.4189424,4899.419,True,4899.418833730005,24494188.0,50.0,29736.371,4999.5703,1.0,497,,1.0,699.917,10454552,154168330000.0,26143.005103826523,117132520000000.0,50,24850,10.0,4999.5703,10.0,4899.419,-1.0,1.0,-238.68184,-22242275000000.0,-238.68184,6168.4717,1,,,[ 0.184  1.501 -5.237 -1.778],-26535130.0,210177.31,,490.02,0.6364928,50.0,1.0
0.4189424,4999.4937,True,4999.494075832157,24994942.0,50.0,26220786.0,4999.624,1.0,498,,1.0,0.07115546,10479552,217064060000000.0,26202.91654086113,1.4789985e+34,50,24900,10.0,0.34716797,10.0,0.21717773,-1.0,1.0,-235.59384,-2.4820638e+23,-235.59384,8684361.0,1,,,[ 0.226  1.451 -5.263 -1.881],-27035930.0,138346200.0,4999.277,500.0,23.45444,50.0,1.0
0.4189424,4605.7485,True,4605.748398307631,22827356.0,50.0,75361.89,4999.4795,1.0,499,,1.0,1270.6047,10502589,305731500000.0,26264.4760286808,4738445000000000.0,50,24950,10.0,4999.4795,10.0,4605.7485,-1.0,1.0,-258.3988,-140788140000000.0,-258.3988,12242.105,1,,,[ 0.185  1.645 -5.393 -1.804],-24868222.0,538955.2,,460.74,0.033977743,50.0,1.0
0.4189424,4003.3865,True,4003.3868399429484,18740928.0,50.0,1544995.1,4999.2944,1.0,500,,1.0,1647.3684,10522628,10193069000000.0,26328.411072731018,9.557291e+33,50,25000,10.0,4989.313,10.0,3993.4053,-1.0,1.0,-239.06316,-1.994983e+23,-239.06316,407922.88,1,,,[ 0.245  1.739 -5.395 -1.747],-20781634.0,10326960.0,9.981615,400.78,0.49565572,50.0,1.0
0.4189424,1254.1471,True,1254.1470943761947,3193865.0,50.0,18.425734,4998.7124,1.0,501,,1.0,1273.1772,10528950,46854748.0,26345.766268491745,8358441000.0,50,25050,10.0,4918.773,10.0,1174.2076,-1.0,1.0,-222.56235,-186570260000.0,-222.56235,8.185175,1,,,[ 0.258  1.82  -5.394 -1.653],-5234068.5,99.63684,79.93941,126.44,0.06162534,50.0,1.0
0.4189424,3174.01,True,3174.009752722076,12868750.0,50.0,74.00514,4999.0635,1.0,502,,1.0,1671.6497,10544858,463695000.0,26398.413202047348,270893200.0,50,25100,10.0,4919.1475,10.0,3094.0938,-1.0,1.0,-230.8064,-34047564000.0,-230.8064,26.939909,1,,,[ 0.255  1.781 -5.4   -1.701],-14909261.0,518.4082,79.91588,318.16,0.05874412,50.0,1.0
0.4189424,3831.6304,True,3831.6305968705133,17745658.0,50.0,5480632.5,4999.4585,1.0,503,,1.0,1750.5042,10564037,24011230000000.0,26457.7284386158,7.80439e+27,50,25150,10.0,4989.478,10.0,3821.65,-1.0,1.0,-237.4003,-1.8028926e+20,-237.4003,970234.2,1,,,[ 0.245  1.736 -5.407 -1.743],-19786498.0,38724570.0,9.980568,383.58,0.52622974,50.0,1.0
0.4189424,4706.5566,True,4706.556731189238,23306122.0,50.0,10795.372,4999.5273,1.0,504,,1.0,1074.4518,10587577,94229830000.0,26531.2868373394,7.388426e+17,50,25200,10.0,4899.6167,10.0,4606.6465,-1.0,1.0,-243.6396,-1754331200000000.0,-243.6396,3770.2385,1,,,[ 0.219  1.641 -5.431 -1.816],-25347028.0,63392.348,99.910484,470.8,0.09638735,50.0,1.0
0.4189424,4765.4697,True,4765.469685300086,23215866.0,50.0,4293291.5,4999.3145,1.0,505,,1.0,711.45355,10611417,23402900000000.0,26609.18733048439,7.6471434e+31,50,25250,10.0,3079.7605,10.0,2845.9155,-1.0,1.0,-235.72623,-1.7845345e+22,-235.72623,936515.5,1,,,[ 0.172  1.702 -5.415 -1.719],-25256598.0,26448188.0,1919.554,476.8,2.330255,50.0,1.0
0.4189424,1092.4192,True,1092.4190965535336,2052069.5,50.0,7.1546164,4998.589,1.0,506,,1.0,926.65533,10616930,16674119.0,26628.452966451645,163398100.0,50,25300,10.0,4928.637,10.0,1022.4676,-1.0,1.0,-188.83499,-26094578000.0,-188.83499,7.031298,1,,,[ 0.207  1.774 -5.415 -1.623],-4092169.5,35.258476,69.95155,110.26,0.5950989,50.0,1.0
0.4189424,3526.7034,True,3526.7033416049258,15491561.0,50.0,278.03973,4999.176,1.0,507,,1.0,1747.5485,10634596,1949364000.0,26676.745767116547,1256912300.0,50,25350,10.0,4909.2676,10.0,3436.7947,-1.0,1.0,-247.86263,-74293550000.0,-247.86263,91.023125,1,,,[ 0.207  1.733 -5.418 -1.67 ],-17532166.0,1842.9716,89.90834,353.32,0.13022615,50.0,1.0
0.4189424,4581.7236,True,4581.723505365258,22349960.0,50.0,930886.3,4999.342,1.0,508,,1.0,1165.234,10657516,8592857500000.0,26741.960052490234,4.285581e+32,50,25400,10.0,4919.4214,10.0,4501.803,-1.0,1.0,-247.29852,-4.224593e+22,-247.29852,344062.38,1,,,[ 0.2    1.687 -5.418 -1.712],-24390712.0,5223237.5,79.920456,458.4,0.14899892,50.0,1.0
0.4189424,1700.2722,True,1700.2722053974503,5375273.5,50.0,37.443394,4998.7676,1.0,509,,1.0,1576.1813,10666066,95948920.0,26765.100053071976,2622631400.0,50,25450,10.0,4908.8374,10.0,1610.3419,-1.0,1.0,-241.84009,-104579740000.0,-241.84009,14.623662,1,,,[ 0.012  1.682 -5.447 -1.55 ],-7415526.0,251.92055,89.93034,171.0,0.22597404,50.0,1.0
0.4189424,4035.3118,True,4035.3121156181337,18182858.0,50.0,242700930.0,4999.286,1.0,510,,1.0,1378.0834,10686267,1071150900000000.0,26813.70090842247,7.094193e+30,50,25500,10.0,4689.3906,10.0,3725.4165,-1.0,1.0,-240.90604,-5.4352807e+21,-240.90604,43360590.0,1,,,[ 0.008  1.641 -5.452 -1.597],-20223560.0,1700954800.0,309.89575,404.02,0.10321877,50.0,1.0
0.4189424,4831.502,True,4831.502348337453,24044262.0,50.0,27319152.0,4999.506,1.0,511,,1.0,837.16693,10710430,98110120000000.0,26888.307964086533,6.9623356e+20,50,25550,10.0,4989.525,10.0,4821.5215,-1.0,1.0,-241.63641,-5.394815e+16,-241.63641,3925830.5,1,,,[-0.054  1.57  -5.462 -1.678],-26085152.0,195158960.0,9.980822,483.26,0.20715669,50.0,1.0
0.4189424,4899.4385,True,4899.438311052827,24494384.0,50.0,19473.83,4999.5664,1.0,512,,1.0,699.9198,10734931,156002220000.0,26961.928035974503,3.3901719e+16,50,25600,10.0,4999.5664,10.0,4899.4385,-1.0,1.0,-243.18605,-375932750000000.0,-243.18605,6241.775,1,,,[ 0.014  1.507 -5.443 -1.76 ],-26535324.0,103409.055,,490.02,0.0692006,50.0,1.0
0.4189424,4899.534,True,4899.534270668158,24495344.0,50.0,58142.93,4999.6484,1.0,513,,1.0,699.9335,10759432,262520700000.0,27034.073296546936,32356110000000.0,50,25650,10.0,4999.6484,10.0,4899.534,-1.0,1.0,-244.61649,-11871965000000.0,-244.61649,10503.336,1,,,[ 0.043  1.453 -5.438 -1.868],-26536350.0,414342.53,,490.02,0.12851274,50.0,1.0
0.4189424,4999.587,True,4999.586959509246,24995870.0,50.0,536.33514,4999.6963,1.0,514,,1.0,0.052220855,10784432,4695661600.0,27112.612356185913,1544618800.0,50,25700,10.0,0.24511719,10.0,0.13581055,-1.0,1.0,-242.39948,-84910050000.0,-242.39948,187.85493,1,,,[ 0.073  1.393 -5.442 -1.974],-27036916.0,3280.4429,4999.451,500.0,0.09045864,50.0,1.0
0.4189424,4899.5605,True,4899.560418436597,24495604.0,50.0,18541.615,4999.6455,1.0,515,,1.0,699.93726,10808933,110181876000.0,27183.991821289062,91109530000000.0,50,25750,10.0,4999.6455,10.0,4899.5605,-1.0,1.0,-251.8931,-19591338000000.0,-251.8931,4408.1177,1,,,[ 0.025  1.491 -5.457 -1.915],-26536608.0,124784.625,,490.02,0.20428139,50.0,1.0
0.4189424,4899.5923,True,4899.592007691935,24495918.0,50.0,237.15802,4999.686,1.0,516,,1.0,699.9417,10833434,3251347000.0,27258.333610534668,5399073300.0,50,25800,10.0,4999.686,10.0,4899.5923,-1.0,1.0,-258.44678,-153219630000.0,-258.44678,130.09819,1,,,[ 0.024  1.413 -5.465 -2.012],-26536956.0,1131.824,,490.02,0.06663085,50.0,1.0
0.4189424,4999.5576,True,4999.557037863481,24995570.0,50.0,33633.508,4999.696,1.0,517,,1.0,0.060116723,10858434,133604426000.0,27343.014205932617,674881800000.0,50,25850,10.0,0.24267578,10.0,0.10393555,-1.0,1.0,-240.42548,-1810304500000.0,-240.42548,5345.3267,1,,,[ 1.872e-03  1.454e+00 -5.427e+00 -1.903e+00],-27036616.0,240484.61,4999.453,500.0,0.46149462,50.0,1.0
0.4189424,4899.8076,True,4899.807754052939,24496082.0,50.0,26021684.0,4999.687,1.0,518,,1.0,698.54675,10882936,95880110000000.0,27417.32896757126,7.646489e+34,50,25900,10.0,4989.7065,10.0,4889.827,-1.0,1.0,-254.27554,-5.6437925e+23,-254.27554,3835822.5,1,,,[ 0.038  1.38  -5.46  -1.991],-26537120.0,185960750.0,9.980652,490.04,0.020403286,50.0,1.0
0.4189424,4999.518,True,4999.518093230451,24995180.0,50.0,529.09143,4999.6484,1.0,519,,1.0,0.06433661,10907936,5633010700.0,27486.163514375687,2933319200.0,50,25950,10.0,0.2709961,10.0,0.14063476,-1.0,1.0,-247.71913,-116171350000.0,-247.71913,225.35918,1,,,[ 0.229  1.533 -5.498 -1.961],-27036188.0,3208.3652,4999.3774,500.0,0.13632599,50.0,1.0
0.4189424,4899.44,True,4899.439982459312,24494402.0,50.0,11747.549,4999.586,1.0,520,,1.0,699.92004,10932437,99131160000.0,27563.76628088951,6.1554736e+17,50,26000,10.0,4999.586,10.0,4899.44,-1.0,1.0,-242.50365,-1601327300000000.0,-242.50365,3966.0605,1,,,[ 0.304  1.608 -5.507 -1.894],-26535358.0,72250.66,,490.02,0.6473255,50.0,1.0
0.4189424,4577.9204,True,4577.920392875011,22609778.0,50.0,3478373.5,4999.4727,1.0,521,,1.0,1285.4657,10955337,19889754000000.0,27635.329386234283,6.880657e+23,50,26050,10.0,4999.4727,10.0,4577.9204,-1.0,1.0,-240.61624,-1.6928669e+18,-240.61624,798730.9,1,,,[ 0.301  1.686 -5.505 -1.797],-24650638.0,23555834.0,,458.0,0.010788259,50.0,1.0
0.4189424,4999.4272,True,4999.427342052192,24994274.0,50.0,8301.405,4999.6055,1.0,522,,1.0,0.090849444,10980337,40559886000.0,27707.686183452606,3814005700000.0,50,26100,10.0,0.453125,10.0,0.27501953,-1.0,1.0,-254.65811,-4026369000000.0,-254.65811,1622.7245,1,,,[ 0.301  1.609 -5.511 -1.895],-27035246.0,58926.094,4999.1523,500.0,0.27374378,50.0,1.0
0.4189424,4753.304,True,4753.303957656182,23581404.0,50.0,71952.266,4999.488,1.0,523,,1.0,993.73456,11004110,472732000000.0,27775.364489793777,5.4405065e+21,50,26150,10.0,4999.488,10.0,4753.304,-1.0,1.0,-248.5793,-1.5053116e+17,-248.5793,18914.727,1,,,[ 0.239  1.658 -5.527 -1.8  ],-25622278.0,500754.3,,475.46,0.0032225596,50.0,1.0
0.4189424,4102.311,True,4102.310787570701,18985080.0,50.0,2774818000.0,4999.2686,1.0,524,,1.0,1468.3754,11024646,1.0226376e+16,27840.163164377213,4.8488814e+34,50,26200,10.0,4989.287,10.0,4092.3293,-1.0,1.0,-236.61856,-4.4935343e+23,-236.61856,455272480.0,1,,,[ 0.403  1.655 -5.397 -1.663],-21025768.0,19658030000.0,9.981383,410.72,1.4689187,50.0,1.0
0.4189424,4801.723,True,4801.723162485987,23993532.0,50.0,2349281.5,4999.5186,1.0,525,,1.0,967.98083,11048660,13054220000000.0,27918.057166814804,2.9853955e+23,50,26250,10.0,4999.5186,10.0,4801.723,-1.0,1.0,-235.6313,-1.1151076e+18,-235.6313,522361.97,1,,,[ 0.4    1.58  -5.404 -1.763],-26034432.0,14831110.0,,480.28,0.32276562,50.0,1.0
0.4189424,4899.4614,True,4899.46111776463,24494612.0,50.0,12149.453,4999.6074,1.0,526,,1.0,699.92303,11073161,91827690000.0,27992.105112314224,1.1650006e+16,50,26300,10.0,4999.6074,10.0,4899.4614,-1.0,1.0,-232.61116,-220379020000000.0,-232.61116,3673.981,1,,,[ 0.396  1.499 -5.412 -1.857],-26535584.0,61935.203,,490.02,0.05746393,50.0,1.0
0.4189424,4999.5205,True,4999.520283560345,24995204.0,50.0,15894.685,4999.659,1.0,527,,1.0,0.07361776,11098161,110721010000.0,28062.69721722603,355653560000000.0,50,26350,10.0,0.3515625,10.0,0.21270508,-1.0,1.0,-233.64961,-38600796000000.0,-233.64961,4429.705,1,,,[ 0.402  1.412 -5.413 -1.947],-27036220.0,87762.125,4999.3076,500.0,0.0023013733,50.0,1.0
0.4189424,4799.67,True,4799.669583721975,23994702.0,50.0,8245.918,4999.6763,1.0,528,,1.0,978.7104,11122164,72350564000.0,28127.85686135292,1064945900000000.0,50,26400,10.0,4999.6763,10.0,4799.67,-1.0,1.0,-244.27812,-66676595000000.0,-244.27812,2894.705,1,,,[ 0.774  1.605 -5.363 -2.214],-26035728.0,44898.434,,480.06,0.061630983,50.0,1.0
0.4189424,4999.4155,True,4999.415154142146,24994152.0,50.0,2483163.0,4999.582,1.0,529,,1.0,0.097077705,11147164,9603023000000.0,28201.68412733078,1.02435485e+17,50,26450,10.0,0.45654297,10.0,0.28963867,-1.0,1.0,-247.74236,-662804250000000.0,-247.74236,384225.6,1,,,[ 0.775  1.696 -5.356 -2.129],-27035104.0,17738060.0,4999.1255,500.0,0.092392094,50.0,1.0
0.4189424,4999.472,True,4999.471973276378,24994720.0,50.0,33177.45,4999.593,1.0,530,,1.0,0.074551,11172164,211602780000.0,28275.38817167282,24924744000000.0,50,26500,10.0,0.31445312,10.0,0.19367188,-1.0,1.0,-235.23355,-10400776000000.0,-235.23355,8465.944,1,,,[ 0.771  1.619 -5.358 -2.227],-27035682.0,188879.55,4999.2783,500.0,0.003938134,50.0,1.0
0.4189424,4999.494,True,4999.49427880628,24994944.0,50.0,12138.357,4999.6655,1.0,531,,1.0,0.092338204,11197164,56295130000.0,28363.4130423069,4716195000000.0,50,26550,10.0,0.35791016,10.0,0.18666016,-1.0,1.0,-252.46321,-4488625700000.0,-252.46321,2252.1858,1,,,[ 0.784  1.555 -5.355 -2.333],-27035964.0,86980.875,4999.3076,500.0,0.082406275,50.0,1.0
0.4189424,4799.4663,True,4799.466146689378,23994660.0,50.0,9338.351,4999.672,1.0,532,,1.0,979.68695,11221166,76674195000.0,28446.149223327637,20652840000000.0,50,26600,10.0,4999.672,10.0,4799.4663,-1.0,1.0,-245.25293,-9351959000000.0,-245.25293,3067.7532,1,,,[ 0.798  1.651 -5.354 -2.255],-26035684.0,54789.555,,480.04,0.07962752,50.0,1.0
0.4189424,4899.7095,True,4899.709389792523,24495100.0,50.0,715.66095,4999.6514,1.0,533,,1.0,698.53284,11245668,10573731000.0,28529.197092294693,15383224000000.0,50,26650,10.0,4989.672,10.0,4889.73,-1.0,1.0,-235.05179,-8015503700000.0,-235.05179,423.05292,1,,,[ 0.793  1.587 -5.345 -2.361],-26536108.0,2901.26,9.979572,490.04,0.42367226,50.0,1.0
0.4189424,4899.531,True,4899.531002804584,24495310.0,50.0,2764.4763,4999.636,1.0,534,,1.0,699.933,11270169,17863602000.0,28601.205324172974,2261281700000.0,50,26700,10.0,4999.636,10.0,4899.531,-1.0,1.0,-256.35538,-3086945600000.0,-256.35538,714.6955,1,,,[ 0.8    1.492 -5.347 -2.443],-26536304.0,15595.288,,490.02,0.1077013,50.0,1.0
0.4189424,4899.698,True,4899.698273049478,24494988.0,50.0,10848.323,4999.634,1.0,535,,1.0,698.5312,11294671,78569610000.0,28662.892394781113,2045283500000.0,50,26750,10.0,4989.654,10.0,4889.7183,-1.0,1.0,-237.33698,-2997391000000.0,-237.33698,3143.4553,1,,,[ 0.803  1.602 -5.349 -2.383],-26535982.0,58716.07,9.980076,490.04,0.025303341,50.0,1.0
0.4189424,4799.747,True,4799.747280476944,23995480.0,50.0,70365.94,4999.655,1.0,536,,1.0,978.7262,11318674,272364490000.0,28731.384113788605,157060140000.0,50,26800,10.0,4999.655,10.0,4799.747,-1.0,1.0,-243.22493,-1081213300000.0,-243.22493,10897.199,1,,,[ 0.789  1.511 -5.353 -2.468],-26036488.0,502223.5,,480.06,0.34703866,50.0,1.0
0.4189424,4799.962,True,4799.96171418929,23995630.0,50.0,4320.791,4999.6826,1.0,537,,1.0,977.75104,11342678,31064769000.0,28799.479241371155,760146000000.0,50,26850,10.0,4989.703,10.0,4789.982,-1.0,1.0,-237.8742,-1810522700000.0,-237.8742,1242.9211,1,,,[ 0.816  1.598 -5.37  -2.7  ],-26036660.0,21824.395,9.979448,480.08,0.19911732,50.0,1.0
0.4189424,4899.5386,True,4899.538646864192,24495388.0,50.0,308.5504,4999.6543,1.0,538,,1.0,699.9341,11367179,3376935400.0,28872.47564291954,4862556000.0,50,26900,10.0,4999.6543,10.0,4899.5386,-1.0,1.0,-248.34512,-145697180000.0,-248.34512,135.12411,1,,,[ 0.807  1.52  -5.392 -2.795],-26536396.0,1821.7228,,490.02,0.07874788,50.0,1.0
0.4189424,4799.543,True,4799.542785135036,23995426.0,50.0,275.89264,4999.7065,1.0,539,,1.0,979.7025,11391181,2216054800.0,28945.292201519012,740870100.0,50,26950,10.0,4999.7065,10.0,4799.543,-1.0,1.0,-237.35612,-57769940000.0,-237.35612,88.7024,1,,,[ 0.757  1.448 -5.409 -2.883],-26036474.0,1970.7739,,480.04,0.1951469,50.0,1.0
0.4189424,4799.5527,True,4799.552061593556,23995520.0,50.0,264.35278,4999.6797,1.0,540,,1.0,979.70447,11415183,2932973000.0,29023.085391283035,2077398500.0,50,27000,10.0,4999.6797,10.0,4799.5527,-1.0,1.0,-244.23131,-95957746000.0,-244.23131,117.38571,1,,,[ 0.707  1.348 -5.417 -2.938],-26036542.0,1408.8356,,480.04,0.11088637,50.0,1.0
0.4189424,4999.554,True,4999.553989391567,24995540.0,50.0,1505.635,4999.711,1.0,541,,1.0,0.096326,11440183,11671695000.0,29096.505929470062,17500447000.0,50,27050,10.0,0.39013672,10.0,0.23320313,-1.0,1.0,-266.43,-281674780000.0,-266.43,466.96487,1,,,[ 0.66   1.414 -5.426 -2.843],-27036592.0,8886.199,4999.321,500.0,0.008435561,50.0,1.0
0.4189424,4999.5156,True,4999.515676311249,24995156.0,50.0,5392.3994,4999.673,1.0,542,,1.0,0.09688179,11465183,40852898000.0,29166.29660320282,15868300000000.0,50,27100,10.0,0.49414062,10.0,0.33697265,-1.0,1.0,-250.43115,-8171081000000.0,-250.43115,1634.4084,1,,,[ 0.667  1.302 -5.434 -2.899],-27036176.0,31493.738,4999.1787,500.0,0.020159427,50.0,1.0
0.4189424,4999.4863,True,4999.486886793915,24994868.0,50.0,576832.6,4999.6206,1.0,543,,1.0,0.10146043,11490183,3372507700000.0,29238.80043554306,2.8355944e+21,50,27150,10.0,0.36132812,10.0,0.22759765,-1.0,1.0,-238.39821,-1.086836e+17,-238.39821,134926.42,1,,,[ 0.844  1.333 -5.307 -2.78 ],-27035850.0,4005528.2,4999.2593,500.0,1.0456588,50.0,1.0
0.4189424,4799.701,True,4799.700680911999,23995012.0,50.0,14405649.0,4999.7,1.0,544,,1.0,978.7167,11514186,60010546000000.0,29312.71719765663,3.3488728e+28,50,27200,10.0,4999.7,10.0,4799.701,-1.0,1.0,-248.29851,-3.7350093e+20,-248.29851,2400919.8,1,,,[ 0.88   1.597 -5.345 -3.201],-26036054.0,102832130.0,,480.06,0.51861906,50.0,1.0
0.4189424,4899.475,True,4899.4755181936725,24494752.0,50.0,212645860.0,4999.676,1.0,545,,1.0,699.9251,11538687,1006951100000000.0,29393.989774227142,4.0959933e+30,50,27250,10.0,4999.676,10.0,4899.475,-1.0,1.0,-243.78542,-4.1306442e+21,-243.78542,40289372.0,1,,,[ 0.74   1.417 -5.42  -3.269],-26535768.0,1493912400.0,,490.02,0.98756754,50.0,1.0
0.4189424,4799.61,True,4799.609766425562,23994104.0,50.0,4535.8545,4999.619,1.0,546,,1.0,978.6981,11562690,20082502000.0,29470.37260723114,212948900000000.0,50,27300,10.0,4999.619,10.0,4799.61,-1.0,1.0,-232.72572,-29802910000000.0,-232.72572,803.5842,1,,,[ 0.696  1.397 -5.451 -3.512],-26035072.0,32320.383,,480.06,0.06809033,50.0,1.0
0.4189424,4999.246,True,4999.2463064564645,24992464.0,50.0,4862.3853,4999.592,1.0,547,,1.0,0.21812794,11587690,39240847000.0,29544.663651943207,5379696000000000.0,50,27350,10.0,0.7993164,10.0,0.45379883,-1.0,1.0,-246.13368,-149732530000000.0,-246.13368,1570.2288,1,,,[ 0.751  1.298 -5.459 -3.565],-27033410.0,31718.475,4998.7925,500.0,0.115352854,50.0,1.0
0.4189424,4999.3774,True,4999.37737108807,24993774.0,50.0,5670.6763,4999.586,1.0,548,,1.0,0.1269467,11612690,34926320000.0,29605.462843179703,3267430700000.0,50,27400,10.0,0.5722656,10.0,0.36367187,-1.0,1.0,-248.77077,-3724070400000.0,-248.77077,1397.4764,1,,,[ 0.768  1.372 -5.448 -3.466],-27034718.0,39341.99,4999.0137,500.0,0.000515201,50.0,1.0
0.4189424,4899.41,True,4899.410391229119,24494104.0,50.0,12840.152,4999.562,1.0,549,,1.0,699.9158,11637191,59636257000.0,29659.233604431152,5953898000000.0,50,27450,10.0,4999.562,10.0,4899.41,-1.0,1.0,-244.40585,-5039517600000.0,-244.40585,2386.2356,1,,,[ 0.595  1.408 -5.441 -3.643],-26535022.0,91861.71,,490.02,0.59080124,50.0,1.0
0.4189424,4899.4644,True,4899.464606395374,24494646.0,50.0,52998164.0,4999.5923,1.0,550,,1.0,699.92346,11661692,265980930000000.0,29715.876228809357,5.7152434e+27,50,27500,10.0,4999.5923,10.0,4899.4644,-1.0,1.0,-256.5947,-1.5429139e+20,-256.5947,10641549.0,1,,,[ 0.599  1.477 -5.438 -3.539],-26535590.0,364126800.0,,490.02,0.96700644,50.0,1.0
0.4189424,4899.3574,True,4899.3573693962335,24493572.0,50.0,4679.2197,4999.587,1.0,551,,1.0,699.9082,11686193,35076338000.0,29776.488125801086,11594807000000.0,50,27550,10.0,4999.587,10.0,4899.3574,-1.0,1.0,-243.66904,-6984590000000.0,-243.66904,1403.438,1,,,[ 0.573  1.474 -5.416 -3.787],-26534512.0,30063.457,,490.02,0.15478903,50.0,1.0
0.4189424,4999.1997,True,4999.199987225366,24992000.0,50.0,625.7174,4999.525,1.0,552,,1.0,0.1917405,11711193,4471089000.0,29835.312509059906,26032585000.0,50,27600,10.0,0.8598633,10.0,0.53495115,-1.0,1.0,-254.34042,-333755000000.0,-254.34042,178.90239,1,,,[ 0.618  1.395 -5.415 -3.873],-27032882.0,3621.3806,4998.665,500.0,0.026038127,50.0,1.0
0.4189424,4920.86,True,4920.859734882452,24512924.0,50.0,2261245.5,4999.515,1.0,553,,1.0,545.9534,11735804,8622945300000.0,29899.913020849228,1.3885998e+20,50,27650,10.0,3900.3286,10.0,3821.6733,-1.0,1.0,-252.28314,-2.4057714e+16,-252.28314,345150.56,1,,,[ 0.819  1.462 -5.37  -3.998],-26553794.0,16163508.0,1099.1866,492.22,0.03161666,50.0,1.0
0.4189424,4999.073,True,4999.073111910211,24990730.0,50.0,50881.234,4999.505,1.0,554,,1.0,0.28419134,11760804,228710420000.0,29961.819767713547,9.441161e+18,50,27700,10.0,1.2573242,10.0,0.82549804,-1.0,1.0,-235.80156,-6271002000000000.0,-235.80156,9151.299,1,,,[ 0.762  1.56  -5.386 -3.947],-27031600.0,363453.16,4998.2476,500.0,0.021135926,50.0,1.0
0.4189424,4898.918,True,4898.9176961492385,24489178.0,50.0,3717503.5,4999.3975,1.0,555,,1.0,699.84546,11785305,14424755000000.0,30020.540204286575,2.2696953e+29,50,27750,10.0,4999.3975,10.0,4898.918,-1.0,1.0,-231.36281,-9.722399e+20,-231.36281,577358.4,1,,,[ 0.772  1.492 -5.367 -4.049],-26529952.0,26583324.0,,490.02,0.07954737,50.0,1.0
0.4189424,4999.087,True,4999.086575966173,24990866.0,50.0,15925.458,4999.513,1.0,556,,1.0,0.26304364,11810305,134810280000.0,30074.86315178871,1.0772065e+19,50,27800,10.0,1.1411133,10.0,0.7145703,-1.0,1.0,-237.72221,-6698352600000000.0,-237.72221,5394.6357,1,,,[ 0.782  1.599 -5.367 -3.987],-27031742.0,97562.72,4998.372,500.0,0.1543268,50.0,1.0
0.4189424,4798.8657,True,4798.865860683591,23988660.0,50.0,12857654.0,4999.4478,1.0,557,,1.0,979.56445,11834307,59149800000000.0,30124.943722963333,3.107406e+26,50,27850,10.0,4999.4478,10.0,4798.8657,-1.0,1.0,-243.78192,-3.5974782e+19,-243.78192,2367531.8,1,,,[ 0.798  1.524 -5.369 -4.085],-26029472.0,88722616.0,,480.04,0.121848054,50.0,1.0
0.4189424,4867.8765,True,4867.876309518791,24129530.0,50.0,18331.168,4999.4873,1.0,558,,1.0,658.26337,11858653,125707300000.0,30169.728043079376,4.1291094e+17,50,27900,10.0,3990.2495,10.0,3858.6387,-1.0,1.0,-264.3655,-1311520700000000.0,-264.3655,5132.632,1,,,[ 0.801  1.61  -5.38  -3.995],-26170384.0,95772.086,1009.2377,486.92,0.009177697,50.0,1.0
0.4189424,4903.3877,True,4903.38803611831,24492790.0,50.0,150514.42,4999.489,1.0,559,,1.0,670.50464,11883175,615347200000.0,30220.733485221863,3.1431004e+16,50,27950,10.0,4789.6333,10.0,4693.5327,-1.0,1.0,-242.28984,-362428800000000.0,-242.28984,24622.775,1,,,[ 0.853  1.703 -5.373 -3.93 ],-26533644.0,1075772.8,209.85547,490.44,0.17180184,50.0,1.0
0.4189424,4899.474,True,4899.474272805891,24492750.0,50.0,297.80765,4999.592,1.0,560,,1.0,698.499,11907677,2950058800.0,30270.327622413635,16102077000.0,50,28000,10.0,4989.6104,10.0,4889.4927,-1.0,1.0,-241.60474,-261928980000.0,-241.60474,118.05529,1,,,[ 0.827  1.812 -5.378 -3.875],-26533690.0,1570.2314,9.981251,490.04,0.0567044,50.0,1.0
