StdWReturnMean,OptimizationReturnMin,EpLenMean,WReturnMean,ESSRenyiHarmonic,MeanIW,MaxIW,OptimizationReturnMax,MeanEntropy,ESSRenyiArithmetic,ReturnStepMax,DivergenceHarmonic,MinIW,Epsilon,EpThisIter,TimestepsSoFar,EpisodesSoFar,Weights,EmpiricalD2Harmonic,ReturnStepMaxmin,Iteration,VarianceInitializer,InitialReturnMin,TimeElapsed,ReturnMeanIW,Bound,InitialBound,MinBehavPdf,MeanD2-0,EmpiricalD2Arithmetic,StdIW,Inner Iteration,InitialReturnStd,InitialReturnMax,LearnableVariance,InitialReturnMean,OptimizationReturnMean,EpRewMean,Penalization,MinTargetPdf
,,490.04,24492152.0,50.0,40407.348,1683362.2,4989.61,0.4189424,50.0,10.0,1.9320376e+26,0.088982865,1.0,50,5388546,13300,[ 0.068  0.548 -3.351 -3.15 ],1.0,10.0,266,-1.0,9.98023,12963.631680727005,1009859900000.0,-2.836815e+19,-26533092.0,-239.10971,1.0,1.0,235500.06,1,698.4906,4999.5903,,4899.4146,4889.434,4899.414685284538,True,-239.10971
,,489.7,24458022.0,50.0,67.12747,1587.8198,4999.4795,0.4189424,50.0,10.0,33196077000.0,0.017136779,1.0,50,5413031,13350,[ 0.047  0.455 -3.353 -3.231],1.0,10.0,267,-1.0,,13015.461681842804,1677190300.0,-373509720000.0,-26498864.0,-254.76765,1.0,1.0,260.52136,1,699.7993,4999.4795,,4895.743,4895.743,4895.7434043807525,True,-254.76765
,,453.18,22344142.0,50.0,241.64963,6494.936,4999.478,0.4189424,50.0,10.0,969356100000.0,0.36961246,1.0,50,5435690,13400,[ 0.095  0.416 -3.352 -3.238],1.0,10.0,268,-1.0,,13073.840597629547,5340120600.0,-2014642800000.0,-24384984.0,-259.1254,1.0,1.0,953.4049,1,1352.1838,4999.478,,4529.4307,4529.4307,4529.4305481129295,True,-259.1254
,,460.86,22555106.0,50.0,249.2574,11332.026,4549.948,0.4189424,50.0,10.0,3331501600.0,0.067636766,1.0,50,5458733,13450,[ 0.038  0.408 -3.355 -3.215],1.0,10.0,269,-1.0,449.6623,13120.020521879196,6120332000.0,-123920720000.0,-24596060.0,-234.79984,1.0,1.0,1584.327,1,1155.3693,4999.6104,,4606.541,4156.88,4606.541759093739,True,-234.79984
,,466.22,23093024.0,50.0,291.962,6468.8247,4999.5693,0.4189424,50.0,10.0,452813060000.0,0.25159267,1.0,50,5482044,13500,[ 0.08   0.383 -3.361 -3.178],1.0,10.0,270,-1.0,,13154.750274896622,7102842000.0,-1380445800000.0,-25133940.0,-249.07169,1.0,1.0,1169.9435,1,1172.2089,4999.5693,,4660.36,4660.36,4660.359483059545,True,-249.07169
,,499.12,24905370.0,50.0,18614.693,917381.4,450.58154,0.4189424,50.0,10.0,208828930000000.0,0.14816122,1.0,50,5507000,13550,[ 0.038  0.429 -3.362 -3.176],1.0,10.0,271,-1.0,4548.9414,13192.273164987564,386338900000.0,-29878517000000.0,-26946252.0,-252.71564,1.0,1.0,128403.32,1,63.027542,4999.523,,4990.1304,441.18875,4990.130118076132,True,-252.71564
,,480.44,23938574.0,50.0,17264.164,269988.34,4999.5415,0.4189424,50.0,10.0,5.081379e+35,1.0046597,1.0,50,5531022,13600,[ 0.089  0.437 -3.353 -3.21 ],1.0,10.0,272,-1.0,,13228.777332305908,431345960000.0,-1.4548075e+24,-25979472.0,-246.15886,1.0,1.0,47237.23,1,933.5398,4999.5415,,4802.82,4802.82,4802.819736336586,True,-246.15886
,,280.16,9722142.0,50.0,38.422253,667.29675,4988.829,0.4189424,50.0,10.0,762036100000.0,0.029463675,1.0,50,5545030,13650,[ 0.181  0.354 -3.353 -3.194],1.0,10.0,273,-1.0,9.981366,13253.243274211884,365404480.0,-1781412800000.0,-11762426.0,-219.86853,1.0,1.0,99.33411,1,1389.0944,4998.8105,,2791.5159,2781.5344,2791.5157568870823,True,-219.86853
,,432.46,20372160.0,50.0,680.86664,10163.39,4599.832,0.4189424,50.0,10.0,5760755300000000.0,0.064441055,1.0,50,5566653,13700,[ 0.126  0.347 -3.355 -3.165],1.0,10.0,274,-1.0,399.7062,13288.817902565002,11122665000.0,-154912000000000.0,-22413048.0,-230.59071,1.0,1.0,2082.4556,1,1305.8555,4999.538,,4320.5215,3920.815,4320.521180784963,True,-230.59071
,,490.06,24490234.0,50.0,77.169525,1071.8837,4979.5723,0.4189424,50.0,10.0,231186610.0,0.1873162,1.0,50,5591156,13750,[ 0.079  0.388 -3.359 -3.157],1.0,10.0,275,-1.0,19.967937,13321.841876506805,1927783000.0,-32958783000.0,-26531128.0,-243.57303,1.0,1.0,220.33008,1,697.06494,4999.54,,4899.422,4879.454,4899.421840243833,True,-243.57303
,,500.0,24991536.0,50.0,15.165642,302.56943,1.1513672,0.4189424,50.0,10.0,2432836900.0,0.17002845,1.0,50,5616156,13800,[ 0.064  0.444 -3.36  -3.133],1.0,10.0,276,-1.0,4998.3525,13353.248683691025,378958340.0,-101040760000.0,-27032410.0,-248.34196,1.0,1.0,42.86421,1,0.25733244,4999.504,,4999.1533,0.8011426,4999.153619193763,True,-248.34196
,,490.06,24493508.0,50.0,599.05646,21313.63,4979.564,0.4189424,50.0,10.0,3.3512328e+28,1.0526708,1.0,50,5640659,13850,[ 0.02   0.404 -3.366 -3.117],1.0,10.0,277,-1.0,19.964935,13395.601037025452,14971239000.0,-3.7360684e+20,-26534396.0,-241.69424,1.0,1.0,3014.302,1,697.1121,4999.529,,4899.7495,4879.7847,4899.7494881891325,True,-241.69424
,,337.5,13275405.0,50.0,28312.143,877136.3,4989.533,0.4189424,50.0,10.0,6.165445e+33,0.022021526,1.0,50,5657534,13900,[-0.033  0.436 -3.369 -3.123],1.0,10.0,278,-1.0,9.979373,13422.506416082382,395600360000.0,-1.6024777e+23,-15316272.0,-245.09616,1.0,1.0,133671.8,1,1391.0101,4999.5127,,3367.5654,3357.586,3367.565506780874,True,-245.09616
,,477.02,23590792.0,50.0,130.52386,2202.049,4579.8315,0.4189424,50.0,10.0,6.363811e+24,0.034163862,1.0,50,5681385,13950,[ 0.023  0.419 -3.371 -3.145],1.0,10.0,279,-1.0,419.70316,13460.174050569534,3261056000.0,-5.148399e+18,-25631690.0,-234.9226,1.0,1.0,389.9844,1,921.1313,4999.5347,,4768.89,4349.187,4768.889755516188,True,-234.9226
,,326.54,12754341.0,50.0,17.406992,252.97603,4519.866,0.4189424,50.0,10.0,975865340.0,0.016738784,1.0,50,5697712,14000,[-0.031  0.411 -3.373 -3.176],1.0,10.0,280,-1.0,479.72443,13489.437644958496,186855740.0,-63942447000.0,-14795270.0,-236.81104,1.0,1.0,39.37477,1,1463.4545,4999.591,,3257.7053,2777.9807,3257.705012409418,True,-236.81104
,,459.36,22108694.0,50.0,56.914474,1997.9642,4979.6543,0.4189424,50.0,10.0,4221771000.0,0.06740187,1.0,50,5720680,14050,[-9.388e-05  4.108e-01 -3.372e+00 -3.178e+00],1.0,10.0,281,-1.0,19.96186,13529.172919750214,637509900.0,-133247130000.0,-24149654.0,-252.00525,1.0,1.0,279.76596,1,1015.884,4999.616,,4590.934,4570.9717,4590.933976547419,True,-252.00525
,,483.8,23939318.0,50.0,1717.1267,61914.418,4569.79,0.4189424,50.0,10.0,9.400567e+31,0.0129806,1.0,50,5744870,14100,[ 0.03   0.407 -3.372 -3.185],1.0,10.0,282,-1.0,429.74097,13573.889404058456,42901590000.0,-1.9787452e+22,-25980206.0,-238.00713,1.0,1.0,8710.323,1,739.43256,4999.531,,4836.585,4406.844,4836.585382464084,True,-238.00713
,,311.1,11577752.0,50.0,52.969414,457.11682,4529.8286,0.4189424,50.0,10.0,3213044400000000.0,0.5492774,1.0,50,5760425,14150,[-0.032  0.415 -3.372 -3.189],1.0,10.0,283,-1.0,469.72592,13603.228392362595,598743800.0,-115685150000000.0,-13618649.0,-228.58215,1.0,1.0,88.56689,1,1398.4332,4999.5547,,3101.9568,2632.231,3101.9568614012665,True,-228.58215
,,446.46,21483066.0,50.0,81.449486,1130.7537,4539.8823,0.4189424,50.0,10.0,14714402000.0,0.13818575,1.0,50,5782748,14200,[ 0.005  0.391 -3.374 -3.234],1.0,10.0,284,-1.0,459.69998,13641.863500595093,1629887200.0,-249197100000.0,-23523992.0,-242.08876,1.0,1.0,201.66342,1,1254.054,4999.5825,,4462.109,4002.4087,4462.1088896024,True,-242.08876
,,490.04,24492420.0,50.0,2175.957,102980.75,4989.5615,0.4189424,50.0,10.0,324156280000000.0,0.37900162,1.0,50,5807250,14250,[ 0.028  0.448 -3.372 -3.224],1.0,10.0,285,-1.0,9.980309,13682.725918531418,54374826000.0,-36798848000000.0,-26533312.0,-229.39952,1.0,1.0,14408.147,1,698.49445,4999.542,,4899.4414,4889.461,4899.441584528685,True,-229.39952
,,472.1,23500630.0,50.0,107.396706,4317.196,4999.4194,0.4189424,50.0,10.0,74950350000.0,0.1379077,1.0,50,5830855,14300,[ 0.077  0.416 -3.38  -3.246],1.0,10.0,286,-1.0,,13718.660540342331,2682082300.0,-561384200000.0,-25541426.0,-244.19777,1.0,1.0,603.00366,1,1108.0781,4999.4194,,4719.4062,4719.4062,4719.405937398298,True,-244.19777
,,487.06,24236140.0,50.0,336.71832,8029.482,4999.5186,0.4189424,50.0,10.0,2.0029167e+28,0.032544713,1.0,50,5855208,14350,[ 0.026  0.422 -3.385 -3.21 ],1.0,10.0,287,-1.0,,13759.66080570221,8413407000.0,-2.8882992e+20,-26277016.0,-243.89035,1.0,1.0,1342.5189,1,725.79333,4999.5186,,4869.226,4869.226,4869.22643796964,True,-243.89035
,,400.08,17654080.0,50.0,46.023754,594.41235,4339.795,0.4189424,50.0,10.0,126109550000.0,0.13098745,1.0,50,5875212,14400,[-0.025  0.453 -3.386 -3.193],1.0,10.0,288,-1.0,659.8167,13797.999138355255,680231000.0,-725451500000.0,-19695032.0,-223.99464,1.0,1.0,100.97944,1,1302.653,4999.612,,3994.6428,3334.8267,3994.6432139778058,True,-223.99464
,,490.36,24209098.0,50.0,696924.56,29630510.0,2600.2256,0.4189424,50.0,10.0,8.0142833e+27,0.27965447,1.0,50,5899730,14450,[ 0.005  0.458 -3.385 -3.195],1.0,10.0,289,-1.0,2399.418,13838.330168008804,17416315000000.0,-1.8271105e+20,-26250082.0,-229.62842,1.0,1.0,4158067.5,1,420.4208,4999.6436,,4902.2793,2502.8618,4902.279783939111,True,-229.62842
,,435.08,19747902.0,50.0,33994.453,1516504.1,2980.0518,0.4189424,50.0,10.0,5.6686066e+20,0.052479815,1.0,50,5921484,14500,[-0.029  0.543 -3.388 -3.11 ],1.0,10.0,290,-1.0,2019.5449,13877.521780967712,319856400000.0,-4.859206e+16,-21788844.0,-255.63028,1.0,1.0,212038.11,1,926.21704,4999.5967,,4346.265,2326.7205,4346.26541849664,True,-255.63028
,,500.0,24993776.0,50.0,1516.8121,36186.066,0.60546875,0.4189424,50.0,10.0,2.29721e+20,0.050813984,1.0,50,5946484,14550,[ 0.018  0.572 -3.386 -3.08 ],1.0,10.0,291,-1.0,4998.9883,13923.50995016098,37909800000.0,-3.0933188e+16,-27034724.0,-243.54868,1.0,1.0,5756.047,1,0.12311585,4999.5938,,4999.3774,0.38926756,4999.377535567181,True,-243.54868
,,500.0,24992586.0,50.0,22.126259,467.38614,0.8310547,0.4189424,50.0,10.0,242968380.0,0.251754,1.0,50,5971484,14600,[ 0.024  0.455 -3.395 -3.124],1.0,10.0,292,-1.0,4998.7373,13968.08394241333,552977200.0,-32365218000.0,-27033508.0,-236.32689,1.0,1.0,66.20181,1,0.19462715,4999.5684,,4999.259,0.5212988,4999.258597966868,True,-236.32689
,,441.96,20586444.0,50.0,81.96422,1782.8381,3659.8179,0.4189424,50.0,10.0,38066480000.0,0.03846542,1.0,50,5993582,14650,[-0.008  0.425 -3.399 -3.169],1.0,10.0,293,-1.0,1339.7067,14008.645218849182,1431559400.0,-399614940000.0,-22627324.0,-246.29109,1.0,1.0,272.3393,1,1042.7986,4999.5244,,4415.769,3076.0623,4415.768900546551,True,-246.29109
,,500.0,24992186.0,50.0,7.000599,170.03714,1.3500977,0.4189424,50.0,10.0,25025084000000.0,0.07003341,1.0,50,6018582,14700,[ 0.022  0.42  -3.398 -3.172],1.0,10.0,294,-1.0,4998.2617,14050.894282341003,174926530.0,-10209916000000.0,-27033144.0,-242.84421,1.0,1.0,23.59497,1,0.23462385,4999.612,,4999.2188,0.95681643,4999.218585439902,True,-242.84421
,,453.72,21422940.0,50.0,51.440292,1360.3329,3469.9116,0.4189424,50.0,10.0,40617947000.0,0.13770163,1.0,50,6041268,14750,[-0.009  0.424 -3.397 -3.169],1.0,10.0,295,-1.0,1529.6725,14093.79130768776,1099113500.0,-412420300000.0,-23463870.0,-248.46146,1.0,1.0,196.82477,1,930.5748,4999.584,,4533.98,3004.3076,4533.9797984710785,True,-248.46146
,,494.62,24598446.0,50.0,44.094463,519.53265,2699.8833,0.4189424,50.0,10.0,50523950000.0,0.02748748,1.0,50,6065999,14800,[ 0.022  0.429 -3.397 -3.166],1.0,10.0,296,-1.0,2299.6743,14135.622854232788,943237060.0,-459682780000.0,-26639360.0,-246.19972,1.0,1.0,102.56185,1,377.94104,4999.5576,,4945.2607,2645.587,4945.261139809232,True,-246.19972
,,500.0,24990332.0,50.0,146.39622,3374.777,1.027832,0.4189424,50.0,10.0,989134300.0,0.24845673,1.0,50,6090999,14850,[ 0.052  0.382 -3.399 -3.193],1.0,10.0,297,-1.0,4998.4824,14178.348975896835,3658197800.0,-67843700000.0,-27031204.0,-249.52823,1.0,1.0,556.03925,1,0.2669741,4999.5103,,4999.0327,0.5508106,4999.0332516754215,True,-249.52823
,,438.46,21410604.0,50.0,74797.83,3661796.2,4999.549,0.4189424,50.0,10.0,1.4773284e+24,0.17062101,1.0,50,6112922,14900,[ 0.026  0.338 -3.396 -3.23 ],1.0,10.0,298,-1.0,,14223.229161024094,1855172000000.0,-2.4805892e+18,-23451504.0,-261.9419,1.0,1.0,512470.4,1,1486.0497,4999.549,,4382.038,4382.038,4382.038528062305,True,-261.9419
,,490.92,24494076.0,50.0,535.9293,17973.639,4549.766,0.4189424,50.0,10.0,1.0051185e+18,0.19511117,1.0,50,6137468,14950,[ 0.075  0.372 -3.399 -3.212],1.0,10.0,299,-1.0,449.73486,14273.36132979393,13385781000.0,-2046063800000000.0,-26534942.0,-245.34518,1.0,1.0,2654.9492,1,636.89484,4999.501,,4907.998,4458.263,4907.997812135345,True,-245.34518
,,428.44,20945364.0,50.0,597.61615,10589.075,4989.5435,0.4189424,50.0,10.0,1.968099e+23,0.16420484,1.0,50,6158890,15000,[ 0.021  0.342 -3.403 -3.221],1.0,10.0,300,-1.0,9.981681,14308.761172056198,14930215000.0,-9.053892e+17,-22986240.0,-252.52747,1.0,1.0,1680.324,1,1616.3121,4999.525,,4281.6934,4271.712,4281.693584806101,True,-252.52747
,,189.32,5604174.5,50.0,8.331632,66.98494,4999.584,0.4189424,50.0,10.0,199681200.0,0.02034484,1.0,50,6168356,15050,[-0.027  0.303 -3.401 -3.217],1.0,10.0,301,-1.0,,14324.778193950653,50574216.0,-28890272000.0,-7645088.0,-215.36774,1.0,1.0,12.53585,1,1433.8368,4999.584,,1883.6896,1883.6896,1883.6895940202717,True,-215.36774
,,340.38,15254230.0,50.0,2035.6182,42824.086,4989.6113,0.4189424,50.0,10.0,8.40435e+32,0.013295728,1.0,50,6185375,15100,[ 3.185e-03  3.092e-01 -3.401e+00 -3.214e+00],1.0,10.0,302,-1.0,9.979736,14349.97822213173,42974355000.0,-5.9166427e+22,-17295154.0,-240.13062,1.0,1.0,7331.454,1,1925.3749,4999.591,,3398.1118,3388.1318,3398.111545443469,True,-240.13062
,,253.34,8230772.5,50.0,3818.1804,81815.77,4529.65,0.4189424,50.0,10.0,3.4628158e+26,0.1980628,1.0,50,6198042,15150,[-0.044  0.345 -3.408 -3.196],1.0,10.0,303,-1.0,469.80383,14378.843287229538,30089673000.0,-3.797643e+19,-10271587.0,-229.28322,1.0,1.0,13578.162,1,1364.1693,4999.4536,,2523.849,2054.0454,2523.8491746572963,True,-229.28322
,,447.22,21604072.0,50.0,527960.5,14034529.0,4569.7705,0.4189424,50.0,10.0,2.5504585e+28,0.093199186,1.0,50,6220403,15200,[ 0.016  0.358 -3.409 -3.186],1.0,10.0,304,-1.0,429.75018,14425.384222507477,13181488000000.0,-3.259269e+20,-23644948.0,-245.64665,1.0,1.0,2351341.0,1,1274.45,4999.5205,,4469.8823,4040.1326,4469.882346289974,True,-245.64665
,,486.48,24142434.0,50.0,247.73102,5092.0254,4499.7915,0.4189424,50.0,10.0,621022800000.0,0.10728142,1.0,50,6244727,15250,[ 0.076  0.371 -3.409 -3.199],1.0,10.0,305,-1.0,499.71136,14470.784759044647,6089887000.0,-1614370400000.0,-26183298.0,-237.6001,1.0,1.0,826.37573,1,700.35016,4999.503,,4863.3267,4363.615,4863.326604159623,True,-237.6001
,,500.0,24991900.0,50.0,318.59433,9062.017,1.175293,0.4189424,50.0,10.0,3914178700000000.0,0.29868254,1.0,50,6269727,15300,[ 0.06   0.428 -3.405 -3.18 ],1.0,10.0,306,-1.0,4998.4097,14515.619221448898,7960330000.0,-127693765000000.0,-27032836.0,-244.72697,1.0,1.0,1431.8654,1,0.24771038,4999.585,,4999.19,0.7803125,4999.1899631298065,True,-244.72697
,,456.66,21657930.0,50.0,79.75212,913.9534,3659.8157,0.4189424,50.0,10.0,141009980.0,0.24933782,1.0,50,6292560,15350,[-2.300e-03  4.234e-01 -3.412e+00 -3.179e+00],1.0,10.0,307,-1.0,1339.7478,14562.91779255867,1190569700.0,-25425594000.0,-23698844.0,-240.2686,1.0,1.0,205.0857,1,911.942,4999.5635,,4563.583,3223.8357,4563.58331708479,True,-240.2686
,,491.02,24497218.0,50.0,3540.5142,74708.12,4499.93,0.4189424,50.0,10.0,1.0929878e+22,0.075587936,1.0,50,6317111,15400,[ 0.027  0.433 -3.413 -3.173],1.0,10.0,308,-1.0,499.68143,14619.669903993607,88426180000.0,-2.133707e+17,-26538176.0,-263.55682,1.0,1.0,14095.111,1,629.93353,4999.612,,4909.216,4409.534,4909.216110870157,True,-263.55682
,,500.0,24989878.0,50.0,204385.7,10216932.0,1.1875,0.4189424,50.0,10.0,78976230000000.0,0.01625749,1.0,50,6342111,15450,[ 0.08   0.463 -3.408 -3.162],1.0,10.0,309,-1.0,4998.248,14673.866662025452,5107932000000.0,-23244057000000.0,-27030690.0,-245.75787,1.0,1.0,1430363.8,1,0.31853664,4999.4355,,4998.9883,0.7399023,4998.987928589579,True,-245.75787
,,472.76,23502148.0,50.0,184.66025,8668.702,4589.795,0.4189424,50.0,10.0,1488518800.0,0.13374224,1.0,50,6365749,15500,[ 0.142  0.472 -3.404 -3.157],1.0,10.0,310,-1.0,409.6386,14716.886397361755,4604732000.0,-83340690000.0,-25542960.0,-237.89612,1.0,1.0,1212.5903,1,1080.4255,4999.4336,,4725.974,4316.3354,4725.974077102038,True,-237.89612
,,500.0,24990798.0,50.0,740164.4,36918556.0,0.97265625,0.4189424,50.0,10.0,1.7184868e+35,0.21305528,1.0,50,6390749,15550,[ 0.096  0.506 -3.409 -3.131],1.0,10.0,311,-1.0,4998.459,14772.186362981796,18493722000000.0,-8.459968e+23,-27031608.0,-239.59642,1.0,1.0,5168344.5,1,0.24233639,4999.4316,,4999.0796,0.62087893,4999.0798903522455,True,-239.59642
,,404.36,18881064.0,50.0,2982086.0,146538020.0,4989.437,0.4189424,50.0,9.999999,6.6627665e+29,0.12340857,1.0,50,6410967,15600,[ 0.202  0.468 -3.409 -3.076],1.0,9.999999,312,-1.0,9.979091,14815.267122507095,73997350000000.0,-1.66579e+21,-20921858.0,-233.1215,1.0,1.0,20509746.0,1,1602.0148,4999.416,,4039.135,4029.1562,4039.1351770587244,True,-233.1215
,,480.04,23991646.0,50.0,11617.196,241352.19,4999.5264,0.4189424,50.0,10.0,3.828096e+29,0.11005031,1.0,50,6434969,15650,[ 0.096  0.481 -3.431 -3.138],1.0,10.0,313,-1.0,,14866.266205072403,290280700000.0,-1.2627096e+21,-26032538.0,-241.67911,1.0,1.0,39250.38,1,979.62537,4999.5264,,4799.1646,4799.1646,4799.164474527588,True,-241.67911
,,469.34,22536850.0,50.0,9683.638,175358.02,3609.794,0.4189424,50.0,10.0,2.6528325e+20,0.15451057,1.0,50,6458436,15700,[-0.011  0.53  -3.452 -3.173],1.0,10.0,314,-1.0,1389.7646,14916.388430595398,150544560000.0,-3.324104e+16,-24577760.0,-254.03967,1.0,1.0,32026.504,1,730.3375,4999.5586,,4690.784,3301.0198,4690.784193766486,True,-254.03967
,,500.0,24992446.0,50.0,12.853751,114.39817,0.8779297,0.4189424,50.0,10.0,134115310000.0,0.1029828,1.0,50,6483436,15750,[ 0.029  0.57  -3.456 -3.201],1.0,10.0,315,-1.0,4998.6543,14979.553657770157,321239420.0,-747719900000.0,-27033338.0,-243.56479,1.0,1.0,20.754969,1,0.19928686,4999.532,,4999.2446,0.5903418,4999.244639875887,True,-243.56479
,,491.5,24340686.0,50.0,11387.028,460641.22,2939.916,0.4189424,50.0,10.0,2.0732314e+19,0.2092407,1.0,50,6508011,15800,[-0.005  0.619 -3.454 -3.182],1.0,10.0,316,-1.0,2059.6895,15037.181094884872,284515340000.0,-9293151000000000.0,-26381638.0,-249.52153,1.0,1.0,64746.43,1,442.2111,4999.6055,,4913.77,2854.0806,4913.769938952654,True,-249.52153
,,485.74,24106224.0,50.0,33.168034,302.6433,4989.5835,0.4189424,50.0,10.0,11578386000.0,0.077205904,1.0,50,6532298,15850,[-2.742e-03  5.111e-01 -3.451e+00 -3.245e+00],1.0,10.0,317,-1.0,9.980898,15093.69008731842,794034940.0,-220399270000.0,-26147138.0,-250.7503,1.0,1.0,69.040535,1,725.49194,4999.5645,,4855.9126,4845.9316,4855.912488418377,True,-250.7503
,,490.02,24493346.0,50.0,8914.542,367748.7,4999.626,0.4189424,50.0,10.0,2.454259e+21,0.09814699,1.0,50,6556799,15900,[ 0.02   0.561 -3.452 -3.215],1.0,10.0,318,-1.0,,15153.970412492752,222787470000.0,-1.0110917e+17,-26534318.0,-246.60931,1.0,1.0,51922.523,1,699.90497,4999.626,,4899.335,4899.335,4899.334712065627,True,-246.60931
,,500.0,24993738.0,50.0,21873.164,825553.9,0.5991211,0.4189424,50.0,10.0,1.0526273e+34,0.06452567,1.0,50,6581799,15950,[ 0.011  0.686 -3.461 -3.212],1.0,10.0,319,-1.0,4999.0024,15213.399661779404,546632100000.0,-2.0939317e+23,-27034690.0,-237.1415,1.0,1.0,116044.49,1,0.14341702,4999.6016,,4999.3735,0.37153322,4999.373970046134,True,-237.1415
,,360.44,14296287.0,50.0,18.972885,128.75485,4999.5234,0.4189424,50.0,10.0,91216560.0,0.111837946,1.0,50,6599821,16000,[-0.047  0.592 -3.466 -3.271],1.0,10.0,320,-1.0,,15253.256533384323,201441820.0,-19693083000.0,-16337159.0,-225.76903,1.0,1.0,28.25457,1,1168.0404,4999.5234,,3596.1045,3596.1045,3596.1046080073224,True,-225.76903
,,481.52,23411576.0,50.0,3683.5264,120444.47,2900.1187,0.4189424,50.0,10.0,5.873471e+30,0.08671227,1.0,50,6623897,16050,[-0.018  0.6   -3.465 -3.276],1.0,10.0,321,-1.0,2099.4487,15314.442163228989,91986040000.0,-4.9461425e+21,-25452496.0,-253.9336,1.0,1.0,17313.836,1,500.9115,4999.5674,,4812.5527,2713.1038,4812.552534442281,True,-253.9336
,,339.58,12574127.0,50.0,4555.7476,68728.84,3539.962,0.4189424,50.0,10.0,3.3284332e+31,0.45872843,1.0,50,6640876,16100,[-0.067  0.628 -3.467 -3.25 ],1.0,10.0,322,-1.0,1459.632,15357.351347923279,26460680000.0,-1.1774534e+22,-14615058.0,-239.2759,1.0,1.0,11142.589,1,1050.0787,4999.5938,,3386.955,1927.3228,3386.9547161181636,True,-239.2759
,,487.32,24233124.0,50.0,3.3345292,11.382395,4989.535,0.4189424,50.0,10.0,38000710000.0,0.09960135,1.0,50,6665242,16150,[-0.005  0.628 -3.468 -3.257],1.0,10.0,323,-1.0,9.979612,15412.877454996109,82464440.0,-397920140000.0,-26274004.0,-261.01852,1.0,1.0,2.902419,1,706.4733,4999.5146,,4871.7573,4861.7783,4871.757306982606,True,-261.01852
,,443.04,20670674.0,50.0,196987.48,8123554.0,4999.614,0.4189424,50.0,10.0,5.6914006e+29,0.12468431,1.0,50,6687394,16200,[-0.035  0.635 -3.472 -3.261],1.0,10.0,324,-1.0,,15469.743713855743,2697294800000.0,-1.5397026e+21,-22711628.0,-242.491,1.0,1.0,1137260.4,1,1037.8975,4999.614,,4426.4478,4426.4478,4426.448085600819,True,-242.491
,,490.04,24493240.0,50.0,825.8043,9862.275,4989.5986,0.4189424,50.0,10.0,1964427300000000.0,0.013834233,1.0,50,6711896,16250,[ 0.023  0.646 -3.472 -3.242],1.0,10.0,325,-1.0,9.979647,15522.704629421234,20638134000.0,-90476990000000.0,-26534170.0,-240.18576,1.0,1.0,2103.6467,1,698.50635,4999.578,,4899.523,4889.544,4899.523400745673,True,-240.18576
,,481.9,24009254.0,50.0,5600.734,130964.85,4999.552,0.4189424,50.0,10.0,3.4608486e+21,0.008121379,1.0,50,6735991,16300,[ 0.057  0.599 -3.478 -3.353],1.0,10.0,326,-1.0,,15571.469625711441,139973970000.0,-1.2006275e+17,-26050160.0,-234.75235,1.0,1.0,21738.207,1,893.4196,4999.552,,4817.785,4817.785,4817.785329421761,True,-234.75235
,,449.46,21939262.0,50.0,34939760.0,1713563100.0,4999.432,0.4189424,50.0,10.0,1.3003738e+35,0.36873364,1.0,50,6758464,16350,[ 0.154  0.577 -3.485 -3.429],1.0,10.0,327,-1.0,,15617.210758209229,871361500000000.0,-7.359187e+23,-23980060.0,-251.52242,1.0,1.0,239814190.0,1,1328.6224,4999.432,,4491.5503,4491.5503,4491.5504532323375,True,-251.52242
,,479.8,23807304.0,50.0,275.36374,7969.671,4989.4844,0.4189424,50.0,10.0,85602360000000.0,0.12458163,1.0,50,6782454,16400,[ 0.094  0.474 -3.468 -3.394],1.0,10.0,328,-1.0,9.981596,15670.772115707397,6678244400.0,-18888524000000.0,-25848134.0,-243.3591,1.0,1.0,1132.7556,1,896.54944,4999.466,,4796.197,4786.2153,4796.1967176290445,True,-243.3591
,,468.16,23194410.0,50.0,48366.785,2417863.2,4999.448,0.4189424,50.0,10.0,54071054000.0,0.041962035,1.0,50,6805862,16450,[ 0.125  0.521 -3.461 -3.367],1.0,10.0,329,-1.0,,15724.649150848389,1208276600000.0,-1682825500000.0,-25235228.0,-237.83064,1.0,1.0,338499.5,1,1138.6282,4999.448,,4679.523,4679.523,4679.523087063489,True,-237.83064
,,415.08,18747322.0,50.0,118.838234,3960.5938,4569.584,0.4189424,50.0,10.0,213462240000.0,0.14855057,1.0,50,6826616,16500,[ 0.18   0.496 -3.45  -3.371],1.0,10.0,330,-1.0,429.68146,15768.84114766121,2614451500.0,-945431250000.0,-20787988.0,-237.54222,1.0,1.0,554.61786,1,1251.5178,4999.2656,,4145.0,3715.3184,4145.0000074085765,True,-237.54222
,,489.4,24365568.0,50.0,3950540.2,118041624.0,4649.755,0.4189424,50.0,10.0,1.5513985e+35,1.0351496,1.0,50,6851086,16550,[ 0.138  0.537 -3.456 -3.353],1.0,10.0,331,-1.0,349.72043,15824.546147584915,95120160000000.0,-8.038313e+23,-26406408.0,-232.31555,1.0,1.0,18109268.0,1,655.71826,4999.475,,4892.403,4542.6826,4892.40281531921,True,-232.31555
