Weights,WReturnMean,TimeElapsed,OptimizationReturnMean,Epsilon,EpLenMean,InitialBound,EmpiricalD2Arithmetic,InitialReturnStd,MeanD2-0,ESSRenyiArithmetic,MinTargetPdf,OptimizationReturnMax,EmpiricalD2Harmonic,Penalization,StdIW,ESSRenyiHarmonic,InitialReturnMax,EpisodesSoFar,ReturnStepMaxmin,Inner Iteration,MeanIW,InitialReturnMean,MinBehavPdf,EpRewMean,Iteration,OptimizationReturnMin,Bound,MinIW,VarianceInitializer,DivergenceHarmonic,ReturnStepMax,ReturnMeanIW,MeanEntropy,EpThisIter,LearnableVariance,TimestepsSoFar,MaxIW,InitialReturnMin,StdWReturnMean
[-0.442  3.304 -5.535 -3.593],23135518.0,47900.70435667038,4709.0234,1.0,471.24,-25176552.0,1.0,980.10815,1.0,50.0,-252.21295,4999.6875,1.0,True,17107.8,50.0,4999.6875,45350,10.0,1,3159.4602,4709.0234,-252.21295,4709.023773702144,907,,-69303790000000.0,0.105199985,-1.0,1150596800000000.0,10.0,72617640000.0,0.4189424,50,,20554229,120735.195,,
[-0.381  3.298 -5.531 -3.604],24890394.0,47961.2229180336,548.92096,1.0,498.9,-26931440.0,1.0,78.41729,1.0,50.0,-264.7047,560.2095,1.0,True,414.81418,50.0,4999.6997,45400,10.0,1,65.3413,4988.411,-264.7047,4988.411135191371,908,,-131343660000.0,0.06747596,-1.0,4038941700.0,10.0,1632892400.0,0.4189424,50,,20579174,2968.3398,4439.49,
[-0.421  3.263 -5.536 -3.636],24670826.0,48020.70614480972,755.16907,1.0,496.6,-26711902.0,1.0,146.03485,1.0,50.0,-249.29944,790.07764,1.0,True,31306.7,50.0,4999.735,45450,10.0,1,4853.187,4964.826,-249.29944,4964.826294951224,909,,-750687340000000.0,0.026947599,-1.0,1.3523564e+17,10.0,112663270000.0,0.4189424,50,,20604004,223561.94,4209.657,
[-0.359  3.267 -5.537 -3.645],23996298.0,48079.88342809677,4799.63,1.0,480.04,-26037356.0,1.0,979.7204,1.0,50.0,-244.45374,4999.717,1.0,True,16288.068,50.0,4999.717,45500,10.0,1,5240.3823,4799.63,-244.45374,4799.6297557159205,910,,-8.568204e+16,0.026910618,-1.0,1.7623324e+21,10.0,130985920000.0,0.4189424,50,,20628006,98896.69,,
[-0.417  3.188 -5.54  -3.723],23161056.0,48137.48371434212,4711.2666,1.0,471.46,-25202134.0,1.0,982.35724,1.0,50.0,-244.97572,4999.744,1.0,True,889258.94,50.0,4999.744,45550,10.0,1,214229.69,4711.2666,-244.97572,4711.266439102317,911,,-5.6031227e+19,0.10163092,-1.0,7.5363376e+26,10.0,4730655300000.0,0.4189424,50,,20651579,5091975.0,,
[-0.495  3.243 -5.548 -3.642],21999218.0,48190.54201936722,4616.8633,1.0,463.18,-24040292.0,1.0,769.1067,1.0,50.0,-228.8355,4989.7544,1.0,True,3146.161,50.0,4999.7363,45600,10.0,1,1088.8804,4626.845,-228.8355,4626.844863865224,912,,-1216061600000.0,0.06486922,-1.0,343689950000.0,10.0,19508464000.0,0.4189424,50,,20674738,15531.644,9.981748,
[-0.44   3.239 -5.551 -3.671],22990106.0,48239.195858478546,4693.6514,1.0,469.7,-25031160.0,1.0,979.66614,1.0,50.0,-242.30414,4999.714,1.0,True,1871.1024,50.0,4999.714,45650,10.0,1,728.1306,4693.6514,-242.30414,4693.651092378695,913,,-58760370000000.0,0.06652519,-1.0,828401000000000.0,10.0,16179225000.0,0.4189424,50,,20698223,10387.117,,
[-0.379  3.235 -5.555 -3.684],23832730.0,48285.8709461689,4773.0464,1.0,478.44,-25873784.0,1.0,977.4367,1.0,50.0,-257.55884,4989.73,1.0,True,23650.152,50.0,4999.711,45700,10.0,1,6234.095,4783.0273,-257.55884,4783.0272635166075,914,,-486396760000000.0,0.021632528,-1.0,5.6758143e+16,10.0,148288080000.0,0.4189424,50,,20722145,148072.39,9.980838,
[-0.35   3.32  -5.538 -3.599],23970380.0,48328.981147289276,4797.004,1.0,479.8,-26011408.0,1.0,979.3536,1.0,50.0,-234.00343,4999.6816,1.0,True,79.747284,50.0,4999.6816,45750,10.0,1,24.006218,4797.004,-234.00343,4797.003933613618,915,,-803834700000000.0,0.117588505,-1.0,1.5511532e+17,10.0,592317760.0,0.4189424,50,,20746135,484.42032,,
[-0.407  3.299 -5.534 -3.611],23829832.0,48367.7084839344,4782.6235,1.0,478.4,-25870902.0,1.0,977.927,1.0,50.0,-244.39272,4999.7305,1.0,True,510.13046,50.0,4999.7305,45800,10.0,1,94.59397,4782.6235,-244.39272,4782.624078874511,916,,-428228350000.0,0.05278338,-1.0,43536310000.0,10.0,2361996800.0,0.4189424,50,,20770055,3621.8225,,
[-0.365  3.331 -5.534 -3.579],23988086.0,48411.970462322235,4799.005,1.0,480.0,-26029168.0,1.0,978.5907,1.0,50.0,-251.4896,4999.745,1.0,True,2535.3638,50.0,4999.745,45850,10.0,1,807.93726,4799.005,-251.4896,4799.0048803833815,917,,-16162235000000.0,0.067348406,-1.0,62548477000000.0,10.0,20192672000.0,0.4189424,50,,20794055,12958.179,,
[-0.37   3.25  -5.537 -3.674],24951152.0,48461.80692696571,225.34488,1.0,499.56,-26992206.0,1.0,32.19217,1.0,50.0,-244.81676,230.04541,1.0,True,25897.117,50.0,4999.7095,45900,10.0,1,3771.1726,4995.009,-244.81676,4995.008888295899,918,,-657010260000.0,0.14110486,-1.0,78284120000.0,10.0,85951570000.0,0.4189424,50,,20819033,185028.55,4769.664,
[-0.322  3.289 -5.53  -3.681],24496196.0,48503.374598264694,4889.8394,1.0,490.04,-26537246.0,1.0,698.5484,1.0,50.0,-242.21791,4989.724,1.0,True,1.8244425,50.0,4999.704,45950,10.0,1,2.2706623,4899.819,-242.21791,4899.819035753575,919,,-23987399000000.0,0.12272131,-1.0,138126900000000.0,10.0,56224330.0,0.4189424,50,,20843535,8.442173,9.979752,
[-0.383  3.279 -5.53  -3.686],23968706.0,48556.93378829956,4796.849,1.0,479.8,-26009798.0,1.0,979.2569,1.0,50.0,-233.21404,4999.757,1.0,True,28.668795,50.0,4999.757,46000,10.0,1,12.83281,4796.849,-233.21404,4796.849273213658,920,,-245491920000.0,0.21483117,-1.0,14429099000.0,10.0,319435500.0,0.4189424,50,,20867525,172.2411,,
[-0.426  3.25  -5.534 -3.72 ],23635592.0,48603.56273150444,4762.0503,1.0,476.38,-25676642.0,1.0,979.01355,1.0,50.0,-244.51094,4999.707,1.0,True,1484670.1,50.0,4999.707,46050,10.0,1,481800.75,4762.0503,-244.51094,4762.050525750346,921,,-2.7656112e+22,0.055208575,-1.0,1.8360958e+32,10.0,11458387000000.0,0.4189424,50,,20891344,6584278.5,,
[-0.35   3.279 -5.521 -3.626],24460744.0,48654.83952021599,4896.0093,1.0,489.68,-26501780.0,1.0,699.8839,1.0,50.0,-245.32236,4999.6865,1.0,True,32932.645,50.0,4999.6865,46100,10.0,1,5377.358,4896.0093,-245.32236,4896.009331504758,922,,-4751031300000.0,0.03584715,-1.0,5116473000000.0,10.0,134399350000.0,0.4189424,50,,20915828,235595.83,,
[-0.343  3.222 -5.531 -3.737],24411062.0,48710.524349451065,4881.055,1.0,489.22,-26452114.0,1.0,699.1512,1.0,50.0,-245.60036,4989.7275,1.0,True,4987.169,50.0,4999.71,46150,10.0,1,1619.4918,4891.0376,-245.60036,4891.0375739398405,923,,-358668260000000.0,0.034251552,-1.0,3.0874815e+16,10.0,38611763000.0,0.4189424,50,,20940289,26924.049,9.9825115,
[-0.372  3.161 -5.558 -3.838],23539594.0,48756.080532073975,4751.846,1.0,475.4,-25580664.0,1.0,979.5652,1.0,50.0,-240.89821,4999.736,1.0,True,17446.525,50.0,4999.736,46200,10.0,1,2909.0237,4751.846,-240.89821,4751.846485372171,924,,-2543387600000000.0,0.5008101,-1.0,1.5527571e+18,10.0,71980160000.0,0.4189424,50,,20964059,124457.55,,
[-0.434  3.153 -5.557 -3.847],22952152.0,48806.670860528946,1295.8269,1.0,477.94,-24993210.0,1.0,383.5711,1.0,50.0,-264.51312,1520.0842,1.0,True,8186.1777,50.0,4999.7183,46250,10.0,1,2510.6306,4775.461,-264.51312,4775.460897098126,925,,-19256383000000.0,0.21113938,-1.0,88605400000000.0,10.0,44254368000.0,0.4189424,50,,20987956,51468.453,3479.634,
[-0.374  3.151 -5.568 -3.863],23289132.0,48855.125673532486,4714.47,1.0,472.74,-25330188.0,1.0,984.22003,1.0,50.0,-247.30841,4989.735,1.0,True,945.0113,50.0,4999.7163,46300,10.0,1,281.61798,4724.4517,-247.30841,4724.45165974946,926,,-33445670000000.0,0.16017114,-1.0,268420560000000.0,10.0,6692339000.0,0.4189424,50,,21011593,4957.8525,9.98137,
[-0.426  3.125 -5.569 -3.886],22310662.0,48903.10286641121,4616.2646,1.0,462.0,-24351720.0,1.0,1000.3802,1.0,50.0,-240.53107,4999.7207,1.0,True,1707.6493,50.0,4999.7207,46350,10.0,1,567.9474,4616.2646,-240.53107,4616.264701935432,927,,-14851357000000.0,0.1785639,-1.0,52865893000000.0,10.0,11364692000.0,0.4189424,50,,21034693,8345.264,,
[-0.48   3.1   -5.567 -3.905],21122002.0,48948.77989053726,4516.2915,1.0,453.2,-23163064.0,1.0,796.77826,1.0,50.0,-244.5038,4989.748,1.0,True,61791.79,50.0,4999.7295,46400,10.0,1,9172.588,4526.273,-244.5038,4526.2730301291995,928,,-26744956000000.0,0.54937804,-1.0,170024740000000.0,10.0,131368720000.0,0.4189424,50,,21057353,441684.9,9.981643,
[-0.419  3.098 -5.569 -3.916],23566196.0,48999.08438420296,4800.86,1.0,480.38,-25607256.0,1.0,719.6799,1.0,50.0,-243.12108,4999.7217,1.0,True,193617550.0,50.0,4999.7217,46450,10.0,1,37259844.0,4800.86,-243.12108,4800.860010954195,929,,-2.2361904e+20,0.0021853559,-1.0,1.2003899e+28,10.0,834560600000000.0,0.4189424,50,,21081372,1257309400.0,,
[-0.358  3.181 -5.555 -3.846],24805022.0,49047.33885526657,559.9996,1.0,498.06,-26846096.0,1.0,90.752464,1.0,50.0,-244.91365,580.0962,1.0,True,1936.1388,50.0,4999.734,46500,10.0,1,314.25986,4979.637,-244.91365,4979.637309012463,930,,-34645775000000.0,0.012313437,-1.0,288010270000000.0,10.0,7829259000.0,0.4189424,50,,21106275,13827.627,4419.6377,
[-0.409  3.157 -5.557 -3.873],24103348.0,49096.52556371689,954.5647,1.0,490.64,-26144428.0,1.0,227.37956,1.0,50.0,-244.6008,1050.06,1.0,True,24618.846,50.0,4999.743,46550,10.0,1,4236.252,4904.248,-244.6008,4904.247768781816,931,,-3846315000000.0,0.16092075,-1.0,3367106500000.0,10.0,101087535000.0,0.4189424,50,,21130807,173500.25,3949.683,
[-0.465  3.181 -5.556 -3.862],23587842.0,49147.347660303116,1347.5786,1.0,485.06,-25628914.0,1.0,303.3779,1.0,50.0,-248.2913,1500.0669,1.0,True,1442.409,50.0,4999.7354,46600,10.0,1,352.4557,4847.247,-248.2913,4847.247173555905,932,,-75523640000000.0,0.1670148,-1.0,1368960000000000.0,10.0,6794368000.0,0.4189424,50,,21155060,9741.429,3499.6685,
[-0.405  3.196 -5.555 -3.854],23866070.0,49195.19369721413,4823.0596,1.0,483.54,-25907134.0,1.0,712.5992,1.0,50.0,-244.76495,4989.743,1.0,True,1736.0958,50.0,4999.7236,46650,10.0,1,613.6684,4833.0396,-244.76495,4833.039462625455,933,,-45074533000000.0,0.0025373017,-1.0,487398900000000.0,10.0,14796889000.0,0.4189424,50,,21179237,11611.384,9.980316,
[-0.45   3.266 -5.546 -3.762],23112548.0,49243.88231539726,4749.2593,1.0,475.24,-25153610.0,1.0,746.38165,1.0,50.0,-252.36192,4999.7227,1.0,True,46907.875,50.0,4999.7227,46700,10.0,1,11395.996,4749.2593,-252.36192,4749.259218582102,934,,-22448000000000.0,0.2710256,-1.0,118584270000000.0,10.0,222082940000.0,0.4189424,50,,21202999,288490.72,,
[-0.39   3.26  -5.556 -3.772],23132260.0,49293.474046230316,4664.442,1.0,466.64,-25173302.0,1.0,1172.7083,1.0,50.0,-236.9487,4999.699,1.0,True,219661.9,50.0,4999.699,46750,10.0,1,57714.91,4664.442,-236.9487,4664.441608919833,935,,-3.249014e+17,0.15375797,-1.0,2.5340505e+22,10.0,1383248800000.0,0.4189424,50,,21226331,1433673.8,,
[-0.343  3.335 -5.547 -3.684],24496254.0,49340.359392404556,4899.6255,1.0,490.02,-26537310.0,1.0,699.9465,1.0,50.0,-238.09383,4999.713,1.0,True,138717.83,50.0,4999.713,46800,10.0,1,20258.293,4899.6255,-238.09383,4899.625443511453,936,,-3692428800000.0,0.05496817,-1.0,2436809400000.0,10.0,506359120000.0,0.4189424,50,,21250832,991260.06,,
[-0.377  3.41  -5.55  -3.59 ],24326116.0,49385.00346636772,4871.406,1.0,488.24,-26367146.0,1.0,705.82623,1.0,50.0,-241.77795,4989.699,1.0,True,4240.4893,50.0,4999.679,46850,10.0,1,1388.8291,4881.3857,-241.77795,4881.385650996072,937,,-18989963000000.0,0.03795237,-1.0,86256870000000.0,10.0,34451726000.0,0.4189424,50,,21275244,22510.992,9.980091,
[-0.42   3.504 -5.55  -3.52 ],24870766.0,49427.26612329483,596.7887,1.0,498.72,-26911778.0,1.0,85.54184,1.0,50.0,-260.40585,610.1177,1.0,True,82.88238,50.0,4999.6553,46900,10.0,1,26.739292,4986.326,-260.40585,4986.326282407386,938,,-1232457400000.0,0.1179767,-1.0,364280050000.0,10.0,623477570.0,0.4189424,50,,21300180,424.40564,4389.5376,
[-0.368  3.496 -5.547 -3.554],23495778.0,49467.87204742432,4699.5776,1.0,470.06,-25536800.0,1.0,1187.3275,1.0,50.0,-250.37436,4999.6724,1.0,True,5577.2407,50.0,4999.6724,46950,10.0,1,1759.8594,4699.5776,-250.37436,4699.57773718245,939,,-148199260000000.0,0.29893786,-1.0,5269377000000000.0,10.0,43986883000.0,0.4189424,50,,21323683,32108.033,,
[-0.355  3.574 -5.559 -3.458],24494774.0,49507.003633737564,4811.35,1.0,490.2,-26535744.0,1.0,687.3358,1.0,50.0,-245.71005,4909.6943,1.0,True,46757.707,50.0,4999.6035,47000,10.0,1,8434.06,4901.2593,-245.71005,4901.259529529138,940,,-2.3707386e+19,0.15440549,-1.0,1.3493243e+26,10.0,210801820000.0,0.4189424,50,,21348193,334083.7,89.90922,
[-0.283  3.643 -5.552 -3.382],23029818.0,49549.20362281799,4632.317,1.0,464.4,-25070748.0,1.0,1216.101,1.0,50.0,-249.37271,4989.581,1.0,True,5137117.5,50.0,4999.5605,47050,10.0,1,752658.25,4642.297,-249.37271,4642.296622020918,941,,-1.3899014e+18,0.6244486,-1.0,4.6378872e+23,10.0,18810046000000.0,0.4189424,50,,21371413,36709588.0,9.979678,
[-0.323  3.719 -5.548 -3.292],13181092.0,49580.523853302,3069.525,1.0,307.62,-15221788.0,1.0,1938.8418,1.0,50.0,-230.87474,4999.293,1.0,True,484.58813,50.0,4999.293,47100,10.0,1,94.31849,3069.525,-230.87474,3069.525258748782,942,,-212462240000.0,0.009199569,-1.0,10630009000.0,10.0,2065790200.0,0.4189424,50,,21386794,3477.1252,,
[-0.316  3.681 -5.552 -3.341],20097800.0,49626.49994921684,4197.725,1.0,421.08,-22138664.0,1.0,1546.9365,1.0,50.0,-238.20915,4989.5044,1.0,True,90079040.0,50.0,4999.4844,47150,10.0,1,18108728.0,4207.706,-238.20915,4207.705746937092,943,,-1.716647e+23,0.84139085,-1.0,7.075423e+33,10.0,452476500000000.0,0.4189424,50,,21407848,560504700.0,9.980033,
[-0.344  3.596 -5.565 -3.427],24494412.0,49671.13616895676,4889.662,1.0,490.04,-26535400.0,1.0,698.5231,1.0,50.0,-244.6925,4989.647,1.0,True,281547.75,50.0,4999.626,47200,10.0,1,65802.51,4899.6406,-244.6925,4899.640603632504,944,,-6.110291e+18,0.05101442,-1.0,8.9632343e+24,10.0,1644481500000.0,0.4189424,50,,21432350,1786578.6,9.979234,
[-0.317  3.522 -5.577 -3.523],24995272.0,49715.89988398552,0.18711914,1.0,500.0,-27036288.0,1.0,0.068482906,1.0,50.0,-238.08092,0.31982422,1.0,True,11892.271,50.0,4999.66,47250,10.0,1,2965.27,4999.5273,-238.08092,4999.527488559763,945,,-1.9627186e+17,0.024331015,-1.0,9.247942e+21,10.0,74118365000.0,0.4189424,50,,21457350,62972.008,4999.3403,
[-0.215  3.566 -5.577 -3.466],24494464.0,49762.69758486748,4889.6646,1.0,490.04,-26535454.0,1.0,698.5235,1.0,50.0,-239.8366,4989.648,1.0,True,71070.27,50.0,4999.6294,47300,10.0,1,22680.125,4899.6455,-239.8366,4899.645738833207,946,,-1.8510478e+16,0.474896,-1.0,8.22524e+19,10.0,566849800000.0,0.4189424,50,,21481852,374018.97,9.981566,
[-0.226  3.64  -5.584 -3.366],23917236.0,49814.96181869507,4812.077,1.0,481.34,-25958150.0,1.0,872.439,1.0,50.0,-252.63759,4999.5386,1.0,True,20828620.0,50.0,4999.5386,47350,10.0,1,3032935.2,4812.077,-252.63759,4812.077137737307,947,,-7.102664e+18,0.3435927,-1.0,1.2111693e+25,10.0,75786690000000.0,0.4189424,50,,21505919,148827490.0,,
[-0.271  3.557 -5.604 -3.446],23994966.0,49863.597388744354,4791.694,1.0,480.26,-26035950.0,1.0,968.96533,1.0,50.0,-242.39218,4989.6445,1.0,True,6200495.5,50.0,4999.6245,47400,10.0,1,936936.0,4801.674,-242.39218,4801.6739304639905,948,,-1.2659704e+16,0.040294196,-1.0,3.833369e+19,10.0,23416975000000.0,0.4189424,50,,21529932,44316720.0,9.979999,
[-0.241  3.487 -5.613 -3.545],24495536.0,49910.336524009705,4899.553,1.0,490.02,-26536550.0,1.0,699.9362,1.0,50.0,-240.7835,4999.6587,1.0,True,315999.6,50.0,4999.6587,47450,10.0,1,50561.38,4899.553,-240.7835,4899.553595025817,949,,-141476390000000.0,0.0033822672,-1.0,4719591400000000.0,10.0,1263698800000.0,0.4189424,50,,21554433,2248338.2,,
[-0.202  3.413 -5.617 -3.638],24995986.0,49960.76784777641,0.16013671,1.0,500.0,-27037058.0,1.0,0.05517915,1.0,50.0,-247.0712,0.29101562,1.0,True,30956.982,50.0,4999.7295,47500,10.0,1,5074.8223,4999.5986,-247.0712,4999.598622788675,950,,-6578783000000.0,0.06662678,-1.0,9992751000000.0,10.0,126849400000.0,0.4189424,50,,21579433,221099.03,4999.4385,
[-0.187  3.476 -5.623 -3.531],24495352.0,50011.53468632698,4889.7534,1.0,490.04,-26536372.0,1.0,698.5362,1.0,50.0,-251.60811,4989.685,1.0,True,22499.355,50.0,4999.666,47550,10.0,1,6256.759,4899.7344,-251.60811,4899.734412337328,951,,-236369110000000.0,0.116926506,-1.0,1.3394727e+16,10.0,156386930000.0,0.4189424,50,,21603935,114128.53,9.980934,
[-0.158  3.551 -5.619 -3.435],23994570.0,50063.92405462265,4791.6523,1.0,480.26,-26035524.0,1.0,968.9576,1.0,50.0,-239.77373,4989.606,1.0,True,67955.1,50.0,4999.588,47600,10.0,1,16681.465,4801.6343,-239.77373,4801.634450803127,952,,-3041437300000000.0,0.045871597,-1.0,2.2202051e+18,10.0,416914370000.0,0.4189424,50,,21627948,445203.47,9.981837,
[-0.104  3.474 -5.6   -3.515],24995206.0,50124.04975819588,0.16797851,1.0,500.0,-27036194.0,1.0,0.06564458,1.0,50.0,-244.82954,0.27490234,1.0,True,178775.34,50.0,4999.6274,47650,10.0,1,46044.523,4999.5205,-244.82954,4999.5205428652735,953,,-31466138000000.0,0.016802248,-1.0,220629770000000.0,10.0,1150847700000.0,0.4189424,50,,21652948,1088486.9,4999.3525,
[-0.132  3.414 -5.622 -3.619],24496148.0,50183.333347558975,4791.908,1.0,490.24,-26537202.0,1.0,684.5583,1.0,50.0,-230.41025,4889.8276,1.0,True,151.49495,50.0,4999.7075,47700,10.0,1,76.52282,4901.7886,-230.41025,4901.788300578036,954,,-103798000000.0,0.045091566,-1.0,2491971600.0,10.0,1911860000.0,0.4189424,50,,21677460,944.43414,109.87982,
[-0.199  3.492 -5.634 -3.55 ],24995272.0,50246.035724163055,0.18927735,1.0,500.0,-27036288.0,1.0,0.061131723,1.0,50.0,-246.90952,0.32421875,1.0,True,1015.6656,50.0,4999.662,47750,10.0,1,478.53757,4999.5273,-246.90952,4999.527205707421,955,,-2975385300000.0,0.19984174,-1.0,2108221300000.0,10.0,11961240000.0,0.4189424,50,,21702460,4370.6187,4999.338,
[-0.259  3.532 -5.622 -3.449],24994876.0,50305.84501028061,0.2411621,1.0,500.0,-27035876.0,1.0,0.08984489,1.0,50.0,-246.22232,0.3935547,1.0,True,651685.4,50.0,4999.64,47800,10.0,1,117936.78,4999.4873,-246.22232,4999.487759290131,956,,-5423734000000000.0,0.0033831964,-1.0,7.0544133e+18,10.0,2947655700000.0,0.4189424,50,,21727460,4618361.5,4999.2466,
[-0.253  3.447 -5.624 -3.54 ],24495608.0,50361.63996219635,4889.7793,1.0,490.04,-26536620.0,1.0,698.53986,1.0,50.0,-251.48642,4989.6753,1.0,True,273.89258,50.0,4999.6562,47850,10.0,1,82.6925,4899.7603,-251.48642,4899.7600950039705,957,,-1.4842892e+17,0.015333676,-1.0,5.2889283e+21,10.0,2066331500.0,0.4189424,50,,21751962,1918.1423,9.9809885,
[-0.359  3.395 -5.633 -3.58 ],24495852.0,50422.26862072945,4889.806,1.0,490.04,-26536908.0,1.0,698.54364,1.0,50.0,-231.31766,4989.732,1.0,True,39521.625,50.0,4999.711,47900,10.0,1,6677.2993,4899.785,-231.31766,4899.784780877456,958,,-1.3040916e+19,0.018306138,-1.0,4.082516e+25,10.0,166895850000.0,0.4189424,50,,21776464,282884.9,9.979132,
[-0.422  3.346 -5.644 -3.676],23828320.0,50481.11494803429,4828.219,1.0,483.02,-25869352.0,1.0,718.76245,1.0,50.0,-252.53578,4999.6836,1.0,True,3933.7864,50.0,4999.6836,47950,10.0,1,890.9843,4828.219,-252.53578,4828.219180735854,959,,-18816327000000.0,0.06453355,-1.0,84795800000000.0,10.0,22010352000.0,0.4189424,50,,21800615,26070.21,,
[-0.476  3.323 -5.644 -3.698],23154222.0,50535.453590631485,4710.4434,1.0,471.4,-25195292.0,1.0,982.82477,1.0,50.0,-255.8971,4999.7314,1.0,True,2199012.5,50.0,4999.7314,48000,10.0,1,329084.3,4710.4434,-255.8971,4710.443419921799,960,,-5.267517e+17,0.18656312,-1.0,6.660452e+22,10.0,7707703600000.0,0.4189424,50,,21824185,15713131.0,,
[-0.545  3.385 -5.641 -3.614],21463924.0,50592.25522351265,4514.4746,1.0,453.02,-23504966.0,1.0,996.61456,1.0,50.0,-251.25171,4989.7197,1.0,True,3935.7202,50.0,4999.6987,48050,10.0,1,771.40704,4524.4536,-251.25171,4524.4540183666495,961,,-277164000000.0,0.16592763,-1.0,16285289000.0,10.0,16704781000.0,0.4189424,50,,21846836,27097.979,9.979241,
[-0.49   3.37  -5.645 -3.639],22332456.0,50643.81416106224,4609.6616,1.0,462.34,-24373498.0,1.0,995.67554,1.0,50.0,-237.26588,4989.7183,1.0,True,241650.06,50.0,4999.698,48100,10.0,1,50125.11,4619.6416,-237.26588,4619.641562354251,962,,-1.6561567e+16,0.28260577,-1.0,6.5834926e+19,10.0,1192815200000.0,0.4189424,50,,21869953,1693306.4,9.979754,
[-0.535  3.264 -5.681 -3.673],21714272.0,50702.68168711662,4592.0767,1.0,459.76,-23755328.0,1.0,791.89856,1.0,50.0,-233.17558,4999.717,1.0,True,7195.8657,50.0,4999.717,48150,10.0,1,1758.8601,4592.0767,-233.17558,4592.076781926284,963,,-13091128000000.0,0.0884792,-1.0,40891450000000.0,10.0,39598158000.0,0.4189424,50,,21892941,48139.594,,
[-0.597  3.259 -5.681 -3.677],20992782.0,50759.61890721321,1381.4795,1.0,455.74,-23033842.0,1.0,529.5934,1.0,50.0,-237.73264,1830.1226,1.0,True,1190.2081,50.0,4999.721,48200,10.0,1,467.12875,4551.0786,-237.73264,4551.078174113548,964,,-2873919500000.0,0.17179136,-1.0,1972173400000.0,10.0,7640518000.0,0.4189424,50,,21915728,5133.372,3169.5986,
[-0.536  3.267 -5.684 -3.683],21702790.0,50810.90629148483,1393.7775,1.0,463.86,-23743850.0,1.0,483.47885,1.0,50.0,-260.32303,1760.0278,1.0,True,614.54584,50.0,4999.7197,48250,10.0,1,251.07501,4633.469,-260.32303,4633.469423691965,965,,-178349470000.0,0.039688867,-1.0,7131042300.0,10.0,5995158500.0,0.4189424,50,,21938921,3256.1062,3239.692,
[-0.522  3.213 -5.697 -3.794],20223514.0,50865.341247558594,4426.6836,1.0,443.38,-22264574.0,1.0,792.4562,1.0,50.0,-234.52394,4999.7236,1.0,True,6839.575,50.0,4999.7236,48300,10.0,1,1646.5217,4426.6836,-234.52394,4426.683347397794,966,,-257875740000000.0,0.4790152,-1.0,1.5959346e+16,10.0,33599191000.0,0.4189424,50,,21961090,47530.86,,
[-0.488  3.288 -5.693 -3.7  ],22960434.0,50925.50812101364,4733.265,1.0,473.68,-25001508.0,1.0,746.0797,1.0,50.0,-243.94464,4999.738,1.0,True,336.85214,50.0,4999.738,48350,10.0,1,115.21787,4733.265,-243.94464,4733.2653037102455,967,,-847526560000.0,0.029060043,-1.0,171485600000.0,10.0,2320387300.0,0.4189424,50,,21984774,1786.1058,,
[-0.543  3.295 -5.694 -3.672],20794688.0,50980.45731592178,4403.469,1.0,440.9,-22835738.0,1.0,1184.9672,1.0,50.0,-257.50064,4999.712,1.0,True,1102.8889,50.0,4999.712,48400,10.0,1,294.06824,4403.469,-257.50064,4403.469333109348,968,,-623386800000.0,0.09713981,-1.0,91433740000.0,10.0,6227032000.0,0.4189424,50,,22006819,6887.92,,
[-0.493  3.322 -5.691 -3.647],23653542.0,51036.13294291496,1143.9691,1.0,485.68,-25694614.0,1.0,309.55273,1.0,50.0,-245.65688,1290.071,1.0,True,5150700500.0,50.0,4999.7314,48450,10.0,1,742648300.0,4853.6294,-245.65688,4853.629588272677,969,,-6.0432984e+22,0.0026758388,-1.0,8.767028e+32,10.0,1.7883758e+16,0.4189424,50,,22031103,36796710000.0,3709.6604,
[-0.402  3.285 -5.683 -3.724],23705616.0,51094.68424272537,4768.8594,1.0,477.02,-25746678.0,1.0,981.6285,1.0,50.0,-236.57507,4999.7197,1.0,True,5813.141,50.0,4999.7197,48500,10.0,1,876.83844,4768.8594,-236.57507,4768.859564842786,970,,-320848850000000.0,0.32132092,-1.0,2.4709314e+16,10.0,18067880000.0,0.4189424,50,,22054954,41557.223,,
[-0.341  3.297 -5.687 -3.716],24496270.0,51158.979298591614,4889.8467,1.0,490.04,-26537326.0,1.0,698.5496,1.0,50.0,-239.67947,4989.7314,1.0,True,55865.62,50.0,4999.711,48550,10.0,1,11563.589,4899.8267,-239.67947,4899.826510694737,971,,-4.2377186e+24,0.024517355,-1.0,4.3109793e+36,10.0,289046700000.0,0.4189424,50,,22079456,331402.9,9.979604,
[-0.425  3.334 -5.677 -3.631],24697084.0,51222.748718738556,658.77264,1.0,497.04,-26738132.0,1.0,109.28864,1.0,50.0,-252.70757,690.0596,1.0,True,6735.7285,50.0,4999.701,48600,10.0,1,1222.8375,4968.4146,-252.70757,4968.414256336836,972,,-703419300000000.0,0.13909116,-1.0,1.1877188e+17,10.0,24201644000.0,0.4189424,50,,22104308,47919.734,4309.6416,
