EpLenMean,InitialReturnMin,MinIW,Epsilon,EmpiricalD2Arithmetic,Weights,InitialReturnMax,DivergenceHarmonic,ReturnMeanIW,InitialReturnStd,EpThisIter,MinBehavPdf,TimestepsSoFar,InitialReturnMean,MeanIW,ESSRenyiHarmonic,EpRewMean,OptimizationReturnMean,TimeElapsed,StdIW,Penalization,MaxIW,EpisodesSoFar,StdWReturnMean,OptimizationReturnMax,OptimizationReturnMin,VarianceInitializer,ReturnStepMax,Inner Iteration,EmpiricalD2Harmonic,LearnableVariance,Bound,MinTargetPdf,InitialBound,WReturnMean,MeanD2-0,Iteration,MeanEntropy,ReturnStepMaxmin,ESSRenyiArithmetic
476.36,,0.19543296,1.0,1.0,[-0.154  1.512 -2.847 -2.66 ],4999.6094,2.6310722e+35,16029963000000.0,753.14575,50,-247.37633,5048146,4760.3564,713082.75,50.0,4760.356104543269,4760.3564,12292.81725859642,1776631.6,True,9355291.0,13750,,4999.6094,,-1.0,10.0,1,1.0,,-1.0468703e+24,-247.37633,-25269188.0,23228218.0,1.0,275,0.4189424,10.0,50.0
491.86,919.6274,0.15504433,1.0,1.0,[-0.079  1.467 -2.842 -2.75 ],4999.6064,790883800000000.0,202051680.0,571.1608,50,-251.0442,5072739,4917.753,8.152448,50.0,4917.753145816814,3998.126,12368.48439359665,17.88495,True,119.12965,13800,,4079.979,,-1.0,10.0,1,1.0,,-57396295000000.0,-251.0442,-26551490.0,24510520.0,1.0,276,0.4189424,10.0,50.0
495.36,4169.456,0.11329102,1.0,1.0,[-0.126  1.429 -2.847 -2.762],4999.6387,8.310766e+24,288138530000.0,154.92497,50,-248.15193,5097507,4951.752,12512.643,50.0,4951.75210378913,782.2961,12424.274297475815,57264.44,True,390547.62,13850,,830.1826,,-1.0,10.0,1,1.0,,-5.883722e+18,-248.15193,-26584846.0,24543848.0,1.0,277,0.4189424,10.0,50.0
497.52,3749.3035,0.03259441,1.0,1.0,[-0.069  1.451 -2.845 -2.748],4999.626,2.0805733e+18,50564616000.0,175.00664,50,-249.67203,5122383,4974.3496,2023.0792,50.0,4974.34915009647,1225.0458,12481.89566063881,12796.939,True,91531.5,13900,,1250.3225,,-1.0,10.0,1,1.0,,-2943936000000000.0,-249.67203,-26815764.0,24774778.0,1.0,278,0.4189424,10.0,50.0
467.48,,0.01693713,1.0,1.0,[-0.103  1.339 -2.874 -2.78 ],4999.6436,2005667000.0,655524000.0,1186.8492,50,-245.06424,5145757,4672.8076,26.322886,50.0,4672.807504284873,4672.8076,12533.581757307053,142.97311,True,1025.33,13950,,4999.6436,,-1.0,10.0,1,1.0,,-92058820000.0,-245.06424,-25284738.0,23243742.0,1.0,279,0.4189424,10.0,50.0
487.32,3159.2683,0.0069558644,1.0,1.0,[-0.143  1.388 -2.878 -2.778],4999.6304,234469500000.0,2246228700.0,319.34274,50,-248.82822,5170123,4870.1787,101.585556,50.0,4870.17901076204,1710.9106,12590.866490125656,291.80566,True,1408.4917,14000,,1840.362,,-1.0,10.0,1,1.0,,-990511040000.0,-248.82822,-25861612.0,23820624.0,1.0,280,0.4189424,10.0,50.0
497.74,4259.176,0.026810613,1.0,1.0,[-0.098  1.351 -2.876 -2.802],4999.6875,9376601000000.0,47824044000.0,116.10336,50,-238.03717,5195010,4976.184,1914.0253,50.0,4976.184283133083,717.0084,12639.800473690033,8532.749,True,59865.008,14050,,740.5117,,-1.0,10.0,1,1.0,,-6297576500000.0,-238.03717,-26816922.0,24775888.0,1.0,281,0.4189424,10.0,50.0
491.22,3379.2786,0.10287913,1.0,1.0,[-0.099  1.271 -2.897 -2.896],4999.5967,7.5702784e+16,73714410000.0,327.50055,50,-245.60844,5219571,4910.407,3078.558,50.0,4910.407178670813,1531.1285,12700.510638952255,13415.894,True,92449.49,14100,,1620.3181,,-1.0,10.0,1,1.0,,-561613080000000.0,-245.60844,-26260314.0,24219356.0,1.0,282,0.4189424,10.0,50.0
500.0,4998.8633,0.14231576,1.0,1.0,[-0.076  1.391 -2.881 -2.871],4999.5967,4177646000.0,20908694000.0,0.14802083,50,-243.90347,5244571,4999.397,836.6018,50.0,4999.396897695862,0.533584,12754.399131059647,5784.9893,True,41330.832,14150,,0.73339844,,-1.0,10.0,1,1.0,,-152822460000.0,-243.90347,-27034928.0,24993968.0,1.0,283,0.4189424,10.0,50.0
490.04,9.98062,0.18359789,1.0,1.0,[-0.038  1.36  -2.901 -2.905],4999.5693,9.165416e+34,5679960000000000.0,698.51105,50,-241.27316,5269073,4899.5576,227253340.0,50.0,4899.557620386602,4889.577,12809.290297269821,1486533800.0,True,10606653000.0,14200,,4989.589,,-1.0,10.0,1,1.0,,-6.178679e+23,-241.27316,-26534518.0,24493584.0,1.0,284,0.4189424,10.0,50.0
481.06,19.964169,0.08159797,1.0,1.0,[ 0.061  1.387 -2.883 -2.974],4999.6387,13791013000.0,4447039000.0,930.90137,50,-249.38194,5293126,4809.465,177.97894,50.0,4809.465173240398,4789.5005,12864.019199848175,693.8471,True,4680.269,14250,,4979.6743,,-1.0,10.0,1,1.0,,-244125860000.0,-249.38194,-26038522.0,23997532.0,1.0,285,0.4189424,10.0,50.0
491.1,539.56024,0.06603368,1.0,1.0,[ 0.103  1.271 -2.905 -2.965],4999.631,3.1508554e+33,2617022600000000.0,624.3543,50,-255.16983,5317681,4910.04,104730720.0,50.0,4910.040093602262,4370.48,12911.931146144867,518269400.0,True,3540121000.0,14300,,4460.071,,-1.0,10.0,1,1.0,,-1.1456302e+23,-255.16983,-26539298.0,24498310.0,1.0,286,0.4189424,10.0,50.0
480.08,9.979387,0.0037122008,1.0,1.0,[ 0.099  1.294 -2.921 -2.716],4999.5938,3.4667512e+17,209272000000.0,977.6931,50,-241.94225,5341685,4799.678,8374.063,50.0,4799.677774033062,4789.698,12964.452570676804,42766.527,True,293212.7,14350,,4989.6143,,-1.0,10.0,1,1.0,,-1201879100000000.0,-241.94225,-26033748.0,23992792.0,1.0,287,0.4189424,10.0,50.0
472.46,,0.16066436,1.0,1.0,[ 0.079  1.391 -2.92  -2.64 ],4999.6343,1.92103e+17,76994806000.0,1096.7263,50,-238.53561,5365308,4723.2354,3080.9453,50.0,4723.235362698167,4723.2354,13010.22554898262,16223.369,True,115435.09,14400,,4999.6343,,-1.0,10.0,1,1.0,,-894613100000000.0,-238.53561,-25552754.0,23511762.0,1.0,288,0.4189424,10.0,50.0
490.5,239.72952,1.1825026,1.0,1.0,[ 0.117  1.287 -2.896 -2.694],4999.568,3.38782e+29,77186830000000.0,666.3128,50,-243.94101,5389833,4903.919,3088558.8,50.0,4903.918569209373,4664.189,13070.40279006958,12133692.0,True,75585700.0,14450,,4759.8384,,-1.0,10.0,1,1.0,,-1.187899e+21,-243.94101,-26533326.0,24492390.0,1.0,289,0.4189424,10.0,50.0
372.4,,0.16799499,1.0,1.0,[ 0.316  1.345 -2.806 -2.587],4999.5176,1.0167119e+24,102078824000.0,1637.3726,50,-238.90115,5408453,3717.9731,6230.416,50.0,3717.9732358206566,3717.9731,13109.90747141838,16250.076,True,80397.53,14500,,4999.5176,,-1.0,10.0,1,1.0,,-2.0578303e+18,-238.90115,-18545198.0,16504313.0,1.0,290,0.4189424,10.0,50.0
439.8,429.73898,0.09133799,1.0,1.0,[ 0.302  1.252 -2.814 -2.669],4999.5015,3230654500000000.0,5736136000.0,1256.0999,50,-249.39781,5430443,4394.487,279.62616,50.0,4394.487345460869,3964.7485,13144.966936826706,573.8975,True,2393.8784,14550,,4569.7627,,-1.0,10.0,1,1.0,,-116004410000000.0,-249.39781,-22930184.0,20889306.0,1.0,291,0.4189424,10.0,50.0
466.08,,0.22196878,1.0,1.0,[ 0.234  1.206 -2.844 -2.759],4999.5312,11963308000000.0,30222650000.0,1166.924,50,-248.9355,5453747,4658.9614,1230.4937,50.0,4658.961670368495,4658.9614,13175.065824985504,6414.568,True,44902.543,14600,,4999.5312,,-1.0,10.0,1,1.0,,-7089147600000.0,-248.9355,-25108538.0,23067634.0,1.0,292,0.4189424,10.0,50.0
481.06,9.979889,0.041470632,1.0,1.0,[ 0.153  1.295 -2.858 -2.726],4999.5312,2.4209337e+19,735048600000.0,930.9757,50,-245.40822,5477800,4809.311,29415.234,50.0,4809.3111342642005,4799.331,13210.67247056961,90964.54,True,521433.56,14650,,4989.5513,,-1.0,10.0,1,1.0,,-1.0042369e+16,-245.40822,-26037098.0,23996192.0,1.0,293,0.4189424,10.0,50.0
471.58,,0.033937845,1.0,1.0,[ 0.205  1.334 -2.829 -2.965],4999.5522,5230065400000.0,3978197800.0,1030.6143,50,-250.55666,5501379,4713.772,159.19873,50.0,4713.772106871469,4713.772,13247.193573951721,733.3179,True,5231.7446,14700,,4999.5522,,-1.0,10.0,1,1.0,,-4671326000000.0,-250.55666,-25322734.0,23281814.0,1.0,294,0.4189424,10.0,50.0
300.88,209.82513,0.13905296,1.0,1.0,[ 0.355  1.426 -2.824 -3.143],4999.3105,2.0903712e+25,751165100000.0,1786.5133,50,-238.16623,5516423,3001.3638,31951.338,50.0,3001.3639938239953,2791.5388,13270.353847026825,187738.5,True,1338167.2,14750,,4789.4854,,-1.0,10.0,1,1.0,,-9.330102e+18,-238.16623,-14240522.0,12199816.0,1.0,295,0.4189424,10.0,50.0
382.98,,0.037354853,1.0,1.0,[ 0.318  1.519 -2.844 -3.07 ],4999.31,846778000.0,1850084100.0,1717.1259,50,-231.39664,5535572,3824.623,77.61983,50.0,3824.6229112830497,3824.623,13298.502975225449,427.29095,True,3058.7354,14800,,4999.31,,-1.0,9.999999,1,1.0,,-61232700000.0,-231.39664,-19616976.0,17576260.0,1.0,296,0.4189424,9.999999,50.0
410.68,239.77376,0.102866575,1.0,1.0,[ 0.315  1.466 -2.851 -3.103],4999.4014,71064880000000.0,6230266000.0,1539.9396,50,-256.7337,5556106,4102.6567,262.0046,50.0,4102.656562684662,3862.8828,13333.17016673088,700.2623,True,3590.2393,14850,,4759.6274,,-1.0,10.0,1,1.0,,-17209772000000.0,-256.7337,-21243994.0,19203202.0,1.0,297,0.4189424,10.0,50.0
443.4,249.7817,0.08144869,1.0,1.0,[ 0.25   1.428 -2.889 -3.196],4999.58,128661690000000.0,3414713900.0,1316.1426,50,-260.5589,5578276,4430.714,169.62921,50.0,4430.714013048838,4180.932,13365.241231679916,509.48862,True,2904.272,14900,,4749.7983,,-1.0,10.0,1,1.0,,-23153150000000.0,-260.5589,-23404396.0,21363458.0,1.0,298,0.4189424,10.0,50.0
457.36,,0.10067091,1.0,1.0,[ 0.163  1.353 -2.933 -3.216],4999.584,2.2989171e+16,207383360000.0,1300.8855,50,-256.17682,5601144,4571.591,8303.728,50.0,4571.591091033694,4571.591,13399.494653463364,48555.316,True,346301.78,14950,,4999.584,,-1.0,10.0,1,1.0,,-309652600000000.0,-256.17682,-24632686.0,22591748.0,1.0,299,0.4189424,10.0,50.0
463.24,,0.017786289,1.0,1.0,[ 0.206  1.398 -2.91  -3.11 ],4999.541,7645918700.0,798159600.0,1173.6694,50,-245.18288,5624306,4630.4395,51.523582,50.0,4630.4395747298895,4630.4395,13436.024881124496,194.24068,True,1387.6287,15000,,4999.541,,-1.0,10.0,1,1.0,,-179253480000.0,-245.18288,-24859376.0,22818470.0,1.0,300,0.4189424,10.0,50.0
500.0,4998.721,0.10814594,1.0,1.0,[ 0.103  1.464 -2.918 -3.086],4999.6265,646092740.0,539020540.0,0.2361157,50,-236.34315,5649306,4999.23,21.568865,50.0,4999.229712142168,0.50853515,13469.8506731987,41.909195,True,202.55362,15050,,0.90527344,,-1.0,10.0,1,1.0,,-52416266000.0,-236.34315,-27033282.0,24992298.0,1.0,301,0.4189424,10.0,50.0
480.1,9.980062,0.25464386,1.0,1.0,[ 2.676e-03  1.443e+00 -2.954e+00 -3.148e+00],4999.619,2831549500000000.0,30650997000.0,976.7264,50,-255.0184,5673311,4799.931,1226.4418,50.0,4799.930879611447,4789.951,13515.064397335052,4543.1978,True,28265.283,15100,,4989.639,,-1.0,10.0,1,1.0,,-108633270000000.0,-255.0184,-26034308.0,23993332.0,1.0,302,0.4189424,10.0,50.0
500.0,4998.18,0.054074697,1.0,1.0,[ 0.028  1.522 -2.953 -3.054],4999.627,7.3456086e+21,50133970000.0,0.27106562,50,-240.91452,5698311,4999.252,2005.9329,50.0,4999.252258345701,1.0720801,13556.810896396637,10530.778,True,75158.61,15150,,1.4467773,,-1.0,10.0,1,1.0,,-1.7492167e+17,-240.91452,-27033506.0,24992522.0,1.0,303,0.4189424,10.0,50.0
490.96,469.70795,0.08700119,1.0,1.0,[ 2.655e-03  1.427e+00 -2.960e+00 -3.131e+00],4999.586,1.3146251e+16,13718008000.0,634.134,50,-254.30586,5722859,4908.6455,548.86804,50.0,4908.6455617360425,4438.9375,13601.028772830963,3616.0337,True,25856.28,15200,,4529.878,,-1.0,10.0,1,1.0,,-234017790000000.0,-254.30586,-26537874.0,24496926.0,1.0,304,0.4189424,10.0,50.0
454.16,,0.01729439,1.0,1.0,[ 0.097  1.349 -2.935 -3.126],4999.5693,2746073900.0,411155780.0,1386.8359,50,-242.0292,5745567,4539.8623,17.91208,50.0,4539.862316468008,4539.8623,13643.106227397919,67.63842,True,482.44333,15250,,4999.5693,,-1.0,10.0,1,1.0,,-107359896000.0,-242.0292,-24574596.0,22533664.0,1.0,305,0.4189424,10.0,50.0
500.0,4998.501,0.26626247,1.0,1.0,[-0.012  1.292 -2.955 -3.114],4999.5874,3.2530508e+16,412251720000.0,0.21564503,50,-237.01424,5770567,4999.3174,16497.73,50.0,4999.317114726686,0.8161719,13688.493617773056,112655.58,True,805003.8,15300,,1.0864258,,-1.0,10.0,1,1.0,,-368514200000000.0,-237.01424,-27034120.0,24993172.0,1.0,306,0.4189424,10.0,50.0
463.98,,0.16106324,1.0,1.0,[ 0.052  1.188 -2.969 -3.135],4999.677,738386700000000.0,108672180000.0,1234.6646,50,-242.367,5793766,4638.325,4349.4683,50.0,4638.3249555119755,4638.325,13728.029423952103,26588.695,True,189989.5,15350,,4999.677,,-1.0,10.0,1,1.0,,-55568710000000.0,-242.367,-25079472.0,23038454.0,1.0,307,0.4189424,10.0,50.0
490.02,,0.09977171,1.0,1.0,[ 0.025  1.08  -2.978 -3.192],4999.59,2.7710075e+19,56623235000.0,699.8924,50,-241.21118,5818267,4899.2466,2266.2136,50.0,4899.246538698595,4899.2466,13769.168739795685,12705.982,True,90905.16,15400,,4999.59,,-1.0,10.0,1,1.0,,-1.0743462e+16,-241.21118,-26533412.0,24492468.0,1.0,308,0.4189424,10.0,50.0
500.0,4998.675,0.04641515,1.0,1.0,[ 0.004  1.2   -2.987 -3.164],4999.5547,1.571632e+18,231594520000.0,0.19243817,50,-247.86325,5843267,4999.288,9267.068,50.0,4999.28811009056,0.61333007,13817.71926188469,39105.277,True,228870.55,15450,,0.8798828,,-1.0,10.0,1,1.0,,-2558773200000000.0,-247.86325,-27033804.0,24992882.0,1.0,309,0.4189424,10.0,50.0
465.02,,0.053621147,1.0,1.0,[ 0.072  1.108 -2.982 -3.214],4999.5044,35332530000000.0,3628942000.0,1209.4691,50,-249.79166,5866518,4648.5825,145.40198,50.0,4648.5826889779055,4648.5825,13856.879487991333,544.4197,True,3518.7568,15500,,4999.5044,,-1.0,10.0,1,1.0,,-12134603000000.0,-249.79166,-25113012.0,23072136.0,1.0,310,0.4189424,10.0,50.0
490.02,,0.14381328,1.0,1.0,[-0.016  1.126 -2.965 -3.129],4999.6304,1.24588805e+30,6816988700000.0,699.90173,50,-256.27615,5891019,4899.3115,272768.06,50.0,4899.31149045693,4899.3115,13903.269847869873,1392542.4,True,8924157.0,15550,,4999.6304,,-1.0,10.0,1,1.0,,-2.2780838e+21,-256.27615,-26534094.0,24493114.0,1.0,311,0.4189424,10.0,50.0
500.0,4998.467,0.063569896,1.0,1.0,[ 0.057  1.195 -2.961 -3.055],4999.593,458817000000000.0,345069160000.0,0.23970076,50,-247.65785,5916019,4999.2573,13808.398,50.0,4999.257115993772,0.79035157,13947.800472974777,94641.73,True,676269.5,15600,,1.1259766,,-1.0,10.0,1,1.0,,-44061370000000.0,-247.65785,-27033528.0,24992574.0,1.0,312,0.4189424,10.0,50.0
490.04,9.981664,0.1850887,1.0,1.0,[ 0.005  1.304 -2.941 -3.029],4999.6084,9.060256e+16,52641590000.0,698.5104,50,-239.78287,5940521,4899.5537,2106.5188,50.0,4899.553846036566,4889.5723,13990.037082910538,10038.333,True,68883.17,15650,,4989.627,,-1.0,10.0,1,1.0,,-614375340000000.0,-239.78287,-26534512.0,24493546.0,1.0,313,0.4189424,10.0,50.0
499.62,4799.4,0.134278,1.0,1.0,[-0.056  1.214 -2.948 -3.091],4999.66,8.45441e+28,1626899000000000.0,27.998404,50,-263.06174,5965502,4995.3857,70625220.0,50.0,4995.385419897264,195.98553,14033.831087350845,494009020.0,True,3528687600.0,15700,,200.26025,,-1.0,10.0,1,1.0,,-5.9344186e+20,-263.06174,-26995668.0,24954658.0,1.0,314,0.4189424,10.0,50.0
500.0,4998.5586,0.045127355,1.0,1.0,[-0.011  1.298 -2.973 -3.013],4999.626,5271498400000000.0,787304100000.0,0.21937601,50,-236.39001,5990502,4999.3374,31503.732,50.0,4999.337407035289,0.77881837,14075.6093146801,212532.66,True,1519074.9,15750,,1.0673828,,-1.0,10.0,1,1.0,,-148969650000000.0,-236.39001,-27034358.0,24993376.0,1.0,315,0.4189424,10.0,50.0
500.0,4998.862,0.013673894,1.0,1.0,[-0.021  1.234 -2.966 -3.12 ],4999.591,1555991400000000.0,43486867000.0,0.18004236,50,-241.4781,6015502,4999.345,1740.0709,50.0,4999.345016496803,0.4831836,14114.993392705917,6099.341,True,39161.11,15800,,0.7290039,,-1.0,10.0,1,1.0,,-80549234000000.0,-241.4781,-27034402.0,24993450.0,1.0,316,0.4189424,10.0,50.0
490.02,,0.050554127,1.0,1.0,[-0.018  1.322 -2.967 -3.032],4999.637,1.0905087e+27,47653620000.0,699.90607,50,-237.5408,6040003,4899.3423,1906.7026,50.0,4899.342371900908,4899.3423,14160.604178667068,7414.705,True,41881.883,15850,,4999.637,,-1.0,10.0,1,1.0,,-6.739783e+19,-237.5408,-26534416.0,24493426.0,1.0,317,0.4189424,10.0,50.0
500.0,4998.6055,0.09592609,1.0,1.0,[ 0.103  1.305 -2.958 -3.055],4999.6475,1.395805e+18,75685870000.0,0.30056363,50,-242.6496,6065003,4999.1567,3028.7295,50.0,4999.156403892805,0.5509375,14211.230413675308,9102.415,True,53363.793,15900,,1.0419922,,-1.0,10.0,1,1.0,,-2411344000000000.0,-242.6496,-27032564.0,24991564.0,1.0,318,0.4189424,10.0,50.0
463.34,9.979462,0.21295127,1.0,1.0,[ 0.13   1.211 -2.956 -3.133],4999.593,3.2733708e+19,168435220000.0,1248.9277,50,-245.32588,6088170,4631.76,6743.108,50.0,4631.759334859489,4621.78,14262.124690294266,25821.34,True,166599.16,15950,,4989.6133,,-1.0,10.0,1,1.0,,-1.1676899e+16,-245.32588,-25053964.0,23013016.0,1.0,319,0.4189424,10.0,50.0
467.36,209.81943,0.0641076,1.0,1.0,[ 0.151  1.309 -2.95  -3.059],4999.572,1.0147115e+16,7379123700.0,1137.6104,50,-243.79456,6111538,4672.0366,299.9298,50.0,4672.036598151591,4462.2173,14301.523312807083,792.00085,True,4054.3923,16000,,4789.7524,,-1.0,10.0,1,1.0,,-205592300000000.0,-243.79456,-25163018.0,23122084.0,1.0,320,0.4189424,10.0,50.0
490.52,249.77654,0.043503314,1.0,1.0,[ 0.103  1.401 -2.973 -2.994],4999.65,2.5235218e+16,85905785000.0,664.9253,50,-234.09811,6136064,4904.2534,3438.143,50.0,4904.253337155624,4654.477,14343.55838060379,12178.538,True,77291.6,16050,,4749.8735,,-1.0,10.0,1,1.0,,-324303900000000.0,-234.09811,-26534830.0,24493826.0,1.0,321,0.4189424,10.0,50.0
490.4,189.84552,0.039410062,1.0,1.0,[ 0.057  1.492 -2.99  -2.923],4999.683,8132494000000.0,44452844000.0,673.321,50,-241.33545,6160584,4903.0923,1778.8113,50.0,4903.092071087943,4713.247,14388.785998106003,9476.798,True,66731.27,16100,,4809.8374,,-1.0,10.0,1,1.0,,-5864831300000.0,-241.33545,-26534704.0,24493672.0,1.0,322,0.4189424,10.0,50.0
490.02,,0.10747476,1.0,1.0,[-2.288e-03  1.573e+00 -2.993e+00 -2.850e+00],4999.6123,8.706978e+25,2604028400000.0,699.90356,50,-253.4654,6185085,4899.3247,104208.84,50.0,4899.324556386704,4899.3247,14431.407808303833,553509.0,True,3913337.5,16150,,4999.6123,,-1.0,10.0,1,1.0,,-1.9044115e+19,-253.4654,-26534220.0,24493246.0,1.0,323,0.4189424,10.0,50.0
460.44,,0.16989878,1.0,1.0,[-0.074  1.803 -2.971 -2.914],4999.5527,1215220200000000.0,40076632000.0,1344.2363,50,-239.88931,6208107,4602.963,1603.6469,50.0,4602.963175162188,4602.963,14481.793378591537,6557.855,True,44583.035,16200,,4999.5527,,-1.0,10.0,1,1.0,,-71185050000000.0,-239.88931,-25035162.0,22994240.0,1.0,324,0.4189424,10.0,50.0
498.26,4119.1245,0.016104901,1.0,1.0,[-0.057  1.908 -2.975 -2.847],4999.5225,625396000000.0,15886269000.0,123.21631,50,-251.02742,6233020,4981.638,635.73865,50.0,4981.637947665808,862.5134,14540.792538166046,3270.7222,True,23167.521,16250,,880.39795,,-1.0,10.0,1,1.0,,-1629832100000.0,-251.02742,-26872800.0,24831900.0,1.0,325,0.4189424,10.0,50.0
482.68,,0.4410337,1.0,1.0,[ 0.006  1.93  -3.002 -2.746],4999.4463,1.1213107e+16,49131830000.0,838.87024,50,-254.68109,6257154,4825.237,1976.1278,50.0,4825.23669730376,4825.237,14598.988835334778,7475.2666,True,49672.26,16300,,4999.4463,,-1.0,10.0,1,1.0,,-216152320000000.0,-254.68109,-26027450.0,23986612.0,1.0,326,0.4189424,10.0,50.0
481.0,149.88023,0.031002302,1.0,1.0,[ 0.065  1.833 -2.99  -2.797],4999.527,1.2698242e+25,866223800000000.0,932.80634,50,-241.56006,6281204,4808.76,34671284.0,50.0,4808.760026182286,4658.88,14646.855481386185,242462940.0,True,1731911400.0,16350,,4849.6465,,-1.0,10.0,1,1.0,,-7.2733706e+18,-241.56006,-26035204.0,23994300.0,1.0,327,0.4189424,10.0,50.0
480.5,,0.047514405,1.0,1.0,[ 0.046  1.735 -2.998 -2.872],4999.6055,6.67328e+17,392920270000.0,957.3962,50,-240.36206,6305229,4803.809,15725.046,50.0,4803.808952328709,4803.809,14706.797951459885,91133.51,True,643747.0,16400,,4999.6055,,-1.0,10.0,1,1.0,,-1667622800000000.0,-240.36206,-26034154.0,23993188.0,1.0,328,0.4189424,10.0,50.0
470.76,9.980764,0.22063158,1.0,1.0,[ 0.08   1.642 -3.002 -2.948],4999.635,2.6358152e+16,31031520000.0,1159.7266,50,-244.49658,6328767,4706.307,1241.8025,50.0,4706.3072208109115,4696.326,14766.233794689178,3026.9001,True,15063.896,16450,,4989.654,,-1.0,10.0,1,1.0,,-331382130000000.0,-244.49658,-25535284.0,23494294.0,1.0,329,0.4189424,10.0,50.0
492.58,1279.5051,0.123171546,1.0,1.0,[ 0.081  1.727 -3.02  -2.859],4999.537,2.993914e+24,549890160000.0,520.7516,50,-254.13307,6353396,4924.766,21999.85,50.0,4924.76611898667,3645.261,14825.687509298325,142182.89,True,1014364.6,16500,,3720.032,,-1.0,10.0,1,1.0,,-3.5312927e+18,-254.13307,-26565414.0,24524502.0,1.0,330,0.4189424,10.0,50.0
450.8,,0.027580751,1.0,1.0,[ 0.327  1.699 -3.048 -2.87 ],4999.526,2.4222117e+22,2042133600000.0,1272.6804,50,-263.08884,6375936,4505.392,81844.18,50.0,4505.392280096316,4505.392,14878.134393453598,491980.84,True,3500621.2,16550,,4999.526,,-1.0,10.0,1,1.0,,-3.1762956e+17,-263.08884,-23959172.0,21918274.0,1.0,331,0.4189424,10.0,50.0
464.52,189.86847,0.012954877,1.0,1.0,[ 0.293  1.603 -3.069 -2.94 ],4999.581,5.4760703e+21,148815740000.0,1106.8868,50,-250.0272,6399162,4643.2363,6139.48,50.0,4643.236347562488,4453.3677,14932.329949855804,25280.736,True,172591.92,16600,,4809.7124,,-1.0,10.0,1,1.0,,-1.5102768e+17,-250.0272,-24825784.0,22784840.0,1.0,332,0.4189424,10.0,50.0
485.92,1399.1356,0.03657984,1.0,1.0,[ 0.244  1.524 -3.085 -3.022],4999.6177,1121242400000000.0,13065680000.0,691.88354,50,-238.51689,6423458,4857.9395,523.2721,50.0,4857.939373654414,3458.8035,14982.128313779831,1183.9268,True,5633.0913,16650,,3600.482,,-1.0,10.0,1,1.0,,-68353500000000.0,-238.51689,-26119254.0,24078278.0,1.0,333,0.4189424,10.0,50.0
492.48,2598.9585,0.15755804,1.0,1.0,[ 0.24   1.472 -3.099 -3.135],4999.579,8458271000.0,14664720000.0,384.15128,50,-246.2519,6448082,4923.515,589.22736,50.0,4923.515261150799,2324.5566,15039.319876909256,1724.1979,True,9460.753,16700,,2400.6206,,-1.0,10.0,1,1.0,,-202363760000.0,-246.2519,-26429518.0,24388576.0,1.0,334,0.4189424,10.0,50.0
453.78,,0.0031239837,1.0,1.0,[ 0.267  1.402 -3.199 -2.918],4999.6123,1.3300765e+18,30509662000.0,1393.6967,50,-263.6915,6470771,4536.0127,1223.6759,50.0,4536.012519417745,4536.0127,15094.166114330292,2839.923,True,16312.328,16750,,4999.6123,,-1.0,10.0,1,1.0,,-2353807700000000.0,-263.6915,-24558764.0,22517796.0,1.0,335,0.4189424,10.0,50.0
483.46,,0.07180149,1.0,1.0,[ 0.236  1.499 -3.198 -2.846],4999.584,1.8253938e+21,218100120000.0,829.9341,50,-241.66783,6494944,4833.4346,8743.491,50.0,4833.434551307995,4833.4346,15147.415507555008,48843.34,True,349007.22,16800,,4999.584,,-1.0,10.0,1,1.0,,-8.7196984e+16,-241.66783,-26091830.0,24050880.0,1.0,336,0.4189424,10.0,50.0
500.0,4998.855,0.025517367,1.0,1.0,[ 0.054  1.339 -3.245 -2.809],4999.6426,403931500.0,1496529400.0,0.17261334,50,-249.19151,6519944,4999.3657,59.87872,50.0,4999.3657994739615,0.510791,15199.444705486298,134.89578,True,721.91626,16850,,0.78759766,,-1.0,10.0,1,1.0,,-42515632000.0,-249.19151,-27034654.0,24993656.0,1.0,337,0.4189424,10.0,50.0
500.0,4998.9004,0.1847219,1.0,1.0,[ 0.062  1.215 -3.23  -2.801],4999.6646,183533990000000.0,20574464000.0,0.14870214,50,-262.9309,6544944,4999.364,823.20154,50.0,4999.36400927548,0.46360353,15265.949894189835,2390.7275,True,14686.229,16900,,0.76416016,,-1.0,10.0,1,1.0,,-27670524000000.0,-262.9309,-27034654.0,24993640.0,1.0,338,0.4189424,10.0,50.0
490.02,,0.032615304,1.0,1.0,[ 0.017  1.126 -3.236 -2.876],4999.628,4.2022187e+17,3240996600.0,699.92285,50,-243.16373,6569445,4899.4595,129.6956,50.0,4899.459763259139,4899.4595,15320.982169151306,306.57297,True,1784.8525,16950,,4999.628,,-1.0,10.0,1,1.0,,-1323031400000000.0,-243.16373,-26535580.0,24494596.0,1.0,339,0.4189424,10.0,50.0
489.84,,0.70888984,1.0,1.0,[-0.058  1.168 -3.233 -2.785],4999.6523,1.6620318e+29,12075106000.0,699.7775,50,-246.65233,6593937,4897.465,483.16614,50.0,4897.464680409736,4897.465,15372.270798683167,2111.6936,True,13318.205,17000,,4999.6523,,-1.0,10.0,1,1.0,,-8.320581e+20,-246.65233,-26515850.0,24474848.0,1.0,340,0.4189424,10.0,50.0
